POA_CODE_2021	BornAust	Sex	persons
POA2341	0	F	36
POA2341	0	M	28
POA2341	1	F	633
POA2341	1	M	671
POA2342	0	F	11
POA2342	0	M	8
POA2342	1	F	194
POA2342	1	M	209
POA2343	0	F	125
POA2343	0	M	113
POA2343	1	F	2018
POA2343	1	M	1972
POA2344	0	F	11
POA2344	0	M	14
POA2344	1	F	294
POA2344	1	M	300
POA2345	0	F	14
POA2345	0	M	16
POA2345	1	F	311
POA2345	1	M	329
POA2346	0	F	83
POA2346	0	M	68
POA2346	1	F	1298
POA2346	1	M	1278
POA2347	0	F	68
POA2347	0	M	47
POA2347	1	F	769
POA2347	1	M	791
POA2350	0	F	2213
POA2350	0	M	1974
POA2350	1	F	10513
POA2350	1	M	9737
POA2352	0	F	61
POA2352	0	M	65
POA2352	1	F	1377
POA2352	1	M	1288
POA2353	0	F	42
POA2353	0	M	32
POA2353	1	F	533
POA2353	1	M	496
POA2354	0	F	103
POA2354	0	M	95
POA2354	1	F	1452
POA2354	1	M	1465
POA2355	0	F	30
POA2355	0	M	26
POA2355	1	F	236
POA2355	1	M	277
POA2356	0	F	3
POA2356	0	M	3
POA2356	1	F	42
POA2356	1	M	45
POA2357	0	F	135
POA2357	0	M	127
POA2357	1	F	1628
POA2357	1	M	1537
POA2358	0	F	148
POA2358	0	M	108
POA2358	1	F	1662
POA2358	1	M	1518
POA2359	0	F	15
POA2359	0	M	11
POA2359	1	F	279
POA2359	1	M	296
POA2360	0	F	581
POA2360	0	M	557
POA2360	1	F	6355
POA2360	1	M	6029
POA2361	0	F	24
POA2361	0	M	20
POA2361	1	F	371
POA2361	1	M	389
POA2365	0	F	145
POA2365	0	M	157
POA2365	1	F	1436
POA2365	1	M	1498
POA2369	0	F	19
POA2369	0	M	18
POA2369	1	F	367
POA2369	1	M	373
POA2370	0	F	294
POA2370	0	M	270
POA2370	1	F	3231
POA2370	1	M	3149
POA2371	0	F	50
POA2371	0	M	51
POA2371	1	F	443
POA2371	1	M	473
POA2372	0	F	196
POA2372	0	M	206
POA2372	1	F	2067
POA2372	1	M	1884
POA2379	0	F	8
POA2379	0	M	3
POA2379	1	F	112
POA2379	1	M	130
POA2380	0	F	329
POA2380	0	M	276
POA2380	1	F	4769
POA2380	1	M	4721
POA2381	0	F	32
POA2381	0	M	28
POA2381	1	F	522
POA2381	1	M	589
POA2382	0	F	25
POA2382	0	M	30
POA2382	1	F	576
POA2382	1	M	564
POA2386	0	F	6
POA2386	0	M	8
POA2386	1	F	103
POA2386	1	M	130
POA2387	0	F	4
POA2387	0	M	3
POA2387	1	F	68
POA2387	1	M	84
POA2388	0	F	53
POA2388	0	M	50
POA2388	1	F	1004
POA2388	1	M	1040
POA2390	0	F	214
POA2390	0	M	194
POA2390	1	F	3681
POA2390	1	M	3640
POA2395	0	F	17
POA2395	0	M	25
POA2395	1	F	273
POA2395	1	M	319
POA2396	0	F	17
POA2396	0	M	14
POA2396	1	F	347
POA2396	1	M	348
POA2397	0	F	5
POA2397	0	M	6
POA2397	1	F	102
POA2397	1	M	127
POA2398	1	F	80
POA2398	1	M	94
POA2399	0	F	7
POA2399	0	M	15
POA2399	1	F	230
POA2399	1	M	245
POA2400	0	F	292
POA2400	0	M	295
POA2400	1	F	3612
POA2400	1	M	3593
POA2401	0	M	4
POA2401	1	F	140
POA2401	1	M	147
POA2402	0	F	34
POA2402	0	M	32
POA2402	1	F	739
POA2402	1	M	774
POA2403	0	F	18
POA2403	0	M	9
POA2403	1	F	265
POA2403	1	M	287
POA2404	0	F	56
POA2404	0	M	32
POA2404	1	F	770
POA2404	1	M	695
POA2405	0	F	4
POA2405	0	M	6
POA2405	1	F	147
POA2405	1	M	163
POA2406	0	F	28
POA2406	0	M	23
POA2406	1	F	277
POA2406	1	M	273
POA2408	0	F	10
POA2408	0	M	10
POA2408	1	F	108
POA2408	1	M	109
POA2409	0	F	20
POA2409	0	M	11
POA2409	1	F	359
POA2409	1	M	376
POA2410	0	F	6
POA2410	0	M	3
POA2410	1	F	85
POA2410	1	M	105
POA2411	0	F	3
POA2411	0	M	4
POA2411	1	F	36
POA2411	1	M	38
POA2415	0	F	17
POA2415	0	M	15
POA2415	1	F	173
POA2415	1	M	169
POA2420	0	F	113
POA2420	0	M	102
POA2420	1	F	1796
POA2420	1	M	1758
POA2421	0	F	57
POA2421	0	M	60
POA2421	1	F	911
POA2421	1	M	924
POA2422	0	F	249
POA2422	0	M	203
POA2422	1	F	2361
POA2422	1	M	2377
POA2423	0	F	158
POA2423	0	M	174
POA2423	1	F	1289
POA2423	1	M	1346
POA2424	0	F	19
POA2424	0	M	14
POA2424	1	F	185
POA2424	1	M	211
POA2425	0	F	83
POA2425	0	M	85
POA2425	1	F	824
POA2425	1	M	828
POA2426	0	F	28
POA2426	0	M	21
POA2426	1	F	361
POA2426	1	M	373
POA2427	0	F	179
POA2427	0	M	173
POA2427	1	F	1446
POA2427	1	M	1449
POA2428	0	F	1565
POA2428	0	M	1373
POA2428	1	F	10672
POA2428	1	M	9790
POA2429	0	F	410
POA2429	0	M	350
POA2429	1	F	4094
POA2429	1	M	4068
POA2430	0	F	1815
POA2430	0	M	1676
POA2430	1	F	15774
POA2430	1	M	14688
POA2431	0	F	303
POA2431	0	M	248
POA2431	1	F	2378
POA2431	1	M	2327
POA2439	0	F	216
POA2439	0	M	199
POA2439	1	F	1727
POA2439	1	M	1660
POA2440	0	F	843
POA2440	0	M	821
POA2440	1	F	9555
POA2440	1	M	9785
POA2441	0	F	207
POA2441	0	M	199
POA2441	1	F	1718
POA2441	1	M	1812
POA2443	0	F	521
POA2443	0	M	457
POA2443	1	F	3668
POA2443	1	M	3505
POA2444	0	F	3837
POA2444	0	M	3449
POA2444	1	F	21815
POA2444	1	M	19562
POA2445	0	F	427
POA2445	0	M	331
POA2445	1	F	3255
POA2445	1	M	3130
POA2446	0	F	628
POA2446	0	M	582
POA2446	1	F	6681
POA2446	1	M	6295
POA2447	0	F	362
POA2447	0	M	297
POA2447	1	F	3262
POA2447	1	M	3229
POA2448	0	F	605
POA2448	0	M	498
POA2448	1	F	3975
POA2448	1	M	3663
POA2449	0	F	101
POA2449	0	M	94
POA2449	1	F	870
POA2449	1	M	853
POA2450	0	F	4039
POA2450	0	M	3542
POA2450	1	F	18825
POA2450	1	M	17766
POA2452	0	F	919
POA2452	0	M	757
POA2452	1	F	6653
POA2452	1	M	6072
POA2453	0	F	152
POA2453	0	M	141
POA2453	1	F	1129
POA2453	1	M	1113
POA2454	0	F	617
POA2454	0	M	541
POA2454	1	F	3195
POA2454	1	M	2977
POA2455	0	F	140
POA2455	0	M	144
POA2455	1	F	1332
POA2455	1	M	1296
POA2456	0	F	1624
POA2456	0	M	1427
POA2456	1	F	6689
POA2456	1	M	6533
POA2460	0	F	1110
POA2460	0	M	1033
POA2460	1	F	13207
POA2460	1	M	13476
POA2462	0	F	95
POA2462	0	M	78
POA2462	1	F	1053
POA2462	1	M	1117
POA2463	0	F	443
POA2463	0	M	379
POA2463	1	F	3505
POA2463	1	M	3400
POA2464	0	F	483
POA2464	0	M	390
POA2464	1	F	2962
POA2464	1	M	2758
POA2465	0	F	12
POA2465	0	M	13
POA2465	1	F	148
POA2465	1	M	154
POA2466	0	F	88
POA2466	0	M	62
POA2466	1	F	688
POA2466	1	M	775
POA2469	0	F	248
POA2469	0	M	236
POA2469	1	F	1594
POA2469	1	M	1689
POA2470	0	F	469
POA2470	0	M	383
POA2470	1	F	6707
POA2470	1	M	6455
POA2471	0	F	105
POA2471	0	M	62
POA2471	1	F	1128
POA2471	1	M	1145
POA2472	0	F	68
POA2472	0	M	70
POA2472	1	F	785
POA2472	1	M	862
POA2473	0	F	124
POA2473	0	M	113
POA2473	1	F	1373
POA2473	1	M	1293
POA2474	0	F	324
POA2474	0	M	301
POA2474	1	F	2657
POA2474	1	M	2583
POA2475	0	F	15
POA2475	0	M	11
POA2475	1	F	166
POA2475	1	M	164
POA2476	0	F	33
POA2476	0	M	27
POA2476	1	F	325
POA2476	1	M	346
POA2477	0	F	769
POA2477	0	M	685
POA2477	1	F	5578
POA2477	1	M	5247
POA2478	0	F	2301
POA2478	0	M	1910
POA2478	1	F	13379
POA2478	1	M	12508
POA2479	0	F	571
POA2479	0	M	496
POA2479	1	F	2077
POA2479	1	M	2058
POA2480	0	F	2578
POA2480	0	M	2355
POA2480	1	F	18945
POA2480	1	M	18378
POA2481	0	F	1918
POA2481	0	M	1717
POA2481	1	F	4475
POA2481	1	M	4201
POA2482	0	F	713
POA2482	0	M	678
POA2482	1	F	2374
POA2482	1	M	2296
POA2483	0	F	1100
POA2483	0	M	940
POA2483	1	F	4483
POA2483	1	M	4012
POA2484	0	F	1342
POA2484	0	M	1167
POA2484	1	F	7879
POA2484	1	M	7758
POA2485	0	F	1657
POA2485	0	M	1385
POA2485	1	F	5756
POA2485	1	M	5273
POA2486	0	F	2808
POA2486	0	M	2460
POA2486	1	F	13583
POA2486	1	M	12189
POA2487	0	F	1216
POA2487	0	M	1049
POA2487	1	F	6179
POA2487	1	M	5861
POA2488	0	F	261
POA2488	0	M	206
POA2488	1	F	1440
POA2488	1	M	1388
POA2489	0	F	617
POA2489	0	M	529
POA2489	1	F	3302
POA2489	1	M	3014
POA2490	0	F	35
POA2490	0	M	43
POA2490	1	F	279
POA2490	1	M	289
POA2500	0	F	6206
POA2500	0	M	6384
POA2500	1	F	14439
POA2500	1	M	14215
POA2502	0	F	2067
POA2502	0	M	1870
POA2502	1	F	3864
POA2502	1	M	3961
POA2505	0	F	631
POA2505	0	M	570
POA2505	1	F	1754
POA2505	1	M	1843
POA2506	0	F	894
POA2506	0	M	788
POA2506	1	F	2851
POA2506	1	M	2807
POA2508	0	F	642
POA2508	0	M	592
POA2508	1	F	3887
POA2508	1	M	3999
POA2515	0	F	1016
POA2515	0	M	936
POA2515	1	F	4739
POA2515	1	M	4742
POA2516	0	F	523
POA2516	0	M	442
POA2516	1	F	2786
POA2516	1	M	2837
POA2517	0	F	1104
POA2517	0	M	864
POA2517	1	F	6017
POA2517	1	M	5508
POA2518	0	F	2084
POA2518	0	M	1627
POA2518	1	F	7788
POA2518	1	M	7506
POA2519	0	F	1974
POA2519	0	M	1850
POA2519	1	F	6385
POA2519	1	M	6284
POA2525	0	F	1413
POA2525	0	M	1257
POA2525	1	F	4721
POA2525	1	M	4645
POA2526	0	F	1717
POA2526	0	M	1509
POA2526	1	F	6573
POA2526	1	M	6372
POA2527	0	F	1814
POA2527	0	M	1625
POA2527	1	F	11034
POA2527	1	M	10661
POA2528	0	F	2247
POA2528	0	M	1854
POA2528	1	F	9022
POA2528	1	M	8949
POA2529	0	F	2635
POA2529	0	M	2451
POA2529	1	F	11713
POA2529	1	M	11283
POA2530	0	F	3033
POA2530	0	M	2766
POA2530	1	F	14273
POA2530	1	M	13803
POA2533	0	F	1415
POA2533	0	M	1231
POA2533	1	F	7069
POA2533	1	M	6788
POA2534	0	F	382
POA2534	0	M	309
POA2534	1	F	2473
POA2534	1	M	2347
POA2535	0	F	640
POA2535	0	M	580
POA2535	1	F	3258
POA2535	1	M	3057
POA2536	0	F	1519
POA2536	0	M	1347
POA2536	1	F	7592
POA2536	1	M	7286
POA2537	0	F	824
POA2537	0	M	746
POA2537	1	F	5192
POA2537	1	M	5108
POA2538	0	F	181
POA2538	0	M	158
POA2538	1	F	1076
POA2538	1	M	988
POA2539	0	F	1402
POA2539	0	M	1191
POA2539	1	F	8278
POA2539	1	M	8153
POA2540	0	F	3213
POA2540	0	M	3167
POA2540	1	F	19221
POA2540	1	M	19639
POA2541	0	F	2015
POA2541	0	M	1798
POA2541	1	F	11345
POA2541	1	M	10735
POA2545	0	F	61
POA2545	0	M	57
POA2545	1	F	419
POA2545	1	M	449
POA2546	0	F	766
POA2546	0	M	692
POA2546	1	F	3967
POA2546	1	M	3797
POA2548	0	F	731
POA2548	0	M	628
POA2548	1	F	3432
POA2548	1	M	3139
POA2549	0	F	240
POA2549	0	M	190
POA2549	1	F	1694
POA2549	1	M	1746
POA2550	0	F	914
POA2550	0	M	820
POA2550	1	F	6952
POA2550	1	M	6892
POA2551	0	F	235
POA2551	0	M	194
POA2551	1	F	1485
POA2551	1	M	1457
POA2555	0	F	29
POA2555	0	M	22
POA2555	1	F	42
POA2555	1	M	46
POA2556	0	F	236
POA2556	0	M	278
POA2556	1	F	849
POA2556	1	M	882
POA2557	0	F	3088
POA2557	0	M	3017
POA2557	1	F	6600
POA2557	1	M	6763
POA2558	0	F	1597
POA2558	0	M	1512
POA2558	1	F	3772
POA2558	1	M	3755
POA2559	0	F	494
POA2559	0	M	429
POA2559	1	F	904
POA2559	1	M	761
POA2560	0	F	11994
POA2560	0	M	11208
POA2560	1	F	27568
POA2560	1	M	27044
POA2563	0	F	14
POA2563	0	M	16
POA2563	1	F	108
POA2563	1	M	113
POA2564	0	F	2988
POA2564	0	M	2719
POA2564	1	F	3842
POA2564	1	M	3640
POA2565	0	F	7185
POA2565	0	M	6761
POA2565	1	F	8170
POA2565	1	M	8186
POA2566	0	F	5363
POA2566	0	M	5128
POA2566	1	F	7982
POA2566	1	M	8012
POA2567	0	F	3842
POA2567	0	M	3578
POA2567	1	F	16463
POA2567	1	M	16094
POA2568	0	F	79
POA2568	0	M	51
POA2568	1	F	463
POA2568	1	M	471
POA2569	0	F	80
POA2569	0	M	85
POA2569	1	F	551
POA2569	1	M	600
POA2570	0	F	6417
POA2570	0	M	6114
POA2570	1	F	24989
POA2570	1	M	23923
POA2571	0	F	798
POA2571	0	M	702
POA2571	1	F	5404
POA2571	1	M	5626
POA2572	0	F	306
POA2572	0	M	274
POA2572	1	F	2316
POA2572	1	M	2226
POA2573	0	F	372
POA2573	0	M	291
POA2573	1	F	2501
POA2573	1	M	2384
POA2574	0	F	333
POA2574	0	M	333
POA2574	1	F	2511
POA2574	1	M	2509
POA2575	0	F	1550
POA2575	0	M	1471
POA2575	1	F	7286
POA2575	1	M	6776
POA2576	0	F	1560
POA2576	0	M	1425
POA2576	1	F	5607
POA2576	1	M	4845
POA2577	0	F	1388
POA2577	0	M	1365
POA2577	1	F	6595
POA2577	1	M	6309
POA2578	0	F	347
POA2578	0	M	287
POA2578	1	F	1098
POA2578	1	M	1002
POA2579	0	F	314
POA2579	0	M	303
POA2579	1	F	1833
POA2579	1	M	1802
POA2580	0	F	1645
POA2580	0	M	1746
POA2580	1	F	13014
POA2580	1	M	13135
POA2581	0	F	108
POA2581	0	M	107
POA2581	1	F	1041
POA2581	1	M	1031
POA2582	0	F	766
POA2582	0	M	686
POA2582	1	F	5891
POA2582	1	M	5650
POA2583	0	F	167
POA2583	0	M	156
POA2583	1	F	1942
POA2583	1	M	1966
POA2584	0	F	21
POA2584	0	M	27
POA2584	1	F	210
POA2584	1	M	235
POA2585	0	F	4
POA2585	0	M	5
POA2585	1	F	82
POA2585	1	M	95
POA2586	0	F	104
POA2586	0	M	84
POA2586	1	F	1090
POA2586	1	M	1220
POA2587	0	F	112
POA2587	0	M	89
POA2587	1	F	1276
POA2587	1	M	1216
POA2588	0	F	11
POA2588	0	M	6
POA2588	1	F	127
POA2588	1	M	128
POA2590	0	F	246
POA2590	0	M	250
POA2590	1	F	3122
POA2590	1	M	3001
POA2594	0	F	498
POA2594	0	M	460
POA2594	1	F	5358
POA2594	1	M	4973
POA2600	0	F	1191
POA2600	0	M	1032
POA2600	1	F	2896
POA2600	1	M	2638
POA2601	0	F	1500
POA2601	0	M	1393
POA2601	1	F	1931
POA2601	1	M	1834
POA2602	0	F	4858
POA2602	0	M	4309
POA2602	1	F	12411
POA2602	1	M	11752
POA2603	0	F	1492
POA2603	0	M	1303
POA2603	1	F	3577
POA2603	1	M	3610
POA2604	0	F	1819
POA2604	0	M	1604
POA2604	1	F	4444
POA2604	1	M	4195
POA2605	0	F	1819
POA2605	0	M	1592
POA2605	1	F	4468
POA2605	1	M	4206
POA2606	0	F	2453
POA2606	0	M	2185
POA2606	1	F	3546
POA2606	1	M	3429
POA2607	0	F	2244
POA2607	0	M	2003
POA2607	1	F	4977
POA2607	1	M	4977
POA2609	0	F	89
POA2609	0	M	110
POA2609	1	F	260
POA2609	1	M	363
POA2611	0	F	5403
POA2611	0	M	4891
POA2611	1	F	12722
POA2611	1	M	12311
POA2612	0	F	2749
POA2612	0	M	2605
POA2612	1	F	5983
POA2612	1	M	6467
POA2614	0	F	2836
POA2614	0	M	2661
POA2614	1	F	7356
POA2614	1	M	6984
POA2615	0	F	5802
POA2615	0	M	5277
POA2615	1	F	17458
POA2615	1	M	17433
POA2617	0	F	6900
POA2617	0	M	6568
POA2617	1	F	11484
POA2617	1	M	11811
POA2618	0	F	96
POA2618	0	M	74
POA2618	1	F	588
POA2618	1	M	565
POA2619	0	F	844
POA2619	0	M	829
POA2619	1	F	3896
POA2619	1	M	3831
POA2620	0	F	4415
POA2620	0	M	4582
POA2620	1	F	16767
POA2620	1	M	17357
POA2621	0	F	446
POA2621	0	M	402
POA2621	1	F	2751
POA2621	1	M	2817
POA2622	0	F	258
POA2622	0	M	221
POA2622	1	F	1596
POA2622	1	M	1696
POA2623	0	F	39
POA2623	0	M	36
POA2623	1	F	232
POA2623	1	M	262
POA2624	0	F	25
POA2624	0	M	20
POA2624	1	F	22
POA2624	1	M	67
POA2625	0	F	38
POA2625	0	M	32
POA2625	1	F	97
POA2625	1	M	118
POA2626	0	F	26
POA2626	0	M	27
POA2626	1	F	194
POA2626	1	M	214
POA2627	0	F	413
POA2627	0	M	397
POA2627	1	F	1983
POA2627	1	M	2213
POA2628	0	F	110
POA2628	0	M	121
POA2628	1	F	874
POA2628	1	M	909
POA2629	0	F	42
POA2629	0	M	47
POA2629	1	F	168
POA2629	1	M	196
POA2630	0	F	692
POA2630	0	M	660
POA2630	1	F	3373
POA2630	1	M	3582
POA2631	0	F	25
POA2631	0	M	23
POA2631	1	F	245
POA2631	1	M	261
POA2632	0	F	78
POA2632	0	M	68
POA2632	1	F	777
POA2632	1	M	796
POA2633	0	F	15
POA2633	0	M	5
POA2633	1	F	128
POA2633	1	M	137
POA2640	0	F	2312
POA2640	0	M	2214
POA2640	1	F	17218
POA2640	1	M	15967
POA2641	0	F	1255
POA2641	0	M	1220
POA2641	1	F	6778
POA2641	1	M	6185
POA2642	0	F	174
POA2642	0	M	147
POA2642	1	F	2259
POA2642	1	M	2326
POA2643	0	F	129
POA2643	0	M	127
POA2643	1	F	1247
POA2643	1	M	1298
POA2644	0	F	73
POA2644	0	M	61
POA2644	1	F	1027
POA2644	1	M	1059
POA2645	0	F	12
POA2645	0	M	10
POA2645	1	F	133
POA2645	1	M	158
POA2646	0	F	271
POA2646	0	M	227
POA2646	1	F	2934
POA2646	1	M	2869
POA2647	0	F	91
POA2647	0	M	69
POA2647	1	F	1067
POA2647	1	M	1061
POA2648	0	F	79
POA2648	0	M	72
POA2648	1	F	962
POA2648	1	M	1069
POA2649	0	F	6
POA2649	0	M	3
POA2649	1	F	16
POA2649	1	M	10
POA2650	0	F	3571
POA2650	0	M	3598
POA2650	1	F	26530
POA2650	1	M	24467
POA2651	0	F	147
POA2651	0	M	184
POA2651	1	F	1160
POA2651	1	M	1305
POA2652	0	F	119
POA2652	0	M	117
POA2652	1	F	2018
POA2652	1	M	2079
POA2653	0	F	106
POA2653	0	M	154
POA2653	1	F	1016
POA2653	1	M	1117
POA2655	0	F	29
POA2655	0	M	35
POA2655	1	F	623
POA2655	1	M	637
POA2656	0	F	38
POA2656	0	M	36
POA2656	1	F	614
POA2656	1	M	562
POA2658	0	F	38
POA2658	0	M	40
POA2658	1	F	634
POA2658	1	M	644
POA2659	0	F	17
POA2659	0	M	29
POA2659	1	F	348
POA2659	1	M	376
POA2660	0	F	76
POA2660	0	M	65
POA2660	1	F	656
POA2660	1	M	690
POA2661	0	F	9
POA2661	0	M	34
POA2661	1	F	132
POA2661	1	M	215
POA2663	0	F	166
POA2663	0	M	327
POA2663	1	F	1882
POA2663	1	M	2588
POA2665	0	F	40
POA2665	0	M	48
POA2665	1	F	852
POA2665	1	M	919
POA2666	0	F	162
POA2666	0	M	137
POA2666	1	F	2547
POA2666	1	M	2453
POA2668	0	F	8
POA2668	0	M	20
POA2668	1	F	160
POA2668	1	M	170
POA2669	0	F	29
POA2669	0	M	33
POA2669	1	F	614
POA2669	1	M	667
POA2671	0	F	120
POA2671	0	M	108
POA2671	1	F	1708
POA2671	1	M	1666
POA2672	0	F	39
POA2672	0	M	49
POA2672	1	F	614
POA2672	1	M	611
POA2675	0	F	126
POA2675	0	M	177
POA2675	1	F	568
POA2675	1	M	582
POA2678	0	F	26
POA2678	0	M	22
POA2678	1	F	274
POA2678	1	M	112
POA2680	0	F	2910
POA2680	0	M	3018
POA2680	1	F	8757
POA2680	1	M	8620
POA2681	0	F	77
POA2681	0	M	80
POA2681	1	F	719
POA2681	1	M	772
POA2700	0	F	134
POA2700	0	M	137
POA2700	1	F	2107
POA2700	1	M	1987
POA2701	0	F	57
POA2701	0	M	54
POA2701	1	F	1156
POA2701	1	M	1064
POA2702	0	F	25
POA2702	0	M	16
POA2702	1	F	345
POA2702	1	M	349
POA2703	0	F	22
POA2703	0	M	15
POA2703	1	F	344
POA2703	1	M	345
POA2705	0	F	618
POA2705	0	M	580
POA2705	1	F	4319
POA2705	1	M	4191
POA2706	0	F	34
POA2706	0	M	39
POA2706	1	F	388
POA2706	1	M	434
POA2707	0	F	30
POA2707	0	M	29
POA2707	1	F	493
POA2707	1	M	523
POA2710	0	F	293
POA2710	0	M	260
POA2710	1	F	4104
POA2710	1	M	4036
POA2711	0	F	115
POA2711	0	M	116
POA2711	1	F	1273
POA2711	1	M	1293
POA2712	0	F	52
POA2712	0	M	44
POA2712	1	F	592
POA2712	1	M	565
POA2713	0	F	107
POA2713	0	M	95
POA2713	1	F	1115
POA2713	1	M	1100
POA2714	0	F	136
POA2714	0	M	116
POA2714	1	F	1193
POA2714	1	M	1170
POA2715	0	F	44
POA2715	0	M	53
POA2715	1	F	549
POA2715	1	M	562
POA2716	0	F	30
POA2716	0	M	41
POA2716	1	F	395
POA2716	1	M	402
POA2717	0	F	34
POA2717	0	M	25
POA2717	1	F	447
POA2717	1	M	483
POA2720	0	F	370
POA2720	0	M	371
POA2720	1	F	3577
POA2720	1	M	3472
POA2721	0	F	5
POA2721	0	M	8
POA2721	1	F	87
POA2721	1	M	104
POA2722	0	F	119
POA2722	0	M	124
POA2722	1	F	1385
POA2722	1	M	1396
POA2725	0	F	12
POA2725	0	M	16
POA2725	1	F	155
POA2725	1	M	147
POA2726	0	F	7
POA2726	0	M	7
POA2726	1	F	105
POA2726	1	M	108
POA2727	1	F	129
POA2727	1	M	152
POA2729	0	F	72
POA2729	0	M	41
POA2729	1	F	696
POA2729	1	M	716
POA2730	0	F	90
POA2730	0	M	85
POA2730	1	F	506
POA2730	1	M	532
POA2731	0	F	322
POA2731	0	M	258
POA2731	1	F	3243
POA2731	1	M	3087
POA2732	0	F	59
POA2732	0	M	60
POA2732	1	F	800
POA2732	1	M	790
POA2733	0	F	28
POA2733	0	M	17
POA2733	1	F	211
POA2733	1	M	227
POA2734	0	F	8
POA2734	0	M	5
POA2734	1	F	208
POA2734	1	M	214
POA2735	0	F	16
POA2735	0	M	10
POA2735	1	F	158
POA2735	1	M	189
POA2736	0	F	30
POA2736	0	M	53
POA2736	1	F	125
POA2736	1	M	156
POA2737	0	F	51
POA2737	0	M	34
POA2737	1	F	289
POA2737	1	M	311
POA2738	0	F	53
POA2738	0	M	60
POA2738	1	F	932
POA2738	1	M	951
POA2739	0	F	72
POA2739	0	M	68
POA2739	1	F	544
POA2739	1	M	572
POA2745	0	F	3196
POA2745	0	M	3050
POA2745	1	F	12656
POA2745	1	M	12149
POA2747	0	F	7474
POA2747	0	M	6887
POA2747	1	F	18752
POA2747	1	M	18377
POA2748	0	F	220
POA2748	0	M	202
POA2748	1	F	607
POA2748	1	M	730
POA2749	0	F	1333
POA2749	0	M	1244
POA2749	1	F	6958
POA2749	1	M	6743
POA2750	0	F	5085
POA2750	0	M	4549
POA2750	1	F	18522
POA2750	1	M	18107
POA2752	0	F	288
POA2752	0	M	290
POA2752	1	F	2430
POA2752	1	M	2565
POA2753	0	F	1381
POA2753	0	M	1303
POA2753	1	F	6933
POA2753	1	M	6968
POA2754	0	F	529
POA2754	0	M	463
POA2754	1	F	3066
POA2754	1	M	2748
POA2756	0	F	2125
POA2756	0	M	2033
POA2756	1	F	14726
POA2756	1	M	14916
POA2757	0	F	60
POA2757	0	M	63
POA2757	1	F	359
POA2757	1	M	334
POA2758	0	F	588
POA2758	0	M	555
POA2758	1	F	3676
POA2758	1	M	3767
POA2759	0	F	3580
POA2759	0	M	3478
POA2759	1	F	9061
POA2759	1	M	9215
POA2760	0	F	6339
POA2760	0	M	6080
POA2760	1	F	11141
POA2760	1	M	11007
POA2761	0	F	8073
POA2761	0	M	7553
POA2761	1	F	8650
POA2761	1	M	8935
POA2762	0	F	5584
POA2762	0	M	5530
POA2762	1	F	4887
POA2762	1	M	4900
POA2763	0	F	7525
POA2763	0	M	7353
POA2763	1	F	8571
POA2763	1	M	8634
POA2765	0	F	9087
POA2765	0	M	8809
POA2765	1	F	12701
POA2765	1	M	13187
POA2766	0	F	4355
POA2766	0	M	3948
POA2766	1	F	3721
POA2766	1	M	3860
POA2767	0	F	5948
POA2767	0	M	5768
POA2767	1	F	5194
POA2767	1	M	5246
POA2768	0	F	7002
POA2768	0	M	6939
POA2768	1	F	6652
POA2768	1	M	7616
POA2769	0	F	4375
POA2769	0	M	4202
POA2769	1	F	3677
POA2769	1	M	3700
POA2770	0	F	11032
POA2770	0	M	10534
POA2770	1	F	17292
POA2770	1	M	16816
POA2773	0	F	451
POA2773	0	M	428
POA2773	1	F	2521
POA2773	1	M	2467
POA2774	0	F	963
POA2774	0	M	949
POA2774	1	F	5505
POA2774	1	M	5313
POA2775	0	F	125
POA2775	0	M	135
POA2775	1	F	488
POA2775	1	M	602
POA2776	0	F	332
POA2776	0	M	294
POA2776	1	F	1727
POA2776	1	M	1687
POA2777	0	F	1426
POA2777	0	M	1237
POA2777	1	F	7516
POA2777	1	M	7162
POA2778	0	F	221
POA2778	0	M	212
POA2778	1	F	971
POA2778	1	M	962
POA2779	0	F	437
POA2779	0	M	364
POA2779	1	F	2122
POA2779	1	M	2015
POA2780	0	F	1618
POA2780	0	M	1462
POA2780	1	F	5062
POA2780	1	M	4624
POA2782	0	F	698
POA2782	0	M	590
POA2782	1	F	2510
POA2782	1	M	2269
POA2783	0	F	250
POA2783	0	M	216
POA2783	1	F	1078
POA2783	1	M	1026
POA2784	0	F	113
POA2784	0	M	103
POA2784	1	F	521
POA2784	1	M	509
POA2785	0	F	550
POA2785	0	M	472
POA2785	1	F	1816
POA2785	1	M	1671
POA2786	0	F	113
POA2786	0	M	135
POA2786	1	F	418
POA2786	1	M	454
POA2787	0	F	221
POA2787	0	M	291
POA2787	1	F	1713
POA2787	1	M	1826
POA2790	0	F	846
POA2790	0	M	813
POA2790	1	F	6261
POA2790	1	M	6330
POA2791	0	F	14
POA2791	0	M	13
POA2791	1	F	131
POA2791	1	M	122
POA2792	0	F	23
POA2792	0	M	12
POA2792	1	F	138
POA2792	1	M	183
POA2793	0	F	50
POA2793	0	M	47
POA2793	1	F	383
POA2793	1	M	465
POA2794	0	F	374
POA2794	0	M	335
POA2794	1	F	4606
POA2794	1	M	4406
POA2795	0	F	2206
POA2795	0	M	2239
POA2795	1	F	18991
POA2795	1	M	19101
POA2797	0	F	10
POA2797	0	M	12
POA2797	1	F	195
POA2797	1	M	174
POA2798	0	F	85
POA2798	0	M	70
POA2798	1	F	922
POA2798	1	M	915
POA2799	0	F	119
POA2799	0	M	119
