POA_CODE_2021	CoupleFamily	HasChild	IncomeFamily.max	families
POA0836	0		52500	14
POA0836	0		65625	16
POA0836	0		78750	17
POA0836	0		91875	15
POA0836	0		105000	24
POA0836	0		131250	29
POA0836	0		157500	17
POA0836	0		183750	6
POA0836	0		210000	10
POA0836	0		Inf	9
POA0836	1	0		275
POA0836	1	0	0	7
POA0836	1	0	7875	6
POA0836	1	0	15750	3
POA0836	1	0	26250	12
POA0836	1	0	34125	11
POA0836	1	0	42000	37
POA0836	1	0	52500	39
POA0836	1	0	65625	47
POA0836	1	0	78750	67
POA0836	1	0	91875	60
POA0836	1	0	105000	49
POA0836	1	0	131250	184
POA0836	1	0	157500	187
POA0836	1	0	183750	202
POA0836	1	0	210000	155
POA0836	1	0	Inf	389
POA0836	1	1	21000	3
POA0836	1	1	42000	7
POA0837	0		42000	4
POA0837	0		131250	5
POA0837	1	0		13
POA0837	1	0	34125	3
POA0837	1	0	42000	3
POA0837	1	0	52500	5
POA0837	1	0	65625	4
POA0837	1	0	78750	3
POA0837	1	0	91875	3
POA0837	1	0	105000	5
POA0837	1	0	131250	7
POA0837	1	0	157500	6
POA0837	1	0	183750	16
POA0837	1	0	210000	6
POA0837	1	0	Inf	14
POA0838	0			7
POA0838	0		65625	5
POA0838	0		78750	3
POA0838	0		131250	3
POA0838	1	0		35
POA0838	1	0	0	4
POA0838	1	0	26250	5
POA0838	1	0	34125	4
POA0838	1	0	42000	5
POA0838	1	0	52500	6
POA0838	1	0	65625	3
POA0838	1	0	78750	11
POA0838	1	0	91875	5
POA0838	1	0	105000	6
POA0838	1	0	131250	31
POA0838	1	0	157500	20
POA0838	1	0	183750	24
POA0838	1	0	210000	11
POA0838	1	0	Inf	32
POA0839			78750	3
POA0839	0		42000	5
POA0839	0		52500	5
POA0839	0		78750	4
POA0839	0		131250	5
POA0839	1	0		5
POA0839	1	0	42000	3
POA0839	1	0	65625	5
POA0839	1	0	78750	11
POA0839	1	0	91875	12
POA0839	1	0	105000	3
POA0839	1	0	131250	16
POA0839	1	0	157500	11
POA0839	1	0	183750	3
POA0839	1	0	210000	4
POA0839	1	0	Inf	4
POA0840	1	0		8
POA0840	1	0	0	4
POA0840	1	0	26250	6
POA0840	1	0	34125	7
POA0840	1	0	42000	22
POA0840	1	0	52500	12
POA0840	1	0	65625	12
POA0840	1	0	78750	11
POA0840	1	0	91875	5
POA0840	1	0	131250	6
POA0840	1	0	157500	3
POA0840	1	0	183750	5
POA0841	0			3
POA0841	0		65625	4
POA0841	0		105000	5
POA0841	1	0		18
POA0841	1	0	26250	3
POA0841	1	0	34125	5
POA0841	1	0	42000	11
POA0841	1	0	65625	12
POA0841	1	0	78750	5
POA0841	1	0	105000	9
POA0841	1	0	131250	9
POA0841	1	0	157500	10
POA0841	1	0	183750	15
POA0841	1	0	210000	12
POA0841	1	0	Inf	18
POA0845	0		26250	4
POA0845	0		42000	6
POA0845	0		78750	6
POA0845	0		131250	5
POA0845	1	0		6
POA0845	1	0	42000	4
POA0845	1	0	78750	12
POA0845	1	0	105000	6
POA0845	1	0	157500	4
POA0846			65625	4
POA0846	0		21000	3
POA0846	0		34125	4
POA0846	1	0		9
POA0846	1	0	0	4
POA0846	1	0	26250	3
POA0846	1	0	42000	8
POA0846	1	0	52500	7
POA0846	1	0	78750	6
POA0846	1	0	105000	12
POA0846	1	0	131250	4
POA0846	1	0	183750	7
POA0846	1	1	42000	4
POA0847	0			3
POA0847	0		21000	3
POA0847	0		42000	3
POA0847	1	0	42000	4
POA0847	1	0	65625	4
POA0847	1	0	78750	8
POA0847	1	0	131250	3
POA0847	1	0	183750	4
POA0847	1	0	210000	3
POA0847	1	0	Inf	6
POA0847	1	1	21000	4
POA0847	1	1	26250	5
POA0850			52500	3
POA0850			65625	3
POA0850			91875	5
POA0850			105000	4
POA0850			183750	5
POA0850	0			42
POA0850	0		0	3
POA0850	0		7875	3
POA0850	0		15750	5
POA0850	0		21000	23
POA0850	0		26250	24
POA0850	0		34125	34
POA0850	0		42000	25
POA0850	0		52500	24
POA0850	0		65625	25
POA0850	0		78750	31
POA0850	0		91875	9
POA0850	0		105000	23
POA0850	0		131250	31
POA0850	0		157500	20
POA0850	0		183750	4
POA0850	0		210000	4
POA0850	1	0		187
POA0850	1	0	0	12
POA0850	1	0	26250	13
POA0850	1	0	34125	4
POA0850	1	0	42000	32
POA0850	1	0	52500	52
POA0850	1	0	65625	46
POA0850	1	0	78750	70
POA0850	1	0	91875	55
POA0850	1	0	105000	59
POA0850	1	0	131250	173
POA0850	1	0	157500	159
POA0850	1	0	183750	175
POA0850	1	0	210000	105
POA0850	1	0	Inf	193
POA0850	1	1	15750	5
POA0850	1	1	26250	12
POA0850	1	1	34125	3
POA0850	1	1	42000	11
POA0852			7875	6
POA0852			15750	6
POA0852			42000	7
POA0852			52500	8
POA0852			78750	4
POA0852			131250	6
POA0852	0			34
POA0852	0		0	3
POA0852	0		7875	26
POA0852	0		15750	105
POA0852	0		21000	32
POA0852	0		26250	67
POA0852	0		34125	42
POA0852	0		42000	41
POA0852	0		52500	37
POA0852	0		65625	34
POA0852	0		78750	15
POA0852	0		91875	8
POA0852	0		105000	6
POA0852	0		131250	3
POA0852	1	0		103
POA0852	1	0	0	17
POA0852	1	0	7875	20
POA0852	1	0	15750	10
POA0852	1	0	21000	3
POA0852	1	0	26250	80
POA0852	1	0	34125	16
POA0852	1	0	42000	33
POA0852	1	0	52500	111
POA0852	1	0	65625	85
POA0852	1	0	78750	78
POA0852	1	0	91875	38
POA0852	1	0	105000	43
POA0852	1	0	131250	91
POA0852	1	0	157500	65
POA0852	1	0	183750	46
POA0852	1	0	210000	29
POA0852	1	0	Inf	39
POA0852	1	1	7875	30
POA0852	1	1	15750	33
POA0852	1	1	21000	8
POA0852	1	1	26250	118
POA0852	1	1	34125	61
POA0852	1	1	42000	84
POA0853	0		91875	4
POA0853	1	0		31
POA0853	1	0	91875	3
POA0853	1	0	105000	9
POA0853	1	0	131250	31
POA0853	1	0	157500	41
POA0853	1	0	183750	37
POA0853	1	0	210000	21
POA0853	1	0	Inf	22
POA0854	0		15750	7
POA0854	0		21000	17
POA0854	0		26250	7
POA0854	0		34125	3
POA0854	0		42000	12
POA0854	0		65625	3
POA0854	0		78750	5
POA0854	0		105000	3
POA0854	1	0		15
POA0854	1	0	26250	5
POA0854	1	0	42000	11
POA0854	1	0	52500	9
POA0854	1	0	65625	20
POA0854	1	0	78750	18
POA0854	1	0	105000	5
POA0854	1	0	131250	11
POA0854	1	0	157500	6
POA0854	1	0	210000	3
POA0854	1	0	Inf	4
POA0854	1	1	26250	3
POA0854	1	1	34125	4
POA0854	1	1	42000	7
POA0860			26250	3
POA0860			34125	4
POA0860			42000	5
POA0860			52500	5
POA0860			65625	5
POA0860			78750	3
POA0860			Inf	4
POA0860	0			19
POA0860	0		0	5
POA0860	0		7875	9
POA0860	0		15750	23
POA0860	0		21000	17
POA0860	0		26250	19
POA0860	0		34125	17
POA0860	0		42000	11
POA0860	0		52500	8
POA0860	0		65625	22
POA0860	0		78750	14
POA0860	0		91875	4
POA0860	0		105000	3
POA0860	0		131250	11
POA0860	0		157500	4
POA0860	0		Inf	7
POA0860	1	0		60
POA0860	1	0	0	6
POA0860	1	0	7875	6
POA0860	1	0	15750	4
POA0860	1	0	26250	10
POA0860	1	0	42000	19
POA0860	1	0	52500	25
POA0860	1	0	65625	23
POA0860	1	0	78750	19
POA0860	1	0	91875	22
POA0860	1	0	105000	24
POA0860	1	0	131250	44
POA0860	1	0	157500	38
POA0860	1	0	183750	36
POA0860	1	0	210000	28
POA0860	1	0	Inf	56
POA0860	1	1	21000	3
POA0860	1	1	26250	13
POA0860	1	1	34125	6
POA0860	1	1	42000	3
POA0862	0			12
POA0862	0		15750	9
POA0862	0		26250	3
POA0862	0		42000	3
POA0862	0		78750	4
POA0862	1	0		15
POA0862	1	0	26250	6
POA0862	1	0	42000	3
POA0862	1	0	52500	8
POA0862	1	0	65625	4
POA0862	1	0	78750	7
POA0862	1	0	91875	6
POA0862	1	0	105000	5
POA0862	1	0	131250	7
POA0862	1	0	157500	5
POA0862	1	0	183750	5
POA0862	1	0	210000	3
POA0862	1	1	26250	6
POA0862	1	1	34125	4
POA0870			0	4
POA0870			7875	4
POA0870			26250	3
POA0870			34125	5
POA0870			42000	3
POA0870			52500	10
POA0870			65625	9
POA0870			78750	6
POA0870			91875	6
POA0870			105000	3
POA0870			131250	11
POA0870			157500	12
POA0870			183750	5
POA0870			Inf	4
POA0870	0			112
POA0870	0		0	15
POA0870	0		7875	4
POA0870	0		15750	22
POA0870	0		21000	33
POA0870	0		26250	41
POA0870	0		34125	46
POA0870	0		42000	43
POA0870	0		52500	62
POA0870	0		65625	102
POA0870	0		78750	84
POA0870	0		91875	72
POA0870	0		105000	61
POA0870	0		131250	86
POA0870	0		157500	35
POA0870	0		183750	39
POA0870	0		210000	23
POA0870	0		Inf	39
POA0870	1	0		412
POA0870	1	0	0	29
POA0870	1	0	7875	3
POA0870	1	0	15750	5
POA0870	1	0	21000	3
POA0870	1	0	26250	34
POA0870	1	0	34125	10
POA0870	1	0	42000	57
POA0870	1	0	52500	81
POA0870	1	0	65625	134
POA0870	1	0	78750	165
POA0870	1	0	91875	143
POA0870	1	0	105000	158
POA0870	1	0	131250	570
POA0870	1	0	157500	558
POA0870	1	0	183750	476
POA0870	1	0	210000	291
POA0870	1	0	Inf	712
POA0870	1	1	21000	4
POA0870	1	1	26250	14
POA0870	1	1	34125	15
POA0870	1	1	42000	17
POA0872				9
POA0872			15750	6
POA0872			26250	17
POA0872			34125	6
POA0872			42000	28
POA0872			52500	23
POA0872			65625	7
POA0872			78750	11
POA0872			91875	3
POA0872			105000	3
POA0872	0			163
POA0872	0		0	5
POA0872	0		7875	21
POA0872	0		15750	132
POA0872	0		21000	83
POA0872	0		26250	101
POA0872	0		34125	62
POA0872	0		42000	80
POA0872	0		52500	73
POA0872	0		65625	52
POA0872	0		78750	40
POA0872	0		91875	21
POA0872	0		105000	16
POA0872	0		131250	21
POA0872	0		183750	6
POA0872	0		210000	3
POA0872	0		Inf	6
POA0872	1	0		330
POA0872	1	0	0	10
POA0872	1	0	7875	22
POA0872	1	0	15750	15
POA0872	1	0	21000	4
POA0872	1	0	26250	152
POA0872	1	0	34125	30
POA0872	1	0	42000	98
POA0872	1	0	52500	199
POA0872	1	0	65625	154
POA0872	1	0	78750	143
POA0872	1	0	91875	84
POA0872	1	0	105000	62
POA0872	1	0	131250	115
POA0872	1	0	157500	92
POA0872	1	0	183750	57
POA0872	1	0	210000	30
POA0872	1	0	Inf	38
POA0872	1	1	7875	8
POA0872	1	1	15750	27
POA0872	1	1	21000	8
POA0872	1	1	26250	163
POA0872	1	1	34125	84
POA0872	1	1	42000	190
POA0873			42000	3
POA0873			78750	3
POA0873	0			14
POA0873	0		7875	4
POA0873	0		15750	13
POA0873	0		21000	6
POA0873	0		34125	13
POA0873	0		42000	10
POA0873	0		52500	15
POA0873	0		65625	10
POA0873	0		78750	11
POA0873	0		91875	6
POA0873	0		105000	7
POA0873	0		131250	7
POA0873	0		157500	6
POA0873	0		183750	3
POA0873	0		210000	3
POA0873	1	0		55
POA0873	1	0	0	5
POA0873	1	0	7875	6
POA0873	1	0	26250	14
POA0873	1	0	42000	17
POA0873	1	0	52500	15
POA0873	1	0	65625	17
POA0873	1	0	78750	18
POA0873	1	0	91875	20
POA0873	1	0	105000	11
POA0873	1	0	131250	56
POA0873	1	0	157500	51
POA0873	1	0	183750	53
POA0873	1	0	210000	29
POA0873	1	0	Inf	88
POA0873	1	1	26250	11
POA0873	1	1	34125	4
POA0873	1	1	42000	5
POA0874	1	0		18
POA0874	1	0	91875	3
POA0874	1	0	105000	4
POA0874	1	0	131250	11
POA0874	1	0	157500	12
POA0874	1	0	183750	13
POA0874	1	0	210000	5
POA0874	1	0	Inf	40
POA0875			42000	3
POA0875			65625	3
POA0875			131250	5
POA0875	0			15
POA0875	0		15750	8
POA0875	0		21000	7
POA0875	0		26250	12
POA0875	0		34125	14
POA0875	0		42000	16
POA0875	0		52500	9
POA0875	0		65625	12
POA0875	0		78750	9
POA0875	0		91875	8
POA0875	0		105000	7
POA0875	0		131250	21
POA0875	0		157500	9
POA0875	0		Inf	4
POA0875	1	0		47
POA0875	1	0	26250	11
POA0875	1	0	42000	10
POA0875	1	0	52500	13
POA0875	1	0	65625	14
POA0875	1	0	78750	20
POA0875	1	0	91875	20
POA0875	1	0	105000	22
POA0875	1	0	131250	68
POA0875	1	0	157500	55
POA0875	1	0	183750	46
POA0875	1	0	210000	37
POA0875	1	0	Inf	71
POA0875	1	1	26250	4
POA0875	1	1	34125	3
POA0875	1	1	42000	7
POA0880			42000	3
POA0880			52500	4
POA0880			65625	3
POA0880			78750	6
POA0880			91875	3
POA0880	0			31
POA0880	0		7875	3
POA0880	0		15750	20
POA0880	0		21000	9
POA0880	0		26250	8
POA0880	0		34125	7
POA0880	0		42000	8
POA0880	0		52500	19
POA0880	0		65625	20
POA0880	0		78750	13
POA0880	0		91875	10
POA0880	0		105000	10
POA0880	0		131250	19
POA0880	0		157500	8
POA0880	0		183750	7
POA0880	0		210000	3
POA0880	1	0		97
POA0880	1	0	15750	4
POA0880	1	0	26250	6
POA0880	1	0	34125	6
POA0880	1	0	42000	18
POA0880	1	0	52500	32
POA0880	1	0	65625	28
POA0880	1	0	78750	36
POA0880	1	0	91875	11
POA0880	1	0	105000	37
POA0880	1	0	131250	82
POA0880	1	0	157500	101
POA0880	1	0	183750	100
POA0880	1	0	210000	72
POA0880	1	0	Inf	156
POA0880	1	1	15750	6
POA0880	1	1	21000	3
POA0880	1	1	26250	18
POA0880	1	1	34125	5
POA0880	1	1	42000	20
POA0885	0			4
POA0885	0		131250	5
POA0885	0		183750	3
POA0885	1	0		26
POA0885	1	0	131250	10
POA0885	1	0	157500	10
POA0885	1	0	183750	20
POA0885	1	0	210000	17
POA0885	1	0	Inf	54
POA0886	0			5
POA0886	0		15750	4
POA0886	0		42000	3
POA0886	0		52500	5
POA0886	0		65625	8
POA0886	0		91875	8
POA0886	0		157500	3
POA0886	0		Inf	5
POA0886	1	0		14
POA0886	1	0	0	3
POA0886	1	0	52500	4
POA0886	1	0	65625	6
POA0886	1	0	91875	5
POA0886	1	0	105000	9
POA0886	1	0	131250	20
POA0886	1	0	157500	8
POA0886	1	0	183750	13
POA0886	1	0	210000	16
POA0886	1	0	Inf	22
POA0886	1	1	26250	3
POA0886	1	1	42000	4
POA2000				4
POA2000			0	12
POA2000			15750	4
POA2000			26250	3
POA2000			34125	9
POA2000			42000	11
POA2000			52500	19
POA2000			65625	28
POA2000			78750	35
POA2000			91875	24
POA2000			105000	31
POA2000			131250	39
POA2000			157500	8
POA2000			183750	12
POA2000			210000	9
POA2000			Inf	20
POA2000	0			28
POA2000	0		0	49
POA2000	0		7875	4
POA2000	0		15750	19
POA2000	0		21000	9
POA2000	0		26250	14
POA2000	0		34125	14
POA2000	0		42000	23
POA2000	0		52500	32
POA2000	0		65625	33
POA2000	0		78750	34
POA2000	0		91875	38
POA2000	0		105000	23
POA2000	0		131250	56
POA2000	0		157500	26
POA2000	0		183750	16
POA2000	0		210000	6
POA2000	0		Inf	64
POA2000	1	0		284
POA2000	1	0	0	123
POA2000	1	0	7875	18
POA2000	1	0	15750	21
POA2000	1	0	21000	15
POA2000	1	0	26250	34
POA2000	1	0	34125	36
POA2000	1	0	42000	83
POA2000	1	0	52500	177
POA2000	1	0	65625	270
POA2000	1	0	78750	347
POA2000	1	0	91875	287
POA2000	1	0	105000	301
POA2000	1	0	131250	638
POA2000	1	0	157500	400
POA2000	1	0	183750	362
POA2000	1	0	210000	245
POA2000	1	0	Inf	1392
POA2000	1	1	7875	4
POA2000	1	1	15750	3
POA2000	1	1	21000	3
POA2000	1	1	26250	9
POA2000	1	1	34125	6
POA2000	1	1	42000	26
POA2007			0	3
POA2007			7875	3
POA2007			26250	3
POA2007			34125	5
POA2007			52500	5
POA2007			65625	7
POA2007			78750	9
POA2007			91875	8
POA2007			131250	10
POA2007			157500	12
POA2007			Inf	3
POA2007	0			20
POA2007	0		0	8
POA2007	0		15750	6
POA2007	0		21000	3
POA2007	0		26250	4
POA2007	0		34125	13
POA2007	0		42000	6
POA2007	0		52500	15
POA2007	0		65625	14
POA2007	0		78750	16
POA2007	0		91875	12
POA2007	0		105000	9
POA2007	0		131250	9
POA2007	0		157500	4
POA2007	0		183750	3
POA2007	0		210000	5
POA2007	0		Inf	3
POA2007	1	0		44
POA2007	1	0	0	28
POA2007	1	0	7875	4
POA2007	1	0	26250	7
POA2007	1	0	34125	10
POA2007	1	0	42000	28
POA2007	1	0	52500	32
POA2007	1	0	65625	68
POA2007	1	0	78750	87
POA2007	1	0	91875	66
POA2007	1	0	105000	75
