POA_CODE_2021	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
POA2452	1	1	0	0	3011
POA2452	1	1	0	1	241
POA2452	1	1	1	0	671
POA2452	1	1	1	1	110
POA2453					11
POA2453	0	0	0	1	105
POA2453	0	0	1	0	10
POA2453	0	0	1	1	9
POA2453	0	1	0	0	98
POA2453	0	1	0	1	8
POA2453	0	1	1	0	24
POA2453	0	1	1	1	14
POA2453	1	0	0	1	117
POA2453	1	0	1	0	36
POA2453	1	0	1	1	28
POA2453	1	1	0	0	521
POA2453	1	1	0	1	43
POA2453	1	1	1	0	84
POA2453	1	1	1	1	18
POA2454					50
POA2454	0	0	0	1	251
POA2454	0	0	1	0	80
POA2454	0	0	1	1	56
POA2454	0	1	0	0	414
POA2454	0	1	0	1	47
POA2454	0	1	1	0	155
POA2454	0	1	1	1	33
POA2454	1	0	0	1	452
POA2454	1	0	1	0	196
POA2454	1	0	1	1	102
POA2454	1	1	0	0	1649
POA2454	1	1	0	1	160
POA2454	1	1	1	0	394
POA2454	1	1	1	1	61
POA2455					24
POA2455	0	0	0	1	151
POA2455	0	0	1	0	30
POA2455	0	0	1	1	6
POA2455	0	1	0	0	195
POA2455	0	1	0	1	17
POA2455	0	1	1	0	41
POA2455	0	1	1	1	11
POA2455	1	0	0	1	177
POA2455	1	0	1	0	47
POA2455	1	0	1	1	24
POA2455	1	1	0	0	500
POA2455	1	1	0	1	33
POA2455	1	1	1	0	78
POA2455	1	1	1	1	6
POA2456					115
POA2456	0	0	0	1	639
POA2456	0	0	1	0	136
POA2456	0	0	1	1	52
POA2456	0	1	0	0	902
POA2456	0	1	0	1	97
POA2456	0	1	1	0	184
POA2456	0	1	1	1	48
POA2456	1	0	0	1	1047
POA2456	1	0	1	0	397
POA2456	1	0	1	1	227
POA2456	1	1	0	0	4109
POA2456	1	1	0	1	282
POA2456	1	1	1	0	638
POA2456	1	1	1	1	150
POA2460					306
POA2460	0	0	0	1	1196
POA2460	0	0	1	0	215
POA2460	0	0	1	1	184
POA2460	0	1	0	0	2058
POA2460	0	1	0	1	309
POA2460	0	1	1	0	351
POA2460	0	1	1	1	95
POA2460	1	0	0	1	1844
POA2460	1	0	1	0	516
POA2460	1	0	1	1	396
POA2460	1	1	0	0	5510
POA2460	1	1	0	1	560
POA2460	1	1	1	0	1155
POA2460	1	1	1	1	333
POA2462					20
POA2462	0	0	0	1	99
POA2462	0	0	1	0	16
POA2462	0	0	1	1	8
POA2462	0	1	0	0	130
POA2462	0	1	0	1	19
POA2462	0	1	1	0	19
POA2462	1	0	0	1	166
POA2462	1	0	1	0	25
POA2462	1	0	1	1	30
POA2462	1	1	0	0	355
POA2462	1	1	0	1	71
POA2462	1	1	1	0	118
POA2462	1	1	1	1	9
POA2463					77
POA2463	0	0	0	1	305
POA2463	0	0	1	0	46
POA2463	0	0	1	1	13
POA2463	0	1	0	0	325
POA2463	0	1	0	1	46
POA2463	0	1	1	0	93
POA2463	0	1	1	1	20
POA2463	1	0	0	1	519
POA2463	1	0	1	0	190
POA2463	1	0	1	1	95
POA2463	1	1	0	0	1558
POA2463	1	1	0	1	183
POA2463	1	1	1	0	333
POA2463	1	1	1	1	68
POA2464					55
POA2464	0	0	0	1	289
POA2464	0	0	1	0	43
POA2464	0	0	1	1	23
POA2464	0	1	0	0	248
POA2464	0	1	0	1	44
POA2464	0	1	1	0	46
POA2464	0	1	1	1	12
POA2464	1	0	0	1	359
POA2464	1	0	1	0	105
POA2464	1	0	1	1	48
POA2464	1	1	0	0	1157
POA2464	1	1	0	1	51
POA2464	1	1	1	0	227
POA2464	1	1	1	1	27
POA2465	0	0	0	1	13
POA2465	0	0	1	1	3
POA2465	0	1	0	0	45
POA2465	0	1	1	0	13
POA2465	0	1	1	1	6
POA2465	1	0	0	1	25
POA2465	1	0	1	0	10
POA2465	1	0	1	1	8
POA2465	1	1	0	0	47
POA2465	1	1	0	1	3
POA2465	1	1	1	0	26
POA2465	1	1	1	1	4
POA2466					26
POA2466	0	0	0	1	65
POA2466	0	0	1	0	4
POA2466	0	0	1	1	3
POA2466	0	1	0	0	114
POA2466	0	1	0	1	9
POA2466	0	1	1	0	10
POA2466	0	1	1	1	6
POA2466	1	0	0	1	83
POA2466	1	0	1	0	19
POA2466	1	0	1	1	15
POA2466	1	1	0	0	146
POA2466	1	1	0	1	12
POA2466	1	1	1	0	41
POA2469					48
POA2469	0	0	0	1	158
POA2469	0	0	1	0	14
POA2469	0	0	1	1	4
POA2469	0	1	0	0	226
POA2469	0	1	0	1	36
POA2469	0	1	1	0	36
POA2469	0	1	1	1	22
POA2469	1	0	0	1	242
POA2469	1	0	1	0	57
POA2469	1	0	1	1	57
POA2469	1	1	0	0	469
POA2469	1	1	0	1	97
POA2469	1	1	1	0	145
POA2469	1	1	1	1	53
POA2470					155
POA2470	0	0	0	1	663
POA2470	0	0	1	0	97
POA2470	0	0	1	1	83
POA2470	0	1	0	0	988
POA2470	0	1	0	1	153
POA2470	0	1	1	0	164
POA2470	0	1	1	1	58
POA2470	1	0	0	1	1067
POA2470	1	0	1	0	264
POA2470	1	0	1	1	201
POA2470	1	1	0	0	2922
POA2470	1	1	0	1	336
POA2470	1	1	1	0	644
POA2470	1	1	1	1	181
POA2471					24
POA2471	0	0	0	1	107
POA2471	0	0	1	0	11
POA2471	0	0	1	1	25
POA2471	0	1	0	0	122
POA2471	0	1	0	1	38
POA2471	0	1	1	0	24
POA2471	0	1	1	1	9
POA2471	1	0	0	1	221
POA2471	1	0	1	0	76
POA2471	1	0	1	1	51
POA2471	1	1	0	0	494
POA2471	1	1	0	1	88
POA2471	1	1	1	0	123
POA2471	1	1	1	1	48
POA2472					16
POA2472	0	0	0	1	76
POA2472	0	0	1	0	16
POA2472	0	0	1	1	4
POA2472	0	1	0	0	109
POA2472	0	1	0	1	14
POA2472	0	1	1	0	18
POA2472	0	1	1	1	5
POA2472	1	0	0	1	117
POA2472	1	0	1	0	30
POA2472	1	0	1	1	21
POA2472	1	1	0	0	425
POA2472	1	1	0	1	50
POA2472	1	1	1	0	76
POA2472	1	1	1	1	20
POA2473					23
POA2473	0	0	0	1	132
POA2473	0	0	1	0	22
POA2473	0	0	1	1	3
POA2473	0	1	0	0	130
POA2473	0	1	0	1	22
POA2473	0	1	1	0	33
POA2473	0	1	1	1	14
POA2473	1	0	0	1	154
POA2473	1	0	1	0	48
POA2473	1	0	1	1	53
POA2473	1	1	0	0	495
POA2473	1	1	0	1	53
POA2473	1	1	1	0	136
POA2474					46
POA2474	0	0	0	1	294
POA2474	0	0	1	0	48
POA2474	0	0	1	1	13
POA2474	0	1	0	0	365
POA2474	0	1	0	1	41
POA2474	0	1	1	0	99
POA2474	0	1	1	1	22
POA2474	1	0	0	1	368
POA2474	1	0	1	0	107
POA2474	1	0	1	1	55
POA2474	1	1	0	0	1111
POA2474	1	1	0	1	97
POA2474	1	1	1	0	208
POA2474	1	1	1	1	66
POA2475	0	0	0	1	19
POA2475	0	0	1	0	5
POA2475	0	1	0	0	12
POA2475	0	1	0	1	6
POA2475	0	1	1	0	8
POA2475	1	0	0	1	22
POA2475	1	0	1	0	9
POA2475	1	0	1	1	13
POA2475	1	1	0	0	59
POA2475	1	1	0	1	8
POA2475	1	1	1	0	7
POA2476					4
POA2476	0	0	0	1	43
POA2476	0	0	1	1	5
POA2476	0	1	0	0	42
POA2476	0	1	0	1	10
POA2476	0	1	1	0	4
POA2476	1	0	0	1	35
POA2476	1	0	1	0	21
POA2476	1	0	1	1	4
POA2476	1	1	0	0	99
POA2476	1	1	0	1	7
POA2476	1	1	1	0	51
POA2476	1	1	1	1	5
POA2477					104
POA2477	0	0	0	1	498
POA2477	0	0	1	0	130
POA2477	0	0	1	1	45
POA2477	0	1	0	0	621
POA2477	0	1	0	1	83
POA2477	0	1	1	0	157
POA2477	0	1	1	1	45
POA2477	1	0	0	1	968
POA2477	1	0	1	0	348
POA2477	1	0	1	1	242
POA2477	1	1	0	0	2690
POA2477	1	1	0	1	199
POA2477	1	1	1	0	613
POA2477	1	1	1	1	144
POA2478					229
POA2478	0	0	0	1	1224
POA2478	0	0	1	0	290
POA2478	0	0	1	1	133
POA2478	0	1	0	0	1431
POA2478	0	1	0	1	130
POA2478	0	1	1	0	323
POA2478	0	1	1	1	91
POA2478	1	0	0	1	1861
POA2478	1	0	1	0	770
POA2478	1	0	1	1	453
POA2478	1	1	0	0	6708
POA2478	1	1	0	1	431
POA2478	1	1	1	0	1245
POA2478	1	1	1	1	191
POA2479					17
POA2479	0	0	0	1	162
POA2479	0	0	1	0	42
POA2479	0	0	1	1	19
POA2479	0	1	0	0	186
POA2479	0	1	0	1	18
POA2479	0	1	1	0	51
POA2479	1	0	0	1	386
POA2479	1	0	1	0	159
POA2479	1	0	1	1	83
POA2479	1	1	0	0	1554
POA2479	1	1	0	1	68
POA2479	1	1	1	0	252
POA2479	1	1	1	1	58
POA2480					373
POA2480	0	0	0	1	2039
POA2480	0	0	1	0	504
POA2480	0	0	1	1	286
POA2480	0	1	0	0	2503
POA2480	0	1	0	1	401
POA2480	0	1	1	0	565
POA2480	0	1	1	1	162
POA2480	1	0	0	1	2934
POA2480	1	0	1	0	1049
POA2480	1	0	1	1	680
POA2480	1	1	0	0	8718
POA2480	1	1	0	1	738
POA2480	1	1	1	0	1944
POA2480	1	1	1	1	463
POA2481					71
POA2481	0	0	0	1	326
POA2481	0	0	1	0	118
POA2481	0	0	1	1	26
POA2481	0	1	0	0	478
POA2481	0	1	0	1	49
POA2481	0	1	1	0	120
POA2481	0	1	1	1	13
POA2481	1	0	0	1	616
POA2481	1	0	1	0	262
POA2481	1	0	1	1	134
POA2481	1	1	0	0	2522
POA2481	1	1	0	1	103
POA2481	1	1	1	0	419
POA2481	1	1	1	1	28
POA2482					43
POA2482	0	0	0	1	242
POA2482	0	0	1	0	92
POA2482	0	0	1	1	31
POA2482	0	1	0	0	368
POA2482	0	1	0	1	37
POA2482	0	1	1	0	96
POA2482	0	1	1	1	5
POA2482	1	0	0	1	387
POA2482	1	0	1	0	155
POA2482	1	0	1	1	68
POA2482	1	1	0	0	1327
POA2482	1	1	0	1	112
POA2482	1	1	1	0	263
POA2482	1	1	1	1	62
POA2483					85
POA2483	0	0	0	1	502
POA2483	0	0	1	0	112
POA2483	0	0	1	1	56
POA2483	0	1	0	0	550
POA2483	0	1	0	1	102
POA2483	0	1	1	0	141
POA2483	0	1	1	1	8
POA2483	1	0	0	1	668
POA2483	1	0	1	0	230
POA2483	1	0	1	1	114
POA2483	1	1	0	0	2379
POA2483	1	1	0	1	124
POA2483	1	1	1	0	431
POA2483	1	1	1	1	57
POA2484					153
POA2484	0	0	0	1	861
POA2484	0	0	1	0	171
POA2484	0	0	1	1	110
POA2484	0	1	0	0	1064
POA2484	0	1	0	1	216
POA2484	0	1	1	0	229
POA2484	0	1	1	1	53
POA2484	1	0	0	1	1393
POA2484	1	0	1	0	506
POA2484	1	0	1	1	352
POA2484	1	1	0	0	3812
POA2484	1	1	0	1	358
POA2484	1	1	1	0	820
POA2484	1	1	1	1	205
POA2485					148
POA2485	0	0	0	1	753
POA2485	0	0	1	0	133
POA2485	0	0	1	1	65
POA2485	0	1	0	0	686
POA2485	0	1	0	1	106
POA2485	0	1	1	0	136
POA2485	0	1	1	1	48
POA2485	1	0	0	1	782
POA2485	1	0	1	0	201
POA2485	1	0	1	1	163
POA2485	1	1	0	0	2335
POA2485	1	1	0	1	138
POA2485	1	1	1	0	341
POA2485	1	1	1	1	48
POA2486					298
POA2486	0	0	0	1	1541
POA2486	0	0	1	0	321
POA2486	0	0	1	1	174
POA2486	0	1	0	0	1463
POA2486	0	1	0	1	221
POA2486	0	1	1	0	394
POA2486	0	1	1	1	138
POA2486	1	0	0	1	2367
POA2486	1	0	1	0	806
POA2486	1	0	1	1	675
POA2486	1	1	0	0	6437
POA2486	1	1	0	1	495
POA2486	1	1	1	0	1303
POA2486	1	1	1	1	292
POA2487					71
POA2487	0	0	0	1	500
POA2487	0	0	1	0	127
POA2487	0	0	1	1	44
POA2487	0	1	0	0	516
POA2487	0	1	0	1	61
POA2487	0	1	1	0	135
POA2487	0	1	1	1	23
POA2487	1	0	0	1	748
POA2487	1	0	1	0	543
POA2487	1	0	1	1	302
POA2487	1	1	0	0	3808
POA2487	1	1	0	1	208
POA2487	1	1	1	0	735
POA2487	1	1	1	1	112
POA2488					22
POA2488	0	0	0	1	147
POA2488	0	0	1	0	49
POA2488	0	0	1	1	24
POA2488	0	1	0	0	148
POA2488	0	1	0	1	19
POA2488	0	1	1	0	46
POA2488	1	0	0	1	191
POA2488	1	0	1	0	67
POA2488	1	0	1	1	57
POA2488	1	1	0	0	933
POA2488	1	1	0	1	71
POA2488	1	1	1	0	210
POA2488	1	1	1	1	13
POA2489					38
POA2489	0	0	0	1	201
POA2489	0	0	1	0	75
POA2489	0	0	1	1	42
POA2489	0	1	0	0	368
POA2489	0	1	0	1	40
POA2489	0	1	1	0	94
POA2489	0	1	1	1	12
POA2489	1	0	0	1	345
POA2489	1	0	1	0	199
POA2489	1	0	1	1	120
POA2489	1	1	0	0	2338
POA2489	1	1	0	1	106
POA2489	1	1	1	0	411
POA2489	1	1	1	1	65
POA2490					5
POA2490	0	0	0	1	19
POA2490	0	0	1	0	3
POA2490	0	0	1	1	10
POA2490	0	1	0	0	17
POA2490	0	1	0	1	7
POA2490	0	1	1	0	10
POA2490	1	0	0	1	52
POA2490	1	0	1	0	23
POA2490	1	0	1	1	9
POA2490	1	1	0	0	190
POA2490	1	1	0	1	13
POA2490	1	1	1	0	44
POA2500					488
POA2500	0	0	0	1	1346
POA2500	0	0	1	0	430
POA2500	0	0	1	1	198
POA2500	0	1	0	0	1197
POA2500	0	1	0	1	118
POA2500	0	1	1	0	276
POA2500	0	1	1	1	74
POA2500	1	0	0	1	2083
POA2500	1	0	1	0	1145
POA2500	1	0	1	1	829
POA2500	1	1	0	0	7442
POA2500	1	1	0	1	252
POA2500	1	1	1	0	1564
POA2500	1	1	1	1	273
POA2502					131
POA2502	0	0	0	1	792
POA2502	0	0	1	0	121
POA2502	0	0	1	1	60
POA2502	0	1	0	0	751
POA2502	0	1	0	1	127
POA2502	0	1	1	0	194
POA2502	0	1	1	1	70
POA2502	1	0	0	1	1135
POA2502	1	0	1	0	194
POA2502	1	0	1	1	279
POA2502	1	1	0	0	2643
POA2502	1	1	0	1	259
POA2502	1	1	1	0	549
POA2502	1	1	1	1	213
POA2505					54
POA2505	0	0	0	1	339
POA2505	0	0	1	0	32
POA2505	0	0	1	1	54
POA2505	0	1	0	0	294
POA2505	0	1	0	1	66
POA2505	0	1	1	0	52
POA2505	0	1	1	1	12
POA2505	1	0	0	1	426
POA2505	1	0	1	0	105
POA2505	1	0	1	1	82
POA2505	1	1	0	0	1103
POA2505	1	1	0	1	55
POA2505	1	1	1	0	149
POA2505	1	1	1	1	30
POA2506					49
POA2506	0	0	0	1	504
POA2506	0	0	1	0	62
POA2506	0	0	1	1	47
POA2506	0	1	0	0	552
POA2506	0	1	0	1	118
POA2506	0	1	1	0	118
POA2506	0	1	1	1	63
POA2506	1	0	0	1	733
POA2506	1	0	1	0	152
POA2506	1	0	1	1	182
POA2506	1	1	0	0	1444
POA2506	1	1	0	1	164
POA2506	1	1	1	0	356
POA2506	1	1	1	1	150
POA2508					32
POA2508	0	0	0	1	239
POA2508	0	0	1	0	82
POA2508	0	0	1	1	66
POA2508	0	1	0	0	203
POA2508	0	1	0	1	14
POA2508	0	1	1	0	90
POA2508	0	1	1	1	12
POA2508	1	0	0	1	945
POA2508	1	0	1	0	388
POA2508	1	0	1	1	376
POA2508	1	1	0	0	3176
POA2508	1	1	0	1	158
POA2508	1	1	1	0	531
POA2508	1	1	1	1	85
POA2515					47
POA2515	0	0	0	1	305
POA2515	0	0	1	0	98
POA2515	0	0	1	1	49
POA2515	0	1	0	0	274
POA2515	0	1	0	1	22
POA2515	0	1	1	0	102
POA2515	0	1	1	1	16
POA2515	1	0	0	1	848
POA2515	1	0	1	0	584
POA2515	1	0	1	1	357
POA2515	1	1	0	0	3456
POA2515	1	1	0	1	132
POA2515	1	1	1	0	804
POA2515	1	1	1	1	144
POA2516					43
POA2516	0	0	0	1	205
POA2516	0	0	1	0	70
POA2516	0	0	1	1	47
POA2516	0	1	0	0	169
POA2516	0	1	0	1	33
POA2516	0	1	1	0	47
POA2516	0	1	1	1	20
POA2516	1	0	0	1	519
POA2516	1	0	1	0	304
POA2516	1	0	1	1	289
POA2516	1	1	0	0	2268
POA2516	1	1	0	1	67
POA2516	1	1	1	0	464
POA2516	1	1	1	1	74
POA2517					73
POA2517	0	0	0	1	491
POA2517	0	0	1	0	175
POA2517	0	0	1	1	65
POA2517	0	1	0	0	547
POA2517	0	1	0	1	102
POA2517	0	1	1	0	121
POA2517	0	1	1	1	34
POA2517	1	0	0	1	998
POA2517	1	0	1	0	601
POA2517	1	0	1	1	495
POA2517	1	1	0	0	3752
POA2517	1	1	0	1	124
POA2517	1	1	1	0	784
POA2517	1	1	1	1	120
POA2518					222
POA2518	0	0	0	1	1026
POA2518	0	0	1	0	208
POA2518	0	0	1	1	122
POA2518	0	1	0	0	950
POA2518	0	1	0	1	107
POA2518	0	1	1	0	261
POA2518	0	1	1	1	52
POA2518	1	0	0	1	1447
POA2518	1	0	1	0	581
POA2518	1	0	1	1	487
POA2518	1	1	0	0	4382
POA2518	1	1	0	1	200
POA2518	1	1	1	0	892
POA2518	1	1	1	1	162
POA2519					155
POA2519	0	0	0	1	826
POA2519	0	0	1	0	153
POA2519	0	0	1	1	106
POA2519	0	1	0	0	711
POA2519	0	1	0	1	83
POA2519	0	1	1	0	142
POA2519	0	1	1	1	20
POA2519	1	0	0	1	1320
POA2519	1	0	1	0	615
POA2519	1	0	1	1	440
POA2519	1	1	0	0	4094
POA2519	1	1	0	1	181
POA2519	1	1	1	0	808
POA2519	1	1	1	1	169
POA2525					71
POA2525	0	0	0	1	362
POA2525	0	0	1	0	119
POA2525	0	0	1	1	107
POA2525	0	1	0	0	392
POA2525	0	1	0	1	34
POA2525	0	1	1	0	92
POA2525	0	1	1	1	47
POA2525	1	0	0	1	1149
POA2525	1	0	1	0	606
POA2525	1	0	1	1	408
POA2525	1	1	0	0	3519
POA2525	1	1	0	1	153
POA2525	1	1	1	0	959
POA2525	1	1	1	1	179
POA2526					121
POA2526	0	0	0	1	609
POA2526	0	0	1	0	130
POA2526	0	0	1	1	94
POA2526	0	1	0	0	685
POA2526	0	1	0	1	115
POA2526	0	1	1	0	161
POA2526	0	1	1	1	49
POA2526	1	0	0	1	1724
POA2526	1	0	1	0	628
POA2526	1	0	1	1	711
POA2526	1	1	0	0	4242
POA2526	1	1	0	1	267
POA2526	1	1	1	0	1049
POA2526	1	1	1	1	155
POA2527					193
POA2527	0	0	0	1	1007
POA2527	0	0	1	0	196
POA2527	0	0	1	1	177
POA2527	0	1	0	0	1417
POA2527	0	1	0	1	184
POA2527	0	1	1	0	254
POA2527	0	1	1	1	70
POA2527	1	0	0	1	2429
POA2527	1	0	1	0	605
POA2527	1	0	1	1	775
POA2527	1	1	0	0	7302
POA2527	1	1	0	1	503
POA2527	1	1	1	0	1347
POA2527	1	1	1	1	395
POA2528					248
POA2528	0	0	0	1	1515
POA2528	0	0	1	0	224
POA2528	0	0	1	1	168
POA2528	0	1	0	0	1577
POA2528	0	1	0	1	270
POA2528	0	1	1	0	348
POA2528	0	1	1	1	111
POA2528	1	0	0	1	2029
POA2528	1	0	1	0	405
POA2528	1	0	1	1	509
POA2528	1	1	0	0	4153
POA2528	1	1	0	1	428
POA2528	1	1	1	0	791
POA2528	1	1	1	1	254
POA2529					207
POA2529	0	0	0	1	1091
POA2529	0	0	1	0	260
POA2529	0	0	1	1	214
POA2529	0	1	0	0	1119
POA2529	0	1	0	1	239
POA2529	0	1	1	0	340
POA2529	0	1	1	1	81
POA2529	1	0	0	1	2950
POA2529	1	0	1	0	1009
POA2529	1	0	1	1	971
POA2529	1	1	0	0	7264
POA2529	1	1	0	1	655
POA2529	1	1	1	0	1587
POA2529	1	1	1	1	415
POA2530					233
POA2530	0	0	0	1	1565
POA2530	0	0	1	0	282
POA2530	0	0	1	1	275
POA2530	0	1	0	0	1842
POA2530	0	1	0	1	323
POA2530	0	1	1	0	460
POA2530	0	1	1	1	137
POA2530	1	0	0	1	3183
POA2530	1	0	1	0	953
POA2530	1	0	1	1	913
POA2530	1	1	0	0	8633
POA2530	1	1	0	1	847
POA2530	1	1	1	0	2027
POA2530	1	1	1	1	450
POA2533					115
POA2533	0	0	0	1	455
POA2533	0	0	1	0	121
POA2533	0	0	1	1	74
POA2533	0	1	0	0	464
POA2533	0	1	0	1	48
POA2533	0	1	1	0	122
POA2533	0	1	1	1	31
POA2533	1	0	0	1	1246
POA2533	1	0	1	0	657
POA2533	1	0	1	1	478
POA2533	1	1	0	0	4010
POA2533	1	1	0	1	260
POA2533	1	1	1	0	804
POA2533	1	1	1	1	151
POA2534					33
POA2534	0	0	0	1	157
POA2534	0	0	1	0	38
POA2534	0	0	1	1	14
POA2534	0	1	0	0	141
POA2534	0	1	0	1	14
POA2534	0	1	1	0	40
POA2534	0	1	1	1	5
POA2534	1	0	0	1	404
POA2534	1	0	1	0	202
POA2534	1	0	1	1	150
POA2534	1	1	0	0	1333
POA2534	1	1	0	1	74
POA2534	1	1	1	0	335
POA2534	1	1	1	1	46
POA2535					51
POA2535	0	0	0	1	200
POA2535	0	0	1	0	42
POA2535	0	0	1	1	25
POA2535	0	1	0	0	258
POA2535	0	1	0	1	20
POA2535	0	1	1	0	44
POA2535	0	1	1	1	16
POA2535	1	0	0	1	471
POA2535	1	0	1	0	188
POA2535	1	0	1	1	115
POA2535	1	1	0	0	1449
POA2535	1	1	0	1	114
POA2535	1	1	1	0	334
POA2535	1	1	1	1	39
POA2536					122
POA2536	0	0	0	1	713
POA2536	0	0	1	0	123
POA2536	0	0	1	1	84
POA2536	0	1	0	0	1023
POA2536	0	1	0	1	194
POA2536	0	1	1	0	263
POA2536	0	1	1	1	67
POA2536	1	0	0	1	1055
POA2536	1	0	1	0	262
POA2536	1	0	1	1	243
POA2536	1	1	0	0	2910
POA2536	1	1	0	1	312
POA2536	1	1	1	0	616
POA2536	1	1	1	1	141
POA2537					97
POA2537	0	0	0	1	439
POA2537	0	0	1	0	87
POA2537	0	0	1	1	47
POA2537	0	1	0	0	434
POA2537	0	1	0	1	66
POA2537	0	1	1	0	138
POA2537	0	1	1	1	49
POA2537	1	0	0	1	776
POA2537	1	0	1	0	253
POA2537	1	0	1	1	172
POA2537	1	1	0	0	2107
POA2537	1	1	0	1	169
POA2537	1	1	1	0	450
POA2537	1	1	1	1	70
POA2538					19
POA2538	0	0	0	1	61
POA2538	0	0	1	0	16
POA2538	0	0	1	1	13
POA2538	0	1	0	0	56
POA2538	0	1	0	1	20
POA2538	0	1	1	0	25
POA2538	1	0	0	1	156
POA2538	1	0	1	0	68
POA2538	1	0	1	1	40
POA2538	1	1	0	0	515
POA2538	1	1	0	1	33
POA2538	1	1	1	0	145
POA2538	1	1	1	1	14
POA2539					112
POA2539	0	0	0	1	782
POA2539	0	0	1	0	143
POA2539	0	0	1	1	62
POA2539	0	1	0	0	879
POA2539	0	1	0	1	87
POA2539	0	1	1	0	263
POA2539	0	1	1	1	43
POA2539	1	0	0	1	1217
POA2539	1	0	1	0	430
POA2539	1	0	1	1	260
POA2539	1	1	0	0	3638
POA2539	1	1	0	1	272
POA2539	1	1	1	0	650
POA2539	1	1	1	1	86
POA2540					321
POA2540	0	0	0	1	1878
POA2540	0	0	1	0	307
POA2540	0	0	1	1	134
POA2540	0	1	0	0	1996
POA2540	0	1	0	1	342
POA2540	0	1	1	0	448
POA2540	0	1	1	1	155
POA2540	1	0	0	1	3180
POA2540	1	0	1	0	937
POA2540	1	0	1	1	699
POA2540	1	1	0	0	8730
POA2540	1	1	0	1	772
POA2540	1	1	1	0	2036
POA2540	1	1	1	1	533
POA2541					303
POA2541	0	0	0	1	1285
POA2541	0	0	1	0	274
POA2541	0	0	1	1	130
POA2541	0	1	0	0	1932
POA2541	0	1	0	1	253
POA2541	0	1	1	0	342
POA2541	0	1	1	1	92
POA2541	1	0	0	1	1527
POA2541	1	0	1	0	458
POA2541	1	0	1	1	393
POA2541	1	1	0	0	5806
POA2541	1	1	0	1	361
POA2541	1	1	1	0	1056
POA2541	1	1	1	1	274
POA2545					6
POA2545	0	0	0	1	32
POA2545	0	0	1	0	4
POA2545	0	1	0	0	38
POA2545	0	1	0	1	7
POA2545	0	1	1	0	15
POA2545	1	0	0	1	106
POA2545	1	0	1	0	21
POA2545	1	0	1	1	13
POA2545	1	1	0	0	100
POA2545	1	1	0	1	4
POA2545	1	1	1	0	42
POA2545	1	1	1	1	36
POA2546					43
POA2546	0	0	0	1	326
POA2546	0	0	1	0	38
POA2546	0	0	1	1	13
POA2546	0	1	0	0	385
POA2546	0	1	0	1	33
POA2546	0	1	1	0	72
POA2546	0	1	1	1	36
POA2546	1	0	0	1	434
POA2546	1	0	1	0	110
POA2546	1	0	1	1	127
POA2546	1	1	0	0	1385
POA2546	1	1	0	1	139
POA2546	1	1	1	0	363
POA2546	1	1	1	1	80
POA2548					46
POA2548	0	0	0	1	217
POA2548	0	0	1	0	77
POA2548	0	0	1	1	17
POA2548	0	1	0	0	277
POA2548	0	1	0	1	21
POA2548	0	1	1	0	81
POA2548	1	0	0	1	406
POA2548	1	0	1	0	180
POA2548	1	0	1	1	94
POA2548	1	1	0	0	1356
POA2548	1	1	0	1	84
POA2548	1	1	1	0	298
POA2548	1	1	1	1	44
POA2549					13
POA2549	0	0	0	1	105
POA2549	0	0	1	0	32
POA2549	0	0	1	1	14
POA2549	0	1	0	0	139
POA2549	0	1	0	1	19
POA2549	0	1	1	0	28
POA2549	0	1	1	1	3
POA2549	1	0	0	1	239
POA2549	1	0	1	0	71
POA2549	1	0	1	1	66
POA2549	1	1	0	0	910
POA2549	1	1	0	1	80
POA2549	1	1	1	0	174
POA2549	1	1	1	1	46
POA2550					89
POA2550	0	0	0	1	659
POA2550	0	0	1	0	101
POA2550	0	0	1	1	55
POA2550	0	1	0	0	762
POA2550	0	1	0	1	73
POA2550	0	1	1	0	148
POA2550	0	1	1	1	72
POA2550	1	0	0	1	1030
POA2550	1	0	1	0	301
POA2550	1	0	1	1	216
POA2550	1	1	0	0	3240
POA2550	1	1	0	1	427
POA2550	1	1	1	0	786
POA2550	1	1	1	1	124
POA2551					28
POA2551	0	0	0	1	135
POA2551	0	0	1	0	10
POA2551	0	0	1	1	9
POA2551	0	1	0	0	208
POA2551	0	1	0	1	39
POA2551	0	1	1	0	28
POA2551	0	1	1	1	15
POA2551	1	0	0	1	189
POA2551	1	0	1	0	57
POA2551	1	0	1	1	5
POA2551	1	1	0	0	561
POA2551	1	1	0	1	47
POA2551	1	1	1	0	142
POA2551	1	1	1	1	14
POA2555	0	0	0	1	10
POA2555	0	1	0	0	5
POA2555	1	0	0	1	9
POA2555	1	0	1	1	10
POA2555	1	1	0	0	43
POA2555	1	1	1	0	5
POA2555	1	1	1	1	7
POA2556					12
POA2556	0	0	0	1	84
POA2556	0	0	1	0	9
POA2556	0	0	1	1	8
POA2556	0	1	0	0	79
POA2556	0	1	0	1	23
POA2556	0	1	1	0	17
POA2556	0	1	1	1	26
POA2556	1	0	0	1	399
POA2556	1	0	1	0	69
POA2556	1	0	1	1	147
POA2556	1	1	0	0	416
POA2556	1	1	0	1	72
POA2556	1	1	1	0	156
POA2556	1	1	1	1	36
POA2557					113
POA2557	0	0	0	1	543
POA2557	0	0	1	0	82
POA2557	0	0	1	1	150
POA2557	0	1	0	0	819
