POA_CODE_2021	AgeStudent	Sex	students
POA3695	20-24	F	4
POA3695	20-24	M	4
POA3695	25+	F	15
POA3695	25+	M	7
POA3697	0-4	F	8
POA3697	0-4	M	6
POA3697	5-14	F	35
POA3697	5-14	M	29
POA3697	15-19	F	12
POA3697	15-19	M	6
POA3697	20-24	M	3
POA3697	25+	F	19
POA3697	25+	M	4
POA3698	0-4	F	7
POA3698	0-4	M	7
POA3698	5-14	F	47
POA3698	5-14	M	58
POA3698	15-19	F	19
POA3698	15-19	M	27
POA3698	20-24	M	7
POA3698	25+	F	26
POA3698	25+	M	19
POA3699	0-4	F	3
POA3699	0-4	M	7
POA3699	5-14	F	51
POA3699	5-14	M	55
POA3699	15-19	F	19
POA3699	15-19	M	24
POA3699	20-24	F	13
POA3699	20-24	M	9
POA3699	25+	F	38
POA3699	25+	M	19
POA3700	0-4	F	10
POA3700	0-4	M	12
POA3700	5-14	F	66
POA3700	5-14	M	78
POA3700	15-19	F	25
POA3700	15-19	M	22
POA3700	20-24	F	14
POA3700	20-24	M	4
POA3700	25+	F	28
POA3700	25+	M	4
POA3701	0-4	F	9
POA3701	0-4	M	9
POA3701	5-14	F	60
POA3701	5-14	M	58
POA3701	15-19	F	21
POA3701	15-19	M	17
POA3701	20-24	F	6
POA3701	20-24	M	4
POA3701	25+	F	15
POA3701	25+	M	8
POA3705	5-14	F	9
POA3705	5-14	M	3
POA3705	15-19	F	4
POA3705	15-19	M	3
POA3705	20-24	F	3
POA3705	25+	F	5
POA3707	0-4	F	12
POA3707	0-4	M	13
POA3707	5-14	F	89
POA3707	5-14	M	102
POA3707	15-19	F	30
POA3707	15-19	M	31
POA3707	20-24	F	5
POA3707	20-24	M	7
POA3707	25+	F	32
POA3707	25+	M	10
POA3708	5-14	M	3
POA3709	5-14	F	6
POA3709	5-14	M	8
POA3709	15-19	F	4
POA3709	15-19	M	3
POA3709	20-24	F	3
POA3709	25+	F	5
POA3709	25+	M	4
POA3711	0-4	F	4
POA3711	0-4	M	3
POA3711	5-14	F	20
POA3711	5-14	M	21
POA3711	15-19	F	9
POA3711	15-19	M	13
POA3711	25+	F	12
POA3712	5-14	F	10
POA3712	5-14	M	11
POA3712	15-19	F	4
POA3712	15-19	M	4
POA3712	20-24	F	3
POA3712	25+	M	8
POA3713	0-4	F	5
POA3713	0-4	M	6
POA3713	5-14	F	32
POA3713	5-14	M	41
POA3713	15-19	F	18
POA3713	15-19	M	8
POA3713	20-24	F	9
POA3713	20-24	M	4
POA3713	25+	F	18
POA3713	25+	M	12
POA3714	0-4	F	27
POA3714	0-4	M	26
POA3714	5-14	F	182
POA3714	5-14	M	169
POA3714	15-19	F	72
POA3714	15-19	M	79
POA3714	20-24	F	19
POA3714	20-24	M	9
POA3714	25+	F	69
POA3714	25+	M	28
POA3715	5-14	F	14
POA3715	5-14	M	22
POA3715	15-19	F	8
POA3715	15-19	M	5
POA3715	20-24	F	3
POA3715	25+	F	4
POA3715	25+	M	4
POA3717	0-4	F	12
POA3717	0-4	M	19
POA3717	5-14	F	144
POA3717	5-14	M	158
POA3717	15-19	F	60
POA3717	15-19	M	56
POA3717	20-24	F	18
POA3717	20-24	M	13
POA3717	25+	F	59
POA3717	25+	M	21
POA3718	5-14	F	6
POA3718	5-14	M	4
POA3718	15-19	F	5
POA3718	25+	F	3
POA3719	5-14	F	16
POA3719	5-14	M	14
POA3719	15-19	F	5
POA3719	15-19	M	4
POA3719	20-24	F	6
POA3719	25+	F	6
POA3720	0-4	M	7
POA3720	5-14	F	15
POA3720	5-14	M	23
POA3720	15-19	F	15
POA3720	15-19	M	15
POA3720	20-24	M	5
POA3720	25+	F	10
POA3722	0-4	F	45
POA3722	0-4	M	42
POA3722	5-14	F	369
POA3722	5-14	M	384
POA3722	15-19	F	102
POA3722	15-19	M	96
POA3722	20-24	F	23
POA3722	20-24	M	29
POA3722	25+	F	109
POA3722	25+	M	46
POA3723	0-4	F	21
POA3723	0-4	M	15
POA3723	5-14	F	242
POA3723	5-14	M	195
POA3723	15-19	F	109
POA3723	15-19	M	80
POA3723	20-24	F	14
POA3723	20-24	M	13
POA3723	25+	F	56
POA3723	25+	M	17
POA3725	0-4	F	12
POA3725	0-4	M	5
POA3725	5-14	F	27
POA3725	5-14	M	39
POA3725	15-19	F	10
POA3725	15-19	M	12
POA3725	25+	F	13
POA3725	25+	M	4
POA3726	5-14	F	15
POA3726	5-14	M	19
POA3726	15-19	F	10
POA3726	15-19	M	6
POA3726	20-24	F	3
POA3726	25+	F	6
POA3726	25+	M	3
POA3727	5-14	F	10
POA3727	5-14	M	5
POA3727	15-19	F	3
POA3727	15-19	M	13
POA3727	20-24	M	3
POA3727	25+	F	3
POA3727	25+	M	4
POA3728	0-4	F	6
POA3728	0-4	M	8
POA3728	5-14	F	38
POA3728	5-14	M	43
POA3728	15-19	F	8
POA3728	15-19	M	7
POA3728	25+	F	14
POA3728	25+	M	8
POA3730	0-4	F	56
POA3730	0-4	M	63
POA3730	5-14	F	504
POA3730	5-14	M	520
POA3730	15-19	F	172
POA3730	15-19	M	181
POA3730	20-24	F	55
POA3730	20-24	M	38
POA3730	25+	F	140
POA3730	25+	M	64
POA3732	0-4	F	3
POA3732	5-14	F	26
POA3732	5-14	M	33
POA3732	15-19	F	10
POA3732	15-19	M	13
POA3732	20-24	F	4
POA3732	20-24	M	4
POA3732	25+	F	12
POA3732	25+	M	5
POA3733	0-4	M	3
POA3733	5-14	F	15
POA3733	5-14	M	4
POA3733	15-19	F	7
POA3733	15-19	M	4
POA3733	20-24	F	4
POA3733	25+	M	4
POA3735	0-4	M	4
POA3735	5-14	F	30
POA3735	5-14	M	37
POA3735	15-19	F	11
POA3735	15-19	M	14
POA3735	20-24	F	4
POA3735	20-24	M	3
POA3735	25+	F	3
POA3737	0-4	F	27
POA3737	0-4	M	26
POA3737	5-14	F	219
POA3737	5-14	M	238
POA3737	15-19	F	85
POA3737	15-19	M	91
POA3737	20-24	F	35
POA3737	20-24	M	23
POA3737	25+	F	93
POA3737	25+	M	30
POA3738	5-14	F	11
POA3738	5-14	M	5
POA3738	15-19	F	5
POA3738	15-19	M	3
POA3738	25+	M	4
POA3739	0-4	F	4
POA3739	5-14	F	7
POA3739	5-14	M	14
POA3739	15-19	F	3
POA3739	15-19	M	4
POA3739	25+	F	7
POA3740	0-4	F	8
POA3740	0-4	M	11
POA3740	5-14	F	68
POA3740	5-14	M	59
POA3740	15-19	F	29
POA3740	15-19	M	24
POA3740	20-24	F	5
POA3740	20-24	M	8
POA3740	25+	F	27
POA3740	25+	M	16
POA3741	0-4	F	14
POA3741	0-4	M	22
POA3741	5-14	F	166
POA3741	5-14	M	180
POA3741	15-19	F	49
POA3741	15-19	M	53
POA3741	20-24	F	30
POA3741	20-24	M	20
POA3741	25+	F	84
POA3741	25+	M	33
POA3744	0-4	M	5
POA3744	5-14	F	36
POA3744	5-14	M	45
POA3744	15-19	F	14
POA3744	15-19	M	8
POA3744	25+	F	6
POA3744	25+	M	7
POA3746	0-4	M	3
POA3746	5-14	F	22
POA3746	5-14	M	22
POA3746	15-19	F	9
POA3746	15-19	M	7
POA3746	20-24	F	3
POA3746	20-24	M	3
POA3746	25+	F	12
POA3747	0-4	F	36
POA3747	0-4	M	34
POA3747	5-14	F	271
POA3747	5-14	M	282
POA3747	15-19	F	107
POA3747	15-19	M	99
POA3747	20-24	F	20
POA3747	20-24	M	13
POA3747	25+	F	117
POA3747	25+	M	55
POA3749	0-4	F	22
POA3749	0-4	M	17
POA3749	5-14	F	128
POA3749	5-14	M	138
POA3749	15-19	F	36
POA3749	15-19	M	61
POA3749	20-24	F	12
POA3749	20-24	M	12
POA3749	25+	F	51
POA3749	25+	M	22
POA3750	0-4	F	359
POA3750	0-4	M	391
POA3750	5-14	F	1906
POA3750	5-14	M	2018
POA3750	15-19	F	470
POA3750	15-19	M	499
POA3750	20-24	F	294
POA3750	20-24	M	314
POA3750	25+	F	819
POA3750	25+	M	557
POA3751	5-14	F	8
POA3751	5-14	M	5
POA3751	15-19	M	8
POA3751	25+	F	4
POA3752	0-4	F	234
POA3752	0-4	M	279
POA3752	5-14	F	1707
POA3752	5-14	M	1826
POA3752	15-19	F	757
POA3752	15-19	M	792
POA3752	20-24	F	388
POA3752	20-24	M	343
POA3752	25+	F	599
POA3752	25+	M	345
POA3753	0-4	F	65
POA3753	0-4	M	85
POA3753	5-14	F	342
POA3753	5-14	M	379
POA3753	15-19	F	93
POA3753	15-19	M	88
POA3753	20-24	F	32
POA3753	20-24	M	40
POA3753	25+	F	131
POA3753	25+	M	63
POA3754	0-4	F	697
POA3754	0-4	M	813
POA3754	5-14	F	4239
POA3754	5-14	M	4366
POA3754	15-19	F	1285
POA3754	15-19	M	1241
POA3754	20-24	F	531
POA3754	20-24	M	460
POA3754	25+	F	1312
POA3754	25+	M	780
POA3755	0-4	F	4
POA3755	0-4	M	4
POA3755	5-14	F	14
POA3755	5-14	M	16
POA3755	15-19	F	6
POA3755	15-19	M	3
POA3756	0-4	F	192
POA3756	0-4	M	220
POA3756	5-14	F	1098
POA3756	5-14	M	1162
POA3756	15-19	F	355
POA3756	15-19	M	365
POA3756	20-24	F	144
POA3756	20-24	M	126
POA3756	25+	F	384
POA3756	25+	M	165
POA3757	0-4	F	73
POA3757	0-4	M	90
POA3757	5-14	F	586
POA3757	5-14	M	647
POA3757	15-19	F	227
POA3757	15-19	M	299
POA3757	20-24	F	101
POA3757	20-24	M	113
POA3757	25+	F	163
POA3757	25+	M	64
POA3758	0-4	F	19
POA3758	0-4	M	27
POA3758	5-14	F	146
POA3758	5-14	M	177
POA3758	15-19	F	46
POA3758	15-19	M	59
POA3758	20-24	F	16
POA3758	20-24	M	17
POA3758	25+	F	42
POA3758	25+	M	21
POA3759	0-4	F	11
POA3759	0-4	M	5
POA3759	5-14	F	62
POA3759	5-14	M	59
POA3759	15-19	F	30
POA3759	15-19	M	19
POA3759	20-24	F	18
POA3759	20-24	M	13
POA3759	25+	F	23
POA3759	25+	M	6
POA3760	5-14	F	27
POA3760	5-14	M	18
POA3760	15-19	F	4
POA3760	15-19	M	8
POA3760	20-24	F	10
POA3760	20-24	M	13
POA3760	25+	F	3
POA3760	25+	M	3
POA3761	0-4	F	3
POA3761	0-4	M	10
POA3761	5-14	F	61
POA3761	5-14	M	68
POA3761	15-19	F	29
POA3761	15-19	M	31
POA3761	20-24	F	15
POA3761	20-24	M	13
POA3761	25+	F	17
POA3761	25+	M	9
POA3762	0-4	F	4
POA3762	5-14	M	5
POA3763	0-4	F	8
POA3763	0-4	M	13
POA3763	5-14	F	83
POA3763	5-14	M	96
POA3763	15-19	F	38
POA3763	15-19	M	43
POA3763	20-24	F	10
POA3763	20-24	M	9
POA3763	25+	F	30
POA3763	25+	M	17
POA3764	0-4	F	75
POA3764	0-4	M	82
POA3764	5-14	F	608
POA3764	5-14	M	669
POA3764	15-19	F	267
POA3764	15-19	M	280
POA3764	20-24	F	86
POA3764	20-24	M	85
POA3764	25+	F	194
POA3764	25+	M	104
POA3765	0-4	F	92
POA3765	0-4	M	69
POA3765	5-14	F	406
POA3765	5-14	M	476
POA3765	15-19	F	165
POA3765	15-19	M	163
POA3765	20-24	F	68
POA3765	20-24	M	68
POA3765	25+	F	104
POA3765	25+	M	67
POA3766	0-4	F	11
POA3766	0-4	M	14
POA3766	5-14	F	62
POA3766	5-14	M	101
POA3766	15-19	F	28
POA3766	15-19	M	33
POA3766	20-24	F	13
POA3766	20-24	M	8
POA3766	25+	F	35
POA3766	25+	M	22
POA3767	0-4	F	3
POA3767	0-4	M	13
POA3767	5-14	F	92
POA3767	5-14	M	72
POA3767	15-19	F	29
POA3767	15-19	M	28
POA3767	20-24	F	16
POA3767	20-24	M	11
POA3767	25+	F	17
POA3767	25+	M	15
POA3770	0-4	F	31
POA3770	0-4	M	29
POA3770	5-14	F	193
POA3770	5-14	M	193
POA3770	15-19	F	82
POA3770	15-19	M	91
POA3770	20-24	F	38
POA3770	20-24	M	27
POA3770	25+	F	53
POA3770	25+	M	26
POA3775	0-4	F	40
POA3775	0-4	M	41
POA3775	5-14	F	227
POA3775	5-14	M	239
POA3775	15-19	F	97
POA3775	15-19	M	93
POA3775	20-24	F	26
POA3775	20-24	M	42
POA3775	25+	F	66
POA3775	25+	M	35
POA3777	0-4	F	89
POA3777	0-4	M	83
POA3777	5-14	F	571
POA3777	5-14	M	629
POA3777	15-19	F	206
POA3777	15-19	M	231
POA3777	20-24	F	88
POA3777	20-24	M	54
POA3777	25+	F	236
POA3777	25+	M	119
POA3778	5-14	F	8
POA3778	5-14	M	16
POA3778	25+	F	4
POA3779	0-4	M	3
POA3779	5-14	F	17
POA3779	5-14	M	16
POA3779	15-19	F	6
POA3779	15-19	M	4
POA3779	20-24	F	5
POA3779	20-24	M	4
POA3779	25+	F	12
POA3779	25+	M	10
POA3781	0-4	F	44
POA3781	0-4	M	44
POA3781	5-14	F	295
POA3781	5-14	M	316
POA3781	15-19	F	109
POA3781	15-19	M	120
POA3781	20-24	F	39
POA3781	20-24	M	45
POA3781	25+	F	96
POA3781	25+	M	53
POA3782	0-4	F	76
POA3782	0-4	M	73
POA3782	5-14	F	482
POA3782	5-14	M	518
POA3782	15-19	F	198
POA3782	15-19	M	234
POA3782	20-24	F	95
POA3782	20-24	M	96
POA3782	25+	F	156
POA3782	25+	M	81
POA3783	0-4	F	22
POA3783	0-4	M	23
POA3783	5-14	F	160
POA3783	5-14	M	185
POA3783	15-19	F	50
POA3783	15-19	M	73
POA3783	20-24	F	20
POA3783	20-24	M	24
POA3783	25+	F	52
POA3783	25+	M	21
POA3785	5-14	F	5
POA3785	5-14	M	3
POA3785	15-19	M	4
POA3786	0-4	F	11
POA3786	0-4	M	21
POA3786	5-14	F	102
POA3786	5-14	M	82
POA3786	15-19	F	37
POA3786	15-19	M	53
POA3786	20-24	F	15
POA3786	20-24	M	24
POA3786	25+	F	27
POA3786	25+	M	15
POA3787	0-4	F	4
POA3787	0-4	M	8
POA3787	5-14	F	49
POA3787	5-14	M	58
POA3787	15-19	F	28
POA3787	15-19	M	31
POA3787	20-24	F	13
POA3787	20-24	M	12
POA3787	25+	F	29
POA3787	25+	M	19
POA3788	0-4	F	13
POA3788	0-4	M	11
POA3788	5-14	F	102
POA3788	5-14	M	112
POA3788	15-19	F	30
POA3788	15-19	M	53
POA3788	20-24	F	24
POA3788	20-24	M	18
POA3788	25+	F	48
POA3788	25+	M	15
POA3789	0-4	F	4
POA3789	5-14	F	15
POA3789	5-14	M	16
POA3789	15-19	F	12
POA3789	15-19	M	5
POA3789	20-24	F	4
POA3789	20-24	M	9
POA3789	25+	F	7
POA3791	0-4	F	14
POA3791	0-4	M	3
POA3791	5-14	F	79
POA3791	5-14	M	86
POA3791	15-19	F	32
POA3791	15-19	M	32
POA3791	20-24	F	18
POA3791	20-24	M	13
POA3791	25+	F	34
POA3791	25+	M	18
POA3792	0-4	F	11
POA3792	0-4	M	6
POA3792	5-14	F	79
POA3792	5-14	M	59
POA3792	15-19	F	26
POA3792	15-19	M	31
POA3792	20-24	F	13
POA3792	20-24	M	7
POA3792	25+	F	23
POA3792	25+	M	14
POA3793	0-4	F	29
POA3793	0-4	M	24
POA3793	5-14	F	226
POA3793	5-14	M	267
POA3793	15-19	F	106
POA3793	15-19	M	116
POA3793	20-24	F	46
POA3793	20-24	M	40
POA3793	25+	F	65
POA3793	25+	M	42
POA3795	0-4	F	13
POA3795	0-4	M	17
POA3795	5-14	F	93
POA3795	5-14	M	86
POA3795	15-19	F	34
POA3795	15-19	M	28
POA3795	20-24	F	11
POA3795	20-24	M	14
POA3795	25+	F	30
POA3795	25+	M	10
POA3796	0-4	F	116
POA3796	0-4	M	101
POA3796	5-14	F	606
POA3796	5-14	M	655
POA3796	15-19	F	258
POA3796	15-19	M	252
POA3796	20-24	F	114
POA3796	20-24	M	82
POA3796	25+	F	202
POA3796	25+	M	108
POA3797	0-4	F	26
POA3797	0-4	M	26
POA3797	5-14	F	207
POA3797	5-14	M	219
POA3797	15-19	F	70
POA3797	15-19	M	73
POA3797	20-24	F	18
POA3797	20-24	M	20
POA3797	25+	F	60
POA3797	25+	M	24
POA3799	0-4	F	30
POA3799	0-4	M	36
POA3799	5-14	F	284
POA3799	5-14	M	305
POA3799	15-19	F	115
POA3799	15-19	M	136
POA3799	20-24	F	40
POA3799	20-24	M	27
POA3799	25+	F	119
POA3799	25+	M	54
POA3802	0-4	F	200
POA3802	0-4	M	210
POA3802	5-14	F	1320
POA3802	5-14	M	1424
POA3802	15-19	F	571
POA3802	15-19	M	593
POA3802	20-24	F	340
POA3802	20-24	M	342
POA3802	25+	F	549
POA3802	25+	M	378
POA3803	0-4	F	85
POA3803	0-4	M	104
POA3803	5-14	F	650
POA3803	5-14	M	692
POA3803	15-19	F	275
POA3803	15-19	M	267
POA3803	20-24	F	164
POA3803	20-24	M	169
POA3803	25+	F	279
POA3803	25+	M	194
POA3804	0-4	F	61
POA3804	0-4	M	61
POA3804	5-14	F	489
POA3804	5-14	M	561
POA3804	15-19	F	291
POA3804	15-19	M	281
POA3804	20-24	F	154
POA3804	20-24	M	164
POA3804	25+	F	126
POA3804	25+	M	83
POA3805	0-4	F	464
POA3805	0-4	M	544
POA3805	5-14	F	3876
POA3805	5-14	M	4056
POA3805	15-19	F	1802
POA3805	15-19	M	1846
POA3805	20-24	F	939
POA3805	20-24	M	920
POA3805	25+	F	1433
POA3805	25+	M	846
POA3806	0-4	F	440
POA3806	0-4	M	498
POA3806	5-14	F	3634
POA3806	5-14	M	3787
POA3806	15-19	F	1539
POA3806	15-19	M	1600
POA3806	20-24	F	741
POA3806	20-24	M	721
POA3806	25+	F	1136
POA3806	25+	M	694
POA3807	0-4	F	77
POA3807	0-4	M	71
POA3807	5-14	F	498
POA3807	5-14	M	527
POA3807	15-19	F	257
POA3807	15-19	M	302
POA3807	20-24	F	118
POA3807	20-24	M	120
POA3807	25+	F	144
POA3807	25+	M	69
POA3808	0-4	F	23
POA3808	0-4	M	22
POA3808	5-14	F	198
POA3808	5-14	M	255
POA3808	15-19	F	105
POA3808	15-19	M	110
POA3808	20-24	F	29
POA3808	20-24	M	47
POA3808	25+	F	49
POA3808	25+	M	27
POA3809	0-4	F	289
POA3809	0-4	M	272
POA3809	5-14	F	1348
POA3809	5-14	M	1419
POA3809	15-19	F	432
POA3809	15-19	M	428
POA3809	20-24	F	230
POA3809	20-24	M	207
POA3809	25+	F	642
POA3809	25+	M	365
POA3810	0-4	F	635
POA3810	0-4	M	694
POA3810	5-14	F	3944
POA3810	5-14	M	4144
POA3810	15-19	F	1207
POA3810	15-19	M	1246
POA3810	20-24	F	644
POA3810	20-24	M	470
POA3810	25+	F	1569
POA3810	25+	M	825
POA3812	0-4	F	15
POA3812	0-4	M	20
POA3812	5-14	F	153
POA3812	5-14	M	139
POA3812	15-19	F	62
POA3812	15-19	M	77
POA3812	20-24	F	30
POA3812	20-24	M	22
POA3812	25+	F	33
POA3812	25+	M	16
POA3813	0-4	M	3
POA3813	5-14	F	47
POA3813	5-14	M	55
POA3813	15-19	F	24
POA3813	15-19	M	27
POA3813	20-24	F	9
POA3813	20-24	M	9
POA3813	25+	F	15
POA3813	25+	M	10
POA3814	0-4	F	22
POA3814	0-4	M	20
POA3814	5-14	F	174
POA3814	5-14	M	189
POA3814	15-19	F	67
POA3814	15-19	M	54
POA3814	20-24	F	25
POA3814	20-24	M	16
POA3814	25+	F	35
POA3814	25+	M	16
POA3815	0-4	F	22
POA3815	0-4	M	45
POA3815	5-14	F	217
POA3815	5-14	M	255
POA3815	15-19	F	99
POA3815	15-19	M	104
POA3815	20-24	F	44
POA3815	20-24	M	35
POA3815	25+	F	60
POA3815	25+	M	18
POA3816	0-4	F	25
POA3816	0-4	M	18
POA3816	5-14	F	186
POA3816	5-14	M	206
POA3816	15-19	F	59
POA3816	15-19	M	54
POA3816	20-24	F	21
POA3816	20-24	M	14
POA3816	25+	F	78
POA3816	25+	M	22
POA3818	0-4	F	159
POA3818	0-4	M	156
POA3818	5-14	F	1042
POA3818	5-14	M	1139
POA3818	15-19	F	348
POA3818	15-19	M	346
POA3818	20-24	F	149
POA3818	20-24	M	102
POA3818	25+	F	367
POA3818	25+	M	162
POA3820	0-4	F	154
POA3820	0-4	M	181
POA3820	5-14	F	1139
POA3820	5-14	M	1143
POA3820	15-19	F	495
POA3820	15-19	M	413
POA3820	20-24	F	194
POA3820	20-24	M	133
POA3820	25+	F	471
POA3820	25+	M	187
POA3821	0-4	F	20
POA3821	0-4	M	23
POA3821	5-14	F	202
POA3821	5-14	M	203
POA3821	15-19	F	87
POA3821	15-19	M	77
POA3821	20-24	F	24
POA3821	20-24	M	19
POA3821	25+	F	61
POA3821	25+	M	25
POA3822	0-4	F	3
POA3822	0-4	M	8
POA3822	5-14	F	61
POA3822	5-14	M	76
POA3822	15-19	F	30
POA3822	15-19	M	22
POA3822	20-24	F	7
POA3822	20-24	M	4
POA3822	25+	F	17
POA3822	25+	M	3
POA3823	0-4	F	18
POA3823	0-4	M	16
POA3823	5-14	F	114
POA3823	5-14	M	125
POA3823	15-19	F	37
POA3823	15-19	M	44
POA3823	20-24	F	17
POA3823	20-24	M	15
POA3823	25+	F	33
POA3823	25+	M	14
POA3824	0-4	F	33
POA3824	0-4	M	56
POA3824	5-14	F	332
POA3824	5-14	M	349
POA3824	15-19	F	134
POA3824	15-19	M	110
POA3824	20-24	F	46
POA3824	20-24	M	34
POA3824	25+	F	99
POA3824	25+	M	55
POA3825	0-4	F	134
POA3825	0-4	M	147
POA3825	5-14	F	1035
POA3825	5-14	M	1105
POA3825	15-19	F	398
POA3825	15-19	M	364
POA3825	20-24	F	117
POA3825	20-24	M	110
POA3825	25+	F	383
POA3825	25+	M	171
POA3831	0-4	F	14
POA3831	0-4	M	18
POA3831	5-14	F	103
POA3831	5-14	M	117
POA3831	15-19	F	44
POA3831	15-19	M	44
POA3831	20-24	F	11
POA3831	20-24	M	8
POA3831	25+	F	38
POA3831	25+	M	15
POA3832	5-14	F	7
POA3832	5-14	M	9
POA3832	15-19	F	12
POA3832	15-19	M	3
POA3832	25+	F	7
POA3833	5-14	F	4
POA3833	5-14	M	22
POA3833	15-19	F	3
POA3833	25+	F	3
POA3835	0-4	M	3
POA3835	5-14	F	19
POA3835	5-14	M	37
POA3835	15-19	F	9
POA3835	15-19	M	10
POA3835	20-24	F	8
POA3835	25+	F	5
POA3835	25+	M	3
POA3840	0-4	F	104
POA3840	0-4	M	114
POA3840	5-14	F	808
POA3840	5-14	M	933
POA3840	15-19	F	307
POA3840	15-19	M	284
POA3840	20-24	F	118
POA3840	20-24	M	88
POA3840	25+	F	298
POA3840	25+	M	166
POA3842	0-4	F	28
POA3842	0-4	M	45
POA3842	5-14	F	271
POA3842	5-14	M	295
POA3842	15-19	F	91
POA3842	15-19	M	88
POA3842	20-24	F	56
POA3842	20-24	M	29
POA3842	25+	F	115
POA3842	25+	M	66
POA3844	0-4	F	278
POA3844	0-4	M	254
POA3844	5-14	F	1760
POA3844	5-14	M	1899
POA3844	15-19	F	657
POA3844	15-19	M	690
POA3844	20-24	F	272
POA3844	20-24	M	199
POA3844	25+	F	646
POA3844	25+	M	334
POA3847	0-4	F	18
POA3847	0-4	M	12
POA3847	5-14	F	109
POA3847	5-14	M	106
POA3847	15-19	F	39
POA3847	15-19	M	43
POA3847	20-24	F	17
POA3847	20-24	M	7
POA3847	25+	F	43
POA3847	25+	M	15
POA3850	0-4	F	127
POA3850	0-4	M	141
POA3850	5-14	F	875
POA3850	5-14	M	947
POA3850	15-19	F	312
POA3850	15-19	M	302
POA3850	20-24	F	121
POA3850	20-24	M	74
POA3850	25+	F	389
POA3850	25+	M	162
POA3851	0-4	F	34
POA3851	0-4	M	45
POA3851	5-14	F	250
POA3851	5-14	M	277
POA3851	15-19	F	102
POA3851	15-19	M	125
POA3851	20-24	F	18
POA3851	20-24	M	13
POA3851	25+	F	90
POA3851	25+	M	30
POA3852	5-14	F	5
POA3852	15-19	M	3
POA3852	20-24	F	3
POA3852	20-24	M	5
POA3852	25+	M	4
POA3854	0-4	F	17
POA3854	0-4	M	7
POA3854	5-14	F	93
POA3854	5-14	M	102
POA3854	15-19	F	37
POA3854	15-19	M	44
POA3854	20-24	F	5
POA3854	20-24	M	4
POA3854	25+	F	30
POA3854	25+	M	10
POA3856	0-4	F	4
POA3856	0-4	M	3
POA3856	5-14	F	82
POA3856	5-14	M	71
POA3856	15-19	F	15
POA3856	15-19	M	18
POA3856	20-24	F	9
POA3856	20-24	M	6
POA3856	25+	F	23
POA3856	25+	M	3
POA3857	5-14	F	17
POA3857	5-14	M	21
POA3857	15-19	F	11
POA3857	15-19	M	6
POA3857	20-24	F	6
POA3857	25+	F	3
POA3857	25+	M	3
POA3858	0-4	F	12
POA3858	0-4	M	22
POA3858	5-14	F	156
POA3858	5-14	M	179
POA3858	15-19	F	65
POA3858	15-19	M	66
POA3858	20-24	F	19
POA3858	20-24	M	8
POA3858	25+	F	48
POA3858	25+	M	5
POA3859	0-4	F	8
POA3859	0-4	M	8
POA3859	5-14	F	56
POA3859	5-14	M	52
POA3859	15-19	F	13
POA3859	15-19	M	19
POA3859	20-24	F	5
POA3859	20-24	M	3
POA3859	25+	F	17
POA3859	25+	M	7
POA3860	0-4	F	53
POA3860	0-4	M	54
POA3860	5-14	F	455
POA3860	5-14	M	448
POA3860	15-19	F	159
POA3860	15-19	M	134
POA3860	20-24	F	41
POA3860	20-24	M	31
POA3860	25+	F	133
POA3860	25+	M	38
POA3862	0-4	F	29
POA3862	0-4	M	29
POA3862	5-14	F	198
POA3862	5-14	M	225
POA3862	15-19	F	79
POA3862	15-19	M	61
POA3862	20-24	F	28
POA3862	20-24	M	21
POA3862	25+	F	69
POA3862	25+	M	20
POA3864	5-14	F	16
POA3864	5-14	M	14
POA3864	15-19	F	4
POA3864	15-19	M	4
POA3864	25+	F	3
POA3865	0-4	M	4
POA3865	5-14	F	24
POA3865	5-14	M	29
POA3865	15-19	F	5
POA3865	15-19	M	5
POA3865	20-24	M	4
POA3865	25+	F	6
POA3865	25+	M	6
POA3869	0-4	F	12
POA3869	0-4	M	14
POA3869	5-14	F	98
POA3869	5-14	M	106
POA3869	15-19	F	35
POA3869	15-19	M	33
POA3869	20-24	F	17
POA3869	20-24	M	15
POA3869	25+	F	32
POA3869	25+	M	11
POA3870	0-4	F	3
POA3870	0-4	M	5
POA3870	5-14	F	69
POA3870	5-14	M	80
POA3870	15-19	F	27
POA3870	15-19	M	21
POA3870	20-24	F	14
POA3870	20-24	M	8
POA3870	25+	F	34
POA3870	25+	M	11
POA3871	0-4	F	17
POA3871	0-4	M	20
POA3871	5-14	F	177
POA3871	5-14	M	197
POA3871	15-19	F	60
POA3871	15-19	M	69
POA3871	20-24	F	15
POA3871	20-24	M	14
POA3871	25+	F	48
POA3871	25+	M	15
POA3873	0-4	M	5
POA3873	5-14	F	15
POA3873	5-14	M	32
POA3873	15-19	F	3
POA3873	15-19	M	5
POA3873	25+	F	8
POA3874	5-14	F	26
POA3874	5-14	M	24
POA3874	15-19	F	15
POA3874	15-19	M	12
POA3874	25+	F	4
POA3874	25+	M	3
POA3875	0-4	F	145
POA3875	0-4	M	155
POA3875	5-14	F	1054
POA3875	5-14	M	1077
POA3875	15-19	F	361
POA3875	15-19	M	384
POA3875	20-24	F	120
POA3875	20-24	M	73
POA3875	25+	F	414
POA3875	25+	M	152
POA3878	0-4	F	4
POA3878	0-4	M	7
POA3878	5-14	F	44
POA3878	5-14	M	54
POA3878	15-19	F	15
POA3878	15-19	M	20
POA3878	20-24	F	3
POA3878	20-24	M	6
POA3878	25+	F	27
POA3878	25+	M	7
