POA_CODE_2021	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
POA3701	1	4	44
POA3701	1	5	20
POA3701	1	6	6
POA3704	0	1	5
POA3704	1	2	4
POA3705	0	1	26
POA3705	0	2	6
POA3705	1	2	40
POA3705	1	3	4
POA3705	1	4	4
POA3705	1	5	7
POA3707	0	1	253
POA3707	0	2	4
POA3707	1	2	278
POA3707	1	3	82
POA3707	1	4	63
POA3707	1	5	39
POA3707	1	6	10
POA3708	0	1	6
POA3708	1	2	16
POA3708	1	3	6
POA3708	1	4	5
POA3709	0	1	45
POA3709	0	2	8
POA3709	1	2	58
POA3709	1	3	11
POA3709	1	4	6
POA3709	1	5	7
POA3711	0	1	67
POA3711	0	2	4
POA3711	1	2	98
POA3711	1	3	27
POA3711	1	4	25
POA3711	1	5	10
POA3711	1	6	3
POA3712	0	1	66
POA3712	0	2	5
POA3712	1	2	59
POA3712	1	3	13
POA3712	1	4	10
POA3712	1	5	8
POA3713	0	1	208
POA3713	0	2	17
POA3713	0	4	5
POA3713	1	2	166
POA3713	1	3	36
POA3713	1	4	26
POA3713	1	5	15
POA3713	1	6	5
POA3714	0	1	546
POA3714	0	2	29
POA3714	0	3	5
POA3714	0	4	3
POA3714	1	2	593
POA3714	1	3	170
POA3714	1	4	152
POA3714	1	5	76
POA3714	1	6	20
POA3715	0	1	35
POA3715	0	2	3
POA3715	1	2	73
POA3715	1	3	13
POA3715	1	4	11
POA3715	1	5	12
POA3717	0	1	454
POA3717	0	2	33
POA3717	0	3	8
POA3717	1	2	549
POA3717	1	3	153
POA3717	1	4	138
POA3717	1	5	64
POA3717	1	6	23
POA3718	0	1	9
POA3718	1	2	24
POA3718	1	3	5
POA3718	1	6	3
POA3719	0	1	44
POA3719	1	2	86
POA3719	1	3	23
POA3719	1	4	10
POA3719	1	5	10
POA3720	0	1	78
POA3720	0	2	5
POA3720	1	2	117
POA3720	1	3	29
POA3720	1	4	28
POA3720	1	5	11
POA3720	1	6	4
POA3722	0	1	675
POA3722	0	2	34
POA3722	0	3	11
POA3722	0	4	5
POA3722	1	2	864
POA3722	1	3	235
POA3722	1	4	264
POA3722	1	5	145
POA3722	1	6	45
POA3723	0	1	380
POA3723	0	2	17
POA3723	0	3	5
POA3723	0	4	3
POA3723	0	6	6
POA3723	1	2	493
POA3723	1	3	140
POA3723	1	4	116
POA3723	1	5	48
POA3723	1	6	20
POA3725	0	1	54
POA3725	1	2	94
POA3725	1	3	27
POA3725	1	4	30
POA3725	1	5	16
POA3725	1	6	11
POA3726	0	1	45
POA3726	1	2	58
POA3726	1	3	20
POA3726	1	4	20
POA3726	1	5	3
POA3726	1	6	8
POA3727	0	1	20
POA3727	0	2	8
POA3727	1	2	48
POA3727	1	3	21
POA3727	1	4	19
POA3727	1	5	3
POA3727	1	6	4
POA3728	0	1	80
POA3728	0	2	3
POA3728	1	2	109
POA3728	1	3	30
POA3728	1	4	34
POA3728	1	5	14
POA3728	1	6	9
POA3730	0	1	1099
POA3730	0	2	82
POA3730	0	3	5
POA3730	1	2	1557
POA3730	1	3	402
POA3730	1	4	386
POA3730	1	5	216
POA3730	1	6	84
POA3732	0	1	55
POA3732	0	2	5
POA3732	0	3	3
POA3732	1	2	95
POA3732	1	3	30
POA3732	1	4	28
POA3732	1	5	11
POA3732	1	6	5
POA3733	0	1	35
POA3733	1	2	35
POA3733	1	3	11
POA3733	1	4	7
POA3735	0	1	62
POA3735	1	2	115
POA3735	1	3	27
POA3735	1	4	34
POA3735	1	5	19
POA3737	0	1	549
POA3737	0	2	30
POA3737	0	3	3
POA3737	1	2	712
POA3737	1	3	212
POA3737	1	4	183
POA3737	1	5	109
POA3737	1	6	23
POA3738	0	1	22
POA3738	1	2	34
POA3738	1	3	7
POA3738	1	4	5
POA3738	1	5	3
POA3739	0	1	24
POA3739	1	2	41
POA3739	1	3	3
POA3739	1	4	10
POA3739	1	5	7
POA3740	0	1	94
POA3740	0	2	4
POA3740	0	3	3
POA3740	1	2	167
POA3740	1	3	58
POA3740	1	4	73
POA3740	1	5	31
POA3740	1	6	4
POA3741	0	1	401
POA3741	0	2	32
POA3741	0	3	3
POA3741	0	4	5
POA3741	0	6	3
POA3741	1	2	519
POA3741	1	3	144
POA3741	1	4	143
POA3741	1	5	47
POA3741	1	6	16
POA3744	0	1	39
POA3744	0	2	4
POA3744	1	2	65
POA3744	1	3	24
POA3744	1	4	26
POA3744	1	5	13
POA3744	1	6	4
POA3746	0	1	45
POA3746	0	2	3
POA3746	1	2	56
POA3746	1	3	27
POA3746	1	4	15
POA3746	1	5	5
POA3746	1	6	5
POA3747	0	1	578
POA3747	0	2	35
POA3747	0	3	4
POA3747	1	2	780
POA3747	1	3	217
POA3747	1	4	244
POA3747	1	5	103
POA3747	1	6	22
POA3749	0	1	182
POA3749	0	2	5
POA3749	1	2	320
POA3749	1	3	100
POA3749	1	4	111
POA3749	1	5	42
POA3749	1	6	20
POA3750	0	1	875
POA3750	0	2	108
POA3750	0	3	45
POA3750	0	4	10
POA3750	0	5	4
POA3750	1	2	1487
POA3750	1	3	1527
POA3750	1	4	1858
POA3750	1	5	849
POA3750	1	6	487
POA3751	0	1	9
POA3751	0	2	5
POA3751	1	2	19
POA3751	1	4	8
POA3751	1	5	3
POA3751	1	6	4
POA3752	0	1	1264
POA3752	0	2	122
POA3752	0	3	19
POA3752	0	4	12
POA3752	0	6	5
POA3752	1	2	1945
POA3752	1	3	1558
POA3752	1	4	2036
POA3752	1	5	772
POA3752	1	6	304
POA3753	0	1	151
POA3753	0	2	12
POA3753	0	3	3
POA3753	1	2	357
POA3753	1	3	294
POA3753	1	4	340
POA3753	1	5	147
POA3753	1	6	77
POA3754	0	1	2376
POA3754	0	2	213
POA3754	0	3	33
POA3754	0	4	17
POA3754	0	5	5
POA3754	0	6	3
POA3754	1	2	4036
POA3754	1	3	3225
POA3754	1	4	4069
POA3754	1	5	1685
POA3754	1	6	630
POA3755	0	1	10
POA3755	1	2	33
POA3755	1	3	7
POA3755	1	4	14
POA3755	1	5	7
POA3755	1	6	3
POA3756	0	1	846
POA3756	0	2	88
POA3756	0	3	8
POA3756	1	2	1493
POA3756	1	3	931
POA3756	1	4	1046
POA3756	1	5	487
POA3756	1	6	263
POA3757	0	1	672
POA3757	0	2	49
POA3757	0	3	9
POA3757	1	2	1003
POA3757	1	3	519
POA3757	1	4	578
POA3757	1	5	290
POA3757	1	6	128
POA3758	0	1	102
POA3758	0	2	7
POA3758	1	2	232
POA3758	1	3	116
POA3758	1	4	145
POA3758	1	5	66
POA3758	1	6	39
POA3759	0	1	47
POA3759	0	2	10
POA3759	1	2	124
POA3759	1	3	69
POA3759	1	4	73
POA3759	1	5	27
POA3759	1	6	12
POA3760	0	1	16
POA3760	1	2	40
POA3760	1	3	23
POA3760	1	4	22
POA3760	1	5	8
POA3760	1	6	7
POA3761	0	1	57
POA3761	0	2	5
POA3761	1	2	141
POA3761	1	3	74
POA3761	1	4	70
POA3761	1	5	35
POA3761	1	6	19
POA3762	0	1	7
POA3762	1	2	15
POA3762	1	3	6
POA3762	1	4	5
POA3762	1	6	4
POA3763	0	1	144
POA3763	0	2	15
POA3763	0	3	5
POA3763	1	2	202
POA3763	1	3	92
POA3763	1	4	98
POA3763	1	5	37
POA3763	1	6	20
POA3764	0	1	952
POA3764	0	2	62
POA3764	0	3	8
POA3764	1	2	1248
POA3764	1	3	569
POA3764	1	4	586
POA3764	1	5	258
POA3764	1	6	129
POA3765	0	1	448
POA3765	0	2	30
POA3765	0	3	4
POA3765	1	2	689
POA3765	1	3	415
POA3765	1	4	444
POA3765	1	5	209
POA3765	1	6	88
POA3766	0	1	101
POA3766	0	2	7
POA3766	1	2	144
POA3766	1	3	85
POA3766	1	4	91
POA3766	1	5	23
POA3766	1	6	7
POA3767	0	1	99
POA3767	0	2	5
POA3767	1	2	172
POA3767	1	3	60
POA3767	1	4	70
POA3767	1	5	30
POA3767	1	6	14
POA3770	0	1	169
POA3770	0	2	13
POA3770	1	2	380
POA3770	1	3	183
POA3770	1	4	223
POA3770	1	5	91
POA3770	1	6	38
POA3775	0	1	264
POA3775	0	2	20
POA3775	0	3	8
POA3775	1	2	512
POA3775	1	3	237
POA3775	1	4	254
POA3775	1	5	105
POA3775	1	6	33
POA3777	0	1	1060
POA3777	0	2	69
POA3777	0	3	10
POA3777	1	2	1453
POA3777	1	3	585
POA3777	1	4	570
POA3777	1	5	236
POA3777	1	6	119
POA3778	0	1	24
POA3778	1	2	27
POA3778	1	3	10
POA3778	1	4	8
POA3779	0	1	64
POA3779	0	2	3
POA3779	1	2	105
POA3779	1	3	15
POA3779	1	4	19
POA3779	1	5	9
POA3781	0	1	269
POA3781	0	2	30
POA3781	0	3	4
POA3781	1	2	434
POA3781	1	3	269
POA3781	1	4	302
POA3781	1	5	139
POA3781	1	6	57
POA3782	0	1	467
POA3782	0	2	43
POA3782	1	2	893
POA3782	1	3	446
POA3782	1	4	559
POA3782	1	5	229
POA3782	1	6	80
POA3783	0	1	152
POA3783	0	2	8
POA3783	0	3	4
POA3783	1	2	251
POA3783	1	3	135
POA3783	1	4	161
POA3783	1	5	81
POA3783	1	6	24
POA3785	1	2	10
POA3785	1	5	3
POA3786	0	1	103
POA3786	0	2	7
POA3786	1	2	176
POA3786	1	3	81
POA3786	1	4	115
POA3786	1	5	34
POA3786	1	6	19
POA3787	0	1	59
POA3787	0	2	6
POA3787	1	2	141
POA3787	1	3	69
POA3787	1	4	66
POA3787	1	5	15
POA3787	1	6	3
POA3788	0	1	148
POA3788	0	2	8
POA3788	1	2	225
POA3788	1	3	86
POA3788	1	4	117
POA3788	1	5	38
POA3788	1	6	16
POA3789	0	1	19
POA3789	0	2	6
POA3789	1	2	37
POA3789	1	3	21
POA3789	1	4	14
POA3789	1	5	5
POA3789	1	6	6
POA3791	0	1	125
POA3791	0	2	9
POA3791	1	2	208
POA3791	1	3	89
POA3791	1	4	86
POA3791	1	5	32
POA3791	1	6	11
POA3792	0	1	53
POA3792	0	2	5
POA3792	1	2	140
POA3792	1	3	72
POA3792	1	4	70
POA3792	1	5	21
POA3792	1	6	13
POA3793	0	1	272
POA3793	0	2	24
POA3793	0	3	5
POA3793	1	2	406
POA3793	1	3	220
POA3793	1	4	236
POA3793	1	5	104
POA3793	1	6	35
POA3795	0	1	67
POA3795	0	2	10
POA3795	1	2	124
POA3795	1	3	58
POA3795	1	4	77
POA3795	1	5	53
POA3795	1	6	26
POA3796	0	1	612
POA3796	0	2	49
POA3796	0	3	9
POA3796	0	4	3
POA3796	1	2	1024
POA3796	1	3	576
POA3796	1	4	688
POA3796	1	5	292
POA3796	1	6	125
POA3797	0	1	387
POA3797	0	2	23
POA3797	0	3	3
POA3797	1	2	418
POA3797	1	3	178
POA3797	1	4	203
POA3797	1	5	81
POA3797	1	6	50
POA3799	0	1	767
POA3799	0	2	65
POA3799	1	2	722
POA3799	1	3	324
POA3799	1	4	260
POA3799	1	5	115
POA3799	1	6	53
POA3802	0	1	1262
POA3802	0	2	135
POA3802	0	3	39
POA3802	0	4	15
POA3802	0	5	11
POA3802	0	6	3
POA3802	1	2	2391
POA3802	1	3	1528
POA3802	1	4	1567
POA3802	1	5	661
POA3802	1	6	410
POA3803	0	1	685
POA3803	0	2	71
POA3803	0	3	22
POA3803	0	4	15
POA3803	0	5	4
POA3803	1	2	948
POA3803	1	3	610
POA3803	1	4	611
POA3803	1	5	274
POA3803	1	6	287
POA3804	0	1	189
POA3804	0	2	24
POA3804	0	5	4
POA3804	1	2	669
POA3804	1	3	399
POA3804	1	4	552
POA3804	1	5	303
POA3804	1	6	208
POA3805	0	1	2633
POA3805	0	2	266
POA3805	0	3	54
POA3805	0	4	31
POA3805	0	5	10
POA3805	1	2	4467
POA3805	1	3	3454
POA3805	1	4	3876
POA3805	1	5	1790
POA3805	1	6	1346
POA3806	0	1	2939
POA3806	0	2	222
POA3806	0	3	41
POA3806	0	4	17
POA3806	0	5	8
POA3806	0	6	3
POA3806	1	2	4622
POA3806	1	3	3093
POA3806	1	4	3907
POA3806	1	5	1444
POA3806	1	6	659
POA3807	0	1	437
POA3807	0	2	35
POA3807	1	2	688
POA3807	1	3	412
POA3807	1	4	596
POA3807	1	5	273
POA3807	1	6	81
POA3808	0	1	102
POA3808	0	2	4
POA3808	0	3	3
POA3808	1	2	293
POA3808	1	3	125
POA3808	1	4	239
POA3808	1	5	121
POA3808	1	6	44
POA3809	0	1	1079
POA3809	0	2	107
POA3809	0	3	28
POA3809	0	4	5
POA3809	1	2	1809
POA3809	1	3	1348
POA3809	1	4	1426
POA3809	1	5	513
POA3809	1	6	272
POA3810	0	1	4056
POA3810	0	2	412
POA3810	0	3	72
POA3810	0	4	22
POA3810	0	5	15
POA3810	0	6	3
POA3810	1	2	5189
POA3810	1	3	3235
POA3810	1	4	3422
POA3810	1	5	1527
POA3810	1	6	966
POA3812	0	1	130
POA3812	0	2	12
POA3812	1	2	248
POA3812	1	3	123
POA3812	1	4	156
POA3812	1	5	74
POA3812	1	6	36
POA3813	0	1	62
POA3813	1	2	94
POA3813	1	3	53
POA3813	1	4	53
POA3813	1	5	24
POA3813	1	6	15
POA3814	0	1	164
POA3814	0	2	15
POA3814	1	2	300
POA3814	1	3	125
POA3814	1	4	137
POA3814	1	5	77
POA3814	1	6	47
POA3815	0	1	228
POA3815	0	2	13
POA3815	1	2	411
POA3815	1	3	145
POA3815	1	4	234
POA3815	1	5	109
POA3815	1	6	64
POA3816	0	1	290
POA3816	0	2	24
POA3816	1	2	348
POA3816	1	3	170
POA3816	1	4	188
POA3816	1	5	82
POA3816	1	6	34
POA3818	0	1	1597
POA3818	0	2	107
POA3818	0	3	11
POA3818	0	4	6
POA3818	1	2	2294
POA3818	1	3	936
POA3818	1	4	849
POA3818	1	5	420
POA3818	1	6	227
POA3820	0	1	2009
POA3820	0	2	129
POA3820	0	3	30
POA3820	0	4	14
POA3820	0	5	6
POA3820	1	2	2600
POA3820	1	3	1048
POA3820	1	4	1060
POA3820	1	5	478
POA3820	1	6	185
POA3821	0	1	194
POA3821	0	2	12
POA3821	1	2	384
POA3821	1	3	153
POA3821	1	4	160
POA3821	1	5	99
POA3821	1	6	47
POA3822	0	1	52
POA3822	0	2	9
POA3822	1	2	120
POA3822	1	3	56
POA3822	1	4	43
POA3822	1	5	32
POA3822	1	6	22
POA3823	0	1	226
POA3823	0	2	11
POA3823	1	2	337
POA3823	1	3	93
POA3823	1	4	103
POA3823	1	5	49
POA3823	1	6	21
POA3824	0	1	554
POA3824	0	2	41
POA3824	0	3	5
POA3824	1	2	726
POA3824	1	3	294
POA3824	1	4	274
POA3824	1	5	123
POA3824	1	6	60
POA3825	0	1	3219
POA3825	0	2	199
POA3825	0	3	13
POA3825	0	4	3
POA3825	0	5	4
POA3825	0	6	7
POA3825	1	2	2696
POA3825	1	3	1109
POA3825	1	4	950
POA3825	1	5	369
POA3825	1	6	178
POA3831	0	1	168
POA3831	0	2	9
POA3831	1	2	279
POA3831	1	3	91
POA3831	1	4	93
POA3831	1	5	48
POA3831	1	6	18
POA3832	0	1	32
POA3832	1	2	39
POA3832	1	3	17
POA3832	1	4	12
POA3833	0	1	50
POA3833	0	2	5
POA3833	1	2	47
POA3833	1	3	10
POA3833	1	4	12
POA3833	1	5	6
POA3835	0	1	43
POA3835	1	2	70
POA3835	1	3	25
POA3835	1	4	26
POA3835	1	5	10
POA3840	0	1	2334
POA3840	0	2	165
POA3840	0	3	19
POA3840	0	4	4
POA3840	0	5	7
POA3840	0	6	4
POA3840	1	2	2253
POA3840	1	3	843
POA3840	1	4	685
POA3840	1	5	313
POA3840	1	6	176
POA3842	0	1	550
POA3842	0	2	56
POA3842	0	3	10
POA3842	1	2	671
POA3842	1	3	287
POA3842	1	4	226
POA3842	1	5	82
POA3842	1	6	48
POA3844	0	1	3557
POA3844	0	2	275
POA3844	0	3	39
POA3844	0	4	15
POA3844	0	5	7
POA3844	0	6	3
POA3844	1	2	3968
POA3844	1	3	1662
POA3844	1	4	1660
POA3844	1	5	668
POA3844	1	6	255
POA3847	0	1	229
POA3847	0	2	25
POA3847	1	2	319
POA3847	1	3	122
POA3847	1	4	98
POA3847	1	5	35
POA3847	1	6	28
POA3850	0	1	2019
POA3850	0	2	131
POA3850	0	3	22
POA3850	0	4	3
POA3850	1	2	2018
POA3850	1	3	827
POA3850	1	4	708
POA3850	1	5	323
POA3850	1	6	128
POA3851	0	1	640
POA3851	0	2	51
POA3851	1	2	843
POA3851	1	3	218
POA3851	1	4	232
POA3851	1	5	115
POA3851	1	6	47
POA3852	0	1	7
POA3854	0	1	86
POA3854	0	2	6
POA3854	1	2	181
POA3854	1	3	81
POA3854	1	4	90
POA3854	1	5	39
POA3854	1	6	19
POA3856	0	1	76
POA3856	0	2	5
POA3856	1	2	126
POA3856	1	3	53
POA3856	1	4	56
POA3856	1	5	29
POA3856	1	6	14
POA3857	0	1	17
POA3857	1	2	60
POA3857	1	3	22
POA3857	1	4	17
POA3857	1	5	8
POA3857	1	6	5
POA3858	0	1	336
POA3858	0	2	21
POA3858	0	3	3
POA3858	1	2	400
POA3858	1	3	140
POA3858	1	4	145
POA3858	1	5	60
POA3858	1	6	38
POA3859	0	1	77
POA3859	0	2	4
POA3859	0	3	3
POA3859	1	2	116
POA3859	1	3	54
POA3859	1	4	43
POA3859	1	5	27
POA3859	1	6	13
POA3860	0	1	858
POA3860	0	2	46
POA3860	0	3	9
POA3860	1	2	1090
POA3860	1	3	323
POA3860	1	4	330
POA3860	1	5	186
POA3860	1	6	70
POA3862	0	1	350
POA3862	0	2	24
POA3862	1	2	501
POA3862	1	3	167
POA3862	1	4	198
POA3862	1	5	80
POA3862	1	6	43
POA3864	0	1	22
POA3864	1	2	34
POA3864	1	3	11
POA3864	1	4	7
POA3864	1	5	3
POA3864	1	6	6
POA3865	0	1	48
POA3865	0	2	3
POA3865	1	2	75
POA3865	1	3	23
POA3865	1	4	19
POA3865	1	5	10
POA3865	1	6	9
POA3869	0	1	154
POA3869	0	2	3
POA3869	1	2	251
POA3869	1	3	89
POA3869	1	4	103
POA3869	1	5	34
POA3869	1	6	21
POA3870	0	1	158
POA3870	0	2	7
POA3870	1	2	188
POA3870	1	3	64
POA3870	1	4	44
POA3870	1	5	36
POA3870	1	6	16
POA3871	0	1	357
POA3871	0	2	16
POA3871	1	2	407
POA3871	1	3	141
POA3871	1	4	115
POA3871	1	5	83
POA3871	1	6	31
POA3873	0	1	32
POA3873	0	2	3
POA3873	1	2	45
POA3873	1	3	11
POA3873	1	4	16
POA3873	1	5	8
POA3873	1	6	4
POA3874	0	1	89
POA3874	0	2	9
POA3874	1	2	109
POA3874	1	3	33
POA3874	1	4	22
POA3874	1	5	5
POA3874	1	6	3
POA3875	0	1	2327
POA3875	0	2	157
POA3875	0	3	35
POA3875	0	4	12
POA3875	0	6	11
POA3875	1	2	2814
POA3875	1	3	1004
POA3875	1	4	891
POA3875	1	5	411
POA3875	1	6	193
POA3878	0	1	132
POA3878	0	2	16
POA3878	1	2	279
POA3878	1	3	50
POA3878	1	4	42
POA3878	1	5	25
POA3878	1	6	10
POA3880	0	1	686
POA3880	0	2	41
POA3880	0	3	5
POA3880	1	2	903
POA3880	1	3	169
POA3880	1	4	104
POA3880	1	5	45
POA3880	1	6	14
POA3882	0	1	114
POA3882	0	2	8
POA3882	1	2	183
POA3882	1	3	68
POA3882	1	4	69
POA3882	1	5	35
POA3882	1	6	15
POA3885	0	1	209
POA3885	0	2	13
POA3885	1	2	275
POA3885	1	3	102
POA3885	1	4	76
POA3885	1	5	38
POA3885	1	6	17
POA3886	0	1	38
POA3886	1	2	65
POA3886	1	3	7
POA3886	1	4	21
POA3886	1	5	13
POA3887	0	1	36
POA3887	0	2	8
POA3887	0	3	4
POA3887	1	2	38
POA3887	1	3	18
POA3887	1	4	6
POA3888	0	1	571
POA3888	0	2	39
POA3888	1	2	523
POA3888	1	3	142
POA3888	1	4	110
POA3888	1	5	63
POA3888	1	6	30
POA3889	0	1	32
POA3889	1	2	31
POA3889	1	3	4
POA3889	1	4	5
POA3889	1	5	3
POA3890	0	1	59
POA3890	0	2	3
POA3890	1	2	57
POA3890	1	3	10
POA3890	1	4	11
POA3891	0	1	22
POA3891	1	2	19
POA3892	0	1	194
POA3892	0	2	4
POA3892	1	2	195
POA3892	1	3	48
POA3892	1	4	33
POA3892	1	5	21
POA3893	1	2	8
POA3895	0	1	30
POA3895	1	2	31
POA3895	1	3	9
POA3896	0	1	51
POA3896	1	2	55
POA3896	1	3	10
POA3896	1	4	21
POA3896	1	5	6
POA3896	1	6	4
POA3898	0	1	87
POA3898	0	2	4
POA3898	1	2	105
POA3898	1	3	26
POA3898	1	4	27
POA3898	1	5	6
POA3900	0	1	30
POA3900	0	2	4
POA3900	1	2	34
POA3900	1	3	3
POA3900	1	4	5
POA3902	0	1	46
POA3902	0	2	6
POA3902	1	2	84
POA3902	1	3	18
POA3902	1	4	18
POA3902	1	5	7
POA3902	1	6	5
POA3903	0	1	79
POA3903	1	2	146
POA3903	1	3	43
POA3903	1	4	40
POA3903	1	5	16
POA3903	1	6	11
POA3904	0	1	212
POA3904	0	2	9
POA3904	1	2	413
POA3904	1	3	71
POA3904	1	4	61
POA3904	1	5	23
POA3904	1	6	9
POA3909	0	1	1205
POA3909	0	2	80
POA3909	0	3	3
POA3909	1	2	1325
POA3909	1	3	375
POA3909	1	4	307
POA3909	1	5	155
POA3909	1	6	68
POA3910	0	1	1934
POA3910	0	2	144
POA3910	0	3	15
POA3910	0	4	4
POA3910	0	5	3
POA3910	1	2	2538
POA3910	1	3	1435
POA3910	1	4	1578
POA3910	1	5	634
POA3910	1	6	242
POA3911	0	1	319
POA3911	0	2	11
POA3911	0	3	4
POA3911	1	2	412
POA3911	1	3	212
POA3911	1	4	180
POA3911	1	5	105
POA3911	1	6	54
POA3912	0	1	1209
POA3912	0	2	70
POA3912	0	3	13
POA3912	1	2	1805
POA3912	1	3	911
POA3912	1	4	994
POA3912	1	5	419
POA3912	1	6	171
POA3913	0	1	261
POA3913	0	2	22
POA3913	1	2	406
POA3913	1	3	207
POA3913	1	4	189
POA3913	1	5	96
POA3913	1	6	49
POA3915	0	1	1411
POA3915	0	2	113
POA3915	0	3	6
POA3915	0	6	3
POA3915	1	2	1369
POA3915	1	3	601
POA3915	1	4	496
POA3915	1	5	208
POA3915	1	6	100
POA3916	0	1	105
POA3916	0	2	5
POA3916	1	2	194
POA3916	1	3	36
POA3916	1	4	49
POA3916	1	5	18
POA3916	1	6	6
POA3918	0	1	368
POA3918	0	2	15
POA3918	0	3	3
POA3918	1	2	595
POA3918	1	3	236
POA3918	1	4	262
POA3918	1	5	94
POA3918	1	6	37
POA3919	0	1	356
POA3919	0	2	21
POA3919	0	3	3
POA3919	1	2	390
POA3919	1	3	197
POA3919	1	4	194
POA3919	1	5	74
POA3919	1	6	35
POA3920	0	1	5
POA3920	1	2	36
POA3920	1	3	17
POA3920	1	4	35
POA3920	1	5	9
POA3921	0	1	19
POA3921	1	2	20
POA3921	1	3	4
POA3921	1	4	3
POA3921	1	5	4
POA3922	0	1	1411
POA3922	0	2	88
POA3922	0	3	12
POA3922	0	4	4
POA3922	1	2	1602
POA3922	1	3	412
POA3922	1	4	389
POA3922	1	5	187
POA3922	1	6	57
POA3923	0	1	95
POA3923	0	2	3
POA3923	1	2	163
POA3923	1	3	33
POA3923	1	4	28
POA3923	1	5	12
POA3923	1	6	3
POA3925	0	1	481
POA3925	0	2	31
POA3925	0	3	9
POA3925	1	2	648
POA3925	1	3	212
POA3925	1	4	236
POA3925	1	5	74
POA3925	1	6	18
POA3926	0	1	276
POA3926	0	2	11
POA3926	0	3	3
POA3926	1	2	502
POA3926	1	3	164
POA3926	1	4	193
POA3926	1	5	76
POA3926	1	6	23
POA3927	0	1	173
POA3927	0	2	3
POA3927	1	2	278
POA3927	1	3	78
POA3927	1	4	101
POA3927	1	5	39
POA3927	1	6	9
POA3928	0	1	48
POA3928	1	2	80
POA3928	1	3	20
POA3928	1	4	18
POA3928	1	5	11
POA3929	0	1	122
POA3929	0	2	4
POA3929	1	2	210
POA3929	1	3	37
POA3929	1	4	33
POA3929	1	5	12
POA3929	1	6	7
POA3930	0	1	1058
POA3930	0	2	56
POA3930	0	3	4
POA3930	0	4	8
POA3930	1	2	2039
POA3930	1	3	969
POA3930	1	4	1357
POA3930	1	5	597
POA3930	1	6	185
POA3931	0	1	3300
POA3931	0	2	156
POA3931	0	3	26
POA3931	0	4	8
POA3931	0	5	7
POA3931	1	2	3672
POA3931	1	3	1325
POA3931	1	4	1366
POA3931	1	5	466
POA3931	1	6	156
POA3933	0	1	55
POA3933	0	2	3
POA3933	1	2	123
POA3933	1	3	59
POA3933	1	4	55
POA3933	1	5	28
POA3933	1	6	18
POA3934	0	1	1457
POA3934	0	2	54
POA3934	0	3	9
POA3934	0	4	4
POA3934	1	2	2432
POA3934	1	3	976
POA3934	1	4	1366
POA3934	1	5	587
POA3934	1	6	134
POA3936	0	1	1539
POA3936	0	2	115
POA3936	0	3	12
POA3936	1	2	2174
POA3936	1	3	645
POA3936	1	4	606
POA3936	1	5	221
POA3936	1	6	72
POA3937	0	1	117
POA3937	0	2	3
POA3937	1	2	231
POA3937	1	3	85
POA3937	1	4	85
POA3937	1	5	44
POA3937	1	6	19
POA3938	0	1	347
POA3938	0	2	21
POA3938	0	3	9
POA3938	0	4	4
POA3938	1	2	582
POA3938	1	3	167
POA3938	1	4	145
POA3938	1	5	48
POA3938	1	6	18
POA3939	0	1	2094
POA3939	0	2	136
POA3939	0	3	24
POA3939	0	4	3
POA3939	0	5	4
POA3939	1	2	2342
POA3939	1	3	820
POA3939	1	4	711
POA3939	1	5	272
POA3939	1	6	93
POA3940	0	1	1010
POA3940	0	2	56
POA3940	0	3	6
POA3940	1	2	795
POA3940	1	3	218
POA3940	1	4	170
POA3940	1	5	66
POA3940	1	6	25
POA3941	0	1	1594
POA3941	0	2	118
POA3941	0	3	12
POA3941	0	4	5
POA3941	1	2	1919
POA3941	1	3	691
POA3941	1	4	627
POA3941	1	5	256
POA3941	1	6	85
POA3942	0	1	341
POA3942	0	2	11
POA3942	0	3	6
POA3942	1	2	536
POA3942	1	3	101
POA3942	1	4	108
POA3942	1	5	43
POA3942	1	6	7
POA3943	0	1	268
POA3943	0	2	5
POA3943	1	2	409
POA3943	1	3	73
POA3943	1	4	53
POA3943	1	5	18
POA3943	1	6	10
POA3944	0	1	115
POA3944	0	2	4
POA3944	1	2	180
POA3944	1	3	18
POA3944	1	4	9
POA3944	1	5	3
POA3945	0	1	86
POA3945	0	2	13
POA3945	1	2	172
POA3945	1	3	42
POA3945	1	4	45
POA3945	1	5	23
POA3945	1	6	15
POA3946	0	1	23
POA3946	1	2	55
POA3946	1	3	17
POA3946	1	4	14
POA3946	1	5	6
POA3950	0	1	620
POA3950	0	2	45
POA3950	0	3	5
POA3950	1	2	689
POA3950	1	3	258
POA3950	1	4	242
POA3950	1	5	137
POA3950	1	6	41
POA3951	0	1	79
POA3951	1	2	134
POA3951	1	3	44
POA3951	1	4	44
POA3951	1	5	35
POA3951	1	6	14
POA3953	0	1	943
POA3953	0	2	48
POA3953	0	3	4
POA3953	1	2	1162
POA3953	1	3	389
POA3953	1	4	384
POA3953	1	5	191
POA3953	1	6	91
POA3954	0	1	35
POA3954	1	2	56
POA3954	1	3	21
POA3954	1	4	17
POA3954	1	5	12
POA3956	0	1	416
POA3956	0	2	19
POA3956	1	2	493
POA3956	1	3	129
POA3956	1	4	119
POA3956	1	5	54
POA3956	1	6	25
POA3957	0	1	22
POA3957	1	2	33
POA3957	1	3	12
POA3957	1	4	16
POA3957	1	5	10
