POA_CODE_2021	medianMortgageRepayment
POA4816	18720
POA4817	18204
POA4818	20424
POA4819	16236
POA4820	15600
POA4821	9228
POA4822	9600
POA4823	6600
POA4824	14400
POA4825	18432
POA4828	3684
POA4829	12240
POA4830	5868
POA4849	15600
POA4850	14040
POA4852	16800
POA4854	15600
POA4855	15600
POA4856	12996
POA4858	16908
POA4859	10584
POA4860	15420
POA4861	14040
POA4865	19764
POA4868	18204
POA4869	18204
POA4870	19200
POA4871	15600
POA4872	16488
POA4873	17160
POA4874	24732
POA4875	21492
POA4876	15600
POA4877	19632
POA4878	19500
POA4879	20796
POA4880	18000
POA4881	19764
POA4882	19200
POA4883	16416
POA4884	17868
POA4885	16068
POA4886	12000
POA4887	12996
POA4888	12996
POA4890	11904
POA4891	14016
POA4892	7200
POA4895	15600
POA5000	20796
POA5006	22968
POA5007	20520
POA5008	20544
POA5009	20400
POA5010	18000
POA5011	20796
POA5012	18072
POA5013	17292
POA5014	18996
POA5015	18204
POA5016	20520
POA5017	16800
POA5018	19632
POA5019	20796
POA5020	23400
POA5021	21456
POA5022	24000
POA5023	20544
POA5024	24000
POA5025	21768
POA5031	21600
POA5032	21600
POA5033	19764
POA5034	25260
POA5035	20796
POA5037	20796
POA5038	20796
POA5039	21852
POA5040	24720
POA5041	24000
POA5042	19500
POA5043	19368
POA5044	24000
POA5045	23400
POA5046	20796
POA5047	20796
POA5048	22200
POA5049	22224
POA5050	21600
POA5051	23400
POA5052	24000
POA5061	28596
POA5062	26004
POA5063	24936
POA5064	30672
POA5065	26004
POA5066	29460
POA5067	25800
POA5068	24000
POA5069	26148
POA5070	21936
POA5072	24000
POA5073	22104
POA5074	20484
POA5075	19800
POA5076	20796
POA5081	26004
POA5082	23400
POA5083	21540
POA5084	18204
POA5085	19704
POA5086	19500
POA5087	19536
POA5088	18000
POA5089	20796
POA5090	18204
POA5091	18984
POA5092	17652
POA5093	17160
POA5094	16176
POA5095	18204
POA5096	15840
POA5097	18000
POA5098	17388
POA5106	
POA5107	16572
POA5108	15084
POA5109	15600
POA5110	16536
POA5111	
POA5112	14304
POA5113	11700
POA5114	15600
POA5115	15600
POA5116	16644
POA5117	21924
POA5118	17424
POA5120	20796
POA5121	17448
POA5125	19620
POA5126	18204
POA5127	18204
POA5131	24000
POA5132	23400
POA5133	24000
POA5134	24348
POA5136	26004
POA5137	24192
POA5138	22884
POA5139	24000
POA5140	24696
POA5141	26004
POA5142	21600
POA5144	26400
POA5150	27600
POA5151	25200
POA5152	26004
POA5153	20796
POA5154	26400
POA5155	20796
POA5156	21600
POA5157	23400
POA5158	19200
POA5159	19080
POA5160	26004
POA5161	16380
POA5162	15600
POA5163	15600
POA5164	13776
POA5165	16740
POA5166	14400
POA5167	18204
POA5168	16380
POA5169	18744
POA5170	15840
POA5171	20796
POA5172	20796
POA5173	16800
POA5174	17556
POA5201	20400
POA5202	16848
POA5203	15600
POA5204	14724
POA5210	18492
POA5211	15600
POA5212	14520
POA5213	15600
POA5214	14376
POA5220	10560
POA5221	8532
POA5222	12636
POA5223	12996
POA5231	20796
POA5232	22656
POA5233	19500
POA5234	19224
POA5235	17040
POA5236	16896
POA5237	13104
POA5238	12996
POA5240	20796
POA5241	17676
POA5242	19764
POA5243	21888
POA5244	19500
POA5245	23736
POA5250	20796
POA5251	19500
POA5252	18000
POA5253	13392
POA5254	15600
POA5255	18204
POA5256	12996
POA5259	13524
POA5260	10548
POA5261	10668
POA5262	12204
POA5263	13620
POA5264	12504
POA5265	5604
POA5266	10140
POA5267	9276
POA5268	10656
POA5269	8064
POA5270	12000
POA5271	12996
POA5272	9096
POA5273	12396
POA5275	14040
POA5276	14484
POA5277	10404
POA5278	10488
POA5279	7416
POA5280	11700
POA5290	12996
POA5291	17496
POA5301	6600
POA5302	10404
POA5303	7932
POA5304	6756
POA5306	5856
POA5307	6708
POA5308	7068
POA5309	4356
POA5310	7884
POA5311	7800
POA5320	9984
POA5321	8064
POA5322	11700
POA5330	12000
POA5331	14556
POA5332	10404
POA5333	12996
POA5340	12996
POA5341	12996
POA5342	13776
POA5343	12996
POA5344	12996
POA5345	12492
POA5346	10404
POA5350	20796
POA5351	18204
POA5352	18000
POA5353	15600
POA5354	7800
POA5355	16692
POA5356	14052
POA5357	10404
POA5360	17424
POA5371	18720
POA5372	16800
POA5373	13824
POA5374	11232
POA5381	6504
POA5400	17676
POA5401	12216
POA5410	14484
POA5411	12996
POA5412	11700
POA5413	9360
POA5414	12996
POA5415	17700
POA5416	10020
POA5417	10500
POA5418	4824
POA5419	9156
POA5420	6660
POA5421	3576
POA5422	7020
POA5431	7692
POA5432	9360
POA5433	11544
POA5434	8268
POA5440	948
POA5451	14484
POA5452	15600
POA5453	15960
POA5454	8448
POA5455	15600
POA5460	12996
POA5461	12348
POA5462	11964
POA5464	8844
POA5470	8844
POA5471	4800
POA5472	3900
POA5473	7800
POA5480	10404
POA5481	10404
POA5482	11856
POA5483	14760
POA5485	12996
POA5490	6240
POA5491	11700
POA5493	10656
POA5495	11148
POA5501	19080
POA5502	14556
POA5510	10404
POA5520	7560
POA5521	7224
POA5522	15600
POA5523	11640
POA5540	11520
POA5550	10404
POA5552	8748
POA5554	13524
POA5555	10020
POA5556	14556
POA5558	14400
POA5560	9876
POA5570	9552
POA5571	12996
POA5572	7800
POA5573	10788
POA5575	12600
POA5576	11568
POA5577	8736
POA5580	10308
POA5581	14040
POA5582	13524
POA5583	11964
POA5600	15600
POA5601	15600
POA5602	12060
POA5603	10776
POA5604	15000
POA5605	14400
POA5606	15600
POA5607	16644
POA5608	11700
POA5609	18960
POA5611	4944
POA5630	7800
POA5631	12996
POA5632	9096
POA5633	5196
POA5640	10860
POA5641	10320
POA5642	2736
POA5650	18204
POA5651	16680
POA5652	11184
POA5653	6768
POA5654	6132
POA5655	5196
POA5660	
POA5661	3900
POA5670	12996
POA5671	9876
POA5680	15168
POA5690	14688
POA5700	12996
POA5701	
POA5710	15672
POA5713	
POA5715	
POA5717	
POA5719	
POA5720	
POA5722	10404
POA5723	7536
POA5724	18480
POA5725	18204
POA5730	3960
POA5731	19200
POA5732	9504
POA5733	46800
POA5734	
POA5950	
POA6000	23508
POA6003	20796
POA6004	23400
POA6005	21264
POA6006	29676
POA6007	26004
POA6008	31200
POA6009	42252
POA6010	36000
POA6011	48000
POA6012	36000
POA6014	32784
POA6015	48000
POA6016	27192
POA6017	18552
POA6018	26400
POA6019	26004
POA6020	30000
POA6021	24000
POA6022	24000
POA6023	26496
POA6024	23400
POA6025	24000
POA6026	25200
POA6027	24000
POA6028	26004
POA6029	36000
POA6030	21600
POA6031	22884
POA6032	24000
POA6033	31200
POA6034	23400
POA6035	22104
POA6036	23244
POA6037	21600
POA6038	23400
POA6041	20796
POA6042	15000
POA6043	14604
POA6044	19728
POA6050	28596
POA6051	20796
POA6052	26004
POA6053	24000
POA6054	20796
POA6055	24000
POA6056	20460
POA6057	21600
POA6058	20796
POA6059	24000
POA6060	22104
POA6061	18204
POA6062	21360
POA6063	20232
POA6064	18204
POA6065	24000
POA6066	20436
POA6067	
POA6068	
POA6069	23400
POA6070	25200
POA6071	24000
POA6072	24000
POA6073	24000
POA6074	24000
POA6076	25668
POA6077	26400
POA6078	33804
POA6079	12000
POA6081	24000
POA6082	24696
POA6083	26004
POA6084	24000
POA6090	
POA6100	24000
POA6101	24000
POA6102	20796
POA6103	21120
POA6104	21048
POA6105	20796
POA6106	12000
POA6107	20796
POA6108	19500
POA6109	18204
POA6110	20796
POA6111	19500
POA6112	21600
POA6121	30000
POA6122	23400
POA6123	23400
POA6124	23580
POA6125	26400
POA6126	22008
POA6147	18300
POA6148	24000
POA6149	26004
POA6150	26004
POA6151	28656
POA6152	26004
POA6153	32400
POA6154	28596
POA6155	24000
POA6156	26388
POA6157	25212
POA6158	31200
POA6159	31200
POA6160	26004
POA6161	
POA6162	26400
POA6163	21780
POA6164	23400
POA6165	9996
POA6166	26004
POA6167	18744
POA6168	17280
POA6169	18984
POA6170	21840
POA6171	22800
POA6172	20400
POA6173	24000
POA6174	21324
POA6175	23400
POA6176	22284
POA6180	21348
POA6181	28584
POA6182	
POA6207	26364
POA6208	20796
POA6209	22104
POA6210	20172
POA6211	22104
POA6213	23400
POA6214	24000
POA6215	19500
POA6218	19044
POA6219	22800
POA6220	18228
POA6221	24000
POA6223	23400
POA6224	16776
POA6225	15600
POA6226	26880
POA6227	20904
POA6228	18204
POA6229	17244
POA6230	18204
POA6232	19764
POA6233	20796
POA6236	21588
POA6237	23916
POA6239	19092
POA6240	27816
POA6243	11700
POA6244	14040
POA6251	16800
POA6252	20724
POA6253	16896
POA6254	12996
POA6255	18000
POA6256	22104
POA6258	15600
POA6260	16800
POA6262	12000
POA6271	18204
POA6275	16800
POA6280	20796
POA6281	23400
POA6282	28200
POA6284	23400
POA6285	20556
POA6286	23040
POA6288	20796
POA6290	18000
POA6302	16800
POA6304	13908
POA6306	14556
POA6308	12996
POA6309	9672
POA6311	15120
POA6312	14040
POA6313	15108
POA6315	10500
POA6316	12396
POA6317	12504
POA6318	12000
POA6320	8580
POA6321	8628
POA6322	12996
POA6323	14328
POA6324	15600
POA6326	17328
POA6327	21000
POA6328	12000
POA6330	18204
POA6333	18204
POA6335	10404
POA6336	4740
POA6337	10404
POA6338	13104
POA6341	
POA6343	7884
POA6346	9960
POA6348	13056
POA6350	6180
POA6351	
POA6352	7284
POA6353	12996
POA6355	4524
POA6356	12000
POA6357	10164
POA6358	3120
POA6359	12420
POA6361	1800
POA6363	
POA6365	7176
POA6367	7800
POA6368	
POA6369	9516
POA6370	12024
POA6372	8628
POA6373	18960
POA6375	10404
POA6383	9348
POA6384	119988
POA6385	
POA6386	7824
POA6390	20340
POA6391	15600
POA6392	10440
POA6393	9900
POA6394	12996
POA6395	12876
POA6396	15420
POA6397	6504
POA6398	12840
POA6401	15600
POA6403	11832
POA6405	12504
POA6407	14556
POA6409	6756
POA6410	9600
POA6411	20412
POA6412	
POA6413	20280
POA6414	21756
POA6415	12792
POA6418	8844
POA6419	14304
POA6420	2688
POA6421	14088
POA6422	15600
POA6423	4800
POA6424	7200
POA6425	13008
POA6426	9600
POA6427	
POA6428	6504
POA6429	11124
POA6430	20436
POA6431	11832
POA6432	15708
POA6434	
POA6436	4764
POA6437	6240
POA6438	8568
POA6440	4956
POA6442	11820
POA6443	7200
POA6445	7932
POA6446	12000
POA6447	26004
POA6448	13788
POA6450	18864
POA6452	
POA6460	11748
POA6461	8064
POA6462	14400
POA6463	36708
POA6465	
POA6466	
POA6467	
POA6468	8196
POA6470	
POA6472	7800
POA6473	30996
POA6475	8976
POA6476	9000
POA6477	8100
POA6479	9096
POA6480	19200
POA6484	
POA6485	6684
POA6487	
POA6488	6240
POA6489	12480
POA6490	12000
POA6501	24000
POA6502	20256
POA6503	20796
POA6504	23400
POA6505	24000
POA6506	1440
POA6507	19092
POA6509	21000
POA6510	12396
POA6511	17124
POA6512	10200
POA6513	5196
POA6514	16680
POA6515	7800
POA6516	19500
POA6517	10404
POA6518	10404
POA6519	7800
POA6521	9000
POA6522	8748
POA6525	18444
POA6528	18648
POA6530	18204
POA6532	21600
POA6535	14304
POA6536	19200
POA6537	16644
POA6556	23400
POA6558	20232
POA6560	16800
POA6562	21600
POA6564	18000
POA6566	17940
POA6567	19800
POA6568	6756
POA6569	6000
POA6571	
POA6572	6504
POA6574	
POA6575	12576
POA6603	12996
POA6605	
POA6606	5196
POA6608	9360
POA6609	12996
POA6612	13152
POA6613	12996
POA6614	
POA6616	4728
POA6620	10008
POA6623	6000
POA6625	
POA6627	12000
POA6628	
POA6630	7800
POA6631	
POA6632	
POA6635	2676
POA6638	6504
POA6639	18204
POA6640	8700
POA6642	7800
POA6646	
POA6701	15600
POA6705	9912
POA6707	25236
POA6710	24780
POA6712	
POA6713	28596
POA6714	23664
POA6716	
POA6718	18000
POA6720	16512
POA6721	21744
POA6722	16896
POA6725	26004
POA6726	26004
POA6728	19656
POA6740	14688
POA6743	24000
POA6751	16440
POA6753	12996
POA6754	18756
POA6758	
POA6760	
POA6762	
POA6765	19500
POA6770	21600
POA6798	15600
POA6799	23664
POA7000	22224
POA7004	20280
POA7005	26004
POA7007	21108
POA7008	20520
POA7009	16644
POA7010	15600
POA7011	15600
POA7012	15936
POA7015	19500
POA7016	12996
POA7017	18396
POA7018	19200
POA7019	16332
POA7020	20700
POA7021	19200
POA7022	18204
POA7023	17292
POA7024	20796
POA7025	19632
POA7026	15888
POA7027	12996
POA7030	15600
POA7050	19500
POA7052	19860
POA7053	21420
POA7054	20280
POA7055	19764
POA7109	17160
POA7112	14580
POA7113	15600
POA7116	13692
POA7117	14040
POA7119	7800
POA7120	10740
POA7139	
POA7140	14304
POA7150	17112
POA7155	18204
POA7162	21324
POA7163	16500
POA7170	23400
POA7171	17124
POA7172	18204
POA7173	15600
POA7174	13908
POA7175	16116
POA7176	15600
POA7177	12996
POA7178	12996
POA7179	17004
POA7180	13392
POA7182	11700
POA7183	12792
POA7184	11964
POA7185	18000
POA7186	15600
POA7187	14196
POA7190	12996
POA7209	10404
POA7210	10404
POA7211	9756
POA7212	15600
POA7213	7800
POA7214	8292
POA7215	12996
POA7216	12996
POA7248	13200
POA7249	15600
POA7250	15600
POA7252	17280
POA7253	11436
POA7254	15600
POA7255	10404
POA7256	12996
POA7257	
POA7258	23196
POA7259	15600
POA7260	12996
POA7261	7800
POA7262	15600
POA7263	10404
POA7264	8436
POA7265	5904
POA7267	16788
POA7268	15240
POA7270	13032
POA7275	15600
POA7276	14652
POA7277	18204
POA7290	16272
POA7291	18204
POA7292	15000
POA7300	16368
POA7301	15600
POA7302	14640
POA7303	14556
POA7304	14040
POA7305	12000
POA7306	15600
POA7307	15816
POA7310	14556
POA7315	14640
POA7316	15600
POA7320	13080
POA7321	14556
POA7322	14304
POA7325	14712
POA7330	12996
POA7331	16200
POA7466	5004
POA7467	6888
POA7468	12996
POA7469	7272
POA7470	7200
POA9494	
POA9797	20796
