POA_CODE_2021	MaxSchoolingCompleted	adults
POA3765	Year 12	2949
POA3766	Did not go to school	3
POA3766	Year 8	19
POA3766	Year 9	43
POA3766	Year 10	130
POA3766	Year 11	113
POA3766	Year 12	688
POA3767	Year 8	23
POA3767	Year 9	45
POA3767	Year 10	141
POA3767	Year 11	137
POA3767	Year 12	663
POA3770	Did not go to school	9
POA3770	Year 8	90
POA3770	Year 9	218
POA3770	Year 10	513
POA3770	Year 11	481
POA3770	Year 12	1231
POA3775	Did not go to school	11
POA3775	Year 8	96
POA3775	Year 9	215
POA3775	Year 10	595
POA3775	Year 11	571
POA3775	Year 12	1652
POA3777	Did not go to school	27
POA3777	Year 8	388
POA3777	Year 9	717
POA3777	Year 10	1705
POA3777	Year 11	1393
POA3777	Year 12	4242
POA3778	Year 8	5
POA3778	Year 9	22
POA3778	Year 10	41
POA3778	Year 11	27
POA3778	Year 12	64
POA3779	Did not go to school	6
POA3779	Year 8	17
POA3779	Year 9	37
POA3779	Year 10	65
POA3779	Year 11	64
POA3779	Year 12	221
POA3781	Did not go to school	11
POA3781	Year 8	103
POA3781	Year 9	236
POA3781	Year 10	662
POA3781	Year 11	544
POA3781	Year 12	1742
POA3782	Did not go to school	16
POA3782	Year 8	198
POA3782	Year 9	409
POA3782	Year 10	1035
POA3782	Year 11	956
POA3782	Year 12	3645
POA3783	Did not go to school	3
POA3783	Year 8	78
POA3783	Year 9	143
POA3783	Year 10	359
POA3783	Year 11	288
POA3783	Year 12	944
POA3785	Year 8	3
POA3785	Year 9	3
POA3785	Year 11	8
POA3785	Year 12	36
POA3786	Did not go to school	3
POA3786	Year 8	28
POA3786	Year 9	51
POA3786	Year 10	135
POA3786	Year 11	138
POA3786	Year 12	856
POA3787	Year 8	15
POA3787	Year 9	39
POA3787	Year 10	99
POA3787	Year 11	97
POA3787	Year 12	538
POA3788	Year 8	26
POA3788	Year 9	71
POA3788	Year 10	176
POA3788	Year 11	169
POA3788	Year 12	954
POA3789	Year 8	6
POA3789	Year 9	8
POA3789	Year 10	15
POA3789	Year 11	27
POA3789	Year 12	177
POA3791	Did not go to school	6
POA3791	Year 8	24
POA3791	Year 9	47
POA3791	Year 10	131
POA3791	Year 11	156
POA3791	Year 12	810
POA3792	Year 8	17
POA3792	Year 9	39
POA3792	Year 10	110
POA3792	Year 11	106
POA3792	Year 12	556
POA3793	Did not go to school	11
POA3793	Year 8	98
POA3793	Year 9	209
POA3793	Year 10	518
POA3793	Year 11	444
POA3793	Year 12	1533
POA3795	Did not go to school	5
POA3795	Year 8	55
POA3795	Year 9	105
POA3795	Year 10	177
POA3795	Year 11	170
POA3795	Year 12	512
POA3796	Did not go to school	27
POA3796	Year 8	254
POA3796	Year 9	574
POA3796	Year 10	1414
POA3796	Year 11	1277
POA3796	Year 12	4083
POA3797	Did not go to school	14
POA3797	Year 8	189
POA3797	Year 9	262
POA3797	Year 10	663
POA3797	Year 11	514
POA3797	Year 12	1166
POA3799	Did not go to school	9
POA3799	Year 8	244
POA3799	Year 9	392
POA3799	Year 10	953
POA3799	Year 11	744
POA3799	Year 12	2085
POA3802	Did not go to school	501
POA3802	Year 8	1120
POA3802	Year 9	946
POA3802	Year 10	2305
POA3802	Year 11	1904
POA3802	Year 12	12331
POA3803	Did not go to school	420
POA3803	Year 8	649
POA3803	Year 9	481
POA3803	Year 10	1153
POA3803	Year 11	781
POA3803	Year 12	4986
POA3804	Did not go to school	113
POA3804	Year 8	312
POA3804	Year 9	387
POA3804	Year 10	979
POA3804	Year 11	894
POA3804	Year 12	3951
POA3805	Did not go to school	1316
POA3805	Year 8	2101
POA3805	Year 9	2629
POA3805	Year 10	6290
POA3805	Year 11	5418
POA3805	Year 12	26551
POA3806	Did not go to school	239
POA3806	Year 8	1377
POA3806	Year 9	2191
POA3806	Year 10	5444
POA3806	Year 11	4904
POA3806	Year 12	24771
POA3807	Did not go to school	22
POA3807	Year 8	211
POA3807	Year 9	381
POA3807	Year 10	970
POA3807	Year 11	960
POA3807	Year 12	3407
POA3808	Did not go to school	14
POA3808	Year 8	64
POA3808	Year 9	132
POA3808	Year 10	407
POA3808	Year 11	363
POA3808	Year 12	1386
POA3809	Did not go to school	78
POA3809	Year 8	327
POA3809	Year 9	661
POA3809	Year 10	1813
POA3809	Year 11	1602
POA3809	Year 12	9703
POA3810	Did not go to school	391
POA3810	Year 8	1803
POA3810	Year 9	2993
POA3810	Year 10	7212
POA3810	Year 11	5525
POA3810	Year 12	21908
POA3812	Did not go to school	4
POA3812	Year 8	84
POA3812	Year 9	169
POA3812	Year 10	433
POA3812	Year 11	353
POA3812	Year 12	808
POA3813	Did not go to school	6
POA3813	Year 8	34
POA3813	Year 9	52
POA3813	Year 10	149
POA3813	Year 11	138
POA3813	Year 12	352
POA3814	Year 8	92
POA3814	Year 9	172
POA3814	Year 10	424
POA3814	Year 11	341
POA3814	Year 12	861
POA3815	Did not go to school	3
POA3815	Year 8	160
POA3815	Year 9	252
POA3815	Year 10	587
POA3815	Year 11	499
POA3815	Year 12	1180
POA3816	Did not go to school	9
POA3816	Year 8	130
POA3816	Year 9	230
POA3816	Year 10	573
POA3816	Year 11	375
POA3816	Year 12	953
POA3818	Did not go to school	65
POA3818	Year 8	802
POA3818	Year 9	1232
POA3818	Year 10	2874
POA3818	Year 11	2235
POA3818	Year 12	5833
POA3820	Did not go to school	76
POA3820	Year 8	814
POA3820	Year 9	1233
POA3820	Year 10	2973
POA3820	Year 11	2540
POA3820	Year 12	7789
POA3821	Did not go to school	9
POA3821	Year 8	89
POA3821	Year 9	210
POA3821	Year 10	441
POA3821	Year 11	429
POA3821	Year 12	1157
POA3822	Did not go to school	5
POA3822	Year 8	44
POA3822	Year 9	74
POA3822	Year 10	177
POA3822	Year 11	126
POA3822	Year 12	305
POA3823	Did not go to school	5
POA3823	Year 8	73
POA3823	Year 9	139
POA3823	Year 10	393
POA3823	Year 11	289
POA3823	Year 12	745
POA3824	Did not go to school	8
POA3824	Year 8	221
POA3824	Year 9	351
POA3824	Year 10	883
POA3824	Year 11	777
POA3824	Year 12	1839
POA3825	Did not go to school	119
POA3825	Year 8	1319
POA3825	Year 9	1696
POA3825	Year 10	3897
POA3825	Year 11	3018
POA3825	Year 12	5948
POA3831	Year 8	76
POA3831	Year 9	145
POA3831	Year 10	328
POA3831	Year 11	243
POA3831	Year 12	705
POA3832	Year 8	12
POA3832	Year 9	23
POA3832	Year 10	42
POA3832	Year 11	39
POA3832	Year 12	89
POA3833	Year 8	17
POA3833	Year 9	25
POA3833	Year 10	49
POA3833	Year 11	46
POA3833	Year 12	119
POA3835	Year 8	20
POA3835	Year 9	38
POA3835	Year 10	79
POA3835	Year 11	82
POA3835	Year 12	139
POA3840	Did not go to school	152
POA3840	Year 8	1067
POA3840	Year 9	1305
POA3840	Year 10	2849
POA3840	Year 11	2315
POA3840	Year 12	4767
POA3842	Did not go to school	22
POA3842	Year 8	220
POA3842	Year 9	383
POA3842	Year 10	812
POA3842	Year 11	695
POA3842	Year 12	1502
POA3844	Did not go to school	108
POA3844	Year 8	1391
POA3844	Year 9	1959
POA3844	Year 10	4781
POA3844	Year 11	4304
POA3844	Year 12	11035
POA3847	Did not go to school	9
POA3847	Year 8	107
POA3847	Year 9	199
POA3847	Year 10	397
POA3847	Year 11	326
POA3847	Year 12	615
POA3850	Did not go to school	65
POA3850	Year 8	697
POA3850	Year 9	990
POA3850	Year 10	2388
POA3850	Year 11	2047
POA3850	Year 12	5475
POA3851	Did not go to school	9
POA3851	Year 8	254
POA3851	Year 9	453
POA3851	Year 10	1683
POA3851	Year 11	788
POA3851	Year 12	1657
POA3852	Year 12	190
POA3854	Year 8	47
POA3854	Year 9	113
POA3854	Year 10	259
POA3854	Year 11	257
POA3854	Year 12	434
POA3856	Year 8	34
POA3856	Year 9	77
POA3856	Year 10	203
POA3856	Year 11	153
POA3856	Year 12	318
POA3857	Year 8	14
POA3857	Year 9	23
POA3857	Year 10	59
POA3857	Year 11	64
POA3857	Year 12	127
POA3858	Did not go to school	7
POA3858	Year 8	172
POA3858	Year 9	276
POA3858	Year 10	568
POA3858	Year 11	461
POA3858	Year 12	753
POA3859	Did not go to school	3
POA3859	Year 8	28
POA3859	Year 9	64
POA3859	Year 10	159
POA3859	Year 11	141
POA3859	Year 12	277
POA3860	Did not go to school	9
POA3860	Year 8	339
POA3860	Year 9	559
POA3860	Year 10	1310
POA3860	Year 11	1079
POA3860	Year 12	2278
POA3862	Did not go to school	6
POA3862	Year 8	143
POA3862	Year 9	266
POA3862	Year 10	604
POA3862	Year 11	524
POA3862	Year 12	1128
POA3864	Year 8	7
POA3864	Year 9	17
POA3864	Year 10	40
POA3864	Year 11	32
POA3864	Year 12	79
POA3865	Did not go to school	3
POA3865	Year 8	25
POA3865	Year 9	54
POA3865	Year 10	71
POA3865	Year 11	67
POA3865	Year 12	179
POA3869	Did not go to school	4
POA3869	Year 8	59
POA3869	Year 9	72
POA3869	Year 10	284
POA3869	Year 11	270
POA3869	Year 12	639
POA3870	Did not go to school	4
POA3870	Year 8	45
POA3870	Year 9	93
POA3870	Year 10	225
POA3870	Year 11	174
POA3870	Year 12	464
POA3871	Did not go to school	9
POA3871	Year 8	122
POA3871	Year 9	205
POA3871	Year 10	446
POA3871	Year 11	434
POA3871	Year 12	1072
POA3873	Year 8	16
POA3873	Year 9	15
POA3873	Year 10	63
POA3873	Year 11	45
POA3873	Year 12	98
POA3874	Year 8	41
POA3874	Year 9	58
POA3874	Year 10	125
POA3874	Year 11	108
POA3874	Year 12	164
POA3875	Did not go to school	59
POA3875	Year 8	947
POA3875	Year 9	1484
POA3875	Year 10	3403
POA3875	Year 11	2660
POA3875	Year 12	6586
POA3878	Did not go to school	5
POA3878	Year 8	63
POA3878	Year 9	111
POA3878	Year 10	274
POA3878	Year 11	218
POA3878	Year 12	446
POA3880	Did not go to school	12
POA3880	Year 8	165
POA3880	Year 9	335
POA3880	Year 10	955
POA3880	Year 11	639
POA3880	Year 12	1525
POA3882	Did not go to school	5
POA3882	Year 8	59
POA3882	Year 9	97
POA3882	Year 10	259
POA3882	Year 11	175
POA3882	Year 12	440
POA3885	Year 8	95
POA3885	Year 9	131
POA3885	Year 10	347
POA3885	Year 11	242
POA3885	Year 12	599
POA3886	Did not go to school	3
POA3886	Year 8	19
POA3886	Year 9	44
POA3886	Year 10	78
POA3886	Year 11	61
POA3886	Year 12	105
POA3887	Year 8	23
POA3887	Year 9	19
POA3887	Year 10	60
POA3887	Year 11	42
POA3887	Year 12	74
POA3888	Did not go to school	11
POA3888	Year 8	208
POA3888	Year 9	283
POA3888	Year 10	619
POA3888	Year 11	476
POA3888	Year 12	1004
POA3889	Did not go to school	3
POA3889	Year 8	11
POA3889	Year 9	15
POA3889	Year 10	33
POA3889	Year 11	21
POA3889	Year 12	45
POA3890	Year 8	20
POA3890	Year 9	24
POA3890	Year 10	65
POA3890	Year 11	53
POA3890	Year 12	80
POA3891	Year 8	8
POA3891	Year 9	5
POA3891	Year 10	21
POA3891	Year 11	16
POA3891	Year 12	35
POA3892	Did not go to school	4
POA3892	Year 8	41
POA3892	Year 9	62
POA3892	Year 10	187
POA3892	Year 11	146
POA3892	Year 12	515
POA3893	Year 10	5
POA3893	Year 11	6
POA3893	Year 12	13
POA3895	Year 8	14
POA3895	Year 9	20
POA3895	Year 10	45
POA3895	Year 11	36
POA3895	Year 12	50
POA3896	Year 8	15
POA3896	Year 9	15
POA3896	Year 10	57
POA3896	Year 11	47
POA3896	Year 12	128
POA3898	Year 8	25
POA3898	Year 9	31
POA3898	Year 10	110
POA3898	Year 11	83
POA3898	Year 12	277
POA3900	Year 8	4
POA3900	Year 9	13
POA3900	Year 10	29
POA3900	Year 11	24
POA3900	Year 12	44
POA3902	Year 8	18
POA3902	Year 9	42
POA3902	Year 10	93
POA3902	Year 11	59
POA3902	Year 12	111
POA3903	Did not go to school	5
POA3903	Year 8	41
POA3903	Year 9	57
POA3903	Year 10	170
POA3903	Year 11	112
POA3903	Year 12	261
POA3904	Year 8	53
POA3904	Year 9	129
POA3904	Year 10	317
POA3904	Year 11	238
POA3904	Year 12	819
POA3909	Did not go to school	24
POA3909	Year 8	444
POA3909	Year 9	789
POA3909	Year 10	1712
POA3909	Year 11	1131
POA3909	Year 12	2493
POA3910	Did not go to school	85
POA3910	Year 8	715
POA3910	Year 9	1325
POA3910	Year 10	3505
POA3910	Year 11	3021
POA3910	Year 12	9491
POA3911	Did not go to school	16
POA3911	Year 8	140
POA3911	Year 9	254
POA3911	Year 10	558
POA3911	Year 11	499
POA3911	Year 12	1343
POA3912	Did not go to school	55
POA3912	Year 8	525
POA3912	Year 9	973
POA3912	Year 10	2488
POA3912	Year 11	2039
POA3912	Year 12	6034
POA3913	Did not go to school	3
POA3913	Year 8	104
POA3913	Year 9	242
POA3913	Year 10	555
POA3913	Year 11	494
POA3913	Year 12	1363
POA3915	Did not go to school	36
POA3915	Year 8	561
POA3915	Year 9	851
POA3915	Year 10	1901
POA3915	Year 11	1272
POA3915	Year 12	3426
POA3916	Year 8	9
POA3916	Year 9	39
POA3916	Year 10	105
POA3916	Year 11	115
POA3916	Year 12	596
POA3918	Did not go to school	9
POA3918	Year 8	135
POA3918	Year 9	286
POA3918	Year 10	711
POA3918	Year 11	596
POA3918	Year 12	1660
POA3919	Did not go to school	5
POA3919	Year 8	121
POA3919	Year 9	255
POA3919	Year 10	577
POA3919	Year 11	433
POA3919	Year 12	1144
POA3920	Year 10	78
POA3920	Year 11	99
POA3920	Year 12	802
POA3921	Year 8	8
POA3921	Year 9	6
POA3921	Year 10	16
POA3921	Year 11	20
POA3921	Year 12	64
POA3922	Did not go to school	26
POA3922	Year 8	373
POA3922	Year 9	643
POA3922	Year 10	1596
POA3922	Year 11	1310
POA3922	Year 12	3920
POA3923	Year 8	16
POA3923	Year 9	49
POA3923	Year 10	132
POA3923	Year 11	146
POA3923	Year 12	335
POA3925	Did not go to school	9
POA3925	Year 8	123
POA3925	Year 9	256
POA3925	Year 10	631
POA3925	Year 11	541
POA3925	Year 12	1794
POA3926	Year 8	55
POA3926	Year 9	91
POA3926	Year 10	365
POA3926	Year 11	359
POA3926	Year 12	1767
POA3927	Year 8	29
POA3927	Year 9	55
POA3927	Year 10	161
POA3927	Year 11	225
POA3927	Year 12	973
POA3928	Year 8	7
POA3928	Year 9	10
POA3928	Year 10	50
POA3928	Year 11	49
POA3928	Year 12	255
POA3929	Year 8	12
POA3929	Year 9	30
POA3929	Year 10	93
POA3929	Year 11	101
POA3929	Year 12	668
POA3930	Did not go to school	28
POA3930	Year 8	297
POA3930	Year 9	670
POA3930	Year 10	1636
POA3930	Year 11	1789
POA3930	Year 12	9839
POA3931	Did not go to school	55
POA3931	Year 8	904
POA3931	Year 9	1457
POA3931	Year 10	3557
POA3931	Year 11	3244
POA3931	Year 12	11299
POA3933	Did not go to school	3
POA3933	Year 8	34
POA3933	Year 9	62
POA3933	Year 10	139
POA3933	Year 11	119
POA3933	Year 12	469
POA3934	Did not go to school	50
POA3934	Year 8	439
POA3934	Year 9	860
POA3934	Year 10	2283
POA3934	Year 11	2215
POA3934	Year 12	9516
POA3936	Did not go to school	66
POA3936	Year 8	559
POA3936	Year 9	741
POA3936	Year 10	2045
POA3936	Year 11	1725
POA3936	Year 12	5511
POA3937	Did not go to school	24
POA3937	Year 8	32
POA3937	Year 9	53
POA3937	Year 10	132
POA3937	Year 11	158
POA3937	Year 12	934
POA3938	Did not go to school	6
POA3938	Year 8	85
POA3938	Year 9	173
POA3938	Year 10	490
POA3938	Year 11	494
POA3938	Year 12	1502
POA3939	Did not go to school	67
POA3939	Year 8	739
POA3939	Year 9	1068
POA3939	Year 10	2506
POA3939	Year 11	2090
POA3939	Year 12	5892
POA3940	Did not go to school	30
POA3940	Year 8	363
POA3940	Year 9	476
POA3940	Year 10	960
POA3940	Year 11	675
POA3940	Year 12	1628
POA3941	Did not go to school	52
POA3941	Year 8	505
POA3941	Year 9	757
POA3941	Year 10	1765
POA3941	Year 11	1698
POA3941	Year 12	5521
POA3942	Did not go to school	7
POA3942	Year 8	62
POA3942	Year 9	115
POA3942	Year 10	302
POA3942	Year 11	347
POA3942	Year 12	1396
POA3943	Year 8	24
POA3943	Year 9	58
POA3943	Year 10	220
POA3943	Year 11	242
POA3943	Year 12	1087
POA3944	Year 8	3
POA3944	Year 9	11
POA3944	Year 10	61
POA3944	Year 11	87
POA3944	Year 12	525
POA3945	Year 8	36
POA3945	Year 9	72
POA3945	Year 10	168
POA3945	Year 11	168
POA3945	Year 12	388
POA3946	Year 8	8
POA3946	Year 9	18
POA3946	Year 10	55
POA3946	Year 11	49
POA3946	Year 12	106
POA3950	Did not go to school	18
POA3950	Year 8	304
POA3950	Year 9	371
POA3950	Year 10	847
POA3950	Year 11	773
POA3950	Year 12	1654
POA3951	Year 8	28
POA3951	Year 9	51
POA3951	Year 10	137
POA3951	Year 11	176
POA3951	Year 12	397
POA3953	Did not go to school	35
POA3953	Year 8	361
POA3953	Year 9	569
POA3953	Year 10	1349
POA3953	Year 11	1223
POA3953	Year 12	2675
POA3954	Year 8	15
POA3954	Year 9	17
POA3954	Year 10	52
POA3954	Year 11	59
POA3954	Year 12	163
POA3956	Did not go to school	6
POA3956	Year 8	108
POA3956	Year 9	164
POA3956	Year 10	469
POA3956	Year 11	420
POA3956	Year 12	1188
POA3957	Year 8	4
POA3957	Year 9	26
POA3957	Year 10	28
POA3957	Year 11	42
POA3957	Year 12	127
POA3958	Year 8	12
POA3958	Year 9	18
POA3958	Year 10	35
POA3958	Year 11	46
POA3958	Year 12	104
POA3959	Year 8	40
POA3959	Year 9	70
POA3959	Year 10	139
POA3959	Year 11	180
POA3959	Year 12	527
POA3960	Did not go to school	4
POA3960	Year 8	132
POA3960	Year 9	197
POA3960	Year 10	408
POA3960	Year 11	398
POA3960	Year 12	1008
POA3962	Did not go to school	3
POA3962	Year 8	54
POA3962	Year 9	77
POA3962	Year 10	171
POA3962	Year 11	145
POA3962	Year 12	289
POA3964	Year 8	10
POA3964	Year 9	12
POA3964	Year 10	30
POA3964	Year 11	30
POA3964	Year 12	51
POA3965	Year 8	17
POA3965	Year 9	20
POA3965	Year 10	48
POA3965	Year 11	23
POA3965	Year 12	66
POA3966	Year 8	26
POA3966	Year 9	51
POA3966	Year 10	102
POA3966	Year 11	82
POA3966	Year 12	149
POA3967	Year 8	9
POA3967	Year 9	5
POA3967	Year 10	29
POA3967	Year 11	11
POA3967	Year 12	32
POA3971	Did not go to school	23
POA3971	Year 8	243
POA3971	Year 9	372
POA3971	Year 10	802
POA3971	Year 11	637
POA3971	Year 12	1177
POA3975	Did not go to school	361
POA3975	Year 8	563
POA3975	Year 9	533
POA3975	Year 10	1246
POA3975	Year 11	970
POA3975	Year 12	9178
POA3976	Did not go to school	941
POA3976	Year 8	1311
POA3976	Year 9	1170
POA3976	Year 10	2705
POA3976	Year 11	1990
POA3976	Year 12	10941
POA3977	Did not go to school	1735
POA3977	Year 8	3768
POA3977	Year 9	5617
POA3977	Year 10	13473
POA3977	Year 11	10165
POA3977	Year 12	48968
POA3978	Did not go to school	350
POA3978	Year 8	730
POA3978	Year 9	1150
POA3978	Year 10	3194
POA3978	Year 11	2541
POA3978	Year 12	21707
POA3979	Year 8	12
POA3979	Year 9	23
POA3979	Year 10	60
POA3979	Year 11	47
POA3979	Year 12	122
POA3980	Year 8	115
POA3980	Year 9	284
POA3980	Year 10	643
POA3980	Year 11	504
POA3980	Year 12	1103
POA3981	Did not go to school	32
POA3981	Year 8	251
POA3981	Year 9	447
POA3981	Year 10	940
POA3981	Year 11	719
POA3981	Year 12	1617
POA3984	Did not go to school	28
POA3984	Year 8	340
POA3984	Year 9	627
POA3984	Year 10	1435
POA3984	Year 11	998
POA3984	Year 12	2177
POA3987	Did not go to school	6
POA3987	Year 8	61
POA3987	Year 9	126
POA3987	Year 10	300
POA3987	Year 11	210
POA3987	Year 12	474
POA3988	Did not go to school	4
POA3988	Year 8	33
POA3988	Year 9	86
POA3988	Year 10	158
POA3988	Year 11	191
POA3988	Year 12	363
POA3990	Year 8	3
POA3990	Year 9	11
POA3990	Year 10	22
POA3990	Year 11	13
POA3990	Year 12	53
POA3991	Did not go to school	4
POA3991	Year 8	25
POA3991	Year 9	36
POA3991	Year 10	83
POA3991	Year 11	48
POA3991	Year 12	100
POA3992	Did not go to school	10
POA3992	Year 8	43
POA3992	Year 9	78
POA3992	Year 10	201
POA3992	Year 11	190
POA3992	Year 12	460
POA3995	Did not go to school	66
POA3995	Year 8	627
POA3995	Year 9	924
POA3995	Year 10	1948
POA3995	Year 11	1614
POA3995	Year 12	3959
POA3996	Did not go to school	40
POA3996	Year 8	224
POA3996	Year 9	399
POA3996	Year 10	956
POA3996	Year 11	873
POA3996	Year 12	2800
POA4000	Did not go to school	84
POA4000	Year 8	166
POA4000	Year 9	277
POA4000	Year 10	1201
POA4000	Year 11	895
POA4000	Year 12	14837
POA4005	Did not go to school	70
POA4005	Year 8	275
POA4005	Year 9	244
POA4005	Year 10	1259
POA4005	Year 11	625
POA4005	Year 12	12499
POA4006	Did not go to school	78
POA4006	Year 8	180
POA4006	Year 9	286
POA4006	Year 10	1531
POA4006	Year 11	1096
POA4006	Year 12	18044
POA4007	Did not go to school	36
POA4007	Year 8	168
POA4007	Year 9	311
POA4007	Year 10	1621
POA4007	Year 11	703
POA4007	Year 12	9875
POA4008	Year 8	18
POA4008	Year 9	9
POA4008	Year 10	60
POA4008	Year 11	8
POA4008	Year 12	124
POA4009	Year 12	3
POA4010	Did not go to school	10
POA4010	Year 8	56
POA4010	Year 9	51
POA4010	Year 10	289
POA4010	Year 11	144
POA4010	Year 12	2378
POA4011	Did not go to school	25
POA4011	Year 8	224
POA4011	Year 9	302
POA4011	Year 10	1457
POA4011	Year 11	649
POA4011	Year 12	9973
POA4012	Did not go to school	69
POA4012	Year 8	452
POA4012	Year 9	469
POA4012	Year 10	2481
POA4012	Year 11	1030
POA4012	Year 12	14252
POA4013	Did not go to school	24
POA4013	Year 8	102
POA4013	Year 9	104
POA4013	Year 10	546
POA4013	Year 11	241
POA4013	Year 12	2861
POA4014	Did not go to school	51
POA4014	Year 8	372
POA4014	Year 9	353
POA4014	Year 10	1777
POA4014	Year 11	631
POA4014	Year 12	6964
POA4017	Did not go to school	160
POA4017	Year 8	1289
POA4017	Year 9	1353
POA4017	Year 10	6339
POA4017	Year 11	2093
POA4017	Year 12	18063
POA4018	Did not go to school	84
POA4018	Year 8	508
POA4018	Year 9	382
POA4018	Year 10	1980
POA4018	Year 11	669
POA4018	Year 12	7204
POA4019	Did not go to school	68
POA4019	Year 8	809
POA4019	Year 9	1049
POA4019	Year 10	4616
POA4019	Year 11	1421
POA4019	Year 12	8333
POA4020	Did not go to school	87
POA4020	Year 8	989
POA4020	Year 9	1135
POA4020	Year 10	5596
POA4020	Year 11	1822
POA4020	Year 12	11156
POA4021	Did not go to school	35
POA4021	Year 8	415
POA4021	Year 9	533
POA4021	Year 10	2165
POA4021	Year 11	681
POA4021	Year 12	3506
POA4022	Did not go to school	39
POA4022	Year 8	326
POA4022	Year 9	390
POA4022	Year 10	1696
POA4022	Year 11	537
POA4022	Year 12	2685
POA4025	Year 8	3
POA4025	Year 9	9
POA4025	Year 10	50
POA4025	Year 11	21
POA4025	Year 12	125
POA4030	Did not go to school	59
POA4030	Year 8	294
POA4030	Year 9	332
POA4030	Year 10	1456
POA4030	Year 11	709
POA4030	Year 12	12228
POA4031	Did not go to school	37
POA4031	Year 8	285
POA4031	Year 9	301
POA4031	Year 10	1398
POA4031	Year 11	591
POA4031	Year 12	8646
POA4032	Did not go to school	101
POA4032	Year 8	632
POA4032	Year 9	447
POA4032	Year 10	2493
POA4032	Year 11	899
POA4032	Year 12	10095
POA4034	Did not go to school	269
POA4034	Year 8	1619
POA4034	Year 9	1367
POA4034	Year 10	6737
POA4034	Year 11	2373
POA4034	Year 12	24131
POA4035	Did not go to school	62
POA4035	Year 8	525
POA4035	Year 9	745
POA4035	Year 10	3754
POA4035	Year 11	1450
POA4035	Year 12	14836
POA4036	Did not go to school	20
POA4036	Year 8	222
POA4036	Year 9	219
POA4036	Year 10	1245
POA4036	Year 11	402
POA4036	Year 12	3211
POA4037	Year 8	86
POA4037	Year 9	219
POA4037	Year 10	1091
POA4037	Year 11	467
POA4037	Year 12	4130
POA4051	Did not go to school	69
POA4051	Year 8	427
POA4051	Year 9	593
POA4051	Year 10	2358
POA4051	Year 11	1132
POA4051	Year 12	18587
POA4053	Did not go to school	145
POA4053	Year 8	1157
POA4053	Year 9	1115
POA4053	Year 10	5764
POA4053	Year 11	2201
POA4053	Year 12	26626
POA4054	Did not go to school	69
POA4054	Year 8	386
POA4054	Year 9	379
POA4054	Year 10	2131
POA4054	Year 11	744
POA4054	Year 12	7198
POA4055	Did not go to school	21
POA4055	Year 8	379
POA4055	Year 9	544
POA4055	Year 10	3040
POA4055	Year 11	1142
POA4055	Year 12	11880
POA4059	Did not go to school	47
POA4059	Year 8	129
POA4059	Year 9	218
POA4059	Year 10	720
POA4059	Year 11	472
POA4059	Year 12	9758
POA4060	Did not go to school	17
POA4060	Year 8	143
POA4060	Year 9	315
POA4060	Year 10	998
POA4060	Year 11	541
POA4060	Year 12	8352
POA4061	Did not go to school	25
POA4061	Year 8	236
POA4061	Year 9	405
POA4061	Year 10	1846
POA4061	Year 11	787
POA4061	Year 12	10065
POA4064	Did not go to school	28
POA4064	Year 8	102
POA4064	Year 9	160
POA4064	Year 10	669
POA4064	Year 11	368
POA4064	Year 12	8673
POA4065	Did not go to school	10
POA4065	Year 8	94
POA4065	Year 9	183
POA4065	Year 10	614
POA4065	Year 11	317
POA4065	Year 12	6445
POA4066	Did not go to school	25
POA4066	Year 8	129
POA4066	Year 9	216
POA4066	Year 10	967
POA4066	Year 11	609
POA4066	Year 12	13688
POA4067	Did not go to school	16
POA4067	Year 8	42
POA4067	Year 9	108
POA4067	Year 10	348
POA4067	Year 11	234
POA4067	Year 12	9562
POA4068	Did not go to school	66
POA4068	Year 8	208
POA4068	Year 9	443
POA4068	Year 10	1518
POA4068	Year 11	828
POA4068	Year 12	17579
POA4069	Did not go to school	68
POA4069	Year 8	400
POA4069	Year 9	699
POA4069	Year 10	2518
POA4069	Year 11	1367
POA4069	Year 12	22028
POA4070	Did not go to school	13
POA4070	Year 8	126
POA4070	Year 9	306
POA4070	Year 10	1293
POA4070	Year 11	620
POA4070	Year 12	6815
POA4073	Did not go to school	38
POA4073	Year 8	169
POA4073	Year 9	197
POA4073	Year 10	975
POA4073	Year 11	397
POA4073	Year 12	5501
POA4074	Did not go to school	101
POA4074	Year 8	396
POA4074	Year 9	554
POA4074	Year 10	2660
POA4074	Year 11	1164
POA4074	Year 12	13913
POA4075	Did not go to school	131
POA4075	Year 8	468
POA4075	Year 9	562
POA4075	Year 10	2337
POA4075	Year 11	1059
POA4075	Year 12	15110
POA4076	Did not go to school	120
POA4076	Year 8	419
POA4076	Year 9	185
POA4076	Year 10	2856
POA4076	Year 11	264
POA4076	Year 12	2855
POA4077	Did not go to school	1204
POA4077	Year 8	1904
POA4077	Year 9	1329
POA4077	Year 10	4102
POA4077	Year 11	1758
POA4077	Year 12	15178
POA4078	Did not go to school	289
POA4078	Year 8	712
POA4078	Year 9	877
POA4078	Year 10	3435
POA4078	Year 11	1569
POA4078	Year 12	13117
POA4101	Did not go to school	193
POA4101	Year 8	455
POA4101	Year 9	586
POA4101	Year 10	2007
POA4101	Year 11	1206
POA4101	Year 12	24414
POA4102	Did not go to school	54
POA4102	Year 8	199
POA4102	Year 9	171
POA4102	Year 10	651
POA4102	Year 11	363
POA4102	Year 12	7790
