POA_CODE_2021	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
POA2835	20-24	1	1	0	F	12
POA2835	20-24	1	1	0	M	5
POA2835	25-34				F	47
POA2835	25-34				M	41
POA2835	25-34	0			F	110
POA2835	25-34	0			M	152
POA2835	25-34	1	0	1	F	11
POA2835	25-34	1	0	1	M	7
POA2835	25-34	1	1	0	F	121
POA2835	25-34	1	1	0	M	74
POA2835	25-34	1	1	1	F	3
POA2835	35-44				F	45
POA2835	35-44				M	42
POA2835	35-44	0			F	64
POA2835	35-44	0			M	72
POA2835	35-44	1	0	1	F	14
POA2835	35-44	1	0	1	M	8
POA2835	35-44	1	1	0	F	130
POA2835	35-44	1	1	0	M	107
POA2835	35-44	1	1	1	F	4
POA2835	35-44	1	1	1	M	3
POA2835	45-54				F	26
POA2835	45-54				M	31
POA2835	45-54	0			F	114
POA2835	45-54	0			M	118
POA2835	45-54	1	0	1	F	28
POA2835	45-54	1	0	1	M	5
POA2835	45-54	1	1	0	F	28
POA2835	45-54	1	1	0	M	52
POA2835	55-64				F	25
POA2835	55-64				M	41
POA2835	55-64	0			F	169
POA2835	55-64	0			M	211
POA2835	55-64	1	0	1	F	40
POA2835	55-64	1	0	1	M	11
POA2835	55-64	1	1	0	F	5
POA2835	55-64	1	1	0	M	9
POA2835	65-74				F	20
POA2835	65-74				M	34
POA2835	65-74	0			F	119
POA2835	65-74	0			M	142
POA2835	65-74	1	0	1	F	11
POA2835	65-74	1	0	1	M	15
POA2835	75-84				F	21
POA2835	75-84				M	15
POA2835	75-84	0			F	84
POA2835	75-84	0			M	69
POA2835	85+				F	7
POA2835	85+				M	3
POA2835	85+	0			F	37
POA2835	85+	0			M	24
POA2836	15-19				F	11
POA2836	15-19				M	11
POA2836	15-19	0			F	26
POA2836	15-19	0			M	19
POA2836	20-24				F	5
POA2836	20-24				M	7
POA2836	20-24	0			F	15
POA2836	20-24	0			M	23
POA2836	25-34				F	17
POA2836	25-34				M	14
POA2836	25-34	0			F	34
POA2836	25-34	0			M	35
POA2836	25-34	1	1	0	F	11
POA2836	25-34	1	1	0	M	3
POA2836	35-44				F	15
POA2836	35-44				M	9
POA2836	35-44	0			F	23
POA2836	35-44	0			M	20
POA2836	35-44	1	0	1	F	7
POA2836	35-44	1	1	0	F	12
POA2836	35-44	1	1	0	M	14
POA2836	45-54				F	10
POA2836	45-54				M	8
POA2836	45-54	0			F	41
POA2836	45-54	0			M	43
POA2836	45-54	1	0	1	F	7
POA2836	45-54	1	1	0	F	4
POA2836	45-54	1	1	0	M	6
POA2836	55-64				F	12
POA2836	55-64				M	14
POA2836	55-64	0			F	41
POA2836	55-64	0			M	32
POA2836	55-64	1	0	1	F	4
POA2836	65-74				F	4
POA2836	65-74				M	12
POA2836	65-74	0			F	24
POA2836	65-74	0			M	43
POA2836	65-74	1	0	1	F	4
POA2836	65-74	1	0	1	M	9
POA2836	75-84				F	3
POA2836	75-84				M	5
POA2836	75-84	0			F	13
POA2836	75-84	0			M	18
POA2836	85+				F	3
POA2838	15-19				F	6
POA2838	15-19	0			M	4
POA2838	20-24				M	3
POA2838	20-24	0			F	4
POA2838	20-24	0			M	3
POA2838	25-34				F	3
POA2838	25-34				M	3
POA2838	25-34	0			F	6
POA2838	25-34	0			M	11
POA2838	25-34	1	1	0	F	6
POA2838	35-44				M	6
POA2838	35-44	0			F	9
POA2838	35-44	0			M	5
POA2838	35-44	1	1	0	F	4
POA2838	35-44	1	1	0	M	3
POA2838	45-54				F	3
POA2838	45-54				M	6
POA2838	45-54	0			F	9
POA2838	45-54	0			M	10
POA2838	55-64				F	5
POA2838	55-64	0			F	8
POA2838	55-64	0			M	11
POA2838	65-74				M	4
POA2838	65-74	0			F	12
POA2838	65-74	0			M	16
POA2838	75-84				M	3
POA2838	75-84	0			F	5
POA2838	75-84	0			M	4
POA2839	15-19				F	3
POA2839	15-19				M	3
POA2839	15-19	0			F	23
POA2839	15-19	0			M	35
POA2839	15-19	1	0	1	F	3
POA2839	15-19	1	1	0	F	6
POA2839	20-24				F	10
POA2839	20-24				M	6
POA2839	20-24	0			F	16
POA2839	20-24	0			M	25
POA2839	25-34				F	21
POA2839	25-34				M	13
POA2839	25-34	0			F	41
POA2839	25-34	0			M	38
POA2839	25-34	1	0	1	F	6
POA2839	25-34	1	0	1	M	5
POA2839	25-34	1	1	0	F	30
POA2839	25-34	1	1	0	M	13
POA2839	25-34	1	1	1	F	3
POA2839	35-44				M	7
POA2839	35-44	0			F	24
POA2839	35-44	0			M	16
POA2839	35-44	1	0	1	F	5
POA2839	35-44	1	1	0	F	20
POA2839	35-44	1	1	0	M	21
POA2839	45-54				F	13
POA2839	45-54				M	10
POA2839	45-54	0			F	50
POA2839	45-54	0			M	39
POA2839	45-54	1	0	1	F	5
POA2839	45-54	1	1	0	F	7
POA2839	55-64				F	13
POA2839	55-64				M	9
POA2839	55-64	0			F	52
POA2839	55-64	0			M	69
POA2839	55-64	1	0	1	F	9
POA2839	55-64	1	0	1	M	3
POA2839	65-74				F	8
POA2839	65-74				M	12
POA2839	65-74	0			F	30
POA2839	65-74	0			M	32
POA2839	65-74	1	0	1	F	3
POA2839	65-74	1	0	1	M	8
POA2839	75-84				M	3
POA2839	75-84	0			F	17
POA2839	75-84	0			M	14
POA2839	85+				F	4
POA2839	85+	0			F	13
POA2839	85+	0			M	5
POA2840	15-19				F	14
POA2840	15-19				M	18
POA2840	15-19	0			F	41
POA2840	15-19	0			M	49
POA2840	15-19	1	0	1	F	4
POA2840	20-24				F	10
POA2840	20-24				M	9
POA2840	20-24	0			F	50
POA2840	20-24	0			M	50
POA2840	20-24	1	1	0	F	10
POA2840	20-24	1	1	0	M	5
POA2840	25-34				F	35
POA2840	25-34				M	29
POA2840	25-34	0			F	79
POA2840	25-34	0			M	78
POA2840	25-34	1	0	1	F	3
POA2840	25-34	1	1	0	F	70
POA2840	25-34	1	1	0	M	41
POA2840	25-34	1	1	1	F	5
POA2840	35-44				F	33
POA2840	35-44				M	26
POA2840	35-44	0			F	39
POA2840	35-44	0			M	55
POA2840	35-44	1	0	1	F	5
POA2840	35-44	1	0	1	M	4
POA2840	35-44	1	1	0	F	59
POA2840	35-44	1	1	0	M	51
POA2840	45-54				F	33
POA2840	45-54				M	35
POA2840	45-54	0			F	80
POA2840	45-54	0			M	91
POA2840	45-54	1	0	1	F	10
POA2840	45-54	1	0	1	M	6
POA2840	45-54	1	1	0	F	28
POA2840	45-54	1	1	0	M	25
POA2840	55-64				F	26
POA2840	55-64				M	23
POA2840	55-64	0			F	110
POA2840	55-64	0			M	122
POA2840	55-64	1	0	1	F	14
POA2840	55-64	1	0	1	M	7
POA2840	55-64	1	1	0	F	5
POA2840	55-64	1	1	0	M	9
POA2840	65-74				F	13
POA2840	65-74				M	19
POA2840	65-74	0			F	75
POA2840	65-74	0			M	88
POA2840	65-74	1	0	1	F	10
POA2840	65-74	1	0	1	M	7
POA2840	75-84				F	15
POA2840	75-84				M	9
POA2840	75-84	0			F	42
POA2840	75-84	0			M	42
POA2840	75-84	1	0	1	M	4
POA2840	85+				F	4
POA2840	85+	0			F	21
POA2840	85+	0			M	9
POA2842	15-19				F	5
POA2842	15-19				M	6
POA2842	15-19	0			F	24
POA2842	15-19	0			M	24
POA2842	20-24	0			F	3
POA2842	20-24	0			M	12
POA2842	25-34	0			F	10
POA2842	25-34	0			M	14
POA2842	25-34	1	1	0	F	17
POA2842	25-34	1	1	0	M	18
POA2842	35-44				F	3
POA2842	35-44	0			F	9
POA2842	35-44	0			M	15
POA2842	35-44	1	1	0	F	17
POA2842	35-44	1	1	0	M	20
POA2842	45-54				F	8
POA2842	45-54				M	4
POA2842	45-54	0			F	30
POA2842	45-54	0			M	25
POA2842	45-54	1	0	1	F	4
POA2842	45-54	1	1	0	F	5
POA2842	45-54	1	1	0	M	12
POA2842	55-64				M	9
POA2842	55-64	0			F	38
POA2842	55-64	0			M	40
POA2842	55-64	1	0	1	F	8
POA2842	55-64	1	0	1	M	3
POA2842	55-64	1	1	0	M	4
POA2842	65-74				F	4
POA2842	65-74				M	7
POA2842	65-74	0			F	28
POA2842	65-74	0			M	61
POA2842	65-74	1	0	1	F	5
POA2842	65-74	1	0	1	M	4
POA2842	75-84				M	6
POA2842	75-84	0			F	17
POA2842	75-84	0			M	23
POA2842	75-84	1	0	1	M	3
POA2842	85+	0			F	3
POA2842	85+	0			M	10
POA2843	15-19				F	6
POA2843	15-19				M	11
POA2843	15-19	0			F	32
POA2843	15-19	0			M	28
POA2843	15-19	1	0	1	F	9
POA2843	20-24				M	3
POA2843	20-24	0			F	14
POA2843	20-24	0			M	24
POA2843	25-34				F	12
POA2843	25-34				M	14
POA2843	25-34	0			F	29
POA2843	25-34	0			M	28
POA2843	25-34	1	1	0	F	28
POA2843	25-34	1	1	0	M	24
POA2843	35-44				F	14
POA2843	35-44				M	9
POA2843	35-44	0			F	13
POA2843	35-44	0			M	21
POA2843	35-44	1	1	0	F	36
POA2843	35-44	1	1	0	M	21
POA2843	35-44	1	1	1	F	3
POA2843	45-54				F	9
POA2843	45-54				M	14
POA2843	45-54	0			F	49
POA2843	45-54	0			M	41
POA2843	45-54	1	0	1	F	6
POA2843	45-54	1	0	1	M	3
POA2843	45-54	1	1	0	F	17
POA2843	45-54	1	1	0	M	15
POA2843	55-64				F	12
POA2843	55-64				M	10
POA2843	55-64	0			F	73
POA2843	55-64	0			M	73
POA2843	55-64	1	0	1	F	9
POA2843	55-64	1	0	1	M	5
POA2843	55-64	1	1	0	M	10
POA2843	65-74				F	11
POA2843	65-74				M	16
POA2843	65-74	0			F	57
POA2843	65-74	0			M	64
POA2843	65-74	1	0	1	F	7
POA2843	75-84				F	14
POA2843	75-84				M	6
POA2843	75-84	0			F	56
POA2843	75-84	0			M	61
POA2843	75-84	1	0	1	M	5
POA2843	85+				M	4
POA2843	85+	0			F	21
POA2843	85+	0			M	17
POA2844	15-19				F	8
POA2844	15-19				M	6
POA2844	15-19	0			F	30
POA2844	15-19	0			M	24
POA2844	20-24				M	7
POA2844	20-24	0			F	12
POA2844	20-24	0			M	20
POA2844	20-24	1	1	0	F	5
POA2844	25-34				F	9
POA2844	25-34				M	4
POA2844	25-34	0			F	16
POA2844	25-34	0			M	26
POA2844	25-34	1	1	0	F	41
POA2844	25-34	1	1	0	M	24
POA2844	35-44				F	8
POA2844	35-44				M	4
POA2844	35-44	0			F	22
POA2844	35-44	0			M	18
POA2844	35-44	1	1	0	F	34
POA2844	35-44	1	1	0	M	29
POA2844	45-54				F	9
POA2844	45-54				M	4
POA2844	45-54	0			F	53
POA2844	45-54	0			M	41
POA2844	45-54	1	0	1	F	7
POA2844	45-54	1	0	1	M	4
POA2844	45-54	1	1	0	F	19
POA2844	45-54	1	1	0	M	17
POA2844	55-64				F	8
POA2844	55-64				M	12
POA2844	55-64	0			F	62
POA2844	55-64	0			M	87
POA2844	55-64	1	0	1	F	17
POA2844	55-64	1	0	1	M	9
POA2844	55-64	1	1	0	M	5
POA2844	65-74				F	4
POA2844	65-74				M	8
POA2844	65-74	0			F	72
POA2844	65-74	0			M	92
POA2844	65-74	1	0	1	F	7
POA2844	65-74	1	0	1	M	5
POA2844	75-84				F	9
POA2844	75-84				M	6
POA2844	75-84	0			F	57
POA2844	75-84	0			M	78
POA2844	85+				F	4
POA2844	85+				M	8
POA2844	85+	0			F	24
POA2844	85+	0			M	17
POA2845	15-19				M	5
POA2845	15-19	0			F	43
POA2845	15-19	0			M	70
POA2845	15-19	1	0	1	F	3
POA2845	15-19	1	0	1	M	4
POA2845	20-24				F	3
POA2845	20-24				M	5
POA2845	20-24	0			F	40
POA2845	20-24	0			M	38
POA2845	20-24	1	0	1	F	7
POA2845	20-24	1	1	0	F	4
POA2845	20-24	1	1	0	M	3
POA2845	25-34				F	5
POA2845	25-34				M	10
POA2845	25-34	0			F	44
POA2845	25-34	0			M	60
POA2845	25-34	1	0	1	F	5
POA2845	25-34	1	0	1	M	7
POA2845	25-34	1	1	0	F	64
POA2845	25-34	1	1	0	M	50
POA2845	25-34	1	1	1	F	5
POA2845	25-34	1	1	1	M	4
POA2845	35-44				M	5
POA2845	35-44	0			F	27
POA2845	35-44	0			M	46
POA2845	35-44	1	0	1	F	6
POA2845	35-44	1	0	1	M	7
POA2845	35-44	1	1	0	F	70
POA2845	35-44	1	1	0	M	54
POA2845	35-44	1	1	1	F	7
POA2845	45-54				F	4
POA2845	45-54				M	4
POA2845	45-54	0			F	76
POA2845	45-54	0			M	74
POA2845	45-54	1	0	1	F	12
POA2845	45-54	1	0	1	M	3
POA2845	45-54	1	1	0	F	38
POA2845	45-54	1	1	0	M	30
POA2845	45-54	1	1	1	M	3
POA2845	55-64				F	4
POA2845	55-64				M	6
POA2845	55-64	0			F	103
POA2845	55-64	0			M	136
POA2845	55-64	1	0	1	F	18
POA2845	55-64	1	0	1	M	7
POA2845	55-64	1	1	0	M	4
POA2845	65-74				F	7
POA2845	65-74				M	3
POA2845	65-74	0			F	103
POA2845	65-74	0			M	110
POA2845	65-74	1	0	1	F	10
POA2845	65-74	1	0	1	M	13
POA2845	75-84	0			F	41
POA2845	75-84	0			M	52
POA2845	85+	0			F	17
POA2845	85+	0			M	3
POA2846	15-19	0			F	12
POA2846	15-19	0			M	9
POA2846	20-24	0			F	5
POA2846	25-34	0			M	10
POA2846	25-34	1	1	0	F	4
POA2846	35-44				M	3
POA2846	35-44	0			F	3
POA2846	35-44	1	1	0	F	8
POA2846	35-44	1	1	0	M	4
POA2846	45-54	0			F	11
POA2846	45-54	0			M	12
POA2846	45-54	1	1	0	F	6
POA2846	45-54	1	1	0	M	7
POA2846	55-64				F	4
POA2846	55-64				M	5
POA2846	55-64	0			F	20
POA2846	55-64	0			M	22
POA2846	65-74	0			F	27
POA2846	65-74	0			M	23
POA2846	65-74	1	0	1	F	6
POA2846	75-84	0			F	3
POA2846	75-84	0			M	10
POA2846	85+	0			F	4
POA2846	85+	0			M	3
POA2847	15-19				F	6
POA2847	15-19				M	11
POA2847	15-19	0			F	38
POA2847	15-19	0			M	60
POA2847	15-19	1	0	1	F	5
POA2847	15-19	1	0	1	M	5
POA2847	20-24				F	4
POA2847	20-24				M	10
POA2847	20-24	0			F	29
POA2847	20-24	0			M	52
POA2847	20-24	1	0	1	F	5
POA2847	20-24	1	1	0	F	12
POA2847	20-24	1	1	0	M	3
POA2847	25-34				F	16
POA2847	25-34				M	9
POA2847	25-34	0			F	41
POA2847	25-34	0			M	56
POA2847	25-34	1	0	1	F	9
POA2847	25-34	1	1	0	F	60
POA2847	25-34	1	1	0	M	36
POA2847	25-34	1	1	1	M	3
POA2847	35-44				F	13
POA2847	35-44				M	20
POA2847	35-44	0			F	35
POA2847	35-44	0			M	51
POA2847	35-44	1	0	1	F	5
POA2847	35-44	1	1	0	F	72
POA2847	35-44	1	1	0	M	74
POA2847	35-44	1	1	1	F	7
POA2847	45-54				F	19
POA2847	45-54				M	12
POA2847	45-54	0			F	85
POA2847	45-54	0			M	100
POA2847	45-54	1	0	1	F	17
POA2847	45-54	1	0	1	M	6
POA2847	45-54	1	1	0	F	23
POA2847	45-54	1	1	0	M	23
POA2847	55-64				F	5
POA2847	55-64				M	8
POA2847	55-64	0			F	133
POA2847	55-64	0			M	155
POA2847	55-64	1	0	1	F	36
POA2847	55-64	1	0	1	M	26
POA2847	55-64	1	1	0	F	8
POA2847	55-64	1	1	0	M	5
POA2847	65-74				F	10
POA2847	65-74				M	10
POA2847	65-74	0			F	151
POA2847	65-74	0			M	156
POA2847	65-74	1	0	1	F	23
POA2847	65-74	1	0	1	M	18
POA2847	65-74	1	1	0	F	4
POA2847	65-74	1	1	0	M	3
POA2847	75-84				F	10
POA2847	75-84				M	3
POA2847	75-84	0			F	82
POA2847	75-84	0			M	84
POA2847	75-84	1	0	1	F	6
POA2847	85+				F	3
POA2847	85+	0			F	30
POA2847	85+	0			M	15
POA2848	15-19				F	5
POA2848	15-19				M	5
POA2848	15-19	0			F	21
POA2848	15-19	0			M	44
POA2848	15-19	1	0	1	F	3
POA2848	20-24				F	3
POA2848	20-24				M	6
POA2848	20-24	0			F	20
POA2848	20-24	0			M	26
POA2848	20-24	1	1	0	F	8
POA2848	25-34				F	11
POA2848	25-34				M	3
POA2848	25-34	0			F	10
POA2848	25-34	0			M	19
POA2848	25-34	1	0	1	F	3
POA2848	25-34	1	0	1	M	3
POA2848	25-34	1	1	0	F	24
POA2848	25-34	1	1	0	M	16
POA2848	25-34	1	1	1	F	3
POA2848	35-44				F	13
POA2848	35-44				M	4
POA2848	35-44	0			F	22
POA2848	35-44	0			M	26
POA2848	35-44	1	0	1	M	3
POA2848	35-44	1	1	0	F	33
POA2848	35-44	1	1	0	M	19
POA2848	45-54				F	8
POA2848	45-54				M	12
POA2848	45-54	0			F	65
POA2848	45-54	0			M	70
POA2848	45-54	1	0	1	F	8
POA2848	45-54	1	1	0	F	19
POA2848	45-54	1	1	0	M	17
POA2848	55-64				F	7
POA2848	55-64				M	8
POA2848	55-64	0			F	96
POA2848	55-64	0			M	106
POA2848	55-64	1	0	1	F	18
POA2848	55-64	1	0	1	M	9
POA2848	55-64	1	1	0	F	5
POA2848	55-64	1	1	0	M	3
POA2848	65-74				F	7
POA2848	65-74				M	10
POA2848	65-74	0			F	105
POA2848	65-74	0			M	108
POA2848	65-74	1	0	1	F	10
POA2848	65-74	1	0	1	M	5
POA2848	65-74	1	1	0	M	3
POA2848	75-84				F	11
POA2848	75-84				M	10
POA2848	75-84	0			F	83
POA2848	75-84	0			M	81
POA2848	75-84	1	0	1	F	3
POA2848	85+				F	4
POA2848	85+				M	4
POA2848	85+	0			F	25
POA2848	85+	0			M	18
POA2849	15-19				F	5
POA2849	15-19				M	5
POA2849	15-19	0			F	29
POA2849	15-19	0			M	33
POA2849	15-19	1	0	1	F	8
POA2849	15-19	1	0	1	M	4
POA2849	20-24				M	6
POA2849	20-24	0			F	6
POA2849	20-24	0			M	29
POA2849	25-34				F	4
POA2849	25-34				M	5
POA2849	25-34	0			F	16
POA2849	25-34	0			M	34
POA2849	25-34	1	1	0	F	30
POA2849	25-34	1	1	0	M	21
POA2849	35-44				F	12
POA2849	35-44				M	4
POA2849	35-44	0			F	30
POA2849	35-44	0			M	28
POA2849	35-44	1	1	0	F	47
POA2849	35-44	1	1	0	M	43
POA2849	45-54				F	14
POA2849	45-54				M	14
POA2849	45-54	0			F	75
POA2849	45-54	0			M	70
POA2849	45-54	1	0	1	F	13
POA2849	45-54	1	0	1	M	3
POA2849	45-54	1	1	0	F	23
POA2849	45-54	1	1	0	M	18
POA2849	55-64				F	11
POA2849	55-64				M	13
POA2849	55-64	0			F	103
POA2849	55-64	0			M	116
POA2849	55-64	1	0	1	F	21
POA2849	55-64	1	0	1	M	9
POA2849	55-64	1	1	0	M	3
POA2849	55-64	1	1	1	F	4
POA2849	65-74				F	8
POA2849	65-74				M	20
POA2849	65-74	0			F	102
POA2849	65-74	0			M	131
POA2849	65-74	1	0	1	F	11
POA2849	65-74	1	0	1	M	8
POA2849	65-74	1	1	0	M	4
POA2849	75-84				F	7
POA2849	75-84				M	10
POA2849	75-84	0			F	59
POA2849	75-84	0			M	69
POA2849	85+				F	5
POA2849	85+				M	3
POA2849	85+	0			F	25
POA2849	85+	0			M	13
POA2850	15-19				F	34
POA2850	15-19				M	60
POA2850	15-19	0			F	414
POA2850	15-19	0			M	518
POA2850	15-19	1	0	1	F	40
POA2850	15-19	1	0	1	M	15
POA2850	15-19	1	1	0	F	3
POA2850	20-24				F	32
POA2850	20-24				M	23
POA2850	20-24	0			F	303
POA2850	20-24	0			M	374
POA2850	20-24	1	0	1	F	34
POA2850	20-24	1	0	1	M	11
POA2850	20-24	1	1	0	F	52
POA2850	20-24	1	1	0	M	30
POA2850	20-24	1	1	1	F	3
POA2850	20-24	1	1	1	M	4
POA2850	25-34				F	78
POA2850	25-34				M	91
POA2850	25-34	0			F	492
POA2850	25-34	0			M	611
POA2850	25-34	1	0	1	F	50
POA2850	25-34	1	0	1	M	26
POA2850	25-34	1	1	0	F	560
POA2850	25-34	1	1	0	M	408
POA2850	25-34	1	1	1	F	39
POA2850	25-34	1	1	1	M	8
POA2850	35-44				F	70
POA2850	35-44				M	96
POA2850	35-44	0			F	289
POA2850	35-44	0			M	368
POA2850	35-44	1	0	1	F	35
POA2850	35-44	1	0	1	M	28
POA2850	35-44	1	1	0	F	698
POA2850	35-44	1	1	0	M	627
POA2850	35-44	1	1	1	F	35
POA2850	35-44	1	1	1	M	15
POA2850	45-54				F	81
POA2850	45-54				M	92
POA2850	45-54	0			F	749
POA2850	45-54	0			M	752
POA2850	45-54	1	0	1	F	106
POA2850	45-54	1	0	1	M	44
POA2850	45-54	1	1	0	F	319
POA2850	45-54	1	1	0	M	353
POA2850	45-54	1	1	1	F	20
POA2850	45-54	1	1	1	M	6
POA2850	55-64				F	88
POA2850	55-64				M	100
POA2850	55-64	0			F	924
POA2850	55-64	0			M	1015
POA2850	55-64	1	0	1	F	220
POA2850	55-64	1	0	1	M	101
POA2850	55-64	1	1	0	F	14
POA2850	55-64	1	1	0	M	65
POA2850	55-64	1	1	1	M	5
POA2850	65-74				F	76
POA2850	65-74				M	77
POA2850	65-74	0			F	773
POA2850	65-74	0			M	855
POA2850	65-74	1	0	1	F	120
POA2850	65-74	1	0	1	M	64
POA2850	65-74	1	1	0	M	6
POA2850	75-84				F	63
POA2850	75-84				M	50
POA2850	75-84	0			F	538
POA2850	75-84	0			M	511
POA2850	75-84	1	0	1	F	30
POA2850	75-84	1	0	1	M	22
POA2850	85+				F	37
POA2850	85+				M	18
POA2850	85+	0			F	227
POA2850	85+	0			M	146
POA2850	85+	1	0	1	M	4
POA2852	15-19				F	17
POA2852	15-19				M	17
POA2852	15-19	0			F	72
POA2852	15-19	0			M	83
POA2852	15-19	1	0	1	F	11
POA2852	15-19	1	0	1	M	5
POA2852	20-24				F	4
POA2852	20-24				M	7
POA2852	20-24	0			F	36
POA2852	20-24	0			M	64
POA2852	20-24	1	0	1	F	8
POA2852	20-24	1	0	1	M	4
POA2852	20-24	1	1	0	F	7
POA2852	25-34				F	8
POA2852	25-34				M	13
POA2852	25-34	0			F	64
POA2852	25-34	0			M	97
POA2852	25-34	1	0	1	F	10
POA2852	25-34	1	0	1	M	7
POA2852	25-34	1	1	0	F	105
POA2852	25-34	1	1	0	M	73
POA2852	25-34	1	1	1	F	5
POA2852	25-34	1	1	1	M	4
POA2852	35-44				F	25
POA2852	35-44				M	24
POA2852	35-44	0			F	55
POA2852	35-44	0			M	74
POA2852	35-44	1	0	1	F	7
POA2852	35-44	1	0	1	M	3
POA2852	35-44	1	1	0	F	145
POA2852	35-44	1	1	0	M	117
POA2852	35-44	1	1	1	F	3
POA2852	35-44	1	1	1	M	4
POA2852	45-54				F	19
POA2852	45-54				M	19
POA2852	45-54	0			F	134
POA2852	45-54	0			M	142
POA2852	45-54	1	0	1	F	22
POA2852	45-54	1	0	1	M	5
POA2852	45-54	1	1	0	F	46
POA2852	45-54	1	1	0	M	51
POA2852	55-64				F	23
POA2852	55-64				M	22
POA2852	55-64	0			F	189
POA2852	55-64	0			M	191
POA2852	55-64	1	0	1	F	45
POA2852	55-64	1	0	1	M	16
POA2852	55-64	1	1	0	F	3
POA2852	55-64	1	1	0	M	16
POA2852	65-74				F	16
POA2852	65-74				M	20
POA2852	65-74	0			F	170
POA2852	65-74	0			M	205
POA2852	65-74	1	0	1	F	31
POA2852	65-74	1	0	1	M	28
POA2852	75-84				F	16
POA2852	75-84				M	14
POA2852	75-84	0			F	104
POA2852	75-84	0			M	98
POA2852	75-84	1	0	1	F	6
POA2852	75-84	1	0	1	M	5
POA2852	85+				F	4
POA2852	85+	0			F	45
POA2852	85+	0			M	32
POA2864	15-19				F	3
POA2864	15-19				M	3
POA2864	15-19	0			F	21
POA2864	15-19	0			M	25
POA2864	20-24				M	3
POA2864	20-24	0			F	8
POA2864	20-24	0			M	13
POA2864	20-24	1	1	0	F	4
POA2864	20-24	1	1	0	M	5
POA2864	25-34				F	3
POA2864	25-34				M	3
POA2864	25-34	0			F	11
POA2864	25-34	0			M	9
POA2864	25-34	1	1	0	F	23
POA2864	25-34	1	1	0	M	12
POA2864	35-44				M	5
POA2864	35-44	0			F	10
POA2864	35-44	0			M	11
POA2864	35-44	1	1	0	F	32
POA2864	35-44	1	1	0	M	32
POA2864	45-54				F	6
POA2864	45-54				M	3
POA2864	45-54	0			F	33
POA2864	45-54	0			M	32
POA2864	45-54	1	0	1	F	6
POA2864	45-54	1	0	1	M	4
POA2864	45-54	1	1	0	F	8
POA2864	45-54	1	1	0	M	12
POA2864	55-64				F	3
POA2864	55-64				M	3
POA2864	55-64	0			F	37
POA2864	55-64	0			M	44
POA2864	55-64	1	0	1	F	10
POA2864	55-64	1	0	1	M	5
POA2864	65-74				F	3
POA2864	65-74				M	4
POA2864	65-74	0			F	38
POA2864	65-74	0			M	45
POA2864	65-74	1	0	1	F	8
POA2864	65-74	1	0	1	M	9
POA2864	75-84				F	3
POA2864	75-84				M	4
POA2864	75-84	0			F	26
POA2864	75-84	0			M	27
POA2864	75-84	1	0	1	F	6
POA2864	75-84	1	0	1	M	6
POA2864	85+				F	6
POA2864	85+				M	3
POA2864	85+	0			F	6
POA2864	85+	0			M	8
POA2865	15-19				F	3
POA2865	15-19				M	8
POA2865	15-19	0			F	21
POA2865	15-19	0			M	14
POA2865	15-19	1	0	1	F	3
POA2865	20-24				M	4
POA2865	20-24	0			F	17
POA2865	20-24	0			M	17
POA2865	20-24	1	1	0	F	3
POA2865	25-34				F	5
POA2865	25-34				M	7
POA2865	25-34	0			F	22
POA2865	25-34	0			M	28
POA2865	25-34	1	0	1	F	4
POA2865	25-34	1	1	0	F	18
POA2865	25-34	1	1	0	M	5
POA2865	35-44				F	3
POA2865	35-44				M	9
POA2865	35-44	0			F	17
POA2865	35-44	0			M	24
POA2865	35-44	1	1	0	F	29
POA2865	35-44	1	1	0	M	36
POA2865	35-44	1	1	1	M	3
POA2865	45-54				F	3
POA2865	45-54				M	6
POA2865	45-54	0			F	36
POA2865	45-54	0			M	45
POA2865	45-54	1	0	1	F	13
POA2865	45-54	1	1	0	F	21
POA2865	45-54	1	1	0	M	21
POA2865	55-64				F	6
POA2865	55-64				M	4
POA2865	55-64	0			F	31
POA2865	55-64	0			M	50
POA2865	55-64	1	0	1	F	9
POA2865	55-64	1	0	1	M	6
POA2865	65-74	0			F	56
POA2865	65-74	0			M	62
POA2865	65-74	1	0	1	F	11
POA2865	65-74	1	0	1	M	6
POA2865	75-84				F	3
POA2865	75-84	0			F	17
POA2865	75-84	0			M	15
POA2865	75-84	1	0	1	M	3
POA2865	85+	0			F	14
POA2865	85+	0			M	6
POA2866	15-19				F	11
POA2866	15-19				M	13
POA2866	15-19	0			F	83
POA2866	15-19	0			M	76
POA2866	15-19	1	0	1	F	12
POA2866	15-19	1	0	1	M	8
POA2866	20-24				F	3
POA2866	20-24				M	9
POA2866	20-24	0			F	61
POA2866	20-24	0			M	71
POA2866	20-24	1	0	1	F	6
POA2866	20-24	1	1	0	F	16
POA2866	20-24	1	1	0	M	10
POA2866	25-34				F	8
POA2866	25-34				M	4
POA2866	25-34	0			F	47
POA2866	25-34	0			M	73
POA2866	25-34	1	0	1	F	3
POA2866	25-34	1	0	1	M	10
POA2866	25-34	1	1	0	F	68
POA2866	25-34	1	1	0	M	47
POA2866	25-34	1	1	1	F	6
POA2866	35-44				F	21
POA2866	35-44				M	24
POA2866	35-44	0			F	41
POA2866	35-44	0			M	52
POA2866	35-44	1	0	1	M	3
POA2866	35-44	1	1	0	F	116
POA2866	35-44	1	1	0	M	88
