POA_CODE_2021	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
POA3805	1	0	0	60000	23
POA3805	1	1	0	0	82
POA3805	1	1	0	1800	20
POA3805	1	1	0	3600	42
POA3805	1	1	0	5400	48
POA3805	1	1	0	7200	70
POA3805	1	1	0	9600	93
POA3805	1	1	0	12000	107
POA3805	1	1	0	14400	135
POA3805	1	1	0	16800	140
POA3805	1	1	0	19200	167
POA3805	1	1	0	21600	115
POA3805	1	1	0	24000	244
POA3805	1	1	0	26400	88
POA3805	1	1	0	28800	85
POA3805	1	1	0	31200	119
POA3805	1	1	0	36000	137
POA3805	1	1	0	48000	56
POA3805	1	1	0	60000	38
POA3805	1	1	1	0	70
POA3805	1	1	1	1800	12
POA3805	1	1	1	3600	32
POA3805	1	1	1	5400	30
POA3805	1	1	1	7200	52
POA3805	1	1	1	9600	80
POA3805	1	1	1	12000	169
POA3805	1	1	1	14400	227
POA3805	1	1	1	16800	307
POA3805	1	1	1	19200	379
POA3805	1	1	1	21600	349
POA3805	1	1	1	24000	602
POA3805	1	1	1	26400	305
POA3805	1	1	1	28800	259
POA3805	1	1	1	31200	282
POA3805	1	1	1	36000	260
POA3805	1	1	1	48000	89
POA3805	1	1	1	60000	67
POA3806		1	1	0	3
POA3806		1	1	7200	3
POA3806		1	1	14400	8
POA3806		1	1	19200	3
POA3806		1	1	21600	4
POA3806		1	1	24000	7
POA3806		1	1	31200	3
POA3806		1	1	36000	5
POA3806	0	1	0	0	18
POA3806	0	1	0	1800	6
POA3806	0	1	0	3600	8
POA3806	0	1	0	5400	9
POA3806	0	1	0	7200	22
POA3806	0	1	0	9600	21
POA3806	0	1	0	12000	23
POA3806	0	1	0	14400	31
POA3806	0	1	0	16800	40
POA3806	0	1	0	19200	28
POA3806	0	1	0	21600	14
POA3806	0	1	0	24000	37
POA3806	0	1	0	26400	14
POA3806	0	1	0	28800	11
POA3806	0	1	0	31200	22
POA3806	0	1	0	36000	27
POA3806	0	1	0	48000	7
POA3806	0	1	0	60000	9
POA3806	0	1	1	0	6
POA3806	0	1	1	3600	3
POA3806	0	1	1	5400	3
POA3806	0	1	1	7200	12
POA3806	0	1	1	9600	3
POA3806	0	1	1	12000	19
POA3806	0	1	1	14400	26
POA3806	0	1	1	16800	20
POA3806	0	1	1	19200	20
POA3806	0	1	1	21600	27
POA3806	0	1	1	24000	30
POA3806	0	1	1	26400	9
POA3806	0	1	1	28800	10
POA3806	0	1	1	31200	15
POA3806	0	1	1	36000	22
POA3806	0	1	1	48000	15
POA3806	0	1	1	60000	4
POA3806	1	0	0	0	63
POA3806	1	0	0	1800	17
POA3806	1	0	0	3600	28
POA3806	1	0	0	5400	22
POA3806	1	0	0	7200	41
POA3806	1	0	0	9600	52
POA3806	1	0	0	12000	49
POA3806	1	0	0	14400	85
POA3806	1	0	0	16800	83
POA3806	1	0	0	19200	90
POA3806	1	0	0	21600	100
POA3806	1	0	0	24000	182
POA3806	1	0	0	26400	117
POA3806	1	0	0	28800	98
POA3806	1	0	0	31200	124
POA3806	1	0	0	36000	154
POA3806	1	0	0	48000	40
POA3806	1	0	0	60000	49
POA3806	1	1	0	0	76
POA3806	1	1	0	1800	18
POA3806	1	1	0	3600	25
POA3806	1	1	0	5400	21
POA3806	1	1	0	7200	44
POA3806	1	1	0	9600	67
POA3806	1	1	0	12000	78
POA3806	1	1	0	14400	92
POA3806	1	1	0	16800	114
POA3806	1	1	0	19200	122
POA3806	1	1	0	21600	83
POA3806	1	1	0	24000	172
POA3806	1	1	0	26400	65
POA3806	1	1	0	28800	70
POA3806	1	1	0	31200	116
POA3806	1	1	0	36000	160
POA3806	1	1	0	48000	61
POA3806	1	1	0	60000	53
POA3806	1	1	1	0	67
POA3806	1	1	1	1800	7
POA3806	1	1	1	3600	24
POA3806	1	1	1	5400	29
POA3806	1	1	1	7200	35
POA3806	1	1	1	9600	63
POA3806	1	1	1	12000	104
POA3806	1	1	1	14400	166
POA3806	1	1	1	16800	217
POA3806	1	1	1	19200	260
POA3806	1	1	1	21600	270
POA3806	1	1	1	24000	476
POA3806	1	1	1	26400	296
POA3806	1	1	1	28800	274
POA3806	1	1	1	31200	417
POA3806	1	1	1	36000	493
POA3806	1	1	1	48000	135
POA3806	1	1	1	60000	119
POA3807		1	1	24000	3
POA3807	0	1	0	0	5
POA3807	0	1	0	1800	3
POA3807	0	1	0	5400	4
POA3807	0	1	0	9600	3
POA3807	0	1	0	12000	4
POA3807	0	1	0	14400	4
POA3807	0	1	0	16800	6
POA3807	0	1	0	21600	3
POA3807	0	1	0	24000	6
POA3807	0	1	0	31200	4
POA3807	0	1	0	36000	6
POA3807	0	1	1	9600	4
POA3807	0	1	1	12000	6
POA3807	0	1	1	24000	5
POA3807	0	1	1	36000	5
POA3807	1	0	0	0	14
POA3807	1	0	0	1800	4
POA3807	1	0	0	3600	5
POA3807	1	0	0	5400	4
POA3807	1	0	0	7200	8
POA3807	1	0	0	9600	7
POA3807	1	0	0	12000	3
POA3807	1	0	0	14400	9
POA3807	1	0	0	16800	12
POA3807	1	0	0	19200	26
POA3807	1	0	0	21600	14
POA3807	1	0	0	24000	32
POA3807	1	0	0	26400	16
POA3807	1	0	0	28800	20
POA3807	1	0	0	31200	13
POA3807	1	0	0	36000	16
POA3807	1	0	0	48000	7
POA3807	1	0	0	60000	11
POA3807	1	1	0	0	16
POA3807	1	1	0	3600	3
POA3807	1	1	0	5400	4
POA3807	1	1	0	7200	3
POA3807	1	1	0	9600	16
POA3807	1	1	0	12000	20
POA3807	1	1	0	14400	14
POA3807	1	1	0	16800	15
POA3807	1	1	0	19200	23
POA3807	1	1	0	21600	14
POA3807	1	1	0	24000	44
POA3807	1	1	0	26400	15
POA3807	1	1	0	28800	17
POA3807	1	1	0	31200	25
POA3807	1	1	0	36000	27
POA3807	1	1	0	48000	8
POA3807	1	1	0	60000	11
POA3807	1	1	1	0	18
POA3807	1	1	1	1800	4
POA3807	1	1	1	5400	5
POA3807	1	1	1	7200	10
POA3807	1	1	1	9600	15
POA3807	1	1	1	12000	19
POA3807	1	1	1	14400	17
POA3807	1	1	1	16800	23
POA3807	1	1	1	19200	39
POA3807	1	1	1	21600	36
POA3807	1	1	1	24000	59
POA3807	1	1	1	26400	34
POA3807	1	1	1	28800	46
POA3807	1	1	1	31200	55
POA3807	1	1	1	36000	88
POA3807	1	1	1	48000	34
POA3807	1	1	1	60000	22
POA3808	0	1	0	0	3
POA3808	0	1	1	36000	3
POA3808	1	0	0	0	11
POA3808	1	0	0	1800	4
POA3808	1	0	0	5400	6
POA3808	1	0	0	7200	4
POA3808	1	0	0	12000	4
POA3808	1	0	0	14400	3
POA3808	1	0	0	16800	9
POA3808	1	0	0	19200	4
POA3808	1	0	0	21600	4
POA3808	1	0	0	24000	12
POA3808	1	0	0	26400	4
POA3808	1	0	0	31200	7
POA3808	1	0	0	36000	19
POA3808	1	0	0	48000	4
POA3808	1	0	0	60000	8
POA3808	1	1	0	0	9
POA3808	1	1	0	5400	5
POA3808	1	1	0	7200	3
POA3808	1	1	0	9600	4
POA3808	1	1	0	12000	7
POA3808	1	1	0	14400	3
POA3808	1	1	0	16800	7
POA3808	1	1	0	19200	6
POA3808	1	1	0	21600	3
POA3808	1	1	0	24000	14
POA3808	1	1	0	26400	7
POA3808	1	1	0	28800	9
POA3808	1	1	0	31200	9
POA3808	1	1	0	36000	19
POA3808	1	1	0	48000	9
POA3808	1	1	0	60000	7
POA3808	1	1	1	9600	4
POA3808	1	1	1	12000	8
POA3808	1	1	1	14400	10
POA3808	1	1	1	16800	17
POA3808	1	1	1	19200	17
POA3808	1	1	1	21600	9
POA3808	1	1	1	24000	31
POA3808	1	1	1	26400	9
POA3808	1	1	1	28800	13
POA3808	1	1	1	31200	32
POA3808	1	1	1	36000	51
POA3808	1	1	1	48000	18
POA3808	1	1	1	60000	15
POA3809		1	1	21600	7
POA3809		1	1	24000	3
POA3809	0	1	0	3600	4
POA3809	0	1	0	5400	3
POA3809	0	1	0	9600	6
POA3809	0	1	0	12000	18
POA3809	0	1	0	14400	17
POA3809	0	1	0	16800	20
POA3809	0	1	0	19200	22
POA3809	0	1	0	21600	10
POA3809	0	1	0	24000	17
POA3809	0	1	0	26400	7
POA3809	0	1	0	28800	8
POA3809	0	1	0	31200	6
POA3809	0	1	0	36000	10
POA3809	0	1	0	48000	4
POA3809	0	1	1	0	4
POA3809	0	1	1	5400	5
POA3809	0	1	1	7200	3
POA3809	0	1	1	9600	7
POA3809	0	1	1	12000	13
POA3809	0	1	1	14400	14
POA3809	0	1	1	16800	8
POA3809	0	1	1	19200	18
POA3809	0	1	1	21600	8
POA3809	0	1	1	24000	15
POA3809	0	1	1	26400	9
POA3809	0	1	1	28800	4
POA3809	0	1	1	31200	7
POA3809	0	1	1	36000	10
POA3809	0	1	1	60000	4
POA3809	1	0	0	0	6
POA3809	1	0	0	3600	3
POA3809	1	0	0	5400	9
POA3809	1	0	0	7200	9
POA3809	1	0	0	9600	15
POA3809	1	0	0	12000	18
POA3809	1	0	0	14400	43
POA3809	1	0	0	16800	61
POA3809	1	0	0	19200	102
POA3809	1	0	0	21600	110
POA3809	1	0	0	24000	131
POA3809	1	0	0	26400	95
POA3809	1	0	0	28800	59
POA3809	1	0	0	31200	73
POA3809	1	0	0	36000	68
POA3809	1	0	0	48000	21
POA3809	1	0	0	60000	12
POA3809	1	1	0	5400	4
POA3809	1	1	0	7200	6
POA3809	1	1	0	9600	10
POA3809	1	1	0	12000	17
POA3809	1	1	0	14400	16
POA3809	1	1	0	16800	30
POA3809	1	1	0	19200	27
POA3809	1	1	0	21600	35
POA3809	1	1	0	24000	44
POA3809	1	1	0	26400	28
POA3809	1	1	0	28800	20
POA3809	1	1	0	31200	32
POA3809	1	1	0	36000	41
POA3809	1	1	0	48000	18
POA3809	1	1	0	60000	10
POA3809	1	1	1	0	21
POA3809	1	1	1	3600	5
POA3809	1	1	1	5400	4
POA3809	1	1	1	7200	8
POA3809	1	1	1	9600	10
POA3809	1	1	1	12000	34
POA3809	1	1	1	14400	47
POA3809	1	1	1	16800	110
POA3809	1	1	1	19200	200
POA3809	1	1	1	21600	227
POA3809	1	1	1	24000	308
POA3809	1	1	1	26400	203
POA3809	1	1	1	28800	133
POA3809	1	1	1	31200	152
POA3809	1	1	1	36000	134
POA3809	1	1	1	48000	26
POA3809	1	1	1	60000	33
POA3810		1	1	0	5
POA3810		1	1	5400	4
POA3810		1	1	7200	3
POA3810		1	1	9600	9
POA3810		1	1	12000	4
POA3810		1	1	14400	9
POA3810		1	1	16800	5
POA3810		1	1	19200	6
POA3810		1	1	21600	4
POA3810		1	1	24000	12
POA3810		1	1	26400	3
POA3810		1	1	31200	3
POA3810		1	1	36000	3
POA3810	0	1	0	0	11
POA3810	0	1	0	3600	12
POA3810	0	1	0	5400	17
POA3810	0	1	0	7200	26
POA3810	0	1	0	9600	35
POA3810	0	1	0	12000	42
POA3810	0	1	0	14400	82
POA3810	0	1	0	16800	55
POA3810	0	1	0	19200	50
POA3810	0	1	0	21600	36
POA3810	0	1	0	24000	37
POA3810	0	1	0	26400	16
POA3810	0	1	0	28800	10
POA3810	0	1	0	31200	12
POA3810	0	1	0	36000	11
POA3810	0	1	0	48000	4
POA3810	0	1	0	60000	3
POA3810	0	1	1	0	8
POA3810	0	1	1	1800	3
POA3810	0	1	1	3600	8
POA3810	0	1	1	5400	7
POA3810	0	1	1	7200	14
POA3810	0	1	1	9600	26
POA3810	0	1	1	12000	41
POA3810	0	1	1	14400	54
POA3810	0	1	1	16800	66
POA3810	0	1	1	19200	72
POA3810	0	1	1	21600	43
POA3810	0	1	1	24000	42
POA3810	0	1	1	26400	29
POA3810	0	1	1	28800	24
POA3810	0	1	1	31200	19
POA3810	0	1	1	36000	12
POA3810	0	1	1	48000	8
POA3810	1	0	0	0	62
POA3810	1	0	0	1800	19
POA3810	1	0	0	3600	38
POA3810	1	0	0	5400	26
POA3810	1	0	0	7200	39
POA3810	1	0	0	9600	61
POA3810	1	0	0	12000	81
POA3810	1	0	0	14400	144
POA3810	1	0	0	16800	187
POA3810	1	0	0	19200	230
POA3810	1	0	0	21600	204
POA3810	1	0	0	24000	252
POA3810	1	0	0	26400	131
POA3810	1	0	0	28800	65
POA3810	1	0	0	31200	89
POA3810	1	0	0	36000	86
POA3810	1	0	0	48000	29
POA3810	1	0	0	60000	31
POA3810	1	1	0	0	27
POA3810	1	1	0	1800	10
POA3810	1	1	0	3600	14
POA3810	1	1	0	5400	17
POA3810	1	1	0	7200	27
POA3810	1	1	0	9600	40
POA3810	1	1	0	12000	54
POA3810	1	1	0	14400	70
POA3810	1	1	0	16800	103
POA3810	1	1	0	19200	103
POA3810	1	1	0	21600	79
POA3810	1	1	0	24000	144
POA3810	1	1	0	26400	51
POA3810	1	1	0	28800	26
POA3810	1	1	0	31200	70
POA3810	1	1	0	36000	60
POA3810	1	1	0	48000	30
POA3810	1	1	0	60000	19
POA3810	1	1	1	0	41
POA3810	1	1	1	1800	5
POA3810	1	1	1	3600	13
POA3810	1	1	1	5400	24
POA3810	1	1	1	7200	25
POA3810	1	1	1	9600	64
POA3810	1	1	1	12000	138
POA3810	1	1	1	14400	273
POA3810	1	1	1	16800	399
POA3810	1	1	1	19200	524
POA3810	1	1	1	21600	495
POA3810	1	1	1	24000	580
POA3810	1	1	1	26400	267
POA3810	1	1	1	28800	166
POA3810	1	1	1	31200	226
POA3810	1	1	1	36000	200
POA3810	1	1	1	48000	64
POA3810	1	1	1	60000	63
POA3812	0	1	0	14400	4
POA3812	0	1	0	26400	3
POA3812	0	1	1	24000	4
POA3812	1	0	0	0	9
POA3812	1	0	0	3600	4
POA3812	1	0	0	9600	11
POA3812	1	0	0	14400	4
POA3812	1	0	0	16800	6
POA3812	1	0	0	19200	11
POA3812	1	0	0	21600	3
POA3812	1	0	0	24000	9
POA3812	1	0	0	26400	3
POA3812	1	0	0	31200	11
POA3812	1	0	0	36000	8
POA3812	1	0	0	48000	3
POA3812	1	0	0	60000	6
POA3812	1	1	0	0	5
POA3812	1	1	0	9600	3
POA3812	1	1	0	12000	5
POA3812	1	1	0	14400	5
POA3812	1	1	0	19200	8
POA3812	1	1	0	24000	11
POA3812	1	1	0	31200	12
POA3812	1	1	0	36000	7
POA3812	1	1	0	48000	8
POA3812	1	1	0	60000	3
POA3812	1	1	1	9600	4
POA3812	1	1	1	12000	7
POA3812	1	1	1	14400	3
POA3812	1	1	1	16800	4
POA3812	1	1	1	19200	11
POA3812	1	1	1	21600	11
POA3812	1	1	1	24000	21
POA3812	1	1	1	26400	3
POA3812	1	1	1	28800	10
POA3812	1	1	1	31200	11
POA3812	1	1	1	36000	30
POA3812	1	1	1	48000	6
POA3812	1	1	1	60000	9
POA3813	0	1	0	12000	3
POA3813	0	1	0	19200	4
POA3813	1	0	0	9600	3
POA3813	1	0	0	12000	4
POA3813	1	0	0	14400	3
POA3813	1	0	0	16800	4
POA3813	1	0	0	19200	3
POA3813	1	0	0	21600	3
POA3813	1	0	0	31200	8
POA3813	1	0	0	48000	6
POA3813	1	0	0	60000	5
POA3813	1	1	0	9600	4
POA3813	1	1	0	24000	6
POA3813	1	1	0	26400	4
POA3813	1	1	0	36000	7
POA3813	1	1	1	14400	5
POA3813	1	1	1	16800	6
POA3813	1	1	1	19200	4
POA3813	1	1	1	24000	6
POA3813	1	1	1	26400	8
POA3813	1	1	1	31200	3
POA3813	1	1	1	36000	15
POA3814	0	1	0	12000	4
POA3814	0	1	0	19200	4
POA3814	0	1	1	14400	4
POA3814	1	0	0	0	3
POA3814	1	0	0	7200	5
POA3814	1	0	0	9600	11
POA3814	1	0	0	12000	6
POA3814	1	0	0	14400	9
POA3814	1	0	0	16800	7
POA3814	1	0	0	19200	3
POA3814	1	0	0	21600	12
POA3814	1	0	0	24000	14
POA3814	1	0	0	26400	6
POA3814	1	0	0	28800	4
POA3814	1	0	0	36000	4
POA3814	1	0	0	48000	5
POA3814	1	1	0	5400	3
POA3814	1	1	0	9600	7
POA3814	1	1	0	12000	5
POA3814	1	1	0	16800	5
POA3814	1	1	0	19200	10
POA3814	1	1	0	21600	9
POA3814	1	1	0	24000	8
POA3814	1	1	0	26400	7
POA3814	1	1	0	28800	3
POA3814	1	1	0	31200	8
POA3814	1	1	0	36000	4
POA3814	1	1	0	60000	3
POA3814	1	1	1	7200	3
POA3814	1	1	1	9600	3
POA3814	1	1	1	12000	6
POA3814	1	1	1	14400	13
POA3814	1	1	1	16800	20
POA3814	1	1	1	19200	18
POA3814	1	1	1	21600	18
POA3814	1	1	1	24000	22
POA3814	1	1	1	26400	21
POA3814	1	1	1	28800	13
POA3814	1	1	1	31200	13
POA3814	1	1	1	36000	8
POA3814	1	1	1	48000	5
POA3815	0	1	0	9600	4
POA3815	0	1	0	12000	6
POA3815	0	1	0	31200	3
POA3815	0	1	0	36000	3
POA3815	0	1	1	14400	5
POA3815	0	1	1	19200	5
POA3815	0	1	1	36000	5
POA3815	1	0	0	0	5
POA3815	1	0	0	5400	4
POA3815	1	0	0	7200	6
POA3815	1	0	0	9600	3
POA3815	1	0	0	12000	8
POA3815	1	0	0	14400	9
POA3815	1	0	0	19200	18
POA3815	1	0	0	21600	23
POA3815	1	0	0	24000	23
POA3815	1	0	0	26400	10
POA3815	1	0	0	28800	6
POA3815	1	0	0	31200	9
POA3815	1	0	0	36000	18
POA3815	1	0	0	48000	3
POA3815	1	0	0	60000	3
POA3815	1	1	0	0	3
POA3815	1	1	0	5400	5
POA3815	1	1	0	7200	7
POA3815	1	1	0	9600	3
POA3815	1	1	0	12000	3
POA3815	1	1	0	14400	10
POA3815	1	1	0	16800	13
POA3815	1	1	0	19200	8
POA3815	1	1	0	21600	5
POA3815	1	1	0	24000	16
POA3815	1	1	0	31200	8
POA3815	1	1	0	36000	6
POA3815	1	1	0	48000	3
POA3815	1	1	0	60000	6
POA3815	1	1	1	0	3
POA3815	1	1	1	5400	3
POA3815	1	1	1	7200	5
POA3815	1	1	1	9600	6
POA3815	1	1	1	12000	17
POA3815	1	1	1	14400	11
POA3815	1	1	1	16800	25
POA3815	1	1	1	19200	25
POA3815	1	1	1	21600	29
POA3815	1	1	1	24000	43
POA3815	1	1	1	26400	20
POA3815	1	1	1	28800	16
POA3815	1	1	1	31200	28
POA3815	1	1	1	36000	41
POA3815	1	1	1	48000	4
POA3815	1	1	1	60000	6
POA3816	0	1	0	5400	3
POA3816	0	1	0	12000	9
POA3816	0	1	0	14400	7
POA3816	0	1	0	16800	8
POA3816	0	1	0	19200	4
POA3816	0	1	0	21600	4
POA3816	0	1	1	7200	3
POA3816	0	1	1	9600	4
POA3816	0	1	1	12000	3
POA3816	0	1	1	14400	7
POA3816	0	1	1	16800	4
POA3816	0	1	1	36000	5
POA3816	1	0	0	0	10
POA3816	1	0	0	9600	9
POA3816	1	0	0	12000	8
POA3816	1	0	0	14400	9
POA3816	1	0	0	16800	21
POA3816	1	0	0	19200	13
POA3816	1	0	0	21600	8
POA3816	1	0	0	24000	10
POA3816	1	0	0	28800	6
POA3816	1	0	0	31200	4
POA3816	1	0	0	36000	6
POA3816	1	0	0	48000	4
POA3816	1	0	0	60000	5
POA3816	1	1	0	0	3
POA3816	1	1	0	7200	4
POA3816	1	1	0	9600	7
POA3816	1	1	0	12000	5
POA3816	1	1	0	16800	11
POA3816	1	1	0	19200	3
POA3816	1	1	0	21600	5
POA3816	1	1	0	24000	3
POA3816	1	1	0	31200	3
POA3816	1	1	0	36000	8
POA3816	1	1	1	3600	3
POA3816	1	1	1	9600	6
POA3816	1	1	1	12000	14
POA3816	1	1	1	14400	24
POA3816	1	1	1	16800	21
POA3816	1	1	1	19200	28
POA3816	1	1	1	21600	9
POA3816	1	1	1	24000	17
POA3816	1	1	1	26400	3
POA3816	1	1	1	28800	4
POA3816	1	1	1	31200	11
POA3816	1	1	1	36000	12
POA3816	1	1	1	48000	4
POA3816	1	1	1	60000	5
POA3818		1	1	12000	6
POA3818		1	1	16800	3
POA3818		1	1	24000	3
POA3818		1	1	36000	4
POA3818	0	1	0	3600	9
POA3818	0	1	0	5400	3
POA3818	0	1	0	7200	11
POA3818	0	1	0	9600	15
POA3818	0	1	0	12000	13
POA3818	0	1	0	14400	7
POA3818	0	1	0	16800	13
POA3818	0	1	0	19200	15
POA3818	0	1	0	21600	7
POA3818	0	1	0	24000	4
POA3818	0	1	0	26400	4
POA3818	0	1	0	31200	4
POA3818	0	1	0	48000	5
POA3818	0	1	1	0	3
POA3818	0	1	1	5400	3
POA3818	0	1	1	7200	3
POA3818	0	1	1	9600	12
POA3818	0	1	1	12000	11
POA3818	0	1	1	14400	23
POA3818	0	1	1	16800	18
POA3818	0	1	1	19200	13
POA3818	0	1	1	21600	11
POA3818	0	1	1	24000	9
POA3818	0	1	1	26400	3
POA3818	0	1	1	31200	5
POA3818	0	1	1	36000	11
POA3818	1	0	0	0	20
POA3818	1	0	0	1800	11
POA3818	1	0	0	3600	18
POA3818	1	0	0	5400	11
POA3818	1	0	0	7200	19
POA3818	1	0	0	9600	36
POA3818	1	0	0	12000	44
POA3818	1	0	0	14400	69
POA3818	1	0	0	16800	68
POA3818	1	0	0	19200	92
POA3818	1	0	0	21600	59
POA3818	1	0	0	24000	76
POA3818	1	0	0	26400	39
POA3818	1	0	0	28800	21
POA3818	1	0	0	31200	33
POA3818	1	0	0	36000	38
POA3818	1	0	0	48000	17
POA3818	1	0	0	60000	9
POA3818	1	1	0	0	5
POA3818	1	1	0	1800	8
POA3818	1	1	0	3600	8
POA3818	1	1	0	5400	6
POA3818	1	1	0	7200	13
POA3818	1	1	0	9600	16
POA3818	1	1	0	12000	17
POA3818	1	1	0	14400	34
POA3818	1	1	0	16800	31
POA3818	1	1	0	19200	31
POA3818	1	1	0	21600	19
POA3818	1	1	0	24000	40
POA3818	1	1	0	26400	6
POA3818	1	1	0	28800	7
POA3818	1	1	0	31200	26
POA3818	1	1	0	36000	14
POA3818	1	1	0	48000	9
POA3818	1	1	0	60000	6
POA3818	1	1	1	0	13
POA3818	1	1	1	1800	5
POA3818	1	1	1	3600	13
POA3818	1	1	1	7200	10
POA3818	1	1	1	9600	30
POA3818	1	1	1	12000	47
POA3818	1	1	1	14400	92
POA3818	1	1	1	16800	120
POA3818	1	1	1	19200	136
POA3818	1	1	1	21600	84
POA3818	1	1	1	24000	120
POA3818	1	1	1	26400	65
POA3818	1	1	1	28800	36
POA3818	1	1	1	31200	72
POA3818	1	1	1	36000	69
POA3818	1	1	1	48000	18
POA3818	1	1	1	60000	14
POA3820		1	1	19200	4
POA3820	0	1	0	5400	4
POA3820	0	1	0	7200	12
POA3820	0	1	0	9600	12
POA3820	0	1	0	12000	22
POA3820	0	1	0	14400	13
POA3820	0	1	0	16800	12
POA3820	0	1	0	19200	11
POA3820	0	1	0	21600	7
POA3820	0	1	0	24000	9
POA3820	0	1	0	31200	6
POA3820	0	1	0	36000	4
POA3820	0	1	1	0	4
POA3820	0	1	1	7200	8
POA3820	0	1	1	9600	9
POA3820	0	1	1	12000	18
POA3820	0	1	1	14400	15
POA3820	0	1	1	16800	22
POA3820	0	1	1	19200	10
POA3820	0	1	1	21600	12
POA3820	0	1	1	24000	9
POA3820	0	1	1	26400	4
POA3820	0	1	1	31200	5
POA3820	0	1	1	36000	3
POA3820	0	1	1	60000	6
POA3820	1	0	0	0	20
POA3820	1	0	0	1800	14
POA3820	1	0	0	3600	18
POA3820	1	0	0	5400	18
POA3820	1	0	0	7200	29
POA3820	1	0	0	9600	37
POA3820	1	0	0	12000	45
POA3820	1	0	0	14400	73
POA3820	1	0	0	16800	63
POA3820	1	0	0	19200	81
POA3820	1	0	0	21600	65
POA3820	1	0	0	24000	73
POA3820	1	0	0	26400	31
POA3820	1	0	0	28800	17
POA3820	1	0	0	31200	32
POA3820	1	0	0	36000	30
POA3820	1	0	0	48000	12
POA3820	1	0	0	60000	19
POA3820	1	1	0	0	14
POA3820	1	1	0	1800	4
POA3820	1	1	0	3600	7
POA3820	1	1	0	5400	3
POA3820	1	1	0	7200	6
POA3820	1	1	0	9600	21
POA3820	1	1	0	12000	33
POA3820	1	1	0	14400	32
POA3820	1	1	0	16800	31
POA3820	1	1	0	19200	30
POA3820	1	1	0	21600	24
POA3820	1	1	0	24000	39
POA3820	1	1	0	26400	12
POA3820	1	1	0	28800	9
POA3820	1	1	0	31200	28
POA3820	1	1	0	36000	14
POA3820	1	1	0	48000	8
POA3820	1	1	0	60000	4
POA3820	1	1	1	0	17
POA3820	1	1	1	3600	5
POA3820	1	1	1	5400	9
POA3820	1	1	1	7200	26
POA3820	1	1	1	9600	36
POA3820	1	1	1	12000	62
POA3820	1	1	1	14400	102
POA3820	1	1	1	16800	130
POA3820	1	1	1	19200	144
POA3820	1	1	1	21600	114
POA3820	1	1	1	24000	131
POA3820	1	1	1	26400	44
POA3820	1	1	1	28800	42
POA3820	1	1	1	31200	61
POA3820	1	1	1	36000	57
POA3820	1	1	1	48000	26
POA3820	1	1	1	60000	17
POA3821	0	1	0	7200	3
POA3821	0	1	0	12000	5
POA3821	0	1	1	9600	3
POA3821	0	1	1	36000	4
POA3821	1	0	0	0	6
POA3821	1	0	0	1800	5
POA3821	1	0	0	5400	3
POA3821	1	0	0	7200	7
POA3821	1	0	0	9600	11
POA3821	1	0	0	12000	9
POA3821	1	0	0	14400	8
POA3821	1	0	0	16800	9
POA3821	1	0	0	19200	3
POA3821	1	0	0	21600	4
POA3821	1	0	0	24000	3
POA3821	1	0	0	28800	3
POA3821	1	0	0	31200	3
POA3821	1	0	0	36000	4
POA3821	1	0	0	48000	6
POA3821	1	1	0	5400	3
POA3821	1	1	0	7200	3
POA3821	1	1	0	9600	6
POA3821	1	1	0	14400	5
POA3821	1	1	0	16800	5
POA3821	1	1	0	21600	3
POA3821	1	1	0	24000	12
POA3821	1	1	0	31200	3
POA3821	1	1	0	36000	3
POA3821	1	1	0	48000	4
POA3821	1	1	1	7200	4
POA3821	1	1	1	9600	3
POA3821	1	1	1	12000	4
POA3821	1	1	1	14400	12
POA3821	1	1	1	16800	15
POA3821	1	1	1	19200	23
POA3821	1	1	1	21600	8
POA3821	1	1	1	24000	14
POA3821	1	1	1	26400	7
POA3821	1	1	1	28800	4
POA3821	1	1	1	31200	18
POA3821	1	1	1	36000	21
POA3821	1	1	1	48000	10
POA3821	1	1	1	60000	9
POA3822	0	1	0	21600	3
POA3822	1	0	0	5400	4
POA3822	1	0	0	12000	5
POA3822	1	0	0	14400	5
POA3822	1	0	0	16800	3
POA3822	1	0	0	21600	3
POA3822	1	0	0	24000	3
POA3822	1	0	0	36000	4
POA3822	1	1	0	0	3
POA3822	1	1	0	14400	5
POA3822	1	1	0	24000	8
POA3822	1	1	0	28800	3
POA3822	1	1	0	31200	4
POA3822	1	1	1	12000	5
POA3822	1	1	1	14400	10
POA3822	1	1	1	16800	8
POA3822	1	1	1	24000	9
POA3822	1	1	1	36000	3
POA3822	1	1	1	48000	3
POA3822	1	1	1	60000	3
POA3823	0	1	0	9600	4
POA3823	0	1	0	14400	5
POA3823	0	1	1	19200	8
POA3823	0	1	1	24000	5
POA3823	0	1	1	36000	6
POA3823	1	0	0	3600	3
POA3823	1	0	0	7200	5
POA3823	1	0	0	9600	3
POA3823	1	0	0	12000	5
POA3823	1	0	0	14400	10
POA3823	1	0	0	16800	9
POA3823	1	0	0	19200	10
POA3823	1	0	0	21600	11
POA3823	1	0	0	24000	10
POA3823	1	0	0	31200	8
POA3823	1	0	0	36000	7
POA3823	1	1	0	7200	3
POA3823	1	1	0	9600	3
POA3823	1	1	0	16800	3
POA3823	1	1	0	31200	4
POA3823	1	1	1	7200	3
