POA_CODE_2021	CountryOfBirth	Sex	persons
POA2290	KHM	M	3
POA2290	KOR	F	34
POA2290	KOR	M	27
POA2290	LKA	F	4
POA2290	LKA	M	7
POA2290	MKD	F	56
POA2290	MKD	M	49
POA2290	MLT	F	10
POA2290	MLT	M	3
POA2290	MUS	M	3
POA2290	MYS	F	40
POA2290	MYS	M	41
POA2290	NLD	F	31
POA2290	NLD	M	26
POA2290	NPL	F	36
POA2290	NPL	M	47
POA2290	NZL	F	160
POA2290	NZL	M	167
POA2290	PAK	F	14
POA2290	PAK	M	13
POA2290	PHL	F	105
POA2290	PHL	M	28
POA2290	PNG	F	12
POA2290	PNG	M	11
POA2290	POL	F	23
POA2290	POL	M	8
POA2290	SGP	F	3
POA2290	SGP	M	6
POA2290	THA	F	45
POA2290	THA	M	16
POA2290	TUR	F	5
POA2290	TWN	F	11
POA2290	TWN	M	3
POA2290	USA	F	64
POA2290	USA	M	57
POA2290	VNM	F	23
POA2290	VNM	M	14
POA2290	WSM	F	10
POA2290	WSM	M	7
POA2290	ZAF	F	67
POA2290	ZAF	M	55
POA2290	ZWE	F	5
POA2290	ZWE	M	8
POA2291		F	273
POA2291		M	289
POA2291	AUS	F	6149
POA2291	AUS	M	6003
POA2291	BIH	F	4
POA2291	BIH	M	4
POA2291	BRA	F	18
POA2291	BRA	M	11
POA2291	CAN	F	29
POA2291	CAN	M	25
POA2291	CHN	F	25
POA2291	CHN	M	10
POA2291	DEU	F	28
POA2291	DEU	M	25
POA2291	EGY	M	3
POA2291	FJI	M	4
POA2291	FRA	F	10
POA2291	FRA	M	9
POA2291	GBR	F	237
POA2291	GBR	M	239
POA2291	GRC	F	12
POA2291	GRC	M	16
POA2291	HKG	F	15
POA2291	HKG	M	4
POA2291	HRV	F	6
POA2291	HRV	M	5
POA2291	IDN	F	8
POA2291	IDN	M	3
POA2291	IND	F	41
POA2291	IND	M	39
POA2291	IRL	F	29
POA2291	IRL	M	20
POA2291	IRN	F	6
POA2291	IRN	M	3
POA2291	IRQ	M	6
POA2291	ITA	F	35
POA2291	ITA	M	28
POA2291	JPN	F	9
POA2291	JPN	M	3
POA2291	KHM	F	4
POA2291	KOR	F	8
POA2291	KOR	M	10
POA2291	LBN	F	3
POA2291	LKA	F	5
POA2291	LKA	M	7
POA2291	MKD	F	15
POA2291	MKD	M	4
POA2291	MLT	M	3
POA2291	MMR	F	4
POA2291	MUS	F	6
POA2291	MUS	M	3
POA2291	MYS	F	15
POA2291	MYS	M	6
POA2291	NLD	F	14
POA2291	NLD	M	13
POA2291	NPL	F	5
POA2291	NPL	M	4
POA2291	NZL	F	73
POA2291	NZL	M	72
POA2291	PAK	M	5
POA2291	PHL	F	30
POA2291	PHL	M	23
POA2291	PNG	F	5
POA2291	PNG	M	9
POA2291	POL	F	12
POA2291	POL	M	6
POA2291	SGP	F	3
POA2291	SGP	M	3
POA2291	THA	F	10
POA2291	THA	M	8
POA2291	USA	F	45
POA2291	USA	M	47
POA2291	VNM	F	3
POA2291	VNM	M	7
POA2291	ZAF	F	43
POA2291	ZAF	M	31
POA2291	ZWE	M	3
POA2292		F	72
POA2292		M	94
POA2292	AUS	F	1077
POA2292	AUS	M	1051
POA2292	BRA	F	3
POA2292	BRA	M	3
POA2292	CAN	M	3
POA2292	CHL	F	4
POA2292	CHN	F	15
POA2292	CHN	M	17
POA2292	DEU	F	3
POA2292	DEU	M	3
POA2292	FRA	M	5
POA2292	GBR	F	27
POA2292	GBR	M	24
POA2292	HKG	M	3
POA2292	IDN	F	6
POA2292	IDN	M	8
POA2292	IND	F	14
POA2292	IND	M	15
POA2292	IRL	F	6
POA2292	ITA	F	5
POA2292	ITA	M	9
POA2292	MKD	F	16
POA2292	MKD	M	13
POA2292	MYS	F	5
POA2292	NPL	M	4
POA2292	NZL	F	22
POA2292	NZL	M	26
POA2292	PAK	M	4
POA2292	PHL	F	9
POA2292	THA	F	5
POA2292	TUR	M	4
POA2292	USA	F	9
POA2292	USA	M	3
POA2292	VNM	M	8
POA2292	ZAF	F	4
POA2292	ZAF	M	9
POA2293		F	66
POA2293		M	77
POA2293	AUS	F	1422
POA2293	AUS	M	1325
POA2293	BRA	F	9
POA2293	BRA	M	8
POA2293	CAN	F	7
POA2293	CAN	M	9
POA2293	CHL	M	9
POA2293	CHN	F	9
POA2293	CHN	M	6
POA2293	DEU	M	7
POA2293	FJI	M	3
POA2293	GBR	F	53
POA2293	GBR	M	53
POA2293	HKG	F	5
POA2293	HRV	F	7
POA2293	IND	F	6
POA2293	IND	M	11
POA2293	IRL	M	8
POA2293	JPN	F	4
POA2293	JPN	M	3
POA2293	KOR	F	4
POA2293	KOR	M	6
POA2293	LKA	F	4
POA2293	LKA	M	4
POA2293	MYS	F	3
POA2293	NLD	M	3
POA2293	NPL	F	5
POA2293	NPL	M	7
POA2293	NZL	F	31
POA2293	NZL	M	26
POA2293	PAK	F	3
POA2293	PAK	M	3
POA2293	PHL	F	9
POA2293	PHL	M	4
POA2293	PNG	F	5
POA2293	PNG	M	4
POA2293	POL	M	4
POA2293	SGP	F	3
POA2293	THA	F	7
POA2293	THA	M	7
POA2293	TUR	M	5
POA2293	USA	F	9
POA2293	USA	M	10
POA2293	ZAF	F	3
POA2293	ZAF	M	12
POA2294		F	55
POA2294		M	65
POA2294	AUS	F	891
POA2294	AUS	M	860
POA2294	BRA	M	3
POA2294	CAN	M	3
POA2294	DEU	F	5
POA2294	DEU	M	6
POA2294	FRA	F	4
POA2294	GBR	F	24
POA2294	GBR	M	24
POA2294	IRL	F	3
POA2294	ITA	M	3
POA2294	MKD	M	3
POA2294	NZL	F	16
POA2294	NZL	M	17
POA2294	PHL	F	10
POA2294	PHL	M	4
POA2294	USA	F	5
POA2294	USA	M	8
POA2294	ZAF	F	5
POA2294	ZAF	M	4
POA2295		F	250
POA2295		M	230
POA2295	AUS	F	3443
POA2295	AUS	M	3407
POA2295	BGD	F	3
POA2295	BGD	M	5
POA2295	CAN	F	13
POA2295	CAN	M	7
POA2295	CHN	F	3
POA2295	CHN	M	5
POA2295	DEU	F	17
POA2295	DEU	M	20
POA2295	EGY	M	3
POA2295	FJI	F	3
POA2295	FJI	M	5
POA2295	GBR	F	156
POA2295	GBR	M	129
POA2295	GRC	M	4
POA2295	HKG	M	4
POA2295	HRV	M	3
POA2295	IDN	F	5
POA2295	IDN	M	5
POA2295	IND	F	7
POA2295	IND	M	5
POA2295	IRL	F	5
POA2295	IRL	M	8
POA2295	ITA	F	7
POA2295	ITA	M	9
POA2295	JPN	F	5
POA2295	KHM	F	6
POA2295	KHM	M	4
POA2295	KOR	F	5
POA2295	KOR	M	8
POA2295	LKA	F	5
POA2295	LKA	M	4
POA2295	MLT	F	5
POA2295	MUS	F	5
POA2295	MYS	F	8
POA2295	MYS	M	5
POA2295	NLD	F	8
POA2295	NLD	M	8
POA2295	NPL	M	4
POA2295	NZL	F	50
POA2295	NZL	M	46
POA2295	PHL	F	28
POA2295	PHL	M	12
POA2295	POL	F	6
POA2295	SGP	F	3
POA2295	THA	F	19
POA2295	THA	M	4
POA2295	TWN	F	4
POA2295	USA	F	18
POA2295	USA	M	18
POA2295	VNM	F	6
POA2295	VNM	M	5
POA2295	ZAF	F	15
POA2295	ZAF	M	21
POA2295	ZWE	F	3
POA2295	ZWE	M	8
POA2296		F	39
POA2296		M	64
POA2296	AFG	M	4
POA2296	AUS	F	871
POA2296	AUS	M	817
POA2296	BRA	F	3
POA2296	CAN	F	7
POA2296	CAN	M	3
POA2296	CHN	M	4
POA2296	FRA	F	3
POA2296	FRA	M	3
POA2296	GBR	F	21
POA2296	GBR	M	29
POA2296	IND	F	7
POA2296	IND	M	9
POA2296	IRL	M	6
POA2296	ITA	F	3
POA2296	JPN	M	5
POA2296	MKD	F	5
POA2296	MKD	M	3
POA2296	MYS	M	3
POA2296	NLD	F	4
POA2296	NPL	F	5
POA2296	NPL	M	5
POA2296	NZL	F	16
POA2296	NZL	M	18
POA2296	PHL	F	8
POA2296	PHL	M	8
POA2296	THA	F	3
POA2296	USA	F	8
POA2296	USA	M	10
POA2296	VNM	M	4
POA2296	ZAF	F	8
POA2296	ZAF	M	6
POA2297		F	44
POA2297		M	53
POA2297	AFG	F	6
POA2297	AUS	F	752
POA2297	AUS	M	727
POA2297	BGD	F	6
POA2297	BGD	M	8
POA2297	CAN	F	3
POA2297	DEU	F	8
POA2297	FRA	F	3
POA2297	GBR	F	15
POA2297	GBR	M	36
POA2297	GRC	F	4
POA2297	HRV	F	9
POA2297	HRV	M	3
POA2297	IND	M	10
POA2297	ITA	M	7
POA2297	KOR	M	4
POA2297	MKD	F	3
POA2297	MKD	M	3
POA2297	MYS	F	3
POA2297	NLD	F	3
POA2297	NPL	M	4
POA2297	NZL	F	10
POA2297	NZL	M	12
POA2297	PNG	M	4
POA2297	SGP	M	3
POA2297	THA	F	4
POA2297	USA	F	8
POA2297	USA	M	3
POA2297	ZAF	F	3
POA2297	ZAF	M	4
POA2298		F	458
POA2298		M	360
POA2298	AFG	F	14
POA2298	AFG	M	7
POA2298	AUS	F	4116
POA2298	AUS	M	3912
POA2298	BGD	F	14
POA2298	BGD	M	12
POA2298	BIH	F	6
POA2298	BIH	M	12
POA2298	BRA	F	5
POA2298	BRA	M	3
POA2298	CAN	F	7
POA2298	CAN	M	9
POA2298	CHN	F	38
POA2298	CHN	M	37
POA2298	DEU	F	25
POA2298	DEU	M	13
POA2298	EGY	M	5
POA2298	FJI	F	3
POA2298	FRA	F	8
POA2298	FRA	M	4
POA2298	GBR	F	108
POA2298	GBR	M	121
POA2298	GRC	F	8
POA2298	GRC	M	5
POA2298	HKG	F	8
POA2298	HKG	M	6
POA2298	HRV	F	11
POA2298	HRV	M	8
POA2298	IDN	F	11
POA2298	IDN	M	12
POA2298	IND	F	32
POA2298	IND	M	42
POA2298	IRL	F	8
POA2298	IRL	M	9
POA2298	IRN	F	7
POA2298	IRN	M	5
POA2298	IRQ	M	5
POA2298	ITA	F	29
POA2298	ITA	M	27
POA2298	JPN	F	8
POA2298	JPN	M	3
POA2298	KOR	F	12
POA2298	KOR	M	5
POA2298	LBN	F	5
POA2298	LBN	M	3
POA2298	LKA	F	4
POA2298	MKD	F	15
POA2298	MKD	M	11
POA2298	MMR	F	3
POA2298	MMR	M	5
POA2298	MUS	F	3
POA2298	MUS	M	3
POA2298	MYS	F	23
POA2298	MYS	M	20
POA2298	NLD	F	3
POA2298	NLD	M	5
POA2298	NPL	F	39
POA2298	NPL	M	40
POA2298	NZL	F	69
POA2298	NZL	M	36
POA2298	PAK	F	14
POA2298	PAK	M	30
POA2298	PHL	F	36
POA2298	PHL	M	19
POA2298	POL	F	8
POA2298	POL	M	12
POA2298	SGP	F	6
POA2298	SGP	M	5
POA2298	THA	F	17
POA2298	THA	M	10
POA2298	TUR	M	3
POA2298	TWN	F	5
POA2298	USA	F	16
POA2298	USA	M	12
POA2298	VNM	F	26
POA2298	VNM	M	25
POA2298	WSM	F	6
POA2298	WSM	M	10
POA2298	ZAF	F	14
POA2298	ZAF	M	14
POA2298	ZWE	F	3
POA2298	ZWE	M	8
POA2299		F	569
POA2299		M	592
POA2299	AFG	F	77
POA2299	AFG	M	89
POA2299	AUS	F	4377
POA2299	AUS	M	4331
POA2299	BGD	F	18
POA2299	BGD	M	33
POA2299	BIH	F	9
POA2299	BIH	M	9
POA2299	BRA	F	4
POA2299	BRA	M	4
POA2299	CAN	F	8
POA2299	CAN	M	14
POA2299	CHL	F	7
POA2299	CHN	F	88
POA2299	CHN	M	100
POA2299	DEU	F	14
POA2299	DEU	M	14
POA2299	EGY	M	6
POA2299	FJI	F	5
POA2299	FRA	M	7
POA2299	GBR	F	126
POA2299	GBR	M	93
POA2299	GRC	F	9
POA2299	GRC	M	3
POA2299	HKG	F	21
POA2299	HKG	M	9
POA2299	HRV	F	17
POA2299	HRV	M	12
POA2299	IDN	F	17
POA2299	IDN	M	18
POA2299	IND	F	71
POA2299	IND	M	109
POA2299	IRL	F	6
POA2299	IRL	M	5
POA2299	IRN	F	19
POA2299	IRN	M	27
POA2299	IRQ	F	12
POA2299	IRQ	M	17
POA2299	ITA	F	23
POA2299	ITA	M	20
POA2299	JPN	F	10
POA2299	JPN	M	3
POA2299	KHM	F	6
POA2299	KHM	M	9
POA2299	KOR	F	26
POA2299	KOR	M	29
POA2299	LBN	F	7
POA2299	LBN	M	8
POA2299	LKA	F	14
POA2299	LKA	M	12
POA2299	MKD	F	51
POA2299	MKD	M	33
POA2299	MLT	F	3
POA2299	MMR	F	9
POA2299	MMR	M	4
POA2299	MYS	F	32
POA2299	MYS	M	36
POA2299	NLD	F	3
POA2299	NLD	M	3
POA2299	NPL	F	33
POA2299	NPL	M	32
POA2299	NZL	F	54
POA2299	NZL	M	48
POA2299	PAK	F	25
POA2299	PAK	M	95
POA2299	PHL	F	48
POA2299	PHL	M	31
POA2299	PNG	M	6
POA2299	POL	F	11
POA2299	POL	M	3
POA2299	SGP	F	11
POA2299	SGP	M	9
POA2299	THA	F	18
POA2299	THA	M	7
POA2299	TUR	M	3
POA2299	TWN	F	3
POA2299	TWN	M	10
POA2299	USA	F	23
POA2299	USA	M	22
POA2299	VNM	F	39
POA2299	VNM	M	33
POA2299	WSM	M	4
POA2299	ZAF	F	9
POA2299	ZAF	M	18
POA2299	ZWE	F	10
POA2299	ZWE	M	8
POA2300		F	430
POA2300		M	438
POA2300	AUS	F	4854
POA2300	AUS	M	4623
POA2300	BGD	M	4
POA2300	BIH	F	5
POA2300	BRA	F	14
POA2300	BRA	M	16
POA2300	CAN	F	23
POA2300	CAN	M	28
POA2300	CHL	F	7
POA2300	CHL	M	3
POA2300	CHN	F	33
POA2300	CHN	M	15
POA2300	DEU	F	39
POA2300	DEU	M	31
POA2300	EGY	F	4
POA2300	EGY	M	9
POA2300	FJI	F	4
POA2300	FJI	M	5
POA2300	FRA	F	12
POA2300	FRA	M	9
POA2300	GBR	F	215
POA2300	GBR	M	239
POA2300	GRC	F	7
POA2300	GRC	M	4
POA2300	HKG	F	11
POA2300	HKG	M	13
POA2300	IDN	F	11
POA2300	IDN	M	12
POA2300	IND	F	36
POA2300	IND	M	49
POA2300	IRL	F	17
POA2300	IRL	M	22
POA2300	IRN	F	9
POA2300	IRN	M	13
POA2300	ITA	F	19
POA2300	ITA	M	30
POA2300	JPN	F	17
POA2300	JPN	M	14
POA2300	KHM	F	3
POA2300	KOR	F	12
POA2300	KOR	M	10
POA2300	LBN	F	6
POA2300	LKA	F	3
POA2300	LKA	M	12
POA2300	MKD	F	3
POA2300	MKD	M	7
POA2300	MUS	M	4
POA2300	MYS	F	15
POA2300	MYS	M	13
POA2300	NLD	F	12
POA2300	NLD	M	13
POA2300	NPL	F	6
POA2300	NPL	M	7
POA2300	NZL	F	84
POA2300	NZL	M	104
POA2300	PAK	F	7
POA2300	PAK	M	12
POA2300	PHL	F	45
POA2300	PHL	M	25
POA2300	PNG	F	5
POA2300	PNG	M	4
POA2300	POL	F	12
POA2300	POL	M	9
POA2300	SGP	F	9
POA2300	SGP	M	10
POA2300	THA	F	22
POA2300	THA	M	4
POA2300	TUR	M	8
POA2300	TWN	F	3
POA2300	TWN	M	3
POA2300	USA	F	71
POA2300	USA	M	56
POA2300	VNM	F	9
POA2300	VNM	M	3
POA2300	ZAF	F	34
POA2300	ZAF	M	29
POA2300	ZWE	F	6
POA2300	ZWE	M	12
POA2302		F	47
POA2302		M	77
POA2302	AUS	F	484
POA2302	AUS	M	514
POA2302	BRA	F	5
POA2302	CAN	F	4
POA2302	CAN	M	5
POA2302	CHN	F	15
POA2302	CHN	M	10
POA2302	FJI	M	3
POA2302	GBR	F	30
POA2302	GBR	M	33
POA2302	HKG	F	3
POA2302	IDN	F	6
POA2302	IDN	M	3
POA2302	IND	F	12
POA2302	IND	M	11
POA2302	IRL	M	5
POA2302	IRN	F	3
POA2302	IRN	M	4
POA2302	ITA	M	3
POA2302	JPN	F	5
POA2302	KOR	F	9
POA2302	KOR	M	5
POA2302	LKA	M	5
POA2302	MYS	F	11
POA2302	NPL	F	6
POA2302	NPL	M	4
POA2302	NZL	F	8
POA2302	NZL	M	9
POA2302	PHL	F	4
POA2302	POL	F	3
POA2302	THA	F	5
POA2302	TUR	M	3
POA2302	USA	F	6
POA2302	USA	M	3
POA2302	VNM	M	4
POA2302	ZAF	F	7
POA2302	ZAF	M	5
POA2303		F	409
POA2303		M	433
POA2303	AUS	F	3871
POA2303	AUS	M	3722
POA2303	BGD	F	5
POA2303	BIH	F	3
POA2303	BRA	F	4
POA2303	BRA	M	4
POA2303	CAN	F	4
POA2303	CAN	M	4
POA2303	CHL	F	3
POA2303	CHN	F	28
POA2303	CHN	M	15
POA2303	DEU	F	21
POA2303	DEU	M	20
POA2303	EGY	M	4
POA2303	FJI	F	7
POA2303	FRA	F	10
POA2303	FRA	M	11
POA2303	GBR	F	155
POA2303	GBR	M	168
POA2303	GRC	F	63
POA2303	GRC	M	44
POA2303	HKG	F	3
POA2303	HRV	M	3
POA2303	IDN	F	3
POA2303	IDN	M	5
POA2303	IND	F	37
POA2303	IND	M	36
POA2303	IRL	F	11
POA2303	IRL	M	17
POA2303	IRN	F	7
POA2303	IRN	M	13
POA2303	IRQ	M	3
POA2303	ITA	F	62
POA2303	ITA	M	35
POA2303	JPN	F	9
POA2303	JPN	M	4
POA2303	KOR	F	11
POA2303	KOR	M	8
POA2303	LKA	F	3
POA2303	MKD	F	21
POA2303	MKD	M	26
POA2303	MLT	F	3
POA2303	MLT	M	3
POA2303	MYS	F	9
POA2303	MYS	M	8
POA2303	NLD	F	6
POA2303	NLD	M	8
POA2303	NPL	F	19
POA2303	NPL	M	32
POA2303	NZL	F	53
POA2303	NZL	M	46
POA2303	PAK	M	4
POA2303	PHL	F	31
POA2303	PHL	M	5
POA2303	PNG	F	3
POA2303	POL	F	8
POA2303	POL	M	4
POA2303	SGP	F	5
POA2303	SGP	M	4
POA2303	THA	F	12
POA2303	TUR	M	4
POA2303	USA	F	34
POA2303	USA	M	22
POA2303	VNM	F	16
POA2303	VNM	M	20
POA2303	ZAF	F	18
POA2303	ZAF	M	20
POA2303	ZWE	F	8
POA2303	ZWE	M	3
POA2304		F	545
POA2304		M	540
POA2304	AFG	F	12
POA2304	AFG	M	7
POA2304	AUS	F	6531
POA2304	AUS	M	6286
POA2304	BGD	F	10
POA2304	BGD	M	17
POA2304	BIH	F	20
POA2304	BIH	M	15
POA2304	BRA	F	3
POA2304	BRA	M	10
POA2304	CAN	F	22
POA2304	CAN	M	11
POA2304	CHL	F	3
POA2304	CHN	F	54
POA2304	CHN	M	58
POA2304	DEU	F	38
POA2304	DEU	M	29
POA2304	EGY	M	4
POA2304	FJI	F	11
POA2304	FJI	M	8
POA2304	FRA	F	9
POA2304	FRA	M	4
POA2304	GBR	F	193
POA2304	GBR	M	206
POA2304	GRC	F	17
POA2304	GRC	M	12
POA2304	HKG	F	17
POA2304	HKG	M	10
POA2304	HRV	F	15
POA2304	HRV	M	13
POA2304	IDN	F	12
POA2304	IDN	M	21
POA2304	IND	F	28
POA2304	IND	M	40
POA2304	IRL	F	9
POA2304	IRL	M	16
POA2304	IRN	F	3
POA2304	IRN	M	7
POA2304	ITA	F	34
POA2304	ITA	M	25
POA2304	JPN	F	9
POA2304	JPN	M	7
POA2304	KHM	M	3
POA2304	KOR	F	11
POA2304	KOR	M	8
POA2304	LKA	F	7
POA2304	LKA	M	9
POA2304	MKD	F	26
POA2304	MKD	M	29
POA2304	MMR	F	5
POA2304	MMR	M	4
POA2304	MYS	F	16
POA2304	MYS	M	18
POA2304	NLD	F	14
POA2304	NLD	M	14
POA2304	NPL	F	7
POA2304	NPL	M	14
POA2304	NZL	F	91
POA2304	NZL	M	115
POA2304	PAK	F	9
POA2304	PAK	M	27
POA2304	PHL	F	97
POA2304	PHL	M	24
POA2304	PNG	F	7
POA2304	PNG	M	3
POA2304	POL	F	8
POA2304	POL	M	7
POA2304	SGP	F	8
POA2304	SGP	M	5
POA2304	THA	F	37
POA2304	THA	M	10
POA2304	TWN	F	4
POA2304	TWN	M	3
POA2304	USA	F	29
POA2304	USA	M	27
POA2304	VNM	F	43
POA2304	VNM	M	40
POA2304	WSM	F	3
POA2304	WSM	M	5
POA2304	ZAF	F	25
POA2304	ZAF	M	12
POA2304	ZWE	F	4
POA2304	ZWE	M	9
POA2305		F	274
POA2305		M	274
POA2305	AUS	F	5590
POA2305	AUS	M	5475
POA2305	BGD	F	16
POA2305	BGD	M	18
POA2305	BIH	F	3
POA2305	BRA	F	10
POA2305	BRA	M	5
POA2305	CAN	F	16
POA2305	CAN	M	21
POA2305	CHL	M	3
POA2305	CHN	F	45
POA2305	CHN	M	34
POA2305	DEU	F	26
POA2305	DEU	M	14
POA2305	FJI	F	3
POA2305	FJI	M	3
POA2305	FRA	F	8
POA2305	FRA	M	8
POA2305	GBR	F	183
POA2305	GBR	M	185
POA2305	GRC	F	12
POA2305	GRC	M	4
POA2305	HKG	F	7
POA2305	HKG	M	8
POA2305	HRV	F	4
POA2305	HRV	M	4
POA2305	IDN	F	9
POA2305	IDN	M	6
POA2305	IND	F	49
POA2305	IND	M	51
POA2305	IRL	F	18
POA2305	IRL	M	18
POA2305	IRN	F	8
POA2305	IRN	M	11
POA2305	ITA	F	24
POA2305	ITA	M	18
POA2305	JPN	F	5
POA2305	JPN	M	4
POA2305	KHM	F	5
POA2305	KOR	F	14
POA2305	KOR	M	7
POA2305	LKA	F	16
POA2305	LKA	M	21
POA2305	MKD	F	14
POA2305	MKD	M	27
POA2305	MMR	F	3
POA2305	MYS	F	21
POA2305	MYS	M	12
POA2305	NLD	F	8
POA2305	NLD	M	6
POA2305	NPL	F	20
POA2305	NPL	M	18
POA2305	NZL	F	68
POA2305	NZL	M	63
POA2305	PAK	F	14
POA2305	PAK	M	17
POA2305	PHL	F	56
POA2305	PHL	M	27
POA2305	PNG	F	4
POA2305	PNG	M	4
POA2305	POL	F	3
POA2305	POL	M	5
POA2305	SGP	F	4
POA2305	SGP	M	3
POA2305	THA	F	11
POA2305	THA	M	3
POA2305	USA	F	22
POA2305	USA	M	22
POA2305	VNM	F	14
POA2305	VNM	M	3
POA2305	ZAF	F	22
POA2305	ZAF	M	26
POA2305	ZWE	F	8
POA2306		F	290
POA2306		M	241
POA2306	AUS	F	1443
POA2306	AUS	M	1302
POA2306	DEU	F	5
POA2306	DEU	M	4
POA2306	GBR	F	20
POA2306	GBR	M	27
POA2306	IND	F	3
POA2306	IND	M	4
POA2306	MYS	M	4
POA2306	NLD	F	3
POA2306	NZL	F	10
POA2306	NZL	M	13
POA2306	PHL	F	17
POA2306	PHL	M	3
POA2306	THA	F	7
POA2306	VNM	F	7
POA2307		F	162
POA2307		M	170
POA2307	AUS	F	1837
POA2307	AUS	M	1827
POA2307	BGD	F	6
POA2307	BGD	M	4
POA2307	BRA	M	6
POA2307	CHN	F	37
POA2307	CHN	M	42
POA2307	DEU	F	4
POA2307	DEU	M	3
POA2307	GBR	F	36
POA2307	GBR	M	58
POA2307	HKG	F	5
POA2307	HKG	M	3
POA2307	HRV	F	6
POA2307	IDN	M	14
POA2307	IND	F	25
POA2307	IND	M	37
POA2307	IRL	M	3
POA2307	IRN	F	6
POA2307	IRN	M	3
POA2307	IRQ	F	5
POA2307	IRQ	M	4
POA2307	JPN	F	4
POA2307	KOR	F	5
POA2307	KOR	M	7
POA2307	MYS	F	5
POA2307	MYS	M	14
POA2307	NPL	F	6
POA2307	NPL	M	3
POA2307	NZL	F	20
POA2307	NZL	M	17
POA2307	PAK	F	3
POA2307	PAK	M	33
POA2307	PHL	F	21
POA2307	PHL	M	11
POA2307	PNG	F	6
POA2307	POL	F	6
POA2307	SGP	F	5
POA2307	THA	F	5
POA2307	USA	F	7
POA2307	USA	M	4
POA2307	VNM	F	12
POA2307	VNM	M	6
POA2307	WSM	F	7
POA2307	ZAF	F	5
POA2307	ZAF	M	12
POA2307	ZWE	M	3
POA2308		F	203
POA2308		M	175
POA2308	AUS	F	478
POA2308	AUS	M	382
POA2308	CAN	F	3
POA2308	CHN	F	4
POA2308	FJI	F	3
POA2308	GBR	F	11
POA2308	HKG	F	10
POA2308	HKG	M	3
POA2308	IND	F	3
POA2308	IND	M	7
POA2308	IRQ	F	4
POA2308	MYS	F	7
POA2308	NZL	F	3
POA2308	PHL	F	7
POA2308	VNM	F	3
POA2308	ZAF	F	4
POA2308	ZAF	M	4
POA2308	ZWE	F	7
POA2308	ZWE	M	7
POA2311		F	32
POA2311		M	20
POA2311	AUS	F	408
POA2311	AUS	M	417
POA2311	DEU	F	4
POA2311	GBR	F	4
POA2311	GBR	M	8
POA2311	NZL	F	3
POA2311	USA	F	4
POA2312		F	49
POA2312		M	48
POA2312	AUS	F	646
POA2312	AUS	M	644
POA2312	CHN	M	3
POA2312	DEU	F	5
POA2312	GBR	F	24
POA2312	GBR	M	29
POA2312	IND	F	3
POA2312	NZL	F	6
POA2312	NZL	M	9
POA2312	PHL	F	4
POA2312	USA	F	3
POA2315		F	482
POA2315		M	443
POA2315	AUS	F	6143
POA2315	AUS	M	5661
POA2315	BRA	F	11
POA2315	CAN	F	27
POA2315	CAN	M	18
POA2315	CHL	F	13
POA2315	CHL	M	13
POA2315	CHN	F	29
POA2315	CHN	M	16
POA2315	DEU	F	56
POA2315	DEU	M	39
POA2315	EGY	F	4
POA2315	EGY	M	10
POA2315	FJI	F	8
POA2315	FJI	M	7
POA2315	FRA	F	10
POA2315	FRA	M	8
POA2315	GBR	F	523
POA2315	GBR	M	508
POA2315	GRC	F	10
POA2315	GRC	M	21
POA2315	HKG	F	5
POA2315	HKG	M	12
POA2315	HRV	F	25
POA2315	HRV	M	30
POA2315	IDN	F	13
POA2315	IND	F	26
POA2315	IND	M	36
POA2315	IRL	F	30
POA2315	IRL	M	24
POA2315	IRQ	M	5
POA2315	ITA	F	27
POA2315	ITA	M	42
POA2315	JPN	F	7
POA2315	JPN	M	8
POA2315	KOR	F	6
POA2315	KOR	M	4
POA2315	LBN	F	8
POA2315	LKA	M	3
POA2315	MKD	F	3
POA2315	MLT	F	15
POA2315	MLT	M	19
POA2315	MUS	F	8
POA2315	MUS	M	12
POA2315	MYS	F	17
POA2315	MYS	M	15
POA2315	NLD	F	32
POA2315	NLD	M	23
POA2315	NPL	F	34
POA2315	NPL	M	50
POA2315	NZL	F	137
POA2315	NZL	M	116
POA2315	PAK	M	6
POA2315	PHL	F	57
POA2315	PHL	M	29
POA2315	PNG	F	8
POA2315	PNG	M	12
POA2315	POL	F	14
POA2315	POL	M	12
POA2315	SGP	F	7
POA2315	SGP	M	3
POA2315	THA	F	35
POA2315	THA	M	20
POA2315	TUR	F	8
POA2315	TUR	M	8
POA2315	TWN	F	4
POA2315	USA	F	49
POA2315	USA	M	35
POA2315	VNM	F	7
POA2315	VNM	M	7
POA2315	ZAF	F	47
POA2315	ZAF	M	45
POA2315	ZWE	F	8
POA2315	ZWE	M	5
POA2316		F	231
POA2316		M	223
POA2316	AUS	F	2632
POA2316	AUS	M	2636
POA2316	CAN	F	10
POA2316	CAN	M	6
POA2316	CHL	F	4
POA2316	CHL	M	4
POA2316	CHN	F	3
POA2316	DEU	F	22
POA2316	DEU	M	23
POA2316	EGY	F	4
POA2316	FJI	F	6
POA2316	FJI	M	4
POA2316	FRA	M	8
POA2316	GBR	F	221
POA2316	GBR	M	196
POA2316	HRV	M	4
POA2316	IDN	M	4
POA2316	IND	F	3
POA2316	IND	M	5
POA2316	IRL	M	9
POA2316	ITA	F	13
POA2316	ITA	M	12
POA2316	LBN	M	3
POA2316	MLT	F	11
POA2316	MLT	M	7
POA2316	MMR	F	6
POA2316	MYS	F	7
