POA_CODE_2021	CountryOfBirth	persons
POA2776	IDN	5
POA2776	IND	13
POA2776	IRL	11
POA2776	IRQ	4
POA2776	ITA	7
POA2776	KOR	3
POA2776	LBN	8
POA2776	LKA	9
POA2776	MYS	11
POA2776	NLD	17
POA2776	NZL	62
POA2776	PHL	12
POA2776	PNG	6
POA2776	POL	10
POA2776	SGP	5
POA2776	THA	6
POA2776	USA	27
POA2776	VNM	3
POA2776	ZAF	20
POA2777		764
POA2777	AFG	5
POA2777	AUS	14681
POA2777	BGD	6
POA2777	BIH	3
POA2777	BRA	13
POA2777	CAN	28
POA2777	CHL	29
POA2777	CHN	27
POA2777	DEU	101
POA2777	EGY	3
POA2777	FJI	20
POA2777	FRA	19
POA2777	GBR	1071
POA2777	GRC	20
POA2777	HKG	9
POA2777	HRV	16
POA2777	IDN	19
POA2777	IND	56
POA2777	IRL	75
POA2777	IRN	8
POA2777	IRQ	7
POA2777	ITA	26
POA2777	JPN	23
POA2777	KHM	4
POA2777	KOR	6
POA2777	LBN	6
POA2777	LKA	18
POA2777	MLT	26
POA2777	MMR	4
POA2777	MUS	10
POA2777	MYS	27
POA2777	NLD	82
POA2777	NPL	13
POA2777	NZL	203
POA2777	PAK	6
POA2777	PHL	59
POA2777	PNG	19
POA2777	POL	45
POA2777	SGP	16
POA2777	THA	24
POA2777	TWN	3
POA2777	USA	105
POA2777	VNM	18
POA2777	WSM	3
POA2777	ZAF	82
POA2777	ZWE	8
POA2778		108
POA2778	AUS	1933
POA2778	BRA	4
POA2778	CAN	8
POA2778	CHL	6
POA2778	CHN	8
POA2778	DEU	13
POA2778	EGY	5
POA2778	FRA	7
POA2778	GBR	182
POA2778	HKG	4
POA2778	IDN	3
POA2778	IND	16
POA2778	IRL	11
POA2778	ITA	10
POA2778	KOR	4
POA2778	MLT	4
POA2778	MYS	14
POA2778	NLD	19
POA2778	NZL	29
POA2778	PHL	4
POA2778	PNG	12
POA2778	POL	4
POA2778	SGP	5
POA2778	USA	16
POA2778	ZAF	10
POA2779		253
POA2779	AUS	4141
POA2779	BGD	3
POA2779	BRA	5
POA2779	CAN	10
POA2779	CHL	11
POA2779	CHN	11
POA2779	DEU	35
POA2779	EGY	9
POA2779	FJI	9
POA2779	FRA	6
POA2779	GBR	286
POA2779	GRC	5
POA2779	HKG	5
POA2779	HRV	7
POA2779	IDN	9
POA2779	IND	14
POA2779	IRL	11
POA2779	ITA	7
POA2779	JPN	7
POA2779	KHM	3
POA2779	KOR	6
POA2779	LKA	3
POA2779	MLT	7
POA2779	MUS	4
POA2779	MYS	5
POA2779	NLD	23
POA2779	NZL	69
POA2779	PAK	3
POA2779	PHL	19
POA2779	PNG	4
POA2779	POL	16
POA2779	SGP	5
POA2779	THA	21
POA2779	USA	31
POA2779	VNM	6
POA2779	ZAF	17
POA2780		972
POA2780	AUS	9680
POA2780	BGD	3
POA2780	BIH	5
POA2780	BRA	9
POA2780	CAN	57
POA2780	CHL	27
POA2780	CHN	119
POA2780	DEU	134
POA2780	EGY	14
POA2780	FJI	14
POA2780	FRA	58
POA2780	GBR	910
POA2780	GRC	12
POA2780	HKG	28
POA2780	HRV	11
POA2780	IDN	30
POA2780	IND	86
POA2780	IRL	57
POA2780	IRN	3
POA2780	IRQ	9
POA2780	ITA	46
POA2780	JPN	27
POA2780	KHM	15
POA2780	KOR	34
POA2780	LBN	12
POA2780	LKA	17
POA2780	MKD	5
POA2780	MLT	13
POA2780	MMR	3
POA2780	MUS	6
POA2780	MYS	45
POA2780	NLD	46
POA2780	NPL	30
POA2780	NZL	270
POA2780	PAK	9
POA2780	PHL	106
POA2780	PNG	12
POA2780	POL	44
POA2780	SGP	21
POA2780	THA	47
POA2780	TUR	3
POA2780	TWN	11
POA2780	USA	129
POA2780	VNM	90
POA2780	ZAF	55
POA2780	ZWE	8
POA2782		526
POA2782	AUS	4786
POA2782	BGD	4
POA2782	BIH	4
POA2782	BRA	6
POA2782	CAN	23
POA2782	CHL	14
POA2782	CHN	18
POA2782	DEU	53
POA2782	FJI	5
POA2782	FRA	18
POA2782	GBR	472
POA2782	GRC	4
POA2782	HKG	18
POA2782	HRV	5
POA2782	IDN	11
POA2782	IND	25
POA2782	IRL	28
POA2782	ITA	19
POA2782	JPN	19
POA2782	KHM	7
POA2782	KOR	6
POA2782	LBN	3
POA2782	LKA	7
POA2782	MLT	3
POA2782	MUS	6
POA2782	MYS	7
POA2782	NLD	18
POA2782	NZL	119
POA2782	PAK	3
POA2782	PHL	32
POA2782	PNG	4
POA2782	POL	21
POA2782	SGP	4
POA2782	THA	8
POA2782	TUR	6
POA2782	TWN	5
POA2782	USA	50
POA2782	VNM	15
POA2782	WSM	4
POA2782	ZAF	26
POA2782	ZWE	4
POA2783		124
POA2783	AUS	2105
POA2783	CAN	12
POA2783	CHN	7
POA2783	DEU	20
POA2783	EGY	4
POA2783	FRA	7
POA2783	GBR	170
POA2783	GRC	3
POA2783	HKG	7
POA2783	HRV	4
POA2783	IDN	5
POA2783	IND	7
POA2783	IRL	8
POA2783	ITA	6
POA2783	JPN	7
POA2783	KHM	4
POA2783	LBN	4
POA2783	LKA	4
POA2783	MLT	4
POA2783	MYS	3
POA2783	NLD	9
POA2783	NZL	49
POA2783	PAK	4
POA2783	PHL	19
POA2783	POL	4
POA2783	SGP	4
POA2783	THA	5
POA2783	USA	18
POA2783	VNM	4
POA2783	ZAF	5
POA2784		69
POA2784	AUS	1030
POA2784	BRA	3
POA2784	CHL	8
POA2784	CHN	5
POA2784	DEU	14
POA2784	FJI	4
POA2784	GBR	73
POA2784	IND	7
POA2784	IRL	5
POA2784	LBN	4
POA2784	MLT	8
POA2784	MUS	3
POA2784	NLD	8
POA2784	NZL	20
POA2784	PAK	4
POA2784	PHL	5
POA2784	THA	3
POA2784	USA	11
POA2784	ZAF	6
POA2785		442
POA2785	AUS	3486
POA2785	BRA	10
POA2785	CAN	14
POA2785	CHN	20
POA2785	DEU	57
POA2785	EGY	3
POA2785	FJI	5
POA2785	FRA	8
POA2785	GBR	363
POA2785	GRC	4
POA2785	HKG	5
POA2785	HRV	6
POA2785	IDN	4
POA2785	IND	16
POA2785	IRL	25
POA2785	ITA	10
POA2785	JPN	11
POA2785	KHM	3
POA2785	KOR	8
POA2785	LBN	7
POA2785	LKA	5
POA2785	MUS	7
POA2785	MYS	9
POA2785	NLD	15
POA2785	NZL	98
POA2785	PAK	3
POA2785	PHL	25
POA2785	PNG	6
POA2785	POL	3
POA2785	SGP	11
POA2785	THA	16
POA2785	TUR	4
POA2785	USA	57
POA2785	VNM	3
POA2785	ZAF	30
POA2785	ZWE	5
POA2786		99
POA2786	AUS	868
POA2786	CAN	10
POA2786	CHL	4
POA2786	DEU	10
POA2786	GBR	96
POA2786	GRC	4
POA2786	HKG	3
POA2786	IRL	8
POA2786	ITA	5
POA2786	JPN	3
POA2786	KOR	4
POA2786	MMR	6
POA2786	NZL	30
POA2786	PHL	6
POA2786	USA	10
POA2786	ZAF	5
POA2787		619
POA2787	AUS	3540
POA2787	BIH	8
POA2787	CAN	4
POA2787	CHN	17
POA2787	DEU	20
POA2787	EGY	4
POA2787	FJI	21
POA2787	FRA	8
POA2787	GBR	120
POA2787	GRC	5
POA2787	HRV	4
POA2787	IDN	6
POA2787	IND	25
POA2787	IRL	8
POA2787	IRN	3
POA2787	ITA	13
POA2787	JPN	5
POA2787	KHM	3
POA2787	KOR	4
POA2787	LBN	5
POA2787	LKA	5
POA2787	NLD	11
POA2787	NPL	12
POA2787	NZL	65
POA2787	PHL	13
POA2787	POL	3
POA2787	THA	6
POA2787	USA	4
POA2787	ZAF	26
POA2787	ZWE	3
POA2790		1364
POA2790	AUS	12586
POA2790	BGD	5
POA2790	BIH	7
POA2790	CAN	12
POA2790	CHL	13
POA2790	CHN	49
POA2790	DEU	52
POA2790	EGY	4
POA2790	FJI	17
POA2790	FRA	7
POA2790	GBR	493
POA2790	GRC	16
POA2790	HKG	17
POA2790	HRV	18
POA2790	IDN	14
POA2790	IND	81
POA2790	IRL	24
POA2790	IRN	6
POA2790	ITA	44
POA2790	JPN	3
POA2790	KHM	8
POA2790	KOR	10
POA2790	LBN	13
POA2790	LKA	12
POA2790	MLT	7
POA2790	MUS	5
POA2790	MYS	24
POA2790	NLD	40
POA2790	NPL	21
POA2790	NZL	170
POA2790	PAK	13
POA2790	PHL	98
POA2790	PNG	14
POA2790	POL	21
POA2790	SGP	10
POA2790	THA	37
POA2790	TUR	7
POA2790	TWN	3
POA2790	USA	35
POA2790	VNM	27
POA2790	WSM	7
POA2790	ZAF	27
POA2791		44
POA2791	AUS	257
POA2791	GBR	12
POA2791	NLD	3
POA2791	NZL	3
POA2792		29
POA2792	AUS	322
POA2792	GBR	15
POA2792	PHL	4
POA2793		149
POA2793	AUS	843
POA2793	CHL	5
POA2793	DEU	3
POA2793	GBR	32
POA2793	IND	4
POA2793	IRL	3
POA2793	NLD	9
POA2793	NZL	12
POA2793	ZAF	5
POA2794		909
POA2794	AUS	9014
POA2794	BGD	6
POA2794	BRA	6
POA2794	CAN	7
POA2794	CHL	4
POA2794	CHN	20
POA2794	DEU	35
POA2794	EGY	4
POA2794	FJI	9
POA2794	GBR	161
POA2794	GRC	6
POA2794	HKG	7
POA2794	HRV	11
POA2794	IDN	9
POA2794	IND	43
POA2794	IRL	3
POA2794	IRQ	3
POA2794	ITA	9
POA2794	JPN	4
POA2794	KHM	5
POA2794	KOR	7
POA2794	MLT	7
POA2794	MYS	4
POA2794	NLD	24
POA2794	NPL	7
POA2794	NZL	61
POA2794	PAK	7
POA2794	PHL	40
POA2794	PNG	7
POA2794	SGP	10
POA2794	THA	8
POA2794	USA	15
POA2794	VNM	8
POA2794	WSM	7
POA2794	ZAF	28
POA2795		2950
POA2795	AFG	20
POA2795	AUS	38097
POA2795	BGD	58
POA2795	BIH	3
POA2795	BRA	7
POA2795	CAN	62
POA2795	CHL	13
POA2795	CHN	98
POA2795	DEU	103
POA2795	EGY	21
POA2795	FJI	50
POA2795	FRA	27
POA2795	GBR	1065
POA2795	GRC	20
POA2795	HKG	17
POA2795	HRV	36
POA2795	IDN	35
POA2795	IND	359
POA2795	IRL	84
POA2795	IRN	34
POA2795	IRQ	17
POA2795	ITA	41
POA2795	JPN	32
POA2795	KHM	14
POA2795	KOR	32
POA2795	LBN	50
POA2795	LKA	92
POA2795	MKD	5
POA2795	MLT	21
POA2795	MUS	4
POA2795	MYS	48
POA2795	NLD	101
POA2795	NPL	176
POA2795	NZL	450
POA2795	PAK	60
POA2795	PHL	256
POA2795	PNG	24
POA2795	POL	16
POA2795	SGP	24
POA2795	THA	79
POA2795	TUR	4
POA2795	TWN	5
POA2795	USA	104
POA2795	VNM	82
POA2795	WSM	6
POA2795	ZAF	130
POA2795	ZWE	30
POA2797		54
POA2797	AUS	364
POA2797	DEU	4
POA2797	NZL	8
POA2797	ZAF	3
POA2798		212
POA2798	AUS	1839
POA2798	DEU	11
POA2798	GBR	55
POA2798	HKG	4
POA2798	IRL	3
POA2798	NLD	8
POA2798	NZL	36
POA2798	PHL	4
POA2798	SGP	5
POA2798	USA	5
POA2798	ZAF	5
POA2799		175
POA2799	AUS	3757
POA2799	CAN	3
POA2799	CHN	4
POA2799	DEU	11
POA2799	FJI	5
POA2799	FRA	6
POA2799	GBR	89
POA2799	IDN	3
POA2799	IND	3
POA2799	IRL	4
POA2799	ITA	5
POA2799	LKA	4
POA2799	MLT	5
POA2799	NLD	6
POA2799	NZL	41
POA2799	PAK	4
POA2799	PHL	5
POA2799	PNG	6
POA2799	THA	9
POA2799	USA	3
POA2799	ZAF	3
POA2800		3277
POA2800	AFG	12
POA2800	AUS	40569
POA2800	BGD	28
POA2800	BIH	4
POA2800	BRA	19
POA2800	CAN	68
POA2800	CHL	9
POA2800	CHN	178
POA2800	DEU	124
POA2800	EGY	7
POA2800	FJI	46
POA2800	FRA	37
POA2800	GBR	919
POA2800	GRC	25
POA2800	HKG	34
POA2800	HRV	26
POA2800	IDN	40
POA2800	IND	508
POA2800	IRL	48
POA2800	IRN	23
POA2800	IRQ	18
POA2800	ITA	96
POA2800	JPN	26
POA2800	KHM	7
POA2800	KOR	68
POA2800	LBN	8
POA2800	LKA	65
POA2800	MKD	8
POA2800	MLT	9
POA2800	MMR	11
POA2800	MUS	3
POA2800	MYS	56
POA2800	NLD	96
POA2800	NPL	233
POA2800	NZL	457
POA2800	PAK	81
POA2800	PHL	317
POA2800	PNG	21
POA2800	POL	31
POA2800	SGP	39
POA2800	THA	89
POA2800	TUR	16
POA2800	TWN	24
POA2800	USA	113
POA2800	VNM	49
POA2800	WSM	10
POA2800	ZAF	211
POA2800	ZWE	114
POA2803		10
POA2803	AUS	242
POA2803	GBR	14
POA2803	NZL	4
POA2804		336
POA2804	AUS	2324
POA2804	CAN	4
POA2804	CHN	8
POA2804	DEU	8
POA2804	GBR	42
POA2804	HKG	3
POA2804	IND	18
POA2804	IRL	7
POA2804	ITA	3
POA2804	LKA	4
POA2804	MYS	3
POA2804	NLD	8
POA2804	NPL	7
POA2804	NZL	15
POA2804	PHL	3
POA2804	THA	8
POA2804	USA	28
POA2805		52
POA2805	AUS	334
POA2805	GBR	7
POA2805	IRL	3
POA2805	MYS	3
POA2805	NZL	4
POA2805	PHL	8
POA2805	ZAF	4
POA2806		132
POA2806	AUS	680
POA2806	DEU	6
POA2806	GBR	26
POA2806	IRL	4
POA2806	NLD	3
POA2806	NZL	6
POA2807		57
POA2807	AUS	359
POA2807	GBR	9
POA2807	NZL	7
POA2807	PHL	3
POA2807	USA	3
POA2808		34
POA2808	AUS	159
POA2808	GBR	14
POA2808	NZL	4
POA2809		19
POA2809	AUS	165
POA2809	DEU	5
POA2809	GBR	3
POA2809	ZWE	4
POA2810		294
POA2810	AUS	2683
POA2810	BGD	4
POA2810	DEU	3
POA2810	EGY	3
POA2810	GBR	58
POA2810	GRC	3
POA2810	HKG	3
POA2810	IND	9
POA2810	ITA	3
POA2810	MLT	5
POA2810	NLD	5
POA2810	NZL	17
POA2810	PHL	12
POA2810	USA	9
POA2810	VNM	6
POA2817		44
POA2817	AUS	303
POA2817	GBR	4
POA2817	USA	3
POA2818		77
POA2818	AUS	733
POA2818	DEU	7
POA2818	GBR	12
POA2818	MLT	4
POA2818	NZL	10
POA2820		937
POA2820	AFG	5
POA2820	AUS	5943
POA2820	CAN	6
POA2820	CHL	20
POA2820	CHN	29
POA2820	DEU	12
POA2820	FJI	8
POA2820	FRA	8
POA2820	GBR	110
POA2820	GRC	3
POA2820	HKG	11
POA2820	IDN	3
POA2820	IND	9
POA2820	IRL	12
POA2820	IRN	7
POA2820	ITA	4
POA2820	KOR	5
POA2820	LBN	10
POA2820	LKA	5
POA2820	MKD	4
POA2820	MLT	4
POA2820	MMR	3
POA2820	MYS	16
POA2820	NLD	9
POA2820	NPL	7
POA2820	NZL	64
POA2820	PAK	10
POA2820	PHL	39
POA2820	THA	6
POA2820	USA	11
POA2820	VNM	17
POA2820	ZAF	10
POA2821		676
POA2821	AUS	3932
POA2821	CAN	9
POA2821	CHN	6
POA2821	DEU	15
POA2821	FJI	3
POA2821	GBR	54
POA2821	IND	14
POA2821	IRL	7
POA2821	ITA	3
POA2821	MYS	4
POA2821	NZL	14
POA2821	PHL	12
POA2821	THA	3
POA2821	USA	9
POA2821	ZAF	12
POA2821	ZWE	8
POA2822		68
POA2822	AUS	344
POA2822	GBR	10
POA2822	NZL	4
POA2822	USA	3
POA2823		196
POA2823	AUS	1102
POA2823	DEU	3
POA2823	GBR	17
POA2823	IRL	3
POA2823	NPL	4
POA2823	NZL	9
POA2823	PHL	3
POA2823	ZAF	3
POA2824		277
POA2824	AUS	1683
POA2824	BGD	3
POA2824	FRA	3
POA2824	GBR	13
POA2824	IND	5
POA2824	JPN	4
POA2824	KOR	5
POA2824	MYS	4
POA2824	NZL	18
POA2824	PHL	23
POA2824	THA	3
POA2824	TWN	6
POA2824	ZAF	11
POA2825		177
POA2825	AUS	1904
POA2825	CAN	3
POA2825	CHN	3
POA2825	FJI	10
POA2825	GBR	16
POA2825	IDN	5
POA2825	IND	13
POA2825	IRL	9
POA2825	NPL	7
POA2825	NZL	15
POA2825	PAK	5
POA2825	PHL	5
POA2825	PNG	6
POA2825	THA	8
POA2825	VNM	4
POA2825	ZAF	6
POA2825	ZWE	7
POA2826		11
POA2826	AUS	161
POA2826	GBR	6
POA2826	IRL	3
POA2827		457
POA2827	AUS	3100
POA2827	CHN	3
POA2827	DEU	11
POA2827	GBR	40
POA2827	GRC	4
POA2827	IND	12
POA2827	NLD	4
POA2827	NPL	3
POA2827	NZL	11
POA2827	PHL	16
POA2827	THA	3
POA2827	TWN	6
POA2827	ZAF	7
POA2828		112
POA2828	AUS	665
POA2828	GBR	8
POA2828	IND	5
POA2828	NZL	3
POA2829		458
POA2829	AUS	2410
POA2829	CHN	5
POA2829	DEU	4
POA2829	GBR	12
POA2829	IDN	4
POA2829	IND	26
POA2829	IRL	6
POA2829	NZL	12
POA2829	PHL	14
POA2829	VNM	3
POA2829	ZAF	7
POA2830		4092
POA2830	AUS	36564
POA2830	BGD	140
POA2830	BRA	11
POA2830	CAN	21
POA2830	CHL	6
POA2830	CHN	153
POA2830	DEU	56
POA2830	EGY	15
POA2830	FJI	73
POA2830	FRA	20
POA2830	GBR	493
POA2830	GRC	24
POA2830	HKG	27
POA2830	HRV	5
POA2830	IDN	19
POA2830	IND	750
POA2830	IRL	37
POA2830	IRN	19
POA2830	IRQ	9
POA2830	ITA	35
POA2830	JPN	13
POA2830	KHM	7
POA2830	KOR	43
POA2830	LBN	31
POA2830	LKA	179
POA2830	MKD	4
POA2830	MLT	5
POA2830	MMR	14
POA2830	MUS	11
POA2830	MYS	36
POA2830	NLD	66
POA2830	NPL	703
POA2830	NZL	314
POA2830	PAK	162
POA2830	PHL	336
POA2830	PNG	28
POA2830	POL	15
POA2830	SGP	14
POA2830	THA	46
POA2830	TUR	3
POA2830	TWN	35
POA2830	USA	57
POA2830	VNM	50
POA2830	ZAF	113
POA2830	ZWE	98
POA2831		261
POA2831	AUS	1516
POA2831	DEU	4
POA2831	GBR	24
POA2831	IRL	3
POA2831	NLD	3
POA2831	NZL	15
POA2831	PHL	5
POA2831	USA	8
POA2831	ZAF	3
POA2832		746
POA2832	AUS	1320
POA2832	CAN	5
POA2832	CHN	11
POA2832	GBR	21
POA2832	IND	9
POA2832	NLD	3
POA2832	NPL	4
POA2832	NZL	17
POA2832	PHL	6
POA2833		170
POA2833	AUS	436
POA2833	DEU	3
POA2833	IDN	3
POA2833	IND	4
POA2833	NZL	4
POA2833	PHL	4
POA2834		509
POA2834	AUS	1271
POA2834	BIH	4
POA2834	CAN	3
POA2834	DEU	18
POA2834	FJI	4
POA2834	GBR	30
POA2834	GRC	3
POA2834	HRV	16
POA2834	IND	7
POA2834	IRL	4
POA2834	ITA	3
POA2834	JPN	3
POA2834	NLD	3
POA2834	NZL	25
POA2834	PAK	6
POA2834	PHL	28
POA2834	THA	10
POA2834	USA	9
POA2835		652
POA2835	AUS	2895
POA2835	BGD	3
POA2835	CAN	4
POA2835	CHN	5
POA2835	DEU	6
POA2835	EGY	7
POA2835	FJI	5
POA2835	GBR	28
POA2835	IDN	3
POA2835	IND	20
POA2835	IRL	7
POA2835	ITA	6
POA2835	KHM	3
POA2835	LKA	4
POA2835	MYS	3
POA2835	NLD	3
POA2835	NPL	3
POA2835	NZL	54
POA2835	PAK	7
POA2835	PHL	21
POA2835	PNG	11
POA2835	THA	5
POA2835	USA	7
POA2835	VNM	4
POA2835	ZAF	17
POA2835	ZWE	3
POA2836		176
POA2836	AUS	689
POA2836	DEU	5
POA2836	GBR	6
POA2836	IND	3
POA2836	NZL	10
POA2838		52
POA2838	AUS	171
POA2839		175
POA2839	AUS	863
POA2839	GBR	4
POA2839	IND	23
POA2839	NZL	3
POA2839	ZAF	3
POA2840		470
POA2840	AUS	1822
POA2840	GBR	18
POA2840	IDN	4
POA2840	IND	25
POA2840	IRL	5
POA2840	MYS	4
POA2840	NPL	21
POA2840	NZL	9
POA2840	PAK	10
POA2840	PHL	7
POA2840	USA	4
POA2842		78
POA2842	AUS	606
POA2842	CHN	3
POA2842	DEU	5
POA2842	GBR	13
POA2842	GRC	3
POA2842	NZL	7
POA2843		221
POA2843	AUS	976
POA2843	DEU	4
POA2843	GBR	38
POA2843	NZL	8
POA2843	PHL	6
POA2843	USA	5
POA2844		141
POA2844	AUS	1091
POA2844	CAN	3
POA2844	GBR	18
POA2844	GRC	5
POA2844	IND	8
POA2844	MLT	5
POA2844	NLD	3
POA2844	NZL	8
POA2844	PHL	7
POA2844	USA	5
POA2844	VNM	3
POA2845		109
POA2845	AUS	1780
POA2845	CHL	3
POA2845	CHN	8
POA2845	DEU	10
POA2845	FJI	3
POA2845	GBR	34
POA2845	HKG	3
POA2845	IND	10
POA2845	IRQ	4
POA2845	LKA	8
POA2845	MYS	4
POA2845	NLD	6
POA2845	NZL	14
POA2845	PHL	8
POA2845	USA	9
POA2846		29
POA2846	AUS	188
POA2846	DEU	5
POA2846	GBR	16
POA2846	IRL	3
POA2846	NZL	5
POA2847		236
POA2847	AUS	2043
POA2847	BIH	3
POA2847	CAN	4
POA2847	DEU	7
POA2847	FJI	4
POA2847	GBR	54
POA2847	HRV	6
POA2847	IDN	4
POA2847	ITA	5
POA2847	KHM	5
POA2847	MLT	4
POA2847	NLD	7
POA2847	NZL	25
POA2847	PHL	11
POA2847	PNG	4
POA2847	THA	4
POA2847	ZAF	4
POA2848		207
POA2848	AUS	1200
POA2848	CHN	3
POA2848	DEU	9
POA2848	FJI	5
POA2848	GBR	44
POA2848	IRQ	3
POA2848	ITA	3
POA2848	MLT	9
POA2848	NLD	4
POA2848	NZL	12
POA2848	PHL	4
POA2848	THA	6
POA2848	USA	5
POA2848	VNM	4
POA2849		194
POA2849	AUS	1265
POA2849	BRA	5
POA2849	CAN	5
POA2849	CHN	4
POA2849	DEU	11
POA2849	GBR	63
POA2849	HRV	5
POA2849	IND	3
POA2849	MLT	3
POA2849	NLD	8
POA2849	NZL	20
POA2849	PHL	8
POA2849	POL	3
POA2849	THA	3
POA2849	USA	3
POA2849	ZAF	6
POA2849	ZWE	4
POA2850		1542
POA2850	AUS	16207
POA2850	BGD	19
POA2850	BIH	5
POA2850	CAN	31
POA2850	CHL	8
POA2850	CHN	24
POA2850	DEU	53
POA2850	FJI	16
POA2850	FRA	18
POA2850	GBR	481
POA2850	GRC	12
POA2850	HKG	3
POA2850	HRV	15
POA2850	IDN	12
POA2850	IND	52
POA2850	IRL	32
POA2850	IRN	3
POA2850	ITA	20
POA2850	JPN	7
POA2850	KOR	14
POA2850	LBN	11
POA2850	LKA	6
POA2850	MLT	14
POA2850	MMR	4
POA2850	MYS	16
POA2850	NLD	44
POA2850	NPL	47
POA2850	NZL	177
POA2850	PAK	4
POA2850	PHL	83
POA2850	POL	8
POA2850	SGP	6
POA2850	THA	28
POA2850	USA	41
POA2850	VNM	17
POA2850	ZAF	54
POA2850	ZWE	15
POA2852		376
POA2852	AUS	3128
POA2852	DEU	8
POA2852	FJI	3
POA2852	FRA	3
POA2852	GBR	108
POA2852	IND	9
POA2852	IRQ	3
POA2852	NLD	5
POA2852	NZL	36
POA2852	PHL	17
POA2852	THA	3
POA2852	USA	3
POA2852	ZAF	7
POA2864		83
POA2864	AUS	704
POA2864	GBR	11
POA2864	NZL	13
POA2864	USA	3
POA2865		79
POA2865	AUS	807
POA2865	GBR	11
POA2865	IND	3
POA2865	MYS	4
POA2865	NZL	9
POA2865	PAK	4
POA2865	PHL	3
POA2866		302
POA2866	AUS	2684
POA2866	BIH	6
POA2866	DEU	8
POA2866	GBR	53
POA2866	ITA	5
POA2866	KOR	3
POA2866	NLD	3
POA2866	NZL	19
POA2866	PHL	3
POA2866	THA	4
POA2866	ZAF	15
POA2866	ZWE	6
POA2867		71
POA2867	AUS	543
POA2867	GBR	12
POA2867	NZL	5
POA2867	PHL	6
POA2867	ZAF	4
POA2868		47
POA2868	AUS	501
POA2868	GBR	11
POA2868	NZL	7
POA2868	PNG	5
POA2869		247
POA2869	AUS	1208
POA2869	DEU	3
POA2869	GBR	16
POA2869	MYS	5
POA2869	NLD	4
POA2869	NZL	11
POA2869	PHL	4
POA2869	THA	4
POA2869	USA	3
POA2869	ZAF	10
POA2870		921
POA2870	AUS	10474
POA2870	CAN	6
POA2870	CHL	3
POA2870	CHN	29
POA2870	DEU	16
POA2870	FJI	16
POA2870	GBR	146
POA2870	HKG	3
POA2870	HRV	6
POA2870	IDN	10
POA2870	IND	28
POA2870	IRL	14
POA2870	IRN	4
POA2870	IRQ	4
POA2870	ITA	6
POA2870	JPN	4
POA2870	KHM	3
POA2870	KOR	5
POA2870	LKA	12
POA2870	MYS	8
POA2870	NLD	23
POA2870	NPL	28
POA2870	NZL	76
POA2870	PAK	8
POA2870	PHL	84
POA2870	PNG	4
POA2870	POL	4
POA2870	THA	13
POA2870	USA	6
POA2870	VNM	6
POA2870	ZAF	50
POA2870	ZWE	7
POA2871		850
POA2871	AUS	7764
POA2871	BGD	3
POA2871	CAN	7
POA2871	CHN	17
POA2871	DEU	8
POA2871	FJI	3
POA2871	FRA	4
POA2871	GBR	97
POA2871	GRC	5
POA2871	IND	34
POA2871	IRL	6
POA2871	ITA	14
POA2871	JPN	3
POA2871	KHM	5
POA2871	LKA	11
POA2871	MYS	6
POA2871	NLD	6
POA2871	NPL	12
POA2871	NZL	44
POA2871	PHL	32
POA2871	THA	9
POA2871	USA	8
POA2871	VNM	3
POA2871	ZAF	16
POA2871	ZWE	4
POA2873		75
POA2873	AUS	468
POA2873	FJI	3
POA2873	GBR	10
POA2873	IND	3
POA2873	NZL	3
POA2874		50
POA2874	AUS	301
POA2874	GBR	4
POA2874	PHL	6
POA2875		71
POA2875	AUS	704
POA2875	CHN	5
POA2875	GBR	13
POA2875	IND	3
POA2875	PHL	5
POA2876		72
POA2876	AUS	422
POA2877		467
POA2877	AUS	2946
POA2877	CHN	3
POA2877	DEU	8
POA2877	GBR	21
POA2877	IND	34
POA2877	LKA	8
POA2877	NLD	5
POA2877	NPL	9
POA2877	NZL	12
POA2877	PAK	3
POA2877	PHL	37
POA2877	ZAF	10
POA2878		66
POA2878	AUS	213
POA2878	FJI	4
POA2879		122
POA2879	AUS	441
POA2879	DEU	4
POA2879	GBR	5
POA2879	MLT	3
POA2879	NLD	4
POA2880		1688
POA2880	AUS	15551
POA2880	BGD	4
POA2880	BIH	4
POA2880	CAN	10
POA2880	CHN	18
POA2880	DEU	35
POA2880	EGY	3
POA2880	FJI	14
POA2880	FRA	10
POA2880	GBR	177
POA2880	GRC	8
POA2880	HRV	4
POA2880	IDN	5
POA2880	IND	70
POA2880	IRL	9
POA2880	IRN	3
POA2880	ITA	25
POA2880	JPN	4
POA2880	KOR	3
POA2880	LKA	8
POA2880	MLT	22
POA2880	MMR	5
POA2880	MYS	16
POA2880	NLD	17
POA2880	NPL	7
POA2880	NZL	81
POA2880	PHL	201
POA2880	PNG	10
POA2880	THA	14
POA2880	USA	27
POA2880	VNM	7
POA2880	ZAF	17
POA2880	ZWE	10
POA2898		50
POA2898	AUS	333
POA2898	CAN	7
POA2898	CHL	7
POA2898	DEU	5
POA2898	FJI	3
POA2898	GBR	5
POA2898	JPN	4
POA2898	MYS	3
POA2898	NZL	23
POA2898	PNG	3
POA2898	TWN	5
POA2899		309
POA2899	AUS	1345
POA2899	BRA	4
POA2899	CAN	10
POA2899	CHN	4
POA2899	DEU	5
POA2899	FJI	33
POA2899	FRA	4
POA2899	GBR	60
POA2899	IND	5
POA2899	NLD	5
POA2899	NZL	322
POA2899	PHL	35
POA2899	PNG	4
