POA_CODE_2021	Age5yr	Indigenous	Sex	persons
POA5400	0-4	0	F	31
POA5400	0-4	0	M	34
POA5400	5-9	0	F	34
POA5400	5-9	0	M	41
POA5400	10-14	0	F	20
POA5400	10-14	0	M	40
POA5400	15-19	0	F	37
POA5400	15-19	0	M	21
POA5400	20-24		F	5
POA5400	20-24		M	4
POA5400	20-24	0	F	105
POA5400	20-24	0	M	50
POA5400	25-29		M	4
POA5400	25-29	0	F	39
POA5400	25-29	0	M	36
POA5400	30-34	0	F	26
POA5400	30-34	0	M	24
POA5400	35-39		M	3
POA5400	35-39	0	F	41
POA5400	35-39	0	M	31
POA5400	40-44	0	F	27
POA5400	40-44	0	M	30
POA5400	45-49	0	F	30
POA5400	45-49	0	M	26
POA5400	50-54	0	F	29
POA5400	50-54	0	M	34
POA5400	55-59		F	6
POA5400	55-59		M	8
POA5400	55-59	0	F	30
POA5400	55-59	0	M	36
POA5400	60-64	0	F	29
POA5400	60-64	0	M	34
POA5400	65+		F	5
POA5400	65+		M	5
POA5400	65+	0	F	36
POA5400	65+	0	M	56
POA5401	0-4	0	F	18
POA5401	0-4	0	M	16
POA5401	0-4	1	M	3
POA5401	5-9	0	F	23
POA5401	5-9	0	M	27
POA5401	5-9	1	F	3
POA5401	10-14	0	F	29
POA5401	10-14	0	M	25
POA5401	10-14	1	F	3
POA5401	10-14	1	M	4
POA5401	15-19		F	5
POA5401	15-19	0	F	21
POA5401	15-19	0	M	22
POA5401	20-24	0	F	13
POA5401	20-24	0	M	21
POA5401	25-29	0	F	10
POA5401	25-29	0	M	22
POA5401	30-34	0	F	20
POA5401	30-34	0	M	15
POA5401	35-39	0	F	28
POA5401	35-39	0	M	21
POA5401	40-44		M	5
POA5401	40-44	0	F	21
POA5401	40-44	0	M	22
POA5401	45-49		F	4
POA5401	45-49		M	3
POA5401	45-49	0	F	17
POA5401	45-49	0	M	22
POA5401	50-54	0	F	30
POA5401	50-54	0	M	27
POA5401	55-59		F	3
POA5401	55-59	0	F	32
POA5401	55-59	0	M	22
POA5401	60-64	0	F	34
POA5401	60-64	0	M	39
POA5401	65+		F	4
POA5401	65+	0	F	90
POA5401	65+	0	M	78
POA5410	0-4	0	M	11
POA5410	5-9	0	F	15
POA5410	5-9	0	M	17
POA5410	5-9	1	F	3
POA5410	10-14	0	F	9
POA5410	10-14	0	M	10
POA5410	10-14	1	M	4
POA5410	15-19	0	F	9
POA5410	15-19	0	M	6
POA5410	20-24	0	F	13
POA5410	20-24	0	M	7
POA5410	25-29	0	F	11
POA5410	25-29	0	M	3
POA5410	30-34	0	F	12
POA5410	30-34	0	M	4
POA5410	35-39	0	F	5
POA5410	35-39	0	M	9
POA5410	40-44	0	F	11
POA5410	40-44	0	M	8
POA5410	45-49	0	F	15
POA5410	45-49	0	M	12
POA5410	50-54		M	4
POA5410	50-54	0	F	13
POA5410	50-54	0	M	12
POA5410	55-59	0	F	14
POA5410	55-59	0	M	13
POA5410	60-64	0	F	14
POA5410	60-64	0	M	18
POA5410	65+	0	F	23
POA5410	65+	0	M	21
POA5411	0-4	0	F	6
POA5411	0-4	0	M	10
POA5411	5-9	0	F	8
POA5411	5-9	0	M	11
POA5411	10-14		M	5
POA5411	10-14	0	F	14
POA5411	10-14	0	M	9
POA5411	15-19	0	F	10
POA5411	15-19	0	M	11
POA5411	20-24	0	F	8
POA5411	20-24	0	M	7
POA5411	25-29	0	F	9
POA5411	25-29	0	M	4
POA5411	30-34	0	F	9
POA5411	30-34	0	M	6
POA5411	35-39	0	F	6
POA5411	35-39	0	M	8
POA5411	40-44	0	F	9
POA5411	40-44	0	M	3
POA5411	45-49	0	F	14
POA5411	45-49	0	M	8
POA5411	50-54	0	F	7
POA5411	50-54	0	M	9
POA5411	55-59		F	5
POA5411	55-59	0	F	17
POA5411	55-59	0	M	13
POA5411	60-64	0	F	6
POA5411	60-64	0	M	13
POA5411	65+		F	6
POA5411	65+		M	7
POA5411	65+	0	F	30
POA5411	65+	0	M	33
POA5412	0-4	0	F	17
POA5412	0-4	0	M	22
POA5412	5-9	0	F	25
POA5412	5-9	0	M	34
POA5412	10-14		M	4
POA5412	10-14	0	F	27
POA5412	10-14	0	M	26
POA5412	15-19	0	F	19
POA5412	15-19	0	M	25
POA5412	20-24	0	F	24
POA5412	20-24	0	M	23
POA5412	25-29		M	4
POA5412	25-29	0	F	10
POA5412	25-29	0	M	17
POA5412	30-34	0	F	27
POA5412	30-34	0	M	21
POA5412	35-39	0	F	16
POA5412	35-39	0	M	21
POA5412	40-44		F	4
POA5412	40-44	0	F	22
POA5412	40-44	0	M	15
POA5412	45-49	0	F	22
POA5412	45-49	0	M	21
POA5412	50-54		M	3
POA5412	50-54	0	F	42
POA5412	50-54	0	M	27
POA5412	50-54	1	F	3
POA5412	55-59		M	3
POA5412	55-59	0	F	45
POA5412	55-59	0	M	45
POA5412	60-64		F	7
POA5412	60-64		M	7
POA5412	60-64	0	F	49
POA5412	60-64	0	M	43
POA5412	65+		F	11
POA5412	65+		M	13
POA5412	65+	0	F	218
POA5412	65+	0	M	188
POA5412	65+	1	M	4
POA5413	0-4	0	F	21
POA5413	0-4	0	M	19
POA5413	5-9	0	F	20
POA5413	5-9	0	M	22
POA5413	10-14		F	3
POA5413	10-14	0	F	23
POA5413	10-14	0	M	13
POA5413	10-14	1	M	3
POA5413	15-19		M	4
POA5413	15-19	0	F	23
POA5413	15-19	0	M	15
POA5413	20-24		F	3
POA5413	20-24	0	F	16
POA5413	20-24	0	M	16
POA5413	25-29	0	F	12
POA5413	25-29	0	M	9
POA5413	30-34	0	F	24
POA5413	30-34	0	M	27
POA5413	35-39		F	5
POA5413	35-39	0	F	16
POA5413	35-39	0	M	20
POA5413	40-44	0	F	21
POA5413	40-44	0	M	15
POA5413	45-49		F	7
POA5413	45-49	0	F	19
POA5413	45-49	0	M	17
POA5413	45-49	1	F	3
POA5413	50-54		F	3
POA5413	50-54	0	F	24
POA5413	50-54	0	M	25
POA5413	55-59		F	3
POA5413	55-59		M	4
POA5413	55-59	0	F	43
POA5413	55-59	0	M	35
POA5413	60-64	0	F	30
POA5413	60-64	0	M	31
POA5413	60-64	1	F	3
POA5413	65+		F	7
POA5413	65+		M	4
POA5413	65+	0	F	88
POA5413	65+	0	M	108
POA5414	0-4	0	M	4
POA5414	0-4	1	F	4
POA5414	5-9	0	M	3
POA5414	10-14	0	M	3
POA5414	20-24	0	M	5
POA5414	25-29	0	M	3
POA5414	30-34	0	F	4
POA5414	30-34	0	M	9
POA5414	35-39	0	F	5
POA5414	35-39	0	M	6
POA5414	45-49	0	F	9
POA5414	45-49	0	M	3
POA5414	50-54	0	F	4
POA5414	50-54	0	M	4
POA5414	55-59	0	F	3
POA5414	55-59	0	M	6
POA5414	60-64		F	3
POA5414	60-64	0	F	5
POA5414	60-64	0	M	3
POA5414	65+		F	4
POA5414	65+		M	4
POA5414	65+	0	F	16
POA5414	65+	0	M	19
POA5415	0-4	0	F	5
POA5415	0-4	0	M	5
POA5415	5-9	0	F	3
POA5415	5-9	0	M	11
POA5415	10-14	0	F	13
POA5415	10-14	0	M	9
POA5415	15-19	0	F	4
POA5415	15-19	0	M	7
POA5415	20-24	0	F	4
POA5415	25-29	0	F	4
POA5415	30-34	0	F	5
POA5415	30-34	0	M	4
POA5415	35-39	0	F	9
POA5415	35-39	0	M	6
POA5415	40-44	0	M	3
POA5415	45-49	0	F	6
POA5415	45-49	0	M	4
POA5415	50-54	0	F	13
POA5415	50-54	0	M	13
POA5415	55-59	0	F	11
POA5415	55-59	0	M	12
POA5415	60-64	0	F	11
POA5415	60-64	0	M	10
POA5415	65+	0	F	31
POA5415	65+	0	M	35
POA5416	0-4	0	F	3
POA5416	0-4	0	M	6
POA5416	5-9	0	F	6
POA5416	5-9	0	M	6
POA5416	10-14	0	M	4
POA5416	15-19	0	F	8
POA5416	15-19	0	M	5
POA5416	20-24	0	M	4
POA5416	25-29	0	M	9
POA5416	30-34		M	4
POA5416	30-34	0	F	7
POA5416	30-34	0	M	3
POA5416	35-39	0	F	3
POA5416	35-39	0	M	3
POA5416	40-44	0	F	10
POA5416	40-44	0	M	7
POA5416	45-49	0	F	3
POA5416	45-49	0	M	3
POA5416	50-54	0	F	14
POA5416	50-54	0	M	7
POA5416	55-59	0	F	10
POA5416	55-59	0	M	6
POA5416	60-64	0	F	9
POA5416	60-64	0	M	10
POA5416	65+	0	F	20
POA5416	65+	0	M	25
POA5417	0-4		M	7
POA5417	0-4	0	F	22
POA5417	0-4	0	M	23
POA5417	0-4	1	F	3
POA5417	5-9		M	5
POA5417	5-9	0	F	42
POA5417	5-9	0	M	37
POA5417	10-14		F	7
POA5417	10-14		M	8
POA5417	10-14	0	F	40
POA5417	10-14	0	M	33
POA5417	10-14	1	F	7
POA5417	10-14	1	M	4
POA5417	15-19		M	8
POA5417	15-19	0	F	38
POA5417	15-19	0	M	34
POA5417	20-24		M	3
POA5417	20-24	0	F	16
POA5417	20-24	0	M	21
POA5417	25-29	0	F	23
POA5417	25-29	0	M	24
POA5417	30-34	0	F	29
POA5417	30-34	0	M	27
POA5417	35-39		F	6
POA5417	35-39		M	9
POA5417	35-39	0	F	26
POA5417	35-39	0	M	35
POA5417	35-39	1	F	3
POA5417	35-39	1	M	4
POA5417	40-44		M	3
POA5417	40-44	0	F	31
POA5417	40-44	0	M	29
POA5417	45-49		M	3
POA5417	45-49	0	F	33
POA5417	45-49	0	M	43
POA5417	50-54		F	3
POA5417	50-54		M	3
POA5417	50-54	0	F	38
POA5417	50-54	0	M	40
POA5417	55-59		F	10
POA5417	55-59		M	4
POA5417	55-59	0	F	52
POA5417	55-59	0	M	52
POA5417	60-64		F	10
POA5417	60-64		M	4
POA5417	60-64	0	F	67
POA5417	60-64	0	M	71
POA5417	65+		F	15
POA5417	65+		M	21
POA5417	65+	0	F	209
POA5417	65+	0	M	198
POA5417	65+	1	F	4
POA5417	65+	1	M	5
POA5418	0-4	0	F	3
POA5418	0-4	0	M	4
POA5418	5-9	0	M	4
POA5418	10-14	0	F	10
POA5418	10-14	0	M	4
POA5418	15-19	0	F	6
POA5418	15-19	0	M	3
POA5418	25-29		F	4
POA5418	25-29	0	F	4
POA5418	30-34	0	F	4
POA5418	35-39	0	F	5
POA5418	40-44	0	M	5
POA5418	45-49	0	F	3
POA5418	45-49	0	M	3
POA5418	50-54	0	F	3
POA5418	50-54	0	M	7
POA5418	55-59	0	F	5
POA5418	60-64		M	3
POA5418	60-64	0	F	3
POA5418	60-64	0	M	10
POA5418	65+	0	F	14
POA5418	65+	0	M	14
POA5419	0-4	0	F	10
POA5419	0-4	0	M	13
POA5419	5-9	0	F	13
POA5419	5-9	0	M	13
POA5419	10-14		F	4
POA5419	10-14	0	F	3
POA5419	10-14	0	M	7
POA5419	15-19		F	5
POA5419	15-19		M	4
POA5419	15-19	0	F	5
POA5419	15-19	0	M	3
POA5419	20-24	0	F	4
POA5419	25-29	0	F	8
POA5419	25-29	0	M	5
POA5419	30-34	0	F	10
POA5419	30-34	0	M	9
POA5419	35-39	0	F	6
POA5419	35-39	0	M	3
POA5419	40-44	0	F	8
POA5419	40-44	0	M	3
POA5419	45-49	0	F	4
POA5419	45-49	0	M	10
POA5419	50-54	0	F	8
POA5419	50-54	0	M	14
POA5419	55-59	0	F	3
POA5419	55-59	0	M	11
POA5419	60-64		F	3
POA5419	60-64		M	3
POA5419	60-64	0	F	7
POA5419	60-64	0	M	12
POA5419	65+	0	F	17
POA5419	65+	0	M	24
POA5420	0-4	0	M	4
POA5420	15-19	0	F	6
POA5420	15-19	0	M	5
POA5420	15-19	1	M	6
POA5420	25-29	0	M	8
POA5420	40-44	0	F	3
POA5420	50-54	0	M	4
POA5420	55-59	0	F	5
POA5420	55-59	0	M	4
POA5420	60-64	0	F	3
POA5420	65+	0	F	7
POA5420	65+	0	M	11
POA5421	0-4	0	F	5
POA5421	20-24	0	F	3
POA5421	25-29	0	M	3
POA5421	30-34	0	F	4
POA5421	45-49	0	F	5
POA5421	45-49	0	M	4
POA5421	45-49	1	M	4
POA5421	50-54	0	F	4
POA5421	50-54	0	M	5
POA5421	55-59	0	F	4
POA5421	55-59	0	M	7
POA5421	60-64	0	F	4
POA5421	60-64	0	M	5
POA5421	65+		F	4
POA5421	65+		M	5
POA5421	65+	0	F	15
POA5421	65+	0	M	17
POA5422	0-4		F	3
POA5422	0-4		M	6
POA5422	0-4	0	F	25
POA5422	0-4	0	M	17
POA5422	0-4	1	F	3
POA5422	0-4	1	M	7
POA5422	5-9		F	6
POA5422	5-9	0	F	21
POA5422	5-9	0	M	26
POA5422	5-9	1	F	11
POA5422	5-9	1	M	9
POA5422	10-14		F	7
POA5422	10-14		M	8
POA5422	10-14	0	F	27
POA5422	10-14	0	M	35
POA5422	10-14	1	F	8
POA5422	10-14	1	M	3
POA5422	15-19		F	3
POA5422	15-19		M	9
POA5422	15-19	0	F	21
POA5422	15-19	0	M	27
POA5422	15-19	1	M	5
POA5422	20-24		M	4
POA5422	20-24	0	F	14
POA5422	20-24	0	M	23
POA5422	20-24	1	F	4
POA5422	20-24	1	M	3
POA5422	25-29		F	7
POA5422	25-29		M	9
POA5422	25-29	0	F	18
POA5422	25-29	0	M	26
POA5422	25-29	1	F	6
POA5422	30-34		F	3
POA5422	30-34	0	F	23
POA5422	30-34	0	M	29
POA5422	30-34	1	F	3
POA5422	35-39		F	10
POA5422	35-39		M	12
POA5422	35-39	0	F	25
POA5422	35-39	0	M	30
POA5422	35-39	1	F	7
POA5422	35-39	1	M	3
POA5422	40-44		F	6
POA5422	40-44		M	8
POA5422	40-44	0	F	40
POA5422	40-44	0	M	18
POA5422	45-49		F	8
POA5422	45-49		M	7
POA5422	45-49	0	F	32
POA5422	45-49	0	M	36
POA5422	50-54		F	3
POA5422	50-54		M	4
POA5422	50-54	0	F	52
POA5422	50-54	0	M	51
POA5422	50-54	1	M	4
POA5422	55-59		F	7
POA5422	55-59		M	8
POA5422	55-59	0	F	48
POA5422	55-59	0	M	50
POA5422	55-59	1	M	9
POA5422	60-64		F	7
POA5422	60-64		M	11
POA5422	60-64	0	F	95
POA5422	60-64	0	M	80
POA5422	65+		F	23
POA5422	65+		M	25
POA5422	65+	0	F	221
POA5422	65+	0	M	225
POA5422	65+	1	F	4
POA5422	65+	1	M	8
POA5431	0-4	0	F	16
POA5431	0-4	0	M	26
POA5431	5-9		F	4
POA5431	5-9	0	F	18
POA5431	5-9	0	M	23
POA5431	10-14		M	3
POA5431	10-14	0	F	10
POA5431	10-14	0	M	26
POA5431	15-19		F	4
POA5431	15-19	0	F	24
POA5431	15-19	0	M	26
POA5431	20-24	0	F	4
POA5431	20-24	0	M	14
POA5431	25-29	0	F	18
POA5431	25-29	0	M	10
POA5431	30-34	0	F	18
POA5431	30-34	0	M	18
POA5431	35-39		F	5
POA5431	35-39	0	F	25
POA5431	35-39	0	M	11
POA5431	40-44	0	F	16
POA5431	40-44	0	M	14
POA5431	45-49	0	F	20
POA5431	45-49	0	M	17
POA5431	50-54		F	7
POA5431	50-54		M	4
POA5431	50-54	0	F	27
POA5431	50-54	0	M	24
POA5431	55-59		F	5
POA5431	55-59		M	3
POA5431	55-59	0	F	35
POA5431	55-59	0	M	32
POA5431	60-64		F	3
POA5431	60-64		M	5
POA5431	60-64	0	F	32
POA5431	60-64	0	M	43
POA5431	65+		F	12
POA5431	65+		M	11
POA5431	65+	0	F	123
POA5431	65+	0	M	107
POA5432	0-4		F	3
POA5432	0-4	0	F	7
POA5432	0-4	0	M	5
POA5432	5-9		M	5
POA5432	5-9	0	F	9
POA5432	5-9	0	M	4
POA5432	10-14	0	M	4
POA5432	15-19	0	F	3
POA5432	15-19	0	M	3
POA5432	25-29	0	F	5
POA5432	25-29	0	M	3
POA5432	30-34	0	F	5
POA5432	30-34	0	M	3
POA5432	35-39	0	F	3
POA5432	35-39	0	M	4
POA5432	40-44	0	M	9
POA5432	45-49	0	F	5
POA5432	50-54	0	M	6
POA5432	55-59	0	F	6
POA5432	55-59	0	M	5
POA5432	60-64	0	F	4
POA5432	60-64	0	M	9
POA5432	65+	0	F	17
POA5432	65+	0	M	20
POA5433	0-4		F	9
POA5433	0-4	0	F	18
POA5433	0-4	0	M	22
POA5433	0-4	1	F	15
POA5433	0-4	1	M	17
POA5433	5-9		M	3
POA5433	5-9	0	F	22
POA5433	5-9	0	M	17
POA5433	5-9	1	F	6
POA5433	5-9	1	M	4
POA5433	10-14	0	F	15
POA5433	10-14	0	M	15
POA5433	10-14	1	F	9
POA5433	10-14	1	M	14
POA5433	15-19	0	F	23
POA5433	15-19	0	M	24
POA5433	15-19	1	F	3
POA5433	15-19	1	M	8
POA5433	20-24		F	4
POA5433	20-24	0	F	20
POA5433	20-24	0	M	15
POA5433	20-24	1	F	8
POA5433	20-24	1	M	4
POA5433	25-29		F	5
POA5433	25-29		M	3
POA5433	25-29	0	F	26
POA5433	25-29	0	M	18
POA5433	25-29	1	F	4
POA5433	25-29	1	M	7
POA5433	30-34		M	3
POA5433	30-34	0	F	25
POA5433	30-34	0	M	26
POA5433	30-34	1	F	4
POA5433	30-34	1	M	3
POA5433	35-39		F	5
POA5433	35-39		M	8
POA5433	35-39	0	F	18
POA5433	35-39	0	M	18
POA5433	35-39	1	F	4
POA5433	35-39	1	M	5
POA5433	40-44		M	3
POA5433	40-44	0	F	18
POA5433	40-44	0	M	18
POA5433	40-44	1	F	6
POA5433	45-49		M	3
POA5433	45-49	0	F	25
POA5433	45-49	0	M	25
POA5433	45-49	1	F	6
POA5433	50-54		F	8
POA5433	50-54	0	F	44
POA5433	50-54	0	M	38
POA5433	50-54	1	F	4
POA5433	55-59		F	5
POA5433	55-59		M	6
POA5433	55-59	0	F	49
POA5433	55-59	0	M	42
POA5433	55-59	1	F	6
POA5433	55-59	1	M	3
POA5433	60-64		F	4
POA5433	60-64		M	7
POA5433	60-64	0	F	43
POA5433	60-64	0	M	47
POA5433	60-64	1	F	7
POA5433	60-64	1	M	6
POA5433	65+		F	15
POA5433	65+		M	15
POA5433	65+	0	F	173
POA5433	65+	0	M	172
POA5433	65+	1	F	13
POA5433	65+	1	M	4
POA5434	0-4	0	F	6
POA5434	0-4	0	M	11
POA5434	0-4	1	F	4
POA5434	5-9	0	F	7
POA5434	5-9	0	M	7
POA5434	5-9	1	F	3
POA5434	5-9	1	M	8
POA5434	10-14	0	F	3
POA5434	10-14	0	M	3
POA5434	10-14	1	F	7
POA5434	15-19	0	F	8
POA5434	20-24		F	5
POA5434	20-24	0	F	8
POA5434	20-24	0	M	10
POA5434	25-29		F	3
POA5434	25-29		M	5
POA5434	25-29	0	F	11
POA5434	25-29	0	M	9
POA5434	30-34	0	F	7
POA5434	30-34	0	M	6
POA5434	35-39	0	F	9
POA5434	35-39	0	M	7
POA5434	40-44	0	F	10
POA5434	40-44	0	M	15
POA5434	40-44	1	M	6
POA5434	45-49		F	6
POA5434	45-49	0	F	7
POA5434	45-49	0	M	10
POA5434	50-54		F	5
POA5434	50-54		M	6
POA5434	50-54	0	F	12
POA5434	50-54	0	M	20
POA5434	50-54	1	F	3
POA5434	55-59	0	F	10
POA5434	55-59	0	M	11
POA5434	55-59	1	F	3
POA5434	60-64	0	F	10
POA5434	60-64	0	M	18
POA5434	65+		F	10
POA5434	65+		M	9
POA5434	65+	0	F	48
POA5434	65+	0	M	41
POA5434	65+	1	F	4
POA5434	65+	1	M	5
POA5440	0-4	0	F	5
POA5440	5-9	0	F	7
POA5440	5-9	0	M	6
POA5440	15-19	0	F	5
POA5440	15-19	0	M	7
POA5440	20-24	0	M	7
POA5440	25-29	0	F	4
POA5440	25-29	0	M	3
POA5440	30-34	0	M	3
POA5440	35-39	0	F	8
POA5440	35-39	0	M	3
POA5440	40-44	0	F	4
POA5440	40-44	0	M	3
POA5440	45-49		M	5
POA5440	45-49	0	F	8
POA5440	45-49	0	M	7
POA5440	50-54	0	F	7
POA5440	50-54	0	M	4
POA5440	55-59		M	3
POA5440	55-59	0	F	7
POA5440	55-59	0	M	6
POA5440	60-64		M	4
POA5440	60-64	0	F	4
POA5440	60-64	0	M	9
POA5440	65+	0	F	15
POA5440	65+	0	M	24
POA5451	0-4	0	F	18
POA5451	0-4	0	M	14
POA5451	5-9	0	F	10
POA5451	5-9	0	M	19
POA5451	10-14	0	F	14
POA5451	10-14	0	M	18
POA5451	15-19	0	F	10
POA5451	15-19	0	M	16
POA5451	20-24		M	4
POA5451	20-24	0	F	10
POA5451	20-24	0	M	11
POA5451	25-29	0	F	15
POA5451	25-29	0	M	8
POA5451	30-34	0	F	11
POA5451	30-34	0	M	20
POA5451	35-39	0	F	21
POA5451	35-39	0	M	13
POA5451	40-44	0	F	20
POA5451	40-44	0	M	11
POA5451	45-49		M	6
POA5451	45-49	0	F	19
POA5451	45-49	0	M	23
POA5451	50-54	0	F	32
POA5451	50-54	0	M	30
POA5451	55-59	0	F	31
POA5451	55-59	0	M	34
POA5451	60-64	0	F	35
POA5451	60-64	0	M	33
POA5451	65+		F	5
POA5451	65+		M	5
POA5451	65+	0	F	91
POA5451	65+	0	M	103
POA5452	0-4	0	F	16
POA5452	0-4	0	M	5
POA5452	0-4	1	F	3
POA5452	5-9	0	F	21
POA5452	5-9	0	M	10
POA5452	10-14	0	F	20
POA5452	10-14	0	M	21
POA5452	15-19	0	F	3
POA5452	15-19	0	M	18
POA5452	20-24	0	F	5
POA5452	20-24	0	M	4
POA5452	25-29	0	F	6
POA5452	25-29	0	M	7
POA5452	30-34	0	F	15
POA5452	30-34	0	M	6
POA5452	30-34	1	M	3
POA5452	35-39	0	F	16
POA5452	35-39	0	M	19
POA5452	40-44	0	F	13
POA5452	40-44	0	M	10
POA5452	45-49	0	F	16
POA5452	45-49	0	M	12
POA5452	50-54	0	F	8
POA5452	50-54	0	M	21
POA5452	55-59		F	3
POA5452	55-59	0	F	16
POA5452	55-59	0	M	8
POA5452	60-64	0	F	19
POA5452	60-64	0	M	25
POA5452	65+	0	F	36
POA5452	65+	0	M	50
POA5453	0-4		F	7
POA5453	0-4		M	4
POA5453	0-4	0	F	125
POA5453	0-4	0	M	121
POA5453	0-4	1	F	3
POA5453	0-4	1	M	8
POA5453	5-9		F	8
POA5453	5-9		M	8
POA5453	5-9	0	F	135
POA5453	5-9	0	M	128
POA5453	5-9	1	F	4
POA5453	5-9	1	M	9
POA5453	10-14		F	15
POA5453	10-14		M	10
POA5453	10-14	0	F	154
POA5453	10-14	0	M	149
POA5453	10-14	1	F	10
POA5453	10-14	1	M	7
POA5453	15-19		F	11
POA5453	15-19		M	8
POA5453	15-19	0	F	132
POA5453	15-19	0	M	115
POA5453	15-19	1	F	5
POA5453	15-19	1	M	3
POA5453	20-24		F	8
POA5453	20-24		M	10
POA5453	20-24	0	F	92
POA5453	20-24	0	M	96
POA5453	20-24	1	F	4
POA5453	25-29		F	17
POA5453	25-29		M	13
POA5453	25-29	0	F	116
POA5453	25-29	0	M	112
POA5453	25-29	1	F	4
POA5453	30-34		F	8
POA5453	30-34		M	12
POA5453	30-34	0	F	131
POA5453	30-34	0	M	130
POA5453	30-34	1	M	7
POA5453	35-39		F	13
POA5453	35-39		M	7
POA5453	35-39	0	F	148
POA5453	35-39	0	M	124
POA5453	35-39	1	F	4
POA5453	35-39	1	M	6
POA5453	40-44		F	7
POA5453	40-44		M	12
POA5453	40-44	0	F	145
POA5453	40-44	0	M	119
POA5453	40-44	1	M	5
POA5453	45-49		F	13
POA5453	45-49		M	14
POA5453	45-49	0	F	147
POA5453	45-49	0	M	130
POA5453	50-54		F	10
POA5453	50-54		M	12
POA5453	50-54	0	F	176
POA5453	50-54	0	M	152
POA5453	50-54	1	M	3
POA5453	55-59		F	12
POA5453	55-59		M	11
POA5453	55-59	0	F	142
POA5453	55-59	0	M	161
POA5453	60-64		F	14
POA5453	60-64		M	13
POA5453	60-64	0	F	181
POA5453	60-64	0	M	169
POA5453	65+		F	23
POA5453	65+		M	24
POA5453	65+	0	F	617
POA5453	65+	0	M	548
POA5453	65+	1	F	3
POA5453	65+	1	M	6
POA5454	0-4	0	F	8
POA5454	0-4	0	M	8
POA5454	5-9	0	F	10
POA5454	5-9	0	M	15
POA5454	5-9	1	M	4
POA5454	10-14		F	4
POA5454	10-14		M	4
POA5454	10-14	0	F	12
POA5454	10-14	0	M	17
POA5454	10-14	1	M	5
POA5454	15-19	0	F	9
POA5454	15-19	0	M	9
POA5454	20-24	0	F	8
POA5454	20-24	0	M	3
POA5454	25-29	0	F	4
POA5454	25-29	0	M	8
POA5454	30-34	0	F	6
POA5454	35-39	0	F	8
POA5454	35-39	0	M	10
POA5454	40-44	0	F	14
POA5454	40-44	0	M	16
POA5454	40-44	1	F	5
POA5454	45-49	0	F	9
POA5454	45-49	0	M	13
POA5454	50-54	0	F	7
POA5454	50-54	0	M	10
POA5454	55-59	0	F	11
POA5454	55-59	0	M	9
POA5454	60-64	0	F	12
POA5454	60-64	0	M	15
POA5454	65+		M	3
POA5454	65+	0	F	40
POA5454	65+	0	M	38
POA5455	0-4		M	3
POA5455	15-19	0	F	3
POA5455	25-29	0	M	4
POA5455	40-44	0	M	3
POA5455	50-54	0	F	4
POA5455	55-59	0	M	3
POA5460	0-4	0	F	19
POA5460	0-4	0	M	12
POA5460	5-9	0	F	26
POA5460	5-9	0	M	25
POA5460	10-14	0	F	26
POA5460	10-14	0	M	34
POA5460	15-19		F	3
POA5460	15-19	0	F	23
POA5460	15-19	0	M	27
POA5460	20-24	0	F	17
POA5460	20-24	0	M	17
POA5460	25-29	0	F	12
POA5460	25-29	0	M	18
POA5460	30-34		F	3
POA5460	30-34	0	F	19
POA5460	30-34	0	M	17
POA5460	35-39	0	F	19
POA5460	35-39	0	M	24
POA5460	40-44		M	3
POA5460	40-44	0	F	23
POA5460	40-44	0	M	16
POA5460	45-49	0	F	21
POA5460	45-49	0	M	21
POA5460	45-49	1	F	3
POA5460	50-54	0	F	25
POA5460	50-54	0	M	27
POA5460	55-59	0	F	18
POA5460	55-59	0	M	36
POA5460	60-64		M	4
POA5460	60-64	0	F	26
POA5460	60-64	0	M	18
POA5460	65+		M	4
POA5460	65+	0	F	70
POA5460	65+	0	M	68
POA5461	0-4		M	4
POA5461	0-4	0	F	59
POA5461	0-4	0	M	74
POA5461	0-4	1	F	3
POA5461	0-4	1	M	6
POA5461	5-9		F	4
POA5461	5-9		M	3
POA5461	5-9	0	F	85
POA5461	5-9	0	M	83
POA5461	5-9	1	F	8
POA5461	5-9	1	M	3
POA5461	10-14		F	7
POA5461	10-14	0	F	68
POA5461	10-14	0	M	77
POA5461	10-14	1	M	5
POA5461	15-19		F	3
POA5461	15-19		M	4
POA5461	15-19	0	F	84
POA5461	15-19	0	M	64
POA5461	20-24		F	3
POA5461	20-24		M	9
POA5461	20-24	0	F	47
POA5461	20-24	0	M	58
POA5461	25-29		F	9
POA5461	25-29		M	4
POA5461	25-29	0	F	63
POA5461	25-29	0	M	65
POA5461	25-29	1	F	5
POA5461	30-34	0	F	61
POA5461	30-34	0	M	54
POA5461	30-34	1	F	4
POA5461	35-39	0	F	62
POA5461	35-39	0	M	50
POA5461	35-39	1	F	4
POA5461	40-44	0	F	56
POA5461	40-44	0	M	62
POA5461	45-49		F	9
POA5461	45-49		M	5
POA5461	45-49	0	F	82
POA5461	45-49	0	M	76
POA5461	50-54		F	3
POA5461	50-54		M	10
POA5461	50-54	0	F	91
POA5461	50-54	0	M	73
POA5461	55-59		M	6
POA5461	55-59	0	F	83
POA5461	55-59	0	M	94
POA5461	60-64		F	3
POA5461	60-64	0	F	78
POA5461	60-64	0	M	58
POA5461	60-64	1	M	4
POA5461	65+		F	22
POA5461	65+		M	15
POA5461	65+	0	F	322
