POA_CODE_2021	AustCitizen	Sex	persons
POA2343	0	M	336
POA2343	1	F	2118
POA2343	1	M	2070
POA2344	0	F	13
POA2344	0	M	24
POA2344	1	F	317
POA2344	1	M	317
POA2345	0	F	28
POA2345	0	M	19
POA2345	1	F	319
POA2345	1	M	340
POA2346	0	F	156
POA2346	0	M	170
POA2346	1	F	1365
POA2346	1	M	1345
POA2347	0	F	105
POA2347	0	M	111
POA2347	1	F	822
POA2347	1	M	826
POA2350	0	F	2553
POA2350	0	M	2256
POA2350	1	F	11511
POA2350	1	M	10597
POA2352	0	F	102
POA2352	0	M	106
POA2352	1	F	1415
POA2352	1	M	1325
POA2353	0	F	46
POA2353	0	M	63
POA2353	1	F	570
POA2353	1	M	522
POA2354	0	F	184
POA2354	0	M	196
POA2354	1	F	1557
POA2354	1	M	1547
POA2355	0	F	25
POA2355	0	M	36
POA2355	1	F	265
POA2355	1	M	297
POA2356	0	F	11
POA2356	0	M	14
POA2356	1	F	45
POA2356	1	M	51
POA2357	0	F	374
POA2357	0	M	322
POA2357	1	F	1731
POA2357	1	M	1638
POA2358	0	F	163
POA2358	0	M	147
POA2358	1	F	1792
POA2358	1	M	1627
POA2359	0	F	46
POA2359	0	M	57
POA2359	1	F	295
POA2359	1	M	312
POA2360	0	F	927
POA2360	0	M	907
POA2360	1	F	6752
POA2360	1	M	6403
POA2361	0	F	48
POA2361	0	M	65
POA2361	1	F	401
POA2361	1	M	416
POA2365	0	F	300
POA2365	0	M	320
POA2365	1	F	1547
POA2365	1	M	1591
POA2369	0	F	38
POA2369	0	M	40
POA2369	1	F	396
POA2369	1	M	390
POA2370	0	F	475
POA2370	0	M	581
POA2370	1	F	3465
POA2370	1	M	3263
POA2371	0	F	73
POA2371	0	M	67
POA2371	1	F	494
POA2371	1	M	519
POA2372	0	F	260
POA2372	0	M	234
POA2372	1	F	2236
POA2372	1	M	2058
POA2379	0	F	16
POA2379	0	M	15
POA2379	1	F	118
POA2379	1	M	136
POA2380	0	F	619
POA2380	0	M	639
POA2380	1	F	4993
POA2380	1	M	4870
POA2381	0	F	72
POA2381	0	M	75
POA2381	1	F	544
POA2381	1	M	617
POA2382	0	F	77
POA2382	0	M	113
POA2382	1	F	601
POA2382	1	M	589
POA2386	0	F	28
POA2386	0	M	23
POA2386	1	F	111
POA2386	1	M	133
POA2387	0	F	17
POA2387	0	M	24
POA2387	1	F	71
POA2387	1	M	88
POA2388	0	F	202
POA2388	0	M	227
POA2388	1	F	1047
POA2388	1	M	1076
POA2390	0	F	445
POA2390	0	M	472
POA2390	1	F	3839
POA2390	1	M	3782
POA2395	0	F	47
POA2395	0	M	56
POA2395	1	F	287
POA2395	1	M	328
POA2396	0	F	58
POA2396	0	M	66
POA2396	1	F	358
POA2396	1	M	354
POA2397	0	F	20
POA2397	0	M	24
POA2397	1	F	111
POA2397	1	M	133
POA2398	0	F	39
POA2398	0	M	35
POA2398	1	F	78
POA2398	1	M	101
POA2399	0	F	71
POA2399	0	M	73
POA2399	1	F	238
POA2399	1	M	246
POA2400	0	F	1085
POA2400	0	M	1080
POA2400	1	F	3780
POA2400	1	M	3769
POA2401	0	F	1
POA2401	0	M	7
POA2401	1	F	141
POA2401	1	M	149
POA2402	0	F	76
POA2402	0	M	76
POA2402	1	F	783
POA2402	1	M	807
POA2403	0	F	67
POA2403	0	M	70
POA2403	1	F	282
POA2403	1	M	300
POA2404	0	F	60
POA2404	0	M	68
POA2404	1	F	823
POA2404	1	M	728
POA2405	0	F	77
POA2405	0	M	88
POA2405	1	F	156
POA2405	1	M	175
POA2406	0	F	80
POA2406	0	M	68
POA2406	1	F	283
POA2406	1	M	277
POA2408	0	F	40
POA2408	0	M	32
POA2408	1	F	116
POA2408	1	M	120
POA2409	0	F	145
POA2409	0	M	167
POA2409	1	F	381
POA2409	1	M	382
POA2410	0	F	16
POA2410	0	M	23
POA2410	1	F	92
POA2410	1	M	109
POA2411	0	F	11
POA2411	0	M	5
POA2411	1	F	39
POA2411	1	M	40
POA2415	0	F	25
POA2415	0	M	33
POA2415	1	F	186
POA2415	1	M	184
POA2420	0	F	124
POA2420	0	M	111
POA2420	1	F	1918
POA2420	1	M	1862
POA2421	0	F	58
POA2421	0	M	66
POA2421	1	F	968
POA2421	1	M	977
POA2422	0	F	234
POA2422	0	M	209
POA2422	1	F	2586
POA2422	1	M	2580
POA2423	0	F	182
POA2423	0	M	202
POA2423	1	F	1425
POA2423	1	M	1490
POA2424	0	F	37
POA2424	0	M	25
POA2424	1	F	196
POA2424	1	M	228
POA2425	0	F	116
POA2425	0	M	109
POA2425	1	F	888
POA2425	1	M	904
POA2426	0	F	23
POA2426	0	M	22
POA2426	1	F	396
POA2426	1	M	403
POA2427	0	F	101
POA2427	0	M	115
POA2427	1	F	1621
POA2427	1	M	1620
POA2428	0	F	1253
POA2428	0	M	1094
POA2428	1	F	11914
POA2428	1	M	10924
POA2429	0	F	441
POA2429	0	M	415
POA2429	1	F	4432
POA2429	1	M	4360
POA2430	0	F	1832
POA2430	0	M	1811
POA2430	1	F	17209
POA2430	1	M	15993
POA2431	0	F	253
POA2431	0	M	214
POA2431	1	F	2623
POA2431	1	M	2538
POA2439	0	F	148
POA2439	0	M	144
POA2439	1	F	1909
POA2439	1	M	1826
POA2440	0	F	1226
POA2440	0	M	1852
POA2440	1	F	10239
POA2440	1	M	9843
POA2441	0	F	197
POA2441	0	M	181
POA2441	1	F	1897
POA2441	1	M	2010
POA2443	0	F	364
POA2443	0	M	369
POA2443	1	F	4112
POA2443	1	M	3899
POA2444	0	F	2373
POA2444	0	M	2212
POA2444	1	F	24523
POA2444	1	M	22005
POA2445	0	F	222
POA2445	0	M	190
POA2445	1	F	3561
POA2445	1	M	3380
POA2446	0	F	541
POA2446	0	M	559
POA2446	1	F	7192
POA2446	1	M	6760
POA2447	0	F	378
POA2447	0	M	360
POA2447	1	F	3575
POA2447	1	M	3499
POA2448	0	F	501
POA2448	0	M	504
POA2448	1	F	4527
POA2448	1	M	4087
POA2449	0	F	155
POA2449	0	M	144
POA2449	1	F	941
POA2449	1	M	926
POA2450	0	F	3244
POA2450	0	M	2958
POA2450	1	F	21240
POA2450	1	M	19888
POA2452	0	F	743
POA2452	0	M	685
POA2452	1	F	7263
POA2452	1	M	6567
POA2453	0	F	146
POA2453	0	M	141
POA2453	1	F	1263
POA2453	1	M	1235
POA2454	0	F	484
POA2454	0	M	441
POA2454	1	F	3647
POA2454	1	M	3381
POA2455	0	F	148
POA2455	0	M	151
POA2455	1	F	1464
POA2455	1	M	1430
POA2456	0	F	1173
POA2456	0	M	1110
POA2456	1	F	7571
POA2456	1	M	7286
POA2460	0	F	1447
POA2460	0	M	2196
POA2460	1	F	13973
POA2460	1	M	13461
POA2462	0	F	79
POA2462	0	M	111
POA2462	1	F	1144
POA2462	1	M	1191
POA2463	0	F	349
POA2463	0	M	365
POA2463	1	F	3871
POA2463	1	M	3715
POA2464	0	F	333
POA2464	0	M	332
POA2464	1	F	3347
POA2464	1	M	3045
POA2465	0	F	9
POA2465	0	M	17
POA2465	1	F	156
POA2465	1	M	160
POA2466	0	F	66
POA2466	0	M	70
POA2466	1	F	788
POA2466	1	M	848
POA2469	0	F	361
POA2469	0	M	358
POA2469	1	F	1765
POA2469	1	M	1874
POA2470	0	F	794
POA2470	0	M	819
POA2470	1	F	7096
POA2470	1	M	6769
POA2471	0	F	203
POA2471	0	M	171
POA2471	1	F	1222
POA2471	1	M	1220
POA2472	0	F	104
POA2472	0	M	128
POA2472	1	F	838
POA2472	1	M	920
POA2473	0	F	144
POA2473	0	M	156
POA2473	1	F	1498
POA2473	1	M	1398
POA2474	0	F	352
POA2474	0	M	341
POA2474	1	F	2945
POA2474	1	M	2853
POA2475	0	F	24
POA2475	0	M	17
POA2475	1	F	179
POA2475	1	M	179
POA2476	0	F	63
POA2476	0	M	61
POA2476	1	F	350
POA2476	1	M	374
POA2477	0	F	499
POA2477	0	M	473
POA2477	1	F	6169
POA2477	1	M	5761
POA2478	0	F	1760
POA2478	0	M	1497
POA2478	1	F	14951
POA2478	1	M	13849
POA2479	0	F	469
POA2479	0	M	452
POA2479	1	F	2466
POA2479	1	M	2394
POA2480	0	F	2515
POA2480	0	M	2518
POA2480	1	F	20851
POA2480	1	M	20053
POA2481	0	F	1694
POA2481	0	M	1534
POA2481	1	F	5383
POA2481	1	M	5047
POA2482	0	F	673
POA2482	0	M	629
POA2482	1	F	2872
POA2482	1	M	2787
POA2483	0	F	873
POA2483	0	M	824
POA2483	1	F	5255
POA2483	1	M	4661
POA2484	0	F	1303
POA2484	0	M	1241
POA2484	1	F	8877
POA2484	1	M	8661
POA2485	0	F	1342
POA2485	0	M	1168
POA2485	1	F	6733
POA2485	1	M	6106
POA2486	0	F	1767
POA2486	0	M	1632
POA2486	1	F	15553
POA2486	1	M	13889
POA2487	0	F	752
POA2487	0	M	683
POA2487	1	F	7039
POA2487	1	M	6618
POA2488	0	F	204
POA2488	0	M	178
POA2488	1	F	1618
POA2488	1	M	1523
POA2489	0	F	421
POA2489	0	M	355
POA2489	1	F	3727
POA2489	1	M	3388
POA2490	0	F	22
POA2490	0	M	38
POA2490	1	F	308
POA2490	1	M	321
POA2500	0	F	4011
POA2500	0	M	4480
POA2500	1	F	17706
POA2500	1	M	17277
POA2502	0	F	866
POA2502	0	M	858
POA2502	1	F	5454
POA2502	1	M	5370
POA2505	0	F	249
POA2505	0	M	263
POA2505	1	F	2274
POA2505	1	M	2302
POA2506	0	F	420
POA2506	0	M	416
POA2506	1	F	3541
POA2506	1	M	3423
POA2508	0	F	368
POA2508	0	M	315
POA2508	1	F	4284
POA2508	1	M	4384
POA2515	0	F	448
POA2515	0	M	406
POA2515	1	F	5461
POA2515	1	M	5431
POA2516	0	F	257
POA2516	0	M	216
POA2516	1	F	3167
POA2516	1	M	3166
POA2517	0	F	516
POA2517	0	M	507
POA2517	1	F	6837
POA2517	1	M	6106
POA2518	0	F	1028
POA2518	0	M	891
POA2518	1	F	9294
POA2518	1	M	8652
POA2519	0	F	947
POA2519	0	M	1008
POA2519	1	F	7773
POA2519	1	M	7500
POA2525	0	F	589
POA2525	0	M	516
POA2525	1	F	5701
POA2525	1	M	5530
POA2526	0	F	774
POA2526	0	M	647
POA2526	1	F	7813
POA2526	1	M	7501
POA2527	0	F	993
POA2527	0	M	967
POA2527	1	F	12326
POA2527	1	M	11787
POA2528	0	F	1425
POA2528	0	M	1198
POA2528	1	F	10709
POA2528	1	M	10401
POA2529	0	F	1207
POA2529	0	M	1106
POA2529	1	F	13672
POA2529	1	M	13151
POA2530	0	F	1455
POA2530	0	M	1369
POA2530	1	F	16427
POA2530	1	M	15785
POA2533	0	F	741
POA2533	0	M	682
POA2533	1	F	8072
POA2533	1	M	7684
POA2534	0	F	234
POA2534	0	M	237
POA2534	1	F	2740
POA2534	1	M	2554
POA2535	0	F	325
POA2535	0	M	313
POA2535	1	F	3807
POA2535	1	M	3550
POA2536	0	F	1043
POA2536	0	M	1025
POA2536	1	F	8856
POA2536	1	M	8403
POA2537	0	F	650
POA2537	0	M	629
POA2537	1	F	5927
POA2537	1	M	5780
POA2538	0	F	131
POA2538	0	M	134
POA2538	1	F	1217
POA2538	1	M	1101
POA2539	0	F	901
POA2539	0	M	893
POA2539	1	F	9401
POA2539	1	M	9111
POA2540	0	F	2180
POA2540	0	M	2874
POA2540	1	F	21748
POA2540	1	M	21468
POA2541	0	F	1774
POA2541	0	M	1662
POA2541	1	F	12667
POA2541	1	M	11931
POA2545	0	F	63
POA2545	0	M	60
POA2545	1	F	487
POA2545	1	M	506
POA2546	0	F	558
POA2546	0	M	522
POA2546	1	F	4614
POA2546	1	M	4376
POA2548	0	F	415
POA2548	0	M	375
POA2548	1	F	4006
POA2548	1	M	3629
POA2549	0	F	160
POA2549	0	M	152
POA2549	1	F	1887
POA2549	1	M	1900
POA2550	0	F	814
POA2550	0	M	842
POA2550	1	F	7718
POA2550	1	M	7563
POA2551	0	F	223
POA2551	0	M	223
POA2551	1	F	1666
POA2551	1	M	1608
POA2555	0	F	23
POA2555	0	M	13
POA2555	1	F	68
POA2555	1	M	69
POA2556	0	F	128
POA2556	0	M	164
POA2556	1	F	1044
POA2556	1	M	1099
POA2557	0	F	1278
POA2557	0	M	1170
POA2557	1	F	8743
POA2557	1	M	8916
POA2558	0	F	690
POA2558	0	M	657
POA2558	1	F	4906
POA2558	1	M	4842
POA2559	0	F	348
POA2559	0	M	315
POA2559	1	F	1265
POA2559	1	M	1061
POA2560	0	F	6288
POA2560	0	M	5899
POA2560	1	F	35674
POA2560	1	M	34683
POA2563	0	F	23
POA2563	0	M	25
POA2563	1	F	109
POA2563	1	M	121
POA2564	0	F	1465
POA2564	0	M	1327
POA2564	1	F	5888
POA2564	1	M	5513
POA2565	0	F	3033
POA2565	0	M	2837
POA2565	1	F	12957
POA2565	1	M	12761
POA2566	0	F	2234
POA2566	0	M	2054
POA2566	1	F	11790
POA2566	1	M	11726
POA2567	0	F	1519
POA2567	0	M	1521
POA2567	1	F	19261
POA2567	1	M	18649
POA2568	0	F	124
POA2568	0	M	76
POA2568	1	F	536
POA2568	1	M	512
POA2569	0	F	61
POA2569	0	M	57
POA2569	1	F	611
POA2569	1	M	662
POA2570	0	F	3162
POA2570	0	M	2905
POA2570	1	F	29363
POA2570	1	M	28230
POA2571	0	F	528
POA2571	0	M	509
POA2571	1	F	5971
POA2571	1	M	6157
POA2572	0	F	285
POA2572	0	M	253
POA2572	1	F	2528
POA2572	1	M	2417
POA2573	0	F	227
POA2573	0	M	215
POA2573	1	F	2758
POA2573	1	M	2573
POA2574	0	F	224
POA2574	0	M	232
POA2574	1	F	2741
POA2574	1	M	2735
POA2575	0	F	975
POA2575	0	M	972
POA2575	1	F	8236
POA2575	1	M	7664
POA2576	0	F	813
POA2576	0	M	681
POA2576	1	F	6772
POA2576	1	M	5924
POA2577	0	F	982
POA2577	0	M	963
POA2577	1	F	7540
POA2577	1	M	7236
POA2578	0	F	152
POA2578	0	M	115
POA2578	1	F	1360
POA2578	1	M	1218
POA2579	0	F	236
POA2579	0	M	253
POA2579	1	F	2098
POA2579	1	M	2060
POA2580	0	F	1588
POA2580	0	M	2158
POA2580	1	F	14070
POA2580	1	M	13820
POA2581	0	F	111
POA2581	0	M	129
POA2581	1	F	1138
POA2581	1	M	1130
POA2582	0	F	489
POA2582	0	M	515
POA2582	1	F	6503
POA2582	1	M	6190
POA2583	0	F	219
POA2583	0	M	218
POA2583	1	F	2073
POA2583	1	M	2092
POA2584	0	F	26
POA2584	0	M	30
POA2584	1	F	230
POA2584	1	M	262
POA2585	0	F	22
POA2585	0	M	16
POA2585	1	F	85
POA2585	1	M	108
POA2586	0	F	193
POA2586	0	M	212
POA2586	1	F	1170
POA2586	1	M	1288
POA2587	0	F	142
POA2587	0	M	120
POA2587	1	F	1360
POA2587	1	M	1309
POA2588	0	F	14
POA2588	0	M	12
POA2588	1	F	136
POA2588	1	M	132
POA2590	0	F	300
POA2590	0	M	304
POA2590	1	F	3339
POA2590	1	M	3208
POA2594	0	F	607
POA2594	0	M	565
POA2594	1	F	5679
POA2594	1	M	5297
POA2600	0	F	525
POA2600	0	M	455
POA2600	1	F	3823
POA2600	1	M	3456
POA2601	0	F	1468
POA2601	0	M	1291
POA2601	1	F	2524
POA2601	1	M	2398
POA2602	0	F	2355
POA2602	0	M	2306
POA2602	1	F	15500
POA2602	1	M	14373
POA2603	0	F	604
POA2603	0	M	502
POA2603	1	F	4631
POA2603	1	M	4569
POA2604	0	F	1049
POA2604	0	M	988
POA2604	1	F	5708
POA2604	1	M	5295
POA2605	0	F	740
POA2605	0	M	681
POA2605	1	F	5762
POA2605	1	M	5307
POA2606	0	F	1424
POA2606	0	M	1364
POA2606	1	F	4774
POA2606	1	M	4508
POA2607	0	F	913
POA2607	0	M	924
POA2607	1	F	6546
POA2607	1	M	6334
POA2609	0	F	143
POA2609	0	M	219
POA2609	1	F	324
POA2609	1	M	449
POA2611	0	F	2251
POA2611	0	M	2073
POA2611	1	F	16483
POA2611	1	M	15733
POA2612	0	F	1629
POA2612	0	M	1829
POA2612	1	F	7525
POA2612	1	M	7981
POA2614	0	F	1359
POA2614	0	M	1409
POA2614	1	F	9186
POA2614	1	M	8639
POA2615	0	F	2403
POA2615	0	M	2301
POA2615	1	F	21529
POA2615	1	M	21122
POA2617	0	F	4044
POA2617	0	M	4122
POA2617	1	F	14982
POA2617	1	M	14927
POA2618	0	F	47
POA2618	0	M	47
POA2618	1	F	673
POA2618	1	M	627
POA2619	0	F	272
POA2619	0	M	259
POA2619	1	F	4566
POA2619	1	M	4498
POA2620	0	F	2735
POA2620	0	M	3359
POA2620	1	F	19625
POA2620	1	M	19882
POA2621	0	F	221
POA2621	0	M	218
POA2621	1	F	3111
POA2621	1	M	3135
POA2622	0	F	227
POA2622	0	M	222
POA2622	1	F	1810
POA2622	1	M	1881
POA2623	0	F	32
POA2623	0	M	27
POA2623	1	F	260
POA2623	1	M	292
POA2624	0	F	29
POA2624	0	M	23
POA2624	1	F	32
POA2624	1	M	74
POA2625	0	F	81
POA2625	0	M	76
POA2625	1	F	108
POA2625	1	M	134
POA2626	0	F	25
POA2626	0	M	29
POA2626	1	F	220
POA2626	1	M	240
POA2627	0	F	318
POA2627	0	M	297
POA2627	1	F	2194
POA2627	1	M	2447
POA2628	0	F	103
POA2628	0	M	104
POA2628	1	F	961
POA2628	1	M	1008
POA2629	0	F	51
POA2629	0	M	51
POA2629	1	F	199
POA2629	1	M	232
POA2630	0	F	526
POA2630	0	M	727
POA2630	1	F	3811
POA2630	1	M	3813
POA2631	0	F	33
POA2631	0	M	42
POA2631	1	F	272
POA2631	1	M	281
POA2632	0	F	100
POA2632	0	M	97
POA2632	1	F	844
POA2632	1	M	852
POA2633	0	F	11
POA2633	0	M	15
POA2633	1	F	152
POA2633	1	M	146
POA2640	0	F	1947
POA2640	0	M	2028
POA2640	1	F	18619
POA2640	1	M	17292
POA2641	0	F	1157
POA2641	0	M	1127
POA2641	1	F	7453
POA2641	1	M	6814
POA2642	0	F	317
POA2642	0	M	291
POA2642	1	F	2397
POA2642	1	M	2470
POA2643	0	F	111
POA2643	0	M	130
POA2643	1	F	1355
POA2643	1	M	1398
POA2644	0	F	125
POA2644	0	M	115
POA2644	1	F	1082
POA2644	1	M	1115
POA2645	0	F	11
POA2645	0	M	19
POA2645	1	F	143
POA2645	1	M	165
POA2646	0	F	316
POA2646	0	M	322
POA2646	1	F	3153
POA2646	1	M	3055
POA2647	0	F	153
POA2647	0	M	140
POA2647	1	F	1148
POA2647	1	M	1111
POA2648	0	F	222
POA2648	0	M	281
POA2648	1	F	1040
POA2648	1	M	1128
POA2649	0	F	0
POA2649	0	M	0
POA2649	1	F	21
POA2649	1	M	13
POA2650	0	F	3582
POA2650	0	M	3636
POA2650	1	F	28224
POA2650	1	M	26072
POA2651	0	F	159
POA2651	0	M	256
POA2651	1	F	1249
POA2651	1	M	1414
POA2652	0	F	229
POA2652	0	M	249
POA2652	1	F	2110
POA2652	1	M	2175
POA2653	0	F	126
POA2653	0	M	277
POA2653	1	F	1113
POA2653	1	M	1112
POA2655	0	F	44
POA2655	0	M	54
POA2655	1	F	648
POA2655	1	M	668
POA2656	0	F	46
POA2656	0	M	59
POA2656	1	F	638
POA2656	1	M	586
POA2658	0	F	63
POA2658	0	M	72
POA2658	1	F	670
POA2658	1	M	682
POA2659	0	F	50
POA2659	0	M	61
POA2659	1	F	360
POA2659	1	M	398
POA2660	0	F	65
POA2660	0	M	71
POA2660	1	F	721
POA2660	1	M	751
POA2661	0	F	2
POA2661	0	M	1
POA2661	1	F	137
POA2661	1	M	252
POA2663	0	F	205
POA2663	0	M	1144
POA2663	1	F	1974
POA2663	1	M	1961
POA2665	0	F	67
POA2665	0	M	69
POA2665	1	F	900
POA2665	1	M	976
POA2666	0	F	202
POA2666	0	M	177
POA2666	1	F	2676
POA2666	1	M	2580
POA2668	0	F	24
POA2668	0	M	24
POA2668	1	F	173
POA2668	1	M	189
POA2669	0	F	88
POA2669	0	M	100
POA2669	1	F	651
POA2669	1	M	702
POA2671	0	F	213
POA2671	0	M	226
POA2671	1	F	1786
POA2671	1	M	1743
POA2672	0	F	115
POA2672	0	M	112
POA2672	1	F	643
POA2672	1	M	637
POA2675	0	F	187
POA2675	0	M	268
POA2675	1	F	597
POA2675	1	M	606
POA2678	0	F	19
POA2678	0	M	10
POA2678	1	F	281
POA2678	1	M	125
POA2680	0	F	2605
POA2680	0	M	2938
POA2680	1	F	10036
POA2680	1	M	9764
POA2681	0	F	96
POA2681	0	M	88
POA2681	1	F	774
POA2681	1	M	829
POA2700	0	F	302
POA2700	0	M	313
POA2700	1	F	2187
POA2700	1	M	2073
POA2701	0	F	77
POA2701	0	M	91
POA2701	1	F	1204
POA2701	1	M	1119
POA2702	0	F	26
POA2702	0	M	26
POA2702	1	F	372
POA2702	1	M	368
POA2703	0	F	22
POA2703	0	M	19
POA2703	1	F	355
POA2703	1	M	348
POA2705	0	F	830
POA2705	0	M	833
POA2705	1	F	4591
POA2705	1	M	4431
POA2706	0	F	64
POA2706	0	M	71
POA2706	1	F	428
POA2706	1	M	474
POA2707	0	F	55
POA2707	0	M	66
POA2707	1	F	507
POA2707	1	M	540
POA2710	0	F	562
POA2710	0	M	601
POA2710	1	F	4336
POA2710	1	M	4240
POA2711	0	F	243
POA2711	0	M	249
POA2711	1	F	1340
POA2711	1	M	1369
POA2712	0	F	80
POA2712	0	M	82
POA2712	1	F	619
POA2712	1	M	593
POA2713	0	F	220
POA2713	0	M	208
POA2713	1	F	1160
POA2713	1	M	1154
POA2714	0	F	189
POA2714	0	M	178
POA2714	1	F	1296
POA2714	1	M	1253
POA2715	0	F	110
POA2715	0	M	120
POA2715	1	F	571
POA2715	1	M	579
POA2716	0	F	61
POA2716	0	M	76
POA2716	1	F	418
POA2716	1	M	432
POA2717	0	F	119
POA2717	0	M	112
POA2717	1	F	466
POA2717	1	M	509
POA2720	0	F	500
POA2720	0	M	474
POA2720	1	F	3798
POA2720	1	M	3724
POA2721	0	F	6
POA2721	0	M	16
POA2721	1	F	98
POA2721	1	M	109
POA2722	0	F	231
POA2722	0	M	270
POA2722	1	F	1456
POA2722	1	M	1462
POA2725	0	F	14
POA2725	0	M	13
POA2725	1	F	162
POA2725	1	M	160
POA2726	0	F	19
POA2726	0	M	18
POA2726	1	F	111
POA2726	1	M	107
POA2727	0	F	29
POA2727	0	M	22
POA2727	1	F	134
POA2727	1	M	162
POA2729	0	F	78
POA2729	0	M	52
POA2729	1	F	742
POA2729	1	M	758
POA2730	0	F	88
POA2730	0	M	100
POA2730	1	F	559
POA2730	1	M	587
POA2731	0	F	355
POA2731	0	M	333
POA2731	1	F	3474
POA2731	1	M	3282
POA2732	0	F	75
POA2732	0	M	91
POA2732	1	F	871
POA2732	1	M	840
POA2733	0	F	74
POA2733	0	M	64
POA2733	1	F	224
POA2733	1	M	237
POA2734	0	F	16
POA2734	0	M	16
POA2734	1	F	221
POA2734	1	M	220
POA2735	0	F	14
POA2735	0	M	20
POA2735	1	F	170
POA2735	1	M	200
POA2736	0	F	40
POA2736	0	M	76
POA2736	1	F	133
POA2736	1	M	163
POA2737	0	F	104
POA2737	0	M	100
POA2737	1	F	302
POA2737	1	M	314
POA2738	0	F	82
POA2738	0	M	88
POA2738	1	F	958
POA2738	1	M	1002
POA2739	0	F	109
POA2739	0	M	113
POA2739	1	F	574
POA2739	1	M	618
POA2745	0	F	1229
POA2745	0	M	1177
POA2745	1	F	15034
POA2745	1	M	14404
POA2747	0	F	3995
POA2747	0	M	3648
POA2747	1	F	23691
POA2747	1	M	23064
POA2748	0	F	41
POA2748	0	M	38
POA2748	1	F	805
POA2748	1	M	917
POA2749	0	F	797
POA2749	0	M	719
POA2749	1	F	7898
POA2749	1	M	7615
POA2750	0	F	3370
POA2750	0	M	3016
POA2750	1	F	21793
POA2750	1	M	21029
POA2752	0	F	153
POA2752	0	M	178
POA2752	1	F	2643
POA2752	1	M	2771
POA2753	0	F	1063
POA2753	0	M	1041
POA2753	1	F	7742
POA2753	1	M	7743
POA2754	0	F	306
POA2754	0	M	300
POA2754	1	F	3418
POA2754	1	M	3041
POA2756	0	F	1520
POA2756	0	M	1554
POA2756	1	F	16081
POA2756	1	M	16170
POA2757	0	F	30
POA2757	0	M	32
POA2757	1	F	406
POA2757	1	M	383
POA2758	0	F	268
POA2758	0	M	283
POA2758	1	F	4111
POA2758	1	M	4189
POA2759	0	F	1514
POA2759	0	M	1509
POA2759	1	F	11672
POA2759	1	M	11737
POA2760	0	F	3902
POA2760	0	M	3764
POA2760	1	F	15131
POA2760	1	M	14833
POA2761	0	F	2717
POA2761	0	M	2538
POA2761	1	F	14741
POA2761	1	M	14705
POA2762	0	F	2848
POA2762	0	M	2650
POA2762	1	F	8030
POA2762	1	M	8253
POA2763	0	F	3128
POA2763	0	M	3108
POA2763	1	F	13501
POA2763	1	M	13459
POA2765	0	F	4171
POA2765	0	M	4128
POA2765	1	F	18497
POA2765	1	M	18819
POA2766	0	F	1946
POA2766	0	M	1702
POA2766	1	F	6777
POA2766	1	M	6630
POA2767	0	F	2165
POA2767	0	M	2152
POA2767	1	F	9606
POA2767	1	M	9465
POA2768	0	F	2046
POA2768	0	M	3170
POA2768	1	F	11854
POA2768	1	M	11792
POA2769	0	F	1546
POA2769	0	M	1388
POA2769	1	F	6678
POA2769	1	M	6702
POA2770	0	F	6867
POA2770	0	M	6687
POA2770	1	F	24406
POA2770	1	M	23531
POA2773	0	F	140
POA2773	0	M	155
POA2773	1	F	2885
POA2773	1	M	2803
POA2774	0	F	405
POA2774	0	M	383
POA2774	1	F	6219
POA2774	1	M	6008
POA2775	0	F	107
POA2775	0	M	129
POA2775	1	F	585
POA2775	1	M	700
POA2776	0	F	142
POA2776	0	M	130
POA2776	1	F	1968
POA2776	1	M	1910
POA2777	0	F	576
POA2777	0	M	473
POA2777	1	F	8639
POA2777	1	M	8124
POA2778	0	F	75
POA2778	0	M	80
POA2778	1	F	1146
POA2778	1	M	1123
POA2779	0	F	161
POA2779	0	M	167
POA2779	1	F	2456
POA2779	1	M	2291
POA2780	0	F	811
POA2780	0	M	761
POA2780	1	F	6158
POA2780	1	M	5612
POA2782	0	F	341
POA2782	0	M	314
POA2782	1	F	3051
POA2782	1	M	2730
POA2783	0	F	121
POA2783	0	M	98
POA2783	1	F	1250
POA2783	1	M	1181
POA2784	0	F	44
POA2784	0	M	47
POA2784	1	F	611
POA2784	1	M	593
POA2785	0	F	315
POA2785	0	M	249
POA2785	1	F	2211
POA2785	1	M	2045
POA2786	0	F	56
POA2786	0	M	66
POA2786	1	F	505
POA2786	1	M	555
POA2787	0	F	315
POA2787	0	M	449
POA2787	1	F	1893
POA2787	1	M	1948
POA2790	0	F	761
POA2790	0	M	1041
POA2790	1	F	6918
POA2790	1	M	6725
POA2791	0	F	19
POA2791	0	M	21
POA2791	1	F	148
POA2791	1	M	135
POA2792	0	F	17
POA2792	0	M	17
POA2792	1	F	155
POA2792	1	M	195
POA2793	0	F	66
POA2793	0	M	75
POA2793	1	F	427
POA2793	1	M	503
POA2794	0	F	460
POA2794	0	M	485
POA2794	1	F	4893
POA2794	1	M	4664
POA2795	0	F	2102
POA2795	0	M	2986
POA2795	1	F	20311
POA2795	1	M	19673
POA2797	0	F	31
POA2797	0	M	24
POA2797	1	F	198
POA2797	1	M	185
POA2798	0	F	103
POA2798	0	M	113
POA2798	1	F	1000
POA2798	1	M	977
POA2799	0	F	123
POA2799	0	M	121
POA2799	1	F	2006
POA2799	1	M	1909
POA2800	0	F	2384
POA2800	0	M	2284
POA2800	1	F	22313
