POA_CODE_2021	Age	MaritalStatus	Registered	adults
POA6558	20-24	Never married		21
POA6558	25-34	Married	0	16
POA6558	25-34	Married	1	11
POA6558	25-34	Never married		19
POA6558	35-44	Married	0	12
POA6558	35-44	Married	1	39
POA6558	35-44	Never married		19
POA6558	45-54	Married	0	25
POA6558	45-54	Married	1	66
POA6558	45-54	Never married		15
POA6558	55-64	Married	0	19
POA6558	55-64	Married	1	97
POA6558	55-64	Never married		22
POA6558	65-74	Married	0	6
POA6558	65-74	Married	1	51
POA6558	65-74	Never married		28
POA6558	75-84	Married	1	22
POA6558	75-84	Never married		18
POA6558	85+	Married	1	3
POA6558	85+	Never married		6
POA6560	15-19	Never married		66
POA6560	20-24	Married	0	25
POA6560	20-24	Married	1	6
POA6560	20-24	Never married		41
POA6560	25-34	Married	0	25
POA6560	25-34	Married	1	41
POA6560	25-34	Never married		48
POA6560	35-44	Married	0	19
POA6560	35-44	Married	1	55
POA6560	35-44	Never married		41
POA6560	45-54	Married	0	24
POA6560	45-54	Married	1	96
POA6560	45-54	Never married		59
POA6560	55-64	Married	0	42
POA6560	55-64	Married	1	112
POA6560	55-64	Never married		59
POA6560	65-74	Married	0	7
POA6560	65-74	Married	1	91
POA6560	65-74	Never married		48
POA6560	75-84	Married	0	4
POA6560	75-84	Married	1	44
POA6560	75-84	Never married		39
POA6560	85+	Never married		8
POA6562	15-19	Married	0	4
POA6562	15-19	Never married		62
POA6562	20-24	Married	0	3
POA6562	20-24	Never married		34
POA6562	25-34	Married	0	36
POA6562	25-34	Married	1	32
POA6562	25-34	Never married		34
POA6562	35-44	Married	0	34
POA6562	35-44	Married	1	69
POA6562	35-44	Never married		42
POA6562	45-54	Married	0	35
POA6562	45-54	Married	1	107
POA6562	45-54	Never married		47
POA6562	55-64	Married	0	33
POA6562	55-64	Married	1	80
POA6562	55-64	Never married		45
POA6562	65-74	Married	0	13
POA6562	65-74	Married	1	131
POA6562	65-74	Never married		42
POA6562	75-84	Married	1	47
POA6562	75-84	Never married		22
POA6562	85+	Married	1	7
POA6562	85+	Never married		6
POA6564	15-19	Never married		10
POA6564	20-24	Never married		9
POA6564	25-34	Married	0	11
POA6564	25-34	Married	1	10
POA6564	25-34	Never married		3
POA6564	35-44	Married	0	11
POA6564	35-44	Married	1	9
POA6564	35-44	Never married		10
POA6564	45-54	Married	0	18
POA6564	45-54	Married	1	14
POA6564	45-54	Never married		15
POA6564	55-64	Married	0	7
POA6564	55-64	Married	1	24
POA6564	55-64	Never married		17
POA6564	65-74	Married	0	7
POA6564	65-74	Married	1	21
POA6564	65-74	Never married		22
POA6564	75-84	Married	0	4
POA6564	75-84	Married	1	9
POA6564	75-84	Never married		6
POA6564	85+	Never married		4
POA6566	15-19	Married	0	3
POA6566	15-19	Never married		126
POA6566	20-24	Married	0	14
POA6566	20-24	Never married		62
POA6566	25-34	Married	0	46
POA6566	25-34	Married	1	50
POA6566	25-34	Never married		89
POA6566	35-44	Married	0	45
POA6566	35-44	Married	1	123
POA6566	35-44	Never married		78
POA6566	45-54	Married	0	50
POA6566	45-54	Married	1	198
POA6566	45-54	Never married		97
POA6566	55-64	Married	0	51
POA6566	55-64	Married	1	350
POA6566	55-64	Never married		142
POA6566	65-74	Married	0	31
POA6566	65-74	Married	1	323
POA6566	65-74	Never married		178
POA6566	75-84	Married	0	12
POA6566	75-84	Married	1	138
POA6566	75-84	Never married		77
POA6566	85+	Married	1	19
POA6566	85+	Never married		36
POA6567	15-19	Never married		11
POA6567	20-24	Married	0	4
POA6567	20-24	Never married		13
POA6567	25-34	Married	0	4
POA6567	25-34	Married	1	8
POA6567	25-34	Never married		12
POA6567	35-44	Married	0	10
POA6567	35-44	Married	1	11
POA6567	35-44	Never married		13
POA6567	45-54	Married	0	8
POA6567	45-54	Married	1	40
POA6567	45-54	Never married		5
POA6567	55-64	Married	0	9
POA6567	55-64	Married	1	43
POA6567	55-64	Never married		20
POA6567	65-74	Married	1	50
POA6567	65-74	Never married		17
POA6567	75-84	Married	1	25
POA6567	75-84	Never married		12
POA6567	85+	Never married		3
POA6568	15-19	Never married		3
POA6568	20-24	Never married		3
POA6568	25-34	Married	0	8
POA6568	25-34	Married	1	5
POA6568	25-34	Never married		5
POA6568	35-44	Married	1	9
POA6568	35-44	Never married		4
POA6568	45-54	Married	0	4
POA6568	45-54	Married	1	20
POA6568	45-54	Never married		5
POA6568	55-64	Married	0	4
POA6568	55-64	Married	1	26
POA6568	55-64	Never married		10
POA6568	65-74	Married	0	3
POA6568	65-74	Married	1	17
POA6568	65-74	Never married		9
POA6568	75-84	Married	1	9
POA6568	75-84	Never married		3
POA6568	85+	Never married		4
POA6569	15-19	Never married		7
POA6569	20-24	Never married		6
POA6569	25-34	Married	0	11
POA6569	25-34	Married	1	11
POA6569	25-34	Never married		5
POA6569	35-44	Married	0	5
POA6569	35-44	Married	1	18
POA6569	45-54	Married	0	7
POA6569	45-54	Married	1	11
POA6569	45-54	Never married		12
POA6569	55-64	Married	0	8
POA6569	55-64	Married	1	20
POA6569	55-64	Never married		7
POA6569	65-74	Married	1	15
POA6569	65-74	Never married		10
POA6569	75-84	Married	1	8
POA6569	75-84	Never married		4
POA6569	85+	Never married		6
POA6571	25-34	Never married		6
POA6571	35-44	Married	1	9
POA6571	45-54	Married	1	9
POA6571	45-54	Never married		4
POA6571	55-64	Married	1	5
POA6571	55-64	Never married		4
POA6571	65-74	Married	1	7
POA6572	25-34	Married	1	4
POA6572	35-44	Married	1	8
POA6572	45-54	Married	1	5
POA6572	55-64	Married	1	9
POA6572	55-64	Never married		3
POA6572	65-74	Married	1	3
POA6572	65-74	Never married		4
POA6574	20-24	Married	0	3
POA6574	25-34	Married	0	3
POA6574	25-34	Married	1	6
POA6574	25-34	Never married		4
POA6574	35-44	Married	0	3
POA6574	35-44	Married	1	5
POA6574	45-54	Married	1	7
POA6574	55-64	Married	0	4
POA6574	55-64	Married	1	7
POA6574	55-64	Never married		4
POA6574	65-74	Married	1	3
POA6574	75-84	Married	1	4
POA6575	25-34	Married	1	6
POA6575	25-34	Never married		3
POA6575	35-44	Married	0	3
POA6575	35-44	Married	1	4
POA6575	45-54	Married	0	3
POA6575	45-54	Married	1	15
POA6575	45-54	Never married		3
POA6575	55-64	Married	1	11
POA6575	55-64	Never married		6
POA6575	65-74	Married	1	11
POA6575	75-84	Never married		4
POA6603	15-19	Married	0	8
POA6603	15-19	Married	1	3
POA6603	15-19	Never married		23
POA6603	20-24	Married	0	12
POA6603	20-24	Never married		25
POA6603	25-34	Married	0	33
POA6603	25-34	Married	1	36
POA6603	25-34	Never married		37
POA6603	35-44	Married	0	19
POA6603	35-44	Married	1	73
POA6603	35-44	Never married		41
POA6603	45-54	Married	0	20
POA6603	45-54	Married	1	57
POA6603	45-54	Never married		38
POA6603	55-64	Married	0	8
POA6603	55-64	Married	1	75
POA6603	55-64	Never married		46
POA6603	65-74	Married	0	9
POA6603	65-74	Married	1	70
POA6603	65-74	Never married		46
POA6603	75-84	Married	1	34
POA6603	75-84	Never married		20
POA6603	85+	Never married		6
POA6605	45-54	Married	1	6
POA6605	45-54	Never married		4
POA6605	55-64	Married	1	6
POA6606	20-24	Never married		3
POA6606	25-34	Married	0	4
POA6606	25-34	Married	1	4
POA6606	25-34	Never married		9
POA6606	35-44	Married	0	4
POA6606	35-44	Married	1	6
POA6606	35-44	Never married		7
POA6606	45-54	Married	1	3
POA6606	45-54	Never married		4
POA6606	55-64	Married	0	4
POA6606	55-64	Married	1	12
POA6606	55-64	Never married		4
POA6606	65-74	Married	1	23
POA6606	65-74	Never married		3
POA6606	75-84	Married	1	4
POA6606	75-84	Never married		8
POA6606	85+	Never married		3
POA6608	20-24	Never married		7
POA6608	25-34	Married	1	4
POA6608	25-34	Never married		9
POA6608	35-44	Married	1	9
POA6608	45-54	Married	1	11
POA6608	55-64	Married	1	11
POA6608	55-64	Never married		4
POA6608	65-74	Married	1	8
POA6608	65-74	Never married		5
POA6608	75-84	Married	0	3
POA6609	15-19	Married	0	6
POA6609	15-19	Never married		24
POA6609	20-24	Married	0	8
POA6609	20-24	Married	1	10
POA6609	20-24	Never married		22
POA6609	25-34	Married	0	20
POA6609	25-34	Married	1	47
POA6609	25-34	Never married		24
POA6609	35-44	Married	0	7
POA6609	35-44	Married	1	70
POA6609	35-44	Never married		26
POA6609	45-54	Married	0	7
POA6609	45-54	Married	1	40
POA6609	45-54	Never married		21
POA6609	55-64	Married	0	3
POA6609	55-64	Married	1	61
POA6609	55-64	Never married		25
POA6609	65-74	Married	0	3
POA6609	65-74	Married	1	37
POA6609	65-74	Never married		9
POA6609	75-84	Married	1	22
POA6609	75-84	Never married		11
POA6609	85+	Married	1	8
POA6609	85+	Never married		3
POA6612	25-34	Married	1	6
POA6612	35-44	Married	1	16
POA6612	35-44	Never married		4
POA6612	45-54	Married	1	3
POA6612	45-54	Never married		5
POA6612	55-64	Married	0	5
POA6612	55-64	Married	1	4
POA6612	55-64	Never married		7
POA6612	65-74	Married	1	10
POA6612	65-74	Never married		6
POA6612	75-84	Married	1	5
POA6612	75-84	Never married		6
POA6612	85+	Married	1	5
POA6612	85+	Never married		5
POA6613	25-34	Married	0	3
POA6613	35-44	Married	1	5
POA6613	45-54	Married	1	3
POA6613	55-64	Married	1	10
POA6613	85+	Married	1	5
POA6614	25-34	Married	1	3
POA6614	55-64	Married	1	3
POA6614	65-74	Married	0	3
POA6614	65-74	Married	1	3
POA6616	15-19	Never married		3
POA6616	45-54	Married	1	4
POA6616	55-64	Never married		6
POA6616	65-74	Never married		3
POA6620	15-19	Never married		6
POA6620	20-24	Married	0	5
POA6620	20-24	Never married		12
POA6620	25-34	Married	0	7
POA6620	25-34	Married	1	3
POA6620	25-34	Never married		6
POA6620	35-44	Married	0	7
POA6620	35-44	Married	1	14
POA6620	35-44	Never married		5
POA6620	45-54	Married	0	4
POA6620	45-54	Married	1	27
POA6620	45-54	Never married		5
POA6620	55-64	Married	1	30
POA6620	55-64	Never married		11
POA6620	65-74	Married	1	15
POA6620	65-74	Never married		5
POA6620	75-84	Never married		9
POA6620	85+	Never married		6
POA6623	15-19	Never married		14
POA6623	20-24	Married	0	8
POA6623	20-24	Never married		6
POA6623	25-34	Married	0	16
POA6623	25-34	Married	1	16
POA6623	25-34	Never married		10
POA6623	35-44	Married	0	21
POA6623	35-44	Married	1	24
POA6623	35-44	Never married		8
POA6623	45-54	Married	0	3
POA6623	45-54	Married	1	23
POA6623	45-54	Never married		22
POA6623	55-64	Married	0	8
POA6623	55-64	Married	1	34
POA6623	55-64	Never married		19
POA6623	65-74	Married	0	7
POA6623	65-74	Married	1	34
POA6623	65-74	Never married		21
POA6623	75-84	Married	0	8
POA6623	75-84	Married	1	10
POA6623	75-84	Never married		11
POA6623	85+	Married	1	7
POA6623	85+	Never married		10
POA6625	20-24	Never married		6
POA6625	35-44	Married	1	5
POA6625	45-54	Married	1	12
POA6625	65-74	Married	1	3
POA6627	15-19	Never married		8
POA6627	20-24	Never married		8
POA6627	25-34	Married	0	4
POA6627	25-34	Never married		4
POA6627	35-44	Married	1	6
POA6627	35-44	Never married		4
POA6627	45-54	Never married		7
POA6627	55-64	Married	1	9
POA6627	55-64	Never married		4
POA6627	65-74	Married	1	3
POA6627	75-84	Married	1	3
POA6628	25-34	Never married		4
POA6628	55-64	Married	0	5
POA6628	55-64	Never married		4
POA6630	15-19	Never married		16
POA6630	20-24	Married	0	8
POA6630	20-24	Never married		6
POA6630	25-34	Married	0	8
POA6630	25-34	Married	1	4
POA6630	25-34	Never married		16
POA6630	35-44	Married	0	4
POA6630	35-44	Married	1	22
POA6630	35-44	Never married		17
POA6630	45-54	Married	0	3
POA6630	45-54	Married	1	27
POA6630	45-54	Never married		23
POA6630	55-64	Married	0	9
POA6630	55-64	Married	1	24
POA6630	55-64	Never married		30
POA6630	65-74	Married	0	9
POA6630	65-74	Married	1	13
POA6630	65-74	Never married		24
POA6630	75-84	Married	1	10
POA6630	75-84	Never married		5
POA6630	85+	Married	1	5
POA6631	45-54	Married	1	5
POA6631	55-64	Married	1	5
POA6632	15-19	Never married		6
POA6632	25-34	Married	1	5
POA6632	35-44	Married	1	10
POA6632	45-54	Married	1	9
POA6632	65-74	Married	1	3
POA6635	15-19	Never married		4
POA6635	20-24	Never married		3
POA6635	25-34	Married	0	9
POA6635	25-34	Married	1	3
POA6635	25-34	Never married		17
POA6635	35-44	Married	1	3
POA6635	35-44	Never married		5
POA6635	45-54	Married	0	8
POA6635	45-54	Married	1	12
POA6635	45-54	Never married		13
POA6635	55-64	Married	1	7
POA6635	55-64	Never married		6
POA6635	65-74	Married	0	4
POA6635	65-74	Married	1	3
POA6635	65-74	Never married		4
POA6638	15-19	Never married		7
POA6638	20-24	Never married		3
POA6638	25-34	Married	0	4
POA6638	25-34	Never married		14
POA6638	35-44	Married	0	7
POA6638	35-44	Married	1	14
POA6638	35-44	Never married		14
POA6638	45-54	Married	0	10
POA6638	45-54	Married	1	10
POA6638	45-54	Never married		17
POA6638	55-64	Married	0	13
POA6638	55-64	Married	1	15
POA6638	55-64	Never married		23
POA6638	65-74	Married	0	3
POA6638	65-74	Married	1	13
POA6638	65-74	Never married		19
POA6638	75-84	Married	1	8
POA6638	75-84	Never married		6
POA6638	85+	Never married		3
POA6639	25-34	Never married		4
POA6639	45-54	Never married		3
POA6639	55-64	Married	0	5
POA6639	55-64	Married	1	12
POA6639	55-64	Never married		8
POA6639	65-74	Married	1	11
POA6639	65-74	Never married		5
POA6639	75-84	Married	1	3
POA6639	75-84	Never married		7
POA6640	20-24	Never married		4
POA6640	25-34	Married	0	3
POA6640	25-34	Never married		4
POA6640	35-44	Never married		7
POA6640	45-54	Never married		10
POA6640	55-64	Married	0	4
POA6640	55-64	Married	1	5
POA6640	55-64	Never married		8
POA6640	65-74	Married	0	3
POA6640	65-74	Married	1	13
POA6640	65-74	Never married		26
POA6640	75-84	Married	1	3
POA6642	15-19	Never married		38
POA6642	20-24	Married	0	19
POA6642	20-24	Married	1	4
POA6642	20-24	Never married		31
POA6642	25-34	Married	0	42
POA6642	25-34	Married	1	19
POA6642	25-34	Never married		48
POA6642	35-44	Married	0	26
POA6642	35-44	Married	1	25
POA6642	35-44	Never married		31
POA6642	45-54	Married	0	14
POA6642	45-54	Married	1	29
POA6642	45-54	Never married		43
POA6642	55-64	Married	0	16
POA6642	55-64	Married	1	25
POA6642	55-64	Never married		50
POA6642	65-74	Married	0	8
POA6642	65-74	Married	1	13
POA6642	65-74	Never married		23
POA6642	75-84	Married	1	9
POA6642	75-84	Never married		8
POA6646	15-19	Never married		11
POA6646	20-24	Married	0	7
POA6646	20-24	Married	1	3
POA6646	20-24	Never married		12
POA6646	25-34	Married	0	6
POA6646	25-34	Married	1	3
POA6646	25-34	Never married		18
POA6646	35-44	Married	0	10
POA6646	35-44	Married	1	5
POA6646	35-44	Never married		7
POA6646	45-54	Married	0	6
POA6646	45-54	Married	1	12
POA6646	45-54	Never married		12
POA6646	55-64	Married	0	4
POA6646	55-64	Never married		13
POA6646	65-74	Married	0	4
POA6646	65-74	Married	1	6
POA6646	65-74	Never married		15
POA6646	75-84	Married	1	3
POA6646	75-84	Never married		7
POA6701	15-19	Married	1	3
POA6701	15-19	Never married		181
POA6701	20-24	Married	0	48
POA6701	20-24	Married	1	4
POA6701	20-24	Never married		149
POA6701	25-34	Married	0	145
POA6701	25-34	Married	1	144
POA6701	25-34	Never married		207
POA6701	35-44	Married	0	91
POA6701	35-44	Married	1	227
POA6701	35-44	Never married		144
POA6701	45-54	Married	0	112
POA6701	45-54	Married	1	258
POA6701	45-54	Never married		212
POA6701	55-64	Married	0	82
POA6701	55-64	Married	1	291
POA6701	55-64	Never married		224
POA6701	65-74	Married	0	44
POA6701	65-74	Married	1	200
POA6701	65-74	Never married		200
POA6701	75-84	Married	0	9
POA6701	75-84	Married	1	84
POA6701	75-84	Never married		99
POA6701	85+	Married	1	11
POA6701	85+	Never married		39
POA6705	15-19	Married	0	3
POA6705	15-19	Never married		6
POA6705	20-24	Never married		5
POA6705	25-34	Married	0	3
POA6705	25-34	Never married		14
POA6705	35-44	Married	1	12
POA6705	35-44	Never married		4
POA6705	45-54	Married	0	6
POA6705	45-54	Married	1	4
POA6705	45-54	Never married		17
POA6705	55-64	Married	0	3
POA6705	55-64	Married	1	5
POA6705	55-64	Never married		11
POA6705	65-74	Married	1	3
POA6705	65-74	Never married		9
POA6707	15-19	Married	0	3
POA6707	15-19	Never married		115
POA6707	20-24	Married	0	41
POA6707	20-24	Never married		107
POA6707	25-34	Married	0	141
POA6707	25-34	Married	1	110
POA6707	25-34	Never married		189
POA6707	35-44	Married	0	94
POA6707	35-44	Married	1	215
POA6707	35-44	Never married		87
POA6707	45-54	Married	0	73
POA6707	45-54	Married	1	189
POA6707	45-54	Never married		96
POA6707	55-64	Married	0	46
POA6707	55-64	Married	1	161
POA6707	55-64	Never married		107
POA6707	65-74	Married	0	19
POA6707	65-74	Married	1	106
POA6707	65-74	Never married		82
POA6707	75-84	Married	0	6
POA6707	75-84	Married	1	49
POA6707	75-84	Never married		31
POA6707	85+	Married	1	4
POA6707	85+	Never married		8
POA6710	15-19	Never married		6
POA6710	20-24	Married	0	3
POA6710	20-24	Married	1	3
POA6710	20-24	Never married		14
POA6710	25-34	Married	0	48
POA6710	25-34	Married	1	51
POA6710	25-34	Never married		24
POA6710	35-44	Married	0	31
POA6710	35-44	Married	1	63
POA6710	35-44	Never married		21
POA6710	45-54	Married	0	18
POA6710	45-54	Married	1	46
POA6710	45-54	Never married		27
POA6710	55-64	Married	0	27
POA6710	55-64	Married	1	37
POA6710	55-64	Never married		22
POA6710	65-74	Married	0	8
POA6710	65-74	Married	1	21
POA6710	65-74	Never married		23
POA6710	75-84	Married	1	7
POA6710	75-84	Never married		8
POA6710	85+	Never married		4
POA6713	15-19	Never married		52
POA6713	20-24	Married	0	7
POA6713	20-24	Never married		24
POA6713	25-34	Married	0	41
POA6713	25-34	Married	1	46
POA6713	25-34	Never married		34
POA6713	35-44	Married	0	28
POA6713	35-44	Married	1	155
POA6713	35-44	Never married		19
POA6713	45-54	Married	0	22
POA6713	45-54	Married	1	151
POA6713	45-54	Never married		17
POA6713	55-64	Married	0	16
POA6713	55-64	Married	1	76
POA6713	55-64	Never married		27
POA6713	65-74	Married	0	4
POA6713	65-74	Married	1	18
POA6713	65-74	Never married		4
POA6713	75-84	Married	1	4
POA6713	75-84	Never married		4
POA6714	15-19	Married	0	29
POA6714	15-19	Never married		736
POA6714	20-24	Married	0	233
POA6714	20-24	Married	1	15
POA6714	20-24	Never married		413
POA6714	25-34	Married	0	866
POA6714	25-34	Married	1	895
POA6714	25-34	Never married		705
POA6714	35-44	Married	0	543
POA6714	35-44	Married	1	1654
POA6714	35-44	Never married		471
POA6714	45-54	Married	0	310
POA6714	45-54	Married	1	1129
POA6714	45-54	Never married		425
POA6714	55-64	Married	0	126
POA6714	55-64	Married	1	592
POA6714	55-64	Never married		308
POA6714	65-74	Married	0	34
POA6714	65-74	Married	1	142
POA6714	65-74	Never married		133
POA6714	75-84	Married	0	4
POA6714	75-84	Married	1	24
POA6714	75-84	Never married		37
POA6714	85+	Never married		8
POA6716	15-19	Never married		5
POA6716	20-24	Married	0	4
POA6716	20-24	Never married		11
POA6716	25-34	Married	0	9
POA6716	25-34	Married	1	16
POA6716	25-34	Never married		9
POA6716	35-44	Married	1	18
POA6716	35-44	Never married		3
POA6716	45-54	Married	1	3
POA6716	45-54	Never married		4
POA6716	55-64	Married	1	6
POA6716	55-64	Never married		5
POA6716	65-74	Married	0	3
POA6718	15-19	Married	0	3
POA6718	15-19	Never married		51
POA6718	20-24	Married	0	16
POA6718	20-24	Never married		35
POA6718	25-34	Married	0	29
POA6718	25-34	Married	1	14
POA6718	25-34	Never married		56
POA6718	35-44	Married	0	29
POA6718	35-44	Married	1	22
POA6718	35-44	Never married		39
POA6718	45-54	Married	0	44
POA6718	45-54	Married	1	20
POA6718	45-54	Never married		45
POA6718	55-64	Married	0	23
POA6718	55-64	Married	1	8
POA6718	55-64	Never married		36
POA6718	65-74	Married	0	6
POA6718	65-74	Married	1	10
POA6718	65-74	Never married		24
POA6718	75-84	Married	1	6
POA6718	75-84	Never married		10
POA6718	85+	Never married		5
POA6720	15-19	Never married		95
POA6720	20-24	Married	0	28
POA6720	20-24	Never married		47
POA6720	25-34	Married	0	114
POA6720	25-34	Married	1	88
POA6720	25-34	Never married		72
POA6720	35-44	Married	0	68
POA6720	35-44	Married	1	211
POA6720	35-44	Never married		56
POA6720	45-54	Married	0	48
POA6720	45-54	Married	1	142
POA6720	45-54	Never married		34
POA6720	55-64	Married	0	18
POA6720	55-64	Married	1	66
POA6720	55-64	Never married		34
POA6720	65-74	Married	1	28
POA6720	65-74	Never married		20
POA6720	75-84	Married	1	11
POA6720	75-84	Never married		7
POA6721	15-19	Never married		126
POA6721	20-24	Married	0	40
POA6721	20-24	Never married		84
POA6721	25-34	Married	0	262
POA6721	25-34	Married	1	207
POA6721	25-34	Never married		181
POA6721	35-44	Married	0	163
POA6721	35-44	Married	1	437
POA6721	35-44	Never married		133
POA6721	45-54	Married	0	90
POA6721	45-54	Married	1	232
POA6721	45-54	Never married		112
POA6721	55-64	Married	0	46
POA6721	55-64	Married	1	172
POA6721	55-64	Never married		107
POA6721	65-74	Married	0	9
POA6721	65-74	Married	1	48
POA6721	65-74	Never married		56
POA6721	75-84	Married	1	8
POA6721	75-84	Never married		14
POA6722	15-19	Married	0	30
POA6722	15-19	Never married		501
POA6722	20-24	Married	0	163
POA6722	20-24	Married	1	20
POA6722	20-24	Never married		303
POA6722	25-34	Married	0	629
POA6722	25-34	Married	1	550
POA6722	25-34	Never married		549
POA6722	35-44	Married	0	349
POA6722	35-44	Married	1	765
POA6722	35-44	Never married		410
POA6722	45-54	Married	0	208
POA6722	45-54	Married	1	520
POA6722	45-54	Never married		362
POA6722	55-64	Married	0	115
POA6722	55-64	Married	1	419
POA6722	55-64	Never married		343
POA6722	65-74	Married	0	27
POA6722	65-74	Married	1	110
POA6722	65-74	Never married		120
POA6722	75-84	Married	0	4
POA6722	75-84	Married	1	16
POA6722	75-84	Never married		38
POA6722	85+	Never married		13
POA6725	15-19	Married	0	3
POA6725	15-19	Married	1	5
POA6725	15-19	Never married		471
POA6725	20-24	Married	0	96
POA6725	20-24	Married	1	24
POA6725	20-24	Never married		340
POA6725	25-34	Married	0	524
POA6725	25-34	Married	1	313
POA6725	25-34	Never married		577
POA6725	35-44	Married	0	401
POA6725	35-44	Married	1	634
POA6725	35-44	Never married		449
POA6725	45-54	Married	0	250
POA6725	45-54	Married	1	518
POA6725	45-54	Never married		382
POA6725	55-64	Married	0	165
POA6725	55-64	Married	1	396
POA6725	55-64	Never married		368
POA6725	65-74	Married	0	34
POA6725	65-74	Married	1	191
POA6725	65-74	Never married		237
POA6725	75-84	Married	0	9
POA6725	75-84	Married	1	55
POA6725	75-84	Never married		81
POA6725	85+	Married	1	9
POA6725	85+	Never married		20
POA6726	15-19	Married	0	4
POA6726	15-19	Never married		276
POA6726	20-24	Married	0	46
POA6726	20-24	Married	1	10
POA6726	20-24	Never married		170
POA6726	25-34	Married	0	261
POA6726	25-34	Married	1	152
POA6726	25-34	Never married		321
POA6726	35-44	Married	0	190
POA6726	35-44	Married	1	350
POA6726	35-44	Never married		189
POA6726	45-54	Married	0	148
POA6726	45-54	Married	1	283
POA6726	45-54	Never married		200
POA6726	55-64	Married	0	84
POA6726	55-64	Married	1	209
POA6726	55-64	Never married		183
POA6726	65-74	Married	0	31
POA6726	65-74	Married	1	137
POA6726	65-74	Never married		109
POA6726	75-84	Married	0	8
POA6726	75-84	Married	1	23
POA6726	75-84	Never married		39
POA6726	85+	Married	1	6
POA6726	85+	Never married		4
POA6728	15-19	Married	0	10
POA6728	15-19	Married	1	8
POA6728	15-19	Never married		239
POA6728	20-24	Married	0	59
POA6728	20-24	Married	1	35
POA6728	20-24	Never married		185
POA6728	25-34	Married	0	159
POA6728	25-34	Married	1	190
POA6728	25-34	Never married		283
POA6728	35-44	Married	0	112
POA6728	35-44	Married	1	178
POA6728	35-44	Never married		220
POA6728	45-54	Married	0	89
POA6728	45-54	Married	1	162
POA6728	45-54	Never married		173
POA6728	55-64	Married	0	65
POA6728	55-64	Married	1	164
POA6728	55-64	Never married		169
POA6728	65-74	Married	0	15
POA6728	65-74	Married	1	107
POA6728	65-74	Never married		125
POA6728	75-84	Married	0	9
POA6728	75-84	Married	1	30
POA6728	75-84	Never married		30
POA6728	85+	Married	1	3
POA6728	85+	Never married		11
POA6740	15-19	Married	0	8
POA6740	15-19	Never married		72
POA6740	20-24	Married	0	27
POA6740	20-24	Married	1	5
POA6740	20-24	Never married		53
POA6740	25-34	Married	0	61
POA6740	25-34	Married	1	19
POA6740	25-34	Never married		64
POA6740	35-44	Married	0	61
POA6740	35-44	Married	1	26
POA6740	35-44	Never married		75
POA6740	45-54	Married	0	48
POA6740	45-54	Married	1	25
POA6740	45-54	Never married		77
POA6740	55-64	Married	0	25
POA6740	55-64	Married	1	26
POA6740	55-64	Never married		67
POA6740	65-74	Married	0	8
POA6740	65-74	Married	1	16
POA6740	65-74	Never married		40
POA6740	75-84	Married	1	7
POA6740	75-84	Never married		20
POA6743	15-19	Married	0	15
POA6743	15-19	Married	1	4
POA6743	15-19	Never married		255
POA6743	20-24	Married	0	71
POA6743	20-24	Married	1	15
POA6743	20-24	Never married		196
POA6743	25-34	Married	0	269
POA6743	25-34	Married	1	191
POA6743	25-34	Never married		402
POA6743	35-44	Married	0	174
POA6743	35-44	Married	1	295
POA6743	35-44	Never married		229
POA6743	45-54	Married	0	122
POA6743	45-54	Married	1	302
POA6743	45-54	Never married		233
POA6743	55-64	Married	0	64
POA6743	55-64	Married	1	290
POA6743	55-64	Never married		184
POA6743	65-74	Married	0	29
POA6743	65-74	Married	1	115
POA6743	65-74	Never married		104
POA6743	75-84	Married	1	32
POA6743	75-84	Never married		37
POA6743	85+	Never married		5
POA6751	15-19	Never married		118
POA6751	20-24	Married	0	44
POA6751	20-24	Married	1	3
POA6751	20-24	Never married		54
POA6751	25-34	Married	0	132
POA6751	25-34	Married	1	185
POA6751	25-34	Never married		86
POA6751	35-44	Married	0	102
POA6751	35-44	Married	1	304
POA6751	35-44	Never married		69
POA6751	45-54	Married	0	37
POA6751	45-54	Married	1	200
POA6751	45-54	Never married		64
POA6751	55-64	Married	0	31
POA6751	55-64	Married	1	107
POA6751	55-64	Never married		66
POA6751	65-74	Married	0	8
POA6751	65-74	Married	1	23
POA6751	65-74	Never married		30
POA6751	75-84	Married	1	10
POA6751	75-84	Never married		8
POA6753	15-19	Married	0	14
POA6753	15-19	Never married		173
POA6753	20-24	Married	0	74
POA6753	20-24	Married	1	8
POA6753	20-24	Never married		111
POA6753	25-34	Married	0	286
POA6753	25-34	Married	1	230
POA6753	25-34	Never married		205
POA6753	35-44	Married	0	143
POA6753	35-44	Married	1	386
POA6753	35-44	Never married		134
POA6753	45-54	Married	0	69
POA6753	45-54	Married	1	261
POA6753	45-54	Never married		128
POA6753	55-64	Married	0	49
POA6753	55-64	Married	1	145
POA6753	55-64	Never married		104
POA6753	65-74	Married	0	3
POA6753	65-74	Married	1	41
POA6753	65-74	Never married		34
POA6753	75-84	Married	1	3
POA6753	75-84	Never married		5
POA6753	85+	Never married		6
POA6754	15-19	Never married		38
POA6754	20-24	Married	0	13
POA6754	20-24	Married	1	3
POA6754	20-24	Never married		25
POA6754	25-34	Married	0	53
POA6754	25-34	Married	1	50
POA6754	25-34	Never married		29
POA6754	35-44	Married	0	46
POA6754	35-44	Married	1	86
POA6754	35-44	Never married		41
