POA_CODE_2021	Sex	persons
POA4155	F	732
POA4155	M	738
POA4156	F	1728
POA4156	M	1659
POA4157	F	10048
POA4157	M	9721
POA4158	F	1977
POA4158	M	1900
POA4159	F	7552
POA4159	M	7263
POA4160	F	9785
POA4160	M	9265
POA4161	F	8337
POA4161	M	8129
POA4163	F	8439
POA4163	M	7416
POA4164	F	9821
POA4164	M	9439
POA4165	F	20312
POA4165	M	19179
POA4169	F	7803
POA4169	M	8079
POA4170	F	14327
POA4170	M	13705
POA4171	F	8717
POA4171	M	8173
POA4172	F	2503
POA4172	M	2446
POA4173	F	4350
POA4173	M	4112
POA4174	F	1424
POA4174	M	1422
POA4178	F	13820
POA4178	M	13064
POA4179	F	10387
POA4179	M	9833
POA4183	F	1032
POA4183	M	1121
POA4184	F	4188
POA4184	M	4291
POA4205	F	3503
POA4205	M	2827
POA4207	F	34826
POA4207	M	33647
POA4208	F	12311
POA4208	M	12032
POA4209	F	37910
POA4209	M	36375
POA4210	F	11493
POA4210	M	11121
POA4211	F	31818
POA4211	M	30693
POA4212	F	17245
POA4212	M	16229
POA4213	F	15727
POA4213	M	15427
POA4214	F	19763
POA4214	M	19103
POA4215	F	28891
POA4215	M	26538
POA4216	F	20981
POA4216	M	18732
POA4217	F	22568
POA4217	M	22630
POA4218	F	18200
POA4218	M	17172
POA4220	F	17178
POA4220	M	15401
POA4221	F	15071
POA4221	M	13824
POA4223	F	7845
POA4223	M	7311
POA4224	F	3699
POA4224	M	3475
POA4225	F	4290
POA4225	M	4086
POA4226	F	19710
POA4226	M	17551
POA4227	F	12602
POA4227	M	11301
POA4228	F	2833
POA4228	M	2750
POA4270	F	2164
POA4270	M	2228
POA4272	F	4198
POA4272	M	3909
POA4275	F	1951
POA4275	M	1946
POA4280	F	10703
POA4280	M	10556
POA4285	F	11019
POA4285	M	10738
POA4287	F	363
POA4287	M	574
POA4300	F	34756
POA4300	M	33924
POA4301	F	18503
POA4301	M	18019
POA4303	F	2125
POA4303	M	2048
POA4304	F	8995
POA4304	M	8825
POA4305	F	33047
POA4305	M	31307
POA4306	F	21659
POA4306	M	22339
POA4307	F	782
POA4307	M	789
POA4309	F	1692
POA4309	M	1669
POA4310	F	3038
POA4310	M	2978
POA4311	F	5143
POA4311	M	5271
POA4312	F	1299
POA4312	M	1293
POA4313	F	1187
POA4313	M	1125
POA4314	F	1599
POA4314	M	1654
POA4340	F	3097
POA4340	M	2906
POA4341	F	8009
POA4341	M	7943
POA4342	F	1324
POA4342	M	1374
POA4343	F	6342
POA4343	M	5830
POA4344	F	1337
POA4344	M	1376
POA4346	F	501
POA4346	M	514
POA4347	F	657
POA4347	M	687
POA4350	F	60378
POA4350	M	54839
POA4352	F	15436
POA4352	M	15589
POA4353	F	172
POA4353	M	176
POA4354	F	637
POA4354	M	648
POA4355	F	1467
POA4355	M	1342
POA4356	F	2632
POA4356	M	2585
POA4357	F	1221
POA4357	M	1301
POA4358	F	1511
POA4358	M	1461
POA4359	F	676
POA4359	M	710
POA4360	F	305
POA4360	M	304
POA4361	F	1326
POA4361	M	1331
POA4362	F	1306
POA4362	M	1313
POA4363	F	321
POA4363	M	301
POA4364	F	94
POA4364	M	83
POA4365	F	284
POA4365	M	310
POA4370	F	9854
POA4370	M	9336
POA4371	F	348
POA4371	M	353
POA4372	F	72
POA4372	M	70
POA4373	F	496
POA4373	M	489
POA4374	F	206
POA4374	M	194
POA4375	F	97
POA4375	M	134
POA4376	F	177
POA4376	M	175
POA4377	F	319
POA4377	M	310
POA4378	F	264
POA4378	M	307
POA4380	F	4147
POA4380	M	3942
POA4381	F	340
POA4381	M	354
POA4382	F	234
POA4382	M	231
POA4383	F	305
POA4383	M	303
POA4384	F	20
POA4384	M	26
POA4385	F	575
POA4385	M	597
POA4387	F	647
POA4387	M	701
POA4388	F	168
POA4388	M	176
POA4390	F	3452
POA4390	M	3273
POA4400	F	1081
POA4400	M	1082
POA4401	F	2898
POA4401	M	2927
POA4402	F	148
POA4402	M	154
POA4403	F	390
POA4403	M	463
POA4404	F	230
POA4404	M	243
POA4405	F	7169
POA4405	M	7189
POA4406	F	802
POA4406	M	915
POA4407	F	256
POA4407	M	249
POA4408	F	255
POA4408	M	281
POA4410	F	588
POA4410	M	570
POA4411	F	137
POA4411	M	154
POA4412	F	99
POA4412	M	112
POA4413	F	4273
POA4413	M	4403
POA4415	F	1109
POA4415	M	1058
POA4416	F	191
POA4416	M	224
POA4417	F	340
POA4417	M	361
POA4418	F	41
POA4418	M	42
POA4419	F	508
POA4419	M	579
POA4420	F	605
POA4420	M	614
POA4421	F	1054
POA4421	M	1118
POA4422	F	208
POA4422	M	246
POA4423	F	97
POA4423	M	103
POA4424	F	111
POA4424	M	123
POA4425	F	80
POA4425	M	93
POA4426	F	63
POA4426	M	77
POA4427	F	150
POA4427	M	160
POA4428	F	281
POA4428	M	342
POA4454	F	336
POA4454	M	392
POA4455	F	4377
POA4455	M	4227
POA4461	F	9
POA4461	M	26
POA4462	F	65
POA4462	M	63
POA4465	F	649
POA4465	M	611
POA4467	F	73
POA4467	M	86
POA4468	F	118
POA4468	M	138
POA4470	F	1666
POA4470	M	1520
POA4472	F	713
POA4472	M	691
POA4474	F	34
POA4474	M	39
POA4477	F	264
POA4477	M	266
POA4478	F	248
POA4478	M	254
POA4479	F	5
POA4479	M	5
POA4480	F	308
POA4480	M	312
POA4481	F	61
POA4481	M	61
POA4482	F	56
POA4482	M	57
POA4486	F	328
POA4486	M	339
POA4487	F	1598
POA4487	M	1578
POA4488	F	113
POA4488	M	134
POA4489	F	35
POA4489	M	43
POA4490	F	770
POA4490	M	736
POA4491	F	41
POA4491	M	51
POA4492	F	141
POA4492	M	186
POA4493	F	9
POA4493	M	8
POA4494	F	64
POA4494	M	103
POA4496	F	97
POA4496	M	111
POA4497	F	149
POA4497	M	167
POA4498	F	83
POA4498	M	105
POA4500	F	23050
POA4500	M	22600
POA4501	F	3022
POA4501	M	2885
POA4502	F	4411
POA4502	M	4309
POA4503	F	26909
POA4503	M	25576
POA4504	F	10635
POA4504	M	10276
POA4505	F	13372
POA4505	M	12765
POA4506	F	13046
POA4506	M	12262
POA4507	F	10846
POA4507	M	9762
POA4508	F	10015
POA4508	M	9553
POA4509	F	19612
POA4509	M	18337
POA4510	F	28840
POA4510	M	27101
POA4511	F	5125
POA4511	M	4805
POA4512	F	1808
POA4512	M	1868
POA4514	F	3628
POA4514	M	4972
POA4515	F	2161
POA4515	M	2306
POA4516	F	2089
POA4516	M	2202
POA4517	F	499
POA4517	M	444
POA4518	F	2800
POA4518	M	2801
POA4519	F	4842
POA4519	M	4634
POA4520	F	6872
POA4520	M	7013
POA4521	F	2629
POA4521	M	2548
POA4550	F	2497
POA4550	M	2408
POA4551	F	35862
POA4551	M	32421
POA4552	F	4671
POA4552	M	4350
POA4553	F	5512
POA4553	M	5236
POA4554	F	994
POA4554	M	1005
POA4555	F	4015
POA4555	M	3713
POA4556	F	24995
POA4556	M	22150
POA4557	F	10414
POA4557	M	9743
POA4558	F	12374
POA4558	M	10956
POA4559	F	3682
POA4559	M	3758
POA4560	F	18968
POA4560	M	17734
POA4561	F	4318
POA4561	M	4314
POA4562	F	4430
POA4562	M	4360
POA4563	F	5005
POA4563	M	4826
POA4564	F	5959
POA4564	M	5697
POA4565	F	7786
POA4565	M	7246
POA4566	F	4613
POA4566	M	4103
POA4567	F	6110
POA4567	M	5869
POA4568	F	1888
POA4568	M	1843
POA4569	F	908
POA4569	M	847
POA4570	F	23506
POA4570	M	22922
POA4571	F	440
POA4571	M	463
POA4572	F	2160
POA4572	M	2073
POA4573	F	16158
POA4573	M	15235
POA4574	F	680
POA4574	M	744
POA4575	F	14582
POA4575	M	13440
POA4580	F	2544
POA4580	M	2675
POA4581	F	659
POA4581	M	753
POA4600	F	453
POA4600	M	458
POA4601	F	567
POA4601	M	580
POA4605	F	2439
POA4605	M	2335
POA4606	F	1199
POA4606	M	1196
POA4608	F	450
POA4608	M	473
POA4610	F	7660
POA4610	M	7553
POA4611	F	60
POA4611	M	66
POA4612	F	108
POA4612	M	143
POA4613	F	416
POA4613	M	469
POA4614	F	611
POA4614	M	617
POA4615	F	3653
POA4615	M	3698
POA4620	F	201
POA4620	M	244
POA4621	F	885
POA4621	M	923
POA4625	F	1322
POA4625	M	1362
POA4626	F	974
POA4626	M	1016
POA4627	F	420
POA4627	M	428
POA4630	F	1174
POA4630	M	1162
POA4650	F	17255
POA4650	M	17686
POA4655	F	34920
POA4655	M	31866
POA4659	F	2662
POA4659	M	2700
POA4660	F	3924
POA4660	M	4124
POA4662	F	405
POA4662	M	429
POA4670	F	43406
POA4670	M	41313
POA4671	F	3000
POA4671	M	3288
POA4673	F	328
POA4673	M	346
POA4674	F	712
POA4674	M	867
POA4676	F	80
POA4676	M	92
POA4677	F	2012
POA4677	M	2201
POA4678	F	388
POA4678	M	431
POA4680	F	27451
POA4680	M	27886
POA4694	F	52
POA4694	M	63
POA4695	F	539
POA4695	M	574
POA4697	F	61
POA4697	M	85
POA4699	F	222
POA4699	M	228
POA4700	F	8833
POA4700	M	8477
POA4701	F	22100
POA4701	M	21728
POA4702	F	14349
POA4702	M	15475
POA4703	F	12605
POA4703	M	12528
POA4704	F	58
POA4704	M	67
POA4705	F	182
POA4705	M	221
POA4706	F	32
POA4706	M	35
POA4707	F	102
POA4707	M	150
POA4709	F	334
POA4709	M	400
POA4710	F	2570
POA4710	M	2553
POA4711	F	856
POA4711	M	934
POA4712	F	126
POA4712	M	136
POA4713	F	545
POA4713	M	475
POA4714	F	1435
POA4714	M	1515
POA4715	F	3502
POA4715	M	3566
POA4716	F	392
POA4716	M	433
POA4717	F	2170
POA4717	M	2529
POA4718	F	1184
POA4718	M	1398
POA4719	F	543
POA4719	M	546
POA4720	F	7340
POA4720	M	7692
POA4721	F	1863
POA4721	M	2099
POA4722	F	800
POA4722	M	840
POA4723	F	769
POA4723	M	828
POA4724	F	285
POA4724	M	279
POA4725	F	763
POA4725	M	771
POA4726	F	181
POA4726	M	191
POA4727	F	136
POA4727	M	179
POA4728	F	112
POA4728	M	114
POA4730	F	1635
POA4730	M	1541
POA4731	F	99
POA4731	M	120
POA4732	F	75
POA4732	M	80
POA4733	F	78
POA4733	M	84
POA4735	F	500
POA4735	M	459
POA4736	F	64
POA4736	M	64
POA4737	F	4138
POA4737	M	4187
POA4738	F	555
POA4738	M	603
POA4739	F	159
POA4739	M	184
POA4740	F	42733
POA4740	M	42763
POA4741	F	3376
POA4741	M	3972
POA4742	F	513
POA4742	M	675
POA4743	F	210
POA4743	M	344
POA4744	F	4161
POA4744	M	5265
POA4745	F	1329
POA4745	M	1583
POA4746	F	757
POA4746	M	1230
POA4750	F	2998
POA4750	M	3027
POA4751	F	2318
POA4751	M	2364
POA4753	F	2281
POA4753	M	2347
POA4754	F	1269
POA4754	M	1238
POA4756	F	318
POA4756	M	339
POA4757	F	174
POA4757	M	185
POA4798	F	327
POA4798	M	363
POA4799	F	471
POA4799	M	501
POA4800	F	4899
POA4800	M	5181
POA4802	F	6552
POA4802	M	6840
POA4804	F	933
POA4804	M	1192
POA4805	F	5681
POA4805	M	5968
POA4806	F	1830
POA4806	M	1935
POA4807	F	5382
POA4807	M	5404
POA4808	F	518
POA4808	M	592
POA4809	F	455
POA4809	M	528
POA4810	F	10822
POA4810	M	10878
POA4811	F	6485
POA4811	M	7200
POA4812	F	9913
POA4812	M	9202
POA4814	F	22996
POA4814	M	23192
POA4815	F	10936
POA4815	M	10458
POA4816	F	4454
POA4816	M	4824
POA4817	F	15794
POA4817	M	14991
POA4818	F	15830
POA4818	M	16171
POA4819	F	1207
POA4819	M	1265
POA4820	F	5463
POA4820	M	5269
POA4821	F	739
POA4821	M	709
POA4822	F	379
POA4822	M	397
POA4823	F	431
POA4823	M	529
POA4824	F	1465
POA4824	M	1908
POA4825	F	9313
POA4825	M	9984
POA4828	F	113
POA4828	M	124
POA4829	F	257
POA4829	M	262
POA4830	F	846
POA4830	M	898
POA4849	F	647
POA4849	M	727
POA4850	F	5366
POA4850	M	5561
POA4852	F	2005
POA4852	M	2044
POA4854	F	2623
POA4854	M	2902
POA4855	F	384
POA4855	M	425
POA4856	F	353
POA4856	M	363
POA4858	F	728
POA4858	M	791
POA4859	F	260
POA4859	M	265
POA4860	F	5558
POA4860	M	5757
POA4861	F	745
POA4861	M	797
POA4865	F	4312
POA4865	M	4311
POA4868	F	11788
POA4868	M	11116
POA4869	F	10448
POA4869	M	10168
POA4870	F	37262
POA4870	M	36538
POA4871	F	5240
POA4871	M	5553
POA4872	F	2058
POA4872	M	2198
POA4873	F	3308
POA4873	M	3460
POA4874	F	2662
POA4874	M	2938
POA4875	F	3785
POA4875	M	3735
POA4876	F	1436
POA4876	M	1370
POA4877	F	2709
POA4877	M	2751
POA4878	F	7723
POA4878	M	7322
POA4879	F	11124
POA4879	M	10790
POA4880	F	6614
POA4880	M	7716
POA4881	F	2387
POA4881	M	2444
POA4882	F	1594
POA4882	M	1586
POA4883	F	4611
POA4883	M	4342
POA4884	F	1000
POA4884	M	898
POA4885	F	2056
POA4885	M	1964
POA4886	F	477
POA4886	M	491
POA4887	F	1089
POA4887	M	1041
POA4888	F	1332
POA4888	M	1423
POA4890	F	703
POA4890	M	736
POA4891	F	222
POA4891	M	267
POA4892	F	2662
POA4892	M	2670
POA4895	F	2231
POA4895	M	2366
POA5000	F	8647
POA5000	M	9561
POA5006	F	3615
POA5006	M	3213
POA5007	F	4186
POA5007	M	4013
POA5008	F	7152
POA5008	M	7239
POA5009	F	2753
POA5009	M	2716
POA5010	F	3119
POA5010	M	2993
POA5011	F	7052
POA5011	M	6934
POA5012	F	5898
POA5012	M	5856
POA5013	F	5341
POA5013	M	5315
POA5014	F	6472
POA5014	M	6068
POA5015	F	3054
POA5015	M	2953
POA5016	F	4804
POA5016	M	4501
POA5017	F	2729
POA5017	M	2472
POA5018	F	2831
POA5018	M	2768
POA5019	F	4930
POA5019	M	4462
POA5020	F	1696
POA5020	M	1538
POA5021	F	3559
POA5021	M	3207
POA5022	F	8391
POA5022	M	7954
POA5023	F	9294
POA5023	M	8590
POA5024	F	7521
POA5024	M	7151
POA5025	F	4730
POA5025	M	4635
POA5031	F	5081
POA5031	M	5029
POA5032	F	6828
POA5032	M	6626
POA5033	F	4497
POA5033	M	4370
POA5034	F	5334
POA5034	M	4817
POA5035	F	3256
POA5035	M	3100
POA5037	F	5963
POA5037	M	5735
POA5038	F	8957
POA5038	M	8441
POA5039	F	4661
POA5039	M	4546
POA5040	F	1319
POA5040	M	1184
POA5041	F	6969
POA5041	M	6573
POA5042	F	6068
POA5042	M	5760
POA5043	F	10691
POA5043	M	9635
POA5044	F	6152
POA5044	M	5427
POA5045	F	8360
POA5045	M	7705
POA5046	F	5186
POA5046	M	4568
POA5047	F	4721
POA5047	M	4259
POA5048	F	8141
POA5048	M	7368
POA5049	F	5297
POA5049	M	5079
POA5050	F	2921
POA5050	M	2808
POA5051	F	7691
POA5051	M	7437
POA5052	F	3423
POA5052	M	3334
POA5061	F	5128
POA5061	M	4620
POA5062	F	8053
POA5062	M	7452
POA5063	F	6702
POA5063	M	6041
POA5064	F	5698
POA5064	M	5062
POA5065	F	5818
POA5065	M	5177
POA5066	F	6303
POA5066	M	5935
POA5067	F	5495
POA5067	M	5275
POA5068	F	6747
POA5068	M	5897
POA5069	F	4269
POA5069	M	4116
POA5070	F	8002
POA5070	M	7391
POA5072	F	7211
POA5072	M	6725
POA5073	F	8667
POA5073	M	8169
POA5074	F	7442
POA5074	M	6944
POA5075	F	5789
POA5075	M	5493
POA5076	F	4810
POA5076	M	4809
POA5081	F	5192
POA5081	M	4683
POA5082	F	8106
POA5082	M	8207
POA5083	F	4061
POA5083	M	3894
POA5084	F	4966
POA5084	M	5938
POA5085	F	12255
POA5085	M	12533
POA5086	F	8983
POA5086	M	8631
POA5087	F	6340
POA5087	M	6202
POA5088	F	1882
POA5088	M	1834
POA5089	F	3441
POA5089	M	3512
POA5090	F	4337
POA5090	M	3846
POA5091	F	3951
POA5091	M	3919
POA5092	F	9151
POA5092	M	9139
POA5093	F	4702
POA5093	M	4721
POA5094	F	420
POA5094	M	493
POA5095	F	10643
POA5095	M	10731
POA5096	F	6803
POA5096	M	6957
POA5097	F	7000
POA5097	M	6903
POA5098	F	6529
POA5098	M	6529
POA5106	F	52
POA5106	M	42
POA5107	F	9298
POA5107	M	9335
POA5108	F	21716
POA5108	M	21611
POA5109	F	10421
POA5109	M	10332
POA5110	F	4734
POA5110	M	4612
POA5111	F	63
POA5111	M	311
POA5112	F	10241
POA5112	M	10207
POA5113	F	9826
POA5113	M	9749
POA5114	F	18755
POA5114	M	18095
POA5115	F	6698
POA5115	M	6333
POA5116	F	5574
POA5116	M	5157
POA5117	F	2025
POA5117	M	2030
POA5118	F	9829
POA5118	M	9400
POA5120	F	1388
POA5120	M	1468
POA5121	F	1181
POA5121	M	1168
POA5125	F	10611
POA5125	M	9796
POA5126	F	3721
POA5126	M	3684
POA5127	F	4050
POA5127	M	3821
POA5131	F	481
POA5131	M	500
POA5132	F	209
POA5132	M	223
POA5133	F	181
POA5133	M	196
POA5134	F	230
POA5134	M	224
POA5136	F	256
POA5136	M	294
POA5137	F	274
POA5137	M	274
POA5138	F	188
POA5138	M	173
POA5139	F	145
POA5139	M	139
POA5140	F	213
POA5140	M	244
POA5141	F	388
POA5141	M	384
POA5142	F	310
POA5142	M	271
POA5144	F	207
POA5144	M	222
POA5150	F	25
POA5150	M	30
POA5151	F	200
POA5151	M	206
POA5152	F	3271
POA5152	M	3118
POA5153	F	3371
POA5153	M	3358
POA5154	F	1784
POA5154	M	1692
POA5155	F	2030
POA5155	M	1961
POA5156	F	482
POA5156	M	518
POA5157	F	1491
POA5157	M	1528
POA5158	F	12783
POA5158	M	12306
POA5159	F	17117
POA5159	M	16519
POA5160	F	12
POA5160	M	14
POA5161	F	5249
POA5161	M	5034
POA5162	F	18082
POA5162	M	17253
POA5163	F	7562
POA5163	M	7355
POA5164	F	2624
POA5164	M	2619
POA5165	F	3089
POA5165	M	2874
POA5166	F	901
POA5166	M	942
POA5167	F	3231
POA5167	M	3075
POA5168	F	2894
POA5168	M	2869
POA5169	F	10381
POA5169	M	9703
POA5170	F	613
POA5170	M	601
POA5171	F	3184
POA5171	M	3084
POA5172	F	2091
POA5172	M	2097
POA5173	F	6875
POA5173	M	6340
POA5174	F	1504
POA5174	M	1498
POA5201	F	1136
POA5201	M	1165
POA5202	F	464
POA5202	M	475
POA5203	F	658
POA5203	M	657
POA5204	F	1707
POA5204	M	1671
POA5210	F	962
POA5210	M	920
POA5211	F	8917
POA5211	M	7931
POA5212	F	1146
POA5212	M	1100
POA5213	F	643
POA5213	M	648
POA5214	F	4962
POA5214	M	4590
POA5220	F	67
POA5220	M	87
POA5221	F	159
POA5221	M	166
POA5222	F	329
POA5222	M	346
POA5223	F	1806
POA5223	M	1927
POA5231	F	637
POA5231	M	651
POA5232	F	203
POA5232	M	216
POA5233	F	770
POA5233	M	750
POA5234	F	689
POA5234	M	688
POA5235	F	1308
POA5235	M	1332
POA5236	F	163
POA5236	M	180
POA5237	F	166
POA5237	M	192
POA5238	F	2179
POA5238	M	2244
POA5240	F	257
POA5240	M	281
POA5241	F	1318
POA5241	M	1214
POA5242	F	932
POA5242	M	821
POA5243	F	436
POA5243	M	425
POA5244	F	2210
POA5244	M	2240
POA5245	F	1681
POA5245	M	1574
POA5250	F	1901
POA5250	M	1869
POA5251	F	9980
POA5251	M	9203
POA5252	F	3475
POA5252	M	3311
POA5253	F	9634
POA5253	M	9621
POA5254	F	1200
POA5254	M	1307
POA5255	F	5242
POA5255	M	4897
POA5256	F	747
POA5256	M	804
POA5259	F	519
POA5259	M	594
POA5260	F	871
POA5260	M	925
POA5261	F	150
POA5261	M	183
POA5262	F	196
POA5262	M	277
POA5263	F	65
POA5263	M	68
POA5264	F	653
POA5264	M	638
POA5265	F	188
POA5265	M	242
POA5266	F	285
POA5266	M	324
POA5267	F	998
POA5267	M	1029
POA5268	F	1775
POA5268	M	1926
POA5269	F	131
POA5269	M	159
POA5270	F	300
POA5270	M	327
POA5271	F	3715
POA5271	M	3955
POA5272	F	423
POA5272	M	485
POA5273	F	54
POA5273	M	60
POA5275	F	1176
POA5275	M	1207
POA5276	F	687
POA5276	M	647
POA5277	F	1379
POA5277	M	1504
POA5278	F	249
POA5278	M	284
POA5279	F	281
POA5279	M	283
POA5280	F	3786
POA5280	M	3770
POA5290	F	13301
POA5290	M	12291
POA5291	F	4645
POA5291	M	5500
POA5301	F	219
POA5301	M	283
POA5302	F	431
POA5302	M	426
POA5303	F	71
POA5303	M	90
POA5304	F	391
POA5304	M	452
POA5306	F	28
POA5306	M	40
POA5307	F	272
POA5307	M	290
POA5308	F	59
POA5308	M	78
POA5309	F	58
POA5309	M	74
POA5310	F	16
POA5310	M	18
POA5311	F	181
POA5311	M	218
POA5320	F	321
POA5320	M	375
POA5321	F	155
POA5321	M	394
POA5322	F	440
POA5322	M	502
POA5330	F	1677
POA5330	M	1696
POA5331	F	150
POA5331	M	168
POA5332	F	188
POA5332	M	189
POA5333	F	3083
POA5333	M	3037
POA5340	F	652
POA5340	M	806
POA5341	F	4007
POA5341	M	3904
POA5342	F	527
POA5342	M	586
POA5343	F	2535
POA5343	M	2444
POA5344	F	430
POA5344	M	489
POA5345	F	1785
POA5345	M	1754
POA5346	F	196
POA5346	M	185
POA5350	F	254
POA5350	M	297
POA5351	F	3080
POA5351	M	3112
POA5352	F	2715
POA5352	M	2616
POA5353	F	1939
POA5353	M	1981
POA5354	F	188
POA5354	M	222
POA5355	F	4290
POA5355	M	3991
POA5356	F	387
POA5356	M	411
POA5357	F	208
POA5357	M	230
POA5360	F	609
POA5360	M	622
POA5371	F	629
POA5371	M	712
POA5372	F	1349
POA5372	M	1341
POA5373	F	1732
POA5373	M	1709
POA5374	F	741
POA5374	M	757
POA5381	F	160
POA5381	M	175
POA5400	F	541
POA5400	M	522
POA5401	F	423
POA5401	M	407
POA5410	F	157
POA5410	M	160
POA5411	F	164
POA5411	M	173
POA5412	F	607
POA5412	M	585
POA5413	F	413
POA5413	M	409
POA5414	F	64
POA5414	M	75
POA5415	F	118
POA5415	M	130
POA5416	F	107
POA5416	M	108
POA5417	F	747
POA5417	M	756
POA5418	F	76
POA5418	M	54
POA5419	F	115
POA5419	M	131
POA5420	F	38
POA5420	M	41
POA5421	F	61
POA5421	M	74
POA5422	F	823
POA5422	M	840
POA5431	F	438
POA5431	M	422
POA5432	F	72
POA5432	M	74
POA5433	F	677
POA5433	M	626
POA5434	F	199
POA5434	M	206
POA5440	F	75
POA5440	M	94
POA5451	F	347
POA5451	M	351
POA5452	F	221
POA5452	M	227
POA5453	F	2647
POA5453	M	2456
POA5454	F	187
POA5454	M	203
POA5455	F	16
POA5455	M	26
POA5460	F	369
POA5460	M	370
POA5461	F	1329
POA5461	M	1272
POA5462	F	239
POA5462	M	280
POA5464	F	264
POA5464	M	304
POA5470	F	68
POA5470	M	80
POA5471	F	32
POA5471	M	42
POA5472	F	87
POA5472	M	101
POA5473	F	379
POA5473	M	366
POA5480	F	439
POA5480	M	451
POA5481	F	235
POA5481	M	265
POA5482	F	246
POA5482	M	240
POA5483	F	174
POA5483	M	169
POA5485	F	349
POA5485	M	318
POA5490	F	83
POA5490	M	87
POA5491	F	899
POA5491	M	891
POA5493	F	32
POA5493	M	34
POA5495	F	275
POA5495	M	309
POA5501	F	3896
POA5501	M	4259
POA5502	F	824
POA5502	M	896
POA5510	F	54
POA5510	M	50
POA5520	F	262
POA5520	M	281
POA5521	F	67
POA5521	M	81
POA5522	F	775
POA5522	M	735
POA5523	F	1009
POA5523	M	933
POA5540	F	7723
POA5540	M	7516
POA5550	F	447
POA5550	M	513
POA5552	F	163
POA5552	M	188
POA5554	F	2785
POA5554	M	2605
POA5555	F	237
POA5555	M	280
POA5556	F	2194
POA5556	M	2231
POA5558	F	2617
POA5558	M	2593
POA5560	F	202
POA5560	M	255
POA5570	F	281
POA5570	M	319
POA5571	F	994
POA5571	M	986
POA5572	F	82
POA5572	M	80
POA5573	F	1084
POA5573	M	1128
POA5575	F	1145
POA5575	M	1243
POA5576	F	559
POA5576	M	574
POA5577	F	272
POA5577	M	307
POA5580	F	182
POA5580	M	178
POA5581	F	268
POA5581	M	296
POA5582	F	302
POA5582	M	302
POA5583	F	379
POA5583	M	458
POA5600	F	3003
POA5600	M	3150
POA5601	F	37
POA5601	M	50
POA5602	F	639
POA5602	M	710
POA5603	F	202
POA5603	M	219
POA5604	F	110
POA5604	M	108
POA5605	F	963
POA5605	M	892
POA5606	F	7360
POA5606	M	7100
POA5607	F	2496
POA5607	M	2863
POA5608	F	6523
POA5608	M	6514
POA5609	F	1009
POA5609	M	953
POA5611	F	62
POA5611	M	59
POA5630	F	59
POA5630	M	65
POA5631	F	538
POA5631	M	523
POA5632	F	106
POA5632	M	130
POA5633	F	142
POA5633	M	148
POA5640	F	506
POA5640	M	521
POA5641	F	481
POA5641	M	522
POA5642	F	103
POA5642	M	133
POA5650	F	77
POA5650	M	95
POA5651	F	30
POA5651	M	31
POA5652	F	351
POA5652	M	303
POA5653	F	38
POA5653	M	32
POA5654	F	112
POA5654	M	114
POA5655	F	44
POA5655	M	55
POA5660	F	24
POA5660	M	12
POA5661	F	64
POA5661	M	86
POA5670	F	228
POA5670	M	269
POA5671	F	80
POA5671	M	88
POA5680	F	1033
POA5680	M	1092
POA5690	F	1918
POA5690	M	2037
POA5700	F	5549
POA5700	M	5494
POA5701	F	11
POA5701	M	18
POA5710	F	1139
POA5710	M	1654
POA5713	F	5
POA5713	M	13
POA5715	F	15
POA5715	M	19
POA5717	F	13
POA5717	M	22
POA5719	F	29
POA5719	M	33
POA5720	F	93
POA5720	M	162
POA5722	F	119
POA5722	M	140
POA5723	F	728
POA5723	M	1083
POA5724	F	41
POA5724	M	42
POA5725	F	1813
POA5725	M	2170
POA5730	F	53
POA5730	M	64
POA5731	F	88
POA5731	M	143
POA5732	F	72
POA5732	M	76
POA5733	F	62
POA5733	M	72
POA5734	F	61
POA5734	M	54
POA6000	F	6353
POA6000	M	7462
POA6003	F	1714
POA6003	M	1936
POA6004	F	5540
POA6004	M	6139
POA6005	F	2964
POA6005	M	3136
POA6006	F	4859
POA6006	M	4766
POA6007	F	4232
POA6007	M	3864
POA6008	F	8404
POA6008	M	7725
POA6009	F	9641
POA6009	M	9296
POA6010	F	9699
POA6010	M	9166
POA6011	F	4831
POA6011	M	4507
POA6012	F	4818
POA6012	M	4355
POA6014	F	11386
POA6014	M	10703
POA6015	F	3453
POA6015	M	3351
POA6016	F	5548
POA6016	M	5267
POA6017	F	2281
POA6017	M	2226
POA6018	F	22153
POA6018	M	20098
POA6019	F	12328
POA6019	M	12026
POA6020	F	11518
POA6020	M	11067
POA6021	F	10887
POA6021	M	10094
POA6022	F	2619
POA6022	M	2597
POA6023	F	8079
POA6023	M	7904
POA6024	F	6941
POA6024	M	6776
POA6025	F	15981
POA6025	M	15608
POA6026	F	11719
POA6026	M	11057
POA6027	F	21389
POA6027	M	21441
POA6028	F	11828
POA6028	M	11728
POA6029	F	1478
POA6029	M	1378
POA6030	F	20811
POA6030	M	20030
POA6031	F	9565
POA6031	M	9075
POA6032	F	93
POA6032	M	100
POA6033	F	209
POA6033	M	236
POA6034	F	1912
POA6034	M	1798
POA6035	F	5625
POA6035	M	5406
POA6036	F	8996
POA6036	M	8511
POA6037	F	1856
POA6037	M	1968
POA6038	F	5320
POA6038	M	4885
POA6041	F	780
POA6041	M	814
POA6042	F	45
POA6042	M	68
POA6043	F	108
POA6043	M	122
POA6044	F	626
POA6044	M	677
