POA_CODE_2021	HomeCensusNight	persons
POA3076	0	608
POA3076	1	32878
POA3078	0	470
POA3078	1	11767
POA3079	0	523
POA3079	1	16533
POA3081	0	387
POA3081	1	13619
POA3082	0	555
POA3082	1	28158
POA3083	0	755
POA3083	1	30767
POA3084	0	763
POA3084	1	26282
POA3085	0	364
POA3085	1	13686
POA3087	0	235
POA3087	1	8921
POA3088	0	744
POA3088	1	26436
POA3089	0	351
POA3089	1	12152
POA3090	0	78
POA3090	1	2495
POA3091	0	75
POA3091	1	1527
POA3093	0	127
POA3093	1	3836
POA3094	0	280
POA3094	1	8968
POA3095	0	795
POA3095	1	27581
POA3096	0	38
POA3096	1	1873
POA3097	0	70
POA3097	1	1469
POA3099	0	196
POA3099	1	4799
POA3101	0	1004
POA3101	1	23492
POA3102	0	201
POA3102	1	6419
POA3103	0	492
POA3103	1	15135
POA3104	0	488
POA3104	1	20815
POA3105	0	259
POA3105	1	10862
POA3106	0	384
POA3106	1	16584
POA3107	0	296
POA3107	1	13875
POA3108	0	561
POA3108	1	24492
POA3109	0	600
POA3109	1	30330
POA3111	0	304
POA3111	1	12341
POA3113	0	282
POA3113	1	8285
POA3114	0	158
POA3114	1	3681
POA3115	0	178
POA3115	1	3665
POA3116	0	360
POA3116	1	11417
POA3121	0	1531
POA3121	1	30011
POA3122	0	1083
POA3122	1	21241
POA3123	0	545
POA3123	1	14286
POA3124	0	723
POA3124	1	21239
POA3125	0	447
POA3125	1	14703
POA3126	0	235
POA3126	1	7538
POA3127	0	634
POA3127	1	17976
POA3128	0	545
POA3128	1	22301
POA3129	0	376
POA3129	1	17564
POA3130	0	826
POA3130	1	32214
POA3131	0	549
POA3131	1	22637
POA3132	0	416
POA3132	1	16377
POA3133	0	491
POA3133	1	22458
POA3134	0	931
POA3134	1	33676
POA3135	0	571
POA3135	1	20125
POA3136	0	1375
POA3136	1	44925
POA3137	0	383
POA3137	1	14181
POA3138	0	651
POA3138	1	22400
POA3139	0	442
POA3139	1	13817
POA3140	0	572
POA3140	1	16775
POA3141	0	1345
POA3141	1	23686
POA3142	0	850
POA3142	1	11968
POA3143	0	502
POA3143	1	8874
POA3144	0	544
POA3144	1	10217
POA3145	0	794
POA3145	1	22805
POA3146	0	870
POA3146	1	25259
POA3147	0	422
POA3147	1	14685
POA3148	0	210
POA3148	1	9341
POA3149	0	668
POA3149	1	34669
POA3150	0	1297
POA3150	1	62002
POA3151	0	224
POA3151	1	10457
POA3152	0	700
POA3152	1	34241
POA3153	0	494
POA3153	1	20778
POA3154	0	172
POA3154	1	4335
POA3155	0	604
POA3155	1	23055
POA3156	0	891
POA3156	1	37594
POA3158	0	234
POA3158	1	6583
POA3159	0	91
POA3159	1	2499
POA3160	0	290
POA3160	1	8736
POA3161	0	564
POA3161	1	16338
POA3162	0	472
POA3162	1	17600
POA3163	0	849
POA3163	1	31962
POA3165	0	625
POA3165	1	29534
POA3166	0	533
POA3166	1	24218
POA3167	0	197
POA3167	1	9653
POA3168	0	543
POA3168	1	21336
POA3169	0	354
POA3169	1	20467
POA3170	0	391
POA3170	1	19494
POA3171	0	494
POA3171	1	21676
POA3172	0	490
POA3172	1	22770
POA3173	0	474
POA3173	1	29544
POA3174	0	855
POA3174	1	38836
POA3175	0	1128
POA3175	1	52414
POA3177	0	249
POA3177	1	11640
POA3178	0	675
POA3178	1	32893
POA3179	0	112
POA3179	1	5949
POA3180	0	152
POA3180	1	7496
POA3181	0	840
POA3181	1	18795
POA3182	0	1026
POA3182	1	21411
POA3183	0	596
POA3183	1	17361
POA3184	0	729
POA3184	1	14428
POA3185	0	467
POA3185	1	12972
POA3186	0	1142
POA3186	1	22107
POA3187	0	446
POA3187	1	16310
POA3188	0	688
POA3188	1	17906
POA3189	0	145
POA3189	1	6143
POA3190	0	331
POA3190	1	11675
POA3191	0	392
POA3191	1	10533
POA3192	0	606
POA3192	1	23521
POA3193	0	763
POA3193	1	19440
POA3194	0	348
POA3194	1	12872
POA3195	0	995
POA3195	1	36371
POA3196	0	803
POA3196	1	26071
POA3197	0	393
POA3197	1	11637
POA3198	0	541
POA3198	1	16681
POA3199	0	1758
POA3199	1	54373
POA3200	0	187
POA3200	1	5523
POA3201	0	500
POA3201	1	21478
POA3202	0	51
POA3202	1	2779
POA3204	0	779
POA3204	1	32353
POA3205	0	553
POA3205	1	10997
POA3206	0	555
POA3206	1	9488
POA3207	0	810
POA3207	1	16817
POA3211	0	48
POA3211	1	1309
POA3212	0	560
POA3212	1	18715
POA3213	0	125
POA3213	1	4631
POA3214	0	799
POA3214	1	23698
POA3215	0	683
POA3215	1	21306
POA3216	0	2159
POA3216	1	57963
POA3217	0	534
POA3217	1	19966
POA3218	0	446
POA3218	1	14496
POA3219	0	727
POA3219	1	19581
POA3220	0	818
POA3220	1	16450
POA3221	0	24
POA3221	1	784
POA3222	0	711
POA3222	1	17871
POA3223	0	605
POA3223	1	8925
POA3224	0	585
POA3224	1	14513
POA3225	0	403
POA3225	1	5004
POA3226	0	986
POA3226	1	16725
POA3227	0	380
POA3227	1	5080
POA3228	0	1411
POA3228	1	22769
POA3230	0	330
POA3230	1	2878
POA3231	0	170
POA3231	1	1401
POA3232	0	177
POA3232	1	1147
POA3233	0	223
POA3233	1	2146
POA3234	0	30
POA3234	1	209
POA3235	0	50
POA3235	1	458
POA3236	0	23
POA3236	1	229
POA3237	0	20
POA3237	1	261
POA3238	0	13
POA3238	1	236
POA3239	0	30
POA3239	1	457
POA3240	0	70
POA3240	1	2093
POA3241	0	106
POA3241	1	2967
POA3242	0	61
POA3242	1	883
POA3243	0	20
POA3243	1	375
POA3249	0	132
POA3249	1	3239
POA3250	0	580
POA3250	1	12178
POA3251	0	11
POA3251	1	518
POA3254	0	11
POA3254	1	346
POA3260	0	183
POA3260	1	4622
POA3264	0	103
POA3264	1	2149
POA3265	0	90
POA3265	1	2735
POA3266	0	116
POA3266	1	2927
POA3267	0	18
POA3267	1	192
POA3268	0	144
POA3268	1	2403
POA3269	0	44
POA3269	1	630
POA3270	0	30
POA3270	1	294
POA3271	0	6
POA3271	1	180
POA3272	0	79
POA3272	1	1554
POA3273	0	7
POA3273	1	124
POA3274	0	16
POA3274	1	235
POA3275	0	23
POA3275	1	464
POA3276	0	10
POA3276	1	423
POA3277	0	67
POA3277	1	1753
POA3278	0	19
POA3278	1	322
POA3279	0	23
POA3279	1	280
POA3280	0	1372
POA3280	1	31927
POA3281	0	70
POA3281	1	1789
POA3282	0	76
POA3282	1	2406
POA3283	0	57
POA3283	1	1363
POA3284	0	234
POA3284	1	3622
POA3285	0	64
POA3285	1	1190
POA3286	0	19
POA3286	1	511
POA3287	0	11
POA3287	1	405
POA3289	0	38
POA3289	1	771
POA3292	0	28
POA3292	1	161
POA3293	0	15
POA3293	1	322
POA3294	0	44
POA3294	1	928
POA3300	0	519
POA3300	1	9955
POA3301	0	36
POA3301	1	1227
POA3302	0	9
POA3302	1	347
POA3303	0	4
POA3303	1	275
POA3304	0	112
POA3304	1	2673
POA3305	0	744
POA3305	1	12604
POA3309	1	117
POA3310	0	7
POA3310	1	258
POA3311	0	81
POA3311	1	1623
POA3312	0	38
POA3312	1	987
POA3314	0	29
POA3314	1	542
POA3315	0	64
POA3315	1	1627
POA3317	0	15
POA3317	1	173
POA3318	0	67
POA3318	1	1174
POA3319	0	18
POA3319	1	390
POA3321	0	42
POA3321	1	1738
POA3322	0	3
POA3322	1	174
POA3323	1	91
POA3324	0	25
POA3324	1	555
POA3325	0	29
POA3325	1	432
POA3328	0	83
POA3328	1	2226
POA3329	0	9
POA3329	1	295
POA3330	0	14
POA3330	1	196
POA3331	0	210
POA3331	1	6994
POA3332	0	45
POA3332	1	1136
POA3333	0	26
POA3333	1	840
POA3334	0	14
POA3334	1	536
POA3335	0	78
POA3335	1	6120
POA3336	0	161
POA3336	1	17578
POA3337	0	992
POA3337	1	39731
POA3338	0	620
POA3338	1	36442
POA3340	0	702
POA3340	1	24912
POA3341	0	82
POA3341	1	1565
POA3342	0	144
POA3342	1	3800
POA3345	0	54
POA3345	1	1335
POA3350	0	2527
POA3350	1	63490
POA3351	0	280
POA3351	1	8831
POA3352	0	731
POA3352	1	18193
POA3355	0	458
POA3355	1	12606
POA3356	0	535
POA3356	1	15071
POA3357	0	196
POA3357	1	3594
POA3358	0	109
POA3358	1	3340
POA3360	0	39
POA3360	1	771
POA3361	0	37
POA3361	1	656
POA3363	0	156
POA3363	1	3446
POA3364	0	91
POA3364	1	2183
POA3370	0	93
POA3370	1	1810
POA3371	0	35
POA3371	1	1047
POA3373	0	136
POA3373	1	2315
POA3374	0	22
POA3374	1	401
POA3375	0	4
POA3375	1	232
POA3377	0	346
POA3377	1	9252
POA3378	0	21
POA3378	1	122
POA3379	0	36
POA3379	1	716
POA3380	0	232
POA3380	1	5991
POA3381	0	92
POA3381	1	1312
POA3384	0	40
POA3384	1	567
POA3385	0	25
POA3385	1	516
POA3387	0	19
POA3387	1	271
POA3388	0	26
POA3388	1	541
POA3390	0	20
POA3390	1	931
POA3391	0	10
POA3391	1	169
POA3392	0	31
POA3392	1	552
POA3393	0	111
POA3393	1	2497
POA3395	0	27
POA3395	1	325
POA3396	0	30
POA3396	1	659
POA3400	0	594
POA3400	1	14540
POA3401	0	201
POA3401	1	4394
POA3407	0	22
POA3407	1	388
POA3409	0	52
POA3409	1	933
POA3412	0	7
POA3412	1	291
POA3413	0	10
POA3413	1	185
POA3414	0	81
POA3414	1	1633
POA3415	1	39
POA3418	0	133
POA3418	1	2741
POA3419	0	38
POA3419	1	856
POA3420	0	27
POA3420	1	258
POA3423	0	15
POA3423	1	455
POA3424	0	26
POA3424	1	718
POA3427	0	107
POA3427	1	5558
POA3428	0	21
POA3428	1	650
POA3429	0	972
POA3429	1	38125
POA3430	0	14
POA3430	1	290
POA3431	0	165
POA3431	1	4229
POA3432	0	6
POA3432	1	179
POA3433	0	5
POA3433	1	204
POA3434	0	195
POA3434	1	5950
POA3435	0	87
POA3435	1	3142
POA3437	0	371
POA3437	1	11339
POA3438	0	105
POA3438	1	2401
POA3440	0	77
POA3440	1	1995
POA3441	0	58
POA3441	1	1393
POA3442	0	332
POA3442	1	8253
POA3444	0	390
POA3444	1	9672
POA3446	0	42
POA3446	1	1059
POA3447	0	22
POA3447	1	504
POA3448	0	29
POA3448	1	953
POA3450	0	268
POA3450	1	7314
POA3451	0	211
POA3451	1	5606
POA3453	0	80
POA3453	1	1770
POA3458	0	174
POA3458	1	2156
POA3460	0	156
POA3460	1	2650
POA3461	0	244
POA3461	1	4365
POA3462	0	23
POA3462	1	1206
POA3463	0	112
POA3463	1	2475
POA3464	0	58
POA3464	1	1136
POA3465	0	349
POA3465	1	9758
POA3467	0	54
POA3467	1	1301
POA3468	0	7
POA3468	1	255
POA3469	0	15
POA3469	1	246
POA3472	0	84
POA3472	1	1415
POA3475	0	18
POA3475	1	349
POA3477	0	55
POA3477	1	763
POA3478	0	114
POA3478	1	2469
POA3480	0	72
POA3480	1	1737
POA3482	0	10
POA3482	1	197
POA3483	0	31
POA3483	1	846
POA3485	0	18
POA3485	1	272
POA3487	0	8
POA3487	1	73
POA3488	1	87
POA3489	0	4
POA3489	1	55
POA3490	0	65
POA3490	1	1226
POA3491	0	8
POA3491	1	140
POA3494	0	21
POA3494	1	614
POA3496	0	313
POA3496	1	6155
POA3498	0	267
POA3498	1	5709
POA3500	0	1305
POA3500	1	33263
POA3501	0	61
POA3501	1	2081
POA3505	0	208
POA3505	1	4806
POA3506	0	12
POA3506	1	27
POA3507	1	172
POA3509	0	7
POA3509	1	221
POA3512	0	30
POA3512	1	345
POA3515	0	74
POA3515	1	2437
POA3516	0	31
POA3516	1	696
POA3517	0	51
POA3517	1	1446
POA3518	0	88
POA3518	1	1232
POA3520	0	5
POA3520	1	150
POA3521	0	40
POA3521	1	734
POA3522	0	16
POA3522	1	323
POA3523	0	186
POA3523	1	3777
POA3525	0	43
POA3525	1	1327
POA3527	0	21
POA3527	1	721
POA3529	1	122
POA3530	0	10
POA3530	1	111
POA3531	0	6
POA3531	1	194
POA3533	0	26
POA3533	1	720
POA3537	0	48
POA3537	1	1055
POA3540	0	17
POA3540	1	250
POA3542	1	137
POA3544	0	8
POA3544	1	244
POA3546	0	12
POA3546	1	332
POA3549	0	204
POA3549	1	3818
POA3550	0	1737
POA3550	1	40102
POA3551	0	1170
POA3551	1	34441
POA3555	0	758
POA3555	1	20281
POA3556	0	469
POA3556	1	13617
POA3557	0	32
POA3557	1	820
POA3558	0	48
POA3558	1	921
POA3559	0	13
POA3559	1	546
POA3561	0	232
POA3561	1	4268
POA3562	0	17
POA3562	1	242
POA3563	0	44
POA3563	1	812
POA3564	0	781
POA3564	1	16297
POA3565	0	7
POA3565	1	137
POA3566	0	23
POA3566	1	555
POA3567	0	27
POA3567	1	641
POA3568	0	158
POA3568	1	2793
POA3570	0	26
POA3570	1	813
POA3571	0	14
POA3571	1	294
POA3572	0	5
POA3572	1	125
POA3573	0	14
POA3573	1	327
POA3575	0	30
POA3575	1	812
POA3576	1	58
POA3579	0	256
POA3579	1	5191
POA3580	0	44
POA3580	1	1056
POA3581	0	13
POA3581	1	135
POA3583	1	157
POA3584	0	78
POA3584	1	1058
POA3585	0	434
POA3585	1	11075
POA3586	0	35
POA3586	1	761
POA3588	0	4
POA3588	1	398
POA3589	0	13
POA3589	1	342
POA3590	0	8
POA3590	1	325
POA3591	0	9
POA3591	1	156
POA3594	0	34
POA3594	1	505
POA3595	0	31
POA3595	1	649
POA3596	0	10
POA3596	1	96
POA3597	0	28
POA3597	1	430
POA3599	0	13
POA3599	1	143
POA3607	0	14
POA3607	1	146
POA3608	0	151
POA3608	1	2678
POA3610	0	47
POA3610	1	1548
POA3612	0	81
POA3612	1	1720
POA3614	0	40
POA3614	1	892
POA3616	0	208
POA3616	1	5396
POA3617	1	164
POA3618	0	33
POA3618	1	643
POA3620	0	320
POA3620	1	8016
POA3621	0	105
POA3621	1	2332
POA3622	0	26
POA3622	1	507
POA3623	0	59
POA3623	1	833
POA3624	0	9
POA3624	1	554
POA3629	0	406
POA3629	1	9131
POA3630	0	1186
POA3630	1	30963
POA3631	0	515
POA3631	1	14087
POA3633	0	31
POA3633	1	584
POA3634	0	64
POA3634	1	1824
POA3635	0	29
POA3635	1	521
POA3636	0	182
POA3636	1	5192
POA3637	0	19
POA3637	1	619
POA3638	0	71
POA3638	1	2131
POA3639	0	36
POA3639	1	443
POA3640	0	44
POA3640	1	987
POA3641	0	46
POA3641	1	1217
POA3644	0	497
POA3644	1	8893
POA3646	0	34
POA3646	1	569
POA3647	0	8
POA3647	1	43
POA3649	0	19
POA3649	1	460
POA3658	0	208
POA3658	1	6047
POA3659	0	40
POA3659	1	712
POA3660	0	320
POA3660	1	7525
POA3662	0	64
POA3662	1	1044
POA3663	0	13
POA3663	1	171
POA3664	0	46
POA3664	1	1096
POA3665	0	16
POA3665	1	383
POA3666	0	224
POA3666	1	4922
POA3669	0	61
POA3669	1	1411
POA3670	0	20
POA3670	1	577
POA3672	0	494
POA3672	1	10325
POA3673	0	86
POA3673	1	1725
POA3675	0	81
POA3675	1	1856
POA3677	0	820
POA3677	1	18392
POA3678	0	276
POA3678	1	6295
POA3682	0	21
POA3682	1	625
POA3683	0	80
POA3683	1	1667
POA3685	0	162
POA3685	1	2770
POA3687	0	47
POA3687	1	1016
POA3688	0	57
POA3688	1	1273
POA3690	0	1353
POA3690	1	33701
POA3691	0	583
POA3691	1	12182
POA3695	0	17
POA3695	1	480
POA3697	0	34
POA3697	1	537
POA3698	0	102
POA3698	1	910
POA3699	0	76
POA3699	1	1169
POA3700	0	80
POA3700	1	1324
POA3701	0	72
POA3701	1	1027
POA3704	0	6
POA3704	1	23
POA3705	0	26
POA3705	1	237
POA3707	0	140
POA3707	1	1730
POA3708	0	4
POA3708	1	60
POA3709	0	16
POA3709	1	290
POA3711	0	44
POA3711	1	550
POA3712	0	20
POA3712	1	334
POA3713	0	60
POA3713	1	962
POA3714	0	169
POA3714	1	3582
POA3715	0	8
POA3715	1	362
POA3717	0	186
POA3717	1	3355
POA3718	0	10
POA3718	1	85
POA3719	0	27
POA3719	1	394
POA3720	0	50
POA3720	1	616
POA3722	0	421
POA3722	1	5388
POA3723	0	307
POA3723	1	3423
POA3725	0	23
POA3725	1	621
POA3726	0	15
POA3726	1	403
POA3727	0	15
POA3727	1	286
POA3728	0	25
POA3728	1	658
POA3730	0	584
POA3730	1	9139
POA3732	0	26
POA3732	1	578
POA3733	0	7
POA3733	1	209
POA3735	0	25
POA3735	1	612
POA3737	0	195
POA3737	1	4235
POA3738	0	9
POA3738	1	183
POA3739	0	16
POA3739	1	224
POA3740	0	91
POA3740	1	1094
POA3741	0	267
POA3741	1	3163
POA3744	0	40
POA3744	1	478
POA3746	0	10
POA3746	1	377
POA3747	0	258
POA3747	1	4798
POA3749	0	127
POA3749	1	1993
POA3750	0	253
POA3750	1	24152
POA3751	0	3
POA3751	1	147
POA3752	0	367
POA3752	1	24619
POA3753	0	122
POA3753	1	4520
POA3754	0	932
POA3754	1	49563
POA3755	0	9
POA3755	1	240
POA3756	0	405
POA3756	1	15528
POA3757	0	333
POA3757	1	9402
POA3758	0	56
POA3758	1	2229
POA3759	0	49
POA3759	1	1014
POA3760	0	18
POA3760	1	337
POA3761	0	34
POA3761	1	1144
POA3762	0	3
POA3762	1	114
POA3763	0	62
POA3763	1	1603
POA3764	0	298
POA3764	1	10273
POA3765	0	212
POA3765	1	6690
POA3766	0	82
POA3766	1	1201
POA3767	0	66
POA3767	1	1203
POA3770	0	128
POA3770	1	3173
POA3775	0	173
POA3775	1	3910
POA3777	0	391
POA3777	1	10528
POA3778	0	15
POA3778	1	189
POA3779	0	28
POA3779	1	470
POA3781	0	160
POA3781	1	4477
POA3782	0	242
POA3782	1	7733
POA3783	0	103
POA3783	1	2456
POA3785	1	61
POA3786	0	70
POA3786	1	1454
POA3787	0	29
POA3787	1	934
POA3788	0	78
POA3788	1	1696
POA3789	0	14
POA3789	1	278
POA3791	0	49
POA3791	1	1368
POA3792	0	42
POA3792	1	1009
POA3793	0	143
POA3793	1	3505
POA3795	0	45
POA3795	1	1278
POA3796	0	294
POA3796	1	9502
POA3797	0	149
POA3797	1	3615
POA3799	0	264
POA3799	1	5690
POA3802	0	434
POA3802	1	24019
POA3803	0	214
POA3803	1	11138
POA3804	0	172
POA3804	1	8299
POA3805	0	1019
POA3805	1	57585
POA3806	0	1106
POA3806	1	50200
POA3807	0	226
POA3807	1	7433
POA3808	0	126
POA3808	1	3015
POA3809	0	371
POA3809	1	19289
POA3810	0	1210
POA3810	1	54379
POA3812	0	85
POA3812	1	2404
POA3813	0	29
POA3813	1	932
POA3814	0	89
POA3814	1	2522
POA3815	0	113
POA3815	1	3586
POA3816	0	121
POA3816	1	3107
POA3818	0	631
POA3818	1	16683
POA3820	0	849
POA3820	1	19210
POA3821	0	149
POA3821	1	2990
POA3822	0	25
POA3822	1	971
POA3823	0	72
POA3823	1	2050
POA3824	0	240
POA3824	1	5196
POA3825	0	861
POA3825	1	20222
POA3831	0	87
POA3831	1	1927
POA3832	0	14
POA3832	1	233
POA3833	0	27
POA3833	1	308
POA3835	0	8
POA3835	1	469
POA3840	0	663
POA3840	1	16563
POA3842	0	200
POA3842	1	4730
POA3844	0	1270
POA3844	1	29905
POA3847	0	90
POA3847	1	2184
POA3850	0	750
POA3850	1	14721
POA3851	0	358
POA3851	1	5879
POA3852	0	9
POA3852	1	196
POA3854	0	58
POA3854	1	1427
POA3856	0	36
POA3856	1	1043
POA3857	0	15
POA3857	1	376
POA3858	0	143
POA3858	1	2986
POA3859	0	41
POA3859	1	903
POA3860	0	399
POA3860	1	7053
POA3862	0	132
POA3862	1	3417
POA3864	0	9
POA3864	1	238
POA3865	0	33
POA3865	1	493
POA3869	0	72
POA3869	1	1670
POA3870	0	71
POA3870	1	1251
POA3871	0	134
POA3871	1	2907
POA3873	0	11
POA3873	1	318
POA3874	0	49
POA3874	1	563
POA3875	0	867
POA3875	1	19146
POA3878	0	107
POA3878	1	1202
POA3880	0	310
POA3880	1	3925
POA3882	0	57
POA3882	1	1266
POA3885	0	109
POA3885	1	1770
POA3886	0	30
POA3886	1	385
POA3887	0	35
POA3887	1	233
POA3888	0	225
POA3888	1	3276
POA3889	0	10
POA3889	1	161
POA3890	0	33
POA3890	1	302
POA3891	0	11
POA3891	1	112
POA3892	0	120
POA3892	1	1057
POA3893	1	25
POA3895	0	14
POA3895	1	188
POA3896	0	24
POA3896	1	322
POA3898	0	74
POA3898	1	633
POA3900	0	6
POA3900	1	169
POA3902	0	10
POA3902	1	413
POA3903	0	49
POA3903	1	811
POA3904	0	135
POA3904	1	1764
POA3909	0	511
POA3909	1	8201
POA3910	0	636
POA3910	1	22953
POA3911	0	99
POA3911	1	3413
POA3912	0	520
POA3912	1	15115
POA3913	0	116
POA3913	1	3330
POA3915	0	390
POA3915	1	10337
POA3916	0	84
POA3916	1	951
POA3918	0	197
POA3918	1	4079
POA3919	0	112
POA3919	1	3231
POA3920	0	45
POA3920	1	1076
POA3921	0	12
POA3921	1	129
POA3922	0	776
POA3922	1	9338
POA3923	0	116
POA3923	1	725
POA3925	0	310
POA3925	1	4242
POA3926	0	233
POA3926	1	3189
POA3927	0	138
POA3927	1	1718
POA3928	0	31
POA3928	1	424
POA3929	0	145
POA3929	1	984
POA3930	0	688
POA3930	1	18055
POA3931	0	1160
POA3931	1	24600
POA3933	0	34
POA3933	1	963
POA3934	0	879
POA3934	1	18964
POA3936	0	827
POA3936	1	12546
POA3937	0	127
POA3937	1	1586
POA3938	0	272
POA3938	1	3045
POA3939	0	765
POA3939	1	15135
POA3940	0	252
POA3940	1	5000
POA3941	0	868
POA3941	1	12725
POA3942	0	253
POA3942	1	2531
POA3943	0	227
POA3943	1	1788
POA3944	0	148
POA3944	1	638
POA3945	0	71
POA3945	1	1016
POA3946	0	17
POA3946	1	285
POA3950	0	226
POA3950	1	4914
POA3951	0	56
POA3951	1	956
POA3953	0	324
POA3953	1	7869
POA3954	0	12
POA3954	1	354
POA3956	0	194
POA3956	1	2841
POA3957	0	18
POA3957	1	293
POA3958	0	22
POA3958	1	268
POA3959	0	82
POA3959	1	1144
POA3960	0	181
POA3960	1	2539
POA3962	0	81
POA3962	1	878
POA3964	0	8
POA3964	1	162
POA3965	0	23
POA3965	1	201
POA3966	0	32
POA3966	1	515
POA3967	1	108
POA3971	0	208
POA3971	1	3988
POA3975	0	221
POA3975	1	17825
POA3976	0	474
POA3976	1	25612
POA3977	0	2229
POA3977	1	114917
POA3978	0	612
POA3978	1	42587
POA3979	0	16
POA3979	1	352
POA3980	0	163
POA3980	1	3408
POA3981	0	183
POA3981	1	5252
POA3984	0	314
POA3984	1	7060
POA3987	0	62
POA3987	1	1580
POA3988	0	27
POA3988	1	1065
POA3990	0	3
POA3990	1	114
POA3991	0	30
POA3991	1	386
POA3992	0	54
POA3992	1	1228
POA3995	0	583
POA3995	1	11013
POA3996	0	458
POA3996	1	6191
POA4000	0	1021
POA4000	1	19323
POA4005	0	825
POA4005	1	16893
POA4006	0	1020
POA4006	1	23394
POA4007	0	686
POA4007	1	14764
POA4008	0	20
POA4008	1	347
POA4009	1	6
POA4010	0	147
POA4010	1	3297
POA4011	0	599
POA4011	1	15213
POA4012	0	803
POA4012	1	22637
POA4013	0	167
POA4013	1	4713
POA4014	0	426
POA4014	1	12761
POA4017	0	1354
POA4017	1	36399
POA4018	0	328
POA4018	1	13768
POA4019	0	881
POA4019	1	19690
POA4020	0	1081
POA4020	1	24522
POA4021	0	278
POA4021	1	9468
POA4022	0	163
POA4022	1	7373
POA4025	0	37
POA4025	1	279
POA4030	0	665
POA4030	1	17927
POA4031	0	469
POA4031	1	13826
POA4032	0	588
POA4032	1	17802
POA4034	0	1379
POA4034	1	45369
POA4035	0	785
POA4035	1	26539
POA4036	0	187
POA4036	1	6809
POA4037	0	206
POA4037	1	7613
POA4051	0	1207
POA4051	1	28369
POA4053	0	1586
POA4053	1	46019
POA4054	0	434
POA4054	1	13552
POA4055	0	624
POA4055	1	21739
POA4059	0	615
POA4059	1	13132
POA4060	0	481
POA4060	1	12967
POA4061	0	581
POA4061	1	16736
POA4064	0	546
POA4064	1	11644
POA4065	0	413
POA4065	1	9761
POA4066	0	798
POA4066	1	17817
POA4067	0	732
POA4067	1	11492
POA4068	0	1010
POA4068	1	24667
POA4069	0	1011
POA4069	1	34518
POA4070	0	345
POA4070	1	11702
POA4073	0	214
POA4073	1	9072
POA4074	0	650
POA4074	1	23423
POA4075	0	787
POA4075	1	24716
POA4076	0	141
POA4076	1	8211
POA4077	0	1024
POA4077	1	34784
POA4078	0	655
POA4078	1	25613
POA4101	0	1514
POA4101	1	33729
POA4102	0	453
POA4102	1	10369
POA4103	0	587
POA4103	1	14402
POA4104	0	282
POA4104	1	6779
POA4105	0	526
POA4105	1	13400
POA4106	0	82
POA4106	1	1593
POA4107	0	219
POA4107	1	6571
POA4108	0	180
POA4108	1	6011
POA4109	0	968
POA4109	1	36733
POA4110	0	335
POA4110	1	16123
POA4111	0	66
POA4111	1	1018
POA4112	0	137
POA4112	1	8602
POA4113	0	622
POA4113	1	28904
POA4114	0	960
POA4114	1	28743
POA4115	0	408
POA4115	1	19758
POA4116	0	511
POA4116	1	26948
POA4117	0	44
POA4117	1	2910
POA4118	0	797
POA4118	1	30702
POA4119	0	145
POA4119	1	6665
POA4120	0	388
POA4120	1	9997
POA4121	0	795
POA4121	1	25267
POA4122	0	1216
POA4122	1	45936
POA4123	0	535
POA4123	1	22330
POA4124	0	663
POA4124	1	22783
POA4125	0	341
POA4125	1	12554
POA4127	0	762
POA4127	1	26443
POA4128	0	525
POA4128	1	16415
POA4129	0	203
POA4129	1	6570
POA4130	0	243
POA4130	1	8898
POA4131	0	288
POA4131	1	11498
POA4132	0	740
POA4132	1	26326
POA4133	0	694
POA4133	1	21773
POA4151	0	562
POA4151	1	17570
POA4152	0	1284
POA4152	1	46285
POA4153	0	113
POA4153	1	4389
POA4154	0	266
POA4154	1	11182
POA4155	0	39
POA4155	1	1435
POA4156	0	68
POA4156	1	3316
POA4157	0	609
POA4157	1	19161
POA4158	0	122
POA4158	1	3755
POA4159	0	470
POA4159	1	14351
POA4160	0	672
POA4160	1	18372
POA4161	0	526
POA4161	1	15944
POA4163	0	578
POA4163	1	15276
POA4164	0	506
POA4164	1	18758
POA4165	0	1353
POA4165	1	38136
POA4169	0	764
POA4169	1	15113
POA4170	0	1013
POA4170	1	27012
POA4171	0	633
POA4171	1	16255
POA4172	0	165
POA4172	1	4781
POA4173	0	270
POA4173	1	8185
POA4174	0	88
POA4174	1	2753
POA4178	0	879
POA4178	1	26007
POA4179	0	723
POA4179	1	19504
POA4183	0	177
POA4183	1	1980
POA4184	0	527
POA4184	1	7955
POA4205	0	161
POA4205	1	6175
POA4207	0	2184
POA4207	1	66289
POA4208	0	684
POA4208	1	23660
POA4209	0	1954
POA4209	1	72331
POA4210	0	618
POA4210	1	21990
POA4211	0	1857
POA4211	1	60652
POA4212	0	1199
POA4212	1	32269
POA4213	0	971
POA4213	1	30184
POA4214	0	1105
POA4214	1	37760
POA4215	0	1976
POA4215	1	53447
POA4216	0	1457
POA4216	1	38256
POA4217	0	1793
POA4217	1	43405
POA4218	0	1536
POA4218	1	33834
POA4220	0	1377
POA4220	1	31198
POA4221	0	1217
POA4221	1	27674
POA4223	0	611
POA4223	1	14554
POA4224	0	322
POA4224	1	6852
POA4225	0	578
POA4225	1	7795
POA4226	0	995
POA4226	1	36273
POA4227	0	750
POA4227	1	23151
POA4228	0	216
POA4228	1	5368
POA4270	0	150
POA4270	1	4242
POA4272	0	328
