POA_CODE_2021	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
POA2875	1	1	1	0	6
POA2876	0	0	0	1	8
POA2876	0	1	0	0	12
POA2876	1	0	0	1	7
POA2876	1	0	1	0	3
POA2876	1	0	1	1	8
POA2876	1	1	0	0	23
POA2876	1	1	0	1	9
POA2876	1	1	1	0	10
POA2877					26
POA2877	0	0	0	1	49
POA2877	0	0	1	0	15
POA2877	0	1	0	0	59
POA2877	0	1	0	1	10
POA2877	0	1	1	0	7
POA2877	0	1	1	1	6
POA2877	1	0	0	1	60
POA2877	1	0	1	0	15
POA2877	1	0	1	1	12
POA2877	1	1	0	0	211
POA2877	1	1	0	1	3
POA2877	1	1	1	0	33
POA2877	1	1	1	1	6
POA2878					3
POA2878	0	0	0	1	4
POA2878	1	0	0	1	3
POA2878	1	1	0	0	14
POA2878	1	1	1	0	3
POA2879	0	0	0	1	8
POA2879	0	1	0	0	18
POA2879	1	0	0	1	10
POA2879	1	1	0	0	20
POA2880					89
POA2880	0	0	0	1	389
POA2880	0	0	1	0	67
POA2880	0	0	1	1	29
POA2880	0	1	0	0	486
POA2880	0	1	0	1	51
POA2880	0	1	1	0	43
POA2880	0	1	1	1	13
POA2880	1	0	0	1	363
POA2880	1	0	1	0	82
POA2880	1	0	1	1	51
POA2880	1	1	0	0	774
POA2880	1	1	0	1	57
POA2880	1	1	1	0	129
POA2880	1	1	1	1	21
POA2898	0	0	0	1	5
POA2898	0	1	0	0	5
POA2898	1	0	0	1	11
POA2898	1	1	0	0	28
POA2899					6
POA2899	0	0	0	1	18
POA2899	0	0	1	0	3
POA2899	0	1	0	0	36
POA2899	0	1	0	1	3
POA2899	0	1	1	0	8
POA2899	1	0	0	1	29
POA2899	1	0	1	0	14
POA2899	1	0	1	1	4
POA2899	1	1	0	0	100
POA2899	1	1	0	1	12
POA2899	1	1	1	0	9
POA2900					22
POA2900	0	0	0	1	73
POA2900	0	0	1	0	34
POA2900	0	0	1	1	3
POA2900	0	1	0	0	91
POA2900	0	1	1	0	19
POA2900	1	0	0	1	41
POA2900	1	0	1	0	17
POA2900	1	0	1	1	3
POA2900	1	1	0	0	205
POA2900	1	1	0	1	3
POA2900	1	1	1	0	9
POA2902					65
POA2902	0	0	0	1	289
POA2902	0	0	1	0	63
POA2902	0	0	1	1	31
POA2902	0	1	0	0	291
POA2902	0	1	0	1	20
POA2902	0	1	1	0	64
POA2902	0	1	1	1	16
POA2902	1	0	0	1	369
POA2902	1	0	1	0	151
POA2902	1	0	1	1	90
POA2902	1	1	0	0	998
POA2902	1	1	0	1	44
POA2902	1	1	1	0	197
POA2902	1	1	1	1	32
POA2903					37
POA2903	0	0	0	1	163
POA2903	0	0	1	0	48
POA2903	0	0	1	1	19
POA2903	0	1	0	0	138
POA2903	0	1	0	1	15
POA2903	0	1	1	0	26
POA2903	0	1	1	1	10
POA2903	1	0	0	1	195
POA2903	1	0	1	0	86
POA2903	1	0	1	1	66
POA2903	1	1	0	0	684
POA2903	1	1	0	1	38
POA2903	1	1	1	0	131
POA2903	1	1	1	1	18
POA2904					36
POA2904	0	0	0	1	221
POA2904	0	0	1	0	49
POA2904	0	0	1	1	17
POA2904	0	1	0	0	153
POA2904	0	1	0	1	23
POA2904	0	1	1	0	44
POA2904	0	1	1	1	10
POA2904	1	0	0	1	340
POA2904	1	0	1	0	157
POA2904	1	0	1	1	105
POA2904	1	1	0	0	981
POA2904	1	1	0	1	38
POA2904	1	1	1	0	152
POA2904	1	1	1	1	27
POA2905					116
POA2905	0	0	0	1	507
POA2905	0	0	1	0	126
POA2905	0	0	1	1	76
POA2905	0	1	0	0	513
POA2905	0	1	0	1	50
POA2905	0	1	1	0	125
POA2905	0	1	1	1	13
POA2905	1	0	0	1	805
POA2905	1	0	1	0	279
POA2905	1	0	1	1	181
POA2905	1	1	0	0	2031
POA2905	1	1	0	1	91
POA2905	1	1	1	0	375
POA2905	1	1	1	1	66
POA2906					47
POA2906	0	0	0	1	314
POA2906	0	0	1	0	88
POA2906	0	0	1	1	47
POA2906	0	1	0	0	344
POA2906	0	1	0	1	29
POA2906	0	1	1	0	62
POA2906	0	1	1	1	11
POA2906	1	0	0	1	524
POA2906	1	0	1	0	228
POA2906	1	0	1	1	147
POA2906	1	1	0	0	1284
POA2906	1	1	0	1	79
POA2906	1	1	1	0	217
POA2906	1	1	1	1	33
POA2911					11
POA2911	0	0	0	1	21
POA2911	0	0	1	0	18
POA2911	0	0	1	1	5
POA2911	0	1	0	0	77
POA2911	0	1	1	0	6
POA2911	1	0	0	1	59
POA2911	1	0	1	0	49
POA2911	1	0	1	1	23
POA2911	1	1	0	0	548
POA2911	1	1	0	1	12
POA2911	1	1	1	0	64
POA2911	1	1	1	1	3
POA2912					53
POA2912	0	0	0	1	93
POA2912	0	0	1	0	31
POA2912	0	0	1	1	12
POA2912	0	1	0	0	119
POA2912	0	1	1	0	21
POA2912	0	1	1	1	9
POA2912	1	0	0	1	111
POA2912	1	0	1	0	89
POA2912	1	0	1	1	39
POA2912	1	1	0	0	601
POA2912	1	1	0	1	14
POA2912	1	1	1	0	91
POA2912	1	1	1	1	13
POA2913					141
POA2913	0	0	0	1	449
POA2913	0	0	1	0	143
POA2913	0	0	1	1	69
POA2913	0	1	0	0	652
POA2913	0	1	0	1	28
POA2913	0	1	1	0	107
POA2913	0	1	1	1	14
POA2913	1	0	0	1	687
POA2913	1	0	1	0	492
POA2913	1	0	1	1	275
POA2913	1	1	0	0	3527
POA2913	1	1	0	1	96
POA2913	1	1	1	0	483
POA2913	1	1	1	1	65
POA2914					118
POA2914	0	0	0	1	264
POA2914	0	0	1	0	126
POA2914	0	0	1	1	54
POA2914	0	1	0	0	521
POA2914	0	1	0	1	26
POA2914	0	1	1	0	110
POA2914	0	1	1	1	18
POA2914	1	0	0	1	427
POA2914	1	0	1	0	435
POA2914	1	0	1	1	198
POA2914	1	1	0	0	3721
POA2914	1	1	0	1	84
POA2914	1	1	1	0	621
POA2914	1	1	1	1	83
POA3000					767
POA3000	0	0	0	1	172
POA3000	0	0	1	0	168
POA3000	0	0	1	1	17
POA3000	0	1	0	0	181
POA3000	0	1	0	1	7
POA3000	0	1	1	0	28
POA3000	1	0	0	1	95
POA3000	1	0	1	0	80
POA3000	1	0	1	1	15
POA3000	1	1	0	0	770
POA3000	1	1	0	1	5
POA3000	1	1	1	0	24
POA3002					32
POA3002	0	0	0	1	24
POA3002	0	0	1	0	6
POA3002	0	1	0	0	42
POA3002	0	1	1	0	3
POA3002	1	0	0	1	39
POA3002	1	0	1	0	38
POA3002	1	0	1	1	11
POA3002	1	1	0	0	123
POA3002	1	1	1	0	21
POA3003					72
POA3003	0	0	0	1	56
POA3003	0	0	1	0	39
POA3003	0	0	1	1	4
POA3003	0	1	0	0	45
POA3003	0	1	1	0	13
POA3003	1	0	0	1	33
POA3003	1	0	1	0	33
POA3003	1	0	1	1	10
POA3003	1	1	0	0	316
POA3003	1	1	1	0	36
POA3004					90
POA3004	0	0	0	1	87
POA3004	0	0	1	0	59
POA3004	0	0	1	1	7
POA3004	0	1	0	0	106
POA3004	0	1	1	0	18
POA3004	1	0	0	1	65
POA3004	1	0	1	0	48
POA3004	1	0	1	1	9
POA3004	1	1	0	0	434
POA3004	1	1	1	0	18
POA3006					251
POA3006	0	0	0	1	164
POA3006	0	0	1	0	101
POA3006	0	0	1	1	15
POA3006	0	1	0	0	183
POA3006	0	1	0	1	6
POA3006	0	1	1	0	15
POA3006	1	0	0	1	92
POA3006	1	0	1	0	69
POA3006	1	0	1	1	15
POA3006	1	1	0	0	748
POA3006	1	1	0	1	4
POA3006	1	1	1	0	28
POA3008					139
POA3008	0	0	0	1	91
POA3008	0	0	1	0	60
POA3008	0	0	1	1	14
POA3008	0	1	0	0	109
POA3008	0	1	1	0	11
POA3008	1	0	0	1	86
POA3008	1	0	1	0	58
POA3008	1	0	1	1	10
POA3008	1	1	0	0	749
POA3008	1	1	0	1	3
POA3008	1	1	1	0	24
POA3011					217
POA3011	0	0	0	1	334
POA3011	0	0	1	0	87
POA3011	0	0	1	1	22
POA3011	0	1	0	0	286
POA3011	0	1	0	1	9
POA3011	0	1	1	0	25
POA3011	0	1	1	1	6
POA3011	1	0	0	1	222
POA3011	1	0	1	0	130
POA3011	1	0	1	1	47
POA3011	1	1	0	0	1280
POA3011	1	1	0	1	5
POA3011	1	1	1	0	103
POA3011	1	1	1	1	10
POA3012					195
POA3012	0	0	0	1	448
POA3012	0	0	1	0	136
POA3012	0	0	1	1	44
POA3012	0	1	0	0	366
POA3012	0	1	0	1	19
POA3012	0	1	1	0	69
POA3012	0	1	1	1	6
POA3012	1	0	0	1	381
POA3012	1	0	1	0	245
POA3012	1	0	1	1	110
POA3012	1	1	0	0	1992
POA3012	1	1	0	1	32
POA3012	1	1	1	0	225
POA3012	1	1	1	1	17
POA3013					87
POA3013	0	0	0	1	226
POA3013	0	0	1	0	55
POA3013	0	0	1	1	26
POA3013	0	1	0	0	168
POA3013	0	1	0	1	19
POA3013	0	1	1	0	41
POA3013	0	1	1	1	4
POA3013	1	0	0	1	218
POA3013	1	0	1	0	190
POA3013	1	0	1	1	83
POA3013	1	1	0	0	1346
POA3013	1	1	0	1	12
POA3013	1	1	1	0	172
POA3013	1	1	1	1	10
POA3015					89
POA3015	0	0	0	1	256
POA3015	0	0	1	0	81
POA3015	0	0	1	1	37
POA3015	0	1	0	0	221
POA3015	0	1	0	1	17
POA3015	0	1	1	0	61
POA3015	0	1	1	1	4
POA3015	1	0	0	1	302
POA3015	1	0	1	0	206
POA3015	1	0	1	1	101
POA3015	1	1	0	0	1785
POA3015	1	1	0	1	22
POA3015	1	1	1	0	206
POA3015	1	1	1	1	22
POA3016					57
POA3016	0	0	0	1	188
POA3016	0	0	1	0	84
POA3016	0	0	1	1	28
POA3016	0	1	0	0	196
POA3016	0	1	0	1	11
POA3016	0	1	1	0	42
POA3016	0	1	1	1	8
POA3016	1	0	0	1	345
POA3016	1	0	1	0	320
POA3016	1	0	1	1	145
POA3016	1	1	0	0	1079
POA3016	1	1	0	1	21
POA3016	1	1	1	0	271
POA3016	1	1	1	1	24
POA3018					63
POA3018	0	0	0	1	229
POA3018	0	0	1	0	65
POA3018	0	0	1	1	24
POA3018	0	1	0	0	197
POA3018	0	1	0	1	11
POA3018	0	1	1	0	33
POA3018	1	0	0	1	247
POA3018	1	0	1	0	141
POA3018	1	0	1	1	65
POA3018	1	1	0	0	988
POA3018	1	1	0	1	17
POA3018	1	1	1	0	132
POA3018	1	1	1	1	16
POA3019					95
POA3019	0	0	0	1	244
POA3019	0	0	1	0	61
POA3019	0	0	1	1	31
POA3019	0	1	0	0	165
POA3019	0	1	0	1	26
POA3019	0	1	1	0	49
POA3019	0	1	1	1	10
POA3019	1	0	0	1	179
POA3019	1	0	1	0	83
POA3019	1	0	1	1	55
POA3019	1	1	0	0	518
POA3019	1	1	0	1	18
POA3019	1	1	1	0	93
POA3019	1	1	1	1	12
POA3020					335
POA3020	0	0	0	1	1121
POA3020	0	0	1	0	228
POA3020	0	0	1	1	135
POA3020	0	1	0	0	723
POA3020	0	1	0	1	69
POA3020	0	1	1	0	156
POA3020	0	1	1	1	54
POA3020	1	0	0	1	1122
POA3020	1	0	1	0	340
POA3020	1	0	1	1	283
POA3020	1	1	0	0	2479
POA3020	1	1	0	1	117
POA3020	1	1	1	0	399
POA3020	1	1	1	1	77
POA3021					425
POA3021	0	0	0	1	1474
POA3021	0	0	1	0	343
POA3021	0	0	1	1	196
POA3021	0	1	0	0	989
POA3021	0	1	0	1	120
POA3021	0	1	1	0	244
POA3021	0	1	1	1	65
POA3021	1	0	0	1	1483
POA3021	1	0	1	0	451
POA3021	1	0	1	1	333
POA3021	1	1	0	0	2846
POA3021	1	1	0	1	162
POA3021	1	1	1	0	537
POA3021	1	1	1	1	122
POA3022					28
POA3022	0	0	0	1	65
POA3022	0	0	1	0	14
POA3022	0	0	1	1	8
POA3022	0	1	0	0	63
POA3022	0	1	0	1	3
POA3022	0	1	1	0	8
POA3022	1	0	0	1	48
POA3022	1	0	1	0	15
POA3022	1	0	1	1	14
POA3022	1	1	0	0	196
POA3022	1	1	0	1	4
POA3022	1	1	1	0	20
POA3022	1	1	1	1	4
POA3023					284
POA3023	0	0	0	1	1044
POA3023	0	0	1	0	338
POA3023	0	0	1	1	194
POA3023	0	1	0	0	929
POA3023	0	1	0	1	89
POA3023	0	1	1	0	261
POA3023	0	1	1	1	70
POA3023	1	0	0	1	1721
POA3023	1	0	1	0	866
POA3023	1	0	1	1	630
POA3023	1	1	0	0	4946
POA3023	1	1	0	1	223
POA3023	1	1	1	0	1154
POA3023	1	1	1	1	199
POA3024					123
POA3024	0	0	0	1	448
POA3024	0	0	1	0	142
POA3024	0	0	1	1	71
POA3024	0	1	0	0	686
POA3024	0	1	0	1	66
POA3024	0	1	1	0	132
POA3024	0	1	1	1	46
POA3024	1	0	0	1	486
POA3024	1	0	1	0	255
POA3024	1	0	1	1	190
POA3024	1	1	0	0	3593
POA3024	1	1	0	1	103
POA3024	1	1	1	0	422
POA3024	1	1	1	1	100
POA3025					77
POA3025	0	0	0	1	284
POA3025	0	0	1	0	58
POA3025	0	0	1	1	21
POA3025	0	1	0	0	184
POA3025	0	1	0	1	14
POA3025	0	1	1	0	39
POA3025	0	1	1	1	11
POA3025	1	0	0	1	246
POA3025	1	0	1	0	82
POA3025	1	0	1	1	65
POA3025	1	1	0	0	952
POA3025	1	1	0	1	42
POA3025	1	1	1	0	110
POA3025	1	1	1	1	30
POA3026					20
POA3026	0	0	0	1	99
POA3026	0	0	1	0	30
POA3026	0	0	1	1	26
POA3026	0	1	0	0	140
POA3026	0	1	0	1	9
POA3026	0	1	1	0	29
POA3026	0	1	1	1	8
POA3026	1	0	0	1	157
POA3026	1	0	1	0	112
POA3026	1	0	1	1	52
POA3026	1	1	0	0	856
POA3026	1	1	0	1	34
POA3026	1	1	1	0	185
POA3026	1	1	1	1	29
POA3027					45
POA3027	0	0	0	1	80
POA3027	0	0	1	0	29
POA3027	0	0	1	1	20
POA3027	0	1	0	0	92
POA3027	0	1	1	0	22
POA3027	0	1	1	1	7
POA3027	1	0	0	1	129
POA3027	1	0	1	0	96
POA3027	1	0	1	1	34
POA3027	1	1	0	0	1084
POA3027	1	1	0	1	12
POA3027	1	1	1	0	111
POA3027	1	1	1	1	21
POA3028					152
POA3028	0	0	0	1	670
POA3028	0	0	1	0	133
POA3028	0	0	1	1	63
POA3028	0	1	0	0	465
POA3028	0	1	0	1	34
POA3028	0	1	1	0	76
POA3028	0	1	1	1	12
POA3028	1	0	0	1	791
POA3028	1	0	1	0	273
POA3028	1	0	1	1	169
POA3028	1	1	0	0	1857
POA3028	1	1	0	1	63
POA3028	1	1	1	0	260
POA3028	1	1	1	1	43
POA3029					583
POA3029	0	0	0	1	1326
POA3029	0	0	1	0	387
POA3029	0	0	1	1	228
POA3029	0	1	0	0	1714
POA3029	0	1	0	1	123
POA3029	0	1	1	0	361
POA3029	0	1	1	1	104
POA3029	1	0	0	1	2015
POA3029	1	0	1	0	1173
POA3029	1	0	1	1	676
POA3029	1	1	0	0	13646
POA3029	1	1	0	1	316
POA3029	1	1	1	0	1740
POA3029	1	1	1	1	356
POA3030					491
POA3030	0	0	0	1	1563
POA3030	0	0	1	0	498
POA3030	0	0	1	1	242
POA3030	0	1	0	0	1923
POA3030	0	1	0	1	155
POA3030	0	1	1	0	354
POA3030	0	1	1	1	78
POA3030	1	0	0	1	2055
POA3030	1	0	1	0	1256
POA3030	1	0	1	1	733
POA3030	1	1	0	0	11545
POA3030	1	1	0	1	310
POA3030	1	1	1	0	1673
POA3030	1	1	1	1	260
POA3031					138
POA3031	0	0	0	1	245
POA3031	0	0	1	0	98
POA3031	0	0	1	1	36
POA3031	0	1	0	0	255
POA3031	0	1	0	1	13
POA3031	0	1	1	0	51
POA3031	0	1	1	1	8
POA3031	1	0	0	1	123
POA3031	1	0	1	0	136
POA3031	1	0	1	1	56
POA3031	1	1	0	0	1036
POA3031	1	1	0	1	9
POA3031	1	1	1	0	103
POA3031	1	1	1	1	13
POA3032					212
POA3032	0	0	0	1	400
POA3032	0	0	1	0	137
POA3032	0	0	1	1	54
POA3032	0	1	0	0	365
POA3032	0	1	0	1	20
POA3032	0	1	1	0	76
POA3032	0	1	1	1	5
POA3032	1	0	0	1	554
POA3032	1	0	1	0	375
POA3032	1	0	1	1	186
POA3032	1	1	0	0	1946
POA3032	1	1	0	1	26
POA3032	1	1	1	0	268
POA3032	1	1	1	1	25
POA3033					59
POA3033	0	0	0	1	324
POA3033	0	0	1	0	77
POA3033	0	0	1	1	39
POA3033	0	1	0	0	184
POA3033	0	1	0	1	18
POA3033	0	1	1	0	38
POA3033	0	1	1	1	7
POA3033	1	0	0	1	458
POA3033	1	0	1	0	224
POA3033	1	0	1	1	125
POA3033	1	1	0	0	1018
POA3033	1	1	0	1	22
POA3033	1	1	1	0	209
POA3033	1	1	1	1	16
POA3034					63
POA3034	0	0	0	1	296
POA3034	0	0	1	0	50
POA3034	0	0	1	1	31
POA3034	0	1	0	0	125
POA3034	0	1	0	1	11
POA3034	0	1	1	0	37
POA3034	1	0	0	1	399
POA3034	1	0	1	0	122
POA3034	1	0	1	1	105
POA3034	1	1	0	0	793
POA3034	1	1	0	1	23
POA3034	1	1	1	0	134
POA3034	1	1	1	1	19
POA3036					7
POA3036	0	0	0	1	111
POA3036	0	0	1	0	16
POA3036	0	0	1	1	24
POA3036	0	1	0	0	54
POA3036	0	1	0	1	9
POA3036	0	1	1	0	12
POA3036	0	1	1	1	3
POA3036	1	0	0	1	224
POA3036	1	0	1	0	89
POA3036	1	0	1	1	79
POA3036	1	1	0	0	350
POA3036	1	1	0	1	7
POA3036	1	1	1	0	90
POA3036	1	1	1	1	18
POA3037					170
POA3037	0	0	0	1	868
POA3037	0	0	1	0	236
POA3037	0	0	1	1	160
POA3037	0	1	0	0	661
POA3037	0	1	0	1	72
POA3037	0	1	1	0	166
POA3037	0	1	1	1	50
POA3037	1	0	0	1	1753
POA3037	1	0	1	0	773
POA3037	1	0	1	1	637
POA3037	1	1	0	0	3562
POA3037	1	1	0	1	196
POA3037	1	1	1	0	944
POA3037	1	1	1	1	169
POA3038					74
POA3038	0	0	0	1	542
POA3038	0	0	1	0	122
POA3038	0	0	1	1	70
POA3038	0	1	0	0	302
POA3038	0	1	0	1	23
POA3038	0	1	1	0	72
POA3038	0	1	1	1	11
POA3038	1	0	0	1	1330
POA3038	1	0	1	0	438
POA3038	1	0	1	1	351
POA3038	1	1	0	0	1281
POA3038	1	1	0	1	61
POA3038	1	1	1	0	373
POA3038	1	1	1	1	54
POA3039					106
POA3039	0	0	0	1	211
POA3039	0	0	1	0	61
POA3039	0	0	1	1	18
POA3039	0	1	0	0	147
POA3039	0	1	0	1	4
POA3039	0	1	1	0	31
POA3039	0	1	1	1	4
POA3039	1	0	0	1	292
POA3039	1	0	1	0	210
POA3039	1	0	1	1	106
POA3039	1	1	0	0	953
POA3039	1	1	0	1	13
POA3039	1	1	1	0	176
POA3039	1	1	1	1	16
POA3040					118
POA3040	0	0	0	1	341
POA3040	0	0	1	0	139
POA3040	0	0	1	1	46
POA3040	0	1	0	0	245
POA3040	0	1	0	1	10
POA3040	0	1	1	0	73
POA3040	0	1	1	1	11
POA3040	1	0	0	1	624
POA3040	1	0	1	0	487
POA3040	1	0	1	1	285
POA3040	1	1	0	0	1645
POA3040	1	1	0	1	31
POA3040	1	1	1	0	383
POA3040	1	1	1	1	38
POA3041					52
POA3041	0	0	0	1	185
POA3041	0	0	1	0	80
POA3041	0	0	1	1	30
POA3041	0	1	0	0	122
POA3041	0	1	1	0	36
POA3041	0	1	1	1	5
POA3041	1	0	0	1	348
POA3041	1	0	1	0	233
POA3041	1	0	1	1	142
POA3041	1	1	0	0	899
POA3041	1	1	0	1	19
POA3041	1	1	1	0	235
POA3041	1	1	1	1	22
POA3042					111
POA3042	0	0	0	1	370
POA3042	0	0	1	0	90
POA3042	0	0	1	1	44
POA3042	0	1	0	0	226
POA3042	0	1	0	1	21
POA3042	0	1	1	0	53
POA3042	0	1	1	1	9
POA3042	1	0	0	1	426
POA3042	1	0	1	0	175
POA3042	1	0	1	1	122
POA3042	1	1	0	0	1201
POA3042	1	1	0	1	32
POA3042	1	1	1	0	185
POA3042	1	1	1	1	10
POA3043					91
POA3043	0	0	0	1	464
POA3043	0	0	1	0	82
POA3043	0	0	1	1	57
POA3043	0	1	0	0	245
POA3043	0	1	0	1	25
POA3043	0	1	1	0	57
POA3043	0	1	1	1	15
POA3043	1	0	0	1	522
POA3043	1	0	1	0	157
POA3043	1	0	1	1	129
POA3043	1	1	0	0	1121
POA3043	1	1	0	1	28
POA3043	1	1	1	0	202
POA3043	1	1	1	1	27
POA3044					152
POA3044	0	0	0	1	448
POA3044	0	0	1	0	132
POA3044	0	0	1	1	63
POA3044	0	1	0	0	338
POA3044	0	1	0	1	20
POA3044	0	1	1	0	73
POA3044	0	1	1	1	12
POA3044	1	0	0	1	597
POA3044	1	0	1	0	345
POA3044	1	0	1	1	207
POA3044	1	1	0	0	2225
POA3044	1	1	0	1	30
POA3044	1	1	1	0	334
POA3044	1	1	1	1	48
POA3046					248
POA3046	0	0	0	1	704
POA3046	0	0	1	0	163
POA3046	0	0	1	1	94
POA3046	0	1	0	0	458
POA3046	0	1	0	1	32
POA3046	0	1	1	0	84
POA3046	0	1	1	1	14
POA3046	1	0	0	1	660
POA3046	1	0	1	0	240
POA3046	1	0	1	1	212
POA3046	1	1	0	0	2562
POA3046	1	1	0	1	63
POA3046	1	1	1	0	334
POA3046	1	1	1	1	82
POA3047					148
POA3047	0	0	0	1	569
POA3047	0	0	1	0	90
POA3047	0	0	1	1	58
POA3047	0	1	0	0	328
POA3047	0	1	0	1	40
POA3047	0	1	1	0	88
POA3047	0	1	1	1	28
POA3047	1	0	0	1	474
POA3047	1	0	1	0	124
POA3047	1	0	1	1	120
POA3047	1	1	0	0	1202
POA3047	1	1	0	1	83
POA3047	1	1	1	0	246
POA3047	1	1	1	1	102
POA3048					97
POA3048	0	0	0	1	511
POA3048	0	0	1	0	85
POA3048	0	0	1	1	66
POA3048	0	1	0	0	285
POA3048	0	1	0	1	35
POA3048	0	1	1	0	74
POA3048	0	1	1	1	25
POA3048	1	0	0	1	626
POA3048	1	0	1	0	113
POA3048	1	0	1	1	199
POA3048	1	1	0	0	952
POA3048	1	1	0	1	72
POA3048	1	1	1	0	236
POA3048	1	1	1	1	87
POA3049					31
POA3049	0	0	0	1	258
POA3049	0	0	1	0	54
POA3049	0	0	1	1	23
POA3049	0	1	0	0	131
POA3049	0	1	0	1	10
POA3049	0	1	1	0	31
POA3049	0	1	1	1	8
POA3049	1	0	0	1	330
POA3049	1	0	1	0	106
POA3049	1	0	1	1	91
POA3049	1	1	0	0	580
POA3049	1	1	0	1	18
POA3049	1	1	1	0	124
POA3049	1	1	1	1	29
POA3051					124
POA3051	0	0	0	1	134
POA3051	0	0	1	0	90
POA3051	0	0	1	1	13
POA3051	0	1	0	0	232
POA3051	0	1	0	1	19
POA3051	0	1	1	0	36
POA3051	0	1	1	1	9
POA3051	1	0	0	1	90
POA3051	1	0	1	0	93
POA3051	1	0	1	1	24
POA3051	1	1	0	0	609
POA3051	1	1	0	1	10
POA3051	1	1	1	0	92
POA3051	1	1	1	1	17
POA3052					38
POA3052	0	0	0	1	40
POA3052	0	0	1	0	27
POA3052	0	1	0	0	41
POA3052	0	1	1	0	8
POA3052	1	0	0	1	33
POA3052	1	0	1	0	35
POA3052	1	0	1	1	9
POA3052	1	1	0	0	199
POA3052	1	1	1	0	30
POA3053					208
POA3053	0	0	0	1	118
POA3053	0	0	1	0	68
POA3053	0	0	1	1	14
POA3053	0	1	0	0	123
POA3053	0	1	0	1	5
POA3053	0	1	1	0	22
POA3053	0	1	1	1	8
POA3053	1	0	0	1	53
POA3053	1	0	1	0	48
POA3053	1	0	1	1	17
POA3053	1	1	0	0	318
POA3053	1	1	0	1	7
POA3053	1	1	1	0	37
POA3053	1	1	1	1	7
POA3054					61
POA3054	0	0	0	1	80
POA3054	0	0	1	0	29
POA3054	0	0	1	1	10
POA3054	0	1	0	0	83
POA3054	0	1	0	1	7
POA3054	0	1	1	0	14
POA3054	1	0	0	1	65
POA3054	1	0	1	0	81
POA3054	1	0	1	1	21
POA3054	1	1	0	0	399
POA3054	1	1	0	1	3
POA3054	1	1	1	0	57
POA3055					107
POA3055	0	0	0	1	200
POA3055	0	0	1	0	63
POA3055	0	0	1	1	14
POA3055	0	1	0	0	156
POA3055	0	1	0	1	5
POA3055	0	1	1	0	24
POA3055	1	0	0	1	209
POA3055	1	0	1	0	116
POA3055	1	0	1	1	61
POA3055	1	1	0	0	851
POA3055	1	1	0	1	6
POA3055	1	1	1	0	105
POA3055	1	1	1	1	15
POA3056					182
POA3056	0	0	0	1	299
POA3056	0	0	1	0	83
POA3056	0	0	1	1	19
POA3056	0	1	0	0	208
POA3056	0	1	0	1	4
POA3056	0	1	1	0	35
POA3056	1	0	0	1	251
POA3056	1	0	1	0	194
POA3056	1	0	1	1	64
POA3056	1	1	0	0	1208
POA3056	1	1	0	1	8
POA3056	1	1	1	0	125
POA3056	1	1	1	1	9
POA3057					99
POA3057	0	0	0	1	133
POA3057	0	0	1	0	58
POA3057	0	0	1	1	9
POA3057	0	1	0	0	153
POA3057	0	1	0	1	3
POA3057	0	1	1	0	20
POA3057	1	0	0	1	100
POA3057	1	0	1	0	87
POA3057	1	0	1	1	36
POA3057	1	1	0	0	584
POA3057	1	1	0	1	4
POA3057	1	1	1	0	84
POA3058					210
POA3058	0	0	0	1	608
POA3058	0	0	1	0	147
POA3058	0	0	1	1	55
POA3058	0	1	0	0	415
POA3058	0	1	0	1	13
POA3058	0	1	1	0	67
POA3058	0	1	1	1	14
POA3058	1	0	0	1	685
POA3058	1	0	1	0	368
POA3058	1	0	1	1	208
POA3058	1	1	0	0	2393
POA3058	1	1	0	1	47
POA3058	1	1	1	0	344
POA3058	1	1	1	1	50
POA3059					53
POA3059	0	0	0	1	278
POA3059	0	0	1	0	65
POA3059	0	0	1	1	60
POA3059	0	1	0	0	213
POA3059	0	1	0	1	16
POA3059	0	1	1	0	64
POA3059	0	1	1	1	17
POA3059	1	0	0	1	816
POA3059	1	0	1	0	295
POA3059	1	0	1	1	266
POA3059	1	1	0	0	1662
POA3059	1	1	0	1	74
POA3059	1	1	1	0	367
POA3059	1	1	1	1	78
POA3060					74
POA3060	0	0	0	1	329
POA3060	0	0	1	0	33
POA3060	0	0	1	1	35
POA3060	0	1	0	0	137
POA3060	0	1	0	1	20
POA3060	0	1	1	0	34
POA3060	0	1	1	1	6
POA3060	1	0	0	1	294
POA3060	1	0	1	0	104
POA3060	1	0	1	1	92
POA3060	1	1	0	0	996
POA3060	1	1	0	1	44
POA3060	1	1	1	0	184
POA3060	1	1	1	1	46
POA3061					25
POA3061	0	0	0	1	138
POA3061	0	0	1	0	11
POA3061	0	0	1	1	14
POA3061	0	1	0	0	69
POA3061	0	1	0	1	3
POA3061	0	1	1	0	14
POA3061	0	1	1	1	9
POA3061	1	0	0	1	169
POA3061	1	0	1	0	26
POA3061	1	0	1	1	32
POA3061	1	1	0	0	263
POA3061	1	1	0	1	23
POA3061	1	1	1	0	63
POA3061	1	1	1	1	30
POA3063					5
POA3063	0	0	0	1	12
POA3063	0	0	1	0	3
POA3063	0	0	1	1	3
POA3063	0	1	0	0	3
POA3063	1	0	0	1	12
POA3063	1	0	1	0	14
POA3063	1	0	1	1	7
POA3063	1	1	0	0	22
POA3063	1	1	0	1	4
POA3063	1	1	1	0	14
POA3064					386
