POA_CODE_2021	PrivateDwelling	Sex	persons
POA2810	1	F	1369
POA2810	1	M	1445
POA2817	0	F	35
POA2817	0	M	24
POA2817	1	F	149
POA2817	1	M	159
POA2818	0	F	36
POA2818	0	M	33
POA2818	1	F	384
POA2818	1	M	390
POA2820	0	F	424
POA2820	0	M	863
POA2820	1	F	2916
POA2820	1	M	2853
POA2821	0	F	301
POA2821	0	M	316
POA2821	1	F	2085
POA2821	1	M	2057
POA2822	0	F	45
POA2822	0	M	33
POA2822	1	F	176
POA2822	1	M	186
POA2823	0	F	85
POA2823	0	M	100
POA2823	1	F	545
POA2823	1	M	599
POA2824	0	F	155
POA2824	0	M	179
POA2824	1	F	906
POA2824	1	M	893
POA2825	0	F	100
POA2825	0	M	151
POA2825	1	F	1023
POA2825	1	M	1000
POA2826	0	M	7
POA2826	1	F	78
POA2826	1	M	89
POA2827	0	F	257
POA2827	0	M	284
POA2827	1	F	1624
POA2827	1	M	1547
POA2828	0	F	87
POA2828	0	M	91
POA2828	1	F	329
POA2828	1	M	354
POA2829	0	F	252
POA2829	0	M	278
POA2829	1	F	1255
POA2829	1	M	1245
POA2830	0	F	2299
POA2830	0	M	2359
POA2830	1	F	21010
POA2830	1	M	19523
POA2831	0	F	142
POA2831	0	M	244
POA2831	1	F	773
POA2831	1	M	823
POA2832	0	F	408
POA2832	0	M	421
POA2832	1	F	679
POA2832	1	M	692
POA2833	0	F	95
POA2833	0	M	91
POA2833	1	F	241
POA2833	1	M	225
POA2834	0	F	393
POA2834	0	M	399
POA2834	1	F	737
POA2834	1	M	789
POA2835	0	F	393
POA2835	0	M	581
POA2835	1	F	1537
POA2835	1	M	1556
POA2836	0	F	153
POA2836	0	M	168
POA2836	1	F	349
POA2836	1	M	348
POA2838	0	F	30
POA2838	0	M	37
POA2838	1	F	95
POA2838	1	M	98
POA2839	0	F	125
POA2839	0	M	110
POA2839	1	F	441
POA2839	1	M	444
POA2840	0	F	285
POA2840	0	M	315
POA2840	1	F	984
POA2840	1	M	982
POA2842	0	F	33
POA2842	0	M	30
POA2842	1	F	319
POA2842	1	M	334
POA2843	0	F	111
POA2843	0	M	116
POA2843	1	F	495
POA2843	1	M	525
POA2844	0	F	77
POA2844	0	M	80
POA2844	1	F	586
POA2844	1	M	591
POA2845	0	F	37
POA2845	0	M	90
POA2845	1	F	931
POA2845	1	M	962
POA2846	0	F	18
POA2846	0	M	23
POA2846	1	F	115
POA2846	1	M	109
POA2847	0	F	103
POA2847	0	M	92
POA2847	1	F	1090
POA2847	1	M	1128
POA2848	0	F	77
POA2848	0	M	90
POA2848	1	F	671
POA2848	1	M	711
POA2849	0	F	113
POA2849	0	M	120
POA2849	1	F	717
POA2849	1	M	741
POA2850	0	F	803
POA2850	0	M	974
POA2850	1	F	8773
POA2850	1	M	8816
POA2852	0	F	176
POA2852	0	M	239
POA2852	1	F	1705
POA2852	1	M	1695
POA2864	0	F	24
POA2864	0	M	25
POA2864	1	F	363
POA2864	1	M	393
POA2865	0	F	29
POA2865	0	M	31
POA2865	1	F	423
POA2865	1	M	448
POA2866	0	F	138
POA2866	0	M	143
POA2866	1	F	1429
POA2866	1	M	1382
POA2867	0	F	28
POA2867	0	M	37
POA2867	1	F	281
POA2867	1	M	293
POA2868	0	F	37
POA2868	0	M	21
POA2868	1	F	270
POA2868	1	M	250
POA2869	0	F	118
POA2869	0	M	135
POA2869	1	F	634
POA2869	1	M	646
POA2870	0	F	464
POA2870	0	M	582
POA2870	1	F	5588
POA2870	1	M	5445
POA2871	0	F	497
POA2871	0	M	511
POA2871	1	F	4127
POA2871	1	M	3965
POA2873	0	F	37
POA2873	0	M	36
POA2873	1	F	229
POA2873	1	M	246
POA2874	0	F	42
POA2874	0	M	27
POA2874	1	F	149
POA2874	1	M	151
POA2875	0	F	43
POA2875	0	M	39
POA2875	1	F	342
POA2875	1	M	374
POA2876	0	F	29
POA2876	0	M	43
POA2876	1	F	184
POA2876	1	M	225
POA2877	0	F	251
POA2877	0	M	244
POA2877	1	F	1517
POA2877	1	M	1573
POA2878	0	F	33
POA2878	0	M	101
POA2878	1	F	111
POA2878	1	M	109
POA2879	0	F	71
POA2879	0	M	81
POA2879	1	F	235
POA2879	1	M	258
POA2880	0	F	1120
POA2880	0	M	1092
POA2880	1	F	8325
POA2880	1	M	7910
POA2898	0	F	52
POA2898	0	M	53
POA2898	1	F	180
POA2898	1	M	176
POA2899	0	F	221
POA2899	0	M	220
POA2899	1	F	962
POA2899	1	M	878
POA2900	0	F	98
POA2900	0	M	110
POA2900	1	F	2060
POA2900	1	M	1919
POA2902	0	F	216
POA2902	0	M	240
POA2902	1	F	7573
POA2902	1	M	7420
POA2903	0	F	119
POA2903	0	M	121
POA2903	1	F	4594
POA2903	1	M	4642
POA2904	0	F	236
POA2904	0	M	138
POA2904	1	F	6501
POA2904	1	M	6218
POA2905	0	F	392
POA2905	0	M	359
POA2905	1	F	14010
POA2905	1	M	13586
POA2906	0	F	254
POA2906	0	M	177
POA2906	1	F	8887
POA2906	1	M	8559
POA2911	0	F	36
POA2911	0	M	36
POA2911	1	F	2406
POA2911	1	M	2280
POA2912	0	F	164
POA2912	0	M	173
POA2912	1	F	4081
POA2912	1	M	4158
POA2913	0	F	449
POA2913	0	M	447
POA2913	1	F	19193
POA2913	1	M	18896
POA2914	0	F	451
POA2914	0	M	442
POA2914	1	F	16762
POA2914	1	M	16708
POA3000	0	F	3590
POA3000	0	M	4327
POA3000	1	F	18650
POA3000	1	M	18338
POA3002	0	F	519
POA3002	0	M	538
POA3002	1	F	2235
POA3002	1	M	2060
POA3003	0	F	206
POA3003	0	M	424
POA3003	1	F	3651
POA3003	1	M	3650
POA3004	0	F	991
POA3004	0	M	1256
POA3004	1	F	5089
POA3004	1	M	4891
POA3006	0	F	863
POA3006	0	M	993
POA3006	1	F	10386
POA3006	1	M	10679
POA3008	0	F	778
POA3008	0	M	871
POA3008	1	F	6677
POA3008	1	M	7216
POA3011	0	F	932
POA3011	0	M	1134
POA3011	1	F	9877
POA3011	1	M	10135
POA3012	0	F	647
POA3012	0	M	814
POA3012	1	F	12609
POA3012	1	M	12665
POA3013	0	F	268
POA3013	0	M	265
POA3013	1	F	7652
POA3013	1	M	7239
POA3015	0	F	349
POA3015	0	M	346
POA3015	1	F	9035
POA3015	1	M	8667
POA3016	0	F	325
POA3016	0	M	346
POA3016	1	F	7696
POA3016	1	M	7449
POA3018	0	F	242
POA3018	0	M	262
POA3018	1	F	6746
POA3018	1	M	6120
POA3019	0	F	240
POA3019	0	M	303
POA3019	1	F	4493
POA3019	1	M	4661
POA3020	0	F	1311
POA3020	0	M	1348
POA3020	1	F	20368
POA3020	1	M	21118
POA3021	0	F	2013
POA3021	0	M	2196
POA3021	1	F	25400
POA3021	1	M	25455
POA3022	0	F	212
POA3022	0	M	212
POA3022	1	F	1384
POA3022	1	M	1414
POA3023	0	F	1660
POA3023	0	M	3260
POA3023	1	F	31313
POA3023	1	M	30787
POA3024	0	F	756
POA3024	0	M	764
POA3024	1	F	16319
POA3024	1	M	16049
POA3025	0	F	491
POA3025	0	M	422
POA3025	1	F	6202
POA3025	1	M	5827
POA3026	0	F	153
POA3026	0	M	205
POA3026	1	F	4175
POA3026	1	M	4232
POA3027	0	F	189
POA3027	0	M	218
POA3027	1	F	4325
POA3027	1	M	4710
POA3028	0	F	731
POA3028	0	M	754
POA3028	1	F	13473
POA3028	1	M	13113
POA3029	0	F	2915
POA3029	0	M	4208
POA3029	1	F	60217
POA3029	1	M	62214
POA3030	0	F	3026
POA3030	0	M	2938
POA3030	1	F	56913
POA3030	1	M	56198
POA3031	0	F	495
POA3031	0	M	509
POA3031	1	F	8563
POA3031	1	M	7911
POA3032	0	F	671
POA3032	0	M	692
POA3032	1	F	14275
POA3032	1	M	13989
POA3033	0	F	339
POA3033	0	M	254
POA3033	1	F	7386
POA3033	1	M	6988
POA3034	0	F	383
POA3034	0	M	309
POA3034	1	F	5929
POA3034	1	M	5669
POA3036	0	F	82
POA3036	0	M	71
POA3036	1	F	2943
POA3036	1	M	2831
POA3037	0	F	1033
POA3037	0	M	945
POA3037	1	F	24813
POA3037	1	M	24445
POA3038	0	F	398
POA3038	0	M	424
POA3038	1	F	13059
POA3038	1	M	12765
POA3039	0	F	343
POA3039	0	M	357
POA3039	1	F	7922
POA3039	1	M	7354
POA3040	0	F	505
POA3040	0	M	503
POA3040	1	F	13033
POA3040	1	M	12398
POA3041	0	F	215
POA3041	0	M	256
POA3041	1	F	6377
POA3041	1	M	6169
POA3042	0	F	216
POA3042	0	M	194
POA3042	1	F	8371
POA3042	1	M	7871
POA3043	0	F	349
POA3043	0	M	432
POA3043	1	F	8677
POA3043	1	M	8423
POA3044	0	F	673
POA3044	0	M	510
POA3044	1	F	14048
POA3044	1	M	13210
POA3045	0	F	121
POA3045	0	M	217
POA3046	0	F	1157
POA3046	0	M	1110
POA3046	1	F	17231
POA3046	1	M	17130
POA3047	0	F	853
POA3047	0	M	1220
POA3047	1	F	9376
POA3047	1	M	10043
POA3048	0	F	611
POA3048	0	M	576
POA3048	1	F	8524
POA3048	1	M	8349
POA3049	0	F	292
POA3049	0	M	216
POA3049	1	F	4768
POA3049	1	M	4568
POA3051	0	F	1003
POA3051	0	M	1034
POA3051	1	F	6680
POA3051	1	M	6328
POA3052	0	F	2292
POA3052	0	M	1920
POA3052	1	F	2214
POA3052	1	M	2289
POA3053	0	F	1589
POA3053	0	M	1637
POA3053	1	F	6494
POA3053	1	M	6172
POA3054	0	F	125
POA3054	0	M	121
POA3054	1	F	4071
POA3054	1	M	3633
POA3055	0	F	279
POA3055	0	M	238
POA3055	1	F	7327
POA3055	1	M	6691
POA3056	0	F	547
POA3056	0	M	671
POA3056	1	F	12078
POA3056	1	M	11248
POA3057	0	F	246
POA3057	0	M	267
POA3057	1	F	6658
POA3057	1	M	5856
POA3058	0	F	758
POA3058	0	M	707
POA3058	1	F	16987
POA3058	1	M	16137
POA3059	0	F	224
POA3059	0	M	343
POA3059	1	F	10387
POA3059	1	M	10210
POA3060	0	F	411
POA3060	0	M	431
POA3060	1	F	6540
POA3060	1	M	6838
POA3061	0	F	112
POA3061	0	M	166
POA3061	1	F	2276
POA3061	1	M	2405
POA3062	1	F	3
POA3063	0	F	20
POA3063	0	M	17
POA3063	1	F	274
POA3063	1	M	261
POA3064	0	F	2379
POA3064	0	M	2399
POA3064	1	F	54513
POA3064	1	M	54881
POA3065	0	F	780
POA3065	0	M	784
POA3065	1	F	4732
POA3065	1	M	4458
POA3066	0	F	297
POA3066	0	M	358
POA3066	1	F	4112
POA3066	1	M	4244
POA3067	0	F	275
POA3067	0	M	322
POA3067	1	F	4093
POA3067	1	M	4222
POA3068	0	F	424
POA3068	0	M	489
POA3068	1	F	9523
POA3068	1	M	8437
POA3070	0	F	516
POA3070	0	M	391
POA3070	1	F	12472
POA3070	1	M	11289
POA3071	0	F	375
POA3071	0	M	336
POA3071	1	F	9373
POA3071	1	M	8610
POA3072	0	F	732
POA3072	0	M	780
POA3072	1	F	16519
POA3072	1	M	15649
POA3073	0	F	1321
POA3073	0	M	1396
POA3073	1	F	24346
POA3073	1	M	23703
POA3074	0	F	326
POA3074	0	M	368
POA3074	1	F	9701
POA3074	1	M	9762
POA3075	0	F	548
POA3075	0	M	540
POA3075	1	F	11068
POA3075	1	M	11005
POA3076	0	F	1305
POA3076	0	M	1214
POA3076	1	F	15653
POA3076	1	M	15654
POA3078	0	F	260
POA3078	0	M	359
POA3078	1	F	5945
POA3078	1	M	5410
POA3079	0	F	528
POA3079	0	M	424
POA3079	1	F	8463
POA3079	1	M	7706
POA3081	0	F	384
POA3081	0	M	445
POA3081	1	F	6672
POA3081	1	M	6414
POA3082	0	F	508
POA3082	0	M	443
POA3082	1	F	13928
POA3082	1	M	13705
POA3083	0	F	1170
POA3083	0	M	1141
POA3083	1	F	14497
POA3083	1	M	14967
POA3084	0	F	838
POA3084	0	M	701
POA3084	1	F	13245
POA3084	1	M	12456
POA3085	0	F	332
POA3085	0	M	576
POA3085	1	F	6834
POA3085	1	M	6326
POA3087	0	F	104
POA3087	0	M	95
POA3087	1	F	4535
POA3087	1	M	4358
POA3088	0	F	476
POA3088	0	M	337
POA3088	1	F	13333
POA3088	1	M	12677
POA3089	0	F	136
POA3089	0	M	123
POA3089	1	F	6132
POA3089	1	M	5961
POA3090	0	F	106
POA3090	0	M	58
POA3090	1	F	1180
POA3090	1	M	1202
POA3091	0	F	21
POA3091	0	M	22
POA3091	1	F	748
POA3091	1	M	776
POA3093	0	F	151
POA3093	0	M	134
POA3093	1	F	1901
POA3093	1	M	1781
POA3094	0	F	75
POA3094	0	M	83
POA3094	1	F	4696
POA3094	1	M	4273
POA3095	0	F	405
POA3095	0	M	345
POA3095	1	F	13924
POA3095	1	M	13335
POA3096	0	F	60
POA3096	0	M	43
POA3096	1	F	896
POA3096	1	M	907
POA3097	0	F	75
POA3097	0	M	68
POA3097	1	F	669
POA3097	1	M	686
POA3099	0	F	71
POA3099	0	M	50
POA3099	1	F	2392
POA3099	1	M	2377
POA3101	0	F	790
POA3101	0	M	844
POA3101	1	F	11748
POA3101	1	M	10808
POA3102	0	F	77
POA3102	0	M	68
POA3102	1	F	3275
POA3102	1	M	3121
POA3103	0	F	313
POA3103	0	M	219
POA3103	1	F	7928
POA3103	1	M	6979
POA3104	0	F	281
POA3104	0	M	219
POA3104	1	F	10497
POA3104	1	M	10119
POA3105	0	F	100
POA3105	0	M	91
POA3105	1	F	5559
POA3105	1	M	5289
POA3106	0	F	528
POA3106	0	M	344
POA3106	1	F	8165
POA3106	1	M	7785
POA3107	0	F	331
POA3107	0	M	211
POA3107	1	F	6997
POA3107	1	M	6540
POA3108	0	F	405
POA3108	0	M	411
POA3108	1	F	12511
POA3108	1	M	11555
POA3109	0	F	553
POA3109	0	M	446
POA3109	1	F	15416
POA3109	1	M	14378
POA3111	0	F	442
POA3111	0	M	294
POA3111	1	F	6110
POA3111	1	M	5688
POA3113	0	F	95
POA3113	0	M	91
POA3113	1	F	4125
POA3113	1	M	4124
POA3114	0	F	39
POA3114	0	M	27
POA3114	1	F	1812
POA3114	1	M	1870
POA3115	0	F	28
POA3115	0	M	30
POA3115	1	F	1849
POA3115	1	M	1830
POA3116	0	F	136
POA3116	0	M	156
POA3116	1	F	5775
POA3116	1	M	5529
POA3121	0	F	1143
POA3121	0	M	1092
POA3121	1	F	14875
POA3121	1	M	14188
POA3122	0	F	755
POA3122	0	M	852
POA3122	1	F	10493
POA3122	1	M	9710
POA3123	0	F	347
POA3123	0	M	255
POA3123	1	F	7301
POA3123	1	M	6658
POA3124	0	F	830
POA3124	0	M	494
POA3124	1	F	10678
POA3124	1	M	9672
POA3125	0	F	839
POA3125	0	M	804
POA3125	1	F	6977
POA3125	1	M	6466
POA3126	0	F	205
POA3126	0	M	118
POA3126	1	F	3837
POA3126	1	M	3506
POA3127	0	F	339
POA3127	0	M	304
POA3127	1	F	9265
POA3127	1	M	8400
POA3128	0	F	1071
POA3128	0	M	1011
POA3128	1	F	10935
POA3128	1	M	10174
POA3129	0	F	253
POA3129	0	M	258
POA3129	1	F	8941
POA3129	1	M	8381
POA3130	0	F	560
POA3130	0	M	503
POA3130	1	F	16229
POA3130	1	M	15472
POA3131	0	F	680
POA3131	0	M	550
POA3131	1	F	11275
POA3131	1	M	10575
POA3132	0	F	189
POA3132	0	M	192
POA3132	1	F	8406
POA3132	1	M	7891
POA3133	0	F	461
POA3133	0	M	300
POA3133	1	F	11256
POA3133	1	M	10742
POA3134	0	F	735
POA3134	0	M	621
POA3134	1	F	16728
POA3134	1	M	16146
POA3135	0	F	463
POA3135	0	M	483
POA3135	1	F	10108
POA3135	1	M	9618
POA3136	0	F	929
POA3136	0	M	765
POA3136	1	F	22965
POA3136	1	M	21045
POA3137	0	F	207
POA3137	0	M	192
POA3137	1	F	7237
POA3137	1	M	6752
POA3138	0	F	347
POA3138	0	M	333
POA3138	1	F	11165
POA3138	1	M	10979
POA3139	0	F	199
POA3139	0	M	242
POA3139	1	F	6854
POA3139	1	M	6775
POA3140	0	F	321
POA3140	0	M	304
POA3140	1	F	8488
POA3140	1	M	8064
POA3141	0	F	1142
POA3141	0	M	1107
POA3141	1	F	11736
POA3141	1	M	10629
POA3142	0	F	391
POA3142	0	M	335
POA3142	1	F	6227
POA3142	1	M	5403
POA3143	0	F	207
POA3143	0	M	184
POA3143	1	F	4749
POA3143	1	M	3975
POA3144	0	F	405
POA3144	0	M	335
POA3144	1	F	5309
POA3144	1	M	4698
POA3145	0	F	713
POA3145	0	M	606
POA3145	1	F	11284
POA3145	1	M	10783
POA3146	0	F	431
POA3146	0	M	322
POA3146	1	F	12979
POA3146	1	M	12014
POA3147	0	F	398
POA3147	0	M	304
POA3147	1	F	7136
POA3147	1	M	7036
POA3148	0	F	170
POA3148	0	M	210
POA3148	1	F	4563
POA3148	1	M	4542
POA3149	0	F	590
POA3149	0	M	578
POA3149	1	F	17354
POA3149	1	M	16739
POA3150	0	F	1658
POA3150	0	M	1406
POA3150	1	F	30492
POA3150	1	M	29624
POA3151	0	F	177
POA3151	0	M	202
POA3151	1	F	5264
POA3151	1	M	5033
POA3152	0	F	950
POA3152	0	M	716
POA3152	1	F	17161
POA3152	1	M	16245
POA3153	0	F	595
POA3153	0	M	450
POA3153	1	F	10207
POA3153	1	M	9888
POA3154	0	F	136
POA3154	0	M	115
POA3154	1	F	2117
POA3154	1	M	2056
POA3155	0	F	600
POA3155	0	M	513
POA3155	1	F	11485
POA3155	1	M	10942
POA3156	0	F	717
POA3156	0	M	687
POA3156	1	F	18679
POA3156	1	M	18177
POA3158	0	F	46
POA3158	0	M	66
POA3158	1	F	3304
POA3158	1	M	3277
POA3159	0	F	50
POA3159	0	M	59
POA3159	1	F	1229
POA3159	1	M	1204
POA3160	0	F	87
POA3160	0	M	103
POA3160	1	F	4349
POA3160	1	M	4328
POA3161	0	F	548
POA3161	0	M	352
POA3161	1	F	8089
POA3161	1	M	7614
POA3162	0	F	573
POA3162	0	M	506
POA3162	1	F	8690
POA3162	1	M	8250
POA3163	0	F	685
POA3163	0	M	557
POA3163	1	F	15922
POA3163	1	M	15268
POA3165	0	F	406
POA3165	0	M	365
POA3165	1	F	14865
POA3165	1	M	14297
POA3166	0	F	579
POA3166	0	M	592
POA3166	1	F	11926
POA3166	1	M	11610
POA3167	0	F	165
POA3167	0	M	143
POA3167	1	F	4733
POA3167	1	M	4717
POA3168	0	F	2207
POA3168	0	M	2385
POA3168	1	F	8185
POA3168	1	M	9547
POA3169	0	F	459
POA3169	0	M	479
POA3169	1	F	9798
POA3169	1	M	10013
POA3170	0	F	437
POA3170	0	M	444
POA3170	1	F	9452
POA3170	1	M	9574
POA3171	0	F	517
POA3171	0	M	530
POA3171	1	F	10223
POA3171	1	M	10841
POA3172	0	F	355
POA3172	0	M	375
POA3172	1	F	11293
POA3172	1	M	11090
POA3173	0	F	426
POA3173	0	M	373
POA3173	1	F	14619
POA3173	1	M	14479
POA3174	0	F	1211
POA3174	0	M	1300
POA3174	1	F	18467
POA3174	1	M	18573
POA3175	0	F	2181
POA3175	0	M	2824
POA3175	1	F	23911
POA3175	1	M	25038
POA3177	0	F	410
POA3177	0	M	498
POA3177	1	F	5205
POA3177	1	M	5764
POA3178	0	F	330
POA3178	0	M	335
POA3178	1	F	16603
POA3178	1	M	16046
POA3179	0	F	71
POA3179	0	M	71
POA3179	1	F	2914
POA3179	1	M	2955
POA3180	0	F	90
POA3180	0	M	80
POA3180	1	F	3784
POA3180	1	M	3626
POA3181	0	F	849
POA3181	0	M	735
POA3181	1	F	9071
POA3181	1	M	8737
POA3182	0	F	913
POA3182	0	M	1325
POA3182	1	F	10005
POA3182	1	M	9825
POA3183	0	F	503
POA3183	0	M	654
POA3183	1	F	8475
POA3183	1	M	8121
POA3184	0	F	412
POA3184	0	M	404
POA3184	1	F	7326
POA3184	1	M	6544
POA3185	0	F	269
POA3185	0	M	205
POA3185	1	F	6694
POA3185	1	M	6015
POA3186	0	F	745
POA3186	0	M	480
POA3186	1	F	11325
POA3186	1	M	10240
POA3187	0	F	532
POA3187	0	M	345
POA3187	1	F	8156
POA3187	1	M	7580
POA3188	0	F	345
POA3188	0	M	334
POA3188	1	F	9087
POA3188	1	M	8486
POA3189	0	F	185
POA3189	0	M	179
POA3189	1	F	3058
POA3189	1	M	2948
POA3190	0	F	235
POA3190	0	M	228
POA3190	1	F	5990
POA3190	1	M	5416
POA3191	0	F	431
POA3191	0	M	275
POA3191	1	F	5241
POA3191	1	M	4789
POA3192	0	F	581
POA3192	0	M	405
POA3192	1	F	11893
POA3192	1	M	11023
POA3193	0	F	216
POA3193	0	M	214
POA3193	1	F	10102
POA3193	1	M	9254
POA3194	0	F	233
POA3194	0	M	223
POA3194	1	F	6647
POA3194	1	M	5993
POA3195	0	F	594
POA3195	0	M	497
POA3195	1	F	18501
POA3195	1	M	17340
POA3196	0	F	649
POA3196	0	M	527
POA3196	1	F	13238
POA3196	1	M	12065
POA3197	0	F	139
POA3197	0	M	137
POA3197	1	F	5996
POA3197	1	M	5585
POA3198	0	F	436
POA3198	0	M	432
POA3198	1	F	8253
POA3198	1	M	7908
POA3199	0	F	2152
POA3199	0	M	2116
POA3199	1	F	26660
POA3199	1	M	25062
POA3200	0	F	384
POA3200	0	M	324
POA3200	1	F	2446
POA3200	1	M	2507
POA3201	0	F	541
POA3201	0	M	475
POA3201	1	F	10641
POA3201	1	M	10180
POA3202	0	F	161
POA3202	0	M	191
POA3202	1	F	1373
POA3202	1	M	1303
POA3204	0	F	614
POA3204	0	M	471
POA3204	1	F	16229
POA3204	1	M	15520
POA3205	0	F	463
POA3205	0	M	419
POA3205	1	F	5302
POA3205	1	M	5221
POA3206	0	F	168
POA3206	0	M	177
POA3206	1	F	4879
POA3206	1	M	4513
POA3207	0	F	553
POA3207	0	M	584
POA3207	1	F	8433
POA3207	1	M	7709
POA3211	0	F	68
POA3211	0	M	61
POA3211	1	F	598
POA3211	1	M	619
POA3212	0	F	315
POA3212	0	M	1387
POA3212	1	F	8780
POA3212	1	M	8494
POA3213	0	F	72
POA3213	0	M	103
POA3213	1	F	2259
POA3213	1	M	2258
POA3214	0	F	1227
POA3214	0	M	1200
POA3214	1	F	11134
POA3214	1	M	10907
POA3215	0	F	718
POA3215	0	M	608
POA3215	1	F	10623
POA3215	1	M	9893
POA3216	0	F	2113
POA3216	0	M	1844
POA3216	1	F	28502
POA3216	1	M	26932
POA3217	0	F	469
POA3217	0	M	407
POA3217	1	F	10026
POA3217	1	M	9426
POA3218	0	F	225
POA3218	0	M	230
POA3218	1	F	7412
POA3218	1	M	6902
POA3219	0	F	682
POA3219	0	M	637
POA3219	1	F	9839
POA3219	1	M	8949
POA3220	0	F	947
POA3220	0	M	972
POA3220	1	F	8195
POA3220	1	M	7625
POA3221	0	F	11
POA3221	0	M	14
POA3221	1	F	393
POA3221	1	M	389
POA3222	0	F	421
POA3222	0	M	309
POA3222	1	F	9050
POA3222	1	M	8446
POA3223	0	F	405
POA3223	0	M	365
POA3223	1	F	4450
POA3223	1	M	4160
POA3224	0	F	363
POA3224	0	M	290
POA3224	1	F	7243
POA3224	1	M	6867
POA3225	0	F	348
POA3225	0	M	304
POA3225	1	F	2555
POA3225	1	M	2253
POA3226	0	F	488
POA3226	0	M	417
POA3226	1	F	8685
POA3226	1	M	7794
POA3227	0	F	238
POA3227	0	M	208
POA3227	1	F	2524
POA3227	1	M	2405
POA3228	0	F	679
POA3228	0	M	611
POA3228	1	F	11385
POA3228	1	M	10839
POA3230	0	F	258
POA3230	0	M	262
POA3230	1	F	1442
POA3230	1	M	1351
POA3231	0	F	176
POA3231	0	M	176
POA3231	1	F	711
POA3231	1	M	677
POA3232	0	F	229
POA3232	0	M	239
POA3232	1	F	519
POA3232	1	M	546
POA3233	0	F	284
POA3233	0	M	287
POA3233	1	F	1005
POA3233	1	M	979
POA3234	0	F	47
POA3234	0	M	45
POA3234	1	F	99
POA3234	1	M	102
POA3235	0	F	37
POA3235	0	M	32
POA3235	1	F	197
POA3235	1	M	213
POA3236	0	F	29
POA3236	0	M	19
POA3236	1	F	108
POA3236	1	M	88
POA3237	0	F	28
POA3237	0	M	32
POA3237	1	F	101
POA3237	1	M	115
POA3238	0	F	15
POA3238	0	M	21
POA3238	1	F	103
POA3238	1	M	122
POA3239	0	F	28
POA3239	0	M	30
POA3239	1	F	210
POA3239	1	M	213
POA3240	0	F	32
POA3240	0	M	31
POA3240	1	F	1027
POA3240	1	M	1060
POA3241	0	F	129
POA3241	0	M	121
POA3241	1	F	1431
POA3241	1	M	1385
POA3242	0	F	26
POA3242	0	M	26
POA3242	1	F	428
POA3242	1	M	445
POA3243	0	F	24
POA3243	0	M	31
POA3243	1	F	166
POA3243	1	M	188
POA3249	0	F	88
POA3249	0	M	98
POA3249	1	F	1511
POA3249	1	M	1627
POA3250	0	F	421
POA3250	0	M	396
POA3250	1	F	5980
POA3250	1	M	5773
POA3251	0	F	15
POA3251	0	M	15
POA3251	1	F	236
POA3251	1	M	268
POA3254	0	F	23
POA3254	0	M	25
POA3254	1	F	153
POA3254	1	M	150
POA3260	0	F	196
POA3260	0	M	192
POA3260	1	F	2189
POA3260	1	M	2183
POA3264	0	F	74
POA3264	0	M	74
POA3264	1	F	1069
POA3264	1	M	997
POA3265	0	F	103
POA3265	0	M	127
POA3265	1	F	1272
POA3265	1	M	1328
POA3266	0	F	113
POA3266	0	M	107
POA3266	1	F	1378
POA3266	1	M	1386
POA3267	0	F	9
POA3267	0	M	3
POA3267	1	F	95
POA3267	1	M	96
POA3268	0	F	60
POA3268	0	M	65
POA3268	1	F	1124
POA3268	1	M	1213
POA3269	0	F	32
POA3269	0	M	51
POA3269	1	F	302
POA3269	1	M	299
POA3270	0	F	9
POA3270	0	M	16
POA3270	1	F	147
POA3270	1	M	143
POA3271	0	F	16
POA3271	0	M	15
POA3271	1	F	71
POA3271	1	M	88
POA3272	0	F	82
POA3272	0	M	59
POA3272	1	F	760
POA3272	1	M	705
POA3273	0	F	3
POA3273	0	M	4
POA3273	1	F	64
POA3273	1	M	64
POA3274	0	F	9
POA3274	0	M	5
POA3274	1	F	110
POA3274	1	M	120
POA3275	0	F	15
POA3275	0	M	14
POA3275	1	F	212
POA3275	1	M	224
POA3276	0	F	13
POA3276	0	M	11
POA3276	1	F	201
POA3276	1	M	204
POA3277	0	F	63
POA3277	0	M	69
POA3277	1	F	838
POA3277	1	M	827
POA3278	0	F	8
POA3278	0	M	9
POA3278	1	F	159
POA3278	1	M	164
POA3279	0	F	18
POA3279	0	M	9
POA3279	1	F	138
POA3279	1	M	129
POA3280	0	F	1305
POA3280	0	M	1252
POA3280	1	F	15975
POA3280	1	M	14683
POA3281	0	F	10
POA3281	0	M	26
POA3281	1	F	902
POA3281	1	M	893
POA3282	0	F	53
POA3282	0	M	46
POA3282	1	F	1221
POA3282	1	M	1138
POA3283	0	F	30
POA3283	0	M	30
POA3283	1	F	668
POA3283	1	M	674
POA3284	0	F	241
POA3284	0	M	202
POA3284	1	F	1813
POA3284	1	M	1615
POA3285	0	F	40
POA3285	0	M	48
POA3285	1	F	554
POA3285	1	M	594
POA3286	0	F	12
POA3286	0	M	14
POA3286	1	F	247
POA3286	1	M	252
POA3287	0	F	12
POA3287	0	M	8
POA3287	1	F	191
POA3287	1	M	205
POA3289	0	F	31
POA3289	0	M	28
POA3289	1	F	347
POA3289	1	M	390
POA3292	0	F	21
POA3292	0	M	11
POA3292	1	F	66
POA3292	1	M	77
POA3293	0	F	8
POA3293	0	M	8
POA3293	1	F	150
POA3293	1	M	157
POA3294	0	F	48
POA3294	0	M	38
