POA_CODE_2021	Age	UsualResidence	persons
POA7015	25-34	Home	1453
POA7015	25-34	Visitor from TAS	45
POA7015	25-34	Visitor from VIC	8
POA7015	25-34	Visitor from WA	3
POA7015	35-44	Home	1308
POA7015	35-44	Visitor from TAS	20
POA7015	35-44	Visitor from VIC	4
POA7015	45-54	Home	1142
POA7015	45-54	Visitor from TAS	15
POA7015	55-64	Home	1306
POA7015	55-64	Visitor from TAS	19
POA7015	55-64	Visitor same SA2	3
POA7015	65-74	Home	1351
POA7015	65-74	Visitor from NSW	9
POA7015	65-74	Visitor from TAS	17
POA7015	75-84	Home	988
POA7015	75-84	Visitor from TAS	6
POA7015	75-84	Visitor same SA2	6
POA7015	85+	Home	643
POA7015	85+	Visitor from TAS	15
POA7016	0-14	Home	579
POA7016	0-14	Visitor from TAS	12
POA7016	15-24	Home	385
POA7016	15-24	Visitor from TAS	15
POA7016	25-34	Home	624
POA7016	25-34	Visitor from TAS	17
POA7016	25-34	Visitor same SA2	4
POA7016	35-44	Home	514
POA7016	35-44	Visitor from TAS	8
POA7016	45-54	Home	341
POA7016	45-54	Visitor from TAS	15
POA7016	55-64	Home	300
POA7016	55-64	Visitor from TAS	7
POA7016	65-74	Home	161
POA7016	65-74	Visitor from TAS	3
POA7016	75-84	Home	123
POA7016	75-84	Visitor from TAS	8
POA7016	85+	Home	39
POA7017	0-14	Home	1124
POA7017	0-14	Visitor from TAS	21
POA7017	15-24	Home	649
POA7017	15-24	Visitor from TAS	21
POA7017	15-24	Visitor from VIC	4
POA7017	25-34	Home	739
POA7017	25-34	Visitor from TAS	21
POA7017	25-34	Visitor same SA2	5
POA7017	35-44	Home	826
POA7017	35-44	Visitor from TAS	9
POA7017	45-54	Home	827
POA7017	45-54	Visitor from NSW	3
POA7017	45-54	Visitor from TAS	12
POA7017	45-54	Visitor from VIC	5
POA7017	55-64	Home	812
POA7017	55-64	Visitor from NSW	3
POA7017	55-64	Visitor from SA	3
POA7017	55-64	Visitor from TAS	9
POA7017	55-64	Visitor from WA	3
POA7017	65-74	Home	677
POA7017	65-74	Visitor from NSW	3
POA7017	65-74	Visitor from TAS	6
POA7017	75-84	Home	323
POA7017	85+	Home	92
POA7017	85+	Visitor same SA2	4
POA7018	0-14	Home	3627
POA7018	0-14	Visitor from QLD	3
POA7018	0-14	Visitor from TAS	68
POA7018	0-14	Visitor from VIC	6
POA7018	0-14	Visitor same SA2	3
POA7018	15-24	Home	2293
POA7018	15-24	Visitor from NSW	3
POA7018	15-24	Visitor from QLD	6
POA7018	15-24	Visitor from TAS	102
POA7018	15-24	Visitor from VIC	9
POA7018	25-34	Home	3219
POA7018	25-34	Visitor from NSW	3
POA7018	25-34	Visitor from TAS	90
POA7018	25-34	Visitor from VIC	14
POA7018	25-34	Visitor from WA	5
POA7018	25-34	Visitor same SA2	6
POA7018	35-44	Home	2862
POA7018	35-44	Visitor from NSW	11
POA7018	35-44	Visitor from TAS	61
POA7018	35-44	Visitor from VIC	4
POA7018	35-44	Visitor from WA	3
POA7018	35-44	Visitor same SA2	8
POA7018	45-54	Home	2726
POA7018	45-54	Visitor from QLD	3
POA7018	45-54	Visitor from TAS	56
POA7018	45-54	Visitor from VIC	10
POA7018	55-64	Home	2638
POA7018	55-64	Visitor from NSW	3
POA7018	55-64	Visitor from QLD	3
POA7018	55-64	Visitor from SA	3
POA7018	55-64	Visitor from TAS	49
POA7018	55-64	Visitor from WA	3
POA7018	55-64	Visitor same SA2	10
POA7018	65-74	Home	2592
POA7018	65-74	Visitor from NSW	3
POA7018	65-74	Visitor from TAS	32
POA7018	65-74	Visitor from VIC	7
POA7018	65-74	Visitor same SA2	5
POA7018	75-84	Home	1784
POA7018	75-84	Visitor from TAS	15
POA7018	75-84	Visitor same SA2	9
POA7018	85+	Home	676
POA7018	85+	Visitor from TAS	8
POA7018	85+	Visitor same SA2	3
POA7019	0-14	Home	1705
POA7019	0-14	Visitor from NT	3
POA7019	0-14	Visitor from TAS	29
POA7019	0-14	Visitor same SA2	4
POA7019	15-24	Home	930
POA7019	15-24	Visitor from TAS	58
POA7019	15-24	Visitor same SA2	4
POA7019	25-34	Home	1550
POA7019	25-34	Visitor from NT	3
POA7019	25-34	Visitor from TAS	49
POA7019	25-34	Visitor from VIC	3
POA7019	25-34	Visitor same SA2	3
POA7019	35-44	Home	1039
POA7019	35-44	Visitor from NSW	3
POA7019	35-44	Visitor from TAS	38
POA7019	45-54	Home	726
POA7019	45-54	Visitor from TAS	33
POA7019	45-54	Visitor same SA2	3
POA7019	55-64	Home	657
POA7019	55-64	Visitor from TAS	16
POA7019	65-74	Home	586
POA7019	65-74	Visitor from SA	4
POA7019	65-74	Visitor from TAS	12
POA7019	65-74	Visitor same SA2	4
POA7019	75-84	Home	225
POA7019	75-84	Visitor same SA2	3
POA7019	85+	Home	57
POA7019	85+	Visitor from TAS	3
POA7020	0-14	Home	483
POA7020	0-14	Visitor from TAS	3
POA7020	15-24	Home	258
POA7020	15-24	Visitor from TAS	10
POA7020	25-34	Home	221
POA7020	25-34	Visitor from TAS	9
POA7020	35-44	Home	349
POA7020	35-44	Visitor from TAS	4
POA7020	45-54	Home	410
POA7020	45-54	Visitor from NSW	3
POA7020	45-54	Visitor from TAS	5
POA7020	55-64	Home	444
POA7020	55-64	Visitor from TAS	4
POA7020	65-74	Home	267
POA7020	65-74	Visitor from TAS	3
POA7020	65-74	Visitor from VIC	4
POA7020	65-74	Visitor same SA2	5
POA7020	75-84	Home	79
POA7020	75-84	Visitor from TAS	6
POA7020	85+	Home	16
POA7021	0-14	Home	505
POA7021	0-14	Visitor from TAS	7
POA7021	15-24	Home	233
POA7021	15-24	Visitor from TAS	5
POA7021	25-34	Home	268
POA7021	25-34	Visitor from TAS	10
POA7021	25-34	Visitor from VIC	4
POA7021	35-44	Home	329
POA7021	35-44	Visitor from TAS	3
POA7021	45-54	Home	300
POA7021	45-54	Visitor from TAS	6
POA7021	55-64	Home	379
POA7021	55-64	Visitor from TAS	13
POA7021	65-74	Home	272
POA7021	65-74	Visitor from TAS	3
POA7021	75-84	Home	145
POA7021	75-84	Visitor from TAS	5
POA7021	85+	Home	52
POA7022	0-14	Home	146
POA7022	0-14	Visitor from TAS	4
POA7022	15-24	Home	71
POA7022	25-34	Home	82
POA7022	25-34	Visitor from TAS	6
POA7022	35-44	Home	107
POA7022	35-44	Visitor from TAS	6
POA7022	45-54	Home	125
POA7022	45-54	Visitor from TAS	6
POA7022	55-64	Home	142
POA7022	55-64	Visitor from WA	3
POA7022	65-74	Home	149
POA7022	65-74	Visitor from TAS	8
POA7022	75-84	Home	59
POA7022	75-84	Visitor from TAS	4
POA7022	85+	Home	13
POA7023	0-14	Home	45
POA7023	0-14	Visitor from TAS	5
POA7023	15-24	Home	26
POA7023	25-34	Home	29
POA7023	35-44	Home	29
POA7023	45-54	Home	50
POA7023	55-64	Home	73
POA7023	55-64	Visitor from TAS	3
POA7023	65-74	Home	71
POA7023	75-84	Home	29
POA7023	85+	Home	7
POA7024	0-14	Home	131
POA7024	15-24	Home	41
POA7024	25-34	Home	53
POA7024	35-44	Home	84
POA7024	45-54	Home	87
POA7024	45-54	Visitor from VIC	4
POA7024	55-64	Home	81
POA7024	65-74	Home	64
POA7024	75-84	Home	9
POA7024	85+	Home	6
POA7025	0-14	Home	296
POA7025	15-24	Home	141
POA7025	15-24	Visitor from NT	6
POA7025	15-24	Visitor from TAS	10
POA7025	25-34	Home	125
POA7025	25-34	Visitor from TAS	9
POA7025	35-44	Home	216
POA7025	35-44	Visitor from TAS	3
POA7025	45-54	Home	240
POA7025	45-54	Visitor from TAS	4
POA7025	55-64	Home	299
POA7025	55-64	Visitor from TAS	6
POA7025	55-64	Visitor from VIC	3
POA7025	55-64	Visitor same SA2	4
POA7025	65-74	Home	263
POA7025	75-84	Home	142
POA7025	75-84	Visitor from TAS	4
POA7025	85+	Home	38
POA7026	0-14	Home	222
POA7026	0-14	Visitor from TAS	4
POA7026	15-24	Home	115
POA7026	15-24	Visitor from TAS	4
POA7026	25-34	Home	166
POA7026	25-34	Visitor from TAS	5
POA7026	25-34	Visitor same SA2	5
POA7026	35-44	Home	133
POA7026	45-54	Home	138
POA7026	45-54	Visitor from TAS	4
POA7026	55-64	Home	162
POA7026	55-64	Visitor from QLD	3
POA7026	55-64	Visitor from TAS	9
POA7026	65-74	Home	107
POA7026	75-84	Home	62
POA7026	85+	Home	16
POA7027	0-14	Home	41
POA7027	0-14	Visitor from TAS	5
POA7027	15-24	Home	40
POA7027	15-24	Visitor from TAS	3
POA7027	25-34	Home	52
POA7027	25-34	Visitor from TAS	4
POA7027	35-44	Home	49
POA7027	35-44	Visitor from TAS	3
POA7027	45-54	Home	40
POA7027	55-64	Home	65
POA7027	65-74	Home	48
POA7027	75-84	Home	15
POA7027	85+	Home	3
POA7030	0-14	Home	4296
POA7030	0-14	Visitor from QLD	7
POA7030	0-14	Visitor from TAS	64
POA7030	0-14	Visitor from VIC	5
POA7030	0-14	Visitor same SA2	5
POA7030	15-24	Home	2385
POA7030	15-24	Visitor from TAS	102
POA7030	15-24	Visitor from VIC	4
POA7030	15-24	Visitor same SA2	4
POA7030	25-34	Home	2665
POA7030	25-34	Visitor from QLD	3
POA7030	25-34	Visitor from TAS	108
POA7030	25-34	Visitor same SA2	5
POA7030	35-44	Home	2338
POA7030	35-44	Visitor from TAS	53
POA7030	35-44	Visitor same SA2	10
POA7030	45-54	Home	2390
POA7030	45-54	Visitor from TAS	48
POA7030	45-54	Visitor from VIC	9
POA7030	45-54	Visitor from WA	5
POA7030	45-54	Visitor same SA2	5
POA7030	55-64	Home	2240
POA7030	55-64	Visitor from QLD	3
POA7030	55-64	Visitor from TAS	48
POA7030	55-64	Visitor same SA2	7
POA7030	65-74	Home	1797
POA7030	65-74	Visitor from NSW	3
POA7030	65-74	Visitor from TAS	41
POA7030	65-74	Visitor from VIC	5
POA7030	65-74	Visitor same SA2	8
POA7030	75-84	Home	736
POA7030	75-84	Visitor from TAS	9
POA7030	75-84	Visitor same SA2	7
POA7030	85+	Home	137
POA7030	85+	Visitor from TAS	3
POA7050	0-14	Home	2436
POA7050	0-14	Visitor from TAS	33
POA7050	0-14	Visitor from VIC	4
POA7050	0-14	Visitor from WA	4
POA7050	15-24	Home	1569
POA7050	15-24	Visitor from NSW	3
POA7050	15-24	Visitor from QLD	4
POA7050	15-24	Visitor from TAS	79
POA7050	15-24	Visitor same SA2	4
POA7050	25-34	Home	2385
POA7050	25-34	Visitor from NSW	4
POA7050	25-34	Visitor from TAS	48
POA7050	25-34	Visitor from VIC	6
POA7050	35-44	Home	1890
POA7050	35-44	Visitor from TAS	33
POA7050	45-54	Home	1552
POA7050	45-54	Visitor from QLD	3
POA7050	45-54	Visitor from TAS	26
POA7050	45-54	Visitor same SA2	3
POA7050	55-64	Home	1394
POA7050	55-64	Visitor from QLD	4
POA7050	55-64	Visitor from TAS	30
POA7050	55-64	Visitor from VIC	12
POA7050	55-64	Visitor same SA2	7
POA7050	65-74	Home	1448
POA7050	65-74	Visitor from NSW	3
POA7050	65-74	Visitor from QLD	4
POA7050	65-74	Visitor from TAS	23
POA7050	75-84	Home	934
POA7050	75-84	Visitor from NSW	4
POA7050	75-84	Visitor from TAS	8
POA7050	85+	Home	336
POA7050	85+	Visitor from TAS	5
POA7050	85+	Visitor from VIC	5
POA7052	0-14	Home	1353
POA7052	0-14	Visitor from ACT	4
POA7052	0-14	Visitor from TAS	26
POA7052	15-24	Home	770
POA7052	15-24	Visitor from TAS	20
POA7052	25-34	Home	801
POA7052	25-34	Visitor from ACT	3
POA7052	25-34	Visitor from NSW	7
POA7052	25-34	Visitor from NT	3
POA7052	25-34	Visitor from TAS	19
POA7052	25-34	Visitor from VIC	5
POA7052	25-34	Visitor from WA	6
POA7052	35-44	Home	1015
POA7052	35-44	Visitor from TAS	20
POA7052	35-44	Visitor from VIC	3
POA7052	35-44	Visitor from WA	6
POA7052	45-54	Home	949
POA7052	45-54	Visitor from TAS	17
POA7052	45-54	Visitor from VIC	3
POA7052	45-54	Visitor from WA	3
POA7052	45-54	Visitor same SA2	3
POA7052	55-64	Home	935
POA7052	55-64	Visitor from TAS	17
POA7052	65-74	Home	903
POA7052	65-74	Visitor from SA	5
POA7052	65-74	Visitor from TAS	5
POA7052	65-74	Visitor from VIC	5
POA7052	75-84	Home	458
POA7052	75-84	Visitor from TAS	4
POA7052	85+	Home	137
POA7052	85+	Visitor from TAS	5
POA7053	0-14	Home	579
POA7053	0-14	Visitor from TAS	4
POA7053	15-24	Home	426
POA7053	15-24	Visitor from TAS	8
POA7053	25-34	Home	252
POA7053	25-34	Visitor from TAS	9
POA7053	25-34	Visitor from VIC	6
POA7053	35-44	Home	369
POA7053	35-44	Visitor from TAS	11
POA7053	45-54	Home	545
POA7053	45-54	Visitor from TAS	6
POA7053	55-64	Home	479
POA7053	65-74	Home	446
POA7053	65-74	Visitor from TAS	11
POA7053	75-84	Home	225
POA7053	85+	Home	111
POA7054	0-14	Home	2040
POA7054	0-14	Visitor from SA	7
POA7054	0-14	Visitor from TAS	31
POA7054	15-24	Home	990
POA7054	15-24	Visitor from QLD	4
POA7054	15-24	Visitor from TAS	30
POA7054	15-24	Visitor from VIC	3
POA7054	25-34	Home	935
POA7054	25-34	Visitor from QLD	4
POA7054	25-34	Visitor from TAS	30
POA7054	35-44	Home	1250
POA7054	35-44	Visitor from QLD	3
POA7054	35-44	Visitor from TAS	23
POA7054	35-44	Visitor same SA2	3
POA7054	45-54	Home	1279
POA7054	45-54	Visitor from QLD	3
POA7054	45-54	Visitor from TAS	17
POA7054	45-54	Visitor from WA	8
POA7054	55-64	Home	1140
POA7054	55-64	Visitor from QLD	3
POA7054	55-64	Visitor from TAS	21
POA7054	55-64	Visitor from WA	4
POA7054	65-74	Home	957
POA7054	65-74	Visitor from QLD	4
POA7054	65-74	Visitor from TAS	15
POA7054	65-74	Visitor from VIC	3
POA7054	65-74	Visitor same SA2	3
POA7054	75-84	Home	473
POA7054	75-84	Visitor from TAS	10
POA7054	75-84	Visitor from VIC	3
POA7054	85+	Home	144
POA7055	0-14	Home	123
POA7055	15-24	Home	69
POA7055	25-34	Home	91
POA7055	35-44	Home	86
POA7055	45-54	Home	61
POA7055	55-64	Home	41
POA7055	65-74	Home	39
POA7055	75-84	Home	17
POA7055	85+	Home	4
POA7109	0-14	Home	1730
POA7109	0-14	Visitor from TAS	19
POA7109	15-24	Home	895
POA7109	15-24	Visitor from TAS	49
POA7109	15-24	Visitor same SA2	4
POA7109	25-34	Home	1052
POA7109	25-34	Visitor from SA	3
POA7109	25-34	Visitor from TAS	27
POA7109	25-34	Visitor same SA2	4
POA7109	35-44	Home	1182
POA7109	35-44	Visitor from TAS	21
POA7109	35-44	Visitor from WA	4
POA7109	45-54	Home	1283
POA7109	45-54	Visitor from QLD	6
POA7109	45-54	Visitor from TAS	13
POA7109	45-54	Visitor from WA	6
POA7109	55-64	Home	1495
POA7109	55-64	Visitor from NSW	7
POA7109	55-64	Visitor from SA	3
POA7109	55-64	Visitor from TAS	28
POA7109	55-64	Visitor from VIC	3
POA7109	55-64	Visitor from WA	8
POA7109	55-64	Visitor same SA2	9
POA7109	65-74	Home	1102
POA7109	65-74	Visitor from NSW	8
POA7109	65-74	Visitor from QLD	4
POA7109	65-74	Visitor from TAS	16
POA7109	65-74	Visitor from VIC	4
POA7109	65-74	Visitor from WA	6
POA7109	65-74	Visitor same SA2	3
POA7109	75-84	Home	507
POA7109	75-84	Visitor from TAS	7
POA7109	75-84	Visitor same SA2	4
POA7109	85+	Home	131
POA7112	0-14	Home	597
POA7112	0-14	Visitor from TAS	18
POA7112	15-24	Home	319
POA7112	15-24	Visitor from TAS	18
POA7112	25-34	Home	273
POA7112	25-34	Visitor from TAS	13
POA7112	35-44	Home	361
POA7112	35-44	Visitor from TAS	19
POA7112	45-54	Home	435
POA7112	45-54	Visitor from TAS	5
POA7112	45-54	Visitor from VIC	3
POA7112	55-64	Home	488
POA7112	55-64	Visitor from TAS	12
POA7112	55-64	Visitor from VIC	9
POA7112	55-64	Visitor from WA	4
POA7112	55-64	Visitor same SA2	3
POA7112	65-74	Home	588
POA7112	65-74	Visitor from TAS	15
POA7112	65-74	Visitor from VIC	4
POA7112	75-84	Home	226
POA7112	75-84	Visitor from NSW	6
POA7112	75-84	Visitor from TAS	5
POA7112	85+	Home	40
POA7113	0-14	Home	171
POA7113	0-14	Visitor from TAS	10
POA7113	15-24	Home	107
POA7113	15-24	Visitor from TAS	7
POA7113	25-34	Home	126
POA7113	35-44	Home	113
POA7113	35-44	Visitor from SA	5
POA7113	35-44	Visitor from TAS	11
POA7113	45-54	Home	166
POA7113	55-64	Home	202
POA7113	55-64	Visitor from QLD	3
POA7113	55-64	Visitor from TAS	7
POA7113	55-64	Visitor from VIC	6
POA7113	65-74	Home	181
POA7113	65-74	Visitor from TAS	9
POA7113	75-84	Home	92
POA7113	85+	Home	92
POA7113	85+	Visitor from TAS	5
POA7116	0-14	Home	417
POA7116	0-14	Visitor from TAS	12
POA7116	15-24	Home	218
POA7116	15-24	Visitor from SA	3
POA7116	15-24	Visitor from TAS	13
POA7116	25-34	Home	204
POA7116	25-34	Visitor from TAS	12
POA7116	35-44	Home	277
POA7116	35-44	Visitor from TAS	7
POA7116	45-54	Home	294
POA7116	45-54	Visitor from NSW	3
POA7116	45-54	Visitor from TAS	6
POA7116	45-54	Visitor same SA2	3
POA7116	55-64	Home	394
POA7116	55-64	Visitor from TAS	8
POA7116	55-64	Visitor from VIC	7
POA7116	55-64	Visitor from WA	5
POA7116	55-64	Visitor same SA2	5
POA7116	65-74	Home	381
POA7116	65-74	Visitor from TAS	13
POA7116	65-74	Visitor from VIC	4
POA7116	75-84	Home	164
POA7116	75-84	Visitor from TAS	4
POA7116	85+	Home	23
POA7117	0-14	Home	104
POA7117	15-24	Home	56
POA7117	15-24	Visitor from WA	4
POA7117	25-34	Home	79
POA7117	35-44	Home	77
POA7117	35-44	Visitor from TAS	6
POA7117	45-54	Home	108
POA7117	45-54	Visitor from TAS	9
POA7117	45-54	Visitor from VIC	4
POA7117	55-64	Home	179
POA7117	55-64	Visitor from TAS	5
POA7117	65-74	Home	147
POA7117	65-74	Visitor from TAS	7
POA7117	75-84	Home	87
POA7117	85+	Home	22
POA7119	0-14	Home	11
POA7119	15-24	Home	4
POA7119	35-44	Home	6
POA7119	45-54	Home	5
POA7119	55-64	Home	9
POA7119	65-74	Home	3
POA7119	75-84	Home	3
POA7119	85+	Home	3
POA7120	0-14	Home	248
POA7120	0-14	Visitor from TAS	9
POA7120	15-24	Home	192
POA7120	15-24	Visitor from TAS	16
POA7120	25-34	Home	157
POA7120	25-34	Visitor from TAS	7
POA7120	35-44	Home	165
POA7120	35-44	Visitor from TAS	5
POA7120	45-54	Home	248
POA7120	45-54	Visitor from TAS	3
POA7120	45-54	Visitor same SA2	3
POA7120	55-64	Home	346
POA7120	55-64	Visitor from TAS	5
POA7120	55-64	Visitor from WA	3
POA7120	65-74	Home	277
POA7120	65-74	Visitor from TAS	5
POA7120	75-84	Home	140
POA7120	75-84	Visitor from TAS	4
POA7120	85+	Home	39
POA7139	45-54	Home	3
POA7140	0-14	Home	2097
POA7140	0-14	Visitor from SA	5
POA7140	0-14	Visitor from TAS	45
POA7140	15-24	Home	1311
POA7140	15-24	Visitor from TAS	70
POA7140	15-24	Visitor same SA2	10
POA7140	25-34	Home	1281
POA7140	25-34	Visitor from NSW	3
POA7140	25-34	Visitor from NT	4
POA7140	25-34	Visitor from SA	3
POA7140	25-34	Visitor from TAS	57
POA7140	25-34	Visitor from VIC	7
POA7140	25-34	Visitor from WA	5
POA7140	25-34	Visitor same SA2	7
POA7140	35-44	Home	1393
POA7140	35-44	Visitor from NSW	4
POA7140	35-44	Visitor from QLD	3
POA7140	35-44	Visitor from SA	3
POA7140	35-44	Visitor from TAS	53
POA7140	35-44	Visitor from WA	8
POA7140	35-44	Visitor same SA2	3
POA7140	45-54	Home	1497
POA7140	45-54	Visitor from QLD	5
POA7140	45-54	Visitor from TAS	65
POA7140	45-54	Visitor from VIC	9
POA7140	45-54	Visitor same SA2	8
POA7140	55-64	Home	1707
POA7140	55-64	Visitor from QLD	6
POA7140	55-64	Visitor from SA	6
POA7140	55-64	Visitor from TAS	55
POA7140	55-64	Visitor from VIC	3
POA7140	55-64	Visitor same SA2	3
POA7140	65-74	Home	1356
POA7140	65-74	Visitor from NSW	3
POA7140	65-74	Visitor from QLD	3
POA7140	65-74	Visitor from TAS	32
POA7140	65-74	Visitor from VIC	3
POA7140	65-74	Visitor same SA2	4
POA7140	75-84	Home	696
POA7140	75-84	Visitor from TAS	4
POA7140	75-84	Visitor from VIC	4
POA7140	75-84	Visitor same SA2	3
POA7140	85+	Home	205
POA7140	85+	Visitor from TAS	5
POA7150	0-14	Home	453
POA7150	0-14	Visitor from TAS	9
POA7150	0-14	Visitor from VIC	5
POA7150	15-24	Home	253
POA7150	15-24	Visitor from TAS	15
POA7150	25-34	Home	253
POA7150	25-34	Visitor from QLD	4
POA7150	25-34	Visitor from TAS	23
POA7150	25-34	Visitor from VIC	5
POA7150	25-34	Visitor from WA	6
POA7150	35-44	Home	352
POA7150	35-44	Visitor from TAS	13
POA7150	35-44	Visitor from VIC	8
POA7150	35-44	Visitor same SA2	4
POA7150	45-54	Home	465
POA7150	45-54	Visitor from NSW	3
POA7150	45-54	Visitor from QLD	8
POA7150	45-54	Visitor from TAS	24
POA7150	45-54	Visitor from VIC	3
POA7150	55-64	Home	521
POA7150	55-64	Visitor from QLD	6
POA7150	55-64	Visitor from TAS	25
POA7150	55-64	Visitor from WA	3
POA7150	55-64	Visitor same SA2	6
POA7150	65-74	Home	417
POA7150	65-74	Visitor from TAS	13
POA7150	75-84	Home	176
POA7150	75-84	Visitor from TAS	6
POA7150	75-84	Visitor from VIC	6
POA7150	85+	Home	37
POA7150	85+	Visitor from TAS	5
POA7155	0-14	Home	143
POA7155	15-24	Home	75
POA7155	15-24	Visitor from TAS	4
POA7155	25-34	Home	38
POA7155	25-34	Visitor from TAS	3
POA7155	25-34	Visitor from VIC	4
POA7155	35-44	Home	106
POA7155	45-54	Home	139
POA7155	55-64	Home	140
POA7155	55-64	Visitor from WA	5
POA7155	65-74	Home	158
POA7155	75-84	Home	70
POA7155	85+	Home	16
POA7162	0-14	Home	100
POA7162	0-14	Visitor from TAS	6
POA7162	15-24	Home	47
POA7162	15-24	Visitor from TAS	4
POA7162	25-34	Home	41
POA7162	25-34	Visitor from QLD	3
POA7162	35-44	Home	61
POA7162	45-54	Home	76
POA7162	45-54	Visitor from TAS	4
POA7162	55-64	Home	133
POA7162	55-64	Visitor from TAS	3
POA7162	65-74	Home	111
POA7162	75-84	Home	63
POA7162	85+	Home	4
POA7163	0-14	Home	58
POA7163	15-24	Home	24
POA7163	25-34	Home	20
POA7163	35-44	Home	50
POA7163	35-44	Visitor from TAS	4
POA7163	45-54	Home	52
POA7163	55-64	Home	58
POA7163	65-74	Home	60
POA7163	65-74	Visitor from SA	5
POA7163	65-74	Visitor from VIC	3
POA7163	75-84	Home	33
POA7163	85+	Home	4
POA7170	0-14	Home	1033
POA7170	0-14	Visitor from TAS	28
POA7170	0-14	Visitor from VIC	4
POA7170	15-24	Home	603
POA7170	15-24	Visitor from NSW	6
POA7170	15-24	Visitor from QLD	3
POA7170	15-24	Visitor from TAS	25
POA7170	25-34	Home	522
POA7170	25-34	Visitor from QLD	3
POA7170	25-34	Visitor from TAS	23
POA7170	25-34	Visitor from VIC	10
POA7170	35-44	Home	674
POA7170	35-44	Visitor from NSW	3
POA7170	35-44	Visitor from QLD	3
POA7170	35-44	Visitor from SA	6
POA7170	35-44	Visitor from TAS	14
POA7170	35-44	Visitor from WA	3
POA7170	45-54	Home	819
POA7170	45-54	Visitor from QLD	5
POA7170	45-54	Visitor from TAS	34
POA7170	55-64	Home	851
POA7170	55-64	Visitor from ACT	5
POA7170	55-64	Visitor from NSW	3
POA7170	55-64	Visitor from QLD	4
POA7170	55-64	Visitor from SA	6
POA7170	55-64	Visitor from TAS	27
POA7170	65-74	Home	641
POA7170	65-74	Visitor from QLD	4
POA7170	65-74	Visitor from SA	5
POA7170	65-74	Visitor from TAS	16
POA7170	65-74	Visitor from VIC	9
POA7170	75-84	Home	270
POA7170	75-84	Visitor from TAS	7
POA7170	85+	Home	43
POA7171	0-14	Home	671
POA7171	0-14	Visitor from TAS	13
POA7171	15-24	Home	379
POA7171	15-24	Visitor from TAS	12
POA7171	25-34	Home	556
POA7171	25-34	Visitor from TAS	5
POA7171	35-44	Home	474
POA7171	35-44	Visitor from TAS	12
POA7171	45-54	Home	423
POA7171	45-54	Visitor from SA	5
POA7171	45-54	Visitor from TAS	9
POA7171	55-64	Home	461
POA7171	55-64	Visitor from SA	3
POA7171	55-64	Visitor from TAS	9
POA7171	65-74	Home	430
POA7171	65-74	Visitor from TAS	10
POA7171	75-84	Home	200
POA7171	75-84	Visitor from TAS	4
POA7171	85+	Home	63
POA7172	0-14	Home	774
POA7172	0-14	Visitor from NSW	3
POA7172	0-14	Visitor from TAS	8
POA7172	15-24	Home	410
POA7172	15-24	Visitor from TAS	14
POA7172	15-24	Visitor same SA2	3
POA7172	25-34	Home	590
POA7172	25-34	Visitor from TAS	10
POA7172	25-34	Visitor from WA	4
POA7172	25-34	Visitor same SA2	3
POA7172	35-44	Home	506
POA7172	35-44	Visitor from TAS	21
POA7172	45-54	Home	471
POA7172	45-54	Visitor from TAS	14
POA7172	55-64	Home	531
POA7172	55-64	Visitor from QLD	3
POA7172	55-64	Visitor from TAS	14
POA7172	55-64	Visitor same SA2	5
POA7172	65-74	Home	498
POA7172	65-74	Visitor from TAS	13
POA7172	65-74	Visitor same SA2	3
POA7172	75-84	Home	333
POA7172	75-84	Visitor from TAS	10
POA7172	85+	Home	147
POA7173	0-14	Home	1224
POA7173	0-14	Visitor from NSW	5
POA7173	0-14	Visitor from TAS	31
POA7173	0-14	Visitor from VIC	3
POA7173	15-24	Home	715
POA7173	15-24	Visitor from TAS	40
POA7173	15-24	Visitor from VIC	3
POA7173	25-34	Home	836
POA7173	25-34	Visitor from QLD	3
POA7173	25-34	Visitor from TAS	26
POA7173	25-34	Visitor same SA2	3
POA7173	35-44	Home	915
POA7173	35-44	Visitor from QLD	5
POA7173	35-44	Visitor from TAS	24
POA7173	45-54	Home	914
POA7173	45-54	Visitor from QLD	7
POA7173	45-54	Visitor from SA	3
POA7173	45-54	Visitor from TAS	29
POA7173	55-64	Home	1203
POA7173	55-64	Visitor from TAS	36
POA7173	55-64	Visitor from VIC	5
POA7173	55-64	Visitor from WA	6
POA7173	55-64	Visitor same SA2	4
POA7173	65-74	Home	892
POA7173	65-74	Visitor from SA	4
POA7173	65-74	Visitor from TAS	18
POA7173	65-74	Visitor from VIC	3
POA7173	65-74	Visitor same SA2	5
POA7173	75-84	Home	305
POA7173	75-84	Visitor from TAS	10
POA7173	85+	Home	64
POA7174	0-14	Home	43
POA7174	15-24	Home	12
POA7174	25-34	Home	32
POA7174	35-44	Home	19
POA7174	45-54	Home	26
POA7174	55-64	Home	31
POA7174	65-74	Home	28
POA7174	75-84	Home	11
POA7175	0-14	Home	20
POA7175	15-24	Home	14
POA7175	25-34	Home	15
POA7175	35-44	Home	18
POA7175	45-54	Home	16
POA7175	55-64	Home	38
POA7175	65-74	Home	26
POA7175	75-84	Home	12
POA7176	0-14	Home	32
POA7176	15-24	Home	26
POA7176	25-34	Home	25
POA7176	35-44	Home	15
POA7176	45-54	Home	30
POA7176	55-64	Home	32
POA7176	55-64	Visitor from NSW	3
POA7176	65-74	Home	7
POA7176	75-84	Home	3
