POA_CODE_2021	persons
POA5007	8200
POA5008	14384
POA5009	5471
POA5010	6109
POA5011	13986
POA5012	11757
POA5013	10654
POA5014	12539
POA5015	6006
POA5016	9306
POA5017	5200
POA5018	5600
POA5019	9385
POA5020	3236
POA5021	6768
POA5022	16343
POA5023	17880
POA5024	14670
POA5025	9358
POA5031	10108
POA5032	13452
POA5033	8870
POA5034	10148
POA5035	6364
POA5037	11702
POA5038	17401
POA5039	9202
POA5040	2508
POA5041	13540
POA5042	11832
POA5043	20327
POA5044	11578
POA5045	16071
POA5046	9756
POA5047	8981
POA5048	15510
POA5049	10380
POA5050	5734
POA5051	15130
POA5052	6756
POA5061	9752
POA5062	15502
POA5063	12742
POA5064	10756
POA5065	10987
POA5066	12237
POA5067	10773
POA5068	12648
POA5069	8387
POA5070	15393
POA5072	13937
POA5073	16831
POA5074	14380
POA5075	11283
POA5076	9619
POA5081	9874
POA5082	16310
POA5083	7953
POA5084	10908
POA5085	24786
POA5086	17619
POA5087	12541
POA5088	3716
POA5089	6956
POA5090	8184
POA5091	7872
POA5092	18288
POA5093	9426
POA5094	912
POA5095	21372
POA5096	13765
POA5097	13908
POA5098	13058
POA5106	99
POA5107	18636
POA5108	43329
POA5109	20748
POA5110	9345
POA5111	376
POA5112	20445
POA5113	19570
POA5114	36847
POA5115	13032
POA5116	10731
POA5117	4051
POA5118	19229
POA5120	2859
POA5121	2347
POA5125	20405
POA5126	7406
POA5127	7865
POA5131	979
POA5132	435
POA5133	378
POA5134	457
POA5136	548
POA5137	550
POA5138	364
POA5139	290
POA5140	454
POA5141	772
POA5142	581
POA5144	428
POA5150	57
POA5151	405
POA5152	6389
POA5153	6732
POA5154	3471
POA5155	3994
POA5156	1005
POA5157	3015
POA5158	25087
POA5159	33635
POA5160	23
POA5161	10286
POA5162	35328
POA5163	14922
POA5164	5239
POA5165	5962
POA5166	1844
POA5167	6303
POA5168	5772
POA5169	20086
POA5170	1213
POA5171	6265
POA5172	4189
POA5173	13213
POA5174	3004
POA5201	2305
POA5202	938
POA5203	1320
POA5204	3373
POA5210	1877
POA5211	16845
POA5212	2251
POA5213	1298
POA5214	9557
POA5220	155
POA5221	331
POA5222	678
POA5223	3734
POA5231	1284
POA5232	425
POA5233	1513
POA5234	1376
POA5235	2640
POA5236	342
POA5237	358
POA5238	4422
POA5240	534
POA5241	2534
POA5242	1756
POA5243	865
POA5244	4451
POA5245	3252
POA5250	3767
POA5251	19184
POA5252	6783
POA5253	19261
POA5254	2502
POA5255	10143
POA5256	1547
POA5259	1111
POA5260	1797
POA5261	335
POA5262	476
POA5263	135
POA5264	1287
POA5265	428
POA5266	611
POA5267	2026
POA5268	3695
POA5269	293
POA5270	624
POA5271	7663
POA5272	908
POA5273	112
POA5275	2380
POA5276	1335
POA5277	2885
POA5278	529
POA5279	557
POA5280	7561
POA5290	25591
POA5291	10151
POA5301	503
POA5302	855
POA5303	159
POA5304	840
POA5306	72
POA5307	560
POA5308	138
POA5309	135
POA5310	32
POA5311	398
POA5320	699
POA5321	547
POA5322	942
POA5330	3376
POA5331	312
POA5332	375
POA5333	6121
POA5340	1457
POA5341	7914
POA5342	1110
POA5343	4977
POA5344	919
POA5345	3545
POA5346	375
POA5350	553
POA5351	6195
POA5352	5332
POA5353	3922
POA5354	416
POA5355	8281
POA5356	799
POA5357	442
POA5360	1229
POA5371	1333
POA5372	2688
POA5373	3447
POA5374	1493
POA5381	336
POA5400	1063
POA5401	832
POA5410	319
POA5411	337
POA5412	1191
POA5413	826
POA5414	134
POA5415	247
POA5416	209
POA5417	1501
POA5418	125
POA5419	245
POA5420	78
POA5421	135
POA5422	1662
POA5431	857
POA5432	148
POA5433	1304
POA5434	405
POA5440	169
POA5451	702
POA5452	452
POA5453	5100
POA5454	391
POA5455	42
POA5460	743
POA5461	2598
POA5462	518
POA5464	572
POA5470	147
POA5471	80
POA5472	186
POA5473	745
POA5480	886
POA5481	498
POA5482	482
POA5483	342
POA5485	667
POA5490	171
POA5491	1797
POA5493	67
POA5495	583
POA5501	8156
POA5502	1716
POA5510	104
POA5520	540
POA5521	147
POA5522	1511
POA5523	1944
POA5540	15241
POA5550	958
POA5552	351
POA5554	5389
POA5555	518
POA5556	4426
POA5558	5214
POA5560	454
POA5570	597
POA5571	1978
POA5572	157
POA5573	2206
POA5575	2391
POA5576	1133
POA5577	574
POA5580	363
POA5581	568
POA5582	603
POA5583	838
POA5600	6150
POA5601	88
POA5602	1349
POA5603	422
POA5604	218
POA5605	1852
POA5606	14459
POA5607	5360
POA5608	13041
POA5609	1961
POA5611	125
POA5630	129
POA5631	1063
POA5632	231
POA5633	286
POA5640	1029
POA5641	1005
POA5642	234
POA5650	167
POA5651	63
POA5652	656
POA5653	66
POA5654	230
POA5655	106
POA5660	39
POA5661	147
POA5670	494
POA5671	169
POA5680	2123
POA5690	3954
POA5700	11042
POA5701	30
POA5710	2793
POA5713	20
POA5715	30
POA5717	35
POA5719	61
POA5720	252
POA5722	262
POA5723	1812
POA5724	84
POA5725	3976
POA5730	115
POA5731	234
POA5732	146
POA5733	129
POA5734	114
POA5950	4
POA6000	13812
POA6003	3652
POA6004	11681
POA6005	6102
POA6006	9623
POA6007	8095
POA6008	16131
POA6009	18936
POA6010	18863
POA6011	9346
POA6012	9169
POA6014	22092
POA6015	6805
POA6016	10818
POA6017	4507
POA6018	42250
POA6019	24351
POA6020	22581
POA6021	20980
POA6022	5209
POA6023	15982
POA6024	13723
POA6025	31581
POA6026	22781
POA6027	42828
POA6028	23559
POA6029	2855
POA6030	40841
POA6031	18645
POA6032	189
POA6033	444
POA6034	3705
POA6035	11022
POA6036	17514
POA6037	3822
POA6038	10203
POA6041	1597
POA6042	107
POA6043	233
POA6044	1300
POA6050	15770
POA6051	13199
POA6052	11555
POA6053	15288
POA6054	21029
POA6055	32320
POA6056	41172
POA6057	16697
POA6058	13181
POA6059	24169
POA6060	25486
POA6061	41683
POA6062	34144
POA6063	15045
POA6064	31068
POA6065	68443
POA6066	18459
POA6067	45
POA6068	10
POA6069	46350
POA6070	3725
POA6071	3502
POA6072	829
POA6073	3190
POA6074	1001
POA6076	22308
POA6077	1639
POA6078	941
POA6079	30
POA6081	4919
POA6082	3422
POA6083	3570
POA6084	9063
POA6090	25
POA6100	15816
POA6101	17301
POA6102	13949
POA6103	10897
POA6104	15082
POA6105	16283
POA6106	16
POA6107	48583
POA6108	23665
POA6109	13143
POA6110	44873
POA6111	23639
POA6112	70564
POA6121	3101
POA6122	21803
POA6123	2253
POA6124	1205
POA6125	3622
POA6126	265
POA6147	15038
POA6148	18974
POA6149	18905
POA6150	13201
POA6151	17226
POA6152	26227
POA6153	21419
POA6154	10621
POA6155	53765
POA6156	18238
POA6157	14603
POA6158	7819
POA6159	3947
POA6160	9251
POA6161	166
POA6162	12074
POA6163	54704
POA6164	66124
POA6165	64
POA6166	10792
POA6167	28476
POA6168	24913
POA6169	35317
POA6170	17329
POA6171	37697
POA6172	13477
POA6173	12474
POA6174	5681
POA6175	4021
POA6176	2096
POA6180	6777
POA6181	469
POA6207	1243
POA6208	12946
POA6209	2002
POA6210	75034
POA6211	8498
POA6213	654
POA6214	684
POA6215	4234
POA6218	541
POA6219	604
POA6220	4346
POA6221	291
POA6223	159
POA6224	1254
POA6225	9164
POA6226	938
POA6227	788
POA6228	144
POA6229	174
POA6230	44972
POA6232	11402
POA6233	20432
POA6236	2213
POA6237	2656
POA6239	4657
POA6240	165
POA6243	84
POA6244	1580
POA6251	310
POA6252	149
POA6253	655
POA6254	541
POA6255	4403
POA6256	434
POA6258	6483
POA6260	1396
POA6262	733
POA6271	3461
POA6275	1506
POA6280	30585
POA6281	8543
POA6282	1522
POA6284	2875
POA6285	10633
POA6286	841
POA6288	603
POA6290	1837
POA6302	3485
POA6304	1669
POA6306	976
POA6308	1568
POA6309	292
POA6311	605
POA6312	4556
POA6313	247
POA6315	1878
POA6316	391
POA6317	4085
POA6318	493
POA6320	554
POA6321	505
POA6322	240
POA6323	1062
POA6324	3743
POA6326	514
POA6327	268
POA6328	431
POA6330	38042
POA6333	6310
POA6335	758
POA6336	343
POA6337	545
POA6338	730
POA6341	260
POA6343	231
POA6346	832
POA6348	1115
POA6350	335
POA6351	57
POA6352	172
POA6353	786
POA6355	441
POA6356	115
POA6357	60
POA6358	105
POA6359	439
POA6361	102
POA6363	93
POA6365	538
POA6367	332
POA6368	85
POA6369	656
POA6370	457
POA6372	105
POA6373	82
POA6375	880
POA6383	935
POA6384	25
POA6385	20
POA6386	114
POA6390	1673
POA6391	1040
POA6392	432
POA6393	119
POA6394	477
POA6395	1543
POA6396	353
POA6397	92
POA6398	552
POA6401	8283
POA6403	158
POA6405	338
POA6407	960
POA6409	386
POA6410	949
POA6411	133
POA6412	59
POA6413	59
POA6414	75
POA6415	2771
POA6418	742
POA6419	51
POA6420	77
POA6421	168
POA6422	64
POA6423	146
POA6424	72
POA6425	83
POA6426	894
POA6427	93
POA6428	56
POA6429	967
POA6430	21920
POA6431	935
POA6432	7150
POA6434	184
POA6436	153
POA6437	747
POA6438	837
POA6440	1333
POA6442	2472
POA6443	722
POA6445	159
POA6446	113
POA6447	174
POA6448	406
POA6450	13159
POA6452	4
POA6460	688
POA6461	494
POA6462	177
POA6463	23
POA6465	42
POA6466	56
POA6467	30
POA6468	194
POA6470	20
POA6472	151
POA6473	53
POA6475	350
POA6476	44
POA6477	242
POA6479	558
POA6480	39
POA6484	35
POA6485	447
POA6487	45
POA6488	162
POA6489	86
POA6490	255
POA6501	921
POA6502	1221
POA6503	2354
POA6504	213
POA6505	134
POA6506	58
POA6507	530
POA6509	152
POA6510	1940
POA6511	480
POA6512	92
POA6513	162
POA6514	639
POA6515	323
POA6516	1985
POA6517	407
POA6518	209
POA6519	575
POA6521	347
POA6522	407
POA6525	3680
POA6528	378
POA6530	33378
POA6532	6915
POA6535	1609
POA6536	1478
POA6537	995
POA6556	1969
POA6558	2613
POA6560	1372
POA6562	1413
POA6564	330
POA6566	3296
POA6567	485
POA6568	210
POA6569	270
POA6571	67
POA6572	61
POA6574	64
POA6575	101
POA6603	1110
POA6605	41
POA6606	133
POA6608	150
POA6609	852
POA6612	162
POA6613	51
POA6614	20
POA6616	61
POA6620	518
POA6623	575
POA6625	57
POA6627	57
POA6628	23
POA6630	482
POA6631	13
POA6632	63
POA6635	379
POA6638	653
POA6639	109
POA6640	215
POA6642	1200
POA6646	535
POA6701	5259
POA6705	170
POA6707	3074
POA6710	940
POA6712	45
POA6713	1282
POA6714	17657
POA6716	1084
POA6718	977
POA6720	2279
POA6721	4367
POA6722	11305
POA6725	11236
POA6726	5730
POA6728	5365
POA6740	1477
POA6743	6455
POA6751	4007
POA6753	6761
POA6754	1324
POA6758	1159
POA6760	927
POA6762	657
POA6765	1678
POA6770	3149
POA6798	1692
POA6799	593
POA7000	15645
POA7004	7982
POA7005	13947
POA7007	3387
POA7008	13210
POA7009	13898
POA7010	18372
POA7011	15742
POA7012	838
POA7015	11290
POA7016	3171
POA7017	6300
POA7018	23450
POA7019	7744
POA7020	2665
POA7021	2592
POA7022	963
POA7023	383
POA7024	602
POA7025	1822
POA7026	1158
POA7027	372
POA7030	19720
POA7050	14593
POA7052	7688
POA7053	3637
POA7054	9609
POA7055	540
POA7109	9872
POA7112	3496
POA7113	1301
POA7116	2490
POA7117	923
POA7119	47
POA7120	1892
POA7139	8
POA7140	12069
POA7150	3191
POA7155	943
POA7162	667
POA7163	397
POA7170	5734
POA7171	3824
POA7172	4435
POA7173	7509
POA7174	200
POA7175	184
POA7176	185
POA7177	449
POA7178	325
POA7179	422
POA7180	167
POA7182	247
POA7183	42
POA7184	909
POA7185	139
POA7186	196
POA7187	138
POA7190	3458
POA7209	414
POA7210	1076
POA7211	261
POA7212	1778
POA7213	298
POA7214	630
POA7215	4066
POA7216	3563
POA7248	17177
POA7249	14056
POA7250	51133
POA7252	2993
POA7253	5160
POA7254	562
POA7255	856
POA7256	1617
POA7257	64
POA7258	962
POA7259	505
POA7260	3334
POA7261	244
POA7262	1891
POA7263	632
POA7264	574
POA7265	233
POA7267	805
POA7268	1133
POA7270	4370
POA7275	3366
POA7276	641
POA7277	6524
POA7290	2429
POA7291	721
POA7292	655
POA7300	3933
POA7301	4717
POA7302	1753
POA7303	3031
POA7304	6265
POA7305	1265
POA7306	4276
POA7307	11849
POA7310	28635
POA7315	15635
POA7316	6285
POA7320	17138
POA7321	4968
POA7322	4067
POA7325	9015
POA7330	6731
POA7331	595
POA7466	32
POA7467	1808
POA7468	697
POA7469	772
POA7470	752
POA9494	52069
POA9797	864
