POA_CODE_2021	OnlyEnglishSpokenHome	Sex	persons
POA2818	0	F	4
POA2818	1	F	379
POA2818	1	M	400
POA2820	0	F	123
POA2820	0	M	111
POA2820	1	F	2817
POA2820	1	M	2785
POA2821	0	F	37
POA2821	0	M	36
POA2821	1	F	2034
POA2821	1	M	2038
POA2822	1	F	179
POA2822	1	M	190
POA2823	0	F	13
POA2823	0	M	18
POA2823	1	F	530
POA2823	1	M	599
POA2824	0	F	28
POA2824	0	M	36
POA2824	1	F	904
POA2824	1	M	866
POA2825	0	F	47
POA2825	0	M	39
POA2825	1	F	989
POA2825	1	M	971
POA2826	0	M	5
POA2826	1	F	75
POA2826	1	M	83
POA2827	0	F	37
POA2827	0	M	25
POA2827	1	F	1628
POA2827	1	M	1564
POA2828	0	F	3
POA2828	0	M	8
POA2828	1	F	338
POA2828	1	M	339
POA2829	0	F	39
POA2829	0	M	34
POA2829	1	F	1240
POA2829	1	M	1237
POA2830	0	F	1955
POA2830	0	M	1940
POA2830	1	F	19337
POA2830	1	M	17910
POA2831	0	F	16
POA2831	0	M	11
POA2831	1	F	774
POA2831	1	M	818
POA2832	0	F	39
POA2832	0	M	36
POA2832	1	F	660
POA2832	1	M	687
POA2833	0	F	10
POA2833	0	M	10
POA2833	1	F	238
POA2833	1	M	225
POA2834	0	F	98
POA2834	0	M	83
POA2834	1	F	674
POA2834	1	M	723
POA2835	0	F	86
POA2835	0	M	90
POA2835	1	F	1511
POA2835	1	M	1534
POA2836	0	F	13
POA2836	0	M	9
POA2836	1	F	340
POA2836	1	M	359
POA2838	1	F	83
POA2838	1	M	93
POA2839	0	F	24
POA2839	0	M	23
POA2839	1	F	439
POA2839	1	M	434
POA2840	0	F	40
POA2840	0	M	50
POA2840	1	F	944
POA2840	1	M	940
POA2842	0	F	9
POA2842	0	M	7
POA2842	1	F	306
POA2842	1	M	336
POA2843	0	F	3
POA2843	0	M	6
POA2843	1	F	515
POA2843	1	M	527
POA2844	0	F	13
POA2844	0	M	16
POA2844	1	F	574
POA2844	1	M	583
POA2845	0	F	28
POA2845	0	M	43
POA2845	1	F	918
POA2845	1	M	941
POA2846	0	M	3
POA2846	1	F	117
POA2846	1	M	107
POA2847	0	F	36
POA2847	0	M	24
POA2847	1	F	1047
POA2847	1	M	1109
POA2848	0	F	30
POA2848	0	M	21
POA2848	1	F	637
POA2848	1	M	677
POA2849	0	F	27
POA2849	0	M	18
POA2849	1	F	684
POA2849	1	M	726
POA2850	0	F	351
POA2850	0	M	345
POA2850	1	F	8521
POA2850	1	M	8573
POA2852	0	F	36
POA2852	0	M	30
POA2852	1	F	1690
POA2852	1	M	1677
POA2864	0	M	6
POA2864	1	F	366
POA2864	1	M	396
POA2865	0	F	7
POA2865	0	M	9
POA2865	1	F	403
POA2865	1	M	435
POA2866	0	F	27
POA2866	0	M	23
POA2866	1	F	1431
POA2866	1	M	1398
POA2867	0	F	3
POA2867	1	F	285
POA2867	1	M	292
POA2868	0	F	8
POA2868	0	M	4
POA2868	1	F	286
POA2868	1	M	247
POA2869	0	F	19
POA2869	0	M	21
POA2869	1	F	625
POA2869	1	M	633
POA2870	0	F	217
POA2870	0	M	236
POA2870	1	F	5498
POA2870	1	M	5321
POA2871	0	F	116
POA2871	0	M	87
POA2871	1	F	4065
POA2871	1	M	3961
POA2873	0	F	10
POA2873	0	M	4
POA2873	1	F	245
POA2873	1	M	244
POA2874	0	F	5
POA2874	1	F	151
POA2874	1	M	160
POA2875	0	F	9
POA2875	0	M	7
POA2875	1	F	348
POA2875	1	M	383
POA2876	0	F	6
POA2876	1	F	195
POA2876	1	M	241
POA2877	0	F	74
POA2877	0	M	77
POA2877	1	F	1492
POA2877	1	M	1513
POA2878	0	M	3
POA2878	1	F	113
POA2878	1	M	109
POA2879	0	F	4
POA2879	0	M	3
POA2879	1	F	224
POA2879	1	M	233
POA2880	0	F	339
POA2880	0	M	266
POA2880	1	F	8147
POA2880	1	M	7792
POA2898	0	F	14
POA2898	0	M	20
POA2898	1	F	197
POA2898	1	M	186
POA2899	0	F	396
POA2899	0	M	397
POA2899	1	F	617
POA2899	1	M	533
POA2900	0	F	505
POA2900	0	M	481
POA2900	1	F	1542
POA2900	1	M	1432
POA2902	0	F	1147
POA2902	0	M	1051
POA2902	1	F	6463
POA2902	1	M	6433
POA2903	0	F	818
POA2903	0	M	742
POA2903	1	F	3775
POA2903	1	M	3943
POA2904	0	F	1133
POA2904	0	M	1000
POA2904	1	F	5478
POA2904	1	M	5263
POA2905	0	F	2410
POA2905	0	M	2204
POA2905	1	F	11758
POA2905	1	M	11492
POA2906	0	F	1464
POA2906	0	M	1284
POA2906	1	F	7520
POA2906	1	M	7326
POA2911	0	F	944
POA2911	0	M	924
POA2911	1	F	1454
POA2911	1	M	1357
POA2912	0	F	1979
POA2912	0	M	2080
POA2912	1	F	2100
POA2912	1	M	2074
POA2913	0	F	6958
POA2913	0	M	6890
POA2913	1	F	12199
POA2913	1	M	12028
POA2914	0	F	6996
POA2914	0	M	6943
POA2914	1	F	9668
POA2914	1	M	9697
POA3000	0	F	13999
POA3000	0	M	12013
POA3000	1	F	5590
POA3000	1	M	7433
POA3002	0	F	382
POA3002	0	M	307
POA3002	1	F	2026
POA3002	1	M	1905
POA3003	0	F	1919
POA3003	0	M	1690
POA3003	1	F	1806
POA3003	1	M	2026
POA3004	0	F	2035
POA3004	0	M	1771
POA3004	1	F	3270
POA3004	1	M	3347
POA3006	0	F	5882
POA3006	0	M	5184
POA3006	1	F	4671
POA3006	1	M	5622
POA3008	0	F	4200
POA3008	0	M	4060
POA3008	1	F	2553
POA3008	1	M	3251
POA3011	0	F	3919
POA3011	0	M	3865
POA3011	1	F	6323
POA3011	1	M	6686
POA3012	0	F	5030
POA3012	0	M	4902
POA3012	1	F	7729
POA3012	1	M	7887
POA3013	0	F	1697
POA3013	0	M	1437
POA3013	1	F	6062
POA3013	1	M	5869
POA3015	0	F	1885
POA3015	0	M	1562
POA3015	1	F	7304
POA3015	1	M	7242
POA3016	0	F	1323
POA3016	0	M	1083
POA3016	1	F	6535
POA3016	1	M	6548
POA3018	0	F	1441
POA3018	0	M	1185
POA3018	1	F	5351
POA3018	1	M	4993
POA3019	0	F	3138
POA3019	0	M	3084
POA3019	1	F	1318
POA3019	1	M	1482
POA3020	0	F	13467
POA3020	0	M	13414
POA3020	1	F	6961
POA3020	1	M	7599
POA3021	0	F	18839
POA3021	0	M	18089
POA3021	1	F	6348
POA3021	1	M	7102
POA3022	0	F	786
POA3022	0	M	728
POA3022	1	F	648
POA3022	1	M	704
POA3023	0	F	18309
POA3023	0	M	17320
POA3023	1	F	12702
POA3023	1	M	13157
POA3024	0	F	7508
POA3024	0	M	7433
POA3024	1	F	8652
POA3024	1	M	8494
POA3025	0	F	2945
POA3025	0	M	2546
POA3025	1	F	3361
POA3025	1	M	3314
POA3026	0	F	2626
POA3026	0	M	2471
POA3026	1	F	1485
POA3026	1	M	1693
POA3027	0	F	2834
POA3027	0	M	3059
POA3027	1	F	1419
POA3027	1	M	1605
POA3028	0	F	5249
POA3028	0	M	4873
POA3028	1	F	8333
POA3028	1	M	8229
POA3029	0	F	36596
POA3029	0	M	38010
POA3029	1	F	22713
POA3029	1	M	23410
POA3030	0	F	25808
POA3030	0	M	24858
POA3030	1	F	30992
POA3030	1	M	31151
POA3031	0	F	2739
POA3031	0	M	2240
POA3031	1	F	5993
POA3031	1	M	5823
POA3032	0	F	5547
POA3032	0	M	5105
POA3032	1	F	8797
POA3032	1	M	9002
POA3033	0	F	2665
POA3033	0	M	2361
POA3033	1	F	4858
POA3033	1	M	4681
POA3034	0	F	3107
POA3034	0	M	2713
POA3034	1	F	3018
POA3034	1	M	3081
POA3036	0	F	705
POA3036	0	M	631
POA3036	1	F	2233
POA3036	1	M	2212
POA3037	0	F	11774
POA3037	0	M	10997
POA3037	1	F	13076
POA3037	1	M	13409
POA3038	0	F	5815
POA3038	0	M	5393
POA3038	1	F	7197
POA3038	1	M	7299
POA3039	0	F	2165
POA3039	0	M	1807
POA3039	1	F	5985
POA3039	1	M	5748
POA3040	0	F	3288
POA3040	0	M	2913
POA3040	1	F	9980
POA3040	1	M	9655
POA3041	0	F	1573
POA3041	0	M	1449
POA3041	1	F	4905
POA3041	1	M	4801
POA3042	0	F	2340
POA3042	0	M	1912
POA3042	1	F	6008
POA3042	1	M	5962
POA3043	0	F	3120
POA3043	0	M	2907
POA3043	1	F	5547
POA3043	1	M	5579
POA3044	0	F	4779
POA3044	0	M	4347
POA3044	1	F	9524
POA3044	1	M	9008
POA3045	0	M	3
POA3045	1	M	8
POA3046	0	F	8327
POA3046	0	M	8233
POA3046	1	F	8942
POA3046	1	M	8817
POA3047	0	F	6389
POA3047	0	M	6843
POA3047	1	F	2821
POA3047	1	M	3036
POA3048	0	F	6081
POA3048	0	M	5898
POA3048	1	F	2290
POA3048	1	M	2282
POA3049	0	F	1511
POA3049	0	M	1338
POA3049	1	F	3294
POA3049	1	M	3206
POA3051	0	F	3078
POA3051	0	M	2548
POA3051	1	F	3903
POA3051	1	M	4096
POA3052	0	F	1101
POA3052	0	M	974
POA3052	1	F	2483
POA3052	1	M	2283
POA3053	0	F	4074
POA3053	0	M	3571
POA3053	1	F	3628
POA3053	1	M	3782
POA3054	0	F	647
POA3054	0	M	519
POA3054	1	F	3540
POA3054	1	M	3170
POA3055	0	F	2182
POA3055	0	M	1891
POA3055	1	F	5290
POA3055	1	M	4888
POA3056	0	F	3190
POA3056	0	M	2746
POA3056	1	F	9262
POA3056	1	M	8901
POA3057	0	F	1656
POA3057	0	M	1363
POA3057	1	F	5147
POA3057	1	M	4581
POA3058	0	F	5861
POA3058	0	M	5246
POA3058	1	F	11415
POA3058	1	M	11092
POA3059	0	F	4946
POA3059	0	M	4796
POA3059	1	F	5305
POA3059	1	M	5409
POA3060	0	F	4098
POA3060	0	M	4204
POA3060	1	F	2427
POA3060	1	M	2578
POA3061	0	F	1709
POA3061	0	M	1693
POA3061	1	F	508
POA3061	1	M	669
POA3062	0	M	3
POA3063	0	F	38
POA3063	0	M	42
POA3063	1	F	228
POA3063	1	M	216
POA3064	0	F	34637
POA3064	0	M	34897
POA3064	1	F	18865
POA3064	1	M	19120
POA3065	0	F	1330
POA3065	0	M	1069
POA3065	1	F	3598
POA3065	1	M	3557
POA3066	0	F	1223
POA3066	0	M	1059
POA3066	1	F	2964
POA3066	1	M	3304
POA3067	0	F	1131
POA3067	0	M	999
POA3067	1	F	3094
POA3067	1	M	3361
POA3068	0	F	1600
POA3068	0	M	1270
POA3068	1	F	8266
POA3068	1	M	7517
POA3070	0	F	2673
POA3070	0	M	2224
POA3070	1	F	10206
POA3070	1	M	9312
POA3071	0	F	2608
POA3071	0	M	2187
POA3071	1	F	7049
POA3071	1	M	6580
POA3072	0	F	5965
POA3072	0	M	5453
POA3072	1	F	10706
POA3072	1	M	10261
POA3073	0	F	10617
POA3073	0	M	10126
POA3073	1	F	13863
POA3073	1	M	13698
POA3074	0	F	6715
POA3074	0	M	6552
POA3074	1	F	2865
POA3074	1	M	3101
POA3075	0	F	7397
POA3075	0	M	7053
POA3075	1	F	3540
POA3075	1	M	3849
POA3076	0	F	8401
POA3076	0	M	8290
POA3076	1	F	7171
POA3076	1	M	7272
POA3078	0	F	1234
POA3078	0	M	1007
POA3078	1	F	4899
POA3078	1	M	4649
POA3079	0	F	2092
POA3079	0	M	1752
POA3079	1	F	6599
POA3079	1	M	6098
POA3081	0	F	2326
POA3081	0	M	2132
POA3081	1	F	4358
POA3081	1	M	4300
POA3082	0	F	6219
POA3082	0	M	5831
POA3082	1	F	7705
POA3082	1	M	7836
POA3083	0	F	6648
POA3083	0	M	6743
POA3083	1	F	8194
POA3083	1	M	8469
POA3084	0	F	3701
POA3084	0	M	3108
POA3084	1	F	9881
POA3084	1	M	9626
POA3085	0	F	1579
POA3085	0	M	1397
POA3085	1	F	5442
POA3085	1	M	5268
POA3087	0	F	946
POA3087	0	M	846
POA3087	1	F	3586
POA3087	1	M	3518
POA3088	0	F	2256
POA3088	0	M	1990
POA3088	1	F	11384
POA3088	1	M	10868
POA3089	0	F	580
POA3089	0	M	512
POA3089	1	F	5607
POA3089	1	M	5506
POA3090	0	F	186
POA3090	0	M	163
POA3090	1	F	1061
POA3090	1	M	1102
POA3091	0	F	97
POA3091	0	M	87
POA3091	1	F	670
POA3091	1	M	690
POA3093	0	F	275
POA3093	0	M	236
POA3093	1	F	1721
POA3093	1	M	1604
POA3094	0	F	495
POA3094	0	M	395
POA3094	1	F	4214
POA3094	1	M	3909
POA3095	0	F	1588
POA3095	0	M	1314
POA3095	1	F	12562
POA3095	1	M	12233
POA3096	0	F	51
POA3096	0	M	47
POA3096	1	F	877
POA3096	1	M	888
POA3097	0	F	46
POA3097	0	M	41
POA3097	1	F	679
POA3097	1	M	696
POA3099	0	F	99
POA3099	0	M	83
POA3099	1	F	2322
POA3099	1	M	2326
POA3101	0	F	3538
POA3101	0	M	2911
POA3101	1	F	8752
POA3101	1	M	8475
POA3102	0	F	978
POA3102	0	M	824
POA3102	1	F	2314
POA3102	1	M	2348
POA3103	0	F	3823
POA3103	0	M	3079
POA3103	1	F	4278
POA3103	1	M	3985
POA3104	0	F	5298
POA3104	0	M	4844
POA3104	1	F	5286
POA3104	1	M	5344
POA3105	0	F	2887
POA3105	0	M	2525
POA3105	1	F	2645
POA3105	1	M	2778
POA3106	0	F	4036
POA3106	0	M	3604
POA3106	1	F	4423
POA3106	1	M	4327
POA3107	0	F	3429
POA3107	0	M	2975
POA3107	1	F	3731
POA3107	1	M	3632
POA3108	0	F	7750
POA3108	0	M	6824
POA3108	1	F	4809
POA3108	1	M	4778
POA3109	0	F	9348
POA3109	0	M	8438
POA3109	1	F	6233
POA3109	1	M	6026
POA3111	0	F	2297
POA3111	0	M	2037
POA3111	1	F	4062
POA3111	1	M	3783
POA3113	0	F	490
POA3113	0	M	421
POA3113	1	F	3692
POA3113	1	M	3740
POA3114	0	F	222
POA3114	0	M	189
POA3114	1	F	1613
POA3114	1	M	1719
POA3115	0	F	124
POA3115	0	M	100
POA3115	1	F	1764
POA3115	1	M	1767
POA3116	0	F	841
POA3116	0	M	801
POA3116	1	F	4975
POA3116	1	M	4780
POA3121	0	F	3873
POA3121	0	M	3029
POA3121	1	F	11507
POA3121	1	M	11595
POA3122	0	F	2498
POA3122	0	M	2146
POA3122	1	F	8635
POA3122	1	M	8176
POA3123	0	F	1972
POA3123	0	M	1617
POA3123	1	F	5584
POA3123	1	M	5176
POA3124	0	F	3172
POA3124	0	M	2521
POA3124	1	F	8121
POA3124	1	M	7493
POA3125	0	F	3582
POA3125	0	M	3163
POA3125	1	F	3921
POA3125	1	M	3723
POA3126	0	F	1117
POA3126	0	M	930
POA3126	1	F	2854
POA3126	1	M	2635
POA3127	0	F	2296
POA3127	0	M	1831
POA3127	1	F	7232
POA3127	1	M	6744
POA3128	0	F	6228
POA3128	0	M	5664
POA3128	1	F	4936
POA3128	1	M	4697
POA3129	0	F	4132
POA3129	0	M	3640
POA3129	1	F	4835
POA3129	1	M	4790
POA3130	0	F	5772
POA3130	0	M	5196
POA3130	1	F	10700
POA3130	1	M	10468
POA3131	0	F	4805
POA3131	0	M	4375
POA3131	1	F	6682
POA3131	1	M	6326
POA3132	0	F	2874
POA3132	0	M	2466
POA3132	1	F	5584
POA3132	1	M	5460
POA3133	0	F	5037
POA3133	0	M	4575
POA3133	1	F	6384
POA3133	1	M	6243
POA3134	0	F	4413
POA3134	0	M	3919
POA3134	1	F	12621
POA3134	1	M	12437
POA3135	0	F	2243
POA3135	0	M	1985
POA3135	1	F	7995
POA3135	1	M	7773
POA3136	0	F	4188
POA3136	0	M	3658
POA3136	1	F	19238
POA3136	1	M	17763
POA3137	0	F	899
POA3137	0	M	813
POA3137	1	F	6410
POA3137	1	M	5966
POA3138	0	F	1757
POA3138	0	M	1761
POA3138	1	F	9518
POA3138	1	M	9306
POA3139	0	F	266
POA3139	0	M	249
POA3139	1	F	6636
POA3139	1	M	6614
POA3140	0	F	774
POA3140	0	M	625
POA3140	1	F	7885
POA3140	1	M	7523
POA3141	0	F	3440
POA3141	0	M	2706
POA3141	1	F	8834
POA3141	1	M	8395
POA3142	0	F	1425
POA3142	0	M	1141
POA3142	1	F	5036
POA3142	1	M	4453
POA3143	0	F	996
POA3143	0	M	771
POA3143	1	F	3906
POA3143	1	M	3319
POA3144	0	F	951
POA3144	0	M	785
POA3144	1	F	4572
POA3144	1	M	4101
POA3145	0	F	3266
POA3145	0	M	2802
POA3145	1	F	8440
POA3145	1	M	8324
POA3146	0	F	3144
POA3146	0	M	2551
POA3146	1	F	10045
POA3146	1	M	9677
POA3147	0	F	2406
POA3147	0	M	2051
POA3147	1	F	4994
POA3147	1	M	5126
POA3148	0	F	2463
POA3148	0	M	2247
POA3148	1	F	2106
POA3148	1	M	2288
POA3149	0	F	9120
POA3149	0	M	8463
POA3149	1	F	8282
POA3149	1	M	8322
POA3150	0	F	18277
POA3150	0	M	17145
POA3150	1	F	12657
POA3150	1	M	12783
POA3151	0	F	3049
POA3151	0	M	2827
POA3151	1	F	2249
POA3151	1	M	2280
POA3152	0	F	7694
POA3152	0	M	6987
POA3152	1	F	9752
POA3152	1	M	9416
POA3153	0	F	2939
POA3153	0	M	2625
POA3153	1	F	7475
POA3153	1	M	7328
POA3154	0	F	186
POA3154	0	M	184
POA3154	1	F	2013
POA3154	1	M	1953
POA3155	0	F	2615
POA3155	0	M	2310
POA3155	1	F	8979
POA3155	1	M	8709
POA3156	0	F	3632
POA3156	0	M	3257
POA3156	1	F	15225
POA3156	1	M	15125
POA3158	0	F	236
POA3158	0	M	193
POA3158	1	F	3090
POA3158	1	M	3130
POA3159	0	F	88
POA3159	0	M	56
POA3159	1	F	1152
POA3159	1	M	1165
POA3160	0	F	290
POA3160	0	M	257
POA3160	1	F	4091
POA3160	1	M	4125
POA3161	0	F	2355
POA3161	0	M	2061
POA3161	1	F	6023
POA3161	1	M	5702
POA3162	0	F	2628
POA3162	0	M	2217
POA3162	1	F	6364
POA3162	1	M	6212
POA3163	0	F	6308
POA3163	0	M	5755
POA3163	1	F	9938
POA3163	1	M	9727
POA3165	0	F	5311
POA3165	0	M	4941
POA3165	1	F	9626
POA3165	1	M	9421
POA3166	0	F	5738
POA3166	0	M	5184
POA3166	1	F	6378
POA3166	1	M	6555
POA3167	0	F	2495
POA3167	0	M	2390
POA3167	1	F	2285
POA3167	1	M	2352
POA3168	0	F	6481
POA3168	0	M	7243
POA3168	1	F	3015
POA3168	1	M	3472
POA3169	0	F	6641
POA3169	0	M	6481
POA3169	1	F	3209
POA3169	1	M	3594
POA3170	0	F	5244
POA3170	0	M	4971
POA3170	1	F	4352
POA3170	1	M	4627
POA3171	0	F	8378
POA3171	0	M	8381
POA3171	1	F	1775
POA3171	1	M	2369
POA3172	0	F	5865
POA3172	0	M	5517
POA3172	1	F	5430
POA3172	1	M	5591
POA3173	0	F	9427
POA3173	0	M	8907
POA3173	1	F	5065
POA3173	1	M	5475
POA3174	0	F	12649
POA3174	0	M	12200
POA3174	1	F	5922
POA3174	1	M	6487
POA3175	0	F	15868
POA3175	0	M	16823
POA3175	1	F	7903
POA3175	1	M	8346
POA3177	0	F	3209
POA3177	0	M	3661
POA3177	1	F	1925
POA3177	1	M	1990
POA3178	0	F	5552
POA3178	0	M	5067
POA3178	1	F	11055
POA3178	1	M	11070
POA3179	0	F	1161
POA3179	0	M	1125
POA3179	1	F	1749
POA3179	1	M	1835
POA3180	0	F	1292
POA3180	0	M	1224
POA3180	1	F	2498
POA3180	1	M	2416
POA3181	0	F	2190
POA3181	0	M	1788
POA3181	1	F	7228
POA3181	1	M	7235
POA3182	0	F	2288
POA3182	0	M	2108
POA3182	1	F	8094
POA3182	1	M	8201
POA3183	0	F	1955
POA3183	0	M	1895
POA3183	1	F	6653
POA3183	1	M	6423
POA3184	0	F	1205
POA3184	0	M	1017
POA3184	1	F	6344
POA3184	1	M	5699
POA3185	0	F	1486
POA3185	0	M	1235
POA3185	1	F	5380
POA3185	1	M	4878
POA3186	0	F	2035
POA3186	0	M	1627
POA3186	1	F	9765
POA3186	1	M	8949
POA3187	0	F	1882
POA3187	0	M	1599
POA3187	1	F	6496
POA3187	1	M	6115
POA3188	0	F	1633
POA3188	0	M	1348
POA3188	1	F	7620
POA3188	1	M	7285
POA3189	0	F	939
POA3189	0	M	846
POA3189	1	F	2120
POA3189	1	M	2121
POA3190	0	F	1374
POA3190	0	M	1104
POA3190	1	F	4718
POA3190	1	M	4400
POA3191	0	F	748
POA3191	0	M	565
POA3191	1	F	4795
POA3191	1	M	4382
POA3192	0	F	3154
POA3192	0	M	2671
POA3192	1	F	8971
POA3192	1	M	8490
POA3193	0	F	1196
POA3193	0	M	982
POA3193	1	F	9039
POA3193	1	M	8426
POA3194	0	F	1430
POA3194	0	M	1207
POA3194	1	F	5342
POA3194	1	M	4889
POA3195	0	F	3661
POA3195	0	M	3104
POA3195	1	F	15134
POA3195	1	M	14448
POA3196	0	F	1901
POA3196	0	M	1655
POA3196	1	F	11670
POA3196	1	M	10567
POA3197	0	F	1031
POA3197	0	M	850
POA3197	1	F	5019
POA3197	1	M	4769
POA3198	0	F	895
POA3198	0	M	747
POA3198	1	F	7384
POA3198	1	M	7189
POA3199	0	F	3416
POA3199	0	M	2779
POA3199	1	F	23819
POA3199	1	M	22786
POA3200	0	F	346
POA3200	0	M	304
POA3200	1	F	2198
POA3200	1	M	2254
POA3201	0	F	2024
POA3201	0	M	1794
POA3201	1	F	8738
POA3201	1	M	8432
POA3202	0	F	455
POA3202	0	M	399
POA3202	1	F	921
POA3202	1	M	900
POA3204	0	F	5640
POA3204	0	M	5117
POA3204	1	F	10786
POA3204	1	M	10529
POA3205	0	F	1509
POA3205	0	M	1247
POA3205	1	F	4007
POA3205	1	M	4111
POA3206	0	F	963
POA3206	0	M	844
POA3206	1	F	4108
POA3206	1	M	3800
POA3207	0	F	1963
POA3207	0	M	1660
POA3207	1	F	6672
POA3207	1	M	6221
POA3211	0	F	85
POA3211	0	M	94
POA3211	1	F	508
POA3211	1	M	530
POA3212	0	F	1054
POA3212	0	M	1041
POA3212	1	F	7850
POA3212	1	M	7581
POA3213	0	F	419
POA3213	0	M	454
POA3213	1	F	1835
POA3213	1	M	1836
POA3214	0	F	2648
POA3214	0	M	2683
POA3214	1	F	8649
POA3214	1	M	8258
POA3215	0	F	2680
POA3215	0	M	2394
POA3215	1	F	8231
POA3215	1	M	7694
POA3216	0	F	3345
POA3216	0	M	3631
POA3216	1	F	26479
POA3216	1	M	24442
POA3217	0	F	1444
POA3217	0	M	1434
POA3217	1	F	8740
POA3217	1	M	8138
POA3218	0	F	832
POA3218	0	M	790
POA3218	1	F	6623
POA3218	1	M	6167
POA3219	0	F	892
POA3219	0	M	823
POA3219	1	F	9135
POA3219	1	M	8227
POA3220	0	F	1041
POA3220	0	M	935
POA3220	1	F	7547
POA3220	1	M	7040
POA3221	0	F	13
POA3221	0	M	6
POA3221	1	F	374
POA3221	1	M	379
POA3222	0	F	484
POA3222	0	M	387
POA3222	1	F	8780
POA3222	1	M	8266
POA3223	0	F	329
POA3223	0	M	326
POA3223	1	F	4211
POA3223	1	M	3951
POA3224	0	F	533
POA3224	0	M	443
POA3224	1	F	6839
POA3224	1	M	6554
POA3225	0	F	111
POA3225	0	M	83
POA3225	1	F	2604
POA3225	1	M	2292
POA3226	0	F	344
POA3226	0	M	254
POA3226	1	F	8610
POA3226	1	M	7810
POA3227	0	F	57
POA3227	0	M	31
POA3227	1	F	2565
POA3227	1	M	2460
POA3228	0	F	602
POA3228	0	M	496
POA3228	1	F	11190
POA3228	1	M	10812
POA3230	0	F	56
POA3230	0	M	56
POA3230	1	F	1490
POA3230	1	M	1418
POA3231	0	F	22
POA3231	0	M	22
POA3231	1	F	716
POA3231	1	M	700
POA3232	0	F	50
POA3232	0	M	60
POA3232	1	F	518
POA3232	1	M	567
POA3233	0	F	104
POA3233	0	M	97
POA3233	1	F	970
POA3233	1	M	959
POA3234	0	F	5
POA3234	0	M	10
POA3234	1	F	100
POA3234	1	M	109
POA3235	0	F	11
POA3235	0	M	17
POA3235	1	F	204
POA3235	1	M	212
POA3236	0	F	8
POA3236	0	M	5
POA3236	1	F	114
POA3236	1	M	92
POA3237	0	F	11
POA3237	0	M	6
POA3237	1	F	91
POA3237	1	M	108
POA3238	0	F	11
POA3238	0	M	5
POA3238	1	F	98
POA3238	1	M	119
POA3239	0	F	9
POA3239	0	M	4
POA3239	1	F	211
POA3239	1	M	215
POA3240	0	F	17
POA3240	0	M	12
POA3240	1	F	1002
POA3240	1	M	1054
POA3241	0	F	37
POA3241	0	M	36
POA3241	1	F	1406
POA3241	1	M	1362
POA3242	0	M	5
POA3242	1	F	431
POA3242	1	M	446
POA3243	0	F	5
POA3243	0	M	5
POA3243	1	F	154
POA3243	1	M	187
POA3249	0	F	42
POA3249	0	M	23
POA3249	1	F	1467
POA3249	1	M	1617
POA3250	0	F	421
POA3250	0	M	508
POA3250	1	F	5764
POA3250	1	M	5435
POA3251	0	F	6
POA3251	0	M	8
POA3251	1	F	226
POA3251	1	M	257
POA3254	0	F	4
POA3254	0	M	3
POA3254	1	F	155
POA3254	1	M	153
POA3260	0	F	59
POA3260	0	M	48
POA3260	1	F	2182
POA3260	1	M	2169
POA3264	0	F	30
POA3264	0	M	29
POA3264	1	F	1063
POA3264	1	M	1014
POA3265	0	F	43
POA3265	0	M	39
POA3265	1	F	1234
POA3265	1	M	1301
POA3266	0	F	27
POA3266	0	M	21
POA3266	1	F	1383
POA3266	1	M	1396
POA3267	0	M	7
POA3267	1	F	97
POA3267	1	M	96
POA3268	0	F	46
POA3268	0	M	66
POA3268	1	F	1103
POA3268	1	M	1172
POA3269	0	F	17
POA3269	0	M	13
POA3269	1	F	298
POA3269	1	M	307
POA3270	0	F	10
POA3270	0	M	4
POA3270	1	F	141
POA3270	1	M	155
POA3271	1	F	69
POA3271	1	M	86
POA3272	0	F	23
POA3272	0	M	23
POA3272	1	F	775
POA3272	1	M	709
POA3273	1	F	62
POA3273	1	M	55
POA3274	1	F	108
POA3274	1	M	124
POA3275	1	F	214
POA3275	1	M	230
POA3276	0	F	3
POA3276	1	F	200
POA3276	1	M	205
POA3277	0	F	14
POA3277	0	M	13
POA3277	1	F	843
POA3277	1	M	827
POA3278	0	F	3
POA3278	1	F	154
POA3278	1	M	164
POA3279	0	F	3
POA3279	0	M	5
POA3279	1	F	143
POA3279	1	M	132
POA3280	0	F	943
POA3280	0	M	925
POA3280	1	F	15415
POA3280	1	M	14122
POA3281	0	F	11
POA3281	0	M	16
POA3281	1	F	885
POA3281	1	M	892
POA3282	0	F	36
POA3282	0	M	25
POA3282	1	F	1180
POA3282	1	M	1125
POA3283	0	F	14
POA3283	0	M	11
POA3283	1	F	653
POA3283	1	M	676
POA3284	0	F	46
POA3284	0	M	38
POA3284	1	F	1881
POA3284	1	M	1643
POA3285	0	F	14
POA3285	0	M	13
POA3285	1	F	552
POA3285	1	M	591
POA3286	0	F	8
POA3286	0	M	9
POA3286	1	F	242
POA3286	1	M	251
POA3287	0	F	8
POA3287	0	M	11
POA3287	1	F	183
POA3287	1	M	196
POA3289	0	F	12
POA3289	0	M	7
POA3289	1	F	353
POA3289	1	M	395
POA3292	1	F	77
POA3292	1	M	88
POA3293	0	F	4
POA3293	1	F	150
POA3293	1	M	167
POA3294	0	F	16
POA3294	0	M	10
POA3294	1	F	426
POA3294	1	M	449
POA3300	0	F	199
POA3300	0	M	183
POA3300	1	F	4949
POA3300	1	M	4567
POA3301	0	F	10
POA3301	0	M	12
POA3301	1	F	582
POA3301	1	M	596
