POA_CODE_2021	Age	Sex	persons
POA4344	75-84	F	75
POA4344	75-84	M	75
POA4344	85+	F	16
POA4344	85+	M	17
POA4346	0-4	F	24
POA4346	0-4	M	35
POA4346	5-14	F	63
POA4346	5-14	M	97
POA4346	15-19	F	33
POA4346	15-19	M	17
POA4346	20-24	F	25
POA4346	20-24	M	22
POA4346	25-34	F	52
POA4346	25-34	M	53
POA4346	35-44	F	82
POA4346	35-44	M	66
POA4346	45-54	F	71
POA4346	45-54	M	62
POA4346	55-64	F	64
POA4346	55-64	M	64
POA4346	65-74	F	58
POA4346	65-74	M	62
POA4346	75-84	F	19
POA4346	75-84	M	22
POA4346	85+	M	10
POA4347	0-4	F	28
POA4347	0-4	M	41
POA4347	5-14	F	80
POA4347	5-14	M	82
POA4347	15-19	F	46
POA4347	15-19	M	39
POA4347	20-24	F	33
POA4347	20-24	M	55
POA4347	25-34	F	90
POA4347	25-34	M	92
POA4347	35-44	F	82
POA4347	35-44	M	73
POA4347	45-54	F	88
POA4347	45-54	M	73
POA4347	55-64	F	96
POA4347	55-64	M	103
POA4347	65-74	F	70
POA4347	65-74	M	87
POA4347	75-84	F	42
POA4347	75-84	M	39
POA4347	85+	F	15
POA4347	85+	M	10
POA4350	0-4	F	3349
POA4350	0-4	M	3403
POA4350	5-14	F	7407
POA4350	5-14	M	7673
POA4350	15-19	F	3770
POA4350	15-19	M	3840
POA4350	20-24	F	4001
POA4350	20-24	M	3846
POA4350	25-34	F	8147
POA4350	25-34	M	7718
POA4350	35-44	F	7147
POA4350	35-44	M	6510
POA4350	45-54	F	6989
POA4350	45-54	M	6214
POA4350	55-64	F	6806
POA4350	55-64	M	5914
POA4350	65-74	F	6332
POA4350	65-74	M	5252
POA4350	75-84	F	4316
POA4350	75-84	M	3293
POA4350	85+	F	2112
POA4350	85+	M	1175
POA4352	0-4	F	889
POA4352	0-4	M	944
POA4352	5-14	F	2437
POA4352	5-14	M	2637
POA4352	15-19	F	1073
POA4352	15-19	M	1254
POA4352	20-24	F	559
POA4352	20-24	M	661
POA4352	25-34	F	1585
POA4352	25-34	M	1491
POA4352	35-44	F	2098
POA4352	35-44	M	1979
POA4352	45-54	F	2209
POA4352	45-54	M	2100
POA4352	55-64	F	2102
POA4352	55-64	M	2010
POA4352	65-74	F	1587
POA4352	65-74	M	1581
POA4352	75-84	F	729
POA4352	75-84	M	783
POA4352	85+	F	178
POA4352	85+	M	152
POA4353	0-4	F	8
POA4353	0-4	M	12
POA4353	5-14	F	22
POA4353	5-14	M	23
POA4353	15-19	F	13
POA4353	15-19	M	6
POA4353	20-24	F	12
POA4353	20-24	M	10
POA4353	25-34	F	16
POA4353	25-34	M	12
POA4353	35-44	F	18
POA4353	35-44	M	17
POA4353	45-54	F	24
POA4353	45-54	M	32
POA4353	55-64	F	36
POA4353	55-64	M	28
POA4353	65-74	F	11
POA4353	65-74	M	24
POA4353	75-84	F	8
POA4353	75-84	M	12
POA4353	85+	F	3
POA4353	85+	M	6
POA4354	0-4	F	26
POA4354	0-4	M	49
POA4354	5-14	F	85
POA4354	5-14	M	79
POA4354	15-19	F	38
POA4354	15-19	M	41
POA4354	20-24	F	23
POA4354	20-24	M	38
POA4354	25-34	F	70
POA4354	25-34	M	65
POA4354	35-44	F	68
POA4354	35-44	M	50
POA4354	45-54	F	81
POA4354	45-54	M	68
POA4354	55-64	F	121
POA4354	55-64	M	103
POA4354	65-74	F	77
POA4354	65-74	M	95
POA4354	75-84	F	38
POA4354	75-84	M	51
POA4354	85+	F	6
POA4354	85+	M	8
POA4355	0-4	F	58
POA4355	0-4	M	47
POA4355	5-14	F	163
POA4355	5-14	M	141
POA4355	15-19	F	57
POA4355	15-19	M	64
POA4355	20-24	F	41
POA4355	20-24	M	46
POA4355	25-34	F	112
POA4355	25-34	M	100
POA4355	35-44	F	127
POA4355	35-44	M	110
POA4355	45-54	F	168
POA4355	45-54	M	151
POA4355	55-64	F	221
POA4355	55-64	M	216
POA4355	65-74	F	248
POA4355	65-74	M	227
POA4355	75-84	F	191
POA4355	75-84	M	180
POA4355	85+	F	82
POA4355	85+	M	53
POA4356	0-4	F	172
POA4356	0-4	M	178
POA4356	5-14	F	353
POA4356	5-14	M	393
POA4356	15-19	F	178
POA4356	15-19	M	153
POA4356	20-24	F	116
POA4356	20-24	M	156
POA4356	25-34	F	263
POA4356	25-34	M	249
POA4356	35-44	F	283
POA4356	35-44	M	275
POA4356	45-54	F	328
POA4356	45-54	M	305
POA4356	55-64	F	309
POA4356	55-64	M	340
POA4356	65-74	F	303
POA4356	65-74	M	280
POA4356	75-84	F	192
POA4356	75-84	M	172
POA4356	85+	F	136
POA4356	85+	M	85
POA4357	0-4	F	59
POA4357	0-4	M	66
POA4357	5-14	F	133
POA4357	5-14	M	153
POA4357	15-19	F	70
POA4357	15-19	M	68
POA4357	20-24	F	50
POA4357	20-24	M	42
POA4357	25-34	F	137
POA4357	25-34	M	145
POA4357	35-44	F	131
POA4357	35-44	M	133
POA4357	45-54	F	180
POA4357	45-54	M	169
POA4357	55-64	F	183
POA4357	55-64	M	219
POA4357	65-74	F	146
POA4357	65-74	M	178
POA4357	75-84	F	109
POA4357	75-84	M	91
POA4357	85+	F	35
POA4357	85+	M	32
POA4358	0-4	F	139
POA4358	0-4	M	138
POA4358	5-14	F	207
POA4358	5-14	M	224
POA4358	15-19	F	86
POA4358	15-19	M	81
POA4358	20-24	F	120
POA4358	20-24	M	90
POA4358	25-34	F	262
POA4358	25-34	M	219
POA4358	35-44	F	163
POA4358	35-44	M	161
POA4358	45-54	F	183
POA4358	45-54	M	177
POA4358	55-64	F	172
POA4358	55-64	M	145
POA4358	65-74	F	114
POA4358	65-74	M	157
POA4358	75-84	F	62
POA4358	75-84	M	62
POA4358	85+	F	7
POA4358	85+	M	14
POA4359	0-4	F	39
POA4359	0-4	M	44
POA4359	5-14	F	86
POA4359	5-14	M	103
POA4359	15-19	F	28
POA4359	15-19	M	39
POA4359	20-24	F	39
POA4359	20-24	M	32
POA4359	25-34	F	86
POA4359	25-34	M	75
POA4359	35-44	F	71
POA4359	35-44	M	79
POA4359	45-54	F	97
POA4359	45-54	M	97
POA4359	55-64	F	112
POA4359	55-64	M	102
POA4359	65-74	F	73
POA4359	65-74	M	86
POA4359	75-84	F	35
POA4359	75-84	M	51
POA4359	85+	F	4
POA4359	85+	M	8
POA4360	0-4	F	11
POA4360	0-4	M	17
POA4360	5-14	F	45
POA4360	5-14	M	45
POA4360	15-19	F	19
POA4360	15-19	M	16
POA4360	20-24	F	9
POA4360	20-24	M	20
POA4360	25-34	F	20
POA4360	25-34	M	27
POA4360	35-44	F	36
POA4360	35-44	M	22
POA4360	45-54	F	51
POA4360	45-54	M	46
POA4360	55-64	F	50
POA4360	55-64	M	44
POA4360	65-74	F	39
POA4360	65-74	M	39
POA4360	75-84	F	22
POA4360	75-84	M	20
POA4360	85+	F	5
POA4360	85+	M	3
POA4361	0-4	F	50
POA4361	0-4	M	74
POA4361	5-14	F	144
POA4361	5-14	M	198
POA4361	15-19	F	74
POA4361	15-19	M	61
POA4361	20-24	F	51
POA4361	20-24	M	60
POA4361	25-34	F	112
POA4361	25-34	M	113
POA4361	35-44	F	138
POA4361	35-44	M	113
POA4361	45-54	F	185
POA4361	45-54	M	155
POA4361	55-64	F	201
POA4361	55-64	M	182
POA4361	65-74	F	191
POA4361	65-74	M	204
POA4361	75-84	F	123
POA4361	75-84	M	133
POA4361	85+	F	48
POA4361	85+	M	40
POA4362	0-4	F	57
POA4362	0-4	M	63
POA4362	5-14	F	166
POA4362	5-14	M	175
POA4362	15-19	F	76
POA4362	15-19	M	78
POA4362	20-24	F	37
POA4362	20-24	M	45
POA4362	25-34	F	107
POA4362	25-34	M	93
POA4362	35-44	F	137
POA4362	35-44	M	115
POA4362	45-54	F	170
POA4362	45-54	M	176
POA4362	55-64	F	200
POA4362	55-64	M	178
POA4362	65-74	F	207
POA4362	65-74	M	219
POA4362	75-84	F	110
POA4362	75-84	M	119
POA4362	85+	F	42
POA4362	85+	M	43
POA4363	0-4	F	19
POA4363	0-4	M	19
POA4363	5-14	F	47
POA4363	5-14	M	49
POA4363	15-19	F	20
POA4363	15-19	M	27
POA4363	20-24	F	18
POA4363	20-24	M	13
POA4363	25-34	F	28
POA4363	25-34	M	28
POA4363	35-44	F	34
POA4363	35-44	M	26
POA4363	45-54	F	36
POA4363	45-54	M	38
POA4363	55-64	F	59
POA4363	55-64	M	57
POA4363	65-74	F	35
POA4363	65-74	M	37
POA4363	75-84	F	20
POA4363	75-84	M	18
POA4363	85+	F	4
POA4364	0-4	F	4
POA4364	0-4	M	3
POA4364	5-14	F	10
POA4364	5-14	M	8
POA4364	15-19	F	9
POA4364	15-19	M	4
POA4364	20-24	F	11
POA4364	20-24	M	4
POA4364	25-34	F	12
POA4364	25-34	M	10
POA4364	35-44	F	9
POA4364	35-44	M	7
POA4364	45-54	F	21
POA4364	45-54	M	13
POA4364	55-64	F	19
POA4364	55-64	M	18
POA4364	65-74	F	5
POA4364	65-74	M	6
POA4364	75-84	F	4
POA4364	75-84	M	5
POA4365	0-4	F	15
POA4365	0-4	M	4
POA4365	5-14	F	24
POA4365	5-14	M	31
POA4365	15-19	F	18
POA4365	15-19	M	13
POA4365	20-24	F	22
POA4365	20-24	M	11
POA4365	25-34	F	20
POA4365	25-34	M	25
POA4365	35-44	F	33
POA4365	35-44	M	30
POA4365	45-54	F	41
POA4365	45-54	M	32
POA4365	55-64	F	59
POA4365	55-64	M	60
POA4365	65-74	F	38
POA4365	65-74	M	66
POA4365	75-84	F	10
POA4365	75-84	M	34
POA4370	0-4	F	481
POA4370	0-4	M	528
POA4370	5-14	F	1231
POA4370	5-14	M	1254
POA4370	15-19	F	556
POA4370	15-19	M	598
POA4370	20-24	F	457
POA4370	20-24	M	522
POA4370	25-34	F	1028
POA4370	25-34	M	1009
POA4370	35-44	F	971
POA4370	35-44	M	841
POA4370	45-54	F	1247
POA4370	45-54	M	1071
POA4370	55-64	F	1404
POA4370	55-64	M	1273
POA4370	65-74	F	1331
POA4370	65-74	M	1283
POA4370	75-84	F	829
POA4370	75-84	M	761
POA4370	85+	F	320
POA4370	85+	M	207
POA4371	0-4	F	4
POA4371	0-4	M	21
POA4371	5-14	F	43
POA4371	5-14	M	40
POA4371	15-19	F	12
POA4371	15-19	M	22
POA4371	20-24	F	11
POA4371	20-24	M	12
POA4371	25-34	F	16
POA4371	25-34	M	18
POA4371	35-44	F	42
POA4371	35-44	M	26
POA4371	45-54	F	56
POA4371	45-54	M	47
POA4371	55-64	F	64
POA4371	55-64	M	79
POA4371	65-74	F	60
POA4371	65-74	M	60
POA4371	75-84	F	24
POA4371	75-84	M	25
POA4371	85+	F	6
POA4371	85+	M	10
POA4372	5-14	F	6
POA4372	5-14	M	8
POA4372	15-19	M	5
POA4372	35-44	F	5
POA4372	35-44	M	9
POA4372	45-54	F	8
POA4372	45-54	M	9
POA4372	55-64	F	24
POA4372	55-64	M	23
POA4372	65-74	F	7
POA4372	65-74	M	8
POA4372	75-84	F	4
POA4372	75-84	M	7
POA4372	85+	F	7
POA4372	85+	M	4
POA4373	0-4	F	13
POA4373	0-4	M	14
POA4373	5-14	F	44
POA4373	5-14	M	47
POA4373	15-19	F	21
POA4373	15-19	M	28
POA4373	20-24	F	17
POA4373	20-24	M	35
POA4373	25-34	F	35
POA4373	25-34	M	20
POA4373	35-44	F	30
POA4373	35-44	M	41
POA4373	45-54	F	73
POA4373	45-54	M	61
POA4373	55-64	F	82
POA4373	55-64	M	83
POA4373	65-74	F	96
POA4373	65-74	M	94
POA4373	75-84	F	59
POA4373	75-84	M	54
POA4373	85+	F	32
POA4373	85+	M	20
POA4374	0-4	F	3
POA4374	0-4	M	7
POA4374	5-14	F	26
POA4374	5-14	M	19
POA4374	15-19	F	8
POA4374	15-19	M	13
POA4374	20-24	F	10
POA4374	20-24	M	8
POA4374	25-34	F	20
POA4374	25-34	M	11
POA4374	35-44	F	23
POA4374	35-44	M	15
POA4374	45-54	F	37
POA4374	45-54	M	28
POA4374	55-64	F	32
POA4374	55-64	M	35
POA4374	65-74	F	34
POA4374	65-74	M	38
POA4374	75-84	F	10
POA4374	75-84	M	21
POA4374	85+	F	3
POA4375	0-4	F	7
POA4375	0-4	M	8
POA4375	5-14	F	7
POA4375	5-14	M	19
POA4375	15-19	F	5
POA4375	15-19	M	12
POA4375	20-24	M	3
POA4375	25-34	F	12
POA4375	25-34	M	18
POA4375	35-44	F	15
POA4375	35-44	M	13
POA4375	45-54	F	7
POA4375	45-54	M	15
POA4375	55-64	F	16
POA4375	55-64	M	15
POA4375	65-74	F	15
POA4375	65-74	M	17
POA4375	75-84	F	7
POA4375	75-84	M	9
POA4376	0-4	F	5
POA4376	0-4	M	5
POA4376	5-14	F	19
POA4376	5-14	M	14
POA4376	15-19	F	11
POA4376	15-19	M	11
POA4376	20-24	F	5
POA4376	20-24	M	11
POA4376	25-34	F	18
POA4376	25-34	M	24
POA4376	35-44	F	21
POA4376	35-44	M	12
POA4376	45-54	F	22
POA4376	45-54	M	16
POA4376	55-64	F	28
POA4376	55-64	M	35
POA4376	65-74	F	27
POA4376	65-74	M	36
POA4376	75-84	F	16
POA4376	75-84	M	10
POA4376	85+	F	6
POA4376	85+	M	3
POA4377	0-4	F	18
POA4377	0-4	M	9
POA4377	5-14	F	39
POA4377	5-14	M	49
POA4377	15-19	F	13
POA4377	15-19	M	6
POA4377	20-24	F	12
POA4377	20-24	M	8
POA4377	25-34	F	27
POA4377	25-34	M	22
POA4377	35-44	F	36
POA4377	35-44	M	23
POA4377	45-54	F	47
POA4377	45-54	M	36
POA4377	55-64	F	59
POA4377	55-64	M	62
POA4377	65-74	F	48
POA4377	65-74	M	55
POA4377	75-84	F	22
POA4377	75-84	M	27
POA4377	85+	F	7
POA4377	85+	M	5
POA4378	0-4	F	10
POA4378	0-4	M	21
POA4378	5-14	F	35
POA4378	5-14	M	36
POA4378	15-19	F	8
POA4378	15-19	M	23
POA4378	20-24	F	11
POA4378	20-24	M	9
POA4378	25-34	F	31
POA4378	25-34	M	48
POA4378	35-44	F	32
POA4378	35-44	M	28
POA4378	45-54	F	41
POA4378	45-54	M	36
POA4378	55-64	F	39
POA4378	55-64	M	32
POA4378	65-74	F	33
POA4378	65-74	M	43
POA4378	75-84	F	13
POA4378	75-84	M	27
POA4378	85+	F	3
POA4378	85+	M	8
POA4380	0-4	F	128
POA4380	0-4	M	169
POA4380	5-14	F	486
POA4380	5-14	M	511
POA4380	15-19	F	234
POA4380	15-19	M	212
POA4380	20-24	F	125
POA4380	20-24	M	166
POA4380	25-34	F	361
POA4380	25-34	M	338
POA4380	35-44	F	416
POA4380	35-44	M	396
POA4380	45-54	F	518
POA4380	45-54	M	464
POA4380	55-64	F	644
POA4380	55-64	M	580
POA4380	65-74	F	677
POA4380	65-74	M	665
POA4380	75-84	F	409
POA4380	75-84	M	329
POA4380	85+	F	146
POA4380	85+	M	113
POA4381	0-4	F	10
POA4381	0-4	M	18
POA4381	5-14	F	42
POA4381	5-14	M	58
POA4381	15-19	F	21
POA4381	15-19	M	19
POA4381	20-24	F	11
POA4381	20-24	M	9
POA4381	25-34	F	28
POA4381	25-34	M	24
POA4381	35-44	F	45
POA4381	35-44	M	35
POA4381	45-54	F	39
POA4381	45-54	M	45
POA4381	55-64	F	68
POA4381	55-64	M	58
POA4381	65-74	F	58
POA4381	65-74	M	59
POA4381	75-84	F	15
POA4381	75-84	M	28
POA4381	85+	F	3
POA4381	85+	M	4
POA4382	0-4	F	10
POA4382	5-14	F	16
POA4382	5-14	M	27
POA4382	15-19	F	15
POA4382	15-19	M	14
POA4382	20-24	F	15
POA4382	20-24	M	10
POA4382	25-34	F	15
POA4382	25-34	M	14
POA4382	35-44	F	20
POA4382	35-44	M	14
POA4382	45-54	F	39
POA4382	45-54	M	44
POA4382	55-64	F	45
POA4382	55-64	M	37
POA4382	65-74	F	50
POA4382	65-74	M	44
POA4382	75-84	F	9
POA4382	75-84	M	23
POA4382	85+	F	5
POA4382	85+	M	4
POA4383	0-4	F	7
POA4383	0-4	M	10
POA4383	5-14	F	31
POA4383	5-14	M	29
POA4383	15-19	F	15
POA4383	15-19	M	12
POA4383	20-24	F	6
POA4383	20-24	M	11
POA4383	25-34	F	24
POA4383	25-34	M	25
POA4383	35-44	F	37
POA4383	35-44	M	22
POA4383	45-54	F	26
POA4383	45-54	M	40
POA4383	55-64	F	69
POA4383	55-64	M	59
POA4383	65-74	F	58
POA4383	65-74	M	75
POA4383	75-84	F	18
POA4383	75-84	M	26
POA4383	85+	F	6
POA4383	85+	M	8
POA4384	5-14	M	6
POA4384	15-19	F	4
POA4384	25-34	M	4
POA4384	35-44	F	4
POA4384	35-44	M	4
POA4384	45-54	F	3
POA4384	45-54	M	3
POA4384	55-64	M	4
POA4384	65-74	F	6
POA4384	65-74	M	3
POA4385	0-4	F	34
POA4385	0-4	M	30
POA4385	5-14	F	66
POA4385	5-14	M	66
POA4385	15-19	F	35
POA4385	15-19	M	24
POA4385	20-24	F	21
POA4385	20-24	M	19
POA4385	25-34	F	51
POA4385	25-34	M	48
POA4385	35-44	F	55
POA4385	35-44	M	51
POA4385	45-54	F	65
POA4385	45-54	M	87
POA4385	55-64	F	86
POA4385	55-64	M	84
POA4385	65-74	F	76
POA4385	65-74	M	105
POA4385	75-84	F	51
POA4385	75-84	M	62
POA4385	85+	F	25
POA4385	85+	M	22
POA4387	0-4	F	34
POA4387	0-4	M	32
POA4387	5-14	F	84
POA4387	5-14	M	85
POA4387	15-19	F	30
POA4387	15-19	M	36
POA4387	20-24	F	16
POA4387	20-24	M	27
POA4387	25-34	F	64
POA4387	25-34	M	55
POA4387	35-44	F	57
POA4387	35-44	M	57
POA4387	45-54	F	98
POA4387	45-54	M	96
POA4387	55-64	F	116
POA4387	55-64	M	120
POA4387	65-74	F	67
POA4387	65-74	M	110
POA4387	75-84	F	60
POA4387	75-84	M	66
POA4387	85+	F	11
POA4387	85+	M	16
POA4388	0-4	F	7
POA4388	0-4	M	11
POA4388	5-14	F	23
POA4388	5-14	M	24
POA4388	15-19	F	11
POA4388	15-19	M	9
POA4388	20-24	F	16
POA4388	20-24	M	11
POA4388	25-34	F	6
POA4388	25-34	M	20
POA4388	35-44	F	24
POA4388	35-44	M	13
POA4388	45-54	F	17
POA4388	45-54	M	31
POA4388	55-64	F	17
POA4388	55-64	M	22
POA4388	65-74	F	29
POA4388	65-74	M	29
POA4388	75-84	F	16
POA4388	75-84	M	15
POA4388	85+	F	3
POA4388	85+	M	5
POA4390	0-4	F	248
POA4390	0-4	M	239
POA4390	5-14	F	495
POA4390	5-14	M	502
POA4390	15-19	F	187
POA4390	15-19	M	202
POA4390	20-24	F	189
POA4390	20-24	M	193
POA4390	25-34	F	450
POA4390	25-34	M	397
POA4390	35-44	F	472
POA4390	35-44	M	383
POA4390	45-54	F	388
POA4390	45-54	M	377
POA4390	55-64	F	397
POA4390	55-64	M	431
POA4390	65-74	F	325
POA4390	65-74	M	312
POA4390	75-84	F	202
POA4390	75-84	M	176
POA4390	85+	F	89
POA4390	85+	M	59
POA4400	0-4	F	89
POA4400	0-4	M	75
POA4400	5-14	F	182
POA4400	5-14	M	178
POA4400	15-19	F	57
POA4400	15-19	M	66
POA4400	20-24	F	54
POA4400	20-24	M	59
POA4400	25-34	F	137
POA4400	25-34	M	154
POA4400	35-44	F	138
POA4400	35-44	M	130
POA4400	45-54	F	156
POA4400	45-54	M	150
POA4400	55-64	F	131
POA4400	55-64	M	115
POA4400	65-74	F	84
POA4400	65-74	M	94
POA4400	75-84	F	46
POA4400	75-84	M	53
POA4400	85+	F	12
POA4400	85+	M	6
POA4401	0-4	F	183
POA4401	0-4	M	152
POA4401	5-14	F	433
POA4401	5-14	M	400
POA4401	15-19	F	171
POA4401	15-19	M	221
POA4401	20-24	F	146
POA4401	20-24	M	210
POA4401	25-34	F	308
POA4401	25-34	M	317
POA4401	35-44	F	320
POA4401	35-44	M	329
POA4401	45-54	F	419
POA4401	45-54	M	371
POA4401	55-64	F	358
POA4401	55-64	M	370
POA4401	65-74	F	293
POA4401	65-74	M	307
POA4401	75-84	F	183
POA4401	75-84	M	185
POA4401	85+	F	83
POA4401	85+	M	56
POA4402	0-4	F	3
POA4402	0-4	M	9
POA4402	5-14	F	11
POA4402	5-14	M	11
POA4402	15-19	F	12
POA4402	15-19	M	8
POA4402	20-24	F	4
POA4402	20-24	M	6
POA4402	25-34	F	11
POA4402	25-34	M	10
POA4402	35-44	F	7
POA4402	35-44	M	13
POA4402	45-54	F	20
POA4402	45-54	M	19
POA4402	55-64	F	35
POA4402	55-64	M	28
POA4402	65-74	F	21
POA4402	65-74	M	35
POA4402	75-84	F	10
POA4402	75-84	M	20
POA4402	85+	F	3
POA4402	85+	M	3
POA4403	0-4	F	26
POA4403	0-4	M	35
POA4403	5-14	F	57
POA4403	5-14	M	75
POA4403	15-19	F	22
POA4403	15-19	M	21
POA4403	20-24	F	16
POA4403	20-24	M	26
POA4403	25-34	F	44
POA4403	25-34	M	41
POA4403	35-44	F	46
POA4403	35-44	M	53
POA4403	45-54	F	34
POA4403	45-54	M	47
POA4403	55-64	F	68
POA4403	55-64	M	78
POA4403	65-74	F	45
POA4403	65-74	M	60
POA4403	75-84	F	17
POA4403	75-84	M	30
POA4403	85+	F	4
POA4403	85+	M	6
POA4404	0-4	F	19
POA4404	0-4	M	9
POA4404	5-14	F	34
POA4404	5-14	M	32
POA4404	15-19	F	7
POA4404	15-19	M	11
POA4404	20-24	F	5
POA4404	20-24	M	12
POA4404	25-34	F	28
POA4404	25-34	M	36
POA4404	35-44	F	31
POA4404	35-44	M	23
POA4404	45-54	F	33
POA4404	45-54	M	39
POA4404	55-64	F	35
POA4404	55-64	M	39
POA4404	65-74	F	21
POA4404	65-74	M	22
POA4404	75-84	F	12
POA4404	75-84	M	6
POA4404	85+	M	5
POA4405	0-4	F	436
POA4405	0-4	M	498
POA4405	5-14	F	1140
POA4405	5-14	M	1149
POA4405	15-19	F	446
POA4405	15-19	M	551
POA4405	20-24	F	435
POA4405	20-24	M	460
POA4405	25-34	F	906
POA4405	25-34	M	896
POA4405	35-44	F	889
POA4405	35-44	M	806
POA4405	45-54	F	937
POA4405	45-54	M	895
POA4405	55-64	F	822
POA4405	55-64	M	833
POA4405	65-74	F	597
POA4405	65-74	M	672
POA4405	75-84	F	375
POA4405	75-84	M	328
POA4405	85+	F	186
POA4405	85+	M	102
POA4406	0-4	F	49
POA4406	0-4	M	65
POA4406	5-14	F	104
POA4406	5-14	M	114
POA4406	15-19	F	50
POA4406	15-19	M	47
POA4406	20-24	F	41
POA4406	20-24	M	46
POA4406	25-34	F	82
POA4406	25-34	M	97
POA4406	35-44	F	103
POA4406	35-44	M	110
POA4406	45-54	F	121
POA4406	45-54	M	119
POA4406	55-64	F	112
POA4406	55-64	M	156
POA4406	65-74	F	79
POA4406	65-74	M	111
POA4406	75-84	F	44
POA4406	75-84	M	47
POA4406	85+	F	5
POA4406	85+	M	7
POA4407	0-4	F	14
POA4407	0-4	M	13
POA4407	5-14	F	33
POA4407	5-14	M	25
POA4407	15-19	F	15
POA4407	15-19	M	11
POA4407	20-24	F	16
POA4407	20-24	M	8
POA4407	25-34	F	31
POA4407	25-34	M	35
POA4407	35-44	F	22
POA4407	35-44	M	20
POA4407	45-54	F	32
POA4407	45-54	M	40
POA4407	55-64	F	43
POA4407	55-64	M	55
POA4407	65-74	F	34
POA4407	65-74	M	28
POA4407	75-84	F	14
POA4407	75-84	M	18
POA4407	85+	F	4
POA4408	0-4	F	12
POA4408	0-4	M	15
POA4408	5-14	F	32
POA4408	5-14	M	41
POA4408	15-19	F	9
POA4408	15-19	M	15
POA4408	20-24	F	10
POA4408	20-24	M	13
POA4408	25-34	F	26
POA4408	25-34	M	21
POA4408	35-44	F	29
POA4408	35-44	M	30
POA4408	45-54	F	34
POA4408	45-54	M	37
POA4408	55-64	F	40
POA4408	55-64	M	33
POA4408	65-74	F	35
POA4408	65-74	M	49
POA4408	75-84	F	22
POA4408	75-84	M	17
POA4408	85+	F	5
POA4408	85+	M	5
POA4410	0-4	F	30
POA4410	0-4	M	34
POA4410	5-14	F	70
POA4410	5-14	M	71
POA4410	15-19	F	20
POA4410	15-19	M	27
POA4410	20-24	F	18
POA4410	20-24	M	17
POA4410	25-34	F	47
POA4410	25-34	M	38
POA4410	35-44	F	57
POA4410	35-44	M	44
POA4410	45-54	F	82
POA4410	45-54	M	78
POA4410	55-64	F	86
POA4410	55-64	M	92
POA4410	65-74	F	89
POA4410	65-74	M	85
POA4410	75-84	F	66
POA4410	75-84	M	60
POA4410	85+	F	28
POA4410	85+	M	22
POA4411	0-4	F	11
POA4411	0-4	M	11
POA4411	5-14	F	25
POA4411	5-14	M	30
POA4411	15-19	F	10
POA4411	15-19	M	7
POA4411	20-24	F	4
POA4411	25-34	F	14
POA4411	25-34	M	12
POA4411	35-44	F	19
POA4411	35-44	M	20
POA4411	45-54	F	17
POA4411	45-54	M	25
POA4411	55-64	F	21
POA4411	55-64	M	25
POA4411	65-74	F	16
POA4411	65-74	M	20
POA4411	75-84	F	3
POA4411	75-84	M	9
POA4412	0-4	F	8
POA4412	0-4	M	4
POA4412	5-14	F	20
POA4412	5-14	M	16
POA4412	15-19	F	5
POA4412	15-19	M	3
POA4412	20-24	F	9
POA4412	20-24	M	3
POA4412	25-34	F	11
POA4412	25-34	M	15
POA4412	35-44	F	13
POA4412	35-44	M	18
POA4412	45-54	F	20
POA4412	45-54	M	19
POA4412	55-64	F	10
POA4412	55-64	M	13
POA4412	65-74	F	6
POA4412	65-74	M	16
POA4412	75-84	F	3
POA4412	75-84	M	6
POA4413	0-4	F	288
POA4413	0-4	M	323
POA4413	5-14	F	639
POA4413	5-14	M	715
POA4413	15-19	F	254
POA4413	15-19	M	264
POA4413	20-24	F	237
POA4413	20-24	M	260
POA4413	25-34	F	689
POA4413	25-34	M	661
POA4413	35-44	F	556
POA4413	35-44	M	530
POA4413	45-54	F	493
POA4413	45-54	M	504
POA4413	55-64	F	460
POA4413	55-64	M	489
POA4413	65-74	F	345
POA4413	65-74	M	392
POA4413	75-84	F	228
POA4413	75-84	M	203
POA4413	85+	F	82
POA4413	85+	M	62
POA4415	0-4	F	72
POA4415	0-4	M	61
POA4415	5-14	F	148
POA4415	5-14	M	146
POA4415	15-19	F	63
POA4415	15-19	M	76
POA4415	20-24	F	59
POA4415	20-24	M	55
POA4415	25-34	F	152
POA4415	25-34	M	128
POA4415	35-44	F	108
POA4415	35-44	M	98
POA4415	45-54	F	140
POA4415	45-54	M	140
POA4415	55-64	F	145
POA4415	55-64	M	140
POA4415	65-74	F	103
POA4415	65-74	M	130
POA4415	75-84	F	79
POA4415	75-84	M	71
POA4415	85+	F	43
POA4415	85+	M	23
POA4416	0-4	F	13
POA4416	0-4	M	18
POA4416	5-14	F	20
POA4416	5-14	M	27
POA4416	15-19	F	11
POA4416	15-19	M	10
POA4416	20-24	F	15
POA4416	20-24	M	11
POA4416	25-34	F	23
POA4416	25-34	M	26
POA4416	35-44	F	27
POA4416	35-44	M	35
POA4416	45-54	F	31
POA4416	45-54	M	36
POA4416	55-64	F	19
POA4416	55-64	M	21
POA4416	65-74	F	15
POA4416	65-74	M	20
POA4416	75-84	F	14
POA4416	75-84	M	11
POA4417	0-4	F	21
POA4417	0-4	M	28
POA4417	5-14	F	59
POA4417	5-14	M	62
POA4417	15-19	F	8
POA4417	15-19	M	6
POA4417	20-24	F	13
POA4417	20-24	M	6
POA4417	25-34	F	52
POA4417	25-34	M	37
POA4417	35-44	F	49
POA4417	35-44	M	39
POA4417	45-54	F	42
