POA_CODE_2021	medianRent
POA4814	16640
POA4815	15340
POA4816	7800
POA4817	17160
POA4818	18460
POA4819	15080
POA4820	11440
POA4821	8320
POA4822	6916
POA4823	6760
POA4824	12480
POA4825	13520
POA4828	7644
POA4829	7332
POA4830	6396
POA4849	13104
POA4850	10400
POA4852	15600
POA4854	13000
POA4855	13520
POA4856	13000
POA4858	13520
POA4859	12480
POA4860	13000
POA4861	11960
POA4865	16900
POA4868	18200
POA4869	18980
POA4870	16120
POA4871	8840
POA4872	11700
POA4873	13520
POA4874	15340
POA4875	7696
POA4876	6240
POA4877	18200
POA4878	18720
POA4879	20800
POA4880	14560
POA4881	14040
POA4882	15600
POA4883	14560
POA4884	14976
POA4885	13000
POA4886	11960
POA4887	11960
POA4888	13000
POA4890	8840
POA4891	11440
POA4892	6240
POA4895	7280
POA5000	20800
POA5006	20280
POA5007	18980
POA5008	16120
POA5009	16380
POA5010	11960
POA5011	17680
POA5012	14820
POA5013	13520
POA5014	15600
POA5015	16380
POA5016	15860
POA5017	13520
POA5018	18980
POA5019	15600
POA5020	20280
POA5021	19240
POA5022	17680
POA5023	16120
POA5024	17680
POA5025	19500
POA5031	18200
POA5032	15600
POA5033	15600
POA5034	18200
POA5035	15600
POA5037	16640
POA5038	16380
POA5039	15600
POA5040	8580
POA5041	16640
POA5042	16380
POA5043	15600
POA5044	18200
POA5045	17160
POA5046	17420
POA5047	18200
POA5048	18200
POA5049	19500
POA5050	19760
POA5051	19500
POA5052	19760
POA5061	19500
POA5062	17680
POA5063	19760
POA5064	20800
POA5065	17420
POA5066	21320
POA5067	19760
POA5068	17680
POA5069	17160
POA5070	16640
POA5072	18200
POA5073	18200
POA5074	17420
POA5075	18200
POA5076	18720
POA5081	18460
POA5082	17680
POA5083	16640
POA5084	15080
POA5085	18200
POA5086	15600
POA5087	16120
POA5088	15600
POA5089	19188
POA5090	16640
POA5091	17680
POA5092	17420
POA5093	16640
POA5094	16120
POA5095	18200
POA5096	16120
POA5097	17420
POA5098	16640
POA5106	16068
POA5107	15600
POA5108	14560
POA5109	15340
POA5110	16120
POA5111	5408
POA5112	11960
POA5113	13000
POA5114	15600
POA5115	15600
POA5116	15600
POA5117	18200
POA5118	14560
POA5120	15600
POA5121	17316
POA5125	16640
POA5126	17680
POA5127	16120
POA5131	20540
POA5132	13676
POA5133	15600
POA5134	18200
POA5136	16380
POA5137	18200
POA5138	18876
POA5139	17160
POA5140	26000
POA5141	18980
POA5142	20020
POA5144	15600
POA5150	13520
POA5151	14560
POA5152	21840
POA5153	17680
POA5154	26000
POA5155	20800
POA5156	17940
POA5157	14820
POA5158	19240
POA5159	18460
POA5160	9880
POA5161	16900
POA5162	15600
POA5163	14560
POA5164	13000
POA5165	16900
POA5166	15600
POA5167	17680
POA5168	14248
POA5169	17680
POA5170	17420
POA5171	17160
POA5172	16640
POA5173	16640
POA5174	16380
POA5201	17680
POA5202	15600
POA5203	13000
POA5204	14456
POA5210	17680
POA5211	15080
POA5212	14560
POA5213	14716
POA5214	14404
POA5220	10400
POA5221	10400
POA5222	11440
POA5223	10972
POA5231	15600
POA5232	6240
POA5233	14560
POA5234	16640
POA5235	13000
POA5236	13000
POA5237	11700
POA5238	11180
POA5240	16900
POA5241	16120
POA5242	17420
POA5243	17680
POA5244	16640
POA5245	18200
POA5250	19240
POA5251	18200
POA5252	17680
POA5253	12480
POA5254	13000
POA5255	15600
POA5256	13000
POA5259	7800
POA5260	11700
POA5261	7800
POA5262	10400
POA5263	3900
POA5264	10296
POA5265	7800
POA5266	7800
POA5267	8840
POA5268	11440
POA5269	7176
POA5270	10400
POA5271	11700
POA5272	7800
POA5273	6240
POA5275	10400
POA5276	13000
POA5277	9880
POA5278	8424
POA5279	7800
POA5280	9100
POA5290	11440
POA5291	11440
POA5301	5200
POA5302	8372
POA5303	10400
POA5304	8060
POA5306	1196
POA5307	8840
POA5308	6396
POA5309	7020
POA5310	
POA5311	8060
POA5320	9360
POA5321	7540
POA5322	9360
POA5330	10400
POA5331	7800
POA5332	9880
POA5333	11700
POA5340	10400
POA5341	10400
POA5342	11960
POA5343	10920
POA5344	10660
POA5345	10400
POA5346	10140
POA5350	15600
POA5351	15600
POA5352	15600
POA5353	13000
POA5354	10400
POA5355	15340
POA5356	13104
POA5357	8840
POA5360	16380
POA5371	15600
POA5372	17160
POA5373	12740
POA5374	10400
POA5381	10400
POA5400	14300
POA5401	11440
POA5410	12116
POA5411	12740
POA5412	11700
POA5413	10400
POA5414	9776
POA5415	15340
POA5416	10400
POA5417	9516
POA5418	9100
POA5419	6760
POA5420	6240
POA5421	7020
POA5422	8060
POA5431	7800
POA5432	6240
POA5433	10400
POA5434	7020
POA5440	3900
POA5451	12220
POA5452	14560
POA5453	13000
POA5454	7800
POA5455	8580
POA5460	11440
POA5461	11804
POA5462	11960
POA5464	9516
POA5470	7800
POA5471	
POA5472	4316
POA5473	8320
POA5480	10400
POA5481	8060
POA5482	9360
POA5483	9360
POA5485	10400
POA5490	6760
POA5491	10920
POA5493	10400
POA5495	9828
POA5501	15080
POA5502	15340
POA5510	9100
POA5520	7800
POA5521	9100
POA5522	11700
POA5523	9828
POA5540	9620
POA5550	11596
POA5552	10036
POA5554	13000
POA5555	9880
POA5556	13000
POA5558	13000
POA5560	7800
POA5570	10400
POA5571	11960
POA5572	8840
POA5573	9360
POA5575	10400
POA5576	10400
POA5577	8320
POA5580	10400
POA5581	13000
POA5582	13000
POA5583	10660
POA5600	10400
POA5601	
POA5602	10400
POA5603	9256
POA5604	10088
POA5605	11440
POA5606	12480
POA5607	13000
POA5608	8840
POA5609	13780
POA5611	6760
POA5630	7800
POA5631	9360
POA5632	8476
POA5633	6396
POA5640	8580
POA5641	7800
POA5642	5200
POA5650	18200
POA5651	5200
POA5652	8320
POA5653	5200
POA5654	5200
POA5655	2860
POA5660	2600
POA5661	5772
POA5670	10400
POA5671	5200
POA5680	12480
POA5690	8320
POA5700	10400
POA5701	10400
POA5710	13000
POA5713	624
POA5715	
POA5717	3900
POA5719	17160
POA5720	5200
POA5722	7800
POA5723	8320
POA5724	5876
POA5725	13520
POA5730	5096
POA5731	4368
POA5732	4680
POA5733	4160
POA5734	3900
POA5950	
POA6000	20800
POA6003	19760
POA6004	21320
POA6005	20800
POA6006	20800
POA6007	21840
POA6008	21840
POA6009	23400
POA6010	23920
POA6011	28600
POA6012	15600
POA6014	16224
POA6015	39000
POA6016	17836
POA6017	15080
POA6018	20800
POA6019	21580
POA6020	22100
POA6021	18200
POA6022	19760
POA6023	23920
POA6024	20800
POA6025	20800
POA6026	22880
POA6027	19760
POA6028	21840
POA6029	25220
POA6030	18304
POA6031	19760
POA6032	12532
POA6033	15600
POA6034	18200
POA6035	17680
POA6036	18200
POA6037	17160
POA6038	18720
POA6041	15600
POA6042	14560
POA6043	13000
POA6044	13000
POA6050	18200
POA6051	15600
POA6052	17680
POA6053	18200
POA6054	16640
POA6055	19396
POA6056	15600
POA6057	19760
POA6058	18200
POA6059	17680
POA6060	16796
POA6061	16640
POA6062	18252
POA6063	17680
POA6064	15600
POA6065	20800
POA6066	18200
POA6067	7800
POA6068	6240
POA6069	18980
POA6070	21840
POA6071	20800
POA6072	18200
POA6073	17836
POA6074	22880
POA6076	18720
POA6077	15600
POA6078	19500
POA6079	14560
POA6081	20800
POA6082	19916
POA6083	17680
POA6084	18200
POA6090	40300
POA6100	18200
POA6101	18200
POA6102	16640
POA6103	18200
POA6104	18200
POA6105	17680
POA6106	13780
POA6107	18200
POA6108	17160
POA6109	15600
POA6110	16380
POA6111	15340
POA6112	16640
POA6121	19500
POA6122	19760
POA6123	19240
POA6124	16900
POA6125	18200
POA6126	13000
POA6147	16640
POA6148	19500
POA6149	22360
POA6150	23920
POA6151	19500
POA6152	18200
POA6153	23400
POA6154	21580
POA6155	21840
POA6156	19240
POA6157	18200
POA6158	21840
POA6159	24960
POA6160	19760
POA6161	5876
POA6162	18200
POA6163	18200
POA6164	20540
POA6165	17160
POA6166	20800
POA6167	15600
POA6168	15600
POA6169	16120
POA6170	18200
POA6171	18720
POA6172	18200
POA6173	19760
POA6174	18200
POA6175	19240
POA6176	19240
POA6180	18200
POA6181	15600
POA6182	
POA6207	13000
POA6208	16120
POA6209	13000
POA6210	15600
POA6211	18200
POA6213	14040
POA6214	14508
POA6215	13520
POA6218	14040
POA6219	15600
POA6220	14560
POA6221	15236
POA6223	15600
POA6224	13000
POA6225	13000
POA6226	16640
POA6227	15496
POA6228	13000
POA6229	10400
POA6230	15600
POA6232	18200
POA6233	18200
POA6236	15080
POA6237	16900
POA6239	15600
POA6240	13260
POA6243	10400
POA6244	11336
POA6251	14820
POA6252	10400
POA6253	13260
POA6254	10400
POA6255	15600
POA6256	12012
POA6258	12220
POA6260	14560
POA6262	9724
POA6271	17160
POA6275	13364
POA6280	18200
POA6281	23400
POA6282	20800
POA6284	19760
POA6285	19760
POA6286	15600
POA6288	13416
POA6290	14300
POA6302	13520
POA6304	10400
POA6306	10400
POA6308	10400
POA6309	10400
POA6311	11232
POA6312	12480
POA6313	7800
POA6315	9360
POA6316	7800
POA6317	10400
POA6318	8840
POA6320	8528
POA6321	9048
POA6322	8320
POA6323	11960
POA6324	11440
POA6326	12480
POA6327	13000
POA6328	8528
POA6330	15600
POA6333	15600
POA6335	10400
POA6336	7020
POA6337	8320
POA6338	10920
POA6341	4940
POA6343	9360
POA6346	10920
POA6348	13000
POA6350	7800
POA6351	2600
POA6352	7800
POA6353	9360
POA6355	10400
POA6356	9880
POA6357	8476
POA6358	4160
POA6359	9100
POA6361	5200
POA6363	9880
POA6365	8788
POA6367	6240
POA6368	3120
POA6369	8060
POA6370	8320
POA6372	5200
POA6373	
POA6375	9516
POA6383	6760
POA6384	
POA6385	
POA6386	7176
POA6390	14560
POA6391	10400
POA6392	7800
POA6393	4316
POA6394	9360
POA6395	10400
POA6396	8060
POA6397	8320
POA6398	10920
POA6401	13000
POA6403	11700
POA6405	9776
POA6407	10400
POA6409	8372
POA6410	8320
POA6411	9880
POA6412	7800
POA6413	5200
POA6414	7800
POA6415	11440
POA6418	8320
POA6419	5200
POA6420	7800
POA6421	6240
POA6422	10400
POA6423	4420
POA6424	6500
POA6425	7800
POA6426	7800
POA6427	
POA6428	
POA6429	12376
POA6430	16120
POA6431	3276
POA6432	15600
POA6434	
POA6436	8112
POA6437	2392
POA6438	8476
POA6440	4160
POA6442	10400
POA6443	7800
POA6445	5408
POA6446	7280
POA6447	5980
POA6448	15080
POA6450	13780
POA6452	8840
POA6460	9360
POA6461	8476
POA6462	6136
POA6463	9100
POA6465	2600
POA6466	7800
POA6467	
POA6468	5200
POA6470	7800
POA6472	8060
POA6473	
POA6475	6708
POA6476	20800
POA6477	5720
POA6479	8060
POA6480	6500
POA6484	
POA6485	7800
POA6487	7020
POA6488	6240
POA6489	6240
POA6490	4576
POA6501	18720
POA6502	15080
POA6503	13936
POA6504	16640
POA6505	12636
POA6506	7800
POA6507	11440
POA6509	7280
POA6510	11960
POA6511	15600
POA6512	13000
POA6513	8840
POA6514	12012
POA6515	7800
POA6516	16640
POA6517	7800
POA6518	7800
POA6519	6240
POA6521	10400
POA6522	7800
POA6525	13000
POA6528	12220
POA6530	13000
POA6532	16640
POA6535	10400
POA6536	13416
POA6537	11440
POA6556	19500
POA6558	18720
POA6560	13000
POA6562	15600
POA6564	11440
POA6566	14560
POA6567	14300
POA6568	6760
POA6569	9360
POA6571	8736
POA6572	8840
POA6574	10400
POA6575	7176
POA6603	9360
POA6605	8320
POA6606	7540
POA6608	14300
POA6609	12220
POA6612	8580
POA6613	
POA6614	
POA6616	
POA6620	8840
POA6623	9880
POA6625	13000
POA6627	4576
POA6628	10400
POA6630	7800
POA6631	
POA6632	
POA6635	7228
POA6638	9100
POA6639	3640
POA6640	5200
POA6642	5980
POA6646	6136
POA6701	10868
POA6705	3900
POA6707	17160
POA6710	12480
POA6712	
POA6713	24960
POA6714	16640
POA6716	1456
POA6718	7800
POA6720	6240
POA6721	10920
POA6722	12480
POA6725	13520
POA6726	19292
POA6728	5200
POA6740	6396
POA6743	12584
POA6751	2600
POA6753	5720
POA6754	1560
POA6758	2080
POA6760	5200
POA6762	2600
POA6765	5200
POA6770	4680
POA6798	7800
POA6799	12012
POA7000	20800
POA7004	20800
POA7005	21840
POA7007	17160
POA7008	18200
POA7009	17680
POA7010	16640
POA7011	16640
POA7012	15860
POA7015	20800
POA7016	16640
POA7017	20800
POA7018	18720
POA7019	16640
POA7020	20800
POA7021	21060
POA7022	18200
POA7023	21736
POA7024	20540
POA7025	17680
POA7026	15600
POA7027	11700
POA7030	14040
POA7050	19760
POA7052	20800
POA7053	22100
POA7054	19500
POA7055	21580
POA7109	15080
POA7112	14820
POA7113	16380
POA7116	14560
POA7117	15340
POA7119	
POA7120	9776
POA7139	
POA7140	14040
POA7150	14196
POA7155	18980
POA7162	18200
POA7163	15600
POA7170	20800
POA7171	19240
POA7172	18200
POA7173	17160
POA7174	11700
POA7175	13520
POA7176	
POA7177	16120
POA7178	15340
POA7179	14040
POA7180	10920
POA7182	10400
POA7183	15340
POA7184	11960
POA7185	13000
POA7186	17160
POA7187	5980
POA7190	12740
POA7209	10400
POA7210	11180
POA7211	10400
POA7212	14196
POA7213	9880
POA7214	8996
POA7215	13000
POA7216	12740
POA7248	13520
POA7249	15600
POA7250	14820
POA7252	15080
POA7253	11440
POA7254	13000
POA7255	7280
POA7256	9880
POA7257	4420
POA7258	13000
POA7259	11700
POA7260	10920
POA7261	12480
POA7262	13000
POA7263	10556
POA7264	9360
POA7265	11752
POA7267	12480
POA7268	13000
POA7270	13000
POA7275	15340
POA7276	12220
POA7277	18200
POA7290	13000
POA7291	14456
POA7292	10400
POA7300	14560
POA7301	13520
POA7302	11440
POA7303	13000
POA7304	12480
POA7305	13000
POA7306	10816
POA7307	13520
POA7310	13000
POA7315	12792
POA7316	13000
POA7320	12480
POA7321	11960
POA7322	12480
POA7325	11960
POA7330	11440
POA7331	11700
POA7466	2392
POA7467	7800
POA7468	10140
POA7469	8320
POA7470	7800
POA9494	
POA9797	
