POA_CODE_2021	MaxSchoolingCompleted	Sex	persons
POA6007	Year 9	F	55
POA6007	Year 9	M	65
POA6007	Year 10	F	329
POA6007	Year 10	M	254
POA6007	Year 11	F	169
POA6007	Year 11	M	153
POA6007	Year 12	F	2825
POA6007	Year 12	M	2553
POA6008	Did not go to school	F	8
POA6008	Did not go to school	M	15
POA6008	Year 8	F	85
POA6008	Year 8	M	62
POA6008	Year 9	F	127
POA6008	Year 9	M	137
POA6008	Year 10	F	564
POA6008	Year 10	M	473
POA6008	Year 11	F	289
POA6008	Year 11	M	293
POA6008	Year 12	F	5592
POA6008	Year 12	M	5019
POA6009	Did not go to school	F	12
POA6009	Did not go to school	M	8
POA6009	Year 8	F	66
POA6009	Year 8	M	42
POA6009	Year 9	F	155
POA6009	Year 9	M	170
POA6009	Year 10	F	546
POA6009	Year 10	M	388
POA6009	Year 11	F	310
POA6009	Year 11	M	292
POA6009	Year 12	F	6736
POA6009	Year 12	M	6512
POA6010	Did not go to school	F	9
POA6010	Did not go to school	M	6
POA6010	Year 8	F	69
POA6010	Year 8	M	72
POA6010	Year 9	F	212
POA6010	Year 9	M	201
POA6010	Year 10	F	808
POA6010	Year 10	M	579
POA6010	Year 11	F	430
POA6010	Year 11	M	424
POA6010	Year 12	F	6238
POA6010	Year 12	M	5682
POA6011	Did not go to school	F	5
POA6011	Year 8	F	25
POA6011	Year 8	M	29
POA6011	Year 9	F	124
POA6011	Year 9	M	91
POA6011	Year 10	F	357
POA6011	Year 10	M	240
POA6011	Year 11	F	237
POA6011	Year 11	M	185
POA6011	Year 12	F	3148
POA6011	Year 12	M	3000
POA6012	Did not go to school	F	12
POA6012	Did not go to school	M	16
POA6012	Year 8	F	44
POA6012	Year 8	M	42
POA6012	Year 9	F	98
POA6012	Year 9	M	80
POA6012	Year 10	F	387
POA6012	Year 10	M	325
POA6012	Year 11	F	246
POA6012	Year 11	M	212
POA6012	Year 12	F	2979
POA6012	Year 12	M	2700
POA6014	Did not go to school	F	34
POA6014	Did not go to school	M	22
POA6014	Year 8	F	123
POA6014	Year 8	M	79
POA6014	Year 9	F	236
POA6014	Year 9	M	240
POA6014	Year 10	F	986
POA6014	Year 10	M	757
POA6014	Year 11	F	471
POA6014	Year 11	M	467
POA6014	Year 12	F	7110
POA6014	Year 12	M	6569
POA6015	Did not go to school	F	10
POA6015	Year 8	F	44
POA6015	Year 8	M	15
POA6015	Year 9	F	108
POA6015	Year 9	M	106
POA6015	Year 10	F	336
POA6015	Year 10	M	225
POA6015	Year 11	F	149
POA6015	Year 11	M	156
POA6015	Year 12	F	2144
POA6015	Year 12	M	2124
POA6016	Did not go to school	F	38
POA6016	Did not go to school	M	16
POA6016	Year 8	F	136
POA6016	Year 8	M	99
POA6016	Year 9	F	91
POA6016	Year 9	M	107
POA6016	Year 10	F	447
POA6016	Year 10	M	422
POA6016	Year 11	F	243
POA6016	Year 11	M	253
POA6016	Year 12	F	3356
POA6016	Year 12	M	3021
POA6017	Did not go to school	F	21
POA6017	Did not go to school	M	18
POA6017	Year 8	F	75
POA6017	Year 8	M	59
POA6017	Year 9	F	54
POA6017	Year 9	M	52
POA6017	Year 10	F	225
POA6017	Year 10	M	229
POA6017	Year 11	F	117
POA6017	Year 11	M	121
POA6017	Year 12	F	1382
POA6017	Year 12	M	1337
POA6018	Did not go to school	F	83
POA6018	Did not go to school	M	60
POA6018	Year 8	F	437
POA6018	Year 8	M	281
POA6018	Year 9	F	618
POA6018	Year 9	M	536
POA6018	Year 10	F	2564
POA6018	Year 10	M	2163
POA6018	Year 11	F	1210
POA6018	Year 11	M	1157
POA6018	Year 12	F	12577
POA6018	Year 12	M	11052
POA6019	Did not go to school	F	21
POA6019	Did not go to school	M	16
POA6019	Year 8	F	141
POA6019	Year 8	M	99
POA6019	Year 9	F	268
POA6019	Year 9	M	300
POA6019	Year 10	F	1213
POA6019	Year 10	M	1092
POA6019	Year 11	F	665
POA6019	Year 11	M	788
POA6019	Year 12	F	7660
POA6019	Year 12	M	6955
POA6020	Did not go to school	F	11
POA6020	Did not go to school	M	8
POA6020	Year 8	F	128
POA6020	Year 8	M	133
POA6020	Year 9	F	334
POA6020	Year 9	M	307
POA6020	Year 10	F	1666
POA6020	Year 10	M	1436
POA6020	Year 11	F	721
POA6020	Year 11	M	727
POA6020	Year 12	F	6187
POA6020	Year 12	M	5934
POA6021	Did not go to school	F	145
POA6021	Did not go to school	M	95
POA6021	Year 8	F	581
POA6021	Year 8	M	456
POA6021	Year 9	F	335
POA6021	Year 9	M	321
POA6021	Year 10	F	1592
POA6021	Year 10	M	1353
POA6021	Year 11	F	668
POA6021	Year 11	M	652
POA6021	Year 12	F	5372
POA6021	Year 12	M	5031
POA6022	Did not go to school	F	18
POA6022	Did not go to school	M	10
POA6022	Year 8	F	59
POA6022	Year 8	M	50
POA6022	Year 9	F	69
POA6022	Year 9	M	88
POA6022	Year 10	F	403
POA6022	Year 10	M	440
POA6022	Year 11	F	191
POA6022	Year 11	M	181
POA6022	Year 12	F	1320
POA6022	Year 12	M	1194
POA6023	Did not go to school	F	12
POA6023	Did not go to school	M	12
POA6023	Year 8	F	125
POA6023	Year 8	M	72
POA6023	Year 9	F	206
POA6023	Year 9	M	225
POA6023	Year 10	F	1074
POA6023	Year 10	M	975
POA6023	Year 11	F	507
POA6023	Year 11	M	520
POA6023	Year 12	F	4321
POA6023	Year 12	M	4042
POA6024	Did not go to school	F	22
POA6024	Did not go to school	M	20
POA6024	Year 8	F	102
POA6024	Year 8	M	86
POA6024	Year 9	F	214
POA6024	Year 9	M	241
POA6024	Year 10	F	1123
POA6024	Year 10	M	1103
POA6024	Year 11	F	526
POA6024	Year 11	M	572
POA6024	Year 12	F	3465
POA6024	Year 12	M	3182
POA6025	Did not go to school	F	32
POA6025	Did not go to school	M	31
POA6025	Year 8	F	220
POA6025	Year 8	M	179
POA6025	Year 9	F	437
POA6025	Year 9	M	507
POA6025	Year 10	F	2338
POA6025	Year 10	M	2415
POA6025	Year 11	F	1181
POA6025	Year 11	M	1295
POA6025	Year 12	F	8442
POA6025	Year 12	M	7571
POA6026	Did not go to school	F	40
POA6026	Did not go to school	M	30
POA6026	Year 8	F	221
POA6026	Year 8	M	149
POA6026	Year 9	F	374
POA6026	Year 9	M	318
POA6026	Year 10	F	1960
POA6026	Year 10	M	1899
POA6026	Year 11	F	986
POA6026	Year 11	M	904
POA6026	Year 12	F	5845
POA6026	Year 12	M	5329
POA6027	Did not go to school	F	48
POA6027	Did not go to school	M	41
POA6027	Year 8	F	284
POA6027	Year 8	M	245
POA6027	Year 9	F	577
POA6027	Year 9	M	677
POA6027	Year 10	F	3201
POA6027	Year 10	M	3445
POA6027	Year 11	F	1754
POA6027	Year 11	M	1824
POA6027	Year 12	F	11046
POA6027	Year 12	M	10260
POA6028	Did not go to school	F	20
POA6028	Did not go to school	M	14
POA6028	Year 8	F	118
POA6028	Year 8	M	106
POA6028	Year 9	F	287
POA6028	Year 9	M	319
POA6028	Year 10	F	1626
POA6028	Year 10	M	1802
POA6028	Year 11	F	953
POA6028	Year 11	M	974
POA6028	Year 12	F	6438
POA6028	Year 12	M	5883
POA6029	Year 8	F	19
POA6029	Year 8	M	18
POA6029	Year 9	F	45
POA6029	Year 9	M	36
POA6029	Year 10	F	153
POA6029	Year 10	M	129
POA6029	Year 11	F	76
POA6029	Year 11	M	70
POA6029	Year 12	F	864
POA6029	Year 12	M	813
POA6030	Did not go to school	F	100
POA6030	Did not go to school	M	65
POA6030	Year 8	F	365
POA6030	Year 8	M	292
POA6030	Year 9	F	733
POA6030	Year 9	M	695
POA6030	Year 10	F	3229
POA6030	Year 10	M	3376
POA6030	Year 11	F	1827
POA6030	Year 11	M	1774
POA6030	Year 12	F	9773
POA6030	Year 12	M	8522
POA6031	Did not go to school	F	56
POA6031	Did not go to school	M	34
POA6031	Year 8	F	99
POA6031	Year 8	M	84
POA6031	Year 9	F	259
POA6031	Year 9	M	272
POA6031	Year 10	F	1244
POA6031	Year 10	M	1381
POA6031	Year 11	F	763
POA6031	Year 11	M	788
POA6031	Year 12	F	4537
POA6031	Year 12	M	3836
POA6032	Year 8	M	5
POA6032	Year 9	F	5
POA6032	Year 10	F	12
POA6032	Year 10	M	18
POA6032	Year 11	F	6
POA6032	Year 11	M	4
POA6032	Year 12	F	46
POA6032	Year 12	M	48
POA6033	Did not go to school	F	3
POA6033	Year 8	F	4
POA6033	Year 8	M	4
POA6033	Year 9	F	11
POA6033	Year 9	M	15
POA6033	Year 10	F	46
POA6033	Year 10	M	52
POA6033	Year 11	F	17
POA6033	Year 11	M	12
POA6033	Year 12	F	81
POA6033	Year 12	M	84
POA6034	Did not go to school	F	3
POA6034	Year 8	F	12
POA6034	Year 8	M	17
POA6034	Year 9	F	35
POA6034	Year 9	M	50
POA6034	Year 10	F	267
POA6034	Year 10	M	252
POA6034	Year 11	F	143
POA6034	Year 11	M	149
POA6034	Year 12	F	881
POA6034	Year 12	M	695
POA6035	Did not go to school	F	12
POA6035	Did not go to school	M	15
POA6035	Year 8	F	80
POA6035	Year 8	M	67
POA6035	Year 9	F	164
POA6035	Year 9	M	218
POA6035	Year 10	F	977
POA6035	Year 10	M	1037
POA6035	Year 11	F	483
POA6035	Year 11	M	505
POA6035	Year 12	F	2258
POA6035	Year 12	M	1816
POA6036	Did not go to school	F	31
POA6036	Did not go to school	M	22
POA6036	Year 8	F	87
POA6036	Year 8	M	94
POA6036	Year 9	F	266
POA6036	Year 9	M	291
POA6036	Year 10	F	1401
POA6036	Year 10	M	1333
POA6036	Year 11	F	819
POA6036	Year 11	M	808
POA6036	Year 12	F	4241
POA6036	Year 12	M	3477
POA6037	Did not go to school	F	3
POA6037	Did not go to school	M	4
POA6037	Year 8	F	24
POA6037	Year 8	M	35
POA6037	Year 9	F	76
POA6037	Year 9	M	87
POA6037	Year 10	F	353
POA6037	Year 10	M	460
POA6037	Year 11	F	182
POA6037	Year 11	M	178
POA6037	Year 12	F	687
POA6037	Year 12	M	572
POA6038	Did not go to school	F	14
POA6038	Did not go to school	M	8
POA6038	Year 8	F	44
POA6038	Year 8	M	38
POA6038	Year 9	F	119
POA6038	Year 9	M	105
POA6038	Year 10	F	660
POA6038	Year 10	M	691
POA6038	Year 11	F	438
POA6038	Year 11	M	413
POA6038	Year 12	F	2525
POA6038	Year 12	M	2080
POA6041	Did not go to school	M	4
POA6041	Year 8	F	21
POA6041	Year 8	M	36
POA6041	Year 9	F	35
POA6041	Year 9	M	48
POA6041	Year 10	F	207
POA6041	Year 10	M	248
POA6041	Year 11	F	79
POA6041	Year 11	M	64
POA6041	Year 12	F	259
POA6041	Year 12	M	226
POA6042	Year 9	M	6
POA6042	Year 10	F	15
POA6042	Year 10	M	16
POA6042	Year 11	F	4
POA6042	Year 11	M	6
POA6042	Year 12	F	14
POA6042	Year 12	M	12
POA6043	Year 8	F	3
POA6043	Year 8	M	9
POA6043	Year 9	M	10
POA6043	Year 10	F	40
POA6043	Year 10	M	50
POA6043	Year 11	F	17
POA6043	Year 11	M	9
POA6043	Year 12	F	30
POA6043	Year 12	M	35
POA6044	Did not go to school	F	7
POA6044	Did not go to school	M	5
POA6044	Year 8	F	23
POA6044	Year 8	M	34
POA6044	Year 9	F	21
POA6044	Year 9	M	32
POA6044	Year 10	F	161
POA6044	Year 10	M	209
POA6044	Year 11	F	58
POA6044	Year 11	M	55
POA6044	Year 12	F	238
POA6044	Year 12	M	208
POA6050	Did not go to school	F	39
POA6050	Did not go to school	M	26
POA6050	Year 8	F	197
POA6050	Year 8	M	119
POA6050	Year 9	F	208
POA6050	Year 9	M	175
POA6050	Year 10	F	791
POA6050	Year 10	M	665
POA6050	Year 11	F	443
POA6050	Year 11	M	388
POA6050	Year 12	F	4995
POA6050	Year 12	M	4743
POA6051	Did not go to school	F	33
POA6051	Did not go to school	M	15
POA6051	Year 8	F	107
POA6051	Year 8	M	100
POA6051	Year 9	F	114
POA6051	Year 9	M	134
POA6051	Year 10	F	599
POA6051	Year 10	M	648
POA6051	Year 11	F	345
POA6051	Year 11	M	393
POA6051	Year 12	F	4190
POA6051	Year 12	M	4058
POA6052	Did not go to school	F	44
POA6052	Did not go to school	M	21
POA6052	Year 8	F	147
POA6052	Year 8	M	112
POA6052	Year 9	F	144
POA6052	Year 9	M	144
POA6052	Year 10	F	650
POA6052	Year 10	M	601
POA6052	Year 11	F	331
POA6052	Year 11	M	331
POA6052	Year 12	F	3434
POA6052	Year 12	M	3090
POA6053	Did not go to school	F	44
POA6053	Did not go to school	M	34
POA6053	Year 8	F	204
POA6053	Year 8	M	164
POA6053	Year 9	F	226
POA6053	Year 9	M	202
POA6053	Year 10	F	943
POA6053	Year 10	M	918
POA6053	Year 11	F	479
POA6053	Year 11	M	472
POA6053	Year 12	F	4347
POA6053	Year 12	M	3999
POA6054	Did not go to school	F	83
POA6054	Did not go to school	M	59
POA6054	Year 8	F	356
POA6054	Year 8	M	283
POA6054	Year 9	F	364
POA6054	Year 9	M	387
POA6054	Year 10	F	1714
POA6054	Year 10	M	1754
POA6054	Year 11	F	727
POA6054	Year 11	M	783
POA6054	Year 12	F	5173
POA6054	Year 12	M	4526
POA6055	Did not go to school	F	133
POA6055	Did not go to school	M	82
POA6055	Year 8	F	282
POA6055	Year 8	M	248
POA6055	Year 9	F	430
POA6055	Year 9	M	469
POA6055	Year 10	F	2061
POA6055	Year 10	M	2247
POA6055	Year 11	F	1099
POA6055	Year 11	M	1163
POA6055	Year 12	F	8044
POA6055	Year 12	M	7262
POA6056	Did not go to school	F	110
POA6056	Did not go to school	M	90
POA6056	Year 8	F	658
POA6056	Year 8	M	586
POA6056	Year 9	F	808
POA6056	Year 9	M	908
POA6056	Year 10	F	4203
POA6056	Year 10	M	4299
POA6056	Year 11	F	1850
POA6056	Year 11	M	1878
POA6056	Year 12	F	8537
POA6056	Year 12	M	7625
POA6057	Did not go to school	F	30
POA6057	Did not go to school	M	45
POA6057	Year 8	F	169
POA6057	Year 8	M	182
POA6057	Year 9	F	324
POA6057	Year 9	M	394
POA6057	Year 10	F	1720
POA6057	Year 10	M	1869
POA6057	Year 11	F	850
POA6057	Year 11	M	828
POA6057	Year 12	F	3506
POA6057	Year 12	M	2923
POA6058	Did not go to school	F	52
POA6058	Did not go to school	M	28
POA6058	Year 8	F	160
POA6058	Year 8	M	145
POA6058	Year 9	F	292
POA6058	Year 9	M	325
POA6058	Year 10	F	1268
POA6058	Year 10	M	1332
POA6058	Year 11	F	619
POA6058	Year 11	M	672
POA6058	Year 12	F	2709
POA6058	Year 12	M	2417
POA6059	Did not go to school	F	138
POA6059	Did not go to school	M	109
POA6059	Year 8	F	550
POA6059	Year 8	M	360
POA6059	Year 9	F	430
POA6059	Year 9	M	353
POA6059	Year 10	F	1689
POA6059	Year 10	M	1552
POA6059	Year 11	F	783
POA6059	Year 11	M	742
POA6059	Year 12	F	6613
POA6059	Year 12	M	6164
POA6060	Did not go to school	F	117
POA6060	Did not go to school	M	78
POA6060	Year 8	F	435
POA6060	Year 8	M	288
POA6060	Year 9	F	348
POA6060	Year 9	M	267
POA6060	Year 10	F	1509
POA6060	Year 10	M	1351
POA6060	Year 11	F	762
POA6060	Year 11	M	756
POA6060	Year 12	F	7857
POA6060	Year 12	M	6997
POA6061	Did not go to school	F	521
POA6061	Did not go to school	M	423
POA6061	Year 8	F	949
POA6061	Year 8	M	770
POA6061	Year 9	F	682
POA6061	Year 9	M	656
POA6061	Year 10	F	2594
POA6061	Year 10	M	2528
POA6061	Year 11	F	1234
POA6061	Year 11	M	1288
POA6061	Year 12	F	9751
POA6061	Year 12	M	9413
POA6062	Did not go to school	F	243
POA6062	Did not go to school	M	178
POA6062	Year 8	F	801
POA6062	Year 8	M	582
POA6062	Year 9	F	597
POA6062	Year 9	M	622
POA6062	Year 10	F	2631
POA6062	Year 10	M	2534
POA6062	Year 11	F	1150
POA6062	Year 11	M	1281
POA6062	Year 12	F	8406
POA6062	Year 12	M	8187
POA6063	Did not go to school	F	142
POA6063	Did not go to school	M	113
POA6063	Year 8	F	296
POA6063	Year 8	M	236
POA6063	Year 9	F	290
POA6063	Year 9	M	271
POA6063	Year 10	F	1188
POA6063	Year 10	M	1292
POA6063	Year 11	F	584
POA6063	Year 11	M	641
POA6063	Year 12	F	3151
POA6063	Year 12	M	3035
POA6064	Did not go to school	F	501
POA6064	Did not go to school	M	398
POA6064	Year 8	F	784
POA6064	Year 8	M	630
POA6064	Year 9	F	638
POA6064	Year 9	M	628
POA6064	Year 10	F	2505
POA6064	Year 10	M	2590
POA6064	Year 11	F	1148
POA6064	Year 11	M	1278
POA6064	Year 12	F	6387
POA6064	Year 12	M	6148
POA6065	Did not go to school	F	282
POA6065	Did not go to school	M	211
POA6065	Year 8	F	693
POA6065	Year 8	M	541
POA6065	Year 9	F	1026
POA6065	Year 9	M	1093
POA6065	Year 10	F	4830
POA6065	Year 10	M	5161
POA6065	Year 11	F	2622
POA6065	Year 11	M	2732
POA6065	Year 12	F	16777
POA6065	Year 12	M	14803
POA6066	Did not go to school	F	180
POA6066	Did not go to school	M	141
POA6066	Year 8	F	295
POA6066	Year 8	M	237
POA6066	Year 9	F	343
POA6066	Year 9	M	342
POA6066	Year 10	F	1573
POA6066	Year 10	M	1660
POA6066	Year 11	F	791
POA6066	Year 11	M	814
POA6066	Year 12	F	4021
POA6066	Year 12	M	3853
POA6067	Year 8	F	7
POA6067	Year 10	F	4
POA6067	Year 10	M	4
POA6067	Year 11	M	3
POA6067	Year 12	F	4
POA6067	Year 12	M	5
POA6068	Year 10	M	3
POA6068	Year 12	M	4
POA6069	Did not go to school	F	125
POA6069	Did not go to school	M	74
POA6069	Year 8	F	354
POA6069	Year 8	M	288
POA6069	Year 9	F	704
POA6069	Year 9	M	803
POA6069	Year 10	F	3577
POA6069	Year 10	M	3670
POA6069	Year 11	F	2019
POA6069	Year 11	M	1997
POA6069	Year 12	F	10374
POA6069	Year 12	M	8795
POA6070	Year 8	F	14
POA6070	Year 8	M	11
POA6070	Year 9	F	50
POA6070	Year 9	M	48
POA6070	Year 10	F	240
POA6070	Year 10	M	241
POA6070	Year 11	F	110
POA6070	Year 11	M	130
POA6070	Year 12	F	1031
POA6070	Year 12	M	951
POA6071	Year 8	F	23
POA6071	Year 8	M	17
POA6071	Year 9	F	53
POA6071	Year 9	M	60
POA6071	Year 10	F	266
POA6071	Year 10	M	313
POA6071	Year 11	F	120
POA6071	Year 11	M	137
POA6071	Year 12	F	961
POA6071	Year 12	M	788
POA6072	Year 8	F	7
POA6072	Year 8	M	4
POA6072	Year 9	F	14
POA6072	Year 9	M	16
POA6072	Year 10	F	67
POA6072	Year 10	M	84
POA6072	Year 11	F	32
POA6072	Year 11	M	36
POA6072	Year 12	F	216
POA6072	Year 12	M	182
POA6073	Did not go to school	F	5
POA6073	Year 8	F	35
POA6073	Year 8	M	40
POA6073	Year 9	F	63
POA6073	Year 9	M	66
POA6073	Year 10	F	310
POA6073	Year 10	M	346
POA6073	Year 11	F	156
POA6073	Year 11	M	142
POA6073	Year 12	F	786
POA6073	Year 12	M	615
POA6074	Year 8	F	7
POA6074	Year 8	M	11
POA6074	Year 9	F	22
POA6074	Year 9	M	21
POA6074	Year 10	F	100
POA6074	Year 10	M	131
POA6074	Year 11	F	51
POA6074	Year 11	M	43
POA6074	Year 12	F	208
POA6074	Year 12	M	200
POA6076	Did not go to school	F	28
POA6076	Did not go to school	M	19
POA6076	Year 8	F	205
POA6076	Year 8	M	212
POA6076	Year 9	F	349
POA6076	Year 9	M	411
POA6076	Year 10	F	1829
POA6076	Year 10	M	1917
POA6076	Year 11	F	828
POA6076	Year 11	M	889
POA6076	Year 12	F	5769
POA6076	Year 12	M	5122
POA6077	Did not go to school	F	6
POA6077	Did not go to school	M	6
POA6077	Year 8	F	32
POA6077	Year 8	M	28
POA6077	Year 9	F	34
POA6077	Year 9	M	59
POA6077	Year 10	F	182
POA6077	Year 10	M	217
POA6077	Year 11	F	73
POA6077	Year 11	M	64
POA6077	Year 12	F	355
POA6077	Year 12	M	318
POA6078	Did not go to school	F	4
POA6078	Year 8	F	12
POA6078	Year 8	M	16
POA6078	Year 9	F	14
POA6078	Year 9	M	28
POA6078	Year 10	F	85
POA6078	Year 10	M	119
POA6078	Year 11	F	44
POA6078	Year 11	M	49
POA6078	Year 12	F	187
POA6078	Year 12	M	177
POA6079	Year 10	F	11
POA6079	Year 10	M	8
POA6079	Year 11	M	3
POA6079	Year 12	F	5
POA6081	Did not go to school	M	9
POA6081	Year 8	F	31
POA6081	Year 8	M	33
POA6081	Year 9	F	93
POA6081	Year 9	M	98
POA6081	Year 10	F	416
POA6081	Year 10	M	529
POA6081	Year 11	F	232
POA6081	Year 11	M	252
POA6081	Year 12	F	1178
POA6081	Year 12	M	949
POA6082	Did not go to school	M	7
POA6082	Year 8	F	21
POA6082	Year 8	M	41
POA6082	Year 9	F	72
POA6082	Year 9	M	73
POA6082	Year 10	F	323
POA6082	Year 10	M	366
POA6082	Year 11	F	168
POA6082	Year 11	M	178
POA6082	Year 12	F	732
POA6082	Year 12	M	583
POA6083	Did not go to school	F	4
POA6083	Year 8	F	26
POA6083	Year 8	M	30
POA6083	Year 9	F	67
POA6083	Year 9	M	87
POA6083	Year 10	F	351
POA6083	Year 10	M	440
POA6083	Year 11	F	170
POA6083	Year 11	M	178
POA6083	Year 12	F	817
POA6083	Year 12	M	662
POA6084	Did not go to school	F	10
POA6084	Did not go to school	M	9
POA6084	Year 8	F	57
POA6084	Year 8	M	92
POA6084	Year 9	F	163
POA6084	Year 9	M	216
POA6084	Year 10	F	915
POA6084	Year 10	M	1123
POA6084	Year 11	F	429
POA6084	Year 11	M	481
POA6084	Year 12	F	1763
POA6084	Year 12	M	1424
POA6090	Year 11	M	9
POA6090	Year 12	F	4
POA6090	Year 12	M	3
POA6100	Did not go to school	F	40
POA6100	Did not go to school	M	33
POA6100	Year 8	F	125
POA6100	Year 8	M	92
POA6100	Year 9	F	127
POA6100	Year 9	M	157
POA6100	Year 10	F	751
POA6100	Year 10	M	841
POA6100	Year 11	F	401
POA6100	Year 11	M	498
POA6100	Year 12	F	4880
POA6100	Year 12	M	4872
POA6101	Did not go to school	F	59
POA6101	Did not go to school	M	65
POA6101	Year 8	F	169
POA6101	Year 8	M	125
POA6101	Year 9	F	188
POA6101	Year 9	M	193
POA6101	Year 10	F	800
POA6101	Year 10	M	924
POA6101	Year 11	F	459
POA6101	Year 11	M	493
POA6101	Year 12	F	5088
POA6101	Year 12	M	4943
POA6102	Did not go to school	F	57
POA6102	Did not go to school	M	42
POA6102	Year 8	F	222
POA6102	Year 8	M	155
POA6102	Year 9	F	175
POA6102	Year 9	M	133
POA6102	Year 10	F	714
POA6102	Year 10	M	651
POA6102	Year 11	F	315
POA6102	Year 11	M	342
POA6102	Year 12	F	3855
POA6102	Year 12	M	4267
POA6103	Did not go to school	F	35
POA6103	Did not go to school	M	42
POA6103	Year 8	F	125
POA6103	Year 8	M	100
POA6103	Year 9	F	135
POA6103	Year 9	M	120
POA6103	Year 10	F	596
POA6103	Year 10	M	653
POA6103	Year 11	F	347
POA6103	Year 11	M	402
POA6103	Year 12	F	3062
POA6103	Year 12	M	3177
POA6104	Did not go to school	F	69
POA6104	Did not go to school	M	64
POA6104	Year 8	F	209
POA6104	Year 8	M	179
POA6104	Year 9	F	212
POA6104	Year 9	M	271
POA6104	Year 10	F	1050
POA6104	Year 10	M	1168
POA6104	Year 11	F	506
POA6104	Year 11	M	587
POA6104	Year 12	F	3660
POA6104	Year 12	M	3583
POA6105	Did not go to school	F	78
POA6105	Did not go to school	M	83
POA6105	Year 8	F	279
POA6105	Year 8	M	221
POA6105	Year 9	F	261
POA6105	Year 9	M	282
POA6105	Year 10	F	1121
POA6105	Year 10	M	1173
POA6105	Year 11	F	547
POA6105	Year 11	M	581
POA6105	Year 12	F	3940
POA6105	Year 12	M	3759
POA6106	Year 12	M	4
POA6107	Did not go to school	F	327
POA6107	Did not go to school	M	272
POA6107	Year 8	F	647
POA6107	Year 8	M	595
POA6107	Year 9	F	666
POA6107	Year 9	M	737
POA6107	Year 10	F	2725
POA6107	Year 10	M	2883
POA6107	Year 11	F	1307
POA6107	Year 11	M	1427
POA6107	Year 12	F	12334
POA6107	Year 12	M	12445
POA6108	Did not go to school	F	157
POA6108	Did not go to school	M	100
POA6108	Year 8	F	354
POA6108	Year 8	M	304
POA6108	Year 9	F	420
POA6108	Year 9	M	461
POA6108	Year 10	F	2056
POA6108	Year 10	M	2096
POA6108	Year 11	F	996
POA6108	Year 11	M	978
POA6108	Year 12	F	5232
POA6108	Year 12	M	4976
POA6109	Did not go to school	F	165
POA6109	Did not go to school	M	168
POA6109	Year 8	F	248
POA6109	Year 8	M	250
POA6109	Year 9	F	248
POA6109	Year 9	M	241
POA6109	Year 10	F	1110
POA6109	Year 10	M	1182
POA6109	Year 11	F	445
POA6109	Year 11	M	514
POA6109	Year 12	F	2545
POA6109	Year 12	M	2464
POA6110	Did not go to school	F	305
POA6110	Did not go to school	M	261
POA6110	Year 8	F	594
POA6110	Year 8	M	563
POA6110	Year 9	F	837
POA6110	Year 9	M	917
POA6110	Year 10	F	3838
POA6110	Year 10	M	3907
POA6110	Year 11	F	1751
POA6110	Year 11	M	1759
POA6110	Year 12	F	9448
POA6110	Year 12	M	8487
POA6111	Did not go to school	F	70
POA6111	Did not go to school	M	74
POA6111	Year 8	F	239
POA6111	Year 8	M	265
POA6111	Year 9	F	477
POA6111	Year 9	M	540
POA6111	Year 10	F	2349
POA6111	Year 10	M	2565
POA6111	Year 11	F	1101
POA6111	Year 11	M	1155
POA6111	Year 12	F	4872
POA6111	Year 12	M	4309
POA6112	Did not go to school	F	177
POA6112	Did not go to school	M	148
POA6112	Year 8	F	632
POA6112	Year 8	M	571
POA6112	Year 9	F	1142
POA6112	Year 9	M	1224
POA6112	Year 10	F	5277
POA6112	Year 10	M	5576
POA6112	Year 11	F	2696
POA6112	Year 11	M	2618
POA6112	Year 12	F	15785
POA6112	Year 12	M	13866
POA6121	Did not go to school	M	3
POA6121	Year 8	F	24
POA6121	Year 8	M	46
POA6121	Year 9	F	67
POA6121	Year 9	M	93
POA6121	Year 10	F	327
POA6121	Year 10	M	397
POA6121	Year 11	F	139
POA6121	Year 11	M	170
POA6121	Year 12	F	652
POA6121	Year 12	M	488
POA6122	Did not go to school	F	17
POA6122	Did not go to school	M	21
POA6122	Year 8	F	134
POA6122	Year 8	M	137
POA6122	Year 9	F	329
POA6122	Year 9	M	455
POA6122	Year 10	F	1901
POA6122	Year 10	M	2055
POA6122	Year 11	F	1022
POA6122	Year 11	M	1011
POA6122	Year 12	F	4435
POA6122	Year 12	M	3464
POA6123	Year 8	F	22
POA6123	Year 8	M	32
POA6123	Year 9	F	47
POA6123	Year 9	M	60
POA6123	Year 10	F	221
POA6123	Year 10	M	244
POA6123	Year 11	F	121
POA6123	Year 11	M	112
POA6123	Year 12	F	386
POA6123	Year 12	M	322
POA6124	Did not go to school	F	3
POA6124	Year 8	F	7
POA6124	Year 8	M	12
POA6124	Year 9	F	10
POA6124	Year 9	M	25
POA6124	Year 10	F	104
POA6124	Year 10	M	126
POA6124	Year 11	F	72
POA6124	Year 11	M	61
POA6124	Year 12	F	255
POA6124	Year 12	M	187
POA6125	Did not go to school	F	4
POA6125	Did not go to school	M	19
POA6125	Year 8	F	19
POA6125	Year 8	M	35
POA6125	Year 9	F	63
POA6125	Year 9	M	82
POA6125	Year 10	F	367
POA6125	Year 10	M	636
POA6125	Year 11	F	173
POA6125	Year 11	M	187
POA6125	Year 12	F	641
POA6125	Year 12	M	566
POA6126	Year 8	M	4
POA6126	Year 9	F	4
