POA_CODE_2021	AustCitizen	persons
POA3058	1	29975
POA3059	0	2206
POA3059	1	19068
POA3060	0	3379
POA3060	1	10895
POA3061	0	890
POA3061	1	4087
POA3062	0	1
POA3062	1	5
POA3063	0	57
POA3063	1	506
POA3064	0	29129
POA3064	1	85284
POA3065	0	2218
POA3065	1	8213
POA3066	0	2098
POA3066	1	7081
POA3067	0	2078
POA3067	1	7018
POA3068	0	2410
POA3068	1	16972
POA3070	0	2776
POA3070	1	22500
POA3071	0	2199
POA3071	1	16806
POA3072	0	5508
POA3072	1	28282
POA3073	0	10138
POA3073	1	40958
POA3074	0	4238
POA3074	1	15996
POA3075	0	4849
POA3075	1	18370
POA3076	0	7070
POA3076	1	26419
POA3078	0	1343
POA3078	1	10894
POA3079	0	2021
POA3079	1	15034
POA3081	0	2500
POA3081	1	11503
POA3082	0	4045
POA3082	1	24667
POA3083	0	6791
POA3083	1	24738
POA3084	0	3326
POA3084	1	23719
POA3085	0	1443
POA3085	1	12607
POA3087	0	889
POA3087	1	8267
POA3088	0	2256
POA3088	1	24925
POA3089	0	747
POA3089	1	11756
POA3090	0	135
POA3090	1	2440
POA3091	0	109
POA3091	1	1493
POA3093	0	350
POA3093	1	3612
POA3094	0	696
POA3094	1	8554
POA3095	0	2178
POA3095	1	26195
POA3096	0	115
POA3096	1	1796
POA3097	0	127
POA3097	1	1409
POA3099	0	306
POA3099	1	4687
POA3101	0	3611
POA3101	1	20888
POA3102	0	729
POA3102	1	5891
POA3103	0	3343
POA3103	1	12278
POA3104	0	3992
POA3104	1	17310
POA3105	0	1400
POA3105	1	9724
POA3106	0	2613
POA3106	1	14353
POA3107	0	2066
POA3107	1	12098
POA3108	0	6740
POA3108	1	18314
POA3109	0	7166
POA3109	1	23760
POA3111	0	1744
POA3111	1	10900
POA3113	0	654
POA3113	1	7908
POA3114	0	262
POA3114	1	3573
POA3115	0	242
POA3115	1	3601
POA3116	0	1243
POA3116	1	10536
POA3121	0	5478
POA3121	1	26056
POA3122	0	3975
POA3122	1	18347
POA3123	0	2532
POA3123	1	12302
POA3124	0	3222
POA3124	1	18743
POA3125	0	4620
POA3125	1	10527
POA3126	0	1042
POA3126	1	6731
POA3127	0	2487
POA3127	1	16121
POA3128	0	9180
POA3128	1	13661
POA3129	0	4242
POA3129	1	13704
POA3130	0	5625
POA3130	1	27419
POA3131	0	4747
POA3131	1	18444
POA3132	0	2815
POA3132	1	13980
POA3133	0	4389
POA3133	1	18562
POA3134	0	5512
POA3134	1	29095
POA3135	0	2840
POA3135	1	17858
POA3136	0	5595
POA3136	1	40701
POA3137	0	1428
POA3137	1	13130
POA3138	0	2615
POA3138	1	20444
POA3139	0	1057
POA3139	1	13200
POA3140	0	1590
POA3140	1	15758
POA3141	0	6989
POA3141	1	18039
POA3142	0	2171
POA3142	1	10646
POA3143	0	1467
POA3143	1	7909
POA3144	0	1217
POA3144	1	9546
POA3145	0	3775
POA3145	1	19819
POA3146	0	3341
POA3146	1	22790
POA3147	0	2296
POA3147	1	12806
POA3148	0	2371
POA3148	1	7181
POA3149	0	8211
POA3149	1	27129
POA3150	0	16278
POA3150	1	47020
POA3151	0	2791
POA3151	1	7884
POA3152	0	6322
POA3152	1	28618
POA3153	0	3398
POA3153	1	17878
POA3154	0	451
POA3154	1	4049
POA3155	0	3492
POA3155	1	20168
POA3156	0	4231
POA3156	1	34253
POA3158	0	519
POA3158	1	6299
POA3159	0	243
POA3159	1	2350
POA3160	0	769
POA3160	1	8255
POA3161	0	3226
POA3161	1	13677
POA3162	0	2479
POA3162	1	15596
POA3163	0	7811
POA3163	1	24999
POA3165	0	4094
POA3165	1	26065
POA3166	0	5342
POA3166	1	19411
POA3167	0	1823
POA3167	1	8028
POA3168	0	11656
POA3168	1	10224
POA3169	0	5846
POA3169	1	14974
POA3170	0	3673
POA3170	1	16216
POA3171	0	7842
POA3171	1	14332
POA3172	0	3885
POA3172	1	19376
POA3173	0	5531
POA3173	1	24487
POA3174	0	11979
POA3174	1	27714
POA3175	0	16411
POA3175	1	37134
POA3177	0	3975
POA3177	1	7914
POA3178	0	4049
POA3178	1	29522
POA3179	0	988
POA3179	1	5078
POA3180	0	1311
POA3180	1	6334
POA3181	0	4258
POA3181	1	15378
POA3182	0	6211
POA3182	1	16227
POA3183	0	3526
POA3183	1	14438
POA3184	0	2689
POA3184	1	12464
POA3185	0	1956
POA3185	1	11477
POA3186	0	3024
POA3186	1	20228
POA3187	0	2161
POA3187	1	14596
POA3188	0	2246
POA3188	1	16341
POA3189	0	939
POA3189	1	5348
POA3190	0	1567
POA3190	1	10440
POA3191	0	1360
POA3191	1	9566
POA3192	0	3350
POA3192	1	20779
POA3193	0	1948
POA3193	1	18259
POA3194	0	1666
POA3194	1	11555
POA3195	0	3645
POA3195	1	33719
POA3196	0	3078
POA3196	1	23798
POA3197	0	1259
POA3197	1	10773
POA3198	0	2249
POA3198	1	14966
POA3199	0	7721
POA3199	1	48406
POA3200	0	1056
POA3200	1	4655
POA3201	0	2920
POA3201	1	19056
POA3202	0	364
POA3202	1	2462
POA3204	0	5998
POA3204	1	27132
POA3205	0	2519
POA3205	1	9029
POA3206	0	1166
POA3206	1	8877
POA3207	0	3105
POA3207	1	14528
POA3211	0	182
POA3211	1	1171
POA3212	0	2870
POA3212	1	16402
POA3213	0	432
POA3213	1	4321
POA3214	0	5181
POA3214	1	19319
POA3215	0	2656
POA3215	1	19338
POA3216	0	7072
POA3216	1	53051
POA3217	0	2660
POA3217	1	17839
POA3218	0	1683
POA3218	1	13259
POA3219	0	2513
POA3219	1	17796
POA3220	0	2132
POA3220	1	15138
POA3221	0	48
POA3221	1	753
POA3222	0	1521
POA3222	1	17055
POA3223	0	975
POA3223	1	8561
POA3224	0	1221
POA3224	1	13880
POA3225	0	476
POA3225	1	4932
POA3226	0	1247
POA3226	1	16467
POA3227	0	474
POA3227	1	4985
POA3228	0	2184
POA3228	1	21997
POA3230	0	257
POA3230	1	2951
POA3231	0	162
POA3231	1	1409
POA3232	0	235
POA3232	1	1092
POA3233	0	417
POA3233	1	1946
POA3234	0	35
POA3234	1	202
POA3235	0	97
POA3235	1	418
POA3236	0	57
POA3236	1	200
POA3237	0	62
POA3237	1	214
POA3238	0	31
POA3238	1	220
POA3239	0	78
POA3239	1	413
POA3240	0	116
POA3240	1	2053
POA3241	0	316
POA3241	1	2756
POA3242	0	89
POA3242	1	853
POA3243	0	40
POA3243	1	352
POA3249	0	303
POA3249	1	3065
POA3250	0	1413
POA3250	1	11343
POA3251	0	41
POA3251	1	483
POA3254	0	48
POA3254	1	310
POA3260	0	443
POA3260	1	4358
POA3264	0	179
POA3264	1	2075
POA3265	0	334
POA3265	1	2493
POA3266	0	308
POA3266	1	2739
POA3267	0	17
POA3267	1	197
POA3268	0	309
POA3268	1	2243
POA3269	0	71
POA3269	1	605
POA3270	0	22
POA3270	1	300
POA3271	0	42
POA3271	1	146
POA3272	0	181
POA3272	1	1460
POA3273	0	8
POA3273	1	122
POA3274	0	31
POA3274	1	225
POA3275	0	55
POA3275	1	435
POA3276	0	53
POA3276	1	384
POA3277	0	143
POA3277	1	1677
POA3278	0	33
POA3278	1	310
POA3279	0	29
POA3279	1	271
POA3280	0	3593
POA3280	1	29705
POA3281	0	84
POA3281	1	1773
POA3282	0	181
POA3282	1	2307
POA3283	0	114
POA3283	1	1309
POA3284	0	341
POA3284	1	3519
POA3285	0	135
POA3285	1	1120
POA3286	0	51
POA3286	1	481
POA3287	0	45
POA3287	1	373
POA3289	0	55
POA3289	1	749
POA3292	0	33
POA3292	1	158
POA3293	0	27
POA3293	1	309
POA3294	0	99
POA3294	1	868
POA3300	0	912
POA3300	1	9567
POA3301	0	113
POA3301	1	1154
POA3302	0	32
POA3302	1	324
POA3303	0	32
POA3303	1	250
POA3304	0	359
POA3304	1	2427
POA3305	0	1262
POA3305	1	12082
POA3309	0	7
POA3309	1	115
POA3310	0	22
POA3310	1	241
POA3311	0	173
POA3311	1	1534
POA3312	0	110
POA3312	1	913
POA3314	0	41
POA3314	1	528
POA3315	0	173
POA3315	1	1513
POA3317	0	14
POA3317	1	170
POA3318	0	150
POA3318	1	1093
POA3319	0	77
POA3319	1	333
POA3321	0	138
POA3321	1	1642
POA3322	0	15
POA3322	1	161
POA3323	0	9
POA3323	1	82
POA3324	0	53
POA3324	1	524
POA3325	0	42
POA3325	1	414
POA3328	0	173
POA3328	1	2135
POA3329	0	23
POA3329	1	286
POA3330	0	22
POA3330	1	186
POA3331	0	513
POA3331	1	6689
POA3332	0	108
POA3332	1	1073
POA3333	0	80
POA3333	1	784
POA3334	0	88
POA3334	1	456
POA3335	0	1752
POA3335	1	4443
POA3336	0	3711
POA3336	1	14026
POA3337	0	7050
POA3337	1	33674
POA3338	0	8630
POA3338	1	28432
POA3340	0	2864
POA3340	1	22750
POA3341	0	130
POA3341	1	1514
POA3342	0	362
POA3342	1	3584
POA3345	0	134
POA3345	1	1259
POA3350	0	6618
POA3350	1	59404
POA3351	0	788
POA3351	1	8318
POA3352	0	1823
POA3352	1	17099
POA3355	0	1317
POA3355	1	11742
POA3356	0	1649
POA3356	1	13952
POA3357	0	252
POA3357	1	3545
POA3358	0	302
POA3358	1	3138
POA3360	0	59
POA3360	1	744
POA3361	0	79
POA3361	1	616
POA3363	0	411
POA3363	1	3187
POA3364	0	233
POA3364	1	2039
POA3370	0	192
POA3370	1	1708
POA3371	0	202
POA3371	1	888
POA3373	0	278
POA3373	1	2175
POA3374	0	37
POA3374	1	388
POA3375	0	24
POA3375	1	212
POA3377	0	1709
POA3377	1	7893
POA3378	0	11
POA3378	1	129
POA3379	0	93
POA3379	1	656
POA3380	0	899
POA3380	1	5321
POA3381	0	265
POA3381	1	1136
POA3384	0	74
POA3384	1	534
POA3385	0	54
POA3385	1	487
POA3387	0	15
POA3387	1	274
POA3388	0	73
POA3388	1	494
POA3390	0	69
POA3390	1	888
POA3391	0	28
POA3391	1	153
POA3392	0	56
POA3392	1	528
POA3393	0	303
POA3393	1	2311
POA3395	0	15
POA3395	1	335
POA3396	0	56
POA3396	1	638
POA3400	0	1373
POA3400	1	13761
POA3401	0	315
POA3401	1	4281
POA3407	0	26
POA3407	1	390
POA3409	0	85
POA3409	1	902
POA3412	0	17
POA3412	1	278
POA3413	0	16
POA3413	1	180
POA3414	0	137
POA3414	1	1582
POA3415	0	0
POA3415	1	36
POA3418	0	372
POA3418	1	2503
POA3419	0	52
POA3419	1	839
POA3420	0	24
POA3420	1	259
POA3423	0	47
POA3423	1	429
POA3424	0	82
POA3424	1	668
POA3427	0	813
POA3427	1	4856
POA3428	0	77
POA3428	1	591
POA3429	0	3773
POA3429	1	35320
POA3430	0	41
POA3430	1	262
POA3431	0	318
POA3431	1	4072
POA3432	0	17
POA3432	1	168
POA3433	0	13
POA3433	1	194
POA3434	0	470
POA3434	1	5673
POA3435	0	311
POA3435	1	2917
POA3437	0	848
POA3437	1	10867
POA3438	0	171
POA3438	1	2338
POA3440	0	180
POA3440	1	1893
POA3441	0	171
POA3441	1	1279
POA3442	0	792
POA3442	1	7794
POA3444	0	1118
POA3444	1	8948
POA3446	0	108
POA3446	1	993
POA3447	0	66
POA3447	1	458
POA3448	0	103
POA3448	1	878
POA3450	0	1275
POA3450	1	6313
POA3451	0	509
POA3451	1	5310
POA3453	0	171
POA3453	1	1681
POA3458	0	287
POA3458	1	2043
POA3460	0	391
POA3460	1	2408
POA3461	0	568
POA3461	1	4046
POA3462	0	127
POA3462	1	1103
POA3463	0	233
POA3463	1	2355
POA3464	0	81
POA3464	1	1111
POA3465	0	944
POA3465	1	9167
POA3467	0	153
POA3467	1	1203
POA3468	0	23
POA3468	1	244
POA3469	0	66
POA3469	1	203
POA3472	0	163
POA3472	1	1329
POA3475	0	45
POA3475	1	328
POA3477	0	81
POA3477	1	736
POA3478	0	242
POA3478	1	2342
POA3480	0	203
POA3480	1	1602
POA3482	0	56
POA3482	1	151
POA3483	0	93
POA3483	1	789
POA3485	0	47
POA3485	1	244
POA3487	0	12
POA3487	1	70
POA3488	0	13
POA3488	1	76
POA3489	0	-1
POA3489	1	63
POA3490	0	176
POA3490	1	1116
POA3491	0	20
POA3491	1	129
POA3494	0	181
POA3494	1	460
POA3496	0	823
POA3496	1	5641
POA3498	0	778
POA3498	1	5199
POA3500	0	6028
POA3500	1	28537
POA3501	0	164
POA3501	1	1982
POA3505	0	606
POA3505	1	4404
POA3506	0	-1
POA3506	1	34
POA3507	0	36
POA3507	1	135
POA3509	0	30
POA3509	1	198
POA3512	0	32
POA3512	1	337
POA3515	0	176
POA3515	1	2340
POA3516	0	57
POA3516	1	665
POA3517	0	172
POA3517	1	1325
POA3518	0	208
POA3518	1	1113
POA3520	0	15
POA3520	1	141
POA3521	0	73
POA3521	1	699
POA3522	0	41
POA3522	1	297
POA3523	0	595
POA3523	1	3370
POA3525	0	183
POA3525	1	1186
POA3527	0	88
POA3527	1	653
POA3529	0	2
POA3529	1	115
POA3530	0	3
POA3530	1	111
POA3531	0	5
POA3531	1	189
POA3533	0	64
POA3533	1	680
POA3537	0	193
POA3537	1	901
POA3540	0	32
POA3540	1	231
POA3542	0	21
POA3542	1	118
POA3544	0	32
POA3544	1	220
POA3546	0	29
POA3546	1	317
POA3549	0	1584
POA3549	1	2433
POA3550	0	4690
POA3550	1	37149
POA3551	0	2640
POA3551	1	32974
POA3555	0	2257
POA3555	1	18786
POA3556	0	1365
POA3556	1	12723
POA3557	0	88
POA3557	1	765
POA3558	0	141
POA3558	1	830
POA3559	0	89
POA3559	1	474
POA3561	0	387
POA3561	1	4111
POA3562	0	34
POA3562	1	223
POA3563	0	109
POA3563	1	741
POA3564	0	1693
POA3564	1	15387
POA3565	0	10
POA3565	1	124
POA3566	0	67
POA3566	1	511
POA3567	0	51
POA3567	1	614
POA3568	0	265
POA3568	1	2682
POA3570	0	149
POA3570	1	688
POA3571	0	21
POA3571	1	284
POA3572	0	15
POA3572	1	122
POA3573	0	63
POA3573	1	277
POA3575	0	121
POA3575	1	721
POA3576	0	0
POA3576	1	60
POA3579	0	553
POA3579	1	4897
POA3580	0	124
POA3580	1	977
POA3581	0	8
POA3581	1	139
POA3583	0	25
POA3583	1	137
POA3584	0	139
POA3584	1	999
POA3585	0	1701
POA3585	1	9807
POA3586	0	72
POA3586	1	727
POA3588	0	41
POA3588	1	363
POA3589	0	124
POA3589	1	235
POA3590	0	59
POA3590	1	278
POA3591	0	15
POA3591	1	148
POA3594	0	118
POA3594	1	418
POA3595	0	116
POA3595	1	557
POA3596	0	25
POA3596	1	78
POA3597	0	142
POA3597	1	316
POA3599	0	46
POA3599	1	108
POA3607	0	23
POA3607	1	137
POA3608	0	320
POA3608	1	2505
POA3610	0	318
POA3610	1	1282
POA3612	0	265
POA3612	1	1536
POA3614	0	69
POA3614	1	858
POA3616	0	651
POA3616	1	4954
POA3617	0	18
POA3617	1	143
POA3618	0	87
POA3618	1	592
POA3620	0	735
POA3620	1	7605
POA3621	0	218
POA3621	1	2219
POA3622	0	64
POA3622	1	473
POA3623	0	67
POA3623	1	823
POA3624	0	70
POA3624	1	493
POA3629	0	1553
POA3629	1	7983
POA3630	0	6594
POA3630	1	25557
POA3631	0	1754
POA3631	1	12851
POA3633	0	42
POA3633	1	578
POA3634	0	194
POA3634	1	1694
POA3635	0	65
POA3635	1	487
POA3636	0	642
POA3636	1	4733
POA3637	0	83
POA3637	1	559
POA3638	0	179
POA3638	1	2020
POA3639	0	49
POA3639	1	430
POA3640	0	190
POA3640	1	835
POA3641	0	159
POA3641	1	1107
POA3644	0	1376
POA3644	1	8014
POA3646	0	54
POA3646	1	547
POA3647	0	15
POA3647	1	36
POA3649	0	94
POA3649	1	384
POA3658	0	569
POA3658	1	5682
POA3659	0	44
POA3659	1	704
POA3660	0	1066
POA3660	1	6776
POA3662	0	125
POA3662	1	983
POA3663	0	28
POA3663	1	155
POA3664	0	81
POA3664	1	1058
POA3665	0	40
POA3665	1	357
POA3666	0	626
POA3666	1	4516
POA3669	0	199
POA3669	1	1276
POA3670	0	49
POA3670	1	547
POA3672	0	1227
POA3672	1	9595
POA3673	0	182
POA3673	1	1636
POA3675	0	165
POA3675	1	1771
POA3677	0	1816
POA3677	1	17398
POA3678	0	578
POA3678	1	5990
POA3682	0	57
POA3682	1	588
POA3683	0	133
POA3683	1	1615
POA3685	0	188
POA3685	1	2747
POA3687	0	76
POA3687	1	985
POA3688	0	132
POA3688	1	1202
POA3690	0	3467
POA3690	1	31584
POA3691	0	859
POA3691	1	11912
POA3695	0	25
POA3695	1	463
POA3697	0	56
POA3697	1	512
POA3698	0	120
POA3698	1	892
POA3699	0	213
POA3699	1	1029
POA3700	0	133
POA3700	1	1270
POA3701	0	131
POA3701	1	970
POA3704	0	4
POA3704	1	22
POA3705	0	58
POA3705	1	196
POA3707	0	238
POA3707	1	1633
POA3708	0	7
POA3708	1	59
POA3709	0	44
POA3709	1	263
POA3711	0	80
POA3711	1	511
POA3712	0	45
POA3712	1	309
POA3713	0	138
POA3713	1	885
POA3714	0	308
POA3714	1	3441
POA3715	0	54
POA3715	1	317
POA3717	0	484
POA3717	1	3060
POA3718	0	9
POA3718	1	82
POA3719	0	41
POA3719	1	379
POA3720	0	66
POA3720	1	600
POA3722	0	525
POA3722	1	5290
POA3723	0	648
POA3723	1	3079
POA3725	0	85
POA3725	1	560
POA3726	0	49
POA3726	1	362
POA3727	0	38
POA3727	1	265
POA3728	0	57
POA3728	1	630
POA3730	0	866
POA3730	1	8853
POA3732	0	65
POA3732	1	543
POA3733	0	19
POA3733	1	201
POA3735	0	52
POA3735	1	586
POA3737	0	406
POA3737	1	4020
POA3738	0	21
POA3738	1	176
POA3739	0	48
POA3739	1	191
POA3740	0	84
POA3740	1	1099
POA3741	0	514
POA3741	1	2912
POA3744	0	55
POA3744	1	467
POA3746	0	27
POA3746	1	355
POA3747	0	523
POA3747	1	4531
POA3749	0	168
POA3749	1	1955
POA3750	0	5934
POA3750	1	18473
POA3751	0	21
POA3751	1	129
POA3752	0	3194
POA3752	1	21795
POA3753	0	701
POA3753	1	3941
POA3754	0	6867
POA3754	1	43627
POA3755	0	30
POA3755	1	216
POA3756	0	2129
POA3756	1	13802
POA3757	0	984
POA3757	1	8751
POA3758	0	245
POA3758	1	2036
POA3759	0	82
POA3759	1	981
POA3760	0	25
POA3760	1	331
POA3761	0	122
POA3761	1	1064
POA3762	0	22
POA3762	1	95
POA3763	0	151
POA3763	1	1511
POA3764	0	1099
POA3764	1	9479
POA3765	0	506
POA3765	1	6394
POA3766	0	86
POA3766	1	1191
POA3767	0	108
POA3767	1	1163
POA3770	0	288
POA3770	1	3018
POA3775	0	346
POA3775	1	3734
POA3777	0	1055
POA3777	1	9867
POA3778	0	18
POA3778	1	183
POA3779	0	85
POA3779	1	416
POA3781	0	584
POA3781	1	4054
POA3782	0	680
POA3782	1	7294
POA3783	0	365
POA3783	1	2194
POA3785	0	14
POA3785	1	55
POA3786	0	145
POA3786	1	1379
POA3787	0	98
POA3787	1	863
POA3788	0	197
POA3788	1	1576
POA3789	0	40
POA3789	1	254
POA3791	0	104
POA3791	1	1314
POA3792	0	68
POA3792	1	978
POA3793	0	332
POA3793	1	3319
POA3795	0	117
POA3795	1	1206
POA3796	0	558
POA3796	1	9241
POA3797	0	459
POA3797	1	3305
POA3799	0	862
POA3799	1	5089
POA3802	0	4208
POA3802	1	20247
POA3803	0	2654
POA3803	1	8701
POA3804	0	798
POA3804	1	7668
POA3805	0	10455
POA3805	1	48145
POA3806	0	7535
POA3806	1	43773
POA3807	0	750
POA3807	1	6905
POA3808	0	289
POA3808	1	2858
POA3809	0	3275
POA3809	1	16387
POA3810	0	9562
POA3810	1	46026
POA3812	0	298
POA3812	1	2190
POA3813	0	113
POA3813	1	850
POA3814	0	261
POA3814	1	2343
POA3815	0	321
POA3815	1	3372
POA3816	0	424
POA3816	1	2803
POA3818	0	1590
POA3818	1	15723
POA3820	0	2011
POA3820	1	18043
POA3821	0	302
POA3821	1	2840
POA3822	0	108
POA3822	1	893
POA3823	0	160
POA3823	1	1957
POA3824	0	518
POA3824	1	4920
POA3825	0	2254
POA3825	1	18824
POA3831	0	250
POA3831	1	1762
POA3832	0	18
POA3832	1	227
POA3833	0	73
POA3833	1	267
POA3835	0	35
POA3835	1	440
POA3840	0	2618
POA3840	1	14607
POA3842	0	612
POA3842	1	4312
POA3844	0	3475
POA3844	1	27704
POA3847	0	316
POA3847	1	1962
POA3850	0	1648
POA3850	1	13824
POA3851	0	1396
POA3851	1	4835
POA3852	0	11
POA3852	1	199
POA3854	0	86
POA3854	1	1392
POA3856	0	102
POA3856	1	983
POA3857	0	53
POA3857	1	336
POA3858	0	460
POA3858	1	2665
POA3859	0	125
POA3859	1	820
POA3860	0	756
POA3860	1	6699
POA3862	0	298
POA3862	1	3249
POA3864	0	28
POA3864	1	213
POA3865	0	110
POA3865	1	417
POA3869	0	137
POA3869	1	1601
POA3870	0	164
POA3870	1	1155
POA3871	0	321
POA3871	1	2718
POA3873	0	20
POA3873	1	304
POA3874	0	63
POA3874	1	547
POA3875	0	2136
POA3875	1	17879
POA3878	0	87
POA3878	1	1219
POA3880	0	327
POA3880	1	3908
POA3882	0	91
POA3882	1	1231
POA3885	0	178
POA3885	1	1698
POA3886	0	41
POA3886	1	374
POA3887	0	40
POA3887	1	228
POA3888	0	417
POA3888	1	3085
POA3889	0	39
POA3889	1	132
POA3890	0	59
POA3890	1	276
POA3891	0	29
POA3891	1	92
POA3892	0	135
POA3892	1	1048
POA3893	0	0
POA3893	1	25
POA3895	0	11
POA3895	1	187
POA3896	0	43
POA3896	1	308
POA3898	0	136
POA3898	1	569
POA3900	0	36
POA3900	1	137
POA3902	0	50
POA3902	1	373
POA3903	0	99
POA3903	1	762
POA3904	0	192
POA3904	1	1707
POA3909	0	1203
POA3909	1	7510
POA3910	0	2016
POA3910	1	21572
POA3911	0	282
POA3911	1	3232
POA3912	0	1250
POA3912	1	14383
POA3913	0	253
POA3913	1	3196
POA3915	0	1360
POA3915	1	9363
POA3916	0	73
POA3916	1	963
POA3918	0	331
POA3918	1	3945
POA3919	0	325
POA3919	1	3018
POA3920	0	45
POA3920	1	1079
POA3921	0	23
POA3921	1	116
POA3922	0	1232
POA3922	1	8886
POA3923	0	117
POA3923	1	719
POA3925	0	653
POA3925	1	3897
POA3926	0	324
POA3926	1	3097
POA3927	0	197
POA3927	1	1660
POA3928	0	45
POA3928	1	408
POA3929	0	171
POA3929	1	959
POA3930	0	1702
POA3930	1	17032
POA3931	0	2726
POA3931	1	23033
POA3933	0	84
POA3933	1	920
POA3934	0	1738
POA3934	1	18108
POA3936	0	1466
POA3936	1	11900
POA3937	0	171
POA3937	1	1546
POA3938	0	253
POA3938	1	3058
POA3939	0	1847
POA3939	1	14053
POA3940	0	614
POA3940	1	4632
POA3941	0	1548
POA3941	1	12043
POA3942	0	339
POA3942	1	2447
POA3943	0	249
POA3943	1	1764
POA3944	0	79
POA3944	1	708
POA3945	0	119
POA3945	1	973
POA3946	0	36
POA3946	1	267
POA3950	0	426
POA3950	1	4707
POA3951	0	96
POA3951	1	924
POA3953	0	753
POA3953	1	7441
POA3954	0	22
POA3954	1	344
POA3956	0	310
POA3956	1	2727
POA3957	0	24
POA3957	1	286
POA3958	0	41
POA3958	1	243
POA3959	0	138
POA3959	1	1085
POA3960	0	324
POA3960	1	2391
POA3962	0	128
POA3962	1	826
POA3964	0	14
POA3964	1	160
POA3965	0	34
POA3965	1	186
POA3966	0	60
POA3966	1	484
POA3967	0	9
POA3967	1	99
POA3971	0	470
POA3971	1	3725
POA3975	0	3939
POA3975	1	14109
POA3976	0	7121
POA3976	1	18961
POA3977	0	22318
POA3977	1	94825
POA3978	0	10237
POA3978	1	32965
POA3979	0	45
POA3979	1	320
POA3980	0	373
POA3980	1	3198
POA3981	0	538
POA3981	1	4899
POA3984	0	841
POA3984	1	6533
POA3987	0	212
POA3987	1	1432
POA3988	0	106
POA3988	1	988
POA3990	0	12
POA3990	1	106
POA3991	0	41
POA3991	1	364
POA3992	0	140
POA3992	1	1141
POA3995	0	1203
POA3995	1	10393
POA3996	0	512
POA3996	1	6137
POA4000	0	8565
POA4000	1	11776
POA4005	0	3135
POA4005	1	14579
POA4006	0	7507
POA4006	1	16904
POA4007	0	2762
POA4007	1	12689
POA4008	0	157
POA4008	1	216
POA4009	0	6
POA4009	1	5
POA4010	0	706
POA4010	1	2740
POA4011	0	2279
POA4011	1	13534
POA4012	0	3573
POA4012	1	19867
POA4013	0	808
POA4013	1	4068
POA4014	0	1634
POA4014	1	11556
POA4017	0	4028
POA4017	1	33728
POA4018	0	2710
POA4018	1	11387
POA4019	0	2712
POA4019	1	17864
POA4020	0	3274
POA4020	1	22329
POA4021	0	1473
POA4021	1	8272
POA4022	0	905
POA4022	1	6633
POA4025	0	124
POA4025	1	185
POA4030	0	3066
POA4030	1	15526
POA4031	0	1679
POA4031	1	12613
POA4032	0	3783
POA4032	1	14606
POA4034	0	6915
POA4034	1	39826
POA4035	0	2575
POA4035	1	24748
POA4036	0	817
POA4036	1	6183
POA4037	0	520
POA4037	1	7302
POA4051	0	3474
POA4051	1	26100
POA4053	0	4863
POA4053	1	42741
POA4054	0	1234
POA4054	1	12752
POA4055	0	1686
POA4055	1	20678
POA4059	0	3142
POA4059	1	10598
POA4060	0	1114
POA4060	1	12336
POA4061	0	1456
POA4061	1	15862
POA4064	0	1840
POA4064	1	10351
POA4065	0	801
POA4065	1	9370
POA4066	0	3703
POA4066	1	14906
POA4067	0	3600
POA4067	1	8620
POA4068	0	5443
POA4068	1	20233
POA4069	0	4162
POA4069	1	31365
POA4070	0	1372
POA4070	1	10673
POA4073	0	936
POA4073	1	8357
POA4074	0	2722
POA4074	1	21349
POA4075	0	3110
POA4075	1	22396
POA4076	0	4243
POA4076	1	4110
POA4077	0	9012
POA4077	1	26793
POA4078	0	4685
POA4078	1	21578
POA4101	0	11061
POA4101	1	24185
POA4102	0	3151
POA4102	1	7672
POA4103	0	2622
POA4103	1	12373
POA4104	0	983
POA4104	1	6079
POA4105	0	1851
POA4105	1	12078
POA4106	0	382
POA4106	1	1290
POA4107	0	890
POA4107	1	5900
POA4108	0	1777
POA4108	1	4411
POA4109	0	11855
POA4109	1	25848
POA4110	0	3905
POA4110	1	12556
POA4111	0	186
POA4111	1	899
POA4112	0	1630
POA4112	1	7107
POA4113	0	8637
POA4113	1	20887
POA4114	0	9887
POA4114	1	19815
POA4115	0	4084
POA4115	1	16085
POA4116	0	7150
POA4116	1	20309
POA4117	0	828
POA4117	1	2126
POA4118	0	5738
POA4118	1	25755
POA4119	0	1368
POA4119	1	5441
POA4120	0	1846
POA4120	1	8541
POA4121	0	2693
POA4121	1	23369
POA4122	0	8510
POA4122	1	38637
POA4123	0	4302
POA4123	1	18555
POA4124	0	3400
POA4124	1	20045
POA4125	0	2996
POA4125	1	9897
POA4127	0	5047
POA4127	1	22159
POA4128	0	2413
POA4128	1	14523
POA4129	0	1034
POA4129	1	5730
POA4130	0	875
POA4130	1	8265
POA4131	0	3432
POA4131	1	8349
POA4132	0	7496
POA4132	1	19574
POA4133	0	5648
POA4133	1	16824
POA4151	0	2688
POA4151	1	15444
POA4152	0	5108
POA4152	1	42462
POA4153	0	487
POA4153	1	4011
POA4154	0	1300
POA4154	1	10149
POA4155	0	116
POA4155	1	1359
POA4156	0	405
POA4156	1	2983
POA4157	0	2248
POA4157	1	17523
POA4158	0	394
POA4158	1	3483
POA4159	0	1642
POA4159	1	13174
POA4160	0	1943
POA4160	1	17101
POA4161	0	1753
POA4161	1	14719
POA4163	0	1980
POA4163	1	13870
POA4164	0	2209
POA4164	1	17054
