POA_CODE_2021	FamilyHousehold	IncomeHousehold.max	households
POA3523	1	0	13
POA3523	1	7875	3
POA3523	1	15750	10
POA3523	1	21000	8
POA3523	1	26250	21
POA3523	1	34125	27
POA3523	1	42000	125
POA3523	1	52500	94
POA3523	1	65625	93
POA3523	1	78750	108
POA3523	1	91875	52
POA3523	1	105000	64
POA3523	1	131250	109
POA3523	1	157500	69
POA3523	1	183750	41
POA3523	1	210000	29
POA3523	1	Inf	40
POA3525	0		15
POA3525	0	0	11
POA3525	0	21000	19
POA3525	0	26250	55
POA3525	0	34125	20
POA3525	0	42000	18
POA3525	0	52500	20
POA3525	0	65625	19
POA3525	0	78750	5
POA3525	0	91875	6
POA3525	0	105000	4
POA3525	0	131250	10
POA3525	1		37
POA3525	1	0	3
POA3525	1	15750	6
POA3525	1	26250	12
POA3525	1	34125	12
POA3525	1	42000	42
POA3525	1	52500	36
POA3525	1	65625	39
POA3525	1	78750	29
POA3525	1	91875	14
POA3525	1	105000	28
POA3525	1	131250	36
POA3525	1	157500	23
POA3525	1	183750	20
POA3525	1	210000	7
POA3525	1	Inf	16
POA3527	0		4
POA3527	0	15750	4
POA3527	0	21000	8
POA3527	0	26250	39
POA3527	0	34125	17
POA3527	0	42000	14
POA3527	0	52500	14
POA3527	0	65625	9
POA3527	0	78750	10
POA3527	0	91875	3
POA3527	0	105000	3
POA3527	0	131250	3
POA3527	1		20
POA3527	1	0	3
POA3527	1	7875	4
POA3527	1	26250	6
POA3527	1	34125	3
POA3527	1	42000	21
POA3527	1	52500	18
POA3527	1	65625	14
POA3527	1	78750	23
POA3527	1	91875	8
POA3527	1	105000	21
POA3527	1	131250	24
POA3527	1	157500	13
POA3527	1	183750	16
POA3527	1	210000	5
POA3527	1	Inf	9
POA3529	0	26250	3
POA3529	1	26250	3
POA3529	1	42000	3
POA3529	1	52500	3
POA3529	1	131250	5
POA3529	1	210000	3
POA3529	1	Inf	8
POA3530	0	26250	13
POA3530	0	34125	4
POA3530	0	78750	4
POA3530	0	105000	3
POA3530	1	52500	3
POA3530	1	91875	3
POA3530	1	105000	5
POA3530	1	131250	4
POA3530	1	157500	3
POA3531	0		9
POA3531	0	26250	3
POA3531	0	34125	4
POA3531	0	52500	10
POA3531	1		11
POA3531	1	42000	9
POA3531	1	52500	9
POA3531	1	78750	4
POA3531	1	91875	3
POA3531	1	131250	6
POA3531	1	Inf	3
POA3533	0		12
POA3533	0	15750	4
POA3533	0	21000	18
POA3533	0	26250	40
POA3533	0	34125	13
POA3533	0	42000	7
POA3533	0	52500	17
POA3533	0	65625	8
POA3533	0	78750	3
POA3533	0	105000	3
POA3533	0	131250	3
POA3533	1		15
POA3533	1	26250	4
POA3533	1	34125	9
POA3533	1	42000	22
POA3533	1	52500	15
POA3533	1	65625	20
POA3533	1	78750	11
POA3533	1	91875	13
POA3533	1	105000	16
POA3533	1	131250	20
POA3533	1	157500	12
POA3533	1	183750	10
POA3533	1	210000	6
POA3533	1	Inf	19
POA3537	0		5
POA3537	0	0	3
POA3537	0	15750	6
POA3537	0	21000	12
POA3537	0	26250	27
POA3537	0	34125	15
POA3537	0	42000	15
POA3537	0	52500	17
POA3537	0	65625	11
POA3537	0	78750	4
POA3537	0	91875	3
POA3537	0	105000	3
POA3537	0	Inf	5
POA3537	1		21
POA3537	1	0	6
POA3537	1	21000	5
POA3537	1	26250	13
POA3537	1	34125	6
POA3537	1	42000	22
POA3537	1	52500	22
POA3537	1	65625	14
POA3537	1	78750	29
POA3537	1	91875	17
POA3537	1	105000	19
POA3537	1	131250	24
POA3537	1	157500	22
POA3537	1	183750	10
POA3537	1	210000	4
POA3537	1	Inf	19
POA3540	0		4
POA3540	0	0	3
POA3540	0	21000	3
POA3540	0	26250	13
POA3540	0	34125	4
POA3540	0	42000	3
POA3540	0	52500	8
POA3540	1	26250	4
POA3540	1	34125	4
POA3540	1	42000	9
POA3540	1	52500	9
POA3540	1	65625	10
POA3540	1	78750	6
POA3540	1	91875	4
POA3540	1	105000	4
POA3540	1	131250	7
POA3540	1	183750	5
POA3540	1	Inf	3
POA3542	0	15750	3
POA3542	0	21000	4
POA3542	0	26250	3
POA3542	0	34125	4
POA3542	0	52500	3
POA3542	1	26250	8
POA3542	1	42000	3
POA3542	1	52500	4
POA3542	1	78750	3
POA3542	1	105000	4
POA3542	1	131250	3
POA3542	1	157500	5
POA3542	1	210000	3
POA3542	1	Inf	4
POA3544	0		4
POA3544	0	26250	13
POA3544	0	52500	4
POA3544	1	0	3
POA3544	1	34125	4
POA3544	1	42000	7
POA3544	1	52500	5
POA3544	1	65625	3
POA3544	1	78750	8
POA3544	1	91875	4
POA3544	1	131250	13
POA3544	1	157500	4
POA3544	1	183750	3
POA3544	1	Inf	5
POA3546	0		6
POA3546	0	21000	3
POA3546	0	26250	15
POA3546	0	34125	5
POA3546	0	42000	3
POA3546	0	65625	3
POA3546	0	78750	3
POA3546	0	105000	3
POA3546	0	131250	6
POA3546	1		3
POA3546	1	0	4
POA3546	1	26250	6
POA3546	1	42000	11
POA3546	1	52500	6
POA3546	1	65625	13
POA3546	1	78750	7
POA3546	1	91875	7
POA3546	1	105000	11
POA3546	1	131250	10
POA3546	1	157500	6
POA3546	1	183750	9
POA3546	1	Inf	3
POA3549	0		37
POA3549	0	0	17
POA3549	0	7875	5
POA3549	0	15750	11
POA3549	0	21000	29
POA3549	0	26250	55
POA3549	0	34125	41
POA3549	0	42000	20
POA3549	0	52500	24
POA3549	0	65625	36
POA3549	0	78750	19
POA3549	0	91875	6
POA3549	0	105000	13
POA3549	0	131250	26
POA3549	0	157500	4
POA3549	0	183750	4
POA3549	0	210000	6
POA3549	0	Inf	7
POA3549	1		78
POA3549	1	0	21
POA3549	1	15750	8
POA3549	1	21000	9
POA3549	1	26250	12
POA3549	1	34125	15
POA3549	1	42000	45
POA3549	1	52500	62
POA3549	1	65625	65
POA3549	1	78750	61
POA3549	1	91875	43
POA3549	1	105000	52
POA3549	1	131250	102
POA3549	1	157500	60
POA3549	1	183750	49
POA3549	1	210000	32
POA3549	1	Inf	61
POA3550	0		333
POA3550	0	0	159
POA3550	0	7875	75
POA3550	0	15750	202
POA3550	0	21000	451
POA3550	0	26250	1061
POA3550	0	34125	817
POA3550	0	42000	520
POA3550	0	52500	641
POA3550	0	65625	638
POA3550	0	78750	472
POA3550	0	91875	405
POA3550	0	105000	282
POA3550	0	131250	427
POA3550	0	157500	74
POA3550	0	183750	85
POA3550	0	210000	20
POA3550	0	Inf	138
POA3550	1		686
POA3550	1	0	57
POA3550	1	7875	36
POA3550	1	15750	40
POA3550	1	21000	53
POA3550	1	26250	191
POA3550	1	34125	301
POA3550	1	42000	681
POA3550	1	52500	683
POA3550	1	65625	820
POA3550	1	78750	945
POA3550	1	91875	649
POA3550	1	105000	665
POA3550	1	131250	1379
POA3550	1	157500	990
POA3550	1	183750	753
POA3550	1	210000	439
POA3550	1	Inf	1057
POA3551	0		98
POA3551	0	0	85
POA3551	0	7875	27
POA3551	0	15750	49
POA3551	0	21000	98
POA3551	0	26250	313
POA3551	0	34125	177
POA3551	0	42000	145
POA3551	0	52500	196
POA3551	0	65625	231
POA3551	0	78750	143
POA3551	0	91875	132
POA3551	0	105000	129
POA3551	0	131250	153
POA3551	0	157500	23
POA3551	0	183750	31
POA3551	0	210000	9
POA3551	0	Inf	38
POA3551	1		690
POA3551	1	0	73
POA3551	1	7875	36
POA3551	1	15750	32
POA3551	1	21000	20
POA3551	1	26250	114
POA3551	1	34125	126
POA3551	1	42000	514
POA3551	1	52500	457
POA3551	1	65625	571
POA3551	1	78750	656
POA3551	1	91875	557
POA3551	1	105000	602
POA3551	1	131250	1479
POA3551	1	157500	1153
POA3551	1	183750	974
POA3551	1	210000	604
POA3551	1	Inf	1126
POA3555	0		164
POA3555	0	0	74
POA3555	0	7875	40
POA3555	0	15750	79
POA3555	0	21000	234
POA3555	0	26250	607
POA3555	0	34125	394
POA3555	0	42000	259
POA3555	0	52500	291
POA3555	0	65625	292
POA3555	0	78750	207
POA3555	0	91875	153
POA3555	0	105000	121
POA3555	0	131250	157
POA3555	0	157500	30
POA3555	0	183750	25
POA3555	0	210000	5
POA3555	0	Inf	23
POA3555	1		382
POA3555	1	0	29
POA3555	1	7875	25
POA3555	1	15750	21
POA3555	1	21000	42
POA3555	1	26250	131
POA3555	1	34125	124
POA3555	1	42000	471
POA3555	1	52500	449
POA3555	1	65625	492
POA3555	1	78750	509
POA3555	1	91875	373
POA3555	1	105000	336
POA3555	1	131250	727
POA3555	1	157500	473
POA3555	1	183750	363
POA3555	1	210000	176
POA3555	1	Inf	291
POA3556	0		110
POA3556	0	0	51
POA3556	0	7875	21
POA3556	0	15750	72
POA3556	0	21000	153
POA3556	0	26250	413
POA3556	0	34125	233
POA3556	0	42000	147
POA3556	0	52500	189
POA3556	0	65625	173
POA3556	0	78750	110
POA3556	0	91875	77
POA3556	0	105000	73
POA3556	0	131250	44
POA3556	0	157500	7
POA3556	0	183750	5
POA3556	0	210000	5
POA3556	0	Inf	12
POA3556	1		271
POA3556	1	0	30
POA3556	1	7875	10
POA3556	1	15750	12
POA3556	1	21000	23
POA3556	1	26250	72
POA3556	1	34125	91
POA3556	1	42000	323
POA3556	1	52500	305
POA3556	1	65625	309
POA3556	1	78750	400
POA3556	1	91875	244
POA3556	1	105000	274
POA3556	1	131250	515
POA3556	1	157500	313
POA3556	1	183750	201
POA3556	1	210000	106
POA3556	1	Inf	147
POA3557	0	0	4
POA3557	0	15750	4
POA3557	0	21000	4
POA3557	0	26250	13
POA3557	0	34125	3
POA3557	0	42000	9
POA3557	0	52500	7
POA3557	0	65625	15
POA3557	0	78750	4
POA3557	0	91875	9
POA3557	0	131250	4
POA3557	1		13
POA3557	1	0	3
POA3557	1	26250	5
POA3557	1	34125	4
POA3557	1	42000	15
POA3557	1	52500	13
POA3557	1	65625	6
POA3557	1	78750	13
POA3557	1	91875	24
POA3557	1	105000	18
POA3557	1	131250	42
POA3557	1	157500	32
POA3557	1	183750	12
POA3557	1	210000	6
POA3557	1	Inf	19
POA3558	0		7
POA3558	0	0	3
POA3558	0	15750	11
POA3558	0	21000	14
POA3558	0	26250	39
POA3558	0	34125	19
POA3558	0	42000	17
POA3558	0	52500	16
POA3558	0	65625	14
POA3558	0	78750	5
POA3558	0	91875	6
POA3558	1		17
POA3558	1	0	3
POA3558	1	15750	3
POA3558	1	26250	13
POA3558	1	34125	5
POA3558	1	42000	25
POA3558	1	52500	20
POA3558	1	65625	19
POA3558	1	78750	35
POA3558	1	91875	17
POA3558	1	105000	19
POA3558	1	131250	24
POA3558	1	157500	17
POA3558	1	183750	10
POA3558	1	210000	7
POA3558	1	Inf	18
POA3559	0		3
POA3559	0	15750	3
POA3559	0	21000	3
POA3559	0	26250	17
POA3559	0	34125	6
POA3559	0	42000	5
POA3559	0	52500	8
POA3559	0	65625	6
POA3559	0	78750	4
POA3559	0	131250	6
POA3559	1		16
POA3559	1	0	3
POA3559	1	26250	5
POA3559	1	34125	5
POA3559	1	42000	18
POA3559	1	52500	9
POA3559	1	65625	12
POA3559	1	78750	9
POA3559	1	91875	5
POA3559	1	105000	9
POA3559	1	131250	24
POA3559	1	157500	19
POA3559	1	183750	10
POA3559	1	210000	3
POA3559	1	Inf	6
POA3561	0		36
POA3561	0	0	14
POA3561	0	7875	5
POA3561	0	15750	23
POA3561	0	21000	48
POA3561	0	26250	133
POA3561	0	34125	77
POA3561	0	42000	38
POA3561	0	52500	40
POA3561	0	65625	47
POA3561	0	78750	33
POA3561	0	91875	15
POA3561	0	105000	23
POA3561	0	131250	17
POA3561	0	183750	4
POA3561	0	210000	4
POA3561	0	Inf	11
POA3561	1		104
POA3561	1	0	17
POA3561	1	7875	11
POA3561	1	15750	5
POA3561	1	21000	3
POA3561	1	26250	26
POA3561	1	34125	30
POA3561	1	42000	114
POA3561	1	52500	102
POA3561	1	65625	103
POA3561	1	78750	107
POA3561	1	91875	68
POA3561	1	105000	85
POA3561	1	131250	138
POA3561	1	157500	105
POA3561	1	183750	78
POA3561	1	210000	37
POA3561	1	Inf	65
POA3562	0	21000	4
POA3562	0	26250	6
POA3562	0	65625	3
POA3562	1		12
POA3562	1	26250	3
POA3562	1	52500	5
POA3562	1	91875	7
POA3562	1	105000	3
POA3562	1	131250	8
POA3562	1	157500	5
POA3562	1	183750	6
POA3562	1	210000	3
POA3562	1	Inf	6
POA3563	0		8
POA3563	0	7875	4
POA3563	0	15750	3
POA3563	0	21000	7
POA3563	0	26250	25
POA3563	0	34125	12
POA3563	0	42000	4
POA3563	0	52500	12
POA3563	0	65625	8
POA3563	0	78750	10
POA3563	0	91875	3
POA3563	0	131250	3
POA3563	1		27
POA3563	1	0	4
POA3563	1	21000	3
POA3563	1	26250	3
POA3563	1	34125	9
POA3563	1	42000	19
POA3563	1	52500	18
POA3563	1	65625	10
POA3563	1	78750	22
POA3563	1	91875	7
POA3563	1	105000	17
POA3563	1	131250	21
POA3563	1	157500	21
POA3563	1	183750	11
POA3563	1	210000	7
POA3563	1	Inf	8
POA3564	0		152
POA3564	0	0	74
POA3564	0	7875	36
POA3564	0	15750	66
POA3564	0	21000	159
POA3564	0	26250	388
POA3564	0	34125	212
POA3564	0	42000	157
POA3564	0	52500	196
POA3564	0	65625	189
POA3564	0	78750	104
POA3564	0	91875	114
POA3564	0	105000	55
POA3564	0	131250	105
POA3564	0	157500	10
POA3564	0	183750	23
POA3564	0	Inf	30
POA3564	1		388
POA3564	1	0	52
POA3564	1	7875	30
POA3564	1	15750	18
POA3564	1	21000	33
POA3564	1	26250	111
POA3564	1	34125	105
POA3564	1	42000	368
POA3564	1	52500	265
POA3564	1	65625	332
POA3564	1	78750	404
POA3564	1	91875	273
POA3564	1	105000	299
POA3564	1	131250	611
POA3564	1	157500	413
POA3564	1	183750	289
POA3564	1	210000	172
POA3564	1	Inf	374
POA3565	0	21000	3
POA3565	1		5
POA3565	1	91875	3
POA3565	1	105000	4
POA3565	1	131250	9
POA3565	1	183750	6
POA3566	0		4
POA3566	0	7875	3
POA3566	0	15750	4
POA3566	0	21000	10
POA3566	0	26250	21
POA3566	0	34125	3
POA3566	0	42000	5
POA3566	0	52500	9
POA3566	0	65625	9
POA3566	1		14
POA3566	1	0	3
POA3566	1	26250	7
POA3566	1	34125	6
POA3566	1	42000	18
POA3566	1	52500	11
POA3566	1	65625	13
POA3566	1	78750	20
POA3566	1	91875	15
POA3566	1	105000	7
POA3566	1	131250	19
POA3566	1	157500	8
POA3566	1	183750	7
POA3566	1	210000	10
POA3566	1	Inf	5
POA3567	0		3
POA3567	0	0	4
POA3567	0	15750	11
POA3567	0	21000	10
POA3567	0	26250	12
POA3567	0	34125	7
POA3567	0	42000	3
POA3567	0	52500	7
POA3567	0	65625	3
POA3567	0	105000	4
POA3567	0	131250	3
POA3567	1		24
POA3567	1	0	5
POA3567	1	26250	6
POA3567	1	34125	4
POA3567	1	42000	23
POA3567	1	52500	24
POA3567	1	65625	12
POA3567	1	78750	16
POA3567	1	91875	15
POA3567	1	105000	9
POA3567	1	131250	21
POA3567	1	157500	14
POA3567	1	183750	10
POA3567	1	210000	4
POA3567	1	Inf	11
POA3568	0		30
POA3568	0	0	9
POA3568	0	15750	10
POA3568	0	21000	32
POA3568	0	26250	107
POA3568	0	34125	53
POA3568	0	42000	30
POA3568	0	52500	42
POA3568	0	65625	25
POA3568	0	78750	29
POA3568	0	91875	21
POA3568	0	105000	9
POA3568	0	131250	12
POA3568	0	157500	5
POA3568	0	183750	3
POA3568	0	Inf	9
POA3568	1		68
POA3568	1	0	10
POA3568	1	7875	7
POA3568	1	15750	3
POA3568	1	21000	7
POA3568	1	26250	24
POA3568	1	34125	15
POA3568	1	42000	74
POA3568	1	52500	57
POA3568	1	65625	84
POA3568	1	78750	83
POA3568	1	91875	52
POA3568	1	105000	55
POA3568	1	131250	87
POA3568	1	157500	68
POA3568	1	183750	30
POA3568	1	210000	22
POA3568	1	Inf	40
POA3570	0		4
POA3570	0	7875	3
POA3570	0	21000	3
POA3570	0	26250	16
POA3570	0	34125	8
POA3570	0	42000	5
POA3570	0	52500	4
POA3570	0	65625	3
POA3570	0	105000	5
POA3570	0	131250	6
POA3570	1		21
POA3570	1	15750	5
POA3570	1	26250	7
POA3570	1	34125	11
POA3570	1	42000	23
POA3570	1	52500	23
POA3570	1	65625	19
POA3570	1	78750	15
POA3570	1	91875	22
POA3570	1	105000	20
POA3570	1	131250	27
POA3570	1	157500	17
POA3570	1	183750	18
POA3570	1	210000	6
POA3570	1	Inf	11
POA3571	0	21000	3
POA3571	0	26250	10
POA3571	0	34125	5
POA3571	0	65625	4
POA3571	1		12
POA3571	1	0	5
POA3571	1	42000	4
POA3571	1	52500	6
POA3571	1	65625	8
POA3571	1	78750	6
POA3571	1	91875	5
POA3571	1	105000	10
POA3571	1	131250	21
POA3571	1	157500	12
POA3571	1	183750	4
POA3571	1	210000	3
POA3571	1	Inf	5
POA3572	0	42000	7
POA3572	1		4
POA3572	1	52500	4
POA3572	1	78750	6
POA3572	1	91875	7
POA3572	1	105000	3
POA3572	1	131250	8
POA3572	1	157500	5
POA3572	1	Inf	5
POA3573	0	15750	3
POA3573	0	21000	8
POA3573	0	26250	8
POA3573	0	34125	3
POA3573	0	42000	4
POA3573	0	52500	8
POA3573	0	65625	3
POA3573	0	91875	3
POA3573	1		13
POA3573	1	26250	4
POA3573	1	34125	3
POA3573	1	42000	3
POA3573	1	52500	8
POA3573	1	65625	3
POA3573	1	78750	13
POA3573	1	91875	8
POA3573	1	105000	6
POA3573	1	131250	13
POA3573	1	157500	8
POA3573	1	Inf	8
POA3575	0		9
POA3575	0	0	9
POA3575	0	15750	5
POA3575	0	21000	13
POA3575	0	26250	21
POA3575	0	34125	11
POA3575	0	42000	10
POA3575	0	52500	14
POA3575	0	65625	11
POA3575	0	78750	6
POA3575	0	91875	3
POA3575	1		23
POA3575	1	0	5
POA3575	1	21000	5
POA3575	1	26250	8
POA3575	1	34125	6
POA3575	1	42000	20
POA3575	1	52500	14
POA3575	1	65625	16
POA3575	1	78750	18
POA3575	1	91875	13
POA3575	1	105000	14
POA3575	1	131250	26
POA3575	1	157500	9
POA3575	1	183750	3
POA3575	1	210000	5
POA3575	1	Inf	12
POA3576	0	26250	3
POA3576	1		3
POA3576	1	65625	4
POA3576	1	91875	4
POA3576	1	157500	3
POA3579	0		62
POA3579	0	0	21
POA3579	0	7875	13
POA3579	0	15750	26
POA3579	0	21000	58
POA3579	0	26250	213
POA3579	0	34125	105
POA3579	0	42000	62
POA3579	0	52500	75
POA3579	0	65625	62
POA3579	0	78750	48
POA3579	0	91875	28
POA3579	0	105000	21
POA3579	0	131250	17
POA3579	0	Inf	8
POA3579	1		138
POA3579	1	0	15
POA3579	1	7875	8
POA3579	1	15750	3
POA3579	1	21000	8
POA3579	1	26250	41
POA3579	1	34125	36
POA3579	1	42000	149
POA3579	1	52500	130
POA3579	1	65625	125
POA3579	1	78750	134
POA3579	1	91875	84
POA3579	1	105000	91
POA3579	1	131250	172
POA3579	1	157500	98
POA3579	1	183750	57
POA3579	1	210000	30
POA3579	1	Inf	61
POA3580	0		13
POA3580	0	0	4
POA3580	0	15750	10
POA3580	0	21000	11
POA3580	0	26250	43
POA3580	0	34125	16
POA3580	0	42000	8
POA3580	0	52500	14
POA3580	0	65625	12
POA3580	0	78750	3
POA3580	0	105000	3
POA3580	0	131250	4
POA3580	1		24
POA3580	1	0	10
POA3580	1	21000	6
POA3580	1	26250	10
POA3580	1	34125	9
POA3580	1	42000	44
POA3580	1	52500	33
POA3580	1	65625	23
POA3580	1	78750	31
POA3580	1	91875	17
POA3580	1	105000	21
POA3580	1	131250	38
POA3580	1	157500	26
POA3580	1	183750	18
POA3580	1	210000	4
POA3580	1	Inf	10
POA3581	0	0	3
POA3581	0	52500	3
POA3581	1		3
POA3581	1	26250	3
POA3581	1	42000	3
POA3581	1	78750	4
POA3581	1	157500	6
POA3581	1	Inf	3
POA3583	0	26250	3
POA3583	0	65625	5
POA3583	1		4
POA3583	1	42000	9
POA3583	1	78750	3
POA3583	1	91875	8
POA3583	1	131250	4
POA3583	1	210000	3
POA3584	0		6
POA3584	0	0	3
POA3584	0	15750	4
POA3584	0	21000	11
POA3584	0	26250	16
POA3584	0	34125	9
POA3584	0	42000	11
POA3584	0	52500	10
POA3584	0	65625	11
POA3584	0	78750	9
POA3584	0	91875	3
POA3584	0	131250	3
POA3584	1		31
POA3584	1	0	7
POA3584	1	26250	4
POA3584	1	42000	23
POA3584	1	52500	24
POA3584	1	65625	22
POA3584	1	78750	28
POA3584	1	91875	16
POA3584	1	105000	23
POA3584	1	131250	41
POA3584	1	157500	32
POA3584	1	183750	22
POA3584	1	210000	10
POA3584	1	Inf	20
POA3585	0		91
POA3585	0	0	36
POA3585	0	7875	11
POA3585	0	15750	44
POA3585	0	21000	121
POA3585	0	26250	273
POA3585	0	34125	171
POA3585	0	42000	129
POA3585	0	52500	152
POA3585	0	65625	132
POA3585	0	78750	91
POA3585	0	91875	72
POA3585	0	105000	52
POA3585	0	131250	60
POA3585	0	157500	20
POA3585	0	183750	18
POA3585	0	210000	3
POA3585	0	Inf	27
POA3585	1		203
POA3585	1	0	29
POA3585	1	7875	11
POA3585	1	15750	6
POA3585	1	21000	23
POA3585	1	26250	55
POA3585	1	34125	64
POA3585	1	42000	206
POA3585	1	52500	200
POA3585	1	65625	207
POA3585	1	78750	267
POA3585	1	91875	203
POA3585	1	105000	207
POA3585	1	131250	444
POA3585	1	157500	309
POA3585	1	183750	182
POA3585	1	210000	107
POA3585	1	Inf	226
POA3586	0	0	9
POA3586	0	21000	9
POA3586	0	26250	11
POA3586	0	34125	3
POA3586	0	42000	6
POA3586	0	52500	9
POA3586	0	65625	10
POA3586	0	78750	4
POA3586	0	131250	3
POA3586	1		29
POA3586	1	26250	5
POA3586	1	34125	6
POA3586	1	42000	7
POA3586	1	52500	10
POA3586	1	65625	15
POA3586	1	78750	18
POA3586	1	91875	18
POA3586	1	105000	14
POA3586	1	131250	35
POA3586	1	157500	17
POA3586	1	183750	18
POA3586	1	210000	11
POA3586	1	Inf	9
POA3588	0		4
POA3588	0	21000	4
POA3588	0	26250	9
POA3588	0	34125	4
POA3588	0	52500	3
POA3588	0	65625	3
POA3588	1		7
POA3588	1	0	4
POA3588	1	26250	3
POA3588	1	34125	3
POA3588	1	42000	11
POA3588	1	52500	12
POA3588	1	65625	5
POA3588	1	78750	16
POA3588	1	91875	13
POA3588	1	105000	6
POA3588	1	131250	13
POA3588	1	157500	5
POA3588	1	183750	3
POA3589	0		9
POA3589	0	0	3
POA3589	0	52500	4
POA3589	0	65625	5
POA3589	0	78750	3
POA3589	1		13
POA3589	1	26250	4
POA3589	1	42000	4
POA3589	1	52500	6
POA3589	1	65625	8
POA3589	1	78750	5
POA3589	1	91875	6
POA3589	1	131250	17
POA3589	1	157500	11
POA3589	1	183750	6
POA3589	1	210000	6
POA3589	1	Inf	10
POA3590	0	21000	6
POA3590	0	26250	4
POA3590	0	65625	5
POA3590	0	78750	3
POA3590	1		10
POA3590	1	26250	3
POA3590	1	42000	5
POA3590	1	52500	14
POA3590	1	65625	7
POA3590	1	78750	4
POA3590	1	91875	8
POA3590	1	105000	9
POA3590	1	131250	8
POA3590	1	157500	13
POA3590	1	183750	5
POA3590	1	210000	3
POA3590	1	Inf	8
POA3591	1		5
POA3591	1	26250	3
POA3591	1	34125	5
POA3591	1	52500	4
POA3591	1	65625	5
POA3591	1	91875	6
POA3591	1	105000	4
POA3591	1	131250	10
POA3591	1	183750	6
POA3591	1	210000	3
POA3591	1	Inf	4
POA3594	0		6
POA3594	0	7875	5
POA3594	0	15750	5
POA3594	0	21000	5
POA3594	0	26250	21
POA3594	0	34125	5
POA3594	0	42000	7
POA3594	0	52500	12
POA3594	0	65625	12
POA3594	0	91875	4
POA3594	0	105000	3
POA3594	1		8
POA3594	1	0	7
POA3594	1	21000	4
POA3594	1	26250	4
POA3594	1	34125	6
POA3594	1	42000	10
POA3594	1	52500	11
POA3594	1	65625	15
POA3594	1	78750	17
POA3594	1	91875	11
POA3594	1	105000	7
POA3594	1	131250	22
POA3594	1	157500	12
POA3594	1	183750	3
POA3594	1	Inf	3
POA3595	0	0	4
POA3595	0	15750	3
POA3595	0	21000	7
POA3595	0	26250	25
POA3595	0	34125	10
POA3595	0	42000	6
POA3595	0	52500	10
POA3595	0	65625	8
POA3595	0	78750	9
POA3595	0	91875	7
POA3595	0	131250	4
POA3595	0	Inf	4
POA3595	1		12
POA3595	1	0	4
POA3595	1	21000	4
POA3595	1	26250	3
POA3595	1	34125	11
POA3595	1	42000	13
POA3595	1	52500	9
POA3595	1	65625	10
POA3595	1	78750	21
POA3595	1	91875	11
POA3595	1	105000	8
POA3595	1	131250	11
POA3595	1	157500	9
POA3595	1	183750	9
POA3596	0	15750	4
POA3596	0	26250	4
POA3596	0	52500	5
POA3596	1		3
POA3596	1	26250	3
POA3596	1	105000	3
POA3596	1	131250	3
POA3596	1	183750	5
POA3596	1	Inf	4
POA3597	0		5
POA3597	0	0	4
POA3597	0	21000	8
POA3597	0	26250	11
POA3597	0	34125	4
POA3597	0	52500	7
POA3597	0	65625	5
POA3597	0	78750	4
POA3597	0	91875	4
POA3597	0	105000	18
POA3597	0	131250	7
POA3597	1		12
POA3597	1	34125	4
POA3597	1	42000	6
POA3597	1	65625	5
POA3597	1	78750	15
POA3597	1	91875	8
POA3597	1	105000	6
POA3597	1	131250	11
POA3597	1	157500	12
POA3597	1	183750	9
POA3597	1	Inf	6
POA3599	0	26250	4
POA3599	0	34125	3
POA3599	0	42000	6
POA3599	0	91875	4
POA3599	0	131250	5
POA3599	1		5
POA3599	1	42000	5
POA3599	1	105000	4
POA3599	1	131250	5
POA3599	1	157500	3
POA3599	1	183750	4
POA3599	1	Inf	4
POA3607	0	26250	5
POA3607	0	52500	5
POA3607	0	78750	5
POA3607	1		3
POA3607	1	0	4
POA3607	1	42000	8
POA3607	1	65625	4
POA3607	1	91875	5
POA3607	1	131250	3
POA3607	1	157500	5
POA3607	1	Inf	3
POA3608	0		31
POA3608	0	0	16
POA3608	0	7875	5
POA3608	0	15750	15
POA3608	0	21000	27
POA3608	0	26250	86
POA3608	0	34125	59
POA3608	0	42000	38
POA3608	0	52500	37
POA3608	0	65625	44
POA3608	0	78750	28
POA3608	0	91875	17
POA3608	0	105000	13
POA3608	0	131250	12
POA3608	0	183750	4
POA3608	0	Inf	6
POA3608	1		72
POA3608	1	0	4
POA3608	1	7875	11
POA3608	1	26250	19
POA3608	1	34125	19
POA3608	1	42000	68
POA3608	1	52500	55
POA3608	1	65625	59
POA3608	1	78750	62
POA3608	1	91875	41
POA3608	1	105000	44
POA3608	1	131250	97
POA3608	1	157500	48
POA3608	1	183750	58
POA3608	1	210000	19
POA3608	1	Inf	66
POA3610	0		11
POA3610	0	0	10
POA3610	0	7875	5
POA3610	0	15750	8
POA3610	0	21000	28
POA3610	0	26250	56
POA3610	0	34125	20
POA3610	0	42000	14
POA3610	0	52500	14
POA3610	0	65625	17
POA3610	0	78750	10
POA3610	0	91875	6
POA3610	0	105000	7
POA3610	0	131250	5
POA3610	0	Inf	4
POA3610	1		35
POA3610	1	0	5
POA3610	1	15750	3
POA3610	1	21000	4
POA3610	1	26250	8
POA3610	1	34125	10
POA3610	1	42000	44
POA3610	1	52500	26
POA3610	1	65625	25
POA3610	1	78750	28
POA3610	1	91875	21
POA3610	1	105000	24
POA3610	1	131250	44
POA3610	1	157500	33
POA3610	1	183750	24
POA3610	1	210000	15
POA3610	1	Inf	30
POA3612	0		33
POA3612	0	0	9
POA3612	0	7875	4
POA3612	0	15750	10
