POA_CODE_2021	MotorVehicles.min	occupied_private_dwellings
POA2297	1	243
POA2297	2	278
POA2297	3	80
POA2297	4	39
POA2298		78
POA2298	0	359
POA2298	1	1540
POA2298	2	1402
POA2298	3	400
POA2298	4	174
POA2299		80
POA2299	0	466
POA2299	1	1719
POA2299	2	1558
POA2299	3	476
POA2299	4	213
POA2300		66
POA2300	0	722
POA2300	1	2756
POA2300	2	1674
POA2300	3	354
POA2300	4	143
POA2302		3
POA2302	0	100
POA2302	1	478
POA2302	2	146
POA2302	3	15
POA2302	4	3
POA2303		60
POA2303	0	589
POA2303	1	1487
POA2303	2	1287
POA2303	3	359
POA2303	4	193
POA2304		96
POA2304	0	637
POA2304	1	2544
POA2304	2	2352
POA2304	3	579
POA2304	4	225
POA2305		45
POA2305	0	311
POA2305	1	1832
POA2305	2	1988
POA2305	3	554
POA2305	4	289
POA2306		44
POA2306	0	271
POA2306	1	617
POA2306	2	277
POA2306	3	72
POA2306	4	42
POA2307		21
POA2307	0	127
POA2307	1	754
POA2307	2	686
POA2307	3	185
POA2307	4	93
POA2311	0	11
POA2311	1	100
POA2311	2	139
POA2311	3	66
POA2311	4	39
POA2312		6
POA2312	0	11
POA2312	1	147
POA2312	2	216
POA2312	3	89
POA2312	4	71
POA2315		80
POA2315	0	286
POA2315	1	2550
POA2315	2	2451
POA2315	3	634
POA2315	4	297
POA2316		24
POA2316	0	54
POA2316	1	977
POA2316	2	980
POA2316	3	324
POA2316	4	206
POA2317		46
POA2317	0	162
POA2317	1	1239
POA2317	2	976
POA2317	3	252
POA2317	4	146
POA2318		40
POA2318	0	71
POA2318	1	1172
POA2318	2	1901
POA2318	3	849
POA2318	4	615
POA2319		34
POA2319	0	91
POA2319	1	1024
POA2319	2	1092
POA2319	3	338
POA2319	4	196
POA2320		140
POA2320	0	637
POA2320	1	4188
POA2320	2	5435
POA2320	3	2128
POA2320	4	1345
POA2321		74
POA2321	0	122
POA2321	1	1798
POA2321	2	3093
POA2321	3	1154
POA2321	4	731
POA2322		100
POA2322	0	298
POA2322	1	2541
POA2322	2	3727
POA2322	3	1237
POA2322	4	757
POA2323		139
POA2323	0	638
POA2323	1	3411
POA2323	2	3736
POA2323	3	1343
POA2323	4	770
POA2324		157
POA2324	0	476
POA2324	1	3654
POA2324	2	3567
POA2324	3	1241
POA2324	4	755
POA2325		164
POA2325	0	567
POA2325	1	3700
POA2325	2	3915
POA2325	3	1528
POA2325	4	982
POA2326		36
POA2326	0	110
POA2326	1	873
POA2326	2	976
POA2326	3	461
POA2326	4	348
POA2327		46
POA2327	0	199
POA2327	1	1128
POA2327	2	1086
POA2327	3	383
POA2327	4	237
POA2328		15
POA2328	0	35
POA2328	1	307
POA2328	2	349
POA2328	3	156
POA2328	4	102
POA2329		17
POA2329	0	28
POA2329	1	241
POA2329	2	282
POA2329	3	131
POA2329	4	72
POA2330		90
POA2330	0	291
POA2330	1	2098
POA2330	2	3052
POA2330	3	1271
POA2330	4	807
POA2333		87
POA2333	0	302
POA2333	1	1789
POA2333	2	1860
POA2333	3	665
POA2333	4	373
POA2334		13
POA2334	0	33
POA2334	1	308
POA2334	2	458
POA2334	3	210
POA2334	4	148
POA2335		24
POA2335	0	42
POA2335	1	637
POA2335	2	1144
POA2335	3	546
POA2335	4	347
POA2336		11
POA2336	0	43
POA2336	1	316
POA2336	2	396
POA2336	3	169
POA2336	4	92
POA2337		43
POA2337	0	137
POA2337	1	1018
POA2337	2	1199
POA2337	3	432
POA2337	4	258
POA2338		12
POA2338	0	29
POA2338	1	210
POA2338	2	184
POA2338	3	107
POA2338	4	44
POA2339		3
POA2339	0	3
POA2339	1	59
POA2339	2	97
POA2339	3	55
POA2339	4	45
POA2340		331
POA2340	0	1229
POA2340	1	6852
POA2340	2	7206
POA2340	3	2399
POA2340	4	1444
POA2341		19
POA2341	0	52
POA2341	1	254
POA2341	2	186
POA2341	3	71
POA2341	4	39
POA2342	1	35
POA2342	2	61
POA2342	3	34
POA2342	4	25
POA2343		38
POA2343	0	98
POA2343	1	547
POA2343	2	680
POA2343	3	258
POA2343	4	179
POA2344	1	50
POA2344	2	96
POA2344	3	63
POA2344	4	42
POA2345		6
POA2345	0	6
POA2345	1	68
POA2345	2	113
POA2345	3	50
POA2345	4	33
POA2346		30
POA2346	0	63
POA2346	1	427
POA2346	2	415
POA2346	3	154
POA2346	4	109
POA2347		17
POA2347	0	52
POA2347	1	312
POA2347	2	257
POA2347	3	104
POA2347	4	63
POA2350		137
POA2350	0	727
POA2350	1	3832
POA2350	2	3444
POA2350	3	1134
POA2350	4	569
POA2352		14
POA2352	0	23
POA2352	1	345
POA2352	2	425
POA2352	3	173
POA2352	4	117
POA2353		6
POA2353	0	8
POA2353	1	119
POA2353	2	139
POA2353	3	79
POA2353	4	65
POA2354		35
POA2354	0	52
POA2354	1	367
POA2354	2	529
POA2354	3	211
POA2354	4	162
POA2355		4
POA2355	0	9
POA2355	1	72
POA2355	2	103
POA2355	3	43
POA2355	4	28
POA2356	0	5
POA2356	1	12
POA2356	2	14
POA2356	3	6
POA2356	4	6
POA2357		28
POA2357	0	84
POA2357	1	512
POA2357	2	516
POA2357	3	205
POA2357	4	116
POA2358		20
POA2358	0	73
POA2358	1	484
POA2358	2	541
POA2358	3	205
POA2358	4	141
POA2359		3
POA2359	0	3
POA2359	1	62
POA2359	2	87
POA2359	3	51
POA2359	4	25
POA2360		156
POA2360	0	351
POA2360	1	1892
POA2360	2	1963
POA2360	3	764
POA2360	4	434
POA2361		8
POA2361	0	14
POA2361	1	117
POA2361	2	131
POA2361	3	56
POA2361	4	40
POA2365		45
POA2365	0	48
POA2365	1	428
POA2365	2	508
POA2365	3	205
POA2365	4	132
POA2369		12
POA2369	0	23
POA2369	1	113
POA2369	2	109
POA2369	3	43
POA2369	4	34
POA2370		69
POA2370	0	213
POA2370	1	1190
POA2370	2	1013
POA2370	3	392
POA2370	4	245
POA2371		10
POA2371	0	30
POA2371	1	189
POA2371	2	177
POA2371	3	66
POA2371	4	26
POA2372		61
POA2372	0	118
POA2372	1	750
POA2372	2	694
POA2372	3	277
POA2372	4	156
POA2379		4
POA2379	1	18
POA2379	2	23
POA2379	3	30
POA2379	4	19
POA2380		71
POA2380	0	218
POA2380	1	1362
POA2380	2	1523
POA2380	3	561
POA2380	4	317
POA2381		10
POA2381	0	12
POA2381	1	140
POA2381	2	167
POA2381	3	81
POA2381	4	52
POA2382		15
POA2382	0	10
POA2382	1	166
POA2382	2	183
POA2382	3	74
POA2382	4	58
POA2386		4
POA2386	1	15
POA2386	2	33
POA2386	3	25
POA2386	4	22
POA2387	1	19
POA2387	2	27
POA2387	3	8
POA2387	4	12
POA2388		17
POA2388	0	46
POA2388	1	274
POA2388	2	326
POA2388	3	143
POA2388	4	63
POA2390		66
POA2390	0	165
POA2390	1	953
POA2390	2	1158
POA2390	3	475
POA2390	4	297
POA2395		8
POA2395	0	12
POA2395	1	100
POA2395	2	107
POA2395	3	41
POA2395	4	27
POA2396		10
POA2396	0	11
POA2396	1	119
POA2396	2	104
POA2396	3	40
POA2396	4	28
POA2397		3
POA2397	0	4
POA2397	1	26
POA2397	2	37
POA2397	3	15
POA2397	4	15
POA2398	1	11
POA2398	2	15
POA2398	3	14
POA2398	4	16
POA2399		4
POA2399	1	57
POA2399	2	76
POA2399	3	31
POA2399	4	18
POA2400		112
POA2400	0	239
POA2400	1	1086
POA2400	2	1106
POA2400	3	389
POA2400	4	252
POA2401	1	24
POA2401	2	42
POA2401	3	25
POA2401	4	16
POA2402		25
POA2402	0	24
POA2402	1	260
POA2402	2	235
POA2402	3	88
POA2402	4	53
POA2403		3
POA2403	0	4
POA2403	1	70
POA2403	2	85
POA2403	3	40
POA2403	4	30
POA2404		14
POA2404	0	37
POA2404	1	265
POA2404	2	254
POA2404	3	93
POA2404	4	57
POA2405		5
POA2405	0	10
POA2405	1	37
POA2405	2	45
POA2405	3	23
POA2405	4	21
POA2406		7
POA2406	0	21
POA2406	1	97
POA2406	2	87
POA2406	3	33
POA2406	4	24
POA2408		9
POA2408	1	14
POA2408	2	31
POA2408	3	21
POA2408	4	22
POA2409		8
POA2409	0	47
POA2409	1	84
POA2409	2	75
POA2409	3	29
POA2409	4	17
POA2410	1	25
POA2410	2	26
POA2410	3	18
POA2410	4	3
POA2411	1	11
POA2411	2	11
POA2411	3	5
POA2411	4	4
POA2415		5
POA2415	0	3
POA2415	1	34
POA2415	2	43
POA2415	3	34
POA2415	4	24
POA2420		32
POA2420	0	55
POA2420	1	532
POA2420	2	603
POA2420	3	220
POA2420	4	170
POA2421		12
POA2421	0	8
POA2421	1	121
POA2421	2	292
POA2421	3	153
POA2421	4	122
POA2422		45
POA2422	0	84
POA2422	1	854
POA2422	2	869
POA2422	3	292
POA2422	4	183
POA2423		42
POA2423	0	27
POA2423	1	396
POA2423	2	508
POA2423	3	195
POA2423	4	125
POA2424		5
POA2424	0	6
POA2424	1	53
POA2424	2	70
POA2424	3	20
POA2424	4	19
POA2425		17
POA2425	0	18
POA2425	1	194
POA2425	2	273
POA2425	3	122
POA2425	4	90
POA2426		8
POA2426	0	3
POA2426	1	90
POA2426	2	120
POA2426	3	51
POA2426	4	34
POA2427		26
POA2427	0	60
POA2427	1	744
POA2427	2	604
POA2427	3	148
POA2427	4	51
POA2428		216
POA2428	0	691
POA2428	1	5140
POA2428	2	3594
POA2428	3	1015
POA2428	4	438
POA2429		88
POA2429	0	150
POA2429	1	1237
POA2429	2	1446
POA2429	3	526
POA2429	4	342
POA2430		412
POA2430	0	861
POA2430	1	5547
POA2430	2	5071
POA2430	3	1709
POA2430	4	937
POA2431		40
POA2431	0	91
POA2431	1	1034
POA2431	2	899
POA2431	3	252
POA2431	4	102
POA2439		90
POA2439	0	25
POA2439	1	463
POA2439	2	601
POA2439	3	227
POA2439	4	159
POA2440		197
POA2440	0	471
POA2440	1	2801
POA2440	2	2841
POA2440	3	1167
POA2440	4	690
POA2441		38
POA2441	0	38
POA2441	1	466
POA2441	2	601
POA2441	3	251
POA2441	4	188
POA2443		265
POA2443	0	202
POA2443	1	1591
POA2443	2	1293
POA2443	3	390
POA2443	4	206
POA2444		342
POA2444	0	1395
POA2444	1	8782
POA2444	2	7308
POA2444	3	2112
POA2444	4	960
POA2445		26
POA2445	0	57
POA2445	1	995
POA2445	2	1211
POA2445	3	361
POA2445	4	232
POA2446		76
POA2446	0	194
POA2446	1	1626
POA2446	2	2093
POA2446	3	861
POA2446	4	569
POA2447		60
POA2447	0	132
POA2447	1	1044
POA2447	2	1130
POA2447	3	391
POA2447	4	244
POA2448		96
POA2448	0	301
POA2448	1	1968
POA2448	2	1235
POA2448	3	371
POA2448	4	180
POA2449		33
POA2449	0	47
POA2449	1	286
POA2449	2	293
POA2449	3	108
POA2449	4	47
POA2450		300
POA2450	0	1059
POA2450	1	6366
POA2450	2	6468
POA2450	3	2207
POA2450	4	1271
POA2452		98
POA2452	0	318
POA2452	1	2544
POA2452	2	2199
POA2452	3	642
POA2452	4	281
POA2453		33
POA2453	0	58
POA2453	1	433
POA2453	2	417
POA2453	3	174
POA2453	4	83
POA2454		33
POA2454	0	61
POA2454	1	1022
POA2454	2	1185
POA2454	3	392
POA2454	4	223
POA2455		24
POA2455	0	76
POA2455	1	529
POA2455	2	484
POA2455	3	146
POA2455	4	83
POA2456		126
POA2456	0	215
POA2456	1	2197
POA2456	2	2459
POA2456	3	817
POA2456	4	477
POA2460		231
POA2460	0	626
POA2460	1	4188
POA2460	2	4164
POA2460	3	1537
POA2460	4	818
POA2462		22
POA2462	0	32
POA2462	1	357
POA2462	2	367
POA2462	3	176
POA2462	4	77
POA2463		67
POA2463	0	114
POA2463	1	1050
POA2463	2	1353
POA2463	3	401
POA2463	4	230
POA2464		55
POA2464	0	137
POA2464	1	1390
POA2464	2	1115
POA2464	3	271
POA2464	4	77
POA2465	0	8
POA2465	1	44
POA2465	2	39
POA2465	3	22
POA2465	4	17
POA2466		22
POA2466	0	49
POA2466	1	392
POA2466	2	295
POA2466	3	70
POA2466	4	26
POA2469		51
POA2469	0	56
POA2469	1	624
POA2469	2	598
POA2469	3	228
POA2469	4	146
POA2470		119
POA2470	0	345
POA2470	1	2112
POA2470	2	2001
POA2470	3	757
POA2470	4	432
POA2471		24
POA2471	0	27
POA2471	1	234
POA2471	2	353
POA2471	3	176
POA2471	4	97
POA2472		23
POA2472	0	12
POA2472	1	240
POA2472	2	276
POA2472	3	127
POA2472	4	65
POA2473		37
POA2473	0	83
POA2473	1	601
POA2473	2	476
POA2473	3	147
POA2473	4	48
POA2474		48
POA2474	0	100
POA2474	1	1012
POA2474	2	941
POA2474	3	329
POA2474	4	180
POA2475		5
POA2475	0	8
POA2475	1	77
POA2475	2	48
POA2475	3	14
POA2475	4	9
POA2476		17
POA2476	0	12
POA2476	1	129
POA2476	2	118
POA2476	3	52
POA2476	4	27
POA2477		84
POA2477	0	187
POA2477	1	1633
POA2477	2	1976
POA2477	3	717
POA2477	4	388
POA2478		214
POA2478	0	694
POA2478	1	4927
POA2478	2	4856
POA2478	3	1388
POA2478	4	742
POA2479		39
POA2479	0	10
POA2479	1	487
POA2479	2	842
POA2479	3	328
POA2479	4	212
POA2480		283
POA2480	0	918
POA2480	1	6444
POA2480	2	6525
POA2480	3	2308
POA2480	4	1238
POA2481		112
POA2481	0	207
POA2481	1	1726
POA2481	2	1769
POA2481	3	624
POA2481	4	389
POA2482		54
POA2482	0	84
POA2482	1	866
POA2482	2	910
POA2482	3	323
POA2482	4	206
POA2483		82
POA2483	0	120
POA2483	1	1479
POA2483	2	1759
POA2483	3	606
POA2483	4	313
POA2484		120
POA2484	0	314
POA2484	1	2432
POA2484	2	2778
POA2484	3	975
POA2484	4	628
POA2485		157
POA2485	0	675
POA2485	1	3238
POA2485	2	1992
POA2485	3	506
POA2485	4	235
POA2486		217
POA2486	0	766
POA2486	1	4944
POA2486	2	4569
POA2486	3	1511
POA2486	4	802
POA2487		78
POA2487	0	282
POA2487	1	2193
POA2487	2	2221
POA2487	3	623
POA2487	4	323
POA2488		23
POA2488	0	55
POA2488	1	439
POA2488	2	542
POA2488	3	130
POA2488	4	71
POA2489		28
POA2489	0	77
POA2489	1	1050
POA2489	2	1263
POA2489	3	306
POA2489	4	121
POA2490		4
POA2490	0	3
POA2490	1	47
POA2490	2	99
POA2490	3	53
POA2490	4	29
POA2500		233
POA2500	0	2136
POA2500	1	7921
POA2500	2	5343
POA2500	3	1439
POA2500	4	763
POA2502		79
POA2502	0	618
POA2502	1	1781
POA2502	2	1376
POA2502	3	501
POA2502	4	278
POA2505		27
POA2505	0	268
POA2505	1	746
POA2505	2	647
POA2505	3	218
POA2505	4	101
POA2506		55
POA2506	0	317
POA2506	1	1010
POA2506	2	921
POA2506	3	362
POA2506	4	205
POA2508		21
POA2508	0	68
POA2508	1	751
POA2508	2	1409
POA2508	3	488
POA2508	4	323
POA2515		44
POA2515	0	149
POA2515	1	1340
POA2515	2	1743
POA2515	3	571
POA2515	4	304
POA2516		13
POA2516	0	132
POA2516	1	696
POA2516	2	1007
POA2516	3	328
POA2516	4	186
POA2517		42
POA2517	0	374
POA2517	1	1841
POA2517	2	2006
POA2517	3	615
POA2517	4	339
POA2518		107
POA2518	0	839
POA2518	1	3070
POA2518	2	2769
POA2518	3	806
POA2518	4	452
POA2519		83
POA2519	0	562
POA2519	1	2353
POA2519	2	2349
POA2519	3	767
POA2519	4	480
POA2525		34
POA2525	0	184
POA2525	1	1230
POA2525	2	1840
POA2525	3	605
POA2525	4	393
POA2526		88
POA2526	0	320
POA2526	1	1652
POA2526	2	2349
POA2526	3	889
POA2526	4	540
POA2527		103
POA2527	0	310
POA2527	1	2472
POA2527	2	3790
POA2527	3	1395
POA2527	4	950
POA2528		179
POA2528	0	859
POA2528	1	3762
POA2528	2	3084
POA2528	3	956
POA2528	4	597
POA2529		103
POA2529	0	377
POA2529	1	3081
POA2529	2	4160
POA2529	3	1574
POA2529	4	993
POA2530		136
POA2530	0	653
POA2530	1	3923
POA2530	2	4997
POA2530	3	1805
POA2530	4	1100
POA2533		59
POA2533	0	224
POA2533	1	2049
POA2533	2	2748
POA2533	3	860
POA2533	4	528
POA2534		22
POA2534	0	77
POA2534	1	640
POA2534	2	891
POA2534	3	276
POA2534	4	193
POA2535		54
POA2535	0	113
POA2535	1	1234
POA2535	2	1257
POA2535	3	404
POA2535	4	244
POA2536		129
POA2536	0	387
POA2536	1	3088
POA2536	2	2905
POA2536	3	871
POA2536	4	449
POA2537		103
POA2537	0	177
POA2537	1	1905
POA2537	2	2069
POA2537	3	672
POA2537	4	397
POA2538		12
POA2538	0	31
POA2538	1	260
POA2538	2	380
POA2538	3	149
POA2538	4	93
POA2539		139
POA2539	0	303
POA2539	1	3331
POA2539	2	3233
POA2539	3	939
POA2539	4	473
POA2540		319
POA2540	0	586
POA2540	1	6782
POA2540	2	7141
POA2540	3	2351
POA2540	4	1508
POA2541		190
POA2541	0	819
POA2541	1	4294
POA2541	2	3755
POA2541	3	1174
POA2541	4	553
POA2545		3
POA2545	0	8
POA2545	1	121
POA2545	2	178
POA2545	3	76
POA2545	4	49
POA2546		70
POA2546	0	190
POA2546	1	1745
POA2546	2	1620
POA2546	3	457
POA2546	4	189
POA2548		45
POA2548	0	155
POA2548	1	1554
POA2548	2	1367
POA2548	3	370
POA2548	4	151
POA2549		15
POA2549	0	26
POA2549	1	523
POA2549	2	637
POA2549	3	240
POA2549	4	134
POA2550		131
POA2550	0	243
POA2550	1	2129
POA2550	2	2673
POA2550	3	1001
POA2550	4	530
POA2551		36
POA2551	0	110
POA2551	1	578
POA2551	2	535
POA2551	3	163
POA2551	4	74
POA2555	1	15
POA2555	2	7
POA2555	3	13
POA2555	4	7
POA2556		10
POA2556	0	9
POA2556	1	128
POA2556	2	193
POA2556	3	136
POA2556	4	213
POA2557		60
POA2557	0	115
POA2557	1	1379
POA2557	2	2921
POA2557	3	888
POA2557	4	632
POA2558		36
POA2558	0	128
POA2558	1	1053
POA2558	2	1430
POA2558	3	564
POA2558	4	333
POA2559		28
POA2559	0	143
POA2559	1	330
POA2559	2	220
POA2559	3	65
POA2559	4	33
POA2560		451
POA2560	0	2277
POA2560	1	10448
POA2560	2	9598
POA2560	3	3293
POA2560	4	1790
POA2563	0	4
POA2563	1	20
POA2563	2	29
POA2563	3	11
POA2563	4	11
POA2564		86
POA2564	0	531
POA2564	1	1973
POA2564	2	1459
POA2564	3	400
POA2564	4	176
POA2565		131
POA2565	0	595
POA2565	1	3600
POA2565	2	3785
POA2565	3	1084
POA2565	4	618
POA2566		129
POA2566	0	496
POA2566	1	2897
POA2566	2	3250
POA2566	3	1142
POA2566	4	712
POA2567		105
POA2567	0	248
POA2567	1	2865
POA2567	2	5396
POA2567	3	2337
POA2567	4	1628
POA2568		4
POA2568	0	21
POA2568	1	136
POA2568	2	99
POA2568	3	63
POA2568	4	69
POA2569		7
POA2569	0	5
POA2569	1	73
POA2569	2	140
POA2569	3	95
POA2569	4	107
POA2570		204
POA2570	0	483
POA2570	1	5040
POA2570	2	8987
POA2570	3	3166
POA2570	4	2368
POA2571		38
POA2571	0	100
POA2571	1	827
POA2571	2	1670
POA2571	3	810
POA2571	4	762
POA2572		18
POA2572	0	71
POA2572	1	532
POA2572	2	703
POA2572	3	306
POA2572	4	272
POA2573		22
POA2573	0	100
POA2573	1	597
POA2573	2	777
POA2573	3	310
POA2573	4	212
POA2574		33
POA2574	0	49
POA2574	1	476
POA2574	2	700
POA2574	3	358
POA2574	4	371
POA2575		79
POA2575	0	193
POA2575	1	1984
POA2575	2	2537
POA2575	3	996
POA2575	4	709
POA2576		69
POA2576	0	210
POA2576	1	2220
POA2576	2	2185
POA2576	3	679
POA2576	4	387
POA2577		91
POA2577	0	226
POA2577	1	1958
POA2577	2	2471
POA2577	3	968
POA2577	4	637
POA2578		15
POA2578	0	35
POA2578	1	500
POA2578	2	439
POA2578	3	140
POA2578	4	79
POA2579		33
POA2579	0	15
POA2579	1	426
POA2579	2	672
POA2579	3	308
POA2579	4	226
POA2580		204
POA2580	0	724
POA2580	1	4030
POA2580	2	4178
POA2580	3	1769
POA2580	4	1084
POA2581		9
POA2581	0	4
POA2581	1	174
POA2581	2	368
POA2581	3	166
POA2581	4	139
POA2582		52
POA2582	0	131
POA2582	1	1174
POA2582	2	1871
POA2582	3	902
POA2582	4	647
POA2583		40
POA2583	0	65
POA2583	1	528
POA2583	2	676
POA2583	3	313
POA2583	4	233
POA2584	0	4
POA2584	1	74
POA2584	2	76
POA2584	3	30
POA2584	4	32
POA2585		4
POA2585	1	27
POA2585	2	27
POA2585	3	16
POA2585	4	10
POA2586		18
POA2586	0	30
POA2586	1	315
POA2586	2	400
POA2586	3	176
POA2586	4	125
POA2587		34
POA2587	0	57
POA2587	1	405
POA2587	2	407
POA2587	3	172
POA2587	4	124
POA2588	1	31
POA2588	2	48
POA2588	3	29
POA2588	4	11
POA2590		77
POA2590	0	250
POA2590	1	1136
POA2590	2	1000
POA2590	3	330
POA2590	4	181
POA2594		114
POA2594	0	295
POA2594	1	1586
POA2594	2	1595
POA2594	3	635
POA2594	4	382
POA2600		19
POA2600	0	180
POA2600	1	1513
POA2600	2	1272
POA2600	3	270
POA2600	4	140
POA2601		17
POA2601	0	420
POA2601	1	1057
POA2601	2	274
POA2601	3	29
POA2602		118
POA2602	0	1139
POA2602	1	6223
POA2602	2	4504
POA2602	3	1194
POA2602	4	507
POA2603		31
POA2603	0	255
POA2603	1	1731
POA2603	2	1498
POA2603	3	392
POA2603	4	218
POA2604		41
POA2604	0	378
POA2604	1	3123
POA2604	2	1777
POA2604	3	328
POA2604	4	100
POA2605		30
POA2605	0	239
POA2605	1	1610
POA2605	2	1845
POA2605	3	464
POA2605	4	229
POA2606		56
POA2606	0	472
POA2606	1	2750
POA2606	2	1536
POA2606	3	356
POA2606	4	178
POA2607		63
POA2607	0	264
POA2607	1	2059
POA2607	2	2159
POA2607	3	662
POA2607	4	363
POA2609		6
POA2609	0	33
POA2609	1	181
POA2609	2	102
POA2609	3	26
POA2609	4	19
POA2611		102
POA2611	0	518
POA2611	1	4932
POA2611	2	5788
POA2611	3	1433
POA2611	4	700
POA2612		67
POA2612	0	1129
POA2612	1	4369
POA2612	2	1997
POA2612	3	456
POA2612	4	176
POA2614		61
POA2614	0	428
POA2614	1	3193
POA2614	2	2913
POA2614	3	805
POA2614	4	428
POA2615		146
POA2615	0	651
POA2615	1	5729
POA2615	2	7253
POA2615	3	2247
POA2615	4	1137
POA2617		143
POA2617	0	953
POA2617	1	6158
POA2617	2	5149
POA2617	3	1406
POA2617	4	716
POA2618		6
POA2618	1	59
POA2618	2	155
POA2618	3	110
POA2618	4	110
POA2619		13
POA2619	0	19
POA2619	1	636
POA2619	2	1424
POA2619	3	617
POA2619	4	413
POA2620		206
POA2620	0	762
POA2620	1	5644
POA2620	2	6293
POA2620	3	2281
POA2620	4	1610
POA2621		19
POA2621	0	17
POA2621	1	401
POA2621	2	973
POA2621	3	462
POA2621	4	362
POA2622		17
POA2622	0	28
POA2622	1	488
POA2622	2	667
POA2622	3	288
POA2622	4	159
POA2623		6
POA2623	1	89
POA2623	2	87
POA2623	3	29
POA2623	4	22
POA2624	0	4
POA2624	2	4
POA2625		10
POA2625	0	10
POA2625	1	38
POA2625	2	20
POA2625	3	6
POA2625	4	5
POA2626		4
POA2626	0	3
POA2626	1	40
POA2626	2	73
POA2626	3	34
POA2626	4	30
POA2627		29
POA2627	0	27
POA2627	1	445
POA2627	2	694
POA2627	3	322
POA2627	4	266
POA2628		7
POA2628	0	14
POA2628	1	235
POA2628	2	328
POA2628	3	150
POA2628	4	113
POA2629	0	6
POA2629	1	66
POA2629	2	90
POA2629	3	34
POA2629	4	15
POA2630		54
POA2630	0	209
POA2630	1	1257
POA2630	2	1242
POA2630	3	451
POA2630	4	288
POA2631	0	5
POA2631	1	70
POA2631	2	90
POA2631	3	50
POA2631	4	24
POA2632		14
POA2632	0	36
POA2632	1	242
POA2632	2	276
POA2632	3	135
POA2632	4	62
POA2633		9
POA2633	0	4
POA2633	1	51
POA2633	2	46
POA2633	3	23
POA2633	4	7
POA2640		198
POA2640	0	1056
POA2640	1	5609
POA2640	2	5945
POA2640	3	1809
POA2640	4	909
POA2641		154
POA2641	0	566
POA2641	1	2856
POA2641	2	2166
POA2641	3	664
POA2641	4	360
POA2642		27
POA2642	0	33
POA2642	1	354
POA2642	2	668
POA2642	3	371
POA2642	4	290
POA2643		19
POA2643	0	44
POA2643	1	395
POA2643	2	494
POA2643	3	166
POA2643	4	88
POA2644		15
POA2644	0	34
POA2644	1	300
POA2644	2	359
POA2644	3	143
POA2644	4	105
POA2645		5
POA2645	0	6
POA2645	1	45
POA2645	2	40
POA2645	3	17
POA2645	4	26
POA2646		56
POA2646	0	158
POA2646	1	1104
POA2646	2	1007
POA2646	3	330
POA2646	4	187
POA2647		14
POA2647	0	37
POA2647	1	355
POA2647	2	407
POA2647	3	112
POA2647	4	63
POA2648		61
POA2648	0	38
POA2648	1	281
POA2648	2	330
POA2648	3	150
POA2648	4	78
POA2649	1	3
POA2649	2	6
POA2649	3	6
POA2650		353
POA2650	0	1472
POA2650	1	8069
POA2650	2	8702
POA2650	3	2957
POA2650	4	1581
POA2651		9
POA2651	0	21
POA2651	1	265
POA2651	2	374
POA2651	3	108
POA2651	4	52
POA2652		39
POA2652	0	46
POA2652	1	372
POA2652	2	631
POA2652	3	341
POA2652	4	246
POA2653		17
POA2653	0	32
POA2653	1	293
POA2653	2	388
POA2653	3	156
POA2653	4	83
POA2655		16
POA2655	0	14
POA2655	1	127
POA2655	2	200
POA2655	3	84
POA2655	4	65
POA2656		10
POA2656	0	32
POA2656	1	164
POA2656	2	178
POA2656	3	80
POA2656	4	63
POA2658		14
POA2658	0	27
POA2658	1	180
POA2658	2	204
POA2658	3	95
POA2658	4	58
POA2659		9
POA2659	0	8
POA2659	1	87
POA2659	2	106
POA2659	3	59
POA2659	4	47
POA2660		12
POA2660	0	19
POA2660	1	213
POA2660	2	204
POA2660	3	91
POA2660	4	61
POA2661	1	9
POA2661	2	37
POA2661	3	8
POA2663		37
POA2663	0	101
POA2663	1	586
POA2663	2	581
POA2663	3	240
POA2663	4	134
POA2665		21
POA2665	0	35
POA2665	1	224
POA2665	2	285
POA2665	3	122
POA2665	4	109
POA2666		36
POA2666	0	142
POA2666	1	740
POA2666	2	769
POA2666	3	332
POA2666	4	209
POA2668		4
POA2668	0	4
POA2668	1	61
POA2668	2	44
POA2668	3	20
POA2668	4	23
POA2669		15
POA2669	0	22
POA2669	1	129
POA2669	2	194
POA2669	3	120
POA2669	4	96
POA2671		38
POA2671	0	68
POA2671	1	502
POA2671	2	580
POA2671	3	222
POA2671	4	126
POA2672		9
POA2672	0	51
POA2672	1	189
POA2672	2	191
POA2672	3	77
POA2672	4	34
POA2675		21
POA2675	0	34
POA2675	1	165
POA2675	2	214
POA2675	3	83
POA2675	4	45
POA2680		187
POA2680	0	439
POA2680	1	2714
POA2680	2	3193
POA2680	3	1262
POA2680	4	852
POA2681		11
POA2681	0	15
POA2681	1	159
POA2681	2	242
POA2681	3	120
POA2681	4	94
POA2700		41
POA2700	0	122
POA2700	1	644
POA2700	2	616
POA2700	3	240
POA2700	4	156
POA2701		17
POA2701	0	36
POA2701	1	254
POA2701	2	348
POA2701	3	154
POA2701	4	106
POA2702		12
POA2702	0	6
POA2702	1	106
POA2702	2	99
POA2702	3	68
POA2702	4	26
POA2703		4
POA2703	0	3
POA2703	1	62
POA2703	2	70
POA2703	3	34
POA2703	4	17
POA2705		79
POA2705	0	179
POA2705	1	1175
POA2705	2	1359
POA2705	3	596
POA2705	4	378
