POA_CODE_2021	OnlyEnglishSpokenHome	persons
POA3064	1	37984
POA3065	0	2399
POA3065	1	7157
POA3066	0	2277
POA3066	1	6269
POA3067	0	2129
POA3067	1	6452
POA3068	0	2871
POA3068	1	15784
POA3070	0	4904
POA3070	1	19519
POA3071	0	4797
POA3071	1	13631
POA3072	0	11418
POA3072	1	20968
POA3073	0	20740
POA3073	1	27559
POA3074	0	13269
POA3074	1	5968
POA3075	0	14449
POA3075	1	7395
POA3076	0	16693
POA3076	1	14444
POA3078	0	2242
POA3078	1	9550
POA3079	0	3845
POA3079	1	12707
POA3081	0	4460
POA3081	1	8661
POA3082	0	12051
POA3082	1	15545
POA3083	0	13385
POA3083	1	16662
POA3084	0	6805
POA3084	1	19509
POA3085	0	2976
POA3085	1	10712
POA3087	0	1791
POA3087	1	7099
POA3088	0	4248
POA3088	1	22251
POA3089	0	1089
POA3089	1	11104
POA3090	0	348
POA3090	1	2161
POA3091	0	180
POA3091	1	1360
POA3093	0	512
POA3093	1	3327
POA3094	0	895
POA3094	1	8124
POA3095	0	2901
POA3095	1	24794
POA3096	0	100
POA3096	1	1765
POA3097	0	88
POA3097	1	1374
POA3099	0	181
POA3099	1	4656
POA3101	0	6455
POA3101	1	17227
POA3102	0	1797
POA3102	1	4656
POA3103	0	6901
POA3103	1	8262
POA3104	0	10143
POA3104	1	10627
POA3105	0	5420
POA3105	1	5428
POA3106	0	7638
POA3106	1	8747
POA3107	0	6408
POA3107	1	7367
POA3108	0	14581
POA3108	1	9587
POA3109	0	17787
POA3109	1	12261
POA3111	0	4332
POA3111	1	7840
POA3113	0	915
POA3113	1	7439
POA3114	0	412
POA3114	1	3334
POA3115	0	225
POA3115	1	3532
POA3116	0	1643
POA3116	1	9758
POA3121	0	6901
POA3121	1	23103
POA3122	0	4643
POA3122	1	16813
POA3123	0	3588
POA3123	1	10762
POA3124	0	5688
POA3124	1	15616
POA3125	0	6742
POA3125	1	7644
POA3126	0	2050
POA3126	1	5488
POA3127	0	4127
POA3127	1	13975
POA3128	0	11893
POA3128	1	9629
POA3129	0	7776
POA3129	1	9624
POA3130	0	10964
POA3130	1	21174
POA3131	0	9184
POA3131	1	13008
POA3132	0	5339
POA3132	1	11040
POA3133	0	9608
POA3133	1	12626
POA3134	0	8335
POA3134	1	25057
POA3135	0	4233
POA3135	1	15767
POA3136	0	7851
POA3136	1	36997
POA3137	0	1710
POA3137	1	12380
POA3138	0	3517
POA3138	1	18827
POA3139	0	514
POA3139	1	13251
POA3140	0	1403
POA3140	1	15408
POA3141	0	6148
POA3141	1	17228
POA3142	0	2562
POA3142	1	9489
POA3143	0	1766
POA3143	1	7228
POA3144	0	1729
POA3144	1	8672
POA3145	0	6070
POA3145	1	16765
POA3146	0	5700
POA3146	1	19724
POA3147	0	4453
POA3147	1	10127
POA3148	0	4715
POA3148	1	4394
POA3149	0	17582
POA3149	1	16608
POA3150	0	35422
POA3150	1	25436
POA3151	0	5873
POA3151	1	4528
POA3152	0	14686
POA3152	1	19167
POA3153	0	5565
POA3153	1	14800
POA3154	0	369
POA3154	1	3966
POA3155	0	4928
POA3155	1	17684
POA3156	0	6888
POA3156	1	30356
POA3158	0	432
POA3158	1	6218
POA3159	0	148
POA3159	1	2321
POA3160	0	544
POA3160	1	8212
POA3161	0	4417
POA3161	1	11722
POA3162	0	4840
POA3162	1	12580
POA3163	0	12064
POA3163	1	19662
POA3165	0	10248
POA3165	1	19045
POA3166	0	10923
POA3166	1	12933
POA3167	0	4881
POA3167	1	4638
POA3168	0	13724
POA3168	1	6488
POA3169	0	13123
POA3169	1	6799
POA3170	0	10211
POA3170	1	8980
POA3171	0	16761
POA3171	1	4145
POA3172	0	11380
POA3172	1	11015
POA3173	0	18338
POA3173	1	10536
POA3174	0	24848
POA3174	1	12408
POA3175	0	32684
POA3175	1	16250
POA3177	0	6872
POA3177	1	3918
POA3178	0	10615
POA3178	1	22123
POA3179	0	2285
POA3179	1	3577
POA3180	0	2514
POA3180	1	4910
POA3181	0	3980
POA3181	1	14462
POA3182	0	4389
POA3182	1	16292
POA3183	0	3850
POA3183	1	13078
POA3184	0	2217
POA3184	1	12043
POA3185	0	2723
POA3185	1	10259
POA3186	0	3655
POA3186	1	18711
POA3187	0	3484
POA3187	1	12611
POA3188	0	2985
POA3188	1	14902
POA3189	0	1787
POA3189	1	4244
POA3190	0	2480
POA3190	1	9119
POA3191	0	1314
POA3191	1	9178
POA3192	0	5826
POA3192	1	17455
POA3193	0	2175
POA3193	1	17473
POA3194	0	2636
POA3194	1	10229
POA3195	0	6766
POA3195	1	29578
POA3196	0	3559
POA3196	1	22237
POA3197	0	1881
POA3197	1	9794
POA3198	0	1649
POA3198	1	14571
POA3199	0	6199
POA3199	1	46599
POA3200	0	649
POA3200	1	4450
POA3201	0	3821
POA3201	1	17168
POA3202	0	854
POA3202	1	1827
POA3204	0	10756
POA3204	1	21315
POA3205	0	2757
POA3205	1	8119
POA3206	0	1805
POA3206	1	7910
POA3207	0	3622
POA3207	1	12895
POA3211	0	177
POA3211	1	1036
POA3212	0	2095
POA3212	1	15429
POA3213	0	873
POA3213	1	3670
POA3214	0	5327
POA3214	1	16905
POA3215	0	5074
POA3215	1	15926
POA3216	0	6975
POA3216	1	50917
POA3217	0	2878
POA3217	1	16872
POA3218	0	1620
POA3218	1	12794
POA3219	0	1715
POA3219	1	17364
POA3220	0	1975
POA3220	1	14589
POA3221	0	17
POA3221	1	755
POA3222	0	871
POA3222	1	17046
POA3223	0	653
POA3223	1	8160
POA3224	0	980
POA3224	1	13395
POA3225	0	192
POA3225	1	4894
POA3226	0	604
POA3226	1	16420
POA3227	0	87
POA3227	1	5023
POA3228	0	1104
POA3228	1	21999
POA3230	0	109
POA3230	1	2909
POA3231	0	48
POA3231	1	1413
POA3232	0	116
POA3232	1	1086
POA3233	0	204
POA3233	1	1926
POA3234	0	10
POA3234	1	207
POA3235	0	23
POA3235	1	421
POA3236	0	10
POA3236	1	211
POA3237	0	17
POA3237	1	203
POA3238	0	11
POA3238	1	216
POA3239	0	16
POA3239	1	425
POA3240	0	34
POA3240	1	2060
POA3241	0	76
POA3241	1	2769
POA3242	0	12
POA3242	1	879
POA3243	0	10
POA3243	1	348
POA3249	0	66
POA3249	1	3087
POA3250	0	932
POA3250	1	11195
POA3251	0	12
POA3251	1	484
POA3254	0	9
POA3254	1	310
POA3260	0	112
POA3260	1	4348
POA3264	0	54
POA3264	1	2069
POA3265	0	81
POA3265	1	2529
POA3266	0	52
POA3266	1	2781
POA3267	0	8
POA3267	1	197
POA3268	0	109
POA3268	1	2278
POA3269	0	34
POA3269	1	600
POA3270	0	14
POA3270	1	297
POA3271	1	150
POA3272	0	39
POA3272	1	1488
POA3273	1	124
POA3274	1	233
POA3275	0	4
POA3275	1	441
POA3276	0	4
POA3276	1	407
POA3277	0	28
POA3277	1	1673
POA3278	1	320
POA3279	0	3
POA3279	1	275
POA3280	0	1869
POA3280	1	29535
POA3281	0	30
POA3281	1	1775
POA3282	0	57
POA3282	1	2305
POA3283	0	21
POA3283	1	1331
POA3284	0	81
POA3284	1	3524
POA3285	0	24
POA3285	1	1144
POA3286	0	11
POA3286	1	494
POA3287	0	19
POA3287	1	381
POA3289	0	21
POA3289	1	751
POA3292	0	7
POA3292	1	166
POA3293	0	5
POA3293	1	317
POA3294	0	25
POA3294	1	877
POA3300	0	384
POA3300	1	9518
POA3301	0	22
POA3301	1	1178
POA3302	0	3
POA3302	1	325
POA3303	0	4
POA3303	1	252
POA3304	0	49
POA3304	1	2456
POA3305	0	423
POA3305	1	12080
POA3309	0	3
POA3309	1	114
POA3310	0	3
POA3310	1	246
POA3311	0	67
POA3311	1	1530
POA3312	0	12
POA3312	1	927
POA3314	1	529
POA3315	0	44
POA3315	1	1509
POA3317	0	4
POA3317	1	174
POA3318	0	45
POA3318	1	1104
POA3319	0	4
POA3319	1	342
POA3321	0	50
POA3321	1	1655
POA3322	0	6
POA3322	1	162
POA3323	1	83
POA3324	0	14
POA3324	1	518
POA3325	0	16
POA3325	1	407
POA3328	0	62
POA3328	1	2141
POA3329	0	11
POA3329	1	294
POA3330	0	6
POA3330	1	181
POA3331	0	251
POA3331	1	6672
POA3332	0	42
POA3332	1	1057
POA3333	0	24
POA3333	1	788
POA3334	0	12
POA3334	1	459
POA3335	0	3160
POA3335	1	2616
POA3336	0	10185
POA3336	1	6829
POA3337	0	9939
POA3337	1	27925
POA3338	0	13613
POA3338	1	20834
POA3340	0	2469
POA3340	1	21989
POA3341	0	53
POA3341	1	1506
POA3342	0	151
POA3342	1	3619
POA3345	0	70
POA3345	1	1245
POA3350	0	5318
POA3350	1	57592
POA3351	0	276
POA3351	1	8307
POA3352	0	717
POA3352	1	17002
POA3355	0	845
POA3355	1	11344
POA3356	0	804
POA3356	1	13775
POA3357	0	83
POA3357	1	3573
POA3358	0	339
POA3358	1	3013
POA3360	0	7
POA3360	1	758
POA3361	0	8
POA3361	1	616
POA3363	0	118
POA3363	1	3161
POA3364	0	66
POA3364	1	2030
POA3370	0	60
POA3370	1	1722
POA3371	0	22
POA3371	1	905
POA3373	0	61
POA3373	1	2206
POA3374	0	17
POA3374	1	380
POA3375	0	8
POA3375	1	228
POA3377	0	542
POA3377	1	7807
POA3378	1	130
POA3379	0	13
POA3379	1	671
POA3380	0	485
POA3380	1	5199
POA3381	0	68
POA3381	1	1157
POA3384	0	19
POA3384	1	534
POA3385	0	8
POA3385	1	485
POA3387	0	8
POA3387	1	270
POA3388	0	41
POA3388	1	491
POA3390	0	16
POA3390	1	886
POA3391	0	14
POA3391	1	151
POA3392	0	19
POA3392	1	527
POA3393	0	64
POA3393	1	2321
POA3395	0	3
POA3395	1	334
POA3396	0	25
POA3396	1	633
POA3400	0	872
POA3400	1	13433
POA3401	0	68
POA3401	1	4267
POA3407	0	5
POA3407	1	384
POA3409	0	20
POA3409	1	909
POA3412	0	5
POA3412	1	279
POA3413	0	8
POA3413	1	173
POA3414	0	33
POA3414	1	1593
POA3415	1	36
POA3418	0	331
POA3418	1	2347
POA3419	0	18
POA3419	1	829
POA3420	0	3
POA3420	1	258
POA3423	0	13
POA3423	1	412
POA3424	0	30
POA3424	1	658
POA3427	0	1354
POA3427	1	4021
POA3428	0	164
POA3428	1	462
POA3429	0	3738
POA3429	1	33803
POA3430	0	34
POA3430	1	237
POA3431	0	154
POA3431	1	4069
POA3432	0	10
POA3432	1	164
POA3433	1	195
POA3434	0	224
POA3434	1	5639
POA3435	0	103
POA3435	1	2920
POA3437	0	622
POA3437	1	10618
POA3438	0	120
POA3438	1	2285
POA3440	0	81
POA3440	1	1892
POA3441	0	59
POA3441	1	1287
POA3442	0	395
POA3442	1	7773
POA3444	0	531
POA3444	1	8930
POA3446	0	51
POA3446	1	988
POA3447	0	16
POA3447	1	457
POA3448	0	31
POA3448	1	885
POA3450	0	300
POA3450	1	6159
POA3451	0	194
POA3451	1	5272
POA3453	0	37
POA3453	1	1682
POA3458	0	96
POA3458	1	2051
POA3460	0	248
POA3460	1	2340
POA3461	0	278
POA3461	1	3972
POA3462	0	37
POA3462	1	1095
POA3463	0	61
POA3463	1	2376
POA3464	0	25
POA3464	1	1100
POA3465	0	325
POA3465	1	9102
POA3467	0	17
POA3467	1	1235
POA3468	0	9
POA3468	1	245
POA3469	0	8
POA3469	1	197
POA3472	0	26
POA3472	1	1354
POA3475	0	13
POA3475	1	319
POA3477	0	16
POA3477	1	732
POA3478	0	71
POA3478	1	2333
POA3480	0	75
POA3480	1	1583
POA3482	0	10
POA3482	1	151
POA3483	0	44
POA3483	1	776
POA3485	0	11
POA3485	1	247
POA3487	1	68
POA3488	1	79
POA3489	1	62
POA3490	0	48
POA3490	1	1115
POA3491	1	134
POA3494	0	97
POA3494	1	460
POA3496	0	482
POA3496	1	5472
POA3498	0	514
POA3498	1	4952
POA3500	0	5542
POA3500	1	26502
POA3501	0	119
POA3501	1	1911
POA3505	0	194
POA3505	1	4338
POA3506	1	32
POA3507	1	135
POA3509	0	3
POA3509	1	202
POA3512	0	12
POA3512	1	331
POA3515	0	77
POA3515	1	2333
POA3516	0	5
POA3516	1	664
POA3517	0	22
POA3517	1	1340
POA3518	0	29
POA3518	1	1125
POA3520	0	5
POA3520	1	134
POA3521	0	25
POA3521	1	694
POA3522	0	10
POA3522	1	292
POA3523	0	151
POA3523	1	3340
POA3525	0	44
POA3525	1	1184
POA3527	0	23
POA3527	1	653
POA3529	0	7
POA3529	1	109
POA3530	1	107
POA3531	1	190
POA3533	0	12
POA3533	1	677
POA3537	0	35
POA3537	1	878
POA3540	0	5
POA3540	1	228
POA3542	1	113
POA3544	0	4
POA3544	1	221
POA3546	0	15
POA3546	1	314
POA3549	0	1619
POA3549	1	1872
POA3550	0	3351
POA3550	1	36103
POA3551	0	1731
POA3551	1	32315
POA3555	0	1582
POA3555	1	18133
POA3556	0	925
POA3556	1	12320
POA3557	0	16
POA3557	1	761
POA3558	0	34
POA3558	1	821
POA3559	0	20
POA3559	1	469
POA3561	0	89
POA3561	1	4090
POA3562	0	11
POA3562	1	220
POA3563	0	23
POA3563	1	747
POA3564	0	719
POA3564	1	15288
POA3565	0	5
POA3565	1	125
POA3566	0	13
POA3566	1	503
POA3567	0	11
POA3567	1	611
POA3568	0	80
POA3568	1	2654
POA3570	0	13
POA3570	1	689
POA3571	1	289
POA3572	1	124
POA3573	0	8
POA3573	1	291
POA3575	0	96
POA3575	1	675
POA3576	1	60
POA3579	0	149
POA3579	1	4865
POA3580	0	7
POA3580	1	994
POA3581	0	12
POA3581	1	136
POA3583	0	16
POA3583	1	127
POA3584	0	40
POA3584	1	996
POA3585	0	1388
POA3585	1	9345
POA3586	0	18
POA3586	1	727
POA3588	0	19
POA3588	1	342
POA3589	0	73
POA3589	1	231
POA3590	0	17
POA3590	1	279
POA3591	0	6
POA3591	1	141
POA3594	0	83
POA3594	1	403
POA3595	0	38
POA3595	1	557
POA3596	0	24
POA3596	1	66
POA3597	0	134
POA3597	1	309
POA3599	0	15
POA3599	1	114
POA3607	0	9
POA3607	1	131
POA3608	0	145
POA3608	1	2438
POA3610	0	54
POA3610	1	1273
POA3612	0	97
POA3612	1	1537
POA3614	0	15
POA3614	1	857
POA3616	0	490
POA3616	1	4693
POA3617	0	3
POA3617	1	144
POA3618	0	51
POA3618	1	568
POA3620	0	401
POA3620	1	7385
POA3621	0	84
POA3621	1	2236
POA3622	0	4
POA3622	1	491
POA3623	0	25
POA3623	1	821
POA3624	0	16
POA3624	1	495
POA3629	0	819
POA3629	1	7711
POA3630	0	7508
POA3630	1	22090
POA3631	0	2990
POA3631	1	10948
POA3633	0	32
POA3633	1	560
POA3634	0	55
POA3634	1	1674
POA3635	0	17
POA3635	1	476
POA3636	0	140
POA3636	1	4770
POA3637	0	21
POA3637	1	567
POA3638	0	48
POA3638	1	2040
POA3639	0	22
POA3639	1	432
POA3640	0	74
POA3640	1	859
POA3641	0	50
POA3641	1	1111
POA3644	0	931
POA3644	1	7801
POA3646	0	9
POA3646	1	541
POA3647	0	23
POA3647	1	31
POA3649	0	38
POA3649	1	393
POA3658	0	234
POA3658	1	5592
POA3659	0	26
POA3659	1	697
POA3660	0	483
POA3660	1	6676
POA3662	0	53
POA3662	1	991
POA3663	0	8
POA3663	1	149
POA3664	0	42
POA3664	1	1061
POA3665	1	360
POA3666	0	153
POA3666	1	4513
POA3669	0	58
POA3669	1	1242
POA3670	0	10
POA3670	1	549
POA3672	0	459
POA3672	1	9482
POA3673	0	30
POA3673	1	1649
POA3675	0	50
POA3675	1	1759
POA3677	0	1167
POA3677	1	16973
POA3678	0	240
POA3678	1	5918
POA3682	0	4
POA3682	1	587
POA3683	0	29
POA3683	1	1622
POA3685	0	53
POA3685	1	2757
POA3687	0	17
POA3687	1	985
POA3688	0	18
POA3688	1	1204
POA3690	0	2682
POA3690	1	30478
POA3691	0	403
POA3691	1	11797
POA3695	0	4
POA3695	1	459
POA3697	0	23
POA3697	1	516
POA3698	0	62
POA3698	1	898
POA3699	0	92
POA3699	1	1021
POA3700	0	44
POA3700	1	1277
POA3701	0	25
POA3701	1	965
POA3704	1	22
POA3705	0	3
POA3705	1	198
POA3707	0	62
POA3707	1	1637
POA3708	0	5
POA3708	1	55
POA3709	0	9
POA3709	1	260
POA3711	0	11
POA3711	1	522
POA3712	0	7
POA3712	1	321
POA3713	0	34
POA3713	1	914
POA3714	0	119
POA3714	1	3443
POA3715	0	5
POA3715	1	326
POA3717	0	132
POA3717	1	3051
POA3718	1	82
POA3719	0	3
POA3719	1	386
POA3720	0	27
POA3720	1	603
POA3722	0	240
POA3722	1	5247
POA3723	0	182
POA3723	1	3061
POA3725	0	22
POA3725	1	564
POA3726	0	10
POA3726	1	351
POA3727	1	267
POA3728	0	11
POA3728	1	642
POA3730	0	318
POA3730	1	8799
POA3732	0	14
POA3732	1	550
POA3733	0	23
POA3733	1	185
POA3735	0	53
POA3735	1	557
POA3737	0	450
POA3737	1	3761
POA3738	0	13
POA3738	1	168
POA3739	0	23
POA3739	1	182
POA3740	0	24
POA3740	1	1109
POA3741	0	229
POA3741	1	2857
POA3744	0	19
POA3744	1	468
POA3746	0	9
POA3746	1	355
POA3747	0	207
POA3747	1	4489
POA3749	0	31
POA3749	1	1993
POA3750	0	15708
POA3750	1	7583
POA3751	0	31
POA3751	1	104
POA3752	0	9232
POA3752	1	14907
POA3753	0	1208
POA3753	1	3222
POA3754	0	14179
POA3754	1	34614
POA3755	0	20
POA3755	1	206
POA3756	0	2836
POA3756	1	12304
POA3757	0	616
POA3757	1	8498
POA3758	0	114
POA3758	1	1989
POA3759	0	42
POA3759	1	975
POA3760	0	9
POA3760	1	330
POA3761	0	41
POA3761	1	1072
POA3762	0	9
POA3762	1	94
POA3763	0	49
POA3763	1	1496
POA3764	0	761
POA3764	1	9184
POA3765	0	333
POA3765	1	6367
POA3766	0	98
POA3766	1	1148
POA3767	0	71
POA3767	1	1155
POA3770	0	127
POA3770	1	3012
POA3775	0	99
POA3775	1	3774
POA3777	0	484
POA3777	1	9884
POA3778	0	12
POA3778	1	189
POA3779	0	45
POA3779	1	421
POA3781	0	184
POA3781	1	4072
POA3782	0	377
POA3782	1	7321
POA3783	0	90
POA3783	1	2203
POA3785	0	3
POA3785	1	60
POA3786	0	94
POA3786	1	1366
POA3787	0	70
POA3787	1	867
POA3788	0	126
POA3788	1	1565
POA3789	0	27
POA3789	1	255
POA3791	0	90
POA3791	1	1282
POA3792	0	68
POA3792	1	954
POA3793	0	201
POA3793	1	3305
POA3795	0	125
POA3795	1	1148
POA3796	0	416
POA3796	1	9204
POA3797	0	116
POA3797	1	3343
POA3799	0	237
POA3799	1	5101
POA3802	0	12534
POA3802	1	10652
POA3803	0	6360
POA3803	1	4212
POA3804	0	2424
POA3804	1	5699
POA3805	0	23244
POA3805	1	32530
POA3806	0	14496
POA3806	1	34814
POA3807	0	853
POA3807	1	6555
POA3808	0	131
POA3808	1	2842
POA3809	0	6181
POA3809	1	12728
POA3810	0	12678
POA3810	1	40101
POA3812	0	92
POA3812	1	2191
POA3813	0	19
POA3813	1	872
POA3814	0	93
POA3814	1	2334
POA3815	0	81
POA3815	1	3393
POA3816	0	124
POA3816	1	2800
POA3818	0	817
POA3818	1	15681
POA3820	0	1358
POA3820	1	17727
POA3821	0	48
POA3821	1	2848
POA3822	0	12
POA3822	1	922
POA3823	0	60
POA3823	1	1972
POA3824	0	232
POA3824	1	4898
POA3825	0	1115
POA3825	1	18449
POA3831	0	54
POA3831	1	1773
POA3832	1	240
POA3833	0	32
POA3833	1	263
POA3835	0	23
POA3835	1	429
POA3840	0	1633
POA3840	1	13862
POA3842	0	239
POA3842	1	4275
POA3844	0	2101
POA3844	1	27229
POA3847	0	75
POA3847	1	1937
POA3850	0	967
POA3850	1	13542
POA3851	0	178
POA3851	1	4878
POA3852	0	7
POA3852	1	201
POA3854	0	28
POA3854	1	1376
POA3856	0	8
POA3856	1	989
POA3857	0	3
POA3857	1	347
POA3858	0	103
POA3858	1	2694
POA3859	0	44
POA3859	1	822
POA3860	0	199
POA3860	1	6790
POA3862	0	64
POA3862	1	3274
POA3864	1	214
POA3865	0	62
POA3865	1	429
POA3869	0	43
POA3869	1	1612
POA3870	0	48
POA3870	1	1156
POA3871	0	111
POA3871	1	2694
POA3873	0	4
POA3873	1	300
POA3874	0	15
POA3874	1	546
POA3875	0	960
POA3875	1	17649
POA3878	0	39
POA3878	1	1211
POA3880	0	126
POA3880	1	3959
POA3882	0	42
POA3882	1	1227
POA3885	0	47
POA3885	1	1699
POA3886	0	14
POA3886	1	362
POA3887	1	223
POA3888	0	94
POA3888	1	3061
POA3889	1	145
POA3890	0	10
POA3890	1	285
POA3891	0	3
POA3891	1	93
POA3892	0	57
POA3892	1	1049
POA3893	1	25
POA3895	0	12
POA3895	1	179
POA3896	0	11
POA3896	1	313
POA3898	0	13
POA3898	1	586
POA3900	0	4
POA3900	1	131
POA3902	1	378
POA3903	0	29
POA3903	1	766
POA3904	0	55
POA3904	1	1738
POA3909	0	382
POA3909	1	7478
POA3910	0	1325
POA3910	1	21491
POA3911	0	168
POA3911	1	3219
POA3912	0	589
POA3912	1	14401
POA3913	0	111
POA3913	1	3232
POA3915	0	517
POA3915	1	9446
POA3916	0	23
POA3916	1	962
POA3918	0	124
POA3918	1	4003
POA3919	0	84
POA3919	1	3083
POA3920	0	67
POA3920	1	1020
POA3921	0	16
POA3921	1	111
POA3922	0	693
POA3922	1	8756
POA3923	0	16
POA3923	1	733
POA3925	0	238
POA3925	1	3841
POA3926	0	88
POA3926	1	3135
POA3927	0	54
POA3927	1	1673
POA3928	0	11
POA3928	1	395
POA3929	0	38
POA3929	1	959
POA3930	0	1183
POA3930	1	16973
POA3931	0	1441
POA3931	1	23124
POA3933	0	30
POA3933	1	930
POA3934	0	972
POA3934	1	18195
POA3936	0	1121
POA3936	1	11433
POA3937	0	62
POA3937	1	1537
POA3938	0	159
POA3938	1	2961
POA3939	0	926
POA3939	1	13822
POA3940	0	365
POA3940	1	4454
POA3941	0	1013
POA3941	1	11538
POA3942	0	132
POA3942	1	2425
POA3943	0	85
POA3943	1	1728
POA3944	0	23
POA3944	1	700
POA3945	0	28
POA3945	1	983
POA3946	0	8
POA3946	1	278
POA3950	0	231
POA3950	1	4638
POA3951	0	9
POA3951	1	957
POA3953	0	361
POA3953	1	7342
POA3954	0	13
POA3954	1	344
POA3956	0	128
POA3956	1	2721
POA3957	1	297
POA3958	0	8
POA3958	1	237
POA3959	0	39
POA3959	1	1093
POA3960	0	130
POA3960	1	2355
POA3962	0	28
POA3962	1	839
POA3964	1	164
POA3965	0	8
POA3965	1	181
POA3966	0	19
POA3966	1	487
POA3967	1	104
POA3971	0	118
POA3971	1	3715
POA3975	0	10373
POA3975	1	6814
POA3976	0	13847
POA3976	1	10310
POA3977	0	41861
POA3977	1	69327
POA3978	0	22072
POA3978	1	19285
POA3979	0	9
POA3979	1	323
POA3980	0	94
POA3980	1	3255
POA3981	0	268
POA3981	1	4890
POA3984	0	282
POA3984	1	6580
POA3987	0	51
POA3987	1	1465
POA3988	0	41
POA3988	1	983
POA3990	0	4
POA3990	1	101
POA3991	0	10
POA3991	1	359
POA3992	0	33
POA3992	1	1152
POA3995	0	589
POA3995	1	10316
POA3996	0	262
POA3996	1	6110
POA4000	0	7776
POA4000	1	10867
POA4005	0	2501
POA4005	1	14109
POA4006	0	5833
POA4006	1	16614
POA4007	0	2392
POA4007	1	12164
POA4008	0	27
POA4008	1	217
POA4009	1	5
POA4010	0	527
POA4010	1	2713
POA4011	0	2351
POA4011	1	12915
POA4012	0	3675
POA4012	1	18860
POA4013	0	826
POA4013	1	3852
POA4014	0	1754
POA4014	1	10987
POA4017	0	4122
POA4017	1	32415
POA4018	0	4730
POA4018	1	8874
POA4019	0	1195
POA4019	1	18222
POA4020	0	1798
POA4020	1	22629
POA4021	0	636
POA4021	1	8506
POA4022	0	673
POA4022	1	6505
POA4025	0	33
POA4025	1	190
POA4030	0	2951
POA4030	1	14785
POA4031	0	1747
POA4031	1	12074
POA4032	0	4214
POA4032	1	13039
POA4034	0	8897
POA4034	1	35913
POA4035	0	4091
POA4035	1	22670
POA4036	0	954
POA4036	1	5801
POA4037	0	505
POA4037	1	7187
POA4051	0	3419
POA4051	1	25058
POA4053	0	5655
POA4053	1	40343
POA4054	0	1215
POA4054	1	12408
POA4055	0	1806
POA4055	1	20136
POA4059	0	3185
POA4059	1	10063
POA4060	0	1168
POA4060	1	11984
POA4061	0	1800
POA4061	1	15213
POA4064	0	1575
POA4064	1	10185
POA4065	0	820
POA4065	1	9083
POA4066	0	3919
POA4066	1	14011
POA4067	0	3907
POA4067	1	7716
POA4068	0	7372
POA4068	1	17474
POA4069	0	6270
POA4069	1	28407
POA4070	0	1680
POA4070	1	10125
POA4073	0	2256
POA4073	1	6851
POA4074	0	5551
POA4074	1	17975
POA4075	0	4316
POA4075	1	20381
POA4076	0	1913
POA4076	1	2804
POA4077	0	18261
POA4077	1	14905
POA4078	0	8587
POA4078	1	16672
POA4101	0	11470
POA4101	1	20982
POA4102	0	3369
POA4102	1	6776
POA4103	0	3314
POA4103	1	11144
POA4104	0	1085
POA4104	1	5671
POA4105	0	2396
POA4105	1	11015
POA4106	0	463
POA4106	1	1097
POA4107	0	1306
POA4107	1	5278
POA4108	0	2800
POA4108	1	3019
POA4109	0	21331
POA4109	1	14522
POA4110	0	7417
POA4110	1	8019
POA4111	0	168
POA4111	1	853
POA4112	0	4766
POA4112	1	3643
POA4113	0	16310
POA4113	1	11929
POA4114	0	9357
POA4114	1	16730
POA4115	0	7890
POA4115	1	11562
POA4116	0	15871
POA4116	1	10457
POA4117	0	1270
POA4117	1	1457
POA4118	0	7231
POA4118	1	22578
POA4119	0	3100
POA4119	1	3404
POA4120	0	2170
POA4120	1	7754
POA4121	0	3862
POA4121	1	21353
POA4122	0	14298
POA4122	1	30891
POA4123	0	7579
POA4123	1	14613
POA4124	0	3373
POA4124	1	18986
POA4125	0	2635
POA4125	1	9410
POA4127	0	5233
POA4127	1	20475
POA4128	0	2312
POA4128	1	14071
POA4129	0	679
POA4129	1	5811
POA4130	0	777
POA4130	1	8130
POA4131	0	3039
POA4131	1	7474
POA4132	0	7011
POA4132	1	17512
POA4133	0	4735
POA4133	1	15844
POA4151	0	3158
POA4151	1	14328
POA4152	0	9235
POA4152	1	37077
POA4153	0	878
POA4153	1	3482
POA4154	0	1725
POA4154	1	9487
POA4155	0	195
POA4155	1	1228
POA4156	0	1025
POA4156	1	2301
POA4157	0	1896
POA4157	1	17072
POA4158	0	251
POA4158	1	3494
POA4159	0	1250
POA4159	1	13025
POA4160	0	1413
POA4160	1	17136
POA4161	0	1378
POA4161	1	14481
POA4163	0	1394
POA4163	1	13915
POA4164	0	1717
POA4164	1	17009
POA4165	0	2081
POA4165	1	36247
POA4169	0	3181
POA4169	1	11720
POA4170	0	3409
POA4170	1	23434
POA4171	0	1780
POA4171	1	14538
POA4172	0	765
POA4172	1	3982
POA4173	0	1223
POA4173	1	6954
POA4174	0	358
POA4174	1	2363
POA4178	0	2474
POA4178	1	23229
POA4179	0	1532
POA4179	1	18006
POA4183	0	74
POA4183	1	1836
POA4184	0	381
POA4184	1	7388
POA4205	0	610
POA4205	1	5202
POA4207	0	7148
POA4207	1	56497
POA4208	0	1815
POA4208	1	21514
POA4209	0	9800
POA4209	1	59673
POA4210	0	2232
POA4210	1	19527
POA4211	0	7287
POA4211	1	52412
POA4212	0	4433
POA4212	1	27325
POA4213	0	2442
POA4213	1	27329
POA4214	0	7161
POA4214	1	29415
POA4215	0	12335
POA4215	1	38621
POA4216	0	4965
POA4216	1	32148
POA4217	0	10159
