POA_CODE_2021	Age5yr	Indigenous	persons
POA6312	30-34		29
POA6312	30-34	0	203
POA6312	30-34	1	7
POA6312	35-39		33
POA6312	35-39	0	223
POA6312	35-39	1	16
POA6312	40-44		22
POA6312	40-44	0	195
POA6312	40-44	1	11
POA6312	45-49		22
POA6312	45-49	0	227
POA6312	45-49	1	19
POA6312	50-54		30
POA6312	50-54	0	248
POA6312	50-54	1	13
POA6312	55-59		28
POA6312	55-59	0	262
POA6312	55-59	1	8
POA6312	60-64		17
POA6312	60-64	0	286
POA6312	60-64	1	9
POA6312	65+		79
POA6312	65+	0	909
POA6312	65+	1	19
POA6313	0-4	0	17
POA6313	5-9	0	20
POA6313	10-14	0	6
POA6313	15-19		4
POA6313	15-19	0	10
POA6313	20-24	0	9
POA6313	25-29	0	5
POA6313	30-34	0	12
POA6313	35-39	0	12
POA6313	40-44		5
POA6313	40-44	0	13
POA6313	45-49		3
POA6313	45-49	0	12
POA6313	50-54		4
POA6313	50-54	0	26
POA6313	55-59	0	17
POA6313	60-64	0	23
POA6313	65+	0	44
POA6315	0-4		3
POA6315	0-4	0	87
POA6315	0-4	1	8
POA6315	5-9		12
POA6315	5-9	0	81
POA6315	5-9	1	7
POA6315	10-14		13
POA6315	10-14	0	87
POA6315	15-19		12
POA6315	15-19	0	70
POA6315	20-24		12
POA6315	20-24	0	49
POA6315	20-24	1	9
POA6315	25-29		10
POA6315	25-29	0	90
POA6315	30-34		12
POA6315	30-34	0	67
POA6315	35-39		12
POA6315	35-39	0	86
POA6315	35-39	1	3
POA6315	40-44		14
POA6315	40-44	0	85
POA6315	40-44	1	7
POA6315	45-49		11
POA6315	45-49	0	86
POA6315	45-49	1	3
POA6315	50-54		14
POA6315	50-54	0	110
POA6315	55-59		12
POA6315	55-59	0	144
POA6315	60-64		12
POA6315	60-64	0	140
POA6315	65+		56
POA6315	65+	0	438
POA6315	65+	1	8
POA6316	0-4	0	30
POA6316	5-9	0	25
POA6316	10-14		7
POA6316	10-14	0	22
POA6316	15-19	0	12
POA6316	20-24	0	12
POA6316	25-29	0	16
POA6316	30-34		4
POA6316	30-34	0	19
POA6316	35-39	0	19
POA6316	40-44		5
POA6316	40-44	0	20
POA6316	45-49	0	18
POA6316	50-54	0	23
POA6316	55-59		3
POA6316	55-59	0	33
POA6316	60-64		3
POA6316	60-64	0	29
POA6316	65+		14
POA6316	65+	0	73
POA6317	0-4		32
POA6317	0-4	0	208
POA6317	0-4	1	44
POA6317	5-9		34
POA6317	5-9	0	195
POA6317	5-9	1	30
POA6317	10-14		31
POA6317	10-14	0	186
POA6317	10-14	1	43
POA6317	15-19		28
POA6317	15-19	0	183
POA6317	15-19	1	49
POA6317	20-24		20
POA6317	20-24	0	199
POA6317	20-24	1	29
POA6317	25-29		18
POA6317	25-29	0	219
POA6317	25-29	1	28
POA6317	30-34		31
POA6317	30-34	0	214
POA6317	30-34	1	21
POA6317	35-39		22
POA6317	35-39	0	194
POA6317	35-39	1	16
POA6317	40-44		33
POA6317	40-44	0	204
POA6317	40-44	1	15
POA6317	45-49		18
POA6317	45-49	0	206
POA6317	45-49	1	20
POA6317	50-54		17
POA6317	50-54	0	202
POA6317	50-54	1	19
POA6317	55-59		28
POA6317	55-59	0	245
POA6317	55-59	1	17
POA6317	60-64		13
POA6317	60-64	0	214
POA6317	60-64	1	13
POA6317	65+		50
POA6317	65+	0	686
POA6317	65+	1	33
POA6318	0-4		4
POA6318	0-4	0	25
POA6318	5-9		13
POA6318	5-9	0	38
POA6318	10-14		3
POA6318	10-14	0	34
POA6318	15-19	0	18
POA6318	20-24		3
POA6318	20-24	0	11
POA6318	25-29	0	18
POA6318	30-34	0	25
POA6318	35-39		4
POA6318	35-39	0	29
POA6318	40-44	0	29
POA6318	45-49	0	33
POA6318	50-54		3
POA6318	50-54	0	26
POA6318	55-59		4
POA6318	55-59	0	41
POA6318	60-64		3
POA6318	60-64	0	25
POA6318	65+		13
POA6318	65+	0	70
POA6320	0-4	0	15
POA6320	0-4	1	10
POA6320	5-9		6
POA6320	5-9	0	29
POA6320	5-9	1	13
POA6320	10-14		3
POA6320	10-14	0	11
POA6320	10-14	1	21
POA6320	15-19	0	14
POA6320	15-19	1	18
POA6320	20-24	0	18
POA6320	20-24	1	12
POA6320	25-29	0	19
POA6320	25-29	1	4
POA6320	30-34		3
POA6320	30-34	0	21
POA6320	30-34	1	3
POA6320	35-39		3
POA6320	35-39	0	20
POA6320	35-39	1	5
POA6320	40-44	0	16
POA6320	40-44	1	10
POA6320	45-49		9
POA6320	45-49	0	16
POA6320	45-49	1	7
POA6320	50-54		5
POA6320	50-54	0	28
POA6320	50-54	1	7
POA6320	55-59		3
POA6320	55-59	0	43
POA6320	55-59	1	6
POA6320	60-64		3
POA6320	60-64	0	37
POA6320	60-64	1	8
POA6320	65+		7
POA6320	65+	0	80
POA6320	65+	1	4
POA6321	0-4		9
POA6321	0-4	0	26
POA6321	5-9		5
POA6321	5-9	0	26
POA6321	10-14		9
POA6321	10-14	0	31
POA6321	15-19		5
POA6321	15-19	0	20
POA6321	20-24	0	17
POA6321	25-29		3
POA6321	25-29	0	18
POA6321	30-34	0	17
POA6321	35-39		7
POA6321	35-39	0	20
POA6321	40-44	0	28
POA6321	45-49	0	27
POA6321	50-54		5
POA6321	50-54	0	36
POA6321	55-59	0	24
POA6321	60-64		6
POA6321	60-64	0	36
POA6321	60-64	1	3
POA6321	65+		12
POA6321	65+	0	96
POA6322	0-4	0	12
POA6322	5-9	0	7
POA6322	10-14		4
POA6322	10-14	0	19
POA6322	15-19		3
POA6322	15-19	0	10
POA6322	20-24		3
POA6322	20-24	0	7
POA6322	25-29	0	6
POA6322	30-34	0	11
POA6322	35-39	0	7
POA6322	40-44	0	7
POA6322	45-49	0	18
POA6322	50-54		4
POA6322	50-54	0	9
POA6322	55-59	0	11
POA6322	60-64	0	21
POA6322	65+		12
POA6322	65+	0	58
POA6323	0-4	0	33
POA6323	5-9		8
POA6323	5-9	0	59
POA6323	10-14		6
POA6323	10-14	0	53
POA6323	15-19		4
POA6323	15-19	0	52
POA6323	15-19	1	3
POA6323	20-24	0	20
POA6323	25-29	0	32
POA6323	30-34	0	24
POA6323	35-39		11
POA6323	35-39	0	34
POA6323	40-44		4
POA6323	40-44	0	46
POA6323	45-49		10
POA6323	45-49	0	66
POA6323	45-49	1	3
POA6323	50-54		8
POA6323	50-54	0	57
POA6323	50-54	1	3
POA6323	55-59		6
POA6323	55-59	0	98
POA6323	60-64		8
POA6323	60-64	0	87
POA6323	65+		25
POA6323	65+	0	286
POA6324	0-4		21
POA6324	0-4	0	157
POA6324	0-4	1	13
POA6324	5-9		23
POA6324	5-9	0	199
POA6324	5-9	1	15
POA6324	10-14		27
POA6324	10-14	0	177
POA6324	10-14	1	13
POA6324	15-19		21
POA6324	15-19	0	172
POA6324	15-19	1	21
POA6324	20-24		18
POA6324	20-24	0	117
POA6324	20-24	1	5
POA6324	25-29		7
POA6324	25-29	0	131
POA6324	25-29	1	9
POA6324	30-34		16
POA6324	30-34	0	165
POA6324	30-34	1	5
POA6324	35-39		23
POA6324	35-39	0	162
POA6324	35-39	1	9
POA6324	40-44		22
POA6324	40-44	0	205
POA6324	40-44	1	10
POA6324	45-49		24
POA6324	45-49	0	209
POA6324	45-49	1	7
POA6324	50-54		29
POA6324	50-54	0	247
POA6324	50-54	1	8
POA6324	55-59		33
POA6324	55-59	0	258
POA6324	55-59	1	4
POA6324	60-64		22
POA6324	60-64	0	270
POA6324	60-64	1	12
POA6324	65+		70
POA6324	65+	0	772
POA6324	65+	1	15
POA6326	0-4	0	16
POA6326	5-9		7
POA6326	5-9	0	31
POA6326	10-14	0	24
POA6326	10-14	1	4
POA6326	15-19		10
POA6326	15-19	0	21
POA6326	20-24	0	18
POA6326	25-29		5
POA6326	25-29	0	21
POA6326	30-34		8
POA6326	30-34	0	25
POA6326	35-39		4
POA6326	35-39	0	24
POA6326	40-44		3
POA6326	40-44	0	25
POA6326	45-49		8
POA6326	45-49	0	34
POA6326	50-54		4
POA6326	50-54	0	39
POA6326	55-59		9
POA6326	55-59	0	44
POA6326	60-64		5
POA6326	60-64	0	43
POA6326	65+		8
POA6326	65+	0	97
POA6327	0-4	0	13
POA6327	5-9		3
POA6327	5-9	0	19
POA6327	10-14	0	21
POA6327	15-19		3
POA6327	15-19	0	6
POA6327	20-24	0	6
POA6327	25-29	0	8
POA6327	30-34		5
POA6327	30-34	0	11
POA6327	35-39	0	9
POA6327	40-44	0	19
POA6327	45-49		3
POA6327	45-49	0	22
POA6327	50-54		7
POA6327	50-54	0	16
POA6327	55-59		3
POA6327	55-59	0	13
POA6327	60-64	0	14
POA6327	65+	0	56
POA6328	0-4		3
POA6328	0-4	0	33
POA6328	5-9	0	30
POA6328	5-9	1	5
POA6328	10-14		3
POA6328	10-14	0	13
POA6328	15-19		4
POA6328	15-19	0	18
POA6328	20-24	0	15
POA6328	25-29		3
POA6328	25-29	0	27
POA6328	30-34		5
POA6328	30-34	0	33
POA6328	35-39	0	33
POA6328	40-44	0	15
POA6328	45-49		3
POA6328	45-49	0	14
POA6328	50-54		4
POA6328	50-54	0	18
POA6328	55-59		7
POA6328	55-59	0	33
POA6328	60-64	0	46
POA6328	65+		12
POA6328	65+	0	59
POA6330	0-4		62
POA6330	0-4	0	1681
POA6330	0-4	1	142
POA6330	5-9		102
POA6330	5-9	0	1979
POA6330	5-9	1	142
POA6330	10-14		103
POA6330	10-14	0	2297
POA6330	10-14	1	150
POA6330	15-19		98
POA6330	15-19	0	2134
POA6330	15-19	1	150
POA6330	20-24		75
POA6330	20-24	0	1512
POA6330	20-24	1	113
POA6330	25-29		95
POA6330	25-29	0	1711
POA6330	25-29	1	131
POA6330	30-34		119
POA6330	30-34	0	1893
POA6330	30-34	1	101
POA6330	35-39		99
POA6330	35-39	0	1871
POA6330	35-39	1	96
POA6330	40-44		105
POA6330	40-44	0	1906
POA6330	40-44	1	67
POA6330	45-49		112
POA6330	45-49	0	2160
POA6330	45-49	1	79
POA6330	50-54		119
POA6330	50-54	0	2329
POA6330	50-54	1	83
POA6330	55-59		136
POA6330	55-59	0	2375
POA6330	55-59	1	78
POA6330	60-64		124
POA6330	60-64	0	2560
POA6330	60-64	1	47
POA6330	65+		444
POA6330	65+	0	8388
POA6330	65+	1	86
POA6333	0-4		28
POA6333	0-4	0	267
POA6333	0-4	1	9
POA6333	5-9		21
POA6333	5-9	0	331
POA6333	5-9	1	10
POA6333	10-14		53
POA6333	10-14	0	355
POA6333	10-14	1	12
POA6333	15-19		36
POA6333	15-19	0	348
POA6333	15-19	1	9
POA6333	20-24		10
POA6333	20-24	0	110
POA6333	25-29		15
POA6333	25-29	0	115
POA6333	30-34		33
POA6333	30-34	0	221
POA6333	30-34	1	9
POA6333	35-39		26
POA6333	35-39	0	285
POA6333	35-39	1	4
POA6333	40-44		39
POA6333	40-44	0	330
POA6333	40-44	1	3
POA6333	45-49		45
POA6333	45-49	0	344
POA6333	45-49	1	5
POA6333	50-54		46
POA6333	50-54	0	392
POA6333	50-54	1	3
POA6333	55-59		41
POA6333	55-59	0	445
POA6333	55-59	1	6
POA6333	60-64		39
POA6333	60-64	0	520
POA6333	65+		121
POA6333	65+	0	1605
POA6333	65+	1	6
POA6335	0-4		4
POA6335	0-4	0	60
POA6335	0-4	1	4
POA6335	5-9		4
POA6335	5-9	0	40
POA6335	5-9	1	7
POA6335	10-14		8
POA6335	10-14	0	34
POA6335	10-14	1	10
POA6335	15-19	0	20
POA6335	15-19	1	9
POA6335	20-24		4
POA6335	20-24	0	25
POA6335	20-24	1	3
POA6335	25-29		4
POA6335	25-29	0	38
POA6335	30-34		4
POA6335	30-34	0	52
POA6335	30-34	1	10
POA6335	35-39		4
POA6335	35-39	0	47
POA6335	35-39	1	9
POA6335	40-44		3
POA6335	40-44	0	34
POA6335	40-44	1	8
POA6335	45-49		4
POA6335	45-49	0	41
POA6335	45-49	1	5
POA6335	50-54		3
POA6335	50-54	0	34
POA6335	55-59	0	55
POA6335	60-64		6
POA6335	60-64	0	47
POA6335	60-64	1	3
POA6335	65+		8
POA6335	65+	0	104
POA6335	65+	1	5
POA6336	0-4		6
POA6336	0-4	0	34
POA6336	5-9		6
POA6336	5-9	0	27
POA6336	10-14	0	4
POA6336	15-19	0	8
POA6336	20-24		4
POA6336	20-24	0	15
POA6336	25-29	0	21
POA6336	30-34	0	26
POA6336	35-39	0	17
POA6336	40-44	0	12
POA6336	45-49		3
POA6336	45-49	0	18
POA6336	50-54	0	26
POA6336	55-59		6
POA6336	55-59	0	26
POA6336	60-64		3
POA6336	60-64	0	26
POA6336	60-64	1	4
POA6336	65+	0	36
POA6337	0-4		4
POA6337	0-4	0	40
POA6337	0-4	1	5
POA6337	5-9		3
POA6337	5-9	0	31
POA6337	5-9	1	3
POA6337	10-14		6
POA6337	10-14	0	24
POA6337	10-14	1	5
POA6337	15-19		7
POA6337	15-19	0	14
POA6337	20-24	0	27
POA6337	25-29	0	36
POA6337	30-34	0	34
POA6337	35-39		10
POA6337	35-39	0	41
POA6337	35-39	1	3
POA6337	40-44		3
POA6337	40-44	0	28
POA6337	40-44	1	3
POA6337	45-49		6
POA6337	45-49	0	18
POA6337	50-54	0	38
POA6337	55-59		4
POA6337	55-59	0	35
POA6337	60-64		12
POA6337	60-64	0	36
POA6337	65+		5
POA6337	65+	0	39
POA6338	0-4	0	44
POA6338	5-9		4
POA6338	5-9	0	42
POA6338	10-14		4
POA6338	10-14	0	46
POA6338	15-19	0	21
POA6338	20-24	0	24
POA6338	25-29	0	29
POA6338	30-34	0	38
POA6338	35-39		3
POA6338	35-39	0	44
POA6338	40-44	0	39
POA6338	45-49		3
POA6338	45-49	0	38
POA6338	50-54		4
POA6338	50-54	0	43
POA6338	55-59	0	49
POA6338	55-59	1	4
POA6338	60-64		4
POA6338	60-64	0	67
POA6338	65+		5
POA6338	65+	0	159
POA6338	65+	1	3
POA6341	0-4	0	24
POA6341	5-9		4
POA6341	5-9	0	21
POA6341	10-14	0	15
POA6341	15-19	0	17
POA6341	20-24	0	18
POA6341	25-29	0	12
POA6341	30-34	0	10
POA6341	35-39	0	21
POA6341	40-44		4
POA6341	40-44	0	26
POA6341	45-49	0	22
POA6341	50-54	0	17
POA6341	55-59	0	16
POA6341	60-64	0	11
POA6341	65+	0	24
POA6343	0-4		4
POA6343	0-4	0	19
POA6343	5-9		4
POA6343	5-9	0	20
POA6343	10-14	0	13
POA6343	15-19	0	6
POA6343	20-24	0	5
POA6343	25-29		3
POA6343	25-29	0	15
POA6343	30-34	0	14
POA6343	35-39	0	12
POA6343	40-44		3
POA6343	40-44	0	21
POA6343	45-49		4
POA6343	45-49	0	18
POA6343	50-54		3
POA6343	50-54	0	19
POA6343	55-59		3
POA6343	55-59	0	16
POA6343	60-64	0	5
POA6343	65+		3
POA6343	65+	0	22
POA6346	0-4	0	46
POA6346	0-4	1	7
POA6346	5-9		5
POA6346	5-9	0	60
POA6346	10-14	0	36
POA6346	10-14	1	3
POA6346	15-19	0	27
POA6346	20-24		8
POA6346	20-24	0	44
POA6346	20-24	1	5
POA6346	25-29		10
POA6346	25-29	0	62
POA6346	25-29	1	3
POA6346	30-34		3
POA6346	30-34	0	56
POA6346	35-39		4
POA6346	35-39	0	54
POA6346	40-44		5
POA6346	40-44	0	49
POA6346	40-44	1	4
POA6346	45-49		6
POA6346	45-49	0	59
POA6346	50-54		8
POA6346	50-54	0	53
POA6346	55-59		9
POA6346	55-59	0	52
POA6346	60-64	0	51
POA6346	60-64	1	3
POA6346	65+		8
POA6346	65+	0	101
POA6348	0-4		11
POA6348	0-4	0	79
POA6348	0-4	1	6
POA6348	5-9	0	61
POA6348	5-9	1	5
POA6348	10-14		4
POA6348	10-14	0	36
POA6348	10-14	1	4
POA6348	15-19	0	14
POA6348	20-24	0	19
POA6348	20-24	1	6
POA6348	25-29		3
POA6348	25-29	0	60
POA6348	30-34		10
POA6348	30-34	0	65
POA6348	30-34	1	4
POA6348	35-39		3
POA6348	35-39	0	61
POA6348	35-39	1	4
POA6348	40-44	0	60
POA6348	45-49		4
POA6348	45-49	0	48
POA6348	45-49	1	4
POA6348	50-54		11
POA6348	50-54	0	70
POA6348	50-54	1	3
POA6348	55-59		13
POA6348	55-59	0	50
POA6348	55-59	1	5
POA6348	60-64		11
POA6348	60-64	0	96
POA6348	60-64	1	4
POA6348	65+		17
POA6348	65+	0	236
POA6348	65+	1	6
POA6350	0-4		3
POA6350	0-4	0	18
POA6350	5-9		3
POA6350	5-9	0	15
POA6350	5-9	1	3
POA6350	10-14		5
POA6350	10-14	0	14
POA6350	15-19	0	4
POA6350	15-19	1	5
POA6350	20-24	0	8
POA6350	20-24	1	3
POA6350	25-29		4
POA6350	25-29	0	11
POA6350	30-34		5
POA6350	30-34	0	21
POA6350	35-39	0	19
POA6350	35-39	1	3
POA6350	40-44	0	11
POA6350	45-49		3
POA6350	45-49	0	18
POA6350	45-49	1	3
POA6350	50-54		10
POA6350	50-54	0	11
POA6350	55-59		3
POA6350	55-59	0	9
POA6350	60-64		4
POA6350	60-64	0	31
POA6350	65+		18
POA6350	65+	0	72
POA6350	65+	1	3
POA6351	0-4	0	8
POA6351	5-9	0	10
POA6351	15-19	0	5
POA6351	20-24	0	3
POA6351	35-39	0	5
POA6351	40-44	0	4
POA6351	45-49	0	5
POA6351	55-59	0	4
POA6351	60-64	0	3
POA6351	65+	0	7
POA6352	0-4		4
POA6352	0-4	0	7
POA6352	5-9	0	18
POA6352	10-14	0	3
POA6352	10-14	1	4
POA6352	15-19	0	5
POA6352	20-24		3
POA6352	20-24	0	3
POA6352	25-29		5
POA6352	25-29	0	8
POA6352	30-34	0	12
POA6352	35-39		3
POA6352	35-39	0	7
POA6352	40-44		3
POA6352	40-44	0	14
POA6352	45-49	0	5
POA6352	50-54	0	9
POA6352	55-59		6
POA6352	55-59	0	7
POA6352	60-64		3
POA6352	60-64	0	9
POA6352	65+		5
POA6352	65+	0	22
POA6352	65+	1	3
POA6353	0-4	0	56
POA6353	5-9	0	52
POA6353	5-9	1	3
POA6353	10-14	0	36
POA6353	15-19		5
POA6353	15-19	0	36
POA6353	20-24		5
POA6353	20-24	0	40
POA6353	25-29		3
POA6353	25-29	0	44
POA6353	30-34	0	49
POA6353	35-39	0	52
POA6353	40-44	0	38
POA6353	45-49	0	46
POA6353	50-54	0	45
POA6353	55-59		7
POA6353	55-59	0	50
POA6353	60-64		6
POA6353	60-64	0	52
POA6353	60-64	1	4
POA6353	65+		7
POA6353	65+	0	121
POA6355	0-4		3
POA6355	0-4	0	31
POA6355	5-9	0	27
POA6355	10-14	0	18
POA6355	10-14	1	3
POA6355	15-19	0	8
POA6355	20-24		3
POA6355	20-24	0	9
POA6355	25-29	0	13
POA6355	25-29	1	5
POA6355	30-34	0	29
POA6355	35-39	0	35
POA6355	40-44		5
POA6355	40-44	0	26
POA6355	45-49		5
POA6355	45-49	0	31
POA6355	50-54		3
POA6355	50-54	0	27
POA6355	55-59	0	28
POA6355	60-64		3
POA6355	60-64	0	38
POA6355	65+		3
POA6355	65+	0	69
POA6356	0-4	0	6
POA6356	5-9	0	13
POA6356	10-14	0	3
POA6356	15-19	0	7
POA6356	25-29	0	4
POA6356	30-34	0	7
POA6356	35-39		3
POA6356	35-39	0	9
POA6356	40-44	0	12
POA6356	45-49	0	17
POA6356	50-54		3
POA6356	50-54	0	5
POA6356	55-59	0	10
POA6356	60-64	0	8
POA6356	65+	0	8
POA6357	0-4	0	7
POA6357	15-19	0	3
POA6357	30-34		5
POA6357	30-34	0	3
POA6357	40-44	0	6
POA6357	45-49	0	4
POA6357	50-54	0	10
POA6357	60-64	0	4
POA6357	65+		4
POA6357	65+	0	11
POA6358	0-4		3
POA6358	0-4	0	6
POA6358	5-9	0	5
POA6358	5-9	1	3
POA6358	10-14	0	8
POA6358	15-19		5
POA6358	15-19	0	4
POA6358	20-24	0	7
POA6358	25-29	0	5
POA6358	30-34	0	3
POA6358	35-39	0	5
POA6358	40-44	0	4
POA6358	45-49	0	6
POA6358	50-54	0	6
POA6358	55-59	0	5
POA6358	60-64	0	8
POA6358	65+		4
POA6358	65+	0	14
POA6359	0-4		5
POA6359	0-4	0	21
POA6359	5-9		6
POA6359	5-9	0	29
POA6359	10-14		6
POA6359	10-14	0	10
POA6359	15-19	0	10
POA6359	20-24	0	19
POA6359	20-24	1	5
POA6359	25-29	0	15
POA6359	30-34	0	19
POA6359	35-39		5
POA6359	35-39	0	29
POA6359	40-44		7
POA6359	40-44	0	39
POA6359	45-49		8
POA6359	45-49	0	24
POA6359	50-54		5
POA6359	50-54	0	33
POA6359	55-59		7
POA6359	55-59	0	24
POA6359	60-64		6
POA6359	60-64	0	23
POA6359	65+		9
POA6359	65+	0	74
POA6361	0-4	0	6
POA6361	5-9	0	7
POA6361	10-14	0	3
POA6361	20-24		5
POA6361	20-24	0	6
POA6361	30-34	0	7
POA6361	35-39	0	5
POA6361	40-44	0	3
POA6361	45-49	0	5
POA6361	50-54	0	7
POA6361	55-59	0	6
POA6361	60-64		5
POA6361	60-64	0	8
POA6361	65+		6
POA6361	65+	0	14
POA6363	5-9	0	11
POA6363	15-19	0	3
POA6363	20-24	0	3
POA6363	25-29	0	3
POA6363	30-34	0	3
POA6363	35-39	0	4
POA6363	40-44	0	4
POA6363	45-49	0	14
POA6363	50-54	0	3
POA6363	55-59	0	3
POA6363	60-64	0	6
POA6363	65+	0	17
POA6365	0-4		5
POA6365	0-4	0	30
POA6365	5-9	0	40
POA6365	10-14		5
POA6365	10-14	0	34
POA6365	15-19	0	6
POA6365	15-19	1	5
POA6365	20-24	0	15
POA6365	25-29		4
POA6365	25-29	0	26
POA6365	30-34	0	21
POA6365	35-39		6
POA6365	35-39	0	33
POA6365	40-44		3
POA6365	40-44	0	29
POA6365	40-44	1	4
POA6365	45-49		5
POA6365	45-49	0	28
POA6365	50-54	0	33
POA6365	55-59		9
POA6365	55-59	0	37
POA6365	60-64		6
POA6365	60-64	0	34
POA6365	65+		10
POA6365	65+	0	108
POA6365	65+	1	3
POA6367	0-4	0	6
POA6367	0-4	1	5
POA6367	5-9	0	11
POA6367	5-9	1	6
POA6367	10-14	0	7
POA6367	10-14	1	7
POA6367	15-19	0	10
POA6367	20-24		3
POA6367	20-24	0	9
POA6367	25-29		5
POA6367	25-29	0	14
POA6367	30-34		4
POA6367	30-34	0	11
POA6367	35-39		3
POA6367	35-39	0	12
POA6367	40-44	0	10
POA6367	45-49	0	22
POA6367	45-49	1	5
POA6367	50-54	0	20
POA6367	55-59		3
POA6367	55-59	0	26
POA6367	55-59	1	4
POA6367	60-64	0	27
POA6367	60-64	1	3
POA6367	65+		8
POA6367	65+	0	70
POA6367	65+	1	5
POA6368	0-4	0	5
POA6368	5-9	0	12
POA6368	10-14		3
POA6368	20-24		4
POA6368	20-24	0	5
POA6368	25-29	0	4
POA6368	30-34	0	5
POA6368	35-39	0	11
POA6368	50-54	0	4
POA6368	55-59	0	6
POA6368	60-64	0	9
POA6368	65+		3
POA6368	65+	0	11
POA6369	0-4		5
POA6369	0-4	0	28
POA6369	0-4	1	7
POA6369	5-9		8
POA6369	5-9	0	36
POA6369	5-9	1	4
POA6369	10-14		5
POA6369	10-14	0	28
POA6369	15-19		4
POA6369	15-19	0	9
POA6369	20-24		4
POA6369	20-24	0	20
POA6369	25-29		5
POA6369	25-29	0	22
POA6369	30-34		8
POA6369	30-34	0	43
POA6369	30-34	1	3
POA6369	35-39		7
POA6369	35-39	0	30
POA6369	40-44	0	19
POA6369	45-49		8
POA6369	45-49	0	38
POA6369	50-54		9
POA6369	50-54	0	29
POA6369	55-59		6
POA6369	55-59	0	27
POA6369	60-64		8
POA6369	60-64	0	51
POA6369	65+		30
POA6369	65+	0	142
POA6370	0-4		3
POA6370	0-4	0	21
POA6370	5-9		7
POA6370	5-9	0	30
POA6370	10-14		4
POA6370	10-14	0	28
POA6370	10-14	1	8
POA6370	15-19	0	9
POA6370	20-24		3
POA6370	20-24	0	12
POA6370	25-29	0	15
POA6370	25-29	1	4
POA6370	30-34		3
POA6370	30-34	0	25
POA6370	35-39	0	20
POA6370	40-44	0	18
POA6370	45-49		5
POA6370	45-49	0	13
POA6370	50-54		3
POA6370	50-54	0	20
POA6370	55-59		11
POA6370	55-59	0	36
POA6370	60-64		7
POA6370	60-64	0	26
POA6370	65+		18
POA6370	65+	0	79
POA6372	0-4	0	3
POA6372	5-9	0	6
POA6372	10-14	0	6
POA6372	10-14	1	4
POA6372	15-19	0	5
POA6372	25-29	0	3
POA6372	35-39	0	7
POA6372	40-44	0	7
POA6372	45-49	0	10
POA6372	50-54	0	4
POA6372	55-59		4
POA6372	55-59	0	3
POA6372	60-64	0	7
POA6372	65+		9
POA6372	65+	0	29
POA6373	0-4	0	5
POA6373	5-9	0	9
POA6373	10-14	0	3
POA6373	20-24	0	9
POA6373	25-29	0	3
POA6373	35-39	0	3
POA6373	40-44	0	11
POA6373	45-49	0	7
POA6373	50-54	0	10
POA6373	55-59	0	4
POA6373	60-64	0	7
POA6373	65+	0	10
POA6375	0-4		3
POA6375	0-4	0	45
POA6375	5-9		5
POA6375	5-9	0	55
POA6375	5-9	1	3
POA6375	10-14	0	32
POA6375	15-19	0	27
POA6375	20-24	0	40
POA6375	25-29		4
POA6375	25-29	0	38
POA6375	30-34		5
POA6375	30-34	0	45
POA6375	35-39	0	52
POA6375	40-44	0	40
POA6375	40-44	1	8
POA6375	45-49		4
POA6375	45-49	0	43
POA6375	50-54	0	39
POA6375	50-54	1	3
POA6375	55-59		4
POA6375	55-59	0	42
POA6375	60-64		4
POA6375	60-64	0	62
POA6375	60-64	1	4
POA6375	65+		16
POA6375	65+	0	227
POA6383	0-4		13
POA6383	0-4	0	33
POA6383	0-4	1	8
POA6383	5-9		16
POA6383	5-9	0	33
POA6383	5-9	1	10
POA6383	10-14		11
POA6383	10-14	0	24
POA6383	10-14	1	5
POA6383	15-19		8
POA6383	15-19	0	17
POA6383	15-19	1	5
POA6383	20-24		7
POA6383	20-24	0	7
POA6383	20-24	1	3
POA6383	25-29		14
POA6383	25-29	0	19
POA6383	25-29	1	8
POA6383	30-34		7
POA6383	30-34	0	36
POA6383	30-34	1	4
POA6383	35-39		8
POA6383	35-39	0	27
POA6383	35-39	1	3
POA6383	40-44		10
POA6383	40-44	0	19
POA6383	40-44	1	6
POA6383	45-49		11
POA6383	45-49	0	21
POA6383	45-49	1	4
POA6383	50-54		27
POA6383	50-54	0	48
POA6383	55-59		19
POA6383	55-59	0	50
POA6383	55-59	1	7
POA6383	60-64		19
POA6383	60-64	0	63
POA6383	60-64	1	7
POA6383	65+		70
POA6383	65+	0	230
POA6383	65+	1	9
POA6384	5-9	0	3
POA6384	45-49	0	7
POA6384	50-54	0	4
POA6385	55-59	0	5
POA6385	60-64	0	8
POA6385	65+	0	3
POA6386	0-4	0	3
POA6386	5-9		5
POA6386	10-14		4
POA6386	10-14	0	3
POA6386	15-19	0	3
POA6386	20-24		8
POA6386	20-24	0	4
POA6386	25-29		4
POA6386	25-29	0	4
POA6386	35-39	0	3
POA6386	40-44		4
POA6386	40-44	0	3
POA6386	40-44	1	3
POA6386	45-49		3
POA6386	45-49	0	5
POA6386	50-54	0	5
POA6386	55-59		5
POA6386	60-64		8
POA6386	60-64	0	11
POA6386	65+		8
POA6386	65+	0	9
POA6390	0-4		5
POA6390	0-4	0	102
POA6390	0-4	1	9
POA6390	5-9		7
POA6390	5-9	0	120
POA6390	5-9	1	3
POA6390	10-14		13
POA6390	10-14	0	103
POA6390	10-14	1	3
POA6390	15-19		10
POA6390	15-19	0	54
POA6390	15-19	1	3
POA6390	20-24		3
