POA_CODE_2021	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
POA0853	25-34	1	M	6
POA0853	35-44		F	4
POA0853	35-44		M	12
POA0853	35-44	0	F	62
POA0853	35-44	0	M	75
POA0853	35-44	1	F	4
POA0853	45-54		M	7
POA0853	45-54	0	F	21
POA0853	45-54	0	M	33
POA0853	45-54	1	M	3
POA0853	55-64	0	F	12
POA0853	55-64	0	M	7
POA0854	15-19		F	3
POA0854	15-19	0	F	30
POA0854	15-19	0	M	21
POA0854	20-24	0	F	33
POA0854	20-24	0	M	23
POA0854	20-24	1	F	3
POA0854	20-24	1	M	3
POA0854	25-34		F	7
POA0854	25-34		M	8
POA0854	25-34	0	F	40
POA0854	25-34	0	M	43
POA0854	25-34	1	F	12
POA0854	25-34	1	M	6
POA0854	35-44		F	11
POA0854	35-44		M	10
POA0854	35-44	0	F	35
POA0854	35-44	0	M	37
POA0854	35-44	1	F	7
POA0854	45-54		M	6
POA0854	45-54	0	F	46
POA0854	45-54	0	M	42
POA0854	45-54	1	F	10
POA0854	45-54	1	M	6
POA0854	55-64		F	7
POA0854	55-64		M	7
POA0854	55-64	0	F	30
POA0854	55-64	0	M	33
POA0854	55-64	1	F	4
POA0854	65-74		F	5
POA0854	65-74		M	4
POA0854	65-74	0	F	20
POA0854	65-74	0	M	15
POA0854	75-84	0	M	10
POA0860	15-19		F	3
POA0860	15-19		M	17
POA0860	15-19	0	F	58
POA0860	15-19	0	M	67
POA0860	15-19	1	F	10
POA0860	15-19	1	M	7
POA0860	20-24		F	10
POA0860	20-24		M	18
POA0860	20-24	0	F	65
POA0860	20-24	0	M	67
POA0860	20-24	1	F	14
POA0860	20-24	1	M	14
POA0860	25-34		F	38
POA0860	25-34		M	60
POA0860	25-34	0	F	208
POA0860	25-34	0	M	195
POA0860	25-34	1	F	40
POA0860	25-34	1	M	30
POA0860	35-44		F	21
POA0860	35-44		M	45
POA0860	35-44	0	F	149
POA0860	35-44	0	M	129
POA0860	35-44	1	F	37
POA0860	35-44	1	M	19
POA0860	45-54		F	23
POA0860	45-54		M	35
POA0860	45-54	0	F	155
POA0860	45-54	0	M	143
POA0860	45-54	1	F	35
POA0860	45-54	1	M	26
POA0860	55-64		F	22
POA0860	55-64		M	24
POA0860	55-64	0	F	134
POA0860	55-64	0	M	155
POA0860	55-64	1	F	31
POA0860	55-64	1	M	21
POA0860	65-74		F	7
POA0860	65-74		M	17
POA0860	65-74	0	F	72
POA0860	65-74	0	M	96
POA0860	65-74	1	F	10
POA0860	65-74	1	M	9
POA0860	75-84		M	4
POA0860	75-84	0	F	21
POA0860	75-84	0	M	31
POA0860	75-84	1	F	8
POA0860	75-84	1	M	4
POA0860	85+	0	F	9
POA0862	15-19		F	11
POA0862	15-19		M	4
POA0862	15-19	0	F	21
POA0862	15-19	0	M	28
POA0862	20-24		F	4
POA0862	20-24		M	5
POA0862	20-24	0	F	47
POA0862	20-24	0	M	50
POA0862	25-34		F	5
POA0862	25-34		M	5
POA0862	25-34	0	F	61
POA0862	25-34	0	M	62
POA0862	25-34	1	F	11
POA0862	25-34	1	M	5
POA0862	35-44		F	5
POA0862	35-44		M	4
POA0862	35-44	0	F	37
POA0862	35-44	0	M	33
POA0862	35-44	1	F	5
POA0862	45-54		M	6
POA0862	45-54	0	F	26
POA0862	45-54	0	M	25
POA0862	55-64		M	12
POA0862	55-64	0	F	19
POA0862	55-64	0	M	24
POA0862	55-64	1	F	5
POA0862	65-74		F	3
POA0862	65-74		M	10
POA0862	65-74	0	F	11
POA0862	65-74	0	M	19
POA0862	75-84	0	F	5
POA0862	75-84	0	M	4
POA0870	15-19		F	43
POA0870	15-19		M	59
POA0870	15-19	0	F	487
POA0870	15-19	0	M	539
POA0870	15-19	1	F	31
POA0870	15-19	1	M	22
POA0870	20-24		F	31
POA0870	20-24		M	42
POA0870	20-24	0	F	435
POA0870	20-24	0	M	444
POA0870	20-24	1	F	47
POA0870	20-24	1	M	8
POA0870	25-34		F	168
POA0870	25-34		M	164
POA0870	25-34	0	F	1835
POA0870	25-34	0	M	1566
POA0870	25-34	1	F	160
POA0870	25-34	1	M	103
POA0870	35-44		F	115
POA0870	35-44		M	123
POA0870	35-44	0	F	1331
POA0870	35-44	0	M	1354
POA0870	35-44	1	F	199
POA0870	35-44	1	M	123
POA0870	45-54		F	108
POA0870	45-54		M	85
POA0870	45-54	0	F	1068
POA0870	45-54	0	M	990
POA0870	45-54	1	F	180
POA0870	45-54	1	M	99
POA0870	55-64		F	85
POA0870	55-64		M	88
POA0870	55-64	0	F	933
POA0870	55-64	0	M	940
POA0870	55-64	1	F	174
POA0870	55-64	1	M	91
POA0870	65-74		F	50
POA0870	65-74		M	55
POA0870	65-74	0	F	519
POA0870	65-74	0	M	536
POA0870	65-74	1	F	86
POA0870	65-74	1	M	57
POA0870	75-84		F	17
POA0870	75-84		M	14
POA0870	75-84	0	F	184
POA0870	75-84	0	M	168
POA0870	75-84	1	F	35
POA0870	75-84	1	M	16
POA0870	85+		F	9
POA0870	85+		M	4
POA0870	85+	0	F	54
POA0870	85+	0	M	27
POA0870	85+	1	F	6
POA0872	15-19		F	94
POA0872	15-19		M	104
POA0872	15-19	0	F	400
POA0872	15-19	0	M	455
POA0872	15-19	1	F	59
POA0872	15-19	1	M	66
POA0872	20-24		F	80
POA0872	20-24		M	156
POA0872	20-24	0	F	484
POA0872	20-24	0	M	450
POA0872	20-24	1	F	82
POA0872	20-24	1	M	62
POA0872	25-34		F	202
POA0872	25-34		M	382
POA0872	25-34	0	F	1009
POA0872	25-34	0	M	910
POA0872	25-34	1	F	188
POA0872	25-34	1	M	135
POA0872	35-44		F	132
POA0872	35-44		M	281
POA0872	35-44	0	F	724
POA0872	35-44	0	M	745
POA0872	35-44	1	F	170
POA0872	35-44	1	M	106
POA0872	45-54		F	127
POA0872	45-54		M	211
POA0872	45-54	0	F	578
POA0872	45-54	0	M	570
POA0872	45-54	1	F	152
POA0872	45-54	1	M	96
POA0872	55-64		F	97
POA0872	55-64		M	127
POA0872	55-64	0	F	493
POA0872	55-64	0	M	413
POA0872	55-64	1	F	81
POA0872	55-64	1	M	56
POA0872	65-74		F	42
POA0872	65-74		M	43
POA0872	65-74	0	F	245
POA0872	65-74	0	M	203
POA0872	65-74	1	F	19
POA0872	65-74	1	M	17
POA0872	75-84		F	9
POA0872	75-84		M	13
POA0872	75-84	0	F	86
POA0872	75-84	0	M	61
POA0872	75-84	1	F	4
POA0872	75-84	1	M	3
POA0872	85+		F	3
POA0872	85+		M	4
POA0872	85+	0	F	23
POA0872	85+	0	M	12
POA0872	85+	1	F	3
POA0872	85+	1	M	3
POA0873	15-19		F	13
POA0873	15-19		M	17
POA0873	15-19	0	F	55
POA0873	15-19	0	M	68
POA0873	15-19	1	F	5
POA0873	20-24		F	8
POA0873	20-24	0	F	59
POA0873	20-24	0	M	50
POA0873	20-24	1	F	9
POA0873	25-34		F	33
POA0873	25-34		M	24
POA0873	25-34	0	F	185
POA0873	25-34	0	M	147
POA0873	25-34	1	F	11
POA0873	25-34	1	M	7
POA0873	35-44		F	30
POA0873	35-44		M	18
POA0873	35-44	0	F	142
POA0873	35-44	0	M	129
POA0873	35-44	1	F	16
POA0873	35-44	1	M	12
POA0873	45-54		F	26
POA0873	45-54		M	20
POA0873	45-54	0	F	154
POA0873	45-54	0	M	151
POA0873	45-54	1	F	26
POA0873	45-54	1	M	14
POA0873	55-64		F	21
POA0873	55-64		M	25
POA0873	55-64	0	F	169
POA0873	55-64	0	M	156
POA0873	55-64	1	F	24
POA0873	55-64	1	M	12
POA0873	65-74		F	14
POA0873	65-74		M	13
POA0873	65-74	0	F	95
POA0873	65-74	0	M	119
POA0873	65-74	1	F	4
POA0873	65-74	1	M	10
POA0873	75-84		F	16
POA0873	75-84		M	10
POA0873	75-84	0	F	49
POA0873	75-84	0	M	42
POA0873	75-84	1	F	5
POA0873	75-84	1	M	5
POA0873	85+		F	14
POA0873	85+		M	4
POA0873	85+	0	F	35
POA0873	85+	0	M	15
POA0874	15-19	0	F	3
POA0874	15-19	0	M	5
POA0874	20-24		M	5
POA0874	20-24	0	F	12
POA0874	20-24	0	M	15
POA0874	25-34		M	3
POA0874	25-34	0	F	60
POA0874	25-34	0	M	59
POA0874	25-34	1	F	3
POA0874	25-34	1	M	5
POA0874	35-44	0	F	36
POA0874	35-44	0	M	45
POA0874	35-44	1	M	3
POA0874	45-54		F	5
POA0874	45-54		M	7
POA0874	45-54	0	F	46
POA0874	45-54	0	M	30
POA0874	45-54	1	F	5
POA0874	55-64		F	7
POA0874	55-64		M	3
POA0874	55-64	0	F	30
POA0874	55-64	0	M	37
POA0874	55-64	1	F	3
POA0874	55-64	1	M	3
POA0874	65-74	0	F	9
POA0874	65-74	0	M	4
POA0874	75-84	0	F	4
POA0874	85+	0	F	4
POA0875	15-19		F	10
POA0875	15-19		M	3
POA0875	15-19	0	F	78
POA0875	15-19	0	M	61
POA0875	20-24		F	9
POA0875	20-24		M	8
POA0875	20-24	0	F	60
POA0875	20-24	0	M	58
POA0875	20-24	1	F	4
POA0875	25-34		F	11
POA0875	25-34		M	13
POA0875	25-34	0	F	190
POA0875	25-34	0	M	143
POA0875	25-34	1	F	13
POA0875	25-34	1	M	16
POA0875	35-44		F	17
POA0875	35-44		M	15
POA0875	35-44	0	F	172
POA0875	35-44	0	M	148
POA0875	35-44	1	F	22
POA0875	35-44	1	M	14
POA0875	45-54		F	12
POA0875	45-54		M	11
POA0875	45-54	0	F	129
POA0875	45-54	0	M	140
POA0875	45-54	1	F	26
POA0875	45-54	1	M	14
POA0875	55-64		F	10
POA0875	55-64		M	5
POA0875	55-64	0	F	104
POA0875	55-64	0	M	117
POA0875	55-64	1	F	24
POA0875	55-64	1	M	15
POA0875	65-74	0	F	66
POA0875	65-74	0	M	47
POA0875	65-74	1	F	9
POA0875	65-74	1	M	4
POA0875	75-84		F	4
POA0875	75-84	0	F	20
POA0875	75-84	0	M	17
POA0875	75-84	1	M	3
POA0875	85+	0	F	6
POA0875	85+	0	M	3
POA0880	15-19		F	25
POA0880	15-19		M	34
POA0880	15-19	0	F	122
POA0880	15-19	0	M	122
POA0880	15-19	1	F	14
POA0880	15-19	1	M	20
POA0880	20-24		F	25
POA0880	20-24		M	33
POA0880	20-24	0	F	89
POA0880	20-24	0	M	83
POA0880	20-24	1	F	27
POA0880	20-24	1	M	17
POA0880	25-34		F	86
POA0880	25-34		M	104
POA0880	25-34	0	F	340
POA0880	25-34	0	M	253
POA0880	25-34	1	F	38
POA0880	25-34	1	M	31
POA0880	35-44		F	82
POA0880	35-44		M	85
POA0880	35-44	0	F	307
POA0880	35-44	0	M	310
POA0880	35-44	1	F	67
POA0880	35-44	1	M	49
POA0880	45-54		F	38
POA0880	45-54		M	58
POA0880	45-54	0	F	238
POA0880	45-54	0	M	243
POA0880	45-54	1	F	47
POA0880	45-54	1	M	34
POA0880	55-64		F	29
POA0880	55-64		M	57
POA0880	55-64	0	F	175
POA0880	55-64	0	M	164
POA0880	55-64	1	F	23
POA0880	55-64	1	M	15
POA0880	65-74		F	15
POA0880	65-74		M	11
POA0880	65-74	0	F	58
POA0880	65-74	0	M	77
POA0880	65-74	1	F	6
POA0880	65-74	1	M	4
POA0880	75-84		F	4
POA0880	75-84		M	3
POA0880	75-84	0	F	13
POA0880	75-84	0	M	22
POA0880	75-84	1	M	5
POA0880	85+	0	M	3
POA0885	15-19	0	F	10
POA0885	15-19	0	M	5
POA0885	20-24	0	F	9
POA0885	20-24	0	M	3
POA0885	25-34		F	13
POA0885	25-34		M	8
POA0885	25-34	0	F	46
POA0885	25-34	0	M	29
POA0885	25-34	1	F	4
POA0885	35-44		F	11
POA0885	35-44		M	22
POA0885	35-44	0	F	61
POA0885	35-44	0	M	66
POA0885	35-44	1	F	4
POA0885	35-44	1	M	3
POA0885	45-54		F	7
POA0885	45-54		M	12
POA0885	45-54	0	F	33
POA0885	45-54	0	M	40
POA0885	45-54	1	F	5
POA0885	55-64		F	6
POA0885	55-64		M	6
POA0885	55-64	0	F	27
POA0885	55-64	0	M	40
POA0885	55-64	1	M	4
POA0885	65-74		M	4
POA0885	65-74	0	M	8
POA0886	15-19		M	6
POA0886	15-19	0	F	20
POA0886	15-19	0	M	16
POA0886	20-24		M	3
POA0886	20-24	0	F	11
POA0886	20-24	0	M	25
POA0886	25-34		F	6
POA0886	25-34		M	6
POA0886	25-34	0	F	60
POA0886	25-34	0	M	51
POA0886	25-34	1	F	5
POA0886	25-34	1	M	3
POA0886	35-44		F	7
POA0886	35-44		M	10
POA0886	35-44	0	F	49
POA0886	35-44	0	M	39
POA0886	35-44	1	F	3
POA0886	35-44	1	M	3
POA0886	45-54		F	8
POA0886	45-54		M	11
POA0886	45-54	0	F	39
POA0886	45-54	0	M	53
POA0886	45-54	1	F	7
POA0886	45-54	1	M	5
POA0886	55-64		F	6
POA0886	55-64		M	11
POA0886	55-64	0	F	26
POA0886	55-64	0	M	51
POA0886	55-64	1	F	3
POA0886	65-74		F	5
POA0886	65-74		M	4
POA0886	65-74	0	F	6
POA0886	65-74	0	M	6
POA0886	65-74	1	M	4
POA2000	15-19		F	20
POA2000	15-19		M	21
POA2000	15-19	0	F	276
POA2000	15-19	0	M	269
POA2000	15-19	1	F	10
POA2000	15-19	1	M	12
POA2000	20-24		F	172
POA2000	20-24		M	177
POA2000	20-24	0	F	1546
POA2000	20-24	0	M	1479
POA2000	20-24	1	F	30
POA2000	20-24	1	M	28
POA2000	25-34		F	508
POA2000	25-34		M	519
POA2000	25-34	0	F	4808
POA2000	25-34	0	M	4624
POA2000	25-34	1	F	112
POA2000	25-34	1	M	114
POA2000	35-44		F	226
POA2000	35-44		M	267
POA2000	35-44	0	F	2213
POA2000	35-44	0	M	2463
POA2000	35-44	1	F	130
POA2000	35-44	1	M	123
POA2000	45-54		F	85
POA2000	45-54		M	121
POA2000	45-54	0	F	908
POA2000	45-54	0	M	1074
POA2000	45-54	1	F	104
POA2000	45-54	1	M	105
POA2000	55-64		F	49
POA2000	55-64		M	95
POA2000	55-64	0	F	709
POA2000	55-64	0	M	827
POA2000	55-64	1	F	108
POA2000	55-64	1	M	88
POA2000	65-74		F	34
POA2000	65-74		M	48
POA2000	65-74	0	F	498
POA2000	65-74	0	M	600
POA2000	65-74	1	F	72
POA2000	65-74	1	M	49
POA2000	75-84		F	30
POA2000	75-84		M	25
POA2000	75-84	0	F	249
POA2000	75-84	0	M	272
POA2000	75-84	1	F	30
POA2000	75-84	1	M	23
POA2000	85+		F	12
POA2000	85+		M	4
POA2000	85+	0	F	66
POA2000	85+	0	M	70
POA2000	85+	1	F	3
POA2000	85+	1	M	10
POA2007	15-19		F	18
POA2007	15-19		M	11
POA2007	15-19	0	F	131
POA2007	15-19	0	M	99
POA2007	15-19	1	F	3
POA2007	20-24		F	56
POA2007	20-24		M	60
POA2007	20-24	0	F	579
POA2007	20-24	0	M	552
POA2007	20-24	1	F	6
POA2007	20-24	1	M	15
POA2007	25-34		F	91
POA2007	25-34		M	103
POA2007	25-34	0	F	1160
POA2007	25-34	0	M	1227
POA2007	25-34	1	F	45
POA2007	25-34	1	M	23
POA2007	35-44		F	42
POA2007	35-44		M	62
POA2007	35-44	0	F	519
POA2007	35-44	0	M	597
POA2007	35-44	1	F	34
POA2007	35-44	1	M	32
POA2007	45-54		F	29
POA2007	45-54		M	17
POA2007	45-54	0	F	227
POA2007	45-54	0	M	274
POA2007	45-54	1	F	34
POA2007	45-54	1	M	24
POA2007	55-64		F	22
POA2007	55-64		M	19
POA2007	55-64	0	F	150
POA2007	55-64	0	M	154
POA2007	55-64	1	F	21
POA2007	55-64	1	M	19
POA2007	65-74		F	14
POA2007	65-74		M	12
POA2007	65-74	0	F	113
POA2007	65-74	0	M	131
POA2007	65-74	1	F	14
POA2007	65-74	1	M	13
POA2007	75-84		F	8
POA2007	75-84		M	5
POA2007	75-84	0	F	47
POA2007	75-84	0	M	54
POA2007	75-84	1	F	3
POA2007	75-84	1	M	4
POA2007	85+		F	12
POA2007	85+		M	8
POA2007	85+	0	F	23
POA2007	85+	0	M	9
POA2007	85+	1	M	5
POA2008	15-19		F	20
POA2008	15-19		M	16
POA2008	15-19	0	F	233
POA2008	15-19	0	M	197
POA2008	15-19	1	F	9
POA2008	15-19	1	M	8
POA2008	20-24		F	115
POA2008	20-24		M	116
POA2008	20-24	0	F	1296
POA2008	20-24	0	M	1060
POA2008	20-24	1	F	38
POA2008	20-24	1	M	35
POA2008	25-34		F	169
POA2008	25-34		M	166
POA2008	25-34	0	F	1651
POA2008	25-34	0	M	1744
POA2008	25-34	1	F	67
POA2008	25-34	1	M	58
POA2008	35-44		F	61
POA2008	35-44		M	74
POA2008	35-44	0	F	492
POA2008	35-44	0	M	675
POA2008	35-44	1	F	43
POA2008	35-44	1	M	43
POA2008	45-54		F	23
POA2008	45-54		M	34
POA2008	45-54	0	F	239
POA2008	45-54	0	M	309
POA2008	45-54	1	F	37
POA2008	45-54	1	M	47
POA2008	55-64		F	24
POA2008	55-64		M	22
POA2008	55-64	0	F	163
POA2008	55-64	0	M	228
POA2008	55-64	1	F	44
POA2008	55-64	1	M	30
POA2008	65-74		F	7
POA2008	65-74		M	19
POA2008	65-74	0	F	90
POA2008	65-74	0	M	149
POA2008	65-74	1	F	13
POA2008	65-74	1	M	16
POA2008	75-84		M	4
POA2008	75-84	0	F	38
POA2008	75-84	0	M	33
POA2008	75-84	1	F	7
POA2008	75-84	1	M	5
POA2008	85+		F	4
POA2008	85+	0	F	12
POA2008	85+	0	M	14
POA2009	15-19		F	4
POA2009	15-19		M	7
POA2009	15-19	0	F	133
POA2009	15-19	0	M	135
POA2009	15-19	1	F	9
POA2009	15-19	1	M	10
POA2009	20-24		F	24
POA2009	20-24		M	37
POA2009	20-24	0	F	306
POA2009	20-24	0	M	317
POA2009	20-24	1	F	4
POA2009	20-24	1	M	13
POA2009	25-34		F	142
POA2009	25-34		M	144
POA2009	25-34	0	F	1352
POA2009	25-34	0	M	1416
POA2009	25-34	1	F	82
POA2009	25-34	1	M	52
POA2009	35-44		F	105
POA2009	35-44		M	117
POA2009	35-44	0	F	1120
POA2009	35-44	0	M	1166
POA2009	35-44	1	F	115
POA2009	35-44	1	M	86
POA2009	45-54		F	49
POA2009	45-54		M	57
POA2009	45-54	0	F	596
POA2009	45-54	0	M	633
POA2009	45-54	1	F	84
POA2009	45-54	1	M	58
POA2009	55-64		F	49
POA2009	55-64		M	55
POA2009	55-64	0	F	516
POA2009	55-64	0	M	522
POA2009	55-64	1	F	115
POA2009	55-64	1	M	72
POA2009	65-74		F	46
POA2009	65-74		M	49
POA2009	65-74	0	F	416
POA2009	65-74	0	M	430
POA2009	65-74	1	F	93
POA2009	65-74	1	M	51
POA2009	75-84		F	20
POA2009	75-84		M	14
POA2009	75-84	0	F	168
POA2009	75-84	0	M	191
POA2009	75-84	1	F	27
POA2009	75-84	1	M	28
POA2009	85+		F	4
POA2009	85+		M	5
POA2009	85+	0	F	44
POA2009	85+	0	M	37
POA2009	85+	1	F	3
POA2009	85+	1	M	6
POA2010	15-19		F	20
POA2010	15-19		M	14
POA2010	15-19	0	F	181
POA2010	15-19	0	M	148
POA2010	15-19	1	F	7
POA2010	15-19	1	M	6
POA2010	20-24		F	76
POA2010	20-24		M	86
POA2010	20-24	0	F	920
POA2010	20-24	0	M	848
POA2010	20-24	1	F	34
POA2010	20-24	1	M	35
POA2010	25-34		F	249
POA2010	25-34		M	383
POA2010	25-34	0	F	3387
POA2010	25-34	0	M	4140
POA2010	25-34	1	F	133
POA2010	25-34	1	M	142
POA2010	35-44		F	145
POA2010	35-44		M	250
POA2010	35-44	0	F	1748
POA2010	35-44	0	M	2817
POA2010	35-44	1	F	127
POA2010	35-44	1	M	164
POA2010	45-54		F	104
POA2010	45-54		M	194
POA2010	45-54	0	F	907
POA2010	45-54	0	M	1853
POA2010	45-54	1	F	156
POA2010	45-54	1	M	203
POA2010	55-64		F	65
POA2010	55-64		M	168
POA2010	55-64	0	F	722
POA2010	55-64	0	M	1412
POA2010	55-64	1	F	154
POA2010	55-64	1	M	187
POA2010	65-74		F	47
POA2010	65-74		M	98
POA2010	65-74	0	F	546
POA2010	65-74	0	M	788
POA2010	65-74	1	F	90
POA2010	65-74	1	M	77
POA2010	75-84		F	45
POA2010	75-84		M	78
POA2010	75-84	0	F	316
POA2010	75-84	0	M	358
POA2010	75-84	1	F	40
POA2010	75-84	1	M	26
POA2010	85+		F	36
POA2010	85+		M	21
POA2010	85+	0	F	151
POA2010	85+	0	M	113
POA2010	85+	1	F	5
POA2010	85+	1	M	7
POA2011	15-19		F	43
POA2011	15-19		M	18
POA2011	15-19	0	F	95
POA2011	15-19	0	M	81
POA2011	15-19	1	F	3
POA2011	20-24		F	84
POA2011	20-24		M	115
POA2011	20-24	0	F	383
POA2011	20-24	0	M	374
POA2011	20-24	1	F	29
POA2011	20-24	1	M	12
POA2011	25-34		F	236
POA2011	25-34		M	325
POA2011	25-34	0	F	2092
POA2011	25-34	0	M	2352
POA2011	25-34	1	F	114
POA2011	25-34	1	M	87
POA2011	35-44		F	111
POA2011	35-44		M	179
POA2011	35-44	0	F	1235
POA2011	35-44	0	M	1734
POA2011	35-44	1	F	112
POA2011	35-44	1	M	90
POA2011	45-54		F	69
POA2011	45-54		M	140
POA2011	45-54	0	F	807
POA2011	45-54	0	M	1153
POA2011	45-54	1	F	149
POA2011	45-54	1	M	123
POA2011	55-64		F	70
POA2011	55-64		M	73
POA2011	55-64	0	F	724
POA2011	55-64	0	M	936
POA2011	55-64	1	F	168
POA2011	55-64	1	M	147
POA2011	65-74		F	63
POA2011	65-74		M	64
POA2011	65-74	0	F	638
POA2011	65-74	0	M	678
POA2011	65-74	1	F	123
POA2011	65-74	1	M	86
POA2011	75-84		F	65
POA2011	75-84		M	55
POA2011	75-84	0	F	327
POA2011	75-84	0	M	359
POA2011	75-84	1	F	27
POA2011	75-84	1	M	30
POA2011	85+		F	93
POA2011	85+		M	32
POA2011	85+	0	F	167
POA2011	85+	0	M	102
POA2011	85+	1	F	5
POA2011	85+	1	M	10
POA2015	15-19		F	9
POA2015	15-19		M	3
POA2015	15-19	0	F	107
POA2015	15-19	0	M	107
POA2015	15-19	1	F	8
POA2015	15-19	1	M	9
POA2015	20-24		F	28
POA2015	20-24		M	20
POA2015	20-24	0	F	343
POA2015	20-24	0	M	306
POA2015	20-24	1	F	18
POA2015	20-24	1	M	8
POA2015	25-34		F	101
POA2015	25-34		M	113
POA2015	25-34	0	F	1601
POA2015	25-34	0	M	1674
POA2015	25-34	1	F	75
POA2015	25-34	1	M	75
POA2015	35-44		F	51
POA2015	35-44		M	66
POA2015	35-44	0	F	1022
POA2015	35-44	0	M	1146
POA2015	35-44	1	F	98
POA2015	35-44	1	M	74
POA2015	45-54		F	30
POA2015	45-54		M	36
POA2015	45-54	0	F	516
POA2015	45-54	0	M	686
POA2015	45-54	1	F	101
POA2015	45-54	1	M	77
POA2015	55-64		F	19
POA2015	55-64		M	20
POA2015	55-64	0	F	314
POA2015	55-64	0	M	400
POA2015	55-64	1	F	80
POA2015	55-64	1	M	47
POA2015	65-74		F	14
POA2015	65-74		M	19
POA2015	65-74	0	F	216
POA2015	65-74	0	M	197
POA2015	65-74	1	F	28
POA2015	65-74	1	M	20
POA2015	75-84		F	7
POA2015	75-84		M	4
POA2015	75-84	0	F	82
POA2015	75-84	0	M	70
POA2015	75-84	1	F	6
POA2015	75-84	1	M	4
POA2015	85+		F	3
POA2015	85+		M	5
POA2015	85+	0	F	26
POA2015	85+	0	M	12
POA2016	15-19		F	10
POA2016	15-19		M	7
POA2016	15-19	0	F	107
POA2016	15-19	0	M	109
POA2016	15-19	1	F	6
POA2016	15-19	1	M	7
POA2016	20-24		F	39
POA2016	20-24		M	41
POA2016	20-24	0	F	494
POA2016	20-24	0	M	455
POA2016	20-24	1	F	21
POA2016	20-24	1	M	16
POA2016	25-34		F	127
POA2016	25-34		M	153
POA2016	25-34	0	F	1486
POA2016	25-34	0	M	1689
POA2016	25-34	1	F	70
POA2016	25-34	1	M	59
POA2016	35-44		F	85
POA2016	35-44		M	109
POA2016	35-44	0	F	861
POA2016	35-44	0	M	1080
POA2016	35-44	1	F	78
POA2016	35-44	1	M	75
POA2016	45-54		F	35
POA2016	45-54		M	111
POA2016	45-54	0	F	452
POA2016	45-54	0	M	845
POA2016	45-54	1	F	104
POA2016	45-54	1	M	93
POA2016	55-64		F	48
POA2016	55-64		M	76
POA2016	55-64	0	F	403
POA2016	55-64	0	M	670
POA2016	55-64	1	F	98
POA2016	55-64	1	M	99
POA2016	65-74		F	49
POA2016	65-74		M	68
POA2016	65-74	0	F	345
POA2016	65-74	0	M	422
POA2016	65-74	1	F	51
POA2016	65-74	1	M	40
POA2016	75-84		F	60
POA2016	75-84		M	43
POA2016	75-84	0	F	218
POA2016	75-84	0	M	208
POA2016	75-84	1	F	21
POA2016	75-84	1	M	21
POA2016	85+		F	28
POA2016	85+		M	19
POA2016	85+	0	F	95
POA2016	85+	0	M	66
POA2016	85+	1	M	3
POA2017	15-19		F	28
POA2017	15-19		M	26
POA2017	15-19	0	F	256
POA2017	15-19	0	M	242
POA2017	15-19	1	F	13
POA2017	20-24		F	129
POA2017	20-24		M	125
POA2017	20-24	0	F	1590
POA2017	20-24	0	M	1556
POA2017	20-24	1	F	39
POA2017	20-24	1	M	44
POA2017	25-34		F	385
POA2017	25-34		M	416
POA2017	25-34	0	F	4927
POA2017	25-34	0	M	5176
POA2017	25-34	1	F	149
POA2017	25-34	1	M	136
POA2017	35-44		F	150
POA2017	35-44		M	221
POA2017	35-44	0	F	1874
POA2017	35-44	0	M	2665
POA2017	35-44	1	F	198
POA2017	35-44	1	M	152
POA2017	45-54		F	67
POA2017	45-54		M	116
POA2017	45-54	0	F	759
POA2017	45-54	0	M	1121
POA2017	45-54	1	F	103
POA2017	45-54	1	M	98
POA2017	55-64		F	75
POA2017	55-64		M	115
POA2017	55-64	0	F	636
POA2017	55-64	0	M	746
POA2017	55-64	1	F	113
POA2017	55-64	1	M	93
POA2017	65-74		F	50
POA2017	65-74		M	76
POA2017	65-74	0	F	503
POA2017	65-74	0	M	544
POA2017	65-74	1	F	74
POA2017	65-74	1	M	54
POA2017	75-84		F	38
POA2017	75-84		M	66
POA2017	75-84	0	F	229
POA2017	75-84	0	M	265
POA2017	75-84	1	F	22
POA2017	75-84	1	M	9
POA2017	85+		F	36
POA2017	85+		M	21
POA2017	85+	0	F	96
POA2017	85+	0	M	79
POA2017	85+	1	F	4
POA2017	85+	1	M	6
POA2018	15-19		F	22
POA2018	15-19		M	29
POA2018	15-19	0	F	348
POA2018	15-19	0	M	352
POA2018	15-19	1	F	11
POA2018	15-19	1	M	22
POA2018	20-24		F	50
POA2018	20-24		M	59
POA2018	20-24	0	F	734
POA2018	20-24	0	M	744
POA2018	20-24	1	F	33
POA2018	20-24	1	M	36
POA2018	25-34		F	142
POA2018	25-34		M	181
POA2018	25-34	0	F	2179
POA2018	25-34	0	M	2217
POA2018	25-34	1	F	96
POA2018	25-34	1	M	84
POA2018	35-44		F	95
POA2018	35-44		M	104
POA2018	35-44	0	F	1355
POA2018	35-44	0	M	1406
POA2018	35-44	1	F	168
POA2018	35-44	1	M	136
POA2018	45-54		F	44
POA2018	45-54		M	72
POA2018	45-54	0	F	807
POA2018	45-54	0	M	936
POA2018	45-54	1	F	218
POA2018	45-54	1	M	160
POA2018	55-64		F	49
POA2018	55-64		M	46
POA2018	55-64	0	F	678
POA2018	55-64	0	M	696
POA2018	55-64	1	F	159
POA2018	55-64	1	M	99
POA2018	65-74		F	37
POA2018	65-74		M	32
