POA_CODE_2021	PrivateDwelling	persons
POA4212	1	31283
POA4213	0	1316
POA4213	1	29469
POA4214	0	2301
POA4214	1	36288
POA4215	0	7284
POA4215	1	48764
POA4216	0	2745
POA4216	1	36669
POA4217	0	8920
POA4217	1	39274
POA4218	0	3970
POA4218	1	32252
POA4220	0	2649
POA4220	1	30130
POA4221	0	1740
POA4221	1	27121
POA4223	0	719
POA4223	1	14261
POA4224	0	841
POA4224	1	6496
POA4225	0	2053
POA4225	1	7261
POA4226	0	2827
POA4226	1	34531
POA4227	0	1134
POA4227	1	22489
POA4228	0	397
POA4228	1	5112
POA4270	0	192
POA4270	1	4126
POA4272	0	630
POA4272	1	7512
POA4275	0	755
POA4275	1	3458
POA4280	0	1172
POA4280	1	19859
POA4285	0	1294
POA4285	1	20309
POA4287	0	305
POA4287	1	649
POA4300	0	2700
POA4300	1	65360
POA4301	0	1823
POA4301	1	34485
POA4303	0	591
POA4303	1	3544
POA4304	0	1021
POA4304	1	16713
POA4305	0	4403
POA4305	1	59898
POA4306	0	2710
POA4306	1	40796
POA4307	0	85
POA4307	1	1477
POA4309	0	264
POA4309	1	3086
POA4310	0	536
POA4310	1	5494
POA4311	0	602
POA4311	1	9719
POA4312	0	181
POA4312	1	2412
POA4313	0	142
POA4313	1	2169
POA4314	0	324
POA4314	1	2931
POA4340	0	674
POA4340	1	5310
POA4341	0	876
POA4341	1	14919
POA4342	0	167
POA4342	1	2501
POA4343	0	1259
POA4343	1	10797
POA4344	0	260
POA4344	1	2423
POA4346	0	53
POA4346	1	945
POA4347	0	114
POA4347	1	1212
POA4350	0	9759
POA4350	1	105720
POA4352	0	1152
POA4352	1	29240
POA4353	0	32
POA4353	1	307
POA4354	0	63
POA4354	1	1167
POA4355	0	337
POA4355	1	2429
POA4356	0	554
POA4356	1	4578
POA4357	0	341
POA4357	1	2202
POA4358	0	178
POA4358	1	2740
POA4359	0	85
POA4359	1	1244
POA4360	0	74
POA4360	1	519
POA4361	0	176
POA4361	1	2435
POA4362	0	229
POA4362	1	2365
POA4363	0	70
POA4363	1	552
POA4364	0	21
POA4364	1	155
POA4365	0	73
POA4365	1	519
POA4370	0	1631
POA4370	1	17493
POA4371	0	44
POA4371	1	641
POA4372	0	5
POA4372	1	130
POA4373	0	126
POA4373	1	854
POA4374	0	31
POA4374	1	362
POA4375	0	24
POA4375	1	189
POA4376	0	48
POA4376	1	293
POA4377	0	64
POA4377	1	535
POA4378	0	36
POA4378	1	537
POA4380	0	931
POA4380	1	7213
POA4381	0	98
POA4381	1	587
POA4382	0	82
POA4382	1	446
POA4383	0	40
POA4383	1	536
POA4384	0	7
POA4384	1	45
POA4385	0	159
POA4385	1	1048
POA4387	0	167
POA4387	1	1205
POA4388	0	27
POA4388	1	316
POA4390	0	927
POA4390	1	5910
POA4400	0	91
POA4400	1	2040
POA4401	0	522
POA4401	1	5246
POA4402	0	34
POA4402	1	245
POA4403	0	82
POA4403	1	760
POA4404	0	67
POA4404	1	403
POA4405	0	1777
POA4405	1	13034
POA4406	0	181
POA4406	1	1511
POA4407	0	69
POA4407	1	437
POA4408	0	37
POA4408	1	491
POA4410	0	155
POA4410	1	1006
POA4411	0	35
POA4411	1	253
POA4412	0	42
POA4412	1	165
POA4413	0	1931
POA4413	1	7398
POA4415	0	577
POA4415	1	1829
POA4416	0	86
POA4416	1	357
POA4417	0	135
POA4417	1	617
POA4418	1	79
POA4419	0	951
POA4419	1	773
POA4420	0	240
POA4420	1	1032
POA4421	0	268
POA4421	1	1862
POA4422	0	88
POA4422	1	358
POA4423	0	35
POA4423	1	168
POA4424	0	9
POA4424	1	213
POA4425	0	3
POA4425	1	154
POA4426	0	46
POA4426	1	101
POA4427	0	49
POA4427	1	253
POA4428	0	295
POA4428	1	542
POA4454	0	571
POA4454	1	524
POA4455	0	1650
POA4455	1	7463
POA4461	0	7
POA4461	1	34
POA4462	0	14
POA4462	1	113
POA4465	0	254
POA4465	1	1075
POA4467	0	29
POA4467	1	134
POA4468	0	41
POA4468	1	228
POA4470	0	781
POA4470	1	2694
POA4472	0	318
POA4472	1	1240
POA4474	0	20
POA4474	1	64
POA4477	0	122
POA4477	1	462
POA4478	0	159
POA4478	1	443
POA4479	0	9
POA4479	1	7
POA4480	0	229
POA4480	1	553
POA4481	0	127
POA4481	1	100
POA4482	0	133
POA4482	1	74
POA4486	0	119
POA4486	1	603
POA4487	0	557
POA4487	1	2820
POA4488	0	84
POA4488	1	210
POA4489	0	5
POA4489	1	66
POA4490	0	423
POA4490	1	1406
POA4491	0	42
POA4491	1	86
POA4492	0	255
POA4492	1	264
POA4493	0	7
POA4493	1	11
POA4494	0	28
POA4494	1	129
POA4496	0	38
POA4496	1	182
POA4497	0	69
POA4497	1	270
POA4498	0	37
POA4498	1	160
POA4500	0	1276
POA4500	1	43844
POA4501	0	346
POA4501	1	5503
POA4502	0	212
POA4502	1	8398
POA4503	0	2032
POA4503	1	49930
POA4504	0	660
POA4504	1	19975
POA4505	0	1104
POA4505	1	24635
POA4506	0	1423
POA4506	1	23678
POA4507	0	1112
POA4507	1	19225
POA4508	0	1131
POA4508	1	18162
POA4509	0	1180
POA4509	1	36350
POA4510	0	3942
POA4510	1	51556
POA4511	0	398
POA4511	1	9449
POA4512	0	306
POA4512	1	3313
POA4514	0	1896
POA4514	1	6632
POA4515	0	576
POA4515	1	3965
POA4516	0	130
POA4516	1	4065
POA4517	0	54
POA4517	1	855
POA4518	0	228
POA4518	1	5241
POA4519	0	551
POA4519	1	8790
POA4520	0	430
POA4520	1	13284
POA4521	0	290
POA4521	1	4856
POA4550	0	179
POA4550	1	4656
POA4551	0	4801
POA4551	1	63675
POA4552	0	888
POA4552	1	8237
POA4553	0	485
POA4553	1	10050
POA4554	0	181
POA4554	1	1794
POA4555	0	341
POA4555	1	7232
POA4556	0	2876
POA4556	1	43531
POA4557	0	1591
POA4557	1	18859
POA4558	0	3927
POA4558	1	20800
POA4559	0	413
POA4559	1	7041
POA4560	0	2212
POA4560	1	34237
POA4561	0	325
POA4561	1	8158
POA4562	0	451
POA4562	1	8214
POA4563	0	627
POA4563	1	9115
POA4564	0	1571
POA4564	1	10535
POA4565	0	1308
POA4565	1	13726
POA4566	0	1533
POA4566	1	7981
POA4567	0	2470
POA4567	1	10880
POA4568	0	192
POA4568	1	3531
POA4569	0	123
POA4569	1	1592
POA4570	0	3297
POA4570	1	42689
POA4571	0	121
POA4571	1	793
POA4572	0	780
POA4572	1	3765
POA4573	0	2370
POA4573	1	29255
POA4574	0	140
POA4574	1	1324
POA4575	0	2086
POA4575	1	25880
POA4580	0	580
POA4580	1	4720
POA4581	0	1055
POA4581	1	1158
POA4600	0	105
POA4600	1	834
POA4601	0	164
POA4601	1	1046
POA4605	0	589
POA4605	1	4194
POA4606	0	316
POA4606	1	2128
POA4608	0	77
POA4608	1	814
POA4610	0	1374
POA4610	1	13836
POA4611	0	15
POA4611	1	111
POA4612	0	35
POA4612	1	207
POA4613	0	122
POA4613	1	761
POA4614	0	130
POA4614	1	1110
POA4615	0	866
POA4615	1	6382
POA4620	0	68
POA4620	1	394
POA4621	0	222
POA4621	1	1597
POA4625	0	438
POA4625	1	2312
POA4626	0	381
POA4626	1	1729
POA4627	0	112
POA4627	1	760
POA4630	0	386
POA4630	1	2030
POA4650	0	3364
POA4650	1	31334
POA4655	0	6596
POA4655	1	61757
POA4659	0	609
POA4659	1	4964
POA4660	0	1375
POA4660	1	7156
POA4662	0	73
POA4662	1	733
POA4670	0	7454
POA4670	1	78037
POA4671	0	827
POA4671	1	5529
POA4673	0	119
POA4673	1	607
POA4674	0	313
POA4674	1	1373
POA4676	0	22
POA4676	1	151
POA4677	0	1768
POA4677	1	3524
POA4678	0	63
POA4678	1	745
POA4680	0	4810
POA4680	1	51009
POA4694	0	13
POA4694	1	102
POA4695	0	148
POA4695	1	983
POA4697	0	53
POA4697	1	100
POA4699	0	33
POA4699	1	423
POA4700	0	3510
POA4700	1	14831
POA4701	0	2900
POA4701	1	40007
POA4702	0	4727
POA4702	1	25896
POA4703	0	3233
POA4703	1	22272
POA4704	0	22
POA4704	1	114
POA4705	0	189
POA4705	1	338
POA4706	0	7
POA4706	1	72
POA4707	0	87
POA4707	1	208
POA4709	0	246
POA4709	1	642
POA4710	0	683
POA4710	1	4587
POA4711	0	60
POA4711	1	1701
POA4712	0	66
POA4712	1	233
POA4713	0	80
POA4713	1	931
POA4714	0	437
POA4714	1	2434
POA4715	0	1254
POA4715	1	6080
POA4716	0	46
POA4716	1	783
POA4717	0	2635
POA4717	1	3808
POA4718	0	1332
POA4718	1	2068
POA4719	0	283
POA4719	1	917
POA4720	0	2164
POA4720	1	13399
POA4721	0	2007
POA4721	1	3197
POA4722	0	633
POA4722	1	1328
POA4723	0	339
POA4723	1	1294
POA4724	0	71
POA4724	1	498
POA4725	0	566
POA4725	1	1290
POA4726	0	140
POA4726	1	326
POA4727	0	155
POA4727	1	241
POA4728	0	97
POA4728	1	196
POA4730	0	1002
POA4730	1	2661
POA4731	0	121
POA4731	1	192
POA4732	0	132
POA4732	1	120
POA4733	0	75
POA4733	1	123
POA4735	0	760
POA4735	1	779
POA4736	0	79
POA4736	1	106
POA4737	0	929
POA4737	1	7358
POA4738	0	258
POA4738	1	1013
POA4739	0	102
POA4739	1	302
POA4740	0	8472
POA4740	1	76209
POA4741	0	3090
POA4741	1	5928
POA4742	0	1405
POA4742	1	694
POA4743	0	644
POA4743	1	378
POA4744	0	5955
POA4744	1	7345
POA4745	0	1751
POA4745	1	2141
POA4746	0	2049
POA4746	1	1234
POA4750	0	354
POA4750	1	5443
POA4751	0	331
POA4751	1	4172
POA4753	0	200
POA4753	1	4169
POA4754	0	394
POA4754	1	2086
POA4756	0	172
POA4756	1	530
POA4757	0	100
POA4757	1	289
POA4798	0	141
POA4798	1	551
POA4799	0	154
POA4799	1	845
POA4800	0	1395
POA4800	1	8952
POA4802	0	6691
POA4802	1	9787
POA4804	0	1403
POA4804	1	1591
POA4805	0	2925
POA4805	1	10101
POA4806	0	555
POA4806	1	3402
POA4807	0	1429
POA4807	1	9435
POA4808	0	96
POA4808	1	1009
POA4809	0	145
POA4809	1	875
POA4810	0	4290
POA4810	1	18843
POA4811	0	2025
POA4811	1	11579
POA4812	0	2149
POA4812	1	17006
POA4814	0	5736
POA4814	1	40585
POA4815	0	1493
POA4815	1	19547
POA4816	0	2222
POA4816	1	8148
POA4817	0	1501
POA4817	1	28729
POA4818	0	1958
POA4818	1	29697
POA4819	0	1085
POA4819	1	2106
POA4820	0	2826
POA4820	1	8694
POA4821	0	576
POA4821	1	1198
POA4822	0	307
POA4822	1	619
POA4823	0	1362
POA4823	1	666
POA4824	0	2572
POA4824	1	2493
POA4825	0	4873
POA4825	1	17238
POA4828	0	280
POA4828	1	165
POA4829	0	299
POA4829	1	389
POA4830	0	690
POA4830	1	1587
POA4849	0	475
POA4849	1	1166
POA4850	0	1713
POA4850	1	9834
POA4852	0	1468
POA4852	1	3568
POA4854	0	756
POA4854	1	4957
POA4855	0	97
POA4855	1	710
POA4856	0	92
POA4856	1	628
POA4858	0	260
POA4858	1	1409
POA4859	0	72
POA4859	1	446
POA4860	0	1373
POA4860	1	10239
POA4861	0	220
POA4861	1	1374
POA4865	0	732
POA4865	1	7788
POA4868	0	2149
POA4868	1	20806
POA4869	0	1514
POA4869	1	18817
POA4870	0	14099
POA4870	1	63946
POA4871	0	3324
POA4871	1	9441
POA4872	0	1071
POA4872	1	3716
POA4873	0	1420
POA4873	1	6028
POA4874	0	2132
POA4874	1	4657
POA4875	0	755
POA4875	1	6680
POA4876	0	905
POA4876	1	2523
POA4877	0	3649
POA4877	1	4374
POA4878	0	1571
POA4878	1	13479
POA4879	0	2519
POA4879	1	20040
POA4880	0	2942
POA4880	1	11829
POA4881	0	650
POA4881	1	4309
POA4882	0	474
POA4882	1	2846
POA4883	0	1353
POA4883	1	8014
POA4884	0	316
POA4884	1	1759
POA4885	0	431
POA4885	1	3611
POA4886	0	193
POA4886	1	820
POA4887	0	442
POA4887	1	1739
POA4888	0	475
POA4888	1	2421
POA4890	0	534
POA4890	1	1230
POA4891	0	1040
POA4891	1	434
POA4892	0	1704
POA4892	1	4555
POA4895	0	1671
POA4895	1	4000
POA5000	0	7001
POA5000	1	14573
POA5006	0	2019
POA5006	1	5389
POA5007	0	635
POA5007	1	7426
POA5008	0	609
POA5008	1	13694
POA5009	0	139
POA5009	1	5250
POA5010	0	401
POA5010	1	5708
POA5011	0	819
POA5011	1	13273
POA5012	0	370
POA5012	1	11334
POA5013	0	573
POA5013	1	9967
POA5014	0	431
POA5014	1	12013
POA5015	0	367
POA5015	1	5650
POA5016	0	514
POA5016	1	8618
POA5017	0	185
POA5017	1	4972
POA5018	0	99
POA5018	1	5370
POA5019	0	843
POA5019	1	8507
POA5020	0	41
POA5020	1	3087
POA5021	0	263
POA5021	1	6431
POA5022	0	516
POA5022	1	15419
POA5023	0	780
POA5023	1	16935
POA5024	0	572
POA5024	1	13946
POA5025	0	211
POA5025	1	9027
POA5031	0	334
POA5031	1	9689
POA5032	0	439
POA5032	1	12898
POA5033	0	479
POA5033	1	8278
POA5034	0	375
POA5034	1	9596
POA5035	0	436
POA5035	1	6055
POA5037	0	610
POA5037	1	10936
POA5038	0	428
POA5038	1	16746
POA5039	0	213
POA5039	1	8815
POA5040	0	246
POA5040	1	2209
POA5041	0	665
POA5041	1	12841
POA5042	0	1717
POA5042	1	10721
POA5043	0	1168
POA5043	1	19041
POA5044	0	585
POA5044	1	10759
POA5045	0	1152
POA5045	1	14886
POA5046	0	501
POA5046	1	9141
POA5047	0	226
POA5047	1	8630
POA5048	0	853
POA5048	1	14436
POA5049	0	259
POA5049	1	9887
POA5050	0	189
POA5050	1	5439
POA5051	0	139
POA5051	1	14580
POA5052	0	222
POA5052	1	6370
POA5061	0	293
POA5061	1	9270
POA5062	0	613
POA5062	1	14659
POA5063	0	897
POA5063	1	11885
POA5064	0	824
POA5064	1	9819
POA5065	0	569
POA5065	1	10409
POA5066	0	109
POA5066	1	11914
POA5067	0	795
POA5067	1	9955
POA5068	0	609
POA5068	1	11894
POA5069	0	391
POA5069	1	7892
POA5070	0	716
POA5070	1	14516
POA5072	0	463
POA5072	1	13289
POA5073	0	401
POA5073	1	16262
POA5074	0	621
POA5074	1	13701
POA5075	0	434
POA5075	1	10687
POA5076	0	112
POA5076	1	9435
POA5081	0	676
POA5081	1	9249
POA5082	0	567
POA5082	1	15574
POA5083	0	153
POA5083	1	7710
POA5084	0	579
POA5084	1	10241
POA5085	0	1830
POA5085	1	22918
POA5086	0	744
POA5086	1	16765
POA5087	0	456
POA5087	1	11954
POA5088	0	123
POA5088	1	3571
POA5089	0	125
POA5089	1	6725
POA5090	0	578
POA5090	1	7449
POA5091	0	100
POA5091	1	7613
POA5092	0	686
POA5092	1	17485
POA5093	0	304
POA5093	1	9063
POA5094	0	78
POA5094	1	869
POA5095	0	674
POA5095	1	20595
POA5096	0	362
POA5096	1	13237
POA5097	0	504
POA5097	1	13236
POA5098	0	652
POA5098	1	12257
POA5106	0	121
POA5106	1	13
POA5107	0	619
POA5107	1	17903
POA5108	0	2029
POA5108	1	40861
POA5109	0	741
POA5109	1	19826
POA5110	0	508
POA5110	1	8801
POA5111	0	332
POA5111	1	10
POA5112	0	1764
POA5112	1	18956
POA5113	0	1535
POA5113	1	17910
POA5114	0	1506
POA5114	1	34967
POA5115	0	379
POA5115	1	12539
POA5116	0	493
POA5116	1	10137
POA5117	0	114
POA5117	1	3874
POA5118	0	877
POA5118	1	18110
POA5120	0	175
POA5120	1	2650
POA5121	0	82
POA5121	1	2252
POA5125	0	428
POA5125	1	19702
POA5126	0	122
POA5126	1	7175
POA5127	0	112
POA5127	1	7651
POA5131	0	24
POA5131	1	945
POA5132	0	7
POA5132	1	414
POA5133	0	18
POA5133	1	347
POA5134	0	42
POA5134	1	398
POA5136	0	41
POA5136	1	499
POA5137	0	41
POA5137	1	513
POA5138	0	33
POA5138	1	322
POA5139	0	13
POA5139	1	269
POA5140	0	9
POA5140	1	434
POA5141	0	34
POA5141	1	703
POA5142	0	17
POA5142	1	548
POA5144	0	9
POA5144	1	397
POA5150	0	6
POA5150	1	55
POA5151	0	42
POA5151	1	379
POA5152	0	171
POA5152	1	6106
POA5153	0	350
POA5153	1	6212
POA5154	0	73
POA5154	1	3316
POA5155	0	40
POA5155	1	3813
POA5156	0	29
POA5156	1	941
POA5157	0	150
POA5157	1	2815
POA5158	0	380
POA5158	1	24195
POA5159	0	871
POA5159	1	32103
POA5160	0	8
POA5160	1	19
POA5161	0	343
POA5161	1	9797
POA5162	0	1334
POA5162	1	33478
POA5163	0	857
POA5163	1	13849
POA5164	0	565
POA5164	1	4631
POA5165	0	354
POA5165	1	5560
POA5166	0	58
POA5166	1	1755
POA5167	0	298
POA5167	1	5878
POA5168	0	280
POA5168	1	5424
POA5169	0	620
POA5169	1	19150
POA5170	0	26
POA5170	1	1143
POA5171	0	378
POA5171	1	5848
POA5172	0	153
POA5172	1	3924
POA5173	0	645
POA5173	1	12312
POA5174	0	143
POA5174	1	2780
POA5201	0	140
POA5201	1	2088
POA5202	0	51
POA5202	1	876
POA5203	0	121
POA5203	1	1183
POA5204	0	327
POA5204	1	3041
POA5210	0	71
POA5210	1	1739
POA5211	0	1102
POA5211	1	15514
POA5212	0	192
POA5212	1	2012
POA5213	0	102
POA5213	1	1175
POA5214	0	684
POA5214	1	8632
POA5220	0	12
POA5220	1	134
POA5221	0	70
POA5221	1	280
POA5222	0	160
POA5222	1	575
POA5223	0	608
POA5223	1	3193
POA5231	0	69
POA5231	1	1202
POA5232	0	7
POA5232	1	401
POA5233	0	96
POA5233	1	1382
POA5234	0	53
POA5234	1	1286
POA5235	0	210
POA5235	1	2401
POA5236	0	34
POA5236	1	321
POA5237	0	7
POA5237	1	340
POA5238	0	497
POA5238	1	3937
POA5240	0	23
POA5240	1	491
POA5241	0	124
POA5241	1	2349
POA5242	0	93
POA5242	1	1629
POA5243	0	48
POA5243	1	787
POA5244	0	324
POA5244	1	3982
POA5245	0	360
POA5245	1	2893
POA5250	0	59
POA5250	1	3591
POA5251	0	759
POA5251	1	18111
POA5252	0	241
POA5252	1	6390
POA5253	0	1665
POA5253	1	17369
POA5254	0	142
POA5254	1	2318
POA5255	0	564
POA5255	1	9407
POA5256	0	154
POA5256	1	1372
POA5259	0	80
POA5259	1	1031
POA5260	0	241
POA5260	1	1562
POA5261	0	16
POA5261	1	303
POA5262	0	43
POA5262	1	413
POA5263	0	11
POA5263	1	122
POA5264	0	168
POA5264	1	1094
POA5265	0	34
POA5265	1	384
POA5266	0	73
POA5266	1	546
POA5267	0	259
POA5267	1	1768
POA5268	0	368
POA5268	1	3292
POA5269	0	36
POA5269	1	248
POA5270	0	50
POA5270	1	565
POA5271	0	687
POA5271	1	6904
POA5272	0	79
POA5272	1	793
POA5273	0	6
POA5273	1	103
POA5275	0	199
POA5275	1	2097
POA5276	0	244
POA5276	1	1174
POA5277	0	206
POA5277	1	2584
POA5278	0	48
POA5278	1	459
POA5279	0	62
POA5279	1	495
POA5280	0	604
POA5280	1	6733
POA5290	0	1895
POA5290	1	23476
POA5291	0	1368
POA5291	1	8596
POA5301	0	23
POA5301	1	473
POA5302	0	107
POA5302	1	749
POA5303	0	21
POA5303	1	134
POA5304	0	125
POA5304	1	724
POA5306	0	7
POA5306	1	59
POA5307	0	53
POA5307	1	489
POA5308	0	18
POA5308	1	116
POA5309	0	16
POA5309	1	112
POA5310	1	30
POA5311	0	53
POA5311	1	343
POA5320	0	112
POA5320	1	619
POA5321	0	284
POA5321	1	288
POA5322	0	43
POA5322	1	889
POA5330	0	355
POA5330	1	3040
POA5331	0	22
POA5331	1	285
POA5332	0	39
POA5332	1	342
POA5333	0	534
POA5333	1	5547
POA5340	0	212
POA5340	1	1264
POA5341	0	735
POA5341	1	7303
POA5342	0	28
POA5342	1	1068
POA5343	0	550
POA5343	1	4520
POA5344	0	62
POA5344	1	813
POA5345	0	319
POA5345	1	3287
POA5346	0	22
POA5346	1	346
POA5350	0	17
POA5350	1	520
POA5351	0	203
POA5351	1	5871
POA5352	0	422
POA5352	1	4884
POA5353	0	203
POA5353	1	3657
POA5354	0	129
POA5354	1	280
POA5355	0	386
POA5355	1	7780
POA5356	0	65
POA5356	1	721
POA5357	0	107
POA5357	1	368
POA5360	0	118
POA5360	1	1099
POA5371	0	46
POA5371	1	1251
POA5372	0	115
POA5372	1	2524
POA5373	0	163
POA5373	1	3219
POA5374	0	123
POA5374	1	1365
POA5381	0	27
POA5381	1	298
POA5400	0	211
POA5400	1	872
POA5401	0	67
POA5401	1	756
POA5410	0	3
POA5410	1	297
POA5411	0	25
POA5411	1	298
POA5412	0	109
POA5412	1	1054
POA5413	0	41
POA5413	1	770
POA5414	0	10
POA5414	1	121
POA5415	0	11
POA5415	1	221
POA5416	0	13
POA5416	1	189
POA5417	0	240
POA5417	1	1319
POA5418	0	10
POA5418	1	111
POA5419	0	24
POA5419	1	218
POA5420	0	6
POA5420	1	64
POA5421	0	20
POA5421	1	100
POA5422	0	336
POA5422	1	1370
POA5431	0	129
POA5431	1	746
POA5432	0	82
POA5432	1	116
POA5433	0	218
POA5433	1	1101
POA5434	0	541
POA5434	1	318
POA5440	0	104
POA5440	1	134
POA5451	0	38
POA5451	1	658
POA5452	0	25
POA5452	1	430
POA5453	0	562
POA5453	1	4641
POA5454	0	20
POA5454	1	348
POA5455	1	42
POA5460	0	30
POA5460	1	705
POA5461	0	170
POA5461	1	2404
POA5462	0	26
POA5462	1	476
POA5464	0	51
POA5464	1	507
POA5470	0	6
POA5470	1	136
POA5471	1	76
POA5472	0	23
POA5472	1	159
POA5473	0	72
POA5473	1	655
POA5480	0	83
POA5480	1	801
POA5481	0	43
POA5481	1	459
POA5482	0	65
POA5482	1	424
POA5483	0	112
POA5483	1	305
POA5485	0	181
POA5485	1	566
POA5490	0	16
POA5490	1	146
POA5491	0	147
POA5491	1	1644
POA5493	0	3
POA5493	1	59
POA5495	0	119
POA5495	1	525
POA5501	0	373
POA5501	1	7642
POA5502	0	135
POA5502	1	1526
POA5510	0	8
POA5510	1	99
POA5520	0	61
POA5520	1	483
POA5521	0	10
POA5521	1	138
POA5522	0	205
POA5522	1	1321
POA5523	0	178
POA5523	1	1774
POA5540	0	1184
POA5540	1	14092
POA5550	0	87
POA5550	1	883
POA5552	0	28
POA5552	1	320
POA5554	0	320
POA5554	1	4954
POA5555	0	42
POA5555	1	464
POA5556	0	514
POA5556	1	3905
POA5558	0	524
POA5558	1	4633
POA5560	0	38
POA5560	1	417
POA5570	0	40
POA5570	1	541
POA5571	0	258
POA5571	1	1737
POA5572	0	3
POA5572	1	145
POA5573	0	310
POA5573	1	1888
POA5575	0	347
POA5575	1	2111
POA5576	0	104
POA5576	1	969
POA5577	0	92
POA5577	1	496
POA5580	0	29
POA5580	1	344
POA5581	0	93
POA5581	1	525
POA5582	0	47
POA5582	1	536
POA5583	0	126
POA5583	1	733
POA5600	0	613
POA5600	1	5672
POA5601	0	15
POA5601	1	68
POA5602	0	219
POA5602	1	1123
POA5603	0	56
POA5603	1	372
POA5604	0	19
POA5604	1	181
POA5605	0	230
POA5605	1	1683
POA5606	0	1362
POA5606	1	12941
POA5607	0	754
POA5607	1	4644
POA5608	0	1282
POA5608	1	11910
POA5609	0	56
POA5609	1	1872
POA5611	0	15
POA5611	1	106
POA5630	1	130
POA5631	0	68
POA5631	1	985
POA5632	0	15
POA5632	1	205
POA5633	0	30
POA5633	1	234
POA5640	0	135
POA5640	1	904
POA5641	0	149
POA5641	1	856
POA5642	0	22
POA5642	1	207
POA5650	0	37
POA5650	1	132
POA5651	0	7
POA5651	1	51
POA5652	0	113
POA5652	1	580
POA5653	0	12
POA5653	1	52
POA5654	0	44
POA5654	1	189
POA5655	1	96
POA5660	0	4
POA5660	1	31
POA5661	0	26
POA5661	1	105
POA5670	0	134
POA5670	1	417
POA5671	0	49
POA5671	1	152
POA5680	0	406
POA5680	1	1818
POA5690	0	968
POA5690	1	3543
POA5700	0	1764
POA5700	1	9795
POA5701	0	53
POA5701	1	20
POA5710	0	752
POA5710	1	1992
POA5713	0	11
POA5713	1	11
POA5715	0	12
POA5715	1	23
POA5717	0	57
POA5717	1	36
POA5719	0	66
POA5719	1	35
POA5720	0	693
POA5720	1	167
POA5722	0	42
POA5722	1	228
POA5723	0	1579
POA5723	1	1301
POA5724	0	130
POA5724	1	53
POA5725	0	3490
POA5725	1	3252
POA5730	0	92
POA5730	1	101
POA5731	0	801
POA5731	1	121
POA5732	0	302
POA5732	1	121
POA5733	0	181
POA5733	1	100
POA5734	0	55
POA5734	1	96
POA5950	0	44
POA6000	0	4577
POA6000	1	10755
POA6003	0	524
POA6003	1	3114
POA6004	0	2398
POA6004	1	10114
POA6005	0	1079
POA6005	1	5119
POA6006	0	497
POA6006	1	8849
POA6007	0	649
POA6007	1	7165
POA6008	0	1606
POA6008	1	14778
POA6009	0	3679
POA6009	1	16360
POA6010	0	1340
POA6010	1	17054
POA6011	0	526
POA6011	1	8473
POA6012	0	619
POA6012	1	8273
POA6014	0	721
POA6014	1	20852
POA6015	0	176
POA6015	1	6441
POA6016	0	356
POA6016	1	10249
POA6017	0	330
POA6017	1	4055
POA6018	0	2189
POA6018	1	39060
POA6019	0	1460
POA6019	1	22001
POA6020	0	531
POA6020	1	21237
POA6021	0	793
POA6021	1	19976
POA6022	0	90
POA6022	1	4999
POA6023	0	296
POA6023	1	15293
POA6024	0	308
POA6024	1	13038
POA6025	0	589
POA6025	1	30117
POA6026	0	622
POA6026	1	21638
POA6027	0	2111
POA6027	1	39908
POA6028	0	406
POA6028	1	22461
POA6029	0	67
POA6029	1	2681
POA6030	0	1684
POA6030	1	37798
POA6031	0	364
POA6031	1	17837
POA6032	0	16
POA6032	1	174
POA6033	0	29
POA6033	1	408
POA6034	0	128
POA6034	1	3432
POA6035	0	528
POA6035	1	10021
POA6036	0	410
POA6036	1	16532
POA6037	0	210
POA6037	1	3409
POA6038	0	308
POA6038	1	9546
POA6041	0	136
POA6041	1	1384
POA6042	0	29
POA6042	1	75
POA6043	0	23
POA6043	1	193
POA6044	0	197
POA6044	1	1041
POA6050	0	1438
POA6050	1	14110
POA6051	0	656
POA6051	1	12130
POA6052	0	337
POA6052	1	10940
POA6053	0	732
POA6053	1	14183
POA6054	0	964
POA6054	1	19584
POA6055	0	1465
POA6055	1	30224
POA6056	0	3003
POA6056	1	37873
POA6057	0	572
POA6057	1	15593
POA6058	0	569
POA6058	1	12388
POA6059	0	673
POA6059	1	23107
POA6060	0	1207
POA6060	1	23698
POA6061	0	2456
POA6061	1	38525
POA6062	0	1099
POA6062	1	32410
POA6063	0	441
POA6063	1	14308
POA6064	0	1210
POA6064	1	29434
POA6065	0	1525
POA6065	1	65286
POA6066	0	456
POA6066	1	17637
POA6067	0	65
POA6067	1	26
POA6068	1	4
POA6069	0	1506
POA6069	1	43505
POA6070	0	85
POA6070	1	3505
POA6071	0	73
POA6071	1	3216
POA6072	0	22
POA6072	1	779
POA6073	0	130
POA6073	1	2953
POA6074	0	32
POA6074	1	922
POA6076	0	782
POA6076	1	20831
POA6077	0	44
POA6077	1	1545
POA6078	0	52
POA6078	1	867
POA6079	1	34
POA6081	0	139
POA6081	1	4607
POA6082	0	125
POA6082	1	3145
POA6083	0	150
POA6083	1	3203
POA6084	0	595
POA6084	1	8088
POA6090	0	19
POA6090	1	6
POA6100	0	1614
POA6100	1	14533
POA6101	0	1051
POA6101	1	15913
POA6102	0	1775
POA6102	1	12037
POA6103	0	787
POA6103	1	9995
POA6104	0	1744
POA6104	1	13422
POA6105	0	770
