POA_CODE_2021	HomeCensusNight	Sex	persons
POA2353	0	F	31
POA2353	0	M	39
POA2353	1	F	589
POA2353	1	M	543
POA2354	0	F	96
POA2354	0	M	117
POA2354	1	F	1642
POA2354	1	M	1623
POA2355	0	F	11
POA2355	0	M	15
POA2355	1	F	275
POA2355	1	M	319
POA2356	0	M	4
POA2356	1	F	56
POA2356	1	M	61
POA2357	0	F	77
POA2357	0	M	80
POA2357	1	F	2033
POA2357	1	M	1874
POA2358	0	F	68
POA2358	0	M	78
POA2358	1	F	1878
POA2358	1	M	1695
POA2359	0	F	21
POA2359	0	M	16
POA2359	1	F	322
POA2359	1	M	353
POA2360	0	F	328
POA2360	0	M	365
POA2360	1	F	7355
POA2360	1	M	6952
POA2361	0	F	16
POA2361	0	M	29
POA2361	1	F	429
POA2361	1	M	453
POA2365	0	F	84
POA2365	0	M	82
POA2365	1	F	1768
POA2365	1	M	1830
POA2369	0	F	18
POA2369	0	M	19
POA2369	1	F	421
POA2369	1	M	412
POA2370	0	F	191
POA2370	0	M	184
POA2370	1	F	3754
POA2370	1	M	3661
POA2371	0	F	36
POA2371	0	M	43
POA2371	1	F	535
POA2371	1	M	546
POA2372	0	F	105
POA2372	0	M	109
POA2372	1	F	2385
POA2372	1	M	2183
POA2379	0	F	8
POA2379	0	M	8
POA2379	1	F	131
POA2379	1	M	149
POA2380	0	F	177
POA2380	0	M	224
POA2380	1	F	5433
POA2380	1	M	5285
POA2381	0	F	36
POA2381	0	M	39
POA2381	1	F	578
POA2381	1	M	657
POA2382	0	F	21
POA2382	0	M	28
POA2382	1	F	657
POA2382	1	M	677
POA2386	0	M	15
POA2386	1	F	136
POA2386	1	M	143
POA2387	0	F	8
POA2387	0	M	10
POA2387	1	F	88
POA2387	1	M	93
POA2388	0	F	60
POA2388	0	M	59
POA2388	1	F	1189
POA2388	1	M	1246
POA2390	0	F	170
POA2390	0	M	191
POA2390	1	F	4118
POA2390	1	M	4064
POA2395	0	F	13
POA2395	0	M	21
POA2395	1	F	325
POA2395	1	M	366
POA2396	0	F	26
POA2396	0	M	28
POA2396	1	F	394
POA2396	1	M	395
POA2397	0	F	8
POA2397	0	M	9
POA2397	1	F	119
POA2397	1	M	144
POA2398	0	F	4
POA2398	0	M	4
POA2398	1	F	111
POA2398	1	M	128
POA2399	0	F	24
POA2399	0	M	23
POA2399	1	F	286
POA2399	1	M	296
POA2400	0	F	193
POA2400	0	M	246
POA2400	1	F	4673
POA2400	1	M	4602
POA2401	1	F	145
POA2401	1	M	150
POA2402	0	F	44
POA2402	0	M	58
POA2402	1	F	819
POA2402	1	M	824
POA2403	0	F	18
POA2403	0	M	18
POA2403	1	F	331
POA2403	1	M	350
POA2404	0	F	45
POA2404	0	M	56
POA2404	1	F	841
POA2404	1	M	737
POA2405	0	F	13
POA2405	0	M	24
POA2405	1	F	223
POA2405	1	M	238
POA2406	0	F	16
POA2406	0	M	24
POA2406	1	F	340
POA2406	1	M	317
POA2408	0	F	4
POA2408	0	M	9
POA2408	1	F	150
POA2408	1	M	146
POA2409	0	F	23
POA2409	0	M	23
POA2409	1	F	498
POA2409	1	M	527
POA2410	0	F	8
POA2410	0	M	14
POA2410	1	F	97
POA2410	1	M	121
POA2411	0	M	3
POA2411	1	F	50
POA2411	1	M	44
POA2415	0	F	7
POA2415	0	M	3
POA2415	1	F	208
POA2415	1	M	209
POA2420	0	F	77
POA2420	0	M	77
POA2420	1	F	1967
POA2420	1	M	1887
POA2421	0	F	24
POA2421	0	M	36
POA2421	1	F	1006
POA2421	1	M	1007
POA2422	0	F	119
POA2422	0	M	177
POA2422	1	F	2699
POA2422	1	M	2612
POA2423	0	F	98
POA2423	0	M	131
POA2423	1	F	1511
POA2423	1	M	1560
POA2424	0	F	7
POA2424	0	M	7
POA2424	1	F	222
POA2424	1	M	243
POA2425	0	F	38
POA2425	0	M	61
POA2425	1	F	963
POA2425	1	M	950
POA2426	0	F	19
POA2426	0	M	26
POA2426	1	F	402
POA2426	1	M	405
POA2427	0	F	96
POA2427	0	M	110
POA2427	1	F	1624
POA2427	1	M	1626
POA2428	0	F	618
POA2428	0	M	643
POA2428	1	F	12556
POA2428	1	M	11379
POA2429	0	F	188
POA2429	0	M	255
POA2429	1	F	4688
POA2429	1	M	4522
POA2430	0	F	762
POA2430	0	M	861
POA2430	1	F	18271
POA2430	1	M	16946
POA2431	0	F	143
POA2431	0	M	140
POA2431	1	F	2737
POA2431	1	M	2616
POA2439	0	F	65
POA2439	0	M	79
POA2439	1	F	1998
POA2439	1	M	1895
POA2440	0	F	473
POA2440	0	M	531
POA2440	1	F	10989
POA2440	1	M	11163
POA2441	0	F	105
POA2441	0	M	143
POA2441	1	F	1994
POA2441	1	M	2048
POA2443	0	F	230
POA2443	0	M	211
POA2443	1	F	4243
POA2443	1	M	4055
POA2444	0	F	985
POA2444	0	M	1041
POA2444	1	F	25908
POA2444	1	M	23178
POA2445	0	F	193
POA2445	0	M	207
POA2445	1	F	3587
POA2445	1	M	3362
POA2446	0	F	287
POA2446	0	M	338
POA2446	1	F	7447
POA2446	1	M	6973
POA2447	0	F	160
POA2447	0	M	166
POA2447	1	F	3793
POA2447	1	M	3694
POA2448	0	F	191
POA2448	0	M	216
POA2448	1	F	4842
POA2448	1	M	4377
POA2449	0	F	45
POA2449	0	M	52
POA2449	1	F	1052
POA2449	1	M	1021
POA2450	0	F	921
POA2450	0	M	1029
POA2450	1	F	23564
POA2450	1	M	21818
POA2452	0	F	308
POA2452	0	M	357
POA2452	1	F	7701
POA2452	1	M	6893
POA2453	0	F	85
POA2453	0	M	87
POA2453	1	F	1321
POA2453	1	M	1292
POA2454	0	F	169
POA2454	0	M	200
POA2454	1	F	3960
POA2454	1	M	3625
POA2455	0	F	90
POA2455	0	M	87
POA2455	1	F	1522
POA2455	1	M	1493
POA2456	0	F	339
POA2456	0	M	372
POA2456	1	F	8409
POA2456	1	M	8030
POA2460	0	F	572
POA2460	0	M	723
POA2460	1	F	14849
POA2460	1	M	14938
POA2462	0	F	60
POA2462	0	M	105
POA2462	1	F	1159
POA2462	1	M	1199
POA2463	0	F	178
POA2463	0	M	203
POA2463	1	F	4045
POA2463	1	M	3882
POA2464	0	F	174
POA2464	0	M	211
POA2464	1	F	3506
POA2464	1	M	3169
POA2465	0	F	8
POA2465	0	M	4
POA2465	1	F	163
POA2465	1	M	174
POA2466	0	F	42
POA2466	0	M	63
POA2466	1	F	810
POA2466	1	M	852
POA2469	0	F	114
POA2469	0	M	137
POA2469	1	F	2008
POA2469	1	M	2103
POA2470	0	F	243
POA2470	0	M	287
POA2470	1	F	7654
POA2470	1	M	7302
POA2471	0	F	57
POA2471	0	M	55
POA2471	1	F	1370
POA2471	1	M	1336
POA2472	0	F	34
POA2472	0	M	59
POA2472	1	F	908
POA2472	1	M	990
POA2473	0	F	64
POA2473	0	M	88
POA2473	1	F	1577
POA2473	1	M	1469
POA2474	0	F	121
POA2474	0	M	143
POA2474	1	F	3176
POA2474	1	M	3056
POA2475	0	F	3
POA2475	0	M	5
POA2475	1	F	202
POA2475	1	M	194
POA2476	0	F	9
POA2476	0	M	22
POA2476	1	F	396
POA2476	1	M	416
POA2477	0	F	215
POA2477	0	M	233
POA2477	1	F	6445
POA2477	1	M	6004
POA2478	0	F	677
POA2478	0	M	666
POA2478	1	F	16035
POA2478	1	M	14674
POA2479	0	F	90
POA2479	0	M	115
POA2479	1	F	2845
POA2479	1	M	2731
POA2480	0	F	801
POA2480	0	M	869
POA2480	1	F	22563
POA2480	1	M	21704
POA2481	0	F	407
POA2481	0	M	403
POA2481	1	F	6669
POA2481	1	M	6177
POA2482	0	F	142
POA2482	0	M	170
POA2482	1	F	3406
POA2482	1	M	3244
POA2483	0	F	284
POA2483	0	M	282
POA2483	1	F	5847
POA2483	1	M	5204
POA2484	0	F	398
POA2484	0	M	432
POA2484	1	F	9781
POA2484	1	M	9468
POA2485	0	F	327
POA2485	0	M	319
POA2485	1	F	7739
POA2485	1	M	6956
POA2486	0	F	575
POA2486	0	M	619
POA2486	1	F	16743
POA2486	1	M	14905
POA2487	0	F	348
POA2487	0	M	396
POA2487	1	F	7440
POA2487	1	M	6906
POA2488	0	F	79
POA2488	0	M	70
POA2488	1	F	1741
POA2488	1	M	1631
POA2489	0	F	180
POA2489	0	M	178
POA2489	1	F	3966
POA2489	1	M	3568
POA2490	0	F	10
POA2490	0	M	15
POA2490	1	F	324
POA2490	1	M	346
POA2500	0	F	946
POA2500	0	M	925
POA2500	1	F	20771
POA2500	1	M	20828
POA2502	0	F	181
POA2502	0	M	166
POA2502	1	F	6129
POA2502	1	M	6064
POA2505	0	F	77
POA2505	0	M	81
POA2505	1	F	2448
POA2505	1	M	2483
POA2506	0	F	79
POA2506	0	M	120
POA2506	1	F	3881
POA2506	1	M	3717
POA2508	0	F	124
POA2508	0	M	128
POA2508	1	F	4523
POA2508	1	M	4564
POA2515	0	F	202
POA2515	0	M	258
POA2515	1	F	5715
POA2515	1	M	5575
POA2516	0	F	115
POA2516	0	M	108
POA2516	1	F	3305
POA2516	1	M	3272
POA2517	0	F	202
POA2517	0	M	186
POA2517	1	F	7148
POA2517	1	M	6423
POA2518	0	F	298
POA2518	0	M	293
POA2518	1	F	10029
POA2518	1	M	9253
POA2519	0	F	253
POA2519	0	M	245
POA2519	1	F	8472
POA2519	1	M	8263
POA2525	0	F	129
POA2525	0	M	132
POA2525	1	F	6162
POA2525	1	M	5911
POA2526	0	F	196
POA2526	0	M	200
POA2526	1	F	8390
POA2526	1	M	7948
POA2527	0	F	319
POA2527	0	M	362
POA2527	1	F	12999
POA2527	1	M	12386
POA2528	0	F	341
POA2528	0	M	385
POA2528	1	F	11794
POA2528	1	M	11213
POA2529	0	F	348
POA2529	0	M	406
POA2529	1	F	14529
POA2529	1	M	13844
POA2530	0	F	380
POA2530	0	M	444
POA2530	1	F	17506
POA2530	1	M	16716
POA2533	0	F	412
POA2533	0	M	424
POA2533	1	F	8398
POA2533	1	M	7939
POA2534	0	F	160
POA2534	0	M	183
POA2534	1	F	2819
POA2534	1	M	2608
POA2535	0	F	153
POA2535	0	M	154
POA2535	1	F	3978
POA2535	1	M	3710
POA2536	0	F	434
POA2536	0	M	538
POA2536	1	F	9466
POA2536	1	M	8896
POA2537	0	F	335
POA2537	0	M	365
POA2537	1	F	6241
POA2537	1	M	6044
POA2538	0	F	60
POA2538	0	M	79
POA2538	1	F	1291
POA2538	1	M	1157
POA2539	0	F	577
POA2539	0	M	607
POA2539	1	F	9729
POA2539	1	M	9395
POA2540	0	F	1134
POA2540	0	M	1334
POA2540	1	F	22795
POA2540	1	M	23003
POA2541	0	F	485
POA2541	0	M	605
POA2541	1	F	13963
POA2541	1	M	12989
POA2545	0	F	32
POA2545	0	M	41
POA2545	1	F	512
POA2545	1	M	531
POA2546	0	F	282
POA2546	0	M	274
POA2546	1	F	4888
POA2546	1	M	4624
POA2548	0	F	265
POA2548	0	M	256
POA2548	1	F	4152
POA2548	1	M	3749
POA2549	0	F	123
POA2549	0	M	135
POA2549	1	F	1930
POA2549	1	M	1918
POA2550	0	F	418
POA2550	0	M	453
POA2550	1	F	8107
POA2550	1	M	7950
POA2551	0	F	106
POA2551	0	M	122
POA2551	1	F	1786
POA2551	1	M	1707
POA2555	1	F	85
POA2555	1	M	77
POA2556	0	F	19
POA2556	0	M	36
POA2556	1	F	1152
POA2556	1	M	1232
POA2557	0	F	157
POA2557	0	M	202
POA2557	1	F	9862
POA2557	1	M	9887
POA2558	0	F	116
POA2558	0	M	113
POA2558	1	F	5480
POA2558	1	M	5389
POA2559	0	F	39
POA2559	0	M	29
POA2559	1	F	1572
POA2559	1	M	1353
POA2560	0	F	1057
POA2560	0	M	1023
POA2560	1	F	40909
POA2560	1	M	39560
POA2563	0	M	9
POA2563	1	F	128
POA2563	1	M	138
POA2564	0	F	138
POA2564	0	M	150
POA2564	1	F	7222
POA2564	1	M	6686
POA2565	0	F	260
POA2565	0	M	248
POA2565	1	F	15737
POA2565	1	M	15347
POA2566	0	F	218
POA2566	0	M	288
POA2566	1	F	13805
POA2566	1	M	13493
POA2567	0	F	368
POA2567	0	M	395
POA2567	1	F	20419
POA2567	1	M	19780
POA2568	0	F	5
POA2568	0	M	11
POA2568	1	F	655
POA2568	1	M	574
POA2569	0	F	15
POA2569	0	M	23
POA2569	1	F	650
POA2569	1	M	692
POA2570	0	F	570
POA2570	0	M	623
POA2570	1	F	31961
POA2570	1	M	30513
POA2571	0	F	150
POA2571	0	M	185
POA2571	1	F	6350
POA2571	1	M	6481
POA2572	0	F	63
POA2572	0	M	73
POA2572	1	F	2747
POA2572	1	M	2600
POA2573	0	F	82
POA2573	0	M	87
POA2573	1	F	2902
POA2573	1	M	2699
POA2574	0	F	81
POA2574	0	M	87
POA2574	1	F	2884
POA2574	1	M	2880
POA2575	0	F	319
POA2575	0	M	311
POA2575	1	F	8894
POA2575	1	M	8323
POA2576	0	F	298
POA2576	0	M	275
POA2576	1	F	7287
POA2576	1	M	6338
POA2577	0	F	289
POA2577	0	M	346
POA2577	1	F	8236
POA2577	1	M	7858
POA2578	0	F	60
POA2578	0	M	57
POA2578	1	F	1446
POA2578	1	M	1277
POA2579	0	F	66
POA2579	0	M	112
POA2579	1	F	2274
POA2579	1	M	2202
POA2580	0	F	563
POA2580	0	M	647
POA2580	1	F	15093
POA2580	1	M	15331
POA2581	0	F	53
POA2581	0	M	53
POA2581	1	F	1198
POA2581	1	M	1203
POA2582	0	F	273
POA2582	0	M	277
POA2582	1	F	6723
POA2582	1	M	6425
POA2583	0	F	95
POA2583	0	M	109
POA2583	1	F	2193
POA2583	1	M	2203
POA2584	0	F	11
POA2584	0	M	15
POA2584	1	F	242
POA2584	1	M	278
POA2585	0	F	5
POA2585	0	M	7
POA2585	1	F	101
POA2585	1	M	117
POA2586	0	F	94
POA2586	0	M	101
POA2586	1	F	1274
POA2586	1	M	1407
POA2587	0	F	60
POA2587	0	M	62
POA2587	1	F	1436
POA2587	1	M	1362
POA2588	0	F	11
POA2588	0	M	15
POA2588	1	F	141
POA2588	1	M	135
POA2590	0	F	149
POA2590	0	M	186
POA2590	1	F	3497
POA2590	1	M	3328
POA2594	0	F	292
POA2594	0	M	309
POA2594	1	F	5989
POA2594	1	M	5559
POA2600	0	F	206
POA2600	0	M	214
POA2600	1	F	4144
POA2600	1	M	3694
POA2601	0	F	333
POA2601	0	M	230
POA2601	1	F	3660
POA2601	1	M	3461
POA2602	0	F	761
POA2602	0	M	734
POA2602	1	F	17103
POA2602	1	M	15947
POA2603	0	F	196
POA2603	0	M	217
POA2603	1	F	5037
POA2603	1	M	4856
POA2604	0	F	323
POA2604	0	M	286
POA2604	1	F	6432
POA2604	1	M	5990
POA2605	0	F	252
POA2605	0	M	230
POA2605	1	F	6246
POA2605	1	M	5758
POA2606	0	F	240
POA2606	0	M	245
POA2606	1	F	5962
POA2606	1	M	5630
POA2607	0	F	266
POA2607	0	M	289
POA2607	1	F	7197
POA2607	1	M	6965
POA2609	0	F	13
POA2609	0	M	42
POA2609	1	F	453
POA2609	1	M	630
POA2611	0	F	582
POA2611	0	M	576
POA2611	1	F	18152
POA2611	1	M	17232
POA2612	0	F	413
POA2612	0	M	424
POA2612	1	F	8739
POA2612	1	M	9384
POA2614	0	F	374
POA2614	0	M	374
POA2614	1	F	10178
POA2614	1	M	9673
POA2615	0	F	655
POA2615	0	M	723
POA2615	1	F	23272
POA2615	1	M	22697
POA2617	0	F	628
POA2617	0	M	707
POA2617	1	F	18396
POA2617	1	M	18343
POA2618	0	F	35
POA2618	0	M	30
POA2618	1	F	687
POA2618	1	M	644
POA2619	0	F	136
POA2619	0	M	155
POA2619	1	F	4705
POA2619	1	M	4602
POA2620	0	F	768
POA2620	0	M	905
POA2620	1	F	21596
POA2620	1	M	22341
POA2621	0	F	132
POA2621	0	M	130
POA2621	1	F	3205
POA2621	1	M	3219
POA2622	0	F	99
POA2622	0	M	131
POA2622	1	F	1944
POA2622	1	M	1976
POA2623	0	F	21
POA2623	0	M	22
POA2623	1	F	276
POA2623	1	M	299
POA2624	0	F	4
POA2624	0	M	4
POA2624	1	F	59
POA2624	1	M	98
POA2625	0	F	6
POA2625	0	M	11
POA2625	1	F	173
POA2625	1	M	200
POA2626	0	F	9
POA2626	0	M	11
POA2626	1	F	229
POA2626	1	M	256
POA2627	0	F	195
POA2627	0	M	198
POA2627	1	F	2324
POA2627	1	M	2550
POA2628	0	F	61
POA2628	0	M	49
POA2628	1	F	1003
POA2628	1	M	1062
POA2629	0	F	24
POA2629	0	M	25
POA2629	1	F	227
POA2629	1	M	264
POA2630	0	F	213
POA2630	0	M	220
POA2630	1	F	4116
POA2630	1	M	4320
POA2631	0	F	14
POA2631	0	M	23
POA2631	1	F	292
POA2631	1	M	298
POA2632	0	F	41
POA2632	0	M	49
POA2632	1	F	901
POA2632	1	M	900
POA2633	0	F	13
POA2633	0	M	11
POA2633	1	F	154
POA2633	1	M	150
POA2640	0	F	765
POA2640	0	M	874
POA2640	1	F	19799
POA2640	1	M	18440
POA2641	0	F	329
POA2641	0	M	362
POA2641	1	F	8282
POA2641	1	M	7573
POA2642	0	F	114
POA2642	0	M	149
POA2642	1	F	2600
POA2642	1	M	2614
POA2643	0	F	65
POA2643	0	M	74
POA2643	1	F	1404
POA2643	1	M	1455
POA2644	0	F	69
POA2644	0	M	85
POA2644	1	F	1139
POA2644	1	M	1147
POA2645	0	F	15
POA2645	0	M	14
POA2645	1	F	143
POA2645	1	M	171
POA2646	0	F	164
POA2646	0	M	197
POA2646	1	F	3306
POA2646	1	M	3180
POA2647	0	F	97
POA2647	0	M	95
POA2647	1	F	1205
POA2647	1	M	1154
POA2648	0	F	52
POA2648	0	M	102
POA2648	1	F	1208
POA2648	1	M	1309
POA2649	1	F	21
POA2649	1	M	14
POA2650	0	F	1163
POA2650	0	M	1290
POA2650	1	F	30640
POA2650	1	M	28416
POA2651	0	F	25
POA2651	0	M	51
POA2651	1	F	1383
POA2651	1	M	1619
POA2652	0	F	96
POA2652	0	M	113
POA2652	1	F	2242
POA2652	1	M	2308
POA2653	0	F	65
POA2653	0	M	77
POA2653	1	F	1180
POA2653	1	M	1316
POA2655	0	F	20
POA2655	0	M	27
POA2655	1	F	676
POA2655	1	M	699
POA2656	0	F	25
POA2656	0	M	31
POA2656	1	F	664
POA2656	1	M	613
POA2658	0	F	36
POA2658	0	M	39
POA2658	1	F	700
POA2658	1	M	712
POA2659	0	F	11
POA2659	0	M	15
POA2659	1	F	395
POA2659	1	M	439
POA2660	0	F	28
POA2660	0	M	25
POA2660	1	F	757
POA2660	1	M	798
POA2661	0	F	3
POA2661	0	M	9
POA2661	1	F	136
POA2661	1	M	250
POA2663	0	F	65
POA2663	0	M	104
POA2663	1	F	2112
POA2663	1	M	3002
POA2665	0	F	55
POA2665	0	M	68
POA2665	1	F	917
POA2665	1	M	978
POA2666	0	F	139
POA2666	0	M	162
POA2666	1	F	2737
POA2666	1	M	2598
POA2668	0	F	8
POA2668	0	M	8
POA2668	1	F	182
POA2668	1	M	199
POA2669	0	F	48
POA2669	0	M	46
POA2669	1	F	688
POA2669	1	M	759
POA2671	0	F	96
POA2671	0	M	93
POA2671	1	F	1904
POA2671	1	M	1876
POA2672	0	F	37
POA2672	0	M	44
POA2672	1	F	725
POA2672	1	M	704
POA2675	0	F	47
POA2675	0	M	56
POA2675	1	F	742
POA2675	1	M	816
POA2678	0	F	11
POA2678	0	M	10
POA2678	1	F	291
POA2678	1	M	129
POA2680	0	F	372
POA2680	0	M	440
POA2680	1	F	12267
POA2680	1	M	12262
POA2681	0	F	18
POA2681	0	M	29
POA2681	1	F	854
POA2681	1	M	892
POA2700	0	F	114
POA2700	0	M	144
POA2700	1	F	2370
POA2700	1	M	2247
POA2701	0	F	36
POA2701	0	M	48
POA2701	1	F	1251
POA2701	1	M	1164
POA2702	0	F	7
POA2702	0	M	20
POA2702	1	F	395
POA2702	1	M	373
POA2703	0	F	23
POA2703	0	M	20
POA2703	1	F	355
POA2703	1	M	353
POA2705	0	F	206
POA2705	0	M	209
POA2705	1	F	5221
POA2705	1	M	5054
POA2706	0	F	22
POA2706	0	M	28
POA2706	1	F	471
POA2706	1	M	515
POA2707	0	F	41
POA2707	0	M	43
POA2707	1	F	520
POA2707	1	M	558
POA2710	0	F	224
POA2710	0	M	286
POA2710	1	F	4680
POA2710	1	M	4553
POA2711	0	F	68
POA2711	0	M	114
POA2711	1	F	1518
POA2711	1	M	1506
POA2712	0	F	30
POA2712	0	M	41
POA2712	1	F	669
POA2712	1	M	628
POA2713	0	F	60
POA2713	0	M	63
POA2713	1	F	1323
POA2713	1	M	1302
POA2714	0	F	127
POA2714	0	M	136
POA2714	1	F	1358
POA2714	1	M	1296
POA2715	0	F	30
POA2715	0	M	61
POA2715	1	F	647
POA2715	1	M	642
POA2716	0	F	33
POA2716	0	M	38
POA2716	1	F	449
POA2716	1	M	474
POA2717	0	F	35
POA2717	0	M	30
POA2717	1	F	554
POA2717	1	M	593
POA2720	0	F	176
POA2720	0	M	217
POA2720	1	F	4130
POA2720	1	M	3987
POA2721	0	M	8
POA2721	1	F	104
POA2721	1	M	120
POA2722	0	F	69
POA2722	0	M	82
POA2722	1	F	1613
POA2722	1	M	1650
POA2725	0	F	7
POA2725	0	M	13
POA2725	1	F	168
POA2725	1	M	162
POA2726	0	F	8
POA2726	0	M	8
POA2726	1	F	122
POA2726	1	M	118
POA2727	0	F	14
POA2727	0	M	11
POA2727	1	F	148
POA2727	1	M	167
POA2729	0	F	47
POA2729	0	M	47
POA2729	1	F	773
POA2729	1	M	762
POA2730	0	F	20
POA2730	0	M	40
POA2730	1	F	629
POA2730	1	M	648
POA2731	0	F	241
POA2731	0	M	234
POA2731	1	F	3593
POA2731	1	M	3375
POA2732	0	F	53
POA2732	0	M	58
POA2732	1	F	887
POA2732	1	M	871
POA2733	0	F	11
POA2733	0	M	13
POA2733	1	F	287
POA2733	1	M	293
POA2734	0	F	12
POA2734	0	M	9
POA2734	1	F	219
POA2734	1	M	230
POA2735	0	F	6
POA2735	0	M	20
POA2735	1	F	178
POA2735	1	M	203
POA2736	0	F	3
POA2736	0	M	10
POA2736	1	F	176
POA2736	1	M	228
POA2737	0	F	17
POA2737	0	M	21
POA2737	1	F	392
POA2737	1	M	392
POA2738	0	F	42
POA2738	0	M	56
POA2738	1	F	997
POA2738	1	M	1034
POA2739	0	F	23
POA2739	0	M	44
POA2739	1	F	660
POA2739	1	M	691
POA2745	0	F	291
POA2745	0	M	313
POA2745	1	F	15972
POA2745	1	M	15268
POA2747	0	F	503
POA2747	0	M	584
POA2747	1	F	27190
POA2747	1	M	26130
POA2748	0	F	15
POA2748	0	M	32
POA2748	1	F	827
POA2748	1	M	922
POA2749	0	F	180
POA2749	0	M	215
POA2749	1	F	8514
POA2749	1	M	8122
POA2750	0	F	600
POA2750	0	M	654
POA2750	1	F	24565
POA2750	1	M	23391
POA2752	0	F	66
POA2752	0	M	73
POA2752	1	F	2731
POA2752	1	M	2877
POA2753	0	F	214
POA2753	0	M	281
POA2753	1	F	8591
POA2753	1	M	8506
POA2754	0	F	90
POA2754	0	M	109
POA2754	1	F	3634
POA2754	1	M	3228
POA2756	0	F	424
POA2756	0	M	507
POA2756	1	F	17181
POA2756	1	M	17223
POA2757	0	F	5
POA2757	0	M	10
POA2757	1	F	436
POA2757	1	M	403
POA2758	0	F	85
POA2758	0	M	135
POA2758	1	F	4291
POA2758	1	M	4342
POA2759	0	F	267
POA2759	0	M	279
POA2759	1	F	12917
POA2759	1	M	12965
POA2760	0	F	404
POA2760	0	M	436
POA2760	1	F	18632
POA2760	1	M	18164
POA2761	0	F	258
POA2761	0	M	296
POA2761	1	F	17203
POA2761	1	M	16947
POA2762	0	F	103
POA2762	0	M	125
POA2762	1	F	10778
POA2762	1	M	10772
POA2763	0	F	206
POA2763	0	M	219
POA2763	1	F	16424
POA2763	1	M	16345
POA2765	0	F	299
POA2765	0	M	323
POA2765	1	F	22373
POA2765	1	M	22621
POA2766	0	F	119
POA2766	0	M	136
POA2766	1	F	8606
POA2766	1	M	8192
POA2767	0	F	208
POA2767	0	M	202
POA2767	1	F	11558
POA2767	1	M	11419
POA2768	0	F	140
POA2768	0	M	147
POA2768	1	F	13758
POA2768	1	M	14815
POA2769	0	F	70
POA2769	0	M	94
POA2769	1	F	8154
POA2769	1	M	7996
POA2770	0	F	584
POA2770	0	M	738
POA2770	1	F	30689
POA2770	1	M	29479
POA2773	0	F	88
POA2773	0	M	95
POA2773	1	F	2939
POA2773	1	M	2860
POA2774	0	F	140
POA2774	0	M	172
POA2774	1	F	6485
POA2774	1	M	6220
POA2775	0	F	42
POA2775	0	M	57
POA2775	1	F	646
POA2775	1	M	775
POA2776	0	F	61
POA2776	0	M	58
POA2776	1	F	2045
POA2776	1	M	1982
POA2777	0	F	222
POA2777	0	M	189
POA2777	1	F	8994
POA2777	1	M	8406
POA2778	0	F	30
POA2778	0	M	25
POA2778	1	F	1195
POA2778	1	M	1181
POA2779	0	F	89
POA2779	0	M	94
POA2779	1	F	2526
POA2779	1	M	2365
POA2780	0	F	241
POA2780	0	M	235
POA2780	1	F	6733
POA2780	1	M	6142
POA2782	0	F	100
POA2782	0	M	105
POA2782	1	F	3290
POA2782	1	M	2942
POA2783	0	F	48
POA2783	0	M	39
POA2783	1	F	1323
POA2783	1	M	1240
POA2784	0	F	15
POA2784	0	M	31
POA2784	1	F	644
POA2784	1	M	607
POA2785	0	F	119
POA2785	0	M	102
POA2785	1	F	2413
POA2785	1	M	2195
POA2786	0	F	18
POA2786	0	M	33
POA2786	1	F	541
POA2786	1	M	593
POA2787	0	F	103
POA2787	0	M	122
POA2787	1	F	2111
POA2787	1	M	2270
POA2790	0	F	300
POA2790	0	M	374
POA2790	1	F	7380
POA2790	1	M	7404
POA2791	0	F	3
POA2791	0	M	6
POA2791	1	F	163
POA2791	1	M	146
POA2792	0	F	8
POA2792	0	M	18
POA2792	1	F	165
POA2792	1	M	194
POA2793	0	F	22
POA2793	0	M	37
POA2793	1	F	471
POA2793	1	M	539
POA2794	0	F	197
POA2794	0	M	236
POA2794	1	F	5158
POA2794	1	M	4911
POA2795	0	F	860
POA2795	0	M	977
POA2795	1	F	21551
POA2795	1	M	21692
POA2797	0	F	8
POA2797	0	M	12
POA2797	1	F	218
POA2797	1	M	199
POA2798	0	F	45
POA2798	0	M	61
POA2798	1	F	1061
POA2798	1	M	1029
POA2799	0	F	85
POA2799	0	M	81
POA2799	1	F	2042
POA2799	1	M	1947
POA2800	0	F	866
POA2800	0	M	1097
POA2800	1	F	23835
POA2800	1	M	22490
POA2803	0	F	8
POA2803	0	M	8
POA2803	1	F	125
POA2803	1	M	149
POA2804	0	F	57
POA2804	0	M	56
POA2804	1	F	1412
POA2804	1	M	1299
POA2805	0	F	5
POA2805	0	M	4
POA2805	1	F	202
POA2805	1	M	195
POA2806	0	F	14
POA2806	0	M	21
POA2806	1	F	399
POA2806	1	M	428
POA2807	0	F	13
POA2807	0	M	14
POA2807	1	F	196
POA2807	1	M	227
POA2808	0	F	13
POA2808	0	M	6
POA2808	1	F	98
POA2808	1	M	97
POA2809	0	F	4
POA2809	0	M	5
POA2809	1	F	85
POA2809	1	M	104
POA2810	0	F	88
POA2810	0	M	88
POA2810	1	F	1450
POA2810	1	M	1504
POA2817	0	F	8
POA2817	0	M	8
POA2817	1	F	172
POA2817	1	M	168
POA2818	0	F	27
POA2818	0	M	25
POA2818	1	F	391
POA2818	1	M	408
POA2820	0	F	184
POA2820	0	M	549
POA2820	1	F	3169
POA2820	1	M	3477
POA2821	0	F	95
POA2821	0	M	112
POA2821	1	F	2297
