POA_CODE_2021	Age	NeedsAssistance	Sex	persons
POA5051	75-84	1	M	35
POA5051	85+		F	3
POA5051	85+		M	7
POA5051	85+	0	F	80
POA5051	85+	0	M	68
POA5051	85+	1	F	48
POA5051	85+	1	M	35
POA5052	0-4	0	F	163
POA5052	0-4	0	M	174
POA5052	5-14		F	8
POA5052	5-14		M	8
POA5052	5-14	0	F	389
POA5052	5-14	0	M	393
POA5052	5-14	1	F	15
POA5052	5-14	1	M	24
POA5052	15-19		F	5
POA5052	15-19	0	F	197
POA5052	15-19	0	M	214
POA5052	15-19	1	F	7
POA5052	15-19	1	M	3
POA5052	20-24		F	4
POA5052	20-24		M	4
POA5052	20-24	0	F	147
POA5052	20-24	0	M	189
POA5052	20-24	1	M	4
POA5052	25-34		F	7
POA5052	25-34		M	15
POA5052	25-34	0	F	220
POA5052	25-34	0	M	245
POA5052	25-34	1	F	3
POA5052	25-34	1	M	5
POA5052	35-44		F	7
POA5052	35-44		M	4
POA5052	35-44	0	F	434
POA5052	35-44	0	M	404
POA5052	35-44	1	F	10
POA5052	35-44	1	M	4
POA5052	45-54		F	11
POA5052	45-54		M	7
POA5052	45-54	0	F	497
POA5052	45-54	0	M	460
POA5052	45-54	1	F	5
POA5052	45-54	1	M	9
POA5052	55-64		F	16
POA5052	55-64		M	16
POA5052	55-64	0	F	353
POA5052	55-64	0	M	388
POA5052	55-64	1	F	11
POA5052	55-64	1	M	11
POA5052	65-74		F	10
POA5052	65-74		M	9
POA5052	65-74	0	F	416
POA5052	65-74	0	M	343
POA5052	65-74	1	F	16
POA5052	65-74	1	M	13
POA5052	75-84		F	18
POA5052	75-84		M	20
POA5052	75-84	0	F	240
POA5052	75-84	0	M	250
POA5052	75-84	1	F	53
POA5052	75-84	1	M	34
POA5052	85+		F	15
POA5052	85+		M	5
POA5052	85+	0	F	59
POA5052	85+	0	M	49
POA5052	85+	1	F	77
POA5052	85+	1	M	37
POA5061	0-4		F	3
POA5061	0-4		M	6
POA5061	0-4	0	F	177
POA5061	0-4	0	M	187
POA5061	5-14		F	10
POA5061	5-14		M	13
POA5061	5-14	0	F	545
POA5061	5-14	0	M	516
POA5061	5-14	1	F	13
POA5061	5-14	1	M	17
POA5061	15-19		F	8
POA5061	15-19		M	5
POA5061	15-19	0	F	319
POA5061	15-19	0	M	265
POA5061	15-19	1	M	7
POA5061	20-24		F	11
POA5061	20-24		M	5
POA5061	20-24	0	F	303
POA5061	20-24	0	M	253
POA5061	20-24	1	F	3
POA5061	20-24	1	M	8
POA5061	25-34		F	21
POA5061	25-34		M	17
POA5061	25-34	0	F	556
POA5061	25-34	0	M	479
POA5061	25-34	1	F	5
POA5061	25-34	1	M	9
POA5061	35-44		F	10
POA5061	35-44		M	14
POA5061	35-44	0	F	586
POA5061	35-44	0	M	532
POA5061	35-44	1	F	11
POA5061	35-44	1	M	3
POA5061	45-54		F	15
POA5061	45-54		M	21
POA5061	45-54	0	F	673
POA5061	45-54	0	M	651
POA5061	45-54	1	F	12
POA5061	45-54	1	M	6
POA5061	55-64		F	20
POA5061	55-64		M	20
POA5061	55-64	0	F	678
POA5061	55-64	0	M	576
POA5061	55-64	1	F	10
POA5061	55-64	1	M	7
POA5061	65-74		F	20
POA5061	65-74		M	20
POA5061	65-74	0	F	584
POA5061	65-74	0	M	565
POA5061	65-74	1	F	32
POA5061	65-74	1	M	26
POA5061	75-84		F	11
POA5061	75-84		M	15
POA5061	75-84	0	F	284
POA5061	75-84	0	M	272
POA5061	75-84	1	F	52
POA5061	75-84	1	M	31
POA5061	85+		F	3
POA5061	85+	0	F	47
POA5061	85+	0	M	39
POA5061	85+	1	F	105
POA5061	85+	1	M	40
POA5062	0-4		F	4
POA5062	0-4		M	4
POA5062	0-4	0	F	323
POA5062	0-4	0	M	317
POA5062	0-4	1	F	4
POA5062	0-4	1	M	4
POA5062	5-14		F	15
POA5062	5-14		M	18
POA5062	5-14	0	F	914
POA5062	5-14	0	M	953
POA5062	5-14	1	F	20
POA5062	5-14	1	M	31
POA5062	15-19		F	7
POA5062	15-19		M	9
POA5062	15-19	0	F	502
POA5062	15-19	0	M	562
POA5062	15-19	1	F	13
POA5062	15-19	1	M	13
POA5062	20-24		F	8
POA5062	20-24		M	9
POA5062	20-24	0	F	431
POA5062	20-24	0	M	391
POA5062	20-24	1	F	6
POA5062	20-24	1	M	13
POA5062	25-34		F	16
POA5062	25-34		M	17
POA5062	25-34	0	F	698
POA5062	25-34	0	M	642
POA5062	25-34	1	F	17
POA5062	25-34	1	M	20
POA5062	35-44		F	18
POA5062	35-44		M	17
POA5062	35-44	0	F	954
POA5062	35-44	0	M	792
POA5062	35-44	1	F	9
POA5062	35-44	1	M	18
POA5062	45-54		F	17
POA5062	45-54		M	11
POA5062	45-54	0	F	1083
POA5062	45-54	0	M	986
POA5062	45-54	1	F	23
POA5062	45-54	1	M	26
POA5062	55-64		F	20
POA5062	55-64		M	32
POA5062	55-64	0	F	1068
POA5062	55-64	0	M	961
POA5062	55-64	1	F	29
POA5062	55-64	1	M	30
POA5062	65-74		F	27
POA5062	65-74		M	23
POA5062	65-74	0	F	903
POA5062	65-74	0	M	842
POA5062	65-74	1	F	58
POA5062	65-74	1	M	45
POA5062	75-84		F	18
POA5062	75-84		M	13
POA5062	75-84	0	F	431
POA5062	75-84	0	M	395
POA5062	75-84	1	F	102
POA5062	75-84	1	M	80
POA5062	85+		F	4
POA5062	85+		M	9
POA5062	85+	0	F	121
POA5062	85+	0	M	86
POA5062	85+	1	F	186
POA5062	85+	1	M	83
POA5063	0-4		F	3
POA5063	0-4		M	12
POA5063	0-4	0	F	256
POA5063	0-4	0	M	274
POA5063	0-4	1	F	4
POA5063	0-4	1	M	8
POA5063	5-14		F	14
POA5063	5-14		M	16
POA5063	5-14	0	F	709
POA5063	5-14	0	M	767
POA5063	5-14	1	F	19
POA5063	5-14	1	M	28
POA5063	15-19		F	8
POA5063	15-19		M	9
POA5063	15-19	0	F	347
POA5063	15-19	0	M	330
POA5063	15-19	1	F	9
POA5063	15-19	1	M	13
POA5063	20-24		F	4
POA5063	20-24		M	3
POA5063	20-24	0	F	354
POA5063	20-24	0	M	353
POA5063	20-24	1	F	6
POA5063	20-24	1	M	4
POA5063	25-34		F	22
POA5063	25-34		M	22
POA5063	25-34	0	F	764
POA5063	25-34	0	M	745
POA5063	25-34	1	F	3
POA5063	25-34	1	M	8
POA5063	35-44		F	17
POA5063	35-44		M	21
POA5063	35-44	0	F	942
POA5063	35-44	0	M	836
POA5063	35-44	1	F	9
POA5063	35-44	1	M	4
POA5063	45-54		F	29
POA5063	45-54		M	25
POA5063	45-54	0	F	822
POA5063	45-54	0	M	781
POA5063	45-54	1	F	18
POA5063	45-54	1	M	18
POA5063	55-64		F	13
POA5063	55-64		M	16
POA5063	55-64	0	F	699
POA5063	55-64	0	M	621
POA5063	55-64	1	F	27
POA5063	55-64	1	M	20
POA5063	65-74		F	17
POA5063	65-74		M	27
POA5063	65-74	0	F	683
POA5063	65-74	0	M	555
POA5063	65-74	1	F	57
POA5063	65-74	1	M	42
POA5063	75-84		F	26
POA5063	75-84		M	12
POA5063	75-84	0	F	361
POA5063	75-84	0	M	255
POA5063	75-84	1	F	105
POA5063	75-84	1	M	62
POA5063	85+		F	16
POA5063	85+		M	10
POA5063	85+	0	F	104
POA5063	85+	0	M	73
POA5063	85+	1	F	230
POA5063	85+	1	M	83
POA5064	0-4		F	7
POA5064	0-4		M	3
POA5064	0-4	0	F	207
POA5064	0-4	0	M	191
POA5064	0-4	1	F	5
POA5064	0-4	1	M	5
POA5064	5-14		F	16
POA5064	5-14		M	16
POA5064	5-14	0	F	695
POA5064	5-14	0	M	682
POA5064	5-14	1	F	13
POA5064	5-14	1	M	22
POA5064	15-19		M	10
POA5064	15-19	0	F	355
POA5064	15-19	0	M	349
POA5064	15-19	1	F	6
POA5064	15-19	1	M	7
POA5064	20-24		F	6
POA5064	20-24		M	8
POA5064	20-24	0	F	261
POA5064	20-24	0	M	269
POA5064	20-24	1	M	8
POA5064	25-34		F	10
POA5064	25-34		M	15
POA5064	25-34	0	F	357
POA5064	25-34	0	M	334
POA5064	25-34	1	F	7
POA5064	25-34	1	M	5
POA5064	35-44		F	13
POA5064	35-44		M	20
POA5064	35-44	0	F	669
POA5064	35-44	0	M	563
POA5064	35-44	1	F	11
POA5064	35-44	1	M	8
POA5064	45-54		F	19
POA5064	45-54		M	17
POA5064	45-54	0	F	725
POA5064	45-54	0	M	677
POA5064	45-54	1	F	16
POA5064	45-54	1	M	10
POA5064	55-64		F	11
POA5064	55-64		M	14
POA5064	55-64	0	F	597
POA5064	55-64	0	M	569
POA5064	55-64	1	F	20
POA5064	55-64	1	M	6
POA5064	65-74		F	10
POA5064	65-74		M	18
POA5064	65-74	0	F	632
POA5064	65-74	0	M	538
POA5064	65-74	1	F	47
POA5064	65-74	1	M	28
POA5064	75-84		F	21
POA5064	75-84		M	11
POA5064	75-84	0	F	433
POA5064	75-84	0	M	336
POA5064	75-84	1	F	129
POA5064	75-84	1	M	80
POA5064	85+		F	21
POA5064	85+		M	8
POA5064	85+	0	F	131
POA5064	85+	0	M	94
POA5064	85+	1	F	240
POA5064	85+	1	M	135
POA5065	0-4		M	6
POA5065	0-4	0	F	187
POA5065	0-4	0	M	251
POA5065	0-4	1	M	3
POA5065	5-14		F	7
POA5065	5-14		M	14
POA5065	5-14	0	F	671
POA5065	5-14	0	M	668
POA5065	5-14	1	F	11
POA5065	5-14	1	M	32
POA5065	15-19		M	8
POA5065	15-19	0	F	350
POA5065	15-19	0	M	362
POA5065	15-19	1	F	6
POA5065	15-19	1	M	9
POA5065	20-24		F	3
POA5065	20-24		M	11
POA5065	20-24	0	F	303
POA5065	20-24	0	M	268
POA5065	20-24	1	F	3
POA5065	20-24	1	M	6
POA5065	25-34		F	19
POA5065	25-34		M	18
POA5065	25-34	0	F	537
POA5065	25-34	0	M	500
POA5065	25-34	1	F	12
POA5065	25-34	1	M	21
POA5065	35-44		F	11
POA5065	35-44		M	21
POA5065	35-44	0	F	701
POA5065	35-44	0	M	624
POA5065	35-44	1	F	4
POA5065	35-44	1	M	14
POA5065	45-54		F	16
POA5065	45-54		M	18
POA5065	45-54	0	F	712
POA5065	45-54	0	M	617
POA5065	45-54	1	F	14
POA5065	45-54	1	M	12
POA5065	55-64		F	7
POA5065	55-64		M	12
POA5065	55-64	0	F	620
POA5065	55-64	0	M	537
POA5065	55-64	1	F	25
POA5065	55-64	1	M	21
POA5065	65-74		F	26
POA5065	65-74		M	12
POA5065	65-74	0	F	656
POA5065	65-74	0	M	532
POA5065	65-74	1	F	51
POA5065	65-74	1	M	41
POA5065	75-84		F	19
POA5065	75-84		M	3
POA5065	75-84	0	F	394
POA5065	75-84	0	M	335
POA5065	75-84	1	F	103
POA5065	75-84	1	M	50
POA5065	85+		F	11
POA5065	85+		M	6
POA5065	85+	0	F	164
POA5065	85+	0	M	87
POA5065	85+	1	F	159
POA5065	85+	1	M	71
POA5066	0-4		F	4
POA5066	0-4		M	11
POA5066	0-4	0	F	231
POA5066	0-4	0	M	261
POA5066	0-4	1	F	3
POA5066	5-14		F	13
POA5066	5-14		M	5
POA5066	5-14	0	F	849
POA5066	5-14	0	M	813
POA5066	5-14	1	F	11
POA5066	5-14	1	M	35
POA5066	15-19		F	8
POA5066	15-19		M	7
POA5066	15-19	0	F	419
POA5066	15-19	0	M	435
POA5066	15-19	1	F	5
POA5066	15-19	1	M	11
POA5066	20-24		F	6
POA5066	20-24		M	8
POA5066	20-24	0	F	314
POA5066	20-24	0	M	331
POA5066	20-24	1	F	5
POA5066	20-24	1	M	9
POA5066	25-34		F	4
POA5066	25-34	0	F	425
POA5066	25-34	0	M	416
POA5066	25-34	1	F	4
POA5066	25-34	1	M	4
POA5066	35-44		F	7
POA5066	35-44		M	14
POA5066	35-44	0	F	779
POA5066	35-44	0	M	655
POA5066	35-44	1	F	8
POA5066	35-44	1	M	7
POA5066	45-54		F	15
POA5066	45-54		M	12
POA5066	45-54	0	F	926
POA5066	45-54	0	M	857
POA5066	45-54	1	F	14
POA5066	45-54	1	M	7
POA5066	55-64		F	14
POA5066	55-64		M	7
POA5066	55-64	0	F	827
POA5066	55-64	0	M	751
POA5066	55-64	1	F	20
POA5066	55-64	1	M	9
POA5066	65-74		F	19
POA5066	65-74		M	15
POA5066	65-74	0	F	719
POA5066	65-74	0	M	642
POA5066	65-74	1	F	23
POA5066	65-74	1	M	17
POA5066	75-84		F	14
POA5066	75-84		M	14
POA5066	75-84	0	F	394
POA5066	75-84	0	M	417
POA5066	75-84	1	F	54
POA5066	75-84	1	M	31
POA5066	85+		F	8
POA5066	85+		M	10
POA5066	85+	0	F	93
POA5066	85+	0	M	83
POA5066	85+	1	F	72
POA5066	85+	1	M	41
POA5067	0-4	0	F	203
POA5067	0-4	0	M	173
POA5067	5-14		F	17
POA5067	5-14		M	30
POA5067	5-14	0	F	436
POA5067	5-14	0	M	459
POA5067	5-14	1	F	12
POA5067	5-14	1	M	17
POA5067	15-19		F	4
POA5067	15-19		M	8
POA5067	15-19	0	F	265
POA5067	15-19	0	M	284
POA5067	15-19	1	F	7
POA5067	15-19	1	M	5
POA5067	20-24		F	19
POA5067	20-24		M	16
POA5067	20-24	0	F	365
POA5067	20-24	0	M	369
POA5067	20-24	1	M	9
POA5067	25-34		F	44
POA5067	25-34		M	46
POA5067	25-34	0	F	878
POA5067	25-34	0	M	834
POA5067	25-34	1	F	14
POA5067	25-34	1	M	9
POA5067	35-44		F	28
POA5067	35-44		M	32
POA5067	35-44	0	F	661
POA5067	35-44	0	M	731
POA5067	35-44	1	F	9
POA5067	35-44	1	M	4
POA5067	45-54		F	22
POA5067	45-54		M	36
POA5067	45-54	0	F	587
POA5067	45-54	0	M	559
POA5067	45-54	1	F	10
POA5067	45-54	1	M	13
POA5067	55-64		F	25
POA5067	55-64		M	23
POA5067	55-64	0	F	677
POA5067	55-64	0	M	583
POA5067	55-64	1	F	19
POA5067	55-64	1	M	24
POA5067	65-74		F	25
POA5067	65-74		M	19
POA5067	65-74	0	F	626
POA5067	65-74	0	M	533
POA5067	65-74	1	F	39
POA5067	65-74	1	M	44
POA5067	75-84		F	13
POA5067	75-84		M	13
POA5067	75-84	0	F	309
POA5067	75-84	0	M	286
POA5067	75-84	1	F	45
POA5067	75-84	1	M	32
POA5067	85+		F	6
POA5067	85+		M	3
POA5067	85+	0	F	46
POA5067	85+	0	M	52
POA5067	85+	1	F	70
POA5067	85+	1	M	26
POA5068	0-4		F	6
POA5068	0-4	0	F	245
POA5068	0-4	0	M	237
POA5068	0-4	1	M	4
POA5068	5-14		F	17
POA5068	5-14		M	15
POA5068	5-14	0	F	627
POA5068	5-14	0	M	655
POA5068	5-14	1	F	14
POA5068	5-14	1	M	35
POA5068	15-19		F	6
POA5068	15-19		M	10
POA5068	15-19	0	F	414
POA5068	15-19	0	M	439
POA5068	15-19	1	M	8
POA5068	20-24		F	14
POA5068	20-24		M	8
POA5068	20-24	0	F	365
POA5068	20-24	0	M	370
POA5068	20-24	1	F	11
POA5068	20-24	1	M	4
POA5068	25-34		F	29
POA5068	25-34		M	34
POA5068	25-34	0	F	703
POA5068	25-34	0	M	639
POA5068	25-34	1	F	10
POA5068	25-34	1	M	18
POA5068	35-44		F	26
POA5068	35-44		M	16
POA5068	35-44	0	F	784
POA5068	35-44	0	M	687
POA5068	35-44	1	F	8
POA5068	35-44	1	M	10
POA5068	45-54		F	19
POA5068	45-54		M	26
POA5068	45-54	0	F	786
POA5068	45-54	0	M	704
POA5068	45-54	1	F	5
POA5068	45-54	1	M	5
POA5068	55-64		F	24
POA5068	55-64		M	30
POA5068	55-64	0	F	791
POA5068	55-64	0	M	698
POA5068	55-64	1	F	21
POA5068	55-64	1	M	12
POA5068	65-74		F	27
POA5068	65-74		M	20
POA5068	65-74	0	F	746
POA5068	65-74	0	M	593
POA5068	65-74	1	F	37
POA5068	65-74	1	M	30
POA5068	75-84		F	29
POA5068	75-84		M	17
POA5068	75-84	0	F	500
POA5068	75-84	0	M	338
POA5068	75-84	1	F	103
POA5068	75-84	1	M	66
POA5068	85+		F	10
POA5068	85+		M	12
POA5068	85+	0	F	157
POA5068	85+	0	M	88
POA5068	85+	1	F	225
POA5068	85+	1	M	67
POA5069	0-4		F	4
POA5069	0-4		M	4
POA5069	0-4	0	F	162
POA5069	0-4	0	M	175
POA5069	0-4	1	M	3
POA5069	5-14		F	11
POA5069	5-14		M	11
POA5069	5-14	0	F	444
POA5069	5-14	0	M	434
POA5069	5-14	1	F	7
POA5069	5-14	1	M	17
POA5069	15-19		F	4
POA5069	15-19		M	8
POA5069	15-19	0	F	211
POA5069	15-19	0	M	295
POA5069	15-19	1	F	3
POA5069	15-19	1	M	9
POA5069	20-24		F	7
POA5069	20-24	0	F	258
POA5069	20-24	0	M	267
POA5069	20-24	1	F	7
POA5069	20-24	1	M	4
POA5069	25-34		F	17
POA5069	25-34		M	24
POA5069	25-34	0	F	509
POA5069	25-34	0	M	550
POA5069	25-34	1	F	13
POA5069	25-34	1	M	10
POA5069	35-44		F	17
POA5069	35-44		M	19
POA5069	35-44	0	F	494
POA5069	35-44	0	M	463
POA5069	35-44	1	F	10
POA5069	35-44	1	M	10
POA5069	45-54		F	22
POA5069	45-54		M	16
POA5069	45-54	0	F	578
POA5069	45-54	0	M	504
POA5069	45-54	1	F	9
POA5069	45-54	1	M	12
POA5069	55-64		F	19
POA5069	55-64		M	21
POA5069	55-64	0	F	559
POA5069	55-64	0	M	568
POA5069	55-64	1	F	26
POA5069	55-64	1	M	19
POA5069	65-74		F	11
POA5069	65-74		M	21
POA5069	65-74	0	F	424
POA5069	65-74	0	M	368
POA5069	65-74	1	F	21
POA5069	65-74	1	M	20
POA5069	75-84		F	4
POA5069	75-84		M	11
POA5069	75-84	0	F	215
POA5069	75-84	0	M	153
POA5069	75-84	1	F	58
POA5069	75-84	1	M	30
POA5069	85+		F	5
POA5069	85+		M	6
POA5069	85+	0	F	44
POA5069	85+	0	M	49
POA5069	85+	1	F	95
POA5069	85+	1	M	36
POA5070	0-4		F	12
POA5070	0-4		M	15
POA5070	0-4	0	F	334
POA5070	0-4	0	M	361
POA5070	0-4	1	F	12
POA5070	0-4	1	M	4
POA5070	5-14		F	20
POA5070	5-14		M	27
POA5070	5-14	0	F	713
POA5070	5-14	0	M	715
POA5070	5-14	1	F	15
POA5070	5-14	1	M	35
POA5070	15-19		F	7
POA5070	15-19		M	13
POA5070	15-19	0	F	282
POA5070	15-19	0	M	352
POA5070	15-19	1	F	6
POA5070	15-19	1	M	13
POA5070	20-24		F	15
POA5070	20-24		M	3
POA5070	20-24	0	F	451
POA5070	20-24	0	M	493
POA5070	20-24	1	F	3
POA5070	20-24	1	M	11
POA5070	25-34		F	42
POA5070	25-34		M	37
POA5070	25-34	0	F	1182
POA5070	25-34	0	M	1170
POA5070	25-34	1	F	17
POA5070	25-34	1	M	12
POA5070	35-44		F	35
POA5070	35-44		M	42
POA5070	35-44	0	F	1012
POA5070	35-44	0	M	939
POA5070	35-44	1	F	17
POA5070	35-44	1	M	21
POA5070	45-54		F	31
POA5070	45-54		M	23
POA5070	45-54	0	F	868
POA5070	45-54	0	M	821
POA5070	45-54	1	F	22
POA5070	45-54	1	M	36
POA5070	55-64		F	21
POA5070	55-64		M	30
POA5070	55-64	0	F	801
POA5070	55-64	0	M	705
POA5070	55-64	1	F	41
POA5070	55-64	1	M	44
POA5070	65-74		F	25
POA5070	65-74		M	24
POA5070	65-74	0	F	709
POA5070	65-74	0	M	571
POA5070	65-74	1	F	78
POA5070	65-74	1	M	60
POA5070	75-84		F	20
POA5070	75-84		M	20
POA5070	75-84	0	F	488
POA5070	75-84	0	M	358
POA5070	75-84	1	F	215
POA5070	75-84	1	M	117
POA5070	85+		F	30
POA5070	85+		M	17
POA5070	85+	0	F	192
POA5070	85+	0	M	146
POA5070	85+	1	F	303
POA5070	85+	1	M	153
POA5072	0-4		F	8
POA5072	0-4		M	11
POA5072	0-4	0	F	273
POA5072	0-4	0	M	301
POA5072	0-4	1	M	3
POA5072	5-14		F	27
POA5072	5-14		M	25
POA5072	5-14	0	F	790
POA5072	5-14	0	M	802
POA5072	5-14	1	F	16
POA5072	5-14	1	M	47
POA5072	15-19		F	9
POA5072	15-19		M	7
POA5072	15-19	0	F	385
POA5072	15-19	0	M	466
POA5072	15-19	1	F	13
POA5072	15-19	1	M	10
POA5072	20-24		F	17
POA5072	20-24		M	17
POA5072	20-24	0	F	420
POA5072	20-24	0	M	448
POA5072	20-24	1	F	12
POA5072	20-24	1	M	9
POA5072	25-34		F	28
POA5072	25-34		M	26
POA5072	25-34	0	F	803
POA5072	25-34	0	M	758
POA5072	25-34	1	F	11
POA5072	25-34	1	M	5
POA5072	35-44		F	24
POA5072	35-44		M	24
POA5072	35-44	0	F	955
POA5072	35-44	0	M	857
POA5072	35-44	1	F	15
POA5072	35-44	1	M	16
POA5072	45-54		F	23
POA5072	45-54		M	36
POA5072	45-54	0	F	909
POA5072	45-54	0	M	864
POA5072	45-54	1	F	28
POA5072	45-54	1	M	34
POA5072	55-64		F	14
POA5072	55-64		M	35
POA5072	55-64	0	F	797
POA5072	55-64	0	M	681
POA5072	55-64	1	F	38
POA5072	55-64	1	M	41
POA5072	65-74		F	19
POA5072	65-74		M	9
POA5072	65-74	0	F	715
POA5072	65-74	0	M	563
POA5072	65-74	1	F	51
POA5072	65-74	1	M	44
POA5072	75-84		F	20
POA5072	75-84		M	18
POA5072	75-84	0	F	393
POA5072	75-84	0	M	341
POA5072	75-84	1	F	103
POA5072	75-84	1	M	62
POA5072	85+		F	11
POA5072	85+		M	5
POA5072	85+	0	F	109
POA5072	85+	0	M	96
POA5072	85+	1	F	179
POA5072	85+	1	M	71
POA5073	0-4		F	11
POA5073	0-4		M	10
POA5073	0-4	0	F	387
POA5073	0-4	0	M	402
POA5073	0-4	1	F	4
POA5073	0-4	1	M	9
POA5073	5-14		F	25
POA5073	5-14		M	22
POA5073	5-14	0	F	957
POA5073	5-14	0	M	971
POA5073	5-14	1	F	21
POA5073	5-14	1	M	43
POA5073	15-19		F	7
POA5073	15-19		M	19
POA5073	15-19	0	F	404
POA5073	15-19	0	M	457
POA5073	15-19	1	F	12
POA5073	15-19	1	M	21
POA5073	20-24		F	17
POA5073	20-24		M	8
POA5073	20-24	0	F	492
POA5073	20-24	0	M	553
POA5073	20-24	1	F	11
POA5073	20-24	1	M	15
POA5073	25-34		F	34
POA5073	25-34		M	42
POA5073	25-34	0	F	1058
POA5073	25-34	0	M	1024
POA5073	25-34	1	F	9
POA5073	25-34	1	M	16
POA5073	35-44		F	26
POA5073	35-44		M	30
POA5073	35-44	0	F	1161
POA5073	35-44	0	M	1044
POA5073	35-44	1	F	20
POA5073	35-44	1	M	10
POA5073	45-54		F	37
POA5073	45-54		M	38
POA5073	45-54	0	F	1096
POA5073	45-54	0	M	1029
POA5073	45-54	1	F	34
POA5073	45-54	1	M	25
POA5073	55-64		F	20
POA5073	55-64		M	31
POA5073	55-64	0	F	967
POA5073	55-64	0	M	869
POA5073	55-64	1	F	34
POA5073	55-64	1	M	36
POA5073	65-74		F	16
POA5073	65-74		M	11
POA5073	65-74	0	F	698
POA5073	65-74	0	M	580
POA5073	65-74	1	F	68
POA5073	65-74	1	M	47
POA5073	75-84		F	26
POA5073	75-84		M	13
POA5073	75-84	0	F	535
POA5073	75-84	0	M	439
POA5073	75-84	1	F	178
POA5073	75-84	1	M	86
POA5073	85+		F	9
POA5073	85+		M	9
POA5073	85+	0	F	115
POA5073	85+	0	M	121
POA5073	85+	1	F	183
POA5073	85+	1	M	120
POA5074	0-4		F	14
POA5074	0-4		M	24
POA5074	0-4	0	F	369
POA5074	0-4	0	M	372
POA5074	0-4	1	F	10
POA5074	0-4	1	M	13
POA5074	5-14		F	28
POA5074	5-14		M	29
POA5074	5-14	0	F	682
POA5074	5-14	0	M	736
POA5074	5-14	1	F	20
POA5074	5-14	1	M	50
POA5074	15-19		F	13
POA5074	15-19		M	13
POA5074	15-19	0	F	291
POA5074	15-19	0	M	310
POA5074	15-19	1	F	10
POA5074	15-19	1	M	15
POA5074	20-24		F	17
POA5074	20-24		M	18
POA5074	20-24	0	F	421
POA5074	20-24	0	M	455
POA5074	20-24	1	F	3
POA5074	20-24	1	M	12
POA5074	25-34		F	41
POA5074	25-34		M	47
POA5074	25-34	0	F	1121
POA5074	25-34	0	M	1076
POA5074	25-34	1	F	15
POA5074	25-34	1	M	19
POA5074	35-44		F	40
POA5074	35-44		M	44
POA5074	35-44	0	F	974
POA5074	35-44	0	M	945
POA5074	35-44	1	F	22
POA5074	35-44	1	M	21
POA5074	45-54		F	32
POA5074	45-54		M	27
POA5074	45-54	0	F	759
POA5074	45-54	0	M	784
POA5074	45-54	1	F	27
POA5074	45-54	1	M	27
POA5074	55-64		F	21
POA5074	55-64		M	17
POA5074	55-64	0	F	721
POA5074	55-64	0	M	624
POA5074	55-64	1	F	38
POA5074	55-64	1	M	45
POA5074	65-74		F	29
POA5074	65-74		M	21
POA5074	65-74	0	F	659
POA5074	65-74	0	M	460
POA5074	65-74	1	F	70
POA5074	65-74	1	M	53
POA5074	75-84		F	42
POA5074	75-84		M	20
POA5074	75-84	0	F	421
POA5074	75-84	0	M	334
POA5074	75-84	1	F	171
POA5074	75-84	1	M	119
POA5074	85+		F	47
POA5074	85+		M	23
POA5074	85+	0	F	123
POA5074	85+	0	M	108
POA5074	85+	1	F	207
POA5074	85+	1	M	77
POA5075	0-4		F	3
POA5075	0-4		M	8
POA5075	0-4	0	F	237
POA5075	0-4	0	M	266
POA5075	0-4	1	F	5
POA5075	5-14		F	17
POA5075	5-14		M	17
POA5075	5-14	0	F	506
POA5075	5-14	0	M	555
POA5075	5-14	1	F	10
POA5075	5-14	1	M	29
POA5075	15-19		F	9
POA5075	15-19		M	8
POA5075	15-19	0	F	275
POA5075	15-19	0	M	265
POA5075	15-19	1	F	7
POA5075	15-19	1	M	13
POA5075	20-24		F	11
POA5075	20-24		M	14
POA5075	20-24	0	F	320
POA5075	20-24	0	M	367
POA5075	20-24	1	M	14
POA5075	25-34		F	18
POA5075	25-34		M	14
POA5075	25-34	0	F	703
POA5075	25-34	0	M	742
POA5075	25-34	1	F	5
POA5075	25-34	1	M	9
POA5075	35-44		F	6
POA5075	35-44		M	19
POA5075	35-44	0	F	680
POA5075	35-44	0	M	653
POA5075	35-44	1	F	15
POA5075	35-44	1	M	15
POA5075	45-54		F	23
POA5075	45-54		M	22
POA5075	45-54	0	F	633
POA5075	45-54	0	M	623
POA5075	45-54	1	F	21
POA5075	45-54	1	M	18
POA5075	55-64		F	15
POA5075	55-64		M	26
POA5075	55-64	0	F	715
POA5075	55-64	0	M	568
POA5075	55-64	1	F	32
POA5075	55-64	1	M	23
POA5075	65-74		F	23
POA5075	65-74		M	23
POA5075	65-74	0	F	616
POA5075	65-74	0	M	509
POA5075	65-74	1	F	45
POA5075	65-74	1	M	44
POA5075	75-84		F	27
POA5075	75-84		M	11
POA5075	75-84	0	F	409
POA5075	75-84	0	M	361
POA5075	75-84	1	F	137
POA5075	75-84	1	M	76
POA5075	85+		F	22
POA5075	85+		M	17
POA5075	85+	0	F	80
POA5075	85+	0	M	91
POA5075	85+	1	F	154
POA5075	85+	1	M	86
POA5076	0-4		F	14
POA5076	0-4		M	5
POA5076	0-4	0	F	214
POA5076	0-4	0	M	217
POA5076	0-4	1	F	3
POA5076	5-14		F	10
POA5076	5-14		M	13
POA5076	5-14	0	F	493
POA5076	5-14	0	M	523
POA5076	5-14	1	F	21
POA5076	5-14	1	M	39
POA5076	15-19		F	7
POA5076	15-19		M	5
