POA_CODE_2021	IndigenousStatus	persons
POA5356	Aboriginal	12
POA5356	Non-indigenous	787
POA5357	Aboriginal	13
POA5357	Non-indigenous	429
POA5360	Aboriginal	9
POA5360	Non-indigenous	1220
POA5371	Aboriginal	21
POA5371	Non-indigenous	1312
POA5372	Aboriginal	72
POA5372	Non-indigenous	2616
POA5373	Aboriginal	36
POA5373	Non-indigenous	3406
POA5373	Torres Strait Islander	5
POA5374	Aboriginal	45
POA5374	Non-indigenous	1448
POA5381	Aboriginal	9
POA5381	Non-indigenous	327
POA5400	Aboriginal	5
POA5400	Non-indigenous	1058
POA5401	Aboriginal	27
POA5401	Non-indigenous	805
POA5410	Aboriginal	6
POA5410	Non-indigenous	313
POA5411	Aboriginal	7
POA5411	Non-indigenous	330
POA5412	Aboriginal	24
POA5412	Non-indigenous	1167
POA5413	Aboriginal	22
POA5413	Non-indigenous	804
POA5414	Aboriginal	3
POA5414	Non-indigenous	131
POA5415	Non-indigenous	247
POA5416	Aboriginal	4
POA5416	Non-indigenous	205
POA5417	Aboriginal	39
POA5417	Non-indigenous	1462
POA5418	Non-indigenous	125
POA5419	Non-indigenous	245
POA5420	Aboriginal	3
POA5420	Non-indigenous	75
POA5421	Aboriginal	10
POA5421	Non-indigenous	125
POA5422	Aboriginal	92
POA5422	Both Aboriginal & Torres Strait Islander	16
POA5422	Non-indigenous	1554
POA5431	Aboriginal	6
POA5431	Non-indigenous	851
POA5432	Non-indigenous	148
POA5433	Aboriginal	165
POA5433	Non-indigenous	1139
POA5434	Aboriginal	53
POA5434	Non-indigenous	352
POA5440	Aboriginal	3
POA5440	Non-indigenous	166
POA5451	Non-indigenous	702
POA5452	Aboriginal	9
POA5452	Both Aboriginal & Torres Strait Islander	3
POA5452	Non-indigenous	440
POA5453	Aboriginal	94
POA5453	Non-indigenous	5001
POA5453	Torres Strait Islander	5
POA5454	Aboriginal	12
POA5454	Non-indigenous	375
POA5454	Torres Strait Islander	4
POA5455	Aboriginal	3
POA5455	Non-indigenous	39
POA5460	Aboriginal	17
POA5460	Non-indigenous	726
POA5461	Aboriginal	58
POA5461	Both Aboriginal & Torres Strait Islander	5
POA5461	Non-indigenous	2535
POA5462	Aboriginal	14
POA5462	Non-indigenous	504
POA5464	Aboriginal	17
POA5464	Non-indigenous	555
POA5470	Aboriginal	6
POA5470	Non-indigenous	141
POA5471	Non-indigenous	80
POA5472	Aboriginal	3
POA5472	Non-indigenous	183
POA5473	Aboriginal	37
POA5473	Non-indigenous	708
POA5480	Aboriginal	27
POA5480	Non-indigenous	859
POA5481	Aboriginal	16
POA5481	Non-indigenous	482
POA5482	Aboriginal	8
POA5482	Non-indigenous	474
POA5483	Non-indigenous	342
POA5485	Aboriginal	25
POA5485	Non-indigenous	642
POA5490	Non-indigenous	171
POA5491	Aboriginal	38
POA5491	Non-indigenous	1759
POA5493	Aboriginal	4
POA5493	Non-indigenous	63
POA5495	Aboriginal	24
POA5495	Non-indigenous	559
POA5501	Aboriginal	231
POA5501	Non-indigenous	7918
POA5501	Torres Strait Islander	7
POA5502	Aboriginal	17
POA5502	Non-indigenous	1699
POA5510	Non-indigenous	104
POA5520	Aboriginal	31
POA5520	Non-indigenous	509
POA5521	Aboriginal	3
POA5521	Non-indigenous	144
POA5522	Aboriginal	22
POA5522	Non-indigenous	1489
POA5523	Aboriginal	49
POA5523	Non-indigenous	1889
POA5523	Torres Strait Islander	6
POA5540	Aboriginal	740
POA5540	Both Aboriginal & Torres Strait Islander	8
POA5540	Non-indigenous	14480
POA5540	Torres Strait Islander	13
POA5550	Aboriginal	43
POA5550	Non-indigenous	915
POA5552	Aboriginal	13
POA5552	Non-indigenous	338
POA5554	Aboriginal	212
POA5554	Both Aboriginal & Torres Strait Islander	8
POA5554	Non-indigenous	5164
POA5554	Torres Strait Islander	5
POA5555	Aboriginal	17
POA5555	Non-indigenous	498
POA5555	Torres Strait Islander	3
POA5556	Aboriginal	108
POA5556	Both Aboriginal & Torres Strait Islander	7
POA5556	Non-indigenous	4311
POA5558	Aboriginal	176
POA5558	Both Aboriginal & Torres Strait Islander	3
POA5558	Non-indigenous	5029
POA5558	Torres Strait Islander	6
POA5560	Aboriginal	12
POA5560	Non-indigenous	442
POA5570	Aboriginal	11
POA5570	Both Aboriginal & Torres Strait Islander	3
POA5570	Non-indigenous	583
POA5571	Aboriginal	29
POA5571	Non-indigenous	1949
POA5572	Aboriginal	13
POA5572	Non-indigenous	144
POA5573	Aboriginal	243
POA5573	Both Aboriginal & Torres Strait Islander	5
POA5573	Non-indigenous	1954
POA5573	Torres Strait Islander	4
POA5575	Aboriginal	53
POA5575	Non-indigenous	2331
POA5575	Torres Strait Islander	7
POA5576	Aboriginal	17
POA5576	Non-indigenous	1116
POA5577	Aboriginal	24
POA5577	Non-indigenous	550
POA5580	Aboriginal	10
POA5580	Non-indigenous	353
POA5581	Aboriginal	13
POA5581	Non-indigenous	555
POA5582	Aboriginal	9
POA5582	Non-indigenous	594
POA5583	Aboriginal	14
POA5583	Non-indigenous	824
POA5600	Aboriginal	154
POA5600	Both Aboriginal & Torres Strait Islander	3
POA5600	Non-indigenous	5993
POA5601	Non-indigenous	88
POA5602	Aboriginal	33
POA5602	Non-indigenous	1316
POA5603	Aboriginal	6
POA5603	Non-indigenous	416
POA5604	Non-indigenous	218
POA5605	Aboriginal	31
POA5605	Non-indigenous	1808
POA5605	Torres Strait Islander	13
POA5606	Aboriginal	913
POA5606	Both Aboriginal & Torres Strait Islander	8
POA5606	Non-indigenous	13513
POA5606	Torres Strait Islander	25
POA5607	Aboriginal	186
POA5607	Non-indigenous	5169
POA5607	Torres Strait Islander	5
POA5608	Aboriginal	894
POA5608	Both Aboriginal & Torres Strait Islander	38
POA5608	Non-indigenous	12094
POA5608	Torres Strait Islander	15
POA5609	Aboriginal	45
POA5609	Both Aboriginal & Torres Strait Islander	3
POA5609	Non-indigenous	1906
POA5609	Torres Strait Islander	7
POA5611	Aboriginal	7
POA5611	Non-indigenous	118
POA5630	Non-indigenous	129
POA5631	Aboriginal	17
POA5631	Non-indigenous	1042
POA5631	Torres Strait Islander	4
POA5632	Aboriginal	3
POA5632	Non-indigenous	228
POA5633	Aboriginal	8
POA5633	Non-indigenous	278
POA5640	Aboriginal	12
POA5640	Non-indigenous	1017
POA5641	Aboriginal	13
POA5641	Non-indigenous	992
POA5642	Non-indigenous	234
POA5650	Non-indigenous	167
POA5651	Non-indigenous	63
POA5652	Aboriginal	6
POA5652	Non-indigenous	650
POA5653	Aboriginal	7
POA5653	Non-indigenous	59
POA5654	Aboriginal	11
POA5654	Non-indigenous	219
POA5655	Non-indigenous	106
POA5660	Non-indigenous	39
POA5661	Aboriginal	6
POA5661	Non-indigenous	141
POA5670	Aboriginal	23
POA5670	Non-indigenous	471
POA5671	Non-indigenous	169
POA5680	Aboriginal	98
POA5680	Both Aboriginal & Torres Strait Islander	4
POA5680	Non-indigenous	2021
POA5690	Aboriginal	1221
POA5690	Both Aboriginal & Torres Strait Islander	3
POA5690	Non-indigenous	2725
POA5690	Torres Strait Islander	5
POA5700	Aboriginal	2270
POA5700	Both Aboriginal & Torres Strait Islander	59
POA5700	Non-indigenous	8681
POA5700	Torres Strait Islander	32
POA5701	Non-indigenous	30
POA5710	Aboriginal	469
POA5710	Non-indigenous	2320
POA5710	Torres Strait Islander	4
POA5713	Non-indigenous	20
POA5715	Non-indigenous	30
POA5717	Non-indigenous	35
POA5719	Aboriginal	4
POA5719	Non-indigenous	57
POA5720	Aboriginal	7
POA5720	Non-indigenous	241
POA5720	Torres Strait Islander	4
POA5722	Aboriginal	11
POA5722	Non-indigenous	251
POA5723	Aboriginal	237
POA5723	Both Aboriginal & Torres Strait Islander	8
POA5723	Non-indigenous	1567
POA5724	Aboriginal	5
POA5724	Non-indigenous	79
POA5725	Aboriginal	189
POA5725	Both Aboriginal & Torres Strait Islander	6
POA5725	Non-indigenous	3772
POA5725	Torres Strait Islander	9
POA5730	Aboriginal	29
POA5730	Non-indigenous	86
POA5731	Aboriginal	35
POA5731	Non-indigenous	199
POA5732	Aboriginal	75
POA5732	Non-indigenous	71
POA5733	Aboriginal	39
POA5733	Non-indigenous	90
POA5734	Aboriginal	77
POA5734	Non-indigenous	37
POA5950	Non-indigenous	4
POA6000	Aboriginal	139
POA6000	Both Aboriginal & Torres Strait Islander	4
POA6000	Non-indigenous	13669
POA6003	Aboriginal	35
POA6003	Non-indigenous	3614
POA6003	Torres Strait Islander	3
POA6004	Aboriginal	120
POA6004	Non-indigenous	11556
POA6004	Torres Strait Islander	5
POA6005	Aboriginal	44
POA6005	Both Aboriginal & Torres Strait Islander	6
POA6005	Non-indigenous	6047
POA6005	Torres Strait Islander	5
POA6006	Aboriginal	73
POA6006	Non-indigenous	9545
POA6006	Torres Strait Islander	5
POA6007	Aboriginal	59
POA6007	Non-indigenous	8031
POA6007	Torres Strait Islander	5
POA6008	Aboriginal	112
POA6008	Both Aboriginal & Torres Strait Islander	3
POA6008	Non-indigenous	16009
POA6008	Torres Strait Islander	7
POA6009	Aboriginal	148
POA6009	Both Aboriginal & Torres Strait Islander	4
POA6009	Non-indigenous	18781
POA6009	Torres Strait Islander	3
POA6010	Aboriginal	113
POA6010	Both Aboriginal & Torres Strait Islander	4
POA6010	Non-indigenous	18742
POA6010	Torres Strait Islander	4
POA6011	Aboriginal	50
POA6011	Non-indigenous	9296
POA6012	Aboriginal	96
POA6012	Non-indigenous	9067
POA6012	Torres Strait Islander	6
POA6014	Aboriginal	86
POA6014	Non-indigenous	22006
POA6015	Aboriginal	22
POA6015	Non-indigenous	6783
POA6016	Aboriginal	102
POA6016	Non-indigenous	10712
POA6016	Torres Strait Islander	4
POA6017	Aboriginal	42
POA6017	Non-indigenous	4465
POA6018	Aboriginal	323
POA6018	Both Aboriginal & Torres Strait Islander	4
POA6018	Non-indigenous	41919
POA6018	Torres Strait Islander	4
POA6019	Aboriginal	204
POA6019	Non-indigenous	24141
POA6019	Torres Strait Islander	6
POA6020	Aboriginal	138
POA6020	Both Aboriginal & Torres Strait Islander	3
POA6020	Non-indigenous	22440
POA6021	Aboriginal	193
POA6021	Non-indigenous	20784
POA6021	Torres Strait Islander	3
POA6022	Aboriginal	49
POA6022	Both Aboriginal & Torres Strait Islander	5
POA6022	Non-indigenous	5155
POA6023	Aboriginal	82
POA6023	Non-indigenous	15896
POA6023	Torres Strait Islander	4
POA6024	Aboriginal	149
POA6024	Both Aboriginal & Torres Strait Islander	9
POA6024	Non-indigenous	13565
POA6025	Aboriginal	288
POA6025	Non-indigenous	31283
POA6025	Torres Strait Islander	10
POA6026	Aboriginal	163
POA6026	Both Aboriginal & Torres Strait Islander	8
POA6026	Non-indigenous	22606
POA6026	Torres Strait Islander	4
POA6027	Aboriginal	407
POA6027	Both Aboriginal & Torres Strait Islander	27
POA6027	Non-indigenous	42380
POA6027	Torres Strait Islander	14
POA6028	Aboriginal	137
POA6028	Both Aboriginal & Torres Strait Islander	4
POA6028	Non-indigenous	23396
POA6028	Torres Strait Islander	22
POA6029	Aboriginal	19
POA6029	Non-indigenous	2836
POA6030	Aboriginal	833
POA6030	Both Aboriginal & Torres Strait Islander	20
POA6030	Non-indigenous	39980
POA6030	Torres Strait Islander	8
POA6031	Aboriginal	277
POA6031	Both Aboriginal & Torres Strait Islander	9
POA6031	Non-indigenous	18349
POA6031	Torres Strait Islander	10
POA6032	Non-indigenous	189
POA6033	Aboriginal	5
POA6033	Non-indigenous	439
POA6034	Aboriginal	61
POA6034	Non-indigenous	3644
POA6035	Aboriginal	278
POA6035	Both Aboriginal & Torres Strait Islander	29
POA6035	Non-indigenous	10690
POA6035	Torres Strait Islander	25
POA6036	Aboriginal	342
POA6036	Both Aboriginal & Torres Strait Islander	6
POA6036	Non-indigenous	17151
POA6036	Torres Strait Islander	15
POA6037	Aboriginal	175
POA6037	Non-indigenous	3647
POA6038	Aboriginal	148
POA6038	Non-indigenous	10038
POA6038	Torres Strait Islander	17
POA6041	Aboriginal	43
POA6041	Non-indigenous	1554
POA6042	Non-indigenous	107
POA6043	Aboriginal	3
POA6043	Non-indigenous	230
POA6044	Aboriginal	30
POA6044	Non-indigenous	1270
POA6050	Aboriginal	117
POA6050	Non-indigenous	15647
POA6050	Torres Strait Islander	6
POA6051	Aboriginal	168
POA6051	Both Aboriginal & Torres Strait Islander	5
POA6051	Non-indigenous	13023
POA6051	Torres Strait Islander	3
POA6052	Aboriginal	128
POA6052	Non-indigenous	11423
POA6052	Torres Strait Islander	4
POA6053	Aboriginal	209
POA6053	Both Aboriginal & Torres Strait Islander	21
POA6053	Non-indigenous	15055
POA6053	Torres Strait Islander	3
POA6054	Aboriginal	646
POA6054	Both Aboriginal & Torres Strait Islander	25
POA6054	Non-indigenous	20341
POA6054	Torres Strait Islander	17
POA6055	Aboriginal	940
POA6055	Both Aboriginal & Torres Strait Islander	31
POA6055	Non-indigenous	31336
POA6055	Torres Strait Islander	13
POA6056	Aboriginal	1951
POA6056	Both Aboriginal & Torres Strait Islander	21
POA6056	Non-indigenous	39170
POA6056	Torres Strait Islander	30
POA6057	Aboriginal	495
POA6057	Both Aboriginal & Torres Strait Islander	12
POA6057	Non-indigenous	16181
POA6057	Torres Strait Islander	9
POA6058	Aboriginal	458
POA6058	Both Aboriginal & Torres Strait Islander	6
POA6058	Non-indigenous	12713
POA6058	Torres Strait Islander	4
POA6059	Aboriginal	197
POA6059	Both Aboriginal & Torres Strait Islander	3
POA6059	Non-indigenous	23959
POA6059	Torres Strait Islander	10
POA6060	Aboriginal	238
POA6060	Both Aboriginal & Torres Strait Islander	9
POA6060	Non-indigenous	25233
POA6060	Torres Strait Islander	6
POA6061	Aboriginal	961
POA6061	Both Aboriginal & Torres Strait Islander	27
POA6061	Non-indigenous	40673
POA6061	Torres Strait Islander	22
POA6062	Aboriginal	525
POA6062	Both Aboriginal & Torres Strait Islander	27
POA6062	Non-indigenous	33573
POA6062	Torres Strait Islander	19
POA6063	Aboriginal	442
POA6063	Both Aboriginal & Torres Strait Islander	18
POA6063	Non-indigenous	14574
POA6063	Torres Strait Islander	11
POA6064	Aboriginal	892
POA6064	Both Aboriginal & Torres Strait Islander	19
POA6064	Non-indigenous	30141
POA6064	Torres Strait Islander	16
POA6065	Aboriginal	692
POA6065	Both Aboriginal & Torres Strait Islander	20
POA6065	Non-indigenous	67694
POA6065	Torres Strait Islander	37
POA6066	Aboriginal	383
POA6066	Both Aboriginal & Torres Strait Islander	6
POA6066	Non-indigenous	18067
POA6066	Torres Strait Islander	3
POA6067	Aboriginal	24
POA6067	Non-indigenous	21
POA6068	Non-indigenous	10
POA6069	Aboriginal	1378
POA6069	Both Aboriginal & Torres Strait Islander	30
POA6069	Non-indigenous	44887
POA6069	Torres Strait Islander	55
POA6070	Aboriginal	41
POA6070	Non-indigenous	3684
POA6071	Aboriginal	40
POA6071	Non-indigenous	3462
POA6072	Aboriginal	20
POA6072	Non-indigenous	809
POA6073	Aboriginal	44
POA6073	Non-indigenous	3146
POA6074	Aboriginal	11
POA6074	Non-indigenous	990
POA6076	Aboriginal	263
POA6076	Both Aboriginal & Torres Strait Islander	6
POA6076	Non-indigenous	22031
POA6076	Torres Strait Islander	8
POA6077	Aboriginal	26
POA6077	Non-indigenous	1613
POA6078	Aboriginal	10
POA6078	Non-indigenous	931
POA6079	Non-indigenous	30
POA6081	Aboriginal	75
POA6081	Non-indigenous	4839
POA6081	Torres Strait Islander	5
POA6082	Aboriginal	68
POA6082	Non-indigenous	3349
POA6082	Torres Strait Islander	5
POA6083	Aboriginal	60
POA6083	Non-indigenous	3507
POA6083	Torres Strait Islander	3
POA6084	Aboriginal	158
POA6084	Both Aboriginal & Torres Strait Islander	3
POA6084	Non-indigenous	8896
POA6084	Torres Strait Islander	6
POA6090	Non-indigenous	25
POA6100	Aboriginal	205
POA6100	Both Aboriginal & Torres Strait Islander	7
POA6100	Non-indigenous	15600
POA6100	Torres Strait Islander	4
POA6101	Aboriginal	357
POA6101	Non-indigenous	16935
POA6101	Torres Strait Islander	9
POA6102	Aboriginal	361
POA6102	Both Aboriginal & Torres Strait Islander	9
POA6102	Non-indigenous	13573
POA6102	Torres Strait Islander	6
POA6103	Aboriginal	243
POA6103	Non-indigenous	10644
POA6103	Torres Strait Islander	10
POA6104	Aboriginal	461
POA6104	Both Aboriginal & Torres Strait Islander	8
POA6104	Non-indigenous	14601
POA6104	Torres Strait Islander	12
POA6105	Aboriginal	367
POA6105	Both Aboriginal & Torres Strait Islander	4
POA6105	Non-indigenous	15900
POA6105	Torres Strait Islander	12
POA6106	Non-indigenous	16
POA6107	Aboriginal	980
POA6107	Both Aboriginal & Torres Strait Islander	37
POA6107	Non-indigenous	47541
POA6107	Torres Strait Islander	25
POA6108	Aboriginal	556
POA6108	Both Aboriginal & Torres Strait Islander	3
POA6108	Non-indigenous	23099
POA6108	Torres Strait Islander	7
POA6109	Aboriginal	413
POA6109	Both Aboriginal & Torres Strait Islander	3
POA6109	Non-indigenous	12714
POA6109	Torres Strait Islander	13
POA6110	Aboriginal	1197
POA6110	Both Aboriginal & Torres Strait Islander	29
POA6110	Non-indigenous	43629
POA6110	Torres Strait Islander	18
POA6111	Aboriginal	661
POA6111	Both Aboriginal & Torres Strait Islander	19
POA6111	Non-indigenous	22942
POA6111	Torres Strait Islander	17
POA6112	Aboriginal	2022
POA6112	Both Aboriginal & Torres Strait Islander	43
POA6112	Non-indigenous	68471
POA6112	Torres Strait Islander	28
POA6121	Aboriginal	46
POA6121	Non-indigenous	3055
POA6122	Aboriginal	604
POA6122	Both Aboriginal & Torres Strait Islander	33
POA6122	Non-indigenous	21145
POA6122	Torres Strait Islander	21
POA6123	Aboriginal	74
POA6123	Non-indigenous	2179
POA6124	Aboriginal	18
POA6124	Non-indigenous	1187
POA6125	Aboriginal	112
POA6125	Non-indigenous	3510
POA6126	Aboriginal	3
POA6126	Non-indigenous	262
POA6147	Aboriginal	280
POA6147	Both Aboriginal & Torres Strait Islander	3
POA6147	Non-indigenous	14749
POA6147	Torres Strait Islander	6
POA6148	Aboriginal	146
POA6148	Both Aboriginal & Torres Strait Islander	4
POA6148	Non-indigenous	18824
POA6149	Aboriginal	86
POA6149	Non-indigenous	18819
POA6150	Aboriginal	67
POA6150	Both Aboriginal & Torres Strait Islander	3
POA6150	Non-indigenous	13131
POA6151	Aboriginal	185
POA6151	Both Aboriginal & Torres Strait Islander	4
POA6151	Non-indigenous	17034
POA6151	Torres Strait Islander	3
POA6152	Aboriginal	415
POA6152	Both Aboriginal & Torres Strait Islander	23
POA6152	Non-indigenous	25777
POA6152	Torres Strait Islander	12
POA6153	Aboriginal	172
POA6153	Both Aboriginal & Torres Strait Islander	6
POA6153	Non-indigenous	21234
POA6153	Torres Strait Islander	7
POA6154	Aboriginal	74
POA6154	Both Aboriginal & Torres Strait Islander	3
POA6154	Non-indigenous	10541
POA6154	Torres Strait Islander	3
POA6155	Aboriginal	723
POA6155	Both Aboriginal & Torres Strait Islander	25
POA6155	Non-indigenous	53006
POA6155	Torres Strait Islander	11
POA6156	Aboriginal	284
POA6156	Non-indigenous	17946
POA6156	Torres Strait Islander	8
POA6157	Aboriginal	128
POA6157	Both Aboriginal & Torres Strait Islander	15
POA6157	Non-indigenous	14460
POA6158	Aboriginal	65
POA6158	Non-indigenous	7754
POA6159	Aboriginal	47
POA6159	Non-indigenous	3900
POA6160	Aboriginal	150
POA6160	Non-indigenous	9098
POA6160	Torres Strait Islander	3
POA6161	Non-indigenous	166
POA6162	Aboriginal	189
POA6162	Both Aboriginal & Torres Strait Islander	5
POA6162	Non-indigenous	11876
POA6162	Torres Strait Islander	4
POA6163	Aboriginal	1048
POA6163	Both Aboriginal & Torres Strait Islander	24
POA6163	Non-indigenous	53613
POA6163	Torres Strait Islander	19
POA6164	Aboriginal	1183
POA6164	Both Aboriginal & Torres Strait Islander	27
POA6164	Non-indigenous	64900
POA6164	Torres Strait Islander	14
POA6165	Non-indigenous	64
POA6166	Aboriginal	119
POA6166	Non-indigenous	10669
POA6166	Torres Strait Islander	4
POA6167	Aboriginal	1433
POA6167	Both Aboriginal & Torres Strait Islander	52
POA6167	Non-indigenous	26970
POA6167	Torres Strait Islander	21
POA6168	Aboriginal	662
POA6168	Both Aboriginal & Torres Strait Islander	32
POA6168	Non-indigenous	24192
POA6168	Torres Strait Islander	27
POA6169	Aboriginal	982
POA6169	Both Aboriginal & Torres Strait Islander	48
POA6169	Non-indigenous	34257
POA6169	Torres Strait Islander	30
POA6170	Aboriginal	484
POA6170	Both Aboriginal & Torres Strait Islander	14
POA6170	Non-indigenous	16821
POA6170	Torres Strait Islander	10
POA6171	Aboriginal	813
POA6171	Both Aboriginal & Torres Strait Islander	30
POA6171	Non-indigenous	36843
POA6171	Torres Strait Islander	11
POA6172	Aboriginal	387
POA6172	Both Aboriginal & Torres Strait Islander	5
POA6172	Non-indigenous	13080
POA6172	Torres Strait Islander	5
POA6173	Aboriginal	252
POA6173	Both Aboriginal & Torres Strait Islander	4
POA6173	Non-indigenous	12215
POA6173	Torres Strait Islander	3
POA6174	Aboriginal	138
POA6174	Both Aboriginal & Torres Strait Islander	8
POA6174	Non-indigenous	5532
POA6174	Torres Strait Islander	3
POA6175	Aboriginal	94
POA6175	Non-indigenous	3927
POA6176	Aboriginal	63
POA6176	Both Aboriginal & Torres Strait Islander	3
POA6176	Non-indigenous	2030
POA6180	Aboriginal	158
POA6180	Both Aboriginal & Torres Strait Islander	9
POA6180	Non-indigenous	6601
POA6180	Torres Strait Islander	9
POA6181	Aboriginal	16
POA6181	Non-indigenous	453
POA6207	Aboriginal	19
POA6207	Non-indigenous	1224
POA6208	Aboriginal	380
POA6208	Both Aboriginal & Torres Strait Islander	5
POA6208	Non-indigenous	12551
POA6208	Torres Strait Islander	10
POA6209	Aboriginal	35
POA6209	Non-indigenous	1967
POA6210	Aboriginal	2193
POA6210	Both Aboriginal & Torres Strait Islander	39
POA6210	Non-indigenous	72748
POA6210	Torres Strait Islander	54
POA6211	Aboriginal	159
POA6211	Non-indigenous	8334
POA6211	Torres Strait Islander	5
POA6213	Aboriginal	16
POA6213	Non-indigenous	638
POA6214	Aboriginal	9
POA6214	Non-indigenous	675
POA6215	Aboriginal	159
POA6215	Non-indigenous	4075
POA6218	Aboriginal	25
POA6218	Non-indigenous	516
POA6219	Aboriginal	14
POA6219	Non-indigenous	590
POA6220	Aboriginal	139
POA6220	Both Aboriginal & Torres Strait Islander	5
POA6220	Non-indigenous	4198
POA6220	Torres Strait Islander	4
POA6221	Aboriginal	4
POA6221	Non-indigenous	287
POA6223	Aboriginal	3
POA6223	Non-indigenous	156
POA6224	Aboriginal	57
POA6224	Non-indigenous	1197
POA6225	Aboriginal	366
POA6225	Both Aboriginal & Torres Strait Islander	11
POA6225	Non-indigenous	8783
POA6225	Torres Strait Islander	4
POA6226	Aboriginal	17
POA6226	Non-indigenous	921
POA6227	Aboriginal	11
POA6227	Non-indigenous	777
POA6228	Non-indigenous	144
POA6229	Non-indigenous	174
POA6230	Aboriginal	1700
POA6230	Both Aboriginal & Torres Strait Islander	45
POA6230	Non-indigenous	43210
POA6230	Torres Strait Islander	17
POA6232	Aboriginal	391
POA6232	Both Aboriginal & Torres Strait Islander	17
POA6232	Non-indigenous	10989
POA6232	Torres Strait Islander	5
POA6233	Aboriginal	541
POA6233	Both Aboriginal & Torres Strait Islander	8
POA6233	Non-indigenous	19877
POA6233	Torres Strait Islander	6
POA6236	Aboriginal	16
POA6236	Non-indigenous	2197
POA6237	Aboriginal	40
POA6237	Non-indigenous	2616
POA6239	Aboriginal	114
POA6239	Both Aboriginal & Torres Strait Islander	4
POA6239	Non-indigenous	4531
POA6239	Torres Strait Islander	8
POA6240	Non-indigenous	165
POA6243	Non-indigenous	84
POA6244	Aboriginal	26
POA6244	Non-indigenous	1547
POA6244	Torres Strait Islander	7
POA6251	Aboriginal	3
POA6251	Non-indigenous	307
POA6252	Non-indigenous	149
POA6253	Aboriginal	18
POA6253	Non-indigenous	637
POA6254	Aboriginal	14
POA6254	Non-indigenous	527
POA6255	Aboriginal	67
POA6255	Non-indigenous	4336
POA6256	Aboriginal	3
POA6256	Non-indigenous	431
POA6258	Aboriginal	242
POA6258	Non-indigenous	6229
POA6258	Torres Strait Islander	12
POA6260	Aboriginal	14
POA6260	Non-indigenous	1376
POA6260	Torres Strait Islander	6
POA6262	Aboriginal	21
POA6262	Non-indigenous	712
POA6271	Aboriginal	101
POA6271	Non-indigenous	3360
POA6275	Aboriginal	37
POA6275	Non-indigenous	1469
POA6280	Aboriginal	687
POA6280	Both Aboriginal & Torres Strait Islander	14
POA6280	Non-indigenous	29877
POA6280	Torres Strait Islander	7
POA6281	Aboriginal	67
POA6281	Non-indigenous	8472
POA6281	Torres Strait Islander	4
POA6282	Aboriginal	18
POA6282	Non-indigenous	1504
POA6284	Aboriginal	26
POA6284	Non-indigenous	2849
POA6285	Aboriginal	157
POA6285	Non-indigenous	10472
POA6285	Torres Strait Islander	4
POA6286	Aboriginal	8
POA6286	Non-indigenous	833
POA6288	Aboriginal	6
POA6288	Non-indigenous	597
POA6290	Aboriginal	22
POA6290	Non-indigenous	1815
POA6302	Aboriginal	139
POA6302	Non-indigenous	3343
POA6302	Torres Strait Islander	3
POA6304	Aboriginal	50
POA6304	Non-indigenous	1616
POA6304	Torres Strait Islander	3
POA6306	Aboriginal	83
POA6306	Non-indigenous	893
POA6308	Aboriginal	114
POA6308	Non-indigenous	1454
POA6309	Aboriginal	10
POA6309	Non-indigenous	282
POA6311	Aboriginal	3
POA6311	Non-indigenous	602
POA6312	Aboriginal	251
POA6312	Both Aboriginal & Torres Strait Islander	4
POA6312	Non-indigenous	4294
POA6312	Torres Strait Islander	7
POA6313	Aboriginal	9
POA6313	Non-indigenous	238
POA6315	Aboriginal	52
POA6315	Non-indigenous	1826
POA6316	Aboriginal	6
POA6316	Non-indigenous	385
POA6317	Aboriginal	352
POA6317	Non-indigenous	3728
POA6317	Torres Strait Islander	5
POA6318	Aboriginal	6
POA6318	Non-indigenous	487
POA6320	Aboriginal	130
POA6320	Non-indigenous	424
POA6321	Aboriginal	21
POA6321	Non-indigenous	484
POA6322	Non-indigenous	240
POA6323	Aboriginal	18
POA6323	Non-indigenous	1044
POA6324	Aboriginal	147
POA6324	Non-indigenous	3596
POA6326	Aboriginal	11
POA6326	Non-indigenous	503
POA6327	Non-indigenous	264
POA6327	Torres Strait Islander	4
POA6328	Aboriginal	9
POA6328	Non-indigenous	422
POA6330	Aboriginal	1429
POA6330	Both Aboriginal & Torres Strait Islander	18
POA6330	Non-indigenous	36573
POA6330	Torres Strait Islander	22
POA6333	Aboriginal	75
POA6333	Non-indigenous	6231
POA6333	Torres Strait Islander	4
POA6335	Aboriginal	79
POA6335	Non-indigenous	679
POA6336	Aboriginal	13
POA6336	Non-indigenous	330
POA6337	Aboriginal	17
POA6337	Non-indigenous	522
POA6337	Torres Strait Islander	6
POA6338	Aboriginal	18
POA6338	Non-indigenous	712
POA6341	Aboriginal	3
POA6341	Non-indigenous	257
POA6343	Non-indigenous	231
POA6346	Aboriginal	24
POA6346	Non-indigenous	808
POA6348	Aboriginal	48
POA6348	Non-indigenous	1067
POA6350	Aboriginal	22
POA6350	Non-indigenous	313
POA6351	Non-indigenous	57
POA6352	Aboriginal	6
POA6352	Non-indigenous	166
POA6353	Aboriginal	11
POA6353	Both Aboriginal & Torres Strait Islander	9
POA6353	Non-indigenous	766
POA6355	Aboriginal	10
POA6355	Non-indigenous	431
POA6356	Non-indigenous	115
POA6357	Non-indigenous	60
POA6358	Aboriginal	10
POA6358	Non-indigenous	95
POA6359	Aboriginal	8
POA6359	Non-indigenous	431
