GCCSA_NAME21	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Greater Adelaide	1	0	0	3600	1288
Greater Adelaide	1	0	0	5400	1097
Greater Adelaide	1	0	0	7200	1823
Greater Adelaide	1	0	0	9600	2602
Greater Adelaide	1	0	0	12000	3426
Greater Adelaide	1	0	0	14400	4429
Greater Adelaide	1	0	0	16800	4459
Greater Adelaide	1	0	0	19200	4632
Greater Adelaide	1	0	0	21600	3071
Greater Adelaide	1	0	0	24000	4070
Greater Adelaide	1	0	0	26400	1626
Greater Adelaide	1	0	0	28800	1123
Greater Adelaide	1	0	0	31200	2283
Greater Adelaide	1	0	0	36000	2477
Greater Adelaide	1	0	0	48000	959
Greater Adelaide	1	0	0	60000	778
Greater Adelaide	1	1	0	0	1177
Greater Adelaide	1	1	0	1800	365
Greater Adelaide	1	1	0	3600	693
Greater Adelaide	1	1	0	5400	643
Greater Adelaide	1	1	0	7200	1279
Greater Adelaide	1	1	0	9600	1707
Greater Adelaide	1	1	0	12000	2149
Greater Adelaide	1	1	0	14400	2515
Greater Adelaide	1	1	0	16800	2326
Greater Adelaide	1	1	0	19200	2452
Greater Adelaide	1	1	0	21600	1541
Greater Adelaide	1	1	0	24000	2552
Greater Adelaide	1	1	0	26400	924
Greater Adelaide	1	1	0	28800	631
Greater Adelaide	1	1	0	31200	1464
Greater Adelaide	1	1	0	36000	2009
Greater Adelaide	1	1	0	48000	868
Greater Adelaide	1	1	0	60000	735
Greater Adelaide	1	1	1	0	1242
Greater Adelaide	1	1	1	1800	269
Greater Adelaide	1	1	1	3600	501
Greater Adelaide	1	1	1	5400	609
Greater Adelaide	1	1	1	7200	1292
Greater Adelaide	1	1	1	9600	2588
Greater Adelaide	1	1	1	12000	4453
Greater Adelaide	1	1	1	14400	6757
Greater Adelaide	1	1	1	16800	7520
Greater Adelaide	1	1	1	19200	8206
Greater Adelaide	1	1	1	21600	5978
Greater Adelaide	1	1	1	24000	7927
Greater Adelaide	1	1	1	26400	3557
Greater Adelaide	1	1	1	28800	2442
Greater Adelaide	1	1	1	31200	4830
Greater Adelaide	1	1	1	36000	5865
Greater Adelaide	1	1	1	48000	2134
Greater Adelaide	1	1	1	60000	1927
Rest of SA		1	1	0	16
Rest of SA		1	1	1800	7
Rest of SA		1	1	3600	22
Rest of SA		1	1	5400	18
Rest of SA		1	1	7200	35
Rest of SA		1	1	9600	34
Rest of SA		1	1	12000	30
Rest of SA		1	1	14400	25
Rest of SA		1	1	16800	26
Rest of SA		1	1	19200	18
Rest of SA		1	1	24000	7
Rest of SA		1	1	31200	5
Rest of SA		1	1	60000	3
Rest of SA	0	1	0	0	75
Rest of SA	0	1	0	1800	63
Rest of SA	0	1	0	3600	153
Rest of SA	0	1	0	5400	149
Rest of SA	0	1	0	7200	322
Rest of SA	0	1	0	9600	366
Rest of SA	0	1	0	12000	316
Rest of SA	0	1	0	14400	237
Rest of SA	0	1	0	16800	139
Rest of SA	0	1	0	19200	112
Rest of SA	0	1	0	21600	41
Rest of SA	0	1	0	24000	65
Rest of SA	0	1	0	26400	17
Rest of SA	0	1	0	28800	6
Rest of SA	0	1	0	31200	40
Rest of SA	0	1	0	36000	24
Rest of SA	0	1	0	48000	4
Rest of SA	0	1	0	60000	14
Rest of SA	0	1	1	0	63
Rest of SA	0	1	1	1800	33
Rest of SA	0	1	1	3600	100
Rest of SA	0	1	1	5400	109
Rest of SA	0	1	1	7200	332
Rest of SA	0	1	1	9600	411
Rest of SA	0	1	1	12000	381
Rest of SA	0	1	1	14400	327
Rest of SA	0	1	1	16800	215
Rest of SA	0	1	1	19200	133
Rest of SA	0	1	1	21600	60
Rest of SA	0	1	1	24000	75
Rest of SA	0	1	1	26400	21
Rest of SA	0	1	1	28800	16
Rest of SA	0	1	1	31200	37
Rest of SA	0	1	1	36000	28
Rest of SA	0	1	1	48000	9
Rest of SA	0	1	1	60000	8
Rest of SA	1	0	0	0	683
Rest of SA	1	0	0	1800	288
Rest of SA	1	0	0	3600	737
Rest of SA	1	0	0	5400	672
Rest of SA	1	0	0	7200	1257
Rest of SA	1	0	0	9600	1530
Rest of SA	1	0	0	12000	1574
Rest of SA	1	0	0	14400	1468
Rest of SA	1	0	0	16800	1051
Rest of SA	1	0	0	19200	918
Rest of SA	1	0	0	21600	462
Rest of SA	1	0	0	24000	667
Rest of SA	1	0	0	26400	223
Rest of SA	1	0	0	28800	128
Rest of SA	1	0	0	31200	307
Rest of SA	1	0	0	36000	334
Rest of SA	1	0	0	48000	132
Rest of SA	1	0	0	60000	109
Rest of SA	1	1	0	0	205
Rest of SA	1	1	0	1800	53
Rest of SA	1	1	0	3600	202
Rest of SA	1	1	0	5400	223
Rest of SA	1	1	0	7200	415
Rest of SA	1	1	0	9600	586
Rest of SA	1	1	0	12000	594
Rest of SA	1	1	0	14400	590
Rest of SA	1	1	0	16800	512
Rest of SA	1	1	0	19200	415
Rest of SA	1	1	0	21600	241
Rest of SA	1	1	0	24000	373
Rest of SA	1	1	0	26400	113
Rest of SA	1	1	0	28800	74
Rest of SA	1	1	0	31200	128
Rest of SA	1	1	0	36000	173
Rest of SA	1	1	0	48000	58
Rest of SA	1	1	0	60000	65
Rest of SA	1	1	1	0	322
Rest of SA	1	1	1	1800	85
Rest of SA	1	1	1	3600	242
Rest of SA	1	1	1	5400	394
Rest of SA	1	1	1	7200	952
Rest of SA	1	1	1	9600	1550
Rest of SA	1	1	1	12000	1825
Rest of SA	1	1	1	14400	2061
Rest of SA	1	1	1	16800	1753
Rest of SA	1	1	1	19200	1547
Rest of SA	1	1	1	21600	839
Rest of SA	1	1	1	24000	1056
Rest of SA	1	1	1	26400	367
Rest of SA	1	1	1	28800	223
Rest of SA	1	1	1	31200	411
Rest of SA	1	1	1	36000	466
Rest of SA	1	1	1	48000	169
Rest of SA	1	1	1	60000	120
Greater Perth		1	1	0	159
Greater Perth		1	1	1800	22
Greater Perth		1	1	3600	56
Greater Perth		1	1	5400	46
Greater Perth		1	1	7200	81
Greater Perth		1	1	9600	114
Greater Perth		1	1	12000	168
Greater Perth		1	1	14400	252
Greater Perth		1	1	16800	228
Greater Perth		1	1	19200	228
Greater Perth		1	1	21600	195
Greater Perth		1	1	24000	280
Greater Perth		1	1	26400	101
Greater Perth		1	1	28800	67
Greater Perth		1	1	31200	113
Greater Perth		1	1	36000	131
Greater Perth		1	1	48000	48
Greater Perth		1	1	60000	45
Greater Perth	0	1	0	0	729
Greater Perth	0	1	0	1800	156
Greater Perth	0	1	0	3600	384
Greater Perth	0	1	0	5400	353
Greater Perth	0	1	0	7200	677
Greater Perth	0	1	0	9600	919
Greater Perth	0	1	0	12000	1246
Greater Perth	0	1	0	14400	1551
Greater Perth	0	1	0	16800	1414
Greater Perth	0	1	0	19200	1403
Greater Perth	0	1	0	21600	966
Greater Perth	0	1	0	24000	1389
Greater Perth	0	1	0	26400	510
Greater Perth	0	1	0	28800	330
Greater Perth	0	1	0	31200	693
Greater Perth	0	1	0	36000	844
Greater Perth	0	1	0	48000	318
Greater Perth	0	1	0	60000	294
Greater Perth	0	1	1	0	427
Greater Perth	0	1	1	1800	88
Greater Perth	0	1	1	3600	186
Greater Perth	0	1	1	5400	182
Greater Perth	0	1	1	7200	389
Greater Perth	0	1	1	9600	688
Greater Perth	0	1	1	12000	964
Greater Perth	0	1	1	14400	1454
Greater Perth	0	1	1	16800	1587
Greater Perth	0	1	1	19200	1774
Greater Perth	0	1	1	21600	1226
Greater Perth	0	1	1	24000	1812
Greater Perth	0	1	1	26400	679
Greater Perth	0	1	1	28800	521
Greater Perth	0	1	1	31200	872
Greater Perth	0	1	1	36000	920
Greater Perth	0	1	1	48000	406
Greater Perth	0	1	1	60000	261
Greater Perth	1	0	0	0	3212
Greater Perth	1	0	0	1800	748
Greater Perth	1	0	0	3600	1323
Greater Perth	1	0	0	5400	1138
Greater Perth	1	0	0	7200	1901
Greater Perth	1	0	0	9600	2703
Greater Perth	1	0	0	12000	3943
Greater Perth	1	0	0	14400	5342
Greater Perth	1	0	0	16800	6220
Greater Perth	1	0	0	19200	7396
Greater Perth	1	0	0	21600	5644
Greater Perth	1	0	0	24000	8727
Greater Perth	1	0	0	26400	3849
Greater Perth	1	0	0	28800	2798
Greater Perth	1	0	0	31200	5292
Greater Perth	1	0	0	36000	6617
Greater Perth	1	0	0	48000	2775
Greater Perth	1	0	0	60000	2317
Greater Perth	1	1	0	0	1773
Greater Perth	1	1	0	1800	387
Greater Perth	1	1	0	3600	736
Greater Perth	1	1	0	5400	684
Greater Perth	1	1	0	7200	1050
Greater Perth	1	1	0	9600	1528
Greater Perth	1	1	0	12000	2137
Greater Perth	1	1	0	14400	2689
Greater Perth	1	1	0	16800	2679
Greater Perth	1	1	0	19200	3359
Greater Perth	1	1	0	21600	2629
Greater Perth	1	1	0	24000	5123
Greater Perth	1	1	0	26400	2089
Greater Perth	1	1	0	28800	1714
Greater Perth	1	1	0	31200	3500
Greater Perth	1	1	0	36000	4993
Greater Perth	1	1	0	48000	2142
Greater Perth	1	1	0	60000	2076
Greater Perth	1	1	1	0	2209
Greater Perth	1	1	1	1800	354
Greater Perth	1	1	1	3600	695
Greater Perth	1	1	1	5400	703
Greater Perth	1	1	1	7200	1379
Greater Perth	1	1	1	9600	2323
Greater Perth	1	1	1	12000	4379
Greater Perth	1	1	1	14400	6934
Greater Perth	1	1	1	16800	9295
Greater Perth	1	1	1	19200	12166
Greater Perth	1	1	1	21600	10677
Greater Perth	1	1	1	24000	16613
Greater Perth	1	1	1	26400	8133
Greater Perth	1	1	1	28800	6444
Greater Perth	1	1	1	31200	11255
Greater Perth	1	1	1	36000	14073
Greater Perth	1	1	1	48000	5751
Greater Perth	1	1	1	60000	5296
Rest of WA		1	1	0	20
Rest of WA		1	1	1800	7
Rest of WA		1	1	3600	15
Rest of WA		1	1	5400	9
Rest of WA		1	1	7200	22
Rest of WA		1	1	9600	17
Rest of WA		1	1	12000	31
Rest of WA		1	1	14400	35
Rest of WA		1	1	16800	31
Rest of WA		1	1	19200	27
Rest of WA		1	1	21600	18
Rest of WA		1	1	24000	34
Rest of WA		1	1	26400	6
Rest of WA		1	1	28800	8
Rest of WA		1	1	31200	5
Rest of WA		1	1	36000	3
Rest of WA		1	1	48000	10
Rest of WA		1	1	60000	6
Rest of WA	0	1	0	0	116
Rest of WA	0	1	0	1800	37
Rest of WA	0	1	0	3600	103
Rest of WA	0	1	0	5400	108
Rest of WA	0	1	0	7200	181
Rest of WA	0	1	0	9600	223
Rest of WA	0	1	0	12000	247
Rest of WA	0	1	0	14400	294
Rest of WA	0	1	0	16800	206
Rest of WA	0	1	0	19200	188
Rest of WA	0	1	0	21600	104
Rest of WA	0	1	0	24000	169
Rest of WA	0	1	0	26400	45
Rest of WA	0	1	0	28800	27
Rest of WA	0	1	0	31200	81
Rest of WA	0	1	0	36000	73
Rest of WA	0	1	0	48000	29
Rest of WA	0	1	0	60000	21
Rest of WA	0	1	1	0	86
Rest of WA	0	1	1	1800	28
Rest of WA	0	1	1	3600	69
Rest of WA	0	1	1	5400	65
Rest of WA	0	1	1	7200	167
Rest of WA	0	1	1	9600	247
Rest of WA	0	1	1	12000	337
Rest of WA	0	1	1	14400	407
Rest of WA	0	1	1	16800	316
Rest of WA	0	1	1	19200	338
Rest of WA	0	1	1	21600	181
Rest of WA	0	1	1	24000	247
Rest of WA	0	1	1	26400	75
Rest of WA	0	1	1	28800	61
Rest of WA	0	1	1	31200	121
Rest of WA	0	1	1	36000	110
Rest of WA	0	1	1	48000	39
Rest of WA	0	1	1	60000	26
Rest of WA	1	0	0	0	828
Rest of WA	1	0	0	1800	242
Rest of WA	1	0	0	3600	481
Rest of WA	1	0	0	5400	405
Rest of WA	1	0	0	7200	786
Rest of WA	1	0	0	9600	1007
Rest of WA	1	0	0	12000	1322
Rest of WA	1	0	0	14400	1507
Rest of WA	1	0	0	16800	1413
Rest of WA	1	0	0	19200	1532
Rest of WA	1	0	0	21600	901
Rest of WA	1	0	0	24000	1513
Rest of WA	1	0	0	26400	539
Rest of WA	1	0	0	28800	349
Rest of WA	1	0	0	31200	866
Rest of WA	1	0	0	36000	1069
Rest of WA	1	0	0	48000	427
Rest of WA	1	0	0	60000	321
Rest of WA	1	1	0	0	229
Rest of WA	1	1	0	1800	52
Rest of WA	1	1	0	3600	124
Rest of WA	1	1	0	5400	127
Rest of WA	1	1	0	7200	263
Rest of WA	1	1	0	9600	304
Rest of WA	1	1	0	12000	432
Rest of WA	1	1	0	14400	558
Rest of WA	1	1	0	16800	522
Rest of WA	1	1	0	19200	625
Rest of WA	1	1	0	21600	417
Rest of WA	1	1	0	24000	746
Rest of WA	1	1	0	26400	259
Rest of WA	1	1	0	28800	140
Rest of WA	1	1	0	31200	451
Rest of WA	1	1	0	36000	490
Rest of WA	1	1	0	48000	216
Rest of WA	1	1	0	60000	156
Rest of WA	1	1	1	0	411
Rest of WA	1	1	1	1800	95
Rest of WA	1	1	1	3600	241
Rest of WA	1	1	1	5400	261
Rest of WA	1	1	1	7200	581
Rest of WA	1	1	1	9600	907
Rest of WA	1	1	1	12000	1412
Rest of WA	1	1	1	14400	1890
Rest of WA	1	1	1	16800	2175
Rest of WA	1	1	1	19200	2370
Rest of WA	1	1	1	21600	1697
Rest of WA	1	1	1	24000	2472
Rest of WA	1	1	1	26400	1081
Rest of WA	1	1	1	28800	667
Rest of WA	1	1	1	31200	1364
Rest of WA	1	1	1	36000	1461
Rest of WA	1	1	1	48000	466
Rest of WA	1	1	1	60000	334
Greater Hobart		1	1	0	12
Greater Hobart		1	1	1800	5
Greater Hobart		1	1	3600	3
Greater Hobart		1	1	5400	6
Greater Hobart		1	1	7200	6
Greater Hobart		1	1	9600	20
Greater Hobart		1	1	12000	18
Greater Hobart		1	1	14400	36
Greater Hobart		1	1	16800	19
Greater Hobart		1	1	19200	26
Greater Hobart		1	1	21600	16
Greater Hobart		1	1	24000	12
Greater Hobart		1	1	26400	5
Greater Hobart		1	1	31200	5
Greater Hobart		1	1	36000	13
Greater Hobart		1	1	48000	5
Greater Hobart	0	1	0	0	83
Greater Hobart	0	1	0	1800	42
Greater Hobart	0	1	0	3600	79
Greater Hobart	0	1	0	5400	60
Greater Hobart	0	1	0	7200	155
Greater Hobart	0	1	0	9600	183
Greater Hobart	0	1	0	12000	221
Greater Hobart	0	1	0	14400	227
Greater Hobart	0	1	0	16800	187
Greater Hobart	0	1	0	19200	172
Greater Hobart	0	1	0	21600	64
Greater Hobart	0	1	0	24000	94
Greater Hobart	0	1	0	26400	23
Greater Hobart	0	1	0	28800	10
Greater Hobart	0	1	0	31200	40
Greater Hobart	0	1	0	36000	51
Greater Hobart	0	1	0	48000	16
Greater Hobart	0	1	0	60000	17
Greater Hobart	0	1	1	0	46
Greater Hobart	0	1	1	1800	12
Greater Hobart	0	1	1	3600	46
Greater Hobart	0	1	1	5400	44
Greater Hobart	0	1	1	7200	129
Greater Hobart	0	1	1	9600	186
Greater Hobart	0	1	1	12000	287
Greater Hobart	0	1	1	14400	288
Greater Hobart	0	1	1	16800	261
Greater Hobart	0	1	1	19200	247
Greater Hobart	0	1	1	21600	124
Greater Hobart	0	1	1	24000	140
Greater Hobart	0	1	1	26400	43
Greater Hobart	0	1	1	28800	21
Greater Hobart	0	1	1	31200	61
Greater Hobart	0	1	1	36000	64
Greater Hobart	0	1	1	48000	23
Greater Hobart	0	1	1	60000	15
Greater Hobart	1	0	0	0	361
Greater Hobart	1	0	0	1800	157
Greater Hobart	1	0	0	3600	243
Greater Hobart	1	0	0	5400	223
Greater Hobart	1	0	0	7200	359
Greater Hobart	1	0	0	9600	467
Greater Hobart	1	0	0	12000	632
Greater Hobart	1	0	0	14400	779
Greater Hobart	1	0	0	16800	714
Greater Hobart	1	0	0	19200	810
Greater Hobart	1	0	0	21600	522
Greater Hobart	1	0	0	24000	721
Greater Hobart	1	0	0	26400	256
Greater Hobart	1	0	0	28800	142
Greater Hobart	1	0	0	31200	374
Greater Hobart	1	0	0	36000	411
Greater Hobart	1	0	0	48000	181
Greater Hobart	1	0	0	60000	129
Greater Hobart	1	1	0	0	154
Greater Hobart	1	1	0	1800	56
Greater Hobart	1	1	0	3600	138
Greater Hobart	1	1	0	5400	100
Greater Hobart	1	1	0	7200	199
Greater Hobart	1	1	0	9600	277
Greater Hobart	1	1	0	12000	332
Greater Hobart	1	1	0	14400	387
Greater Hobart	1	1	0	16800	368
Greater Hobart	1	1	0	19200	325
Greater Hobart	1	1	0	21600	225
Greater Hobart	1	1	0	24000	376
Greater Hobart	1	1	0	26400	118
Greater Hobart	1	1	0	28800	71
Greater Hobart	1	1	0	31200	196
Greater Hobart	1	1	0	36000	204
Greater Hobart	1	1	0	48000	88
Greater Hobart	1	1	0	60000	67
Greater Hobart	1	1	1	0	204
Greater Hobart	1	1	1	1800	59
Greater Hobart	1	1	1	3600	132
Greater Hobart	1	1	1	5400	128
Greater Hobart	1	1	1	7200	280
Greater Hobart	1	1	1	9600	533
Greater Hobart	1	1	1	12000	836
Greater Hobart	1	1	1	14400	1209
Greater Hobart	1	1	1	16800	1209
Greater Hobart	1	1	1	19200	1345
Greater Hobart	1	1	1	21600	939
Greater Hobart	1	1	1	24000	1244
Greater Hobart	1	1	1	26400	499
Greater Hobart	1	1	1	28800	324
Greater Hobart	1	1	1	31200	771
Greater Hobart	1	1	1	36000	725
Greater Hobart	1	1	1	48000	268
Greater Hobart	1	1	1	60000	214
Rest of Tas.		1	1	0	12
Rest of Tas.		1	1	1800	3
Rest of Tas.		1	1	3600	16
Rest of Tas.		1	1	5400	8
Rest of Tas.		1	1	7200	17
Rest of Tas.		1	1	9600	22
Rest of Tas.		1	1	12000	29
Rest of Tas.		1	1	14400	29
Rest of Tas.		1	1	16800	22
Rest of Tas.		1	1	19200	13
Rest of Tas.		1	1	21600	4
Rest of Tas.		1	1	24000	8
Rest of Tas.		1	1	31200	4
Rest of Tas.		1	1	60000	3
Rest of Tas.	0	1	0	0	77
Rest of Tas.	0	1	0	1800	59
Rest of Tas.	0	1	0	3600	118
Rest of Tas.	0	1	0	5400	124
Rest of Tas.	0	1	0	7200	214
Rest of Tas.	0	1	0	9600	249
Rest of Tas.	0	1	0	12000	272
Rest of Tas.	0	1	0	14400	271
Rest of Tas.	0	1	0	16800	156
Rest of Tas.	0	1	0	19200	102
Rest of Tas.	0	1	0	21600	52
Rest of Tas.	0	1	0	24000	66
Rest of Tas.	0	1	0	26400	11
Rest of Tas.	0	1	0	28800	10
Rest of Tas.	0	1	0	31200	23
Rest of Tas.	0	1	0	36000	23
Rest of Tas.	0	1	0	48000	3
Rest of Tas.	0	1	0	60000	6
Rest of Tas.	0	1	1	0	51
Rest of Tas.	0	1	1	1800	19
Rest of Tas.	0	1	1	3600	63
Rest of Tas.	0	1	1	5400	101
Rest of Tas.	0	1	1	7200	219
Rest of Tas.	0	1	1	9600	305
Rest of Tas.	0	1	1	12000	376
Rest of Tas.	0	1	1	14400	339
Rest of Tas.	0	1	1	16800	245
Rest of Tas.	0	1	1	19200	155
Rest of Tas.	0	1	1	21600	58
Rest of Tas.	0	1	1	24000	105
Rest of Tas.	0	1	1	26400	20
Rest of Tas.	0	1	1	28800	11
Rest of Tas.	0	1	1	31200	38
Rest of Tas.	0	1	1	36000	34
Rest of Tas.	0	1	1	48000	10
Rest of Tas.	0	1	1	60000	5
Rest of Tas.	1	0	0	0	496
Rest of Tas.	1	0	0	1800	228
Rest of Tas.	1	0	0	3600	470
Rest of Tas.	1	0	0	5400	452
Rest of Tas.	1	0	0	7200	829
Rest of Tas.	1	0	0	9600	1085
Rest of Tas.	1	0	0	12000	1275
Rest of Tas.	1	0	0	14400	1312
Rest of Tas.	1	0	0	16800	1026
Rest of Tas.	1	0	0	19200	890
Rest of Tas.	1	0	0	21600	455
Rest of Tas.	1	0	0	24000	684
Rest of Tas.	1	0	0	26400	211
Rest of Tas.	1	0	0	28800	110
Rest of Tas.	1	0	0	31200	286
Rest of Tas.	1	0	0	36000	309
Rest of Tas.	1	0	0	48000	121
Rest of Tas.	1	0	0	60000	88
Rest of Tas.	1	1	0	0	148
Rest of Tas.	1	1	0	1800	88
Rest of Tas.	1	1	0	3600	180
Rest of Tas.	1	1	0	5400	182
Rest of Tas.	1	1	0	7200	379
Rest of Tas.	1	1	0	9600	493
Rest of Tas.	1	1	0	12000	574
Rest of Tas.	1	1	0	14400	539
Rest of Tas.	1	1	0	16800	431
Rest of Tas.	1	1	0	19200	405
Rest of Tas.	1	1	0	21600	188
Rest of Tas.	1	1	0	24000	324
Rest of Tas.	1	1	0	26400	82
Rest of Tas.	1	1	0	28800	51
Rest of Tas.	1	1	0	31200	128
Rest of Tas.	1	1	0	36000	153
Rest of Tas.	1	1	0	48000	52
Rest of Tas.	1	1	0	60000	53
Rest of Tas.	1	1	1	0	217
Rest of Tas.	1	1	1	1800	72
Rest of Tas.	1	1	1	3600	226
Rest of Tas.	1	1	1	5400	270
Rest of Tas.	1	1	1	7200	631
Rest of Tas.	1	1	1	9600	1137
Rest of Tas.	1	1	1	12000	1553
Rest of Tas.	1	1	1	14400	1765
Rest of Tas.	1	1	1	16800	1565
Rest of Tas.	1	1	1	19200	1354
Rest of Tas.	1	1	1	21600	740
Rest of Tas.	1	1	1	24000	991
Rest of Tas.	1	1	1	26400	310
Rest of Tas.	1	1	1	28800	169
Rest of Tas.	1	1	1	31200	458
Rest of Tas.	1	1	1	36000	431
Rest of Tas.	1	1	1	48000	143
Rest of Tas.	1	1	1	60000	107
Greater Darwin		1	1	0	5
Greater Darwin		1	1	7200	12
Greater Darwin		1	1	9600	10
Greater Darwin		1	1	12000	9
Greater Darwin		1	1	14400	9
Greater Darwin		1	1	16800	14
Greater Darwin		1	1	19200	9
Greater Darwin		1	1	21600	7
Greater Darwin		1	1	24000	20
Greater Darwin		1	1	26400	7
Greater Darwin		1	1	28800	3
Greater Darwin		1	1	31200	9
Greater Darwin		1	1	36000	12
Greater Darwin		1	1	48000	8
Greater Darwin		1	1	60000	4
Greater Darwin	0	1	0	0	28
Greater Darwin	0	1	0	1800	5
Greater Darwin	0	1	0	3600	11
Greater Darwin	0	1	0	5400	8
Greater Darwin	0	1	0	7200	16
Greater Darwin	0	1	0	9600	49
Greater Darwin	0	1	0	12000	48
Greater Darwin	0	1	0	14400	50
Greater Darwin	0	1	0	16800	74
Greater Darwin	0	1	0	19200	76
Greater Darwin	0	1	0	21600	53
Greater Darwin	0	1	0	24000	90
Greater Darwin	0	1	0	26400	38
Greater Darwin	0	1	0	28800	18
Greater Darwin	0	1	0	31200	69
Greater Darwin	0	1	0	36000	59
Greater Darwin	0	1	0	48000	25
Greater Darwin	0	1	0	60000	17
Greater Darwin	0	1	1	0	25
Greater Darwin	0	1	1	1800	3
Greater Darwin	0	1	1	3600	9
Greater Darwin	0	1	1	5400	10
Greater Darwin	0	1	1	7200	21
Greater Darwin	0	1	1	9600	23
Greater Darwin	0	1	1	12000	54
Greater Darwin	0	1	1	14400	78
Greater Darwin	0	1	1	16800	89
Greater Darwin	0	1	1	19200	100
Greater Darwin	0	1	1	21600	84
Greater Darwin	0	1	1	24000	130
Greater Darwin	0	1	1	26400	62
Greater Darwin	0	1	1	28800	36
Greater Darwin	0	1	1	31200	80
Greater Darwin	0	1	1	36000	86
Greater Darwin	0	1	1	48000	26
Greater Darwin	0	1	1	60000	26
Greater Darwin	1	0	0	0	124
Greater Darwin	1	0	0	1800	29
Greater Darwin	1	0	0	3600	55
Greater Darwin	1	0	0	5400	48
Greater Darwin	1	0	0	7200	102
Greater Darwin	1	0	0	9600	126
Greater Darwin	1	0	0	12000	222
Greater Darwin	1	0	0	14400	243
Greater Darwin	1	0	0	16800	289
Greater Darwin	1	0	0	19200	353
Greater Darwin	1	0	0	21600	310
Greater Darwin	1	0	0	24000	479
Greater Darwin	1	0	0	26400	262
Greater Darwin	1	0	0	28800	166
Greater Darwin	1	0	0	31200	422
Greater Darwin	1	0	0	36000	484
Greater Darwin	1	0	0	48000	187
Greater Darwin	1	0	0	60000	138
Greater Darwin	1	1	0	0	75
Greater Darwin	1	1	0	1800	11
Greater Darwin	1	1	0	3600	19
Greater Darwin	1	1	0	5400	20
Greater Darwin	1	1	0	7200	38
Greater Darwin	1	1	0	9600	55
Greater Darwin	1	1	0	12000	94
Greater Darwin	1	1	0	14400	93
Greater Darwin	1	1	0	16800	78
Greater Darwin	1	1	0	19200	128
Greater Darwin	1	1	0	21600	95
Greater Darwin	1	1	0	24000	232
Greater Darwin	1	1	0	26400	104
Greater Darwin	1	1	0	28800	76
Greater Darwin	1	1	0	31200	188
Greater Darwin	1	1	0	36000	303
Greater Darwin	1	1	0	48000	135
Greater Darwin	1	1	0	60000	70
Greater Darwin	1	1	1	0	75
Greater Darwin	1	1	1	1800	15
Greater Darwin	1	1	1	3600	28
Greater Darwin	1	1	1	5400	41
Greater Darwin	1	1	1	7200	72
Greater Darwin	1	1	1	9600	107
Greater Darwin	1	1	1	12000	181
Greater Darwin	1	1	1	14400	290
Greater Darwin	1	1	1	16800	311
Greater Darwin	1	1	1	19200	451
Greater Darwin	1	1	1	21600	478
Greater Darwin	1	1	1	24000	822
Greater Darwin	1	1	1	26400	488
Greater Darwin	1	1	1	28800	362
Greater Darwin	1	1	1	31200	863
Greater Darwin	1	1	1	36000	930
Greater Darwin	1	1	1	48000	308
Greater Darwin	1	1	1	60000	238
Rest of NT		1	1	9600	3
Rest of NT		1	1	12000	3
Rest of NT		1	1	14400	4
Rest of NT		1	1	16800	4
Rest of NT		1	1	19200	4
Rest of NT		1	1	24000	3
Rest of NT		1	1	36000	4
Rest of NT	0	1	0	0	3
Rest of NT	0	1	0	5400	3
Rest of NT	0	1	0	9600	18
Rest of NT	0	1	0	12000	10
Rest of NT	0	1	0	14400	17
Rest of NT	0	1	0	16800	15
Rest of NT	0	1	0	19200	30
Rest of NT	0	1	0	21600	19
Rest of NT	0	1	0	24000	21
Rest of NT	0	1	0	26400	9
Rest of NT	0	1	0	31200	13
Rest of NT	0	1	0	36000	7
Rest of NT	0	1	1	5400	5
Rest of NT	0	1	1	7200	11
Rest of NT	0	1	1	9600	20
Rest of NT	0	1	1	12000	22
Rest of NT	0	1	1	14400	25
Rest of NT	0	1	1	16800	31
Rest of NT	0	1	1	19200	30
Rest of NT	0	1	1	21600	19
Rest of NT	0	1	1	24000	26
Rest of NT	0	1	1	26400	7
Rest of NT	0	1	1	28800	6
Rest of NT	0	1	1	31200	15
Rest of NT	0	1	1	36000	20
Rest of NT	0	1	1	48000	3
Rest of NT	0	1	1	60000	3
Rest of NT	1	0	0	0	37
Rest of NT	1	0	0	1800	6
Rest of NT	1	0	0	3600	22
Rest of NT	1	0	0	5400	17
Rest of NT	1	0	0	7200	38
Rest of NT	1	0	0	9600	62
Rest of NT	1	0	0	12000	63
Rest of NT	1	0	0	14400	96
Rest of NT	1	0	0	16800	128
Rest of NT	1	0	0	19200	122
Rest of NT	1	0	0	21600	88
Rest of NT	1	0	0	24000	137
Rest of NT	1	0	0	26400	53
Rest of NT	1	0	0	28800	36
Rest of NT	1	0	0	31200	80
Rest of NT	1	0	0	36000	78
Rest of NT	1	0	0	48000	32
Rest of NT	1	0	0	60000	32
Rest of NT	1	1	0	0	13
Rest of NT	1	1	0	1800	7
Rest of NT	1	1	0	3600	12
Rest of NT	1	1	0	7200	10
Rest of NT	1	1	0	9600	15
Rest of NT	1	1	0	12000	27
Rest of NT	1	1	0	14400	39
Rest of NT	1	1	0	16800	32
Rest of NT	1	1	0	19200	40
Rest of NT	1	1	0	21600	30
Rest of NT	1	1	0	24000	44
Rest of NT	1	1	0	26400	21
Rest of NT	1	1	0	28800	15
