SA2_NAME21	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
South Hurstville - Blakehurst	55-64	0	M	1201
South Hurstville - Blakehurst	55-64	1	F	338
South Hurstville - Blakehurst	55-64	1	M	252
South Hurstville - Blakehurst	65-74		F	35
South Hurstville - Blakehurst	65-74		M	42
South Hurstville - Blakehurst	65-74	0	F	991
South Hurstville - Blakehurst	65-74	0	M	910
South Hurstville - Blakehurst	65-74	1	F	163
South Hurstville - Blakehurst	65-74	1	M	122
South Hurstville - Blakehurst	75-84		F	49
South Hurstville - Blakehurst	75-84		M	45
South Hurstville - Blakehurst	75-84	0	F	607
South Hurstville - Blakehurst	75-84	0	M	484
South Hurstville - Blakehurst	75-84	1	F	81
South Hurstville - Blakehurst	75-84	1	M	59
South Hurstville - Blakehurst	85+		F	67
South Hurstville - Blakehurst	85+		M	31
South Hurstville - Blakehurst	85+	0	F	361
South Hurstville - Blakehurst	85+	0	M	211
South Hurstville - Blakehurst	85+	1	F	17
South Hurstville - Blakehurst	85+	1	M	26
Hurstville - Central	15-19		F	15
Hurstville - Central	15-19		M	10
Hurstville - Central	15-19	0	F	158
Hurstville - Central	15-19	0	M	162
Hurstville - Central	15-19	1	F	12
Hurstville - Central	15-19	1	M	7
Hurstville - Central	20-24		F	50
Hurstville - Central	20-24		M	67
Hurstville - Central	20-24	0	F	625
Hurstville - Central	20-24	0	M	748
Hurstville - Central	20-24	1	F	25
Hurstville - Central	20-24	1	M	22
Hurstville - Central	25-34		F	98
Hurstville - Central	25-34		M	139
Hurstville - Central	25-34	0	F	1447
Hurstville - Central	25-34	0	M	1612
Hurstville - Central	25-34	1	F	75
Hurstville - Central	25-34	1	M	52
Hurstville - Central	35-44		F	44
Hurstville - Central	35-44		M	50
Hurstville - Central	35-44	0	F	749
Hurstville - Central	35-44	0	M	802
Hurstville - Central	35-44	1	F	74
Hurstville - Central	35-44	1	M	49
Hurstville - Central	45-54		F	40
Hurstville - Central	45-54		M	25
Hurstville - Central	45-54	0	F	440
Hurstville - Central	45-54	0	M	382
Hurstville - Central	45-54	1	F	90
Hurstville - Central	45-54	1	M	46
Hurstville - Central	55-64		F	15
Hurstville - Central	55-64		M	34
Hurstville - Central	55-64	0	F	453
Hurstville - Central	55-64	0	M	375
Hurstville - Central	55-64	1	F	97
Hurstville - Central	55-64	1	M	62
Hurstville - Central	65-74		F	24
Hurstville - Central	65-74		M	18
Hurstville - Central	65-74	0	F	336
Hurstville - Central	65-74	0	M	310
Hurstville - Central	65-74	1	F	48
Hurstville - Central	65-74	1	M	30
Hurstville - Central	75-84		F	16
Hurstville - Central	75-84		M	9
Hurstville - Central	75-84	0	F	172
Hurstville - Central	75-84	0	M	138
Hurstville - Central	75-84	1	F	20
Hurstville - Central	75-84	1	M	14
Hurstville - Central	85+		F	4
Hurstville - Central	85+		M	7
Hurstville - Central	85+	0	F	89
Hurstville - Central	85+	0	M	72
Hurstville - Central	85+	1	F	9
Hurstville - Central	85+	1	M	6
Hurstville - North	15-19		F	13
Hurstville - North	15-19		M	15
Hurstville - North	15-19	0	F	303
Hurstville - North	15-19	0	M	328
Hurstville - North	15-19	1	F	17
Hurstville - North	15-19	1	M	29
Hurstville - North	20-24		F	29
Hurstville - North	20-24		M	32
Hurstville - North	20-24	0	F	387
Hurstville - North	20-24	0	M	459
Hurstville - North	20-24	1	F	22
Hurstville - North	20-24	1	M	30
Hurstville - North	25-34		F	38
Hurstville - North	25-34		M	57
Hurstville - North	25-34	0	F	737
Hurstville - North	25-34	0	M	829
Hurstville - North	25-34	1	F	68
Hurstville - North	25-34	1	M	52
Hurstville - North	35-44		F	27
Hurstville - North	35-44		M	20
Hurstville - North	35-44	0	F	641
Hurstville - North	35-44	0	M	620
Hurstville - North	35-44	1	F	113
Hurstville - North	35-44	1	M	65
Hurstville - North	45-54		F	43
Hurstville - North	45-54		M	34
Hurstville - North	45-54	0	F	633
Hurstville - North	45-54	0	M	579
Hurstville - North	45-54	1	F	151
Hurstville - North	45-54	1	M	91
Hurstville - North	55-64		F	41
Hurstville - North	55-64		M	29
Hurstville - North	55-64	0	F	658
Hurstville - North	55-64	0	M	639
Hurstville - North	55-64	1	F	154
Hurstville - North	55-64	1	M	120
Hurstville - North	65-74		F	32
Hurstville - North	65-74		M	27
Hurstville - North	65-74	0	F	542
Hurstville - North	65-74	0	M	483
Hurstville - North	65-74	1	F	72
Hurstville - North	65-74	1	M	61
Hurstville - North	75-84		F	43
Hurstville - North	75-84		M	31
Hurstville - North	75-84	0	F	269
Hurstville - North	75-84	0	M	285
Hurstville - North	75-84	1	F	45
Hurstville - North	75-84	1	M	28
Hurstville - North	85+		F	88
Hurstville - North	85+		M	41
Hurstville - North	85+	0	F	107
Hurstville - North	85+	0	M	93
Hurstville - North	85+	1	F	12
Hurstville - North	85+	1	M	5
Mortdale - Oatley	15-19		F	16
Mortdale - Oatley	15-19		M	13
Mortdale - Oatley	15-19	0	F	353
Mortdale - Oatley	15-19	0	M	383
Mortdale - Oatley	15-19	1	F	20
Mortdale - Oatley	15-19	1	M	26
Mortdale - Oatley	20-24		F	13
Mortdale - Oatley	20-24		M	18
Mortdale - Oatley	20-24	0	F	417
Mortdale - Oatley	20-24	0	M	389
Mortdale - Oatley	20-24	1	F	23
Mortdale - Oatley	20-24	1	M	27
Mortdale - Oatley	25-34		F	50
Mortdale - Oatley	25-34		M	48
Mortdale - Oatley	25-34	0	F	813
Mortdale - Oatley	25-34	0	M	834
Mortdale - Oatley	25-34	1	F	73
Mortdale - Oatley	25-34	1	M	44
Mortdale - Oatley	35-44		F	43
Mortdale - Oatley	35-44		M	48
Mortdale - Oatley	35-44	0	F	968
Mortdale - Oatley	35-44	0	M	919
Mortdale - Oatley	35-44	1	F	150
Mortdale - Oatley	35-44	1	M	103
Mortdale - Oatley	45-54		F	29
Mortdale - Oatley	45-54		M	27
Mortdale - Oatley	45-54	0	F	726
Mortdale - Oatley	45-54	0	M	796
Mortdale - Oatley	45-54	1	F	219
Mortdale - Oatley	45-54	1	M	144
Mortdale - Oatley	55-64		F	34
Mortdale - Oatley	55-64		M	34
Mortdale - Oatley	55-64	0	F	721
Mortdale - Oatley	55-64	0	M	693
Mortdale - Oatley	55-64	1	F	202
Mortdale - Oatley	55-64	1	M	151
Mortdale - Oatley	65-74		F	22
Mortdale - Oatley	65-74		M	29
Mortdale - Oatley	65-74	0	F	627
Mortdale - Oatley	65-74	0	M	563
Mortdale - Oatley	65-74	1	F	102
Mortdale - Oatley	65-74	1	M	78
Mortdale - Oatley	75-84		F	16
Mortdale - Oatley	75-84		M	14
Mortdale - Oatley	75-84	0	F	321
Mortdale - Oatley	75-84	0	M	288
Mortdale - Oatley	75-84	1	F	31
Mortdale - Oatley	75-84	1	M	28
Mortdale - Oatley	85+		F	13
Mortdale - Oatley	85+		M	3
Mortdale - Oatley	85+	0	F	241
Mortdale - Oatley	85+	0	M	103
Mortdale - Oatley	85+	1	F	8
Mortdale - Oatley	85+	1	M	14
Penshurst	15-19		F	6
Penshurst	15-19		M	13
Penshurst	15-19	0	F	197
Penshurst	15-19	0	M	197
Penshurst	15-19	1	F	9
Penshurst	15-19	1	M	9
Penshurst	20-24		F	30
Penshurst	20-24		M	33
Penshurst	20-24	0	F	284
Penshurst	20-24	0	M	356
Penshurst	20-24	1	F	21
Penshurst	20-24	1	M	11
Penshurst	25-34		F	77
Penshurst	25-34		M	84
Penshurst	25-34	0	F	752
Penshurst	25-34	0	M	799
Penshurst	25-34	1	F	50
Penshurst	25-34	1	M	42
Penshurst	35-44		F	37
Penshurst	35-44		M	45
Penshurst	35-44	0	F	568
Penshurst	35-44	0	M	586
Penshurst	35-44	1	F	90
Penshurst	35-44	1	M	56
Penshurst	45-54		F	31
Penshurst	45-54		M	26
Penshurst	45-54	0	F	461
Penshurst	45-54	0	M	420
Penshurst	45-54	1	F	109
Penshurst	45-54	1	M	55
Penshurst	55-64		F	25
Penshurst	55-64		M	23
Penshurst	55-64	0	F	471
Penshurst	55-64	0	M	468
Penshurst	55-64	1	F	117
Penshurst	55-64	1	M	61
Penshurst	65-74		F	23
Penshurst	65-74		M	20
Penshurst	65-74	0	F	352
Penshurst	65-74	0	M	345
Penshurst	65-74	1	F	54
Penshurst	65-74	1	M	39
Penshurst	75-84		F	37
Penshurst	75-84		M	13
Penshurst	75-84	0	F	196
Penshurst	75-84	0	M	153
Penshurst	75-84	1	F	16
Penshurst	75-84	1	M	21
Penshurst	85+		F	64
Penshurst	85+		M	4
Penshurst	85+	0	F	107
Penshurst	85+	0	M	51
Penshurst	85+	1	M	6
Kingsgrove (South) - Bardwell Park	15-19		F	4
Kingsgrove (South) - Bardwell Park	15-19		M	20
Kingsgrove (South) - Bardwell Park	15-19	0	F	327
Kingsgrove (South) - Bardwell Park	15-19	0	M	383
Kingsgrove (South) - Bardwell Park	15-19	1	F	14
Kingsgrove (South) - Bardwell Park	15-19	1	M	13
Kingsgrove (South) - Bardwell Park	20-24		F	21
Kingsgrove (South) - Bardwell Park	20-24		M	18
Kingsgrove (South) - Bardwell Park	20-24	0	F	342
Kingsgrove (South) - Bardwell Park	20-24	0	M	359
Kingsgrove (South) - Bardwell Park	20-24	1	F	22
Kingsgrove (South) - Bardwell Park	20-24	1	M	14
Kingsgrove (South) - Bardwell Park	25-34		F	40
Kingsgrove (South) - Bardwell Park	25-34		M	42
Kingsgrove (South) - Bardwell Park	25-34	0	F	669
Kingsgrove (South) - Bardwell Park	25-34	0	M	660
Kingsgrove (South) - Bardwell Park	25-34	1	F	69
Kingsgrove (South) - Bardwell Park	25-34	1	M	61
Kingsgrove (South) - Bardwell Park	35-44		F	32
Kingsgrove (South) - Bardwell Park	35-44		M	49
Kingsgrove (South) - Bardwell Park	35-44	0	F	687
Kingsgrove (South) - Bardwell Park	35-44	0	M	682
Kingsgrove (South) - Bardwell Park	35-44	1	F	146
Kingsgrove (South) - Bardwell Park	35-44	1	M	92
Kingsgrove (South) - Bardwell Park	45-54		F	31
Kingsgrove (South) - Bardwell Park	45-54		M	31
Kingsgrove (South) - Bardwell Park	45-54	0	F	659
Kingsgrove (South) - Bardwell Park	45-54	0	M	690
Kingsgrove (South) - Bardwell Park	45-54	1	F	251
Kingsgrove (South) - Bardwell Park	45-54	1	M	163
Kingsgrove (South) - Bardwell Park	55-64		F	33
Kingsgrove (South) - Bardwell Park	55-64		M	21
Kingsgrove (South) - Bardwell Park	55-64	0	F	613
Kingsgrove (South) - Bardwell Park	55-64	0	M	613
Kingsgrove (South) - Bardwell Park	55-64	1	F	210
Kingsgrove (South) - Bardwell Park	55-64	1	M	139
Kingsgrove (South) - Bardwell Park	65-74		F	26
Kingsgrove (South) - Bardwell Park	65-74		M	23
Kingsgrove (South) - Bardwell Park	65-74	0	F	553
Kingsgrove (South) - Bardwell Park	65-74	0	M	509
Kingsgrove (South) - Bardwell Park	65-74	1	F	102
Kingsgrove (South) - Bardwell Park	65-74	1	M	75
Kingsgrove (South) - Bardwell Park	75-84		F	35
Kingsgrove (South) - Bardwell Park	75-84		M	21
Kingsgrove (South) - Bardwell Park	75-84	0	F	391
Kingsgrove (South) - Bardwell Park	75-84	0	M	329
Kingsgrove (South) - Bardwell Park	75-84	1	F	61
Kingsgrove (South) - Bardwell Park	75-84	1	M	34
Kingsgrove (South) - Bardwell Park	85+		F	6
Kingsgrove (South) - Bardwell Park	85+		M	9
Kingsgrove (South) - Bardwell Park	85+	0	F	198
Kingsgrove (South) - Bardwell Park	85+	0	M	149
Kingsgrove (South) - Bardwell Park	85+	1	F	18
Kingsgrove (South) - Bardwell Park	85+	1	M	22
Kogarah	15-19		F	11
Kogarah	15-19		M	11
Kogarah	15-19	0	F	189
Kogarah	15-19	0	M	237
Kogarah	15-19	1	F	16
Kogarah	15-19	1	M	17
Kogarah	20-24		F	28
Kogarah	20-24		M	34
Kogarah	20-24	0	F	370
Kogarah	20-24	0	M	444
Kogarah	20-24	1	F	19
Kogarah	20-24	1	M	18
Kogarah	25-34		F	108
Kogarah	25-34		M	106
Kogarah	25-34	0	F	1310
Kogarah	25-34	0	M	1235
Kogarah	25-34	1	F	72
Kogarah	25-34	1	M	57
Kogarah	35-44		F	89
Kogarah	35-44		M	92
Kogarah	35-44	0	F	903
Kogarah	35-44	0	M	995
Kogarah	35-44	1	F	125
Kogarah	35-44	1	M	79
Kogarah	45-54		F	39
Kogarah	45-54		M	50
Kogarah	45-54	0	F	564
Kogarah	45-54	0	M	548
Kogarah	45-54	1	F	108
Kogarah	45-54	1	M	94
Kogarah	55-64		F	36
Kogarah	55-64		M	41
Kogarah	55-64	0	F	485
Kogarah	55-64	0	M	437
Kogarah	55-64	1	F	97
Kogarah	55-64	1	M	75
Kogarah	65-74		F	19
Kogarah	65-74		M	22
Kogarah	65-74	0	F	364
Kogarah	65-74	0	M	341
Kogarah	65-74	1	F	47
Kogarah	65-74	1	M	31
Kogarah	75-84		F	48
Kogarah	75-84		M	34
Kogarah	75-84	0	F	250
Kogarah	75-84	0	M	195
Kogarah	75-84	1	F	36
Kogarah	75-84	1	M	20
Kogarah	85+		F	116
Kogarah	85+		M	42
Kogarah	85+	0	F	149
Kogarah	85+	0	M	129
Kogarah	85+	1	F	9
Kogarah	85+	1	M	10
Kogarah Bay - Carlton - Allawah	15-19		F	21
Kogarah Bay - Carlton - Allawah	15-19		M	10
Kogarah Bay - Carlton - Allawah	15-19	0	F	363
Kogarah Bay - Carlton - Allawah	15-19	0	M	373
Kogarah Bay - Carlton - Allawah	15-19	1	F	14
Kogarah Bay - Carlton - Allawah	15-19	1	M	15
Kogarah Bay - Carlton - Allawah	20-24		F	33
Kogarah Bay - Carlton - Allawah	20-24		M	40
Kogarah Bay - Carlton - Allawah	20-24	0	F	471
Kogarah Bay - Carlton - Allawah	20-24	0	M	568
Kogarah Bay - Carlton - Allawah	20-24	1	F	45
Kogarah Bay - Carlton - Allawah	20-24	1	M	20
Kogarah Bay - Carlton - Allawah	25-34		F	77
Kogarah Bay - Carlton - Allawah	25-34		M	84
Kogarah Bay - Carlton - Allawah	25-34	0	F	1101
Kogarah Bay - Carlton - Allawah	25-34	0	M	1165
Kogarah Bay - Carlton - Allawah	25-34	1	F	95
Kogarah Bay - Carlton - Allawah	25-34	1	M	82
Kogarah Bay - Carlton - Allawah	35-44		F	65
Kogarah Bay - Carlton - Allawah	35-44		M	65
Kogarah Bay - Carlton - Allawah	35-44	0	F	926
Kogarah Bay - Carlton - Allawah	35-44	0	M	1008
Kogarah Bay - Carlton - Allawah	35-44	1	F	162
Kogarah Bay - Carlton - Allawah	35-44	1	M	93
Kogarah Bay - Carlton - Allawah	45-54		F	52
Kogarah Bay - Carlton - Allawah	45-54		M	44
Kogarah Bay - Carlton - Allawah	45-54	0	F	832
Kogarah Bay - Carlton - Allawah	45-54	0	M	785
Kogarah Bay - Carlton - Allawah	45-54	1	F	209
Kogarah Bay - Carlton - Allawah	45-54	1	M	142
Kogarah Bay - Carlton - Allawah	55-64		F	41
Kogarah Bay - Carlton - Allawah	55-64		M	46
Kogarah Bay - Carlton - Allawah	55-64	0	F	753
Kogarah Bay - Carlton - Allawah	55-64	0	M	789
Kogarah Bay - Carlton - Allawah	55-64	1	F	199
Kogarah Bay - Carlton - Allawah	55-64	1	M	169
Kogarah Bay - Carlton - Allawah	65-74		F	40
Kogarah Bay - Carlton - Allawah	65-74		M	30
Kogarah Bay - Carlton - Allawah	65-74	0	F	621
Kogarah Bay - Carlton - Allawah	65-74	0	M	568
Kogarah Bay - Carlton - Allawah	65-74	1	F	111
Kogarah Bay - Carlton - Allawah	65-74	1	M	70
Kogarah Bay - Carlton - Allawah	75-84		F	36
Kogarah Bay - Carlton - Allawah	75-84		M	29
Kogarah Bay - Carlton - Allawah	75-84	0	F	363
Kogarah Bay - Carlton - Allawah	75-84	0	M	331
Kogarah Bay - Carlton - Allawah	75-84	1	F	53
Kogarah Bay - Carlton - Allawah	75-84	1	M	39
Kogarah Bay - Carlton - Allawah	85+		F	47
Kogarah Bay - Carlton - Allawah	85+		M	31
Kogarah Bay - Carlton - Allawah	85+	0	F	197
Kogarah Bay - Carlton - Allawah	85+	0	M	122
Kogarah Bay - Carlton - Allawah	85+	1	F	10
Kogarah Bay - Carlton - Allawah	85+	1	M	11
Monterey - Brighton-le-Sands - Kyeemagh	15-19		F	21
Monterey - Brighton-le-Sands - Kyeemagh	15-19		M	18
Monterey - Brighton-le-Sands - Kyeemagh	15-19	0	F	284
Monterey - Brighton-le-Sands - Kyeemagh	15-19	0	M	295
Monterey - Brighton-le-Sands - Kyeemagh	15-19	1	F	10
Monterey - Brighton-le-Sands - Kyeemagh	15-19	1	M	14
Monterey - Brighton-le-Sands - Kyeemagh	20-24		F	24
Monterey - Brighton-le-Sands - Kyeemagh	20-24		M	26
Monterey - Brighton-le-Sands - Kyeemagh	20-24	0	F	292
Monterey - Brighton-le-Sands - Kyeemagh	20-24	0	M	296
Monterey - Brighton-le-Sands - Kyeemagh	20-24	1	F	37
Monterey - Brighton-le-Sands - Kyeemagh	20-24	1	M	20
Monterey - Brighton-le-Sands - Kyeemagh	25-34		F	71
Monterey - Brighton-le-Sands - Kyeemagh	25-34		M	75
Monterey - Brighton-le-Sands - Kyeemagh	25-34	0	F	743
Monterey - Brighton-le-Sands - Kyeemagh	25-34	0	M	719
Monterey - Brighton-le-Sands - Kyeemagh	25-34	1	F	78
Monterey - Brighton-le-Sands - Kyeemagh	25-34	1	M	54
Monterey - Brighton-le-Sands - Kyeemagh	35-44		F	82
Monterey - Brighton-le-Sands - Kyeemagh	35-44		M	63
Monterey - Brighton-le-Sands - Kyeemagh	35-44	0	F	866
Monterey - Brighton-le-Sands - Kyeemagh	35-44	0	M	810
Monterey - Brighton-le-Sands - Kyeemagh	35-44	1	F	134
Monterey - Brighton-le-Sands - Kyeemagh	35-44	1	M	100
Monterey - Brighton-le-Sands - Kyeemagh	45-54		F	79
Monterey - Brighton-le-Sands - Kyeemagh	45-54		M	73
Monterey - Brighton-le-Sands - Kyeemagh	45-54	0	F	753
Monterey - Brighton-le-Sands - Kyeemagh	45-54	0	M	755
Monterey - Brighton-le-Sands - Kyeemagh	45-54	1	F	250
Monterey - Brighton-le-Sands - Kyeemagh	45-54	1	M	142
Monterey - Brighton-le-Sands - Kyeemagh	55-64		F	43
Monterey - Brighton-le-Sands - Kyeemagh	55-64		M	56
Monterey - Brighton-le-Sands - Kyeemagh	55-64	0	F	627
Monterey - Brighton-le-Sands - Kyeemagh	55-64	0	M	678
Monterey - Brighton-le-Sands - Kyeemagh	55-64	1	F	210
Monterey - Brighton-le-Sands - Kyeemagh	55-64	1	M	125
Monterey - Brighton-le-Sands - Kyeemagh	65-74		F	44
Monterey - Brighton-le-Sands - Kyeemagh	65-74		M	45
Monterey - Brighton-le-Sands - Kyeemagh	65-74	0	F	634
Monterey - Brighton-le-Sands - Kyeemagh	65-74	0	M	595
Monterey - Brighton-le-Sands - Kyeemagh	65-74	1	F	99
Monterey - Brighton-le-Sands - Kyeemagh	65-74	1	M	65
Monterey - Brighton-le-Sands - Kyeemagh	75-84		F	42
Monterey - Brighton-le-Sands - Kyeemagh	75-84		M	40
Monterey - Brighton-le-Sands - Kyeemagh	75-84	0	F	477
Monterey - Brighton-le-Sands - Kyeemagh	75-84	0	M	391
Monterey - Brighton-le-Sands - Kyeemagh	75-84	1	F	67
Monterey - Brighton-le-Sands - Kyeemagh	75-84	1	M	42
Monterey - Brighton-le-Sands - Kyeemagh	85+		F	24
Monterey - Brighton-le-Sands - Kyeemagh	85+		M	14
Monterey - Brighton-le-Sands - Kyeemagh	85+	0	F	185
Monterey - Brighton-le-Sands - Kyeemagh	85+	0	M	152
Monterey - Brighton-le-Sands - Kyeemagh	85+	1	F	13
Monterey - Brighton-le-Sands - Kyeemagh	85+	1	M	17
Rockdale - Banksia	15-19		F	19
Rockdale - Banksia	15-19		M	17
Rockdale - Banksia	15-19	0	F	309
Rockdale - Banksia	15-19	0	M	339
Rockdale - Banksia	15-19	1	F	27
Rockdale - Banksia	15-19	1	M	22
Rockdale - Banksia	20-24		F	57
Rockdale - Banksia	20-24		M	89
Rockdale - Banksia	20-24	0	F	652
Rockdale - Banksia	20-24	0	M	925
Rockdale - Banksia	20-24	1	F	47
Rockdale - Banksia	20-24	1	M	44
Rockdale - Banksia	25-34		F	176
Rockdale - Banksia	25-34		M	187
Rockdale - Banksia	25-34	0	F	1855
Rockdale - Banksia	25-34	0	M	2033
Rockdale - Banksia	25-34	1	F	124
Rockdale - Banksia	25-34	1	M	91
Rockdale - Banksia	35-44		F	79
Rockdale - Banksia	35-44		M	134
Rockdale - Banksia	35-44	0	F	1208
Rockdale - Banksia	35-44	0	M	1489
Rockdale - Banksia	35-44	1	F	158
Rockdale - Banksia	35-44	1	M	134
Rockdale - Banksia	45-54		F	62
Rockdale - Banksia	45-54		M	68
Rockdale - Banksia	45-54	0	F	869
Rockdale - Banksia	45-54	0	M	860
Rockdale - Banksia	45-54	1	F	172
Rockdale - Banksia	45-54	1	M	138
Rockdale - Banksia	55-64		F	40
Rockdale - Banksia	55-64		M	59
Rockdale - Banksia	55-64	0	F	765
Rockdale - Banksia	55-64	0	M	749
Rockdale - Banksia	55-64	1	F	167
Rockdale - Banksia	55-64	1	M	120
Rockdale - Banksia	65-74		F	42
Rockdale - Banksia	65-74		M	59
Rockdale - Banksia	65-74	0	F	592
Rockdale - Banksia	65-74	0	M	585
Rockdale - Banksia	65-74	1	F	95
Rockdale - Banksia	65-74	1	M	68
Rockdale - Banksia	75-84		F	48
Rockdale - Banksia	75-84		M	42
Rockdale - Banksia	75-84	0	F	363
Rockdale - Banksia	75-84	0	M	346
Rockdale - Banksia	75-84	1	F	60
Rockdale - Banksia	75-84	1	M	38
Rockdale - Banksia	85+		F	81
Rockdale - Banksia	85+		M	41
Rockdale - Banksia	85+	0	F	175
Rockdale - Banksia	85+	0	M	108
Rockdale - Banksia	85+	1	F	8
Rockdale - Banksia	85+	1	M	12
Sans Souci - Ramsgate	15-19		F	29
Sans Souci - Ramsgate	15-19		M	37
Sans Souci - Ramsgate	15-19	0	F	387
Sans Souci - Ramsgate	15-19	0	M	368
Sans Souci - Ramsgate	15-19	1	F	27
Sans Souci - Ramsgate	15-19	1	M	14
Sans Souci - Ramsgate	20-24		F	30
Sans Souci - Ramsgate	20-24		M	24
Sans Souci - Ramsgate	20-24	0	F	301
Sans Souci - Ramsgate	20-24	0	M	323
Sans Souci - Ramsgate	20-24	1	F	34
Sans Souci - Ramsgate	20-24	1	M	25
Sans Souci - Ramsgate	25-34		F	67
Sans Souci - Ramsgate	25-34		M	63
Sans Souci - Ramsgate	25-34	0	F	844
Sans Souci - Ramsgate	25-34	0	M	734
Sans Souci - Ramsgate	25-34	1	F	85
Sans Souci - Ramsgate	25-34	1	M	55
Sans Souci - Ramsgate	35-44		F	62
Sans Souci - Ramsgate	35-44		M	65
Sans Souci - Ramsgate	35-44	0	F	875
Sans Souci - Ramsgate	35-44	0	M	856
Sans Souci - Ramsgate	35-44	1	F	174
Sans Souci - Ramsgate	35-44	1	M	110
Sans Souci - Ramsgate	45-54		F	70
Sans Souci - Ramsgate	45-54		M	64
Sans Souci - Ramsgate	45-54	0	F	927
Sans Souci - Ramsgate	45-54	0	M	893
Sans Souci - Ramsgate	45-54	1	F	287
Sans Souci - Ramsgate	45-54	1	M	186
Sans Souci - Ramsgate	55-64		F	62
Sans Souci - Ramsgate	55-64		M	61
Sans Souci - Ramsgate	55-64	0	F	859
Sans Souci - Ramsgate	55-64	0	M	808
Sans Souci - Ramsgate	55-64	1	F	259
Sans Souci - Ramsgate	55-64	1	M	182
Sans Souci - Ramsgate	65-74		F	53
Sans Souci - Ramsgate	65-74		M	54
Sans Souci - Ramsgate	65-74	0	F	819
Sans Souci - Ramsgate	65-74	0	M	707
Sans Souci - Ramsgate	65-74	1	F	149
Sans Souci - Ramsgate	65-74	1	M	84
Sans Souci - Ramsgate	75-84		F	52
Sans Souci - Ramsgate	75-84		M	43
Sans Souci - Ramsgate	75-84	0	F	602
Sans Souci - Ramsgate	75-84	0	M	492
Sans Souci - Ramsgate	75-84	1	F	77
Sans Souci - Ramsgate	75-84	1	M	62
Sans Souci - Ramsgate	85+		F	51
Sans Souci - Ramsgate	85+		M	23
Sans Souci - Ramsgate	85+	0	F	257
Sans Souci - Ramsgate	85+	0	M	191
Sans Souci - Ramsgate	85+	1	F	16
Sans Souci - Ramsgate	85+	1	M	14
Arncliffe - Bardwell Valley	15-19		F	31
Arncliffe - Bardwell Valley	15-19		M	44
Arncliffe - Bardwell Valley	15-19	0	F	326
Arncliffe - Bardwell Valley	15-19	0	M	347
Arncliffe - Bardwell Valley	15-19	1	F	26
Arncliffe - Bardwell Valley	15-19	1	M	18
Arncliffe - Bardwell Valley	20-24		F	49
Arncliffe - Bardwell Valley	20-24		M	63
Arncliffe - Bardwell Valley	20-24	0	F	480
Arncliffe - Bardwell Valley	20-24	0	M	491
Arncliffe - Bardwell Valley	20-24	1	F	43
Arncliffe - Bardwell Valley	20-24	1	M	32
Arncliffe - Bardwell Valley	25-34		F	149
Arncliffe - Bardwell Valley	25-34		M	199
Arncliffe - Bardwell Valley	25-34	0	F	1572
Arncliffe - Bardwell Valley	25-34	0	M	1650
Arncliffe - Bardwell Valley	25-34	1	F	106
Arncliffe - Bardwell Valley	25-34	1	M	83
Arncliffe - Bardwell Valley	35-44		F	96
Arncliffe - Bardwell Valley	35-44		M	123
Arncliffe - Bardwell Valley	35-44	0	F	1012
Arncliffe - Bardwell Valley	35-44	0	M	1077
Arncliffe - Bardwell Valley	35-44	1	F	173
Arncliffe - Bardwell Valley	35-44	1	M	110
Arncliffe - Bardwell Valley	45-54		F	84
Arncliffe - Bardwell Valley	45-54		M	77
Arncliffe - Bardwell Valley	45-54	0	F	662
Arncliffe - Bardwell Valley	45-54	0	M	738
Arncliffe - Bardwell Valley	45-54	1	F	167
Arncliffe - Bardwell Valley	45-54	1	M	127
Arncliffe - Bardwell Valley	55-64		F	54
Arncliffe - Bardwell Valley	55-64		M	61
Arncliffe - Bardwell Valley	55-64	0	F	588
Arncliffe - Bardwell Valley	55-64	0	M	605
Arncliffe - Bardwell Valley	55-64	1	F	155
Arncliffe - Bardwell Valley	55-64	1	M	92
Arncliffe - Bardwell Valley	65-74		F	37
Arncliffe - Bardwell Valley	65-74		M	48
Arncliffe - Bardwell Valley	65-74	0	F	441
Arncliffe - Bardwell Valley	65-74	0	M	484
Arncliffe - Bardwell Valley	65-74	1	F	77
Arncliffe - Bardwell Valley	65-74	1	M	68
Arncliffe - Bardwell Valley	75-84		F	36
Arncliffe - Bardwell Valley	75-84		M	58
Arncliffe - Bardwell Valley	75-84	0	F	298
Arncliffe - Bardwell Valley	75-84	0	M	240
Arncliffe - Bardwell Valley	75-84	1	F	39
Arncliffe - Bardwell Valley	75-84	1	M	40
Arncliffe - Bardwell Valley	85+		F	11
Arncliffe - Bardwell Valley	85+		M	65
Arncliffe - Bardwell Valley	85+	0	F	132
Arncliffe - Bardwell Valley	85+	0	M	79
Arncliffe - Bardwell Valley	85+	1	F	10
Arncliffe - Bardwell Valley	85+	1	M	15
Bexley - North	15-19		F	14
Bexley - North	15-19		M	20
Bexley - North	15-19	0	F	230
Bexley - North	15-19	0	M	321
Bexley - North	15-19	1	F	15
Bexley - North	15-19	1	M	14
Bexley - North	20-24		F	16
Bexley - North	20-24		M	13
Bexley - North	20-24	0	F	266
Bexley - North	20-24	0	M	309
Bexley - North	20-24	1	F	19
Bexley - North	20-24	1	M	13
Bexley - North	25-34		F	46
Bexley - North	25-34		M	44
Bexley - North	25-34	0	F	508
Bexley - North	25-34	0	M	492
