SA2_NAME16	Sex	persons
Springfield	M	3578
Springfield Lakes	F	12036
Springfield Lakes	M	11494
Augustine Heights - Brookwater	F	4536
Augustine Heights - Brookwater	M	4453
Bellbird Park	F	4667
Bellbird Park	M	4525
Beaudesert	F	7390
Beaudesert	M	7286
Beenleigh	F	4196
Beenleigh	M	4225
Eagleby	F	6973
Eagleby	M	6618
Edens Landing - Holmview	F	4861
Edens Landing - Holmview	M	4687
Mount Warren Park	F	2927
Mount Warren Park	M	2811
Wolffdene - Bahrs Scrub	F	4610
Wolffdene - Bahrs Scrub	M	4404
Boronia Heights - Park Ridge	F	9922
Boronia Heights - Park Ridge	M	9240
Browns Plains	F	4104
Browns Plains	M	4057
Chambers Flat - Logan Reserve	F	4517
Chambers Flat - Logan Reserve	M	4354
Crestmead	F	6116
Crestmead	M	6039
Hillcrest	F	4390
Hillcrest	M	4435
Marsden	F	8109
Marsden	M	7882
Munruben - Park Ridge South	F	2139
Munruben - Park Ridge South	M	2286
Regents Park - Heritage Park	F	8166
Regents Park - Heritage Park	M	7870
Logan Village	F	4274
Logan Village	M	4334
Flagstone (East) - Riverbend	F	3351
Flagstone (East) - Riverbend	M	3277
Flagstone (West) - New Beith	F	4996
Flagstone (West) - New Beith	M	5055
Greenbank - North Maclean	F	3805
Greenbank - North Maclean	M	3829
Jimboomba - Glenlogan	F	8968
Jimboomba - Glenlogan	M	9042
Yarrabilba	F	5639
Yarrabilba	M	5064
Bethania - Waterford	F	6588
Bethania - Waterford	M	5542
Cornubia - Carbrook	F	4555
Cornubia - Carbrook	M	4522
Loganholme - Tanah Merah	F	5826
Loganholme - Tanah Merah	M	5761
Loganlea	F	6052
Loganlea	M	5730
Shailer Park	F	6068
Shailer Park	M	6005
Waterford West	F	4047
Waterford West	M	3768
Daisy Hill	F	3523
Daisy Hill	M	3377
Kingston (Qld)	F	5123
Kingston (Qld)	M	5250
Logan Central	F	3114
Logan Central	M	3246
Rochedale South - Priestdale	F	7783
Rochedale South - Priestdale	M	7601
Slacks Creek	F	5179
Slacks Creek	M	5224
Springwood	F	5048
Springwood	M	4797
Underwood	F	3365
Underwood	M	3439
Woodridge	F	6432
Woodridge	M	6550
Bowen	F	4885
Bowen	M	4988
Broadsound - Nebo	F	3680
Broadsound - Nebo	M	5050
Clermont	F	1832
Clermont	M	2065
Collinsville	F	1729
Collinsville	M	2166
Moranbah	F	4161
Moranbah	M	5265
Andergrove - Beaconsfield	F	8057
Andergrove - Beaconsfield	M	7770
East Mackay	F	1843
East Mackay	M	1916
Eimeo - Rural View	F	6768
Eimeo - Rural View	M	6723
Eungella Hinterland	F	4
Eungella Hinterland	M	4
Mackay	F	1864
Mackay	M	2163
Mackay Harbour	F	302
Mackay Harbour	M	316
Mount Pleasant - Glenella	F	5818
Mount Pleasant - Glenella	M	5742
North Mackay	F	3197
North Mackay	M	3090
Ooralea - Bakers Creek	F	2918
Ooralea - Bakers Creek	M	3025
Pioneer Valley	F	4413
Pioneer Valley	M	4492
Sarina	F	5823
Sarina	M	5997
Seaforth - Calen	F	3870
Seaforth - Calen	M	4308
Shoal Point - Bucasia	F	3025
Shoal Point - Bucasia	M	3066
Slade Point	F	1781
Slade Point	M	1676
South Mackay	F	3481
South Mackay	M	3436
Walkerston - Eton	F	4114
Walkerston - Eton	M	4338
West Mackay	F	3221
West Mackay	M	3149
Airlie - Whitsundays	F	7093
Airlie - Whitsundays	M	7432
Proserpine	F	4325
Proserpine	M	4535
Beachmere - Sandstone Point	F	8391
Beachmere - Sandstone Point	M	8080
Bribie Island	F	10846
Bribie Island	M	9762
Burpengary - East	F	3354
Burpengary - East	M	3307
Caboolture - South	F	12427
Caboolture - South	M	11194
Elimbah	F	2089
Elimbah	M	2202
Morayfield - East	F	5677
Morayfield - East	M	5404
Wamuran	F	2070
Wamuran	M	2158
Caboolture - East	F	9189
Caboolture - East	M	8543
Caboolture - West	F	6269
Caboolture - West	M	5898
Kilcoy	F	2813
Kilcoy	M	2989
Woodford - D'Aguilar	F	3880
Woodford - D'Aguilar	M	5222
Burpengary	F	8388
Burpengary	M	8096
Deception Bay	F	11712
Deception Bay	M	10981
Morayfield	F	2945
Morayfield	M	2918
Narangba	F	10636
Narangba	M	10276
Upper Caboolture	F	1627
Upper Caboolture	M	1636
Clontarf	F	4281
Clontarf	M	4130
Margate - Woody Point	F	6235
Margate - Woody Point	M	5738
Redcliffe	F	5480
Redcliffe	M	4952
Rothwell - Kippa-Ring	F	9273
Rothwell - Kippa-Ring	M	8116
Moreton Island	F	124
Moreton Island	M	187
Scarborough - Newport	F	7983
Scarborough - Newport	M	7271
Albany Creek	F	8392
Albany Creek	M	8014
Cashmere	F	9905
Cashmere	M	9738
Dayboro	F	4609
Dayboro	M	4611
Eatons Hill	F	3887
Eatons Hill	M	3935
The Hills District	F	12274
The Hills District	M	12040
Samford Valley	F	6155
Samford Valley	M	6231
Murrumba Downs - Griffin	F	11834
Murrumba Downs - Griffin	M	11253
Dakabin	F	2698
Dakabin	M	2578
Kallangur	F	11199
Kallangur	M	10549
Mango Hill	F	7673
Mango Hill	M	7245
North Lakes	F	11938
North Lakes	M	11090
Bray Park	F	5218
Bray Park	M	5053
Lawnton	F	3649
Lawnton	M	3446
Petrie	F	4415
Petrie	M	4319
Strathpine - Brendale	F	6906
Strathpine - Brendale	M	6844
Aurukun	F	572
Aurukun	M	526
Cape York	F	3725
Cape York	M	4080
Croydon - Etheridge	F	459
Croydon - Etheridge	M	520
Kowanyama - Pormpuraaw	F	858
Kowanyama - Pormpuraaw	M	830
Northern Peninsula	F	1429
Northern Peninsula	M	1353
Tablelands	F	2417
Tablelands	M	3786
Torres	F	1715
Torres	M	1710
Torres Strait Islands	F	2078
Torres Strait Islands	M	2044
Weipa	F	1939
Weipa	M	2161
Carpentaria	F	2383
Carpentaria	M	2544
Mount Isa	F	8892
Mount Isa	M	9427
Mount Isa Surrounds	F	1759
Mount Isa Surrounds	M	2283
Northern Highlands	F	1513
Northern Highlands	M	1579
Barcaldine - Blackall	F	2370
Barcaldine - Blackall	M	2378
Charleville	F	2056
Charleville	M	1913
Far Central West	F	1082
Far Central West	M	1075
Far South West	F	1340
Far South West	M	1379
Longreach	F	1848
Longreach	M	1806
Buderim - North	F	9582
Buderim - North	M	8383
Buderim - South	F	9181
Buderim - South	M	8318
Mountain Creek	F	6226
Mountain Creek	M	5729
Sippy Downs	F	6162
Sippy Downs	M	5378
Aroona - Currimundi	F	5200
Aroona - Currimundi	M	4837
Buddina - Minyama	F	3557
Buddina - Minyama	M	3401
Caloundra - Kings Beach	F	3656
Caloundra - Kings Beach	M	3314
Golden Beach - Pelican Waters	F	6809
Golden Beach - Pelican Waters	M	6226
Moffat Beach - Battery Hill	F	4219
Moffat Beach - Battery Hill	M	3909
Parrearra - Warana	F	5452
Parrearra - Warana	M	4944
Wurtulla - Birtinya	F	5573
Wurtulla - Birtinya	M	5092
Caloundra West - Baringa	F	8290
Caloundra West - Baringa	M	7421
Meridan Plains - Little Mountain (North)	F	7688
Meridan Plains - Little Mountain (North)	M	6710
Coolum Beach	F	8186
Coolum Beach	M	7761
Marcoola - Mudjimba	F	6118
Marcoola - Mudjimba	M	5835
Maroochydore - Kuluin	F	12374
Maroochydore - Kuluin	M	10956
Mooloolaba - Alexandra Headland	F	6354
Mooloolaba - Alexandra Headland	M	6094
Noosa Heads	F	2642
Noosa Heads	M	2483
Noosaville	F	4945
Noosaville	M	4402
Sunshine Beach	F	3466
Sunshine Beach	M	3384
Tewantin	F	5546
Tewantin	M	4994
Peregian Beach - Marcus Beach	F	2076
Peregian Beach - Marcus Beach	M	2031
Peregian Springs	F	5589
Peregian Springs	M	5102
Beerwah	F	4733
Beerwah	M	4520
Caloundra Hinterland	F	4719
Caloundra Hinterland	M	4385
Glass House Mountains	F	3304
Glass House Mountains	M	3248
Landsborough	F	8005
Landsborough	M	7647
Maroochy Hinterland	F	3437
Maroochy Hinterland	M	3396
Palmwoods	F	5981
Palmwoods	M	5670
Bli Bli	F	5492
Bli Bli	M	5256
Diddillibah - Rosemount	F	2172
Diddillibah - Rosemount	M	2231
Eumundi - Yandina	F	6211
Eumundi - Yandina	M	6137
Nambour	F	11681
Nambour	M	10811
Noosa Hinterland	F	12208
Noosa Hinterland	M	12001
Cambooya - Wyreema	F	4028
Cambooya - Wyreema	M	3881
Darling Heights	F	7754
Darling Heights	M	6819
Drayton - Harristown	F	5732
Drayton - Harristown	M	5092
Gatton	F	4091
Gatton	M	3854
Gowrie (Qld)	F	3518
Gowrie (Qld)	M	3547
Highfields	F	7321
Highfields	M	7263
Lockyer Valley - West	F	5882
Lockyer Valley - West	M	6067
Middle Ridge	F	3918
Middle Ridge	M	3677
Newtown (Qld)	F	5308
Newtown (Qld)	M	4725
North Toowoomba - Harlaxton	F	3298
North Toowoomba - Harlaxton	M	3125
Rangeville	F	4658
Rangeville	M	4014
Toowoomba - Central	F	7290
Toowoomba - Central	M	6697
Toowoomba - East	F	5394
Toowoomba - East	M	5139
Toowoomba - West	F	8238
Toowoomba - West	M	7612
Wilsonton	F	7485
Wilsonton	M	6630
Ayr	F	4542
Ayr	M	4451
Burdekin	F	3645
Burdekin	M	4013
Charters Towers	F	4146
Charters Towers	M	3893
Dalrymple	F	1778
Dalrymple	M	1976
Ingham	F	2254
Ingham	M	2197
Ingham Surrounds	F	3108
Ingham Surrounds	M	3355
Palm Island	F	1092
Palm Island	M	1009
Aitkenvale	F	2402
Aitkenvale	M	2394
Annandale (Qld)	F	4469
Annandale (Qld)	M	5644
Belgian Gardens - Pallarenda	F	1698
Belgian Gardens - Pallarenda	M	1491
Bohle Plains	F	4286
Bohle Plains	M	4233
Condon - Rasmussen	F	5550
Condon - Rasmussen	M	5243
Cranbrook	F	2957
Cranbrook	M	2889
Douglas	F	4188
Douglas	M	3680
Garbutt - West End	F	3133
Garbutt - West End	M	3144
Gulliver - Currajong - Vincent	F	3820
Gulliver - Currajong - Vincent	M	3766
Heatley	F	2038
Heatley	M	1862
Hermit Park - Rosslea	F	2826
Hermit Park - Rosslea	M	2583
Hyde Park - Pimlico	F	2456
Hyde Park - Pimlico	M	2269
Kelso	F	5429
Kelso	M	5259
Kirwan - East	F	3983
Kirwan - East	M	3712
Kirwan - West	F	7727
Kirwan - West	M	7221
Magnetic Island	F	1207
Magnetic Island	M	1265
Mount Louisa	F	5095
Mount Louisa	M	5012
Mundingburra	F	1917
Mundingburra	M	1679
Northern Beaches	F	3127
Northern Beaches	M	3439
Oonoonba	F	3496
Oonoonba	M	3532
South Townsville - Railway Estate	F	2601
South Townsville - Railway Estate	M	2699
Townsville - South	F	2250
Townsville - South	M	2518
Townsville City - North Ward	F	4497
Townsville City - North Ward	M	4618
Wulguru - Roseneath	F	2762
Wulguru - Roseneath	M	3329
Burdell - Mount Low	F	9658
Burdell - Mount Low	M	9680
Deeragun - Jensen	F	3009
Deeragun - Jensen	M	3060
Ashfield - Kepnock	F	2912
Ashfield - Kepnock	M	2744
Bargara - Burnett Heads	F	9784
Bargara - Burnett Heads	M	9233
Branyan - Kensington	F	2700
Branyan - Kensington	M	2683
Bundaberg	F	3182
Bundaberg	M	3065
Bundaberg East - Kalkie	F	2979
Bundaberg East - Kalkie	M	2829
Bundaberg North - Gooburrum	F	3859
Bundaberg North - Gooburrum	M	3583
Bundaberg Surrounds - North	F	4508
Bundaberg Surrounds - North	M	4760
Bundaberg Surrounds - South	F	5241
Bundaberg Surrounds - South	M	5533
Millbank - Avoca	F	3944
Millbank - Avoca	M	3460
Svensson Heights - Norville	F	2999
Svensson Heights - Norville	M	2817
Walkervale - Avenell Heights	F	5723
Walkervale - Avenell Heights	M	5263
Gayndah - Mundubbera	F	3147
Gayndah - Mundubbera	M	3245
Gin Gin	F	2583
Gin Gin	M	2817
Kingaroy	F	5400
Kingaroy	M	5149
Kingaroy Surrounds - North	F	4727
Kingaroy Surrounds - North	M	4759
Kingaroy Surrounds - South	F	2028
Kingaroy Surrounds - South	M	2127
Monto - Eidsvold	F	1820
Monto - Eidsvold	M	1848
Nanango	F	4971
Nanango	M	5039
North Burnett	F	3
North Burnett	M	8
Cooloola	F	3175
Cooloola	M	3391
Gympie - North	F	7786
Gympie - North	M	7076
Gympie - South	F	3961
Gympie - South	M	3599
Gympie Surrounds	F	9995
Gympie Surrounds	M	10368
Kilkivan	F	1863
Kilkivan	M	1924
Booral - River Heads	F	2854
Booral - River Heads	M	2923
Craignish - Dundowran Beach	F	2804
Craignish - Dundowran Beach	M	2772
Pialba - Eli Waters	F	8460
Pialba - Eli Waters	M	7398
Point Vernon	F	3037
Point Vernon	M	2675
Torquay - Scarness - Kawungan	F	8456
Torquay - Scarness - Kawungan	M	7334
Urangan - Wondunna	F	7627
Urangan - Wondunna	M	7160
Burrum - Fraser	F	5284
Burrum - Fraser	M	5312
Granville	F	1494
Granville	M	1560
Maryborough (Qld)	F	9153
Maryborough (Qld)	M	9408
Maryborough Surrounds - South	F	4576
Maryborough Surrounds - South	M	4973
Tinana	F	3000
Tinana	M	2877
Migratory - Offshore - Shipping (Qld)	F	28
Migratory - Offshore - Shipping (Qld)	M	149
No usual address (Qld)	F	6807
No usual address (Qld)	M	7861
Adelaide	F	8647
Adelaide	M	9561
North Adelaide	F	3615
North Adelaide	M	3213
Adelaide Hills	F	3483
Adelaide Hills	M	3569
Aldgate - Stirling	F	9256
Aldgate - Stirling	M	8950
Hahndorf - Echunga	F	2418
Hahndorf - Echunga	M	2301
Lobethal - Woodside	F	4831
Lobethal - Woodside	M	4616
Mount Barker	F	11452
Mount Barker	M	10661
Mount Barker Surrounds	F	3384
Mount Barker Surrounds	M	3441
Nairne	F	2755
Nairne	M	2567
Uraidla - Summertown	F	2959
Uraidla - Summertown	M	3081
Burnside - Wattle Park	F	9929
Burnside - Wattle Park	M	9138
Beaumont - Glen Osmond	F	5337
Beaumont - Glen Osmond	M	4988
Toorak Gardens	F	8784
Toorak Gardens	M	7855
Athelstone	F	4801
Athelstone	M	4802
Paradise - Newton	F	11188
Paradise - Newton	M	10415
Rostrevor - Magill	F	12396
Rostrevor - Magill	M	11566
Norwood (SA)	F	5628
Norwood (SA)	M	5220
Payneham - Felixstow	F	6902
Payneham - Felixstow	M	6216
St Peters - Marden	F	6889
St Peters - Marden	M	6629
Nailsworth - Broadview	F	3311
Nailsworth - Broadview	M	3180
Prospect	F	7836
Prospect	M	7947
Walkerville	F	4265
Walkerville	M	3760
Goodwood - Millswood	F	9241
Goodwood - Millswood	M	8405
Unley - Parkside	F	11124
Unley - Parkside	M	9870
Gawler - North	F	4800
Gawler - North	M	4746
Gawler - South	F	11205
Gawler - South	M	10459
Lewiston - Two Wells	F	3142
Lewiston - Two Wells	M	3363
Craigmore - Blakeview	F	10104
Craigmore - Blakeview	M	9814
Davoren Park	F	9363
Davoren Park	M	8950
Elizabeth	F	5419
Elizabeth	M	5410
Elizabeth East	F	7023
Elizabeth East	M	7027
Munno Para West - Angle Vale	F	8302
Munno Para West - Angle Vale	M	7910
One Tree Hill	F	1204
One Tree Hill	M	1270
Smithfield - Elizabeth North	F	6279
Smithfield - Elizabeth North	M	6168
Virginia - Waterloo Corner	F	2806
Virginia - Waterloo Corner	M	2887
Enfield - Blair Athol	F	12201
Enfield - Blair Athol	M	13374
Windsor Gardens	F	11389
Windsor Gardens	M	11197
Northgate - Northfield	F	9183
Northgate - Northfield	M	9000
Valley View - Gilles Plains	F	5252
Valley View - Gilles Plains	M	5255
Ingle Farm	F	7845
Ingle Farm	M	7836
Para Hills	F	7492
Para Hills	M	7600
Parafield	M	17
Parafield Gardens	F	9215
Parafield Gardens	M	9247
Paralowie	F	8869
Paralowie	M	8956
Salisbury	F	9279
Salisbury	M	9319
Salisbury East	F	9305
Salisbury East	M	9149
Salisbury North	F	9265
Salisbury North	M	9221
Mawson Lakes - Globe Derby Park	F	6832
Mawson Lakes - Globe Derby Park	M	7020
Pooraka - Cavan	F	4081
Pooraka - Cavan	M	3999
Golden Grove	F	5491
Golden Grove	M	4917
Greenwith	F	4643
Greenwith	M	4377
Highbury - Dernancourt	F	5505
Highbury - Dernancourt	M	5547
Hope Valley - Modbury	F	9002
Hope Valley - Modbury	M	8497
Modbury Heights	F	9738
Modbury Heights	M	9513
Redwood Park	F	8133
Redwood Park	M	8145
St Agnes - Ridgehaven	F	6665
St Agnes - Ridgehaven	M	6487
Brighton (SA)	F	7900
Brighton (SA)	M	7290
Glenelg (SA)	F	10751
Glenelg (SA)	M	9774
Edwardstown	F	7447
Edwardstown	M	7114
Hallett Cove	F	6392
Hallett Cove	M	6215
Marino - Seaview Downs	F	4915
Marino - Seaview Downs	M	4791
Mitchell Park	F	8619
Mitchell Park	M	7895
Morphettville	F	8686
Morphettville	M	7845
Sheidow Park - Trott Park	F	5204
Sheidow Park - Trott Park	M	5003
Warradale	F	8695
Warradale	M	7501
Belair	F	2471
Belair	M	2425
Bellevue Heights	F	3928
Bellevue Heights	M	3678
Blackwood	F	6619
Blackwood	M	6347
Colonel Light Gardens	F	8156
Colonel Light Gardens	M	7686
Mitcham (SA)	F	8579
Mitcham (SA)	M	7927
Panorama	F	4321
Panorama	M	4149
Aberfoyle Park	F	6108
Aberfoyle Park	M	5801
Aldinga	F	8236
Aldinga	M	7682
Christie Downs	F	4778
Christie Downs	M	4704
Christies Beach	F	5708
Christies Beach	M	5337
Clarendon	F	1349
Clarendon	M	1381
Coromandel Valley	F	2243
Coromandel Valley	M	2232
Flagstaff Hill	F	5377
Flagstaff Hill	M	5409
Hackham - Onkaparinga Hills	F	3490
Hackham - Onkaparinga Hills	M	3388
Hackham West - Huntfield Heights	F	3952
Hackham West - Huntfield Heights	M	3860
Happy Valley	F	7149
Happy Valley	M	6715
Lonsdale	F	12
Lonsdale	M	14
McLaren Vale	F	3709
McLaren Vale	M	3633
Morphett Vale - East	F	7109
Morphett Vale - East	M	6750
Morphett Vale - West	F	5085
Morphett Vale - West	M	5052
Reynella	F	5249
Reynella	M	5034
Willunga	F	1804
Willunga	M	1804
Woodcroft	F	5997
Woodcroft	M	5554
Seaford - Seaford Meadows	F	7252
Seaford - Seaford Meadows	M	6935
Seaford Rise - Moana	F	5467
Seaford Rise - Moana	M	5163
Beverley	F	4471
Beverley	M	4428
Flinders Park	F	8401
Flinders Park	M	7961
Henley Beach	F	8010
Henley Beach	M	7624
Hindmarsh - Brompton	F	9679
Hindmarsh - Brompton	M	9399
Royal Park - Hendon - Albert Park	F	3390
Royal Park - Hendon - Albert Park	M	3109
Seaton - Grange	F	9056
Seaton - Grange	M	8445
West Lakes	F	8016
West Lakes	M	7189
Woodville - Cheltenham	F	9696
Woodville - Cheltenham	M	9574
Largs Bay - Semaphore	F	7634
Largs Bay - Semaphore	M	7175
North Haven	F	7618
North Haven	M	7186
Port Adelaide	F	5818
Port Adelaide	M	5769
The Parks	F	9839
The Parks	M	9807
Torrens Island	M	5
Fulham	F	1488
Fulham	M	1431
Lockleys	F	6828
Lockleys	M	6626
Plympton	F	13588
Plympton	M	12893
Richmond (SA)	F	8588
Richmond (SA)	M	8438
West Beach	F	2632
West Beach	M	2541
Barossa - Angaston	F	3216
Barossa - Angaston	M	3265
Light	F	4880
Light	M	4918
Lyndoch	F	3234
Lyndoch	M	3308
Mallala	F	1561
Mallala	M	1774
Nuriootpa	F	3747
Nuriootpa	M	3407
Tanunda	F	2399
Tanunda	M	2268
Clare	F	2160
Clare	M	1937
Gilbert Valley	F	2472
Gilbert Valley	M	2547
Goyder	F	2014
Goyder	M	2067
Wakefield - Barunga West	F	4683
Wakefield - Barunga West	M	4821
Jamestown	F	2266
Jamestown	M	2326
Peterborough - Mount Remarkable	F	2661
Peterborough - Mount Remarkable	M	2678
Port Pirie	F	7087
Port Pirie	M	6807
Port Pirie Surrounds	F	1655
Port Pirie Surrounds	M	1680
Kadina	F	2792
Kadina	M	2621
Moonta	F	2615
Moonta	M	2598
Wallaroo	F	2194
Wallaroo	M	2231
Yorke Peninsula - North	F	3672
Yorke Peninsula - North	M	3784
Yorke Peninsula - South	F	1963
Yorke Peninsula - South	M	2183
Ceduna	F	1330
Ceduna	M	1372
Eyre Peninsula	F	3384
Eyre Peninsula	M	3443
Kimba - Cleve - Franklin Harbour	F	2007
Kimba - Cleve - Franklin Harbour	M	2196
Le Hunte - Elliston	F	1051
Le Hunte - Elliston	M	1080
Port Lincoln	F	8166
Port Lincoln	M	8136
West Coast (SA)	F	1746
West Coast (SA)	M	1898
Western	F	60
Western	M	80
Whyalla	F	10531
Whyalla	M	10617
APY Lands	F	1264
APY Lands	M	1067
Coober Pedy	F	672
Coober Pedy	M	895
Quorn - Lake Gilles	F	1058
Quorn - Lake Gilles	M	1087
Outback	F	847
Outback	M	1182
Port Augusta	F	6548
Port Augusta	M	6966
Roxby Downs	F	1813
Roxby Downs	M	2170
Goolwa - Port Elliot	F	6477
Goolwa - Port Elliot	M	6043
Kangaroo Island	F	2363
Kangaroo Island	M	2527
Strathalbyn	F	4135
Strathalbyn	M	3741
Strathalbyn Surrounds	F	3910
Strathalbyn Surrounds	M	4059
Victor Harbor	F	8418
Victor Harbor	M	7429
Yankalilla	F	3258
Yankalilla	M	3238
Grant	F	2641
Grant	M	3494
Kingston - Robe	F	1938
Kingston - Robe	M	1933
Millicent	F	2652
Millicent	M	2590
Naracoorte	F	3068
Naracoorte	M	3229
Naracoorte Surrounds	F	1113
Naracoorte Surrounds	M	1282
Penola	F	1493
Penola	M	1615
Tatiara	F	3303
Tatiara	M	3591
Wattle Range	F	1703
Wattle Range	M	1769
Mount Gambier - East	F	7690
Mount Gambier - East	M	7258
Mount Gambier - West	F	7523
Mount Gambier - West	M	6975
Barmera	F	3150
Barmera	M	3256
Berri	F	2145
Berri	M	1997
Karoonda - Lameroo	F	1387
Karoonda - Lameroo	M	1536
Loxton	F	2815
Loxton	M	2761
Loxton Surrounds	F	831
Loxton Surrounds	M	913
Mannum	F	3201
Mannum	M	3388
Murray Bridge	F	9184
Murray Bridge	M	9058
Murray Bridge Surrounds	F	1751
Murray Bridge Surrounds	M	1984
Renmark	F	2493
Renmark	M	2214
Renmark Surrounds	F	2359
Renmark Surrounds	M	2721
The Coorong	F	2607
The Coorong	M	2866
Waikerie	F	3111
Waikerie	M	3531
Migratory - Offshore - Shipping (SA)	M	12
No usual address (SA)	F	1506
No usual address (SA)	M	1873
Augusta	F	3307
Augusta	M	3291
Busselton Surrounds	F	5958
Busselton Surrounds	M	5942
Margaret River	F	5099
Margaret River	M	5094
Busselton - East	F	4794
Busselton - East	M	4564
Busselton - West	F	10095
Busselton - West	M	9192
Australind - Leschenault	F	9730
Australind - Leschenault	M	9521
Capel	F	2800
Capel	M	2658
College Grove - Carey Park	F	3422
College Grove - Carey Park	M	3552
Collie	F	4347
Collie	M	4468
Dardanup	F	1594
Dardanup	M	1694
Davenport	M	10
Eaton - Pelican Point	F	6273
Eaton - Pelican Point	M	6051
Harvey	F	4553
Harvey	M	4758
East Bunbury - Glen Iris	F	3703
East Bunbury - Glen Iris	M	3490
Waroona	F	2120
Waroona	M	2114
Dalyellup	F	5027
Dalyellup	M	4743
Gelorup - Stratham	F	1510
Gelorup - Stratham	M	1535
South Bunbury - Bunbury	F	6603
South Bunbury - Bunbury	M	6157
Withers - Usher	F	2594
Withers - Usher	M	2525
Bridgetown - Boyup Brook	F	3564
Bridgetown - Boyup Brook	M	3503
Donnybrook - Balingup	F	3112
Donnybrook - Balingup	M	3039
Manjimup	F	2737
Manjimup	M	2710
Pemberton	F	2539
Pemberton	M	2657
Dawesville - Bouvard	F	4250
Dawesville - Bouvard	M	4250
Falcon - Wannanup	F	4903
Falcon - Wannanup	M	4766
Greenfields	F	5246
Greenfields	M	4621
Halls Head - Erskine	F	10379
Halls Head - Erskine	M	9525
Mandurah	F	5404
Mandurah	M	4858
Mandurah - East	F	3257
Mandurah - East	M	3342
Mandurah - North	F	11014
Mandurah - North	M	10244
Mandurah - South	F	5981
Mandurah - South	M	5338
Pinjarra	F	5219
Pinjarra	M	5042
City Beach	F	3453
City Beach	M	3351
Claremont (WA)	F	4914
Claremont (WA)	M	4331
Cottesloe	F	3918
Cottesloe	M	3828
Floreat	F	4386
Floreat	M	4238
Mosman Park - Peppermint Grove	F	5728
Mosman Park - Peppermint Grove	M	5032
Nedlands - Dalkeith - Crawley	F	9641
Nedlands - Dalkeith - Crawley	M	9296
Swanbourne - Mount Claremont	F	4781
Swanbourne - Mount Claremont	M	4828
Kings Park (WA)	F	22
Kings Park (WA)	M	23
Mount Hawthorn - Leederville	F	6128
Mount Hawthorn - Leederville	M	5750
Mount Lawley - Inglewood	F	8690
Mount Lawley - Inglewood	M	8244
North Perth	F	4897
North Perth	M	4809
Subiaco - Shenton Park	F	9158
Subiaco - Shenton Park	M	8366
Wembley - West Leederville - Glendalough	F	9902
Wembley - West Leederville - Glendalough	M	9207
East Perth	F	5601
East Perth	M	6200
Perth (North) - Highgate	F	5497
Perth (North) - Highgate	M	5923
Perth (West) - Northbridge	F	5522
Perth (West) - Northbridge	M	6594
Bassendean - Eden Hill - Ashfield	F	8135
Bassendean - Eden Hill - Ashfield	M	7797
Bayswater - Embleton - Bedford	F	12509
Bayswater - Embleton - Bedford	M	12010
Maylands	F	6617
Maylands	M	6673
Morley	F	11355
Morley	M	11358
Noranda	F	4061
Noranda	M	3944
Chidlow	F	1370
Chidlow	M	3269
Glen Forrest - Darlington	F	3643
Glen Forrest - Darlington	M	3577
Helena Valley - Koongamia	F	2932
Helena Valley - Koongamia	M	2854
Malmalling - Reservoir	F	5
Malmalling - Reservoir	M	4
Mundaring	F	6691
Mundaring	M	6611
Swan View - Greenmount - Midvale	F	6515
Swan View - Greenmount - Midvale	M	6326
Avon Valley National Park	F	3
Avon Valley National Park	M	3
Ballajura	F	9290
Ballajura	M	9218
Beechboro	F	10657
Beechboro	M	10686
Bullsbrook	F	2721
Bullsbrook	M	2886
Gidgegannup	F	1420
Gidgegannup	M	1393
Hazelmere - Guildford	F	2708
Hazelmere - Guildford	M	2706
Lockridge - Kiara	F	6246
Lockridge - Kiara	M	6274
Malaga	F	8
Malaga	M	17
Middle Swan - Herne Hill	F	2856
Middle Swan - Herne Hill	M	2819
Midland - Guildford	F	5575
Midland - Guildford	M	5511
Stratton - Jane Brook	F	3519
Stratton - Jane Brook	M	3505
The Vines	F	6253
The Vines	M	6204
Aveley	F	8070
Aveley	M	7606
Brabham - Henley Brook	F	5582
Brabham - Henley Brook	M	5577
Ellenbrook	F	9753
Ellenbrook	M	9254
Craigie - Beldon	F	5307
Craigie - Beldon	M	5248
Currambine - Kinross	F	6956
Currambine - Kinross	M	6871
Duncraig	F	8079
Duncraig	M	7904
Greenwood - Warwick	F	6941
Greenwood - Warwick	M	6776
Heathridge - Connolly	F	5290
Heathridge - Connolly	M	5280
Hillarys	F	5696
Hillarys	M	5503
Iluka - Burns Beach	F	4876
Iluka - Burns Beach	M	4861
Joondalup - Edgewater	F	6897
Joondalup - Edgewater	M	6946
Kingsley	F	6799
Kingsley	M	6397
Mullaloo - Kallaroo	F	5808
Mullaloo - Kallaroo	M	5684
Ocean Reef	F	4039
Ocean Reef	M	4093
Padbury	F	4333
Padbury	M	4295
Sorrento - Marmion	F	5197
Sorrento - Marmion	M	4994
Woodvale	F	4923
Woodvale	M	4659
Balcatta - Hamersley	F	8279
Balcatta - Hamersley	M	7743
Balga - Mirrabooka	F	10412
Balga - Mirrabooka	M	10621
Innaloo - Doubleview	F	9735
Innaloo - Doubleview	M	8734
Karrinyup - Gwelup - Carine	F	11736
Karrinyup - Gwelup - Carine	M	10871
Nollamara - Westminster	F	10097
Nollamara - Westminster	M	9719
Osborne Park Industrial	F	109
Osborne Park Industrial	M	112
