SA2_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Epping (East) - North Epping	0	1	0	1	4
Epping (East) - North Epping	0	1	1	0	22
Epping (East) - North Epping	1	0	0	1	334
Epping (East) - North Epping	1	0	1	0	269
Epping (East) - North Epping	1	0	1	1	122
Epping (East) - North Epping	1	1	0	0	1240
Epping (East) - North Epping	1	1	0	1	9
Epping (East) - North Epping	1	1	1	0	213
Epping (East) - North Epping	1	1	1	1	13
Epping (NSW) - West					75
Epping (NSW) - West	0	0	0	1	222
Epping (NSW) - West	0	0	1	0	128
Epping (NSW) - West	0	0	1	1	31
Epping (NSW) - West	0	1	0	0	226
Epping (NSW) - West	0	1	0	1	6
Epping (NSW) - West	0	1	1	0	43
Epping (NSW) - West	1	0	0	1	435
Epping (NSW) - West	1	0	1	0	346
Epping (NSW) - West	1	0	1	1	141
Epping (NSW) - West	1	1	0	0	1603
Epping (NSW) - West	1	1	0	1	22
Epping (NSW) - West	1	1	1	0	297
Epping (NSW) - West	1	1	1	1	11
Gladesville - Huntleys Point					73
Gladesville - Huntleys Point	0	0	0	1	202
Gladesville - Huntleys Point	0	0	1	0	94
Gladesville - Huntleys Point	0	0	1	1	32
Gladesville - Huntleys Point	0	1	0	0	166
Gladesville - Huntleys Point	0	1	0	1	3
Gladesville - Huntleys Point	0	1	1	0	34
Gladesville - Huntleys Point	0	1	1	1	3
Gladesville - Huntleys Point	1	0	0	1	331
Gladesville - Huntleys Point	1	0	1	0	237
Gladesville - Huntleys Point	1	0	1	1	121
Gladesville - Huntleys Point	1	1	0	0	1084
Gladesville - Huntleys Point	1	1	0	1	18
Gladesville - Huntleys Point	1	1	1	0	180
Gladesville - Huntleys Point	1	1	1	1	12
Hunters Hill - Woolwich					18
Hunters Hill - Woolwich	0	0	0	1	96
Hunters Hill - Woolwich	0	0	1	0	43
Hunters Hill - Woolwich	0	0	1	1	8
Hunters Hill - Woolwich	0	1	0	0	75
Hunters Hill - Woolwich	0	1	0	1	3
Hunters Hill - Woolwich	0	1	1	0	29
Hunters Hill - Woolwich	0	1	1	1	5
Hunters Hill - Woolwich	1	0	0	1	210
Hunters Hill - Woolwich	1	0	1	0	206
Hunters Hill - Woolwich	1	0	1	1	102
Hunters Hill - Woolwich	1	1	0	0	583
Hunters Hill - Woolwich	1	1	0	1	15
Hunters Hill - Woolwich	1	1	1	0	193
Hunters Hill - Woolwich	1	1	1	1	24
Macquarie Park - Marsfield					186
Macquarie Park - Marsfield	0	0	0	1	240
Macquarie Park - Marsfield	0	0	1	0	152
Macquarie Park - Marsfield	0	0	1	1	19
Macquarie Park - Marsfield	0	1	0	0	272
Macquarie Park - Marsfield	0	1	0	1	13
Macquarie Park - Marsfield	0	1	1	0	45
Macquarie Park - Marsfield	1	0	0	1	307
Macquarie Park - Marsfield	1	0	1	0	216
Macquarie Park - Marsfield	1	0	1	1	59
Macquarie Park - Marsfield	1	1	0	0	1639
Macquarie Park - Marsfield	1	1	0	1	22
Macquarie Park - Marsfield	1	1	1	0	140
Macquarie Park - Marsfield	1	1	1	1	5
North Ryde - East Ryde					65
North Ryde - East Ryde	0	0	0	1	247
North Ryde - East Ryde	0	0	1	0	50
North Ryde - East Ryde	0	0	1	1	18
North Ryde - East Ryde	0	1	0	0	133
North Ryde - East Ryde	0	1	0	1	3
North Ryde - East Ryde	0	1	1	0	35
North Ryde - East Ryde	1	0	0	1	393
North Ryde - East Ryde	1	0	1	0	261
North Ryde - East Ryde	1	0	1	1	120
North Ryde - East Ryde	1	1	0	0	1183
North Ryde - East Ryde	1	1	0	1	19
North Ryde - East Ryde	1	1	1	0	193
North Ryde - East Ryde	1	1	1	1	20
West Ryde - Meadowbank					146
West Ryde - Meadowbank	0	0	0	1	307
West Ryde - Meadowbank	0	0	1	0	96
West Ryde - Meadowbank	0	0	1	1	36
West Ryde - Meadowbank	0	1	0	0	199
West Ryde - Meadowbank	0	1	0	1	14
West Ryde - Meadowbank	0	1	1	0	27
West Ryde - Meadowbank	0	1	1	1	4
West Ryde - Meadowbank	1	0	0	1	379
West Ryde - Meadowbank	1	0	1	0	221
West Ryde - Meadowbank	1	0	1	1	98
West Ryde - Meadowbank	1	1	0	0	1484
West Ryde - Meadowbank	1	1	0	1	19
West Ryde - Meadowbank	1	1	1	0	191
West Ryde - Meadowbank	1	1	1	1	18
Putney					17
Putney	0	0	0	1	69
Putney	0	0	1	0	9
Putney	0	0	1	1	16
Putney	0	1	0	0	22
Putney	0	1	1	0	9
Putney	1	0	0	1	154
Putney	1	0	1	0	85
Putney	1	0	1	1	60
Putney	1	1	0	0	278
Putney	1	1	0	1	7
Putney	1	1	1	0	64
Putney	1	1	1	1	9
Denistone					19
Denistone	0	0	0	1	103
Denistone	0	0	1	0	25
Denistone	0	0	1	1	13
Denistone	0	1	0	0	47
Denistone	0	1	1	0	13
Denistone	0	1	1	1	3
Denistone	1	0	0	1	220
Denistone	1	0	1	0	128
Denistone	1	0	1	1	77
Denistone	1	1	0	0	536
Denistone	1	1	0	1	11
Denistone	1	1	1	0	129
Denistone	1	1	1	1	10
Eastwood					82
Eastwood	0	0	0	1	287
Eastwood	0	0	1	0	104
Eastwood	0	0	1	1	30
Eastwood	0	1	0	0	178
Eastwood	0	1	0	1	7
Eastwood	0	1	1	0	33
Eastwood	0	1	1	1	6
Eastwood	1	0	0	1	526
Eastwood	1	0	1	0	302
Eastwood	1	0	1	1	147
Eastwood	1	1	0	0	1370
Eastwood	1	1	0	1	31
Eastwood	1	1	1	0	196
Eastwood	1	1	1	1	18
Ryde - North					117
Ryde - North	0	0	0	1	361
Ryde - North	0	0	1	0	85
Ryde - North	0	0	1	1	33
Ryde - North	0	1	0	0	242
Ryde - North	0	1	0	1	13
Ryde - North	0	1	1	0	40
Ryde - North	0	1	1	1	8
Ryde - North	1	0	0	1	538
Ryde - North	1	0	1	0	289
Ryde - North	1	0	1	1	168
Ryde - North	1	1	0	0	1469
Ryde - North	1	1	0	1	36
Ryde - North	1	1	1	0	231
Ryde - North	1	1	1	1	31
Ryde - South					81
Ryde - South	0	0	0	1	122
Ryde - South	0	0	1	0	45
Ryde - South	0	0	1	1	17
Ryde - South	0	1	0	0	148
Ryde - South	0	1	1	0	20
Ryde - South	1	0	0	1	147
Ryde - South	1	0	1	0	95
Ryde - South	1	0	1	1	35
Ryde - South	1	1	0	0	1066
Ryde - South	1	1	0	1	5
Ryde - South	1	1	1	0	87
Ryde - South	1	1	1	1	4
Ashcroft - Busby - Miller					119
Ashcroft - Busby - Miller	0	0	0	1	542
Ashcroft - Busby - Miller	0	0	1	0	90
Ashcroft - Busby - Miller	0	0	1	1	65
Ashcroft - Busby - Miller	0	1	0	0	467
Ashcroft - Busby - Miller	0	1	0	1	77
Ashcroft - Busby - Miller	0	1	1	0	117
Ashcroft - Busby - Miller	0	1	1	1	35
Ashcroft - Busby - Miller	1	0	0	1	415
Ashcroft - Busby - Miller	1	0	1	0	93
Ashcroft - Busby - Miller	1	0	1	1	104
Ashcroft - Busby - Miller	1	1	0	0	787
Ashcroft - Busby - Miller	1	1	0	1	87
Ashcroft - Busby - Miller	1	1	1	0	198
Ashcroft - Busby - Miller	1	1	1	1	125
Austral - Greendale					41
Austral - Greendale	0	0	0	1	197
Austral - Greendale	0	0	1	0	25
Austral - Greendale	0	0	1	1	23
Austral - Greendale	0	1	0	0	153
Austral - Greendale	0	1	0	1	18
Austral - Greendale	0	1	1	0	35
Austral - Greendale	0	1	1	1	14
Austral - Greendale	1	0	0	1	366
Austral - Greendale	1	0	1	0	82
Austral - Greendale	1	0	1	1	109
Austral - Greendale	1	1	0	0	901
Austral - Greendale	1	1	0	1	48
Austral - Greendale	1	1	1	0	168
Austral - Greendale	1	1	1	1	45
Cecil Hills					15
Cecil Hills	0	0	0	1	121
Cecil Hills	0	0	1	0	30
Cecil Hills	0	0	1	1	17
Cecil Hills	0	1	0	0	74
Cecil Hills	0	1	0	1	19
Cecil Hills	0	1	1	0	34
Cecil Hills	0	1	1	1	7
Cecil Hills	1	0	0	1	346
Cecil Hills	1	0	1	0	132
Cecil Hills	1	0	1	1	109
Cecil Hills	1	1	0	0	322
Cecil Hills	1	1	0	1	35
Cecil Hills	1	1	1	0	136
Cecil Hills	1	1	1	1	45
Green Valley					50
Green Valley	0	0	0	1	284
Green Valley	0	0	1	0	65
Green Valley	0	0	1	1	53
Green Valley	0	1	0	0	188
Green Valley	0	1	0	1	42
Green Valley	0	1	1	0	46
Green Valley	0	1	1	1	24
Green Valley	1	0	0	1	575
Green Valley	1	0	1	0	149
Green Valley	1	0	1	1	177
Green Valley	1	1	0	0	674
Green Valley	1	1	0	1	54
Green Valley	1	1	1	0	216
Green Valley	1	1	1	1	54
Hinchinbrook					43
Hinchinbrook	0	0	0	1	264
Hinchinbrook	0	0	1	0	48
Hinchinbrook	0	0	1	1	47
Hinchinbrook	0	1	0	0	177
Hinchinbrook	0	1	0	1	24
Hinchinbrook	0	1	1	0	42
Hinchinbrook	0	1	1	1	16
Hinchinbrook	1	0	0	1	527
Hinchinbrook	1	0	1	0	160
Hinchinbrook	1	0	1	1	158
Hinchinbrook	1	1	0	0	832
Hinchinbrook	1	1	0	1	74
Hinchinbrook	1	1	1	0	238
Hinchinbrook	1	1	1	1	68
Hoxton Park - Carnes Hill - Horningsea Park					20
Hoxton Park - Carnes Hill - Horningsea Park	0	0	0	1	195
Hoxton Park - Carnes Hill - Horningsea Park	0	0	1	0	50
Hoxton Park - Carnes Hill - Horningsea Park	0	0	1	1	41
Hoxton Park - Carnes Hill - Horningsea Park	0	1	0	0	161
Hoxton Park - Carnes Hill - Horningsea Park	0	1	0	1	16
Hoxton Park - Carnes Hill - Horningsea Park	0	1	1	0	57
Hoxton Park - Carnes Hill - Horningsea Park	0	1	1	1	18
Hoxton Park - Carnes Hill - Horningsea Park	1	0	0	1	470
Hoxton Park - Carnes Hill - Horningsea Park	1	0	1	0	179
Hoxton Park - Carnes Hill - Horningsea Park	1	0	1	1	168
Hoxton Park - Carnes Hill - Horningsea Park	1	1	0	0	987
Hoxton Park - Carnes Hill - Horningsea Park	1	1	0	1	62
Hoxton Park - Carnes Hill - Horningsea Park	1	1	1	0	255
Hoxton Park - Carnes Hill - Horningsea Park	1	1	1	1	80
West Hoxton - Middleton Grange					33
West Hoxton - Middleton Grange	0	0	0	1	236
West Hoxton - Middleton Grange	0	0	1	0	60
West Hoxton - Middleton Grange	0	0	1	1	50
West Hoxton - Middleton Grange	0	1	0	0	214
West Hoxton - Middleton Grange	0	1	0	1	31
West Hoxton - Middleton Grange	0	1	1	0	68
West Hoxton - Middleton Grange	0	1	1	1	21
West Hoxton - Middleton Grange	1	0	0	1	537
West Hoxton - Middleton Grange	1	0	1	0	207
West Hoxton - Middleton Grange	1	0	1	1	224
West Hoxton - Middleton Grange	1	1	0	0	1391
West Hoxton - Middleton Grange	1	1	0	1	106
West Hoxton - Middleton Grange	1	1	1	0	346
West Hoxton - Middleton Grange	1	1	1	1	85
Cobbitty - Bringelly					14
Cobbitty - Bringelly	0	0	0	1	62
Cobbitty - Bringelly	0	0	1	0	14
Cobbitty - Bringelly	0	0	1	1	11
Cobbitty - Bringelly	0	1	0	0	56
Cobbitty - Bringelly	0	1	0	1	4
Cobbitty - Bringelly	0	1	1	0	18
Cobbitty - Bringelly	1	0	0	1	124
Cobbitty - Bringelly	1	0	1	0	39
Cobbitty - Bringelly	1	0	1	1	45
Cobbitty - Bringelly	1	1	0	0	389
Cobbitty - Bringelly	1	1	0	1	26
Cobbitty - Bringelly	1	1	1	0	55
Cobbitty - Bringelly	1	1	1	1	13
Gledswood Hills - Gregory Hills					36
Gledswood Hills - Gregory Hills	0	0	0	1	144
Gledswood Hills - Gregory Hills	0	0	1	0	17
Gledswood Hills - Gregory Hills	0	0	1	1	36
Gledswood Hills - Gregory Hills	0	1	0	0	211
Gledswood Hills - Gregory Hills	0	1	0	1	24
Gledswood Hills - Gregory Hills	0	1	1	0	30
Gledswood Hills - Gregory Hills	0	1	1	1	6
Gledswood Hills - Gregory Hills	1	0	0	1	216
Gledswood Hills - Gregory Hills	1	0	1	0	83
Gledswood Hills - Gregory Hills	1	0	1	1	88
Gledswood Hills - Gregory Hills	1	1	0	0	1718
Gledswood Hills - Gregory Hills	1	1	0	1	55
Gledswood Hills - Gregory Hills	1	1	1	0	180
Gledswood Hills - Gregory Hills	1	1	1	1	34
Leppington - Catherine Field					49
Leppington - Catherine Field	0	0	0	1	136
Leppington - Catherine Field	0	0	1	0	24
Leppington - Catherine Field	0	0	1	1	23
Leppington - Catherine Field	0	1	0	0	132
Leppington - Catherine Field	0	1	0	1	22
Leppington - Catherine Field	0	1	1	0	13
Leppington - Catherine Field	0	1	1	1	4
Leppington - Catherine Field	1	0	0	1	315
Leppington - Catherine Field	1	0	1	0	91
Leppington - Catherine Field	1	0	1	1	82
Leppington - Catherine Field	1	1	0	0	1190
Leppington - Catherine Field	1	1	0	1	52
Leppington - Catherine Field	1	1	1	0	177
Leppington - Catherine Field	1	1	1	1	34
Oran Park					44
Oran Park	0	0	0	1	169
Oran Park	0	0	1	0	46
Oran Park	0	0	1	1	39
Oran Park	0	1	0	0	319
Oran Park	0	1	0	1	34
Oran Park	0	1	1	0	55
Oran Park	0	1	1	1	12
Oran Park	1	0	0	1	240
Oran Park	1	0	1	0	112
Oran Park	1	0	1	1	90
Oran Park	1	1	0	0	2065
Oran Park	1	1	0	1	80
Oran Park	1	1	1	0	223
Oran Park	1	1	1	1	53
Bonnyrigg Heights - Bonnyrigg					85
Bonnyrigg Heights - Bonnyrigg	0	0	0	1	535
Bonnyrigg Heights - Bonnyrigg	0	0	1	0	104
Bonnyrigg Heights - Bonnyrigg	0	0	1	1	66
Bonnyrigg Heights - Bonnyrigg	0	1	0	0	276
Bonnyrigg Heights - Bonnyrigg	0	1	0	1	38
Bonnyrigg Heights - Bonnyrigg	0	1	1	0	103
Bonnyrigg Heights - Bonnyrigg	0	1	1	1	31
Bonnyrigg Heights - Bonnyrigg	1	0	0	1	732
Bonnyrigg Heights - Bonnyrigg	1	0	1	0	167
Bonnyrigg Heights - Bonnyrigg	1	0	1	1	206
Bonnyrigg Heights - Bonnyrigg	1	1	0	0	769
Bonnyrigg Heights - Bonnyrigg	1	1	0	1	60
Bonnyrigg Heights - Bonnyrigg	1	1	1	0	243
Bonnyrigg Heights - Bonnyrigg	1	1	1	1	68
Bossley Park - Abbotsbury					91
Bossley Park - Abbotsbury	0	0	0	1	448
Bossley Park - Abbotsbury	0	0	1	0	66
Bossley Park - Abbotsbury	0	0	1	1	60
Bossley Park - Abbotsbury	0	1	0	0	173
Bossley Park - Abbotsbury	0	1	0	1	18
Bossley Park - Abbotsbury	0	1	1	0	49
Bossley Park - Abbotsbury	0	1	1	1	15
Bossley Park - Abbotsbury	1	0	0	1	993
Bossley Park - Abbotsbury	1	0	1	0	212
Bossley Park - Abbotsbury	1	0	1	1	272
Bossley Park - Abbotsbury	1	1	0	0	953
Bossley Park - Abbotsbury	1	1	0	1	84
Bossley Park - Abbotsbury	1	1	1	0	305
Bossley Park - Abbotsbury	1	1	1	1	84
Cabramatta - Lansvale					240
Cabramatta - Lansvale	0	0	0	1	712
Cabramatta - Lansvale	0	0	1	0	202
Cabramatta - Lansvale	0	0	1	1	81
Cabramatta - Lansvale	0	1	0	0	471
Cabramatta - Lansvale	0	1	0	1	65
Cabramatta - Lansvale	0	1	1	0	124
Cabramatta - Lansvale	0	1	1	1	18
Cabramatta - Lansvale	1	0	0	1	685
Cabramatta - Lansvale	1	0	1	0	258
Cabramatta - Lansvale	1	0	1	1	219
Cabramatta - Lansvale	1	1	0	0	1060
Cabramatta - Lansvale	1	1	0	1	72
Cabramatta - Lansvale	1	1	1	0	249
Cabramatta - Lansvale	1	1	1	1	56
Cabramatta West - Mount Pritchard					96
Cabramatta West - Mount Pritchard	0	0	0	1	536
Cabramatta West - Mount Pritchard	0	0	1	0	113
Cabramatta West - Mount Pritchard	0	0	1	1	78
Cabramatta West - Mount Pritchard	0	1	0	0	360
Cabramatta West - Mount Pritchard	0	1	0	1	42
Cabramatta West - Mount Pritchard	0	1	1	0	99
Cabramatta West - Mount Pritchard	0	1	1	1	35
Cabramatta West - Mount Pritchard	1	0	0	1	571
Cabramatta West - Mount Pritchard	1	0	1	0	179
Cabramatta West - Mount Pritchard	1	0	1	1	169
Cabramatta West - Mount Pritchard	1	1	0	0	879
Cabramatta West - Mount Pritchard	1	1	0	1	81
Cabramatta West - Mount Pritchard	1	1	1	0	231
Cabramatta West - Mount Pritchard	1	1	1	1	62
Canley Vale - Canley Heights					167
Canley Vale - Canley Heights	0	0	0	1	619
Canley Vale - Canley Heights	0	0	1	0	154
Canley Vale - Canley Heights	0	0	1	1	94
Canley Vale - Canley Heights	0	1	0	0	423
Canley Vale - Canley Heights	0	1	0	1	61
Canley Vale - Canley Heights	0	1	1	0	111
Canley Vale - Canley Heights	0	1	1	1	26
Canley Vale - Canley Heights	1	0	0	1	758
Canley Vale - Canley Heights	1	0	1	0	248
Canley Vale - Canley Heights	1	0	1	1	215
Canley Vale - Canley Heights	1	1	0	0	1032
Canley Vale - Canley Heights	1	1	0	1	97
Canley Vale - Canley Heights	1	1	1	0	282
Canley Vale - Canley Heights	1	1	1	1	75
Edensor Park					49
Edensor Park	0	0	0	1	273
Edensor Park	0	0	1	0	47
Edensor Park	0	0	1	1	34
Edensor Park	0	1	0	0	100
Edensor Park	0	1	0	1	9
Edensor Park	0	1	1	0	25
Edensor Park	0	1	1	1	13
Edensor Park	1	0	0	1	503
Edensor Park	1	0	1	0	104
Edensor Park	1	0	1	1	148
Edensor Park	1	1	0	0	537
Edensor Park	1	1	0	1	34
Edensor Park	1	1	1	0	130
Edensor Park	1	1	1	1	52
Fairfield					149
Fairfield	0	0	0	1	614
Fairfield	0	0	1	0	105
Fairfield	0	0	1	1	64
Fairfield	0	1	0	0	250
Fairfield	0	1	0	1	22
Fairfield	0	1	1	0	67
Fairfield	0	1	1	1	20
Fairfield	1	0	0	1	607
Fairfield	1	0	1	0	184
Fairfield	1	0	1	1	156
Fairfield	1	1	0	0	880
Fairfield	1	1	0	1	60
Fairfield	1	1	1	0	233
Fairfield	1	1	1	1	65
Fairfield - West					104
Fairfield - West	0	0	0	1	567
Fairfield - West	0	0	1	0	84
Fairfield - West	0	0	1	1	76
Fairfield - West	0	1	0	0	269
Fairfield - West	0	1	0	1	41
Fairfield - West	0	1	1	0	82
Fairfield - West	0	1	1	1	28
Fairfield - West	1	0	0	1	791
Fairfield - West	1	0	1	0	219
Fairfield - West	1	0	1	1	238
Fairfield - West	1	1	0	0	1083
Fairfield - West	1	1	0	1	99
Fairfield - West	1	1	1	0	355
Fairfield - West	1	1	1	1	114
Greenfield Park - Prairiewood					38
Greenfield Park - Prairiewood	0	0	0	1	233
Greenfield Park - Prairiewood	0	0	1	0	44
Greenfield Park - Prairiewood	0	0	1	1	18
Greenfield Park - Prairiewood	0	1	0	0	110
Greenfield Park - Prairiewood	0	1	0	1	9
Greenfield Park - Prairiewood	0	1	1	0	31
Greenfield Park - Prairiewood	0	1	1	1	4
Greenfield Park - Prairiewood	1	0	0	1	388
Greenfield Park - Prairiewood	1	0	1	0	111
Greenfield Park - Prairiewood	1	0	1	1	123
Greenfield Park - Prairiewood	1	1	0	0	422
Greenfield Park - Prairiewood	1	1	0	1	29
Greenfield Park - Prairiewood	1	1	1	0	123
Greenfield Park - Prairiewood	1	1	1	1	51
Horsley Park - Kemps Creek					17
Horsley Park - Kemps Creek	0	0	0	1	75
Horsley Park - Kemps Creek	0	0	1	0	6
Horsley Park - Kemps Creek	0	0	1	1	7
Horsley Park - Kemps Creek	0	1	0	0	45
Horsley Park - Kemps Creek	0	1	0	1	4
Horsley Park - Kemps Creek	0	1	1	1	5
Horsley Park - Kemps Creek	1	0	0	1	215
Horsley Park - Kemps Creek	1	0	1	0	37
Horsley Park - Kemps Creek	1	0	1	1	59
Horsley Park - Kemps Creek	1	1	0	0	190
Horsley Park - Kemps Creek	1	1	0	1	19
Horsley Park - Kemps Creek	1	1	1	0	52
Horsley Park - Kemps Creek	1	1	1	1	26
Smithfield - Wetherill Park					86
Smithfield - Wetherill Park	0	0	0	1	531
Smithfield - Wetherill Park	0	0	1	0	78
Smithfield - Wetherill Park	0	0	1	1	66
Smithfield - Wetherill Park	0	1	0	0	250
Smithfield - Wetherill Park	0	1	0	1	43
Smithfield - Wetherill Park	0	1	1	0	78
Smithfield - Wetherill Park	0	1	1	1	25
Smithfield - Wetherill Park	1	0	0	1	717
Smithfield - Wetherill Park	1	0	1	0	162
Smithfield - Wetherill Park	1	0	1	1	208
Smithfield - Wetherill Park	1	1	0	0	1053
Smithfield - Wetherill Park	1	1	0	1	82
Smithfield - Wetherill Park	1	1	1	0	272
Smithfield - Wetherill Park	1	1	1	1	77
St Johns Park - Wakeley					46
St Johns Park - Wakeley	0	0	0	1	302
St Johns Park - Wakeley	0	0	1	0	58
St Johns Park - Wakeley	0	0	1	1	40
St Johns Park - Wakeley	0	1	0	0	146
St Johns Park - Wakeley	0	1	0	1	18
St Johns Park - Wakeley	0	1	1	0	43
St Johns Park - Wakeley	0	1	1	1	11
St Johns Park - Wakeley	1	0	0	1	500
St Johns Park - Wakeley	1	0	1	0	119
St Johns Park - Wakeley	1	0	1	1	122
St Johns Park - Wakeley	1	1	0	0	527
St Johns Park - Wakeley	1	1	0	1	48
St Johns Park - Wakeley	1	1	1	0	154
St Johns Park - Wakeley	1	1	1	1	57
Wetherill Park Industrial	1	1	0	0	4
Casula					55
Casula	0	0	0	1	338
Casula	0	0	1	0	70
Casula	0	0	1	1	40
Casula	0	1	0	0	229
Casula	0	1	0	1	26
Casula	0	1	1	0	46
Casula	0	1	1	1	27
Casula	1	0	0	1	561
Casula	1	0	1	0	201
Casula	1	0	1	1	198
Casula	1	1	0	0	1045
Casula	1	1	0	1	58
Casula	1	1	1	0	259
Casula	1	1	1	1	87
Chipping Norton - Moorebank					71
Chipping Norton - Moorebank	0	0	0	1	384
Chipping Norton - Moorebank	0	0	1	0	85
Chipping Norton - Moorebank	0	0	1	1	37
Chipping Norton - Moorebank	0	1	0	0	265
Chipping Norton - Moorebank	0	1	0	1	18
Chipping Norton - Moorebank	0	1	1	0	63
Chipping Norton - Moorebank	0	1	1	1	11
Chipping Norton - Moorebank	1	0	0	1	682
Chipping Norton - Moorebank	1	0	1	0	219
Chipping Norton - Moorebank	1	0	1	1	168
Chipping Norton - Moorebank	1	1	0	0	1617
Chipping Norton - Moorebank	1	1	0	1	69
Chipping Norton - Moorebank	1	1	1	0	316
Chipping Norton - Moorebank	1	1	1	1	50
Holsworthy - Wattle Grove					53
Holsworthy - Wattle Grove	0	0	0	1	311
Holsworthy - Wattle Grove	0	0	1	0	83
Holsworthy - Wattle Grove	0	0	1	1	40
Holsworthy - Wattle Grove	0	1	0	0	252
Holsworthy - Wattle Grove	0	1	0	1	33
Holsworthy - Wattle Grove	0	1	1	0	44
Holsworthy - Wattle Grove	0	1	1	1	9
Holsworthy - Wattle Grove	1	0	0	1	616
Holsworthy - Wattle Grove	1	0	1	0	303
Holsworthy - Wattle Grove	1	0	1	1	238
Holsworthy - Wattle Grove	1	1	0	0	1760
Holsworthy - Wattle Grove	1	1	0	1	74
Holsworthy - Wattle Grove	1	1	1	0	308
Holsworthy - Wattle Grove	1	1	1	1	38
Lurnea - Cartwright					63
Lurnea - Cartwright	0	0	0	1	348
Lurnea - Cartwright	0	0	1	0	44
Lurnea - Cartwright	0	0	1	1	37
Lurnea - Cartwright	0	1	0	0	267
Lurnea - Cartwright	0	1	0	1	31
Lurnea - Cartwright	0	1	1	0	45
Lurnea - Cartwright	0	1	1	1	21
Lurnea - Cartwright	1	0	0	1	311
Lurnea - Cartwright	1	0	1	0	74
Lurnea - Cartwright	1	0	1	1	86
Lurnea - Cartwright	1	1	0	0	714
Lurnea - Cartwright	1	1	0	1	68
Lurnea - Cartwright	1	1	1	0	178
Lurnea - Cartwright	1	1	1	1	72
Warwick Farm					50
Warwick Farm	0	0	0	1	138
Warwick Farm	0	0	1	0	42
Warwick Farm	0	0	1	1	9
Warwick Farm	0	1	0	0	134
Warwick Farm	0	1	0	1	8
Warwick Farm	0	1	1	0	17
Warwick Farm	0	1	1	1	4
Warwick Farm	1	0	0	1	94
Warwick Farm	1	0	1	0	37
Warwick Farm	1	0	1	1	21
Warwick Farm	1	1	0	0	374
Warwick Farm	1	1	0	1	14
Warwick Farm	1	1	1	0	53
Edmondson Park					37
Edmondson Park	0	0	0	1	89
Edmondson Park	0	0	1	0	27
Edmondson Park	0	0	1	1	26
Edmondson Park	0	1	0	0	133
Edmondson Park	0	1	0	1	10
Edmondson Park	0	1	1	0	18
Edmondson Park	0	1	1	1	5
Edmondson Park	1	0	0	1	198
Edmondson Park	1	0	1	0	143
Edmondson Park	1	0	1	1	117
Edmondson Park	1	1	0	0	1312
Edmondson Park	1	1	0	1	60
Edmondson Park	1	1	1	0	194
Edmondson Park	1	1	1	1	40
Liverpool - East					134
Liverpool - East	0	0	0	1	371
Liverpool - East	0	0	1	0	92
Liverpool - East	0	0	1	1	38
Liverpool - East	0	1	0	0	371
Liverpool - East	0	1	0	1	27
Liverpool - East	0	1	1	0	60
Liverpool - East	0	1	1	1	10
Liverpool - East	1	0	0	1	229
Liverpool - East	1	0	1	0	114
Liverpool - East	1	0	1	1	57
Liverpool - East	1	1	0	0	1244
Liverpool - East	1	1	0	1	26
Liverpool - East	1	1	1	0	145
Liverpool - East	1	1	1	1	24
Liverpool - West					75
Liverpool - West	0	0	0	1	350
Liverpool - West	0	0	1	0	58
Liverpool - West	0	0	1	1	37
Liverpool - West	0	1	0	0	255
Liverpool - West	0	1	0	1	30
Liverpool - West	0	1	1	0	50
Liverpool - West	0	1	1	1	16
Liverpool - West	1	0	0	1	395
Liverpool - West	1	0	1	0	114
Liverpool - West	1	0	1	1	114
Liverpool - West	1	1	0	0	762
Liverpool - West	1	1	0	1	44
Liverpool - West	1	1	1	0	155
Liverpool - West	1	1	1	1	51
Prestons					28
Prestons	0	0	0	1	228
Prestons	0	0	1	0	65
Prestons	0	0	1	1	39
Prestons	0	1	0	0	183
Prestons	0	1	0	1	27
Prestons	0	1	1	0	53
Prestons	0	1	1	1	22
Prestons	1	0	0	1	555
Prestons	1	0	1	0	230
Prestons	1	0	1	1	209
Prestons	1	1	0	0	1002
Prestons	1	1	0	1	95
Prestons	1	1	1	0	365
Prestons	1	1	1	1	97
Gymea - Grays Point					52
Gymea - Grays Point	0	0	0	1	265
Gymea - Grays Point	0	0	1	0	70
Gymea - Grays Point	0	0	1	1	30
Gymea - Grays Point	0	1	0	0	205
Gymea - Grays Point	0	1	0	1	10
Gymea - Grays Point	0	1	1	0	53
Gymea - Grays Point	0	1	1	1	5
Gymea - Grays Point	1	0	0	1	533
Gymea - Grays Point	1	0	1	0	252
Gymea - Grays Point	1	0	1	1	214
Gymea - Grays Point	1	1	0	0	1357
Gymea - Grays Point	1	1	0	1	39
Gymea - Grays Point	1	1	1	0	264
Gymea - Grays Point	1	1	1	1	39
Miranda - Yowie Bay					90
Miranda - Yowie Bay	0	0	0	1	387
Miranda - Yowie Bay	0	0	1	0	97
Miranda - Yowie Bay	0	0	1	1	42
Miranda - Yowie Bay	0	1	0	0	266
Miranda - Yowie Bay	0	1	0	1	25
Miranda - Yowie Bay	0	1	1	0	53
Miranda - Yowie Bay	0	1	1	1	6
Miranda - Yowie Bay	1	0	0	1	457
Miranda - Yowie Bay	1	0	1	0	214
Miranda - Yowie Bay	1	0	1	1	148
Miranda - Yowie Bay	1	1	0	0	1443
Miranda - Yowie Bay	1	1	0	1	58
