SA2_NAME16	Age	MaritalStatus	Registered	adults
The Basin	65-74	Married	0	26
The Basin	65-74	Married	1	252
The Basin	65-74	Never married		113
The Basin	75-84	Married	0	8
The Basin	75-84	Married	1	87
The Basin	75-84	Never married		58
The Basin	85+	Married	1	18
The Basin	85+	Never married		20
Donvale - Park Orchards	15-19	Never married		1148
Donvale - Park Orchards	20-24	Married	0	30
Donvale - Park Orchards	20-24	Married	1	3
Donvale - Park Orchards	20-24	Never married		940
Donvale - Park Orchards	25-34	Married	0	149
Donvale - Park Orchards	25-34	Married	1	380
Donvale - Park Orchards	25-34	Never married		631
Donvale - Park Orchards	35-44	Married	0	142
Donvale - Park Orchards	35-44	Married	1	1337
Donvale - Park Orchards	35-44	Never married		282
Donvale - Park Orchards	45-54	Married	0	151
Donvale - Park Orchards	45-54	Married	1	1884
Donvale - Park Orchards	45-54	Never married		399
Donvale - Park Orchards	55-64	Married	0	91
Donvale - Park Orchards	55-64	Married	1	1675
Donvale - Park Orchards	55-64	Never married		341
Donvale - Park Orchards	65-74	Married	0	39
Donvale - Park Orchards	65-74	Married	1	1210
Donvale - Park Orchards	65-74	Never married		332
Donvale - Park Orchards	75-84	Married	0	11
Donvale - Park Orchards	75-84	Married	1	694
Donvale - Park Orchards	75-84	Never married		346
Donvale - Park Orchards	85+	Married	1	143
Donvale - Park Orchards	85+	Never married		183
Warrandyte - Wonga Park	15-19	Never married		847
Warrandyte - Wonga Park	20-24	Married	0	19
Warrandyte - Wonga Park	20-24	Married	1	3
Warrandyte - Wonga Park	20-24	Never married		639
Warrandyte - Wonga Park	25-34	Married	0	88
Warrandyte - Wonga Park	25-34	Married	1	169
Warrandyte - Wonga Park	25-34	Never married		353
Warrandyte - Wonga Park	35-44	Married	0	105
Warrandyte - Wonga Park	35-44	Married	1	669
Warrandyte - Wonga Park	35-44	Never married		138
Warrandyte - Wonga Park	45-54	Married	0	142
Warrandyte - Wonga Park	45-54	Married	1	1312
Warrandyte - Wonga Park	45-54	Never married		202
Warrandyte - Wonga Park	55-64	Married	0	95
Warrandyte - Wonga Park	55-64	Married	1	1201
Warrandyte - Wonga Park	55-64	Never married		205
Warrandyte - Wonga Park	65-74	Married	0	45
Warrandyte - Wonga Park	65-74	Married	1	836
Warrandyte - Wonga Park	65-74	Never married		187
Warrandyte - Wonga Park	75-84	Married	0	13
Warrandyte - Wonga Park	75-84	Married	1	337
Warrandyte - Wonga Park	75-84	Never married		131
Warrandyte - Wonga Park	85+	Married	1	43
Warrandyte - Wonga Park	85+	Never married		57
Bayswater North	15-19	Married	0	10
Bayswater North	15-19	Never married		632
Bayswater North	20-24	Married	0	66
Bayswater North	20-24	Married	1	14
Bayswater North	20-24	Never married		595
Bayswater North	25-34	Married	0	402
Bayswater North	25-34	Married	1	500
Bayswater North	25-34	Never married		617
Bayswater North	35-44	Married	0	206
Bayswater North	35-44	Married	1	1087
Bayswater North	35-44	Never married		393
Bayswater North	45-54	Married	0	169
Bayswater North	45-54	Married	1	961
Bayswater North	45-54	Never married		416
Bayswater North	55-64	Married	0	110
Bayswater North	55-64	Married	1	930
Bayswater North	55-64	Never married		451
Bayswater North	65-74	Married	0	55
Bayswater North	65-74	Married	1	556
Bayswater North	65-74	Never married		344
Bayswater North	75-84	Married	0	6
Bayswater North	75-84	Married	1	219
Bayswater North	75-84	Never married		174
Bayswater North	85+	Married	1	40
Bayswater North	85+	Never married		80
Croydon Hills - Warranwood	15-19	Never married		1262
Croydon Hills - Warranwood	20-24	Married	0	62
Croydon Hills - Warranwood	20-24	Married	1	15
Croydon Hills - Warranwood	20-24	Never married		1038
Croydon Hills - Warranwood	25-34	Married	0	354
Croydon Hills - Warranwood	25-34	Married	1	590
Croydon Hills - Warranwood	25-34	Never married		734
Croydon Hills - Warranwood	35-44	Married	0	241
Croydon Hills - Warranwood	35-44	Married	1	1629
Croydon Hills - Warranwood	35-44	Never married		375
Croydon Hills - Warranwood	45-54	Married	0	231
Croydon Hills - Warranwood	45-54	Married	1	1898
Croydon Hills - Warranwood	45-54	Never married		464
Croydon Hills - Warranwood	55-64	Married	0	146
Croydon Hills - Warranwood	55-64	Married	1	1937
Croydon Hills - Warranwood	55-64	Never married		458
Croydon Hills - Warranwood	65-74	Married	0	49
Croydon Hills - Warranwood	65-74	Married	1	1199
Croydon Hills - Warranwood	65-74	Never married		337
Croydon Hills - Warranwood	75-84	Married	0	10
Croydon Hills - Warranwood	75-84	Married	1	475
Croydon Hills - Warranwood	75-84	Never married		235
Croydon Hills - Warranwood	85+	Married	1	73
Croydon Hills - Warranwood	85+	Never married		95
Ringwood	15-19	Married	0	5
Ringwood	15-19	Never married		883
Ringwood	20-24	Married	0	119
Ringwood	20-24	Married	1	25
Ringwood	20-24	Never married		852
Ringwood	25-34	Married	0	722
Ringwood	25-34	Married	1	1069
Ringwood	25-34	Never married		1166
Ringwood	35-44	Married	0	323
Ringwood	35-44	Married	1	1802
Ringwood	35-44	Never married		762
Ringwood	45-54	Married	0	234
Ringwood	45-54	Married	1	1205
Ringwood	45-54	Never married		746
Ringwood	55-64	Married	0	141
Ringwood	55-64	Married	1	902
Ringwood	55-64	Never married		700
Ringwood	65-74	Married	0	60
Ringwood	65-74	Married	1	833
Ringwood	65-74	Never married		547
Ringwood	75-84	Married	0	18
Ringwood	75-84	Married	1	492
Ringwood	75-84	Never married		371
Ringwood	85+	Married	1	135
Ringwood	85+	Never married		243
Ringwood East	15-19	Married	0	7
Ringwood East	15-19	Never married		1151
Ringwood East	20-24	Married	0	77
Ringwood East	20-24	Married	1	32
Ringwood East	20-24	Never married		957
Ringwood East	25-34	Married	0	638
Ringwood East	25-34	Married	1	902
Ringwood East	25-34	Never married		942
Ringwood East	35-44	Married	0	313
Ringwood East	35-44	Married	1	2154
Ringwood East	35-44	Never married		576
Ringwood East	45-54	Married	0	270
Ringwood East	45-54	Married	1	1768
Ringwood East	45-54	Never married		772
Ringwood East	55-64	Married	0	145
Ringwood East	55-64	Married	1	1338
Ringwood East	55-64	Never married		716
Ringwood East	65-74	Married	0	58
Ringwood East	65-74	Married	1	1029
Ringwood East	65-74	Never married		615
Ringwood East	75-84	Married	0	26
Ringwood East	75-84	Married	1	627
Ringwood East	75-84	Never married		433
Ringwood East	85+	Married	0	4
Ringwood East	85+	Married	1	153
Ringwood East	85+	Never married		250
Ringwood North	15-19	Never married		631
Ringwood North	20-24	Married	0	18
Ringwood North	20-24	Never married		477
Ringwood North	25-34	Married	0	159
Ringwood North	25-34	Married	1	348
Ringwood North	25-34	Never married		334
Ringwood North	35-44	Married	0	122
Ringwood North	35-44	Married	1	909
Ringwood North	35-44	Never married		181
Ringwood North	45-54	Married	0	118
Ringwood North	45-54	Married	1	993
Ringwood North	45-54	Never married		252
Ringwood North	55-64	Married	0	50
Ringwood North	55-64	Married	1	943
Ringwood North	55-64	Never married		255
Ringwood North	65-74	Married	0	30
Ringwood North	65-74	Married	1	710
Ringwood North	65-74	Never married		205
Ringwood North	75-84	Married	0	7
Ringwood North	75-84	Married	1	421
Ringwood North	75-84	Never married		172
Ringwood North	85+	Married	1	42
Ringwood North	85+	Never married		83
Croydon - East	15-19	Married	0	13
Croydon - East	15-19	Never married		667
Croydon - East	20-24	Married	0	132
Croydon - East	20-24	Married	1	13
Croydon - East	20-24	Never married		594
Croydon - East	25-34	Married	0	681
Croydon - East	25-34	Married	1	868
Croydon - East	25-34	Never married		905
Croydon - East	35-44	Married	0	334
Croydon - East	35-44	Married	1	1356
Croydon - East	35-44	Never married		650
Croydon - East	45-54	Married	0	207
Croydon - East	45-54	Married	1	867
Croydon - East	45-54	Never married		731
Croydon - East	55-64	Married	0	130
Croydon - East	55-64	Married	1	785
Croydon - East	55-64	Never married		737
Croydon - East	65-74	Married	0	67
Croydon - East	65-74	Married	1	823
Croydon - East	65-74	Never married		619
Croydon - East	75-84	Married	0	27
Croydon - East	75-84	Married	1	434
Croydon - East	75-84	Never married		389
Croydon - East	85+	Married	0	3
Croydon - East	85+	Married	1	78
Croydon - East	85+	Never married		204
Croydon - West	15-19	Married	0	3
Croydon - West	15-19	Never married		676
Croydon - West	20-24	Married	0	90
Croydon - West	20-24	Married	1	13
Croydon - West	20-24	Never married		598
Croydon - West	25-34	Married	0	443
Croydon - West	25-34	Married	1	568
Croydon - West	25-34	Never married		593
Croydon - West	35-44	Married	0	222
Croydon - West	35-44	Married	1	1266
Croydon - West	35-44	Never married		394
Croydon - West	45-54	Married	0	164
Croydon - West	45-54	Married	1	1030
Croydon - West	45-54	Never married		469
Croydon - West	55-64	Married	0	114
Croydon - West	55-64	Married	1	852
Croydon - West	55-64	Never married		465
Croydon - West	65-74	Married	0	59
Croydon - West	65-74	Married	1	826
Croydon - West	65-74	Never married		443
Croydon - West	75-84	Married	0	33
Croydon - West	75-84	Married	1	588
Croydon - West	75-84	Never married		422
Croydon - West	85+	Married	0	4
Croydon - West	85+	Married	1	151
Croydon - West	85+	Never married		265
Croydon South	15-19	Married	0	5
Croydon South	15-19	Never married		233
Croydon South	20-24	Married	0	26
Croydon South	20-24	Married	1	4
Croydon South	20-24	Never married		202
Croydon South	25-34	Married	0	178
Croydon South	25-34	Married	1	242
Croydon South	25-34	Never married		196
Croydon South	35-44	Married	0	88
Croydon South	35-44	Married	1	477
Croydon South	35-44	Never married		154
Croydon South	45-54	Married	0	76
Croydon South	45-54	Married	1	367
Croydon South	45-54	Never married		175
Croydon South	55-64	Married	0	33
Croydon South	55-64	Married	1	346
Croydon South	55-64	Never married		161
Croydon South	65-74	Married	0	25
Croydon South	65-74	Married	1	280
Croydon South	65-74	Never married		144
Croydon South	75-84	Married	0	5
Croydon South	75-84	Married	1	132
Croydon South	75-84	Never married		106
Croydon South	85+	Married	1	37
Croydon South	85+	Never married		42
Forest Hill	15-19	Never married		563
Forest Hill	20-24	Married	0	38
Forest Hill	20-24	Married	1	6
Forest Hill	20-24	Never married		538
Forest Hill	25-34	Married	0	182
Forest Hill	25-34	Married	1	426
Forest Hill	25-34	Never married		548
Forest Hill	35-44	Married	0	117
Forest Hill	35-44	Married	1	1023
Forest Hill	35-44	Never married		300
Forest Hill	45-54	Married	0	92
Forest Hill	45-54	Married	1	896
Forest Hill	45-54	Never married		411
Forest Hill	55-64	Married	0	44
Forest Hill	55-64	Married	1	779
Forest Hill	55-64	Never married		382
Forest Hill	65-74	Married	0	17
Forest Hill	65-74	Married	1	579
Forest Hill	65-74	Never married		363
Forest Hill	75-84	Married	0	10
Forest Hill	75-84	Married	1	414
Forest Hill	75-84	Never married		343
Forest Hill	85+	Married	1	121
Forest Hill	85+	Never married		208
Mitcham (Vic.)	15-19	Married	0	9
Mitcham (Vic.)	15-19	Never married		839
Mitcham (Vic.)	20-24	Married	0	95
Mitcham (Vic.)	20-24	Married	1	15
Mitcham (Vic.)	20-24	Never married		812
Mitcham (Vic.)	25-34	Married	0	573
Mitcham (Vic.)	25-34	Married	1	794
Mitcham (Vic.)	25-34	Never married		893
Mitcham (Vic.)	35-44	Married	0	252
Mitcham (Vic.)	35-44	Married	1	1844
Mitcham (Vic.)	35-44	Never married		492
Mitcham (Vic.)	45-54	Married	0	202
Mitcham (Vic.)	45-54	Married	1	1421
Mitcham (Vic.)	45-54	Never married		599
Mitcham (Vic.)	55-64	Married	0	93
Mitcham (Vic.)	55-64	Married	1	1116
Mitcham (Vic.)	55-64	Never married		592
Mitcham (Vic.)	65-74	Married	0	51
Mitcham (Vic.)	65-74	Married	1	864
Mitcham (Vic.)	65-74	Never married		499
Mitcham (Vic.)	75-84	Married	0	20
Mitcham (Vic.)	75-84	Married	1	513
Mitcham (Vic.)	75-84	Never married		324
Mitcham (Vic.)	85+	Married	0	4
Mitcham (Vic.)	85+	Married	1	107
Mitcham (Vic.)	85+	Never married		189
Nunawading	15-19	Never married		603
Nunawading	20-24	Married	0	57
Nunawading	20-24	Married	1	17
Nunawading	20-24	Never married		592
Nunawading	25-34	Married	0	317
Nunawading	25-34	Married	1	663
Nunawading	25-34	Never married		715
Nunawading	35-44	Married	0	166
Nunawading	35-44	Married	1	1326
Nunawading	35-44	Never married		358
Nunawading	45-54	Married	0	119
Nunawading	45-54	Married	1	989
Nunawading	45-54	Never married		450
Nunawading	55-64	Married	0	61
Nunawading	55-64	Married	1	666
Nunawading	55-64	Never married		412
Nunawading	65-74	Married	0	31
Nunawading	65-74	Married	1	591
Nunawading	65-74	Never married		330
Nunawading	75-84	Married	0	14
Nunawading	75-84	Married	1	372
Nunawading	75-84	Never married		299
Nunawading	85+	Married	1	94
Nunawading	85+	Never married		188
Vermont	15-19	Married	0	3
Vermont	15-19	Never married		757
Vermont	20-24	Married	0	27
Vermont	20-24	Married	1	6
Vermont	20-24	Never married		458
Vermont	25-34	Married	0	159
Vermont	25-34	Married	1	343
Vermont	25-34	Never married		388
Vermont	35-44	Married	0	123
Vermont	35-44	Married	1	1327
Vermont	35-44	Never married		247
Vermont	45-54	Married	0	94
Vermont	45-54	Married	1	1143
Vermont	45-54	Never married		316
Vermont	55-64	Married	0	45
Vermont	55-64	Married	1	745
Vermont	55-64	Never married		297
Vermont	65-74	Married	0	24
Vermont	65-74	Married	1	609
Vermont	65-74	Never married		263
Vermont	75-84	Married	0	9
Vermont	75-84	Married	1	469
Vermont	75-84	Never married		256
Vermont	85+	Married	1	82
Vermont	85+	Never married		120
Vermont South	15-19	Never married		694
Vermont South	20-24	Married	0	17
Vermont South	20-24	Married	1	7
Vermont South	20-24	Never married		744
Vermont South	25-34	Married	0	113
Vermont South	25-34	Married	1	362
Vermont South	25-34	Never married		569
Vermont South	35-44	Married	0	86
Vermont South	35-44	Married	1	925
Vermont South	35-44	Never married		270
Vermont South	45-54	Married	0	75
Vermont South	45-54	Married	1	1141
Vermont South	45-54	Never married		315
Vermont South	55-64	Married	0	44
Vermont South	55-64	Married	1	1123
Vermont South	55-64	Never married		262
Vermont South	65-74	Married	0	28
Vermont South	65-74	Married	1	1223
Vermont South	65-74	Never married		291
Vermont South	75-84	Married	0	13
Vermont South	75-84	Married	1	668
Vermont South	75-84	Never married		281
Vermont South	85+	Married	1	119
Vermont South	85+	Never married		144
Belgrave - Selby	15-19	Married	0	3
Belgrave - Selby	15-19	Never married		616
Belgrave - Selby	20-24	Married	0	51
Belgrave - Selby	20-24	Never married		457
Belgrave - Selby	25-34	Married	0	263
Belgrave - Selby	25-34	Married	1	276
Belgrave - Selby	25-34	Never married		409
Belgrave - Selby	35-44	Married	0	317
Belgrave - Selby	35-44	Married	1	850
Belgrave - Selby	35-44	Never married		259
Belgrave - Selby	45-54	Married	0	250
Belgrave - Selby	45-54	Married	1	922
Belgrave - Selby	45-54	Never married		297
Belgrave - Selby	55-64	Married	0	122
Belgrave - Selby	55-64	Married	1	839
Belgrave - Selby	55-64	Never married		307
Belgrave - Selby	65-74	Married	0	55
Belgrave - Selby	65-74	Married	1	645
Belgrave - Selby	65-74	Never married		246
Belgrave - Selby	75-84	Married	0	11
Belgrave - Selby	75-84	Married	1	227
Belgrave - Selby	75-84	Never married		129
Belgrave - Selby	85+	Married	1	28
Belgrave - Selby	85+	Never married		47
Chirnside Park	15-19	Married	0	6
Chirnside Park	15-19	Never married		693
Chirnside Park	20-24	Married	0	57
Chirnside Park	20-24	Married	1	10
Chirnside Park	20-24	Never married		576
Chirnside Park	25-34	Married	0	396
Chirnside Park	25-34	Married	1	596
Chirnside Park	25-34	Never married		476
Chirnside Park	35-44	Married	0	163
Chirnside Park	35-44	Married	1	1111
Chirnside Park	35-44	Never married		290
Chirnside Park	45-54	Married	0	127
Chirnside Park	45-54	Married	1	960
Chirnside Park	45-54	Never married		346
Chirnside Park	55-64	Married	0	119
Chirnside Park	55-64	Married	1	844
Chirnside Park	55-64	Never married		313
Chirnside Park	65-74	Married	0	35
Chirnside Park	65-74	Married	1	788
Chirnside Park	65-74	Never married		255
Chirnside Park	75-84	Married	0	7
Chirnside Park	75-84	Married	1	416
Chirnside Park	75-84	Never married		217
Chirnside Park	85+	Married	0	3
Chirnside Park	85+	Married	1	63
Chirnside Park	85+	Never married		90
Healesville - Yarra Glen	15-19	Married	0	4
Healesville - Yarra Glen	15-19	Never married		709
Healesville - Yarra Glen	20-24	Married	0	53
Healesville - Yarra Glen	20-24	Married	1	10
Healesville - Yarra Glen	20-24	Never married		520
Healesville - Yarra Glen	25-34	Married	0	436
Healesville - Yarra Glen	25-34	Married	1	438
Healesville - Yarra Glen	25-34	Never married		513
Healesville - Yarra Glen	35-44	Married	0	255
Healesville - Yarra Glen	35-44	Married	1	868
Healesville - Yarra Glen	35-44	Never married		366
Healesville - Yarra Glen	45-54	Married	0	294
Healesville - Yarra Glen	45-54	Married	1	972
Healesville - Yarra Glen	45-54	Never married		474
Healesville - Yarra Glen	55-64	Married	0	204
Healesville - Yarra Glen	55-64	Married	1	1172
Healesville - Yarra Glen	55-64	Never married		518
Healesville - Yarra Glen	65-74	Married	0	98
Healesville - Yarra Glen	65-74	Married	1	1056
Healesville - Yarra Glen	65-74	Never married		440
Healesville - Yarra Glen	75-84	Married	0	42
Healesville - Yarra Glen	75-84	Married	1	524
Healesville - Yarra Glen	75-84	Never married		332
Healesville - Yarra Glen	85+	Married	1	116
Healesville - Yarra Glen	85+	Never married		144
Kilsyth	15-19	Never married		482
Kilsyth	20-24	Married	0	69
Kilsyth	20-24	Married	1	12
Kilsyth	20-24	Never married		416
Kilsyth	25-34	Married	0	417
Kilsyth	25-34	Married	1	527
Kilsyth	25-34	Never married		510
Kilsyth	35-44	Married	0	195
Kilsyth	35-44	Married	1	795
Kilsyth	35-44	Never married		348
Kilsyth	45-54	Married	0	112
Kilsyth	45-54	Married	1	557
Kilsyth	45-54	Never married		355
Kilsyth	55-64	Married	0	84
Kilsyth	55-64	Married	1	550
Kilsyth	55-64	Never married		386
Kilsyth	65-74	Married	0	28
Kilsyth	65-74	Married	1	531
Kilsyth	65-74	Never married		320
Kilsyth	75-84	Married	0	17
Kilsyth	75-84	Married	1	385
Kilsyth	75-84	Never married		272
Kilsyth	85+	Married	1	63
Kilsyth	85+	Never married		143
Lilydale - Coldstream	15-19	Married	0	4
Lilydale - Coldstream	15-19	Never married		1159
Lilydale - Coldstream	20-24	Married	0	150
Lilydale - Coldstream	20-24	Married	1	28
Lilydale - Coldstream	20-24	Never married		929
Lilydale - Coldstream	25-34	Married	0	742
Lilydale - Coldstream	25-34	Married	1	857
Lilydale - Coldstream	25-34	Never married		842
Lilydale - Coldstream	35-44	Married	0	342
Lilydale - Coldstream	35-44	Married	1	1394
Lilydale - Coldstream	35-44	Never married		555
Lilydale - Coldstream	45-54	Married	0	269
Lilydale - Coldstream	45-54	Married	1	1600
Lilydale - Coldstream	45-54	Never married		657
Lilydale - Coldstream	55-64	Married	0	190
Lilydale - Coldstream	55-64	Married	1	1500
Lilydale - Coldstream	55-64	Never married		633
Lilydale - Coldstream	65-74	Married	0	68
Lilydale - Coldstream	65-74	Married	1	1165
Lilydale - Coldstream	65-74	Never married		554
Lilydale - Coldstream	75-84	Married	0	29
Lilydale - Coldstream	75-84	Married	1	659
Lilydale - Coldstream	75-84	Never married		395
Lilydale - Coldstream	85+	Married	1	150
Lilydale - Coldstream	85+	Never married		209
Monbulk - Silvan	15-19	Married	0	4
Monbulk - Silvan	15-19	Never married		369
Monbulk - Silvan	20-24	Married	0	13
Monbulk - Silvan	20-24	Married	1	6
Monbulk - Silvan	20-24	Never married		262
Monbulk - Silvan	25-34	Married	0	137
Monbulk - Silvan	25-34	Married	1	184
Monbulk - Silvan	25-34	Never married		203
Monbulk - Silvan	35-44	Married	0	114
Monbulk - Silvan	35-44	Married	1	394
Monbulk - Silvan	35-44	Never married		151
Monbulk - Silvan	45-54	Married	0	108
Monbulk - Silvan	45-54	Married	1	599
Monbulk - Silvan	45-54	Never married		162
Monbulk - Silvan	55-64	Married	0	91
Monbulk - Silvan	55-64	Married	1	469
Monbulk - Silvan	55-64	Never married		160
Monbulk - Silvan	65-74	Married	0	36
Monbulk - Silvan	65-74	Married	1	411
Monbulk - Silvan	65-74	Never married		161
Monbulk - Silvan	75-84	Married	0	7
Monbulk - Silvan	75-84	Married	1	184
Monbulk - Silvan	75-84	Never married		97
Monbulk - Silvan	85+	Married	1	30
Monbulk - Silvan	85+	Never married		54
Montrose	15-19	Married	0	3
Montrose	15-19	Never married		384
Montrose	20-24	Married	0	25
Montrose	20-24	Never married		307
Montrose	25-34	Married	0	217
Montrose	25-34	Married	1	262
Montrose	25-34	Never married		257
Montrose	35-44	Married	0	165
Montrose	35-44	Married	1	580
Montrose	35-44	Never married		138
Montrose	45-54	Married	0	122
Montrose	45-54	Married	1	604
Montrose	45-54	Never married		167
Montrose	55-64	Married	0	70
Montrose	55-64	Married	1	545
Montrose	55-64	Never married		146
Montrose	65-74	Married	0	37
Montrose	65-74	Married	1	451
Montrose	65-74	Never married		172
Montrose	75-84	Married	0	6
Montrose	75-84	Married	1	220
Montrose	75-84	Never married		137
Montrose	85+	Married	0	4
Montrose	85+	Married	1	35
Montrose	85+	Never married		70
Mooroolbark	15-19	Married	0	7
Mooroolbark	15-19	Never married		1284
Mooroolbark	20-24	Married	0	153
Mooroolbark	20-24	Married	1	27
Mooroolbark	20-24	Never married		1167
Mooroolbark	25-34	Married	0	869
Mooroolbark	25-34	Married	1	1172
Mooroolbark	25-34	Never married		1161
Mooroolbark	35-44	Married	0	424
Mooroolbark	35-44	Married	1	2095
Mooroolbark	35-44	Never married		697
Mooroolbark	45-54	Married	0	298
Mooroolbark	45-54	Married	1	1738
Mooroolbark	45-54	Never married		747
Mooroolbark	55-64	Married	0	151
Mooroolbark	55-64	Married	1	1565
Mooroolbark	55-64	Never married		683
Mooroolbark	65-74	Married	0	75
Mooroolbark	65-74	Married	1	1299
Mooroolbark	65-74	Never married		547
Mooroolbark	75-84	Married	0	19
Mooroolbark	75-84	Married	1	632
Mooroolbark	75-84	Never married		399
Mooroolbark	85+	Married	1	106
Mooroolbark	85+	Never married		161
Mount Dandenong - Olinda	15-19	Never married		523
Mount Dandenong - Olinda	20-24	Married	0	22
Mount Dandenong - Olinda	20-24	Never married		362
Mount Dandenong - Olinda	25-34	Married	0	255
Mount Dandenong - Olinda	25-34	Married	1	198
Mount Dandenong - Olinda	25-34	Never married		295
Mount Dandenong - Olinda	35-44	Married	0	239
Mount Dandenong - Olinda	35-44	Married	1	722
Mount Dandenong - Olinda	35-44	Never married		192
Mount Dandenong - Olinda	45-54	Married	0	256
Mount Dandenong - Olinda	45-54	Married	1	917
Mount Dandenong - Olinda	45-54	Never married		300
Mount Dandenong - Olinda	55-64	Married	0	147
Mount Dandenong - Olinda	55-64	Married	1	896
Mount Dandenong - Olinda	55-64	Never married		309
Mount Dandenong - Olinda	65-74	Married	0	110
Mount Dandenong - Olinda	65-74	Married	1	777
Mount Dandenong - Olinda	65-74	Never married		322
Mount Dandenong - Olinda	75-84	Married	0	15
Mount Dandenong - Olinda	75-84	Married	1	298
Mount Dandenong - Olinda	75-84	Never married		155
Mount Dandenong - Olinda	85+	Married	1	43
Mount Dandenong - Olinda	85+	Never married		58
Mount Evelyn	15-19	Married	0	5
Mount Evelyn	15-19	Never married		610
Mount Evelyn	20-24	Married	0	53
Mount Evelyn	20-24	Married	1	5
Mount Evelyn	20-24	Never married		491
Mount Evelyn	25-34	Married	0	346
Mount Evelyn	25-34	Married	1	499
Mount Evelyn	25-34	Never married		411
Mount Evelyn	35-44	Married	0	218
Mount Evelyn	35-44	Married	1	815
Mount Evelyn	35-44	Never married		236
Mount Evelyn	45-54	Married	0	200
Mount Evelyn	45-54	Married	1	778
Mount Evelyn	45-54	Never married		272
Mount Evelyn	55-64	Married	0	116
Mount Evelyn	55-64	Married	1	798
Mount Evelyn	55-64	Never married		261
Mount Evelyn	65-74	Married	0	62
Mount Evelyn	65-74	Married	1	581
Mount Evelyn	65-74	Never married		242
Mount Evelyn	75-84	Married	0	18
Mount Evelyn	75-84	Married	1	252
Mount Evelyn	75-84	Never married		156
Mount Evelyn	85+	Married	1	32
Mount Evelyn	85+	Never married		48
Upwey - Tecoma	15-19	Married	0	9
Upwey - Tecoma	15-19	Never married		575
Upwey - Tecoma	20-24	Married	0	21
Upwey - Tecoma	20-24	Married	1	7
Upwey - Tecoma	20-24	Never married		449
Upwey - Tecoma	25-34	Married	0	303
Upwey - Tecoma	25-34	Married	1	314
Upwey - Tecoma	25-34	Never married		384
Upwey - Tecoma	35-44	Married	0	267
Upwey - Tecoma	35-44	Married	1	837
Upwey - Tecoma	35-44	Never married		234
Upwey - Tecoma	45-54	Married	0	212
Upwey - Tecoma	45-54	Married	1	905
Upwey - Tecoma	45-54	Never married		325
Upwey - Tecoma	55-64	Married	0	162
Upwey - Tecoma	55-64	Married	1	878
Upwey - Tecoma	55-64	Never married		308
Upwey - Tecoma	65-74	Married	0	39
Upwey - Tecoma	65-74	Married	1	583
Upwey - Tecoma	65-74	Never married		300
Upwey - Tecoma	75-84	Married	0	11
Upwey - Tecoma	75-84	Married	1	155
Upwey - Tecoma	75-84	Never married		147
Upwey - Tecoma	85+	Married	1	22
Upwey - Tecoma	85+	Never married		52
Wandin - Seville	15-19	Never married		473
Wandin - Seville	20-24	Married	0	50
Wandin - Seville	20-24	Married	1	9
Wandin - Seville	20-24	Never married		411
Wandin - Seville	25-34	Married	0	308
Wandin - Seville	25-34	Married	1	342
Wandin - Seville	25-34	Never married		284
Wandin - Seville	35-44	Married	0	150
Wandin - Seville	35-44	Married	1	588
Wandin - Seville	35-44	Never married		148
Wandin - Seville	45-54	Married	0	151
Wandin - Seville	45-54	Married	1	752
Wandin - Seville	45-54	Never married		194
Wandin - Seville	55-64	Married	0	78
Wandin - Seville	55-64	Married	1	744
Wandin - Seville	55-64	Never married		221
Wandin - Seville	65-74	Married	0	45
Wandin - Seville	65-74	Married	1	483
Wandin - Seville	65-74	Never married		148
Wandin - Seville	75-84	Married	0	8
Wandin - Seville	75-84	Married	1	240
Wandin - Seville	75-84	Never married		140
Wandin - Seville	85+	Married	1	28
Wandin - Seville	85+	Never married		59
Yarra Valley	15-19	Married	0	15
Yarra Valley	15-19	Never married		900
Yarra Valley	20-24	Married	0	155
Yarra Valley	20-24	Married	1	18
Yarra Valley	20-24	Never married		601
Yarra Valley	25-34	Married	0	627
Yarra Valley	25-34	Married	1	565
Yarra Valley	25-34	Never married		597
Yarra Valley	35-44	Married	0	342
Yarra Valley	35-44	Married	1	951
Yarra Valley	35-44	Never married		452
Yarra Valley	45-54	Married	0	375
Yarra Valley	45-54	Married	1	1090
Yarra Valley	45-54	Never married		681
Yarra Valley	55-64	Married	0	271
Yarra Valley	55-64	Married	1	1209
Yarra Valley	55-64	Never married		748
Yarra Valley	65-74	Married	0	106
Yarra Valley	65-74	Married	1	1025
Yarra Valley	65-74	Never married		631
Yarra Valley	75-84	Married	0	28
Yarra Valley	75-84	Married	1	416
Yarra Valley	75-84	Never married		348
Yarra Valley	85+	Married	0	3
Yarra Valley	85+	Married	1	74
Yarra Valley	85+	Never married		126
Emerald - Cockatoo	15-19	Married	0	4
Emerald - Cockatoo	15-19	Never married		1172
Emerald - Cockatoo	20-24	Married	0	71
Emerald - Cockatoo	20-24	Married	1	7
Emerald - Cockatoo	20-24	Never married		791
Emerald - Cockatoo	25-34	Married	0	525
Emerald - Cockatoo	25-34	Married	1	589
Emerald - Cockatoo	25-34	Never married		545
Emerald - Cockatoo	35-44	Married	0	406
Emerald - Cockatoo	35-44	Married	1	1502
Emerald - Cockatoo	35-44	Never married		333
Emerald - Cockatoo	45-54	Married	0	376
Emerald - Cockatoo	45-54	Married	1	1750
Emerald - Cockatoo	45-54	Never married		462
Emerald - Cockatoo	55-64	Married	0	255
