SA2_NAME21	CountryOfBirth	persons
Collaroy - Collaroy Plateau	AUS	9995
Collaroy - Collaroy Plateau	BGD	4
Collaroy - Collaroy Plateau	BIH	8
Collaroy - Collaroy Plateau	BRA	167
Collaroy - Collaroy Plateau	CAN	49
Collaroy - Collaroy Plateau	CHL	22
Collaroy - Collaroy Plateau	CHN	184
Collaroy - Collaroy Plateau	DEU	89
Collaroy - Collaroy Plateau	EGY	14
Collaroy - Collaroy Plateau	FJI	21
Collaroy - Collaroy Plateau	FRA	35
Collaroy - Collaroy Plateau	GBR	995
Collaroy - Collaroy Plateau	GRC	27
Collaroy - Collaroy Plateau	HKG	38
Collaroy - Collaroy Plateau	HRV	41
Collaroy - Collaroy Plateau	IDN	39
Collaroy - Collaroy Plateau	IND	43
Collaroy - Collaroy Plateau	IRL	84
Collaroy - Collaroy Plateau	IRN	20
Collaroy - Collaroy Plateau	IRQ	3
Collaroy - Collaroy Plateau	ITA	180
Collaroy - Collaroy Plateau	JPN	30
Collaroy - Collaroy Plateau	KHM	5
Collaroy - Collaroy Plateau	KOR	35
Collaroy - Collaroy Plateau	LBN	6
Collaroy - Collaroy Plateau	LKA	4
Collaroy - Collaroy Plateau	MKD	5
Collaroy - Collaroy Plateau	MLT	8
Collaroy - Collaroy Plateau	MMR	3
Collaroy - Collaroy Plateau	MUS	3
Collaroy - Collaroy Plateau	MYS	27
Collaroy - Collaroy Plateau	NLD	57
Collaroy - Collaroy Plateau	NPL	32
Collaroy - Collaroy Plateau	NZL	303
Collaroy - Collaroy Plateau	PAK	7
Collaroy - Collaroy Plateau	PHL	91
Collaroy - Collaroy Plateau	PNG	4
Collaroy - Collaroy Plateau	POL	19
Collaroy - Collaroy Plateau	SGP	24
Collaroy - Collaroy Plateau	THA	36
Collaroy - Collaroy Plateau	TUR	10
Collaroy - Collaroy Plateau	TWN	3
Collaroy - Collaroy Plateau	USA	101
Collaroy - Collaroy Plateau	VNM	17
Collaroy - Collaroy Plateau	WSM	3
Collaroy - Collaroy Plateau	ZAF	161
Collaroy - Collaroy Plateau	ZWE	11
Dee Why (South) - North Curl Curl		691
Dee Why (South) - North Curl Curl	AFG	8
Dee Why (South) - North Curl Curl	AUS	6005
Dee Why (South) - North Curl Curl	BIH	11
Dee Why (South) - North Curl Curl	BRA	196
Dee Why (South) - North Curl Curl	CAN	60
Dee Why (South) - North Curl Curl	CHL	11
Dee Why (South) - North Curl Curl	CHN	97
Dee Why (South) - North Curl Curl	DEU	70
Dee Why (South) - North Curl Curl	EGY	3
Dee Why (South) - North Curl Curl	FJI	7
Dee Why (South) - North Curl Curl	FRA	47
Dee Why (South) - North Curl Curl	GBR	784
Dee Why (South) - North Curl Curl	GRC	6
Dee Why (South) - North Curl Curl	HKG	17
Dee Why (South) - North Curl Curl	HRV	36
Dee Why (South) - North Curl Curl	IDN	20
Dee Why (South) - North Curl Curl	IND	87
Dee Why (South) - North Curl Curl	IRL	50
Dee Why (South) - North Curl Curl	IRN	11
Dee Why (South) - North Curl Curl	ITA	79
Dee Why (South) - North Curl Curl	JPN	22
Dee Why (South) - North Curl Curl	KHM	3
Dee Why (South) - North Curl Curl	KOR	18
Dee Why (South) - North Curl Curl	LBN	8
Dee Why (South) - North Curl Curl	MYS	29
Dee Why (South) - North Curl Curl	NLD	41
Dee Why (South) - North Curl Curl	NPL	75
Dee Why (South) - North Curl Curl	NZL	193
Dee Why (South) - North Curl Curl	PAK	5
Dee Why (South) - North Curl Curl	PHL	39
Dee Why (South) - North Curl Curl	PNG	5
Dee Why (South) - North Curl Curl	POL	30
Dee Why (South) - North Curl Curl	SGP	33
Dee Why (South) - North Curl Curl	THA	46
Dee Why (South) - North Curl Curl	TUR	9
Dee Why (South) - North Curl Curl	TWN	6
Dee Why (South) - North Curl Curl	USA	108
Dee Why (South) - North Curl Curl	VNM	21
Dee Why (South) - North Curl Curl	ZAF	120
Dee Why (South) - North Curl Curl	ZWE	22
Dee Why - North		1707
Dee Why - North	AUS	8706
Dee Why - North	BGD	41
Dee Why - North	BIH	56
Dee Why - North	BRA	824
Dee Why - North	CAN	79
Dee Why - North	CHL	37
Dee Why - North	CHN	773
Dee Why - North	DEU	123
Dee Why - North	EGY	25
Dee Why - North	FJI	32
Dee Why - North	FRA	78
Dee Why - North	GBR	1132
Dee Why - North	GRC	11
Dee Why - North	HKG	54
Dee Why - North	HRV	86
Dee Why - North	IDN	114
Dee Why - North	IND	668
Dee Why - North	IRL	89
Dee Why - North	IRN	72
Dee Why - North	IRQ	4
Dee Why - North	ITA	213
Dee Why - North	JPN	92
Dee Why - North	KHM	7
Dee Why - North	KOR	140
Dee Why - North	LBN	23
Dee Why - North	LKA	10
Dee Why - North	MKD	10
Dee Why - North	MLT	8
Dee Why - North	MMR	4
Dee Why - North	MUS	12
Dee Why - North	MYS	63
Dee Why - North	NLD	67
Dee Why - North	NPL	680
Dee Why - North	NZL	450
Dee Why - North	PAK	24
Dee Why - North	PHL	494
Dee Why - North	PNG	9
Dee Why - North	POL	94
Dee Why - North	SGP	28
Dee Why - North	THA	176
Dee Why - North	TUR	46
Dee Why - North	TWN	12
Dee Why - North	USA	139
Dee Why - North	VNM	77
Dee Why - North	WSM	10
Dee Why - North	ZAF	211
Dee Why - North	ZWE	14
Frenchs Forest - Oxford Falls		865
Frenchs Forest - Oxford Falls	AFG	3
Frenchs Forest - Oxford Falls	AUS	11845
Frenchs Forest - Oxford Falls	BGD	3
Frenchs Forest - Oxford Falls	BIH	8
Frenchs Forest - Oxford Falls	BRA	64
Frenchs Forest - Oxford Falls	CAN	71
Frenchs Forest - Oxford Falls	CHL	19
Frenchs Forest - Oxford Falls	CHN	357
Frenchs Forest - Oxford Falls	DEU	125
Frenchs Forest - Oxford Falls	EGY	47
Frenchs Forest - Oxford Falls	FJI	20
Frenchs Forest - Oxford Falls	FRA	82
Frenchs Forest - Oxford Falls	GBR	1498
Frenchs Forest - Oxford Falls	GRC	20
Frenchs Forest - Oxford Falls	HKG	125
Frenchs Forest - Oxford Falls	HRV	33
Frenchs Forest - Oxford Falls	IDN	23
Frenchs Forest - Oxford Falls	IND	145
Frenchs Forest - Oxford Falls	IRL	100
Frenchs Forest - Oxford Falls	IRN	129
Frenchs Forest - Oxford Falls	IRQ	5
Frenchs Forest - Oxford Falls	ITA	93
Frenchs Forest - Oxford Falls	JPN	69
Frenchs Forest - Oxford Falls	KOR	51
Frenchs Forest - Oxford Falls	LBN	34
Frenchs Forest - Oxford Falls	LKA	9
Frenchs Forest - Oxford Falls	MKD	5
Frenchs Forest - Oxford Falls	MLT	5
Frenchs Forest - Oxford Falls	MUS	6
Frenchs Forest - Oxford Falls	MYS	88
Frenchs Forest - Oxford Falls	NLD	53
Frenchs Forest - Oxford Falls	NPL	12
Frenchs Forest - Oxford Falls	NZL	370
Frenchs Forest - Oxford Falls	PAK	7
Frenchs Forest - Oxford Falls	PHL	82
Frenchs Forest - Oxford Falls	PNG	22
Frenchs Forest - Oxford Falls	POL	29
Frenchs Forest - Oxford Falls	SGP	49
Frenchs Forest - Oxford Falls	THA	42
Frenchs Forest - Oxford Falls	TUR	26
Frenchs Forest - Oxford Falls	TWN	18
Frenchs Forest - Oxford Falls	USA	141
Frenchs Forest - Oxford Falls	VNM	37
Frenchs Forest - Oxford Falls	ZAF	313
Frenchs Forest - Oxford Falls	ZWE	25
Narrabeen - Wheeler Heights		723
Narrabeen - Wheeler Heights	AUS	8108
Narrabeen - Wheeler Heights	BGD	5
Narrabeen - Wheeler Heights	BIH	8
Narrabeen - Wheeler Heights	BRA	196
Narrabeen - Wheeler Heights	CAN	51
Narrabeen - Wheeler Heights	CHL	10
Narrabeen - Wheeler Heights	CHN	43
Narrabeen - Wheeler Heights	DEU	81
Narrabeen - Wheeler Heights	EGY	11
Narrabeen - Wheeler Heights	FJI	16
Narrabeen - Wheeler Heights	FRA	37
Narrabeen - Wheeler Heights	GBR	900
Narrabeen - Wheeler Heights	GRC	7
Narrabeen - Wheeler Heights	HKG	20
Narrabeen - Wheeler Heights	HRV	31
Narrabeen - Wheeler Heights	IDN	21
Narrabeen - Wheeler Heights	IND	43
Narrabeen - Wheeler Heights	IRL	68
Narrabeen - Wheeler Heights	IRN	14
Narrabeen - Wheeler Heights	ITA	56
Narrabeen - Wheeler Heights	JPN	18
Narrabeen - Wheeler Heights	KOR	24
Narrabeen - Wheeler Heights	LBN	6
Narrabeen - Wheeler Heights	LKA	5
Narrabeen - Wheeler Heights	MLT	6
Narrabeen - Wheeler Heights	MUS	7
Narrabeen - Wheeler Heights	MYS	8
Narrabeen - Wheeler Heights	NLD	67
Narrabeen - Wheeler Heights	NPL	23
Narrabeen - Wheeler Heights	NZL	227
Narrabeen - Wheeler Heights	PAK	8
Narrabeen - Wheeler Heights	PHL	49
Narrabeen - Wheeler Heights	PNG	18
Narrabeen - Wheeler Heights	POL	22
Narrabeen - Wheeler Heights	SGP	18
Narrabeen - Wheeler Heights	THA	21
Narrabeen - Wheeler Heights	TWN	3
Narrabeen - Wheeler Heights	USA	76
Narrabeen - Wheeler Heights	VNM	9
Narrabeen - Wheeler Heights	WSM	3
Narrabeen - Wheeler Heights	ZAF	151
Narrabeen - Wheeler Heights	ZWE	13
Camden - Ellis Lane		621
Camden - Ellis Lane	AUS	11099
Camden - Ellis Lane	BGD	6
Camden - Ellis Lane	BIH	5
Camden - Ellis Lane	BRA	3
Camden - Ellis Lane	CAN	12
Camden - Ellis Lane	CHL	14
Camden - Ellis Lane	CHN	23
Camden - Ellis Lane	DEU	61
Camden - Ellis Lane	EGY	13
Camden - Ellis Lane	FJI	18
Camden - Ellis Lane	GBR	705
Camden - Ellis Lane	GRC	16
Camden - Ellis Lane	HKG	11
Camden - Ellis Lane	HRV	23
Camden - Ellis Lane	IDN	9
Camden - Ellis Lane	IND	26
Camden - Ellis Lane	IRL	62
Camden - Ellis Lane	IRN	7
Camden - Ellis Lane	ITA	79
Camden - Ellis Lane	JPN	9
Camden - Ellis Lane	KHM	3
Camden - Ellis Lane	KOR	14
Camden - Ellis Lane	LBN	11
Camden - Ellis Lane	LKA	3
Camden - Ellis Lane	MKD	10
Camden - Ellis Lane	MLT	45
Camden - Ellis Lane	MUS	7
Camden - Ellis Lane	MYS	17
Camden - Ellis Lane	NLD	24
Camden - Ellis Lane	NZL	145
Camden - Ellis Lane	PHL	35
Camden - Ellis Lane	PNG	9
Camden - Ellis Lane	POL	31
Camden - Ellis Lane	SGP	6
Camden - Ellis Lane	THA	19
Camden - Ellis Lane	USA	36
Camden - Ellis Lane	VNM	7
Camden - Ellis Lane	WSM	9
Camden - Ellis Lane	ZAF	43
Camden - Ellis Lane	ZWE	9
Currans Hill		315
Currans Hill	AFG	3
Currans Hill	AUS	5037
Currans Hill	BGD	23
Currans Hill	BIH	6
Currans Hill	BRA	6
Currans Hill	CHL	47
Currans Hill	CHN	38
Currans Hill	DEU	15
Currans Hill	EGY	7
Currans Hill	FJI	49
Currans Hill	FRA	3
Currans Hill	GBR	165
Currans Hill	GRC	8
Currans Hill	HKG	7
Currans Hill	HRV	10
Currans Hill	IDN	7
Currans Hill	IND	67
Currans Hill	IRL	17
Currans Hill	IRN	9
Currans Hill	IRQ	43
Currans Hill	ITA	14
Currans Hill	JPN	3
Currans Hill	KHM	7
Currans Hill	KOR	4
Currans Hill	LBN	19
Currans Hill	LKA	21
Currans Hill	MKD	5
Currans Hill	MLT	16
Currans Hill	MUS	3
Currans Hill	MYS	8
Currans Hill	NLD	10
Currans Hill	NPL	16
Currans Hill	NZL	132
Currans Hill	PAK	28
Currans Hill	PHL	101
Currans Hill	POL	6
Currans Hill	THA	34
Currans Hill	TUR	4
Currans Hill	TWN	3
Currans Hill	USA	15
Currans Hill	VNM	31
Currans Hill	WSM	48
Currans Hill	ZAF	21
Currans Hill	ZWE	19
Elderslie - Narellan		671
Elderslie - Narellan	AFG	8
Elderslie - Narellan	AUS	11486
Elderslie - Narellan	BGD	3
Elderslie - Narellan	BIH	8
Elderslie - Narellan	BRA	14
Elderslie - Narellan	CAN	25
Elderslie - Narellan	CHL	34
Elderslie - Narellan	CHN	62
Elderslie - Narellan	DEU	43
Elderslie - Narellan	EGY	21
Elderslie - Narellan	FJI	56
Elderslie - Narellan	FRA	3
Elderslie - Narellan	GBR	519
Elderslie - Narellan	GRC	16
Elderslie - Narellan	HKG	7
Elderslie - Narellan	HRV	25
Elderslie - Narellan	IDN	15
Elderslie - Narellan	IND	97
Elderslie - Narellan	IRL	55
Elderslie - Narellan	IRN	10
Elderslie - Narellan	IRQ	48
Elderslie - Narellan	ITA	75
Elderslie - Narellan	KHM	9
Elderslie - Narellan	KOR	8
Elderslie - Narellan	LBN	31
Elderslie - Narellan	LKA	29
Elderslie - Narellan	MKD	6
Elderslie - Narellan	MLT	37
Elderslie - Narellan	MUS	22
Elderslie - Narellan	MYS	25
Elderslie - Narellan	NLD	19
Elderslie - Narellan	NPL	17
Elderslie - Narellan	NZL	142
Elderslie - Narellan	PAK	18
Elderslie - Narellan	PHL	87
Elderslie - Narellan	PNG	6
Elderslie - Narellan	POL	12
Elderslie - Narellan	SGP	9
Elderslie - Narellan	THA	26
Elderslie - Narellan	TUR	12
Elderslie - Narellan	TWN	6
Elderslie - Narellan	USA	32
Elderslie - Narellan	VNM	26
Elderslie - Narellan	WSM	24
Elderslie - Narellan	ZAF	60
Elderslie - Narellan	ZWE	20
Harrington Park		522
Harrington Park	AFG	40
Harrington Park	AUS	8742
Harrington Park	BGD	19
Harrington Park	BIH	14
Harrington Park	BRA	4
Harrington Park	CAN	10
Harrington Park	CHL	40
Harrington Park	CHN	104
Harrington Park	DEU	27
Harrington Park	EGY	37
Harrington Park	FJI	63
Harrington Park	GBR	398
Harrington Park	GRC	13
Harrington Park	HKG	14
Harrington Park	HRV	46
Harrington Park	IDN	13
Harrington Park	IND	151
Harrington Park	IRL	47
Harrington Park	IRN	12
Harrington Park	IRQ	62
Harrington Park	ITA	97
Harrington Park	JPN	3
Harrington Park	KHM	17
Harrington Park	LBN	52
Harrington Park	LKA	55
Harrington Park	MKD	24
Harrington Park	MLT	31
Harrington Park	MUS	19
Harrington Park	MYS	29
Harrington Park	NLD	14
Harrington Park	NPL	6
Harrington Park	NZL	130
Harrington Park	PAK	37
Harrington Park	PHL	79
Harrington Park	PNG	4
Harrington Park	POL	31
Harrington Park	SGP	4
Harrington Park	THA	20
Harrington Park	TUR	10
Harrington Park	TWN	17
Harrington Park	USA	15
Harrington Park	VNM	28
Harrington Park	WSM	25
Harrington Park	ZAF	85
Harrington Park	ZWE	24
Mount Annan		934
Mount Annan	AFG	26
Mount Annan	AUS	15213
Mount Annan	BGD	36
Mount Annan	BIH	23
Mount Annan	BRA	8
Mount Annan	CAN	21
Mount Annan	CHL	67
Mount Annan	CHN	110
Mount Annan	DEU	47
Mount Annan	EGY	55
Mount Annan	FJI	120
Mount Annan	FRA	14
Mount Annan	GBR	634
Mount Annan	GRC	27
Mount Annan	HKG	25
Mount Annan	HRV	47
Mount Annan	IDN	37
Mount Annan	IND	185
Mount Annan	IRL	54
Mount Annan	IRN	24
Mount Annan	IRQ	87
Mount Annan	ITA	66
Mount Annan	JPN	5
Mount Annan	KHM	16
Mount Annan	KOR	17
Mount Annan	LBN	35
Mount Annan	LKA	31
Mount Annan	MKD	15
Mount Annan	MLT	56
Mount Annan	MMR	11
Mount Annan	MUS	30
Mount Annan	MYS	31
Mount Annan	NLD	18
Mount Annan	NPL	21
Mount Annan	NZL	284
Mount Annan	PAK	52
Mount Annan	PHL	185
Mount Annan	PNG	6
Mount Annan	POL	42
Mount Annan	SGP	14
Mount Annan	THA	51
Mount Annan	TUR	10
Mount Annan	TWN	9
Mount Annan	USA	39
Mount Annan	VNM	53
Mount Annan	WSM	21
Mount Annan	ZAF	108
Mount Annan	ZWE	22
Spring Farm		428
Spring Farm	AFG	9
Spring Farm	AUS	7755
Spring Farm	BGD	31
Spring Farm	BIH	15
Spring Farm	CAN	9
Spring Farm	CHL	32
Spring Farm	CHN	29
Spring Farm	DEU	18
Spring Farm	EGY	4
Spring Farm	FJI	81
Spring Farm	FRA	4
Spring Farm	GBR	209
Spring Farm	GRC	5
Spring Farm	HKG	6
Spring Farm	HRV	16
Spring Farm	IDN	13
Spring Farm	IND	185
Spring Farm	IRL	28
Spring Farm	IRN	15
Spring Farm	IRQ	34
Spring Farm	ITA	23
Spring Farm	KHM	10
Spring Farm	KOR	4
Spring Farm	LBN	19
Spring Farm	LKA	10
Spring Farm	MLT	19
Spring Farm	MMR	6
Spring Farm	MUS	17
Spring Farm	MYS	14
Spring Farm	NLD	9
Spring Farm	NPL	22
Spring Farm	NZL	127
Spring Farm	PAK	33
Spring Farm	PHL	88
Spring Farm	PNG	4
Spring Farm	POL	30
Spring Farm	SGP	7
Spring Farm	THA	27
Spring Farm	TUR	8
Spring Farm	TWN	4
Spring Farm	USA	21
Spring Farm	VNM	28
Spring Farm	WSM	9
Spring Farm	ZAF	54
Spring Farm	ZWE	37
Bradbury - Wedderburn		1799
Bradbury - Wedderburn	AFG	34
Bradbury - Wedderburn	AUS	14098
Bradbury - Wedderburn	BGD	238
Bradbury - Wedderburn	BIH	25
Bradbury - Wedderburn	BRA	5
Bradbury - Wedderburn	CAN	10
Bradbury - Wedderburn	CHL	94
Bradbury - Wedderburn	CHN	112
Bradbury - Wedderburn	DEU	36
Bradbury - Wedderburn	EGY	67
Bradbury - Wedderburn	FJI	207
Bradbury - Wedderburn	FRA	12
Bradbury - Wedderburn	GBR	528
Bradbury - Wedderburn	GRC	31
Bradbury - Wedderburn	HKG	26
Bradbury - Wedderburn	HRV	36
Bradbury - Wedderburn	IDN	55
Bradbury - Wedderburn	IND	270
Bradbury - Wedderburn	IRL	31
Bradbury - Wedderburn	IRN	30
Bradbury - Wedderburn	IRQ	116
Bradbury - Wedderburn	ITA	40
Bradbury - Wedderburn	JPN	18
Bradbury - Wedderburn	KHM	27
Bradbury - Wedderburn	KOR	20
Bradbury - Wedderburn	LBN	182
Bradbury - Wedderburn	LKA	31
Bradbury - Wedderburn	MKD	12
Bradbury - Wedderburn	MLT	29
Bradbury - Wedderburn	MMR	10
Bradbury - Wedderburn	MUS	29
Bradbury - Wedderburn	MYS	26
Bradbury - Wedderburn	NLD	33
Bradbury - Wedderburn	NPL	106
Bradbury - Wedderburn	NZL	519
Bradbury - Wedderburn	PAK	106
Bradbury - Wedderburn	PHL	306
Bradbury - Wedderburn	PNG	23
Bradbury - Wedderburn	POL	46
Bradbury - Wedderburn	SGP	11
Bradbury - Wedderburn	THA	72
Bradbury - Wedderburn	TUR	16
Bradbury - Wedderburn	USA	32
Bradbury - Wedderburn	VNM	105
Bradbury - Wedderburn	WSM	228
Bradbury - Wedderburn	ZAF	98
Bradbury - Wedderburn	ZWE	31
Campbelltown - Woodbine		2378
Campbelltown - Woodbine	AFG	66
Campbelltown - Woodbine	AUS	12722
Campbelltown - Woodbine	BGD	394
Campbelltown - Woodbine	BIH	46
Campbelltown - Woodbine	BRA	18
Campbelltown - Woodbine	CAN	10
Campbelltown - Woodbine	CHL	84
Campbelltown - Woodbine	CHN	283
Campbelltown - Woodbine	DEU	65
Campbelltown - Woodbine	EGY	83
Campbelltown - Woodbine	FJI	307
Campbelltown - Woodbine	FRA	11
Campbelltown - Woodbine	GBR	608
Campbelltown - Woodbine	GRC	35
Campbelltown - Woodbine	HKG	58
Campbelltown - Woodbine	HRV	39
Campbelltown - Woodbine	IDN	133
Campbelltown - Woodbine	IND	804
Campbelltown - Woodbine	IRL	41
Campbelltown - Woodbine	IRN	67
Campbelltown - Woodbine	IRQ	191
Campbelltown - Woodbine	ITA	58
Campbelltown - Woodbine	JPN	10
Campbelltown - Woodbine	KHM	36
Campbelltown - Woodbine	KOR	34
Campbelltown - Woodbine	LBN	167
Campbelltown - Woodbine	LKA	210
Campbelltown - Woodbine	MKD	31
Campbelltown - Woodbine	MLT	29
Campbelltown - Woodbine	MMR	19
Campbelltown - Woodbine	MUS	50
Campbelltown - Woodbine	MYS	89
Campbelltown - Woodbine	NLD	31
Campbelltown - Woodbine	NPL	295
Campbelltown - Woodbine	NZL	615
Campbelltown - Woodbine	PAK	269
Campbelltown - Woodbine	PHL	869
Campbelltown - Woodbine	PNG	19
Campbelltown - Woodbine	POL	56
Campbelltown - Woodbine	SGP	28
Campbelltown - Woodbine	THA	131
Campbelltown - Woodbine	TUR	15
Campbelltown - Woodbine	TWN	22
Campbelltown - Woodbine	USA	56
Campbelltown - Woodbine	VNM	104
Campbelltown - Woodbine	WSM	196
Campbelltown - Woodbine	ZAF	148
Campbelltown - Woodbine	ZWE	29
Claymore - Eagle Vale - Raby		2046
Claymore - Eagle Vale - Raby	AFG	35
Claymore - Eagle Vale - Raby	AUS	13465
Claymore - Eagle Vale - Raby	BGD	295
Claymore - Eagle Vale - Raby	BIH	24
Claymore - Eagle Vale - Raby	BRA	16
Claymore - Eagle Vale - Raby	CAN	14
Claymore - Eagle Vale - Raby	CHL	103
Claymore - Eagle Vale - Raby	CHN	76
Claymore - Eagle Vale - Raby	DEU	48
Claymore - Eagle Vale - Raby	EGY	88
Claymore - Eagle Vale - Raby	FJI	302
Claymore - Eagle Vale - Raby	FRA	4
Claymore - Eagle Vale - Raby	GBR	478
Claymore - Eagle Vale - Raby	GRC	28
Claymore - Eagle Vale - Raby	HKG	36
Claymore - Eagle Vale - Raby	HRV	49
Claymore - Eagle Vale - Raby	IDN	53
Claymore - Eagle Vale - Raby	IND	345
Claymore - Eagle Vale - Raby	IRL	33
Claymore - Eagle Vale - Raby	IRN	41
Claymore - Eagle Vale - Raby	IRQ	196
Claymore - Eagle Vale - Raby	ITA	65
Claymore - Eagle Vale - Raby	JPN	8
Claymore - Eagle Vale - Raby	KHM	19
Claymore - Eagle Vale - Raby	KOR	6
Claymore - Eagle Vale - Raby	LBN	261
Claymore - Eagle Vale - Raby	LKA	33
Claymore - Eagle Vale - Raby	MKD	25
Claymore - Eagle Vale - Raby	MLT	34
Claymore - Eagle Vale - Raby	MMR	18
Claymore - Eagle Vale - Raby	MUS	72
Claymore - Eagle Vale - Raby	MYS	53
Claymore - Eagle Vale - Raby	NLD	23
Claymore - Eagle Vale - Raby	NPL	79
Claymore - Eagle Vale - Raby	NZL	479
Claymore - Eagle Vale - Raby	PAK	124
Claymore - Eagle Vale - Raby	PHL	416
Claymore - Eagle Vale - Raby	PNG	6
Claymore - Eagle Vale - Raby	POL	56
Claymore - Eagle Vale - Raby	SGP	20
Claymore - Eagle Vale - Raby	THA	90
Claymore - Eagle Vale - Raby	TUR	22
Claymore - Eagle Vale - Raby	TWN	8
Claymore - Eagle Vale - Raby	USA	42
Claymore - Eagle Vale - Raby	VNM	119
Claymore - Eagle Vale - Raby	WSM	242
Claymore - Eagle Vale - Raby	ZAF	125
Claymore - Eagle Vale - Raby	ZWE	19
Leumeah - Minto Heights		1417
Leumeah - Minto Heights	AFG	8
Leumeah - Minto Heights	AUS	11170
Leumeah - Minto Heights	BGD	284
Leumeah - Minto Heights	BIH	10
Leumeah - Minto Heights	BRA	8
Leumeah - Minto Heights	CAN	7
Leumeah - Minto Heights	CHL	59
Leumeah - Minto Heights	CHN	132
Leumeah - Minto Heights	DEU	57
Leumeah - Minto Heights	EGY	79
Leumeah - Minto Heights	FJI	166
Leumeah - Minto Heights	FRA	12
Leumeah - Minto Heights	GBR	573
Leumeah - Minto Heights	GRC	43
Leumeah - Minto Heights	HKG	13
Leumeah - Minto Heights	HRV	48
Leumeah - Minto Heights	IDN	73
Leumeah - Minto Heights	IND	338
Leumeah - Minto Heights	IRL	42
Leumeah - Minto Heights	IRN	27
Leumeah - Minto Heights	IRQ	79
Leumeah - Minto Heights	ITA	38
Leumeah - Minto Heights	JPN	10
Leumeah - Minto Heights	KHM	20
Leumeah - Minto Heights	KOR	17
Leumeah - Minto Heights	LBN	101
Leumeah - Minto Heights	LKA	34
Leumeah - Minto Heights	MKD	22
Leumeah - Minto Heights	MLT	22
Leumeah - Minto Heights	MMR	28
Leumeah - Minto Heights	MUS	26
Leumeah - Minto Heights	MYS	57
Leumeah - Minto Heights	NLD	15
Leumeah - Minto Heights	NPL	278
Leumeah - Minto Heights	NZL	397
Leumeah - Minto Heights	PAK	95
Leumeah - Minto Heights	PHL	384
Leumeah - Minto Heights	PNG	15
Leumeah - Minto Heights	POL	36
Leumeah - Minto Heights	SGP	13
Leumeah - Minto Heights	THA	81
Leumeah - Minto Heights	TWN	11
Leumeah - Minto Heights	USA	31
Leumeah - Minto Heights	VNM	94
Leumeah - Minto Heights	WSM	172
Leumeah - Minto Heights	ZAF	83
Leumeah - Minto Heights	ZWE	8
Minto - St Andrews		1869
Minto - St Andrews	AFG	60
Minto - St Andrews	AUS	11473
Minto - St Andrews	BGD	1316
Minto - St Andrews	BIH	28
Minto - St Andrews	CAN	11
Minto - St Andrews	CHL	94
Minto - St Andrews	CHN	146
Minto - St Andrews	DEU	44
Minto - St Andrews	EGY	127
Minto - St Andrews	FJI	576
Minto - St Andrews	FRA	15
Minto - St Andrews	GBR	417
Minto - St Andrews	GRC	25
Minto - St Andrews	HKG	17
Minto - St Andrews	HRV	42
Minto - St Andrews	IDN	59
Minto - St Andrews	IND	985
Minto - St Andrews	IRL	33
Minto - St Andrews	IRN	15
Minto - St Andrews	IRQ	144
Minto - St Andrews	ITA	55
Minto - St Andrews	JPN	12
Minto - St Andrews	KHM	108
Minto - St Andrews	KOR	18
Minto - St Andrews	LBN	212
Minto - St Andrews	LKA	95
Minto - St Andrews	MKD	18
Minto - St Andrews	MLT	37
Minto - St Andrews	MMR	18
Minto - St Andrews	MUS	73
Minto - St Andrews	MYS	41
Minto - St Andrews	NLD	22
Minto - St Andrews	NPL	701
Minto - St Andrews	NZL	595
Minto - St Andrews	PAK	331
Minto - St Andrews	PHL	762
Minto - St Andrews	PNG	14
Minto - St Andrews	POL	50
Minto - St Andrews	SGP	18
Minto - St Andrews	THA	107
Minto - St Andrews	TUR	15
Minto - St Andrews	TWN	4
Minto - St Andrews	USA	44
Minto - St Andrews	VNM	100
Minto - St Andrews	WSM	282
Minto - St Andrews	ZAF	109
Minto - St Andrews	ZWE	16
Rosemeadow - Glen Alpine		2224
Rosemeadow - Glen Alpine	AFG	53
Rosemeadow - Glen Alpine	AUS	14368
Rosemeadow - Glen Alpine	BGD	57
Rosemeadow - Glen Alpine	BIH	23
Rosemeadow - Glen Alpine	BRA	8
Rosemeadow - Glen Alpine	CAN	23
Rosemeadow - Glen Alpine	CHL	178
Rosemeadow - Glen Alpine	CHN	144
Rosemeadow - Glen Alpine	DEU	49
Rosemeadow - Glen Alpine	EGY	92
Rosemeadow - Glen Alpine	FJI	202
Rosemeadow - Glen Alpine	FRA	18
Rosemeadow - Glen Alpine	GBR	691
Rosemeadow - Glen Alpine	GRC	48
Rosemeadow - Glen Alpine	HKG	26
Rosemeadow - Glen Alpine	HRV	42
Rosemeadow - Glen Alpine	IDN	80
Rosemeadow - Glen Alpine	IND	318
Rosemeadow - Glen Alpine	IRL	32
Rosemeadow - Glen Alpine	IRN	36
Rosemeadow - Glen Alpine	IRQ	119
Rosemeadow - Glen Alpine	ITA	70
Rosemeadow - Glen Alpine	JPN	14
Rosemeadow - Glen Alpine	KHM	101
Rosemeadow - Glen Alpine	KOR	17
Rosemeadow - Glen Alpine	LBN	112
Rosemeadow - Glen Alpine	LKA	76
Rosemeadow - Glen Alpine	MKD	40
Rosemeadow - Glen Alpine	MLT	27
Rosemeadow - Glen Alpine	MMR	9
Rosemeadow - Glen Alpine	MUS	41
Rosemeadow - Glen Alpine	MYS	52
Rosemeadow - Glen Alpine	NLD	18
Rosemeadow - Glen Alpine	NPL	35
