SA2_NAME21	BornAust	Sex	persons
Ingle Farm	1	M	5026
Para Hills	0	F	2343
Para Hills	0	M	2287
Para Hills	1	F	4917
Para Hills	1	M	5060
Parafield	0	M	6
Parafield	1	M	10
Parafield Gardens	0	F	3804
Parafield Gardens	0	M	3748
Parafield Gardens	1	F	5059
Parafield Gardens	1	M	5154
Paralowie	0	F	2734
Paralowie	0	M	2621
Paralowie	1	F	5776
Paralowie	1	M	5971
Salisbury	0	F	3727
Salisbury	0	M	3592
Salisbury	1	F	5051
Salisbury	1	M	5167
Salisbury East	0	F	2656
Salisbury East	0	M	2408
Salisbury East	1	F	6323
Salisbury East	1	M	6380
Salisbury North	0	F	2744
Salisbury North	0	M	2559
Salisbury North	1	F	6016
Salisbury North	1	M	6169
Mawson Lakes - Globe Derby Park	0	F	2862
Mawson Lakes - Globe Derby Park	0	M	2913
Mawson Lakes - Globe Derby Park	1	F	3819
Mawson Lakes - Globe Derby Park	1	M	3945
Pooraka - Cavan	0	F	1582
Pooraka - Cavan	0	M	1493
Pooraka - Cavan	1	F	2329
Pooraka - Cavan	1	M	2333
Golden Grove	0	F	1362
Golden Grove	0	M	1142
Golden Grove	1	F	4015
Golden Grove	1	M	3660
Greenwith	0	F	913
Greenwith	0	M	783
Greenwith	1	F	3669
Greenwith	1	M	3522
Highbury - Dernancourt	0	F	1391
Highbury - Dernancourt	0	M	1388
Highbury - Dernancourt	1	F	3986
Highbury - Dernancourt	1	M	4020
Hope Valley - Modbury	0	F	2919
Hope Valley - Modbury	0	M	2782
Hope Valley - Modbury	1	F	5751
Hope Valley - Modbury	1	M	5374
Modbury Heights	0	F	2594
Modbury Heights	0	M	2446
Modbury Heights	1	F	6931
Modbury Heights	1	M	6830
Redwood Park	0	F	1517
Redwood Park	0	M	1480
Redwood Park	1	F	6467
Redwood Park	1	M	6459
St Agnes - Ridgehaven	0	F	1581
St Agnes - Ridgehaven	0	M	1401
St Agnes - Ridgehaven	1	F	4922
St Agnes - Ridgehaven	1	M	4908
Brighton (SA)	0	F	1831
Brighton (SA)	0	M	1666
Brighton (SA)	1	F	5805
Brighton (SA)	1	M	5341
Glenelg (SA)	0	F	2619
Glenelg (SA)	0	M	2301
Glenelg (SA)	1	F	7806
Glenelg (SA)	1	M	7173
Edwardstown	0	F	2429
Edwardstown	0	M	2262
Edwardstown	1	F	4787
Edwardstown	1	M	4593
Hallett Cove	0	F	2131
Hallett Cove	0	M	2018
Hallett Cove	1	F	4155
Hallett Cove	1	M	4065
Marino - Seaview Downs	0	F	1242
Marino - Seaview Downs	0	M	1182
Marino - Seaview Downs	1	F	3560
Marino - Seaview Downs	1	M	3469
Mitchell Park	0	F	2867
Mitchell Park	0	M	2507
Mitchell Park	1	F	5398
Mitchell Park	1	M	5005
Morphettville	0	F	2218
Morphettville	0	M	1994
Morphettville	1	F	6255
Morphettville	1	M	5650
Sheidow Park - Trott Park	0	F	1235
Sheidow Park - Trott Park	0	M	1102
Sheidow Park - Trott Park	1	F	3901
Sheidow Park - Trott Park	1	M	3802
Warradale	0	F	2586
Warradale	0	M	2192
Warradale	1	F	5843
Warradale	1	M	5047
Belair	0	F	531
Belair	0	M	539
Belair	1	F	1847
Belair	1	M	1824
Bellevue Heights	0	F	1206
Bellevue Heights	0	M	1079
Bellevue Heights	1	F	2562
Bellevue Heights	1	M	2454
Blackwood	0	F	1462
Blackwood	0	M	1363
Blackwood	1	F	5063
Blackwood	1	M	4879
Colonel Light Gardens	0	F	1635
Colonel Light Gardens	0	M	1496
Colonel Light Gardens	1	F	6363
Colonel Light Gardens	1	M	6034
Mitcham (SA)	0	F	1904
Mitcham (SA)	0	M	1657
Mitcham (SA)	1	F	6525
Mitcham (SA)	1	M	6130
Panorama	0	F	1280
Panorama	0	M	1244
Panorama	1	F	2911
Panorama	1	M	2768
Aberfoyle Park	0	F	1359
Aberfoyle Park	0	M	1247
Aberfoyle Park	1	F	4616
Aberfoyle Park	1	M	4441
Aldinga	0	F	1633
Aldinga	0	M	1468
Aldinga	1	F	6179
Aldinga	1	M	5749
Christie Downs	0	F	1037
Christie Downs	0	M	881
Christie Downs	1	F	3322
Christie Downs	1	M	3379
Christies Beach	0	F	1368
Christies Beach	0	M	1283
Christies Beach	1	F	4073
Christies Beach	1	M	3827
Clarendon	0	F	222
Clarendon	0	M	240
Clarendon	1	F	1061
Clarendon	1	M	1070
Coromandel Valley	0	F	429
Coromandel Valley	0	M	419
Coromandel Valley	1	F	1768
Coromandel Valley	1	M	1766
Flagstaff Hill	0	F	1563
Flagstaff Hill	0	M	1463
Flagstaff Hill	1	F	3720
Flagstaff Hill	1	M	3828
Hackham - Onkaparinga Hills	0	F	645
Hackham - Onkaparinga Hills	0	M	612
Hackham - Onkaparinga Hills	1	F	2698
Hackham - Onkaparinga Hills	1	M	2638
Hackham West - Huntfield Heights	0	F	746
Hackham West - Huntfield Heights	0	M	605
Hackham West - Huntfield Heights	1	F	2928
Hackham West - Huntfield Heights	1	M	2969
Happy Valley	0	F	1403
Happy Valley	0	M	1194
Happy Valley	1	F	5577
Happy Valley	1	M	5348
Lonsdale	0	M	7
Lonsdale	1	F	5
Lonsdale	1	M	11
McLaren Vale	0	F	894
McLaren Vale	0	M	791
McLaren Vale	1	F	2661
McLaren Vale	1	M	2671
Morphett Vale - East	0	F	1525
Morphett Vale - East	0	M	1330
Morphett Vale - East	1	F	5315
Morphett Vale - East	1	M	5127
Morphett Vale - West	0	F	1113
Morphett Vale - West	0	M	957
Morphett Vale - West	1	F	3699
Morphett Vale - West	1	M	3817
Reynella	0	F	1085
Reynella	0	M	971
Reynella	1	F	3975
Reynella	1	M	3892
Willunga	0	F	365
Willunga	0	M	343
Willunga	1	F	1352
Willunga	1	M	1370
Woodcroft	0	F	1312
Woodcroft	0	M	1130
Woodcroft	1	F	4573
Woodcroft	1	M	4306
Seaford - Seaford Meadows	0	F	1626
Seaford - Seaford Meadows	0	M	1438
Seaford - Seaford Meadows	1	F	5376
Seaford - Seaford Meadows	1	M	5266
Seaford Rise - Moana	0	F	1388
Seaford Rise - Moana	0	M	1278
Seaford Rise - Moana	1	F	3925
Seaford Rise - Moana	1	M	3698
Beverley	0	F	1219
Beverley	0	M	1170
Beverley	1	F	3112
Beverley	1	M	3079
Flinders Park	0	F	2494
Flinders Park	0	M	2387
Flinders Park	1	F	5603
Flinders Park	1	M	5280
Henley Beach	0	F	1991
Henley Beach	0	M	1807
Henley Beach	1	F	5805
Henley Beach	1	M	5594
Hindmarsh - Brompton	0	F	2978
Hindmarsh - Brompton	0	M	2767
Hindmarsh - Brompton	1	F	6330
Hindmarsh - Brompton	1	M	6256
Royal Park - Hendon - Albert Park	0	F	882
Royal Park - Hendon - Albert Park	0	M	758
Royal Park - Hendon - Albert Park	1	F	2422
Royal Park - Hendon - Albert Park	1	M	2259
Seaton - Grange	0	F	2479
Seaton - Grange	0	M	2137
Seaton - Grange	1	F	6210
Seaton - Grange	1	M	5922
West Lakes	0	F	1883
West Lakes	0	M	1633
West Lakes	1	F	5830
West Lakes	1	M	5315
Woodville - Cheltenham	0	F	3632
Woodville - Cheltenham	0	M	3364
Woodville - Cheltenham	1	F	5743
Woodville - Cheltenham	1	M	5877
Largs Bay - Semaphore	0	F	1484
Largs Bay - Semaphore	0	M	1234
Largs Bay - Semaphore	1	F	5886
Largs Bay - Semaphore	1	M	5643
North Haven	0	F	1373
North Haven	0	M	1217
North Haven	1	F	5970
North Haven	1	M	5691
Port Adelaide	0	F	1682
Port Adelaide	0	M	1494
Port Adelaide	1	F	3891
Port Adelaide	1	M	3980
The Parks	0	F	4861
The Parks	0	M	4598
The Parks	1	F	4498
The Parks	1	M	4680
Torrens Island	1	M	4
Fulham	0	F	350
Fulham	0	M	303
Fulham	1	F	1081
Fulham	1	M	1073
Lockleys	0	F	2105
Lockleys	0	M	2035
Lockleys	1	F	4548
Lockleys	1	M	4402
Plympton	0	F	4679
Plympton	0	M	4317
Plympton	1	F	8530
Plympton	1	M	8126
Richmond (SA)	0	F	2778
Richmond (SA)	0	M	2647
Richmond (SA)	1	F	5550
Richmond (SA)	1	M	5470
West Beach	0	F	625
West Beach	0	M	568
West Beach	1	F	1952
West Beach	1	M	1889
Barossa - Angaston	0	F	404
Barossa - Angaston	0	M	349
Barossa - Angaston	1	F	2629
Barossa - Angaston	1	M	2684
Light	0	F	552
Light	0	M	482
Light	1	F	4068
Light	1	M	4141
Lyndoch	0	F	463
Lyndoch	0	M	459
Lyndoch	1	F	2615
Lyndoch	1	M	2712
Mallala	0	F	233
Mallala	0	M	208
Mallala	1	F	1167
Mallala	1	M	1341
Nuriootpa	0	F	367
Nuriootpa	0	M	313
Nuriootpa	1	F	3242
Nuriootpa	1	M	2978
Tanunda	0	F	289
Tanunda	0	M	235
Tanunda	1	F	2017
Tanunda	1	M	1955
Clare	0	F	203
Clare	0	M	151
Clare	1	F	1816
Clare	1	M	1673
Gilbert Valley	0	F	304
Gilbert Valley	0	M	267
Gilbert Valley	1	F	2008
Gilbert Valley	1	M	2103
Goyder	0	F	203
Goyder	0	M	197
Goyder	1	F	1616
Goyder	1	M	1683
Wakefield - Barunga West	0	F	465
Wakefield - Barunga West	0	M	450
Wakefield - Barunga West	1	F	3901
Wakefield - Barunga West	1	M	4029
Jamestown	0	F	162
Jamestown	0	M	146
Jamestown	1	F	1952
Jamestown	1	M	2022
Peterborough - Mount Remarkable	0	F	233
Peterborough - Mount Remarkable	0	M	198
Peterborough - Mount Remarkable	1	F	2130
Peterborough - Mount Remarkable	1	M	2189
Port Pirie	0	F	575
Port Pirie	0	M	512
Port Pirie	1	F	6071
Port Pirie	1	M	5865
Port Pirie Surrounds	0	F	145
Port Pirie Surrounds	0	M	123
Port Pirie Surrounds	1	F	1434
Port Pirie Surrounds	1	M	1465
Kadina	0	F	215
Kadina	0	M	155
Kadina	1	F	2403
Kadina	1	M	2277
Moonta	0	F	357
Moonta	0	M	288
Moonta	1	F	2052
Moonta	1	M	2063
Wallaroo	0	F	207
Wallaroo	0	M	211
Wallaroo	1	F	1830
Wallaroo	1	M	1837
Yorke Peninsula - North	0	F	324
Yorke Peninsula - North	0	M	285
Yorke Peninsula - North	1	F	3045
Yorke Peninsula - North	1	M	3189
Yorke Peninsula - South	0	F	220
Yorke Peninsula - South	0	M	217
Yorke Peninsula - South	1	F	1578
Yorke Peninsula - South	1	M	1758
Ceduna	0	F	121
Ceduna	0	M	98
Ceduna	1	F	1076
Ceduna	1	M	1129
Eyre Peninsula	0	F	236
Eyre Peninsula	0	M	182
Eyre Peninsula	1	F	2903
Eyre Peninsula	1	M	3003
Kimba - Cleve - Franklin Harbour	0	F	127
Kimba - Cleve - Franklin Harbour	0	M	103
Kimba - Cleve - Franklin Harbour	1	F	1714
Kimba - Cleve - Franklin Harbour	1	M	1888
Le Hunte - Elliston	0	F	59
Le Hunte - Elliston	0	M	48
Le Hunte - Elliston	1	F	890
Le Hunte - Elliston	1	M	920
Port Lincoln	0	F	758
Port Lincoln	0	M	636
Port Lincoln	1	F	6873
Port Lincoln	1	M	6869
West Coast (SA)	0	F	111
West Coast (SA)	0	M	92
West Coast (SA)	1	F	1499
West Coast (SA)	1	M	1647
Western	0	F	4
Western	0	M	9
Western	1	F	46
Western	1	M	64
Whyalla	0	F	1975
Whyalla	0	M	1810
Whyalla	1	F	7863
Whyalla	1	M	8081
APY Lands	0	F	42
APY Lands	0	M	21
APY Lands	1	F	1169
APY Lands	1	M	1009
Coober Pedy	0	F	183
Coober Pedy	0	M	226
Coober Pedy	1	F	348
Coober Pedy	1	M	474
Quorn - Lake Gilles	0	F	85
Quorn - Lake Gilles	0	M	75
Quorn - Lake Gilles	1	F	875
Quorn - Lake Gilles	1	M	885
Outback	0	F	91
Outback	0	M	115
Outback	1	F	639
Outback	1	M	846
Port Augusta	0	F	554
Port Augusta	0	M	605
Port Augusta	1	F	5477
Port Augusta	1	M	5785
Roxby Downs	0	F	249
Roxby Downs	0	M	292
Roxby Downs	1	F	1353
Roxby Downs	1	M	1599
Goolwa - Port Elliot	0	F	1289
Goolwa - Port Elliot	0	M	1164
Goolwa - Port Elliot	1	F	4850
Goolwa - Port Elliot	1	M	4575
Kangaroo Island	0	F	380
Kangaroo Island	0	M	337
Kangaroo Island	1	F	1801
Kangaroo Island	1	M	1949
Strathalbyn	0	F	556
Strathalbyn	0	M	413
Strathalbyn	1	F	3372
Strathalbyn	1	M	3128
Strathalbyn Surrounds	0	F	595
Strathalbyn Surrounds	0	M	565
Strathalbyn Surrounds	1	F	3055
Strathalbyn Surrounds	1	M	3193
Victor Harbor	0	F	1677
Victor Harbor	0	M	1426
Victor Harbor	1	F	6376
Victor Harbor	1	M	5678
Yankalilla	0	F	601
Yankalilla	0	M	524
Yankalilla	1	F	2437
Yankalilla	1	M	2483
Grant	0	F	211
Grant	0	M	270
Grant	1	F	2175
Grant	1	M	2936
Kingston - Robe	0	F	178
Kingston - Robe	0	M	139
Kingston - Robe	1	F	1639
Kingston - Robe	1	M	1676
Millicent	0	F	293
Millicent	0	M	249
Millicent	1	F	2195
Millicent	1	M	2160
Naracoorte	0	F	495
Naracoorte	0	M	660
Naracoorte	1	F	2351
Naracoorte	1	M	2315
Naracoorte Surrounds	0	F	75
Naracoorte Surrounds	0	M	63
Naracoorte Surrounds	1	F	940
Naracoorte Surrounds	1	M	1114
Penola	0	F	141
Penola	0	M	140
Penola	1	F	1229
Penola	1	M	1338
Tatiara	0	F	417
Tatiara	0	M	476
Tatiara	1	F	2623
Tatiara	1	M	2799
Wattle Range	0	F	150
Wattle Range	0	M	113
Wattle Range	1	F	1401
Wattle Range	1	M	1485
Mount Gambier - East	0	F	842
Mount Gambier - East	0	M	748
Mount Gambier - East	1	F	6349
Mount Gambier - East	1	M	6078
Mount Gambier - West	0	F	897
Mount Gambier - West	0	M	768
Mount Gambier - West	1	F	6231
Mount Gambier - West	1	M	5836
Barmera	0	F	366
Barmera	0	M	363
Barmera	1	F	2609
Barmera	1	M	2708
Berri	0	F	286
Berri	0	M	285
Berri	1	F	1704
Berri	1	M	1579
Karoonda - Lameroo	0	F	162
Karoonda - Lameroo	0	M	165
Karoonda - Lameroo	1	F	1097
Karoonda - Lameroo	1	M	1219
Loxton	0	F	210
Loxton	0	M	158
Loxton	1	F	2416
Loxton	1	M	2407
Loxton Surrounds	0	F	80
Loxton Surrounds	0	M	67
Loxton Surrounds	1	F	677
Loxton Surrounds	1	M	757
Mannum	0	F	371
Mannum	0	M	349
Mannum	1	F	2536
Mannum	1	M	2703
Murray Bridge	0	F	1287
Murray Bridge	0	M	1172
Murray Bridge	1	F	7340
Murray Bridge	1	M	7278
Murray Bridge Surrounds	0	F	163
Murray Bridge Surrounds	0	M	150
Murray Bridge Surrounds	1	F	1470
Murray Bridge Surrounds	1	M	1688
Renmark	0	F	441
Renmark	0	M	388
Renmark	1	F	1886
Renmark	1	M	1693
Renmark Surrounds	0	F	230
Renmark Surrounds	0	M	315
Renmark Surrounds	1	F	1930
Renmark Surrounds	1	M	2153
The Coorong	0	F	255
The Coorong	0	M	220
The Coorong	1	F	2101
The Coorong	1	M	2315
Waikerie	0	F	363
Waikerie	0	M	369
Waikerie	1	F	2488
Waikerie	1	M	2876
Migratory - Offshore - Shipping (SA)	0	M	4
No usual address (SA)	0	F	249
No usual address (SA)	0	M	282
No usual address (SA)	1	F	1010
No usual address (SA)	1	M	1248
Augusta	0	F	699
Augusta	0	M	611
Augusta	1	F	2287
Augusta	1	M	2343
Busselton Surrounds	0	F	1265
Busselton Surrounds	0	M	1160
Busselton Surrounds	1	F	4256
Busselton Surrounds	1	M	4278
Margaret River	0	F	1299
Margaret River	0	M	1152
Margaret River	1	F	3427
Margaret River	1	M	3479
Busselton - East	0	F	998
Busselton - East	0	M	897
Busselton - East	1	F	3546
Busselton - East	1	M	3380
Busselton - West	0	F	1931
Busselton - West	0	M	1592
Busselton - West	1	F	7723
Busselton - West	1	M	7096
Australind - Leschenault	0	F	1929
Australind - Leschenault	0	M	1691
Australind - Leschenault	1	F	7463
Australind - Leschenault	1	M	7339
Capel	0	F	425
Capel	0	M	383
Capel	1	F	2194
Capel	1	M	2073
College Grove - Carey Park	0	F	666
College Grove - Carey Park	0	M	589
College Grove - Carey Park	1	F	2491
College Grove - Carey Park	1	M	2712
Collie	0	F	520
Collie	0	M	490
Collie	1	F	3512
Collie	1	M	3610
Dardanup	0	F	241
Dardanup	0	M	243
Dardanup	1	F	1245
Dardanup	1	M	1318
Davenport	1	M	5
Eaton - Pelican Point	0	F	1145
Eaton - Pelican Point	0	M	1052
Eaton - Pelican Point	1	F	4856
Eaton - Pelican Point	1	M	4647
Harvey	0	F	971
Harvey	0	M	910
Harvey	1	F	3319
Harvey	1	M	3502
East Bunbury - Glen Iris	0	F	760
East Bunbury - Glen Iris	0	M	659
East Bunbury - Glen Iris	1	F	2780
East Bunbury - Glen Iris	1	M	2664
Waroona	0	F	410
Waroona	0	M	355
Waroona	1	F	1564
Waroona	1	M	1572
Dalyellup	0	F	1355
Dalyellup	0	M	1271
Dalyellup	1	F	3491
Dalyellup	1	M	3247
Gelorup - Stratham	0	F	289
Gelorup - Stratham	0	M	283
Gelorup - Stratham	1	F	1184
Gelorup - Stratham	1	M	1196
South Bunbury - Bunbury	0	F	1430
South Bunbury - Bunbury	0	M	1283
South Bunbury - Bunbury	1	F	4864
South Bunbury - Bunbury	1	M	4501
Withers - Usher	0	F	479
Withers - Usher	0	M	433
Withers - Usher	1	F	1895
Withers - Usher	1	M	1875
Bridgetown - Boyup Brook	0	F	705
Bridgetown - Boyup Brook	0	M	660
Bridgetown - Boyup Brook	1	F	2549
Bridgetown - Boyup Brook	1	M	2491
Donnybrook - Balingup	0	F	612
Donnybrook - Balingup	0	M	524
Donnybrook - Balingup	1	F	2310
Donnybrook - Balingup	1	M	2278
Manjimup	0	F	378
Manjimup	0	M	356
Manjimup	1	F	2188
Manjimup	1	M	2161
Pemberton	0	F	543
Pemberton	0	M	497
Pemberton	1	F	1719
Pemberton	1	M	1870
Dawesville - Bouvard	0	F	1177
Dawesville - Bouvard	0	M	1063
Dawesville - Bouvard	1	F	2913
Dawesville - Bouvard	1	M	2936
Falcon - Wannanup	0	F	1253
Falcon - Wannanup	0	M	1148
Falcon - Wannanup	1	F	3472
Falcon - Wannanup	1	M	3338
Greenfields	0	F	1214
Greenfields	0	M	993
Greenfields	1	F	3695
Greenfields	1	M	3316
Halls Head - Erskine	0	F	3130
Halls Head - Erskine	0	M	2667
Halls Head - Erskine	1	F	6836
Halls Head - Erskine	1	M	6306
Mandurah	0	F	1484
Mandurah	0	M	1260
Mandurah	1	F	3351
Mandurah	1	M	3044
Mandurah - East	0	F	647
Mandurah - East	0	M	583
Mandurah - East	1	F	2426
Mandurah - East	1	M	2480
Mandurah - North	0	F	3497
Mandurah - North	0	M	3076
Mandurah - North	1	F	7110
Mandurah - North	1	M	6621
Mandurah - South	0	F	1609
Mandurah - South	0	M	1328
Mandurah - South	1	F	3986
Mandurah - South	1	M	3620
Pinjarra	0	F	960
Pinjarra	0	M	798
Pinjarra	1	F	3873
Pinjarra	1	M	3820
City Beach	0	F	1039
City Beach	0	M	1005
City Beach	1	F	2312
City Beach	1	M	2259
Claremont (WA)	0	F	1619
Claremont (WA)	0	M	1368
Claremont (WA)	1	F	3034
Claremont (WA)	1	M	2705
Cottesloe	0	F	990
Cottesloe	0	M	921
Cottesloe	1	F	2768
Cottesloe	1	M	2732
Floreat	0	F	1220
Floreat	0	M	1186
Floreat	1	F	3093
Floreat	1	M	2978
Mosman Park - Peppermint Grove	0	F	1828
Mosman Park - Peppermint Grove	0	M	1557
Mosman Park - Peppermint Grove	1	F	3625
Mosman Park - Peppermint Grove	1	M	3198
Nedlands - Dalkeith - Crawley	0	F	3775
Nedlands - Dalkeith - Crawley	0	M	3588
Nedlands - Dalkeith - Crawley	1	F	5565
Nedlands - Dalkeith - Crawley	1	M	5399
Swanbourne - Mount Claremont	0	F	1406
Swanbourne - Mount Claremont	0	M	1330
Swanbourne - Mount Claremont	1	F	3191
Swanbourne - Mount Claremont	1	M	3314
Kings Park (WA)	0	F	12
Kings Park (WA)	0	M	3
Kings Park (WA)	1	F	3
Kings Park (WA)	1	M	15
Mount Hawthorn - Leederville	0	F	1697
Mount Hawthorn - Leederville	0	M	1575
Mount Hawthorn - Leederville	1	F	4233
Mount Hawthorn - Leederville	1	M	3939
Mount Lawley - Inglewood	0	F	2581
Mount Lawley - Inglewood	0	M	2524
Mount Lawley - Inglewood	1	F	5828
Mount Lawley - Inglewood	1	M	5380
North Perth	0	F	1507
North Perth	0	M	1361
North Perth	1	F	3240
North Perth	1	M	3250
Subiaco - Shenton Park	0	F	3286
Subiaco - Shenton Park	0	M	2875
Subiaco - Shenton Park	1	F	5526
Subiaco - Shenton Park	1	M	5075
Wembley - West Leederville - Glendalough	0	F	4081
Wembley - West Leederville - Glendalough	0	M	3614
Wembley - West Leederville - Glendalough	1	F	5472
Wembley - West Leederville - Glendalough	1	M	5257
East Perth	0	F	3313
East Perth	0	M	3227
East Perth	1	F	1886
East Perth	1	M	2377
Perth (North) - Highgate	0	F	2362
Perth (North) - Highgate	0	M	2333
Perth (North) - Highgate	1	F	2754
Perth (North) - Highgate	1	M	3075
Perth (West) - Northbridge	0	F	3301
Perth (West) - Northbridge	0	M	3341
Perth (West) - Northbridge	1	F	1680
Perth (West) - Northbridge	1	M	2367
Bassendean - Eden Hill - Ashfield	0	F	2310
Bassendean - Eden Hill - Ashfield	0	M	2027
Bassendean - Eden Hill - Ashfield	1	F	5459
Bassendean - Eden Hill - Ashfield	1	M	5307
Bayswater - Embleton - Bedford	0	F	4147
Bayswater - Embleton - Bedford	0	M	3853
Bayswater - Embleton - Bedford	1	F	7923
Bayswater - Embleton - Bedford	1	M	7629
Maylands	0	F	2585
Maylands	0	M	2446
Maylands	1	F	3635
Maylands	1	M	3797
Morley	0	F	4984
Morley	0	M	4701
Morley	1	F	5971
Morley	1	M	6142
Noranda	0	F	1651
Noranda	0	M	1482
Noranda	1	F	2318
Noranda	1	M	2353
Chidlow	0	F	337
Chidlow	0	M	658
Chidlow	1	F	956
Chidlow	1	M	2483
Glen Forrest - Darlington	0	F	995
Glen Forrest - Darlington	0	M	969
Glen Forrest - Darlington	1	F	2531
Glen Forrest - Darlington	1	M	2456
Helena Valley - Koongamia	0	F	668
Helena Valley - Koongamia	0	M	617
Helena Valley - Koongamia	1	F	2150
Helena Valley - Koongamia	1	M	2073
Malmalling - Reservoir	1	F	6
Mundaring	0	F	1611
Mundaring	0	M	1486
Mundaring	1	F	4839
Mundaring	1	M	4796
Swan View - Greenmount - Midvale	0	F	1754
Swan View - Greenmount - Midvale	0	M	1552
Swan View - Greenmount - Midvale	1	F	4427
Swan View - Greenmount - Midvale	1	M	4382
Avon Valley National Park	1	M	3
Ballajura	0	F	3529
Ballajura	0	M	3302
Ballajura	1	F	5443
Ballajura	1	M	5556
Beechboro	0	F	4610
Beechboro	0	M	4479
Beechboro	1	F	5658
Beechboro	1	M	5738
Bullsbrook	0	F	604
Bullsbrook	0	M	601
Bullsbrook	1	F	1926
Bullsbrook	1	M	2046
Gidgegannup	0	F	328
Gidgegannup	0	M	275
Gidgegannup	1	F	1027
Gidgegannup	1	M	1026
Hazelmere - Guildford	0	F	798
Hazelmere - Guildford	0	M	738
Hazelmere - Guildford	1	F	1808
Hazelmere - Guildford	1	M	1852
Lockridge - Kiara	0	F	2328
Lockridge - Kiara	0	M	2154
Lockridge - Kiara	1	F	3667
Lockridge - Kiara	1	M	3788
Malaga	0	F	4
Malaga	0	M	5
Malaga	1	M	12
Middle Swan - Herne Hill	0	F	818
Middle Swan - Herne Hill	0	M	728
Middle Swan - Herne Hill	1	F	1895
Middle Swan - Herne Hill	1	M	1930
Midland - Guildford	0	F	1755
Midland - Guildford	0	M	1608
Midland - Guildford	1	F	3385
Midland - Guildford	1	M	3417
Stratton - Jane Brook	0	F	752
Stratton - Jane Brook	0	M	715
Stratton - Jane Brook	1	F	2647
Stratton - Jane Brook	1	M	2644
The Vines	0	F	2096
The Vines	0	M	1966
The Vines	1	F	3975
The Vines	1	M	3973
Aveley	0	F	2883
Aveley	0	M	2629
Aveley	1	F	4970
Aveley	1	M	4676
Brabham - Henley Brook	0	F	2254
Brabham - Henley Brook	0	M	2178
Brabham - Henley Brook	1	F	3196
Brabham - Henley Brook	1	M	3200
Ellenbrook	0	F	3114
Ellenbrook	0	M	2832
Ellenbrook	1	F	6179
Ellenbrook	1	M	5867
Craigie - Beldon	0	F	1750
Craigie - Beldon	0	M	1624
Craigie - Beldon	1	F	3387
Craigie - Beldon	1	M	3429
Currambine - Kinross	0	F	3349
Currambine - Kinross	0	M	3112
Currambine - Kinross	1	F	3437
Currambine - Kinross	1	M	3501
Duncraig	0	F	2743
Duncraig	0	M	2538
Duncraig	1	F	5185
Duncraig	1	M	5185
Greenwood - Warwick	0	F	2032
Greenwood - Warwick	0	M	1920
Greenwood - Warwick	1	F	4695
Greenwood - Warwick	1	M	4605
Heathridge - Connolly	0	F	2127
Heathridge - Connolly	0	M	1962
Heathridge - Connolly	1	F	2996
Heathridge - Connolly	1	M	3086
Hillarys	0	F	2030
Hillarys	0	M	1837
Hillarys	1	F	3549
Hillarys	1	M	3497
Iluka - Burns Beach	0	F	2563
Iluka - Burns Beach	0	M	2521
Iluka - Burns Beach	1	F	2240
Iluka - Burns Beach	1	M	2226
Joondalup - Edgewater	0	F	3142
Joondalup - Edgewater	0	M	3034
Joondalup - Edgewater	1	F	3476
Joondalup - Edgewater	1	M	3558
Kingsley	0	F	2222
Kingsley	0	M	1932
Kingsley	1	F	4455
Kingsley	1	M	4269
Mullaloo - Kallaroo	0	F	2307
Mullaloo - Kallaroo	0	M	2103
Mullaloo - Kallaroo	1	F	3365
Mullaloo - Kallaroo	1	M	3376
Ocean Reef	0	F	1811
Ocean Reef	0	M	1718
Ocean Reef	1	F	2112
Ocean Reef	1	M	2216
Padbury	0	F	1431
Padbury	0	M	1319
Padbury	1	F	2818
Padbury	1	M	2833
Sorrento - Marmion	0	F	1456
Sorrento - Marmion	0	M	1317
Sorrento - Marmion	1	F	3614
Sorrento - Marmion	1	M	3504
Woodvale	0	F	1834
Woodvale	0	M	1778
Woodvale	1	F	3004
Woodvale	1	M	2797
Balcatta - Hamersley	0	F	2934
Balcatta - Hamersley	0	M	2600
Balcatta - Hamersley	1	F	5012
Balcatta - Hamersley	1	M	4778
Balga - Mirrabooka	0	F	5138
Balga - Mirrabooka	0	M	5040
Balga - Mirrabooka	1	F	4529
Balga - Mirrabooka	1	M	4724
Innaloo - Doubleview	0	F	3181
Innaloo - Doubleview	0	M	2784
Innaloo - Doubleview	1	F	6076
Innaloo - Doubleview	1	M	5427
Karrinyup - Gwelup - Carine	0	F	3362
Karrinyup - Gwelup - Carine	0	M	3069
Karrinyup - Gwelup - Carine	1	F	8072
Karrinyup - Gwelup - Carine	1	M	7478
Nollamara - Westminster	0	F	4972
Nollamara - Westminster	0	M	4648
Nollamara - Westminster	1	F	4443
Nollamara - Westminster	1	M	4366
Osborne Park Industrial	0	F	54
Osborne Park Industrial	0	M	44
Osborne Park Industrial	1	F	45
Osborne Park Industrial	1	M	40
Scarborough	0	F	2955
Scarborough	0	M	2607
Scarborough	1	F	5592
Scarborough	1	M	5342
Stirling - Osborne Park	0	F	3212
Stirling - Osborne Park	0	M	3016
Stirling - Osborne Park	1	F	4016
Stirling - Osborne Park	1	M	3817
Trigg - North Beach - Watermans Bay	0	F	1001
Trigg - North Beach - Watermans Bay	0	M	962
Trigg - North Beach - Watermans Bay	1	F	2946
Trigg - North Beach - Watermans Bay	1	M	2774
