SA2_NAME21	AgeStudent	Sex	students
Banora Point	0-4	F	115
Banora Point	0-4	M	123
Banora Point	5-14	F	811
Banora Point	5-14	M	893
Banora Point	15-19	F	333
Banora Point	15-19	M	327
Banora Point	20-24	F	132
Banora Point	20-24	M	102
Banora Point	25+	F	311
Banora Point	25+	M	168
Terranora - North Tumbulgum	0-4	F	40
Terranora - North Tumbulgum	0-4	M	25
Terranora - North Tumbulgum	5-14	F	246
Terranora - North Tumbulgum	5-14	M	268
Terranora - North Tumbulgum	15-19	F	86
Terranora - North Tumbulgum	15-19	M	80
Terranora - North Tumbulgum	20-24	F	29
Terranora - North Tumbulgum	20-24	M	30
Terranora - North Tumbulgum	25+	F	82
Terranora - North Tumbulgum	25+	M	40
Tweed Heads South	0-4	F	53
Tweed Heads South	0-4	M	53
Tweed Heads South	5-14	F	329
Tweed Heads South	5-14	M	353
Tweed Heads South	15-19	F	134
Tweed Heads South	15-19	M	117
Tweed Heads South	20-24	F	51
Tweed Heads South	20-24	M	41
Tweed Heads South	25+	F	157
Tweed Heads South	25+	M	96
Griffith (NSW)	0-4	F	173
Griffith (NSW)	0-4	M	169
Griffith (NSW)	5-14	F	1162
Griffith (NSW)	5-14	M	1213
Griffith (NSW)	15-19	F	404
Griffith (NSW)	15-19	M	418
Griffith (NSW)	20-24	F	119
Griffith (NSW)	20-24	M	133
Griffith (NSW)	25+	F	420
Griffith (NSW)	25+	M	241
Griffith Surrounds	0-4	F	108
Griffith Surrounds	0-4	M	105
Griffith Surrounds	5-14	F	738
Griffith Surrounds	5-14	M	766
Griffith Surrounds	15-19	F	252
Griffith Surrounds	15-19	M	274
Griffith Surrounds	20-24	F	77
Griffith Surrounds	20-24	M	55
Griffith Surrounds	25+	F	186
Griffith Surrounds	25+	M	78
Leeton	0-4	F	76
Leeton	0-4	M	75
Leeton	5-14	F	675
Leeton	5-14	M	710
Leeton	15-19	F	306
Leeton	15-19	M	294
Leeton	20-24	F	70
Leeton	20-24	M	45
Leeton	25+	F	181
Leeton	25+	M	73
Narrandera	0-4	F	52
Narrandera	0-4	M	29
Narrandera	5-14	F	377
Narrandera	5-14	M	358
Narrandera	15-19	F	108
Narrandera	15-19	M	100
Narrandera	20-24	F	22
Narrandera	20-24	M	18
Narrandera	25+	F	106
Narrandera	25+	M	49
Tumbarumba	0-4	F	31
Tumbarumba	0-4	M	32
Tumbarumba	5-14	F	182
Tumbarumba	5-14	M	179
Tumbarumba	15-19	F	69
Tumbarumba	15-19	M	62
Tumbarumba	20-24	F	17
Tumbarumba	20-24	M	12
Tumbarumba	25+	F	59
Tumbarumba	25+	M	24
Tumut	0-4	F	83
Tumut	0-4	M	52
Tumut	5-14	F	382
Tumut	5-14	M	405
Tumut	15-19	F	136
Tumut	15-19	M	114
Tumut	20-24	F	38
Tumut	20-24	M	20
Tumut	25+	F	137
Tumut	25+	M	44
Tumut Surrounds	0-4	F	34
Tumut Surrounds	0-4	M	25
Tumut Surrounds	5-14	F	264
Tumut Surrounds	5-14	M	301
Tumut Surrounds	15-19	F	97
Tumut Surrounds	15-19	M	98
Tumut Surrounds	20-24	F	20
Tumut Surrounds	20-24	M	20
Tumut Surrounds	25+	F	71
Tumut Surrounds	25+	M	18
Cootamundra	0-4	F	49
Cootamundra	0-4	M	60
Cootamundra	5-14	F	395
Cootamundra	5-14	M	440
Cootamundra	15-19	F	132
Cootamundra	15-19	M	134
Cootamundra	20-24	F	34
Cootamundra	20-24	M	26
Cootamundra	25+	F	104
Cootamundra	25+	M	37
Gundagai	0-4	F	32
Gundagai	0-4	M	25
Gundagai	5-14	F	185
Gundagai	5-14	M	219
Gundagai	15-19	F	78
Gundagai	15-19	M	80
Gundagai	20-24	F	24
Gundagai	20-24	M	11
Gundagai	25+	F	41
Gundagai	25+	M	21
Junee	0-4	F	57
Junee	0-4	M	49
Junee	5-14	F	311
Junee	5-14	M	335
Junee	15-19	F	92
Junee	15-19	M	113
Junee	20-24	F	34
Junee	20-24	M	25
Junee	25+	F	114
Junee	25+	M	44
Temora	0-4	F	53
Temora	0-4	M	58
Temora	5-14	F	385
Temora	5-14	M	405
Temora	15-19	F	114
Temora	15-19	M	131
Temora	20-24	F	38
Temora	20-24	M	27
Temora	25+	F	100
Temora	25+	M	43
Wagga Wagga - East	0-4	F	162
Wagga Wagga - East	0-4	M	163
Wagga Wagga - East	5-14	F	1190
Wagga Wagga - East	5-14	M	1192
Wagga Wagga - East	15-19	F	431
Wagga Wagga - East	15-19	M	436
Wagga Wagga - East	20-24	F	175
Wagga Wagga - East	20-24	M	111
Wagga Wagga - East	25+	F	411
Wagga Wagga - East	25+	M	200
Wagga Wagga - North	0-4	F	65
Wagga Wagga - North	0-4	M	70
Wagga Wagga - North	5-14	F	324
Wagga Wagga - North	5-14	M	352
Wagga Wagga - North	15-19	F	235
Wagga Wagga - North	15-19	M	164
Wagga Wagga - North	20-24	F	349
Wagga Wagga - North	20-24	M	172
Wagga Wagga - North	25+	F	174
Wagga Wagga - North	25+	M	127
Wagga Wagga - South	0-4	F	232
Wagga Wagga - South	0-4	M	262
Wagga Wagga - South	5-14	F	1435
Wagga Wagga - South	5-14	M	1568
Wagga Wagga - South	15-19	F	540
Wagga Wagga - South	15-19	M	513
Wagga Wagga - South	20-24	F	287
Wagga Wagga - South	20-24	M	191
Wagga Wagga - South	25+	F	599
Wagga Wagga - South	25+	M	377
Wagga Wagga - West	0-4	F	87
Wagga Wagga - West	0-4	M	88
Wagga Wagga - West	5-14	F	531
Wagga Wagga - West	5-14	M	531
Wagga Wagga - West	15-19	F	195
Wagga Wagga - West	15-19	M	215
Wagga Wagga - West	20-24	F	198
Wagga Wagga - West	20-24	M	90
Wagga Wagga - West	25+	F	334
Wagga Wagga - West	25+	M	217
Wagga Wagga Surrounds	0-4	F	185
Wagga Wagga Surrounds	0-4	M	182
Wagga Wagga Surrounds	5-14	F	1181
Wagga Wagga Surrounds	5-14	M	1211
Wagga Wagga Surrounds	15-19	F	390
Wagga Wagga Surrounds	15-19	M	394
Wagga Wagga Surrounds	20-24	F	212
Wagga Wagga Surrounds	20-24	M	169
Wagga Wagga Surrounds	25+	F	356
Wagga Wagga Surrounds	25+	M	199
Berry - Kangaroo Valley	0-4	F	59
Berry - Kangaroo Valley	0-4	M	69
Berry - Kangaroo Valley	5-14	F	433
Berry - Kangaroo Valley	5-14	M	439
Berry - Kangaroo Valley	15-19	F	145
Berry - Kangaroo Valley	15-19	M	149
Berry - Kangaroo Valley	20-24	F	50
Berry - Kangaroo Valley	20-24	M	52
Berry - Kangaroo Valley	25+	F	153
Berry - Kangaroo Valley	25+	M	95
Callala Bay - Currarong	0-4	F	23
Callala Bay - Currarong	0-4	M	24
Callala Bay - Currarong	5-14	F	146
Callala Bay - Currarong	5-14	M	166
Callala Bay - Currarong	15-19	F	65
Callala Bay - Currarong	15-19	M	76
Callala Bay - Currarong	20-24	F	26
Callala Bay - Currarong	20-24	M	17
Callala Bay - Currarong	25+	F	73
Callala Bay - Currarong	25+	M	25
Culburra Beach	0-4	F	41
Culburra Beach	0-4	M	30
Culburra Beach	5-14	F	203
Culburra Beach	5-14	M	218
Culburra Beach	15-19	F	67
Culburra Beach	15-19	M	86
Culburra Beach	20-24	F	22
Culburra Beach	20-24	M	21
Culburra Beach	25+	F	77
Culburra Beach	25+	M	53
Ettrema - Sassafras - Budawang	5-14	F	4
Ettrema - Sassafras - Budawang	5-14	M	7
Huskisson - Vincentia	0-4	F	30
Huskisson - Vincentia	0-4	M	38
Huskisson - Vincentia	5-14	F	235
Huskisson - Vincentia	5-14	M	212
Huskisson - Vincentia	15-19	F	71
Huskisson - Vincentia	15-19	M	60
Huskisson - Vincentia	20-24	F	25
Huskisson - Vincentia	20-24	M	29
Huskisson - Vincentia	25+	F	105
Huskisson - Vincentia	25+	M	60
North Nowra - Bomaderry	0-4	F	140
North Nowra - Bomaderry	0-4	M	149
North Nowra - Bomaderry	5-14	F	909
North Nowra - Bomaderry	5-14	M	903
North Nowra - Bomaderry	15-19	F	306
North Nowra - Bomaderry	15-19	M	328
North Nowra - Bomaderry	20-24	F	109
North Nowra - Bomaderry	20-24	M	104
North Nowra - Bomaderry	25+	F	344
North Nowra - Bomaderry	25+	M	180
Nowra	0-4	F	212
Nowra	0-4	M	246
Nowra	5-14	F	1313
Nowra	5-14	M	1320
Nowra	15-19	F	398
Nowra	15-19	M	428
Nowra	20-24	F	177
Nowra	20-24	M	132
Nowra	25+	F	495
Nowra	25+	M	248
St Georges Basin - Erowal Bay	0-4	F	93
St Georges Basin - Erowal Bay	0-4	M	130
St Georges Basin - Erowal Bay	5-14	F	719
St Georges Basin - Erowal Bay	5-14	M	765
St Georges Basin - Erowal Bay	15-19	F	257
St Georges Basin - Erowal Bay	15-19	M	250
St Georges Basin - Erowal Bay	20-24	F	67
St Georges Basin - Erowal Bay	20-24	M	44
St Georges Basin - Erowal Bay	25+	F	258
St Georges Basin - Erowal Bay	25+	M	116
Sussex Inlet - Berrara	0-4	F	16
Sussex Inlet - Berrara	0-4	M	31
Sussex Inlet - Berrara	5-14	F	137
Sussex Inlet - Berrara	5-14	M	138
Sussex Inlet - Berrara	15-19	F	49
Sussex Inlet - Berrara	15-19	M	50
Sussex Inlet - Berrara	20-24	F	13
Sussex Inlet - Berrara	20-24	M	15
Sussex Inlet - Berrara	25+	F	53
Sussex Inlet - Berrara	25+	M	27
Tomerong - Wandandian - Woollamia	0-4	F	20
Tomerong - Wandandian - Woollamia	0-4	M	28
Tomerong - Wandandian - Woollamia	5-14	F	185
Tomerong - Wandandian - Woollamia	5-14	M	225
Tomerong - Wandandian - Woollamia	15-19	F	69
Tomerong - Wandandian - Woollamia	15-19	M	76
Tomerong - Wandandian - Woollamia	20-24	F	27
Tomerong - Wandandian - Woollamia	20-24	M	23
Tomerong - Wandandian - Woollamia	25+	F	72
Tomerong - Wandandian - Woollamia	25+	M	28
Ulladulla	0-4	F	127
Ulladulla	0-4	M	150
Ulladulla	5-14	F	797
Ulladulla	5-14	M	856
Ulladulla	15-19	F	297
Ulladulla	15-19	M	291
Ulladulla	20-24	F	61
Ulladulla	20-24	M	70
Ulladulla	25+	F	294
Ulladulla	25+	M	111
Ulladulla Surrounds	0-4	F	34
Ulladulla Surrounds	0-4	M	42
Ulladulla Surrounds	5-14	F	222
Ulladulla Surrounds	5-14	M	259
Ulladulla Surrounds	15-19	F	83
Ulladulla Surrounds	15-19	M	80
Ulladulla Surrounds	20-24	F	27
Ulladulla Surrounds	20-24	M	20
Ulladulla Surrounds	25+	F	84
Ulladulla Surrounds	25+	M	41
Bowral	0-4	F	79
Bowral	0-4	M	59
Bowral	5-14	F	695
Bowral	5-14	M	718
Bowral	15-19	F	267
Bowral	15-19	M	302
Bowral	20-24	F	110
Bowral	20-24	M	78
Bowral	25+	F	225
Bowral	25+	M	127
Hill Top - Colo Vale	0-4	F	67
Hill Top - Colo Vale	0-4	M	74
Hill Top - Colo Vale	5-14	F	425
Hill Top - Colo Vale	5-14	M	428
Hill Top - Colo Vale	15-19	F	165
Hill Top - Colo Vale	15-19	M	161
Hill Top - Colo Vale	20-24	F	46
Hill Top - Colo Vale	20-24	M	42
Hill Top - Colo Vale	25+	F	130
Hill Top - Colo Vale	25+	M	60
Mittagong	0-4	F	120
Mittagong	0-4	M	115
Mittagong	5-14	F	596
Mittagong	5-14	M	589
Mittagong	15-19	F	268
Mittagong	15-19	M	180
Mittagong	20-24	F	100
Mittagong	20-24	M	76
Mittagong	25+	F	249
Mittagong	25+	M	140
Moss Vale - Berrima	0-4	F	83
Moss Vale - Berrima	0-4	M	74
Moss Vale - Berrima	5-14	F	609
Moss Vale - Berrima	5-14	M	659
Moss Vale - Berrima	15-19	F	233
Moss Vale - Berrima	15-19	M	222
Moss Vale - Berrima	20-24	F	81
Moss Vale - Berrima	20-24	M	61
Moss Vale - Berrima	25+	F	229
Moss Vale - Berrima	25+	M	110
Robertson - Fitzroy Falls	0-4	F	27
Robertson - Fitzroy Falls	0-4	M	17
Robertson - Fitzroy Falls	5-14	F	208
Robertson - Fitzroy Falls	5-14	M	224
Robertson - Fitzroy Falls	15-19	F	98
Robertson - Fitzroy Falls	15-19	M	106
Robertson - Fitzroy Falls	20-24	F	23
Robertson - Fitzroy Falls	20-24	M	32
Robertson - Fitzroy Falls	25+	F	62
Robertson - Fitzroy Falls	25+	M	34
Southern Highlands	0-4	F	48
Southern Highlands	0-4	M	50
Southern Highlands	5-14	F	350
Southern Highlands	5-14	M	378
Southern Highlands	15-19	F	145
Southern Highlands	15-19	M	129
Southern Highlands	20-24	F	57
Southern Highlands	20-24	M	33
Southern Highlands	25+	F	157
Southern Highlands	25+	M	65
Baulkham Hills - East	0-4	F	282
Baulkham Hills - East	0-4	M	267
Baulkham Hills - East	5-14	F	1768
Baulkham Hills - East	5-14	M	1957
Baulkham Hills - East	15-19	F	605
Baulkham Hills - East	15-19	M	614
Baulkham Hills - East	20-24	F	288
Baulkham Hills - East	20-24	M	303
Baulkham Hills - East	25+	F	589
Baulkham Hills - East	25+	M	389
Baulkham Hills (West) - Bella Vista	0-4	F	182
Baulkham Hills (West) - Bella Vista	0-4	M	198
Baulkham Hills (West) - Bella Vista	5-14	F	1441
Baulkham Hills (West) - Bella Vista	5-14	M	1553
Baulkham Hills (West) - Bella Vista	15-19	F	588
Baulkham Hills (West) - Bella Vista	15-19	M	661
Baulkham Hills (West) - Bella Vista	20-24	F	407
Baulkham Hills (West) - Bella Vista	20-24	M	402
Baulkham Hills (West) - Bella Vista	25+	F	462
Baulkham Hills (West) - Bella Vista	25+	M	306
Glenhaven	0-4	F	37
Glenhaven	0-4	M	48
Glenhaven	5-14	F	380
Glenhaven	5-14	M	466
Glenhaven	15-19	F	227
Glenhaven	15-19	M	212
Glenhaven	20-24	F	114
Glenhaven	20-24	M	88
Glenhaven	25+	F	103
Glenhaven	25+	M	68
West Pennant Hills	0-4	F	83
West Pennant Hills	0-4	M	121
West Pennant Hills	5-14	F	766
West Pennant Hills	5-14	M	835
West Pennant Hills	15-19	F	374
West Pennant Hills	15-19	M	393
West Pennant Hills	20-24	F	236
West Pennant Hills	20-24	M	273
West Pennant Hills	25+	F	243
West Pennant Hills	25+	M	195
Castle Hill - Central	0-4	F	67
Castle Hill - Central	0-4	M	79
Castle Hill - Central	5-14	F	588
Castle Hill - Central	5-14	M	599
Castle Hill - Central	15-19	F	184
Castle Hill - Central	15-19	M	229
Castle Hill - Central	20-24	F	126
Castle Hill - Central	20-24	M	100
Castle Hill - Central	25+	F	209
Castle Hill - Central	25+	M	108
Castle Hill - East	0-4	F	22
Castle Hill - East	0-4	M	38
Castle Hill - East	5-14	F	299
Castle Hill - East	5-14	M	335
Castle Hill - East	15-19	F	138
Castle Hill - East	15-19	M	157
Castle Hill - East	20-24	F	71
Castle Hill - East	20-24	M	94
Castle Hill - East	25+	F	100
Castle Hill - East	25+	M	61
Castle Hill - North	0-4	F	85
Castle Hill - North	0-4	M	92
Castle Hill - North	5-14	F	810
Castle Hill - North	5-14	M	887
Castle Hill - North	15-19	F	399
Castle Hill - North	15-19	M	440
Castle Hill - North	20-24	F	198
Castle Hill - North	20-24	M	208
Castle Hill - North	25+	F	261
Castle Hill - North	25+	M	165
Castle Hill - South	0-4	F	89
Castle Hill - South	0-4	M	91
Castle Hill - South	5-14	F	739
Castle Hill - South	5-14	M	753
Castle Hill - South	15-19	F	289
Castle Hill - South	15-19	M	290
Castle Hill - South	20-24	F	165
Castle Hill - South	20-24	M	169
Castle Hill - South	25+	F	271
Castle Hill - South	25+	M	185
Castle Hill - West	0-4	F	52
Castle Hill - West	0-4	M	43
Castle Hill - West	5-14	F	379
Castle Hill - West	5-14	M	349
Castle Hill - West	15-19	F	184
Castle Hill - West	15-19	M	202
Castle Hill - West	20-24	F	97
Castle Hill - West	20-24	M	95
Castle Hill - West	25+	F	96
Castle Hill - West	25+	M	72
Cherrybrook	0-4	F	141
Cherrybrook	0-4	M	150
Cherrybrook	5-14	F	1293
Cherrybrook	5-14	M	1454
Cherrybrook	15-19	F	620
Cherrybrook	15-19	M	767
Cherrybrook	20-24	F	317
Cherrybrook	20-24	M	376
Cherrybrook	25+	F	389
Cherrybrook	25+	M	263
Kellyville - East	0-4	F	159
Kellyville - East	0-4	M	193
Kellyville - East	5-14	F	1349
Kellyville - East	5-14	M	1411
Kellyville - East	15-19	F	675
Kellyville - East	15-19	M	685
Kellyville - East	20-24	F	322
Kellyville - East	20-24	M	301
Kellyville - East	25+	F	362
Kellyville - East	25+	M	220
Kellyville - West	0-4	F	132
Kellyville - West	0-4	M	120
Kellyville - West	5-14	F	830
Kellyville - West	5-14	M	833
Kellyville - West	15-19	F	290
Kellyville - West	15-19	M	321
Kellyville - West	20-24	F	220
Kellyville - West	20-24	M	178
Kellyville - West	25+	F	259
Kellyville - West	25+	M	203
Dural - Kenthurst - Wisemans Ferry	0-4	F	180
Dural - Kenthurst - Wisemans Ferry	0-4	M	153
Dural - Kenthurst - Wisemans Ferry	5-14	F	1392
Dural - Kenthurst - Wisemans Ferry	5-14	M	1617
Dural - Kenthurst - Wisemans Ferry	15-19	F	696
Dural - Kenthurst - Wisemans Ferry	15-19	M	742
Dural - Kenthurst - Wisemans Ferry	20-24	F	330
Dural - Kenthurst - Wisemans Ferry	20-24	M	363
Dural - Kenthurst - Wisemans Ferry	25+	F	376
Dural - Kenthurst - Wisemans Ferry	25+	M	223
Galston - Laughtondale	0-4	F	34
Galston - Laughtondale	0-4	M	37
Galston - Laughtondale	5-14	F	308
Galston - Laughtondale	5-14	M	350
Galston - Laughtondale	15-19	F	164
Galston - Laughtondale	15-19	M	183
Galston - Laughtondale	20-24	F	64
Galston - Laughtondale	20-24	M	61
Galston - Laughtondale	25+	F	102
Galston - Laughtondale	25+	M	62
Bilpin - Colo - St Albans	0-4	F	13
Bilpin - Colo - St Albans	0-4	M	13
Bilpin - Colo - St Albans	5-14	F	140
Bilpin - Colo - St Albans	5-14	M	136
Bilpin - Colo - St Albans	15-19	F	57
Bilpin - Colo - St Albans	15-19	M	55
Bilpin - Colo - St Albans	20-24	F	17
Bilpin - Colo - St Albans	20-24	M	13
Bilpin - Colo - St Albans	25+	F	42
Bilpin - Colo - St Albans	25+	M	20
Kurrajong Heights - Ebenezer	0-4	F	212
Kurrajong Heights - Ebenezer	0-4	M	222
Kurrajong Heights - Ebenezer	5-14	F	1333
Kurrajong Heights - Ebenezer	5-14	M	1516
Kurrajong Heights - Ebenezer	15-19	F	596
Kurrajong Heights - Ebenezer	15-19	M	603
Kurrajong Heights - Ebenezer	20-24	F	252
Kurrajong Heights - Ebenezer	20-24	M	215
Kurrajong Heights - Ebenezer	25+	F	417
Kurrajong Heights - Ebenezer	25+	M	195
Pitt Town - McGraths Hill	0-4	F	104
Pitt Town - McGraths Hill	0-4	M	127
Pitt Town - McGraths Hill	5-14	F	781
Pitt Town - McGraths Hill	5-14	M	843
Pitt Town - McGraths Hill	15-19	F	291
Pitt Town - McGraths Hill	15-19	M	331
Pitt Town - McGraths Hill	20-24	F	118
Pitt Town - McGraths Hill	20-24	M	115
Pitt Town - McGraths Hill	25+	F	161
Pitt Town - McGraths Hill	25+	M	61
Box Hill - Nelson	0-4	F	178
Box Hill - Nelson	0-4	M	150
Box Hill - Nelson	5-14	F	865
Box Hill - Nelson	5-14	M	871
Box Hill - Nelson	15-19	F	210
Box Hill - Nelson	15-19	M	198
Box Hill - Nelson	20-24	F	113
Box Hill - Nelson	20-24	M	103
Box Hill - Nelson	25+	F	283
Box Hill - Nelson	25+	M	142
North Kellyville	0-4	F	275
North Kellyville	0-4	M	261
North Kellyville	5-14	F	1490
North Kellyville	5-14	M	1567
North Kellyville	15-19	F	470
North Kellyville	15-19	M	466
North Kellyville	20-24	F	243
North Kellyville	20-24	M	210
North Kellyville	25+	F	435
North Kellyville	25+	M	321
Rouse Hill - Beaumont Hills	0-4	F	179
Rouse Hill - Beaumont Hills	0-4	M	185
Rouse Hill - Beaumont Hills	5-14	F	1361
Rouse Hill - Beaumont Hills	5-14	M	1508
Rouse Hill - Beaumont Hills	15-19	F	695
Rouse Hill - Beaumont Hills	15-19	M	671
Rouse Hill - Beaumont Hills	20-24	F	311
Rouse Hill - Beaumont Hills	20-24	M	326
Rouse Hill - Beaumont Hills	25+	F	345
Rouse Hill - Beaumont Hills	25+	M	227
Blacktown (East) - Kings Park	0-4	F	133
Blacktown (East) - Kings Park	0-4	M	151
Blacktown (East) - Kings Park	5-14	F	839
Blacktown (East) - Kings Park	5-14	M	853
Blacktown (East) - Kings Park	15-19	F	259
Blacktown (East) - Kings Park	15-19	M	313
Blacktown (East) - Kings Park	20-24	F	340
Blacktown (East) - Kings Park	20-24	M	355
Blacktown (East) - Kings Park	25+	F	702
Blacktown (East) - Kings Park	25+	M	485
Blacktown (North) - Marayong	0-4	F	187
Blacktown (North) - Marayong	0-4	M	183
Blacktown (North) - Marayong	5-14	F	1185
Blacktown (North) - Marayong	5-14	M	1281
Blacktown (North) - Marayong	15-19	F	423
Blacktown (North) - Marayong	15-19	M	431
Blacktown (North) - Marayong	20-24	F	298
Blacktown (North) - Marayong	20-24	M	364
Blacktown (North) - Marayong	25+	F	636
Blacktown (North) - Marayong	25+	M	455
Doonside - Woodcroft	0-4	F	191
Doonside - Woodcroft	0-4	M	198
Doonside - Woodcroft	5-14	F	1433
Doonside - Woodcroft	5-14	M	1515
Doonside - Woodcroft	15-19	F	580
Doonside - Woodcroft	15-19	M	610
Doonside - Woodcroft	20-24	F	375
Doonside - Woodcroft	20-24	M	361
Doonside - Woodcroft	25+	F	571
Doonside - Woodcroft	25+	M	451
Lalor Park - Kings Langley	0-4	F	238
Lalor Park - Kings Langley	0-4	M	253
Lalor Park - Kings Langley	5-14	F	1579
Lalor Park - Kings Langley	5-14	M	1620
Lalor Park - Kings Langley	15-19	F	561
Lalor Park - Kings Langley	15-19	M	609
Lalor Park - Kings Langley	20-24	F	320
Lalor Park - Kings Langley	20-24	M	318
Lalor Park - Kings Langley	25+	F	559
Lalor Park - Kings Langley	25+	M	387
Blacktown - South	0-4	F	105
Blacktown - South	0-4	M	97
Blacktown - South	5-14	F	764
Blacktown - South	5-14	M	895
Blacktown - South	15-19	F	291
Blacktown - South	15-19	M	309
Blacktown - South	20-24	F	195
Blacktown - South	20-24	M	218
Blacktown - South	25+	F	338
Blacktown - South	25+	M	216
Blacktown - West	0-4	F	142
Blacktown - West	0-4	M	168
Blacktown - West	5-14	F	933
Blacktown - West	5-14	M	951
Blacktown - West	15-19	F	362
Blacktown - West	15-19	M	383
Blacktown - West	20-24	F	283
Blacktown - West	20-24	M	306
Blacktown - West	25+	F	526
Blacktown - West	25+	M	338
Seven Hills - Prospect	0-4	F	126
Seven Hills - Prospect	0-4	M	146
Seven Hills - Prospect	5-14	F	755
Seven Hills - Prospect	5-14	M	846
Seven Hills - Prospect	15-19	F	359
Seven Hills - Prospect	15-19	M	357
Seven Hills - Prospect	20-24	F	231
Seven Hills - Prospect	20-24	M	245
Seven Hills - Prospect	25+	F	372
Seven Hills - Prospect	25+	M	264
Toongabbie - West	0-4	F	95
Toongabbie - West	0-4	M	136
Toongabbie - West	5-14	F	694
Toongabbie - West	5-14	M	744
Toongabbie - West	15-19	F	252
Toongabbie - West	15-19	M	231
Toongabbie - West	20-24	F	146
Toongabbie - West	20-24	M	171
Toongabbie - West	25+	F	318
Toongabbie - West	25+	M	275
Glenwood	0-4	F	145
Glenwood	0-4	M	141
Glenwood	5-14	F	1222
Glenwood	5-14	M	1214
Glenwood	15-19	F	566
Glenwood	15-19	M	577
Glenwood	20-24	F	302
Glenwood	20-24	M	321
Glenwood	25+	F	349
Glenwood	25+	M	240
Acacia Gardens	0-4	F	36
Acacia Gardens	0-4	M	36
Acacia Gardens	5-14	F	252
Acacia Gardens	5-14	M	304
Acacia Gardens	15-19	F	97
Acacia Gardens	15-19	M	104
Acacia Gardens	20-24	F	60
Acacia Gardens	20-24	M	55
Acacia Gardens	25+	F	68
Acacia Gardens	25+	M	58
Quakers Hill	0-4	F	299
Quakers Hill	0-4	M	276
Quakers Hill	5-14	F	1759
Quakers Hill	5-14	M	1895
Quakers Hill	15-19	F	574
Quakers Hill	15-19	M	602
Quakers Hill	20-24	F	359
Quakers Hill	20-24	M	338
Quakers Hill	25+	F	638
Quakers Hill	25+	M	405
Kellyville Ridge - The Ponds	0-4	F	271
Kellyville Ridge - The Ponds	0-4	M	276
Kellyville Ridge - The Ponds	5-14	F	1969
Kellyville Ridge - The Ponds	5-14	M	2101
Kellyville Ridge - The Ponds	15-19	F	684
Kellyville Ridge - The Ponds	15-19	M	671
Kellyville Ridge - The Ponds	20-24	F	305
Kellyville Ridge - The Ponds	20-24	M	299
Kellyville Ridge - The Ponds	25+	F	415
Kellyville Ridge - The Ponds	25+	M	289
Marsden Park - Shanes Park	0-4	F	236
Marsden Park - Shanes Park	0-4	M	233
Marsden Park - Shanes Park	5-14	F	1309
Marsden Park - Shanes Park	5-14	M	1385
Marsden Park - Shanes Park	15-19	F	271
Marsden Park - Shanes Park	15-19	M	286
Marsden Park - Shanes Park	20-24	F	132
Marsden Park - Shanes Park	20-24	M	153
Marsden Park - Shanes Park	25+	F	409
Marsden Park - Shanes Park	25+	M	280
Riverstone	0-4	F	181
Riverstone	0-4	M	207
Riverstone	5-14	F	893
Riverstone	5-14	M	938
Riverstone	15-19	F	260
Riverstone	15-19	M	275
Riverstone	20-24	F	154
Riverstone	20-24	M	131
Riverstone	25+	F	354
Riverstone	25+	M	218
Schofields (West) - Colebee	0-4	F	129
Schofields (West) - Colebee	0-4	M	170
Schofields (West) - Colebee	5-14	F	744
Schofields (West) - Colebee	5-14	M	836
Schofields (West) - Colebee	15-19	F	219
Schofields (West) - Colebee	15-19	M	226
Schofields (West) - Colebee	20-24	F	119
Schofields (West) - Colebee	20-24	M	103
Schofields (West) - Colebee	25+	F	196
Schofields (West) - Colebee	25+	M	146
Schofields - East	0-4	F	359
Schofields - East	0-4	M	368
Schofields - East	5-14	F	2101
Schofields - East	5-14	M	2165
Schofields - East	15-19	F	533
Schofields - East	15-19	M	516
Schofields - East	20-24	F	326
Schofields - East	20-24	M	277
Schofields - East	25+	F	710
Schofields - East	25+	M	462
Stanhope Gardens - Parklea	0-4	F	123
Stanhope Gardens - Parklea	0-4	M	139
Stanhope Gardens - Parklea	5-14	F	894
Stanhope Gardens - Parklea	5-14	M	957
Stanhope Gardens - Parklea	15-19	F	361
Stanhope Gardens - Parklea	15-19	M	418
Stanhope Gardens - Parklea	20-24	F	191
Stanhope Gardens - Parklea	20-24	M	162
Stanhope Gardens - Parklea	25+	F	242
Stanhope Gardens - Parklea	25+	M	170
Bidwill - Hebersham - Emerton	0-4	F	122
Bidwill - Hebersham - Emerton	0-4	M	158
Bidwill - Hebersham - Emerton	5-14	F	1303
Bidwill - Hebersham - Emerton	5-14	M	1346
Bidwill - Hebersham - Emerton	15-19	F	406
Bidwill - Hebersham - Emerton	15-19	M	411
Bidwill - Hebersham - Emerton	20-24	F	164
Bidwill - Hebersham - Emerton	20-24	M	148
Bidwill - Hebersham - Emerton	25+	F	301
Bidwill - Hebersham - Emerton	25+	M	171
Glendenning - Dean Park	0-4	F	84
Glendenning - Dean Park	0-4	M	97
Glendenning - Dean Park	5-14	F	588
Glendenning - Dean Park	5-14	M	622
Glendenning - Dean Park	15-19	F	233
Glendenning - Dean Park	15-19	M	205
Glendenning - Dean Park	20-24	F	114
Glendenning - Dean Park	20-24	M	118
Glendenning - Dean Park	25+	F	197
Glendenning - Dean Park	25+	M	121
Hassall Grove - Plumpton	0-4	F	149
Hassall Grove - Plumpton	0-4	M	174
