SA2_NAME16	EduInstitutionType	Sex	students
Guildford West - Merrylands West	Technical or Further Educational Institution	M	282
Guildford West - Merrylands West	University or other tertiary	F	593
Guildford West - Merrylands West	University or other tertiary	M	473
Greystanes - South		F	445
Greystanes - South		M	445
Greystanes - South	Infants/Primary	F	774
Greystanes - South	Infants/Primary	M	805
Greystanes - South	Pre-school	F	181
Greystanes - South	Pre-school	M	178
Greystanes - South	Secondary	F	595
Greystanes - South	Secondary	M	629
Greystanes - South	Technical or Further Educational Institution	F	153
Greystanes - South	Technical or Further Educational Institution	M	144
Greystanes - South	University or other tertiary	F	399
Greystanes - South	University or other tertiary	M	268
Merrylands - Holroyd		F	1221
Merrylands - Holroyd		M	1403
Merrylands - Holroyd	Infants/Primary	F	859
Merrylands - Holroyd	Infants/Primary	M	916
Merrylands - Holroyd	Pre-school	F	217
Merrylands - Holroyd	Pre-school	M	247
Merrylands - Holroyd	Secondary	F	692
Merrylands - Holroyd	Secondary	M	694
Merrylands - Holroyd	Technical or Further Educational Institution	F	409
Merrylands - Holroyd	Technical or Further Educational Institution	M	372
Merrylands - Holroyd	University or other tertiary	F	653
Merrylands - Holroyd	University or other tertiary	M	547
Pemulwuy - Greystanes (North)		F	324
Pemulwuy - Greystanes (North)		M	275
Pemulwuy - Greystanes (North)	Infants/Primary	F	581
Pemulwuy - Greystanes (North)	Infants/Primary	M	577
Pemulwuy - Greystanes (North)	Pre-school	F	110
Pemulwuy - Greystanes (North)	Pre-school	M	138
Pemulwuy - Greystanes (North)	Secondary	F	456
Pemulwuy - Greystanes (North)	Secondary	M	432
Pemulwuy - Greystanes (North)	Technical or Further Educational Institution	F	97
Pemulwuy - Greystanes (North)	Technical or Further Educational Institution	M	89
Pemulwuy - Greystanes (North)	University or other tertiary	F	255
Pemulwuy - Greystanes (North)	University or other tertiary	M	214
South Wentworthville		F	293
South Wentworthville		M	336
South Wentworthville	Infants/Primary	F	332
South Wentworthville	Infants/Primary	M	334
South Wentworthville	Pre-school	F	85
South Wentworthville	Pre-school	M	74
South Wentworthville	Secondary	F	224
South Wentworthville	Secondary	M	253
South Wentworthville	Technical or Further Educational Institution	F	103
South Wentworthville	Technical or Further Educational Institution	M	87
South Wentworthville	University or other tertiary	F	203
South Wentworthville	University or other tertiary	M	166
North Parramatta		F	935
North Parramatta		M	867
North Parramatta	Infants/Primary	F	820
North Parramatta	Infants/Primary	M	811
North Parramatta	Pre-school	F	202
North Parramatta	Pre-school	M	224
North Parramatta	Secondary	F	523
North Parramatta	Secondary	M	529
North Parramatta	Technical or Further Educational Institution	F	420
North Parramatta	Technical or Further Educational Institution	M	291
North Parramatta	University or other tertiary	F	802
North Parramatta	University or other tertiary	M	692
North Rocks		F	158
North Rocks		M	116
North Rocks	Infants/Primary	F	403
North Rocks	Infants/Primary	M	458
North Rocks	Pre-school	F	98
North Rocks	Pre-school	M	103
North Rocks	Secondary	F	340
North Rocks	Secondary	M	322
North Rocks	Technical or Further Educational Institution	F	119
North Rocks	Technical or Further Educational Institution	M	80
North Rocks	University or other tertiary	F	244
North Rocks	University or other tertiary	M	193
Northmead		F	682
Northmead		M	660
Northmead	Infants/Primary	F	840
Northmead	Infants/Primary	M	867
Northmead	Pre-school	F	243
Northmead	Pre-school	M	249
Northmead	Secondary	F	470
Northmead	Secondary	M	487
Northmead	Technical or Further Educational Institution	F	313
Northmead	Technical or Further Educational Institution	M	239
Northmead	University or other tertiary	F	671
Northmead	University or other tertiary	M	581
Toongabbie - Constitution Hill		F	702
Toongabbie - Constitution Hill		M	757
Toongabbie - Constitution Hill	Infants/Primary	F	918
Toongabbie - Constitution Hill	Infants/Primary	M	1000
Toongabbie - Constitution Hill	Pre-school	F	233
Toongabbie - Constitution Hill	Pre-school	M	223
Toongabbie - Constitution Hill	Secondary	F	725
Toongabbie - Constitution Hill	Secondary	M	743
Toongabbie - Constitution Hill	Technical or Further Educational Institution	F	289
Toongabbie - Constitution Hill	Technical or Further Educational Institution	M	262
Toongabbie - Constitution Hill	University or other tertiary	F	645
Toongabbie - Constitution Hill	University or other tertiary	M	639
Winston Hills		F	139
Winston Hills		M	108
Winston Hills	Infants/Primary	F	546
Winston Hills	Infants/Primary	M	622
Winston Hills	Pre-school	F	145
Winston Hills	Pre-school	M	148
Winston Hills	Secondary	F	417
Winston Hills	Secondary	M	477
Winston Hills	Technical or Further Educational Institution	F	106
Winston Hills	Technical or Further Educational Institution	M	101
Winston Hills	University or other tertiary	F	316
Winston Hills	University or other tertiary	M	224
Pendle Hill - Girraween		F	578
Pendle Hill - Girraween		M	580
Pendle Hill - Girraween	Infants/Primary	F	806
Pendle Hill - Girraween	Infants/Primary	M	803
Pendle Hill - Girraween	Pre-school	F	137
Pendle Hill - Girraween	Pre-school	M	163
Pendle Hill - Girraween	Secondary	F	412
Pendle Hill - Girraween	Secondary	M	451
Pendle Hill - Girraween	Technical or Further Educational Institution	F	170
Pendle Hill - Girraween	Technical or Further Educational Institution	M	137
Pendle Hill - Girraween	University or other tertiary	F	331
Pendle Hill - Girraween	University or other tertiary	M	347
Wentworthville - Westmead		F	861
Wentworthville - Westmead		M	1039
Wentworthville - Westmead	Infants/Primary	F	983
Wentworthville - Westmead	Infants/Primary	M	1023
Wentworthville - Westmead	Pre-school	F	214
Wentworthville - Westmead	Pre-school	M	245
Wentworthville - Westmead	Secondary	F	558
Wentworthville - Westmead	Secondary	M	530
Wentworthville - Westmead	Technical or Further Educational Institution	F	353
Wentworthville - Westmead	Technical or Further Educational Institution	M	242
Wentworthville - Westmead	University or other tertiary	F	620
Wentworthville - Westmead	University or other tertiary	M	637
Parramatta - North		F	513
Parramatta - North		M	575
Parramatta - North	Infants/Primary	F	391
Parramatta - North	Infants/Primary	M	373
Parramatta - North	Pre-school	F	95
Parramatta - North	Pre-school	M	115
Parramatta - North	Secondary	F	104
Parramatta - North	Secondary	M	153
Parramatta - North	Technical or Further Educational Institution	F	287
Parramatta - North	Technical or Further Educational Institution	M	183
Parramatta - North	University or other tertiary	F	542
Parramatta - North	University or other tertiary	M	483
Parramatta - South		F	399
Parramatta - South		M	504
Parramatta - South	Infants/Primary	F	306
Parramatta - South	Infants/Primary	M	345
Parramatta - South	Pre-school	F	83
Parramatta - South	Pre-school	M	106
Parramatta - South	Secondary	F	151
Parramatta - South	Secondary	M	164
Parramatta - South	Technical or Further Educational Institution	F	219
Parramatta - South	Technical or Further Educational Institution	M	201
Parramatta - South	University or other tertiary	F	390
Parramatta - South	University or other tertiary	M	413
Rosehill - Harris Park		F	385
Rosehill - Harris Park		M	529
Rosehill - Harris Park	Infants/Primary	F	311
Rosehill - Harris Park	Infants/Primary	M	322
Rosehill - Harris Park	Pre-school	F	89
Rosehill - Harris Park	Pre-school	M	94
Rosehill - Harris Park	Secondary	F	128
Rosehill - Harris Park	Secondary	M	122
Rosehill - Harris Park	Technical or Further Educational Institution	F	161
Rosehill - Harris Park	Technical or Further Educational Institution	M	200
Rosehill - Harris Park	University or other tertiary	F	357
Rosehill - Harris Park	University or other tertiary	M	370
Pennant Hills - Cheltenham		F	437
Pennant Hills - Cheltenham		M	364
Pennant Hills - Cheltenham	Infants/Primary	F	1079
Pennant Hills - Cheltenham	Infants/Primary	M	1060
Pennant Hills - Cheltenham	Pre-school	F	207
Pennant Hills - Cheltenham	Pre-school	M	229
Pennant Hills - Cheltenham	Secondary	F	959
Pennant Hills - Cheltenham	Secondary	M	851
Pennant Hills - Cheltenham	Technical or Further Educational Institution	F	233
Pennant Hills - Cheltenham	Technical or Further Educational Institution	M	183
Pennant Hills - Cheltenham	University or other tertiary	F	791
Pennant Hills - Cheltenham	University or other tertiary	M	643
Epping (East) - North Epping		F	288
Epping (East) - North Epping		M	240
Epping (East) - North Epping	Infants/Primary	F	632
Epping (East) - North Epping	Infants/Primary	M	705
Epping (East) - North Epping	Pre-school	F	148
Epping (East) - North Epping	Pre-school	M	151
Epping (East) - North Epping	Secondary	F	531
Epping (East) - North Epping	Secondary	M	509
Epping (East) - North Epping	Technical or Further Educational Institution	F	222
Epping (East) - North Epping	Technical or Further Educational Institution	M	150
Epping (East) - North Epping	University or other tertiary	F	578
Epping (East) - North Epping	University or other tertiary	M	517
Epping (NSW) - West		F	378
Epping (NSW) - West		M	364
Epping (NSW) - West	Infants/Primary	F	869
Epping (NSW) - West	Infants/Primary	M	887
Epping (NSW) - West	Pre-school	F	176
Epping (NSW) - West	Pre-school	M	174
Epping (NSW) - West	Secondary	F	705
Epping (NSW) - West	Secondary	M	671
Epping (NSW) - West	Technical or Further Educational Institution	F	270
Epping (NSW) - West	Technical or Further Educational Institution	M	174
Epping (NSW) - West	University or other tertiary	F	700
Epping (NSW) - West	University or other tertiary	M	696
Gladesville - Huntleys Point		F	373
Gladesville - Huntleys Point		M	322
Gladesville - Huntleys Point	Infants/Primary	F	554
Gladesville - Huntleys Point	Infants/Primary	M	635
Gladesville - Huntleys Point	Pre-school	F	152
Gladesville - Huntleys Point	Pre-school	M	171
Gladesville - Huntleys Point	Secondary	F	490
Gladesville - Huntleys Point	Secondary	M	500
Gladesville - Huntleys Point	Technical or Further Educational Institution	F	159
Gladesville - Huntleys Point	Technical or Further Educational Institution	M	149
Gladesville - Huntleys Point	University or other tertiary	F	514
Gladesville - Huntleys Point	University or other tertiary	M	408
Hunters Hill - Woolwich		F	455
Hunters Hill - Woolwich		M	330
Hunters Hill - Woolwich	Infants/Primary	F	389
Hunters Hill - Woolwich	Infants/Primary	M	423
Hunters Hill - Woolwich	Pre-school	F	94
Hunters Hill - Woolwich	Pre-school	M	92
Hunters Hill - Woolwich	Secondary	F	416
Hunters Hill - Woolwich	Secondary	M	545
Hunters Hill - Woolwich	Technical or Further Educational Institution	F	59
Hunters Hill - Woolwich	Technical or Further Educational Institution	M	47
Hunters Hill - Woolwich	University or other tertiary	F	295
Hunters Hill - Woolwich	University or other tertiary	M	304
Macquarie Park - Marsfield		F	685
Macquarie Park - Marsfield		M	632
Macquarie Park - Marsfield	Infants/Primary	F	676
Macquarie Park - Marsfield	Infants/Primary	M	695
Macquarie Park - Marsfield	Pre-school	F	203
Macquarie Park - Marsfield	Pre-school	M	193
Macquarie Park - Marsfield	Secondary	F	393
Macquarie Park - Marsfield	Secondary	M	493
Macquarie Park - Marsfield	Technical or Further Educational Institution	F	366
Macquarie Park - Marsfield	Technical or Further Educational Institution	M	258
Macquarie Park - Marsfield	University or other tertiary	F	1632
Macquarie Park - Marsfield	University or other tertiary	M	1539
North Ryde - East Ryde		F	427
North Ryde - East Ryde		M	438
North Ryde - East Ryde	Infants/Primary	F	601
North Ryde - East Ryde	Infants/Primary	M	643
North Ryde - East Ryde	Pre-school	F	148
North Ryde - East Ryde	Pre-school	M	196
North Ryde - East Ryde	Secondary	F	460
North Ryde - East Ryde	Secondary	M	470
North Ryde - East Ryde	Technical or Further Educational Institution	F	161
North Ryde - East Ryde	Technical or Further Educational Institution	M	119
North Ryde - East Ryde	University or other tertiary	F	526
North Ryde - East Ryde	University or other tertiary	M	476
West Ryde - Meadowbank		F	506
West Ryde - Meadowbank		M	441
West Ryde - Meadowbank	Infants/Primary	F	634
West Ryde - Meadowbank	Infants/Primary	M	719
West Ryde - Meadowbank	Pre-school	F	196
West Ryde - Meadowbank	Pre-school	M	229
West Ryde - Meadowbank	Secondary	F	412
West Ryde - Meadowbank	Secondary	M	521
West Ryde - Meadowbank	Technical or Further Educational Institution	F	384
West Ryde - Meadowbank	Technical or Further Educational Institution	M	280
West Ryde - Meadowbank	University or other tertiary	F	723
West Ryde - Meadowbank	University or other tertiary	M	633
Putney		F	62
Putney		M	70
Putney	Infants/Primary	F	180
Putney	Infants/Primary	M	166
Putney	Pre-school	F	30
Putney	Pre-school	M	37
Putney	Secondary	F	163
Putney	Secondary	M	177
Putney	Technical or Further Educational Institution	F	33
Putney	Technical or Further Educational Institution	M	42
Putney	University or other tertiary	F	134
Putney	University or other tertiary	M	137
Denistone		F	97
Denistone		M	92
Denistone	Infants/Primary	F	309
Denistone	Infants/Primary	M	341
Denistone	Pre-school	F	63
Denistone	Pre-school	M	71
Denistone	Secondary	F	243
Denistone	Secondary	M	308
Denistone	Technical or Further Educational Institution	F	63
Denistone	Technical or Further Educational Institution	M	70
Denistone	University or other tertiary	F	223
Denistone	University or other tertiary	M	207
Eastwood		F	477
Eastwood		M	523
Eastwood	Infants/Primary	F	726
Eastwood	Infants/Primary	M	723
Eastwood	Pre-school	F	158
Eastwood	Pre-school	M	213
Eastwood	Secondary	F	460
Eastwood	Secondary	M	555
Eastwood	Technical or Further Educational Institution	F	311
Eastwood	Technical or Further Educational Institution	M	249
Eastwood	University or other tertiary	F	705
Eastwood	University or other tertiary	M	694
Ryde - North		F	546
Ryde - North		M	456
Ryde - North	Infants/Primary	F	745
Ryde - North	Infants/Primary	M	851
Ryde - North	Pre-school	F	218
Ryde - North	Pre-school	M	204
Ryde - North	Secondary	F	627
Ryde - North	Secondary	M	608
Ryde - North	Technical or Further Educational Institution	F	351
Ryde - North	Technical or Further Educational Institution	M	271
Ryde - North	University or other tertiary	F	697
Ryde - North	University or other tertiary	M	546
Ryde - South		F	401
Ryde - South		M	350
Ryde - South	Infants/Primary	F	403
Ryde - South	Infants/Primary	M	401
Ryde - South	Pre-school	F	127
Ryde - South	Pre-school	M	155
Ryde - South	Secondary	F	198
Ryde - South	Secondary	M	223
Ryde - South	Technical or Further Educational Institution	F	245
Ryde - South	Technical or Further Educational Institution	M	132
Ryde - South	University or other tertiary	F	424
Ryde - South	University or other tertiary	M	321
Ashcroft - Busby - Miller		F	975
Ashcroft - Busby - Miller		M	966
Ashcroft - Busby - Miller	Infants/Primary	F	892
Ashcroft - Busby - Miller	Infants/Primary	M	957
Ashcroft - Busby - Miller	Pre-school	F	141
Ashcroft - Busby - Miller	Pre-school	M	149
Ashcroft - Busby - Miller	Secondary	F	693
Ashcroft - Busby - Miller	Secondary	M	795
Ashcroft - Busby - Miller	Technical or Further Educational Institution	F	235
Ashcroft - Busby - Miller	Technical or Further Educational Institution	M	177
Ashcroft - Busby - Miller	University or other tertiary	F	346
Ashcroft - Busby - Miller	University or other tertiary	M	216
Austral - Greendale		F	484
Austral - Greendale		M	594
Austral - Greendale	Infants/Primary	F	542
Austral - Greendale	Infants/Primary	M	567
Austral - Greendale	Pre-school	F	108
Austral - Greendale	Pre-school	M	153
Austral - Greendale	Secondary	F	389
Austral - Greendale	Secondary	M	439
Austral - Greendale	Technical or Further Educational Institution	F	122
Austral - Greendale	Technical or Further Educational Institution	M	137
Austral - Greendale	University or other tertiary	F	309
Austral - Greendale	University or other tertiary	M	174
Cecil Hills		F	131
Cecil Hills		M	151
Cecil Hills	Infants/Primary	F	259
Cecil Hills	Infants/Primary	M	300
Cecil Hills	Pre-school	F	59
Cecil Hills	Pre-school	M	56
Cecil Hills	Secondary	F	330
Cecil Hills	Secondary	M	350
Cecil Hills	Technical or Further Educational Institution	F	72
Cecil Hills	Technical or Further Educational Institution	M	82
Cecil Hills	University or other tertiary	F	240
Cecil Hills	University or other tertiary	M	193
Green Valley		F	365
Green Valley		M	328
Green Valley	Infants/Primary	F	502
Green Valley	Infants/Primary	M	584
Green Valley	Pre-school	F	73
Green Valley	Pre-school	M	119
Green Valley	Secondary	F	520
Green Valley	Secondary	M	549
Green Valley	Technical or Further Educational Institution	F	170
Green Valley	Technical or Further Educational Institution	M	134
Green Valley	University or other tertiary	F	385
Green Valley	University or other tertiary	M	285
Hinchinbrook		F	328
Hinchinbrook		M	313
Hinchinbrook	Infants/Primary	F	619
Hinchinbrook	Infants/Primary	M	674
Hinchinbrook	Pre-school	F	121
Hinchinbrook	Pre-school	M	134
Hinchinbrook	Secondary	F	583
Hinchinbrook	Secondary	M	573
Hinchinbrook	Technical or Further Educational Institution	F	153
Hinchinbrook	Technical or Further Educational Institution	M	142
Hinchinbrook	University or other tertiary	F	422
Hinchinbrook	University or other tertiary	M	277
Hoxton Park - Carnes Hill - Horningsea Park		F	370
Hoxton Park - Carnes Hill - Horningsea Park		M	347
Hoxton Park - Carnes Hill - Horningsea Park	Infants/Primary	F	707
Hoxton Park - Carnes Hill - Horningsea Park	Infants/Primary	M	757
Hoxton Park - Carnes Hill - Horningsea Park	Pre-school	F	137
Hoxton Park - Carnes Hill - Horningsea Park	Pre-school	M	152
Hoxton Park - Carnes Hill - Horningsea Park	Secondary	F	624
Hoxton Park - Carnes Hill - Horningsea Park	Secondary	M	644
Hoxton Park - Carnes Hill - Horningsea Park	Technical or Further Educational Institution	F	144
Hoxton Park - Carnes Hill - Horningsea Park	Technical or Further Educational Institution	M	151
Hoxton Park - Carnes Hill - Horningsea Park	University or other tertiary	F	386
Hoxton Park - Carnes Hill - Horningsea Park	University or other tertiary	M	255
West Hoxton - Middleton Grange		F	427
West Hoxton - Middleton Grange		M	389
West Hoxton - Middleton Grange	Infants/Primary	F	919
West Hoxton - Middleton Grange	Infants/Primary	M	1060
West Hoxton - Middleton Grange	Pre-school	F	227
West Hoxton - Middleton Grange	Pre-school	M	217
West Hoxton - Middleton Grange	Secondary	F	843
West Hoxton - Middleton Grange	Secondary	M	790
West Hoxton - Middleton Grange	Technical or Further Educational Institution	F	188
West Hoxton - Middleton Grange	Technical or Further Educational Institution	M	188
West Hoxton - Middleton Grange	University or other tertiary	F	537
West Hoxton - Middleton Grange	University or other tertiary	M	356
Cobbitty - Bringelly		F	135
Cobbitty - Bringelly		M	131
Cobbitty - Bringelly	Infants/Primary	F	213
Cobbitty - Bringelly	Infants/Primary	M	201
Cobbitty - Bringelly	Pre-school	F	56
Cobbitty - Bringelly	Pre-school	M	51
Cobbitty - Bringelly	Secondary	F	155
Cobbitty - Bringelly	Secondary	M	169
Cobbitty - Bringelly	Technical or Further Educational Institution	F	44
Cobbitty - Bringelly	Technical or Further Educational Institution	M	69
Cobbitty - Bringelly	University or other tertiary	F	115
Cobbitty - Bringelly	University or other tertiary	M	53
Gledswood Hills - Gregory Hills		F	319
Gledswood Hills - Gregory Hills		M	256
Gledswood Hills - Gregory Hills	Infants/Primary	F	786
Gledswood Hills - Gregory Hills	Infants/Primary	M	776
Gledswood Hills - Gregory Hills	Pre-school	F	241
Gledswood Hills - Gregory Hills	Pre-school	M	298
Gledswood Hills - Gregory Hills	Secondary	F	393
Gledswood Hills - Gregory Hills	Secondary	M	467
Gledswood Hills - Gregory Hills	Technical or Further Educational Institution	F	200
Gledswood Hills - Gregory Hills	Technical or Further Educational Institution	M	169
Gledswood Hills - Gregory Hills	University or other tertiary	F	362
Gledswood Hills - Gregory Hills	University or other tertiary	M	200
Leppington - Catherine Field		F	278
Leppington - Catherine Field		M	300
Leppington - Catherine Field	Infants/Primary	F	606
Leppington - Catherine Field	Infants/Primary	M	599
Leppington - Catherine Field	Pre-school	F	174
Leppington - Catherine Field	Pre-school	M	193
Leppington - Catherine Field	Secondary	F	405
Leppington - Catherine Field	Secondary	M	394
Leppington - Catherine Field	Technical or Further Educational Institution	F	125
Leppington - Catherine Field	Technical or Further Educational Institution	M	130
Leppington - Catherine Field	University or other tertiary	F	304
Leppington - Catherine Field	University or other tertiary	M	188
Oran Park		F	453
Oran Park		M	429
Oran Park	Infants/Primary	F	1064
Oran Park	Infants/Primary	M	1107
Oran Park	Pre-school	F	285
Oran Park	Pre-school	M	369
Oran Park	Secondary	F	574
Oran Park	Secondary	M	567
Oran Park	Technical or Further Educational Institution	F	241
Oran Park	Technical or Further Educational Institution	M	218
Oran Park	University or other tertiary	F	458
Oran Park	University or other tertiary	M	255
Bonnyrigg Heights - Bonnyrigg		F	602
Bonnyrigg Heights - Bonnyrigg		M	526
Bonnyrigg Heights - Bonnyrigg	Infants/Primary	F	663
Bonnyrigg Heights - Bonnyrigg	Infants/Primary	M	703
Bonnyrigg Heights - Bonnyrigg	Pre-school	F	112
Bonnyrigg Heights - Bonnyrigg	Pre-school	M	133
Bonnyrigg Heights - Bonnyrigg	Secondary	F	703
Bonnyrigg Heights - Bonnyrigg	Secondary	M	728
Bonnyrigg Heights - Bonnyrigg	Technical or Further Educational Institution	F	213
Bonnyrigg Heights - Bonnyrigg	Technical or Further Educational Institution	M	200
Bonnyrigg Heights - Bonnyrigg	University or other tertiary	F	467
Bonnyrigg Heights - Bonnyrigg	University or other tertiary	M	384
Bossley Park - Abbotsbury		F	605
Bossley Park - Abbotsbury		M	603
Bossley Park - Abbotsbury	Infants/Primary	F	730
Bossley Park - Abbotsbury	Infants/Primary	M	787
Bossley Park - Abbotsbury	Pre-school	F	133
Bossley Park - Abbotsbury	Pre-school	M	170
Bossley Park - Abbotsbury	Secondary	F	763
Bossley Park - Abbotsbury	Secondary	M	763
Bossley Park - Abbotsbury	Technical or Further Educational Institution	F	289
Bossley Park - Abbotsbury	Technical or Further Educational Institution	M	210
Bossley Park - Abbotsbury	University or other tertiary	F	521
Bossley Park - Abbotsbury	University or other tertiary	M	375
Cabramatta - Lansvale		F	1114
Cabramatta - Lansvale		M	1012
Cabramatta - Lansvale	Infants/Primary	F	758
Cabramatta - Lansvale	Infants/Primary	M	840
Cabramatta - Lansvale	Pre-school	F	119
Cabramatta - Lansvale	Pre-school	M	141
Cabramatta - Lansvale	Secondary	F	806
Cabramatta - Lansvale	Secondary	M	854
Cabramatta - Lansvale	Technical or Further Educational Institution	F	322
Cabramatta - Lansvale	Technical or Further Educational Institution	M	291
Cabramatta - Lansvale	University or other tertiary	F	619
Cabramatta - Lansvale	University or other tertiary	M	568
Cabramatta West - Mount Pritchard		F	721
Cabramatta West - Mount Pritchard		M	765
Cabramatta West - Mount Pritchard	Infants/Primary	F	707
Cabramatta West - Mount Pritchard	Infants/Primary	M	789
Cabramatta West - Mount Pritchard	Pre-school	F	117
Cabramatta West - Mount Pritchard	Pre-school	M	150
Cabramatta West - Mount Pritchard	Secondary	F	690
Cabramatta West - Mount Pritchard	Secondary	M	760
Cabramatta West - Mount Pritchard	Technical or Further Educational Institution	F	214
Cabramatta West - Mount Pritchard	Technical or Further Educational Institution	M	157
Cabramatta West - Mount Pritchard	University or other tertiary	F	450
Cabramatta West - Mount Pritchard	University or other tertiary	M	378
Canley Vale - Canley Heights		F	929
Canley Vale - Canley Heights		M	881
Canley Vale - Canley Heights	Infants/Primary	F	790
Canley Vale - Canley Heights	Infants/Primary	M	860
Canley Vale - Canley Heights	Pre-school	F	140
Canley Vale - Canley Heights	Pre-school	M	138
Canley Vale - Canley Heights	Secondary	F	868
Canley Vale - Canley Heights	Secondary	M	898
Canley Vale - Canley Heights	Technical or Further Educational Institution	F	283
Canley Vale - Canley Heights	Technical or Further Educational Institution	M	228
Canley Vale - Canley Heights	University or other tertiary	F	600
Canley Vale - Canley Heights	University or other tertiary	M	588
Edensor Park		F	296
Edensor Park		M	259
Edensor Park	Infants/Primary	F	398
Edensor Park	Infants/Primary	M	415
Edensor Park	Pre-school	F	72
Edensor Park	Pre-school	M	81
Edensor Park	Secondary	F	399
Edensor Park	Secondary	M	370
Edensor Park	Technical or Further Educational Institution	F	117
Edensor Park	Technical or Further Educational Institution	M	125
Edensor Park	University or other tertiary	F	286
Edensor Park	University or other tertiary	M	171
Fairfield		F	930
Fairfield		M	907
Fairfield	Infants/Primary	F	664
Fairfield	Infants/Primary	M	665
Fairfield	Pre-school	F	100
Fairfield	Pre-school	M	113
Fairfield	Secondary	F	612
Fairfield	Secondary	M	651
Fairfield	Technical or Further Educational Institution	F	333
Fairfield	Technical or Further Educational Institution	M	259
Fairfield	University or other tertiary	F	389
Fairfield	University or other tertiary	M	319
Fairfield - West		F	915
Fairfield - West		M	863
Fairfield - West	Infants/Primary	F	865
Fairfield - West	Infants/Primary	M	932
Fairfield - West	Pre-school	F	152
Fairfield - West	Pre-school	M	151
Fairfield - West	Secondary	F	933
Fairfield - West	Secondary	M	896
Fairfield - West	Technical or Further Educational Institution	F	338
Fairfield - West	Technical or Further Educational Institution	M	301
Fairfield - West	University or other tertiary	F	506
Fairfield - West	University or other tertiary	M	373
Greenfield Park - Prairiewood		F	264
Greenfield Park - Prairiewood		M	261
Greenfield Park - Prairiewood	Infants/Primary	F	318
Greenfield Park - Prairiewood	Infants/Primary	M	359
Greenfield Park - Prairiewood	Pre-school	F	51
Greenfield Park - Prairiewood	Pre-school	M	71
Greenfield Park - Prairiewood	Secondary	F	357
Greenfield Park - Prairiewood	Secondary	M	357
Greenfield Park - Prairiewood	Technical or Further Educational Institution	F	115
Greenfield Park - Prairiewood	Technical or Further Educational Institution	M	112
Greenfield Park - Prairiewood	University or other tertiary	F	218
Greenfield Park - Prairiewood	University or other tertiary	M	177
Horsley Park - Kemps Creek		F	131
Horsley Park - Kemps Creek		M	159
Horsley Park - Kemps Creek	Infants/Primary	F	168
Horsley Park - Kemps Creek	Infants/Primary	M	165
Horsley Park - Kemps Creek	Pre-school	F	34
Horsley Park - Kemps Creek	Pre-school	M	31
Horsley Park - Kemps Creek	Secondary	F	144
Horsley Park - Kemps Creek	Secondary	M	146
Horsley Park - Kemps Creek	Technical or Further Educational Institution	F	30
Horsley Park - Kemps Creek	Technical or Further Educational Institution	M	56
Horsley Park - Kemps Creek	University or other tertiary	F	65
Horsley Park - Kemps Creek	University or other tertiary	M	93
Smithfield - Wetherill Park		F	633
Smithfield - Wetherill Park		M	616
Smithfield - Wetherill Park	Infants/Primary	F	801
Smithfield - Wetherill Park	Infants/Primary	M	853
Smithfield - Wetherill Park	Pre-school	F	163
Smithfield - Wetherill Park	Pre-school	M	179
Smithfield - Wetherill Park	Secondary	F	755
Smithfield - Wetherill Park	Secondary	M	741
Smithfield - Wetherill Park	Technical or Further Educational Institution	F	333
Smithfield - Wetherill Park	Technical or Further Educational Institution	M	258
Smithfield - Wetherill Park	University or other tertiary	F	434
Smithfield - Wetherill Park	University or other tertiary	M	304
St Johns Park - Wakeley		F	284
St Johns Park - Wakeley		M	265
St Johns Park - Wakeley	Infants/Primary	F	413
St Johns Park - Wakeley	Infants/Primary	M	455
St Johns Park - Wakeley	Pre-school	F	72
St Johns Park - Wakeley	Pre-school	M	93
St Johns Park - Wakeley	Secondary	F	400
St Johns Park - Wakeley	Secondary	M	397
St Johns Park - Wakeley	Technical or Further Educational Institution	F	135
St Johns Park - Wakeley	Technical or Further Educational Institution	M	133
St Johns Park - Wakeley	University or other tertiary	F	318
St Johns Park - Wakeley	University or other tertiary	M	225
Wetherill Park Industrial		F	4
Wetherill Park Industrial		M	4
Casula		F	568
Casula		M	523
Casula	Infants/Primary	F	745
Casula	Infants/Primary	M	772
Casula	Pre-school	F	174
Casula	Pre-school	M	159
Casula	Secondary	F	656
Casula	Secondary	M	654
Casula	Technical or Further Educational Institution	F	215
Casula	Technical or Further Educational Institution	M	179
Casula	University or other tertiary	F	492
Casula	University or other tertiary	M	338
Chipping Norton - Moorebank		F	504
Chipping Norton - Moorebank		M	524
Chipping Norton - Moorebank	Infants/Primary	F	1055
Chipping Norton - Moorebank	Infants/Primary	M	1050
Chipping Norton - Moorebank	Pre-school	F	231
Chipping Norton - Moorebank	Pre-school	M	270
Chipping Norton - Moorebank	Secondary	F	754
Chipping Norton - Moorebank	Secondary	M	755
Chipping Norton - Moorebank	Technical or Further Educational Institution	F	191
Chipping Norton - Moorebank	Technical or Further Educational Institution	M	206
Chipping Norton - Moorebank	University or other tertiary	F	499
Chipping Norton - Moorebank	University or other tertiary	M	396
Holsworthy - Wattle Grove		F	562
Holsworthy - Wattle Grove		M	657
Holsworthy - Wattle Grove	Infants/Primary	F	1042
Holsworthy - Wattle Grove	Infants/Primary	M	1068
Holsworthy - Wattle Grove	Pre-school	F	258
Holsworthy - Wattle Grove	Pre-school	M	293
Holsworthy - Wattle Grove	Secondary	F	720
Holsworthy - Wattle Grove	Secondary	M	796
