SA2_NAME21	Landlord	Rent.min	occupied_private_dwellings_being_rented
Colac Surrounds	Person not in same household	14437	15
Colac Surrounds	Person not in same household	18375	9
Colac Surrounds	Person not in same household	23625	4
Colac Surrounds	Real estate agent	5250	4
Colac Surrounds	Real estate agent	10500	11
Colac Surrounds	Real estate agent	11812	20
Colac Surrounds	Real estate agent	14437	29
Colac Surrounds	Real estate agent	18375	27
Colac Surrounds	Real estate agent	23625	3
Corangamite - North	(Other)	52	3
Corangamite - North	(Other)	5250	10
Corangamite - North	(Other)	7875	9
Corangamite - North	(Other)	10500	8
Corangamite - North	(Other)	11812	4
Corangamite - North	Person not in same household	52	8
Corangamite - North	Person not in same household	3937	6
Corangamite - North	Person not in same household	5250	31
Corangamite - North	Person not in same household	7875	25
Corangamite - North	Person not in same household	10500	34
Corangamite - North	Person not in same household	11812	26
Corangamite - North	Person not in same household	14437	13
Corangamite - North	Person not in same household	18375	4
Corangamite - North	Real estate agent	3937	4
Corangamite - North	Real estate agent	7875	9
Corangamite - North	Real estate agent	10500	23
Corangamite - North	Real estate agent	11812	49
Corangamite - North	Real estate agent	14437	43
Corangamite - North	Real estate agent	18375	4
Corangamite - North	State or territory housing authority	3937	3
Corangamite - North	State or territory housing authority	5250	16
Corangamite - North	State or territory housing authority	7875	3
Corangamite - North	State or territory housing authority	11812	3
Corangamite - South	(Other)	52	8
Corangamite - South	(Other)	3937	4
Corangamite - South	(Other)	5250	17
Corangamite - South	(Other)	7875	3
Corangamite - South	(Other)	10500	4
Corangamite - South	(Other)	11812	7
Corangamite - South	(Other)	14437	4
Corangamite - South	Person not in same household	52	4
Corangamite - South	Person not in same household	5250	19
Corangamite - South	Person not in same household	7875	34
Corangamite - South	Person not in same household	10500	29
Corangamite - South	Person not in same household	11812	37
Corangamite - South	Person not in same household	14437	17
Corangamite - South	Person not in same household	18375	7
Corangamite - South	Person not in same household	49875	5
Corangamite - South	Real estate agent	5250	10
Corangamite - South	Real estate agent	7875	13
Corangamite - South	Real estate agent	10500	13
Corangamite - South	Real estate agent	11812	50
Corangamite - South	Real estate agent	14437	56
Corangamite - South	Real estate agent	18375	20
Corangamite - South	Real estate agent	23625	4
Corangamite - South	State or territory housing authority	3937	4
Corangamite - South	State or territory housing authority	5250	13
Corangamite - South	State or territory housing authority	7875	6
Otway	(Other)	52	9
Otway	(Other)	3937	4
Otway	(Other)	5250	5
Otway	(Other)	11812	7
Otway	(Other)	18375	5
Otway	Co-op/church group etc	5250	9
Otway	Person not in same household	5250	7
Otway	Person not in same household	7875	12
Otway	Person not in same household	10500	19
Otway	Person not in same household	11812	15
Otway	Person not in same household	14437	23
Otway	Person not in same household	18375	18
Otway	Person not in same household	23625	8
Otway	Person not in same household	34125	4
Otway	Person not in same household	49875	4
Otway	Real estate agent	5250	8
Otway	Real estate agent	7875	6
Otway	Real estate agent	10500	9
Otway	Real estate agent	11812	22
Otway	Real estate agent	14437	37
Otway	Real estate agent	18375	51
Otway	Real estate agent	23625	10
Otway	State or territory housing authority	5250	4
Moyne - East	(Other)	52	6
Moyne - East	(Other)	5250	10
Moyne - East	(Other)	7875	11
Moyne - East	(Other)	10500	12
Moyne - East	(Other)	11812	4
Moyne - East	(Other)	14437	4
Moyne - East	(Other)	18375	3
Moyne - East	Co-op/church group etc	5250	9
Moyne - East	Co-op/church group etc	7875	3
Moyne - East	Person not in same household	52	7
Moyne - East	Person not in same household	3937	8
Moyne - East	Person not in same household	5250	28
Moyne - East	Person not in same household	7875	36
Moyne - East	Person not in same household	10500	38
Moyne - East	Person not in same household	11812	21
Moyne - East	Person not in same household	14437	15
Moyne - East	Person not in same household	18375	8
Moyne - East	Person not in same household	23625	6
Moyne - East	Real estate agent	5250	7
Moyne - East	Real estate agent	7875	11
Moyne - East	Real estate agent	10500	21
Moyne - East	Real estate agent	11812	33
Moyne - East	Real estate agent	14437	27
Moyne - East	Real estate agent	18375	15
Moyne - East	Real estate agent	23625	4
Moyne - East	Real estate agent	28875	3
Moyne - East	State or territory housing authority	5250	4
Moyne - West	(Other)	52	3
Moyne - West	(Other)	5250	5
Moyne - West	(Other)	7875	3
Moyne - West	(Other)	10500	6
Moyne - West	(Other)	11812	5
Moyne - West	(Other)	14437	3
Moyne - West	Person not in same household	52	8
Moyne - West	Person not in same household	3937	5
Moyne - West	Person not in same household	5250	23
Moyne - West	Person not in same household	7875	26
Moyne - West	Person not in same household	10500	27
Moyne - West	Person not in same household	11812	33
Moyne - West	Person not in same household	14437	50
Moyne - West	Person not in same household	18375	21
Moyne - West	Person not in same household	23625	4
Moyne - West	Real estate agent	5250	6
Moyne - West	Real estate agent	7875	9
Moyne - West	Real estate agent	10500	11
Moyne - West	Real estate agent	11812	40
Moyne - West	Real estate agent	14437	74
Moyne - West	Real estate agent	18375	100
Moyne - West	Real estate agent	23625	15
Moyne - West	Real estate agent	28875	9
Moyne - West	State or territory housing authority	3937	3
Moyne - West	State or territory housing authority	5250	19
Moyne - West	State or territory housing authority	7875	9
Moyne - West	State or territory housing authority	11812	4
Warrnambool - North		5250	4
Warrnambool - North	(Other)	7875	4
Warrnambool - North	(Other)	10500	6
Warrnambool - North	(Other)	11812	5
Warrnambool - North	(Other)	14437	12
Warrnambool - North	(Other)	18375	15
Warrnambool - North	(Other)	23625	3
Warrnambool - North	Co-op/church group etc	5250	5
Warrnambool - North	Co-op/church group etc	7875	8
Warrnambool - North	Co-op/church group etc	10500	3
Warrnambool - North	Co-op/church group etc	11812	16
Warrnambool - North	Co-op/church group etc	14437	14
Warrnambool - North	Co-op/church group etc	18375	15
Warrnambool - North	Co-op/church group etc	23625	3
Warrnambool - North	Person not in same household	5250	20
Warrnambool - North	Person not in same household	7875	39
Warrnambool - North	Person not in same household	10500	49
Warrnambool - North	Person not in same household	11812	60
Warrnambool - North	Person not in same household	14437	118
Warrnambool - North	Person not in same household	18375	75
Warrnambool - North	Person not in same household	23625	25
Warrnambool - North	Real estate agent	52	3
Warrnambool - North	Real estate agent	5250	15
Warrnambool - North	Real estate agent	7875	44
Warrnambool - North	Real estate agent	10500	75
Warrnambool - North	Real estate agent	11812	221
Warrnambool - North	Real estate agent	14437	416
Warrnambool - North	Real estate agent	18375	453
Warrnambool - North	Real estate agent	23625	121
Warrnambool - North	Real estate agent	28875	15
Warrnambool - North	Real estate agent	34125	8
Warrnambool - North	State or territory housing authority	52	17
Warrnambool - North	State or territory housing authority	3937	15
Warrnambool - North	State or territory housing authority	5250	139
Warrnambool - North	State or territory housing authority	7875	73
Warrnambool - North	State or territory housing authority	10500	33
Warrnambool - North	State or territory housing authority	11812	54
Warrnambool - North	State or territory housing authority	14437	16
Warrnambool - South		7875	3
Warrnambool - South	(Other)	52	4
Warrnambool - South	(Other)	3937	7
Warrnambool - South	(Other)	5250	5
Warrnambool - South	(Other)	7875	7
Warrnambool - South	(Other)	10500	7
Warrnambool - South	(Other)	14437	6
Warrnambool - South	(Other)	23625	3
Warrnambool - South	(Other)	28875	5
Warrnambool - South	Co-op/church group etc	52	4
Warrnambool - South	Co-op/church group etc	5250	20
Warrnambool - South	Co-op/church group etc	7875	20
Warrnambool - South	Co-op/church group etc	11812	7
Warrnambool - South	Co-op/church group etc	14437	6
Warrnambool - South	Co-op/church group etc	18375	6
Warrnambool - South	Person not in same household	52	5
Warrnambool - South	Person not in same household	5250	21
Warrnambool - South	Person not in same household	7875	38
Warrnambool - South	Person not in same household	10500	43
Warrnambool - South	Person not in same household	11812	47
Warrnambool - South	Person not in same household	14437	81
Warrnambool - South	Person not in same household	18375	46
Warrnambool - South	Person not in same household	23625	11
Warrnambool - South	Person not in same household	28875	5
Warrnambool - South	Person not in same household	34125	4
Warrnambool - South	Real estate agent	5250	33
Warrnambool - South	Real estate agent	7875	37
Warrnambool - South	Real estate agent	10500	83
Warrnambool - South	Real estate agent	11812	157
Warrnambool - South	Real estate agent	14437	295
Warrnambool - South	Real estate agent	18375	287
Warrnambool - South	Real estate agent	23625	59
Warrnambool - South	Real estate agent	28875	12
Warrnambool - South	Real estate agent	34125	7
Warrnambool - South	State or territory housing authority	52	18
Warrnambool - South	State or territory housing authority	3937	14
Warrnambool - South	State or territory housing authority	5250	73
Warrnambool - South	State or territory housing authority	7875	20
Warrnambool - South	State or territory housing authority	10500	14
Warrnambool - South	State or territory housing authority	11812	17
Warrnambool - South	State or territory housing authority	14437	10
Alexandra Hills	(Other)	14437	3
Alexandra Hills	Co-op/church group etc	3937	5
Alexandra Hills	Co-op/church group etc	5250	5
Alexandra Hills	Co-op/church group etc	7875	18
Alexandra Hills	Co-op/church group etc	10500	6
Alexandra Hills	Co-op/church group etc	11812	10
Alexandra Hills	Co-op/church group etc	14437	8
Alexandra Hills	Co-op/church group etc	18375	3
Alexandra Hills	Person not in same household	5250	3
Alexandra Hills	Person not in same household	7875	9
Alexandra Hills	Person not in same household	10500	11
Alexandra Hills	Person not in same household	11812	13
Alexandra Hills	Person not in same household	14437	34
Alexandra Hills	Person not in same household	18375	123
Alexandra Hills	Person not in same household	23625	53
Alexandra Hills	Person not in same household	28875	6
Alexandra Hills	Person not in same household	34125	3
Alexandra Hills	Person not in same household	39375	3
Alexandra Hills	Real estate agent	11812	9
Alexandra Hills	Real estate agent	14437	42
Alexandra Hills	Real estate agent	18375	349
Alexandra Hills	Real estate agent	23625	228
Alexandra Hills	Real estate agent	28875	43
Alexandra Hills	Real estate agent	34125	7
Alexandra Hills	State or territory housing authority	52	15
Alexandra Hills	State or territory housing authority	3937	12
Alexandra Hills	State or territory housing authority	5250	76
Alexandra Hills	State or territory housing authority	7875	56
Alexandra Hills	State or territory housing authority	10500	22
Alexandra Hills	State or territory housing authority	11812	20
Alexandra Hills	State or territory housing authority	14437	3
Alexandra Hills	State or territory housing authority	18375	10
Belmont - Gumdale	(Other)	18375	11
Belmont - Gumdale	(Other)	23625	4
Belmont - Gumdale	Person not in same household	10500	3
Belmont - Gumdale	Person not in same household	11812	5
Belmont - Gumdale	Person not in same household	14437	3
Belmont - Gumdale	Person not in same household	18375	33
Belmont - Gumdale	Person not in same household	23625	11
Belmont - Gumdale	Person not in same household	28875	3
Belmont - Gumdale	Person not in same household	34125	3
Belmont - Gumdale	Real estate agent	14437	11
Belmont - Gumdale	Real estate agent	18375	55
Belmont - Gumdale	Real estate agent	23625	68
Belmont - Gumdale	Real estate agent	28875	31
Belmont - Gumdale	Real estate agent	34125	28
Belmont - Gumdale	Real estate agent	39375	10
Belmont - Gumdale	Real estate agent	49875	12
Belmont - Gumdale	State or territory housing authority	5250	5
Belmont - Gumdale	State or territory housing authority	7875	9
Birkdale		11812	3
Birkdale	(Other)	11812	10
Birkdale	(Other)	18375	9
Birkdale	(Other)	23625	7
Birkdale	Co-op/church group etc	3937	3
Birkdale	Co-op/church group etc	5250	4
Birkdale	Co-op/church group etc	7875	9
Birkdale	Co-op/church group etc	10500	9
Birkdale	Co-op/church group etc	11812	3
Birkdale	Co-op/church group etc	14437	6
Birkdale	Co-op/church group etc	18375	4
Birkdale	Person not in same household	7875	9
Birkdale	Person not in same household	10500	3
Birkdale	Person not in same household	11812	6
Birkdale	Person not in same household	14437	19
Birkdale	Person not in same household	18375	58
Birkdale	Person not in same household	23625	34
Birkdale	Person not in same household	28875	5
Birkdale	Person not in same household	34125	8
Birkdale	Real estate agent	14437	19
Birkdale	Real estate agent	18375	227
Birkdale	Real estate agent	23625	262
Birkdale	Real estate agent	28875	87
Birkdale	Real estate agent	34125	28
Birkdale	Real estate agent	39375	9
Birkdale	Real estate agent	44625	4
Birkdale	Real estate agent	49875	12
Birkdale	State or territory housing authority	52	6
Birkdale	State or territory housing authority	3937	6
Birkdale	State or territory housing authority	5250	54
Birkdale	State or territory housing authority	7875	37
Birkdale	State or territory housing authority	10500	5
Birkdale	State or territory housing authority	11812	5
Birkdale	State or territory housing authority	14437	4
Birkdale	State or territory housing authority	18375	6
Capalaba		7875	5
Capalaba		14437	4
Capalaba		18375	9
Capalaba	(Other)	5250	3
Capalaba	(Other)	10500	3
Capalaba	(Other)	11812	15
Capalaba	(Other)	14437	10
Capalaba	(Other)	18375	26
Capalaba	(Other)	23625	13
Capalaba	Co-op/church group etc	5250	7
Capalaba	Co-op/church group etc	7875	13
Capalaba	Co-op/church group etc	10500	3
Capalaba	Co-op/church group etc	14437	3
Capalaba	Co-op/church group etc	18375	6
Capalaba	Person not in same household	7875	10
Capalaba	Person not in same household	10500	14
Capalaba	Person not in same household	11812	34
Capalaba	Person not in same household	14437	53
Capalaba	Person not in same household	18375	105
Capalaba	Person not in same household	23625	42
Capalaba	Person not in same household	28875	12
Capalaba	Real estate agent	5250	6
Capalaba	Real estate agent	7875	4
Capalaba	Real estate agent	10500	3
Capalaba	Real estate agent	11812	38
Capalaba	Real estate agent	14437	120
Capalaba	Real estate agent	18375	489
Capalaba	Real estate agent	23625	297
Capalaba	Real estate agent	28875	55
Capalaba	Real estate agent	34125	11
Capalaba	Real estate agent	39375	3
Capalaba	State or territory housing authority	52	26
Capalaba	State or territory housing authority	3937	28
Capalaba	State or territory housing authority	5250	137
Capalaba	State or territory housing authority	7875	48
Capalaba	State or territory housing authority	10500	23
Capalaba	State or territory housing authority	11812	15
Capalaba	State or territory housing authority	14437	8
Capalaba	State or territory housing authority	18375	6
Thorneside	(Other)	7875	3
Thorneside	(Other)	18375	36
Thorneside	Person not in same household	7875	3
Thorneside	Person not in same household	11812	8
Thorneside	Person not in same household	14437	22
Thorneside	Person not in same household	18375	39
Thorneside	Person not in same household	23625	5
Thorneside	Person not in same household	28875	3
Thorneside	Real estate agent	7875	6
Thorneside	Real estate agent	11812	6
Thorneside	Real estate agent	14437	61
Thorneside	Real estate agent	18375	162
Thorneside	Real estate agent	23625	39
Thorneside	Real estate agent	28875	16
Thorneside	Real estate agent	34125	6
Thorneside	Real estate agent	39375	5
Thorneside	Real estate agent	44625	3
Thorneside	State or territory housing authority	52	5
Thorneside	State or territory housing authority	3937	3
Thorneside	State or territory housing authority	5250	12
Thorneside	State or territory housing authority	7875	11
Thorneside	State or territory housing authority	10500	5
Thorneside	State or territory housing authority	11812	4
Wellington Point	(Other)	14437	4
Wellington Point	(Other)	18375	8
Wellington Point	(Other)	23625	6
Wellington Point	Co-op/church group etc	14437	4
Wellington Point	Co-op/church group etc	23625	3
Wellington Point	Person not in same household	10500	3
Wellington Point	Person not in same household	11812	5
Wellington Point	Person not in same household	14437	29
Wellington Point	Person not in same household	18375	50
Wellington Point	Person not in same household	23625	36
Wellington Point	Person not in same household	28875	5
Wellington Point	Person not in same household	34125	9
Wellington Point	Real estate agent	10500	3
Wellington Point	Real estate agent	11812	3
Wellington Point	Real estate agent	14437	33
Wellington Point	Real estate agent	18375	169
Wellington Point	Real estate agent	23625	216
Wellington Point	Real estate agent	28875	93
Wellington Point	Real estate agent	34125	47
Wellington Point	Real estate agent	39375	7
Wellington Point	Real estate agent	49875	5
Wellington Point	State or territory housing authority	52	10
Wellington Point	State or territory housing authority	3937	4
Wellington Point	State or territory housing authority	5250	30
Wellington Point	State or territory housing authority	7875	13
Wellington Point	State or territory housing authority	11812	4
Wellington Point	State or territory housing authority	14437	7
Cleveland		14437	3
Cleveland		18375	5
Cleveland	(Other)	7875	4
Cleveland	(Other)	10500	4
Cleveland	(Other)	11812	9
Cleveland	(Other)	14437	8
Cleveland	(Other)	18375	25
Cleveland	(Other)	23625	13
Cleveland	(Other)	28875	4
Cleveland	(Other)	34125	3
Cleveland	Co-op/church group etc	3937	4
Cleveland	Co-op/church group etc	7875	16
Cleveland	Co-op/church group etc	10500	14
Cleveland	Co-op/church group etc	11812	6
Cleveland	Co-op/church group etc	14437	14
Cleveland	Person not in same household	52	3
Cleveland	Person not in same household	5250	4
Cleveland	Person not in same household	7875	10
Cleveland	Person not in same household	10500	11
Cleveland	Person not in same household	11812	19
Cleveland	Person not in same household	14437	49
Cleveland	Person not in same household	18375	107
Cleveland	Person not in same household	23625	56
Cleveland	Person not in same household	28875	23
Cleveland	Person not in same household	34125	4
Cleveland	Person not in same household	44625	3
Cleveland	Person not in same household	49875	4
Cleveland	Real estate agent	10500	5
Cleveland	Real estate agent	11812	14
Cleveland	Real estate agent	14437	87
Cleveland	Real estate agent	18375	467
Cleveland	Real estate agent	23625	316
Cleveland	Real estate agent	28875	128
Cleveland	Real estate agent	34125	48
Cleveland	Real estate agent	39375	14
Cleveland	Real estate agent	44625	11
Cleveland	Real estate agent	49875	24
Cleveland	State or territory housing authority	52	27
Cleveland	State or territory housing authority	3937	39
Cleveland	State or territory housing authority	5250	193
Cleveland	State or territory housing authority	7875	45
Cleveland	State or territory housing authority	10500	16
Cleveland	State or territory housing authority	11812	7
Cleveland	State or territory housing authority	14437	9
Cleveland	State or territory housing authority	18375	5
Cleveland	State or territory housing authority	23625	3
Ormiston	(Other)	18375	14
Ormiston	(Other)	23625	4
Ormiston	Person not in same household	5250	3
Ormiston	Person not in same household	7875	3
Ormiston	Person not in same household	10500	7
Ormiston	Person not in same household	11812	3
Ormiston	Person not in same household	14437	19
Ormiston	Person not in same household	18375	40
Ormiston	Person not in same household	23625	24
Ormiston	Person not in same household	28875	5
Ormiston	Person not in same household	34125	3
Ormiston	Real estate agent	11812	3
Ormiston	Real estate agent	14437	14
Ormiston	Real estate agent	18375	111
Ormiston	Real estate agent	23625	115
Ormiston	Real estate agent	28875	50
Ormiston	Real estate agent	34125	26
Ormiston	Real estate agent	39375	11
Ormiston	Real estate agent	44625	3
Ormiston	Real estate agent	49875	5
Ormiston	State or territory housing authority	7875	4
Redland Bay	(Other)	18375	19
Redland Bay	(Other)	23625	10
Redland Bay	Person not in same household	7875	9
Redland Bay	Person not in same household	10500	12
Redland Bay	Person not in same household	11812	12
Redland Bay	Person not in same household	14437	22
Redland Bay	Person not in same household	18375	77
Redland Bay	Person not in same household	23625	51
Redland Bay	Person not in same household	28875	24
Redland Bay	Person not in same household	34125	5
Redland Bay	Person not in same household	39375	3
Redland Bay	Real estate agent	7875	3
Redland Bay	Real estate agent	11812	3
Redland Bay	Real estate agent	14437	7
Redland Bay	Real estate agent	18375	238
Redland Bay	Real estate agent	23625	563
Redland Bay	Real estate agent	28875	111
Redland Bay	Real estate agent	34125	33
Redland Bay	Real estate agent	39375	12
Redland Bay	Real estate agent	44625	9
Redland Bay	Real estate agent	49875	3
Redland Bay	State or territory housing authority	52	3
Redland Bay	State or territory housing authority	3937	3
Redland Bay	State or territory housing authority	5250	29
Redland Bay	State or territory housing authority	7875	15
Redland Bay	State or territory housing authority	10500	4
Redland Bay	State or territory housing authority	11812	9
Redland Bay	State or territory housing authority	14437	4
Redland Bay	State or territory housing authority	18375	3
Sheldon - Mount Cotton	Person not in same household	10500	7
Sheldon - Mount Cotton	Person not in same household	14437	10
Sheldon - Mount Cotton	Person not in same household	18375	16
Sheldon - Mount Cotton	Person not in same household	23625	13
Sheldon - Mount Cotton	Person not in same household	28875	8
Sheldon - Mount Cotton	Person not in same household	34125	3
Sheldon - Mount Cotton	Real estate agent	14437	3
Sheldon - Mount Cotton	Real estate agent	18375	47
Sheldon - Mount Cotton	Real estate agent	23625	124
Sheldon - Mount Cotton	Real estate agent	28875	17
Sheldon - Mount Cotton	Real estate agent	34125	10
Sheldon - Mount Cotton	Real estate agent	39375	4
Thornlands		11812	3
Thornlands	(Other)	7875	9
Thornlands	(Other)	10500	4
Thornlands	(Other)	11812	20
Thornlands	(Other)	14437	11
Thornlands	(Other)	18375	96
Thornlands	(Other)	23625	5
Thornlands	Co-op/church group etc	7875	17
Thornlands	Co-op/church group etc	10500	4
Thornlands	Co-op/church group etc	11812	7
Thornlands	Co-op/church group etc	14437	4
Thornlands	Co-op/church group etc	18375	6
Thornlands	Person not in same household	7875	4
Thornlands	Person not in same household	10500	6
Thornlands	Person not in same household	11812	12
Thornlands	Person not in same household	14437	21
Thornlands	Person not in same household	18375	65
Thornlands	Person not in same household	23625	47
Thornlands	Person not in same household	28875	22
Thornlands	Person not in same household	34125	9
Thornlands	Person not in same household	44625	3
Thornlands	Person not in same household	49875	5
Thornlands	Real estate agent	7875	6
Thornlands	Real estate agent	10500	5
Thornlands	Real estate agent	11812	6
Thornlands	Real estate agent	14437	7
Thornlands	Real estate agent	18375	326
Thornlands	Real estate agent	23625	627
Thornlands	Real estate agent	28875	154
Thornlands	Real estate agent	34125	40
Thornlands	Real estate agent	39375	20
Thornlands	Real estate agent	44625	6
Thornlands	Real estate agent	49875	3
Thornlands	State or territory housing authority	5250	5
Thornlands	State or territory housing authority	7875	6
Thornlands	State or territory housing authority	11812	3
Thornlands	State or territory housing authority	14437	4
Thornlands	State or territory housing authority	18375	5
Victoria Point		7875	4
Victoria Point		18375	5
Victoria Point	(Other)	5250	8
Victoria Point	(Other)	7875	15
Victoria Point	(Other)	10500	3
Victoria Point	(Other)	18375	19
Victoria Point	(Other)	23625	5
Victoria Point	(Other)	28875	6
Victoria Point	(Other)	34125	4
Victoria Point	Co-op/church group etc	5250	4
Victoria Point	Co-op/church group etc	7875	20
Victoria Point	Co-op/church group etc	10500	3
Victoria Point	Co-op/church group etc	18375	3
Victoria Point	Person not in same household	52	5
Victoria Point	Person not in same household	5250	3
Victoria Point	Person not in same household	7875	10
Victoria Point	Person not in same household	10500	12
Victoria Point	Person not in same household	11812	8
Victoria Point	Person not in same household	14437	21
Victoria Point	Person not in same household	18375	92
Victoria Point	Person not in same household	23625	63
Victoria Point	Person not in same household	28875	18
Victoria Point	Person not in same household	39375	3
Victoria Point	Real estate agent	10500	3
Victoria Point	Real estate agent	11812	11
Victoria Point	Real estate agent	14437	24
Victoria Point	Real estate agent	18375	229
Victoria Point	Real estate agent	23625	354
Victoria Point	Real estate agent	28875	79
Victoria Point	Real estate agent	34125	15
Victoria Point	Real estate agent	39375	10
Victoria Point	Real estate agent	49875	7
Victoria Point	State or territory housing authority	52	6
Victoria Point	State or territory housing authority	5250	18
Victoria Point	State or territory housing authority	7875	24
Victoria Point	State or territory housing authority	10500	11
Victoria Point	State or territory housing authority	11812	7
Victoria Point	State or territory housing authority	14437	5
Victoria Point	State or territory housing authority	18375	6
North Stradbroke Island	(Other)	52	4
North Stradbroke Island	(Other)	10500	3
North Stradbroke Island	(Other)	14437	4
North Stradbroke Island	(Other)	18375	5
North Stradbroke Island	Co-op/church group etc	7875	4
North Stradbroke Island	Co-op/church group etc	14437	17
North Stradbroke Island	Person not in same household	5250	7
North Stradbroke Island	Person not in same household	7875	10
North Stradbroke Island	Person not in same household	10500	8
North Stradbroke Island	Person not in same household	11812	11
North Stradbroke Island	Person not in same household	14437	25
North Stradbroke Island	Person not in same household	18375	30
North Stradbroke Island	Person not in same household	23625	3
North Stradbroke Island	Person not in same household	28875	3
North Stradbroke Island	Real estate agent	11812	3
North Stradbroke Island	Real estate agent	14437	10
North Stradbroke Island	Real estate agent	18375	27
North Stradbroke Island	Real estate agent	23625	11
North Stradbroke Island	State or territory housing authority	5250	3
North Stradbroke Island	State or territory housing authority	7875	3
North Stradbroke Island	State or territory housing authority	14437	9
Southern Moreton Bay Islands	(Other)	7875	7
Southern Moreton Bay Islands	(Other)	10500	3
Southern Moreton Bay Islands	(Other)	11812	3
Southern Moreton Bay Islands	Person not in same household	5250	16
Southern Moreton Bay Islands	Person not in same household	7875	44
Southern Moreton Bay Islands	Person not in same household	10500	74
Southern Moreton Bay Islands	Person not in same household	11812	87
Southern Moreton Bay Islands	Person not in same household	14437	63
Southern Moreton Bay Islands	Person not in same household	18375	17
Southern Moreton Bay Islands	Person not in same household	23625	4
Southern Moreton Bay Islands	Real estate agent	5250	3
Southern Moreton Bay Islands	Real estate agent	7875	16
Southern Moreton Bay Islands	Real estate agent	10500	48
Southern Moreton Bay Islands	Real estate agent	11812	258
Southern Moreton Bay Islands	Real estate agent	14437	197
Southern Moreton Bay Islands	Real estate agent	18375	52
Southern Moreton Bay Islands	Real estate agent	23625	14
Southern Moreton Bay Islands	Real estate agent	28875	3
Manly - Lota	(Other)	10500	4
Manly - Lota	(Other)	14437	4
Manly - Lota	(Other)	18375	6
Manly - Lota	(Other)	23625	3
Manly - Lota	Co-op/church group etc	5250	5
Manly - Lota	Person not in same household	5250	3
Manly - Lota	Person not in same household	7875	9
Manly - Lota	Person not in same household	10500	6
Manly - Lota	Person not in same household	11812	13
Manly - Lota	Person not in same household	14437	25
Manly - Lota	Person not in same household	18375	38
Manly - Lota	Person not in same household	23625	18
Manly - Lota	Person not in same household	28875	7
Manly - Lota	Person not in same household	34125	3
Manly - Lota	Person not in same household	49875	4
Manly - Lota	Real estate agent	52	3
Manly - Lota	Real estate agent	5250	5
Manly - Lota	Real estate agent	7875	3
Manly - Lota	Real estate agent	10500	3
Manly - Lota	Real estate agent	11812	7
Manly - Lota	Real estate agent	14437	65
Manly - Lota	Real estate agent	18375	207
Manly - Lota	Real estate agent	23625	103
Manly - Lota	Real estate agent	28875	57
Manly - Lota	Real estate agent	34125	40
Manly - Lota	Real estate agent	39375	18
Manly - Lota	Real estate agent	44625	10
Manly - Lota	Real estate agent	49875	13
Manly - Lota	State or territory housing authority	52	11
Manly - Lota	State or territory housing authority	3937	9
Manly - Lota	State or territory housing authority	5250	23
Manly - Lota	State or territory housing authority	7875	14
Manly - Lota	State or territory housing authority	10500	9
Manly West	(Other)	14437	10
Manly West	(Other)	18375	30
Manly West	(Other)	23625	9
Manly West	Co-op/church group etc	5250	7
Manly West	Co-op/church group etc	14437	10
Manly West	Person not in same household	5250	3
Manly West	Person not in same household	7875	6
Manly West	Person not in same household	10500	8
Manly West	Person not in same household	11812	4
Manly West	Person not in same household	14437	10
Manly West	Person not in same household	18375	51
Manly West	Person not in same household	23625	25
Manly West	Person not in same household	28875	8
Manly West	Person not in same household	34125	6
Manly West	Real estate agent	11812	9
Manly West	Real estate agent	14437	38
Manly West	Real estate agent	18375	203
Manly West	Real estate agent	23625	233
Manly West	Real estate agent	28875	111
Manly West	Real estate agent	34125	29
Manly West	Real estate agent	39375	11
Manly West	Real estate agent	44625	3
Manly West	State or territory housing authority	52	4
Manly West	State or territory housing authority	3937	10
Manly West	State or territory housing authority	5250	40
Manly West	State or territory housing authority	7875	33
Manly West	State or territory housing authority	10500	9
Manly West	State or territory housing authority	11812	9
Manly West	State or territory housing authority	14437	14
Manly West	State or territory housing authority	18375	3
Murarrie	(Other)	11812	5
Murarrie	(Other)	23625	3
Murarrie	(Other)	28875	4
Murarrie	Person not in same household	10500	3
Murarrie	Person not in same household	11812	7
Murarrie	Person not in same household	14437	6
Murarrie	Person not in same household	18375	22
Murarrie	Person not in same household	23625	14
Murarrie	Person not in same household	28875	10
Murarrie	Person not in same household	44625	6
Murarrie	Real estate agent	11812	4
Murarrie	Real estate agent	14437	16
Murarrie	Real estate agent	18375	148
Murarrie	Real estate agent	23625	157
Murarrie	Real estate agent	28875	72
Murarrie	Real estate agent	34125	39
Murarrie	Real estate agent	39375	11
Murarrie	Real estate agent	44625	4
Murarrie	State or territory housing authority	5250	32
Murarrie	State or territory housing authority	7875	16
Murarrie	State or territory housing authority	10500	8
Murarrie	State or territory housing authority	11812	3
Murarrie	State or territory housing authority	14437	3
Tingalpa		14437	3
Tingalpa	(Other)	7875	3
Tingalpa	(Other)	14437	4
Tingalpa	(Other)	18375	37
Tingalpa	(Other)	23625	6
Tingalpa	Co-op/church group etc	11812	3
Tingalpa	Person not in same household	5250	9
Tingalpa	Person not in same household	7875	3
Tingalpa	Person not in same household	10500	3
Tingalpa	Person not in same household	11812	3
Tingalpa	Person not in same household	14437	20
Tingalpa	Person not in same household	18375	66
Tingalpa	Person not in same household	23625	34
Tingalpa	Person not in same household	28875	14
Tingalpa	Real estate agent	5250	4
Tingalpa	Real estate agent	7875	4
Tingalpa	Real estate agent	10500	3
