SA2_NAME16	AgeStudent	students
Prospect Reservoir	25+	3
Rooty Hill - Minchinbury	0-4	373
Rooty Hill - Minchinbury	5-14	2881
Rooty Hill - Minchinbury	15-19	1155
Rooty Hill - Minchinbury	20-24	639
Rooty Hill - Minchinbury	25+	884
Banksmeadow	0-4	5
Banksmeadow	5-14	26
Banksmeadow	15-19	7
Banksmeadow	20-24	13
Banksmeadow	25+	31
Botany	0-4	277
Botany	5-14	1489
Botany	15-19	563
Botany	20-24	278
Botany	25+	522
Pagewood - Hillsdale - Daceyville	0-4	238
Pagewood - Hillsdale - Daceyville	5-14	1417
Pagewood - Hillsdale - Daceyville	15-19	616
Pagewood - Hillsdale - Daceyville	20-24	582
Pagewood - Hillsdale - Daceyville	25+	863
Eastlakes	0-4	135
Eastlakes	5-14	866
Eastlakes	15-19	392
Eastlakes	20-24	253
Eastlakes	25+	498
Mascot	0-4	273
Mascot	5-14	1311
Mascot	15-19	580
Mascot	20-24	1575
Mascot	25+	2269
Petersham - Stanmore	0-4	253
Petersham - Stanmore	5-14	1612
Petersham - Stanmore	15-19	710
Petersham - Stanmore	20-24	747
Petersham - Stanmore	25+	1409
Sydenham - Tempe - St Peters	0-4	149
Sydenham - Tempe - St Peters	5-14	729
Sydenham - Tempe - St Peters	15-19	225
Sydenham - Tempe - St Peters	20-24	190
Sydenham - Tempe - St Peters	25+	546
Marrickville - North	0-4	189
Marrickville - North	5-14	1051
Marrickville - North	15-19	344
Marrickville - North	20-24	291
Marrickville - North	25+	760
Marrickville - South	0-4	188
Marrickville - South	5-14	1119
Marrickville - South	15-19	471
Marrickville - South	20-24	426
Marrickville - South	25+	953
Darlinghurst	0-4	62
Darlinghurst	5-14	288
Darlinghurst	15-19	121
Darlinghurst	20-24	319
Darlinghurst	25+	906
Erskineville - Alexandria	0-4	258
Erskineville - Alexandria	5-14	1095
Erskineville - Alexandria	15-19	330
Erskineville - Alexandria	20-24	446
Erskineville - Alexandria	25+	1459
Glebe - Forest Lodge	0-4	234
Glebe - Forest Lodge	5-14	1105
Glebe - Forest Lodge	15-19	503
Glebe - Forest Lodge	20-24	1139
Glebe - Forest Lodge	25+	1717
Potts Point - Woolloomooloo	0-4	68
Potts Point - Woolloomooloo	5-14	369
Potts Point - Woolloomooloo	15-19	156
Potts Point - Woolloomooloo	20-24	279
Potts Point - Woolloomooloo	25+	1392
Surry Hills	0-4	104
Surry Hills	5-14	471
Surry Hills	15-19	163
Surry Hills	20-24	550
Surry Hills	25+	1461
Camperdown - Darlington	0-4	59
Camperdown - Darlington	5-14	372
Camperdown - Darlington	15-19	721
Camperdown - Darlington	20-24	1267
Camperdown - Darlington	25+	791
Chippendale	0-4	41
Chippendale	5-14	116
Chippendale	15-19	223
Chippendale	20-24	1366
Chippendale	25+	1208
Newtown (NSW)	0-4	152
Newtown (NSW)	5-14	860
Newtown (NSW)	15-19	402
Newtown (NSW)	20-24	814
Newtown (NSW)	25+	1320
Pyrmont	0-4	170
Pyrmont	5-14	615
Pyrmont	15-19	260
Pyrmont	20-24	323
Pyrmont	25+	1152
Redfern	0-4	129
Redfern	5-14	621
Redfern	15-19	225
Redfern	20-24	604
Redfern	25+	1235
Rosebery - Beaconsfield	0-4	192
Rosebery - Beaconsfield	5-14	606
Rosebery - Beaconsfield	15-19	274
Rosebery - Beaconsfield	20-24	699
Rosebery - Beaconsfield	25+	978
Sydney (North) - Millers Point	0-4	48
Sydney (North) - Millers Point	5-14	204
Sydney (North) - Millers Point	15-19	140
Sydney (North) - Millers Point	20-24	276
Sydney (North) - Millers Point	25+	724
Sydney (South) - Haymarket	0-4	113
Sydney (South) - Haymarket	5-14	437
Sydney (South) - Haymarket	15-19	391
Sydney (South) - Haymarket	20-24	1818
Sydney (South) - Haymarket	25+	4376
Ultimo	0-4	59
Ultimo	5-14	239
Ultimo	15-19	228
Ultimo	20-24	891
Ultimo	25+	1425
Waterloo	0-4	155
Waterloo	5-14	502
Waterloo	15-19	225
Waterloo	20-24	854
Waterloo	25+	1594
Zetland	0-4	133
Zetland	5-14	417
Zetland	15-19	230
Zetland	20-24	1157
Zetland	25+	1319
Bondi - Tamarama - Bronte	0-4	337
Bondi - Tamarama - Bronte	5-14	1735
Bondi - Tamarama - Bronte	15-19	657
Bondi - Tamarama - Bronte	20-24	448
Bondi - Tamarama - Bronte	25+	1213
Bondi Beach - North Bondi	0-4	367
Bondi Beach - North Bondi	5-14	1799
Bondi Beach - North Bondi	15-19	693
Bondi Beach - North Bondi	20-24	423
Bondi Beach - North Bondi	25+	1250
Bondi Junction - Waverly	0-4	296
Bondi Junction - Waverly	5-14	1671
Bondi Junction - Waverly	15-19	589
Bondi Junction - Waverly	20-24	451
Bondi Junction - Waverly	25+	1128
Dover Heights	0-4	241
Dover Heights	5-14	1469
Dover Heights	15-19	619
Dover Heights	20-24	347
Dover Heights	25+	436
Paddington - Moore Park	0-4	224
Paddington - Moore Park	5-14	1173
Paddington - Moore Park	15-19	466
Paddington - Moore Park	20-24	421
Paddington - Moore Park	25+	808
Rose Bay - Vaucluse - Watsons Bay	0-4	201
Rose Bay - Vaucluse - Watsons Bay	5-14	1464
Rose Bay - Vaucluse - Watsons Bay	15-19	778
Rose Bay - Vaucluse - Watsons Bay	20-24	389
Rose Bay - Vaucluse - Watsons Bay	25+	353
Woollahra	0-4	133
Woollahra	5-14	743
Woollahra	15-19	276
Woollahra	20-24	175
Woollahra	25+	319
Bellevue Hill	0-4	216
Bellevue Hill	5-14	1551
Bellevue Hill	15-19	760
Bellevue Hill	20-24	438
Bellevue Hill	25+	661
Double Bay - Darling Point	0-4	117
Double Bay - Darling Point	5-14	642
Double Bay - Darling Point	15-19	269
Double Bay - Darling Point	20-24	254
Double Bay - Darling Point	25+	415
Kensington (NSW)	0-4	156
Kensington (NSW)	5-14	884
Kensington (NSW)	15-19	666
Kensington (NSW)	20-24	1277
Kensington (NSW)	25+	941
Kingsford	0-4	197
Kingsford	5-14	1239
Kingsford	15-19	617
Kingsford	20-24	1090
Kingsford	25+	1311
Maroubra - North	0-4	147
Maroubra - North	5-14	1066
Maroubra - North	15-19	486
Maroubra - North	20-24	311
Maroubra - North	25+	446
Maroubra - South	0-4	176
Maroubra - South	5-14	1157
Maroubra - South	15-19	416
Maroubra - South	20-24	279
Maroubra - South	25+	627
Maroubra - West	0-4	163
Maroubra - West	5-14	944
Maroubra - West	15-19	392
Maroubra - West	20-24	409
Maroubra - West	25+	739
Randwick - North	0-4	298
Randwick - North	5-14	1567
Randwick - North	15-19	508
Randwick - North	20-24	413
Randwick - North	25+	981
Randwick - South	0-4	167
Randwick - South	5-14	1029
Randwick - South	15-19	601
Randwick - South	20-24	607
Randwick - South	25+	926
Coogee - Clovelly	0-4	327
Coogee - Clovelly	5-14	1801
Coogee - Clovelly	15-19	670
Coogee - Clovelly	20-24	456
Coogee - Clovelly	25+	1140
Malabar - La Perouse	0-4	170
Malabar - La Perouse	5-14	1047
Malabar - La Perouse	15-19	452
Malabar - La Perouse	20-24	214
Malabar - La Perouse	25+	327
Matraville - Chifley	0-4	251
Matraville - Chifley	5-14	1663
Matraville - Chifley	15-19	704
Matraville - Chifley	20-24	382
Matraville - Chifley	25+	415
South Coogee	0-4	105
South Coogee	5-14	752
South Coogee	15-19	313
South Coogee	20-24	170
South Coogee	25+	226
Bass Hill - Georges Hall	0-4	468
Bass Hill - Georges Hall	5-14	3388
Bass Hill - Georges Hall	15-19	1327
Bass Hill - Georges Hall	20-24	602
Bass Hill - Georges Hall	25+	624
Chullora	0-4	39
Chullora	5-14	183
Chullora	15-19	75
Chullora	20-24	48
Chullora	25+	65
Condell Park	0-4	248
Condell Park	5-14	1831
Condell Park	15-19	775
Condell Park	20-24	389
Condell Park	25+	379
Padstow	0-4	289
Padstow	5-14	1832
Padstow	15-19	837
Padstow	20-24	479
Padstow	25+	647
Revesby	0-4	316
Revesby	5-14	2128
Revesby	15-19	915
Revesby	20-24	497
Revesby	25+	676
Yagoona - Birrong	0-4	445
Yagoona - Birrong	5-14	2828
Yagoona - Birrong	15-19	1207
Yagoona - Birrong	20-24	716
Yagoona - Birrong	25+	815
Bankstown - North	0-4	297
Bankstown - North	5-14	1950
Bankstown - North	15-19	716
Bankstown - North	20-24	576
Bankstown - North	25+	1063
Bankstown - South	0-4	312
Bankstown - South	5-14	1954
Bankstown - South	15-19	860
Bankstown - South	20-24	680
Bankstown - South	25+	1018
Greenacre - North	0-4	279
Greenacre - North	5-14	2058
Greenacre - North	15-19	927
Greenacre - North	20-24	461
Greenacre - North	25+	540
Greenacre - South	0-4	267
Greenacre - South	5-14	2106
Greenacre - South	15-19	866
Greenacre - South	20-24	413
Greenacre - South	25+	467
Panania (North) - Milperra	0-4	239
Panania (North) - Milperra	5-14	1442
Panania (North) - Milperra	15-19	639
Panania (North) - Milperra	20-24	307
Panania (North) - Milperra	25+	344
Panania (South) - Picnic Point	0-4	303
Panania (South) - Picnic Point	5-14	2155
Panania (South) - Picnic Point	15-19	902
Panania (South) - Picnic Point	20-24	431
Panania (South) - Picnic Point	25+	464
Belmore - Belfield	0-4	284
Belmore - Belfield	5-14	2128
Belmore - Belfield	15-19	976
Belmore - Belfield	20-24	618
Belmore - Belfield	25+	933
Punchbowl	0-4	380
Punchbowl	5-14	2754
Punchbowl	15-19	1154
Punchbowl	20-24	793
Punchbowl	25+	1023
Roselands	0-4	266
Roselands	5-14	1850
Roselands	15-19	782
Roselands	20-24	403
Roselands	25+	562
Lakemba	0-4	305
Lakemba	5-14	2358
Lakemba	15-19	655
Lakemba	20-24	549
Lakemba	25+	1299
Wiley Park	0-4	210
Wiley Park	5-14	1278
Wiley Park	15-19	408
Wiley Park	20-24	343
Wiley Park	25+	827
Campsie - North	0-4	124
Campsie - North	5-14	858
Campsie - North	15-19	437
Campsie - North	20-24	603
Campsie - North	25+	784
Campsie - South	0-4	91
Campsie - South	5-14	605
Campsie - South	15-19	267
Campsie - South	20-24	423
Campsie - South	25+	678
Canterbury - South	0-4	241
Canterbury - South	5-14	1011
Canterbury - South	15-19	434
Canterbury - South	20-24	387
Canterbury - South	25+	736
Earlwood	0-4	287
Earlwood	5-14	2037
Earlwood	15-19	966
Earlwood	20-24	440
Earlwood	25+	574
Kingsgrove - North	0-4	140
Kingsgrove - North	5-14	804
Kingsgrove - North	15-19	292
Kingsgrove - North	20-24	157
Kingsgrove - North	25+	194
Narwee - Beverly Hills	0-4	220
Narwee - Beverly Hills	5-14	1410
Narwee - Beverly Hills	15-19	600
Narwee - Beverly Hills	20-24	416
Narwee - Beverly Hills	25+	620
Oatley - Hurstville Grove	0-4	194
Oatley - Hurstville Grove	5-14	1551
Oatley - Hurstville Grove	15-19	670
Oatley - Hurstville Grove	20-24	439
Oatley - Hurstville Grove	25+	464
Peakhurst - Lugarno	0-4	366
Peakhurst - Lugarno	5-14	2349
Peakhurst - Lugarno	15-19	1102
Peakhurst - Lugarno	20-24	561
Peakhurst - Lugarno	25+	596
Riverwood	0-4	151
Riverwood	5-14	1068
Riverwood	15-19	434
Riverwood	20-24	373
Riverwood	25+	555
South Hurstville - Blakehurst	0-4	356
South Hurstville - Blakehurst	5-14	2601
South Hurstville - Blakehurst	15-19	1219
South Hurstville - Blakehurst	20-24	1349
South Hurstville - Blakehurst	25+	1345
Hurstville - Central	0-4	153
Hurstville - Central	5-14	912
Hurstville - Central	15-19	307
Hurstville - Central	20-24	1001
Hurstville - Central	25+	1157
Hurstville - North	0-4	155
Hurstville - North	5-14	1179
Hurstville - North	15-19	612
Hurstville - North	20-24	538
Hurstville - North	25+	616
Mortdale - Oatley	0-4	267
Mortdale - Oatley	5-14	1759
Mortdale - Oatley	15-19	725
Mortdale - Oatley	20-24	464
Mortdale - Oatley	25+	587
Penshurst	0-4	156
Penshurst	5-14	819
Penshurst	15-19	384
Penshurst	20-24	383
Penshurst	25+	556
Kingsgrove (South) - Bardwell Park	0-4	218
Kingsgrove (South) - Bardwell Park	5-14	1440
Kingsgrove (South) - Bardwell Park	15-19	702
Kingsgrove (South) - Bardwell Park	20-24	414
Kingsgrove (South) - Bardwell Park	25+	481
Kogarah	0-4	224
Kogarah	5-14	1167
Kogarah	15-19	417
Kogarah	20-24	517
Kogarah	25+	976
Kogarah Bay - Carlton - Allawah	0-4	225
Kogarah Bay - Carlton - Allawah	5-14	1606
Kogarah Bay - Carlton - Allawah	15-19	702
Kogarah Bay - Carlton - Allawah	20-24	649
Kogarah Bay - Carlton - Allawah	25+	848
Monterey - Brighton-le-Sands - Kyeemagh	0-4	210
Monterey - Brighton-le-Sands - Kyeemagh	5-14	1235
Monterey - Brighton-le-Sands - Kyeemagh	15-19	546
Monterey - Brighton-le-Sands - Kyeemagh	20-24	315
Monterey - Brighton-le-Sands - Kyeemagh	25+	629
Rockdale - Banksia	0-4	312
Rockdale - Banksia	5-14	1553
Rockdale - Banksia	15-19	619
Rockdale - Banksia	20-24	1043
Rockdale - Banksia	25+	1517
Sans Souci - Ramsgate	0-4	273
Sans Souci - Ramsgate	5-14	1655
Sans Souci - Ramsgate	15-19	703
Sans Souci - Ramsgate	20-24	311
Sans Souci - Ramsgate	25+	541
Arncliffe - Bardwell Valley	0-4	298
Arncliffe - Bardwell Valley	5-14	1520
Arncliffe - Bardwell Valley	15-19	615
Arncliffe - Bardwell Valley	20-24	529
Arncliffe - Bardwell Valley	25+	1226
Bexley - North	0-4	196
Bexley - North	5-14	1249
Bexley - North	15-19	498
Bexley - North	20-24	291
Bexley - North	25+	314
Bexley - South	0-4	259
Bexley - South	5-14	1509
Bexley - South	15-19	628
Bexley - South	20-24	643
Bexley - South	25+	954
Wolli Creek	0-4	112
Wolli Creek	5-14	268
Wolli Creek	15-19	140
Wolli Creek	20-24	858
Wolli Creek	25+	1723
Concord - Mortlake - Cabarita	0-4	364
Concord - Mortlake - Cabarita	5-14	2479
Concord - Mortlake - Cabarita	15-19	1140
Concord - Mortlake - Cabarita	20-24	611
Concord - Mortlake - Cabarita	25+	849
Drummoyne - Rodd Point	0-4	345
Drummoyne - Rodd Point	5-14	2020
Drummoyne - Rodd Point	15-19	815
Drummoyne - Rodd Point	20-24	437
Drummoyne - Rodd Point	25+	684
Five Dock - Abbotsford	0-4	374
Five Dock - Abbotsford	5-14	2245
Five Dock - Abbotsford	15-19	877
Five Dock - Abbotsford	20-24	398
Five Dock - Abbotsford	25+	811
Concord West - North Strathfield	0-4	236
Concord West - North Strathfield	5-14	1476
Concord West - North Strathfield	15-19	632
Concord West - North Strathfield	20-24	442
Concord West - North Strathfield	25+	654
Rhodes	0-4	197
Rhodes	5-14	555
Rhodes	15-19	177
Rhodes	20-24	537
Rhodes	25+	1170
Balmain	0-4	270
Balmain	5-14	1693
Balmain	15-19	619
Balmain	20-24	303
Balmain	25+	646
Lilyfield - Rozelle	0-4	292
Lilyfield - Rozelle	5-14	1539
Lilyfield - Rozelle	15-19	533
Lilyfield - Rozelle	20-24	265
Lilyfield - Rozelle	25+	614
Annandale (NSW)	0-4	162
Annandale (NSW)	5-14	982
Annandale (NSW)	15-19	343
Annandale (NSW)	20-24	318
Annandale (NSW)	25+	534
Leichhardt	0-4	399
Leichhardt	5-14	2147
Leichhardt	15-19	679
Leichhardt	20-24	449
Leichhardt	25+	896
Canterbury (North) - Ashbury	0-4	184
Canterbury (North) - Ashbury	5-14	1164
Canterbury (North) - Ashbury	15-19	524
Canterbury (North) - Ashbury	20-24	392
Canterbury (North) - Ashbury	25+	774
Croydon Park - Enfield	0-4	283
Croydon Park - Enfield	5-14	1888
Croydon Park - Enfield	15-19	885
Croydon Park - Enfield	20-24	504
Croydon Park - Enfield	25+	809
Dulwich Hill - Lewisham	0-4	259
Dulwich Hill - Lewisham	5-14	1588
Dulwich Hill - Lewisham	15-19	652
Dulwich Hill - Lewisham	20-24	482
Dulwich Hill - Lewisham	25+	1184
Haberfield - Summer Hill	0-4	216
Haberfield - Summer Hill	5-14	1394
Haberfield - Summer Hill	15-19	644
Haberfield - Summer Hill	20-24	454
Haberfield - Summer Hill	25+	707
Homebush	0-4	371
Homebush	5-14	1686
Homebush	15-19	547
Homebush	20-24	1158
Homebush	25+	1988
Strathfield South	0-4	67
Strathfield South	5-14	451
Strathfield South	15-19	165
Strathfield South	20-24	114
Strathfield South	25+	160
Ashfield - North	0-4	149
Ashfield - North	5-14	807
Ashfield - North	15-19	304
Ashfield - North	20-24	662
Ashfield - North	25+	1016
Ashfield - South	0-4	147
Ashfield - South	5-14	888
Ashfield - South	15-19	395
Ashfield - South	20-24	547
Ashfield - South	25+	916
Burwood (NSW)	0-4	136
Burwood (NSW)	5-14	831
Burwood (NSW)	15-19	482
Burwood (NSW)	20-24	1685
Burwood (NSW)	25+	1659
Croydon	0-4	152
Croydon	5-14	1110
Croydon	15-19	558
Croydon	20-24	468
Croydon	25+	571
Strathfield - East	0-4	122
Strathfield - East	5-14	875
Strathfield - East	15-19	543
Strathfield - East	20-24	2265
Strathfield - East	25+	1673
Strathfield - West	0-4	104
Strathfield - West	5-14	1015
Strathfield - West	15-19	553
Strathfield - West	20-24	412
Strathfield - West	25+	350
Chatswood (West) - Lane Cove North	0-4	422
Chatswood (West) - Lane Cove North	5-14	2409
Chatswood (West) - Lane Cove North	15-19	883
Chatswood (West) - Lane Cove North	20-24	596
Chatswood (West) - Lane Cove North	25+	1255
St Leonards - Naremburn	0-4	252
St Leonards - Naremburn	5-14	1017
St Leonards - Naremburn	15-19	292
St Leonards - Naremburn	20-24	259
St Leonards - Naremburn	25+	706
Artarmon	0-4	179
Artarmon	5-14	1283
Artarmon	15-19	372
Artarmon	20-24	282
Artarmon	25+	560
Castle Cove - Northbridge	0-4	212
Castle Cove - Northbridge	5-14	2086
Castle Cove - Northbridge	15-19	1018
Castle Cove - Northbridge	20-24	451
Castle Cove - Northbridge	25+	401
Chatswood - East	0-4	367
Chatswood - East	5-14	2181
Chatswood - East	15-19	878
Chatswood - East	20-24	765
Chatswood - East	25+	1245
Greenwich - Riverview	0-4	200
Greenwich - Riverview	5-14	1687
Greenwich - Riverview	15-19	843
Greenwich - Riverview	20-24	490
Greenwich - Riverview	25+	529
Lane Cove	0-4	376
Lane Cove	5-14	2004
Lane Cove	15-19	732
Lane Cove	20-24	409
Lane Cove	25+	751
Willoughby	0-4	283
Willoughby	5-14	2004
Willoughby	15-19	789
Willoughby	20-24	368
Willoughby	25+	439
Asquith - Mount Colah	0-4	466
Asquith - Mount Colah	5-14	3122
Asquith - Mount Colah	15-19	1257
Asquith - Mount Colah	20-24	653
Asquith - Mount Colah	25+	1002
Berowra - Brooklyn - Cowan	0-4	241
Berowra - Brooklyn - Cowan	5-14	1757
Berowra - Brooklyn - Cowan	15-19	766
Berowra - Brooklyn - Cowan	20-24	317
Berowra - Brooklyn - Cowan	25+	376
Normanhurst - Thornleigh - Westleigh	0-4	378
Normanhurst - Thornleigh - Westleigh	5-14	2829
Normanhurst - Thornleigh - Westleigh	15-19	1217
Normanhurst - Thornleigh - Westleigh	20-24	613
Normanhurst - Thornleigh - Westleigh	25+	691
Hornsby - East	0-4	227
Hornsby - East	5-14	1078
Hornsby - East	15-19	390
Hornsby - East	20-24	456
Hornsby - East	25+	871
Hornsby - West	0-4	209
Hornsby - West	5-14	1470
Hornsby - West	15-19	561
Hornsby - West	20-24	300
Hornsby - West	25+	538
Wahroonga (West) - Waitara	0-4	264
Wahroonga (West) - Waitara	5-14	1523
Wahroonga (West) - Waitara	15-19	422
Wahroonga (West) - Waitara	20-24	252
Wahroonga (West) - Waitara	25+	631
Gordon - Killara	0-4	332
Gordon - Killara	5-14	2978
Gordon - Killara	15-19	1601
Gordon - Killara	20-24	915
Gordon - Killara	25+	929
Lindfield - Roseville	0-4	478
Lindfield - Roseville	5-14	3715
Lindfield - Roseville	15-19	1679
Lindfield - Roseville	20-24	873
Lindfield - Roseville	25+	953
Pymble	0-4	343
Pymble	5-14	2649
Pymble	15-19	1253
Pymble	20-24	652
Pymble	25+	619
St Ives	0-4	433
St Ives	5-14	3450
St Ives	15-19	1303
St Ives	20-24	662
St Ives	25+	687
Turramurra	0-4	377
Turramurra	5-14	2772
Turramurra	15-19	1337
Turramurra	20-24	698
Turramurra	25+	662
Wahroonga (East) - Warrawee	0-4	308
Wahroonga (East) - Warrawee	5-14	2577
Wahroonga (East) - Warrawee	15-19	1412
Wahroonga (East) - Warrawee	20-24	689
Wahroonga (East) - Warrawee	25+	650
Cremorne - Cammeray	0-4	344
Cremorne - Cammeray	5-14	1898
Cremorne - Cammeray	15-19	678
Cremorne - Cammeray	20-24	416
Cremorne - Cammeray	25+	944
Crows Nest - Waverton	0-4	281
Crows Nest - Waverton	5-14	1328
Crows Nest - Waverton	15-19	435
Crows Nest - Waverton	20-24	449
Crows Nest - Waverton	25+	1085
Neutral Bay - Kirribilli	0-4	215
Neutral Bay - Kirribilli	5-14	1063
Neutral Bay - Kirribilli	15-19	454
Neutral Bay - Kirribilli	20-24	426
Neutral Bay - Kirribilli	25+	1048
North Sydney - Lavender Bay	0-4	154
North Sydney - Lavender Bay	5-14	642
North Sydney - Lavender Bay	15-19	348
North Sydney - Lavender Bay	20-24	306
North Sydney - Lavender Bay	25+	825
Mosman - North	0-4	183
Mosman - North	5-14	1487
Mosman - North	15-19	660
Mosman - North	20-24	367
Mosman - North	25+	522
Mosman - South	0-4	239
Mosman - South	5-14	1785
Mosman - South	15-19	811
Mosman - South	20-24	416
Mosman - South	25+	554
Balgowlah - Clontarf - Seaforth	0-4	482
Balgowlah - Clontarf - Seaforth	5-14	3243
Balgowlah - Clontarf - Seaforth	15-19	1401
Balgowlah - Clontarf - Seaforth	20-24	603
Balgowlah - Clontarf - Seaforth	25+	634
Manly - Fairlight	0-4	376
Manly - Fairlight	5-14	1886
Manly - Fairlight	15-19	772
Manly - Fairlight	20-24	490
Manly - Fairlight	25+	1061
Avalon - Palm Beach	0-4	215
Avalon - Palm Beach	5-14	1648
Avalon - Palm Beach	15-19	718
Avalon - Palm Beach	20-24	317
Avalon - Palm Beach	25+	343
Bayview - Elanora Heights	0-4	176
Bayview - Elanora Heights	5-14	1372
Bayview - Elanora Heights	15-19	682
Bayview - Elanora Heights	20-24	277
Bayview - Elanora Heights	25+	323
Newport - Bilgola	0-4	237
Newport - Bilgola	5-14	1646
Newport - Bilgola	15-19	775
Newport - Bilgola	20-24	386
Newport - Bilgola	25+	425
Mona Vale - Warriewood (North)	0-4	269
Mona Vale - Warriewood (North)	5-14	1816
Mona Vale - Warriewood (North)	15-19	725
Mona Vale - Warriewood (North)	20-24	354
Mona Vale - Warriewood (North)	25+	402
North Narrabeen - Warriewood (South)	0-4	262
North Narrabeen - Warriewood (South)	5-14	1581
North Narrabeen - Warriewood (South)	15-19	640
North Narrabeen - Warriewood (South)	20-24	230
North Narrabeen - Warriewood (South)	25+	329
Beacon Hill - Narraweena	0-4	302
Beacon Hill - Narraweena	5-14	1943
Beacon Hill - Narraweena	15-19	831
Beacon Hill - Narraweena	20-24	427
Beacon Hill - Narraweena	25+	481
Cromer	0-4	187
Cromer	5-14	1115
Cromer	15-19	497
Cromer	20-24	186
Cromer	25+	200
Forestville - Killarney Heights	0-4	262
Forestville - Killarney Heights	5-14	2128
Forestville - Killarney Heights	15-19	958
Forestville - Killarney Heights	20-24	390
Forestville - Killarney Heights	25+	346
Freshwater - Brookvale	0-4	414
Freshwater - Brookvale	5-14	2508
Freshwater - Brookvale	15-19	1057
Freshwater - Brookvale	20-24	552
Freshwater - Brookvale	25+	965
Manly Vale - Allambie Heights	0-4	400
Manly Vale - Allambie Heights	5-14	2789
Manly Vale - Allambie Heights	15-19	962
Manly Vale - Allambie Heights	20-24	445
Manly Vale - Allambie Heights	25+	638
Terrey Hills - Duffys Forest	0-4	61
Terrey Hills - Duffys Forest	5-14	508
Terrey Hills - Duffys Forest	15-19	226
Terrey Hills - Duffys Forest	20-24	105
Terrey Hills - Duffys Forest	25+	90
Belrose	0-4	161
Belrose	5-14	1204
Belrose	15-19	560
Belrose	20-24	245
Belrose	25+	201
Collaroy - Collaroy Plateau	0-4	255
Collaroy - Collaroy Plateau	5-14	1656
Collaroy - Collaroy Plateau	15-19	811
Collaroy - Collaroy Plateau	20-24	390
Collaroy - Collaroy Plateau	25+	495
Dee Why (South) - North Curl Curl	0-4	179
Dee Why (South) - North Curl Curl	5-14	1142
Dee Why (South) - North Curl Curl	15-19	528
Dee Why (South) - North Curl Curl	20-24	309
Dee Why (South) - North Curl Curl	25+	419
Dee Why - North	0-4	296
Dee Why - North	5-14	1400
Dee Why - North	15-19	518
Dee Why - North	20-24	543
Dee Why - North	25+	1209
Frenchs Forest - Oxford Falls	0-4	399
Frenchs Forest - Oxford Falls	5-14	2743
Frenchs Forest - Oxford Falls	15-19	1193
Frenchs Forest - Oxford Falls	20-24	507
Frenchs Forest - Oxford Falls	25+	499
Narrabeen - Wheeler Heights	0-4	182
Narrabeen - Wheeler Heights	5-14	1046
Narrabeen - Wheeler Heights	15-19	434
Narrabeen - Wheeler Heights	20-24	247
Narrabeen - Wheeler Heights	25+	353
Camden - Ellis Lane	0-4	238
Camden - Ellis Lane	5-14	1774
Camden - Ellis Lane	15-19	655
Camden - Ellis Lane	20-24	241
Camden - Ellis Lane	25+	346
Currans Hill	0-4	193
Currans Hill	5-14	1009
Currans Hill	15-19	311
Currans Hill	20-24	92
Currans Hill	25+	218
Elderslie - Narellan	0-4	353
Elderslie - Narellan	5-14	2111
Elderslie - Narellan	15-19	773
Elderslie - Narellan	20-24	278
Elderslie - Narellan	25+	399
Harrington Park	0-4	235
Harrington Park	5-14	1897
Harrington Park	15-19	797
Harrington Park	20-24	326
Harrington Park	25+	288
Mount Annan	0-4	405
Mount Annan	5-14	2968
Mount Annan	15-19	1202
Mount Annan	20-24	470
Mount Annan	25+	566
Spring Farm	0-4	393
Spring Farm	5-14	1475
Spring Farm	15-19	350
Spring Farm	20-24	158
Spring Farm	25+	355
Bradbury - Wedderburn	0-4	427
Bradbury - Wedderburn	5-14	2833
Bradbury - Wedderburn	15-19	940
Bradbury - Wedderburn	20-24	354
Bradbury - Wedderburn	25+	644
Campbelltown - Woodbine	0-4	372
Campbelltown - Woodbine	5-14	2480
Campbelltown - Woodbine	15-19	926
Campbelltown - Woodbine	20-24	613
Campbelltown - Woodbine	25+	920
Claymore - Eagle Vale - Raby	0-4	402
Claymore - Eagle Vale - Raby	5-14	2800
Claymore - Eagle Vale - Raby	15-19	973
Claymore - Eagle Vale - Raby	20-24	401
Claymore - Eagle Vale - Raby	25+	646
Leumeah - Minto Heights	0-4	282
Leumeah - Minto Heights	5-14	2040
Leumeah - Minto Heights	15-19	729
Leumeah - Minto Heights	20-24	332
Leumeah - Minto Heights	25+	562
Minto - St Andrews	0-4	336
Minto - St Andrews	5-14	3136
Minto - St Andrews	15-19	1012
Minto - St Andrews	20-24	487
Minto - St Andrews	25+	837
Rosemeadow - Glen Alpine	0-4	350
Rosemeadow - Glen Alpine	5-14	2739
Rosemeadow - Glen Alpine	15-19	1049
Rosemeadow - Glen Alpine	20-24	408
Rosemeadow - Glen Alpine	25+	660
Denham Court - Bardia	0-4	451
Denham Court - Bardia	5-14	2258
Denham Court - Bardia	15-19	597
Denham Court - Bardia	20-24	343
Denham Court - Bardia	25+	683
Glenfield	0-4	215
Glenfield	5-14	1312
Glenfield	15-19	481
Glenfield	20-24	285
Glenfield	25+	472
Ingleburn	0-4	290
Ingleburn	5-14	2049
Ingleburn	15-19	731
Ingleburn	20-24	429
Ingleburn	25+	737
Macquarie Fields	0-4	230
Macquarie Fields	5-14	1963
Macquarie Fields	15-19	740
Macquarie Fields	20-24	294
Macquarie Fields	25+	575
Bargo	0-4	111
Bargo	5-14	817
Bargo	15-19	308
