SA2_NAME16	HomeCensusNight	persons
North Coogee	0	209
North Coogee	1	3527
South Lake - Cockburn Central	0	537
South Lake - Cockburn Central	1	11190
Spearwood	0	517
Spearwood	1	10748
Success - Hammond Park	0	690
Success - Hammond Park	1	16769
Yangebup	0	353
Yangebup	1	7284
Beeliar - Wattleup	0	450
Beeliar - Wattleup	1	9685
Jandakot	0	127
Jandakot	1	2323
East Fremantle	0	424
East Fremantle	1	7393
Fremantle	0	1250
Fremantle	1	15464
Fremantle - South	0	899
Fremantle - South	1	14468
O'Connor (WA)	1	4
Wellard (West) - Bertram	0	830
Wellard (West) - Bertram	1	17122
Calista	0	295
Calista	1	7141
Hope Valley - Postans	0	39
Hope Valley - Postans	1	39
Kwinana Industrial	1	25
Parmelia - Orelia	0	524
Parmelia - Orelia	1	10766
Casuarina - Wandi	0	321
Casuarina - Wandi	1	8763
Applecross - Ardross	0	498
Applecross - Ardross	1	11226
Bateman	0	150
Bateman	1	3684
Bicton - Palmyra	0	959
Bicton - Palmyra	1	13819
Booragoon	0	572
Booragoon	1	14905
Bull Creek	0	278
Bull Creek	1	7750
Leeming	0	425
Leeming	1	10456
Melville	0	730
Melville	1	16721
Murdoch - Kardinya	0	512
Murdoch - Kardinya	1	11977
Willagee	0	287
Willagee	1	5159
Winthrop	0	216
Winthrop	1	5805
Cooloongup	0	449
Cooloongup	1	8051
Port Kennedy	0	774
Port Kennedy	1	12710
Rockingham	0	1210
Rockingham	1	15196
Rockingham Lakes	1	3
Safety Bay - Shoalwater	0	811
Safety Bay - Shoalwater	1	11226
Singleton - Golden Bay - Secret Harbour	0	1404
Singleton - Golden Bay - Secret Harbour	1	20774
Waikiki	0	695
Waikiki	1	11843
Warnbro	0	655
Warnbro	1	10087
Baldivis - North	0	682
Baldivis - North	1	10970
Baldivis - South	0	1422
Baldivis - South	1	24626
Karnup	0	110
Karnup	1	1984
Albany	0	1259
Albany	1	13565
Albany Surrounds	0	345
Albany Surrounds	1	3359
Bayonet Head - Lower King	0	402
Bayonet Head - Lower King	1	4814
Denmark	0	656
Denmark	1	5652
Gnowangerup	0	257
Gnowangerup	1	2608
Katanning	0	249
Katanning	1	4260
Kojonup	0	340
Kojonup	1	3709
Little Grove - Elleker	0	277
Little Grove - Elleker	1	3397
McKail - Willyung	0	704
McKail - Willyung	1	10635
Plantagenet	0	406
Plantagenet	1	4985
Chittering	0	426
Chittering	1	5504
Cunderdin	0	319
Cunderdin	1	3467
Dowerin	0	298
Dowerin	1	3502
Gingin - Dandaragan	0	1049
Gingin - Dandaragan	1	7887
Merredin	0	423
Merredin	1	4470
Moora	0	389
Moora	1	4082
Mukinbudin	0	266
Mukinbudin	1	2736
Northam	0	691
Northam	1	10666
Toodyay	0	401
Toodyay	1	4195
York - Beverley	0	397
York - Beverley	1	4758
Brookton	0	295
Brookton	1	3210
Kulin	0	439
Kulin	1	3809
Murray	0	183
Murray	1	2186
Narrogin	0	285
Narrogin	1	4084
Wagin	0	396
Wagin	1	4462
Broome	0	1193
Broome	1	13466
Derby - West Kimberley	0	469
Derby - West Kimberley	1	6575
Halls Creek	0	228
Halls Creek	1	3377
Kununurra	0	572
Kununurra	1	6908
Roebuck	0	132
Roebuck	1	2172
East Pilbara	0	151
East Pilbara	1	5762
Newman	0	355
Newman	1	3884
Port Hedland	0	350
Port Hedland	1	3905
South Hedland	0	627
South Hedland	1	10416
Ashburton (WA)	0	538
Ashburton (WA)	1	6859
Karratha	0	956
Karratha	1	16056
Roebourne	0	239
Roebourne	1	4946
Esperance	0	988
Esperance	1	11019
Esperance Surrounds	0	433
Esperance Surrounds	1	3530
Carnarvon	0	346
Carnarvon	1	4531
Exmouth	0	432
Exmouth	1	4226
Boulder	0	371
Boulder	1	6780
Kalgoorlie	0	826
Kalgoorlie	1	12379
Kalgoorlie - North	0	464
Kalgoorlie - North	1	8243
Kambalda - Coolgardie - Norseman	0	251
Kambalda - Coolgardie - Norseman	1	4138
Leinster - Leonora	0	372
Leinster - Leonora	1	4428
Geraldton	0	887
Geraldton	1	11007
Geraldton - East	0	497
Geraldton - East	1	7329
Geraldton - North	0	690
Geraldton - North	1	7856
Geraldton - South	0	763
Geraldton - South	1	9569
Irwin	0	381
Irwin	1	3300
Meekatharra	0	201
Meekatharra	1	2959
Morawa	0	335
Morawa	1	3544
Northampton - Mullewa - Greenough	0	552
Northampton - Mullewa - Greenough	1	5129
Migratory - Offshore - Shipping (WA)	0	5
Migratory - Offshore - Shipping (WA)	1	511
No usual address (WA)	0	8055
Bridgewater - Gagebrook	0	280
Bridgewater - Gagebrook	1	7877
Brighton - Pontville	0	205
Brighton - Pontville	1	6246
Old Beach - Otago	0	177
Old Beach - Otago	1	4805
Bellerive - Rosny	0	330
Bellerive - Rosny	1	6191
Cambridge	0	402
Cambridge	1	8169
Geilston Bay - Risdon	0	113
Geilston Bay - Risdon	1	3341
Howrah - Tranmere	0	509
Howrah - Tranmere	1	11120
Lindisfarne - Rose Bay	0	395
Lindisfarne - Rose Bay	1	7432
Mornington - Warrane	0	181
Mornington - Warrane	1	4990
Risdon Vale	0	124
Risdon Vale	1	3380
Rokeby	0	277
Rokeby	1	7596
South Arm	0	300
South Arm	1	4311
Austins Ferry - Granton	0	155
Austins Ferry - Granton	1	4145
Berriedale - Chigwell	0	209
Berriedale - Chigwell	1	5542
Claremont (Tas.)	0	296
Claremont (Tas.)	1	8104
Derwent Park - Lutana	0	174
Derwent Park - Lutana	1	4536
Glenorchy	0	361
Glenorchy	1	11927
Montrose - Rosetta	0	165
Montrose - Rosetta	1	4974
Moonah	0	251
Moonah	1	5486
New Norfolk	0	279
New Norfolk	1	7015
West Moonah	0	125
West Moonah	1	4271
Kingston - Huntingfield	0	512
Kingston - Huntingfield	1	12958
Kingston Beach - Blackmans Bay	0	578
Kingston Beach - Blackmans Bay	1	10471
Margate - Snug	0	346
Margate - Snug	1	8138
Taroona - Bonnet Hill	0	210
Taroona - Bonnet Hill	1	3432
Hobart	0	527
Hobart	1	8498
Lenah Valley - Mount Stuart	0	328
Lenah Valley - Mount Stuart	1	8705
Mount Nelson - Dynnyrne	0	253
Mount Nelson - Dynnyrne	1	4806
New Town	0	275
New Town	1	6326
Sandy Bay	0	654
Sandy Bay	1	11672
South Hobart - Fern Tree	0	362
South Hobart - Fern Tree	1	6360
West Hobart	0	343
West Hobart	1	6054
Dodges Ferry - Lewisham	0	513
Dodges Ferry - Lewisham	1	8006
Sorell - Richmond	0	409
Sorell - Richmond	1	9582
Invermay	0	177
Invermay	1	3320
Kings Meadows - Punchbowl	0	189
Kings Meadows - Punchbowl	1	4751
Launceston	0	351
Launceston	1	5071
Legana	0	212
Legana	1	4555
Mowbray	0	127
Mowbray	1	3915
Newnham - Mayfield	0	358
Newnham - Mayfield	1	9272
Newstead	0	282
Newstead	1	5170
Norwood (Tas.)	0	193
Norwood (Tas.)	1	3839
Prospect Vale - Blackstone	0	261
Prospect Vale - Blackstone	1	6513
Ravenswood	0	140
Ravenswood	1	3671
Riverside	0	310
Riverside	1	6967
South Launceston	0	202
South Launceston	1	4638
Summerhill - Prospect	0	222
Summerhill - Prospect	1	4734
Trevallyn	0	270
Trevallyn	1	4560
Waverley - St Leonards	0	155
Waverley - St Leonards	1	3774
West Launceston	0	226
West Launceston	1	3986
Youngtown - Relbia	0	174
Youngtown - Relbia	1	4746
Beauty Point - Beaconsfield	0	199
Beauty Point - Beaconsfield	1	3854
Deloraine	0	386
Deloraine	1	5736
Grindelwald - Lanena	0	318
Grindelwald - Lanena	1	5817
Hadspen - Carrick	0	121
Hadspen - Carrick	1	3485
Westbury	0	183
Westbury	1	4165
Dilston - Lilydale	0	218
Dilston - Lilydale	1	4145
George Town	0	324
George Town	1	6794
Longford	0	209
Longford	1	4216
Northern Midlands	0	231
Northern Midlands	1	3473
Perth - Evandale	0	254
Perth - Evandale	1	5232
St Helens - Scamander	0	499
St Helens - Scamander	1	6259
Flinders and Cape Barren Islands	0	93
Flinders and Cape Barren Islands	1	826
Scottsdale - Bridport	0	442
Scottsdale - Bridport	1	6395
Central Highlands	0	192
Central Highlands	1	2246
Derwent Valley	0	163
Derwent Valley	1	3169
Southern Midlands	0	282
Southern Midlands	1	6392
Wilderness - East	1	8
Bruny Island - Kettering	0	306
Bruny Island - Kettering	1	3146
Cygnet	0	231
Cygnet	1	4566
Geeveston - Dover	0	217
Geeveston - Dover	1	3837
Huonville - Franklin	0	422
Huonville - Franklin	1	8987
Forestier - Tasman	0	254
Forestier - Tasman	1	2341
Triabunna - Bicheno	0	526
Triabunna - Bicheno	1	4466
Acton - Upper Burnie	0	174
Acton - Upper Burnie	1	3100
Burnie - Ulverstone Surrounds	0	203
Burnie - Ulverstone Surrounds	1	4978
Burnie - Wivenhoe	0	199
Burnie - Wivenhoe	1	3580
Parklands - Camdale	0	319
Parklands - Camdale	1	6463
Penguin - Sulphur Creek	0	318
Penguin - Sulphur Creek	1	5097
Romaine - Havenview	0	150
Romaine - Havenview	1	3389
Somerset	0	184
Somerset	1	3880
Ulverstone	0	394
Ulverstone	1	6702
West Ulverstone	0	220
West Ulverstone	1	4292
Wynyard	0	365
Wynyard	1	6021
Devonport	0	767
Devonport	1	13716
East Devonport	0	254
East Devonport	1	4827
Latrobe	0	268
Latrobe	1	5115
Miandetta - Don	0	199
Miandetta - Don	1	3470
Port Sorell	0	519
Port Sorell	1	5951
Quoiba - Spreyton	0	167
Quoiba - Spreyton	1	2947
Sheffield - Railton	0	382
Sheffield - Railton	1	6231
Turners Beach - Forth	0	249
Turners Beach - Forth	1	3228
King Island	0	156
King Island	1	1457
North West	0	251
North West	1	3933
Smithton	0	179
Smithton	1	3755
Waratah	0	216
Waratah	1	3629
West Coast (Tas.)	0	284
West Coast (Tas.)	1	3981
Migratory - Offshore - Shipping (Tas.)	1	16
No usual address (Tas.)	0	1377
Darwin Airport	1	23
Darwin City	0	568
Darwin City	1	6580
Fannie Bay - The Gardens	0	224
Fannie Bay - The Gardens	1	3374
Larrakeyah	0	307
Larrakeyah	1	3633
Ludmilla - The Narrows	0	147
Ludmilla - The Narrows	1	2414
Parap	0	184
Parap	1	2633
Stuart Park	0	310
Stuart Park	1	3794
Woolner - Bayview - Winnellie	0	186
Woolner - Bayview - Winnellie	1	2669
Alawa	0	104
Alawa	1	1979
Anula	0	130
Anula	1	2246
Berrimah	0	118
Berrimah	1	1601
Brinkin - Nakara	0	163
Brinkin - Nakara	1	3268
Charles Darwin	0	3
Coconut Grove	0	159
Coconut Grove	1	2729
East Arm	0	10
East Arm	1	8
Jingili	0	109
Jingili	1	1729
Karama	0	209
Karama	1	4597
Leanyer	0	242
Leanyer	1	4356
Lyons (NT)	0	287
Lyons (NT)	1	5724
Malak - Marrara	0	180
Malak - Marrara	1	4158
Millner	0	147
Millner	1	2430
Moil	0	89
Moil	1	1911
Nightcliff	0	266
Nightcliff	1	3617
Rapid Creek	0	177
Rapid Creek	1	3086
Tiwi	0	118
Tiwi	1	2387
Wagaman	0	67
Wagaman	1	1952
Wanguri	0	83
Wanguri	1	1751
Wulagi	0	134
Wulagi	1	2375
Howard Springs	0	283
Howard Springs	1	4813
Humpty Doo	0	556
Humpty Doo	1	7826
Koolpinyah	1	10
Virginia	0	165
Virginia	1	3032
Weddell	0	278
Weddell	1	4015
Bakewell	0	150
Bakewell	1	2944
Driver	0	160
Driver	1	2590
Durack - Marlow Lagoon	0	244
Durack - Marlow Lagoon	1	4259
Gray	0	158
Gray	1	2983
Moulden	0	172
Moulden	1	2881
Palmerston - North	0	260
Palmerston - North	1	4190
Palmerston - South	0	353
Palmerston - South	1	6103
Rosebery - Bellamack	0	312
Rosebery - Bellamack	1	6237
Woodroffe	0	175
Woodroffe	1	3005
Charles	0	429
Charles	1	3785
East Side	0	360
East Side	1	5053
Flynn (NT)	0	264
Flynn (NT)	1	4323
Larapinta	0	257
Larapinta	1	4711
Mount Johns	0	271
Mount Johns	1	3754
Petermann - Simpson	0	131
Petermann - Simpson	1	1834
Ross	0	173
Ross	1	2536
Sandover - Plenty	0	146
Sandover - Plenty	1	3768
Tanami	0	177
Tanami	1	2660
Yuendumu - Anmatjere	0	119
Yuendumu - Anmatjere	1	1733
Barkly	0	73
Barkly	1	2135
Tennant Creek	0	216
Tennant Creek	1	2864
Alligator	0	316
Alligator	1	3926
Daly	0	123
Daly	1	1768
Thamarrurr	0	66
Thamarrurr	1	2051
Tiwi Islands	0	132
Tiwi Islands	1	2213
West Arnhem	0	278
West Arnhem	1	4931
Anindilyakwa	0	121
Anindilyakwa	1	2422
East Arnhem	0	341
East Arnhem	1	6643
Nhulunbuy	0	245
Nhulunbuy	1	3018
Elsey	0	151
Elsey	1	2135
Gulf	0	237
Gulf	1	3948
Katherine	0	686
Katherine	1	8970
Victoria River	0	167
Victoria River	1	2441
Migratory - Offshore - Shipping (NT)	1	95
No usual address (NT)	0	3500
Aranda	0	103
Aranda	1	2498
Belconnen	0	258
Belconnen	1	8240
Bruce	0	316
Bruce	1	7204
Charnwood	0	89
Charnwood	1	2961
Cook	0	107
Cook	1	2853
Dunlop	0	171
Dunlop	1	7093
Evatt	0	178
Evatt	1	5351
Florey	0	153
Florey	1	4631
Flynn (ACT)	0	124
Flynn (ACT)	1	3547
Fraser	0	77
Fraser	1	2054
Giralang	0	110
Giralang	1	3261
Gooromon	1	3
Hawker	0	88
Hawker	1	2925
Higgins	0	96
Higgins	1	3227
Holt	0	140
Holt	1	5482
Kaleen	0	300
Kaleen	1	7371
Latham	0	143
Latham	1	3629
Lawson	0	76
Lawson	1	2663
Macgregor (ACT)	0	206
Macgregor (ACT)	1	6849
Macquarie	0	141
Macquarie	1	2964
McKellar	0	94
McKellar	1	2645
Melba	0	73
Melba	1	3314
Page	0	100
Page	1	2955
Scullin	0	123
Scullin	1	2943
Spence	0	94
Spence	1	2490
Weetangera	0	83
Weetangera	1	2711
Molonglo Corridor	1	12
Strathnairn	0	12
Strathnairn	1	701
West Belconnen	0	10
West Belconnen	1	17
Hume	1	395
Kowen	1	24
Canberra East	0	53
Canberra East	1	1041
Canberra Airport	0	6
Canberra Airport	1	122
Majura	0	8
Majura	1	290
Amaroo	0	155
Amaroo	1	5979
Bonner	0	162
Bonner	1	7176
Casey	0	179
Casey	1	6295
Crace	0	135
Crace	1	4664
Forde	0	100
Forde	1	4338
Franklin	0	153
Franklin	1	7327
Gungahlin	0	258
Gungahlin	1	8328
Hall	0	11
Hall	1	294
Harrison	0	170
Harrison	1	8072
Mitchell	1	6
Ngunnawal	0	280
Ngunnawal	1	10677
Nicholls	0	201
Nicholls	1	6481
Palmerston	0	160
Palmerston	1	5416
Jacka	0	13
Jacka	1	699
Kenny	1	20
Moncrieff	0	94
Moncrieff	1	5219
Taylor	0	48
Taylor	1	2172
Throsby	0	35
Throsby	1	2371
Acton	0	305
Acton	1	2545
Ainslie	0	270
Ainslie	1	5110
Braddon	0	277
Braddon	1	6109
Civic	0	258
Civic	1	4574
Dickson	0	146
Dickson	1	3145
Downer	0	164
Downer	1	4133
Hackett	0	155
Hackett	1	3070
Lyneham	0	227
Lyneham	1	5473
O'Connor (ACT)	0	260
O'Connor (ACT)	1	5654
Turner	0	207
Turner	1	4263
Watson	0	266
Watson	1	6461
Campbell	0	229
Campbell	1	4356
Duntroon	0	43
Duntroon	1	1940
Reid	0	87
Reid	1	1461
Deakin	0	159
Deakin	1	2962
Forrest	0	89
Forrest	1	1738
Griffith (ACT)	0	185
Griffith (ACT)	1	5145
Narrabundah	0	275
Narrabundah	1	6180
Parkes (ACT) - South	1	3
Red Hill (ACT)	0	137
Red Hill (ACT)	1	3016
Yarralumla	0	150
Yarralumla	1	2969
Barton	0	101
Barton	1	1849
Fyshwick	0	12
Fyshwick	1	44
Kingston (ACT)	0	337
Kingston (ACT)	1	6245
Banks	0	157
Banks	1	4945
Bonython	0	144
Bonython	1	3700
Calwell	0	162
Calwell	1	5566
Chisholm	0	199
Chisholm	1	5066
Conder	0	153
Conder	1	4958
Fadden	0	103
Fadden	1	2905
Gilmore	0	81
Gilmore	1	2628
Gordon (ACT)	0	215
Gordon (ACT)	1	7674
Gowrie (ACT)	0	81
Gowrie (ACT)	1	3055
Greenway	0	135
Greenway	1	3991
Isabella Plains	0	111
Isabella Plains	1	4219
Kambah	0	594
Kambah	1	15080
Macarthur	0	23
Macarthur	1	1378
Monash	0	160
Monash	1	5484
Oxley (ACT)	0	53
Oxley (ACT)	1	1649
Richardson	0	113
Richardson	1	2945
Theodore	0	158
Theodore	1	3636
Tuggeranong	0	7
Tuggeranong	1	30
Wanniassa	0	276
Wanniassa	1	7605
Tuggeranong - West	1	8
Chapman	0	102
Chapman	1	2765
Duffy	0	115
Duffy	1	3275
Fisher	0	112
Fisher	1	3112
Holder	0	111
Holder	1	2710
Rivett	0	112
Rivett	1	3244
Stirling	0	65
Stirling	1	2125
Waramanga	0	77
Waramanga	1	2700
Weston	0	159
Weston	1	3838
Chifley	0	124
Chifley	1	2556
Curtin	0	226
Curtin	1	5347
Farrer	0	127
Farrer	1	3669
Garran	0	136
Garran	1	3571
Hughes	0	125
Hughes	1	3085
Isaacs	0	105
Isaacs	1	2278
Lyons (ACT)	0	129
Lyons (ACT)	1	3135
Mawson	0	116
Mawson	1	3323
O'Malley	0	37
O'Malley	1	890
Pearce	0	123
Pearce	1	2568
Phillip	0	188
Phillip	1	5006
Torrens	0	94
Torrens	1	2332
Arboretum	1	13
Coombs	0	107
Coombs	1	4740
Denman Prospect	0	54
Denman Prospect	1	2701
Wright	0	121
Wright	1	3692
Molonglo - East	1	4
Whitlam	1	7
ACT - South West	0	14
ACT - South West	1	541
Namadgi	1	63
No usual address (ACT)	0	605
Christmas Island	0	88
Christmas Island	1	1598
Cocos (Keeling) Islands	0	42
Cocos (Keeling) Islands	1	546
Jervis Bay	0	14
Jervis Bay	1	294
Norfolk Island	0	128
Norfolk Island	1	2061
No usual address (OT)	0	11
