SA2_NAME16	MaxSchoolingCompleted	Sex	persons
Westcourt - Bungalow	Year 8	M	160
Westcourt - Bungalow	Year 9	F	127
Westcourt - Bungalow	Year 9	M	128
Westcourt - Bungalow	Year 10	F	530
Westcourt - Bungalow	Year 10	M	595
Westcourt - Bungalow	Year 11	F	187
Westcourt - Bungalow	Year 11	M	220
Westcourt - Bungalow	Year 12	F	1322
Westcourt - Bungalow	Year 12	M	1268
White Rock	Did not go to school	F	26
White Rock	Did not go to school	M	24
White Rock	Year 8	F	89
White Rock	Year 8	M	67
White Rock	Year 9	F	119
White Rock	Year 9	M	102
White Rock	Year 10	F	465
White Rock	Year 10	M	459
White Rock	Year 11	F	180
White Rock	Year 11	M	187
White Rock	Year 12	F	927
White Rock	Year 12	M	749
Whitfield - Edge Hill	Did not go to school	F	4
Whitfield - Edge Hill	Did not go to school	M	4
Whitfield - Edge Hill	Year 8	F	108
Whitfield - Edge Hill	Year 8	M	80
Whitfield - Edge Hill	Year 9	F	122
Whitfield - Edge Hill	Year 9	M	142
Whitfield - Edge Hill	Year 10	F	686
Whitfield - Edge Hill	Year 10	M	594
Whitfield - Edge Hill	Year 11	F	276
Whitfield - Edge Hill	Year 11	M	261
Whitfield - Edge Hill	Year 12	F	2263
Whitfield - Edge Hill	Year 12	M	1899
Woree	Did not go to school	F	28
Woree	Did not go to school	M	32
Woree	Year 8	F	92
Woree	Year 8	M	105
Woree	Year 9	F	92
Woree	Year 9	M	110
Woree	Year 10	F	432
Woree	Year 10	M	463
Woree	Year 11	F	187
Woree	Year 11	M	188
Woree	Year 12	F	914
Woree	Year 12	M	856
Babinda	Did not go to school	F	18
Babinda	Did not go to school	M	10
Babinda	Year 8	F	101
Babinda	Year 8	M	119
Babinda	Year 9	F	109
Babinda	Year 9	M	104
Babinda	Year 10	F	491
Babinda	Year 10	M	625
Babinda	Year 11	F	134
Babinda	Year 11	M	193
Babinda	Year 12	F	754
Babinda	Year 12	M	654
Innisfail	Did not go to school	F	42
Innisfail	Did not go to school	M	63
Innisfail	Year 8	F	332
Innisfail	Year 8	M	306
Innisfail	Year 9	F	221
Innisfail	Year 9	M	284
Innisfail	Year 10	F	984
Innisfail	Year 10	M	922
Innisfail	Year 11	F	293
Innisfail	Year 11	M	301
Innisfail	Year 12	F	1524
Innisfail	Year 12	M	1452
Johnstone	Did not go to school	F	16
Johnstone	Did not go to school	M	19
Johnstone	Year 8	F	161
Johnstone	Year 8	M	243
Johnstone	Year 9	F	155
Johnstone	Year 9	M	235
Johnstone	Year 10	F	890
Johnstone	Year 10	M	999
Johnstone	Year 11	F	253
Johnstone	Year 11	M	316
Johnstone	Year 12	F	1332
Johnstone	Year 12	M	1140
Tully	Did not go to school	F	24
Tully	Did not go to school	M	22
Tully	Year 8	F	225
Tully	Year 8	M	323
Tully	Year 9	F	239
Tully	Year 9	M	329
Tully	Year 10	F	1173
Tully	Year 10	M	1373
Tully	Year 11	F	392
Tully	Year 11	M	434
Tully	Year 12	F	1946
Tully	Year 12	M	1664
Yarrabah	Did not go to school	M	4
Yarrabah	Year 8	F	52
Yarrabah	Year 8	M	40
Yarrabah	Year 9	F	93
Yarrabah	Year 9	M	82
Yarrabah	Year 10	F	287
Yarrabah	Year 10	M	295
Yarrabah	Year 11	F	188
Yarrabah	Year 11	M	150
Yarrabah	Year 12	F	254
Yarrabah	Year 12	M	225
Daintree	Did not go to school	F	12
Daintree	Did not go to school	M	14
Daintree	Year 8	F	107
Daintree	Year 8	M	151
Daintree	Year 9	F	128
Daintree	Year 9	M	192
Daintree	Year 10	F	597
Daintree	Year 10	M	771
Daintree	Year 11	F	274
Daintree	Year 11	M	303
Daintree	Year 12	F	1257
Daintree	Year 12	M	1030
Port Douglas	Did not go to school	F	7
Port Douglas	Did not go to school	M	8
Port Douglas	Year 8	F	30
Port Douglas	Year 8	M	43
Port Douglas	Year 9	F	70
Port Douglas	Year 9	M	90
Port Douglas	Year 10	F	373
Port Douglas	Year 10	M	436
Port Douglas	Year 11	F	217
Port Douglas	Year 11	M	242
Port Douglas	Year 12	F	1410
Port Douglas	Year 12	M	1301
Atherton	Did not go to school	F	27
Atherton	Did not go to school	M	25
Atherton	Year 8	F	301
Atherton	Year 8	M	317
Atherton	Year 9	F	266
Atherton	Year 9	M	265
Atherton	Year 10	F	1349
Atherton	Year 10	M	1267
Atherton	Year 11	F	370
Atherton	Year 11	M	387
Atherton	Year 12	F	2179
Atherton	Year 12	M	1853
Herberton	Did not go to school	F	9
Herberton	Did not go to school	M	15
Herberton	Year 8	F	113
Herberton	Year 8	M	167
Herberton	Year 9	F	150
Herberton	Year 9	M	180
Herberton	Year 10	F	637
Herberton	Year 10	M	704
Herberton	Year 11	F	204
Herberton	Year 11	M	171
Herberton	Year 12	F	837
Herberton	Year 12	M	687
Kuranda	Did not go to school	F	3
Kuranda	Did not go to school	M	11
Kuranda	Year 8	F	51
Kuranda	Year 8	M	49
Kuranda	Year 9	F	87
Kuranda	Year 9	M	108
Kuranda	Year 10	F	386
Kuranda	Year 10	M	471
Kuranda	Year 11	F	176
Kuranda	Year 11	M	193
Kuranda	Year 12	F	1048
Kuranda	Year 12	M	879
Malanda - Yungaburra	Did not go to school	F	10
Malanda - Yungaburra	Did not go to school	M	8
Malanda - Yungaburra	Year 8	F	135
Malanda - Yungaburra	Year 8	M	179
Malanda - Yungaburra	Year 9	F	190
Malanda - Yungaburra	Year 9	M	242
Malanda - Yungaburra	Year 10	F	1016
Malanda - Yungaburra	Year 10	M	1058
Malanda - Yungaburra	Year 11	F	325
Malanda - Yungaburra	Year 11	M	307
Malanda - Yungaburra	Year 12	F	1810
Malanda - Yungaburra	Year 12	M	1525
Mareeba	Did not go to school	F	53
Mareeba	Did not go to school	M	56
Mareeba	Year 8	F	396
Mareeba	Year 8	M	404
Mareeba	Year 9	F	263
Mareeba	Year 9	M	339
Mareeba	Year 10	F	1247
Mareeba	Year 10	M	1170
Mareeba	Year 11	F	323
Mareeba	Year 11	M	388
Mareeba	Year 12	F	2112
Mareeba	Year 12	M	1806
Balonne	Did not go to school	F	12
Balonne	Did not go to school	M	16
Balonne	Year 8	F	92
Balonne	Year 8	M	146
Balonne	Year 9	F	77
Balonne	Year 9	M	126
Balonne	Year 10	F	413
Balonne	Year 10	M	524
Balonne	Year 11	F	125
Balonne	Year 11	M	117
Balonne	Year 12	F	811
Balonne	Year 12	M	617
Chinchilla	Did not go to school	F	10
Chinchilla	Did not go to school	M	8
Chinchilla	Year 8	F	167
Chinchilla	Year 8	M	215
Chinchilla	Year 9	F	184
Chinchilla	Year 9	M	239
Chinchilla	Year 10	F	841
Chinchilla	Year 10	M	921
Chinchilla	Year 11	F	242
Chinchilla	Year 11	M	252
Chinchilla	Year 12	F	1498
Chinchilla	Year 12	M	1272
Goondiwindi	Did not go to school	F	3
Goondiwindi	Did not go to school	M	10
Goondiwindi	Year 8	F	134
Goondiwindi	Year 8	M	163
Goondiwindi	Year 9	F	140
Goondiwindi	Year 9	M	149
Goondiwindi	Year 10	F	562
Goondiwindi	Year 10	M	567
Goondiwindi	Year 11	F	177
Goondiwindi	Year 11	M	168
Goondiwindi	Year 12	F	1280
Goondiwindi	Year 12	M	1028
Inglewood - Waggamba	Did not go to school	F	7
Inglewood - Waggamba	Did not go to school	M	8
Inglewood - Waggamba	Year 8	F	111
Inglewood - Waggamba	Year 8	M	161
Inglewood - Waggamba	Year 9	F	97
Inglewood - Waggamba	Year 9	M	140
Inglewood - Waggamba	Year 10	F	419
Inglewood - Waggamba	Year 10	M	562
Inglewood - Waggamba	Year 11	F	101
Inglewood - Waggamba	Year 11	M	105
Inglewood - Waggamba	Year 12	F	630
Inglewood - Waggamba	Year 12	M	562
Miles - Wandoan	Did not go to school	F	8
Miles - Wandoan	Did not go to school	M	11
Miles - Wandoan	Year 8	F	96
Miles - Wandoan	Year 8	M	126
Miles - Wandoan	Year 9	F	77
Miles - Wandoan	Year 9	M	93
Miles - Wandoan	Year 10	F	365
Miles - Wandoan	Year 10	M	476
Miles - Wandoan	Year 11	F	95
Miles - Wandoan	Year 11	M	94
Miles - Wandoan	Year 12	F	788
Miles - Wandoan	Year 12	M	643
Roma	Did not go to school	F	19
Roma	Did not go to school	M	11
Roma	Year 8	F	108
Roma	Year 8	M	122
Roma	Year 9	F	132
Roma	Year 9	M	174
Roma	Year 10	F	646
Roma	Year 10	M	689
Roma	Year 11	F	204
Roma	Year 11	M	182
Roma	Year 12	F	1359
Roma	Year 12	M	1067
Roma Surrounds	Did not go to school	F	11
Roma Surrounds	Did not go to school	M	8
Roma Surrounds	Year 8	F	131
Roma Surrounds	Year 8	M	225
Roma Surrounds	Year 9	F	91
Roma Surrounds	Year 9	M	192
Roma Surrounds	Year 10	F	571
Roma Surrounds	Year 10	M	781
Roma Surrounds	Year 11	F	148
Roma Surrounds	Year 11	M	154
Roma Surrounds	Year 12	F	1063
Roma Surrounds	Year 12	M	741
Tara	Did not go to school	F	6
Tara	Did not go to school	M	4
Tara	Year 8	F	110
Tara	Year 8	M	162
Tara	Year 9	F	99
Tara	Year 9	M	165
Tara	Year 10	F	433
Tara	Year 10	M	536
Tara	Year 11	F	104
Tara	Year 11	M	127
Tara	Year 12	F	549
Tara	Year 12	M	459
Crows Nest - Rosalie	Did not go to school	F	14
Crows Nest - Rosalie	Did not go to school	M	12
Crows Nest - Rosalie	Year 8	F	226
Crows Nest - Rosalie	Year 8	M	336
Crows Nest - Rosalie	Year 9	F	223
Crows Nest - Rosalie	Year 9	M	331
Crows Nest - Rosalie	Year 10	F	1068
Crows Nest - Rosalie	Year 10	M	1251
Crows Nest - Rosalie	Year 11	F	275
Crows Nest - Rosalie	Year 11	M	242
Crows Nest - Rosalie	Year 12	F	1552
Crows Nest - Rosalie	Year 12	M	1238
Jondaryan	Did not go to school	F	12
Jondaryan	Did not go to school	M	21
Jondaryan	Year 8	F	186
Jondaryan	Year 8	M	255
Jondaryan	Year 9	F	204
Jondaryan	Year 9	M	269
Jondaryan	Year 10	F	878
Jondaryan	Year 10	M	959
Jondaryan	Year 11	F	211
Jondaryan	Year 11	M	241
Jondaryan	Year 12	F	1239
Jondaryan	Year 12	M	1068
Millmerran	Did not go to school	F	13
Millmerran	Did not go to school	M	5
Millmerran	Year 8	F	106
Millmerran	Year 8	M	130
Millmerran	Year 9	F	73
Millmerran	Year 9	M	112
Millmerran	Year 10	F	386
Millmerran	Year 10	M	498
Millmerran	Year 11	F	105
Millmerran	Year 11	M	77
Millmerran	Year 12	F	505
Millmerran	Year 12	M	399
Pittsworth	Did not go to school	M	6
Pittsworth	Year 8	F	134
Pittsworth	Year 8	M	173
Pittsworth	Year 9	F	120
Pittsworth	Year 9	M	163
Pittsworth	Year 10	F	593
Pittsworth	Year 10	M	708
Pittsworth	Year 11	F	165
Pittsworth	Year 11	M	149
Pittsworth	Year 12	F	1042
Pittsworth	Year 12	M	792
Wambo	Did not go to school	F	26
Wambo	Did not go to school	M	32
Wambo	Year 8	F	397
Wambo	Year 8	M	497
Wambo	Year 9	F	408
Wambo	Year 9	M	491
Wambo	Year 10	F	1830
Wambo	Year 10	M	2019
Wambo	Year 11	F	493
Wambo	Year 11	M	517
Wambo	Year 12	F	3005
Wambo	Year 12	M	2403
Clifton - Greenmount	Did not go to school	F	5
Clifton - Greenmount	Did not go to school	M	8
Clifton - Greenmount	Year 8	F	103
Clifton - Greenmount	Year 8	M	146
Clifton - Greenmount	Year 9	F	126
Clifton - Greenmount	Year 9	M	150
Clifton - Greenmount	Year 10	F	566
Clifton - Greenmount	Year 10	M	652
Clifton - Greenmount	Year 11	F	154
Clifton - Greenmount	Year 11	M	149
Clifton - Greenmount	Year 12	F	977
Clifton - Greenmount	Year 12	M	743
Southern Downs - East	Did not go to school	F	5
Southern Downs - East	Did not go to school	M	8
Southern Downs - East	Year 8	F	100
Southern Downs - East	Year 8	M	122
Southern Downs - East	Year 9	F	115
Southern Downs - East	Year 9	M	140
Southern Downs - East	Year 10	F	567
Southern Downs - East	Year 10	M	660
Southern Downs - East	Year 11	F	114
Southern Downs - East	Year 11	M	125
Southern Downs - East	Year 12	F	781
Southern Downs - East	Year 12	M	621
Southern Downs - West	Did not go to school	F	10
Southern Downs - West	Did not go to school	M	14
Southern Downs - West	Year 8	F	102
Southern Downs - West	Year 8	M	171
Southern Downs - West	Year 9	F	148
Southern Downs - West	Year 9	M	183
Southern Downs - West	Year 10	F	616
Southern Downs - West	Year 10	M	717
Southern Downs - West	Year 11	F	169
Southern Downs - West	Year 11	M	145
Southern Downs - West	Year 12	F	841
Southern Downs - West	Year 12	M	648
Stanthorpe	Did not go to school	F	21
Stanthorpe	Did not go to school	M	23
Stanthorpe	Year 8	F	217
Stanthorpe	Year 8	M	181
Stanthorpe	Year 9	F	140
Stanthorpe	Year 9	M	154
Stanthorpe	Year 10	F	671
Stanthorpe	Year 10	M	553
Stanthorpe	Year 11	F	168
Stanthorpe	Year 11	M	148
Stanthorpe	Year 12	F	961
Stanthorpe	Year 12	M	849
Stanthorpe Surrounds	Did not go to school	F	8
Stanthorpe Surrounds	Did not go to school	M	8
Stanthorpe Surrounds	Year 8	F	140
Stanthorpe Surrounds	Year 8	M	169
Stanthorpe Surrounds	Year 9	F	150
Stanthorpe Surrounds	Year 9	M	191
Stanthorpe Surrounds	Year 10	F	691
Stanthorpe Surrounds	Year 10	M	779
Stanthorpe Surrounds	Year 11	F	189
Stanthorpe Surrounds	Year 11	M	209
Stanthorpe Surrounds	Year 12	F	1146
Stanthorpe Surrounds	Year 12	M	997
Warwick	Did not go to school	F	32
Warwick	Did not go to school	M	44
Warwick	Year 8	F	389
Warwick	Year 8	M	435
Warwick	Year 9	F	453
Warwick	Year 9	M	474
Warwick	Year 10	F	2015
Warwick	Year 10	M	1758
Warwick	Year 11	F	498
Warwick	Year 11	M	478
Warwick	Year 12	F	2664
Warwick	Year 12	M	2281
Central Highlands - East	Did not go to school	F	4
Central Highlands - East	Did not go to school	M	4
Central Highlands - East	Year 8	F	80
Central Highlands - East	Year 8	M	141
Central Highlands - East	Year 9	F	137
Central Highlands - East	Year 9	M	189
Central Highlands - East	Year 10	F	645
Central Highlands - East	Year 10	M	743
Central Highlands - East	Year 11	F	239
Central Highlands - East	Year 11	M	239
Central Highlands - East	Year 12	F	1127
Central Highlands - East	Year 12	M	1005
Central Highlands - West	Did not go to school	F	10
Central Highlands - West	Did not go to school	M	12
Central Highlands - West	Year 8	F	114
Central Highlands - West	Year 8	M	190
Central Highlands - West	Year 9	F	144
Central Highlands - West	Year 9	M	194
Central Highlands - West	Year 10	F	708
Central Highlands - West	Year 10	M	984
Central Highlands - West	Year 11	F	211
Central Highlands - West	Year 11	M	225
Central Highlands - West	Year 12	F	1212
Central Highlands - West	Year 12	M	1103
Emerald	Did not go to school	F	15
Emerald	Did not go to school	M	27
Emerald	Year 8	F	114
Emerald	Year 8	M	145
Emerald	Year 9	F	202
Emerald	Year 9	M	295
Emerald	Year 10	F	1067
Emerald	Year 10	M	1275
Emerald	Year 11	F	393
Emerald	Year 11	M	529
Emerald	Year 12	F	2927
Emerald	Year 12	M	2497
Berserker	Did not go to school	F	21
Berserker	Did not go to school	M	24
Berserker	Year 8	F	199
Berserker	Year 8	M	232
Berserker	Year 9	F	178
Berserker	Year 9	M	246
Berserker	Year 10	F	689
Berserker	Year 10	M	754
Berserker	Year 11	F	235
Berserker	Year 11	M	194
Berserker	Year 12	F	1223
Berserker	Year 12	M	1048
Bouldercombe	Did not go to school	M	9
Bouldercombe	Year 8	F	31
Bouldercombe	Year 8	M	68
Bouldercombe	Year 9	F	51
Bouldercombe	Year 9	M	84
Bouldercombe	Year 10	F	240
Bouldercombe	Year 10	M	263
Bouldercombe	Year 11	F	61
Bouldercombe	Year 11	M	59
Bouldercombe	Year 12	F	293
Bouldercombe	Year 12	M	185
Emu Park	Did not go to school	F	4
Emu Park	Did not go to school	M	4
Emu Park	Year 8	F	161
Emu Park	Year 8	M	123
Emu Park	Year 9	F	146
Emu Park	Year 9	M	190
Emu Park	Year 10	F	760
Emu Park	Year 10	M	718
Emu Park	Year 11	F	192
Emu Park	Year 11	M	223
Emu Park	Year 12	F	1009
Emu Park	Year 12	M	803
Frenchville - Mount Archer	Did not go to school	F	13
Frenchville - Mount Archer	Did not go to school	M	21
Frenchville - Mount Archer	Year 8	F	199
Frenchville - Mount Archer	Year 8	M	170
Frenchville - Mount Archer	Year 9	F	161
Frenchville - Mount Archer	Year 9	M	148
Frenchville - Mount Archer	Year 10	F	930
Frenchville - Mount Archer	Year 10	M	828
Frenchville - Mount Archer	Year 11	F	259
Frenchville - Mount Archer	Year 11	M	266
Frenchville - Mount Archer	Year 12	F	1992
Frenchville - Mount Archer	Year 12	M	1793
Glenlee - Rockyview	Did not go to school	F	4
Glenlee - Rockyview	Did not go to school	M	5
Glenlee - Rockyview	Year 8	F	63
Glenlee - Rockyview	Year 8	M	98
Glenlee - Rockyview	Year 9	F	75
Glenlee - Rockyview	Year 9	M	101
Glenlee - Rockyview	Year 10	F	448
Glenlee - Rockyview	Year 10	M	1065
Glenlee - Rockyview	Year 11	F	141
Glenlee - Rockyview	Year 11	M	150
Glenlee - Rockyview	Year 12	F	911
Glenlee - Rockyview	Year 12	M	892
Gracemere	Did not go to school	F	13
Gracemere	Did not go to school	M	19
Gracemere	Year 8	F	193
Gracemere	Year 8	M	247
Gracemere	Year 9	F	246
Gracemere	Year 9	M	324
Gracemere	Year 10	F	1310
Gracemere	Year 10	M	1294
Gracemere	Year 11	F	383
Gracemere	Year 11	M	399
Gracemere	Year 12	F	2291
Gracemere	Year 12	M	1716
Lakes Creek	Did not go to school	F	20
Lakes Creek	Did not go to school	M	22
Lakes Creek	Year 8	F	128
Lakes Creek	Year 8	M	170
Lakes Creek	Year 9	F	119
Lakes Creek	Year 9	M	156
Lakes Creek	Year 10	F	483
Lakes Creek	Year 10	M	547
Lakes Creek	Year 11	F	149
Lakes Creek	Year 11	M	146
Lakes Creek	Year 12	F	868
Lakes Creek	Year 12	M	741
Mount Morgan	Did not go to school	F	4
Mount Morgan	Did not go to school	M	15
Mount Morgan	Year 8	F	119
Mount Morgan	Year 8	M	150
Mount Morgan	Year 9	F	110
Mount Morgan	Year 9	M	124
Mount Morgan	Year 10	F	354
Mount Morgan	Year 10	M	385
Mount Morgan	Year 11	F	87
Mount Morgan	Year 11	M	93
Mount Morgan	Year 12	F	370
Mount Morgan	Year 12	M	291
Norman Gardens	Did not go to school	F	31
Norman Gardens	Did not go to school	M	34
Norman Gardens	Year 8	F	212
Norman Gardens	Year 8	M	211
Norman Gardens	Year 9	F	220
Norman Gardens	Year 9	M	202
Norman Gardens	Year 10	F	1081
Norman Gardens	Year 10	M	942
Norman Gardens	Year 11	F	294
Norman Gardens	Year 11	M	293
Norman Gardens	Year 12	F	2326
Norman Gardens	Year 12	M	2068
Park Avenue	Did not go to school	F	8
Park Avenue	Did not go to school	M	14
Park Avenue	Year 8	F	184
Park Avenue	Year 8	M	176
Park Avenue	Year 9	F	101
Park Avenue	Year 9	M	113
Park Avenue	Year 10	F	565
Park Avenue	Year 10	M	593
Park Avenue	Year 11	F	158
Park Avenue	Year 11	M	170
Park Avenue	Year 12	F	953
Park Avenue	Year 12	M	854
Parkhurst - Kawana	Did not go to school	F	15
Parkhurst - Kawana	Did not go to school	M	17
Parkhurst - Kawana	Year 8	F	151
Parkhurst - Kawana	Year 8	M	121
Parkhurst - Kawana	Year 9	F	147
Parkhurst - Kawana	Year 9	M	159
Parkhurst - Kawana	Year 10	F	736
Parkhurst - Kawana	Year 10	M	716
Parkhurst - Kawana	Year 11	F	223
Parkhurst - Kawana	Year 11	M	207
Parkhurst - Kawana	Year 12	F	1488
Parkhurst - Kawana	Year 12	M	1240
Rockhampton - West	Did not go to school	F	18
Rockhampton - West	Did not go to school	M	5
Rockhampton - West	Year 8	F	176
Rockhampton - West	Year 8	M	174
Rockhampton - West	Year 9	F	127
Rockhampton - West	Year 9	M	155
Rockhampton - West	Year 10	F	639
Rockhampton - West	Year 10	M	580
Rockhampton - West	Year 11	F	193
Rockhampton - West	Year 11	M	183
Rockhampton - West	Year 12	F	1225
Rockhampton - West	Year 12	M	1042
Rockhampton City	Did not go to school	F	10
Rockhampton City	Did not go to school	M	17
Rockhampton City	Year 8	F	98
Rockhampton City	Year 8	M	113
Rockhampton City	Year 9	F	84
Rockhampton City	Year 9	M	103
Rockhampton City	Year 10	F	363
Rockhampton City	Year 10	M	401
Rockhampton City	Year 11	F	101
Rockhampton City	Year 11	M	133
Rockhampton City	Year 12	F	527
Rockhampton City	Year 12	M	542
Rockhampton Surrounds - East	Did not go to school	M	3
Rockhampton Surrounds - East	Year 8	F	64
Rockhampton Surrounds - East	Year 8	M	114
Rockhampton Surrounds - East	Year 9	F	79
Rockhampton Surrounds - East	Year 9	M	115
Rockhampton Surrounds - East	Year 10	F	380
Rockhampton Surrounds - East	Year 10	M	496
Rockhampton Surrounds - East	Year 11	F	96
Rockhampton Surrounds - East	Year 11	M	112
Rockhampton Surrounds - East	Year 12	F	591
Rockhampton Surrounds - East	Year 12	M	537
Rockhampton Surrounds - North	Did not go to school	F	5
Rockhampton Surrounds - North	Did not go to school	M	8
Rockhampton Surrounds - North	Year 8	F	57
Rockhampton Surrounds - North	Year 8	M	95
Rockhampton Surrounds - North	Year 9	F	76
Rockhampton Surrounds - North	Year 9	M	121
Rockhampton Surrounds - North	Year 10	F	474
Rockhampton Surrounds - North	Year 10	M	590
Rockhampton Surrounds - North	Year 11	F	148
Rockhampton Surrounds - North	Year 11	M	149
Rockhampton Surrounds - North	Year 12	F	846
Rockhampton Surrounds - North	Year 12	M	672
Rockhampton Surrounds - West	Did not go to school	F	3
Rockhampton Surrounds - West	Did not go to school	M	4
Rockhampton Surrounds - West	Year 8	F	31
Rockhampton Surrounds - West	Year 8	M	101
Rockhampton Surrounds - West	Year 9	F	52
Rockhampton Surrounds - West	Year 9	M	108
Rockhampton Surrounds - West	Year 10	F	333
Rockhampton Surrounds - West	Year 10	M	370
Rockhampton Surrounds - West	Year 11	F	75
Rockhampton Surrounds - West	Year 11	M	81
Rockhampton Surrounds - West	Year 12	F	525
Rockhampton Surrounds - West	Year 12	M	398
Shoalwater Bay	Year 8	M	3
Shoalwater Bay	Year 9	F	3
Shoalwater Bay	Year 10	M	3
Shoalwater Bay	Year 12	M	4
The Range - Allenstown	Did not go to school	F	4
The Range - Allenstown	Did not go to school	M	15
The Range - Allenstown	Year 8	F	221
The Range - Allenstown	Year 8	M	151
The Range - Allenstown	Year 9	F	166
The Range - Allenstown	Year 9	M	185
The Range - Allenstown	Year 10	F	737
The Range - Allenstown	Year 10	M	651
The Range - Allenstown	Year 11	F	234
The Range - Allenstown	Year 11	M	231
The Range - Allenstown	Year 12	F	1767
The Range - Allenstown	Year 12	M	1556
Yeppoon	Did not go to school	F	22
Yeppoon	Did not go to school	M	13
Yeppoon	Year 8	F	391
Yeppoon	Year 8	M	382
Yeppoon	Year 9	F	460
Yeppoon	Year 9	M	505
Yeppoon	Year 10	F	2164
Yeppoon	Year 10	M	2153
Yeppoon	Year 11	F	674
Yeppoon	Year 11	M	701
Yeppoon	Year 12	F	4190
Yeppoon	Year 12	M	3527
Banana	Did not go to school	F	6
Banana	Did not go to school	M	8
Banana	Year 8	F	187
Banana	Year 8	M	306
Banana	Year 9	F	178
Banana	Year 9	M	270
Banana	Year 10	F	782
Banana	Year 10	M	1105
Banana	Year 11	F	221
Banana	Year 11	M	254
Banana	Year 12	F	1500
Banana	Year 12	M	1130
Biloela	Did not go to school	F	7
Biloela	Did not go to school	M	11
Biloela	Year 8	F	129
Biloela	Year 8	M	126
Biloela	Year 9	F	108
Biloela	Year 9	M	148
Biloela	Year 10	F	505
Biloela	Year 10	M	545
Biloela	Year 11	F	149
Biloela	Year 11	M	196
Biloela	Year 12	F	1021
Biloela	Year 12	M	880
Agnes Water - Miriam Vale	Did not go to school	F	7
Agnes Water - Miriam Vale	Did not go to school	M	5
Agnes Water - Miriam Vale	Year 8	F	125
Agnes Water - Miriam Vale	Year 8	M	216
Agnes Water - Miriam Vale	Year 9	F	169
Agnes Water - Miriam Vale	Year 9	M	229
Agnes Water - Miriam Vale	Year 10	F	800
Agnes Water - Miriam Vale	Year 10	M	1059
Agnes Water - Miriam Vale	Year 11	F	252
Agnes Water - Miriam Vale	Year 11	M	258
Agnes Water - Miriam Vale	Year 12	F	1048
Agnes Water - Miriam Vale	Year 12	M	877
Boyne Island - Tannum Sands	Did not go to school	F	5
Boyne Island - Tannum Sands	Did not go to school	M	13
Boyne Island - Tannum Sands	Year 8	F	112
Boyne Island - Tannum Sands	Year 8	M	137
Boyne Island - Tannum Sands	Year 9	F	211
Boyne Island - Tannum Sands	Year 9	M	255
Boyne Island - Tannum Sands	Year 10	F	1006
Boyne Island - Tannum Sands	Year 10	M	1100
Boyne Island - Tannum Sands	Year 11	F	417
Boyne Island - Tannum Sands	Year 11	M	475
Boyne Island - Tannum Sands	Year 12	F	1967
Boyne Island - Tannum Sands	Year 12	M	1664
Callemondah	Year 9	M	5
Callemondah	Year 10	F	3
Callemondah	Year 10	M	4
Callemondah	Year 11	M	3
Callemondah	Year 12	F	5
Callemondah	Year 12	M	7
Clinton - New Auckland	Did not go to school	F	9
Clinton - New Auckland	Did not go to school	M	23
Clinton - New Auckland	Year 8	F	217
Clinton - New Auckland	Year 8	M	204
Clinton - New Auckland	Year 9	F	296
Clinton - New Auckland	Year 9	M	307
Clinton - New Auckland	Year 10	F	1362
Clinton - New Auckland	Year 10	M	1342
Clinton - New Auckland	Year 11	F	547
Clinton - New Auckland	Year 11	M	560
Clinton - New Auckland	Year 12	F	2725
Clinton - New Auckland	Year 12	M	2433
Gladstone	Did not go to school	F	8
Gladstone	Did not go to school	M	20
Gladstone	Year 8	F	123
Gladstone	Year 8	M	122
Gladstone	Year 9	F	162
Gladstone	Year 9	M	171
Gladstone	Year 10	F	609
Gladstone	Year 10	M	704
Gladstone	Year 11	F	220
Gladstone	Year 11	M	237
Gladstone	Year 12	F	1096
Gladstone	Year 12	M	1106
Gladstone Hinterland	Did not go to school	F	4
Gladstone Hinterland	Did not go to school	M	14
Gladstone Hinterland	Year 8	F	173
Gladstone Hinterland	Year 8	M	234
Gladstone Hinterland	Year 9	F	266
Gladstone Hinterland	Year 9	M	331
Gladstone Hinterland	Year 10	F	1196
Gladstone Hinterland	Year 10	M	1463
Gladstone Hinterland	Year 11	F	405
Gladstone Hinterland	Year 11	M	438
Gladstone Hinterland	Year 12	F	1904
Gladstone Hinterland	Year 12	M	1580
Kin Kora - Sun Valley	Did not go to school	F	8
Kin Kora - Sun Valley	Did not go to school	M	4
Kin Kora - Sun Valley	Year 8	F	48
Kin Kora - Sun Valley	Year 8	M	61
Kin Kora - Sun Valley	Year 9	F	86
Kin Kora - Sun Valley	Year 9	M	91
Kin Kora - Sun Valley	Year 10	F	391
Kin Kora - Sun Valley	Year 10	M	394
Kin Kora - Sun Valley	Year 11	F	119
Kin Kora - Sun Valley	Year 11	M	148
Kin Kora - Sun Valley	Year 12	F	660
Kin Kora - Sun Valley	Year 12	M	602
Telina - Toolooa	Did not go to school	M	4
Telina - Toolooa	Year 8	F	74
Telina - Toolooa	Year 8	M	89
Telina - Toolooa	Year 9	F	134
Telina - Toolooa	Year 9	M	152
Telina - Toolooa	Year 10	F	604
Telina - Toolooa	Year 10	M	653
Telina - Toolooa	Year 11	F	232
Telina - Toolooa	Year 11	M	291
Telina - Toolooa	Year 12	F	1245
Telina - Toolooa	Year 12	M	1030
West Gladstone	Did not go to school	F	6
West Gladstone	Did not go to school	M	8
West Gladstone	Year 8	F	100
West Gladstone	Year 8	M	105
