SA2_NAME21	Age5yr	Indigenous	persons
Gunnedah Surrounds	5-9		31
Gunnedah Surrounds	5-9	0	230
Gunnedah Surrounds	5-9	1	45
Gunnedah Surrounds	10-14		27
Gunnedah Surrounds	10-14	0	205
Gunnedah Surrounds	10-14	1	46
Gunnedah Surrounds	15-19		24
Gunnedah Surrounds	15-19	0	161
Gunnedah Surrounds	15-19	1	48
Gunnedah Surrounds	20-24		32
Gunnedah Surrounds	20-24	0	162
Gunnedah Surrounds	20-24	1	41
Gunnedah Surrounds	25-29		17
Gunnedah Surrounds	25-29	0	194
Gunnedah Surrounds	25-29	1	29
Gunnedah Surrounds	30-34		23
Gunnedah Surrounds	30-34	0	194
Gunnedah Surrounds	30-34	1	30
Gunnedah Surrounds	35-39		38
Gunnedah Surrounds	35-39	0	193
Gunnedah Surrounds	35-39	1	20
Gunnedah Surrounds	40-44		28
Gunnedah Surrounds	40-44	0	201
Gunnedah Surrounds	40-44	1	21
Gunnedah Surrounds	45-49		29
Gunnedah Surrounds	45-49	0	215
Gunnedah Surrounds	45-49	1	16
Gunnedah Surrounds	50-54		25
Gunnedah Surrounds	50-54	0	253
Gunnedah Surrounds	50-54	1	27
Gunnedah Surrounds	55-59		33
Gunnedah Surrounds	55-59	0	266
Gunnedah Surrounds	55-59	1	19
Gunnedah Surrounds	60-64		30
Gunnedah Surrounds	60-64	0	270
Gunnedah Surrounds	60-64	1	32
Gunnedah Surrounds	65+		81
Gunnedah Surrounds	65+	0	693
Gunnedah Surrounds	65+	1	43
Quirindi	0-4		30
Quirindi	0-4	0	242
Quirindi	0-4	1	113
Quirindi	5-9		52
Quirindi	5-9	0	287
Quirindi	5-9	1	114
Quirindi	10-14		54
Quirindi	10-14	0	317
Quirindi	10-14	1	121
Quirindi	15-19		56
Quirindi	15-19	0	287
Quirindi	15-19	1	103
Quirindi	20-24		37
Quirindi	20-24	0	215
Quirindi	20-24	1	75
Quirindi	25-29		35
Quirindi	25-29	0	224
Quirindi	25-29	1	61
Quirindi	30-34		44
Quirindi	30-34	0	277
Quirindi	30-34	1	57
Quirindi	35-39		39
Quirindi	35-39	0	324
Quirindi	35-39	1	52
Quirindi	40-44		45
Quirindi	40-44	0	284
Quirindi	40-44	1	44
Quirindi	45-49		60
Quirindi	45-49	0	329
Quirindi	45-49	1	57
Quirindi	50-54		53
Quirindi	50-54	0	390
Quirindi	50-54	1	68
Quirindi	55-59		55
Quirindi	55-59	0	425
Quirindi	55-59	1	58
Quirindi	60-64		52
Quirindi	60-64	0	484
Quirindi	60-64	1	59
Quirindi	65+		195
Quirindi	65+	0	1538
Quirindi	65+	1	135
Tamworth - East	0-4		67
Tamworth - East	0-4	0	862
Tamworth - East	0-4	1	305
Tamworth - East	5-9		100
Tamworth - East	5-9	0	968
Tamworth - East	5-9	1	367
Tamworth - East	10-14		95
Tamworth - East	10-14	0	1044
Tamworth - East	10-14	1	350
Tamworth - East	15-19		91
Tamworth - East	15-19	0	1060
Tamworth - East	15-19	1	343
Tamworth - East	20-24		93
Tamworth - East	20-24	0	949
Tamworth - East	20-24	1	240
Tamworth - East	25-29		90
Tamworth - East	25-29	0	1131
Tamworth - East	25-29	1	202
Tamworth - East	30-34		93
Tamworth - East	30-34	0	1188
Tamworth - East	30-34	1	165
Tamworth - East	35-39		102
Tamworth - East	35-39	0	995
Tamworth - East	35-39	1	144
Tamworth - East	40-44		80
Tamworth - East	40-44	0	977
Tamworth - East	40-44	1	129
Tamworth - East	45-49		81
Tamworth - East	45-49	0	978
Tamworth - East	45-49	1	148
Tamworth - East	50-54		76
Tamworth - East	50-54	0	1052
Tamworth - East	50-54	1	117
Tamworth - East	55-59		49
Tamworth - East	55-59	0	1115
Tamworth - East	55-59	1	109
Tamworth - East	60-64		57
Tamworth - East	60-64	0	1154
Tamworth - East	60-64	1	101
Tamworth - East	65+		190
Tamworth - East	65+	0	3752
Tamworth - East	65+	1	157
Tamworth - North	0-4		54
Tamworth - North	0-4	0	829
Tamworth - North	0-4	1	212
Tamworth - North	5-9		64
Tamworth - North	5-9	0	859
Tamworth - North	5-9	1	215
Tamworth - North	10-14		59
Tamworth - North	10-14	0	822
Tamworth - North	10-14	1	197
Tamworth - North	15-19		53
Tamworth - North	15-19	0	718
Tamworth - North	15-19	1	160
Tamworth - North	20-24		43
Tamworth - North	20-24	0	630
Tamworth - North	20-24	1	174
Tamworth - North	25-29		73
Tamworth - North	25-29	0	1008
Tamworth - North	25-29	1	130
Tamworth - North	30-34		61
Tamworth - North	30-34	0	1088
Tamworth - North	30-34	1	98
Tamworth - North	35-39		57
Tamworth - North	35-39	0	989
Tamworth - North	35-39	1	114
Tamworth - North	40-44		55
Tamworth - North	40-44	0	755
Tamworth - North	40-44	1	69
Tamworth - North	45-49		38
Tamworth - North	45-49	0	740
Tamworth - North	45-49	1	87
Tamworth - North	50-54		35
Tamworth - North	50-54	0	785
Tamworth - North	50-54	1	72
Tamworth - North	55-59		54
Tamworth - North	55-59	0	750
Tamworth - North	55-59	1	65
Tamworth - North	60-64		36
Tamworth - North	60-64	0	745
Tamworth - North	60-64	1	48
Tamworth - North	65+		265
Tamworth - North	65+	0	3125
Tamworth - North	65+	1	102
Tamworth - West	0-4		52
Tamworth - West	0-4	0	213
Tamworth - West	0-4	1	232
Tamworth - West	5-9		82
Tamworth - West	5-9	0	247
Tamworth - West	5-9	1	216
Tamworth - West	10-14		73
Tamworth - West	10-14	0	258
Tamworth - West	10-14	1	198
Tamworth - West	15-19		71
Tamworth - West	15-19	0	235
Tamworth - West	15-19	1	166
Tamworth - West	20-24		49
Tamworth - West	20-24	0	239
Tamworth - West	20-24	1	141
Tamworth - West	25-29		59
Tamworth - West	25-29	0	294
Tamworth - West	25-29	1	108
Tamworth - West	30-34		47
Tamworth - West	30-34	0	299
Tamworth - West	30-34	1	96
Tamworth - West	35-39		58
Tamworth - West	35-39	0	241
Tamworth - West	35-39	1	87
Tamworth - West	40-44		40
Tamworth - West	40-44	0	221
Tamworth - West	40-44	1	72
Tamworth - West	45-49		42
Tamworth - West	45-49	0	216
Tamworth - West	45-49	1	59
Tamworth - West	50-54		36
Tamworth - West	50-54	0	218
Tamworth - West	50-54	1	48
Tamworth - West	55-59		23
Tamworth - West	55-59	0	206
Tamworth - West	55-59	1	58
Tamworth - West	60-64		24
Tamworth - West	60-64	0	189
Tamworth - West	60-64	1	48
Tamworth - West	65+		56
Tamworth - West	65+	0	620
Tamworth - West	65+	1	65
Tamworth Surrounds	0-4		39
Tamworth Surrounds	0-4	0	779
Tamworth Surrounds	0-4	1	187
Tamworth Surrounds	5-9		79
Tamworth Surrounds	5-9	0	917
Tamworth Surrounds	5-9	1	217
Tamworth Surrounds	10-14		80
Tamworth Surrounds	10-14	0	1112
Tamworth Surrounds	10-14	1	233
Tamworth Surrounds	15-19		79
Tamworth Surrounds	15-19	0	931
Tamworth Surrounds	15-19	1	183
Tamworth Surrounds	20-24		46
Tamworth Surrounds	20-24	0	585
Tamworth Surrounds	20-24	1	118
Tamworth Surrounds	25-29		48
Tamworth Surrounds	25-29	0	666
Tamworth Surrounds	25-29	1	104
Tamworth Surrounds	30-34		56
Tamworth Surrounds	30-34	0	783
Tamworth Surrounds	30-34	1	97
Tamworth Surrounds	35-39		66
Tamworth Surrounds	35-39	0	894
Tamworth Surrounds	35-39	1	87
Tamworth Surrounds	40-44		65
Tamworth Surrounds	40-44	0	952
Tamworth Surrounds	40-44	1	99
Tamworth Surrounds	45-49		77
Tamworth Surrounds	45-49	0	1122
Tamworth Surrounds	45-49	1	97
Tamworth Surrounds	50-54		76
Tamworth Surrounds	50-54	0	1142
Tamworth Surrounds	50-54	1	83
Tamworth Surrounds	55-59		85
Tamworth Surrounds	55-59	0	1186
Tamworth Surrounds	55-59	1	81
Tamworth Surrounds	60-64		90
Tamworth Surrounds	60-64	0	1259
Tamworth Surrounds	60-64	1	82
Tamworth Surrounds	65+		234
Tamworth Surrounds	65+	0	3771
Tamworth Surrounds	65+	1	149
Belmont - Bennetts Green	0-4		24
Belmont - Bennetts Green	0-4	0	751
Belmont - Bennetts Green	0-4	1	95
Belmont - Bennetts Green	5-9		32
Belmont - Bennetts Green	5-9	0	911
Belmont - Bennetts Green	5-9	1	91
Belmont - Bennetts Green	10-14		47
Belmont - Bennetts Green	10-14	0	975
Belmont - Bennetts Green	10-14	1	104
Belmont - Bennetts Green	15-19		31
Belmont - Bennetts Green	15-19	0	929
Belmont - Bennetts Green	15-19	1	98
Belmont - Bennetts Green	20-24		37
Belmont - Bennetts Green	20-24	0	868
Belmont - Bennetts Green	20-24	1	77
Belmont - Bennetts Green	25-29		28
Belmont - Bennetts Green	25-29	0	871
Belmont - Bennetts Green	25-29	1	65
Belmont - Bennetts Green	30-34		37
Belmont - Bennetts Green	30-34	0	889
Belmont - Bennetts Green	30-34	1	37
Belmont - Bennetts Green	35-39		38
Belmont - Bennetts Green	35-39	0	959
Belmont - Bennetts Green	35-39	1	47
Belmont - Bennetts Green	40-44		35
Belmont - Bennetts Green	40-44	0	922
Belmont - Bennetts Green	40-44	1	52
Belmont - Bennetts Green	45-49		30
Belmont - Bennetts Green	45-49	0	1046
Belmont - Bennetts Green	45-49	1	43
Belmont - Bennetts Green	50-54		20
Belmont - Bennetts Green	50-54	0	1087
Belmont - Bennetts Green	50-54	1	34
Belmont - Bennetts Green	55-59		42
Belmont - Bennetts Green	55-59	0	1115
Belmont - Bennetts Green	55-59	1	33
Belmont - Bennetts Green	60-64		33
Belmont - Bennetts Green	60-64	0	1071
Belmont - Bennetts Green	60-64	1	27
Belmont - Bennetts Green	65+		138
Belmont - Bennetts Green	65+	0	4035
Belmont - Bennetts Green	65+	1	64
Belmont South - Blacksmiths	0-4		13
Belmont South - Blacksmiths	0-4	0	232
Belmont South - Blacksmiths	0-4	1	33
Belmont South - Blacksmiths	5-9		14
Belmont South - Blacksmiths	5-9	0	198
Belmont South - Blacksmiths	5-9	1	54
Belmont South - Blacksmiths	10-14		8
Belmont South - Blacksmiths	10-14	0	252
Belmont South - Blacksmiths	10-14	1	34
Belmont South - Blacksmiths	15-19		14
Belmont South - Blacksmiths	15-19	0	253
Belmont South - Blacksmiths	15-19	1	32
Belmont South - Blacksmiths	20-24		17
Belmont South - Blacksmiths	20-24	0	256
Belmont South - Blacksmiths	20-24	1	38
Belmont South - Blacksmiths	25-29		16
Belmont South - Blacksmiths	25-29	0	210
Belmont South - Blacksmiths	25-29	1	31
Belmont South - Blacksmiths	30-34		6
Belmont South - Blacksmiths	30-34	0	221
Belmont South - Blacksmiths	30-34	1	18
Belmont South - Blacksmiths	35-39		14
Belmont South - Blacksmiths	35-39	0	263
Belmont South - Blacksmiths	35-39	1	27
Belmont South - Blacksmiths	40-44		16
Belmont South - Blacksmiths	40-44	0	245
Belmont South - Blacksmiths	40-44	1	24
Belmont South - Blacksmiths	45-49		13
Belmont South - Blacksmiths	45-49	0	330
Belmont South - Blacksmiths	45-49	1	18
Belmont South - Blacksmiths	50-54		11
Belmont South - Blacksmiths	50-54	0	369
Belmont South - Blacksmiths	50-54	1	17
Belmont South - Blacksmiths	55-59		18
Belmont South - Blacksmiths	55-59	0	402
Belmont South - Blacksmiths	55-59	1	21
Belmont South - Blacksmiths	60-64		15
Belmont South - Blacksmiths	60-64	0	467
Belmont South - Blacksmiths	60-64	1	10
Belmont South - Blacksmiths	65+		85
Belmont South - Blacksmiths	65+	0	1342
Belmont South - Blacksmiths	65+	1	35
Charlestown - Dudley	0-4		32
Charlestown - Dudley	0-4	0	1425
Charlestown - Dudley	0-4	1	124
Charlestown - Dudley	5-9		69
Charlestown - Dudley	5-9	0	1537
Charlestown - Dudley	5-9	1	131
Charlestown - Dudley	10-14		55
Charlestown - Dudley	10-14	0	1446
Charlestown - Dudley	10-14	1	139
Charlestown - Dudley	15-19		44
Charlestown - Dudley	15-19	0	1148
Charlestown - Dudley	15-19	1	143
Charlestown - Dudley	20-24		43
Charlestown - Dudley	20-24	0	1299
Charlestown - Dudley	20-24	1	97
Charlestown - Dudley	25-29		68
Charlestown - Dudley	25-29	0	1496
Charlestown - Dudley	25-29	1	107
Charlestown - Dudley	30-34		71
Charlestown - Dudley	30-34	0	1693
Charlestown - Dudley	30-34	1	72
Charlestown - Dudley	35-39		72
Charlestown - Dudley	35-39	0	1718
Charlestown - Dudley	35-39	1	75
Charlestown - Dudley	40-44		45
Charlestown - Dudley	40-44	0	1567
Charlestown - Dudley	40-44	1	58
Charlestown - Dudley	45-49		55
Charlestown - Dudley	45-49	0	1458
Charlestown - Dudley	45-49	1	55
Charlestown - Dudley	50-54		41
Charlestown - Dudley	50-54	0	1442
Charlestown - Dudley	50-54	1	58
Charlestown - Dudley	55-59		38
Charlestown - Dudley	55-59	0	1381
Charlestown - Dudley	55-59	1	40
Charlestown - Dudley	60-64		29
Charlestown - Dudley	60-64	0	1332
Charlestown - Dudley	60-64	1	31
Charlestown - Dudley	65+		126
Charlestown - Dudley	65+	0	4327
Charlestown - Dudley	65+	1	61
Glendale - Cardiff - Hillsborough	0-4		30
Glendale - Cardiff - Hillsborough	0-4	0	1347
Glendale - Cardiff - Hillsborough	0-4	1	174
Glendale - Cardiff - Hillsborough	5-9		48
Glendale - Cardiff - Hillsborough	5-9	0	1386
Glendale - Cardiff - Hillsborough	5-9	1	161
Glendale - Cardiff - Hillsborough	10-14		40
Glendale - Cardiff - Hillsborough	10-14	0	1371
Glendale - Cardiff - Hillsborough	10-14	1	136
Glendale - Cardiff - Hillsborough	15-19		35
Glendale - Cardiff - Hillsborough	15-19	0	1325
Glendale - Cardiff - Hillsborough	15-19	1	131
Glendale - Cardiff - Hillsborough	20-24		41
Glendale - Cardiff - Hillsborough	20-24	0	1332
Glendale - Cardiff - Hillsborough	20-24	1	113
Glendale - Cardiff - Hillsborough	25-29		50
Glendale - Cardiff - Hillsborough	25-29	0	1410
Glendale - Cardiff - Hillsborough	25-29	1	112
Glendale - Cardiff - Hillsborough	30-34		46
Glendale - Cardiff - Hillsborough	30-34	0	1597
Glendale - Cardiff - Hillsborough	30-34	1	107
Glendale - Cardiff - Hillsborough	35-39		53
Glendale - Cardiff - Hillsborough	35-39	0	1654
Glendale - Cardiff - Hillsborough	35-39	1	92
Glendale - Cardiff - Hillsborough	40-44		45
Glendale - Cardiff - Hillsborough	40-44	0	1514
Glendale - Cardiff - Hillsborough	40-44	1	50
Glendale - Cardiff - Hillsborough	45-49		44
Glendale - Cardiff - Hillsborough	45-49	0	1513
Glendale - Cardiff - Hillsborough	45-49	1	59
Glendale - Cardiff - Hillsborough	50-54		26
Glendale - Cardiff - Hillsborough	50-54	0	1374
Glendale - Cardiff - Hillsborough	50-54	1	52
Glendale - Cardiff - Hillsborough	55-59		32
Glendale - Cardiff - Hillsborough	55-59	0	1330
Glendale - Cardiff - Hillsborough	55-59	1	51
Glendale - Cardiff - Hillsborough	60-64		31
Glendale - Cardiff - Hillsborough	60-64	0	1334
Glendale - Cardiff - Hillsborough	60-64	1	42
Glendale - Cardiff - Hillsborough	65+		140
Glendale - Cardiff - Hillsborough	65+	0	4068
Glendale - Cardiff - Hillsborough	65+	1	71
Mount Hutton - Windale	0-4		39
Mount Hutton - Windale	0-4	0	398
Mount Hutton - Windale	0-4	1	111
Mount Hutton - Windale	5-9		56
Mount Hutton - Windale	5-9	0	454
Mount Hutton - Windale	5-9	1	96
Mount Hutton - Windale	10-14		54
Mount Hutton - Windale	10-14	0	448
Mount Hutton - Windale	10-14	1	132
Mount Hutton - Windale	15-19		47
Mount Hutton - Windale	15-19	0	401
Mount Hutton - Windale	15-19	1	83
Mount Hutton - Windale	20-24		20
Mount Hutton - Windale	20-24	0	444
Mount Hutton - Windale	20-24	1	80
Mount Hutton - Windale	25-29		39
Mount Hutton - Windale	25-29	0	525
Mount Hutton - Windale	25-29	1	59
Mount Hutton - Windale	30-34		48
Mount Hutton - Windale	30-34	0	522
Mount Hutton - Windale	30-34	1	51
Mount Hutton - Windale	35-39		46
Mount Hutton - Windale	35-39	0	410
Mount Hutton - Windale	35-39	1	55
Mount Hutton - Windale	40-44		35
Mount Hutton - Windale	40-44	0	413
Mount Hutton - Windale	40-44	1	36
Mount Hutton - Windale	45-49		48
Mount Hutton - Windale	45-49	0	502
Mount Hutton - Windale	45-49	1	36
Mount Hutton - Windale	50-54		23
Mount Hutton - Windale	50-54	0	517
Mount Hutton - Windale	50-54	1	43
Mount Hutton - Windale	55-59		25
Mount Hutton - Windale	55-59	0	554
Mount Hutton - Windale	55-59	1	38
Mount Hutton - Windale	60-64		31
Mount Hutton - Windale	60-64	0	545
Mount Hutton - Windale	60-64	1	30
Mount Hutton - Windale	65+		79
Mount Hutton - Windale	65+	0	1899
Mount Hutton - Windale	65+	1	38
Redhead	0-4		3
Redhead	0-4	0	154
Redhead	0-4	1	10
Redhead	5-9		5
Redhead	5-9	0	225
Redhead	5-9	1	18
Redhead	10-14		8
Redhead	10-14	0	228
Redhead	10-14	1	18
Redhead	15-19		6
Redhead	15-19	0	215
Redhead	15-19	1	13
Redhead	20-24		4
Redhead	20-24	0	135
Redhead	20-24	1	5
Redhead	25-29		4
Redhead	25-29	0	86
Redhead	25-29	1	3
Redhead	30-34		6
Redhead	30-34	0	134
Redhead	30-34	1	10
Redhead	35-39		3
Redhead	35-39	0	184
Redhead	35-39	1	10
Redhead	40-44		6
Redhead	40-44	0	190
Redhead	40-44	1	5
Redhead	45-49		3
Redhead	45-49	0	255
Redhead	45-49	1	4
Redhead	50-54	0	240
Redhead	50-54	1	3
Redhead	55-59		9
Redhead	55-59	0	203
Redhead	55-59	1	7
Redhead	60-64		14
Redhead	60-64	0	288
Redhead	60-64	1	3
Redhead	65+		126
Redhead	65+	0	929
Redhead	65+	1	11
Swansea - Caves Beach	0-4		17
Swansea - Caves Beach	0-4	0	486
Swansea - Caves Beach	0-4	1	57
Swansea - Caves Beach	5-9		18
Swansea - Caves Beach	5-9	0	645
Swansea - Caves Beach	5-9	1	80
Swansea - Caves Beach	10-14		14
Swansea - Caves Beach	10-14	0	687
Swansea - Caves Beach	10-14	1	64
Swansea - Caves Beach	15-19		15
Swansea - Caves Beach	15-19	0	573
Swansea - Caves Beach	15-19	1	57
Swansea - Caves Beach	20-24		24
Swansea - Caves Beach	20-24	0	489
Swansea - Caves Beach	20-24	1	51
Swansea - Caves Beach	25-29		17
Swansea - Caves Beach	25-29	0	411
Swansea - Caves Beach	25-29	1	33
Swansea - Caves Beach	30-34		19
Swansea - Caves Beach	30-34	0	447
Swansea - Caves Beach	30-34	1	31
Swansea - Caves Beach	35-39		28
Swansea - Caves Beach	35-39	0	628
Swansea - Caves Beach	35-39	1	25
Swansea - Caves Beach	40-44		21
Swansea - Caves Beach	40-44	0	633
Swansea - Caves Beach	40-44	1	27
Swansea - Caves Beach	45-49		21
Swansea - Caves Beach	45-49	0	727
Swansea - Caves Beach	45-49	1	32
Swansea - Caves Beach	50-54		16
Swansea - Caves Beach	50-54	0	814
Swansea - Caves Beach	50-54	1	26
Swansea - Caves Beach	55-59		29
Swansea - Caves Beach	55-59	0	858
Swansea - Caves Beach	55-59	1	29
Swansea - Caves Beach	60-64		40
Swansea - Caves Beach	60-64	0	956
Swansea - Caves Beach	60-64	1	25
Swansea - Caves Beach	65+		108
Swansea - Caves Beach	65+	0	3231
Swansea - Caves Beach	65+	1	60
Valentine - Eleebana	0-4		3
Valentine - Eleebana	0-4	0	573
Valentine - Eleebana	0-4	1	29
Valentine - Eleebana	5-9		13
Valentine - Eleebana	5-9	0	809
Valentine - Eleebana	5-9	1	34
Valentine - Eleebana	10-14		17
Valentine - Eleebana	10-14	0	932
Valentine - Eleebana	10-14	1	32
Valentine - Eleebana	15-19		13
Valentine - Eleebana	15-19	0	787
Valentine - Eleebana	15-19	1	44
Valentine - Eleebana	20-24		19
Valentine - Eleebana	20-24	0	558
Valentine - Eleebana	20-24	1	19
Valentine - Eleebana	25-29		11
Valentine - Eleebana	25-29	0	353
Valentine - Eleebana	25-29	1	14
Valentine - Eleebana	30-34	0	438
Valentine - Eleebana	30-34	1	11
Valentine - Eleebana	35-39	0	658
Valentine - Eleebana	35-39	1	20
Valentine - Eleebana	40-44		16
Valentine - Eleebana	40-44	0	825
Valentine - Eleebana	40-44	1	7
Valentine - Eleebana	45-49		20
Valentine - Eleebana	45-49	0	836
Valentine - Eleebana	45-49	1	14
Valentine - Eleebana	50-54		19
Valentine - Eleebana	50-54	0	847
Valentine - Eleebana	50-54	1	14
Valentine - Eleebana	55-59		19
Valentine - Eleebana	55-59	0	806
Valentine - Eleebana	55-59	1	6
Valentine - Eleebana	60-64		20
Valentine - Eleebana	60-64	0	820
Valentine - Eleebana	60-64	1	7
Valentine - Eleebana	65+		65
Valentine - Eleebana	65+	0	2831
Valentine - Eleebana	65+	1	26
Warners Bay - Boolaroo	0-4		9
Warners Bay - Boolaroo	0-4	0	652
Warners Bay - Boolaroo	0-4	1	59
Warners Bay - Boolaroo	5-9		19
Warners Bay - Boolaroo	5-9	0	781
Warners Bay - Boolaroo	5-9	1	64
Warners Bay - Boolaroo	10-14		18
Warners Bay - Boolaroo	10-14	0	783
Warners Bay - Boolaroo	10-14	1	55
Warners Bay - Boolaroo	15-19		26
Warners Bay - Boolaroo	15-19	0	859
Warners Bay - Boolaroo	15-19	1	44
Warners Bay - Boolaroo	20-24		28
Warners Bay - Boolaroo	20-24	0	683
Warners Bay - Boolaroo	20-24	1	42
Warners Bay - Boolaroo	25-29		12
Warners Bay - Boolaroo	25-29	0	614
Warners Bay - Boolaroo	25-29	1	59
Warners Bay - Boolaroo	30-34		24
Warners Bay - Boolaroo	30-34	0	682
Warners Bay - Boolaroo	30-34	1	24
Warners Bay - Boolaroo	35-39		25
Warners Bay - Boolaroo	35-39	0	861
Warners Bay - Boolaroo	35-39	1	38
Warners Bay - Boolaroo	40-44		31
Warners Bay - Boolaroo	40-44	0	794
Warners Bay - Boolaroo	40-44	1	33
Warners Bay - Boolaroo	45-49		38
Warners Bay - Boolaroo	45-49	0	942
Warners Bay - Boolaroo	45-49	1	20
Warners Bay - Boolaroo	50-54		34
Warners Bay - Boolaroo	50-54	0	963
Warners Bay - Boolaroo	50-54	1	20
Warners Bay - Boolaroo	55-59		31
Warners Bay - Boolaroo	55-59	0	930
Warners Bay - Boolaroo	55-59	1	26
Warners Bay - Boolaroo	60-64		37
Warners Bay - Boolaroo	60-64	0	965
Warners Bay - Boolaroo	60-64	1	22
Warners Bay - Boolaroo	65+		111
Warners Bay - Boolaroo	65+	0	3198
Warners Bay - Boolaroo	65+	1	46
Bolton Point - Teralba	0-4		29
Bolton Point - Teralba	0-4	0	498
Bolton Point - Teralba	0-4	1	94
Bolton Point - Teralba	5-9		26
Bolton Point - Teralba	5-9	0	464
Bolton Point - Teralba	5-9	1	80
Bolton Point - Teralba	10-14		32
Bolton Point - Teralba	10-14	0	474
Bolton Point - Teralba	10-14	1	89
Bolton Point - Teralba	15-19		16
Bolton Point - Teralba	15-19	0	456
Bolton Point - Teralba	15-19	1	80
Bolton Point - Teralba	20-24		17
Bolton Point - Teralba	20-24	0	492
Bolton Point - Teralba	20-24	1	76
Bolton Point - Teralba	25-29		31
Bolton Point - Teralba	25-29	0	529
Bolton Point - Teralba	25-29	1	47
Bolton Point - Teralba	30-34		32
Bolton Point - Teralba	30-34	0	595
Bolton Point - Teralba	30-34	1	52
Bolton Point - Teralba	35-39		44
Bolton Point - Teralba	35-39	0	489
Bolton Point - Teralba	35-39	1	37
Bolton Point - Teralba	40-44		38
Bolton Point - Teralba	40-44	0	491
Bolton Point - Teralba	40-44	1	36
Bolton Point - Teralba	45-49		25
Bolton Point - Teralba	45-49	0	521
Bolton Point - Teralba	45-49	1	36
Bolton Point - Teralba	50-54		20
Bolton Point - Teralba	50-54	0	544
Bolton Point - Teralba	50-54	1	42
Bolton Point - Teralba	55-59		22
Bolton Point - Teralba	55-59	0	569
Bolton Point - Teralba	55-59	1	30
Bolton Point - Teralba	60-64		21
Bolton Point - Teralba	60-64	0	653
Bolton Point - Teralba	60-64	1	28
Bolton Point - Teralba	65+		154
Bolton Point - Teralba	65+	0	2065
Bolton Point - Teralba	65+	1	53
Bonnells Bay - Silverwater	0-4		21
Bonnells Bay - Silverwater	0-4	0	485
Bonnells Bay - Silverwater	0-4	1	71
Bonnells Bay - Silverwater	5-9		19
Bonnells Bay - Silverwater	5-9	0	493
Bonnells Bay - Silverwater	5-9	1	85
Bonnells Bay - Silverwater	10-14		21
Bonnells Bay - Silverwater	10-14	0	475
Bonnells Bay - Silverwater	10-14	1	61
Bonnells Bay - Silverwater	15-19		20
Bonnells Bay - Silverwater	15-19	0	455
Bonnells Bay - Silverwater	15-19	1	64
Bonnells Bay - Silverwater	20-24		15
Bonnells Bay - Silverwater	20-24	0	497
Bonnells Bay - Silverwater	20-24	1	61
Bonnells Bay - Silverwater	25-29		23
Bonnells Bay - Silverwater	25-29	0	482
Bonnells Bay - Silverwater	25-29	1	43
Bonnells Bay - Silverwater	30-34		12
Bonnells Bay - Silverwater	30-34	0	484
Bonnells Bay - Silverwater	30-34	1	34
Bonnells Bay - Silverwater	35-39		18
Bonnells Bay - Silverwater	35-39	0	515
Bonnells Bay - Silverwater	35-39	1	30
Bonnells Bay - Silverwater	40-44		25
Bonnells Bay - Silverwater	40-44	0	416
Bonnells Bay - Silverwater	40-44	1	33
Bonnells Bay - Silverwater	45-49		21
Bonnells Bay - Silverwater	45-49	0	523
Bonnells Bay - Silverwater	45-49	1	31
Bonnells Bay - Silverwater	50-54		27
Bonnells Bay - Silverwater	50-54	0	564
Bonnells Bay - Silverwater	50-54	1	26
Bonnells Bay - Silverwater	55-59		11
Bonnells Bay - Silverwater	55-59	0	590
Bonnells Bay - Silverwater	55-59	1	20
Bonnells Bay - Silverwater	60-64		28
Bonnells Bay - Silverwater	60-64	0	629
Bonnells Bay - Silverwater	60-64	1	17
Bonnells Bay - Silverwater	65+		75
Bonnells Bay - Silverwater	65+	0	2140
Bonnells Bay - Silverwater	65+	1	28
Edgeworth - Cameron Park	0-4		39
Edgeworth - Cameron Park	0-4	0	1035
Edgeworth - Cameron Park	0-4	1	129
Edgeworth - Cameron Park	5-9		41
Edgeworth - Cameron Park	5-9	0	1123
Edgeworth - Cameron Park	5-9	1	142
Edgeworth - Cameron Park	10-14		32
Edgeworth - Cameron Park	10-14	0	993
Edgeworth - Cameron Park	10-14	1	154
Edgeworth - Cameron Park	15-19		27
Edgeworth - Cameron Park	15-19	0	867
Edgeworth - Cameron Park	15-19	1	123
Edgeworth - Cameron Park	20-24		29
Edgeworth - Cameron Park	20-24	0	845
Edgeworth - Cameron Park	20-24	1	89
Edgeworth - Cameron Park	25-29		41
Edgeworth - Cameron Park	25-29	0	982
Edgeworth - Cameron Park	25-29	1	94
Edgeworth - Cameron Park	30-34		38
Edgeworth - Cameron Park	30-34	0	1165
Edgeworth - Cameron Park	30-34	1	62
Edgeworth - Cameron Park	35-39		28
Edgeworth - Cameron Park	35-39	0	1232
Edgeworth - Cameron Park	35-39	1	58
Edgeworth - Cameron Park	40-44		23
Edgeworth - Cameron Park	40-44	0	1101
Edgeworth - Cameron Park	40-44	1	55
Edgeworth - Cameron Park	45-49		37
Edgeworth - Cameron Park	45-49	0	1014
Edgeworth - Cameron Park	45-49	1	59
Edgeworth - Cameron Park	50-54		14
Edgeworth - Cameron Park	50-54	0	841
Edgeworth - Cameron Park	50-54	1	47
Edgeworth - Cameron Park	55-59		22
Edgeworth - Cameron Park	55-59	0	741
Edgeworth - Cameron Park	55-59	1	30
Edgeworth - Cameron Park	60-64		18
Edgeworth - Cameron Park	60-64	0	719
Edgeworth - Cameron Park	60-64	1	17
