SA2_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Altona	1	6	81
Altona Meadows	0	1	1921
Altona Meadows	0	2	147
Altona Meadows	0	3	19
Altona Meadows	0	4	13
Altona Meadows	0	5	6
Altona Meadows	1	2	2179
Altona Meadows	1	3	1238
Altona Meadows	1	4	1106
Altona Meadows	1	5	355
Altona Meadows	1	6	142
Altona North	0	1	1523
Altona North	0	2	130
Altona North	0	3	23
Altona North	0	4	16
Altona North	0	5	8
Altona North	1	2	1664
Altona North	1	3	907
Altona North	1	4	761
Altona North	1	5	316
Altona North	1	6	199
Newport	0	1	1607
Newport	0	2	157
Newport	0	3	43
Newport	0	4	19
Newport	0	5	4
Newport	1	2	2035
Newport	1	3	1167
Newport	1	4	1415
Newport	1	5	396
Newport	1	6	104
Seabrook	0	1	258
Seabrook	0	2	30
Seabrook	0	3	4
Seabrook	1	2	451
Seabrook	1	3	359
Seabrook	1	4	381
Seabrook	1	5	134
Seabrook	1	6	47
Williamstown	0	1	1621
Williamstown	0	2	82
Williamstown	0	3	15
Williamstown	0	4	3
Williamstown	1	2	1843
Williamstown	1	3	925
Williamstown	1	4	1119
Williamstown	1	5	380
Williamstown	1	6	77
Braybrook	0	1	1820
Braybrook	0	2	296
Braybrook	0	3	117
Braybrook	0	4	79
Braybrook	0	5	29
Braybrook	0	6	20
Braybrook	1	2	1805
Braybrook	1	3	1185
Braybrook	1	4	883
Braybrook	1	5	438
Braybrook	1	6	255
Footscray	0	1	2772
Footscray	0	2	448
Footscray	0	3	208
Footscray	0	4	66
Footscray	0	5	24
Footscray	0	6	4
Footscray	1	2	2189
Footscray	1	3	862
Footscray	1	4	581
Footscray	1	5	146
Footscray	1	6	59
Maribyrnong	0	1	1503
Maribyrnong	0	2	198
Maribyrnong	0	3	53
Maribyrnong	0	4	22
Maribyrnong	0	5	6
Maribyrnong	0	6	4
Maribyrnong	1	2	1489
Maribyrnong	1	3	749
Maribyrnong	1	4	701
Maribyrnong	1	5	234
Maribyrnong	1	6	106
Seddon - Kingsville	0	1	1043
Seddon - Kingsville	0	2	126
Seddon - Kingsville	0	3	77
Seddon - Kingsville	0	4	11
Seddon - Kingsville	0	5	4
Seddon - Kingsville	1	2	1104
Seddon - Kingsville	1	3	601
Seddon - Kingsville	1	4	614
Seddon - Kingsville	1	5	133
Seddon - Kingsville	1	6	20
West Footscray - Tottenham	0	1	1333
West Footscray - Tottenham	0	2	237
West Footscray - Tottenham	0	3	85
West Footscray - Tottenham	0	4	25
West Footscray - Tottenham	0	5	11
West Footscray - Tottenham	0	6	5
West Footscray - Tottenham	1	2	1281
West Footscray - Tottenham	1	3	684
West Footscray - Tottenham	1	4	683
West Footscray - Tottenham	1	5	168
West Footscray - Tottenham	1	6	70
Yarraville	0	1	1528
Yarraville	0	2	215
Yarraville	0	3	76
Yarraville	0	4	14
Yarraville	0	5	5
Yarraville	0	6	5
Yarraville	1	2	1813
Yarraville	1	3	901
Yarraville	1	4	1094
Yarraville	1	5	283
Yarraville	1	6	56
Bacchus Marsh	0	1	2023
Bacchus Marsh	0	2	136
Bacchus Marsh	0	3	17
Bacchus Marsh	0	4	3
Bacchus Marsh	1	2	2710
Bacchus Marsh	1	3	1495
Bacchus Marsh	1	4	1561
Bacchus Marsh	1	5	680
Bacchus Marsh	1	6	255
Melton West	0	1	1253
Melton West	0	2	128
Melton West	0	3	15
Melton West	0	4	8
Melton West	0	5	5
Melton West	1	2	1715
Melton West	1	3	1265
Melton West	1	4	1298
Melton West	1	5	585
Melton West	1	6	444
Rockbank - Mount Cottrell	0	1	623
Rockbank - Mount Cottrell	0	2	66
Rockbank - Mount Cottrell	0	3	23
Rockbank - Mount Cottrell	0	4	3
Rockbank - Mount Cottrell	1	2	1009
Rockbank - Mount Cottrell	1	3	973
Rockbank - Mount Cottrell	1	4	1106
Rockbank - Mount Cottrell	1	5	468
Rockbank - Mount Cottrell	1	6	306
Taylors Hill	0	1	545
Taylors Hill	0	2	49
Taylors Hill	0	3	5
Taylors Hill	1	2	1041
Taylors Hill	1	3	999
Taylors Hill	1	4	1790
Taylors Hill	1	5	763
Taylors Hill	1	6	356
Burnside	0	1	315
Burnside	0	2	12
Burnside	0	4	3
Burnside	1	2	368
Burnside	1	3	298
Burnside	1	4	434
Burnside	1	5	174
Burnside	1	6	138
Burnside Heights	0	1	93
Burnside Heights	0	2	21
Burnside Heights	0	3	4
Burnside Heights	0	4	4
Burnside Heights	1	2	263
Burnside Heights	1	3	360
Burnside Heights	1	4	598
Burnside Heights	1	5	245
Burnside Heights	1	6	139
Caroline Springs	0	1	918
Caroline Springs	0	2	95
Caroline Springs	0	3	14
Caroline Springs	0	4	9
Caroline Springs	1	2	1361
Caroline Springs	1	3	1248
Caroline Springs	1	4	1587
Caroline Springs	1	5	653
Caroline Springs	1	6	355
Brookfield	0	1	578
Brookfield	0	2	40
Brookfield	0	3	9
Brookfield	0	4	5
Brookfield	1	2	766
Brookfield	1	3	552
Brookfield	1	4	585
Brookfield	1	5	291
Brookfield	1	6	253
Cobblebank - Strathtulloh	0	1	234
Cobblebank - Strathtulloh	0	2	40
Cobblebank - Strathtulloh	0	3	6
Cobblebank - Strathtulloh	0	4	3
Cobblebank - Strathtulloh	0	5	3
Cobblebank - Strathtulloh	1	2	461
Cobblebank - Strathtulloh	1	3	522
Cobblebank - Strathtulloh	1	4	518
Cobblebank - Strathtulloh	1	5	253
Cobblebank - Strathtulloh	1	6	161
Eynesbury - Exford	0	1	103
Eynesbury - Exford	0	2	5
Eynesbury - Exford	1	2	255
Eynesbury - Exford	1	3	162
Eynesbury - Exford	1	4	265
Eynesbury - Exford	1	5	109
Eynesbury - Exford	1	6	36
Fraser Rise - Plumpton	0	1	369
Fraser Rise - Plumpton	0	2	31
Fraser Rise - Plumpton	0	3	8
Fraser Rise - Plumpton	1	2	650
Fraser Rise - Plumpton	1	3	691
Fraser Rise - Plumpton	1	4	792
Fraser Rise - Plumpton	1	5	355
Fraser Rise - Plumpton	1	6	152
Hillside	0	1	617
Hillside	0	2	42
Hillside	0	3	12
Hillside	1	2	1179
Hillside	1	3	985
Hillside	1	4	1328
Hillside	1	5	566
Hillside	1	6	238
Kurunjang - Toolern Vale	0	1	774
Kurunjang - Toolern Vale	0	2	98
Kurunjang - Toolern Vale	0	3	7
Kurunjang - Toolern Vale	1	2	1104
Kurunjang - Toolern Vale	1	3	688
Kurunjang - Toolern Vale	1	4	653
Kurunjang - Toolern Vale	1	5	330
Kurunjang - Toolern Vale	1	6	209
Melton	0	1	990
Melton	0	2	75
Melton	0	3	8
Melton	0	4	4
Melton	1	2	866
Melton	1	3	473
Melton	1	4	317
Melton	1	5	144
Melton	1	6	116
Melton South - Weir Views	0	1	1231
Melton South - Weir Views	0	2	159
Melton South - Weir Views	0	3	29
Melton South - Weir Views	1	2	1327
Melton South - Weir Views	1	3	927
Melton South - Weir Views	1	4	790
Melton South - Weir Views	1	5	435
Melton South - Weir Views	1	6	392
Hoppers Crossing - North	0	1	1156
Hoppers Crossing - North	0	2	117
Hoppers Crossing - North	0	3	28
Hoppers Crossing - North	0	4	4
Hoppers Crossing - North	0	5	11
Hoppers Crossing - North	0	6	6
Hoppers Crossing - North	1	2	1763
Hoppers Crossing - North	1	3	1178
Hoppers Crossing - North	1	4	1152
Hoppers Crossing - North	1	5	448
Hoppers Crossing - North	1	6	329
Hoppers Crossing - South	0	1	1417
Hoppers Crossing - South	0	2	156
Hoppers Crossing - South	0	3	37
Hoppers Crossing - South	0	4	16
Hoppers Crossing - South	0	5	10
Hoppers Crossing - South	0	6	15
Hoppers Crossing - South	1	2	1802
Hoppers Crossing - South	1	3	1107
Hoppers Crossing - South	1	4	1065
Hoppers Crossing - South	1	5	448
Hoppers Crossing - South	1	6	328
Laverton	0	1	748
Laverton	0	2	140
Laverton	0	3	66
Laverton	0	4	41
Laverton	0	5	15
Laverton	0	6	18
Laverton	1	2	934
Laverton	1	3	762
Laverton	1	4	648
Laverton	1	5	241
Laverton	1	6	190
Werribee - South	0	1	1501
Werribee - South	0	2	123
Werribee - South	0	3	36
Werribee - South	0	4	9
Werribee - South	0	5	4
Werribee - South	0	6	10
Werribee - South	1	2	1767
Werribee - South	1	3	991
Werribee - South	1	4	998
Werribee - South	1	5	358
Werribee - South	1	6	195
Point Cook - East	0	1	615
Point Cook - East	0	2	95
Point Cook - East	0	3	32
Point Cook - East	0	4	25
Point Cook - East	0	5	12
Point Cook - East	1	2	1321
Point Cook - East	1	3	1305
Point Cook - East	1	4	1508
Point Cook - East	1	5	587
Point Cook - East	1	6	300
Point Cook - South	0	1	478
Point Cook - South	0	2	83
Point Cook - South	0	3	29
Point Cook - South	0	4	14
Point Cook - South	0	5	9
Point Cook - South	1	2	875
Point Cook - South	1	3	1369
Point Cook - South	1	4	1868
Point Cook - South	1	5	540
Point Cook - South	1	6	273
Werribee - East	0	1	1833
Werribee - East	0	2	195
Werribee - East	0	3	36
Werribee - East	0	4	16
Werribee - East	0	5	4
Werribee - East	0	6	6
Werribee - East	1	2	1827
Werribee - East	1	3	1115
Werribee - East	1	4	973
Werribee - East	1	5	489
Werribee - East	1	6	304
Werribee - West	0	1	1418
Werribee - West	0	2	164
Werribee - West	0	3	39
Werribee - West	0	4	12
Werribee - West	0	5	4
Werribee - West	0	6	7
Werribee - West	1	2	2053
Werribee - West	1	3	1522
Werribee - West	1	4	1411
Werribee - West	1	5	573
Werribee - West	1	6	325
Manor Lakes - Quandong	0	1	261
Manor Lakes - Quandong	0	2	55
Manor Lakes - Quandong	0	3	17
Manor Lakes - Quandong	0	4	4
Manor Lakes - Quandong	1	2	639
Manor Lakes - Quandong	1	3	857
Manor Lakes - Quandong	1	4	835
Manor Lakes - Quandong	1	5	278
Manor Lakes - Quandong	1	6	183
Point Cook - North East	0	1	695
Point Cook - North East	0	2	67
Point Cook - North East	0	3	21
Point Cook - North East	0	4	7
Point Cook - North East	0	5	3
Point Cook - North East	1	2	1079
Point Cook - North East	1	3	908
Point Cook - North East	1	4	1172
Point Cook - North East	1	5	374
Point Cook - North East	1	6	199
Point Cook - North West	0	1	296
Point Cook - North West	0	2	57
Point Cook - North West	0	3	13
Point Cook - North West	0	4	11
Point Cook - North West	1	2	622
Point Cook - North West	1	3	651
Point Cook - North West	1	4	786
Point Cook - North West	1	5	268
Point Cook - North West	1	6	152
Tarneit (West) - Mount Cottrell	0	1	263
Tarneit (West) - Mount Cottrell	0	2	54
Tarneit (West) - Mount Cottrell	0	3	27
Tarneit (West) - Mount Cottrell	0	4	26
Tarneit (West) - Mount Cottrell	0	5	10
Tarneit (West) - Mount Cottrell	0	6	4
Tarneit (West) - Mount Cottrell	1	2	484
Tarneit (West) - Mount Cottrell	1	3	719
Tarneit (West) - Mount Cottrell	1	4	749
Tarneit (West) - Mount Cottrell	1	5	294
Tarneit (West) - Mount Cottrell	1	6	217
Tarneit - Central	0	1	752
Tarneit - Central	0	2	106
Tarneit - Central	0	3	59
Tarneit - Central	0	4	49
Tarneit - Central	0	5	23
Tarneit - Central	0	6	5
Tarneit - Central	1	2	1233
Tarneit - Central	1	3	1608
Tarneit - Central	1	4	2170
Tarneit - Central	1	5	930
Tarneit - Central	1	6	698
Tarneit - North	0	1	153
Tarneit - North	0	2	36
Tarneit - North	0	3	21
Tarneit - North	0	4	19
Tarneit - North	0	5	4
Tarneit - North	0	6	4
Tarneit - North	1	2	344
Tarneit - North	1	3	493
Tarneit - North	1	4	523
Tarneit - North	1	5	204
Tarneit - North	1	6	161
Tarneit - South	0	1	432
Tarneit - South	0	2	40
Tarneit - South	0	3	14
Tarneit - South	0	4	13
Tarneit - South	0	5	13
Tarneit - South	1	2	630
Tarneit - South	1	3	609
Tarneit - South	1	4	749
Tarneit - South	1	5	350
Tarneit - South	1	6	317
Truganina - North	0	1	205
Truganina - North	0	2	49
Truganina - North	0	3	31
Truganina - North	0	4	34
Truganina - North	0	5	14
Truganina - North	0	6	8
Truganina - North	1	2	439
Truganina - North	1	3	619
Truganina - North	1	4	626
Truganina - North	1	5	229
Truganina - North	1	6	145
Truganina - South East	0	1	270
Truganina - South East	0	2	48
Truganina - South East	0	3	33
Truganina - South East	0	4	22
Truganina - South East	0	5	16
Truganina - South East	0	6	4
Truganina - South East	1	2	493
Truganina - South East	1	3	716
Truganina - South East	1	4	732
Truganina - South East	1	5	281
Truganina - South East	1	6	178
Truganina - South West	0	1	518
Truganina - South West	0	2	110
Truganina - South West	0	3	53
Truganina - South West	0	4	47
Truganina - South West	0	5	20
Truganina - South West	0	6	8
Truganina - South West	1	2	847
Truganina - South West	1	3	1080
Truganina - South West	1	4	1272
Truganina - South West	1	5	655
Truganina - South West	1	6	507
Wyndham Vale - North	0	1	391
Wyndham Vale - North	0	2	84
Wyndham Vale - North	0	3	18
Wyndham Vale - North	0	4	12
Wyndham Vale - North	1	2	687
Wyndham Vale - North	1	3	662
Wyndham Vale - North	1	4	539
Wyndham Vale - North	1	5	244
Wyndham Vale - North	1	6	168
Wyndham Vale - South	0	1	758
Wyndham Vale - South	0	2	96
Wyndham Vale - South	0	3	9
Wyndham Vale - South	0	4	3
Wyndham Vale - South	0	5	5
Wyndham Vale - South	0	6	3
Wyndham Vale - South	1	2	1035
Wyndham Vale - South	1	3	872
Wyndham Vale - South	1	4	914
Wyndham Vale - South	1	5	343
Wyndham Vale - South	1	6	271
Carrum Downs	0	1	2218
Carrum Downs	0	2	212
Carrum Downs	0	3	38
Carrum Downs	0	4	8
Carrum Downs	0	5	4
Carrum Downs	1	2	2354
Carrum Downs	1	3	1522
Carrum Downs	1	4	1234
Carrum Downs	1	5	493
Carrum Downs	1	6	226
Frankston	0	1	3528
Frankston	0	2	318
Frankston	0	3	53
Frankston	0	4	8
Frankston	0	5	10
Frankston	1	2	2850
Frankston	1	3	1361
Frankston	1	4	1022
Frankston	1	5	421
Frankston	1	6	160
Frankston North	0	1	2371
Frankston North	0	2	274
Frankston North	0	3	44
Frankston North	0	4	10
Frankston North	1	2	2303
Frankston North	1	3	1237
Frankston North	1	4	883
Frankston North	1	5	339
Frankston North	1	6	159
Frankston South	0	1	1563
Frankston South	0	2	89
Frankston South	0	3	20
Frankston South	0	5	3
Frankston South	0	6	4
Frankston South	1	2	2134
Frankston South	1	3	1080
Frankston South	1	4	1329
Frankston South	1	5	461
Frankston South	1	6	139
Langwarrin	0	1	1975
Langwarrin	0	2	144
Langwarrin	0	3	16
Langwarrin	0	4	4
Langwarrin	0	5	3
Langwarrin	1	2	2652
Langwarrin	1	3	1495
Langwarrin	1	4	1662
Langwarrin	1	5	707
Langwarrin	1	6	274
Seaford (Vic.)	0	1	2420
Seaford (Vic.)	0	2	207
Seaford (Vic.)	0	3	32
Seaford (Vic.)	0	4	5
Seaford (Vic.)	0	5	3
Seaford (Vic.)	1	2	2097
Seaford (Vic.)	1	3	1110
Seaford (Vic.)	1	4	936
Seaford (Vic.)	1	5	286
Seaford (Vic.)	1	6	92
Skye - Sandhurst	0	1	625
Skye - Sandhurst	0	2	65
Skye - Sandhurst	0	3	13
Skye - Sandhurst	1	2	1284
Skye - Sandhurst	1	3	880
Skye - Sandhurst	1	4	1026
Skye - Sandhurst	1	5	392
Skye - Sandhurst	1	6	142
Dromana	0	1	1539
Dromana	0	2	115
Dromana	0	3	12
Dromana	1	2	2174
Dromana	1	3	645
Dromana	1	4	606
Dromana	1	5	221
Dromana	1	6	72
Flinders	0	1	500
Flinders	0	2	24
Flinders	1	2	956
Flinders	1	3	270
Flinders	1	4	263
Flinders	1	5	115
Flinders	1	6	46
Hastings - Somers	0	1	2546
Hastings - Somers	0	2	159
Hastings - Somers	0	3	14
Hastings - Somers	0	4	4
Hastings - Somers	0	6	3
Hastings - Somers	1	2	3069
Hastings - Somers	1	3	1250
Hastings - Somers	1	4	1230
Hastings - Somers	1	5	488
Hastings - Somers	1	6	203
Mount Eliza	0	1	1058
Mount Eliza	0	2	56
Mount Eliza	0	3	4
Mount Eliza	0	4	8
Mount Eliza	1	2	2039
Mount Eliza	1	3	969
Mount Eliza	1	4	1357
Mount Eliza	1	5	597
Mount Eliza	1	6	185
Mount Martha	0	1	1457
Mount Martha	0	2	54
Mount Martha	0	3	9
Mount Martha	0	4	4
Mount Martha	1	2	2432
Mount Martha	1	3	976
Mount Martha	1	4	1366
Mount Martha	1	5	587
Mount Martha	1	6	134
Point Nepean	0	1	2361
Point Nepean	0	2	144
Point Nepean	0	3	12
Point Nepean	0	4	5
Point Nepean	0	5	5
Point Nepean	1	2	3168
Point Nepean	1	3	911
Point Nepean	1	4	824
Point Nepean	1	5	330
Point Nepean	1	6	103
Rosebud - McCrae	0	1	3353
Rosebud - McCrae	0	2	200
Rosebud - McCrae	0	3	25
Rosebud - McCrae	0	4	10
Rosebud - McCrae	0	5	4
Rosebud - McCrae	1	2	3460
Rosebud - McCrae	1	3	1134
Rosebud - McCrae	1	4	956
Rosebud - McCrae	1	5	366
Rosebud - McCrae	1	6	128
Somerville	0	1	1616
Somerville	0	2	99
Somerville	0	3	12
Somerville	1	2	2217
Somerville	1	3	1138
Somerville	1	4	1102
Somerville	1	5	447
Somerville	1	6	200
Mornington - East	0	1	1606
Mornington - East	0	2	97
Mornington - East	0	3	20
Mornington - East	0	4	3
Mornington - East	1	2	1739
Mornington - East	1	3	813
Mornington - East	1	4	957
Mornington - East	1	5	357
Mornington - East	1	6	120
Mornington - West	0	1	1693
Mornington - West	0	2	60
Mornington - West	0	3	8
Mornington - West	1	2	1934
Mornington - West	1	3	514
Mornington - West	1	4	408
Mornington - West	1	5	114
Mornington - West	1	6	39
Ararat	0	1	1099
Ararat	0	2	71
Ararat	0	3	18
Ararat	0	4	6
Ararat	0	5	4
Ararat	1	2	1118
Ararat	1	3	385
Ararat	1	4	319
Ararat	1	5	139
Ararat	1	6	53
Ararat Surrounds	0	1	334
Ararat Surrounds	0	2	20
Ararat Surrounds	1	2	485
Ararat Surrounds	1	3	133
Ararat Surrounds	1	4	152
Ararat Surrounds	1	5	83
Ararat Surrounds	1	6	26
Horsham	0	1	2276
Horsham	0	2	171
Horsham	0	3	31
Horsham	0	4	9
Horsham	0	5	3
Horsham	1	2	2242
Horsham	1	3	926
Horsham	1	4	792
Horsham	1	5	388
Horsham	1	6	112
Horsham Surrounds	0	1	316
Horsham Surrounds	0	2	13
Horsham Surrounds	0	3	7
Horsham Surrounds	1	2	470
Horsham Surrounds	1	3	177
Horsham Surrounds	1	4	166
Horsham Surrounds	1	5	86
Horsham Surrounds	1	6	39
Nhill Region	0	1	956
Nhill Region	0	2	75
Nhill Region	0	3	8
Nhill Region	1	2	1057
Nhill Region	1	3	324
Nhill Region	1	4	257
Nhill Region	1	5	132
Nhill Region	1	6	63
St Arnaud	0	1	562
St Arnaud	0	2	27
St Arnaud	0	3	3
St Arnaud	1	2	512
St Arnaud	1	3	143
St Arnaud	1	4	152
St Arnaud	1	5	58
St Arnaud	1	6	26
Stawell	0	1	1167
Stawell	0	2	80
Stawell	0	3	17
Stawell	0	4	7
Stawell	1	2	1215
Stawell	1	3	396
Stawell	1	4	325
Stawell	1	5	156
Stawell	1	6	62
West Wimmera	0	1	416
West Wimmera	0	2	25
West Wimmera	1	2	403
West Wimmera	1	3	109
West Wimmera	1	4	99
West Wimmera	1	5	63
West Wimmera	1	6	20
Yarriambiack	0	1	992
Yarriambiack	0	2	53
Yarriambiack	1	2	979
Yarriambiack	1	3	289
Yarriambiack	1	4	207
Yarriambiack	1	5	136
Yarriambiack	1	6	59
Irymple	0	1	559
Irymple	0	2	37
Irymple	0	3	9
Irymple	0	4	3
Irymple	0	5	6
Irymple	1	2	869
Irymple	1	3	395
Irymple	1	4	437
Irymple	1	5	213
Irymple	1	6	101
Merbein	0	1	433
Merbein	0	2	25
Merbein	0	3	3
Merbein	0	4	6
Merbein	1	2	615
Merbein	1	3	249
Merbein	1	4	232
Merbein	1	5	123
Merbein	1	6	66
Mildura Surrounds	0	1	465
Mildura Surrounds	0	2	25
Mildura Surrounds	0	3	5
Mildura Surrounds	0	4	8
Mildura Surrounds	1	2	505
Mildura Surrounds	1	3	153
Mildura Surrounds	1	4	139
Mildura Surrounds	1	5	85
Mildura Surrounds	1	6	32
Red Cliffs	0	1	590
Red Cliffs	0	2	41
Red Cliffs	0	3	13
Red Cliffs	0	4	3
Red Cliffs	0	5	4
Red Cliffs	1	2	704
Red Cliffs	1	3	325
Red Cliffs	1	4	307
Red Cliffs	1	5	138
Red Cliffs	1	6	72
Mildura - North	0	1	2412
Mildura - North	0	2	212
Mildura - North	0	3	53
Mildura - North	0	4	18
Mildura - North	0	5	19
Mildura - North	0	6	11
Mildura - North	1	2	2196
Mildura - North	1	3	919
Mildura - North	1	4	716
Mildura - North	1	5	332
Mildura - North	1	6	224
Mildura - South	0	1	1712
Mildura - South	0	2	125
Mildura - South	0	3	37
Mildura - South	0	4	11
Mildura - South	0	5	7
Mildura - South	0	6	12
Mildura - South	1	2	2024
Mildura - South	1	3	858
Mildura - South	1	4	816
Mildura - South	1	5	386
Mildura - South	1	6	169
Buloke	0	1	884
Buloke	0	2	57
Buloke	0	3	4
Buloke	1	2	943
Buloke	1	3	272
Buloke	1	4	219
Buloke	1	5	122
Buloke	1	6	53
Gannawarra	0	1	809
Gannawarra	0	2	50
Gannawarra	0	3	4
Gannawarra	1	2	1088
Gannawarra	1	3	303
Gannawarra	1	4	245
Gannawarra	1	5	131
Gannawarra	1	6	65
Kerang	0	1	642
Kerang	0	2	45
Kerang	1	2	541
Kerang	1	3	174
Kerang	1	4	137
Kerang	1	5	76
Kerang	1	6	46
Robinvale	0	1	239
Robinvale	0	2	40
Robinvale	0	3	19
Robinvale	0	4	18
Robinvale	0	5	11
Robinvale	0	6	11
Robinvale	1	2	282
Robinvale	1	3	129
Robinvale	1	4	131
Robinvale	1	5	104
Robinvale	1	6	88
Swan Hill	0	1	1332
Swan Hill	0	2	108
Swan Hill	0	3	26
Swan Hill	0	4	7
Swan Hill	1	2	1434
Swan Hill	1	3	582
Swan Hill	1	4	500
Swan Hill	1	5	255
Swan Hill	1	6	100
Swan Hill Surrounds	0	1	581
Swan Hill Surrounds	0	2	75
Swan Hill Surrounds	0	3	11
Swan Hill Surrounds	0	4	11
Swan Hill Surrounds	0	6	4
Swan Hill Surrounds	1	2	816
Swan Hill Surrounds	1	3	297
Swan Hill Surrounds	1	4	276
Swan Hill Surrounds	1	5	164
Swan Hill Surrounds	1	6	79
Echuca	0	1	1841
Echuca	0	2	122
Echuca	0	3	28
Echuca	0	4	13
Echuca	0	6	3
Echuca	1	2	2169
Echuca	1	3	782
Echuca	1	4	712
Echuca	1	5	345
Echuca	1	6	137
Kyabram	0	1	1287
Kyabram	0	2	61
Kyabram	0	3	9
Kyabram	1	2	1483
Kyabram	1	3	552
Kyabram	1	4	505
Kyabram	1	5	279
Kyabram	1	6	135
Lockington - Gunbower	0	1	295
Lockington - Gunbower	0	2	24
Lockington - Gunbower	1	2	541
Lockington - Gunbower	1	3	192
Lockington - Gunbower	1	4	189
Lockington - Gunbower	1	5	101
Lockington - Gunbower	1	6	43
Rochester	0	1	474
Rochester	0	2	37
Rochester	0	4	4
Rochester	0	5	3
Rochester	1	2	594
Rochester	1	3	174
Rochester	1	4	153
Rochester	1	5	82
Rochester	1	6	54
Rushworth	0	1	567
Rushworth	0	2	45
Rushworth	0	3	6
Rushworth	1	2	650
Rushworth	1	3	172
Rushworth	1	4	157
Rushworth	1	5	80
Rushworth	1	6	37
Cobram	0	1	901
Cobram	0	2	69
Cobram	0	3	8
Cobram	0	4	7
Cobram	0	6	3
Cobram	1	2	930
Cobram	1	3	254
Cobram	1	4	249
Cobram	1	5	128
Cobram	1	6	71
Moira	0	1	242
Moira	0	2	26
Moira	1	2	414
Moira	1	3	121
Moira	1	4	133
Moira	1	5	66
Moira	1	6	36
Numurkah	0	1	1413
Numurkah	0	2	105
Numurkah	0	3	14
Numurkah	0	4	5
Numurkah	0	5	7
Numurkah	0	6	10
Numurkah	1	2	1688
Numurkah	1	3	601
Numurkah	1	4	528
Numurkah	1	5	275
Numurkah	1	6	146
Yarrawonga	0	1	1024
Yarrawonga	0	2	66
Yarrawonga	0	3	5
Yarrawonga	1	2	1411
Yarrawonga	1	3	357
Yarrawonga	1	4	336
Yarrawonga	1	5	194
Yarrawonga	1	6	70
Mooroopna	0	1	1139
Mooroopna	0	2	76
Mooroopna	0	3	12
Mooroopna	0	4	12
Mooroopna	0	5	3
Mooroopna	1	2	1058
Mooroopna	1	3	420
Mooroopna	1	4	363
Mooroopna	1	5	143
Mooroopna	1	6	71
Shepparton - North	0	1	2105
Shepparton - North	0	2	176
Shepparton - North	0	3	57
Shepparton - North	0	4	12
Shepparton - North	0	5	8
Shepparton - North	1	2	2146
Shepparton - North	1	3	1049
Shepparton - North	1	4	1047
Shepparton - North	1	5	458
Shepparton - North	1	6	231
Shepparton Surrounds - East	0	1	271
Shepparton Surrounds - East	0	2	13
Shepparton Surrounds - East	0	3	4
Shepparton Surrounds - East	1	2	500
Shepparton Surrounds - East	1	3	194
Shepparton Surrounds - East	1	4	223
Shepparton Surrounds - East	1	5	119
Shepparton Surrounds - East	1	6	52
Shepparton Surrounds - West	0	1	1013
Shepparton Surrounds - West	0	2	81
Shepparton Surrounds - West	0	3	8
Shepparton Surrounds - West	0	4	3
Shepparton Surrounds - West	1	2	1314
Shepparton Surrounds - West	1	3	529
Shepparton Surrounds - West	1	4	492
Shepparton Surrounds - West	1	5	243
Shepparton Surrounds - West	1	6	93
Kialla	0	1	501
Kialla	0	2	34
Kialla	0	3	12
Kialla	1	2	995
Kialla	1	3	454
Kialla	1	4	568
Kialla	1	5	283
Kialla	1	6	148
Shepparton - South East	0	1	1853
Shepparton - South East	0	2	170
Shepparton - South East	0	3	59
Shepparton - South East	0	4	21
Shepparton - South East	0	5	10
Shepparton - South East	0	6	8
Shepparton - South East	1	2	1763
Shepparton - South East	1	3	801
Shepparton - South East	1	4	659
Shepparton - South East	1	5	340
Shepparton - South East	1	6	314
Glenelg (Vic.)	0	1	1112
Glenelg (Vic.)	0	2	76
Glenelg (Vic.)	0	3	6
Glenelg (Vic.)	1	2	1377
Glenelg (Vic.)	1	3	426
Glenelg (Vic.)	1	4	350
Glenelg (Vic.)	1	5	188
Glenelg (Vic.)	1	6	67
Hamilton (Vic.)	0	1	1550
Hamilton (Vic.)	0	2	81
Hamilton (Vic.)	0	3	17
Hamilton (Vic.)	1	2	1439
Hamilton (Vic.)	1	3	535
Hamilton (Vic.)	1	4	430
Hamilton (Vic.)	1	5	201
Hamilton (Vic.)	1	6	80
Portland	0	1	1481
Portland	0	2	107
Portland	0	3	11
Portland	0	4	3
Portland	1	2	1627
Portland	1	3	615
Portland	1	4	508
Portland	1	5	163
Portland	1	6	76
Southern Grampians	0	1	785
Southern Grampians	0	2	49
Southern Grampians	0	3	4
Southern Grampians	1	2	924
Southern Grampians	1	3	279
Southern Grampians	1	4	280
Southern Grampians	1	5	160
Southern Grampians	1	6	61
Camperdown	0	1	516
Camperdown	0	2	33
Camperdown	0	3	3
Camperdown	1	2	524
Camperdown	1	3	150
Camperdown	1	4	128
Camperdown	1	5	68
Camperdown	1	6	33
Colac	0	1	1758
Colac	0	2	134
Colac	0	3	29
Colac	0	4	20
Colac	0	5	13
Colac	0	6	4
Colac	1	2	1569
Colac	1	3	626
Colac	1	4	567
Colac	1	5	287
Colac	1	6	131
Colac Surrounds	0	1	549
Colac Surrounds	0	2	34
Colac Surrounds	0	3	3
Colac Surrounds	1	2	774
Colac Surrounds	1	3	256
Colac Surrounds	1	4	257
Colac Surrounds	1	5	172
Colac Surrounds	1	6	68
Corangamite - North	0	1	725
Corangamite - North	0	2	58
