SA2_NAME16	HomeCensusNight	Sex	persons
Stafford Heights	1	F	3568
Stafford Heights	1	M	3356
Wavell Heights	0	F	156
Wavell Heights	0	M	169
Wavell Heights	1	F	5128
Wavell Heights	1	M	4885
Boondall	0	F	141
Boondall	0	M	175
Boondall	1	F	4618
Boondall	1	M	4661
Brisbane Airport	0	F	3
Brisbane Airport	0	M	4
Brisbane Airport	1	F	10
Brisbane Airport	1	M	110
Eagle Farm - Pinkenba	0	F	44
Eagle Farm - Pinkenba	0	M	46
Eagle Farm - Pinkenba	1	F	1046
Eagle Farm - Pinkenba	1	M	938
Northgate - Virginia	0	F	113
Northgate - Virginia	0	M	125
Northgate - Virginia	1	F	3426
Northgate - Virginia	1	M	3396
Nudgee - Banyo	0	F	137
Nudgee - Banyo	0	M	215
Nudgee - Banyo	1	F	5280
Nudgee - Banyo	1	M	5159
Nundah	0	F	205
Nundah	0	M	273
Nundah	1	F	6530
Nundah	1	M	6295
Bracken Ridge	0	F	221
Bracken Ridge	0	M	330
Bracken Ridge	1	F	8633
Bracken Ridge	1	M	8307
Brighton (Qld)	0	F	186
Brighton (Qld)	0	M	225
Brighton (Qld)	1	F	4738
Brighton (Qld)	1	M	4517
Deagon	0	F	79
Deagon	0	M	86
Deagon	1	F	1826
Deagon	1	M	1784
Sandgate - Shorncliffe	0	F	118
Sandgate - Shorncliffe	0	M	108
Sandgate - Shorncliffe	1	F	3419
Sandgate - Shorncliffe	1	M	3178
Taigum - Fitzgibbon	0	F	168
Taigum - Fitzgibbon	0	M	158
Taigum - Fitzgibbon	1	F	7371
Taigum - Fitzgibbon	1	M	6393
Zillmere	0	F	133
Zillmere	0	M	166
Zillmere	1	F	4629
Zillmere	1	M	4395
Camp Hill	0	F	169
Camp Hill	0	M	197
Camp Hill	1	F	6027
Camp Hill	1	M	5747
Cannon Hill	0	F	109
Cannon Hill	0	M	120
Cannon Hill	1	F	3400
Cannon Hill	1	M	3299
Carina	0	F	158
Carina	0	M	172
Carina	1	F	6161
Carina	1	M	5323
Carina Heights	0	F	96
Carina Heights	0	M	115
Carina Heights	1	F	3556
Carina Heights	1	M	3117
Carindale	0	F	162
Carindale	0	M	200
Carindale	1	F	8303
Carindale	1	M	7839
Annerley	0	F	213
Annerley	0	M	241
Annerley	1	F	5807
Annerley	1	M	5679
Coorparoo	0	F	281
Coorparoo	0	M	274
Coorparoo	1	F	8925
Coorparoo	1	M	8331
Fairfield - Dutton Park	0	F	83
Fairfield - Dutton Park	0	M	115
Fairfield - Dutton Park	1	F	2349
Fairfield - Dutton Park	1	M	2458
Greenslopes	0	F	187
Greenslopes	0	M	205
Greenslopes	1	F	5119
Greenslopes	1	M	5014
Holland Park	0	F	131
Holland Park	0	M	146
Holland Park	1	F	4501
Holland Park	1	M	4108
Holland Park West	0	F	88
Holland Park West	0	M	84
Holland Park West	1	F	3191
Holland Park West	1	M	3045
Woolloongabba	0	F	196
Woolloongabba	0	M	182
Woolloongabba	1	F	4070
Woolloongabba	1	M	4149
Yeronga	0	F	187
Yeronga	0	M	223
Yeronga	1	F	5014
Yeronga	1	M	4778
Eight Mile Plains	0	F	179
Eight Mile Plains	0	M	174
Eight Mile Plains	1	F	7472
Eight Mile Plains	1	M	7372
Macgregor (Qld)	0	F	82
Macgregor (Qld)	0	M	84
Macgregor (Qld)	1	F	2864
Macgregor (Qld)	1	M	2954
Mansfield (Qld)	0	F	95
Mansfield (Qld)	0	M	111
Mansfield (Qld)	1	F	4458
Mansfield (Qld)	1	M	4213
Mount Gravatt	0	F	207
Mount Gravatt	0	M	236
Mount Gravatt	1	F	7992
Mount Gravatt	1	M	7438
Rochedale - Burbank	0	F	89
Rochedale - Burbank	0	M	106
Rochedale - Burbank	1	F	5503
Rochedale - Burbank	1	M	5325
Upper Mount Gravatt	0	F	137
Upper Mount Gravatt	0	M	141
Upper Mount Gravatt	1	F	5460
Upper Mount Gravatt	1	M	5250
Wishart	0	F	139
Wishart	0	M	158
Wishart	1	F	5823
Wishart	1	M	5327
Coopers Plains	0	F	77
Coopers Plains	0	M	91
Coopers Plains	1	F	2733
Coopers Plains	1	M	2804
Moorooka	0	F	195
Moorooka	0	M	206
Moorooka	1	F	5300
Moorooka	1	M	5123
Robertson	0	F	83
Robertson	0	M	66
Robertson	1	F	2283
Robertson	1	M	2438
Salisbury - Nathan	0	F	109
Salisbury - Nathan	0	M	157
Salisbury - Nathan	1	F	3626
Salisbury - Nathan	1	M	3670
Tarragindi	0	F	164
Tarragindi	0	M	178
Tarragindi	1	F	5379
Tarragindi	1	M	5220
Algester	0	F	95
Algester	0	M	120
Algester	1	F	4505
Algester	1	M	4307
Calamvale - Stretton	0	F	213
Calamvale - Stretton	0	M	193
Calamvale - Stretton	1	F	11495
Calamvale - Stretton	1	M	10944
Pallara - Willawong	0	F	84
Pallara - Willawong	0	M	85
Pallara - Willawong	1	F	5077
Pallara - Willawong	1	M	4973
Parkinson - Drewvale	0	F	159
Parkinson - Drewvale	0	M	142
Parkinson - Drewvale	1	F	8099
Parkinson - Drewvale	1	M	7696
Rocklea - Acacia Ridge	0	F	125
Rocklea - Acacia Ridge	0	M	177
Rocklea - Acacia Ridge	1	F	4702
Rocklea - Acacia Ridge	1	M	4702
Kuraby	0	F	65
Kuraby	0	M	78
Kuraby	1	F	4517
Kuraby	1	M	4371
Runcorn	0	F	117
Runcorn	0	M	155
Runcorn	1	F	6909
Runcorn	1	M	6872
Sunnybank	0	F	118
Sunnybank	0	M	119
Sunnybank	1	F	4265
Sunnybank	1	M	4523
Sunnybank Hills	0	F	218
Sunnybank Hills	0	M	210
Sunnybank Hills	1	F	8897
Sunnybank Hills	1	M	8762
Jindalee - Mount Ommaney	0	F	101
Jindalee - Mount Ommaney	0	M	115
Jindalee - Mount Ommaney	1	F	3776
Jindalee - Mount Ommaney	1	M	3647
Middle Park - Jamboree Heights	0	F	80
Middle Park - Jamboree Heights	0	M	109
Middle Park - Jamboree Heights	1	F	3505
Middle Park - Jamboree Heights	1	M	3395
Riverhills	0	F	47
Riverhills	0	M	57
Riverhills	1	F	2022
Riverhills	1	M	1993
Seventeen Mile Rocks - Sinnamon Park	0	F	104
Seventeen Mile Rocks - Sinnamon Park	0	M	117
Seventeen Mile Rocks - Sinnamon Park	1	F	4930
Seventeen Mile Rocks - Sinnamon Park	1	M	4569
Westlake	0	F	59
Westlake	0	M	63
Westlake	1	F	2206
Westlake	1	M	2111
Bellbowrie - Moggill	0	F	144
Bellbowrie - Moggill	0	M	150
Bellbowrie - Moggill	1	F	5226
Bellbowrie - Moggill	1	M	5000
Brookfield - Kenmore Hills	0	F	130
Brookfield - Kenmore Hills	0	M	138
Brookfield - Kenmore Hills	1	F	3466
Brookfield - Kenmore Hills	1	M	3282
Chapel Hill	0	F	108
Chapel Hill	0	M	144
Chapel Hill	1	F	5323
Chapel Hill	1	M	5156
Fig Tree Pocket	0	F	58
Fig Tree Pocket	0	M	62
Fig Tree Pocket	1	F	2103
Fig Tree Pocket	1	M	2127
Kenmore	0	F	101
Kenmore	0	M	125
Kenmore	1	F	4733
Kenmore	1	M	4481
Pinjarra Hills - Pullenvale	0	F	89
Pinjarra Hills - Pullenvale	0	M	105
Pinjarra Hills - Pullenvale	1	F	2775
Pinjarra Hills - Pullenvale	1	M	2703
Chelmer - Graceville	0	F	119
Chelmer - Graceville	0	M	155
Chelmer - Graceville	1	F	3850
Chelmer - Graceville	1	M	3727
Corinda	0	F	91
Corinda	0	M	88
Corinda	1	F	2661
Corinda	1	M	2479
Indooroopilly	0	F	258
Indooroopilly	0	M	261
Indooroopilly	1	F	6598
Indooroopilly	1	M	6309
Sherwood	0	F	104
Sherwood	0	M	110
Sherwood	1	F	3379
Sherwood	1	M	2852
St Lucia	0	F	394
St Lucia	0	M	335
St Lucia	1	F	5804
St Lucia	1	M	5686
Taringa	0	F	166
Taringa	0	M	189
Taringa	1	F	4467
Taringa	1	M	4192
Enoggera	0	F	128
Enoggera	0	M	299
Enoggera	1	F	4281
Enoggera	1	M	4327
Enoggera Reservoir	0	M	3
Enoggera Reservoir	1	F	21
Enoggera Reservoir	1	M	15
Keperra	0	F	100
Keperra	0	M	111
Keperra	1	F	3837
Keperra	1	M	3369
Mitchelton	0	F	120
Mitchelton	0	M	144
Mitchelton	1	F	4490
Mitchelton	1	M	4153
The Gap	0	F	277
The Gap	0	M	292
The Gap	1	F	8450
The Gap	1	M	8073
Upper Kedron - Ferny Grove	0	F	134
Upper Kedron - Ferny Grove	0	M	203
Upper Kedron - Ferny Grove	1	F	5758
Upper Kedron - Ferny Grove	1	M	5596
Brisbane City	0	F	325
Brisbane City	0	M	379
Brisbane City	1	F	6149
Brisbane City	1	M	6453
Fortitude Valley	0	F	181
Fortitude Valley	0	M	209
Fortitude Valley	1	F	4228
Fortitude Valley	1	M	4890
Highgate Hill	0	F	124
Highgate Hill	0	M	129
Highgate Hill	1	F	3103
Highgate Hill	1	M	3014
Kangaroo Point	0	F	247
Kangaroo Point	0	M	281
Kangaroo Point	1	F	4564
Kangaroo Point	1	M	4673
New Farm	0	F	295
New Farm	0	M	278
New Farm	1	F	6041
New Farm	1	M	5841
South Brisbane	0	F	323
South Brisbane	0	M	343
South Brisbane	1	F	6921
South Brisbane	1	M	6654
Spring Hill	0	F	129
Spring Hill	0	M	177
Spring Hill	1	F	2994
Spring Hill	1	M	3562
West End	0	F	304
West End	0	M	305
West End	1	F	7395
West End	1	M	6957
Balmoral	0	F	70
Balmoral	0	M	80
Balmoral	1	F	2266
Balmoral	1	M	2134
Bulimba	0	F	152
Bulimba	0	M	146
Bulimba	1	F	3631
Bulimba	1	M	3475
East Brisbane	0	F	121
East Brisbane	0	M	122
East Brisbane	1	F	2870
East Brisbane	1	M	3007
Hawthorne	0	F	96
Hawthorne	0	M	104
Hawthorne	1	F	2582
Hawthorne	1	M	2352
Morningside - Seven Hills	0	F	264
Morningside - Seven Hills	0	M	297
Morningside - Seven Hills	1	F	7141
Morningside - Seven Hills	1	M	6606
Norman Park	0	F	113
Norman Park	0	M	130
Norman Park	1	F	3359
Norman Park	1	M	3260
Albion	0	F	113
Albion	0	M	97
Albion	1	F	2160
Albion	1	M	1932
Alderley	0	F	139
Alderley	0	M	153
Alderley	1	F	3196
Alderley	1	M	3099
Ascot	0	F	110
Ascot	0	M	106
Ascot	1	F	2848
Ascot	1	M	2704
Clayfield	0	F	198
Clayfield	0	M	227
Clayfield	1	F	5427
Clayfield	1	M	4900
Grange	0	F	60
Grange	0	M	61
Grange	1	F	2303
Grange	1	M	2204
Hamilton (Qld)	0	F	170
Hamilton (Qld)	0	M	162
Hamilton (Qld)	1	F	3242
Hamilton (Qld)	1	M	3188
Hendra	0	F	63
Hendra	0	M	94
Hendra	1	F	2449
Hendra	1	M	2344
Kelvin Grove - Herston	0	F	247
Kelvin Grove - Herston	0	M	187
Kelvin Grove - Herston	1	F	4935
Kelvin Grove - Herston	1	M	4802
Newmarket	0	F	89
Newmarket	0	M	121
Newmarket	1	F	2444
Newmarket	1	M	2427
Newstead - Bowen Hills	0	F	395
Newstead - Bowen Hills	0	M	381
Newstead - Bowen Hills	1	F	8739
Newstead - Bowen Hills	1	M	8498
Wilston	0	F	67
Wilston	0	M	80
Wilston	1	F	1944
Wilston	1	M	1945
Windsor	0	F	137
Windsor	0	M	154
Windsor	1	F	3904
Windsor	1	M	3782
Wooloowin - Lutwyche	0	F	180
Wooloowin - Lutwyche	0	M	212
Wooloowin - Lutwyche	1	F	5430
Wooloowin - Lutwyche	1	M	5204
Ashgrove	0	F	233
Ashgrove	0	M	258
Ashgrove	1	F	6683
Ashgrove	1	M	6543
Auchenflower	0	F	101
Auchenflower	0	M	104
Auchenflower	1	F	2718
Auchenflower	1	M	2749
Bardon	0	F	187
Bardon	0	M	218
Bardon	1	F	5155
Bardon	1	M	4777
Paddington - Milton	0	F	246
Paddington - Milton	0	M	309
Paddington - Milton	1	F	5933
Paddington - Milton	1	M	5711
Red Hill (Qld)	0	F	153
Red Hill (Qld)	0	M	135
Red Hill (Qld)	1	F	2906
Red Hill (Qld)	1	M	2783
Toowong	0	F	281
Toowong	0	M	284
Toowong	1	F	6007
Toowong	1	M	5854
Brinsmead	0	F	109
Brinsmead	0	M	129
Brinsmead	1	F	2730
Brinsmead	1	M	2563
Clifton Beach - Kewarra Beach	0	F	270
Clifton Beach - Kewarra Beach	0	M	356
Clifton Beach - Kewarra Beach	1	F	5721
Clifton Beach - Kewarra Beach	1	M	5448
Freshwater - Stratford	0	F	94
Freshwater - Stratford	0	M	117
Freshwater - Stratford	1	F	1870
Freshwater - Stratford	1	M	1656
Redlynch	0	F	282
Redlynch	0	M	340
Redlynch	1	F	6762
Redlynch	1	M	6397
Trinity Beach - Smithfield	0	F	329
Trinity Beach - Smithfield	0	M	493
Trinity Beach - Smithfield	1	F	8192
Trinity Beach - Smithfield	1	M	7778
Yorkeys Knob - Machans Beach	0	F	160
Yorkeys Knob - Machans Beach	0	M	182
Yorkeys Knob - Machans Beach	1	F	3029
Yorkeys Knob - Machans Beach	1	M	2763
Bentley Park	0	F	166
Bentley Park	0	M	226
Bentley Park	1	F	4124
Bentley Park	1	M	3845
Cairns City	0	F	294
Cairns City	0	M	422
Cairns City	1	F	5590
Cairns City	1	M	6264
Earlville - Bayview Heights	0	F	177
Earlville - Bayview Heights	0	M	212
Earlville - Bayview Heights	1	F	4122
Earlville - Bayview Heights	1	M	3864
Edmonton	0	F	188
Edmonton	0	M	316
Edmonton	1	F	5548
Edmonton	1	M	5356
Gordonvale - Trinity	0	F	197
Gordonvale - Trinity	0	M	263
Gordonvale - Trinity	1	F	4723
Gordonvale - Trinity	1	M	4657
Kanimbla - Mooroobool	0	F	202
Kanimbla - Mooroobool	0	M	240
Kanimbla - Mooroobool	1	F	4984
Kanimbla - Mooroobool	1	M	4537
Lamb Range	1	F	3
Lamb Range	1	M	3
Manoora	0	F	157
Manoora	0	M	163
Manoora	1	F	3056
Manoora	1	M	2796
Manunda	0	F	125
Manunda	0	M	154
Manunda	1	F	2454
Manunda	1	M	2463
Mount Sheridan	0	F	181
Mount Sheridan	0	M	182
Mount Sheridan	1	F	4335
Mount Sheridan	1	M	3978
Westcourt - Bungalow	0	F	153
Westcourt - Bungalow	0	M	155
Westcourt - Bungalow	1	F	3009
Westcourt - Bungalow	1	M	3204
White Rock	0	F	106
White Rock	0	M	119
White Rock	1	F	2497
White Rock	1	M	2203
Whitfield - Edge Hill	0	F	216
Whitfield - Edge Hill	0	M	256
Whitfield - Edge Hill	1	F	4163
Whitfield - Edge Hill	1	M	3720
Woree	0	F	125
Woree	0	M	110
Woree	1	F	2402
Woree	1	M	2490
Babinda	0	F	88
Babinda	0	M	149
Babinda	1	F	2105
Babinda	1	M	2226
Innisfail	0	F	193
Innisfail	0	M	231
Innisfail	1	F	4404
Innisfail	1	M	4427
Johnstone	0	F	165
Johnstone	0	M	249
Johnstone	1	F	3691
Johnstone	1	M	3899
Tully	0	F	255
Tully	0	M	371
Tully	1	F	5029
Tully	1	M	5349
Yarrabah	0	F	54
Yarrabah	0	M	48
Yarrabah	1	F	1234
Yarrabah	1	M	1170
Daintree	0	F	150
Daintree	0	M	214
Daintree	1	F	3106
Daintree	1	M	3200
Port Douglas	0	F	145
Port Douglas	0	M	175
Port Douglas	1	F	2620
Port Douglas	1	M	2634
Atherton	0	F	266
Atherton	0	M	298
Atherton	1	F	5684
Atherton	1	M	5374
Herberton	0	F	142
Herberton	0	M	198
Herberton	1	F	2573
Herberton	1	M	2613
Kuranda	0	F	71
Kuranda	0	M	133
Kuranda	1	F	2308
Kuranda	1	M	2312
Malanda - Yungaburra	0	F	243
Malanda - Yungaburra	0	M	304
Malanda - Yungaburra	1	F	4385
Malanda - Yungaburra	1	M	4167
Mareeba	0	F	263
Mareeba	0	M	359
Mareeba	1	F	5706
Mareeba	1	M	5494
Balonne	0	F	156
Balonne	0	M	168
Balonne	1	F	1990
Balonne	1	M	2003
Chinchilla	0	F	205
Chinchilla	0	M	327
Chinchilla	1	F	4125
Chinchilla	1	M	4126
Goondiwindi	0	F	161
Goondiwindi	0	M	212
Goondiwindi	1	F	3066
Goondiwindi	1	M	2793
Inglewood - Waggamba	0	F	93
Inglewood - Waggamba	0	M	147
Inglewood - Waggamba	1	F	1818
Inglewood - Waggamba	1	M	2006
Miles - Wandoan	0	F	132
Miles - Wandoan	0	M	145
Miles - Wandoan	1	F	1919
Miles - Wandoan	1	M	1987
Roma	0	F	195
Roma	0	M	239
Roma	1	F	3327
Roma	1	M	3079
Roma Surrounds	0	F	195
Roma Surrounds	0	M	232
Roma Surrounds	1	F	2709
Roma Surrounds	1	M	2844
Tara	0	F	136
Tara	0	M	178
Tara	1	F	1697
Tara	1	M	1846
Crows Nest - Rosalie	0	F	205
Crows Nest - Rosalie	0	M	285
Crows Nest - Rosalie	1	F	4374
Crows Nest - Rosalie	1	M	4307
Jondaryan	0	F	152
Jondaryan	0	M	235
Jondaryan	1	F	3612
Jondaryan	1	M	3660
Millmerran	0	F	87
Millmerran	0	M	102
Millmerran	1	F	1478
Millmerran	1	M	1550
Pittsworth	0	F	121
Pittsworth	0	M	155
Pittsworth	1	F	2826
Pittsworth	1	M	2688
Wambo	0	F	376
Wambo	0	M	526
Wambo	1	F	8099
Wambo	1	M	8021
Clifton - Greenmount	0	F	112
Clifton - Greenmount	0	M	158
Clifton - Greenmount	1	F	2422
Clifton - Greenmount	1	M	2418
Southern Downs - East	0	F	114
Southern Downs - East	0	M	163
Southern Downs - East	1	F	2027
Southern Downs - East	1	M	2051
Southern Downs - West	0	F	105
Southern Downs - West	0	M	162
Southern Downs - West	1	F	2360
Southern Downs - West	1	M	2364
Stanthorpe	0	F	145
Stanthorpe	0	M	151
Stanthorpe	1	F	2618
Stanthorpe	1	M	2383
Stanthorpe Surrounds	0	F	149
Stanthorpe Surrounds	0	M	191
Stanthorpe Surrounds	1	F	2912
Stanthorpe Surrounds	1	M	3002
Warwick	0	F	317
Warwick	0	M	361
Warwick	1	F	7752
Warwick	1	M	7098
Central Highlands - East	0	F	172
Central Highlands - East	0	M	245
Central Highlands - East	1	F	3180
Central Highlands - East	1	M	3558
Central Highlands - West	0	F	234
Central Highlands - West	0	M	328
Central Highlands - West	1	F	3361
Central Highlands - West	1	M	3690
Emerald	0	F	311
Emerald	0	M	573
Emerald	1	F	6596
Emerald	1	M	6608
Berserker	0	F	140
Berserker	0	M	238
Berserker	1	F	3333
Berserker	1	M	3315
Bouldercombe	0	F	41
Bouldercombe	0	M	102
Bouldercombe	1	F	938
Bouldercombe	1	M	870
Emu Park	0	F	162
Emu Park	0	M	270
Emu Park	1	F	2768
Emu Park	1	M	2599
Frenchville - Mount Archer	0	F	184
Frenchville - Mount Archer	0	M	374
Frenchville - Mount Archer	1	F	4429
Frenchville - Mount Archer	1	M	4078
Glenlee - Rockyview	0	F	88
Glenlee - Rockyview	0	M	194
Glenlee - Rockyview	1	F	2054
Glenlee - Rockyview	1	M	2881
Gracemere	0	F	257
Gracemere	0	M	498
Gracemere	1	F	6070
Gracemere	1	M	5557
Lakes Creek	0	F	87
Lakes Creek	0	M	159
Lakes Creek	1	F	2301
Lakes Creek	1	M	2331
Mount Morgan	0	F	87
Mount Morgan	0	M	139
Mount Morgan	1	F	1342
Mount Morgan	1	M	1373
Norman Gardens	0	F	224
Norman Gardens	0	M	402
Norman Gardens	1	F	5285
Norman Gardens	1	M	4802
Park Avenue	0	F	121
Park Avenue	0	M	186
Park Avenue	1	F	2501
Park Avenue	1	M	2478
Parkhurst - Kawana	0	F	147
Parkhurst - Kawana	0	M	316
Parkhurst - Kawana	1	F	3746
Parkhurst - Kawana	1	M	3268
Rockhampton - West	0	F	168
Rockhampton - West	0	M	203
Rockhampton - West	1	F	2878
Rockhampton - West	1	M	2654
Rockhampton City	0	F	97
Rockhampton City	0	M	137
Rockhampton City	1	F	1500
Rockhampton City	1	M	1629
Rockhampton Surrounds - East	0	F	82
Rockhampton Surrounds - East	0	M	189
Rockhampton Surrounds - East	1	F	1537
Rockhampton Surrounds - East	1	M	1701
Rockhampton Surrounds - North	0	F	115
Rockhampton Surrounds - North	0	M	183
Rockhampton Surrounds - North	1	F	2115
Rockhampton Surrounds - North	1	M	2189
Rockhampton Surrounds - West	0	F	81
Rockhampton Surrounds - West	0	M	175
Rockhampton Surrounds - West	1	F	1368
Rockhampton Surrounds - West	1	M	1375
Shoalwater Bay	1	F	7
Shoalwater Bay	1	M	15
The Range - Allenstown	0	F	180
The Range - Allenstown	0	M	272
The Range - Allenstown	1	F	3979
The Range - Allenstown	1	M	3556
Yeppoon	0	F	610
Yeppoon	0	M	1095
Yeppoon	1	F	9596
Yeppoon	1	M	8942
Banana	0	F	249
Banana	0	M	288
Banana	1	F	3957
Banana	1	M	4322
Biloela	0	F	131
Biloela	0	M	150
Biloela	1	F	2711
Biloela	1	M	2701
Agnes Water - Miriam Vale	0	F	233
Agnes Water - Miriam Vale	0	M	390
Agnes Water - Miriam Vale	1	F	2969
Agnes Water - Miriam Vale	1	M	3217
Boyne Island - Tannum Sands	0	F	246
Boyne Island - Tannum Sands	0	M	348
Boyne Island - Tannum Sands	1	F	4802
Boyne Island - Tannum Sands	1	M	4666
Callemondah	1	F	8
Callemondah	1	M	19
Clinton - New Auckland	0	F	283
Clinton - New Auckland	0	M	395
Clinton - New Auckland	1	F	6873
Clinton - New Auckland	1	M	6610
Gladstone	0	F	132
Gladstone	0	M	185
Gladstone	1	F	2828
Gladstone	1	M	3026
Gladstone Hinterland	0	F	241
Gladstone Hinterland	0	M	399
Gladstone Hinterland	1	F	5325
Gladstone Hinterland	1	M	5559
Kin Kora - Sun Valley	0	F	56
Kin Kora - Sun Valley	0	M	131
Kin Kora - Sun Valley	1	F	1710
Kin Kora - Sun Valley	1	M	1639
Telina - Toolooa	0	F	118
Telina - Toolooa	0	M	207
Telina - Toolooa	1	F	3085
Telina - Toolooa	1	M	2974
West Gladstone	0	F	129
West Gladstone	0	M	143
West Gladstone	1	F	2261
West Gladstone	1	M	2302
Broadbeach Waters	0	F	137
Broadbeach Waters	0	M	173
Broadbeach Waters	1	F	3953
Broadbeach Waters	1	M	3901
Burleigh Heads	0	F	254
Burleigh Heads	0	M	252
Burleigh Heads	1	F	4579
Burleigh Heads	1	M	4086
Burleigh Waters	0	F	229
Burleigh Waters	0	M	245
Burleigh Waters	1	F	7404
Burleigh Waters	1	M	6534
Mermaid Beach - Broadbeach	0	F	365
Mermaid Beach - Broadbeach	0	M	395
Mermaid Beach - Broadbeach	1	F	6917
Mermaid Beach - Broadbeach	1	M	6316
Mermaid Waters	0	F	219
Mermaid Waters	0	M	250
Mermaid Waters	1	F	6601
Mermaid Waters	1	M	6139
Miami	0	F	168
Miami	0	M	188
Miami	1	F	3728
Miami	1	M	3367
Coolangatta	0	F	212
Coolangatta	0	M	238
Coolangatta	1	F	3145
Coolangatta	1	M	2908
Currumbin - Tugun	0	F	263
Currumbin - Tugun	0	M	359
Currumbin - Tugun	1	F	6060
Currumbin - Tugun	1	M	5653
Currumbin Waters	0	F	162
Currumbin Waters	0	M	185
Currumbin Waters	1	F	4937
Currumbin Waters	1	M	4514
Elanora	0	F	216
Elanora	0	M	231
Elanora	1	F	6288
Elanora	1	M	5806
Palm Beach	0	F	380
Palm Beach	0	M	389
Palm Beach	1	F	8189
Palm Beach	1	M	7389
Arundel	0	F	139
Arundel	0	M	178
Arundel	1	F	5583
Arundel	1	M	5273
Biggera Waters	0	F	169
Biggera Waters	0	M	201
Biggera Waters	1	F	5185
Biggera Waters	1	M	4416
Coombabah	0	F	148
Coombabah	0	M	174
Coombabah	1	F	5385
Coombabah	1	M	4585
Labrador	0	F	330
Labrador	0	M	357
Labrador	1	F	9551
Labrador	1	M	8397
Paradise Point - Hollywell	0	F	192
Paradise Point - Hollywell	0	M	222
Paradise Point - Hollywell	1	F	4964
Paradise Point - Hollywell	1	M	4615
Runaway Bay	0	F	168
Runaway Bay	0	M	172
Runaway Bay	1	F	4698
Runaway Bay	1	M	4272
Guanaba - Springbrook	0	F	75
Guanaba - Springbrook	0	M	106
Guanaba - Springbrook	1	F	2131
Guanaba - Springbrook	1	M	2110
Tamborine - Canungra	0	F	244
Tamborine - Canungra	0	M	347
Tamborine - Canungra	1	F	7724
Tamborine - Canungra	1	M	7380
Currumbin Valley - Tallebudgera	0	F	128
Currumbin Valley - Tallebudgera	0	M	182
Currumbin Valley - Tallebudgera	1	F	3775
Currumbin Valley - Tallebudgera	1	M	3588
Mudgeeraba - Bonogin	0	F	237
Mudgeeraba - Bonogin	0	M	319
Mudgeeraba - Bonogin	1	F	9749
Mudgeeraba - Bonogin	1	M	9256
Reedy Creek - Andrews	0	F	111
Reedy Creek - Andrews	0	M	134
Reedy Creek - Andrews	1	F	4490
Reedy Creek - Andrews	1	M	4074
Carrara	0	F	200
Carrara	0	M	227
Carrara	1	F	6577
Carrara	1	M	6144
Highland Park	0	F	122
Highland Park	0	M	148
Highland Park	1	F	4150
Highland Park	1	M	4009
Nerang - Mount Nathan	0	F	300
Nerang - Mount Nathan	0	M	324
Nerang - Mount Nathan	1	F	10490
Nerang - Mount Nathan	1	M	10145
Pacific Pines - Gaven	0	F	168
Pacific Pines - Gaven	0	M	306
Pacific Pines - Gaven	1	F	9121
Pacific Pines - Gaven	1	M	8713
Worongary - Tallai	0	F	107
Worongary - Tallai	0	M	185
Worongary - Tallai	1	F	4135
Worongary - Tallai	1	M	4111
Coomera	0	F	242
Coomera	0	M	332
Coomera	1	F	10129
Coomera	1	M	9522
Helensvale	0	F	288
Helensvale	0	M	347
Helensvale	1	F	9459
Helensvale	1	M	8847
Hope Island	0	F	273
Hope Island	0	M	299
Hope Island	1	F	7290
Hope Island	1	M	6809
Jacobs Well - Alberton	0	F	80
Jacobs Well - Alberton	0	M	106
Jacobs Well - Alberton	1	F	2145
Jacobs Well - Alberton	1	M	2280
Oxenford - Maudsland	0	F	203
Oxenford - Maudsland	0	M	273
Oxenford - Maudsland	1	F	8883
Oxenford - Maudsland	1	M	8563
Ormeau (East) - Stapylton	0	F	117
Ormeau (East) - Stapylton	0	M	177
Ormeau (East) - Stapylton	1	F	5329
Ormeau (East) - Stapylton	1	M	5057
Ormeau (West) - Yatala	0	F	134
Ormeau (West) - Yatala	0	M	197
Ormeau (West) - Yatala	1	F	5866
Ormeau (West) - Yatala	1	M	5684
Pimpama - North	0	F	117
Pimpama - North	0	M	153
Pimpama - North	1	F	4884
Pimpama - North	1	M	4761
Pimpama - South	0	F	120
Pimpama - South	0	M	138
Pimpama - South	1	F	5253
Pimpama - South	1	M	4975
Upper Coomera (South) - Wongawallan	0	F	129
Upper Coomera (South) - Wongawallan	0	M	172
Upper Coomera (South) - Wongawallan	1	F	5658
Upper Coomera (South) - Wongawallan	1	M	5468
Upper Coomera - North	0	F	216
Upper Coomera - North	0	M	289
Upper Coomera - North	1	F	10103
Upper Coomera - North	1	M	9683
Willow Vale - Pimpama (West)	0	F	85
Willow Vale - Pimpama (West)	0	M	114
Willow Vale - Pimpama (West)	1	F	3542
Willow Vale - Pimpama (West)	1	M	3291
Clear Island Waters	0	F	55
Clear Island Waters	0	M	65
Clear Island Waters	1	F	2260
Clear Island Waters	1	M	2019
Merrimac	0	F	87
Merrimac	0	M	87
Merrimac	1	F	3732
Merrimac	1	M	3303
Varsity Lakes	0	F	259
Varsity Lakes	0	M	302
Varsity Lakes	1	F	8561
Varsity Lakes	1	M	7517
Robina - East	0	F	224
Robina - East	0	M	233
Robina - East	1	F	8547
Robina - East	1	M	7857
Robina - West	0	F	123
Robina - West	0	M	120
Robina - West	1	F	4687
Robina - West	1	M	3873
Ashmore	0	F	187
Ashmore	0	M	213
