SA2_NAME21	OnlyEnglishSpokenHome	Sex	persons
Mansfield (Qld)	0	F	1533
Mansfield (Qld)	0	M	1397
Mansfield (Qld)	1	F	2915
Mansfield (Qld)	1	M	2812
Mount Gravatt	0	F	1813
Mount Gravatt	0	M	1512
Mount Gravatt	1	F	6022
Mount Gravatt	1	M	5738
Rochedale - Burbank	0	F	2987
Rochedale - Burbank	0	M	2815
Rochedale - Burbank	1	F	2485
Rochedale - Burbank	1	M	2480
Upper Mount Gravatt	0	F	1915
Upper Mount Gravatt	0	M	1735
Upper Mount Gravatt	1	F	3340
Upper Mount Gravatt	1	M	3336
Wishart	0	F	2349
Wishart	0	M	2054
Wishart	1	F	3472
Wishart	1	M	3287
Coopers Plains	0	F	1303
Coopers Plains	0	M	1334
Coopers Plains	1	F	1351
Coopers Plains	1	M	1379
Moorooka	0	F	1018
Moorooka	0	M	941
Moorooka	1	F	4292
Moorooka	1	M	4178
Robertson	0	F	1469
Robertson	0	M	1511
Robertson	1	F	778
Robertson	1	M	823
Salisbury - Nathan	0	F	682
Salisbury - Nathan	0	M	663
Salisbury - Nathan	1	F	2941
Salisbury - Nathan	1	M	3030
Tarragindi	0	F	789
Tarragindi	0	M	655
Tarragindi	1	F	4647
Tarragindi	1	M	4630
Algester	0	F	1722
Algester	0	M	1532
Algester	1	F	2670
Algester	1	M	2682
Calamvale - Stretton	0	F	7099
Calamvale - Stretton	0	M	6489
Calamvale - Stretton	1	F	4069
Calamvale - Stretton	1	M	4183
Pallara - Willawong	0	F	2775
Pallara - Willawong	0	M	2705
Pallara - Willawong	1	F	2226
Pallara - Willawong	1	M	2179
Parkinson - Drewvale	0	F	3749
Parkinson - Drewvale	0	M	3382
Parkinson - Drewvale	1	F	4279
Parkinson - Drewvale	1	M	4211
Rocklea - Acacia Ridge	0	F	1541
Rocklea - Acacia Ridge	0	M	1433
Rocklea - Acacia Ridge	1	F	2865
Rocklea - Acacia Ridge	1	M	2994
Kuraby	0	F	2483
Kuraby	0	M	2343
Kuraby	1	F	1922
Kuraby	1	M	1938
Runcorn	0	F	3920
Runcorn	0	M	3819
Runcorn	1	F	2772
Runcorn	1	M	2900
Sunnybank	0	F	2556
Sunnybank	0	M	2578
Sunnybank	1	F	1650
Sunnybank	1	M	1833
Sunnybank Hills	0	F	5110
Sunnybank Hills	0	M	4822
Sunnybank Hills	1	F	3541
Sunnybank Hills	1	M	3709
Jindalee - Mount Ommaney	0	F	866
Jindalee - Mount Ommaney	0	M	769
Jindalee - Mount Ommaney	1	F	2926
Jindalee - Mount Ommaney	1	M	2902
Middle Park - Jamboree Heights	0	F	996
Middle Park - Jamboree Heights	0	M	838
Middle Park - Jamboree Heights	1	F	2517
Middle Park - Jamboree Heights	1	M	2569
Riverhills	0	F	412
Riverhills	0	M	358
Riverhills	1	F	1615
Riverhills	1	M	1643
Seventeen Mile Rocks - Sinnamon Park	0	F	1215
Seventeen Mile Rocks - Sinnamon Park	0	M	1090
Seventeen Mile Rocks - Sinnamon Park	1	F	3729
Seventeen Mile Rocks - Sinnamon Park	1	M	3495
Westlake	0	F	603
Westlake	0	M	541
Westlake	1	F	1639
Westlake	1	M	1598
Bellbowrie - Moggill	0	F	828
Bellbowrie - Moggill	0	M	718
Bellbowrie - Moggill	1	F	4447
Bellbowrie - Moggill	1	M	4330
Brookfield - Kenmore Hills	0	F	477
Brookfield - Kenmore Hills	0	M	406
Brookfield - Kenmore Hills	1	F	3015
Brookfield - Kenmore Hills	1	M	2916
Chapel Hill	0	F	1320
Chapel Hill	0	M	1185
Chapel Hill	1	F	4020
Chapel Hill	1	M	4024
Fig Tree Pocket	0	F	396
Fig Tree Pocket	0	M	344
Fig Tree Pocket	1	F	1723
Fig Tree Pocket	1	M	1798
Kenmore	0	F	966
Kenmore	0	M	795
Kenmore	1	F	3794
Kenmore	1	M	3706
Pinjarra Hills - Pullenvale	0	F	306
Pinjarra Hills - Pullenvale	0	M	241
Pinjarra Hills - Pullenvale	1	F	2404
Pinjarra Hills - Pullenvale	1	M	2444
Chelmer - Graceville	0	F	508
Chelmer - Graceville	0	M	471
Chelmer - Graceville	1	F	3327
Chelmer - Graceville	1	M	3312
Corinda	0	F	390
Corinda	0	M	328
Corinda	1	F	2272
Corinda	1	M	2143
Indooroopilly	0	F	2548
Indooroopilly	0	M	2177
Indooroopilly	1	F	4105
Indooroopilly	1	M	4196
Sherwood	0	F	530
Sherwood	0	M	399
Sherwood	1	F	2860
Sherwood	1	M	2485
St Lucia	0	F	1966
St Lucia	0	M	1938
St Lucia	1	F	3928
St Lucia	1	M	3789
Taringa	0	F	1178
Taringa	0	M	1105
Taringa	1	F	3318
Taringa	1	M	3122
Enoggera	0	F	579
Enoggera	0	M	531
Enoggera	1	F	3677
Enoggera	1	M	3756
Enoggera Reservoir	0	F	6
Enoggera Reservoir	1	F	14
Enoggera Reservoir	1	M	14
Keperra	0	F	417
Keperra	0	M	335
Keperra	1	F	3365
Keperra	1	M	3021
Mitchelton	0	F	462
Mitchelton	0	M	380
Mitchelton	1	F	4023
Mitchelton	1	M	3751
The Gap	0	F	965
The Gap	0	M	809
The Gap	1	F	7625
The Gap	1	M	7400
Upper Kedron - Ferny Grove	0	F	631
Upper Kedron - Ferny Grove	0	M	556
Upper Kedron - Ferny Grove	1	F	5163
Upper Kedron - Ferny Grove	1	M	5126
Brisbane City	0	F	2732
Brisbane City	0	M	2350
Brisbane City	1	F	3259
Brisbane City	1	M	3916
Fortitude Valley	0	F	1342
Fortitude Valley	0	M	1252
Fortitude Valley	1	F	2767
Fortitude Valley	1	M	3409
Highgate Hill	0	F	819
Highgate Hill	0	M	781
Highgate Hill	1	F	2196
Highgate Hill	1	M	2187
Kangaroo Point	0	F	1056
Kangaroo Point	0	M	951
Kangaroo Point	1	F	3469
Kangaroo Point	1	M	3654
New Farm	0	F	1032
New Farm	0	M	946
New Farm	1	F	4913
New Farm	1	M	4732
South Brisbane	0	F	3048
South Brisbane	0	M	2606
South Brisbane	1	F	3379
South Brisbane	1	M	3586
Spring Hill	0	F	1352
Spring Hill	0	M	1333
Spring Hill	1	F	1505
Spring Hill	1	M	2039
West End	0	F	2324
West End	0	M	1990
West End	1	F	4980
West End	1	M	4854
Balmoral	0	F	247
Balmoral	0	M	218
Balmoral	1	F	2010
Balmoral	1	M	1907
Bulimba	0	F	479
Bulimba	0	M	376
Bulimba	1	F	3164
Bulimba	1	M	3117
East Brisbane	0	F	575
East Brisbane	0	M	594
East Brisbane	1	F	2249
East Brisbane	1	M	2345
Hawthorne	0	F	259
Hawthorne	0	M	215
Hawthorne	1	F	2351
Hawthorne	1	M	2181
Morningside - Seven Hills	0	F	906
Morningside - Seven Hills	0	M	816
Morningside - Seven Hills	1	F	6136
Morningside - Seven Hills	1	M	5726
Norman Park	0	F	341
Norman Park	0	M	302
Norman Park	1	F	3031
Norman Park	1	M	2981
Albion	0	F	368
Albion	0	M	290
Albion	1	F	1756
Albion	1	M	1609
Alderley	0	F	386
Alderley	0	M	321
Alderley	1	F	2862
Alderley	1	M	2835
Ascot	0	F	413
Ascot	0	M	338
Ascot	1	F	2420
Ascot	1	M	2308
Clayfield	0	F	1025
Clayfield	0	M	867
Clayfield	1	F	4424
Clayfield	1	M	4038
Grange	0	F	203
Grange	0	M	166
Grange	1	F	2125
Grange	1	M	2062
Hamilton (Qld)	0	F	608
Hamilton (Qld)	0	M	506
Hamilton (Qld)	1	F	2627
Hamilton (Qld)	1	M	2630
Hendra	0	F	245
Hendra	0	M	222
Hendra	1	F	2208
Hendra	1	M	2125
Kelvin Grove - Herston	0	F	1657
Kelvin Grove - Herston	0	M	1411
Kelvin Grove - Herston	1	F	3268
Kelvin Grove - Herston	1	M	3323
Newmarket	0	F	432
Newmarket	0	M	383
Newmarket	1	F	1985
Newmarket	1	M	2041
Newstead - Bowen Hills	0	F	1739
Newstead - Bowen Hills	0	M	1501
Newstead - Bowen Hills	1	F	6752
Newstead - Bowen Hills	1	M	6712
Wilston	0	F	213
Wilston	0	M	190
Wilston	1	F	1757
Wilston	1	M	1786
Windsor	0	F	634
Windsor	0	M	525
Windsor	1	F	3226
Windsor	1	M	3201
Wooloowin - Lutwyche	0	F	967
Wooloowin - Lutwyche	0	M	852
Wooloowin - Lutwyche	1	F	4402
Wooloowin - Lutwyche	1	M	4333
Ashgrove	0	F	642
Ashgrove	0	M	562
Ashgrove	1	F	6130
Ashgrove	1	M	6084
Auchenflower	0	F	431
Auchenflower	0	M	394
Auchenflower	1	F	2310
Auchenflower	1	M	2346
Bardon	0	F	459
Bardon	0	M	344
Bardon	1	F	4740
Bardon	1	M	4508
Paddington - Milton	0	F	856
Paddington - Milton	0	M	739
Paddington - Milton	1	F	5124
Paddington - Milton	1	M	5052
Red Hill (Qld)	0	F	349
Red Hill (Qld)	0	M	293
Red Hill (Qld)	1	F	2630
Red Hill (Qld)	1	M	2512
Toowong	0	F	1593
Toowong	0	M	1392
Toowong	1	F	4466
Toowong	1	M	4509
Brinsmead	0	F	353
Brinsmead	0	M	271
Brinsmead	1	F	2375
Brinsmead	1	M	2293
Clifton Beach - Kewarra Beach	0	F	687
Clifton Beach - Kewarra Beach	0	M	520
Clifton Beach - Kewarra Beach	1	F	4941
Clifton Beach - Kewarra Beach	1	M	4860
Freshwater - Stratford	0	F	183
Freshwater - Stratford	0	M	131
Freshwater - Stratford	1	F	1706
Freshwater - Stratford	1	M	1564
Redlynch	0	F	878
Redlynch	0	M	729
Redlynch	1	F	5772
Redlynch	1	M	5616
Trinity Beach - Smithfield	0	F	1254
Trinity Beach - Smithfield	0	M	985
Trinity Beach - Smithfield	1	F	6824
Trinity Beach - Smithfield	1	M	6736
Yorkeys Knob - Machans Beach	0	F	336
Yorkeys Knob - Machans Beach	0	M	202
Yorkeys Knob - Machans Beach	1	F	2599
Yorkeys Knob - Machans Beach	1	M	2453
Bentley Park	0	F	602
Bentley Park	0	M	518
Bentley Park	1	F	3380
Bentley Park	1	M	3236
Cairns City	0	F	1520
Cairns City	0	M	1372
Cairns City	1	F	3189
Cairns City	1	M	3725
Earlville - Bayview Heights	0	F	568
Earlville - Bayview Heights	0	M	385
Earlville - Bayview Heights	1	F	3405
Earlville - Bayview Heights	1	M	3408
Edmonton	0	F	667
Edmonton	0	M	584
Edmonton	1	F	4491
Edmonton	1	M	4501
Gordonvale - Trinity	0	F	375
Gordonvale - Trinity	0	M	309
Gordonvale - Trinity	1	F	4114
Gordonvale - Trinity	1	M	4187
Kanimbla - Mooroobool	0	F	1256
Kanimbla - Mooroobool	0	M	952
Kanimbla - Mooroobool	1	F	3595
Kanimbla - Mooroobool	1	M	3527
Lamb Range	1	F	3
Lamb Range	1	M	3
Manoora	0	F	676
Manoora	0	M	542
Manoora	1	F	2051
Manoora	1	M	1942
Manunda	0	F	580
Manunda	0	M	494
Manunda	1	F	1713
Manunda	1	M	1809
Mount Sheridan	0	F	810
Mount Sheridan	0	M	665
Mount Sheridan	1	F	3489
Mount Sheridan	1	M	3250
Westcourt - Bungalow	0	F	747
Westcourt - Bungalow	0	M	658
Westcourt - Bungalow	1	F	1998
Westcourt - Bungalow	1	M	2182
White Rock	0	F	401
White Rock	0	M	268
White Rock	1	F	1934
White Rock	1	M	1782
Whitfield - Edge Hill	0	F	564
Whitfield - Edge Hill	0	M	419
Whitfield - Edge Hill	1	F	3586
Whitfield - Edge Hill	1	M	3286
Woree	0	F	484
Woree	0	M	337
Woree	1	F	1677
Woree	1	M	1845
Babinda	0	F	149
Babinda	0	M	126
Babinda	1	F	1830
Babinda	1	M	1980
Innisfail	0	F	744
Innisfail	0	M	768
Innisfail	1	F	3442
Innisfail	1	M	3445
Johnstone	0	F	239
Johnstone	0	M	264
Johnstone	1	F	3223
Johnstone	1	M	3406
Tully	0	F	439
Tully	0	M	422
Tully	1	F	4361
Tully	1	M	4688
Yarrabah	0	F	1018
Yarrabah	0	M	945
Yarrabah	1	F	220
Yarrabah	1	M	222
Daintree	0	F	256
Daintree	0	M	196
Daintree	1	F	2673
Daintree	1	M	2841
Port Douglas	0	F	367
Port Douglas	0	M	307
Port Douglas	1	F	2046
Port Douglas	1	M	2122
Atherton	0	F	357
Atherton	0	M	361
Atherton	1	F	5057
Atherton	1	M	4773
Herberton	0	F	128
Herberton	0	M	95
Herberton	1	F	2246
Herberton	1	M	2330
Kuranda	0	F	199
Kuranda	0	M	167
Kuranda	1	F	1938
Kuranda	1	M	1969
Malanda - Yungaburra	0	F	227
Malanda - Yungaburra	0	M	171
Malanda - Yungaburra	1	F	4031
Malanda - Yungaburra	1	M	3897
Mareeba	0	F	822
Mareeba	0	M	739
Mareeba	1	F	4579
Mareeba	1	M	4524
Balonne	0	F	91
Balonne	0	M	64
Balonne	1	F	1840
Balonne	1	M	1888
Chinchilla	0	F	191
Chinchilla	0	M	204
Chinchilla	1	F	3645
Chinchilla	1	M	3679
Goondiwindi	0	F	124
Goondiwindi	0	M	123
Goondiwindi	1	F	2825
Goondiwindi	1	M	2614
Inglewood - Waggamba	0	F	41
Inglewood - Waggamba	0	M	43
Inglewood - Waggamba	1	F	1725
Inglewood - Waggamba	1	M	1882
Miles - Wandoan	0	F	102
Miles - Wandoan	0	M	98
Miles - Wandoan	1	F	1696
Miles - Wandoan	1	M	1735
Roma	0	F	211
Roma	0	M	206
Roma	1	F	2937
Roma	1	M	2737
Roma Surrounds	0	F	49
Roma Surrounds	0	M	46
Roma Surrounds	1	F	2538
Roma Surrounds	1	M	2698
Tara	0	F	64
Tara	0	M	50
Tara	1	F	1549
Tara	1	M	1743
Crows Nest - Rosalie	0	F	102
Crows Nest - Rosalie	0	M	84
Crows Nest - Rosalie	1	F	4017
Crows Nest - Rosalie	1	M	4103
Jondaryan	0	F	155
Jondaryan	0	M	185
Jondaryan	1	F	3339
Jondaryan	1	M	3373
Millmerran	0	F	117
Millmerran	0	M	114
Millmerran	1	F	1318
Millmerran	1	M	1376
Pittsworth	0	F	87
Pittsworth	0	M	79
Pittsworth	1	F	2610
Pittsworth	1	M	2517
Wambo	0	F	347
Wambo	0	M	342
Wambo	1	F	7587
Wambo	1	M	7495
Clifton - Greenmount	0	F	48
Clifton - Greenmount	0	M	38
Clifton - Greenmount	1	F	2321
Clifton - Greenmount	1	M	2335
Southern Downs - East	0	F	53
Southern Downs - East	0	M	41
Southern Downs - East	1	F	1942
Southern Downs - East	1	M	2015
Southern Downs - West	0	F	57
Southern Downs - West	0	M	57
Southern Downs - West	1	F	2214
Southern Downs - West	1	M	2244
Stanthorpe	0	F	274
Stanthorpe	0	M	195
Stanthorpe	1	F	2299
Stanthorpe	1	M	2147
Stanthorpe Surrounds	0	F	134
Stanthorpe Surrounds	0	M	182
Stanthorpe Surrounds	1	F	2645
Stanthorpe Surrounds	1	M	2711
Warwick	0	F	333
Warwick	0	M	267
Warwick	1	F	7180
Warwick	1	M	6670
Central Highlands - East	0	F	146
Central Highlands - East	0	M	119
Central Highlands - East	1	F	2870
Central Highlands - East	1	M	3073
Central Highlands - West	0	F	97
Central Highlands - West	0	M	146
Central Highlands - West	1	F	3023
Central Highlands - West	1	M	3277
Emerald	0	F	585
Emerald	0	M	569
Emerald	1	F	5821
Emerald	1	M	5880
Berserker	0	F	200
Berserker	0	M	221
Berserker	1	F	2982
Berserker	1	M	2987
Bouldercombe	0	F	4
Bouldercombe	1	F	859
Bouldercombe	1	M	832
Emu Park	0	F	73
Emu Park	0	M	56
Emu Park	1	F	2637
Emu Park	1	M	2538
Frenchville - Mount Archer	0	F	292
Frenchville - Mount Archer	0	M	286
Frenchville - Mount Archer	1	F	4124
Frenchville - Mount Archer	1	M	3872
Glenlee - Rockyview	0	F	37
Glenlee - Rockyview	0	M	28
Glenlee - Rockyview	1	F	2001
Glenlee - Rockyview	1	M	2127
Gracemere	0	F	269
Gracemere	0	M	207
Gracemere	1	F	5736
Gracemere	1	M	5382
Lakes Creek	0	F	209
Lakes Creek	0	M	293
Lakes Creek	1	F	2038
Lakes Creek	1	M	1997
Mount Morgan	0	F	28
Mount Morgan	0	M	18
Mount Morgan	1	F	1202
Mount Morgan	1	M	1256
Norman Gardens	0	F	720
Norman Gardens	0	M	725
Norman Gardens	1	F	4487
Norman Gardens	1	M	4107
Park Avenue	0	F	129
Park Avenue	0	M	120
Park Avenue	1	F	2334
Park Avenue	1	M	2337
Parkhurst - Kawana	0	F	267
Parkhurst - Kawana	0	M	232
Parkhurst - Kawana	1	F	3389
Parkhurst - Kawana	1	M	3041
Rockhampton - West	0	F	128
Rockhampton - West	0	M	99
Rockhampton - West	1	F	2743
Rockhampton - West	1	M	2550
Rockhampton City	0	F	99
Rockhampton City	0	M	94
Rockhampton City	1	F	1338
Rockhampton City	1	M	1483
Rockhampton Surrounds - East	0	F	36
Rockhampton Surrounds - East	0	M	39
Rockhampton Surrounds - East	1	F	1458
Rockhampton Surrounds - East	1	M	1684
Rockhampton Surrounds - North	0	F	52
Rockhampton Surrounds - North	0	M	33
Rockhampton Surrounds - North	1	F	1915
Rockhampton Surrounds - North	1	M	1998
Rockhampton Surrounds - West	0	F	15
Rockhampton Surrounds - West	0	M	14
Rockhampton Surrounds - West	1	F	1289
Rockhampton Surrounds - West	1	M	1316
Shoalwater Bay	1	F	7
Shoalwater Bay	1	M	15
The Range - Allenstown	0	F	326
The Range - Allenstown	0	M	292
The Range - Allenstown	1	F	3595
The Range - Allenstown	1	M	3257
Yeppoon	0	F	390
Yeppoon	0	M	331
Yeppoon	1	F	9287
Yeppoon	1	M	8888
Banana	0	F	73
Banana	0	M	66
Banana	1	F	3686
Banana	1	M	3920
Biloela	0	F	248
Biloela	0	M	263
Biloela	1	F	2217
Biloela	1	M	2202
Agnes Water - Miriam Vale	0	F	104
Agnes Water - Miriam Vale	0	M	98
Agnes Water - Miriam Vale	1	F	2761
Agnes Water - Miriam Vale	1	M	3024
Boyne Island - Tannum Sands	0	F	204
Boyne Island - Tannum Sands	0	M	183
Boyne Island - Tannum Sands	1	F	4620
Boyne Island - Tannum Sands	1	M	4565
Callemondah	1	F	15
Callemondah	1	M	15
Clinton - New Auckland	0	F	640
Clinton - New Auckland	0	M	557
Clinton - New Auckland	1	F	6200
Clinton - New Auckland	1	M	6067
Gladstone	0	F	318
Gladstone	0	M	269
Gladstone	1	F	2358
Gladstone	1	M	2580
Gladstone Hinterland	0	F	152
Gladstone Hinterland	0	M	135
Gladstone Hinterland	1	F	5094
Gladstone Hinterland	1	M	5338
Kin Kora - Sun Valley	0	F	112
Kin Kora - Sun Valley	0	M	79
Kin Kora - Sun Valley	1	F	1588
Kin Kora - Sun Valley	1	M	1588
Telina - Toolooa	0	F	194
Telina - Toolooa	0	M	175
Telina - Toolooa	1	F	2791
Telina - Toolooa	1	M	2782
West Gladstone	0	F	221
West Gladstone	0	M	186
West Gladstone	1	F	2035
West Gladstone	1	M	2110
Broadbeach Waters	0	F	609
Broadbeach Waters	0	M	527
Broadbeach Waters	1	F	3291
Broadbeach Waters	1	M	3330
Burleigh Heads	0	F	369
Burleigh Heads	0	M	295
Burleigh Heads	1	F	4013
Burleigh Heads	1	M	3616
Burleigh Waters	0	F	647
Burleigh Waters	0	M	512
Burleigh Waters	1	F	6692
Burleigh Waters	1	M	5975
Mermaid Beach - Broadbeach	0	F	1145
Mermaid Beach - Broadbeach	0	M	855
Mermaid Beach - Broadbeach	1	F	5427
Mermaid Beach - Broadbeach	1	M	5176
Mermaid Waters	0	F	1081
Mermaid Waters	0	M	885
Mermaid Waters	1	F	5438
Mermaid Waters	1	M	5175
Miami	0	F	422
Miami	0	M	290
Miami	1	F	3269
Miami	1	M	3036
Coolangatta	0	F	314
Coolangatta	0	M	240
Coolangatta	1	F	2798
Coolangatta	1	M	2663
Currumbin - Tugun	0	F	464
Currumbin - Tugun	0	M	355
Currumbin - Tugun	1	F	5442
Currumbin - Tugun	1	M	5232
Currumbin Waters	0	F	266
Currumbin Waters	0	M	230
Currumbin Waters	1	F	4636
Currumbin Waters	1	M	4267
Elanora	0	F	375
Elanora	0	M	308
Elanora	1	F	5856
Elanora	1	M	5460
Palm Beach	0	F	556
Palm Beach	0	M	462
Palm Beach	1	F	7541
Palm Beach	1	M	6877
Arundel	0	F	1237
Arundel	0	M	1132
Arundel	1	F	4264
Arundel	1	M	4098
Biggera Waters	0	F	1094
Biggera Waters	0	M	890
Biggera Waters	1	F	3840
Biggera Waters	1	M	3377
Coombabah	0	F	623
Coombabah	0	M	512
Coombabah	1	F	4573
Coombabah	1	M	3978
Labrador	0	F	1803
Labrador	0	M	1469
Labrador	1	F	7254
Labrador	1	M	6572
Paradise Point - Hollywell	0	F	477
Paradise Point - Hollywell	0	M	335
Paradise Point - Hollywell	1	F	4354
Paradise Point - Hollywell	1	M	4150
Runaway Bay	0	F	570
Runaway Bay	0	M	454
Runaway Bay	1	F	4035
Runaway Bay	1	M	3747
Guanaba - Springbrook	0	F	112
Guanaba - Springbrook	0	M	93
Guanaba - Springbrook	1	F	1881
Guanaba - Springbrook	1	M	1974
Tamborine - Canungra	0	F	414
Tamborine - Canungra	0	M	337
Tamborine - Canungra	1	F	7115
Tamborine - Canungra	1	M	6910
Currumbin Valley - Tallebudgera	0	F	208
Currumbin Valley - Tallebudgera	0	M	144
Currumbin Valley - Tallebudgera	1	F	3503
Currumbin Valley - Tallebudgera	1	M	3426
Mudgeeraba - Bonogin	0	F	931
Mudgeeraba - Bonogin	0	M	741
Mudgeeraba - Bonogin	1	F	8704
Mudgeeraba - Bonogin	1	M	8424
Reedy Creek - Andrews	0	F	538
Reedy Creek - Andrews	0	M	442
Reedy Creek - Andrews	1	F	3874
Reedy Creek - Andrews	1	M	3574
Carrara	0	F	910
Carrara	0	M	744
Carrara	1	F	5625
Carrara	1	M	5364
Highland Park	0	F	429
Highland Park	0	M	330
Highland Park	1	F	3690
Highland Park	1	M	3627
Nerang - Mount Nathan	0	F	1023
Nerang - Mount Nathan	0	M	855
Nerang - Mount Nathan	1	F	9230
Nerang - Mount Nathan	1	M	9079
Pacific Pines - Gaven	0	F	1577
Pacific Pines - Gaven	0	M	1397
Pacific Pines - Gaven	1	F	7377
Pacific Pines - Gaven	1	M	7253
Worongary - Tallai	0	F	319
Worongary - Tallai	0	M	275
Worongary - Tallai	1	F	3727
Worongary - Tallai	1	M	3780
Coomera	0	F	1415
Coomera	0	M	1336
Coomera	1	F	8168
Coomera	1	M	7777
Helensvale	0	F	1503
Helensvale	0	M	1215
Helensvale	1	F	7867
Helensvale	1	M	7591
Hope Island	0	F	966
Hope Island	0	M	761
Hope Island	1	F	6099
Hope Island	1	M	5872
Jacobs Well - Alberton	0	F	98
Jacobs Well - Alberton	0	M	81
Jacobs Well - Alberton	1	F	2036
Jacobs Well - Alberton	1	M	2188
Oxenford - Maudsland	0	F	1011
Oxenford - Maudsland	0	M	852
Oxenford - Maudsland	1	F	7772
Oxenford - Maudsland	1	M	7653
Ormeau (East) - Stapylton	0	F	402
Ormeau (East) - Stapylton	0	M	340
Ormeau (East) - Stapylton	1	F	4760
Ormeau (East) - Stapylton	1	M	4612
Ormeau (West) - Yatala	0	F	519
Ormeau (West) - Yatala	0	M	451
Ormeau (West) - Yatala	1	F	5279
Ormeau (West) - Yatala	1	M	5191
Pimpama - North	0	F	899
Pimpama - North	0	M	863
Pimpama - North	1	F	3839
Pimpama - North	1	M	3780
Pimpama - South	0	F	850
Pimpama - South	0	M	791
Pimpama - South	1	F	4061
Pimpama - South	1	M	3855
Upper Coomera (South) - Wongawallan	0	F	526
Upper Coomera (South) - Wongawallan	0	M	465
Upper Coomera (South) - Wongawallan	1	F	5047
Upper Coomera (South) - Wongawallan	1	M	4936
Upper Coomera - North	0	F	1232
Upper Coomera - North	0	M	1132
Upper Coomera - North	1	F	8508
Upper Coomera - North	1	M	8226
Willow Vale - Pimpama (West)	0	F	374
Willow Vale - Pimpama (West)	0	M	332
Willow Vale - Pimpama (West)	1	F	3060
Willow Vale - Pimpama (West)	1	M	2861
Clear Island Waters	0	F	546
Clear Island Waters	0	M	488
Clear Island Waters	1	F	1648
Clear Island Waters	1	M	1490
Merrimac	0	F	655
Merrimac	0	M	515
Merrimac	1	F	2901
Merrimac	1	M	2681
Varsity Lakes	0	F	1964
Varsity Lakes	0	M	1556
Varsity Lakes	1	F	6454
Varsity Lakes	1	M	5845
Robina - East	0	F	1572
Robina - East	0	M	1274
Robina - East	1	F	6909
Robina - East	1	M	6529
Robina - West	0	F	880
Robina - West	0	M	693
Robina - West	1	F	3695
Robina - West	1	M	3090
Ashmore	0	F	939
Ashmore	0	M	778
Ashmore	1	F	5000
Ashmore	1	M	4681
Molendinar	0	F	840
Molendinar	0	M	746
Molendinar	1	F	2187
Molendinar	1	M	2305
Parkwood	0	F	766
Parkwood	0	M	724
Parkwood	1	F	3345
Parkwood	1	M	3537
Southport - North	0	F	2557
Southport - North	0	M	2069
Southport - North	1	F	5971
Southport - North	1	M	5585
Southport - South	0	F	2385
Southport - South	0	M	2053
Southport - South	1	F	6621
Southport - South	1	M	6617
Benowa	0	F	1319
Benowa	0	M	1114
Benowa	1	F	3519
Benowa	1	M	3381
Bundall	0	F	461
Bundall	0	M	409
Bundall	1	F	1914
Bundall	1	M	1862
Main Beach	0	F	198
Main Beach	0	M	155
Main Beach	1	F	1594
Main Beach	1	M	1592
Surfers Paradise - North	0	F	1522
Surfers Paradise - North	0	M	1363
Surfers Paradise - North	1	F	3803
Surfers Paradise - North	1	M	4035
Surfers Paradise - South	0	F	1793
Surfers Paradise - South	0	M	1815
Surfers Paradise - South	1	F	4119
Surfers Paradise - South	1	M	4467
Darra - Sumner	0	F	968
Darra - Sumner	0	M	914
Darra - Sumner	1	F	1184
Darra - Sumner	1	M	1402
Durack	0	F	2101
Durack	0	M	1947
Durack	1	F	1947
Durack	1	M	1805
Inala - Richlands	0	F	5301
Inala - Richlands	0	M	4943
Inala - Richlands	1	F	3931
Inala - Richlands	1	M	3976
Oxley (Qld)	0	F	1011
Oxley (Qld)	0	M	903
Oxley (Qld)	1	F	3244
Oxley (Qld)	1	M	3096
Wacol	0	F	428
Wacol	0	M	416
Wacol	1	F	821
Wacol	1	M	934
Doolandella	0	F	2146
Doolandella	0	M	2016
Doolandella	1	F	2007
Doolandella	1	M	1967
Forest Lake - Ellen Grove	0	F	3976
Forest Lake - Ellen Grove	0	M	3484
Forest Lake - Ellen Grove	1	F	7249
Forest Lake - Ellen Grove	1	M	6975
Boonah	0	F	174
Boonah	0	M	164
Boonah	1	F	5770
Boonah	1	M	5660
Esk	0	F	74
Esk	0	M	49
Esk	1	F	2370
Esk	1	M	2319
Lockyer Valley - East	0	F	382
Lockyer Valley - East	0	M	271
Lockyer Valley - East	1	F	9518
Lockyer Valley - East	1	M	9562
Lowood	0	F	254
Lowood	0	M	207
Lowood	1	F	6407
Lowood	1	M	6515
Rosewood	0	F	164
Rosewood	0	M	133
Rosewood	1	F	5929
Rosewood	1	M	5873
Brassall	0	F	323
Brassall	0	M	305
Brassall	1	F	5672
Brassall	1	M	5119
Bundamba	0	F	494
Bundamba	0	M	383
Bundamba	1	F	3834
Bundamba	1	M	3928
Churchill - Yamanto	0	F	186
Churchill - Yamanto	0	M	160
Churchill - Yamanto	1	F	3205
Churchill - Yamanto	1	M	3003
Ipswich - Central	0	F	218
Ipswich - Central	0	M	184
Ipswich - Central	1	F	2836
Ipswich - Central	1	M	2956
Ipswich - East	0	F	549
Ipswich - East	0	M	430
Ipswich - East	1	F	8021
Ipswich - East	1	M	7828
Ipswich - North	0	F	93
Ipswich - North	0	M	60
Ipswich - North	1	F	2103
Ipswich - North	1	M	2191
Karalee - Barellan Point	0	F	168
Karalee - Barellan Point	0	M	133
Karalee - Barellan Point	1	F	3086
