SA2_NAME21	AgeChild	CoupleFamily	ParentsBornAus	children
Berkeley - Lake Heights - Cringila	15-17	1	Neither	89
Berkeley - Lake Heights - Cringila	18-20	0	Both	16
Berkeley - Lake Heights - Cringila	18-20	0	Father only	3
Berkeley - Lake Heights - Cringila	18-20	0	Mother only	11
Berkeley - Lake Heights - Cringila	18-20	0	Neither	14
Berkeley - Lake Heights - Cringila	18-20	1	Both	51
Berkeley - Lake Heights - Cringila	18-20	1	Father only	17
Berkeley - Lake Heights - Cringila	18-20	1	Mother only	15
Berkeley - Lake Heights - Cringila	18-20	1	Neither	40
Berkeley - Lake Heights - Cringila	21-24	0	Both	3
Berkeley - Lake Heights - Cringila	21-24	0	Mother only	3
Berkeley - Lake Heights - Cringila	21-24	0	Neither	6
Berkeley - Lake Heights - Cringila	21-24	1	Both	15
Berkeley - Lake Heights - Cringila	21-24	1	Father only	3
Berkeley - Lake Heights - Cringila	21-24	1	Mother only	9
Berkeley - Lake Heights - Cringila	21-24	1	Neither	23
Port Kembla - Warrawong	0-4	0		7
Port Kembla - Warrawong	0-4	0	Both	100
Port Kembla - Warrawong	0-4	0	Father only	5
Port Kembla - Warrawong	0-4	0	Mother only	14
Port Kembla - Warrawong	0-4	0	Neither	9
Port Kembla - Warrawong	0-4	1		4
Port Kembla - Warrawong	0-4	1	Both	274
Port Kembla - Warrawong	0-4	1	Father only	28
Port Kembla - Warrawong	0-4	1	Mother only	36
Port Kembla - Warrawong	0-4	1	Neither	57
Port Kembla - Warrawong	5-9	0		3
Port Kembla - Warrawong	5-9	0	Both	128
Port Kembla - Warrawong	5-9	0	Father only	7
Port Kembla - Warrawong	5-9	0	Mother only	20
Port Kembla - Warrawong	5-9	0	Neither	11
Port Kembla - Warrawong	5-9	1		6
Port Kembla - Warrawong	5-9	1	Both	219
Port Kembla - Warrawong	5-9	1	Father only	36
Port Kembla - Warrawong	5-9	1	Mother only	32
Port Kembla - Warrawong	5-9	1	Neither	61
Port Kembla - Warrawong	10-12	0	Both	72
Port Kembla - Warrawong	10-12	0	Father only	10
Port Kembla - Warrawong	10-12	0	Mother only	19
Port Kembla - Warrawong	10-12	0	Neither	14
Port Kembla - Warrawong	10-12	1		4
Port Kembla - Warrawong	10-12	1	Both	135
Port Kembla - Warrawong	10-12	1	Father only	17
Port Kembla - Warrawong	10-12	1	Mother only	21
Port Kembla - Warrawong	10-12	1	Neither	32
Port Kembla - Warrawong	13-14	0		4
Port Kembla - Warrawong	13-14	0	Both	53
Port Kembla - Warrawong	13-14	0	Father only	7
Port Kembla - Warrawong	13-14	0	Mother only	9
Port Kembla - Warrawong	13-14	0	Neither	10
Port Kembla - Warrawong	13-14	1		5
Port Kembla - Warrawong	13-14	1	Both	88
Port Kembla - Warrawong	13-14	1	Father only	12
Port Kembla - Warrawong	13-14	1	Mother only	10
Port Kembla - Warrawong	13-14	1	Neither	19
Port Kembla - Warrawong	15-17	0		3
Port Kembla - Warrawong	15-17	0	Both	48
Port Kembla - Warrawong	15-17	0	Father only	6
Port Kembla - Warrawong	15-17	0	Mother only	10
Port Kembla - Warrawong	15-17	0	Neither	9
Port Kembla - Warrawong	15-17	1	Both	78
Port Kembla - Warrawong	15-17	1	Father only	10
Port Kembla - Warrawong	15-17	1	Mother only	23
Port Kembla - Warrawong	15-17	1	Neither	31
Port Kembla - Warrawong	18-20	0	Both	8
Port Kembla - Warrawong	18-20	0	Mother only	4
Port Kembla - Warrawong	18-20	0	Neither	12
Port Kembla - Warrawong	18-20	1	Both	25
Port Kembla - Warrawong	18-20	1	Father only	3
Port Kembla - Warrawong	18-20	1	Mother only	3
Port Kembla - Warrawong	18-20	1	Neither	11
Port Kembla - Warrawong	21-24	0	Both	3
Port Kembla - Warrawong	21-24	0	Father only	3
Port Kembla - Warrawong	21-24	0	Neither	4
Port Kembla - Warrawong	21-24	1	Both	9
Port Kembla - Warrawong	21-24	1	Father only	3
Port Kembla - Warrawong	21-24	1	Neither	10
Windang - Primbee	0-4	0	Both	27
Windang - Primbee	0-4	0	Father only	3
Windang - Primbee	0-4	1	Both	130
Windang - Primbee	0-4	1	Father only	13
Windang - Primbee	0-4	1	Mother only	13
Windang - Primbee	0-4	1	Neither	5
Windang - Primbee	5-9	0	Both	49
Windang - Primbee	5-9	0	Mother only	7
Windang - Primbee	5-9	1	Both	126
Windang - Primbee	5-9	1	Father only	15
Windang - Primbee	5-9	1	Mother only	8
Windang - Primbee	10-12	0		3
Windang - Primbee	10-12	0	Both	26
Windang - Primbee	10-12	0	Mother only	3
Windang - Primbee	10-12	1	Both	59
Windang - Primbee	10-12	1	Father only	6
Windang - Primbee	10-12	1	Mother only	8
Windang - Primbee	13-14	0	Both	14
Windang - Primbee	13-14	1	Both	47
Windang - Primbee	13-14	1	Neither	3
Windang - Primbee	15-17	0	Both	28
Windang - Primbee	15-17	0	Mother only	5
Windang - Primbee	15-17	1	Both	41
Windang - Primbee	15-17	1	Father only	4
Windang - Primbee	15-17	1	Mother only	6
Windang - Primbee	15-17	1	Neither	4
Windang - Primbee	18-20	0	Both	4
Windang - Primbee	18-20	0	Mother only	3
Windang - Primbee	18-20	1	Both	15
Windang - Primbee	18-20	1	Father only	3
Windang - Primbee	18-20	1	Mother only	5
Windang - Primbee	21-24	1	Both	3
Albion Park - Macquarie Pass	0-4	0		10
Albion Park - Macquarie Pass	0-4	0	Both	149
Albion Park - Macquarie Pass	0-4	0	Father only	3
Albion Park - Macquarie Pass	0-4	0	Mother only	10
Albion Park - Macquarie Pass	0-4	1		3
Albion Park - Macquarie Pass	0-4	1	Both	1010
Albion Park - Macquarie Pass	0-4	1	Father only	87
Albion Park - Macquarie Pass	0-4	1	Mother only	65
Albion Park - Macquarie Pass	0-4	1	Neither	72
Albion Park - Macquarie Pass	5-9	0		11
Albion Park - Macquarie Pass	5-9	0	Both	194
Albion Park - Macquarie Pass	5-9	0	Father only	7
Albion Park - Macquarie Pass	5-9	0	Mother only	16
Albion Park - Macquarie Pass	5-9	0	Neither	4
Albion Park - Macquarie Pass	5-9	1		5
Albion Park - Macquarie Pass	5-9	1	Both	915
Albion Park - Macquarie Pass	5-9	1	Father only	67
Albion Park - Macquarie Pass	5-9	1	Mother only	85
Albion Park - Macquarie Pass	5-9	1	Neither	73
Albion Park - Macquarie Pass	10-12	0	Both	141
Albion Park - Macquarie Pass	10-12	0	Father only	8
Albion Park - Macquarie Pass	10-12	0	Mother only	12
Albion Park - Macquarie Pass	10-12	0	Neither	5
Albion Park - Macquarie Pass	10-12	1	Both	492
Albion Park - Macquarie Pass	10-12	1	Father only	25
Albion Park - Macquarie Pass	10-12	1	Mother only	55
Albion Park - Macquarie Pass	10-12	1	Neither	41
Albion Park - Macquarie Pass	13-14	0	Both	87
Albion Park - Macquarie Pass	13-14	0	Father only	4
Albion Park - Macquarie Pass	13-14	0	Mother only	12
Albion Park - Macquarie Pass	13-14	0	Neither	3
Albion Park - Macquarie Pass	13-14	1	Both	338
Albion Park - Macquarie Pass	13-14	1	Father only	20
Albion Park - Macquarie Pass	13-14	1	Mother only	31
Albion Park - Macquarie Pass	13-14	1	Neither	35
Albion Park - Macquarie Pass	15-17	0	Both	90
Albion Park - Macquarie Pass	15-17	0	Father only	3
Albion Park - Macquarie Pass	15-17	0	Mother only	14
Albion Park - Macquarie Pass	15-17	1	Both	400
Albion Park - Macquarie Pass	15-17	1	Father only	28
Albion Park - Macquarie Pass	15-17	1	Mother only	44
Albion Park - Macquarie Pass	15-17	1	Neither	22
Albion Park - Macquarie Pass	18-20	0	Both	20
Albion Park - Macquarie Pass	18-20	0	Father only	8
Albion Park - Macquarie Pass	18-20	0	Mother only	4
Albion Park - Macquarie Pass	18-20	0	Neither	4
Albion Park - Macquarie Pass	18-20	1	Both	113
Albion Park - Macquarie Pass	18-20	1	Father only	18
Albion Park - Macquarie Pass	18-20	1	Mother only	12
Albion Park - Macquarie Pass	18-20	1	Neither	12
Albion Park - Macquarie Pass	21-24	0		4
Albion Park - Macquarie Pass	21-24	0	Both	12
Albion Park - Macquarie Pass	21-24	0	Father only	3
Albion Park - Macquarie Pass	21-24	0	Mother only	3
Albion Park - Macquarie Pass	21-24	0	Neither	5
Albion Park - Macquarie Pass	21-24	1	Both	45
Albion Park - Macquarie Pass	21-24	1	Father only	5
Albion Park - Macquarie Pass	21-24	1	Mother only	10
Albion Park - Macquarie Pass	21-24	1	Neither	6
Albion Park Rail	0-4	0	Both	79
Albion Park Rail	0-4	0	Mother only	10
Albion Park Rail	0-4	0	Neither	3
Albion Park Rail	0-4	1		7
Albion Park Rail	0-4	1	Both	238
Albion Park Rail	0-4	1	Father only	24
Albion Park Rail	0-4	1	Mother only	18
Albion Park Rail	0-4	1	Neither	21
Albion Park Rail	5-9	0	Both	101
Albion Park Rail	5-9	0	Father only	4
Albion Park Rail	5-9	0	Mother only	11
Albion Park Rail	5-9	0	Neither	5
Albion Park Rail	5-9	1	Both	188
Albion Park Rail	5-9	1	Father only	12
Albion Park Rail	5-9	1	Mother only	10
Albion Park Rail	5-9	1	Neither	21
Albion Park Rail	10-12	0	Both	67
Albion Park Rail	10-12	0	Father only	8
Albion Park Rail	10-12	0	Mother only	7
Albion Park Rail	10-12	0	Neither	4
Albion Park Rail	10-12	1		5
Albion Park Rail	10-12	1	Both	116
Albion Park Rail	10-12	1	Father only	10
Albion Park Rail	10-12	1	Mother only	10
Albion Park Rail	10-12	1	Neither	5
Albion Park Rail	13-14	0	Both	41
Albion Park Rail	13-14	0	Mother only	4
Albion Park Rail	13-14	1	Both	76
Albion Park Rail	13-14	1	Father only	8
Albion Park Rail	13-14	1	Mother only	7
Albion Park Rail	15-17	0	Both	39
Albion Park Rail	15-17	0	Father only	5
Albion Park Rail	15-17	0	Neither	4
Albion Park Rail	15-17	1	Both	74
Albion Park Rail	15-17	1	Father only	10
Albion Park Rail	15-17	1	Mother only	9
Albion Park Rail	15-17	1	Neither	14
Albion Park Rail	18-20	0	Both	11
Albion Park Rail	18-20	1	Both	15
Albion Park Rail	18-20	1	Father only	3
Albion Park Rail	18-20	1	Mother only	5
Albion Park Rail	18-20	1	Neither	4
Albion Park Rail	21-24	0	Both	3
Albion Park Rail	21-24	1	Both	7
Albion Park Rail	21-24	1	Father only	3
Albion Park Rail	21-24	1	Mother only	4
Kiama	0-4	0	Both	27
Kiama	0-4	0	Father only	3
Kiama	0-4	0	Mother only	3
Kiama	0-4	0	Neither	3
Kiama	0-4	1	Both	223
Kiama	0-4	1	Father only	61
Kiama	0-4	1	Mother only	37
Kiama	0-4	1	Neither	26
Kiama	5-9	0	Both	55
Kiama	5-9	0	Father only	8
Kiama	5-9	0	Mother only	7
Kiama	5-9	0	Neither	10
Kiama	5-9	1	Both	252
Kiama	5-9	1	Father only	49
Kiama	5-9	1	Mother only	31
Kiama	5-9	1	Neither	47
Kiama	10-12	0	Both	30
Kiama	10-12	0	Father only	3
Kiama	10-12	0	Mother only	3
Kiama	10-12	0	Neither	5
Kiama	10-12	1	Both	139
Kiama	10-12	1	Father only	18
Kiama	10-12	1	Mother only	29
Kiama	10-12	1	Neither	27
Kiama	13-14	0	Both	21
Kiama	13-14	0	Father only	3
Kiama	13-14	0	Mother only	4
Kiama	13-14	1	Both	88
Kiama	13-14	1	Father only	8
Kiama	13-14	1	Mother only	11
Kiama	13-14	1	Neither	12
Kiama	15-17	0	Both	28
Kiama	15-17	0	Father only	6
Kiama	15-17	0	Neither	7
Kiama	15-17	1	Both	107
Kiama	15-17	1	Father only	10
Kiama	15-17	1	Mother only	21
Kiama	15-17	1	Neither	20
Kiama	18-20	0	Both	13
Kiama	18-20	1	Both	58
Kiama	18-20	1	Father only	11
Kiama	18-20	1	Mother only	5
Kiama	18-20	1	Neither	10
Kiama	21-24	0	Both	3
Kiama	21-24	1	Both	19
Kiama	21-24	1	Father only	3
Kiama	21-24	1	Neither	10
Kiama Downs - Minnamurra	0-4	0	Both	15
Kiama Downs - Minnamurra	0-4	0	Mother only	3
Kiama Downs - Minnamurra	0-4	1	Both	222
Kiama Downs - Minnamurra	0-4	1	Father only	29
Kiama Downs - Minnamurra	0-4	1	Mother only	22
Kiama Downs - Minnamurra	0-4	1	Neither	13
Kiama Downs - Minnamurra	5-9	0	Both	19
Kiama Downs - Minnamurra	5-9	0	Mother only	6
Kiama Downs - Minnamurra	5-9	1	Both	301
Kiama Downs - Minnamurra	5-9	1	Father only	18
Kiama Downs - Minnamurra	5-9	1	Mother only	29
Kiama Downs - Minnamurra	5-9	1	Neither	15
Kiama Downs - Minnamurra	10-12	0		5
Kiama Downs - Minnamurra	10-12	0	Both	26
Kiama Downs - Minnamurra	10-12	0	Father only	3
Kiama Downs - Minnamurra	10-12	0	Mother only	4
Kiama Downs - Minnamurra	10-12	1	Both	144
Kiama Downs - Minnamurra	10-12	1	Father only	10
Kiama Downs - Minnamurra	10-12	1	Mother only	11
Kiama Downs - Minnamurra	10-12	1	Neither	12
Kiama Downs - Minnamurra	13-14	0	Both	25
Kiama Downs - Minnamurra	13-14	0	Mother only	5
Kiama Downs - Minnamurra	13-14	1	Both	107
Kiama Downs - Minnamurra	13-14	1	Father only	13
Kiama Downs - Minnamurra	13-14	1	Mother only	7
Kiama Downs - Minnamurra	13-14	1	Neither	5
Kiama Downs - Minnamurra	15-17	0	Both	25
Kiama Downs - Minnamurra	15-17	0	Mother only	4
Kiama Downs - Minnamurra	15-17	0	Neither	3
Kiama Downs - Minnamurra	15-17	1	Both	149
Kiama Downs - Minnamurra	15-17	1	Father only	9
Kiama Downs - Minnamurra	15-17	1	Mother only	18
Kiama Downs - Minnamurra	15-17	1	Neither	12
Kiama Downs - Minnamurra	18-20	0	Father only	4
Kiama Downs - Minnamurra	18-20	1	Both	44
Kiama Downs - Minnamurra	18-20	1	Father only	5
Kiama Downs - Minnamurra	18-20	1	Mother only	5
Kiama Downs - Minnamurra	21-24	0	Both	3
Kiama Downs - Minnamurra	21-24	0	Mother only	6
Kiama Downs - Minnamurra	21-24	1	Both	24
Kiama Hinterland - Gerringong	0-4	0	Both	18
Kiama Hinterland - Gerringong	0-4	0	Father only	7
Kiama Hinterland - Gerringong	0-4	0	Mother only	3
Kiama Hinterland - Gerringong	0-4	1	Both	313
Kiama Hinterland - Gerringong	0-4	1	Father only	31
Kiama Hinterland - Gerringong	0-4	1	Mother only	15
Kiama Hinterland - Gerringong	0-4	1	Neither	15
Kiama Hinterland - Gerringong	5-9	0	Both	32
Kiama Hinterland - Gerringong	5-9	0	Father only	3
Kiama Hinterland - Gerringong	5-9	0	Mother only	8
Kiama Hinterland - Gerringong	5-9	1	Both	331
Kiama Hinterland - Gerringong	5-9	1	Father only	21
Kiama Hinterland - Gerringong	5-9	1	Mother only	31
Kiama Hinterland - Gerringong	5-9	1	Neither	16
Kiama Hinterland - Gerringong	10-12	0	Both	22
Kiama Hinterland - Gerringong	10-12	0	Father only	4
Kiama Hinterland - Gerringong	10-12	0	Mother only	3
Kiama Hinterland - Gerringong	10-12	1	Both	183
Kiama Hinterland - Gerringong	10-12	1	Father only	11
Kiama Hinterland - Gerringong	10-12	1	Mother only	26
Kiama Hinterland - Gerringong	10-12	1	Neither	8
Kiama Hinterland - Gerringong	13-14	0	Both	13
Kiama Hinterland - Gerringong	13-14	1	Both	130
Kiama Hinterland - Gerringong	13-14	1	Father only	14
Kiama Hinterland - Gerringong	13-14	1	Mother only	15
Kiama Hinterland - Gerringong	13-14	1	Neither	7
Kiama Hinterland - Gerringong	15-17	0	Both	25
Kiama Hinterland - Gerringong	15-17	0	Father only	3
Kiama Hinterland - Gerringong	15-17	1	Both	166
Kiama Hinterland - Gerringong	15-17	1	Father only	10
Kiama Hinterland - Gerringong	15-17	1	Mother only	20
Kiama Hinterland - Gerringong	15-17	1	Neither	14
Kiama Hinterland - Gerringong	18-20	0	Both	7
Kiama Hinterland - Gerringong	18-20	1	Both	64
Kiama Hinterland - Gerringong	18-20	1	Father only	6
Kiama Hinterland - Gerringong	18-20	1	Mother only	10
Kiama Hinterland - Gerringong	18-20	1	Neither	4
Kiama Hinterland - Gerringong	21-24	1	Both	36
Kiama Hinterland - Gerringong	21-24	1	Mother only	4
Kiama Hinterland - Gerringong	21-24	1	Neither	4
Shellharbour - Flinders	0-4	0		7
Shellharbour - Flinders	0-4	0	Both	79
Shellharbour - Flinders	0-4	0	Father only	5
Shellharbour - Flinders	0-4	0	Mother only	10
Shellharbour - Flinders	0-4	1	Both	744
Shellharbour - Flinders	0-4	1	Father only	74
Shellharbour - Flinders	0-4	1	Mother only	69
Shellharbour - Flinders	0-4	1	Neither	63
Shellharbour - Flinders	5-9	0		4
Shellharbour - Flinders	5-9	0	Both	124
Shellharbour - Flinders	5-9	0	Father only	7
Shellharbour - Flinders	5-9	0	Mother only	11
Shellharbour - Flinders	5-9	0	Neither	5
Shellharbour - Flinders	5-9	1		3
Shellharbour - Flinders	5-9	1	Both	798
Shellharbour - Flinders	5-9	1	Father only	87
Shellharbour - Flinders	5-9	1	Mother only	81
Shellharbour - Flinders	5-9	1	Neither	95
Shellharbour - Flinders	10-12	0		5
Shellharbour - Flinders	10-12	0	Both	102
Shellharbour - Flinders	10-12	0	Father only	8
Shellharbour - Flinders	10-12	0	Mother only	15
Shellharbour - Flinders	10-12	0	Neither	6
Shellharbour - Flinders	10-12	1		7
Shellharbour - Flinders	10-12	1	Both	527
Shellharbour - Flinders	10-12	1	Father only	58
Shellharbour - Flinders	10-12	1	Mother only	86
Shellharbour - Flinders	10-12	1	Neither	67
Shellharbour - Flinders	13-14	0	Both	81
Shellharbour - Flinders	13-14	0	Father only	10
Shellharbour - Flinders	13-14	0	Mother only	13
Shellharbour - Flinders	13-14	1	Both	338
Shellharbour - Flinders	13-14	1	Father only	36
Shellharbour - Flinders	13-14	1	Mother only	57
Shellharbour - Flinders	13-14	1	Neither	34
Shellharbour - Flinders	15-17	0	Both	93
Shellharbour - Flinders	15-17	0	Father only	12
Shellharbour - Flinders	15-17	0	Mother only	20
Shellharbour - Flinders	15-17	0	Neither	9
Shellharbour - Flinders	15-17	1	Both	442
Shellharbour - Flinders	15-17	1	Father only	45
Shellharbour - Flinders	15-17	1	Mother only	58
Shellharbour - Flinders	15-17	1	Neither	58
Shellharbour - Flinders	18-20	0	Both	34
Shellharbour - Flinders	18-20	0	Father only	9
Shellharbour - Flinders	18-20	0	Mother only	8
Shellharbour - Flinders	18-20	0	Neither	9
Shellharbour - Flinders	18-20	1	Both	142
Shellharbour - Flinders	18-20	1	Father only	11
Shellharbour - Flinders	18-20	1	Mother only	31
Shellharbour - Flinders	18-20	1	Neither	35
Shellharbour - Flinders	21-24	0	Both	13
Shellharbour - Flinders	21-24	0	Mother only	6
Shellharbour - Flinders	21-24	1	Both	59
Shellharbour - Flinders	21-24	1	Father only	8
Shellharbour - Flinders	21-24	1	Mother only	9
Shellharbour - Flinders	21-24	1	Neither	15
Shellharbour - Oak Flats	0-4	0		4
Shellharbour - Oak Flats	0-4	0	Both	82
Shellharbour - Oak Flats	0-4	0	Mother only	17
Shellharbour - Oak Flats	0-4	1	Both	297
Shellharbour - Oak Flats	0-4	1	Father only	25
Shellharbour - Oak Flats	0-4	1	Mother only	34
Shellharbour - Oak Flats	0-4	1	Neither	29
Shellharbour - Oak Flats	5-9	0		4
Shellharbour - Oak Flats	5-9	0	Both	101
Shellharbour - Oak Flats	5-9	0	Father only	6
Shellharbour - Oak Flats	5-9	0	Mother only	10
Shellharbour - Oak Flats	5-9	1	Both	327
Shellharbour - Oak Flats	5-9	1	Father only	31
Shellharbour - Oak Flats	5-9	1	Mother only	35
Shellharbour - Oak Flats	5-9	1	Neither	31
Shellharbour - Oak Flats	10-12	0	Both	73
Shellharbour - Oak Flats	10-12	0	Father only	3
Shellharbour - Oak Flats	10-12	0	Mother only	9
Shellharbour - Oak Flats	10-12	0	Neither	5
Shellharbour - Oak Flats	10-12	1	Both	180
Shellharbour - Oak Flats	10-12	1	Father only	8
Shellharbour - Oak Flats	10-12	1	Mother only	16
Shellharbour - Oak Flats	10-12	1	Neither	21
Shellharbour - Oak Flats	13-14	0	Both	57
Shellharbour - Oak Flats	13-14	0	Father only	7
Shellharbour - Oak Flats	13-14	0	Mother only	3
Shellharbour - Oak Flats	13-14	0	Neither	5
Shellharbour - Oak Flats	13-14	1	Both	135
Shellharbour - Oak Flats	13-14	1	Father only	12
Shellharbour - Oak Flats	13-14	1	Mother only	12
Shellharbour - Oak Flats	13-14	1	Neither	17
Shellharbour - Oak Flats	15-17	0	Both	51
Shellharbour - Oak Flats	15-17	0	Father only	8
Shellharbour - Oak Flats	15-17	0	Mother only	14
Shellharbour - Oak Flats	15-17	0	Neither	3
Shellharbour - Oak Flats	15-17	1	Both	133
Shellharbour - Oak Flats	15-17	1	Father only	15
Shellharbour - Oak Flats	15-17	1	Mother only	15
Shellharbour - Oak Flats	15-17	1	Neither	13
Shellharbour - Oak Flats	18-20	0	Both	24
Shellharbour - Oak Flats	18-20	0	Mother only	9
Shellharbour - Oak Flats	18-20	1	Both	47
Shellharbour - Oak Flats	18-20	1	Father only	12
Shellharbour - Oak Flats	18-20	1	Mother only	8
Shellharbour - Oak Flats	18-20	1	Neither	16
Shellharbour - Oak Flats	21-24	0	Both	4
Shellharbour - Oak Flats	21-24	0	Neither	3
Shellharbour - Oak Flats	21-24	1	Both	26
Shellharbour - Oak Flats	21-24	1	Father only	5
Shellharbour - Oak Flats	21-24	1	Neither	9
Warilla	0-4	0		12
Warilla	0-4	0	Both	263
Warilla	0-4	0	Father only	4
Warilla	0-4	0	Mother only	15
Warilla	0-4	0	Neither	4
Warilla	0-4	1		8
Warilla	0-4	1	Both	580
Warilla	0-4	1	Father only	63
Warilla	0-4	1	Mother only	38
Warilla	0-4	1	Neither	30
Warilla	5-9	0		10
Warilla	5-9	0	Both	307
Warilla	5-9	0	Father only	22
Warilla	5-9	0	Mother only	36
Warilla	5-9	0	Neither	15
Warilla	5-9	1		3
Warilla	5-9	1	Both	522
Warilla	5-9	1	Father only	65
Warilla	5-9	1	Mother only	33
Warilla	5-9	1	Neither	50
Warilla	10-12	0		12
Warilla	10-12	0	Both	219
Warilla	10-12	0	Father only	15
Warilla	10-12	0	Mother only	25
Warilla	10-12	0	Neither	8
Warilla	10-12	1		5
Warilla	10-12	1	Both	310
Warilla	10-12	1	Father only	41
Warilla	10-12	1	Mother only	43
Warilla	10-12	1	Neither	37
Warilla	13-14	0		5
Warilla	13-14	0	Both	149
Warilla	13-14	0	Father only	7
Warilla	13-14	0	Mother only	16
Warilla	13-14	0	Neither	4
Warilla	13-14	1	Both	192
Warilla	13-14	1	Father only	29
Warilla	13-14	1	Mother only	31
Warilla	13-14	1	Neither	21
Warilla	15-17	0		6
Warilla	15-17	0	Both	156
Warilla	15-17	0	Father only	12
Warilla	15-17	0	Mother only	15
Warilla	15-17	0	Neither	10
Warilla	15-17	1	Both	230
Warilla	15-17	1	Father only	32
Warilla	15-17	1	Mother only	28
Warilla	15-17	1	Neither	22
Warilla	18-20	0	Both	25
Warilla	18-20	0	Father only	5
Warilla	18-20	0	Mother only	4
Warilla	18-20	0	Neither	3
Warilla	18-20	1	Both	64
Warilla	18-20	1	Father only	13
Warilla	18-20	1	Mother only	8
Warilla	18-20	1	Neither	16
Warilla	21-24	0	Both	13
Warilla	21-24	1	Both	28
Warilla	21-24	1	Father only	4
Warilla	21-24	1	Mother only	6
Warilla	21-24	1	Neither	9
Balgownie - Fairy Meadow	0-4	0		6
Balgownie - Fairy Meadow	0-4	0	Both	84
Balgownie - Fairy Meadow	0-4	0	Father only	9
Balgownie - Fairy Meadow	0-4	0	Mother only	8
Balgownie - Fairy Meadow	0-4	0	Neither	10
Balgownie - Fairy Meadow	0-4	1	Both	658
Balgownie - Fairy Meadow	0-4	1	Father only	95
Balgownie - Fairy Meadow	0-4	1	Mother only	71
Balgownie - Fairy Meadow	0-4	1	Neither	125
Balgownie - Fairy Meadow	5-9	0	Both	149
Balgownie - Fairy Meadow	5-9	0	Father only	22
Balgownie - Fairy Meadow	5-9	0	Mother only	24
Balgownie - Fairy Meadow	5-9	0	Neither	19
Balgownie - Fairy Meadow	5-9	1	Both	605
Balgownie - Fairy Meadow	5-9	1	Father only	89
Balgownie - Fairy Meadow	5-9	1	Mother only	86
Balgownie - Fairy Meadow	5-9	1	Neither	171
Balgownie - Fairy Meadow	10-12	0	Both	103
Balgownie - Fairy Meadow	10-12	0	Father only	12
Balgownie - Fairy Meadow	10-12	0	Mother only	13
Balgownie - Fairy Meadow	10-12	0	Neither	7
Balgownie - Fairy Meadow	10-12	1	Both	354
Balgownie - Fairy Meadow	10-12	1	Father only	44
Balgownie - Fairy Meadow	10-12	1	Mother only	45
Balgownie - Fairy Meadow	10-12	1	Neither	76
Balgownie - Fairy Meadow	13-14	0	Both	76
Balgownie - Fairy Meadow	13-14	0	Father only	11
Balgownie - Fairy Meadow	13-14	0	Mother only	10
Balgownie - Fairy Meadow	13-14	0	Neither	10
Balgownie - Fairy Meadow	13-14	1	Both	246
Balgownie - Fairy Meadow	13-14	1	Father only	30
Balgownie - Fairy Meadow	13-14	1	Mother only	29
Balgownie - Fairy Meadow	13-14	1	Neither	49
Balgownie - Fairy Meadow	15-17	0	Both	79
Balgownie - Fairy Meadow	15-17	0	Father only	8
Balgownie - Fairy Meadow	15-17	0	Mother only	14
Balgownie - Fairy Meadow	15-17	0	Neither	19
Balgownie - Fairy Meadow	15-17	1	Both	306
Balgownie - Fairy Meadow	15-17	1	Father only	44
Balgownie - Fairy Meadow	15-17	1	Mother only	32
Balgownie - Fairy Meadow	15-17	1	Neither	60
Balgownie - Fairy Meadow	18-20	0	Both	42
Balgownie - Fairy Meadow	18-20	0	Father only	3
Balgownie - Fairy Meadow	18-20	0	Mother only	7
Balgownie - Fairy Meadow	18-20	0	Neither	10
Balgownie - Fairy Meadow	18-20	1	Both	113
Balgownie - Fairy Meadow	18-20	1	Father only	28
Balgownie - Fairy Meadow	18-20	1	Mother only	25
Balgownie - Fairy Meadow	18-20	1	Neither	59
Balgownie - Fairy Meadow	21-24	0	Both	10
Balgownie - Fairy Meadow	21-24	0	Father only	3
Balgownie - Fairy Meadow	21-24	0	Mother only	6
Balgownie - Fairy Meadow	21-24	0	Neither	5
Balgownie - Fairy Meadow	21-24	1	Both	58
Balgownie - Fairy Meadow	21-24	1	Father only	16
Balgownie - Fairy Meadow	21-24	1	Mother only	10
Balgownie - Fairy Meadow	21-24	1	Neither	23
Corrimal - Tarrawanna - Bellambi	0-4	0		3
Corrimal - Tarrawanna - Bellambi	0-4	0	Both	97
Corrimal - Tarrawanna - Bellambi	0-4	0	Father only	9
Corrimal - Tarrawanna - Bellambi	0-4	0	Mother only	11
Corrimal - Tarrawanna - Bellambi	0-4	0	Neither	8
Corrimal - Tarrawanna - Bellambi	0-4	1	Both	517
Corrimal - Tarrawanna - Bellambi	0-4	1	Father only	79
Corrimal - Tarrawanna - Bellambi	0-4	1	Mother only	62
Corrimal - Tarrawanna - Bellambi	0-4	1	Neither	72
Corrimal - Tarrawanna - Bellambi	5-9	0		6
Corrimal - Tarrawanna - Bellambi	5-9	0	Both	148
Corrimal - Tarrawanna - Bellambi	5-9	0	Father only	6
Corrimal - Tarrawanna - Bellambi	5-9	0	Mother only	20
Corrimal - Tarrawanna - Bellambi	5-9	0	Neither	14
Corrimal - Tarrawanna - Bellambi	5-9	1	Both	439
Corrimal - Tarrawanna - Bellambi	5-9	1	Father only	70
Corrimal - Tarrawanna - Bellambi	5-9	1	Mother only	69
Corrimal - Tarrawanna - Bellambi	5-9	1	Neither	81
Corrimal - Tarrawanna - Bellambi	10-12	0		4
Corrimal - Tarrawanna - Bellambi	10-12	0	Both	102
