SA2_NAME21	FamilyHousehold	IncomeHousehold.max	households
Viewbank - Yallambie	1	42000	196
Viewbank - Yallambie	1	52500	198
Viewbank - Yallambie	1	65625	303
Viewbank - Yallambie	1	78750	298
Viewbank - Yallambie	1	91875	260
Viewbank - Yallambie	1	105000	273
Viewbank - Yallambie	1	131250	565
Viewbank - Yallambie	1	157500	532
Viewbank - Yallambie	1	183750	528
Viewbank - Yallambie	1	210000	360
Viewbank - Yallambie	1	Inf	1043
Watsonia	0		50
Watsonia	0	0	29
Watsonia	0	7875	9
Watsonia	0	15750	31
Watsonia	0	21000	50
Watsonia	0	26250	155
Watsonia	0	34125	90
Watsonia	0	42000	69
Watsonia	0	52500	67
Watsonia	0	65625	82
Watsonia	0	78750	66
Watsonia	0	91875	52
Watsonia	0	105000	43
Watsonia	0	131250	75
Watsonia	0	157500	8
Watsonia	0	183750	12
Watsonia	0	210000	7
Watsonia	0	Inf	19
Watsonia	1		162
Watsonia	1	0	27
Watsonia	1	7875	10
Watsonia	1	15750	13
Watsonia	1	21000	13
Watsonia	1	26250	30
Watsonia	1	34125	36
Watsonia	1	42000	109
Watsonia	1	52500	113
Watsonia	1	65625	149
Watsonia	1	78750	167
Watsonia	1	91875	136
Watsonia	1	105000	131
Watsonia	1	131250	304
Watsonia	1	157500	313
Watsonia	1	183750	267
Watsonia	1	210000	199
Watsonia	1	Inf	420
Kingsbury	0		72
Kingsbury	0	0	69
Kingsbury	0	7875	15
Kingsbury	0	15750	31
Kingsbury	0	21000	65
Kingsbury	0	26250	123
Kingsbury	0	34125	92
Kingsbury	0	42000	75
Kingsbury	0	52500	92
Kingsbury	0	65625	92
Kingsbury	0	78750	92
Kingsbury	0	91875	82
Kingsbury	0	105000	68
Kingsbury	0	131250	108
Kingsbury	0	157500	21
Kingsbury	0	183750	32
Kingsbury	0	210000	18
Kingsbury	0	Inf	27
Kingsbury	1		141
Kingsbury	1	0	33
Kingsbury	1	7875	10
Kingsbury	1	15750	18
Kingsbury	1	21000	15
Kingsbury	1	26250	41
Kingsbury	1	34125	47
Kingsbury	1	42000	135
Kingsbury	1	52500	132
Kingsbury	1	65625	153
Kingsbury	1	78750	176
Kingsbury	1	91875	142
Kingsbury	1	105000	147
Kingsbury	1	131250	265
Kingsbury	1	157500	214
Kingsbury	1	183750	196
Kingsbury	1	210000	123
Kingsbury	1	Inf	491
Preston - East	0		176
Preston - East	0	0	108
Preston - East	0	7875	33
Preston - East	0	15750	111
Preston - East	0	21000	221
Preston - East	0	26250	406
Preston - East	0	34125	227
Preston - East	0	42000	174
Preston - East	0	52500	218
Preston - East	0	65625	278
Preston - East	0	78750	283
Preston - East	0	91875	297
Preston - East	0	105000	224
Preston - East	0	131250	407
Preston - East	0	157500	77
Preston - East	0	183750	101
Preston - East	0	210000	33
Preston - East	0	Inf	98
Preston - East	1		271
Preston - East	1	0	86
Preston - East	1	7875	24
Preston - East	1	15750	26
Preston - East	1	21000	24
Preston - East	1	26250	92
Preston - East	1	34125	84
Preston - East	1	42000	261
Preston - East	1	52500	238
Preston - East	1	65625	235
Preston - East	1	78750	292
Preston - East	1	91875	274
Preston - East	1	105000	292
Preston - East	1	131250	646
Preston - East	1	157500	562
Preston - East	1	183750	499
Preston - East	1	210000	362
Preston - East	1	Inf	853
Preston - West	0		87
Preston - West	0	0	59
Preston - West	0	7875	19
Preston - West	0	15750	58
Preston - West	0	21000	87
Preston - West	0	26250	228
Preston - West	0	34125	120
Preston - West	0	42000	95
Preston - West	0	52500	99
Preston - West	0	65625	108
Preston - West	0	78750	128
Preston - West	0	91875	111
Preston - West	0	105000	116
Preston - West	0	131250	167
Preston - West	0	157500	31
Preston - West	0	183750	54
Preston - West	0	210000	13
Preston - West	0	Inf	51
Preston - West	1		200
Preston - West	1	0	37
Preston - West	1	7875	15
Preston - West	1	15750	18
Preston - West	1	21000	23
Preston - West	1	26250	40
Preston - West	1	34125	36
Preston - West	1	42000	141
Preston - West	1	52500	110
Preston - West	1	65625	153
Preston - West	1	78750	196
Preston - West	1	91875	168
Preston - West	1	105000	168
Preston - West	1	131250	382
Preston - West	1	157500	329
Preston - West	1	183750	286
Preston - West	1	210000	234
Preston - West	1	Inf	724
Reservoir - North East	0		125
Reservoir - North East	0	0	93
Reservoir - North East	0	7875	34
Reservoir - North East	0	15750	77
Reservoir - North East	0	21000	155
Reservoir - North East	0	26250	365
Reservoir - North East	0	34125	156
Reservoir - North East	0	42000	119
Reservoir - North East	0	52500	164
Reservoir - North East	0	65625	178
Reservoir - North East	0	78750	194
Reservoir - North East	0	91875	163
Reservoir - North East	0	105000	125
Reservoir - North East	0	131250	203
Reservoir - North East	0	157500	37
Reservoir - North East	0	183750	37
Reservoir - North East	0	210000	12
Reservoir - North East	0	Inf	38
Reservoir - North East	1		212
Reservoir - North East	1	0	55
Reservoir - North East	1	7875	19
Reservoir - North East	1	15750	20
Reservoir - North East	1	21000	19
Reservoir - North East	1	26250	67
Reservoir - North East	1	34125	82
Reservoir - North East	1	42000	237
Reservoir - North East	1	52500	223
Reservoir - North East	1	65625	254
Reservoir - North East	1	78750	288
Reservoir - North East	1	91875	215
Reservoir - North East	1	105000	230
Reservoir - North East	1	131250	556
Reservoir - North East	1	157500	408
Reservoir - North East	1	183750	342
Reservoir - North East	1	210000	221
Reservoir - North East	1	Inf	345
Reservoir - North West	0		50
Reservoir - North West	0	0	57
Reservoir - North West	0	7875	8
Reservoir - North West	0	15750	22
Reservoir - North West	0	21000	61
Reservoir - North West	0	26250	236
Reservoir - North West	0	34125	71
Reservoir - North West	0	42000	50
Reservoir - North West	0	52500	60
Reservoir - North West	0	65625	54
Reservoir - North West	0	78750	62
Reservoir - North West	0	91875	53
Reservoir - North West	0	105000	27
Reservoir - North West	0	131250	51
Reservoir - North West	0	157500	8
Reservoir - North West	0	183750	23
Reservoir - North West	0	210000	4
Reservoir - North West	0	Inf	14
Reservoir - North West	1		210
Reservoir - North West	1	0	47
Reservoir - North West	1	7875	20
Reservoir - North West	1	15750	18
Reservoir - North West	1	21000	12
Reservoir - North West	1	26250	71
Reservoir - North West	1	34125	40
Reservoir - North West	1	42000	236
Reservoir - North West	1	52500	163
Reservoir - North West	1	65625	175
Reservoir - North West	1	78750	219
Reservoir - North West	1	91875	173
Reservoir - North West	1	105000	141
Reservoir - North West	1	131250	295
Reservoir - North West	1	157500	239
Reservoir - North West	1	183750	170
Reservoir - North West	1	210000	130
Reservoir - North West	1	Inf	249
Reservoir - South East	0		126
Reservoir - South East	0	0	84
Reservoir - South East	0	7875	36
Reservoir - South East	0	15750	90
Reservoir - South East	0	21000	164
Reservoir - South East	0	26250	348
Reservoir - South East	0	34125	217
Reservoir - South East	0	42000	125
Reservoir - South East	0	52500	141
Reservoir - South East	0	65625	176
Reservoir - South East	0	78750	152
Reservoir - South East	0	91875	138
Reservoir - South East	0	105000	86
Reservoir - South East	0	131250	153
Reservoir - South East	0	157500	39
Reservoir - South East	0	183750	34
Reservoir - South East	0	210000	11
Reservoir - South East	0	Inf	33
Reservoir - South East	1		215
Reservoir - South East	1	0	37
Reservoir - South East	1	7875	15
Reservoir - South East	1	15750	28
Reservoir - South East	1	21000	35
Reservoir - South East	1	26250	61
Reservoir - South East	1	34125	70
Reservoir - South East	1	42000	202
Reservoir - South East	1	52500	173
Reservoir - South East	1	65625	174
Reservoir - South East	1	78750	240
Reservoir - South East	1	91875	172
Reservoir - South East	1	105000	179
Reservoir - South East	1	131250	371
Reservoir - South East	1	157500	294
Reservoir - South East	1	183750	234
Reservoir - South East	1	210000	168
Reservoir - South East	1	Inf	350
Reservoir - South West	0		83
Reservoir - South West	0	0	63
Reservoir - South West	0	7875	28
Reservoir - South West	0	15750	59
Reservoir - South West	0	21000	138
Reservoir - South West	0	26250	267
Reservoir - South West	0	34125	158
Reservoir - South West	0	42000	136
Reservoir - South West	0	52500	138
Reservoir - South West	0	65625	166
Reservoir - South West	0	78750	182
Reservoir - South West	0	91875	147
Reservoir - South West	0	105000	135
Reservoir - South West	0	131250	201
Reservoir - South West	0	157500	22
Reservoir - South West	0	183750	47
Reservoir - South West	0	210000	14
Reservoir - South West	0	Inf	40
Reservoir - South West	1		194
Reservoir - South West	1	0	33
Reservoir - South West	1	7875	18
Reservoir - South West	1	15750	17
Reservoir - South West	1	21000	28
Reservoir - South West	1	26250	47
Reservoir - South West	1	34125	63
Reservoir - South West	1	42000	179
Reservoir - South West	1	52500	172
Reservoir - South West	1	65625	205
Reservoir - South West	1	78750	240
Reservoir - South West	1	91875	207
Reservoir - South West	1	105000	211
Reservoir - South West	1	131250	478
Reservoir - South West	1	157500	422
Reservoir - South West	1	183750	379
Reservoir - South West	1	210000	252
Reservoir - South West	1	Inf	481
Eltham	0		43
Eltham	0	0	55
Eltham	0	7875	32
Eltham	0	15750	42
Eltham	0	21000	69
Eltham	0	26250	185
Eltham	0	34125	139
Eltham	0	42000	120
Eltham	0	52500	118
Eltham	0	65625	117
Eltham	0	78750	89
Eltham	0	91875	85
Eltham	0	105000	68
Eltham	0	131250	114
Eltham	0	157500	10
Eltham	0	183750	28
Eltham	0	Inf	41
Eltham	1		388
Eltham	1	0	62
Eltham	1	7875	21
Eltham	1	15750	16
Eltham	1	21000	13
Eltham	1	26250	59
Eltham	1	34125	57
Eltham	1	42000	178
Eltham	1	52500	207
Eltham	1	65625	288
Eltham	1	78750	356
Eltham	1	91875	312
Eltham	1	105000	305
Eltham	1	131250	736
Eltham	1	157500	612
Eltham	1	183750	672
Eltham	1	210000	479
Eltham	1	Inf	1889
Hurstbridge	0		6
Hurstbridge	0	0	12
Hurstbridge	0	15750	5
Hurstbridge	0	21000	15
Hurstbridge	0	26250	42
Hurstbridge	0	34125	20
Hurstbridge	0	42000	10
Hurstbridge	0	52500	14
Hurstbridge	0	65625	19
Hurstbridge	0	78750	20
Hurstbridge	0	91875	12
Hurstbridge	0	105000	18
Hurstbridge	0	131250	16
Hurstbridge	0	Inf	4
Hurstbridge	1		75
Hurstbridge	1	0	5
Hurstbridge	1	7875	4
Hurstbridge	1	15750	3
Hurstbridge	1	21000	3
Hurstbridge	1	26250	12
Hurstbridge	1	34125	15
Hurstbridge	1	42000	38
Hurstbridge	1	52500	35
Hurstbridge	1	65625	52
Hurstbridge	1	78750	63
Hurstbridge	1	91875	54
Hurstbridge	1	105000	52
Hurstbridge	1	131250	135
Hurstbridge	1	157500	112
Hurstbridge	1	183750	107
Hurstbridge	1	210000	82
Hurstbridge	1	Inf	160
Kinglake	0		11
Kinglake	0	0	13
Kinglake	0	7875	8
Kinglake	0	15750	18
Kinglake	0	21000	17
Kinglake	0	26250	31
Kinglake	0	34125	28
Kinglake	0	42000	24
Kinglake	0	52500	24
Kinglake	0	65625	36
Kinglake	0	78750	14
Kinglake	0	91875	24
Kinglake	0	105000	18
Kinglake	0	131250	16
Kinglake	0	157500	4
Kinglake	0	Inf	8
Kinglake	1		121
Kinglake	1	0	12
Kinglake	1	7875	3
Kinglake	1	15750	4
Kinglake	1	21000	9
Kinglake	1	26250	17
Kinglake	1	34125	10
Kinglake	1	42000	46
Kinglake	1	52500	58
Kinglake	1	65625	73
Kinglake	1	78750	72
Kinglake	1	91875	69
Kinglake	1	105000	65
Kinglake	1	131250	164
Kinglake	1	157500	116
Kinglake	1	183750	94
Kinglake	1	210000	57
Kinglake	1	Inf	125
Panton Hill - St Andrews	0		17
Panton Hill - St Andrews	0	0	7
Panton Hill - St Andrews	0	7875	3
Panton Hill - St Andrews	0	15750	3
Panton Hill - St Andrews	0	21000	22
Panton Hill - St Andrews	0	26250	38
Panton Hill - St Andrews	0	34125	29
Panton Hill - St Andrews	0	42000	24
Panton Hill - St Andrews	0	52500	26
Panton Hill - St Andrews	0	65625	26
Panton Hill - St Andrews	0	78750	16
Panton Hill - St Andrews	0	91875	19
Panton Hill - St Andrews	0	105000	11
Panton Hill - St Andrews	0	131250	21
Panton Hill - St Andrews	0	183750	7
Panton Hill - St Andrews	0	Inf	9
Panton Hill - St Andrews	1		141
Panton Hill - St Andrews	1	0	13
Panton Hill - St Andrews	1	7875	5
Panton Hill - St Andrews	1	15750	9
Panton Hill - St Andrews	1	21000	6
Panton Hill - St Andrews	1	26250	23
Panton Hill - St Andrews	1	34125	17
Panton Hill - St Andrews	1	42000	40
Panton Hill - St Andrews	1	52500	42
Panton Hill - St Andrews	1	65625	77
Panton Hill - St Andrews	1	78750	90
Panton Hill - St Andrews	1	91875	60
Panton Hill - St Andrews	1	105000	82
Panton Hill - St Andrews	1	131250	147
Panton Hill - St Andrews	1	157500	120
Panton Hill - St Andrews	1	183750	137
Panton Hill - St Andrews	1	210000	92
Panton Hill - St Andrews	1	Inf	315
Plenty - Yarrambat	0		14
Plenty - Yarrambat	0	0	18
Plenty - Yarrambat	0	7875	9
Plenty - Yarrambat	0	15750	6
Plenty - Yarrambat	0	21000	24
Plenty - Yarrambat	0	26250	59
Plenty - Yarrambat	0	34125	38
Plenty - Yarrambat	0	42000	26
Plenty - Yarrambat	0	52500	37
Plenty - Yarrambat	0	65625	33
Plenty - Yarrambat	0	78750	33
Plenty - Yarrambat	0	91875	31
Plenty - Yarrambat	0	105000	19
Plenty - Yarrambat	0	131250	34
Plenty - Yarrambat	0	157500	4
Plenty - Yarrambat	0	183750	10
Plenty - Yarrambat	0	Inf	13
Plenty - Yarrambat	1		187
Plenty - Yarrambat	1	0	22
Plenty - Yarrambat	1	7875	13
Plenty - Yarrambat	1	15750	10
Plenty - Yarrambat	1	21000	6
Plenty - Yarrambat	1	26250	28
Plenty - Yarrambat	1	34125	20
Plenty - Yarrambat	1	42000	85
Plenty - Yarrambat	1	52500	80
Plenty - Yarrambat	1	65625	105
Plenty - Yarrambat	1	78750	144
Plenty - Yarrambat	1	91875	95
Plenty - Yarrambat	1	105000	109
Plenty - Yarrambat	1	131250	290
Plenty - Yarrambat	1	157500	230
Plenty - Yarrambat	1	183750	262
Plenty - Yarrambat	1	210000	200
Plenty - Yarrambat	1	Inf	714
Research - North Warrandyte	0		17
Research - North Warrandyte	0	0	11
Research - North Warrandyte	0	7875	3
Research - North Warrandyte	0	15750	5
Research - North Warrandyte	0	21000	17
Research - North Warrandyte	0	26250	36
Research - North Warrandyte	0	34125	21
Research - North Warrandyte	0	42000	19
Research - North Warrandyte	0	52500	24
Research - North Warrandyte	0	65625	27
Research - North Warrandyte	0	78750	21
Research - North Warrandyte	0	91875	17
Research - North Warrandyte	0	105000	16
Research - North Warrandyte	0	131250	29
Research - North Warrandyte	0	157500	5
Research - North Warrandyte	0	183750	15
Research - North Warrandyte	0	Inf	21
Research - North Warrandyte	1		153
Research - North Warrandyte	1	0	21
Research - North Warrandyte	1	7875	9
Research - North Warrandyte	1	15750	9
Research - North Warrandyte	1	26250	9
Research - North Warrandyte	1	34125	11
Research - North Warrandyte	1	42000	48
Research - North Warrandyte	1	52500	56
Research - North Warrandyte	1	65625	67
Research - North Warrandyte	1	78750	87
Research - North Warrandyte	1	91875	67
Research - North Warrandyte	1	105000	88
Research - North Warrandyte	1	131250	178
Research - North Warrandyte	1	157500	165
Research - North Warrandyte	1	183750	155
Research - North Warrandyte	1	210000	127
Research - North Warrandyte	1	Inf	630
Wattle Glen - Diamond Creek	0		28
Wattle Glen - Diamond Creek	0	0	34
Wattle Glen - Diamond Creek	0	7875	16
Wattle Glen - Diamond Creek	0	15750	34
Wattle Glen - Diamond Creek	0	21000	30
Wattle Glen - Diamond Creek	0	26250	105
Wattle Glen - Diamond Creek	0	34125	59
Wattle Glen - Diamond Creek	0	42000	65
Wattle Glen - Diamond Creek	0	52500	54
Wattle Glen - Diamond Creek	0	65625	60
Wattle Glen - Diamond Creek	0	78750	49
Wattle Glen - Diamond Creek	0	91875	47
Wattle Glen - Diamond Creek	0	105000	41
Wattle Glen - Diamond Creek	0	131250	65
Wattle Glen - Diamond Creek	0	157500	8
Wattle Glen - Diamond Creek	0	183750	17
Wattle Glen - Diamond Creek	0	210000	3
Wattle Glen - Diamond Creek	0	Inf	17
Wattle Glen - Diamond Creek	1		274
Wattle Glen - Diamond Creek	1	0	25
Wattle Glen - Diamond Creek	1	7875	13
Wattle Glen - Diamond Creek	1	15750	13
Wattle Glen - Diamond Creek	1	21000	11
Wattle Glen - Diamond Creek	1	26250	27
Wattle Glen - Diamond Creek	1	34125	38
Wattle Glen - Diamond Creek	1	42000	96
Wattle Glen - Diamond Creek	1	52500	117
Wattle Glen - Diamond Creek	1	65625	174
Wattle Glen - Diamond Creek	1	78750	211
Wattle Glen - Diamond Creek	1	91875	159
Wattle Glen - Diamond Creek	1	105000	190
Wattle Glen - Diamond Creek	1	131250	492
Wattle Glen - Diamond Creek	1	157500	480
Wattle Glen - Diamond Creek	1	183750	495
Wattle Glen - Diamond Creek	1	210000	310
Wattle Glen - Diamond Creek	1	Inf	905
Bundoora - North	0		40
Bundoora - North	0	0	42
Bundoora - North	0	7875	8
Bundoora - North	0	15750	24
Bundoora - North	0	21000	44
Bundoora - North	0	26250	76
Bundoora - North	0	34125	74
Bundoora - North	0	42000	57
Bundoora - North	0	52500	58
Bundoora - North	0	65625	78
Bundoora - North	0	78750	63
Bundoora - North	0	91875	52
Bundoora - North	0	105000	37
Bundoora - North	0	131250	56
Bundoora - North	0	157500	16
Bundoora - North	0	183750	19
Bundoora - North	0	210000	3
Bundoora - North	0	Inf	21
Bundoora - North	1		121
Bundoora - North	1	0	18
Bundoora - North	1	7875	5
Bundoora - North	1	15750	11
Bundoora - North	1	21000	10
Bundoora - North	1	26250	34
Bundoora - North	1	34125	27
Bundoora - North	1	42000	94
Bundoora - North	1	52500	64
Bundoora - North	1	65625	98
Bundoora - North	1	78750	117
Bundoora - North	1	91875	100
Bundoora - North	1	105000	96
Bundoora - North	1	131250	222
Bundoora - North	1	157500	194
Bundoora - North	1	183750	177
Bundoora - North	1	210000	119
Bundoora - North	1	Inf	299
Bundoora - West	0		57
Bundoora - West	0	0	33
Bundoora - West	0	7875	12
Bundoora - West	0	15750	31
Bundoora - West	0	21000	42
Bundoora - West	0	26250	125
Bundoora - West	0	34125	70
Bundoora - West	0	42000	46
Bundoora - West	0	52500	66
Bundoora - West	0	65625	63
Bundoora - West	0	78750	50
Bundoora - West	0	91875	57
Bundoora - West	0	105000	41
Bundoora - West	0	131250	41
Bundoora - West	0	157500	8
Bundoora - West	0	183750	17
Bundoora - West	0	210000	4
Bundoora - West	0	Inf	17
Bundoora - West	1		109
Bundoora - West	1	0	33
Bundoora - West	1	7875	9
Bundoora - West	1	15750	7
Bundoora - West	1	21000	11
Bundoora - West	1	26250	47
Bundoora - West	1	34125	34
Bundoora - West	1	42000	129
Bundoora - West	1	52500	104
Bundoora - West	1	65625	125
Bundoora - West	1	78750	127
Bundoora - West	1	91875	107
Bundoora - West	1	105000	100
Bundoora - West	1	131250	201
Bundoora - West	1	157500	164
Bundoora - West	1	183750	121
Bundoora - West	1	210000	66
Bundoora - West	1	Inf	128
Mill Park - North	0		56
Mill Park - North	0	0	61
Mill Park - North	0	7875	14
Mill Park - North	0	15750	33
Mill Park - North	0	21000	81
Mill Park - North	0	26250	208
Mill Park - North	0	34125	94
Mill Park - North	0	42000	73
Mill Park - North	0	52500	127
Mill Park - North	0	65625	129
Mill Park - North	0	78750	122
Mill Park - North	0	91875	85
Mill Park - North	0	105000	60
Mill Park - North	0	131250	80
Mill Park - North	0	157500	14
Mill Park - North	0	183750	26
Mill Park - North	0	Inf	27
Mill Park - North	1		311
Mill Park - North	1	0	72
Mill Park - North	1	7875	23
Mill Park - North	1	15750	16
Mill Park - North	1	21000	21
Mill Park - North	1	26250	64
Mill Park - North	1	34125	96
Mill Park - North	1	42000	298
Mill Park - North	1	52500	244
Mill Park - North	1	65625	310
Mill Park - North	1	78750	367
Mill Park - North	1	91875	252
Mill Park - North	1	105000	300
Mill Park - North	1	131250	652
Mill Park - North	1	157500	507
Mill Park - North	1	183750	401
Mill Park - North	1	210000	277
Mill Park - North	1	Inf	574
Mill Park - South	0		32
Mill Park - South	0	0	42
Mill Park - South	0	7875	12
Mill Park - South	0	15750	20
Mill Park - South	0	21000	55
Mill Park - South	0	26250	157
Mill Park - South	0	34125	75
Mill Park - South	0	42000	60
Mill Park - South	0	52500	86
Mill Park - South	0	65625	77
Mill Park - South	0	78750	59
Mill Park - South	0	91875	65
Mill Park - South	0	105000	42
Mill Park - South	0	131250	56
Mill Park - South	0	157500	11
Mill Park - South	0	183750	11
Mill Park - South	0	210000	4
Mill Park - South	0	Inf	15
Mill Park - South	1		201
Mill Park - South	1	0	55
Mill Park - South	1	7875	16
Mill Park - South	1	15750	14
Mill Park - South	1	21000	17
Mill Park - South	1	26250	63
Mill Park - South	1	34125	67
Mill Park - South	1	42000	194
Mill Park - South	1	52500	183
Mill Park - South	1	65625	222
Mill Park - South	1	78750	254
Mill Park - South	1	91875	190
Mill Park - South	1	105000	176
Mill Park - South	1	131250	440
Mill Park - South	1	157500	338
Mill Park - South	1	183750	240
Mill Park - South	1	210000	159
Mill Park - South	1	Inf	289
Thomastown	0		78
Thomastown	0	0	105
Thomastown	0	7875	24
Thomastown	0	15750	100
Thomastown	0	21000	173
Thomastown	0	26250	464
Thomastown	0	34125	171
Thomastown	0	42000	106
Thomastown	0	52500	166
Thomastown	0	65625	165
Thomastown	0	78750	113
Thomastown	0	91875	92
Thomastown	0	105000	74
Thomastown	0	131250	81
Thomastown	0	157500	30
Thomastown	0	183750	27
Thomastown	0	210000	4
Thomastown	0	Inf	30
Thomastown	1		364
Thomastown	1	0	142
Thomastown	1	7875	41
Thomastown	1	15750	54
Thomastown	1	21000	48
Thomastown	1	26250	158
Thomastown	1	34125	147
Thomastown	1	42000	548
Thomastown	1	52500	404
Thomastown	1	65625	455
Thomastown	1	78750	511
Thomastown	1	91875	325
Thomastown	1	105000	303
Thomastown	1	131250	647
Thomastown	1	157500	422
Thomastown	1	183750	278
Thomastown	1	210000	175
Thomastown	1	Inf	273
Wallan	0		49
Wallan	0	0	47
Wallan	0	7875	11
Wallan	0	15750	26
Wallan	0	21000	54
Wallan	0	26250	127
Wallan	0	34125	84
Wallan	0	42000	81
Wallan	0	52500	142
Wallan	0	65625	165
Wallan	0	78750	113
Wallan	0	91875	101
Wallan	0	105000	63
Wallan	0	131250	110
Wallan	0	157500	6
Wallan	0	183750	15
Wallan	0	Inf	29
Wallan	1		456
Wallan	1	0	59
Wallan	1	7875	14
Wallan	1	15750	20
Wallan	1	21000	18
Wallan	1	26250	77
Wallan	1	34125	97
Wallan	1	42000	239
Wallan	1	52500	242
Wallan	1	65625	358
Wallan	1	78750	416
Wallan	1	91875	368
Wallan	1	105000	439
Wallan	1	131250	999
Wallan	1	157500	718
Wallan	1	183750	526
Wallan	1	210000	333
Wallan	1	Inf	617
Whittlesea	0		39
Whittlesea	0	0	25
Whittlesea	0	7875	11
Whittlesea	0	15750	32
Whittlesea	0	21000	55
Whittlesea	0	26250	135
Whittlesea	0	34125	62
Whittlesea	0	42000	42
Whittlesea	0	52500	69
Whittlesea	0	65625	75
Whittlesea	0	78750	55
Whittlesea	0	91875	41
Whittlesea	0	105000	29
Whittlesea	0	131250	39
Whittlesea	0	157500	7
Whittlesea	0	183750	9
Whittlesea	0	Inf	13
Whittlesea	1		218
Whittlesea	1	0	41
Whittlesea	1	7875	15
Whittlesea	1	15750	8
Whittlesea	1	21000	17
Whittlesea	1	26250	44
Whittlesea	1	34125	44
Whittlesea	1	42000	110
Whittlesea	1	52500	131
Whittlesea	1	65625	175
Whittlesea	1	78750	187
Whittlesea	1	91875	157
Whittlesea	1	105000	160
Whittlesea	1	131250	418
Whittlesea	1	157500	302
Whittlesea	1	183750	261
Whittlesea	1	210000	152
Whittlesea	1	Inf	311
Epping - East	0		30
Epping - East	0	0	31
Epping - East	0	7875	11
Epping - East	0	15750	20
Epping - East	0	21000	62
Epping - East	0	26250	120
Epping - East	0	34125	60
Epping - East	0	42000	47
Epping - East	0	52500	85
Epping - East	0	65625	91
Epping - East	0	78750	92
Epping - East	0	91875	61
Epping - East	0	105000	52
Epping - East	0	131250	62
Epping - East	0	157500	10
Epping - East	0	183750	18
Epping - East	0	Inf	12
Epping - East	1		224
Epping - East	1	0	42
Epping - East	1	7875	14
Epping - East	1	15750	14
Epping - East	1	21000	19
Epping - East	1	26250	52
Epping - East	1	34125	77
Epping - East	1	42000	194
Epping - East	1	52500	182
Epping - East	1	65625	239
Epping - East	1	78750	278
Epping - East	1	91875	238
Epping - East	1	105000	236
Epping - East	1	131250	462
Epping - East	1	157500	374
Epping - East	1	183750	236
Epping - East	1	210000	151
Epping - East	1	Inf	245
Epping - South	0		33
Epping - South	0	0	29
Epping - South	0	7875	10
Epping - South	0	15750	26
Epping - South	0	21000	61
Epping - South	0	26250	121
Epping - South	0	34125	61
Epping - South	0	42000	47
Epping - South	0	52500	68
Epping - South	0	65625	75
Epping - South	0	78750	59
Epping - South	0	91875	47
Epping - South	0	105000	34
Epping - South	0	131250	41
Epping - South	0	157500	11
Epping - South	0	183750	6
Epping - South	0	210000	3
Epping - South	0	Inf	9
Epping - South	1		155
Epping - South	1	0	39
Epping - South	1	7875	14
Epping - South	1	15750	12
Epping - South	1	21000	19
Epping - South	1	26250	38
Epping - South	1	34125	44
Epping - South	1	42000	182
Epping - South	1	52500	139
Epping - South	1	65625	154
Epping - South	1	78750	192
Epping - South	1	91875	170
Epping - South	1	105000	160
Epping - South	1	131250	290
Epping - South	1	157500	178
Epping - South	1	183750	136
Epping - South	1	210000	74
Epping - South	1	Inf	126
Epping (Vic.) - West	0		37
Epping (Vic.) - West	0	0	22
Epping (Vic.) - West	0	7875	4
Epping (Vic.) - West	0	15750	18
Epping (Vic.) - West	0	21000	31
Epping (Vic.) - West	0	26250	57
Epping (Vic.) - West	0	34125	33
Epping (Vic.) - West	0	42000	41
Epping (Vic.) - West	0	52500	73
Epping (Vic.) - West	0	65625	79
Epping (Vic.) - West	0	78750	75
Epping (Vic.) - West	0	91875	68
Epping (Vic.) - West	0	105000	39
Epping (Vic.) - West	0	131250	53
Epping (Vic.) - West	0	157500	12
Epping (Vic.) - West	0	183750	14
Epping (Vic.) - West	0	210000	5
Epping (Vic.) - West	0	Inf	8
Epping (Vic.) - West	1		153
Epping (Vic.) - West	1	0	38
Epping (Vic.) - West	1	7875	7
Epping (Vic.) - West	1	15750	15
Epping (Vic.) - West	1	21000	15
Epping (Vic.) - West	1	26250	55
Epping (Vic.) - West	1	34125	60
Epping (Vic.) - West	1	42000	142
Epping (Vic.) - West	1	52500	137
Epping (Vic.) - West	1	65625	196
Epping (Vic.) - West	1	78750	255
Epping (Vic.) - West	1	91875	251
Epping (Vic.) - West	1	105000	211
Epping (Vic.) - West	1	131250	462
Epping (Vic.) - West	1	157500	364
Epping (Vic.) - West	1	183750	261
Epping (Vic.) - West	1	210000	167
Epping (Vic.) - West	1	Inf	266
South Morang - North	0		15
South Morang - North	0	0	28
South Morang - North	0	15750	12
South Morang - North	0	21000	18
South Morang - North	0	26250	47
South Morang - North	0	34125	29
South Morang - North	0	42000	30
South Morang - North	0	52500	49
South Morang - North	0	65625	59
South Morang - North	0	78750	46
South Morang - North	0	91875	50
South Morang - North	0	105000	34
South Morang - North	0	131250	55
South Morang - North	0	157500	9
South Morang - North	0	183750	12
South Morang - North	0	210000	3
South Morang - North	0	Inf	16
South Morang - North	1		181
South Morang - North	1	0	32
South Morang - North	1	7875	5
South Morang - North	1	15750	11
South Morang - North	1	21000	14
South Morang - North	1	26250	30
South Morang - North	1	34125	48
South Morang - North	1	42000	120
South Morang - North	1	52500	126
South Morang - North	1	65625	140
South Morang - North	1	78750	203
South Morang - North	1	91875	205
South Morang - North	1	105000	223
South Morang - North	1	131250	505
