SA2_NAME16	Age	UsualResidence	persons
Earlville - Bayview Heights	35-44	Home	1010
Earlville - Bayview Heights	35-44	Visitor from QLD	34
Earlville - Bayview Heights	35-44	Visitor from VIC	4
Earlville - Bayview Heights	45-54	Home	1094
Earlville - Bayview Heights	45-54	Visitor from QLD	26
Earlville - Bayview Heights	45-54	Visitor from VIC	6
Earlville - Bayview Heights	55-64	Home	971
Earlville - Bayview Heights	55-64	Visitor from ACT	4
Earlville - Bayview Heights	55-64	Visitor from NSW	9
Earlville - Bayview Heights	55-64	Visitor from QLD	54
Earlville - Bayview Heights	55-64	Visitor from TAS	5
Earlville - Bayview Heights	55-64	Visitor from VIC	17
Earlville - Bayview Heights	55-64	Visitor from WA	4
Earlville - Bayview Heights	65-74	Home	949
Earlville - Bayview Heights	65-74	Visitor from NSW	12
Earlville - Bayview Heights	65-74	Visitor from QLD	59
Earlville - Bayview Heights	65-74	Visitor from SA	11
Earlville - Bayview Heights	65-74	Visitor from TAS	8
Earlville - Bayview Heights	65-74	Visitor from VIC	33
Earlville - Bayview Heights	75-84	Home	610
Earlville - Bayview Heights	75-84	Visitor from NSW	10
Earlville - Bayview Heights	75-84	Visitor from QLD	13
Earlville - Bayview Heights	75-84	Visitor from SA	9
Earlville - Bayview Heights	75-84	Visitor from VIC	12
Earlville - Bayview Heights	75-84	Visitor from WA	4
Earlville - Bayview Heights	85+	Home	221
Earlville - Bayview Heights	85+	Visitor from QLD	3
Earlville - Bayview Heights	85+	Visitor same SA2	3
Edmonton	0-14	Home	2690
Edmonton	0-14	Visitor from QLD	58
Edmonton	15-24	Home	1421
Edmonton	15-24	Visitor from NSW	3
Edmonton	15-24	Visitor from QLD	48
Edmonton	15-24	Visitor same SA2	3
Edmonton	25-34	Home	1555
Edmonton	25-34	Visitor from QLD	46
Edmonton	25-34	Visitor from VIC	4
Edmonton	35-44	Home	1441
Edmonton	35-44	Visitor from NT	5
Edmonton	35-44	Visitor from QLD	31
Edmonton	45-54	Home	1460
Edmonton	45-54	Visitor from QLD	29
Edmonton	55-64	Home	1063
Edmonton	55-64	Visitor from NSW	4
Edmonton	55-64	Visitor from QLD	25
Edmonton	55-64	Visitor from VIC	4
Edmonton	55-64	Visitor same SA2	4
Edmonton	65-74	Home	778
Edmonton	65-74	Visitor from NSW	9
Edmonton	65-74	Visitor from QLD	30
Edmonton	65-74	Visitor from SA	6
Edmonton	65-74	Visitor from TAS	4
Edmonton	65-74	Visitor from VIC	4
Edmonton	65-74	Visitor from WA	4
Edmonton	75-84	Home	366
Edmonton	75-84	Visitor from QLD	9
Edmonton	75-84	Visitor from VIC	3
Edmonton	85+	Home	126
Edmonton	85+	Visitor from QLD	12
Gordonvale - Trinity	0-14	Home	2065
Gordonvale - Trinity	0-14	Visitor from QLD	55
Gordonvale - Trinity	0-14	Visitor from SA	4
Gordonvale - Trinity	0-14	Visitor from TAS	4
Gordonvale - Trinity	0-14	Visitor same SA2	3
Gordonvale - Trinity	15-24	Home	1082
Gordonvale - Trinity	15-24	Visitor from NSW	10
Gordonvale - Trinity	15-24	Visitor from NT	4
Gordonvale - Trinity	15-24	Visitor from QLD	65
Gordonvale - Trinity	15-24	Visitor from SA	5
Gordonvale - Trinity	25-34	Home	1181
Gordonvale - Trinity	25-34	Visitor from ACT	3
Gordonvale - Trinity	25-34	Visitor from NSW	4
Gordonvale - Trinity	25-34	Visitor from QLD	49
Gordonvale - Trinity	25-34	Visitor from SA	3
Gordonvale - Trinity	25-34	Visitor from VIC	5
Gordonvale - Trinity	35-44	Home	1260
Gordonvale - Trinity	35-44	Visitor from NT	4
Gordonvale - Trinity	35-44	Visitor from QLD	33
Gordonvale - Trinity	35-44	Visitor from TAS	5
Gordonvale - Trinity	35-44	Visitor from VIC	5
Gordonvale - Trinity	35-44	Visitor same SA2	6
Gordonvale - Trinity	45-54	Home	1224
Gordonvale - Trinity	45-54	Visitor from ACT	4
Gordonvale - Trinity	45-54	Visitor from NSW	8
Gordonvale - Trinity	45-54	Visitor from NT	6
Gordonvale - Trinity	45-54	Visitor from QLD	45
Gordonvale - Trinity	45-54	Visitor from WA	4
Gordonvale - Trinity	55-64	Home	1197
Gordonvale - Trinity	55-64	Visitor from NSW	4
Gordonvale - Trinity	55-64	Visitor from NT	4
Gordonvale - Trinity	55-64	Visitor from QLD	50
Gordonvale - Trinity	55-64	Visitor from SA	4
Gordonvale - Trinity	55-64	Visitor from VIC	10
Gordonvale - Trinity	55-64	Visitor from WA	3
Gordonvale - Trinity	55-64	Visitor same SA2	4
Gordonvale - Trinity	65-74	Home	838
Gordonvale - Trinity	65-74	Visitor from NSW	4
Gordonvale - Trinity	65-74	Visitor from QLD	30
Gordonvale - Trinity	65-74	Visitor from VIC	15
Gordonvale - Trinity	75-84	Home	398
Gordonvale - Trinity	75-84	Visitor from QLD	28
Gordonvale - Trinity	75-84	Visitor from VIC	8
Gordonvale - Trinity	85+	Home	131
Gordonvale - Trinity	85+	Visitor from NSW	3
Gordonvale - Trinity	85+	Visitor from QLD	11
Kanimbla - Mooroobool	0-14	Home	1897
Kanimbla - Mooroobool	0-14	Visitor from ACT	5
Kanimbla - Mooroobool	0-14	Visitor from QLD	56
Kanimbla - Mooroobool	15-24	Home	1126
Kanimbla - Mooroobool	15-24	Visitor from QLD	59
Kanimbla - Mooroobool	15-24	Visitor from VIC	6
Kanimbla - Mooroobool	25-34	Home	1028
Kanimbla - Mooroobool	25-34	Visitor from NSW	5
Kanimbla - Mooroobool	25-34	Visitor from QLD	38
Kanimbla - Mooroobool	25-34	Visitor from VIC	3
Kanimbla - Mooroobool	35-44	Home	1277
Kanimbla - Mooroobool	35-44	Visitor from NSW	4
Kanimbla - Mooroobool	35-44	Visitor from QLD	28
Kanimbla - Mooroobool	45-54	Home	1399
Kanimbla - Mooroobool	45-54	Visitor from NSW	4
Kanimbla - Mooroobool	45-54	Visitor from QLD	29
Kanimbla - Mooroobool	45-54	Visitor from TAS	5
Kanimbla - Mooroobool	55-64	Home	1286
Kanimbla - Mooroobool	55-64	Visitor from QLD	25
Kanimbla - Mooroobool	55-64	Visitor from VIC	5
Kanimbla - Mooroobool	65-74	Home	899
Kanimbla - Mooroobool	65-74	Visitor from QLD	22
Kanimbla - Mooroobool	75-84	Home	422
Kanimbla - Mooroobool	75-84	Visitor from QLD	11
Kanimbla - Mooroobool	75-84	Visitor from TAS	4
Kanimbla - Mooroobool	75-84	Visitor from VIC	4
Kanimbla - Mooroobool	85+	Home	195
Kanimbla - Mooroobool	85+	Visitor same SA2	5
Lamb Range	0-14	Home	3
Manoora	0-14	Home	1194
Manoora	0-14	Visitor from QLD	30
Manoora	15-24	Home	740
Manoora	15-24	Visitor from QLD	34
Manoora	15-24	Visitor same SA2	3
Manoora	25-34	Home	857
Manoora	25-34	Visitor from QLD	43
Manoora	25-34	Visitor from WA	3
Manoora	35-44	Home	766
Manoora	35-44	Visitor from QLD	28
Manoora	45-54	Home	718
Manoora	45-54	Visitor from QLD	34
Manoora	45-54	Visitor same SA2	3
Manoora	55-64	Home	693
Manoora	55-64	Visitor from QLD	27
Manoora	55-64	Visitor from VIC	3
Manoora	55-64	Visitor same SA2	7
Manoora	65-74	Home	520
Manoora	65-74	Visitor from NSW	6
Manoora	65-74	Visitor from QLD	16
Manoora	65-74	Visitor from VIC	6
Manoora	75-84	Home	274
Manoora	75-84	Visitor from NSW	3
Manoora	75-84	Visitor from QLD	8
Manoora	75-84	Visitor from SA	3
Manoora	75-84	Visitor same SA2	3
Manoora	85+	Home	87
Manoora	85+	Visitor from SA	4
Manunda	0-14	Home	810
Manunda	0-14	Visitor from NT	5
Manunda	0-14	Visitor from QLD	36
Manunda	0-14	Visitor from TAS	3
Manunda	15-24	Home	657
Manunda	15-24	Visitor from NT	3
Manunda	15-24	Visitor from QLD	28
Manunda	15-24	Visitor same SA2	4
Manunda	25-34	Home	696
Manunda	25-34	Visitor from NT	4
Manunda	25-34	Visitor from QLD	34
Manunda	25-34	Visitor from SA	3
Manunda	25-34	Visitor from WA	3
Manunda	35-44	Home	665
Manunda	35-44	Visitor from NSW	4
Manunda	35-44	Visitor from NT	4
Manunda	35-44	Visitor from QLD	31
Manunda	35-44	Visitor from TAS	7
Manunda	35-44	Visitor from VIC	4
Manunda	35-44	Visitor same SA2	6
Manunda	45-54	Home	654
Manunda	45-54	Visitor from ACT	4
Manunda	45-54	Visitor from QLD	29
Manunda	45-54	Visitor from TAS	14
Manunda	45-54	Visitor from VIC	3
Manunda	55-64	Home	601
Manunda	55-64	Visitor from NSW	8
Manunda	55-64	Visitor from QLD	35
Manunda	55-64	Visitor from VIC	7
Manunda	55-64	Visitor from WA	3
Manunda	55-64	Visitor same SA2	7
Manunda	65-74	Home	500
Manunda	65-74	Visitor from QLD	22
Manunda	65-74	Visitor from SA	3
Manunda	65-74	Visitor from VIC	16
Manunda	65-74	Visitor same SA2	4
Manunda	75-84	Home	261
Manunda	75-84	Visitor from NSW	3
Manunda	75-84	Visitor from QLD	8
Manunda	75-84	Visitor from VIC	8
Manunda	85+	Home	74
Mount Sheridan	0-14	Home	1834
Mount Sheridan	0-14	Visitor from QLD	25
Mount Sheridan	15-24	Home	974
Mount Sheridan	15-24	Visitor from QLD	44
Mount Sheridan	25-34	Home	1075
Mount Sheridan	25-34	Visitor from QLD	26
Mount Sheridan	35-44	Home	1149
Mount Sheridan	35-44	Visitor from QLD	20
Mount Sheridan	45-54	Home	1240
Mount Sheridan	45-54	Visitor from QLD	19
Mount Sheridan	45-54	Visitor same SA2	3
Mount Sheridan	55-64	Home	978
Mount Sheridan	55-64	Visitor from QLD	22
Mount Sheridan	55-64	Visitor from VIC	3
Mount Sheridan	65-74	Home	685
Mount Sheridan	65-74	Visitor from NSW	3
Mount Sheridan	65-74	Visitor from QLD	14
Mount Sheridan	65-74	Visitor from VIC	3
Mount Sheridan	75-84	Home	310
Mount Sheridan	75-84	Visitor from NSW	4
Mount Sheridan	75-84	Visitor from QLD	8
Mount Sheridan	75-84	Visitor from SA	4
Mount Sheridan	75-84	Visitor from VIC	4
Mount Sheridan	85+	Home	72
Mount Sheridan	85+	Visitor from QLD	3
Westcourt - Bungalow	0-14	Home	866
Westcourt - Bungalow	0-14	Visitor from QLD	31
Westcourt - Bungalow	15-24	Home	744
Westcourt - Bungalow	15-24	Visitor from NSW	8
Westcourt - Bungalow	15-24	Visitor from NT	5
Westcourt - Bungalow	15-24	Visitor from QLD	79
Westcourt - Bungalow	15-24	Visitor from SA	8
Westcourt - Bungalow	15-24	Visitor from VIC	5
Westcourt - Bungalow	15-24	Visitor from WA	8
Westcourt - Bungalow	25-34	Home	1076
Westcourt - Bungalow	25-34	Visitor from ACT	9
Westcourt - Bungalow	25-34	Visitor from NSW	10
Westcourt - Bungalow	25-34	Visitor from NT	11
Westcourt - Bungalow	25-34	Visitor from QLD	90
Westcourt - Bungalow	25-34	Visitor from VIC	5
Westcourt - Bungalow	25-34	Visitor from WA	5
Westcourt - Bungalow	35-44	Home	850
Westcourt - Bungalow	35-44	Visitor from NSW	5
Westcourt - Bungalow	35-44	Visitor from QLD	96
Westcourt - Bungalow	35-44	Visitor from SA	9
Westcourt - Bungalow	35-44	Visitor from WA	10
Westcourt - Bungalow	45-54	Home	818
Westcourt - Bungalow	45-54	Visitor from ACT	3
Westcourt - Bungalow	45-54	Visitor from NSW	16
Westcourt - Bungalow	45-54	Visitor from NT	10
Westcourt - Bungalow	45-54	Visitor from QLD	67
Westcourt - Bungalow	45-54	Visitor from VIC	6
Westcourt - Bungalow	45-54	Visitor from WA	6
Westcourt - Bungalow	45-54	Visitor same SA2	3
Westcourt - Bungalow	55-64	Home	721
Westcourt - Bungalow	55-64	Visitor from ACT	6
Westcourt - Bungalow	55-64	Visitor from NSW	3
Westcourt - Bungalow	55-64	Visitor from QLD	53
Westcourt - Bungalow	55-64	Visitor from VIC	5
Westcourt - Bungalow	55-64	Visitor from WA	8
Westcourt - Bungalow	65-74	Home	543
Westcourt - Bungalow	65-74	Visitor from NSW	10
Westcourt - Bungalow	65-74	Visitor from QLD	9
Westcourt - Bungalow	65-74	Visitor from VIC	9
Westcourt - Bungalow	65-74	Visitor from WA	3
Westcourt - Bungalow	75-84	Home	367
Westcourt - Bungalow	75-84	Visitor from NSW	5
Westcourt - Bungalow	75-84	Visitor from QLD	7
Westcourt - Bungalow	85+	Home	233
Westcourt - Bungalow	85+	Visitor from QLD	3
Westcourt - Bungalow	85+	Visitor same SA2	5
White Rock	0-14	Home	1061
White Rock	0-14	Visitor from QLD	14
White Rock	15-24	Home	570
White Rock	15-24	Visitor from QLD	32
White Rock	25-34	Home	599
White Rock	25-34	Visitor from QLD	21
White Rock	35-44	Home	618
White Rock	35-44	Visitor from NT	4
White Rock	35-44	Visitor from QLD	12
White Rock	35-44	Visitor from VIC	3
White Rock	45-54	Home	572
White Rock	45-54	Visitor from QLD	15
White Rock	55-64	Home	485
White Rock	55-64	Visitor from QLD	23
White Rock	55-64	Visitor from VIC	5
White Rock	65-74	Home	450
White Rock	65-74	Visitor from NSW	5
White Rock	65-74	Visitor from QLD	17
White Rock	75-84	Home	240
White Rock	75-84	Visitor from QLD	5
White Rock	75-84	Visitor from TAS	3
White Rock	85+	Home	96
White Rock	85+	Visitor from QLD	6
Whitfield - Edge Hill	0-14	Home	1436
Whitfield - Edge Hill	0-14	Visitor from QLD	25
Whitfield - Edge Hill	15-24	Home	728
Whitfield - Edge Hill	15-24	Visitor from QLD	34
Whitfield - Edge Hill	15-24	Visitor same SA2	4
Whitfield - Edge Hill	25-34	Home	903
Whitfield - Edge Hill	25-34	Visitor from NT	3
Whitfield - Edge Hill	25-34	Visitor from QLD	38
Whitfield - Edge Hill	35-44	Home	1016
Whitfield - Edge Hill	35-44	Visitor from NSW	5
Whitfield - Edge Hill	35-44	Visitor from QLD	20
Whitfield - Edge Hill	45-54	Home	1227
Whitfield - Edge Hill	45-54	Visitor from QLD	18
Whitfield - Edge Hill	45-54	Visitor from WA	6
Whitfield - Edge Hill	45-54	Visitor same SA2	5
Whitfield - Edge Hill	55-64	Home	1048
Whitfield - Edge Hill	55-64	Visitor from NSW	3
Whitfield - Edge Hill	55-64	Visitor from QLD	28
Whitfield - Edge Hill	55-64	Visitor from VIC	8
Whitfield - Edge Hill	55-64	Visitor same SA2	6
Whitfield - Edge Hill	65-74	Home	846
Whitfield - Edge Hill	65-74	Visitor from ACT	4
Whitfield - Edge Hill	65-74	Visitor from NSW	19
Whitfield - Edge Hill	65-74	Visitor from QLD	24
Whitfield - Edge Hill	65-74	Visitor from TAS	5
Whitfield - Edge Hill	65-74	Visitor from VIC	11
Whitfield - Edge Hill	75-84	Home	450
Whitfield - Edge Hill	75-84	Visitor from NSW	7
Whitfield - Edge Hill	75-84	Visitor from QLD	14
Whitfield - Edge Hill	75-84	Visitor from VIC	4
Whitfield - Edge Hill	85+	Home	216
Whitfield - Edge Hill	85+	Visitor from NSW	3
Whitfield - Edge Hill	85+	Visitor from VIC	4
Woree	0-14	Home	907
Woree	0-14	Visitor from NSW	9
Woree	0-14	Visitor from QLD	52
Woree	0-14	Visitor from VIC	4
Woree	15-24	Home	643
Woree	15-24	Visitor from NSW	6
Woree	15-24	Visitor from QLD	35
Woree	25-34	Home	650
Woree	25-34	Visitor from NSW	5
Woree	25-34	Visitor from NT	3
Woree	25-34	Visitor from QLD	44
Woree	25-34	Visitor from VIC	3
Woree	35-44	Home	628
Woree	35-44	Visitor from NSW	4
Woree	35-44	Visitor from NT	4
Woree	35-44	Visitor from QLD	35
Woree	35-44	Visitor from VIC	8
Woree	45-54	Home	637
Woree	45-54	Visitor from QLD	39
Woree	45-54	Visitor from VIC	4
Woree	55-64	Home	611
Woree	55-64	Visitor from NSW	23
Woree	55-64	Visitor from NT	4
Woree	55-64	Visitor from QLD	33
Woree	55-64	Visitor from SA	9
Woree	55-64	Visitor from VIC	35
Woree	55-64	Visitor same SA2	4
Woree	65-74	Home	542
Woree	65-74	Visitor from NSW	35
Woree	65-74	Visitor from QLD	39
Woree	65-74	Visitor from SA	3
Woree	65-74	Visitor from TAS	3
Woree	65-74	Visitor from VIC	40
Woree	65-74	Visitor from WA	3
Woree	75-84	Home	226
Woree	75-84	Visitor from NSW	7
Woree	75-84	Visitor from QLD	12
Woree	75-84	Visitor from SA	5
Woree	75-84	Visitor from VIC	11
Woree	85+	Home	52
Woree	85+	Visitor from QLD	5
Babinda	0-14	Home	764
Babinda	0-14	Visitor from QLD	26
Babinda	0-14	Visitor from VIC	4
Babinda	15-24	Home	413
Babinda	15-24	Visitor from NSW	5
Babinda	15-24	Visitor from QLD	27
Babinda	25-34	Home	365
Babinda	25-34	Visitor from NSW	4
Babinda	25-34	Visitor from QLD	29
Babinda	35-44	Home	467
Babinda	35-44	Visitor from NSW	3
Babinda	35-44	Visitor from QLD	22
Babinda	35-44	Visitor from VIC	6
Babinda	45-54	Home	588
Babinda	45-54	Visitor from NSW	4
Babinda	45-54	Visitor from QLD	23
Babinda	55-64	Home	748
Babinda	55-64	Visitor from NSW	22
Babinda	55-64	Visitor from QLD	59
Babinda	55-64	Visitor from SA	6
Babinda	55-64	Visitor from VIC	16
Babinda	55-64	Visitor from WA	6
Babinda	65-74	Home	639
Babinda	65-74	Visitor from NSW	21
Babinda	65-74	Visitor from QLD	69
Babinda	65-74	Visitor from SA	5
Babinda	65-74	Visitor from VIC	33
Babinda	65-74	Visitor from WA	4
Babinda	65-74	Visitor same SA2	3
Babinda	75-84	Home	274
Babinda	75-84	Visitor from NSW	11
Babinda	75-84	Visitor from QLD	7
Babinda	75-84	Visitor from VIC	7
Babinda	85+	Home	77
Babinda	85+	Visitor from QLD	10
Babinda	85+	Visitor same SA2	4
Innisfail	0-14	Home	1710
Innisfail	0-14	Visitor from NSW	4
Innisfail	0-14	Visitor from QLD	51
Innisfail	0-14	Visitor from VIC	13
Innisfail	0-14	Visitor same SA2	5
Innisfail	15-24	Home	909
Innisfail	15-24	Visitor from NSW	5
Innisfail	15-24	Visitor from QLD	54
Innisfail	15-24	Visitor from VIC	9
Innisfail	15-24	Visitor same SA2	8
Innisfail	25-34	Home	1149
Innisfail	25-34	Visitor from NSW	7
Innisfail	25-34	Visitor from QLD	68
Innisfail	25-34	Visitor from VIC	10
Innisfail	25-34	Visitor same SA2	5
Innisfail	35-44	Home	943
Innisfail	35-44	Visitor from QLD	38
Innisfail	35-44	Visitor from SA	6
Innisfail	35-44	Visitor from VIC	3
Innisfail	45-54	Home	998
Innisfail	45-54	Visitor from NSW	4
Innisfail	45-54	Visitor from QLD	65
Innisfail	45-54	Visitor from VIC	3
Innisfail	55-64	Home	1177
Innisfail	55-64	Visitor from ACT	6
Innisfail	55-64	Visitor from NSW	15
Innisfail	55-64	Visitor from QLD	77
Innisfail	55-64	Visitor from SA	11
Innisfail	55-64	Visitor from VIC	16
Innisfail	55-64	Visitor from WA	8
Innisfail	65-74	Home	990
Innisfail	65-74	Visitor from NSW	32
Innisfail	65-74	Visitor from QLD	81
Innisfail	65-74	Visitor from SA	3
Innisfail	65-74	Visitor from VIC	33
Innisfail	65-74	Visitor same SA2	4
Innisfail	75-84	Home	638
Innisfail	75-84	Visitor from NSW	13
Innisfail	75-84	Visitor from QLD	21
Innisfail	75-84	Visitor from SA	9
Innisfail	75-84	Visitor from WA	3
Innisfail	75-84	Visitor same SA2	4
Innisfail	85+	Home	323
Innisfail	85+	Visitor from NSW	4
Innisfail	85+	Visitor from QLD	11
Innisfail	85+	Visitor from VIC	4
Innisfail	85+	Visitor same SA2	5
Johnstone	0-14	Home	1368
Johnstone	0-14	Visitor from ACT	3
Johnstone	0-14	Visitor from NSW	9
Johnstone	0-14	Visitor from QLD	43
Johnstone	0-14	Visitor from VIC	20
Johnstone	0-14	Visitor from WA	3
Johnstone	0-14	Visitor same SA2	3
Johnstone	15-24	Home	686
Johnstone	15-24	Visitor from NSW	10
Johnstone	15-24	Visitor from QLD	32
Johnstone	25-34	Home	711
Johnstone	25-34	Visitor from ACT	3
Johnstone	25-34	Visitor from NSW	10
Johnstone	25-34	Visitor from QLD	55
Johnstone	25-34	Visitor from VIC	3
Johnstone	25-34	Visitor same SA2	9
Johnstone	35-44	Home	872
Johnstone	35-44	Visitor from NSW	5
Johnstone	35-44	Visitor from QLD	31
Johnstone	35-44	Visitor from VIC	14
Johnstone	35-44	Visitor same SA2	4
Johnstone	45-54	Home	1006
Johnstone	45-54	Visitor from NSW	11
Johnstone	45-54	Visitor from QLD	46
Johnstone	45-54	Visitor from TAS	6
Johnstone	45-54	Visitor from VIC	16
Johnstone	55-64	Home	1309
Johnstone	55-64	Visitor from NSW	24
Johnstone	55-64	Visitor from QLD	108
Johnstone	55-64	Visitor from SA	11
Johnstone	55-64	Visitor from TAS	7
Johnstone	55-64	Visitor from VIC	46
Johnstone	55-64	Visitor from WA	7
Johnstone	55-64	Visitor same SA2	4
Johnstone	65-74	Home	1051
Johnstone	65-74	Visitor from ACT	9
Johnstone	65-74	Visitor from NSW	73
Johnstone	65-74	Visitor from NT	3
Johnstone	65-74	Visitor from QLD	125
Johnstone	65-74	Visitor from SA	42
Johnstone	65-74	Visitor from TAS	8
Johnstone	65-74	Visitor from VIC	64
Johnstone	65-74	Visitor from WA	5
Johnstone	65-74	Visitor same SA2	8
Johnstone	75-84	Home	445
Johnstone	75-84	Visitor from NSW	18
Johnstone	75-84	Visitor from QLD	40
Johnstone	75-84	Visitor from SA	10
Johnstone	75-84	Visitor from VIC	21
Johnstone	75-84	Visitor same SA2	3
Johnstone	85+	Home	136
Johnstone	85+	Visitor from QLD	5
Tully	0-14	Home	1700
Tully	0-14	Visitor from NSW	14
Tully	0-14	Visitor from QLD	68
Tully	0-14	Visitor from VIC	10
Tully	0-14	Visitor from WA	9
Tully	0-14	Visitor same SA2	4
Tully	15-24	Home	908
Tully	15-24	Visitor from ACT	9
Tully	15-24	Visitor from NSW	9
Tully	15-24	Visitor from QLD	53
Tully	15-24	Visitor same SA2	3
Tully	25-34	Home	1091
Tully	25-34	Visitor from NSW	3
Tully	25-34	Visitor from NT	5
Tully	25-34	Visitor from QLD	93
Tully	25-34	Visitor from SA	3
Tully	25-34	Visitor from VIC	13
Tully	25-34	Visitor same SA2	3
Tully	35-44	Home	1053
Tully	35-44	Visitor from NSW	11
Tully	35-44	Visitor from QLD	62
Tully	35-44	Visitor from VIC	9
Tully	35-44	Visitor from WA	8
Tully	35-44	Visitor same SA2	10
Tully	45-54	Home	1334
Tully	45-54	Visitor from ACT	4
Tully	45-54	Visitor from NSW	24
Tully	45-54	Visitor from QLD	98
Tully	45-54	Visitor from TAS	7
Tully	45-54	Visitor from VIC	14
Tully	45-54	Visitor from WA	3
Tully	45-54	Visitor same SA2	5
Tully	55-64	Home	1712
Tully	55-64	Visitor from ACT	5
Tully	55-64	Visitor from NSW	63
Tully	55-64	Visitor from QLD	186
Tully	55-64	Visitor from SA	16
Tully	55-64	Visitor from TAS	22
Tully	55-64	Visitor from VIC	109
Tully	55-64	Visitor from WA	13
Tully	55-64	Visitor same SA2	14
Tully	65-74	Home	1556
Tully	65-74	Visitor from ACT	6
Tully	65-74	Visitor from NSW	152
Tully	65-74	Visitor from QLD	233
Tully	65-74	Visitor from SA	66
Tully	65-74	Visitor from TAS	16
Tully	65-74	Visitor from VIC	251
Tully	65-74	Visitor from WA	12
Tully	65-74	Visitor same SA2	12
Tully	75-84	Home	785
Tully	75-84	Visitor from ACT	7
Tully	75-84	Visitor from NSW	56
Tully	75-84	Visitor from QLD	96
Tully	75-84	Visitor from SA	22
Tully	75-84	Visitor from TAS	6
Tully	75-84	Visitor from VIC	79
Tully	75-84	Visitor from WA	3
Tully	75-84	Visitor same SA2	3
Tully	85+	Home	228
Tully	85+	Visitor from NSW	6
Tully	85+	Visitor from QLD	6
Tully	85+	Visitor from TAS	5
Tully	85+	Visitor from VIC	8
Tully	85+	Visitor same SA2	5
Wooroonooran	0-14	Visitor from ACT	4
Wooroonooran	25-34	Visitor from QLD	5
Wooroonooran	55-64	Home	4
Yarrabah	0-14	Home	732
Yarrabah	0-14	Visitor from QLD	13
Yarrabah	15-24	Home	460
Yarrabah	15-24	Visitor from QLD	7
Yarrabah	15-24	Visitor same SA2	6
Yarrabah	25-34	Home	371
Yarrabah	25-34	Visitor from QLD	13
Yarrabah	25-34	Visitor same SA2	12
Yarrabah	35-44	Home	268
Yarrabah	35-44	Visitor from QLD	4
Yarrabah	45-54	Home	241
Yarrabah	45-54	Visitor from QLD	6
Yarrabah	45-54	Visitor same SA2	12
Yarrabah	55-64	Home	202
Yarrabah	55-64	Visitor same SA2	4
Yarrabah	65-74	Home	89
Yarrabah	75-84	Home	31
Yarrabah	85+	Home	3
Daintree	0-14	Home	1184
Daintree	0-14	Visitor from NSW	19
Daintree	0-14	Visitor from QLD	48
Daintree	0-14	Visitor from TAS	3
Daintree	0-14	Visitor from VIC	23
Daintree	0-14	Visitor from WA	4
Daintree	15-24	Home	559
Daintree	15-24	Visitor from NSW	9
Daintree	15-24	Visitor from QLD	44
Daintree	15-24	Visitor from SA	6
Daintree	15-24	Visitor from VIC	6
Daintree	15-24	Visitor same SA2	4
Daintree	25-34	Home	523
Daintree	25-34	Visitor from NSW	12
Daintree	25-34	Visitor from NT	8
Daintree	25-34	Visitor from QLD	66
Daintree	25-34	Visitor from TAS	4
Daintree	25-34	Visitor from VIC	12
Daintree	35-44	Home	715
Daintree	35-44	Visitor from NSW	17
Daintree	35-44	Visitor from QLD	39
Daintree	35-44	Visitor from SA	3
Daintree	35-44	Visitor from TAS	6
Daintree	35-44	Visitor from VIC	16
Daintree	35-44	Visitor same SA2	6
Daintree	45-54	Home	943
Daintree	45-54	Visitor from NSW	11
Daintree	45-54	Visitor from QLD	60
Daintree	45-54	Visitor from TAS	3
Daintree	45-54	Visitor from VIC	15
Daintree	45-54	Visitor same SA2	7
Daintree	55-64	Home	1053
Daintree	55-64	Visitor from NSW	42
Daintree	55-64	Visitor from QLD	106
Daintree	55-64	Visitor from SA	12
Daintree	55-64	Visitor from TAS	6
Daintree	55-64	Visitor from VIC	27
Daintree	55-64	Visitor from WA	10
Daintree	55-64	Visitor same SA2	5
Daintree	65-74	Home	830
Daintree	65-74	Visitor from NSW	60
Daintree	65-74	Visitor from QLD	95
Daintree	65-74	Visitor from SA	20
Daintree	65-74	Visitor from TAS	5
Daintree	65-74	Visitor from VIC	50
Daintree	65-74	Visitor from WA	15
Daintree	65-74	Visitor same SA2	4
Daintree	75-84	Home	390
Daintree	75-84	Visitor from NSW	24
Daintree	75-84	Visitor from QLD	39
Daintree	75-84	Visitor from SA	8
Daintree	75-84	Visitor from VIC	22
Daintree	85+	Home	106
Daintree	85+	Visitor from QLD	3
Daintree	85+	Visitor from VIC	3
Port Douglas	0-14	Home	607
Port Douglas	0-14	Visitor from ACT	15
Port Douglas	0-14	Visitor from NSW	30
Port Douglas	0-14	Visitor from NT	6
Port Douglas	0-14	Visitor from OT	3
Port Douglas	0-14	Visitor from QLD	55
Port Douglas	0-14	Visitor from SA	3
Port Douglas	0-14	Visitor from TAS	13
Port Douglas	0-14	Visitor from VIC	45
Port Douglas	15-24	Home	423
Port Douglas	15-24	Visitor from ACT	3
Port Douglas	15-24	Visitor from NSW	21
Port Douglas	15-24	Visitor from QLD	45
Port Douglas	15-24	Visitor from SA	3
Port Douglas	15-24	Visitor from VIC	17
Port Douglas	15-24	Visitor from WA	3
Port Douglas	25-34	Home	908
Port Douglas	25-34	Visitor from ACT	30
Port Douglas	25-34	Visitor from NSW	33
Port Douglas	25-34	Visitor from NT	12
Port Douglas	25-34	Visitor from QLD	185
Port Douglas	25-34	Visitor from TAS	14
