SA2_NAME16	Age	Sex	persons
North Ryde - East Ryde	5-14	F	883
North Ryde - East Ryde	5-14	M	945
North Ryde - East Ryde	15-19	F	399
North Ryde - East Ryde	15-19	M	392
North Ryde - East Ryde	20-24	F	473
North Ryde - East Ryde	20-24	M	479
North Ryde - East Ryde	25-34	F	1241
North Ryde - East Ryde	25-34	M	1240
North Ryde - East Ryde	35-44	F	1237
North Ryde - East Ryde	35-44	M	1238
North Ryde - East Ryde	45-54	F	995
North Ryde - East Ryde	45-54	M	994
North Ryde - East Ryde	55-64	F	956
North Ryde - East Ryde	55-64	M	906
North Ryde - East Ryde	65-74	F	631
North Ryde - East Ryde	65-74	M	601
North Ryde - East Ryde	75-84	F	406
North Ryde - East Ryde	75-84	M	314
North Ryde - East Ryde	85+	F	236
North Ryde - East Ryde	85+	M	154
West Ryde - Meadowbank	0-4	F	609
West Ryde - Meadowbank	0-4	M	609
West Ryde - Meadowbank	5-14	F	907
West Ryde - Meadowbank	5-14	M	1047
West Ryde - Meadowbank	15-19	F	363
West Ryde - Meadowbank	15-19	M	416
West Ryde - Meadowbank	20-24	F	591
West Ryde - Meadowbank	20-24	M	629
West Ryde - Meadowbank	25-34	F	2150
West Ryde - Meadowbank	25-34	M	2062
West Ryde - Meadowbank	35-44	F	1841
West Ryde - Meadowbank	35-44	M	1862
West Ryde - Meadowbank	45-54	F	1187
West Ryde - Meadowbank	45-54	M	1089
West Ryde - Meadowbank	55-64	F	1109
West Ryde - Meadowbank	55-64	M	990
West Ryde - Meadowbank	65-74	F	803
West Ryde - Meadowbank	65-74	M	740
West Ryde - Meadowbank	75-84	F	446
West Ryde - Meadowbank	75-84	M	343
West Ryde - Meadowbank	85+	F	176
West Ryde - Meadowbank	85+	M	136
Putney	0-4	F	98
Putney	0-4	M	76
Putney	5-14	F	269
Putney	5-14	M	262
Putney	15-19	F	144
Putney	15-19	M	150
Putney	20-24	F	130
Putney	20-24	M	141
Putney	25-34	F	189
Putney	25-34	M	196
Putney	35-44	F	241
Putney	35-44	M	230
Putney	45-54	F	337
Putney	45-54	M	272
Putney	55-64	F	343
Putney	55-64	M	305
Putney	65-74	F	225
Putney	65-74	M	252
Putney	75-84	F	100
Putney	75-84	M	93
Putney	85+	F	67
Putney	85+	M	42
Denistone	0-4	F	162
Denistone	0-4	M	163
Denistone	5-14	F	458
Denistone	5-14	M	507
Denistone	15-19	F	185
Denistone	15-19	M	240
Denistone	20-24	F	180
Denistone	20-24	M	215
Denistone	25-34	F	318
Denistone	25-34	M	318
Denistone	35-44	F	506
Denistone	35-44	M	451
Denistone	45-54	F	485
Denistone	45-54	M	461
Denistone	55-64	F	519
Denistone	55-64	M	494
Denistone	65-74	F	418
Denistone	65-74	M	399
Denistone	75-84	F	183
Denistone	75-84	M	151
Denistone	85+	F	102
Denistone	85+	M	60
Eastwood	0-4	F	450
Eastwood	0-4	M	486
Eastwood	5-14	F	983
Eastwood	5-14	M	1080
Eastwood	15-19	F	390
Eastwood	15-19	M	465
Eastwood	20-24	F	596
Eastwood	20-24	M	643
Eastwood	25-34	F	1484
Eastwood	25-34	M	1508
Eastwood	35-44	F	1491
Eastwood	35-44	M	1456
Eastwood	45-54	F	1194
Eastwood	45-54	M	1039
Eastwood	55-64	F	1262
Eastwood	55-64	M	1147
Eastwood	65-74	F	1027
Eastwood	65-74	M	899
Eastwood	75-84	F	515
Eastwood	75-84	M	441
Eastwood	85+	F	235
Eastwood	85+	M	187
Ryde - North	0-4	F	553
Ryde - North	0-4	M	555
Ryde - North	5-14	F	1142
Ryde - North	5-14	M	1214
Ryde - North	15-19	F	494
Ryde - North	15-19	M	524
Ryde - North	20-24	F	613
Ryde - North	20-24	M	636
Ryde - North	25-34	F	1488
Ryde - North	25-34	M	1424
Ryde - North	35-44	F	1688
Ryde - North	35-44	M	1575
Ryde - North	45-54	F	1399
Ryde - North	45-54	M	1287
Ryde - North	55-64	F	1255
Ryde - North	55-64	M	1159
Ryde - North	65-74	F	924
Ryde - North	65-74	M	801
Ryde - North	75-84	F	583
Ryde - North	75-84	M	466
Ryde - North	85+	F	289
Ryde - North	85+	M	208
Ryde - South	0-4	F	438
Ryde - South	0-4	M	473
Ryde - South	5-14	F	535
Ryde - South	5-14	M	589
Ryde - South	15-19	F	165
Ryde - South	15-19	M	173
Ryde - South	20-24	F	334
Ryde - South	20-24	M	283
Ryde - South	25-34	F	1756
Ryde - South	25-34	M	1613
Ryde - South	35-44	F	1209
Ryde - South	35-44	M	1221
Ryde - South	45-54	F	537
Ryde - South	45-54	M	495
Ryde - South	55-64	F	497
Ryde - South	55-64	M	382
Ryde - South	65-74	F	351
Ryde - South	65-74	M	292
Ryde - South	75-84	F	210
Ryde - South	75-84	M	173
Ryde - South	85+	F	162
Ryde - South	85+	M	94
Ashcroft - Busby - Miller	0-4	F	660
Ashcroft - Busby - Miller	0-4	M	655
Ashcroft - Busby - Miller	5-14	F	1430
Ashcroft - Busby - Miller	5-14	M	1589
Ashcroft - Busby - Miller	15-19	F	706
Ashcroft - Busby - Miller	15-19	M	726
Ashcroft - Busby - Miller	20-24	F	611
Ashcroft - Busby - Miller	20-24	M	685
Ashcroft - Busby - Miller	25-34	F	1197
Ashcroft - Busby - Miller	25-34	M	1074
Ashcroft - Busby - Miller	35-44	F	1167
Ashcroft - Busby - Miller	35-44	M	1043
Ashcroft - Busby - Miller	45-54	F	1021
Ashcroft - Busby - Miller	45-54	M	1008
Ashcroft - Busby - Miller	55-64	F	1085
Ashcroft - Busby - Miller	55-64	M	1116
Ashcroft - Busby - Miller	65-74	F	649
Ashcroft - Busby - Miller	65-74	M	603
Ashcroft - Busby - Miller	75-84	F	407
Ashcroft - Busby - Miller	75-84	M	294
Ashcroft - Busby - Miller	85+	F	150
Ashcroft - Busby - Miller	85+	M	84
Austral - Greendale	0-4	F	463
Austral - Greendale	0-4	M	547
Austral - Greendale	5-14	F	813
Austral - Greendale	5-14	M	909
Austral - Greendale	15-19	F	380
Austral - Greendale	15-19	M	404
Austral - Greendale	20-24	F	410
Austral - Greendale	20-24	M	400
Austral - Greendale	25-34	F	1099
Austral - Greendale	25-34	M	984
Austral - Greendale	35-44	F	861
Austral - Greendale	35-44	M	955
Austral - Greendale	45-54	F	714
Austral - Greendale	45-54	M	731
Austral - Greendale	55-64	F	555
Austral - Greendale	55-64	M	616
Austral - Greendale	65-74	F	495
Austral - Greendale	65-74	M	489
Austral - Greendale	75-84	F	213
Austral - Greendale	75-84	M	275
Austral - Greendale	85+	F	75
Austral - Greendale	85+	M	152
Badgerys Creek	25-34	F	3
Badgerys Creek	25-34	M	6
Badgerys Creek	45-54	M	4
Badgerys Creek	75-84	M	3
Cecil Hills	0-4	F	139
Cecil Hills	0-4	M	143
Cecil Hills	5-14	F	452
Cecil Hills	5-14	M	491
Cecil Hills	15-19	F	288
Cecil Hills	15-19	M	342
Cecil Hills	20-24	F	276
Cecil Hills	20-24	M	321
Cecil Hills	25-34	F	370
Cecil Hills	25-34	M	400
Cecil Hills	35-44	F	386
Cecil Hills	35-44	M	348
Cecil Hills	45-54	F	587
Cecil Hills	45-54	M	501
Cecil Hills	55-64	F	510
Cecil Hills	55-64	M	500
Cecil Hills	65-74	F	286
Cecil Hills	65-74	M	309
Cecil Hills	75-84	F	103
Cecil Hills	75-84	M	99
Cecil Hills	85+	F	41
Cecil Hills	85+	M	23
Green Valley	0-4	F	370
Green Valley	0-4	M	402
Green Valley	5-14	F	828
Green Valley	5-14	M	922
Green Valley	15-19	F	468
Green Valley	15-19	M	501
Green Valley	20-24	F	499
Green Valley	20-24	M	544
Green Valley	25-34	F	854
Green Valley	25-34	M	780
Green Valley	35-44	F	821
Green Valley	35-44	M	735
Green Valley	45-54	F	914
Green Valley	45-54	M	810
Green Valley	55-64	F	936
Green Valley	55-64	M	888
Green Valley	65-74	F	556
Green Valley	65-74	M	546
Green Valley	75-84	F	236
Green Valley	75-84	M	214
Green Valley	85+	F	72
Green Valley	85+	M	45
Hinchinbrook	0-4	F	403
Hinchinbrook	0-4	M	435
Hinchinbrook	5-14	F	996
Hinchinbrook	5-14	M	1021
Hinchinbrook	15-19	F	486
Hinchinbrook	15-19	M	529
Hinchinbrook	20-24	F	499
Hinchinbrook	20-24	M	495
Hinchinbrook	25-34	F	857
Hinchinbrook	25-34	M	790
Hinchinbrook	35-44	F	952
Hinchinbrook	35-44	M	846
Hinchinbrook	45-54	F	910
Hinchinbrook	45-54	M	831
Hinchinbrook	55-64	F	836
Hinchinbrook	55-64	M	815
Hinchinbrook	65-74	F	478
Hinchinbrook	65-74	M	440
Hinchinbrook	75-84	F	166
Hinchinbrook	75-84	M	164
Hinchinbrook	85+	F	56
Hinchinbrook	85+	M	30
Hoxton Park - Carnes Hill - Horningsea Park	0-4	F	414
Hoxton Park - Carnes Hill - Horningsea Park	0-4	M	476
Hoxton Park - Carnes Hill - Horningsea Park	5-14	F	1125
Hoxton Park - Carnes Hill - Horningsea Park	5-14	M	1180
Hoxton Park - Carnes Hill - Horningsea Park	15-19	F	518
Hoxton Park - Carnes Hill - Horningsea Park	15-19	M	582
Hoxton Park - Carnes Hill - Horningsea Park	20-24	F	442
Hoxton Park - Carnes Hill - Horningsea Park	20-24	M	469
Hoxton Park - Carnes Hill - Horningsea Park	25-34	F	897
Hoxton Park - Carnes Hill - Horningsea Park	25-34	M	785
Hoxton Park - Carnes Hill - Horningsea Park	35-44	F	1104
Hoxton Park - Carnes Hill - Horningsea Park	35-44	M	963
Hoxton Park - Carnes Hill - Horningsea Park	45-54	F	933
Hoxton Park - Carnes Hill - Horningsea Park	45-54	M	894
Hoxton Park - Carnes Hill - Horningsea Park	55-64	F	697
Hoxton Park - Carnes Hill - Horningsea Park	55-64	M	685
Hoxton Park - Carnes Hill - Horningsea Park	65-74	F	378
Hoxton Park - Carnes Hill - Horningsea Park	65-74	M	365
Hoxton Park - Carnes Hill - Horningsea Park	75-84	F	147
Hoxton Park - Carnes Hill - Horningsea Park	75-84	M	149
Hoxton Park - Carnes Hill - Horningsea Park	85+	F	42
Hoxton Park - Carnes Hill - Horningsea Park	85+	M	31
West Hoxton - Middleton Grange	0-4	F	627
West Hoxton - Middleton Grange	0-4	M	663
West Hoxton - Middleton Grange	5-14	F	1492
West Hoxton - Middleton Grange	5-14	M	1564
West Hoxton - Middleton Grange	15-19	F	678
West Hoxton - Middleton Grange	15-19	M	713
West Hoxton - Middleton Grange	20-24	F	565
West Hoxton - Middleton Grange	20-24	M	630
West Hoxton - Middleton Grange	25-34	F	1125
West Hoxton - Middleton Grange	25-34	M	1022
West Hoxton - Middleton Grange	35-44	F	1478
West Hoxton - Middleton Grange	35-44	M	1356
West Hoxton - Middleton Grange	45-54	F	1256
West Hoxton - Middleton Grange	45-54	M	1144
West Hoxton - Middleton Grange	55-64	F	770
West Hoxton - Middleton Grange	55-64	M	815
West Hoxton - Middleton Grange	65-74	F	436
West Hoxton - Middleton Grange	65-74	M	421
West Hoxton - Middleton Grange	75-84	F	163
West Hoxton - Middleton Grange	75-84	M	171
West Hoxton - Middleton Grange	85+	F	64
West Hoxton - Middleton Grange	85+	M	40
Cobbitty - Bringelly	0-4	F	200
Cobbitty - Bringelly	0-4	M	189
Cobbitty - Bringelly	5-14	F	328
Cobbitty - Bringelly	5-14	M	310
Cobbitty - Bringelly	15-19	F	133
Cobbitty - Bringelly	15-19	M	143
Cobbitty - Bringelly	20-24	F	147
Cobbitty - Bringelly	20-24	M	126
Cobbitty - Bringelly	25-34	F	387
Cobbitty - Bringelly	25-34	M	361
Cobbitty - Bringelly	35-44	F	308
Cobbitty - Bringelly	35-44	M	320
Cobbitty - Bringelly	45-54	F	283
Cobbitty - Bringelly	45-54	M	265
Cobbitty - Bringelly	55-64	F	274
Cobbitty - Bringelly	55-64	M	232
Cobbitty - Bringelly	65-74	F	232
Cobbitty - Bringelly	65-74	M	218
Cobbitty - Bringelly	75-84	F	127
Cobbitty - Bringelly	75-84	M	126
Cobbitty - Bringelly	85+	F	22
Cobbitty - Bringelly	85+	M	32
Gledswood Hills - Gregory Hills	0-4	F	864
Gledswood Hills - Gregory Hills	0-4	M	994
Gledswood Hills - Gregory Hills	5-14	F	1097
Gledswood Hills - Gregory Hills	5-14	M	1142
Gledswood Hills - Gregory Hills	15-19	F	341
Gledswood Hills - Gregory Hills	15-19	M	344
Gledswood Hills - Gregory Hills	20-24	F	371
Gledswood Hills - Gregory Hills	20-24	M	350
Gledswood Hills - Gregory Hills	25-34	F	1783
Gledswood Hills - Gregory Hills	25-34	M	1470
Gledswood Hills - Gregory Hills	35-44	F	1322
Gledswood Hills - Gregory Hills	35-44	M	1377
Gledswood Hills - Gregory Hills	45-54	F	614
Gledswood Hills - Gregory Hills	45-54	M	692
Gledswood Hills - Gregory Hills	55-64	F	485
Gledswood Hills - Gregory Hills	55-64	M	413
Gledswood Hills - Gregory Hills	65-74	F	264
Gledswood Hills - Gregory Hills	65-74	M	221
Gledswood Hills - Gregory Hills	75-84	F	67
Gledswood Hills - Gregory Hills	75-84	M	67
Gledswood Hills - Gregory Hills	85+	F	20
Gledswood Hills - Gregory Hills	85+	M	14
Leppington - Catherine Field	0-4	F	630
Leppington - Catherine Field	0-4	M	643
Leppington - Catherine Field	5-14	F	872
Leppington - Catherine Field	5-14	M	908
Leppington - Catherine Field	15-19	F	317
Leppington - Catherine Field	15-19	M	324
Leppington - Catherine Field	20-24	F	361
Leppington - Catherine Field	20-24	M	350
Leppington - Catherine Field	25-34	F	1266
Leppington - Catherine Field	25-34	M	1110
Leppington - Catherine Field	35-44	F	962
Leppington - Catherine Field	35-44	M	1049
Leppington - Catherine Field	45-54	F	600
Leppington - Catherine Field	45-54	M	646
Leppington - Catherine Field	55-64	F	530
Leppington - Catherine Field	55-64	M	510
Leppington - Catherine Field	65-74	F	470
Leppington - Catherine Field	65-74	M	407
Leppington - Catherine Field	75-84	F	240
Leppington - Catherine Field	75-84	M	252
Leppington - Catherine Field	85+	F	54
Leppington - Catherine Field	85+	M	55
Oran Park	0-4	F	1026
Oran Park	0-4	M	1174
Oran Park	5-14	F	1470
Oran Park	5-14	M	1611
Oran Park	15-19	F	492
Oran Park	15-19	M	446
Oran Park	20-24	F	542
Oran Park	20-24	M	454
Oran Park	25-34	F	1986
Oran Park	25-34	M	1635
Oran Park	35-44	F	1645
Oran Park	35-44	M	1714
Oran Park	45-54	F	749
Oran Park	45-54	M	818
Oran Park	55-64	F	501
Oran Park	55-64	M	445
Oran Park	65-74	F	338
Oran Park	65-74	M	288
Oran Park	75-84	F	114
Oran Park	75-84	M	112
Oran Park	85+	F	44
Oran Park	85+	M	23
Bonnyrigg Heights - Bonnyrigg	0-4	F	441
Bonnyrigg Heights - Bonnyrigg	0-4	M	431
Bonnyrigg Heights - Bonnyrigg	5-14	F	1081
Bonnyrigg Heights - Bonnyrigg	5-14	M	1191
Bonnyrigg Heights - Bonnyrigg	15-19	F	609
Bonnyrigg Heights - Bonnyrigg	15-19	M	681
Bonnyrigg Heights - Bonnyrigg	20-24	F	591
Bonnyrigg Heights - Bonnyrigg	20-24	M	632
Bonnyrigg Heights - Bonnyrigg	25-34	F	1103
Bonnyrigg Heights - Bonnyrigg	25-34	M	1173
Bonnyrigg Heights - Bonnyrigg	35-44	F	1091
Bonnyrigg Heights - Bonnyrigg	35-44	M	937
Bonnyrigg Heights - Bonnyrigg	45-54	F	1180
Bonnyrigg Heights - Bonnyrigg	45-54	M	1013
Bonnyrigg Heights - Bonnyrigg	55-64	F	1289
Bonnyrigg Heights - Bonnyrigg	55-64	M	1098
Bonnyrigg Heights - Bonnyrigg	65-74	F	893
Bonnyrigg Heights - Bonnyrigg	65-74	M	809
Bonnyrigg Heights - Bonnyrigg	75-84	F	331
Bonnyrigg Heights - Bonnyrigg	75-84	M	310
Bonnyrigg Heights - Bonnyrigg	85+	F	174
Bonnyrigg Heights - Bonnyrigg	85+	M	92
Bossley Park - Abbotsbury	0-4	F	443
Bossley Park - Abbotsbury	0-4	M	484
Bossley Park - Abbotsbury	5-14	F	1183
Bossley Park - Abbotsbury	5-14	M	1279
Bossley Park - Abbotsbury	15-19	F	697
Bossley Park - Abbotsbury	15-19	M	700
Bossley Park - Abbotsbury	20-24	F	663
Bossley Park - Abbotsbury	20-24	M	681
Bossley Park - Abbotsbury	25-34	F	1109
Bossley Park - Abbotsbury	25-34	M	1191
Bossley Park - Abbotsbury	35-44	F	1129
Bossley Park - Abbotsbury	35-44	M	1061
Bossley Park - Abbotsbury	45-54	F	1294
Bossley Park - Abbotsbury	45-54	M	1228
Bossley Park - Abbotsbury	55-64	F	1517
Bossley Park - Abbotsbury	55-64	M	1341
Bossley Park - Abbotsbury	65-74	F	1125
Bossley Park - Abbotsbury	65-74	M	1090
Bossley Park - Abbotsbury	75-84	F	549
Bossley Park - Abbotsbury	75-84	M	495
Bossley Park - Abbotsbury	85+	F	240
Bossley Park - Abbotsbury	85+	M	194
Cabramatta - Lansvale	0-4	F	532
Cabramatta - Lansvale	0-4	M	537
Cabramatta - Lansvale	5-14	F	1218
Cabramatta - Lansvale	5-14	M	1409
Cabramatta - Lansvale	15-19	F	779
Cabramatta - Lansvale	15-19	M	786
Cabramatta - Lansvale	20-24	F	903
Cabramatta - Lansvale	20-24	M	954
Cabramatta - Lansvale	25-34	F	1615
Cabramatta - Lansvale	25-34	M	1643
Cabramatta - Lansvale	35-44	F	1596
Cabramatta - Lansvale	35-44	M	1262
Cabramatta - Lansvale	45-54	F	1818
Cabramatta - Lansvale	45-54	M	1643
Cabramatta - Lansvale	55-64	F	1605
Cabramatta - Lansvale	55-64	M	1801
Cabramatta - Lansvale	65-74	F	1147
Cabramatta - Lansvale	65-74	M	1159
Cabramatta - Lansvale	75-84	F	587
Cabramatta - Lansvale	75-84	M	477
Cabramatta - Lansvale	85+	F	368
Cabramatta - Lansvale	85+	M	255
Cabramatta West - Mount Pritchard	0-4	F	462
Cabramatta West - Mount Pritchard	0-4	M	557
Cabramatta West - Mount Pritchard	5-14	F	1167
Cabramatta West - Mount Pritchard	5-14	M	1325
Cabramatta West - Mount Pritchard	15-19	F	663
Cabramatta West - Mount Pritchard	15-19	M	707
Cabramatta West - Mount Pritchard	20-24	F	630
Cabramatta West - Mount Pritchard	20-24	M	689
Cabramatta West - Mount Pritchard	25-34	F	1163
Cabramatta West - Mount Pritchard	25-34	M	1233
Cabramatta West - Mount Pritchard	35-44	F	1235
Cabramatta West - Mount Pritchard	35-44	M	997
Cabramatta West - Mount Pritchard	45-54	F	1304
Cabramatta West - Mount Pritchard	45-54	M	1157
Cabramatta West - Mount Pritchard	55-64	F	1143
Cabramatta West - Mount Pritchard	55-64	M	1214
Cabramatta West - Mount Pritchard	65-74	F	765
Cabramatta West - Mount Pritchard	65-74	M	708
Cabramatta West - Mount Pritchard	75-84	F	429
Cabramatta West - Mount Pritchard	75-84	M	357
Cabramatta West - Mount Pritchard	85+	F	208
Cabramatta West - Mount Pritchard	85+	M	135
Canley Vale - Canley Heights	0-4	F	524
Canley Vale - Canley Heights	0-4	M	561
Canley Vale - Canley Heights	5-14	F	1342
Canley Vale - Canley Heights	5-14	M	1443
Canley Vale - Canley Heights	15-19	F	760
Canley Vale - Canley Heights	15-19	M	816
Canley Vale - Canley Heights	20-24	F	828
Canley Vale - Canley Heights	20-24	M	882
Canley Vale - Canley Heights	25-34	F	1505
Canley Vale - Canley Heights	25-34	M	1530
Canley Vale - Canley Heights	35-44	F	1514
Canley Vale - Canley Heights	35-44	M	1236
Canley Vale - Canley Heights	45-54	F	1568
Canley Vale - Canley Heights	45-54	M	1451
Canley Vale - Canley Heights	55-64	F	1501
Canley Vale - Canley Heights	55-64	M	1567
Canley Vale - Canley Heights	65-74	F	955
Canley Vale - Canley Heights	65-74	M	881
Canley Vale - Canley Heights	75-84	F	506
Canley Vale - Canley Heights	75-84	M	420
Canley Vale - Canley Heights	85+	F	293
Canley Vale - Canley Heights	85+	M	162
Edensor Park	0-4	F	275
Edensor Park	0-4	M	270
Edensor Park	5-14	F	602
Edensor Park	5-14	M	627
Edensor Park	15-19	F	368
Edensor Park	15-19	M	335
Edensor Park	20-24	F	426
Edensor Park	20-24	M	330
Edensor Park	25-34	F	662
Edensor Park	25-34	M	698
Edensor Park	35-44	F	591
Edensor Park	35-44	M	553
Edensor Park	45-54	F	694
Edensor Park	45-54	M	591
Edensor Park	55-64	F	827
Edensor Park	55-64	M	706
Edensor Park	65-74	F	564
Edensor Park	65-74	M	550
Edensor Park	75-84	F	208
Edensor Park	75-84	M	224
Edensor Park	85+	F	101
Edensor Park	85+	M	61
Fairfield	0-4	F	459
Fairfield	0-4	M	473
Fairfield	5-14	F	1072
Fairfield	5-14	M	1077
Fairfield	15-19	F	509
Fairfield	15-19	M	637
Fairfield	20-24	F	578
Fairfield	20-24	M	582
Fairfield	25-34	F	1188
Fairfield	25-34	M	1206
Fairfield	35-44	F	1187
Fairfield	35-44	M	1175
Fairfield	45-54	F	1296
Fairfield	45-54	M	1182
Fairfield	55-64	F	1287
Fairfield	55-64	M	1253
Fairfield	65-74	F	955
Fairfield	65-74	M	854
Fairfield	75-84	F	485
Fairfield	75-84	M	431
Fairfield	85+	F	231
Fairfield	85+	M	129
Fairfield - West	0-4	F	615
Fairfield - West	0-4	M	604
Fairfield - West	5-14	F	1486
Fairfield - West	5-14	M	1554
Fairfield - West	15-19	F	769
Fairfield - West	15-19	M	805
Fairfield - West	20-24	F	712
Fairfield - West	20-24	M	780
Fairfield - West	25-34	F	1345
Fairfield - West	25-34	M	1314
Fairfield - West	35-44	F	1425
Fairfield - West	35-44	M	1247
Fairfield - West	45-54	F	1421
Fairfield - West	45-54	M	1299
Fairfield - West	55-64	F	1321
Fairfield - West	55-64	M	1284
Fairfield - West	65-74	F	976
Fairfield - West	65-74	M	842
Fairfield - West	75-84	F	573
Fairfield - West	75-84	M	542
Fairfield - West	85+	F	204
Fairfield - West	85+	M	134
Greenfield Park - Prairiewood	0-4	F	211
Greenfield Park - Prairiewood	0-4	M	230
Greenfield Park - Prairiewood	5-14	F	504
Greenfield Park - Prairiewood	5-14	M	599
Greenfield Park - Prairiewood	15-19	F	312
Greenfield Park - Prairiewood	15-19	M	322
Greenfield Park - Prairiewood	20-24	F	286
Greenfield Park - Prairiewood	20-24	M	324
Greenfield Park - Prairiewood	25-34	F	512
Greenfield Park - Prairiewood	25-34	M	541
Greenfield Park - Prairiewood	35-44	F	537
Greenfield Park - Prairiewood	35-44	M	502
Greenfield Park - Prairiewood	45-54	F	576
Greenfield Park - Prairiewood	45-54	M	517
Greenfield Park - Prairiewood	55-64	F	613
Greenfield Park - Prairiewood	55-64	M	589
Greenfield Park - Prairiewood	65-74	F	535
Greenfield Park - Prairiewood	65-74	M	450
Greenfield Park - Prairiewood	75-84	F	281
Greenfield Park - Prairiewood	75-84	M	255
Greenfield Park - Prairiewood	85+	F	79
Greenfield Park - Prairiewood	85+	M	67
Horsley Park - Kemps Creek	0-4	F	101
Horsley Park - Kemps Creek	0-4	M	91
Horsley Park - Kemps Creek	5-14	F	250
Horsley Park - Kemps Creek	5-14	M	261
Horsley Park - Kemps Creek	15-19	F	152
Horsley Park - Kemps Creek	15-19	M	166
Horsley Park - Kemps Creek	20-24	F	140
Horsley Park - Kemps Creek	20-24	M	186
Horsley Park - Kemps Creek	25-34	F	197
Horsley Park - Kemps Creek	25-34	M	241
Horsley Park - Kemps Creek	35-44	F	215
Horsley Park - Kemps Creek	35-44	M	197
Horsley Park - Kemps Creek	45-54	F	305
Horsley Park - Kemps Creek	45-54	M	327
Horsley Park - Kemps Creek	55-64	F	280
Horsley Park - Kemps Creek	55-64	M	318
Horsley Park - Kemps Creek	65-74	F	233
Horsley Park - Kemps Creek	65-74	M	251
Horsley Park - Kemps Creek	75-84	F	157
Horsley Park - Kemps Creek	75-84	M	146
Horsley Park - Kemps Creek	85+	F	87
Horsley Park - Kemps Creek	85+	M	51
Smithfield - Wetherill Park	0-4	F	600
Smithfield - Wetherill Park	0-4	M	551
Smithfield - Wetherill Park	5-14	F	1299
Smithfield - Wetherill Park	5-14	M	1300
Smithfield - Wetherill Park	15-19	F	584
Smithfield - Wetherill Park	15-19	M	673
Smithfield - Wetherill Park	20-24	F	580
Smithfield - Wetherill Park	20-24	M	650
Smithfield - Wetherill Park	25-34	F	1294
Smithfield - Wetherill Park	25-34	M	1272
Smithfield - Wetherill Park	35-44	F	1165
Smithfield - Wetherill Park	35-44	M	1131
Smithfield - Wetherill Park	45-54	F	1200
Smithfield - Wetherill Park	45-54	M	1185
Smithfield - Wetherill Park	55-64	F	1223
Smithfield - Wetherill Park	55-64	M	1178
Smithfield - Wetherill Park	65-74	F	1079
Smithfield - Wetherill Park	65-74	M	931
Smithfield - Wetherill Park	75-84	F	614
Smithfield - Wetherill Park	75-84	M	505
Smithfield - Wetherill Park	85+	F	281
Smithfield - Wetherill Park	85+	M	207
St Johns Park - Wakeley	0-4	F	244
St Johns Park - Wakeley	0-4	M	262
St Johns Park - Wakeley	5-14	F	631
St Johns Park - Wakeley	5-14	M	701
St Johns Park - Wakeley	15-19	F	338
St Johns Park - Wakeley	15-19	M	375
St Johns Park - Wakeley	20-24	F	344
St Johns Park - Wakeley	20-24	M	371
St Johns Park - Wakeley	25-34	F	690
St Johns Park - Wakeley	25-34	M	667
St Johns Park - Wakeley	35-44	F	671
St Johns Park - Wakeley	35-44	M	628
St Johns Park - Wakeley	45-54	F	717
St Johns Park - Wakeley	45-54	M	636
St Johns Park - Wakeley	55-64	F	804
St Johns Park - Wakeley	55-64	M	694
St Johns Park - Wakeley	65-74	F	780
St Johns Park - Wakeley	65-74	M	667
St Johns Park - Wakeley	75-84	F	349
St Johns Park - Wakeley	75-84	M	344
St Johns Park - Wakeley	85+	F	184
St Johns Park - Wakeley	85+	M	102
Wetherill Park Industrial	0-4	M	3
Wetherill Park Industrial	25-34	M	4
Wetherill Park Industrial	35-44	F	3
Wetherill Park Industrial	35-44	M	3
Wetherill Park Industrial	45-54	M	3
Wetherill Park Industrial	55-64	F	3
Wetherill Park Industrial	55-64	M	11
Wetherill Park Industrial	65-74	F	3
Wetherill Park Industrial	75-84	F	5
Casula	0-4	F	556
Casula	0-4	M	584
Casula	5-14	F	1172
Casula	5-14	M	1179
Casula	15-19	F	571
Casula	15-19	M	590
Casula	20-24	F	563
Casula	20-24	M	597
Casula	25-34	F	1138
Casula	25-34	M	1078
Casula	35-44	F	1096
Casula	35-44	M	1035
Casula	45-54	F	1141
Casula	45-54	M	1010
Casula	55-64	F	976
Casula	55-64	M	1025
Casula	65-74	F	692
Casula	65-74	M	611
Casula	75-84	F	369
Casula	75-84	M	304
Casula	85+	F	160
Casula	85+	M	122
Chipping Norton - Moorebank	0-4	F	716
Chipping Norton - Moorebank	0-4	M	790
Chipping Norton - Moorebank	5-14	F	1563
Chipping Norton - Moorebank	5-14	M	1586
Chipping Norton - Moorebank	15-19	F	644
Chipping Norton - Moorebank	15-19	M	651
Chipping Norton - Moorebank	20-24	F	547
Chipping Norton - Moorebank	20-24	M	584
Chipping Norton - Moorebank	25-34	F	1295
Chipping Norton - Moorebank	25-34	M	1234
Chipping Norton - Moorebank	35-44	F	1618
Chipping Norton - Moorebank	35-44	M	1590
Chipping Norton - Moorebank	45-54	F	1344
Chipping Norton - Moorebank	45-54	M	1295
Chipping Norton - Moorebank	55-64	F	1121
Chipping Norton - Moorebank	55-64	M	1089
Chipping Norton - Moorebank	65-74	F	977
Chipping Norton - Moorebank	65-74	M	857
Chipping Norton - Moorebank	75-84	F	491
Chipping Norton - Moorebank	75-84	M	507
Chipping Norton - Moorebank	85+	F	209
Chipping Norton - Moorebank	85+	M	118
