SA2_NAME21	CountryOfBirth	Sex	persons
Maryland - Fletcher - Minmi	ITA	M	4
Maryland - Fletcher - Minmi	JPN	F	7
Maryland - Fletcher - Minmi	KOR	F	45
Maryland - Fletcher - Minmi	KOR	M	45
Maryland - Fletcher - Minmi	LKA	F	33
Maryland - Fletcher - Minmi	LKA	M	35
Maryland - Fletcher - Minmi	MKD	F	33
Maryland - Fletcher - Minmi	MKD	M	33
Maryland - Fletcher - Minmi	MLT	F	3
Maryland - Fletcher - Minmi	MLT	M	5
Maryland - Fletcher - Minmi	MUS	F	5
Maryland - Fletcher - Minmi	MUS	M	4
Maryland - Fletcher - Minmi	MYS	F	33
Maryland - Fletcher - Minmi	MYS	M	25
Maryland - Fletcher - Minmi	NLD	F	6
Maryland - Fletcher - Minmi	NLD	M	5
Maryland - Fletcher - Minmi	NPL	F	13
Maryland - Fletcher - Minmi	NPL	M	18
Maryland - Fletcher - Minmi	NZL	F	66
Maryland - Fletcher - Minmi	NZL	M	77
Maryland - Fletcher - Minmi	PAK	F	25
Maryland - Fletcher - Minmi	PAK	M	41
Maryland - Fletcher - Minmi	PHL	F	114
Maryland - Fletcher - Minmi	PHL	M	71
Maryland - Fletcher - Minmi	PNG	F	11
Maryland - Fletcher - Minmi	PNG	M	10
Maryland - Fletcher - Minmi	POL	F	19
Maryland - Fletcher - Minmi	POL	M	20
Maryland - Fletcher - Minmi	SGP	F	9
Maryland - Fletcher - Minmi	SGP	M	9
Maryland - Fletcher - Minmi	THA	F	13
Maryland - Fletcher - Minmi	THA	M	3
Maryland - Fletcher - Minmi	TUR	F	3
Maryland - Fletcher - Minmi	TWN	F	10
Maryland - Fletcher - Minmi	TWN	M	5
Maryland - Fletcher - Minmi	USA	F	17
Maryland - Fletcher - Minmi	USA	M	6
Maryland - Fletcher - Minmi	VNM	F	44
Maryland - Fletcher - Minmi	VNM	M	30
Maryland - Fletcher - Minmi	WSM	M	6
Maryland - Fletcher - Minmi	ZAF	F	41
Maryland - Fletcher - Minmi	ZAF	M	42
Maryland - Fletcher - Minmi	ZWE	F	23
Maryland - Fletcher - Minmi	ZWE	M	15
Mayfield - Warabrook		F	467
Mayfield - Warabrook		M	486
Mayfield - Warabrook	AFG	F	12
Mayfield - Warabrook	AFG	M	6
Mayfield - Warabrook	AUS	F	6464
Mayfield - Warabrook	AUS	M	6222
Mayfield - Warabrook	BGD	F	10
Mayfield - Warabrook	BGD	M	17
Mayfield - Warabrook	BIH	F	20
Mayfield - Warabrook	BIH	M	15
Mayfield - Warabrook	BRA	F	3
Mayfield - Warabrook	BRA	M	10
Mayfield - Warabrook	CAN	F	22
Mayfield - Warabrook	CAN	M	11
Mayfield - Warabrook	CHL	F	3
Mayfield - Warabrook	CHN	F	54
Mayfield - Warabrook	CHN	M	58
Mayfield - Warabrook	DEU	F	38
Mayfield - Warabrook	DEU	M	29
Mayfield - Warabrook	EGY	M	4
Mayfield - Warabrook	FJI	F	11
Mayfield - Warabrook	FJI	M	8
Mayfield - Warabrook	FRA	F	9
Mayfield - Warabrook	FRA	M	4
Mayfield - Warabrook	GBR	F	190
Mayfield - Warabrook	GBR	M	205
Mayfield - Warabrook	GRC	F	17
Mayfield - Warabrook	GRC	M	12
Mayfield - Warabrook	HKG	F	17
Mayfield - Warabrook	HKG	M	10
Mayfield - Warabrook	HRV	F	15
Mayfield - Warabrook	HRV	M	13
Mayfield - Warabrook	IDN	F	11
Mayfield - Warabrook	IDN	M	21
Mayfield - Warabrook	IND	F	24
Mayfield - Warabrook	IND	M	39
Mayfield - Warabrook	IRL	F	12
Mayfield - Warabrook	IRL	M	14
Mayfield - Warabrook	IRN	F	3
Mayfield - Warabrook	IRN	M	7
Mayfield - Warabrook	ITA	F	34
Mayfield - Warabrook	ITA	M	25
Mayfield - Warabrook	JPN	F	9
Mayfield - Warabrook	JPN	M	7
Mayfield - Warabrook	KHM	M	3
Mayfield - Warabrook	KOR	F	11
Mayfield - Warabrook	KOR	M	8
Mayfield - Warabrook	LKA	F	7
Mayfield - Warabrook	LKA	M	9
Mayfield - Warabrook	MKD	F	26
Mayfield - Warabrook	MKD	M	29
Mayfield - Warabrook	MMR	F	5
Mayfield - Warabrook	MMR	M	4
Mayfield - Warabrook	MYS	F	16
Mayfield - Warabrook	MYS	M	21
Mayfield - Warabrook	NLD	F	14
Mayfield - Warabrook	NLD	M	14
Mayfield - Warabrook	NPL	F	7
Mayfield - Warabrook	NPL	M	14
Mayfield - Warabrook	NZL	F	91
Mayfield - Warabrook	NZL	M	114
Mayfield - Warabrook	PAK	F	9
Mayfield - Warabrook	PAK	M	21
Mayfield - Warabrook	PHL	F	97
Mayfield - Warabrook	PHL	M	24
Mayfield - Warabrook	PNG	F	7
Mayfield - Warabrook	PNG	M	3
Mayfield - Warabrook	POL	F	8
Mayfield - Warabrook	POL	M	7
Mayfield - Warabrook	SGP	F	8
Mayfield - Warabrook	SGP	M	5
Mayfield - Warabrook	THA	F	37
Mayfield - Warabrook	THA	M	10
Mayfield - Warabrook	TWN	F	4
Mayfield - Warabrook	TWN	M	3
Mayfield - Warabrook	USA	F	27
Mayfield - Warabrook	USA	M	23
Mayfield - Warabrook	VNM	F	43
Mayfield - Warabrook	VNM	M	40
Mayfield - Warabrook	WSM	F	3
Mayfield - Warabrook	WSM	M	5
Mayfield - Warabrook	ZAF	F	25
Mayfield - Warabrook	ZAF	M	12
Mayfield - Warabrook	ZWE	F	4
Mayfield - Warabrook	ZWE	M	9
Merewether - The Junction		F	282
Merewether - The Junction		M	310
Merewether - The Junction	AUS	F	6229
Merewether - The Junction	AUS	M	6091
Merewether - The Junction	BIH	F	3
Merewether - The Junction	BIH	M	4
Merewether - The Junction	BRA	F	18
Merewether - The Junction	BRA	M	11
Merewether - The Junction	CAN	F	29
Merewether - The Junction	CAN	M	25
Merewether - The Junction	CHN	F	25
Merewether - The Junction	CHN	M	10
Merewether - The Junction	DEU	F	31
Merewether - The Junction	DEU	M	25
Merewether - The Junction	EGY	M	3
Merewether - The Junction	FJI	M	4
Merewether - The Junction	FRA	F	10
Merewether - The Junction	FRA	M	9
Merewether - The Junction	GBR	F	241
Merewether - The Junction	GBR	M	240
Merewether - The Junction	GRC	F	12
Merewether - The Junction	GRC	M	16
Merewether - The Junction	HKG	F	15
Merewether - The Junction	HKG	M	4
Merewether - The Junction	HRV	F	6
Merewether - The Junction	HRV	M	5
Merewether - The Junction	IDN	F	8
Merewether - The Junction	IDN	M	3
Merewether - The Junction	IND	F	41
Merewether - The Junction	IND	M	39
Merewether - The Junction	IRL	F	29
Merewether - The Junction	IRL	M	25
Merewether - The Junction	IRN	F	6
Merewether - The Junction	IRN	M	3
Merewether - The Junction	IRQ	M	6
Merewether - The Junction	ITA	F	35
Merewether - The Junction	ITA	M	35
Merewether - The Junction	JPN	F	9
Merewether - The Junction	JPN	M	3
Merewether - The Junction	KHM	F	4
Merewether - The Junction	KOR	F	14
Merewether - The Junction	KOR	M	10
Merewether - The Junction	LBN	F	3
Merewether - The Junction	LKA	F	5
Merewether - The Junction	LKA	M	7
Merewether - The Junction	MKD	F	11
Merewether - The Junction	MKD	M	4
Merewether - The Junction	MLT	M	3
Merewether - The Junction	MMR	F	4
Merewether - The Junction	MUS	F	6
Merewether - The Junction	MUS	M	3
Merewether - The Junction	MYS	F	14
Merewether - The Junction	MYS	M	6
Merewether - The Junction	NLD	F	14
Merewether - The Junction	NLD	M	16
Merewether - The Junction	NPL	F	5
Merewether - The Junction	NPL	M	4
Merewether - The Junction	NZL	F	76
Merewether - The Junction	NZL	M	79
Merewether - The Junction	PAK	M	5
Merewether - The Junction	PHL	F	30
Merewether - The Junction	PHL	M	19
Merewether - The Junction	PNG	F	5
Merewether - The Junction	PNG	M	9
Merewether - The Junction	POL	F	12
Merewether - The Junction	POL	M	6
Merewether - The Junction	SGP	F	3
Merewether - The Junction	SGP	M	3
Merewether - The Junction	THA	F	13
Merewether - The Junction	THA	M	7
Merewether - The Junction	USA	F	45
Merewether - The Junction	USA	M	47
Merewether - The Junction	VNM	F	3
Merewether - The Junction	VNM	M	7
Merewether - The Junction	ZAF	F	45
Merewether - The Junction	ZAF	M	37
Merewether - The Junction	ZWE	M	3
Newcastle - Cooks Hill		F	456
Newcastle - Cooks Hill		M	472
Newcastle - Cooks Hill	AUS	F	5091
Newcastle - Cooks Hill	AUS	M	4917
Newcastle - Cooks Hill	BGD	M	4
Newcastle - Cooks Hill	BIH	F	5
Newcastle - Cooks Hill	BRA	F	20
Newcastle - Cooks Hill	BRA	M	19
Newcastle - Cooks Hill	CAN	F	28
Newcastle - Cooks Hill	CAN	M	30
Newcastle - Cooks Hill	CHL	F	7
Newcastle - Cooks Hill	CHL	M	5
Newcastle - Cooks Hill	CHN	F	45
Newcastle - Cooks Hill	CHN	M	29
Newcastle - Cooks Hill	DEU	F	37
Newcastle - Cooks Hill	DEU	M	31
Newcastle - Cooks Hill	EGY	F	4
Newcastle - Cooks Hill	EGY	M	5
Newcastle - Cooks Hill	FJI	F	4
Newcastle - Cooks Hill	FJI	M	3
Newcastle - Cooks Hill	FRA	F	15
Newcastle - Cooks Hill	FRA	M	10
Newcastle - Cooks Hill	GBR	F	233
Newcastle - Cooks Hill	GBR	M	250
Newcastle - Cooks Hill	GRC	F	7
Newcastle - Cooks Hill	GRC	M	4
Newcastle - Cooks Hill	HKG	F	11
Newcastle - Cooks Hill	HKG	M	12
Newcastle - Cooks Hill	IDN	F	20
Newcastle - Cooks Hill	IDN	M	18
Newcastle - Cooks Hill	IND	F	44
Newcastle - Cooks Hill	IND	M	57
Newcastle - Cooks Hill	IRL	F	17
Newcastle - Cooks Hill	IRL	M	22
Newcastle - Cooks Hill	IRN	F	13
Newcastle - Cooks Hill	IRN	M	16
Newcastle - Cooks Hill	ITA	F	18
Newcastle - Cooks Hill	ITA	M	28
Newcastle - Cooks Hill	JPN	F	19
Newcastle - Cooks Hill	JPN	M	12
Newcastle - Cooks Hill	KHM	F	3
Newcastle - Cooks Hill	KOR	F	20
Newcastle - Cooks Hill	KOR	M	9
Newcastle - Cooks Hill	LBN	F	6
Newcastle - Cooks Hill	LKA	F	4
Newcastle - Cooks Hill	LKA	M	15
Newcastle - Cooks Hill	MKD	F	3
Newcastle - Cooks Hill	MKD	M	7
Newcastle - Cooks Hill	MLT	F	5
Newcastle - Cooks Hill	MMR	M	4
Newcastle - Cooks Hill	MUS	M	4
Newcastle - Cooks Hill	MYS	F	21
Newcastle - Cooks Hill	MYS	M	14
Newcastle - Cooks Hill	NLD	F	12
Newcastle - Cooks Hill	NLD	M	12
Newcastle - Cooks Hill	NPL	F	9
Newcastle - Cooks Hill	NPL	M	10
Newcastle - Cooks Hill	NZL	F	89
Newcastle - Cooks Hill	NZL	M	109
Newcastle - Cooks Hill	PAK	F	7
Newcastle - Cooks Hill	PAK	M	12
Newcastle - Cooks Hill	PHL	F	53
Newcastle - Cooks Hill	PHL	M	22
Newcastle - Cooks Hill	PNG	F	5
Newcastle - Cooks Hill	PNG	M	4
Newcastle - Cooks Hill	POL	F	15
Newcastle - Cooks Hill	POL	M	9
Newcastle - Cooks Hill	SGP	F	9
Newcastle - Cooks Hill	SGP	M	10
Newcastle - Cooks Hill	THA	F	25
Newcastle - Cooks Hill	THA	M	8
Newcastle - Cooks Hill	TUR	M	9
Newcastle - Cooks Hill	TWN	F	5
Newcastle - Cooks Hill	TWN	M	3
Newcastle - Cooks Hill	USA	F	76
Newcastle - Cooks Hill	USA	M	60
Newcastle - Cooks Hill	VNM	F	11
Newcastle - Cooks Hill	VNM	M	5
Newcastle - Cooks Hill	ZAF	F	36
Newcastle - Cooks Hill	ZAF	M	28
Newcastle - Cooks Hill	ZWE	F	6
Newcastle - Cooks Hill	ZWE	M	10
Newcastle Port - Kooragang		F	3
Newcastle Port - Kooragang	AUS	F	11
Newcastle Port - Kooragang	AUS	M	11
Shortland - Jesmond		F	918
Shortland - Jesmond		M	914
Shortland - Jesmond	AFG	F	71
Shortland - Jesmond	AFG	M	84
Shortland - Jesmond	AUS	F	4204
Shortland - Jesmond	AUS	M	4185
Shortland - Jesmond	BGD	F	29
Shortland - Jesmond	BGD	M	35
Shortland - Jesmond	BIH	M	3
Shortland - Jesmond	BRA	F	8
Shortland - Jesmond	BRA	M	5
Shortland - Jesmond	CAN	F	10
Shortland - Jesmond	CAN	M	3
Shortland - Jesmond	CHL	F	6
Shortland - Jesmond	CHN	F	143
Shortland - Jesmond	CHN	M	200
Shortland - Jesmond	DEU	F	6
Shortland - Jesmond	DEU	M	9
Shortland - Jesmond	EGY	F	7
Shortland - Jesmond	EGY	M	3
Shortland - Jesmond	FJI	F	12
Shortland - Jesmond	FJI	M	3
Shortland - Jesmond	FRA	M	4
Shortland - Jesmond	GBR	F	91
Shortland - Jesmond	GBR	M	98
Shortland - Jesmond	GRC	F	3
Shortland - Jesmond	GRC	M	5
Shortland - Jesmond	HKG	F	38
Shortland - Jesmond	HKG	M	28
Shortland - Jesmond	HRV	F	11
Shortland - Jesmond	HRV	M	4
Shortland - Jesmond	IDN	F	14
Shortland - Jesmond	IDN	M	39
Shortland - Jesmond	IND	F	107
Shortland - Jesmond	IND	M	176
Shortland - Jesmond	IRL	M	3
Shortland - Jesmond	IRN	F	18
Shortland - Jesmond	IRN	M	23
Shortland - Jesmond	IRQ	F	18
Shortland - Jesmond	IRQ	M	23
Shortland - Jesmond	ITA	F	14
Shortland - Jesmond	ITA	M	11
Shortland - Jesmond	JPN	F	9
Shortland - Jesmond	JPN	M	6
Shortland - Jesmond	KHM	F	5
Shortland - Jesmond	KHM	M	5
Shortland - Jesmond	KOR	F	24
Shortland - Jesmond	KOR	M	32
Shortland - Jesmond	LBN	F	4
Shortland - Jesmond	LBN	M	9
Shortland - Jesmond	LKA	F	10
Shortland - Jesmond	LKA	M	14
Shortland - Jesmond	MKD	F	14
Shortland - Jesmond	MKD	M	9
Shortland - Jesmond	MMR	F	9
Shortland - Jesmond	MMR	M	8
Shortland - Jesmond	MYS	F	36
Shortland - Jesmond	MYS	M	53
Shortland - Jesmond	NPL	F	41
Shortland - Jesmond	NPL	M	45
Shortland - Jesmond	NZL	F	44
Shortland - Jesmond	NZL	M	48
Shortland - Jesmond	PAK	F	25
Shortland - Jesmond	PAK	M	157
Shortland - Jesmond	PHL	F	68
Shortland - Jesmond	PHL	M	38
Shortland - Jesmond	PNG	F	6
Shortland - Jesmond	POL	F	9
Shortland - Jesmond	SGP	F	14
Shortland - Jesmond	SGP	M	9
Shortland - Jesmond	THA	F	25
Shortland - Jesmond	THA	M	6
Shortland - Jesmond	TWN	F	8
Shortland - Jesmond	TWN	M	9
Shortland - Jesmond	USA	F	25
Shortland - Jesmond	USA	M	24
Shortland - Jesmond	VNM	F	48
Shortland - Jesmond	VNM	M	41
Shortland - Jesmond	WSM	F	7
Shortland - Jesmond	ZAF	F	18
Shortland - Jesmond	ZAF	M	27
Shortland - Jesmond	ZWE	F	21
Shortland - Jesmond	ZWE	M	14
Stockton - Fullerton Cove		F	310
Stockton - Fullerton Cove		M	276
Stockton - Fullerton Cove	AUS	F	3706
Stockton - Fullerton Cove	AUS	M	3678
Stockton - Fullerton Cove	BGD	F	3
Stockton - Fullerton Cove	BGD	M	5
Stockton - Fullerton Cove	BIH	F	3
Stockton - Fullerton Cove	BRA	F	3
Stockton - Fullerton Cove	CAN	F	13
Stockton - Fullerton Cove	CAN	M	7
Stockton - Fullerton Cove	CHN	F	3
Stockton - Fullerton Cove	CHN	M	5
Stockton - Fullerton Cove	DEU	F	21
Stockton - Fullerton Cove	DEU	M	18
Stockton - Fullerton Cove	EGY	M	4
Stockton - Fullerton Cove	FJI	F	3
Stockton - Fullerton Cove	FJI	M	5
Stockton - Fullerton Cove	GBR	F	191
Stockton - Fullerton Cove	GBR	M	156
Stockton - Fullerton Cove	GRC	M	4
Stockton - Fullerton Cove	HKG	M	4
Stockton - Fullerton Cove	HRV	M	7
Stockton - Fullerton Cove	IDN	F	5
Stockton - Fullerton Cove	IDN	M	5
Stockton - Fullerton Cove	IND	F	7
Stockton - Fullerton Cove	IND	M	5
Stockton - Fullerton Cove	IRL	F	5
Stockton - Fullerton Cove	IRL	M	8
Stockton - Fullerton Cove	ITA	F	7
Stockton - Fullerton Cove	ITA	M	9
Stockton - Fullerton Cove	JPN	F	5
Stockton - Fullerton Cove	KHM	F	6
Stockton - Fullerton Cove	KHM	M	4
Stockton - Fullerton Cove	KOR	F	5
Stockton - Fullerton Cove	KOR	M	8
Stockton - Fullerton Cove	LKA	F	5
Stockton - Fullerton Cove	LKA	M	4
Stockton - Fullerton Cove	MKD	M	4
Stockton - Fullerton Cove	MLT	F	5
Stockton - Fullerton Cove	MUS	F	5
Stockton - Fullerton Cove	MYS	F	8
Stockton - Fullerton Cove	MYS	M	5
Stockton - Fullerton Cove	NLD	F	14
Stockton - Fullerton Cove	NLD	M	14
Stockton - Fullerton Cove	NPL	M	4
Stockton - Fullerton Cove	NZL	F	56
Stockton - Fullerton Cove	NZL	M	49
Stockton - Fullerton Cove	PHL	F	28
Stockton - Fullerton Cove	PHL	M	12
Stockton - Fullerton Cove	POL	F	6
Stockton - Fullerton Cove	SGP	F	3
Stockton - Fullerton Cove	THA	F	19
Stockton - Fullerton Cove	THA	M	4
Stockton - Fullerton Cove	TWN	F	4
Stockton - Fullerton Cove	USA	F	16
Stockton - Fullerton Cove	USA	M	20
Stockton - Fullerton Cove	VNM	F	6
Stockton - Fullerton Cove	VNM	M	5
Stockton - Fullerton Cove	ZAF	F	16
Stockton - Fullerton Cove	ZAF	M	21
Stockton - Fullerton Cove	ZWE	F	3
Stockton - Fullerton Cove	ZWE	M	4
Wallsend - Elermore Vale		F	654
Wallsend - Elermore Vale		M	625
Wallsend - Elermore Vale	AFG	F	21
Wallsend - Elermore Vale	AFG	M	19
Wallsend - Elermore Vale	AUS	F	8940
Wallsend - Elermore Vale	AUS	M	8102
Wallsend - Elermore Vale	BGD	F	28
Wallsend - Elermore Vale	BGD	M	33
Wallsend - Elermore Vale	BIH	F	12
Wallsend - Elermore Vale	BIH	M	16
Wallsend - Elermore Vale	BRA	F	7
Wallsend - Elermore Vale	BRA	M	3
Wallsend - Elermore Vale	CAN	F	19
Wallsend - Elermore Vale	CAN	M	12
Wallsend - Elermore Vale	CHL	F	7
Wallsend - Elermore Vale	CHN	F	90
Wallsend - Elermore Vale	CHN	M	98
Wallsend - Elermore Vale	DEU	F	51
Wallsend - Elermore Vale	DEU	M	37
Wallsend - Elermore Vale	EGY	F	10
Wallsend - Elermore Vale	EGY	M	5
Wallsend - Elermore Vale	FJI	F	9
Wallsend - Elermore Vale	FJI	M	10
Wallsend - Elermore Vale	FRA	M	3
Wallsend - Elermore Vale	GBR	F	235
Wallsend - Elermore Vale	GBR	M	215
Wallsend - Elermore Vale	GRC	F	13
Wallsend - Elermore Vale	GRC	M	16
Wallsend - Elermore Vale	HKG	F	20
Wallsend - Elermore Vale	HKG	M	20
Wallsend - Elermore Vale	HRV	F	26
Wallsend - Elermore Vale	HRV	M	17
Wallsend - Elermore Vale	IDN	F	21
Wallsend - Elermore Vale	IDN	M	16
Wallsend - Elermore Vale	IND	F	98
Wallsend - Elermore Vale	IND	M	115
Wallsend - Elermore Vale	IRL	F	20
Wallsend - Elermore Vale	IRL	M	7
Wallsend - Elermore Vale	IRN	F	18
Wallsend - Elermore Vale	IRN	M	17
Wallsend - Elermore Vale	IRQ	F	3
Wallsend - Elermore Vale	IRQ	M	6
Wallsend - Elermore Vale	ITA	F	24
Wallsend - Elermore Vale	ITA	M	34
Wallsend - Elermore Vale	JPN	F	12
Wallsend - Elermore Vale	JPN	M	7
Wallsend - Elermore Vale	KHM	F	3
Wallsend - Elermore Vale	KOR	F	47
Wallsend - Elermore Vale	KOR	M	45
Wallsend - Elermore Vale	LBN	M	5
Wallsend - Elermore Vale	LKA	F	8
Wallsend - Elermore Vale	LKA	M	17
Wallsend - Elermore Vale	MKD	F	68
Wallsend - Elermore Vale	MKD	M	71
Wallsend - Elermore Vale	MMR	F	3
Wallsend - Elermore Vale	MUS	M	4
Wallsend - Elermore Vale	MYS	F	35
Wallsend - Elermore Vale	MYS	M	22
Wallsend - Elermore Vale	NLD	F	9
Wallsend - Elermore Vale	NLD	M	7
Wallsend - Elermore Vale	NPL	F	23
Wallsend - Elermore Vale	NPL	M	29
Wallsend - Elermore Vale	NZL	F	87
Wallsend - Elermore Vale	NZL	M	89
Wallsend - Elermore Vale	PAK	F	32
Wallsend - Elermore Vale	PAK	M	54
Wallsend - Elermore Vale	PHL	F	129
Wallsend - Elermore Vale	PHL	M	36
Wallsend - Elermore Vale	PNG	F	4
Wallsend - Elermore Vale	POL	F	30
Wallsend - Elermore Vale	POL	M	16
Wallsend - Elermore Vale	SGP	F	14
Wallsend - Elermore Vale	SGP	M	9
Wallsend - Elermore Vale	THA	F	25
Wallsend - Elermore Vale	THA	M	15
Wallsend - Elermore Vale	TUR	F	6
Wallsend - Elermore Vale	TUR	M	3
Wallsend - Elermore Vale	TWN	F	3
Wallsend - Elermore Vale	USA	F	24
Wallsend - Elermore Vale	USA	M	24
Wallsend - Elermore Vale	VNM	F	38
Wallsend - Elermore Vale	VNM	M	21
Wallsend - Elermore Vale	WSM	M	5
Wallsend - Elermore Vale	ZAF	F	32
Wallsend - Elermore Vale	ZAF	M	27
Wallsend - Elermore Vale	ZWE	F	3
Wallsend - Elermore Vale	ZWE	M	13
Waratah - North Lambton		F	545
Waratah - North Lambton		M	449
Waratah - North Lambton	AFG	F	17
Waratah - North Lambton	AFG	M	12
Waratah - North Lambton	AUS	F	5251
Waratah - North Lambton	AUS	M	5073
Waratah - North Lambton	BGD	F	11
Waratah - North Lambton	BGD	M	15
Waratah - North Lambton	BIH	F	10
Waratah - North Lambton	BIH	M	15
Waratah - North Lambton	BRA	F	5
Waratah - North Lambton	BRA	M	3
Waratah - North Lambton	CAN	F	10
Waratah - North Lambton	CAN	M	13
Waratah - North Lambton	CHN	F	50
Waratah - North Lambton	CHN	M	46
Waratah - North Lambton	DEU	F	30
Waratah - North Lambton	DEU	M	17
Waratah - North Lambton	EGY	M	3
Waratah - North Lambton	FJI	F	3
Waratah - North Lambton	FRA	F	4
Waratah - North Lambton	GBR	F	137
Waratah - North Lambton	GBR	M	146
Waratah - North Lambton	GRC	F	11
Waratah - North Lambton	GRC	M	4
Waratah - North Lambton	HKG	F	9
Waratah - North Lambton	HKG	M	6
Waratah - North Lambton	HRV	F	14
Waratah - North Lambton	HRV	M	10
Waratah - North Lambton	IDN	F	13
Waratah - North Lambton	IDN	M	19
Waratah - North Lambton	IND	F	30
Waratah - North Lambton	IND	M	49
Waratah - North Lambton	IRL	F	8
Waratah - North Lambton	IRL	M	6
Waratah - North Lambton	IRN	F	11
Waratah - North Lambton	IRN	M	6
Waratah - North Lambton	IRQ	M	4
Waratah - North Lambton	ITA	F	35
Waratah - North Lambton	ITA	M	30
Waratah - North Lambton	JPN	F	8
Waratah - North Lambton	JPN	M	3
Waratah - North Lambton	KOR	F	12
Waratah - North Lambton	KOR	M	3
Waratah - North Lambton	LBN	F	3
Waratah - North Lambton	LBN	M	3
Waratah - North Lambton	LKA	F	4
Waratah - North Lambton	MKD	F	22
Waratah - North Lambton	MKD	M	16
Waratah - North Lambton	MMR	F	3
Waratah - North Lambton	MMR	M	5
Waratah - North Lambton	MUS	F	3
Waratah - North Lambton	MUS	M	3
Waratah - North Lambton	MYS	F	25
Waratah - North Lambton	MYS	M	25
Waratah - North Lambton	NLD	F	10
Waratah - North Lambton	NLD	M	5
Waratah - North Lambton	NPL	F	42
Waratah - North Lambton	NPL	M	45
Waratah - North Lambton	NZL	F	77
Waratah - North Lambton	NZL	M	52
Waratah - North Lambton	PAK	F	15
Waratah - North Lambton	PAK	M	38
Waratah - North Lambton	PHL	F	50
Waratah - North Lambton	PHL	M	19
Waratah - North Lambton	PNG	F	4
Waratah - North Lambton	POL	F	16
Waratah - North Lambton	POL	M	12
Waratah - North Lambton	SGP	F	12
Waratah - North Lambton	SGP	M	7
Waratah - North Lambton	THA	F	20
Waratah - North Lambton	THA	M	15
Waratah - North Lambton	TUR	M	3
Waratah - North Lambton	TWN	F	5
Waratah - North Lambton	TWN	M	3
Waratah - North Lambton	USA	F	20
Waratah - North Lambton	USA	M	22
Waratah - North Lambton	VNM	F	33
Waratah - North Lambton	VNM	M	28
Waratah - North Lambton	WSM	F	6
Waratah - North Lambton	WSM	M	10
Waratah - North Lambton	ZAF	F	14
Waratah - North Lambton	ZAF	M	18
Waratah - North Lambton	ZWE	F	3
Waratah - North Lambton	ZWE	M	8
Wickham - Carrington - Tighes Hill		F	206
Wickham - Carrington - Tighes Hill		M	252
Wickham - Carrington - Tighes Hill	AFG	F	6
Wickham - Carrington - Tighes Hill	AFG	M	5
Wickham - Carrington - Tighes Hill	AUS	F	3934
Wickham - Carrington - Tighes Hill	AUS	M	3718
Wickham - Carrington - Tighes Hill	BGD	F	3
Wickham - Carrington - Tighes Hill	BGD	M	11
Wickham - Carrington - Tighes Hill	BRA	F	16
Wickham - Carrington - Tighes Hill	BRA	M	13
Wickham - Carrington - Tighes Hill	CAN	F	18
Wickham - Carrington - Tighes Hill	CAN	M	19
Wickham - Carrington - Tighes Hill	CHL	F	3
Wickham - Carrington - Tighes Hill	CHL	M	8
Wickham - Carrington - Tighes Hill	CHN	F	15
Wickham - Carrington - Tighes Hill	CHN	M	9
Wickham - Carrington - Tighes Hill	DEU	F	16
Wickham - Carrington - Tighes Hill	DEU	M	7
Wickham - Carrington - Tighes Hill	FJI	M	8
Wickham - Carrington - Tighes Hill	FRA	F	10
Wickham - Carrington - Tighes Hill	FRA	M	9
Wickham - Carrington - Tighes Hill	GBR	F	127
Wickham - Carrington - Tighes Hill	GBR	M	147
Wickham - Carrington - Tighes Hill	GRC	F	7
Wickham - Carrington - Tighes Hill	HKG	F	8
Wickham - Carrington - Tighes Hill	HRV	F	7
Wickham - Carrington - Tighes Hill	HRV	M	7
Wickham - Carrington - Tighes Hill	IND	F	23
Wickham - Carrington - Tighes Hill	IND	M	30
Wickham - Carrington - Tighes Hill	IRL	F	5
Wickham - Carrington - Tighes Hill	IRL	M	12
Wickham - Carrington - Tighes Hill	ITA	F	3
Wickham - Carrington - Tighes Hill	ITA	M	5
Wickham - Carrington - Tighes Hill	JPN	F	8
Wickham - Carrington - Tighes Hill	JPN	M	5
Wickham - Carrington - Tighes Hill	KOR	F	4
Wickham - Carrington - Tighes Hill	KOR	M	3
Wickham - Carrington - Tighes Hill	LBN	M	5
Wickham - Carrington - Tighes Hill	LKA	F	7
Wickham - Carrington - Tighes Hill	LKA	M	3
Wickham - Carrington - Tighes Hill	MKD	F	8
Wickham - Carrington - Tighes Hill	MKD	M	5
Wickham - Carrington - Tighes Hill	MYS	F	7
Wickham - Carrington - Tighes Hill	MYS	M	7
Wickham - Carrington - Tighes Hill	NLD	F	4
Wickham - Carrington - Tighes Hill	NPL	F	9
Wickham - Carrington - Tighes Hill	NPL	M	9
Wickham - Carrington - Tighes Hill	NZL	F	74
Wickham - Carrington - Tighes Hill	NZL	M	76
Wickham - Carrington - Tighes Hill	PAK	F	3
Wickham - Carrington - Tighes Hill	PAK	M	5
Wickham - Carrington - Tighes Hill	PHL	F	23
Wickham - Carrington - Tighes Hill	PHL	M	25
Wickham - Carrington - Tighes Hill	PNG	F	5
Wickham - Carrington - Tighes Hill	PNG	M	5
Wickham - Carrington - Tighes Hill	POL	F	3
Wickham - Carrington - Tighes Hill	POL	M	8
Wickham - Carrington - Tighes Hill	SGP	F	3
Wickham - Carrington - Tighes Hill	SGP	M	9
Wickham - Carrington - Tighes Hill	THA	F	18
