SA3_NAME21	MaxSchoolingCompleted	Sex	persons
Banyule	Year 9	F	2350
Banyule	Year 9	M	2406
Banyule	Year 10	F	5064
Banyule	Year 10	M	5254
Banyule	Year 11	F	5127
Banyule	Year 11	M	5381
Banyule	Year 12	F	36271
Banyule	Year 12	M	32683
Darebin - North	Did not go to school	F	992
Darebin - North	Did not go to school	M	685
Darebin - North	Year 8	F	3400
Darebin - North	Year 8	M	2450
Darebin - North	Year 9	F	1671
Darebin - North	Year 9	M	1657
Darebin - North	Year 10	F	3148
Darebin - North	Year 10	M	3534
Darebin - North	Year 11	F	2932
Darebin - North	Year 11	M	3364
Darebin - North	Year 12	F	26921
Darebin - North	Year 12	M	25322
Nillumbik - Kinglake	Did not go to school	F	56
Nillumbik - Kinglake	Did not go to school	M	82
Nillumbik - Kinglake	Year 8	F	743
Nillumbik - Kinglake	Year 8	M	680
Nillumbik - Kinglake	Year 9	F	1249
Nillumbik - Kinglake	Year 9	M	1489
Nillumbik - Kinglake	Year 10	F	2906
Nillumbik - Kinglake	Year 10	M	3779
Nillumbik - Kinglake	Year 11	F	3522
Nillumbik - Kinglake	Year 11	M	4042
Nillumbik - Kinglake	Year 12	F	18245
Nillumbik - Kinglake	Year 12	M	15859
Whittlesea - Wallan	Did not go to school	F	2130
Whittlesea - Wallan	Did not go to school	M	1621
Whittlesea - Wallan	Year 8	F	6748
Whittlesea - Wallan	Year 8	M	5341
Whittlesea - Wallan	Year 9	F	5148
Whittlesea - Wallan	Year 9	M	5644
Whittlesea - Wallan	Year 10	F	11078
Whittlesea - Wallan	Year 10	M	13089
Whittlesea - Wallan	Year 11	F	9822
Whittlesea - Wallan	Year 11	M	10669
Whittlesea - Wallan	Year 12	F	60474
Whittlesea - Wallan	Year 12	M	55624
Keilor	Did not go to school	F	458
Keilor	Did not go to school	M	291
Keilor	Year 8	F	2192
Keilor	Year 8	M	1572
Keilor	Year 9	F	1365
Keilor	Year 9	M	1366
Keilor	Year 10	F	2672
Keilor	Year 10	M	2915
Keilor	Year 11	F	2740
Keilor	Year 11	M	2928
Keilor	Year 12	F	15870
Keilor	Year 12	M	14442
Macedon Ranges	Did not go to school	F	19
Macedon Ranges	Did not go to school	M	16
Macedon Ranges	Year 8	F	397
Macedon Ranges	Year 8	M	422
Macedon Ranges	Year 9	F	661
Macedon Ranges	Year 9	M	915
Macedon Ranges	Year 10	F	1626
Macedon Ranges	Year 10	M	2172
Macedon Ranges	Year 11	F	1745
Macedon Ranges	Year 11	M	2075
Macedon Ranges	Year 12	F	8053
Macedon Ranges	Year 12	M	6528
Moreland - North	Did not go to school	F	761
Moreland - North	Did not go to school	M	528
Moreland - North	Year 8	F	2683
Moreland - North	Year 8	M	1789
Moreland - North	Year 9	F	1401
Moreland - North	Year 9	M	1415
Moreland - North	Year 10	F	2801
Moreland - North	Year 10	M	3098
Moreland - North	Year 11	F	2532
Moreland - North	Year 11	M	2757
Moreland - North	Year 12	F	21033
Moreland - North	Year 12	M	20476
Sunbury	Did not go to school	F	89
Sunbury	Did not go to school	M	85
Sunbury	Year 8	F	703
Sunbury	Year 8	M	601
Sunbury	Year 9	F	1013
Sunbury	Year 9	M	1187
Sunbury	Year 10	F	2731
Sunbury	Year 10	M	3263
Sunbury	Year 11	F	2658
Sunbury	Year 11	M	2781
Sunbury	Year 12	F	10683
Sunbury	Year 12	M	8853
Tullamarine - Broadmeadows	Did not go to school	F	3193
Tullamarine - Broadmeadows	Did not go to school	M	2195
Tullamarine - Broadmeadows	Year 8	F	6138
Tullamarine - Broadmeadows	Year 8	M	5332
Tullamarine - Broadmeadows	Year 9	F	4305
Tullamarine - Broadmeadows	Year 9	M	4840
Tullamarine - Broadmeadows	Year 10	F	8000
Tullamarine - Broadmeadows	Year 10	M	9734
Tullamarine - Broadmeadows	Year 11	F	6804
Tullamarine - Broadmeadows	Year 11	M	7330
Tullamarine - Broadmeadows	Year 12	F	45507
Tullamarine - Broadmeadows	Year 12	M	43518
Knox	Did not go to school	F	620
Knox	Did not go to school	M	440
Knox	Year 8	F	2717
Knox	Year 8	M	2156
Knox	Year 9	F	3485
Knox	Year 9	M	3582
Knox	Year 10	F	8381
Knox	Year 10	M	9062
Knox	Year 11	F	7874
Knox	Year 11	M	8284
Knox	Year 12	F	42293
Knox	Year 12	M	37851
Manningham - East	Did not go to school	F	77
Manningham - East	Did not go to school	M	47
Manningham - East	Year 8	F	417
Manningham - East	Year 8	M	335
Manningham - East	Year 9	F	489
Manningham - East	Year 9	M	484
Manningham - East	Year 10	F	1077
Manningham - East	Year 10	M	1194
Manningham - East	Year 11	F	1203
Manningham - East	Year 11	M	1303
Manningham - East	Year 12	F	7582
Manningham - East	Year 12	M	6968
Maroondah	Did not go to school	F	487
Maroondah	Did not go to school	M	385
Maroondah	Year 8	F	2006
Maroondah	Year 8	M	1580
Maroondah	Year 9	F	2363
Maroondah	Year 9	M	2358
Maroondah	Year 10	F	5609
Maroondah	Year 10	M	6061
Maroondah	Year 11	F	5780
Maroondah	Year 11	M	6092
Maroondah	Year 12	F	30720
Maroondah	Year 12	M	26487
Whitehorse - East	Did not go to school	F	379
Whitehorse - East	Did not go to school	M	241
Whitehorse - East	Year 8	F	1149
Whitehorse - East	Year 8	M	834
Whitehorse - East	Year 9	F	1149
Whitehorse - East	Year 9	M	1046
Whitehorse - East	Year 10	F	2456
Whitehorse - East	Year 10	M	2277
Whitehorse - East	Year 11	F	2371
Whitehorse - East	Year 11	M	2381
Whitehorse - East	Year 12	F	18412
Whitehorse - East	Year 12	M	17074
Yarra Ranges	Did not go to school	F	332
Yarra Ranges	Did not go to school	M	369
Yarra Ranges	Year 8	F	2304
Yarra Ranges	Year 8	M	2389
Yarra Ranges	Year 9	F	3686
Yarra Ranges	Year 9	M	4838
Yarra Ranges	Year 10	F	9394
Yarra Ranges	Year 10	M	11645
Yarra Ranges	Year 11	F	9248
Yarra Ranges	Year 11	M	9987
Yarra Ranges	Year 12	F	36777
Yarra Ranges	Year 12	M	29616
Cardinia	Did not go to school	F	317
Cardinia	Did not go to school	M	282
Cardinia	Year 8	F	1775
Cardinia	Year 8	M	1751
Cardinia	Year 9	F	2807
Cardinia	Year 9	M	3448
Cardinia	Year 10	F	6937
Cardinia	Year 10	M	8472
Cardinia	Year 11	F	5968
Cardinia	Year 11	M	6534
Cardinia	Year 12	F	26410
Cardinia	Year 12	M	21530
Casey - North	Did not go to school	F	1274
Casey - North	Did not go to school	M	1180
Casey - North	Year 8	F	2869
Casey - North	Year 8	M	2489
Casey - North	Year 9	F	2928
Casey - North	Year 9	M	3054
Casey - North	Year 10	F	6707
Casey - North	Year 10	M	7616
Casey - North	Year 11	F	5711
Casey - North	Year 11	M	6291
Casey - North	Year 12	F	33354
Casey - North	Year 12	M	30825
Casey - South	Did not go to school	F	2345
Casey - South	Did not go to school	M	1826
Casey - South	Year 8	F	3883
Casey - South	Year 8	M	3487
Casey - South	Year 9	F	4502
Casey - South	Year 9	M	5099
Casey - South	Year 10	F	10692
Casey - South	Year 10	M	12576
Casey - South	Year 11	F	8609
Casey - South	Year 11	M	9314
Casey - South	Year 12	F	52526
Casey - South	Year 12	M	48148
Dandenong	Did not go to school	F	4287
Dandenong	Did not go to school	M	3679
Dandenong	Year 8	F	6995
Dandenong	Year 8	M	5435
Dandenong	Year 9	F	3923
Dandenong	Year 9	M	3936
Dandenong	Year 10	F	7736
Dandenong	Year 10	M	8652
Dandenong	Year 11	F	5512
Dandenong	Year 11	M	6451
Dandenong	Year 12	F	46182
Dandenong	Year 12	M	47670
Monash	Did not go to school	F	1173
Monash	Did not go to school	M	799
Monash	Year 8	F	3947
Monash	Year 8	M	2775
Monash	Year 9	F	2825
Monash	Year 9	M	2677
Monash	Year 10	F	5661
Monash	Year 10	M	5597
Monash	Year 11	F	5280
Monash	Year 11	M	5553
Monash	Year 12	F	55225
Monash	Year 12	M	55011
Brimbank	Did not go to school	F	3421
Brimbank	Did not go to school	M	2595
Brimbank	Year 8	F	7625
Brimbank	Year 8	M	5733
Brimbank	Year 9	F	4016
Brimbank	Year 9	M	3941
Brimbank	Year 10	F	7595
Brimbank	Year 10	M	8776
Brimbank	Year 11	F	6041
Brimbank	Year 11	M	6917
Brimbank	Year 12	F	43015
Brimbank	Year 12	M	42679
Hobsons Bay	Did not go to school	F	630
Hobsons Bay	Did not go to school	M	437
Hobsons Bay	Year 8	F	2239
Hobsons Bay	Year 8	M	1671
Hobsons Bay	Year 9	F	1674
Hobsons Bay	Year 9	M	1693
Hobsons Bay	Year 10	F	3515
Hobsons Bay	Year 10	M	4127
Hobsons Bay	Year 11	F	3372
Hobsons Bay	Year 11	M	3796
Hobsons Bay	Year 12	F	23171
Hobsons Bay	Year 12	M	20376
Maribyrnong	Did not go to school	F	843
Maribyrnong	Did not go to school	M	593
Maribyrnong	Year 8	F	1817
Maribyrnong	Year 8	M	1341
Maribyrnong	Year 9	F	1160
Maribyrnong	Year 9	M	1121
Maribyrnong	Year 10	F	2314
Maribyrnong	Year 10	M	2675
Maribyrnong	Year 11	F	2097
Maribyrnong	Year 11	M	2476
Maribyrnong	Year 12	F	25773
Maribyrnong	Year 12	M	25186
Melton - Bacchus Marsh	Did not go to school	F	1172
Melton - Bacchus Marsh	Did not go to school	M	809
Melton - Bacchus Marsh	Year 8	F	3697
Melton - Bacchus Marsh	Year 8	M	3182
Melton - Bacchus Marsh	Year 9	F	4082
Melton - Bacchus Marsh	Year 9	M	4660
Melton - Bacchus Marsh	Year 10	F	9781
Melton - Bacchus Marsh	Year 10	M	12561
Melton - Bacchus Marsh	Year 11	F	7947
Melton - Bacchus Marsh	Year 11	M	8656
Melton - Bacchus Marsh	Year 12	F	45249
Melton - Bacchus Marsh	Year 12	M	40055
Wyndham	Did not go to school	F	1804
Wyndham	Did not go to school	M	1385
Wyndham	Year 8	F	4121
Wyndham	Year 8	M	3360
Wyndham	Year 9	F	4767
Wyndham	Year 9	M	5060
Wyndham	Year 10	F	11150
Wyndham	Year 10	M	13246
Wyndham	Year 11	F	9117
Wyndham	Year 11	M	9761
Wyndham	Year 12	F	72801
Wyndham	Year 12	M	71280
Frankston	Did not go to school	F	278
Frankston	Did not go to school	M	252
Frankston	Year 8	F	2400
Frankston	Year 8	M	2095
Frankston	Year 9	F	3551
Frankston	Year 9	M	4021
Frankston	Year 10	F	8864
Frankston	Year 10	M	10002
Frankston	Year 11	F	7567
Frankston	Year 11	M	8380
Frankston	Year 12	F	32297
Frankston	Year 12	M	26631
Mornington Peninsula	Did not go to school	F	259
Mornington Peninsula	Did not go to school	M	250
Mornington Peninsula	Year 8	F	2966
Mornington Peninsula	Year 8	M	2612
Mornington Peninsula	Year 9	F	4608
Mornington Peninsula	Year 9	M	4641
Mornington Peninsula	Year 10	F	10935
Mornington Peninsula	Year 10	M	11952
Mornington Peninsula	Year 11	F	10278
Mornington Peninsula	Year 11	M	10173
Mornington Peninsula	Year 12	F	39884
Mornington Peninsula	Year 12	M	33425
Grampians	Did not go to school	F	135
Grampians	Did not go to school	M	190
Grampians	Year 8	F	1551
Grampians	Year 8	M	1725
Grampians	Year 9	F	1963
Grampians	Year 9	M	2363
Grampians	Year 10	F	4356
Grampians	Year 10	M	5513
Grampians	Year 11	F	4463
Grampians	Year 11	M	4747
Grampians	Year 12	F	10545
Grampians	Year 12	M	8402
Mildura	Did not go to school	F	328
Mildura	Did not go to school	M	323
Mildura	Year 8	F	1707
Mildura	Year 8	M	1682
Mildura	Year 9	F	2001
Mildura	Year 9	M	2111
Mildura	Year 10	F	4261
Mildura	Year 10	M	4822
Mildura	Year 11	F	3399
Mildura	Year 11	M	3407
Mildura	Year 12	F	9831
Mildura	Year 12	M	8000
Murray River - Swan Hill	Did not go to school	F	167
Murray River - Swan Hill	Did not go to school	M	208
Murray River - Swan Hill	Year 8	F	1004
Murray River - Swan Hill	Year 8	M	1323
Murray River - Swan Hill	Year 9	F	1283
Murray River - Swan Hill	Year 9	M	1698
Murray River - Swan Hill	Year 10	F	2733
Murray River - Swan Hill	Year 10	M	3414
Murray River - Swan Hill	Year 11	F	2575
Murray River - Swan Hill	Year 11	M	2623
Murray River - Swan Hill	Year 12	F	6427
Murray River - Swan Hill	Year 12	M	4938
Campaspe	Did not go to school	F	56
Campaspe	Did not go to school	M	70
Campaspe	Year 8	F	1031
Campaspe	Year 8	M	1160
Campaspe	Year 9	F	1462
Campaspe	Year 9	M	1852
Campaspe	Year 10	F	3091
Campaspe	Year 10	M	3810
Campaspe	Year 11	F	2842
Campaspe	Year 11	M	2801
Campaspe	Year 12	F	6557
Campaspe	Year 12	M	4698
Moira	Did not go to school	F	52
Moira	Did not go to school	M	76
Moira	Year 8	F	814
Moira	Year 8	M	1012
Moira	Year 9	F	1115
Moira	Year 9	M	1420
Moira	Year 10	F	2628
Moira	Year 10	M	3133
Moira	Year 11	F	2082
Moira	Year 11	M	2143
Moira	Year 12	F	4998
Moira	Year 12	M	3682
Shepparton	Did not go to school	F	451
Shepparton	Did not go to school	M	463
Shepparton	Year 8	F	1736
Shepparton	Year 8	M	1894
Shepparton	Year 9	F	2088
Shepparton	Year 9	M	2477
Shepparton	Year 10	F	4570
Shepparton	Year 10	M	5247
Shepparton	Year 11	F	3956
Shepparton	Year 11	M	4246
Shepparton	Year 12	F	12649
Shepparton	Year 12	M	10168
Glenelg - Southern Grampians	Did not go to school	F	58
Glenelg - Southern Grampians	Did not go to school	M	49
Glenelg - Southern Grampians	Year 8	F	925
Glenelg - Southern Grampians	Year 8	M	1031
Glenelg - Southern Grampians	Year 9	F	1220
Glenelg - Southern Grampians	Year 9	M	1625
Glenelg - Southern Grampians	Year 10	F	2822
Glenelg - Southern Grampians	Year 10	M	3382
Glenelg - Southern Grampians	Year 11	F	2832
Glenelg - Southern Grampians	Year 11	M	2846
Glenelg - Southern Grampians	Year 12	F	6592
Glenelg - Southern Grampians	Year 12	M	4993
Colac - Corangamite	Did not go to school	F	87
Colac - Corangamite	Did not go to school	M	104
Colac - Corangamite	Year 8	F	971
Colac - Corangamite	Year 8	M	1109
Colac - Corangamite	Year 9	F	1229
Colac - Corangamite	Year 9	M	1616
Colac - Corangamite	Year 10	F	2592
Colac - Corangamite	Year 10	M	3382
Colac - Corangamite	Year 11	F	2647
Colac - Corangamite	Year 11	M	2914
Colac - Corangamite	Year 12	F	7329
Colac - Corangamite	Year 12	M	5515
Warrnambool	Did not go to school	F	60
Warrnambool	Did not go to school	M	96
Warrnambool	Year 8	F	1098
Warrnambool	Year 8	M	1188
Warrnambool	Year 9	F	1575
Warrnambool	Year 9	M	1876
Warrnambool	Year 10	F	3413
Warrnambool	Year 10	M	4013
Warrnambool	Year 11	F	3669
Warrnambool	Year 11	M	3624
Warrnambool	Year 12	F	11165
Warrnambool	Year 12	M	8418
Migratory - Offshore - Shipping (Vic.)	Year 12	M	9
No usual address (Vic.)	Did not go to school	F	18
No usual address (Vic.)	Did not go to school	M	37
No usual address (Vic.)	Year 8	F	91
No usual address (Vic.)	Year 8	M	152
No usual address (Vic.)	Year 9	F	157
No usual address (Vic.)	Year 9	M	235
No usual address (Vic.)	Year 10	F	389
No usual address (Vic.)	Year 10	M	529
No usual address (Vic.)	Year 11	F	285
No usual address (Vic.)	Year 11	M	366
No usual address (Vic.)	Year 12	F	1231
No usual address (Vic.)	Year 12	M	1215
Capalaba	Did not go to school	F	114
Capalaba	Did not go to school	M	92
Capalaba	Year 8	F	1077
Capalaba	Year 8	M	1041
Capalaba	Year 9	F	1450
Capalaba	Year 9	M	1424
Capalaba	Year 10	F	7196
Capalaba	Year 10	M	6726
Capalaba	Year 11	F	2124
Capalaba	Year 11	M	2489
Capalaba	Year 12	F	17408
Capalaba	Year 12	M	15989
Cleveland - Stradbroke	Did not go to school	F	91
Cleveland - Stradbroke	Did not go to school	M	90
Cleveland - Stradbroke	Year 8	F	1462
Cleveland - Stradbroke	Year 8	M	1355
Cleveland - Stradbroke	Year 9	F	1845
Cleveland - Stradbroke	Year 9	M	2027
Cleveland - Stradbroke	Year 10	F	10078
Cleveland - Stradbroke	Year 10	M	9318
Cleveland - Stradbroke	Year 11	F	3069
Cleveland - Stradbroke	Year 11	M	3174
Cleveland - Stradbroke	Year 12	F	21672
Cleveland - Stradbroke	Year 12	M	19294
Wynnum - Manly	Did not go to school	F	95
Wynnum - Manly	Did not go to school	M	88
Wynnum - Manly	Year 8	F	1100
Wynnum - Manly	Year 8	M	894
Wynnum - Manly	Year 9	F	1181
Wynnum - Manly	Year 9	M	1139
Wynnum - Manly	Year 10	F	5727
Wynnum - Manly	Year 10	M	5397
Wynnum - Manly	Year 11	F	1938
Wynnum - Manly	Year 11	M	2159
Wynnum - Manly	Year 12	F	18934
Wynnum - Manly	Year 12	M	17162
Bald Hills - Everton Park	Did not go to school	F	80
Bald Hills - Everton Park	Did not go to school	M	71
Bald Hills - Everton Park	Year 8	F	660
Bald Hills - Everton Park	Year 8	M	451
Bald Hills - Everton Park	Year 9	F	537
Bald Hills - Everton Park	Year 9	M	582
Bald Hills - Everton Park	Year 10	F	3352
Bald Hills - Everton Park	Year 10	M	2666
Bald Hills - Everton Park	Year 11	F	1077
Bald Hills - Everton Park	Year 11	M	1171
Bald Hills - Everton Park	Year 12	F	13127
Bald Hills - Everton Park	Year 12	M	12302
Chermside	Did not go to school	F	165
Chermside	Did not go to school	M	134
Chermside	Year 8	F	1279
Chermside	Year 8	M	847
Chermside	Year 9	F	931
Chermside	Year 9	M	871
Chermside	Year 10	F	5029
Chermside	Year 10	M	4189
Chermside	Year 11	F	1614
Chermside	Year 11	M	1822
Chermside	Year 12	F	21467
Chermside	Year 12	M	19875
Nundah	Did not go to school	F	97
Nundah	Did not go to school	M	78
Nundah	Year 8	F	603
Nundah	Year 8	M	477
Nundah	Year 9	F	498
Nundah	Year 9	M	583
Nundah	Year 10	F	2823
Nundah	Year 10	M	2683
Nundah	Year 11	F	985
Nundah	Year 11	M	1106
Nundah	Year 12	F	12439
Nundah	Year 12	M	11917
Sandgate	Did not go to school	F	174
Sandgate	Did not go to school	M	154
Sandgate	Year 8	F	1259
Sandgate	Year 8	M	908
Sandgate	Year 9	F	1008
Sandgate	Year 9	M	1009
Sandgate	Year 10	F	5105
Sandgate	Year 10	M	4478
Sandgate	Year 11	F	1550
Sandgate	Year 11	M	1678
Sandgate	Year 12	F	15662
Sandgate	Year 12	M	14243
Carindale	Did not go to school	F	93
Carindale	Did not go to school	M	70
Carindale	Year 8	F	827
Carindale	Year 8	M	525
Carindale	Year 9	F	622
Carindale	Year 9	M	632
Carindale	Year 10	F	3297
Carindale	Year 10	M	2657
Carindale	Year 11	F	1174
Carindale	Year 11	M	1156
Carindale	Year 12	F	16471
Carindale	Year 12	M	15131
Holland Park - Yeronga	Did not go to school	F	164
Holland Park - Yeronga	Did not go to school	M	164
Holland Park - Yeronga	Year 8	F	787
Holland Park - Yeronga	Year 8	M	596
Holland Park - Yeronga	Year 9	F	720
Holland Park - Yeronga	Year 9	M	740
Holland Park - Yeronga	Year 10	F	3446
Holland Park - Yeronga	Year 10	M	3010
Holland Park - Yeronga	Year 11	F	1306
Holland Park - Yeronga	Year 11	M	1550
Holland Park - Yeronga	Year 12	F	26873
Holland Park - Yeronga	Year 12	M	25448
Mt Gravatt	Did not go to school	F	321
Mt Gravatt	Did not go to school	M	237
Mt Gravatt	Year 8	F	1194
Mt Gravatt	Year 8	M	868
Mt Gravatt	Year 9	F	1009
Mt Gravatt	Year 9	M	968
Mt Gravatt	Year 10	F	4241
Mt Gravatt	Year 10	M	3588
Mt Gravatt	Year 11	F	1482
Mt Gravatt	Year 11	M	1645
Mt Gravatt	Year 12	F	23418
Mt Gravatt	Year 12	M	22471
Nathan	Did not go to school	F	141
Nathan	Did not go to school	M	125
Nathan	Year 8	F	549
Nathan	Year 8	M	426
Nathan	Year 9	F	459
Nathan	Year 9	M	455
Nathan	Year 10	F	2053
Nathan	Year 10	M	1870
Nathan	Year 11	F	668
Nathan	Year 11	M	829
Nathan	Year 12	F	11862
Nathan	Year 12	M	11686
Rocklea - Acacia Ridge	Did not go to school	F	462
Rocklea - Acacia Ridge	Did not go to school	M	336
Rocklea - Acacia Ridge	Year 8	F	1054
Rocklea - Acacia Ridge	Year 8	M	746
Rocklea - Acacia Ridge	Year 9	F	872
Rocklea - Acacia Ridge	Year 9	M	977
Rocklea - Acacia Ridge	Year 10	F	3561
Rocklea - Acacia Ridge	Year 10	M	3352
Rocklea - Acacia Ridge	Year 11	F	1325
Rocklea - Acacia Ridge	Year 11	M	1483
Rocklea - Acacia Ridge	Year 12	F	18589
Rocklea - Acacia Ridge	Year 12	M	17469
Sunnybank	Did not go to school	F	444
Sunnybank	Did not go to school	M	326
Sunnybank	Year 8	F	928
Sunnybank	Year 8	M	679
Sunnybank	Year 9	F	686
Sunnybank	Year 9	M	659
Sunnybank	Year 10	F	2467
Sunnybank	Year 10	M	2289
Sunnybank	Year 11	F	890
Sunnybank	Year 11	M	964
Sunnybank	Year 12	F	14093
Sunnybank	Year 12	M	14338
Centenary	Did not go to school	F	75
Centenary	Did not go to school	M	60
Centenary	Year 8	F	344
Centenary	Year 8	M	221
Centenary	Year 9	F	361
Centenary	Year 9	M	385
Centenary	Year 10	F	1988
Centenary	Year 10	M	1642
Centenary	Year 11	F	748
Centenary	Year 11	M	804
Centenary	Year 12	F	9896
Centenary	Year 12	M	9335
Kenmore - Brookfield - Moggill	Did not go to school	F	38
Kenmore - Brookfield - Moggill	Did not go to school	M	38
Kenmore - Brookfield - Moggill	Year 8	F	289
Kenmore - Brookfield - Moggill	Year 8	M	239
Kenmore - Brookfield - Moggill	Year 9	F	496
Kenmore - Brookfield - Moggill	Year 9	M	513
Kenmore - Brookfield - Moggill	Year 10	F	2073
Kenmore - Brookfield - Moggill	Year 10	M	1746
Kenmore - Brookfield - Moggill	Year 11	F	1006
Kenmore - Brookfield - Moggill	Year 11	M	981
Kenmore - Brookfield - Moggill	Year 12	F	14783
Kenmore - Brookfield - Moggill	Year 12	M	14141
Sherwood - Indooroopilly	Did not go to school	F	73
Sherwood - Indooroopilly	Did not go to school	M	69
Sherwood - Indooroopilly	Year 8	F	287
Sherwood - Indooroopilly	Year 8	M	210
Sherwood - Indooroopilly	Year 9	F	453
Sherwood - Indooroopilly	Year 9	M	444
Sherwood - Indooroopilly	Year 10	F	1897
Sherwood - Indooroopilly	Year 10	M	1416
Sherwood - Indooroopilly	Year 11	F	882
Sherwood - Indooroopilly	Year 11	M	846
Sherwood - Indooroopilly	Year 12	F	19046
Sherwood - Indooroopilly	Year 12	M	18068
The Gap - Enoggera	Did not go to school	F	77
The Gap - Enoggera	Did not go to school	M	71
The Gap - Enoggera	Year 8	F	622
The Gap - Enoggera	Year 8	M	419
The Gap - Enoggera	Year 9	F	653
The Gap - Enoggera	Year 9	M	636
The Gap - Enoggera	Year 10	F	3457
The Gap - Enoggera	Year 10	M	2856
The Gap - Enoggera	Year 11	F	1219
The Gap - Enoggera	Year 11	M	1281
The Gap - Enoggera	Year 12	F	15575
The Gap - Enoggera	Year 12	M	14621
Brisbane Inner	Did not go to school	F	234
Brisbane Inner	Did not go to school	M	191
Brisbane Inner	Year 8	F	543
Brisbane Inner	Year 8	M	549
Brisbane Inner	Year 9	F	599
Brisbane Inner	Year 9	M	725
Brisbane Inner	Year 10	F	2749
Brisbane Inner	Year 10	M	2894
Brisbane Inner	Year 11	F	1626
Brisbane Inner	Year 11	M	1887
Brisbane Inner	Year 12	F	30952
Brisbane Inner	Year 12	M	30819
Brisbane Inner - East	Did not go to school	F	56
Brisbane Inner - East	Did not go to school	M	52
Brisbane Inner - East	Year 8	F	346
Brisbane Inner - East	Year 8	M	263
Brisbane Inner - East	Year 9	F	431
Brisbane Inner - East	Year 9	M	411
Brisbane Inner - East	Year 10	F	1921
Brisbane Inner - East	Year 10	M	1772
Brisbane Inner - East	Year 11	F	830
Brisbane Inner - East	Year 11	M	942
Brisbane Inner - East	Year 12	F	14483
Brisbane Inner - East	Year 12	M	13393
Brisbane Inner - North	Did not go to school	F	118
Brisbane Inner - North	Did not go to school	M	117
Brisbane Inner - North	Year 8	F	649
Brisbane Inner - North	Year 8	M	546
Brisbane Inner - North	Year 9	F	818
Brisbane Inner - North	Year 9	M	885
Brisbane Inner - North	Year 10	F	4086
Brisbane Inner - North	Year 10	M	3635
Brisbane Inner - North	Year 11	F	1883
Brisbane Inner - North	Year 11	M	2034
Brisbane Inner - North	Year 12	F	34395
Brisbane Inner - North	Year 12	M	32702
Brisbane Inner - West	Did not go to school	F	50
Brisbane Inner - West	Did not go to school	M	46
Brisbane Inner - West	Year 8	F	294
Brisbane Inner - West	Year 8	M	232
Brisbane Inner - West	Year 9	F	440
Brisbane Inner - West	Year 9	M	542
Brisbane Inner - West	Year 10	F	1899
Brisbane Inner - West	Year 10	M	1703
Brisbane Inner - West	Year 11	F	1027
Brisbane Inner - West	Year 11	M	1028
Brisbane Inner - West	Year 12	F	21099
Brisbane Inner - West	Year 12	M	20154
Cairns - North	Did not go to school	F	70
Cairns - North	Did not go to school	M	53
Cairns - North	Year 8	F	486
Cairns - North	Year 8	M	484
Cairns - North	Year 9	F	1024
Cairns - North	Year 9	M	1041
Cairns - North	Year 10	F	4360
Cairns - North	Year 10	M	4693
Cairns - North	Year 11	F	2089
Cairns - North	Year 11	M	2227
Cairns - North	Year 12	F	14677
Cairns - North	Year 12	M	12381
Cairns - South	Did not go to school	F	489
Cairns - South	Did not go to school	M	374
Cairns - South	Year 8	F	1606
Cairns - South	Year 8	M	1553
Cairns - South	Year 9	F	1907
Cairns - South	Year 9	M	2111
Cairns - South	Year 10	F	8483
Cairns - South	Year 10	M	8933
Cairns - South	Year 11	F	3413
Cairns - South	Year 11	M	3707
Cairns - South	Year 12	F	22865
Cairns - South	Year 12	M	20064
Innisfail - Cassowary Coast	Did not go to school	F	104
Innisfail - Cassowary Coast	Did not go to school	M	112
Innisfail - Cassowary Coast	Year 8	F	869
Innisfail - Cassowary Coast	Year 8	M	1029
Innisfail - Cassowary Coast	Year 9	F	814
Innisfail - Cassowary Coast	Year 9	M	1035
Innisfail - Cassowary Coast	Year 10	F	3826
Innisfail - Cassowary Coast	Year 10	M	4219
Innisfail - Cassowary Coast	Year 11	F	1260
Innisfail - Cassowary Coast	Year 11	M	1398
Innisfail - Cassowary Coast	Year 12	F	5815
Innisfail - Cassowary Coast	Year 12	M	5135
Port Douglas - Daintree	Did not go to school	F	21
Port Douglas - Daintree	Did not go to school	M	22
Port Douglas - Daintree	Year 8	F	137
Port Douglas - Daintree	Year 8	M	201
Port Douglas - Daintree	Year 9	F	201
Port Douglas - Daintree	Year 9	M	288
Port Douglas - Daintree	Year 10	F	971
Port Douglas - Daintree	Year 10	M	1206
Port Douglas - Daintree	Year 11	F	490
Port Douglas - Daintree	Year 11	M	547
Port Douglas - Daintree	Year 12	F	2665
Port Douglas - Daintree	Year 12	M	2327
Tablelands (East) - Kuranda	Did not go to school	F	95
Tablelands (East) - Kuranda	Did not go to school	M	111
Tablelands (East) - Kuranda	Year 8	F	995
Tablelands (East) - Kuranda	Year 8	M	1118
Tablelands (East) - Kuranda	Year 9	F	951
Tablelands (East) - Kuranda	Year 9	M	1128
Tablelands (East) - Kuranda	Year 10	F	4637
Tablelands (East) - Kuranda	Year 10	M	4673
Tablelands (East) - Kuranda	Year 11	F	1395
Tablelands (East) - Kuranda	Year 11	M	1449
Tablelands (East) - Kuranda	Year 12	F	7994
Tablelands (East) - Kuranda	Year 12	M	6757
Darling Downs (West) - Maranoa	Did not go to school	F	67
Darling Downs (West) - Maranoa	Did not go to school	M	84
Darling Downs (West) - Maranoa	Year 8	F	938
Darling Downs (West) - Maranoa	Year 8	M	1321
