SA3_NAME21	FamilyHousehold	IncomeHousehold.max	households
Camden	1	52500	657
Camden	1	65625	865
Camden	1	78750	1010
Camden	1	91875	962
Camden	1	105000	1024
Camden	1	131250	2660
Camden	1	157500	2461
Camden	1	183750	2146
Camden	1	210000	1452
Camden	1	Inf	3843
Campbelltown (NSW)	0		628
Campbelltown (NSW)	0	0	515
Campbelltown (NSW)	0	7875	124
Campbelltown (NSW)	0	15750	476
Campbelltown (NSW)	0	21000	1011
Campbelltown (NSW)	0	26250	2204
Campbelltown (NSW)	0	34125	1153
Campbelltown (NSW)	0	42000	813
Campbelltown (NSW)	0	52500	1190
Campbelltown (NSW)	0	65625	1212
Campbelltown (NSW)	0	78750	983
Campbelltown (NSW)	0	91875	743
Campbelltown (NSW)	0	105000	544
Campbelltown (NSW)	0	131250	746
Campbelltown (NSW)	0	157500	122
Campbelltown (NSW)	0	183750	118
Campbelltown (NSW)	0	210000	32
Campbelltown (NSW)	0	Inf	157
Campbelltown (NSW)	1		2929
Campbelltown (NSW)	1	0	504
Campbelltown (NSW)	1	7875	144
Campbelltown (NSW)	1	15750	223
Campbelltown (NSW)	1	21000	308
Campbelltown (NSW)	1	26250	772
Campbelltown (NSW)	1	34125	1055
Campbelltown (NSW)	1	42000	2485
Campbelltown (NSW)	1	52500	2396
Campbelltown (NSW)	1	65625	2951
Campbelltown (NSW)	1	78750	3501
Campbelltown (NSW)	1	91875	2960
Campbelltown (NSW)	1	105000	2945
Campbelltown (NSW)	1	131250	6484
Campbelltown (NSW)	1	157500	4677
Campbelltown (NSW)	1	183750	3507
Campbelltown (NSW)	1	210000	2281
Campbelltown (NSW)	1	Inf	4720
Wollondilly	0		131
Wollondilly	0	0	117
Wollondilly	0	7875	49
Wollondilly	0	15750	70
Wollondilly	0	21000	167
Wollondilly	0	26250	504
Wollondilly	0	34125	282
Wollondilly	0	42000	172
Wollondilly	0	52500	234
Wollondilly	0	65625	275
Wollondilly	0	78750	208
Wollondilly	0	91875	147
Wollondilly	0	105000	138
Wollondilly	0	131250	200
Wollondilly	0	157500	12
Wollondilly	0	183750	37
Wollondilly	0	210000	7
Wollondilly	0	Inf	69
Wollondilly	1		915
Wollondilly	1	0	112
Wollondilly	1	7875	35
Wollondilly	1	15750	25
Wollondilly	1	21000	51
Wollondilly	1	26250	152
Wollondilly	1	34125	148
Wollondilly	1	42000	573
Wollondilly	1	52500	493
Wollondilly	1	65625	619
Wollondilly	1	78750	748
Wollondilly	1	91875	591
Wollondilly	1	105000	643
Wollondilly	1	131250	1540
Wollondilly	1	157500	1285
Wollondilly	1	183750	1205
Wollondilly	1	210000	745
Wollondilly	1	Inf	2100
Blue Mountains	0		321
Blue Mountains	0	0	285
Blue Mountains	0	7875	124
Blue Mountains	0	15750	286
Blue Mountains	0	21000	513
Blue Mountains	0	26250	1556
Blue Mountains	0	34125	1064
Blue Mountains	0	42000	722
Blue Mountains	0	52500	779
Blue Mountains	0	65625	803
Blue Mountains	0	78750	558
Blue Mountains	0	91875	426
Blue Mountains	0	105000	378
Blue Mountains	0	131250	650
Blue Mountains	0	157500	53
Blue Mountains	0	183750	131
Blue Mountains	0	210000	15
Blue Mountains	0	Inf	191
Blue Mountains	1		1215
Blue Mountains	1	0	143
Blue Mountains	1	7875	78
Blue Mountains	1	15750	86
Blue Mountains	1	21000	82
Blue Mountains	1	26250	290
Blue Mountains	1	34125	316
Blue Mountains	1	42000	1005
Blue Mountains	1	52500	1031
Blue Mountains	1	65625	1416
Blue Mountains	1	78750	1665
Blue Mountains	1	91875	1190
Blue Mountains	1	105000	1251
Blue Mountains	1	131250	2722
Blue Mountains	1	157500	2167
Blue Mountains	1	183750	1939
Blue Mountains	1	210000	1289
Blue Mountains	1	Inf	3703
Penrith	0		567
Penrith	0	0	471
Penrith	0	7875	135
Penrith	0	15750	354
Penrith	0	21000	844
Penrith	0	26250	1856
Penrith	0	34125	1202
Penrith	0	42000	858
Penrith	0	52500	1188
Penrith	0	65625	1374
Penrith	0	78750	1196
Penrith	0	91875	968
Penrith	0	105000	767
Penrith	0	131250	1132
Penrith	0	157500	132
Penrith	0	183750	190
Penrith	0	210000	41
Penrith	0	Inf	221
Penrith	1		2523
Penrith	1	0	354
Penrith	1	7875	102
Penrith	1	15750	134
Penrith	1	21000	155
Penrith	1	26250	495
Penrith	1	34125	651
Penrith	1	42000	1793
Penrith	1	52500	1741
Penrith	1	65625	2096
Penrith	1	78750	2674
Penrith	1	91875	2316
Penrith	1	105000	2501
Penrith	1	131250	5908
Penrith	1	157500	4837
Penrith	1	183750	4045
Penrith	1	210000	2725
Penrith	1	Inf	6267
Richmond - Windsor	0		173
Richmond - Windsor	0	0	131
Richmond - Windsor	0	7875	41
Richmond - Windsor	0	15750	117
Richmond - Windsor	0	21000	209
Richmond - Windsor	0	26250	647
Richmond - Windsor	0	34125	380
Richmond - Windsor	0	42000	268
Richmond - Windsor	0	52500	320
Richmond - Windsor	0	65625	322
Richmond - Windsor	0	78750	298
Richmond - Windsor	0	91875	209
Richmond - Windsor	0	105000	191
Richmond - Windsor	0	131250	252
Richmond - Windsor	0	157500	37
Richmond - Windsor	0	183750	58
Richmond - Windsor	0	210000	8
Richmond - Windsor	0	Inf	51
Richmond - Windsor	1		655
Richmond - Windsor	1	0	102
Richmond - Windsor	1	7875	40
Richmond - Windsor	1	15750	42
Richmond - Windsor	1	21000	45
Richmond - Windsor	1	26250	135
Richmond - Windsor	1	34125	175
Richmond - Windsor	1	42000	487
Richmond - Windsor	1	52500	426
Richmond - Windsor	1	65625	523
Richmond - Windsor	1	78750	643
Richmond - Windsor	1	91875	521
Richmond - Windsor	1	105000	620
Richmond - Windsor	1	131250	1296
Richmond - Windsor	1	157500	1114
Richmond - Windsor	1	183750	812
Richmond - Windsor	1	210000	572
Richmond - Windsor	1	Inf	1187
St Marys	0		225
St Marys	0	0	181
St Marys	0	7875	49
St Marys	0	15750	133
St Marys	0	21000	296
St Marys	0	26250	637
St Marys	0	34125	358
St Marys	0	42000	275
St Marys	0	52500	435
St Marys	0	65625	523
St Marys	0	78750	382
St Marys	0	91875	293
St Marys	0	105000	198
St Marys	0	131250	275
St Marys	0	157500	44
St Marys	0	183750	44
St Marys	0	210000	7
St Marys	0	Inf	51
St Marys	1		973
St Marys	1	0	183
St Marys	1	7875	45
St Marys	1	15750	71
St Marys	1	21000	87
St Marys	1	26250	224
St Marys	1	34125	276
St Marys	1	42000	753
St Marys	1	52500	685
St Marys	1	65625	918
St Marys	1	78750	1099
St Marys	1	91875	951
St Marys	1	105000	949
St Marys	1	131250	2145
St Marys	1	157500	1545
St Marys	1	183750	1187
St Marys	1	210000	765
St Marys	1	Inf	1393
Auburn	0		566
Auburn	0	0	540
Auburn	0	7875	100
Auburn	0	15750	229
Auburn	0	21000	549
Auburn	0	26250	822
Auburn	0	34125	501
Auburn	0	42000	481
Auburn	0	52500	637
Auburn	0	65625	897
Auburn	0	78750	758
Auburn	0	91875	759
Auburn	0	105000	604
Auburn	0	131250	1153
Auburn	0	157500	292
Auburn	0	183750	345
Auburn	0	210000	143
Auburn	0	Inf	512
Auburn	1		1577
Auburn	1	0	504
Auburn	1	7875	95
Auburn	1	15750	150
Auburn	1	21000	206
Auburn	1	26250	468
Auburn	1	34125	491
Auburn	1	42000	1197
Auburn	1	52500	1182
Auburn	1	65625	1579
Auburn	1	78750	1879
Auburn	1	91875	1457
Auburn	1	105000	1494
Auburn	1	131250	3270
Auburn	1	157500	2265
Auburn	1	183750	1798
Auburn	1	210000	1241
Auburn	1	Inf	3189
Carlingford	0		249
Carlingford	0	0	257
Carlingford	0	7875	77
Carlingford	0	15750	237
Carlingford	0	21000	501
Carlingford	0	26250	814
Carlingford	0	34125	375
Carlingford	0	42000	303
Carlingford	0	52500	374
Carlingford	0	65625	437
Carlingford	0	78750	397
Carlingford	0	91875	337
Carlingford	0	105000	235
Carlingford	0	131250	444
Carlingford	0	157500	64
Carlingford	0	183750	114
Carlingford	0	210000	23
Carlingford	0	Inf	145
Carlingford	1		1179
Carlingford	1	0	306
Carlingford	1	7875	97
Carlingford	1	15750	102
Carlingford	1	21000	122
Carlingford	1	26250	326
Carlingford	1	34125	337
Carlingford	1	42000	835
Carlingford	1	52500	782
Carlingford	1	65625	1079
Carlingford	1	78750	1284
Carlingford	1	91875	1013
Carlingford	1	105000	1066
Carlingford	1	131250	2460
Carlingford	1	157500	1834
Carlingford	1	183750	1622
Carlingford	1	210000	1210
Carlingford	1	Inf	3749
Merrylands - Guildford	0		772
Merrylands - Guildford	0	0	721
Merrylands - Guildford	0	7875	147
Merrylands - Guildford	0	15750	557
Merrylands - Guildford	0	21000	1259
Merrylands - Guildford	0	26250	2085
Merrylands - Guildford	0	34125	1002
Merrylands - Guildford	0	42000	772
Merrylands - Guildford	0	52500	959
Merrylands - Guildford	0	65625	964
Merrylands - Guildford	0	78750	752
Merrylands - Guildford	0	91875	549
Merrylands - Guildford	0	105000	429
Merrylands - Guildford	0	131250	723
Merrylands - Guildford	0	157500	191
Merrylands - Guildford	0	183750	189
Merrylands - Guildford	0	210000	84
Merrylands - Guildford	0	Inf	278
Merrylands - Guildford	1		2695
Merrylands - Guildford	1	0	796
Merrylands - Guildford	1	7875	182
Merrylands - Guildford	1	15750	292
Merrylands - Guildford	1	21000	289
Merrylands - Guildford	1	26250	867
Merrylands - Guildford	1	34125	936
Merrylands - Guildford	1	42000	2475
Merrylands - Guildford	1	52500	2110
Merrylands - Guildford	1	65625	2650
Merrylands - Guildford	1	78750	2915
Merrylands - Guildford	1	91875	2332
Merrylands - Guildford	1	105000	2144
Merrylands - Guildford	1	131250	4395
Merrylands - Guildford	1	157500	3179
Merrylands - Guildford	1	183750	2512
Merrylands - Guildford	1	210000	1681
Merrylands - Guildford	1	Inf	4060
Parramatta	0		750
Parramatta	0	0	603
Parramatta	0	7875	164
Parramatta	0	15750	449
Parramatta	0	21000	964
Parramatta	0	26250	1683
Parramatta	0	34125	1051
Parramatta	0	42000	799
Parramatta	0	52500	1133
Parramatta	0	65625	1396
Parramatta	0	78750	1253
Parramatta	0	91875	1128
Parramatta	0	105000	935
Parramatta	0	131250	1754
Parramatta	0	157500	379
Parramatta	0	183750	455
Parramatta	0	210000	165
Parramatta	0	Inf	701
Parramatta	1		1996
Parramatta	1	0	435
Parramatta	1	7875	124
Parramatta	1	15750	162
Parramatta	1	21000	156
Parramatta	1	26250	503
Parramatta	1	34125	566
Parramatta	1	42000	1410
Parramatta	1	52500	1441
Parramatta	1	65625	1874
Parramatta	1	78750	2341
Parramatta	1	91875	2044
Parramatta	1	105000	2203
Parramatta	1	131250	5608
Parramatta	1	157500	4046
Parramatta	1	183750	3889
Parramatta	1	210000	2614
Parramatta	1	Inf	6980
Pennant Hills - Epping	0		150
Pennant Hills - Epping	0	0	170
Pennant Hills - Epping	0	7875	55
Pennant Hills - Epping	0	15750	92
Pennant Hills - Epping	0	21000	175
Pennant Hills - Epping	0	26250	368
Pennant Hills - Epping	0	34125	301
Pennant Hills - Epping	0	42000	218
Pennant Hills - Epping	0	52500	265
Pennant Hills - Epping	0	65625	345
Pennant Hills - Epping	0	78750	281
Pennant Hills - Epping	0	91875	269
Pennant Hills - Epping	0	105000	225
Pennant Hills - Epping	0	131250	444
Pennant Hills - Epping	0	157500	69
Pennant Hills - Epping	0	183750	122
Pennant Hills - Epping	0	210000	27
Pennant Hills - Epping	0	Inf	183
Pennant Hills - Epping	1		823
Pennant Hills - Epping	1	0	186
Pennant Hills - Epping	1	7875	78
Pennant Hills - Epping	1	15750	63
Pennant Hills - Epping	1	21000	63
Pennant Hills - Epping	1	26250	171
Pennant Hills - Epping	1	34125	195
Pennant Hills - Epping	1	42000	412
Pennant Hills - Epping	1	52500	482
Pennant Hills - Epping	1	65625	610
Pennant Hills - Epping	1	78750	752
Pennant Hills - Epping	1	91875	648
Pennant Hills - Epping	1	105000	669
Pennant Hills - Epping	1	131250	1606
Pennant Hills - Epping	1	157500	1263
Pennant Hills - Epping	1	183750	1279
Pennant Hills - Epping	1	210000	1013
Pennant Hills - Epping	1	Inf	4676
Ryde - Hunters Hill	0		605
Ryde - Hunters Hill	0	0	851
Ryde - Hunters Hill	0	7875	233
Ryde - Hunters Hill	0	15750	482
Ryde - Hunters Hill	0	21000	898
Ryde - Hunters Hill	0	26250	1530
Ryde - Hunters Hill	0	34125	1165
Ryde - Hunters Hill	0	42000	936
Ryde - Hunters Hill	0	52500	1191
Ryde - Hunters Hill	0	65625	1539
Ryde - Hunters Hill	0	78750	1404
Ryde - Hunters Hill	0	91875	1236
Ryde - Hunters Hill	0	105000	1027
Ryde - Hunters Hill	0	131250	2060
Ryde - Hunters Hill	0	157500	220
Ryde - Hunters Hill	0	183750	487
Ryde - Hunters Hill	0	210000	118
Ryde - Hunters Hill	0	Inf	725
Ryde - Hunters Hill	1		2097
Ryde - Hunters Hill	1	0	598
Ryde - Hunters Hill	1	7875	179
Ryde - Hunters Hill	1	15750	189
Ryde - Hunters Hill	1	21000	169
Ryde - Hunters Hill	1	26250	516
Ryde - Hunters Hill	1	34125	475
Ryde - Hunters Hill	1	42000	1313
Ryde - Hunters Hill	1	52500	1279
Ryde - Hunters Hill	1	65625	1690
Ryde - Hunters Hill	1	78750	2120
Ryde - Hunters Hill	1	91875	1655
Ryde - Hunters Hill	1	105000	1785
Ryde - Hunters Hill	1	131250	4620
Ryde - Hunters Hill	1	157500	3585
Ryde - Hunters Hill	1	183750	3329
Ryde - Hunters Hill	1	210000	2528
Ryde - Hunters Hill	1	Inf	10460
Bringelly - Green Valley	0		300
Bringelly - Green Valley	0	0	315
Bringelly - Green Valley	0	7875	74
Bringelly - Green Valley	0	15750	206
Bringelly - Green Valley	0	21000	475
Bringelly - Green Valley	0	26250	893
Bringelly - Green Valley	0	34125	441
Bringelly - Green Valley	0	42000	330
Bringelly - Green Valley	0	52500	466
Bringelly - Green Valley	0	65625	535
Bringelly - Green Valley	0	78750	399
Bringelly - Green Valley	0	91875	305
Bringelly - Green Valley	0	105000	303
Bringelly - Green Valley	0	131250	384
Bringelly - Green Valley	0	157500	49
Bringelly - Green Valley	0	183750	92
Bringelly - Green Valley	0	210000	17
Bringelly - Green Valley	0	Inf	114
Bringelly - Green Valley	1		2211
Bringelly - Green Valley	1	0	496
Bringelly - Green Valley	1	7875	102
Bringelly - Green Valley	1	15750	152
Bringelly - Green Valley	1	21000	197
Bringelly - Green Valley	1	26250	558
Bringelly - Green Valley	1	34125	569
Bringelly - Green Valley	1	42000	1598
Bringelly - Green Valley	1	52500	1448
Bringelly - Green Valley	1	65625	1909
Bringelly - Green Valley	1	78750	2244
Bringelly - Green Valley	1	91875	1935
Bringelly - Green Valley	1	105000	2074
Bringelly - Green Valley	1	131250	4818
Bringelly - Green Valley	1	157500	3981
Bringelly - Green Valley	1	183750	3206
Bringelly - Green Valley	1	210000	2313
Bringelly - Green Valley	1	Inf	5236
Fairfield	0		507
Fairfield	0	0	766
Fairfield	0	7875	157
Fairfield	0	15750	503
Fairfield	0	21000	1269
Fairfield	0	26250	2263
Fairfield	0	34125	1025
Fairfield	0	42000	671
Fairfield	0	52500	883
Fairfield	0	65625	877
Fairfield	0	78750	600
Fairfield	0	91875	375
Fairfield	0	105000	288
Fairfield	0	131250	378
Fairfield	0	157500	70
Fairfield	0	183750	73
Fairfield	0	210000	22
Fairfield	0	Inf	109
Fairfield	1		3080
Fairfield	1	0	1192
Fairfield	1	7875	233
Fairfield	1	15750	352
Fairfield	1	21000	461
Fairfield	1	26250	1196
Fairfield	1	34125	1254
Fairfield	1	42000	3811
Fairfield	1	52500	3264
Fairfield	1	65625	3642
Fairfield	1	78750	3842
Fairfield	1	91875	2882
Fairfield	1	105000	2795
Fairfield	1	131250	5070
Fairfield	1	157500	3789
Fairfield	1	183750	2874
Fairfield	1	210000	1890
Fairfield	1	Inf	4517
Liverpool	0		466
Liverpool	0	0	446
Liverpool	0	7875	120
Liverpool	0	15750	378
Liverpool	0	21000	833
Liverpool	0	26250	1401
Liverpool	0	34125	743
Liverpool	0	42000	565
Liverpool	0	52500	834
Liverpool	0	65625	885
Liverpool	0	78750	674
Liverpool	0	91875	551
Liverpool	0	105000	404
Liverpool	0	131250	669
Liverpool	0	157500	70
Liverpool	0	183750	123
Liverpool	0	210000	25
Liverpool	0	Inf	142
Liverpool	1		2145
Liverpool	1	0	472
Liverpool	1	7875	113
Liverpool	1	15750	155
Liverpool	1	21000	226
Liverpool	1	26250	598
Liverpool	1	34125	704
Liverpool	1	42000	1817
Liverpool	1	52500	1743
Liverpool	1	65625	2062
Liverpool	1	78750	2418
Liverpool	1	91875	1992
Liverpool	1	105000	2027
Liverpool	1	131250	4309
Liverpool	1	157500	3413
Liverpool	1	183750	2702
Liverpool	1	210000	1798
Liverpool	1	Inf	4447
Cronulla - Miranda - Caringbah	0		447
Cronulla - Miranda - Caringbah	0	0	436
Cronulla - Miranda - Caringbah	0	7875	187
Cronulla - Miranda - Caringbah	0	15750	316
Cronulla - Miranda - Caringbah	0	21000	611
Cronulla - Miranda - Caringbah	0	26250	1587
Cronulla - Miranda - Caringbah	0	34125	1066
Cronulla - Miranda - Caringbah	0	42000	812
Cronulla - Miranda - Caringbah	0	52500	976
Cronulla - Miranda - Caringbah	0	65625	1120
Cronulla - Miranda - Caringbah	0	78750	963
Cronulla - Miranda - Caringbah	0	91875	869
Cronulla - Miranda - Caringbah	0	105000	695
Cronulla - Miranda - Caringbah	0	131250	1234
Cronulla - Miranda - Caringbah	0	157500	127
Cronulla - Miranda - Caringbah	0	183750	354
Cronulla - Miranda - Caringbah	0	210000	68
Cronulla - Miranda - Caringbah	0	Inf	465
Cronulla - Miranda - Caringbah	1		1961
Cronulla - Miranda - Caringbah	1	0	307
Cronulla - Miranda - Caringbah	1	7875	131
Cronulla - Miranda - Caringbah	1	15750	109
Cronulla - Miranda - Caringbah	1	21000	86
Cronulla - Miranda - Caringbah	1	26250	345
Cronulla - Miranda - Caringbah	1	34125	381
Cronulla - Miranda - Caringbah	1	42000	1081
Cronulla - Miranda - Caringbah	1	52500	1073
Cronulla - Miranda - Caringbah	1	65625	1462
Cronulla - Miranda - Caringbah	1	78750	1671
Cronulla - Miranda - Caringbah	1	91875	1327
Cronulla - Miranda - Caringbah	1	105000	1512
Cronulla - Miranda - Caringbah	1	131250	3573
Cronulla - Miranda - Caringbah	1	157500	2980
Cronulla - Miranda - Caringbah	1	183750	2900
Cronulla - Miranda - Caringbah	1	210000	2163
Cronulla - Miranda - Caringbah	1	Inf	8894
Sutherland - Menai - Heathcote	0		272
Sutherland - Menai - Heathcote	0	0	275
Sutherland - Menai - Heathcote	0	7875	118
Sutherland - Menai - Heathcote	0	15750	243
Sutherland - Menai - Heathcote	0	21000	471
Sutherland - Menai - Heathcote	0	26250	1230
Sutherland - Menai - Heathcote	0	34125	686
Sutherland - Menai - Heathcote	0	42000	539
Sutherland - Menai - Heathcote	0	52500	587
Sutherland - Menai - Heathcote	0	65625	710
Sutherland - Menai - Heathcote	0	78750	563
Sutherland - Menai - Heathcote	0	91875	516
Sutherland - Menai - Heathcote	0	105000	425
Sutherland - Menai - Heathcote	0	131250	813
Sutherland - Menai - Heathcote	0	157500	66
Sutherland - Menai - Heathcote	0	183750	170
Sutherland - Menai - Heathcote	0	210000	28
Sutherland - Menai - Heathcote	0	Inf	225
Sutherland - Menai - Heathcote	1		1723
Sutherland - Menai - Heathcote	1	0	246
Sutherland - Menai - Heathcote	1	7875	115
Sutherland - Menai - Heathcote	1	15750	85
Sutherland - Menai - Heathcote	1	21000	78
Sutherland - Menai - Heathcote	1	26250	353
Sutherland - Menai - Heathcote	1	34125	322
Sutherland - Menai - Heathcote	1	42000	971
Sutherland - Menai - Heathcote	1	52500	989
Sutherland - Menai - Heathcote	1	65625	1295
Sutherland - Menai - Heathcote	1	78750	1674
Sutherland - Menai - Heathcote	1	91875	1179
Sutherland - Menai - Heathcote	1	105000	1373
Sutherland - Menai - Heathcote	1	131250	3434
Sutherland - Menai - Heathcote	1	157500	3154
Sutherland - Menai - Heathcote	1	183750	3185
Sutherland - Menai - Heathcote	1	210000	2501
Sutherland - Menai - Heathcote	1	Inf	8224
Ballarat	0		728
Ballarat	0	0	399
Ballarat	0	7875	152
Ballarat	0	15750	434
Ballarat	0	21000	992
Ballarat	0	26250	2694
Ballarat	0	34125	1808
Ballarat	0	42000	1126
Ballarat	0	52500	1449
Ballarat	0	65625	1485
Ballarat	0	78750	1049
Ballarat	0	91875	859
Ballarat	0	105000	636
Ballarat	0	131250	839
Ballarat	0	157500	141
Ballarat	0	183750	189
Ballarat	0	210000	45
Ballarat	0	Inf	274
Ballarat	1		2048
Ballarat	1	0	226
Ballarat	1	7875	99
Ballarat	1	15750	95
Ballarat	1	21000	150
Ballarat	1	26250	506
Ballarat	1	34125	700
Ballarat	1	42000	2046
Ballarat	1	52500	1877
Ballarat	1	65625	2242
Ballarat	1	78750	2633
Ballarat	1	91875	1906
Ballarat	1	105000	1974
Ballarat	1	131250	3944
Ballarat	1	157500	2925
Ballarat	1	183750	2288
Ballarat	1	210000	1348
Ballarat	1	Inf	3077
Creswick - Daylesford - Ballan	0		167
Creswick - Daylesford - Ballan	0	0	126
Creswick - Daylesford - Ballan	0	7875	51
Creswick - Daylesford - Ballan	0	15750	125
Creswick - Daylesford - Ballan	0	21000	271
Creswick - Daylesford - Ballan	0	26250	806
Creswick - Daylesford - Ballan	0	34125	368
Creswick - Daylesford - Ballan	0	42000	263
Creswick - Daylesford - Ballan	0	52500	318
Creswick - Daylesford - Ballan	0	65625	304
Creswick - Daylesford - Ballan	0	78750	209
Creswick - Daylesford - Ballan	0	91875	196
Creswick - Daylesford - Ballan	0	105000	125
Creswick - Daylesford - Ballan	0	131250	210
Creswick - Daylesford - Ballan	0	157500	15
Creswick - Daylesford - Ballan	0	183750	41
Creswick - Daylesford - Ballan	0	210000	3
Creswick - Daylesford - Ballan	0	Inf	89
Creswick - Daylesford - Ballan	1		695
Creswick - Daylesford - Ballan	1	0	87
Creswick - Daylesford - Ballan	1	7875	42
Creswick - Daylesford - Ballan	1	15750	48
Creswick - Daylesford - Ballan	1	21000	49
Creswick - Daylesford - Ballan	1	26250	158
Creswick - Daylesford - Ballan	1	34125	152
Creswick - Daylesford - Ballan	1	42000	586
Creswick - Daylesford - Ballan	1	52500	480
Creswick - Daylesford - Ballan	1	65625	601
Creswick - Daylesford - Ballan	1	78750	686
Creswick - Daylesford - Ballan	1	91875	519
Creswick - Daylesford - Ballan	1	105000	550
Creswick - Daylesford - Ballan	1	131250	1038
Creswick - Daylesford - Ballan	1	157500	781
Creswick - Daylesford - Ballan	1	183750	559
Creswick - Daylesford - Ballan	1	210000	351
Creswick - Daylesford - Ballan	1	Inf	919
Maryborough - Pyrenees	0		286
Maryborough - Pyrenees	0	0	129
Maryborough - Pyrenees	0	7875	55
Maryborough - Pyrenees	0	15750	182
Maryborough - Pyrenees	0	21000	363
Maryborough - Pyrenees	0	26250	1035
Maryborough - Pyrenees	0	34125	462
Maryborough - Pyrenees	0	42000	266
Maryborough - Pyrenees	0	52500	310
Maryborough - Pyrenees	0	65625	287
Maryborough - Pyrenees	0	78750	158
Maryborough - Pyrenees	0	91875	111
Maryborough - Pyrenees	0	105000	78
Maryborough - Pyrenees	0	131250	90
Maryborough - Pyrenees	0	157500	6
Maryborough - Pyrenees	0	183750	20
Maryborough - Pyrenees	0	210000	7
Maryborough - Pyrenees	0	Inf	42
Maryborough - Pyrenees	1		638
Maryborough - Pyrenees	1	0	69
Maryborough - Pyrenees	1	7875	43
Maryborough - Pyrenees	1	15750	40
Maryborough - Pyrenees	1	21000	63
Maryborough - Pyrenees	1	26250	207
Maryborough - Pyrenees	1	34125	213
Maryborough - Pyrenees	1	42000	794
Maryborough - Pyrenees	1	52500	611
Maryborough - Pyrenees	1	65625	619
Maryborough - Pyrenees	1	78750	677
Maryborough - Pyrenees	1	91875	421
Maryborough - Pyrenees	1	105000	482
Maryborough - Pyrenees	1	131250	775
Maryborough - Pyrenees	1	157500	494
Maryborough - Pyrenees	1	183750	298
Maryborough - Pyrenees	1	210000	155
Maryborough - Pyrenees	1	Inf	319
Bendigo	0		675
Bendigo	0	0	339
Bendigo	0	7875	151
Bendigo	0	15750	384
Bendigo	0	21000	877
Bendigo	0	26250	2280
Bendigo	0	34125	1575
Bendigo	0	42000	1040
Bendigo	0	52500	1251
Bendigo	0	65625	1274
Bendigo	0	78750	904
Bendigo	0	91875	734
Bendigo	0	105000	580
Bendigo	0	131250	743
Bendigo	0	157500	139
Bendigo	0	183750	139
Bendigo	0	210000	42
Bendigo	0	Inf	204
Bendigo	1		1816
Bendigo	1	0	166
Bendigo	1	7875	95
Bendigo	1	15750	99
Bendigo	1	21000	144
Bendigo	1	26250	468
Bendigo	1	34125	597
Bendigo	1	42000	1842
Bendigo	1	52500	1764
Bendigo	1	65625	2034
Bendigo	1	78750	2311
Bendigo	1	91875	1674
Bendigo	1	105000	1730
Bendigo	1	131250	3732
Bendigo	1	157500	2660
Bendigo	1	183750	2078
Bendigo	1	210000	1169
Bendigo	1	Inf	2312
Heathcote - Castlemaine - Kyneton	0		299
Heathcote - Castlemaine - Kyneton	0	0	200
Heathcote - Castlemaine - Kyneton	0	7875	99
Heathcote - Castlemaine - Kyneton	0	15750	217
Heathcote - Castlemaine - Kyneton	0	21000	425
Heathcote - Castlemaine - Kyneton	0	26250	1269
Heathcote - Castlemaine - Kyneton	0	34125	675
Heathcote - Castlemaine - Kyneton	0	42000	464
Heathcote - Castlemaine - Kyneton	0	52500	552
Heathcote - Castlemaine - Kyneton	0	65625	480
Heathcote - Castlemaine - Kyneton	0	78750	307
Heathcote - Castlemaine - Kyneton	0	91875	301
Heathcote - Castlemaine - Kyneton	0	105000	201
Heathcote - Castlemaine - Kyneton	0	131250	310
Heathcote - Castlemaine - Kyneton	0	157500	25
Heathcote - Castlemaine - Kyneton	0	183750	57
Heathcote - Castlemaine - Kyneton	0	210000	6
Heathcote - Castlemaine - Kyneton	0	Inf	124
Heathcote - Castlemaine - Kyneton	1		1147
Heathcote - Castlemaine - Kyneton	1	0	141
Heathcote - Castlemaine - Kyneton	1	7875	76
Heathcote - Castlemaine - Kyneton	1	15750	62
Heathcote - Castlemaine - Kyneton	1	21000	47
Heathcote - Castlemaine - Kyneton	1	26250	245
Heathcote - Castlemaine - Kyneton	1	34125	261
Heathcote - Castlemaine - Kyneton	1	42000	946
Heathcote - Castlemaine - Kyneton	1	52500	817
Heathcote - Castlemaine - Kyneton	1	65625	963
Heathcote - Castlemaine - Kyneton	1	78750	1151
Heathcote - Castlemaine - Kyneton	1	91875	831
Heathcote - Castlemaine - Kyneton	1	105000	859
Heathcote - Castlemaine - Kyneton	1	131250	1767
Heathcote - Castlemaine - Kyneton	1	157500	1298
Heathcote - Castlemaine - Kyneton	1	183750	1055
Heathcote - Castlemaine - Kyneton	1	210000	710
Heathcote - Castlemaine - Kyneton	1	Inf	1768
Loddon - Elmore	0		82
Loddon - Elmore	0	0	58
Loddon - Elmore	0	7875	26
Loddon - Elmore	0	15750	75
Loddon - Elmore	0	21000	144
Loddon - Elmore	0	26250	368
Loddon - Elmore	0	34125	133
Loddon - Elmore	0	42000	111
Loddon - Elmore	0	52500	156
Loddon - Elmore	0	65625	114
Loddon - Elmore	0	78750	57
Loddon - Elmore	0	91875	49
Loddon - Elmore	0	105000	39
Loddon - Elmore	0	131250	31
Loddon - Elmore	0	157500	4
Loddon - Elmore	0	183750	6
Loddon - Elmore	0	Inf	15
Loddon - Elmore	1		284
Loddon - Elmore	1	0	35
Loddon - Elmore	1	7875	17
Loddon - Elmore	1	15750	18
Loddon - Elmore	1	21000	16
