SA3_NAME16	Age	MaritalStatus	Registered	adults
Carlingford	15-19	Married	0	15
Carlingford	15-19	Never married		3959
Carlingford	20-24	Married	0	275
Carlingford	20-24	Married	1	84
Carlingford	20-24	Never married		3716
Carlingford	25-34	Married	0	1291
Carlingford	25-34	Married	1	3436
Carlingford	25-34	Never married		3925
Carlingford	35-44	Married	0	776
Carlingford	35-44	Married	1	8113
Carlingford	35-44	Never married		2157
Carlingford	45-54	Married	0	490
Carlingford	45-54	Married	1	6428
Carlingford	45-54	Never married		2287
Carlingford	55-64	Married	0	346
Carlingford	55-64	Married	1	5793
Carlingford	55-64	Never married		2426
Carlingford	65-74	Married	0	125
Carlingford	65-74	Married	1	4100
Carlingford	65-74	Never married		1756
Carlingford	75-84	Married	0	44
Carlingford	75-84	Married	1	2061
Carlingford	75-84	Never married		1183
Carlingford	85+	Married	0	3
Carlingford	85+	Married	1	502
Carlingford	85+	Never married		695
Merrylands - Guildford	15-19	Married	0	26
Merrylands - Guildford	15-19	Married	1	27
Merrylands - Guildford	15-19	Never married		9526
Merrylands - Guildford	20-24	Married	0	425
Merrylands - Guildford	20-24	Married	1	865
Merrylands - Guildford	20-24	Never married		9901
Merrylands - Guildford	25-34	Married	0	1700
Merrylands - Guildford	25-34	Married	1	10072
Merrylands - Guildford	25-34	Never married		12131
Merrylands - Guildford	35-44	Married	0	1074
Merrylands - Guildford	35-44	Married	1	13191
Merrylands - Guildford	35-44	Never married		6320
Merrylands - Guildford	45-54	Married	0	832
Merrylands - Guildford	45-54	Married	1	10931
Merrylands - Guildford	45-54	Never married		5590
Merrylands - Guildford	55-64	Married	0	627
Merrylands - Guildford	55-64	Married	1	9496
Merrylands - Guildford	55-64	Never married		5396
Merrylands - Guildford	65-74	Married	0	265
Merrylands - Guildford	65-74	Married	1	6872
Merrylands - Guildford	65-74	Never married		4065
Merrylands - Guildford	75-84	Married	0	81
Merrylands - Guildford	75-84	Married	1	3278
Merrylands - Guildford	75-84	Never married		2580
Merrylands - Guildford	85+	Married	0	18
Merrylands - Guildford	85+	Married	1	671
Merrylands - Guildford	85+	Never married		1399
Parramatta	15-19	Married	0	34
Parramatta	15-19	Married	1	9
Parramatta	15-19	Never married		5910
Parramatta	20-24	Married	0	722
Parramatta	20-24	Married	1	532
Parramatta	20-24	Never married		7779
Parramatta	25-34	Married	0	3057
Parramatta	25-34	Married	1	13377
Parramatta	25-34	Never married		12174
Parramatta	35-44	Married	0	1522
Parramatta	35-44	Married	1	19976
Parramatta	35-44	Never married		5629
Parramatta	45-54	Married	0	968
Parramatta	45-54	Married	1	9503
Parramatta	45-54	Never married		4533
Parramatta	55-64	Married	0	551
Parramatta	55-64	Married	1	7185
Parramatta	55-64	Never married		4367
Parramatta	65-74	Married	0	260
Parramatta	65-74	Married	1	5433
Parramatta	65-74	Never married		3370
Parramatta	75-84	Married	0	76
Parramatta	75-84	Married	1	2945
Parramatta	75-84	Never married		2268
Parramatta	85+	Married	0	16
Parramatta	85+	Married	1	637
Parramatta	85+	Never married		1132
Pennant Hills - Epping	15-19	Married	0	7
Pennant Hills - Epping	15-19	Never married		3111
Pennant Hills - Epping	20-24	Married	0	191
Pennant Hills - Epping	20-24	Married	1	66
Pennant Hills - Epping	20-24	Never married		2910
Pennant Hills - Epping	25-34	Married	0	1016
Pennant Hills - Epping	25-34	Married	1	2486
Pennant Hills - Epping	25-34	Never married		2987
Pennant Hills - Epping	35-44	Married	0	420
Pennant Hills - Epping	35-44	Married	1	6305
Pennant Hills - Epping	35-44	Never married		1375
Pennant Hills - Epping	45-54	Married	0	342
Pennant Hills - Epping	45-54	Married	1	5383
Pennant Hills - Epping	45-54	Never married		1248
Pennant Hills - Epping	55-64	Married	0	220
Pennant Hills - Epping	55-64	Married	1	4710
Pennant Hills - Epping	55-64	Never married		1295
Pennant Hills - Epping	65-74	Married	0	134
Pennant Hills - Epping	65-74	Married	1	3551
Pennant Hills - Epping	65-74	Never married		1093
Pennant Hills - Epping	75-84	Married	0	36
Pennant Hills - Epping	75-84	Married	1	1642
Pennant Hills - Epping	75-84	Never married		861
Pennant Hills - Epping	85+	Married	0	3
Pennant Hills - Epping	85+	Married	1	435
Pennant Hills - Epping	85+	Never married		571
Ryde - Hunters Hill	15-19	Married	0	42
Ryde - Hunters Hill	15-19	Never married		6475
Ryde - Hunters Hill	20-24	Married	0	922
Ryde - Hunters Hill	20-24	Married	1	196
Ryde - Hunters Hill	20-24	Never married		7411
Ryde - Hunters Hill	25-34	Married	0	5041
Ryde - Hunters Hill	25-34	Married	1	8638
Ryde - Hunters Hill	25-34	Never married		10157
Ryde - Hunters Hill	35-44	Married	0	1930
Ryde - Hunters Hill	35-44	Married	1	15072
Ryde - Hunters Hill	35-44	Never married		5371
Ryde - Hunters Hill	45-54	Married	0	1171
Ryde - Hunters Hill	45-54	Married	1	11211
Ryde - Hunters Hill	45-54	Never married		4447
Ryde - Hunters Hill	55-64	Married	0	716
Ryde - Hunters Hill	55-64	Married	1	10040
Ryde - Hunters Hill	55-64	Never married		4615
Ryde - Hunters Hill	65-74	Married	0	345
Ryde - Hunters Hill	65-74	Married	1	7594
Ryde - Hunters Hill	65-74	Never married		3728
Ryde - Hunters Hill	75-84	Married	0	123
Ryde - Hunters Hill	75-84	Married	1	3641
Ryde - Hunters Hill	75-84	Never married		2521
Ryde - Hunters Hill	85+	Married	0	17
Ryde - Hunters Hill	85+	Married	1	985
Ryde - Hunters Hill	85+	Never married		1696
Bringelly - Green Valley	15-19	Married	0	48
Bringelly - Green Valley	15-19	Married	1	5
Bringelly - Green Valley	15-19	Never married		9303
Bringelly - Green Valley	20-24	Married	0	667
Bringelly - Green Valley	20-24	Married	1	470
Bringelly - Green Valley	20-24	Never married		7823
Bringelly - Green Valley	25-34	Married	0	2848
Bringelly - Green Valley	25-34	Married	1	9893
Bringelly - Green Valley	25-34	Never married		8244
Bringelly - Green Valley	35-44	Married	0	1647
Bringelly - Green Valley	35-44	Married	1	14655
Bringelly - Green Valley	35-44	Never married		4266
Bringelly - Green Valley	45-54	Married	0	1081
Bringelly - Green Valley	45-54	Married	1	11207
Bringelly - Green Valley	45-54	Never married		3819
Bringelly - Green Valley	55-64	Married	0	638
Bringelly - Green Valley	55-64	Married	1	9181
Bringelly - Green Valley	55-64	Never married		3656
Bringelly - Green Valley	65-74	Married	0	206
Bringelly - Green Valley	65-74	Married	1	5625
Bringelly - Green Valley	65-74	Never married		2577
Bringelly - Green Valley	75-84	Married	0	32
Bringelly - Green Valley	75-84	Married	1	2114
Bringelly - Green Valley	75-84	Never married		1470
Bringelly - Green Valley	85+	Married	0	3
Bringelly - Green Valley	85+	Married	1	342
Bringelly - Green Valley	85+	Never married		644
Fairfield	15-19	Married	0	54
Fairfield	15-19	Married	1	19
Fairfield	15-19	Never married		12710
Fairfield	20-24	Married	0	397
Fairfield	20-24	Married	1	642
Fairfield	20-24	Never married		11921
Fairfield	25-34	Married	0	1647
Fairfield	25-34	Married	1	7371
Fairfield	25-34	Never married		14409
Fairfield	35-44	Married	0	1365
Fairfield	35-44	Married	1	12226
Fairfield	35-44	Never married		8106
Fairfield	45-54	Married	0	1345
Fairfield	45-54	Married	1	14565
Fairfield	45-54	Never married		8253
Fairfield	55-64	Married	0	953
Fairfield	55-64	Married	1	15911
Fairfield	55-64	Never married		8196
Fairfield	65-74	Married	0	409
Fairfield	65-74	Married	1	11610
Fairfield	65-74	Never married		6056
Fairfield	75-84	Married	0	95
Fairfield	75-84	Married	1	4862
Fairfield	75-84	Never married		3693
Fairfield	85+	Married	0	22
Fairfield	85+	Married	1	1039
Fairfield	85+	Never married		2002
Liverpool	15-19	Married	0	60
Liverpool	15-19	Married	1	10
Liverpool	15-19	Never married		8039
Liverpool	20-24	Married	0	604
Liverpool	20-24	Married	1	540
Liverpool	20-24	Never married		7343
Liverpool	25-34	Married	0	2381
Liverpool	25-34	Married	1	8070
Liverpool	25-34	Never married		8318
Liverpool	35-44	Married	0	1400
Liverpool	35-44	Married	1	12939
Liverpool	35-44	Never married		4614
Liverpool	45-54	Married	0	1044
Liverpool	45-54	Married	1	10761
Liverpool	45-54	Never married		4170
Liverpool	55-64	Married	0	603
Liverpool	55-64	Married	1	8415
Liverpool	55-64	Never married		4174
Liverpool	65-74	Married	0	180
Liverpool	65-74	Married	1	5376
Liverpool	65-74	Never married		2970
Liverpool	75-84	Married	0	46
Liverpool	75-84	Married	1	2368
Liverpool	75-84	Never married		1943
Liverpool	85+	Married	0	5
Liverpool	85+	Married	1	454
Liverpool	85+	Never married		837
Cronulla - Miranda - Caringbah	15-19	Married	0	33
Cronulla - Miranda - Caringbah	15-19	Never married		6503
Cronulla - Miranda - Caringbah	20-24	Married	0	667
Cronulla - Miranda - Caringbah	20-24	Married	1	66
Cronulla - Miranda - Caringbah	20-24	Never married		5394
Cronulla - Miranda - Caringbah	25-34	Married	0	3985
Cronulla - Miranda - Caringbah	25-34	Married	1	3910
Cronulla - Miranda - Caringbah	25-34	Never married		5318
Cronulla - Miranda - Caringbah	35-44	Married	0	2047
Cronulla - Miranda - Caringbah	35-44	Married	1	9388
Cronulla - Miranda - Caringbah	35-44	Never married		2939
Cronulla - Miranda - Caringbah	45-54	Married	0	1453
Cronulla - Miranda - Caringbah	45-54	Married	1	10152
Cronulla - Miranda - Caringbah	45-54	Never married		3770
Cronulla - Miranda - Caringbah	55-64	Married	0	1060
Cronulla - Miranda - Caringbah	55-64	Married	1	9128
Cronulla - Miranda - Caringbah	55-64	Never married		3899
Cronulla - Miranda - Caringbah	65-74	Married	0	488
Cronulla - Miranda - Caringbah	65-74	Married	1	7492
Cronulla - Miranda - Caringbah	65-74	Never married		3183
Cronulla - Miranda - Caringbah	75-84	Married	0	161
Cronulla - Miranda - Caringbah	75-84	Married	1	4261
Cronulla - Miranda - Caringbah	75-84	Never married		2579
Cronulla - Miranda - Caringbah	85+	Married	0	26
Cronulla - Miranda - Caringbah	85+	Married	1	1136
Cronulla - Miranda - Caringbah	85+	Never married		1772
Sutherland - Menai - Heathcote	15-19	Married	0	16
Sutherland - Menai - Heathcote	15-19	Never married		6956
Sutherland - Menai - Heathcote	20-24	Married	0	492
Sutherland - Menai - Heathcote	20-24	Married	1	126
Sutherland - Menai - Heathcote	20-24	Never married		5412
Sutherland - Menai - Heathcote	25-34	Married	0	2731
Sutherland - Menai - Heathcote	25-34	Married	1	4338
Sutherland - Menai - Heathcote	25-34	Never married		4534
Sutherland - Menai - Heathcote	35-44	Married	0	1691
Sutherland - Menai - Heathcote	35-44	Married	1	10548
Sutherland - Menai - Heathcote	35-44	Never married		2517
Sutherland - Menai - Heathcote	45-54	Married	0	1396
Sutherland - Menai - Heathcote	45-54	Married	1	10699
Sutherland - Menai - Heathcote	45-54	Never married		3041
Sutherland - Menai - Heathcote	55-64	Married	0	800
Sutherland - Menai - Heathcote	55-64	Married	1	9427
Sutherland - Menai - Heathcote	55-64	Never married		2934
Sutherland - Menai - Heathcote	65-74	Married	0	354
Sutherland - Menai - Heathcote	65-74	Married	1	7591
Sutherland - Menai - Heathcote	65-74	Never married		2458
Sutherland - Menai - Heathcote	75-84	Married	0	93
Sutherland - Menai - Heathcote	75-84	Married	1	3566
Sutherland - Menai - Heathcote	75-84	Never married		1986
Sutherland - Menai - Heathcote	85+	Married	0	14
Sutherland - Menai - Heathcote	85+	Married	1	679
Sutherland - Menai - Heathcote	85+	Never married		1016
Ballarat	15-19	Married	0	93
Ballarat	15-19	Never married		6243
Ballarat	20-24	Married	0	1332
Ballarat	20-24	Married	1	178
Ballarat	20-24	Never married		5057
Ballarat	25-34	Married	0	4131
Ballarat	25-34	Married	1	4098
Ballarat	25-34	Never married		6235
Ballarat	35-44	Married	0	2036
Ballarat	35-44	Married	1	7570
Ballarat	35-44	Never married		3839
Ballarat	45-54	Married	0	1604
Ballarat	45-54	Married	1	7350
Ballarat	45-54	Never married		4339
Ballarat	55-64	Married	0	1074
Ballarat	55-64	Married	1	7242
Ballarat	55-64	Never married		4299
Ballarat	65-74	Married	0	467
Ballarat	65-74	Married	1	6592
Ballarat	65-74	Never married		3843
Ballarat	75-84	Married	0	165
Ballarat	75-84	Married	1	3273
Ballarat	75-84	Never married		2516
Ballarat	85+	Married	0	12
Ballarat	85+	Married	1	661
Ballarat	85+	Never married		1296
Creswick - Daylesford - Ballan	15-19	Married	0	5
Creswick - Daylesford - Ballan	15-19	Never married		1454
Creswick - Daylesford - Ballan	20-24	Married	0	102
Creswick - Daylesford - Ballan	20-24	Married	1	19
Creswick - Daylesford - Ballan	20-24	Never married		797
Creswick - Daylesford - Ballan	25-34	Married	0	737
Creswick - Daylesford - Ballan	25-34	Married	1	754
Creswick - Daylesford - Ballan	25-34	Never married		823
Creswick - Daylesford - Ballan	35-44	Married	0	764
Creswick - Daylesford - Ballan	35-44	Married	1	1736
Creswick - Daylesford - Ballan	35-44	Never married		742
Creswick - Daylesford - Ballan	45-54	Married	0	753
Creswick - Daylesford - Ballan	45-54	Married	1	2272
Creswick - Daylesford - Ballan	45-54	Never married		1099
Creswick - Daylesford - Ballan	55-64	Married	0	641
Creswick - Daylesford - Ballan	55-64	Married	1	2592
Creswick - Daylesford - Ballan	55-64	Never married		1338
Creswick - Daylesford - Ballan	65-74	Married	0	326
Creswick - Daylesford - Ballan	65-74	Married	1	2382
Creswick - Daylesford - Ballan	65-74	Never married		1340
Creswick - Daylesford - Ballan	75-84	Married	0	66
Creswick - Daylesford - Ballan	75-84	Married	1	1042
Creswick - Daylesford - Ballan	75-84	Never married		700
Creswick - Daylesford - Ballan	85+	Married	0	8
Creswick - Daylesford - Ballan	85+	Married	1	142
Creswick - Daylesford - Ballan	85+	Never married		333
Maryborough - Pyrenees	15-19	Married	0	20
Maryborough - Pyrenees	15-19	Never married		1181
Maryborough - Pyrenees	20-24	Married	0	204
Maryborough - Pyrenees	20-24	Married	1	26
Maryborough - Pyrenees	20-24	Never married		737
Maryborough - Pyrenees	25-34	Married	0	615
Maryborough - Pyrenees	25-34	Married	1	581
Maryborough - Pyrenees	25-34	Never married		882
Maryborough - Pyrenees	35-44	Married	0	429
Maryborough - Pyrenees	35-44	Married	1	1081
Maryborough - Pyrenees	35-44	Never married		681
Maryborough - Pyrenees	45-54	Married	0	523
Maryborough - Pyrenees	45-54	Married	1	1645
Maryborough - Pyrenees	45-54	Never married		1040
Maryborough - Pyrenees	55-64	Married	0	425
Maryborough - Pyrenees	55-64	Married	1	1982
Maryborough - Pyrenees	55-64	Never married		1307
Maryborough - Pyrenees	65-74	Married	0	280
Maryborough - Pyrenees	65-74	Married	1	2204
Maryborough - Pyrenees	65-74	Never married		1368
Maryborough - Pyrenees	75-84	Married	0	79
Maryborough - Pyrenees	75-84	Married	1	1142
Maryborough - Pyrenees	75-84	Never married		902
Maryborough - Pyrenees	85+	Married	0	7
Maryborough - Pyrenees	85+	Married	1	171
Maryborough - Pyrenees	85+	Never married		350
Bendigo	15-19	Married	0	89
Bendigo	15-19	Married	1	3
Bendigo	15-19	Never married		5395
Bendigo	20-24	Married	0	1133
Bendigo	20-24	Married	1	151
Bendigo	20-24	Never married		4513
Bendigo	25-34	Married	0	3730
Bendigo	25-34	Married	1	3801
Bendigo	25-34	Never married		5282
Bendigo	35-44	Married	0	1756
Bendigo	35-44	Married	1	6469
Bendigo	35-44	Never married		3445
Bendigo	45-54	Married	0	1354
Bendigo	45-54	Married	1	6097
Bendigo	45-54	Never married		3830
Bendigo	55-64	Married	0	878
Bendigo	55-64	Married	1	6286
Bendigo	55-64	Never married		4055
Bendigo	65-74	Married	0	431
Bendigo	65-74	Married	1	6016
Bendigo	65-74	Never married		3493
Bendigo	75-84	Married	0	132
Bendigo	75-84	Married	1	3235
Bendigo	75-84	Never married		2199
Bendigo	85+	Married	0	21
Bendigo	85+	Married	1	722
Bendigo	85+	Never married		1150
Heathcote - Castlemaine - Kyneton	15-19	Married	0	14
Heathcote - Castlemaine - Kyneton	15-19	Never married		2520
Heathcote - Castlemaine - Kyneton	20-24	Married	0	177
Heathcote - Castlemaine - Kyneton	20-24	Married	1	35
Heathcote - Castlemaine - Kyneton	20-24	Never married		1386
Heathcote - Castlemaine - Kyneton	25-34	Married	0	1203
Heathcote - Castlemaine - Kyneton	25-34	Married	1	1171
Heathcote - Castlemaine - Kyneton	25-34	Never married		1454
Heathcote - Castlemaine - Kyneton	35-44	Married	0	1230
Heathcote - Castlemaine - Kyneton	35-44	Married	1	3090
Heathcote - Castlemaine - Kyneton	35-44	Never married		1131
Heathcote - Castlemaine - Kyneton	45-54	Married	0	1256
Heathcote - Castlemaine - Kyneton	45-54	Married	1	3903
Heathcote - Castlemaine - Kyneton	45-54	Never married		1749
Heathcote - Castlemaine - Kyneton	55-64	Married	0	940
Heathcote - Castlemaine - Kyneton	55-64	Married	1	4286
Heathcote - Castlemaine - Kyneton	55-64	Never married		2075
Heathcote - Castlemaine - Kyneton	65-74	Married	0	585
Heathcote - Castlemaine - Kyneton	65-74	Married	1	4055
Heathcote - Castlemaine - Kyneton	65-74	Never married		2199
Heathcote - Castlemaine - Kyneton	75-84	Married	0	147
Heathcote - Castlemaine - Kyneton	75-84	Married	1	1923
Heathcote - Castlemaine - Kyneton	75-84	Never married		1392
Heathcote - Castlemaine - Kyneton	85+	Married	0	17
Heathcote - Castlemaine - Kyneton	85+	Married	1	295
Heathcote - Castlemaine - Kyneton	85+	Never married		544
Loddon - Elmore	15-19	Never married		555
Loddon - Elmore	20-24	Married	0	65
Loddon - Elmore	20-24	Married	1	13
Loddon - Elmore	20-24	Never married		301
Loddon - Elmore	25-34	Married	0	266
Loddon - Elmore	25-34	Married	1	298
Loddon - Elmore	25-34	Never married		354
Loddon - Elmore	35-44	Married	0	199
Loddon - Elmore	35-44	Married	1	635
Loddon - Elmore	35-44	Never married		221
Loddon - Elmore	45-54	Married	0	202
Loddon - Elmore	45-54	Married	1	790
Loddon - Elmore	45-54	Never married		377
Loddon - Elmore	55-64	Married	0	183
Loddon - Elmore	55-64	Married	1	1103
Loddon - Elmore	55-64	Never married		590
Loddon - Elmore	65-74	Married	0	108
Loddon - Elmore	65-74	Married	1	1036
Loddon - Elmore	65-74	Never married		503
Loddon - Elmore	75-84	Married	0	18
Loddon - Elmore	75-84	Married	1	454
Loddon - Elmore	75-84	Never married		300
Loddon - Elmore	85+	Married	1	79
Loddon - Elmore	85+	Never married		168
Barwon - West	15-19	Married	0	6
Barwon - West	15-19	Never married		1393
Barwon - West	20-24	Married	0	96
Barwon - West	20-24	Married	1	19
Barwon - West	20-24	Never married		763
Barwon - West	25-34	Married	0	741
Barwon - West	25-34	Married	1	872
Barwon - West	25-34	Never married		607
Barwon - West	35-44	Married	0	526
Barwon - West	35-44	Married	1	1935
Barwon - West	35-44	Never married		445
Barwon - West	45-54	Married	0	426
Barwon - West	45-54	Married	1	2026
Barwon - West	45-54	Never married		504
Barwon - West	55-64	Married	0	262
Barwon - West	55-64	Married	1	1814
Barwon - West	55-64	Never married		597
Barwon - West	65-74	Married	0	124
Barwon - West	65-74	Married	1	1480
Barwon - West	65-74	Never married		466
Barwon - West	75-84	Married	0	29
Barwon - West	75-84	Married	1	534
Barwon - West	75-84	Never married		256
Barwon - West	85+	Married	1	84
Barwon - West	85+	Never married		112
Geelong	15-19	Married	0	96
Geelong	15-19	Married	1	6
Geelong	15-19	Never married		10627
Geelong	20-24	Married	0	1902
Geelong	20-24	Married	1	279
Geelong	20-24	Never married		10567
Geelong	25-34	Married	0	7988
Geelong	25-34	Married	1	8732
Geelong	25-34	Never married		12607
Geelong	35-44	Married	0	3821
Geelong	35-44	Married	1	14527
Geelong	35-44	Never married		6857
Geelong	45-54	Married	0	2738
Geelong	45-54	Married	1	13724
Geelong	45-54	Never married		7670
Geelong	55-64	Married	0	1701
Geelong	55-64	Married	1	13017
Geelong	55-64	Never married		7684
Geelong	65-74	Married	0	775
Geelong	65-74	Married	1	11575
Geelong	65-74	Never married		6404
Geelong	75-84	Married	0	252
Geelong	75-84	Married	1	6197
Geelong	75-84	Never married		4412
Geelong	85+	Married	0	21
Geelong	85+	Married	1	1295
Geelong	85+	Never married		2402
Surf Coast - Bellarine Peninsula	15-19	Married	0	25
Surf Coast - Bellarine Peninsula	15-19	Never married		4348
Surf Coast - Bellarine Peninsula	20-24	Married	0	432
Surf Coast - Bellarine Peninsula	20-24	Married	1	36
Surf Coast - Bellarine Peninsula	20-24	Never married		3002
Surf Coast - Bellarine Peninsula	25-34	Married	0	2571
Surf Coast - Bellarine Peninsula	25-34	Married	1	2586
Surf Coast - Bellarine Peninsula	25-34	Never married		3118
Surf Coast - Bellarine Peninsula	35-44	Married	0	2039
Surf Coast - Bellarine Peninsula	35-44	Married	1	6939
Surf Coast - Bellarine Peninsula	35-44	Never married		2047
Surf Coast - Bellarine Peninsula	45-54	Married	0	1511
Surf Coast - Bellarine Peninsula	45-54	Married	1	6911
Surf Coast - Bellarine Peninsula	45-54	Never married		2464
Surf Coast - Bellarine Peninsula	55-64	Married	0	1112
Surf Coast - Bellarine Peninsula	55-64	Married	1	7291
Surf Coast - Bellarine Peninsula	55-64	Never married		2881
Surf Coast - Bellarine Peninsula	65-74	Married	0	640
Surf Coast - Bellarine Peninsula	65-74	Married	1	8198
Surf Coast - Bellarine Peninsula	65-74	Never married		2767
Surf Coast - Bellarine Peninsula	75-84	Married	0	185
Surf Coast - Bellarine Peninsula	75-84	Married	1	3654
Surf Coast - Bellarine Peninsula	75-84	Never married		1873
Surf Coast - Bellarine Peninsula	85+	Married	0	10
Surf Coast - Bellarine Peninsula	85+	Married	1	653
Surf Coast - Bellarine Peninsula	85+	Never married		909
Upper Goulburn Valley	15-19	Married	0	35
Upper Goulburn Valley	15-19	Never married		2641
Upper Goulburn Valley	20-24	Married	0	428
Upper Goulburn Valley	20-24	Married	1	47
Upper Goulburn Valley	20-24	Never married		1805
Upper Goulburn Valley	25-34	Married	0	1644
Upper Goulburn Valley	25-34	Married	1	1490
Upper Goulburn Valley	25-34	Never married		2057
Upper Goulburn Valley	35-44	Married	0	1155
Upper Goulburn Valley	35-44	Married	1	2978
Upper Goulburn Valley	35-44	Never married		1505
Upper Goulburn Valley	45-54	Married	0	1115
Upper Goulburn Valley	45-54	Married	1	3639
Upper Goulburn Valley	45-54	Never married		2069
Upper Goulburn Valley	55-64	Married	0	862
Upper Goulburn Valley	55-64	Married	1	4731
Upper Goulburn Valley	55-64	Never married		2594
Upper Goulburn Valley	65-74	Married	0	510
Upper Goulburn Valley	65-74	Married	1	4737
Upper Goulburn Valley	65-74	Never married		2467
Upper Goulburn Valley	75-84	Married	0	136
Upper Goulburn Valley	75-84	Married	1	2282
Upper Goulburn Valley	75-84	Never married		1590
Upper Goulburn Valley	85+	Married	0	12
Upper Goulburn Valley	85+	Married	1	377
Upper Goulburn Valley	85+	Never married		756
Wangaratta - Benalla	15-19	Married	0	43
Wangaratta - Benalla	15-19	Never married		2429
Wangaratta - Benalla	20-24	Married	0	399
Wangaratta - Benalla	20-24	Married	1	63
Wangaratta - Benalla	20-24	Never married		1343
Wangaratta - Benalla	25-34	Married	0	1197
Wangaratta - Benalla	25-34	Married	1	1432
Wangaratta - Benalla	25-34	Never married		1699
Wangaratta - Benalla	35-44	Married	0	792
Wangaratta - Benalla	35-44	Married	1	2562
Wangaratta - Benalla	35-44	Never married		1279
Wangaratta - Benalla	45-54	Married	0	779
Wangaratta - Benalla	45-54	Married	1	3102
Wangaratta - Benalla	45-54	Never married		1750
Wangaratta - Benalla	55-64	Married	0	624
Wangaratta - Benalla	55-64	Married	1	3755
Wangaratta - Benalla	55-64	Never married		2085
Wangaratta - Benalla	65-74	Married	0	329
Wangaratta - Benalla	65-74	Married	1	3828
Wangaratta - Benalla	65-74	Never married		1939
Wangaratta - Benalla	75-84	Married	0	90
Wangaratta - Benalla	75-84	Married	1	2067
Wangaratta - Benalla	75-84	Never married		1417
Wangaratta - Benalla	85+	Married	0	13
Wangaratta - Benalla	85+	Married	1	417
Wangaratta - Benalla	85+	Never married		726
Wodonga - Alpine	15-19	Married	0	60
Wodonga - Alpine	15-19	Married	1	4
Wodonga - Alpine	15-19	Never married		3904
Wodonga - Alpine	20-24	Married	0	689
Wodonga - Alpine	20-24	Married	1	92
Wodonga - Alpine	20-24	Never married		2260
Wodonga - Alpine	25-34	Married	0	2347
Wodonga - Alpine	25-34	Married	1	2482
Wodonga - Alpine	25-34	Never married		2893
Wodonga - Alpine	35-44	Married	0	1451
Wodonga - Alpine	35-44	Married	1	4699
Wodonga - Alpine	35-44	Never married		2074
Wodonga - Alpine	45-54	Married	0	1295
Wodonga - Alpine	45-54	Married	1	5080
Wodonga - Alpine	45-54	Never married		2446
Wodonga - Alpine	55-64	Married	0	979
Wodonga - Alpine	55-64	Married	1	5794
Wodonga - Alpine	55-64	Never married		2740
Wodonga - Alpine	65-74	Married	0	444
Wodonga - Alpine	65-74	Married	1	5259
Wodonga - Alpine	65-74	Never married		2550
Wodonga - Alpine	75-84	Married	0	144
Wodonga - Alpine	75-84	Married	1	2416
Wodonga - Alpine	75-84	Never married		1606
Wodonga - Alpine	85+	Married	0	17
Wodonga - Alpine	85+	Married	1	431
Wodonga - Alpine	85+	Never married		718
Baw Baw	15-19	Married	0	23
Baw Baw	15-19	Never married		2974
Baw Baw	20-24	Married	0	516
Baw Baw	20-24	Married	1	89
Baw Baw	20-24	Never married		1997
Baw Baw	25-34	Married	0	1954
Baw Baw	25-34	Married	1	2371
Baw Baw	25-34	Never married		2223
Baw Baw	35-44	Married	0	1004
Baw Baw	35-44	Married	1	3591
Baw Baw	35-44	Never married		1491
Baw Baw	45-54	Married	0	852
Baw Baw	45-54	Married	1	3800
Baw Baw	45-54	Never married		1751
Baw Baw	55-64	Married	0	606
Baw Baw	55-64	Married	1	4367
Baw Baw	55-64	Never married		1972
Baw Baw	65-74	Married	0	366
Baw Baw	65-74	Married	1	4163
Baw Baw	65-74	Never married		1780
Baw Baw	75-84	Married	0	91
Baw Baw	75-84	Married	1	2165
Baw Baw	75-84	Never married		1196
Baw Baw	85+	Married	0	13
Baw Baw	85+	Married	1	357
Baw Baw	85+	Never married		586
Gippsland - East	15-19	Married	0	41
Gippsland - East	15-19	Never married		2050
Gippsland - East	20-24	Married	0	359
Gippsland - East	20-24	Married	1	37
Gippsland - East	20-24	Never married		1164
Gippsland - East	25-34	Married	0	1147
Gippsland - East	25-34	Married	1	1159
Gippsland - East	25-34	Never married		1592
Gippsland - East	35-44	Married	0	744
Gippsland - East	35-44	Married	1	1999
Gippsland - East	35-44	Never married		1251
Gippsland - East	45-54	Married	0	804
Gippsland - East	45-54	Married	1	2617
Gippsland - East	45-54	Never married		1600
Gippsland - East	55-64	Married	0	829
Gippsland - East	55-64	Married	1	3916
Gippsland - East	55-64	Never married		2078
Gippsland - East	65-74	Married	0	569
Gippsland - East	65-74	Married	1	4699
Gippsland - East	65-74	Never married		2311
Gippsland - East	75-84	Married	0	158
Gippsland - East	75-84	Married	1	2580
Gippsland - East	75-84	Never married		1487
Gippsland - East	85+	Married	0	30
Gippsland - East	85+	Married	1	419
Gippsland - East	85+	Never married		674
Gippsland - South West	15-19	Married	0	34
Gippsland - South West	15-19	Never married		3217
Gippsland - South West	20-24	Married	0	464
Gippsland - South West	20-24	Married	1	41
Gippsland - South West	20-24	Never married		1754
Gippsland - South West	25-34	Married	0	1710
Gippsland - South West	25-34	Married	1	1644
Gippsland - South West	25-34	Never married		2192
Gippsland - South West	35-44	Married	0	1252
Gippsland - South West	35-44	Married	1	3631
Gippsland - South West	35-44	Never married		1779
Gippsland - South West	45-54	Married	0	1231
Gippsland - South West	45-54	Married	1	4392
Gippsland - South West	45-54	Never married		2311
