SA3_NAME16	Religion	Denomination	Sex	persons
Cockburn	(Other)	Secular beliefs	M	189
Cockburn	(Other)	Sikhism	F	179
Cockburn	(Other)	Sikhism	M	225
Cockburn	Buddhism		F	1191
Cockburn	Buddhism		M	800
Cockburn	Christianity		F	2057
Cockburn	Christianity		M	1746
Cockburn	Christianity	(Other)	F	58
Cockburn	Christianity	(Other)	M	55
Cockburn	Christianity	Anglican	F	5180
Cockburn	Christianity	Anglican	M	4186
Cockburn	Christianity	Baptist	F	909
Cockburn	Christianity	Baptist	M	782
Cockburn	Christianity	Brethren	F	40
Cockburn	Christianity	Brethren	M	34
Cockburn	Christianity	Catholic	F	15965
Cockburn	Christianity	Catholic	M	14398
Cockburn	Christianity	Churches Of Christ	F	75
Cockburn	Christianity	Churches Of Christ	M	61
Cockburn	Christianity	Eastern Orthodox	F	651
Cockburn	Christianity	Eastern Orthodox	M	591
Cockburn	Christianity	Jehovah's Witnesses	F	212
Cockburn	Christianity	Jehovah's Witnesses	M	171
Cockburn	Christianity	Latter Day Saints	F	59
Cockburn	Christianity	Latter Day Saints	M	63
Cockburn	Christianity	Lutheran	F	112
Cockburn	Christianity	Lutheran	M	93
Cockburn	Christianity	Oriental Orthodox	F	53
Cockburn	Christianity	Oriental Orthodox	M	49
Cockburn	Christianity	Pentecostal	F	721
Cockburn	Christianity	Pentecostal	M	647
Cockburn	Christianity	Presbyterian Reformed	F	722
Cockburn	Christianity	Presbyterian Reformed	M	672
Cockburn	Christianity	Protestant (Other)	F	381
Cockburn	Christianity	Protestant (Other)	M	317
Cockburn	Christianity	Salvation Army	F	50
Cockburn	Christianity	Salvation Army	M	41
Cockburn	Christianity	Seventh Day Adventist	F	90
Cockburn	Christianity	Seventh Day Adventist	M	71
Cockburn	Christianity	Uniting Church	F	781
Cockburn	Christianity	Uniting Church	M	520
Cockburn	Hinduism		F	1024
Cockburn	Hinduism		M	1030
Cockburn	Islam		F	878
Cockburn	Islam		M	840
Cockburn	Judaism		F	69
Cockburn	Judaism		M	37
Cockburn	No religion		F	23668
Cockburn	No religion		M	25415
Fremantle	(Other)		F	1427
Fremantle	(Other)		M	1674
Fremantle	(Other)	(Other)	F	110
Fremantle	(Other)	(Other)	M	81
Fremantle	(Other)	Australian Aboriginal Traditional	F	3
Fremantle	(Other)	Other spiritual beliefs	F	83
Fremantle	(Other)	Other spiritual beliefs	M	58
Fremantle	(Other)	Secular beliefs	F	90
Fremantle	(Other)	Secular beliefs	M	92
Fremantle	(Other)	Sikhism	F	10
Fremantle	(Other)	Sikhism	M	11
Fremantle	Buddhism		F	297
Fremantle	Buddhism		M	184
Fremantle	Christianity		F	358
Fremantle	Christianity		M	287
Fremantle	Christianity	(Other)	F	14
Fremantle	Christianity	(Other)	M	8
Fremantle	Christianity	Anglican	F	1930
Fremantle	Christianity	Anglican	M	1507
Fremantle	Christianity	Baptist	F	171
Fremantle	Christianity	Baptist	M	123
Fremantle	Christianity	Catholic	F	4464
Fremantle	Christianity	Catholic	M	3752
Fremantle	Christianity	Churches Of Christ	F	23
Fremantle	Christianity	Churches Of Christ	M	19
Fremantle	Christianity	Eastern Orthodox	F	131
Fremantle	Christianity	Eastern Orthodox	M	111
Fremantle	Christianity	Jehovah's Witnesses	F	53
Fremantle	Christianity	Jehovah's Witnesses	M	39
Fremantle	Christianity	Latter Day Saints	F	12
Fremantle	Christianity	Latter Day Saints	M	5
Fremantle	Christianity	Lutheran	F	46
Fremantle	Christianity	Lutheran	M	29
Fremantle	Christianity	Oriental Orthodox	M	4
Fremantle	Christianity	Pentecostal	F	70
Fremantle	Christianity	Pentecostal	M	47
Fremantle	Christianity	Presbyterian Reformed	F	212
Fremantle	Christianity	Presbyterian Reformed	M	185
Fremantle	Christianity	Protestant (Other)	F	55
Fremantle	Christianity	Protestant (Other)	M	56
Fremantle	Christianity	Salvation Army	F	6
Fremantle	Christianity	Salvation Army	M	4
Fremantle	Christianity	Seventh Day Adventist	F	6
Fremantle	Christianity	Seventh Day Adventist	M	10
Fremantle	Christianity	Uniting Church	F	292
Fremantle	Christianity	Uniting Church	M	194
Fremantle	Hinduism		F	61
Fremantle	Hinduism		M	66
Fremantle	Islam		F	94
Fremantle	Islam		M	117
Fremantle	Judaism		F	52
Fremantle	Judaism		M	49
Fremantle	No religion		F	10534
Fremantle	No religion		M	10613
Kwinana	(Other)		F	1437
Kwinana	(Other)		M	3014
Kwinana	(Other)	(Other)	F	124
Kwinana	(Other)	(Other)	M	67
Kwinana	(Other)	Australian Aboriginal Traditional	F	3
Kwinana	(Other)	Other spiritual beliefs	F	69
Kwinana	(Other)	Other spiritual beliefs	M	32
Kwinana	(Other)	Secular beliefs	F	64
Kwinana	(Other)	Secular beliefs	M	79
Kwinana	(Other)	Sikhism	F	440
Kwinana	(Other)	Sikhism	M	513
Kwinana	Buddhism		F	406
Kwinana	Buddhism		M	221
Kwinana	Christianity		F	1161
Kwinana	Christianity		M	979
Kwinana	Christianity	(Other)	F	62
Kwinana	Christianity	(Other)	M	52
Kwinana	Christianity	Anglican	F	1841
Kwinana	Christianity	Anglican	M	1501
Kwinana	Christianity	Baptist	F	309
Kwinana	Christianity	Baptist	M	270
Kwinana	Christianity	Catholic	F	4166
Kwinana	Christianity	Catholic	M	3822
Kwinana	Christianity	Churches Of Christ	F	54
Kwinana	Christianity	Churches Of Christ	M	41
Kwinana	Christianity	Eastern Orthodox	F	135
Kwinana	Christianity	Eastern Orthodox	M	124
Kwinana	Christianity	Jehovah's Witnesses	F	211
Kwinana	Christianity	Jehovah's Witnesses	M	161
Kwinana	Christianity	Latter Day Saints	F	84
Kwinana	Christianity	Latter Day Saints	M	82
Kwinana	Christianity	Lutheran	F	38
Kwinana	Christianity	Lutheran	M	25
Kwinana	Christianity	Oriental Orthodox	F	20
Kwinana	Christianity	Oriental Orthodox	M	16
Kwinana	Christianity	Pentecostal	F	346
Kwinana	Christianity	Pentecostal	M	310
Kwinana	Christianity	Presbyterian Reformed	F	232
Kwinana	Christianity	Presbyterian Reformed	M	240
Kwinana	Christianity	Protestant (Other)	F	212
Kwinana	Christianity	Protestant (Other)	M	213
Kwinana	Christianity	Salvation Army	F	64
Kwinana	Christianity	Salvation Army	M	30
Kwinana	Christianity	Seventh Day Adventist	F	96
Kwinana	Christianity	Seventh Day Adventist	M	82
Kwinana	Christianity	Uniting Church	F	233
Kwinana	Christianity	Uniting Church	M	181
Kwinana	Hinduism		F	667
Kwinana	Hinduism		M	685
Kwinana	Islam		F	353
Kwinana	Islam		M	365
Kwinana	Judaism		M	20
Kwinana	No religion		F	9573
Kwinana	No religion		M	10367
Melville	(Other)		F	2620
Melville	(Other)		M	2804
Melville	(Other)	(Other)	F	279
Melville	(Other)	(Other)	M	233
Melville	(Other)	Australian Aboriginal Traditional	F	4
Melville	(Other)	Other spiritual beliefs	F	117
Melville	(Other)	Other spiritual beliefs	M	77
Melville	(Other)	Secular beliefs	F	128
Melville	(Other)	Secular beliefs	M	174
Melville	(Other)	Sikhism	F	188
Melville	(Other)	Sikhism	M	179
Melville	Buddhism		F	1740
Melville	Buddhism		M	1182
Melville	Christianity		F	1826
Melville	Christianity		M	1450
Melville	Christianity	(Other)	F	34
Melville	Christianity	(Other)	M	26
Melville	Christianity	Anglican	F	6393
Melville	Christianity	Anglican	M	4999
Melville	Christianity	Baptist	F	1093
Melville	Christianity	Baptist	M	897
Melville	Christianity	Brethren	F	98
Melville	Christianity	Brethren	M	87
Melville	Christianity	Catholic	F	13521
Melville	Christianity	Catholic	M	11422
Melville	Christianity	Churches Of Christ	F	121
Melville	Christianity	Churches Of Christ	M	80
Melville	Christianity	Eastern Orthodox	F	458
Melville	Christianity	Eastern Orthodox	M	390
Melville	Christianity	Jehovah's Witnesses	F	130
Melville	Christianity	Jehovah's Witnesses	M	108
Melville	Christianity	Latter Day Saints	F	43
Melville	Christianity	Latter Day Saints	M	34
Melville	Christianity	Lutheran	F	139
Melville	Christianity	Lutheran	M	107
Melville	Christianity	Oriental Orthodox	F	36
Melville	Christianity	Oriental Orthodox	M	34
Melville	Christianity	Pentecostal	F	636
Melville	Christianity	Pentecostal	M	537
Melville	Christianity	Presbyterian Reformed	F	1190
Melville	Christianity	Presbyterian Reformed	M	1037
Melville	Christianity	Protestant (Other)	F	337
Melville	Christianity	Protestant (Other)	M	308
Melville	Christianity	Salvation Army	F	40
Melville	Christianity	Salvation Army	M	23
Melville	Christianity	Seventh Day Adventist	F	66
Melville	Christianity	Seventh Day Adventist	M	50
Melville	Christianity	Uniting Church	F	1494
Melville	Christianity	Uniting Church	M	1060
Melville	Hinduism		F	876
Melville	Hinduism		M	868
Melville	Islam		F	721
Melville	Islam		M	714
Melville	Judaism		F	45
Melville	Judaism		M	49
Melville	No religion		F	20813
Melville	No religion		M	21984
Rockingham	(Other)		F	4277
Rockingham	(Other)		M	5781
Rockingham	(Other)	(Other)	F	331
Rockingham	(Other)	(Other)	M	224
Rockingham	(Other)	Australian Aboriginal Traditional	F	11
Rockingham	(Other)	Australian Aboriginal Traditional	M	5
Rockingham	(Other)	Other spiritual beliefs	F	202
Rockingham	(Other)	Other spiritual beliefs	M	101
Rockingham	(Other)	Secular beliefs	F	161
Rockingham	(Other)	Secular beliefs	M	206
Rockingham	(Other)	Sikhism	F	169
Rockingham	(Other)	Sikhism	M	190
Rockingham	Buddhism		F	816
Rockingham	Buddhism		M	422
Rockingham	Christianity		F	2545
Rockingham	Christianity		M	2243
Rockingham	Christianity	(Other)	F	100
Rockingham	Christianity	(Other)	M	82
Rockingham	Christianity	Anglican	F	9049
Rockingham	Christianity	Anglican	M	7342
Rockingham	Christianity	Baptist	F	1109
Rockingham	Christianity	Baptist	M	958
Rockingham	Christianity	Catholic	F	10827
Rockingham	Christianity	Catholic	M	9507
Rockingham	Christianity	Churches Of Christ	F	247
Rockingham	Christianity	Churches Of Christ	M	193
Rockingham	Christianity	Eastern Orthodox	F	352
Rockingham	Christianity	Eastern Orthodox	M	309
Rockingham	Christianity	Jehovah's Witnesses	F	451
Rockingham	Christianity	Jehovah's Witnesses	M	343
Rockingham	Christianity	Latter Day Saints	F	275
Rockingham	Christianity	Latter Day Saints	M	270
Rockingham	Christianity	Lutheran	F	248
Rockingham	Christianity	Lutheran	M	171
Rockingham	Christianity	Oriental Orthodox	F	40
Rockingham	Christianity	Oriental Orthodox	M	32
Rockingham	Christianity	Pentecostal	F	680
Rockingham	Christianity	Pentecostal	M	595
Rockingham	Christianity	Presbyterian Reformed	F	1078
Rockingham	Christianity	Presbyterian Reformed	M	1002
Rockingham	Christianity	Protestant (Other)	F	342
Rockingham	Christianity	Protestant (Other)	M	298
Rockingham	Christianity	Salvation Army	F	145
Rockingham	Christianity	Salvation Army	M	104
Rockingham	Christianity	Seventh Day Adventist	F	127
Rockingham	Christianity	Seventh Day Adventist	M	122
Rockingham	Christianity	Uniting Church	F	1118
Rockingham	Christianity	Uniting Church	M	822
Rockingham	Hinduism		F	377
Rockingham	Hinduism		M	402
Rockingham	Islam		F	441
Rockingham	Islam		M	446
Rockingham	Judaism		F	26
Rockingham	Judaism		M	16
Rockingham	No religion		F	33062
Rockingham	No religion		M	34891
Albany	(Other)		F	2683
Albany	(Other)		M	3364
Albany	(Other)	(Other)	F	177
Albany	(Other)	(Other)	M	99
Albany	(Other)	Australian Aboriginal Traditional	M	6
Albany	(Other)	Other spiritual beliefs	F	102
Albany	(Other)	Other spiritual beliefs	M	52
Albany	(Other)	Secular beliefs	F	68
Albany	(Other)	Secular beliefs	M	100
Albany	(Other)	Sikhism	F	17
Albany	(Other)	Sikhism	M	24
Albany	Buddhism		F	310
Albany	Buddhism		M	191
Albany	Christianity		F	1346
Albany	Christianity		M	1156
Albany	Christianity	(Other)	F	29
Albany	Christianity	(Other)	M	26
Albany	Christianity	Anglican	F	4055
Albany	Christianity	Anglican	M	3367
Albany	Christianity	Baptist	F	1130
Albany	Christianity	Baptist	M	1095
Albany	Christianity	Brethren	F	90
Albany	Christianity	Brethren	M	100
Albany	Christianity	Catholic	F	3396
Albany	Christianity	Catholic	M	3010
Albany	Christianity	Churches Of Christ	F	114
Albany	Christianity	Churches Of Christ	M	97
Albany	Christianity	Eastern Orthodox	F	45
Albany	Christianity	Eastern Orthodox	M	51
Albany	Christianity	Jehovah's Witnesses	F	202
Albany	Christianity	Jehovah's Witnesses	M	134
Albany	Christianity	Latter Day Saints	F	50
Albany	Christianity	Latter Day Saints	M	57
Albany	Christianity	Lutheran	F	148
Albany	Christianity	Lutheran	M	109
Albany	Christianity	Oriental Orthodox	M	3
Albany	Christianity	Pentecostal	F	184
Albany	Christianity	Pentecostal	M	150
Albany	Christianity	Presbyterian Reformed	F	616
Albany	Christianity	Presbyterian Reformed	M	559
Albany	Christianity	Protestant (Other)	F	181
Albany	Christianity	Protestant (Other)	M	147
Albany	Christianity	Salvation Army	F	60
Albany	Christianity	Salvation Army	M	37
Albany	Christianity	Seventh Day Adventist	F	115
Albany	Christianity	Seventh Day Adventist	M	121
Albany	Christianity	Uniting Church	F	930
Albany	Christianity	Uniting Church	M	684
Albany	Hinduism		F	71
Albany	Hinduism		M	94
Albany	Islam		F	273
Albany	Islam		M	302
Albany	Judaism		F	18
Albany	Judaism		M	18
Albany	No religion		F	14635
Albany	No religion		M	15674
Wheat Belt - North	(Other)		F	3129
Wheat Belt - North	(Other)		M	4171
Wheat Belt - North	(Other)	(Other)	F	123
Wheat Belt - North	(Other)	(Other)	M	71
Wheat Belt - North	(Other)	Australian Aboriginal Traditional	F	9
Wheat Belt - North	(Other)	Australian Aboriginal Traditional	M	13
Wheat Belt - North	(Other)	Other spiritual beliefs	F	65
Wheat Belt - North	(Other)	Other spiritual beliefs	M	43
Wheat Belt - North	(Other)	Secular beliefs	F	43
Wheat Belt - North	(Other)	Secular beliefs	M	67
Wheat Belt - North	(Other)	Sikhism	F	6
Wheat Belt - North	(Other)	Sikhism	M	16
Wheat Belt - North	Buddhism		F	196
Wheat Belt - North	Buddhism		M	106
Wheat Belt - North	Christianity		F	829
Wheat Belt - North	Christianity		M	709
Wheat Belt - North	Christianity	(Other)	F	26
Wheat Belt - North	Christianity	(Other)	M	37
Wheat Belt - North	Christianity	Anglican	F	4437
Wheat Belt - North	Christianity	Anglican	M	4013
Wheat Belt - North	Christianity	Baptist	F	336
Wheat Belt - North	Christianity	Baptist	M	304
Wheat Belt - North	Christianity	Brethren	F	178
Wheat Belt - North	Christianity	Brethren	M	174
Wheat Belt - North	Christianity	Catholic	F	4315
Wheat Belt - North	Christianity	Catholic	M	4092
Wheat Belt - North	Christianity	Churches Of Christ	F	183
Wheat Belt - North	Christianity	Churches Of Christ	M	177
Wheat Belt - North	Christianity	Eastern Orthodox	F	71
Wheat Belt - North	Christianity	Eastern Orthodox	M	64
Wheat Belt - North	Christianity	Jehovah's Witnesses	F	177
Wheat Belt - North	Christianity	Jehovah's Witnesses	M	157
Wheat Belt - North	Christianity	Latter Day Saints	F	35
Wheat Belt - North	Christianity	Latter Day Saints	M	25
Wheat Belt - North	Christianity	Lutheran	F	89
Wheat Belt - North	Christianity	Lutheran	M	65
Wheat Belt - North	Christianity	Oriental Orthodox	F	19
Wheat Belt - North	Christianity	Oriental Orthodox	M	11
Wheat Belt - North	Christianity	Pentecostal	F	94
Wheat Belt - North	Christianity	Pentecostal	M	91
Wheat Belt - North	Christianity	Presbyterian Reformed	F	355
Wheat Belt - North	Christianity	Presbyterian Reformed	M	334
Wheat Belt - North	Christianity	Protestant (Other)	F	116
Wheat Belt - North	Christianity	Protestant (Other)	M	104
Wheat Belt - North	Christianity	Salvation Army	F	87
Wheat Belt - North	Christianity	Salvation Army	M	65
Wheat Belt - North	Christianity	Seventh Day Adventist	F	165
Wheat Belt - North	Christianity	Seventh Day Adventist	M	149
Wheat Belt - North	Christianity	Uniting Church	F	884
Wheat Belt - North	Christianity	Uniting Church	M	768
Wheat Belt - North	Hinduism		F	52
Wheat Belt - North	Hinduism		M	69
Wheat Belt - North	Islam		F	63
Wheat Belt - North	Islam		M	87
Wheat Belt - North	Judaism		F	7
Wheat Belt - North	Judaism		M	11
Wheat Belt - North	No religion		F	10973
Wheat Belt - North	No religion		M	12908
Wheat Belt - South	(Other)		F	1114
Wheat Belt - South	(Other)		M	1252
Wheat Belt - South	(Other)	(Other)	F	32
Wheat Belt - South	(Other)	(Other)	M	26
Wheat Belt - South	(Other)	Other spiritual beliefs	F	13
Wheat Belt - South	(Other)	Other spiritual beliefs	M	17
Wheat Belt - South	(Other)	Secular beliefs	F	10
Wheat Belt - South	(Other)	Secular beliefs	M	20
Wheat Belt - South	(Other)	Sikhism	F	4
Wheat Belt - South	(Other)	Sikhism	M	5
Wheat Belt - South	Buddhism		F	54
Wheat Belt - South	Buddhism		M	26
Wheat Belt - South	Christianity		F	269
Wheat Belt - South	Christianity		M	252
Wheat Belt - South	Christianity	(Other)	F	8
Wheat Belt - South	Christianity	(Other)	M	4
Wheat Belt - South	Christianity	Anglican	F	1579
Wheat Belt - South	Christianity	Anglican	M	1483
Wheat Belt - South	Christianity	Baptist	F	247
Wheat Belt - South	Christianity	Baptist	M	204
Wheat Belt - South	Christianity	Catholic	F	1440
Wheat Belt - South	Christianity	Catholic	M	1233
Wheat Belt - South	Christianity	Churches Of Christ	F	14
Wheat Belt - South	Christianity	Churches Of Christ	M	18
Wheat Belt - South	Christianity	Eastern Orthodox	F	15
Wheat Belt - South	Christianity	Eastern Orthodox	M	7
Wheat Belt - South	Christianity	Jehovah's Witnesses	F	86
Wheat Belt - South	Christianity	Jehovah's Witnesses	M	58
Wheat Belt - South	Christianity	Latter Day Saints	F	15
Wheat Belt - South	Christianity	Latter Day Saints	M	11
Wheat Belt - South	Christianity	Lutheran	F	46
Wheat Belt - South	Christianity	Lutheran	M	21
Wheat Belt - South	Christianity	Pentecostal	F	36
Wheat Belt - South	Christianity	Pentecostal	M	42
Wheat Belt - South	Christianity	Presbyterian Reformed	F	144
Wheat Belt - South	Christianity	Presbyterian Reformed	M	141
Wheat Belt - South	Christianity	Protestant (Other)	F	19
Wheat Belt - South	Christianity	Protestant (Other)	M	19
Wheat Belt - South	Christianity	Salvation Army	F	23
Wheat Belt - South	Christianity	Salvation Army	M	16
Wheat Belt - South	Christianity	Seventh Day Adventist	F	44
Wheat Belt - South	Christianity	Seventh Day Adventist	M	40
Wheat Belt - South	Christianity	Uniting Church	F	392
Wheat Belt - South	Christianity	Uniting Church	M	370
Wheat Belt - South	Hinduism		F	27
Wheat Belt - South	Hinduism		M	18
Wheat Belt - South	Islam		F	9
Wheat Belt - South	Islam		M	22
Wheat Belt - South	Judaism		F	3
Wheat Belt - South	Judaism		M	4
Wheat Belt - South	No religion		F	3798
Wheat Belt - South	No religion		M	4608
Kimberley	(Other)		F	3471
Kimberley	(Other)		M	3737
Kimberley	(Other)	(Other)	F	35
Kimberley	(Other)	(Other)	M	41
Kimberley	(Other)	Australian Aboriginal Traditional	F	165
Kimberley	(Other)	Australian Aboriginal Traditional	M	158
Kimberley	(Other)	Other spiritual beliefs	F	23
Kimberley	(Other)	Other spiritual beliefs	M	10
Kimberley	(Other)	Secular beliefs	F	30
Kimberley	(Other)	Secular beliefs	M	37
Kimberley	(Other)	Sikhism	F	11
Kimberley	(Other)	Sikhism	M	12
Kimberley	Buddhism		F	206
Kimberley	Buddhism		M	82
Kimberley	Christianity		F	651
Kimberley	Christianity		M	576
Kimberley	Christianity	(Other)	F	9
Kimberley	Christianity	(Other)	M	3
Kimberley	Christianity	Anglican	F	857
Kimberley	Christianity	Anglican	M	765
Kimberley	Christianity	Baptist	F	164
Kimberley	Christianity	Baptist	M	142
Kimberley	Christianity	Catholic	F	3963
Kimberley	Christianity	Catholic	M	3420
Kimberley	Christianity	Churches Of Christ	F	23
Kimberley	Christianity	Churches Of Christ	M	21
Kimberley	Christianity	Eastern Orthodox	F	20
Kimberley	Christianity	Eastern Orthodox	M	23
Kimberley	Christianity	Jehovah's Witnesses	F	32
Kimberley	Christianity	Jehovah's Witnesses	M	37
Kimberley	Christianity	Latter Day Saints	F	10
Kimberley	Christianity	Latter Day Saints	M	8
Kimberley	Christianity	Lutheran	F	32
Kimberley	Christianity	Lutheran	M	22
Kimberley	Christianity	Oriental Orthodox	M	3
Kimberley	Christianity	Pentecostal	F	344
Kimberley	Christianity	Pentecostal	M	263
Kimberley	Christianity	Presbyterian Reformed	F	107
Kimberley	Christianity	Presbyterian Reformed	M	107
Kimberley	Christianity	Protestant (Other)	F	666
Kimberley	Christianity	Protestant (Other)	M	579
Kimberley	Christianity	Salvation Army	F	12
Kimberley	Christianity	Salvation Army	M	9
Kimberley	Christianity	Seventh Day Adventist	F	52
Kimberley	Christianity	Seventh Day Adventist	M	38
Kimberley	Christianity	Uniting Church	F	342
Kimberley	Christianity	Uniting Church	M	247
Kimberley	Hinduism		F	43
Kimberley	Hinduism		M	68
Kimberley	Islam		F	61
Kimberley	Islam		M	81
Kimberley	Judaism		F	8
Kimberley	Judaism		M	7
Kimberley	No religion		F	6455
Kimberley	No religion		M	6807
East Pilbara	(Other)		F	1846
East Pilbara	(Other)		M	3349
East Pilbara	(Other)	(Other)	F	31
East Pilbara	(Other)	(Other)	M	42
East Pilbara	(Other)	Australian Aboriginal Traditional	F	98
East Pilbara	(Other)	Australian Aboriginal Traditional	M	111
East Pilbara	(Other)	Other spiritual beliefs	F	18
East Pilbara	(Other)	Other spiritual beliefs	M	19
East Pilbara	(Other)	Secular beliefs	F	11
East Pilbara	(Other)	Secular beliefs	M	36
East Pilbara	(Other)	Sikhism	F	17
East Pilbara	(Other)	Sikhism	M	25
East Pilbara	Buddhism		F	200
East Pilbara	Buddhism		M	124
East Pilbara	Christianity		F	425
East Pilbara	Christianity		M	435
East Pilbara	Christianity	(Other)	F	6
East Pilbara	Christianity	(Other)	M	6
East Pilbara	Christianity	Anglican	F	616
East Pilbara	Christianity	Anglican	M	706
East Pilbara	Christianity	Baptist	F	210
East Pilbara	Christianity	Baptist	M	206
East Pilbara	Christianity	Catholic	F	1762
East Pilbara	Christianity	Catholic	M	2121
East Pilbara	Christianity	Churches Of Christ	F	31
East Pilbara	Christianity	Churches Of Christ	M	28
East Pilbara	Christianity	Eastern Orthodox	F	47
East Pilbara	Christianity	Eastern Orthodox	M	53
East Pilbara	Christianity	Jehovah's Witnesses	F	59
East Pilbara	Christianity	Jehovah's Witnesses	M	44
East Pilbara	Christianity	Latter Day Saints	F	41
East Pilbara	Christianity	Latter Day Saints	M	41
East Pilbara	Christianity	Lutheran	F	95
East Pilbara	Christianity	Lutheran	M	89
East Pilbara	Christianity	Oriental Orthodox	M	10
East Pilbara	Christianity	Pentecostal	F	136
East Pilbara	Christianity	Pentecostal	M	113
East Pilbara	Christianity	Presbyterian Reformed	F	61
East Pilbara	Christianity	Presbyterian Reformed	M	103
East Pilbara	Christianity	Protestant (Other)	F	41
East Pilbara	Christianity	Protestant (Other)	M	55
East Pilbara	Christianity	Salvation Army	F	3
East Pilbara	Christianity	Salvation Army	M	4
East Pilbara	Christianity	Seventh Day Adventist	F	107
East Pilbara	Christianity	Seventh Day Adventist	M	88
East Pilbara	Christianity	Uniting Church	F	115
East Pilbara	Christianity	Uniting Church	M	138
East Pilbara	Hinduism		F	118
East Pilbara	Hinduism		M	171
East Pilbara	Islam		F	253
East Pilbara	Islam		M	322
East Pilbara	Judaism		M	9
East Pilbara	No religion		F	4587
East Pilbara	No religion		M	6023
West Pilbara	(Other)		F	2268
West Pilbara	(Other)		M	3551
West Pilbara	(Other)	(Other)	F	36
West Pilbara	(Other)	(Other)	M	25
West Pilbara	(Other)	Australian Aboriginal Traditional	F	79
West Pilbara	(Other)	Australian Aboriginal Traditional	M	91
West Pilbara	(Other)	Other spiritual beliefs	F	17
West Pilbara	(Other)	Other spiritual beliefs	M	8
West Pilbara	(Other)	Secular beliefs	F	27
West Pilbara	(Other)	Secular beliefs	M	29
West Pilbara	(Other)	Sikhism	F	23
West Pilbara	(Other)	Sikhism	M	26
West Pilbara	Buddhism		F	264
West Pilbara	Buddhism		M	176
West Pilbara	Christianity		F	360
West Pilbara	Christianity		M	344
West Pilbara	Christianity	(Other)	F	22
West Pilbara	Christianity	(Other)	M	20
West Pilbara	Christianity	Anglican	F	858
West Pilbara	Christianity	Anglican	M	913
West Pilbara	Christianity	Baptist	F	187
West Pilbara	Christianity	Baptist	M	203
West Pilbara	Christianity	Catholic	F	2093
West Pilbara	Christianity	Catholic	M	2377
West Pilbara	Christianity	Churches Of Christ	F	22
West Pilbara	Christianity	Churches Of Christ	M	16
West Pilbara	Christianity	Eastern Orthodox	F	49
West Pilbara	Christianity	Eastern Orthodox	M	60
West Pilbara	Christianity	Jehovah's Witnesses	F	42
West Pilbara	Christianity	Jehovah's Witnesses	M	37
West Pilbara	Christianity	Latter Day Saints	F	37
West Pilbara	Christianity	Latter Day Saints	M	39
West Pilbara	Christianity	Lutheran	F	28
West Pilbara	Christianity	Lutheran	M	34
West Pilbara	Christianity	Pentecostal	F	45
West Pilbara	Christianity	Pentecostal	M	48
West Pilbara	Christianity	Presbyterian Reformed	F	83
West Pilbara	Christianity	Presbyterian Reformed	M	102
West Pilbara	Christianity	Protestant (Other)	F	49
West Pilbara	Christianity	Protestant (Other)	M	51
West Pilbara	Christianity	Salvation Army	F	15
West Pilbara	Christianity	Salvation Army	M	8
West Pilbara	Christianity	Seventh Day Adventist	F	39
West Pilbara	Christianity	Seventh Day Adventist	M	29
West Pilbara	Christianity	Uniting Church	F	150
West Pilbara	Christianity	Uniting Church	M	149
West Pilbara	Hinduism		F	158
West Pilbara	Hinduism		M	190
West Pilbara	Islam		F	123
West Pilbara	Islam		M	159
West Pilbara	Judaism		F	10
West Pilbara	Judaism		M	7
West Pilbara	No religion		F	6191
West Pilbara	No religion		M	7628
Esperance	(Other)		F	872
Esperance	(Other)		M	1051
Esperance	(Other)	(Other)	F	16
Esperance	(Other)	(Other)	M	10
Esperance	(Other)	Australian Aboriginal Traditional	F	3
Esperance	(Other)	Australian Aboriginal Traditional	M	3
Esperance	(Other)	Other spiritual beliefs	F	12
Esperance	(Other)	Other spiritual beliefs	M	8
Esperance	(Other)	Secular beliefs	F	15
Esperance	(Other)	Secular beliefs	M	13
Esperance	(Other)	Sikhism	F	6
Esperance	(Other)	Sikhism	M	6
Esperance	Buddhism		F	69
Esperance	Buddhism		M	36
Esperance	Christianity		F	373
Esperance	Christianity		M	357
Esperance	Christianity	(Other)	F	4
Esperance	Christianity	(Other)	M	15
Esperance	Christianity	Anglican	F	915
Esperance	Christianity	Anglican	M	824
Esperance	Christianity	Baptist	F	119
Esperance	Christianity	Baptist	M	107
Esperance	Christianity	Catholic	F	962
Esperance	Christianity	Catholic	M	878
Esperance	Christianity	Churches Of Christ	F	29
Esperance	Christianity	Churches Of Christ	M	15
Esperance	Christianity	Eastern Orthodox	F	11
Esperance	Christianity	Eastern Orthodox	M	4
Esperance	Christianity	Jehovah's Witnesses	F	75
Esperance	Christianity	Jehovah's Witnesses	M	52
Esperance	Christianity	Latter Day Saints	F	8
Esperance	Christianity	Latter Day Saints	M	4
Esperance	Christianity	Lutheran	F	99
Esperance	Christianity	Lutheran	M	88
Esperance	Christianity	Oriental Orthodox	F	4
Esperance	Christianity	Oriental Orthodox	M	4
Esperance	Christianity	Pentecostal	F	57
Esperance	Christianity	Pentecostal	M	49
Esperance	Christianity	Presbyterian Reformed	F	131
Esperance	Christianity	Presbyterian Reformed	M	107
Esperance	Christianity	Protestant (Other)	F	50
Esperance	Christianity	Protestant (Other)	M	44
Esperance	Christianity	Salvation Army	F	13
Esperance	Christianity	Salvation Army	M	8
Esperance	Christianity	Seventh Day Adventist	F	35
