SA3_NAME16	Age	MaritalStatus	Sex	responses
Upper Goulburn Valley	20-24	Married	M	18
Upper Goulburn Valley	20-24	Separated	F	3
Upper Goulburn Valley	20-24	Separated	M	8
Upper Goulburn Valley	25-34	Divorced	F	62
Upper Goulburn Valley	25-34	Divorced	M	42
Upper Goulburn Valley	25-34	Married	F	964
Upper Goulburn Valley	25-34	Married	M	715
Upper Goulburn Valley	25-34	Separated	F	63
Upper Goulburn Valley	25-34	Separated	M	49
Upper Goulburn Valley	25-34	Widowed	F	10
Upper Goulburn Valley	35-44	Divorced	F	233
Upper Goulburn Valley	35-44	Divorced	M	184
Upper Goulburn Valley	35-44	Married	F	1769
Upper Goulburn Valley	35-44	Married	M	1619
Upper Goulburn Valley	35-44	Separated	F	159
Upper Goulburn Valley	35-44	Separated	M	130
Upper Goulburn Valley	35-44	Widowed	F	17
Upper Goulburn Valley	35-44	Widowed	M	10
Upper Goulburn Valley	45-54	Divorced	F	577
Upper Goulburn Valley	45-54	Divorced	M	482
Upper Goulburn Valley	45-54	Married	F	2089
Upper Goulburn Valley	45-54	Married	M	1969
Upper Goulburn Valley	45-54	Separated	F	275
Upper Goulburn Valley	45-54	Separated	M	231
Upper Goulburn Valley	45-54	Widowed	F	68
Upper Goulburn Valley	45-54	Widowed	M	20
Upper Goulburn Valley	55-64	Divorced	F	900
Upper Goulburn Valley	55-64	Divorced	M	840
Upper Goulburn Valley	55-64	Married	F	2803
Upper Goulburn Valley	55-64	Married	M	2607
Upper Goulburn Valley	55-64	Separated	F	248
Upper Goulburn Valley	55-64	Separated	M	260
Upper Goulburn Valley	55-64	Widowed	F	231
Upper Goulburn Valley	55-64	Widowed	M	102
Upper Goulburn Valley	65-74	Divorced	F	798
Upper Goulburn Valley	65-74	Divorced	M	787
Upper Goulburn Valley	65-74	Married	F	2570
Upper Goulburn Valley	65-74	Married	M	2848
Upper Goulburn Valley	65-74	Separated	F	156
Upper Goulburn Valley	65-74	Separated	M	231
Upper Goulburn Valley	65-74	Widowed	F	517
Upper Goulburn Valley	65-74	Widowed	M	232
Upper Goulburn Valley	75-84	Divorced	F	247
Upper Goulburn Valley	75-84	Divorced	M	336
Upper Goulburn Valley	75-84	Married	F	1114
Upper Goulburn Valley	75-84	Married	M	1509
Upper Goulburn Valley	75-84	Separated	F	55
Upper Goulburn Valley	75-84	Separated	M	93
Upper Goulburn Valley	75-84	Widowed	F	749
Upper Goulburn Valley	75-84	Widowed	M	276
Upper Goulburn Valley	85+	Divorced	F	48
Upper Goulburn Valley	85+	Divorced	M	43
Upper Goulburn Valley	85+	Married	F	155
Upper Goulburn Valley	85+	Married	M	338
Upper Goulburn Valley	85+	Separated	F	7
Upper Goulburn Valley	85+	Separated	M	14
Upper Goulburn Valley	85+	Widowed	F	747
Upper Goulburn Valley	85+	Widowed	M	218
Wangaratta - Benalla	20-24	Married	F	49
Wangaratta - Benalla	20-24	Married	M	13
Wangaratta - Benalla	25-34	Divorced	F	41
Wangaratta - Benalla	25-34	Divorced	M	31
Wangaratta - Benalla	25-34	Married	F	869
Wangaratta - Benalla	25-34	Married	M	686
Wangaratta - Benalla	25-34	Separated	F	60
Wangaratta - Benalla	25-34	Separated	M	40
Wangaratta - Benalla	25-34	Widowed	F	4
Wangaratta - Benalla	25-34	Widowed	M	4
Wangaratta - Benalla	35-44	Divorced	F	223
Wangaratta - Benalla	35-44	Divorced	M	145
Wangaratta - Benalla	35-44	Married	F	1468
Wangaratta - Benalla	35-44	Married	M	1319
Wangaratta - Benalla	35-44	Separated	F	154
Wangaratta - Benalla	35-44	Separated	M	108
Wangaratta - Benalla	35-44	Widowed	F	17
Wangaratta - Benalla	35-44	Widowed	M	4
Wangaratta - Benalla	45-54	Divorced	F	566
Wangaratta - Benalla	45-54	Divorced	M	376
Wangaratta - Benalla	45-54	Married	F	1746
Wangaratta - Benalla	45-54	Married	M	1602
Wangaratta - Benalla	45-54	Separated	F	213
Wangaratta - Benalla	45-54	Separated	M	159
Wangaratta - Benalla	45-54	Widowed	F	58
Wangaratta - Benalla	45-54	Widowed	M	19
Wangaratta - Benalla	55-64	Divorced	F	724
Wangaratta - Benalla	55-64	Divorced	M	593
Wangaratta - Benalla	55-64	Married	F	2133
Wangaratta - Benalla	55-64	Married	M	2011
Wangaratta - Benalla	55-64	Separated	F	220
Wangaratta - Benalla	55-64	Separated	M	173
Wangaratta - Benalla	55-64	Widowed	F	208
Wangaratta - Benalla	55-64	Widowed	M	80
Wangaratta - Benalla	65-74	Divorced	F	561
Wangaratta - Benalla	65-74	Divorced	M	560
Wangaratta - Benalla	65-74	Married	F	2089
Wangaratta - Benalla	65-74	Married	M	2242
Wangaratta - Benalla	65-74	Separated	F	136
Wangaratta - Benalla	65-74	Separated	M	127
Wangaratta - Benalla	65-74	Widowed	F	473
Wangaratta - Benalla	65-74	Widowed	M	153
Wangaratta - Benalla	75-84	Divorced	F	220
Wangaratta - Benalla	75-84	Divorced	M	219
Wangaratta - Benalla	75-84	Married	F	1041
Wangaratta - Benalla	75-84	Married	M	1342
Wangaratta - Benalla	75-84	Separated	F	46
Wangaratta - Benalla	75-84	Separated	M	56
Wangaratta - Benalla	75-84	Widowed	F	757
Wangaratta - Benalla	75-84	Widowed	M	241
Wangaratta - Benalla	85+	Divorced	F	48
Wangaratta - Benalla	85+	Divorced	M	38
Wangaratta - Benalla	85+	Married	F	204
Wangaratta - Benalla	85+	Married	M	370
Wangaratta - Benalla	85+	Separated	F	3
Wangaratta - Benalla	85+	Separated	M	7
Wangaratta - Benalla	85+	Widowed	F	709
Wangaratta - Benalla	85+	Widowed	M	195
Wodonga - Alpine	15-19	Married	F	3
Wodonga - Alpine	20-24	Married	F	70
Wodonga - Alpine	20-24	Married	M	42
Wodonga - Alpine	20-24	Separated	F	11
Wodonga - Alpine	25-34	Divorced	F	96
Wodonga - Alpine	25-34	Divorced	M	69
Wodonga - Alpine	25-34	Married	F	1522
Wodonga - Alpine	25-34	Married	M	1175
Wodonga - Alpine	25-34	Separated	F	113
Wodonga - Alpine	25-34	Separated	M	75
Wodonga - Alpine	25-34	Widowed	F	13
Wodonga - Alpine	25-34	Widowed	M	6
Wodonga - Alpine	35-44	Divorced	F	375
Wodonga - Alpine	35-44	Divorced	M	286
Wodonga - Alpine	35-44	Married	F	2697
Wodonga - Alpine	35-44	Married	M	2408
Wodonga - Alpine	35-44	Separated	F	288
Wodonga - Alpine	35-44	Separated	M	171
Wodonga - Alpine	35-44	Widowed	F	33
Wodonga - Alpine	35-44	Widowed	M	10
Wodonga - Alpine	45-54	Divorced	F	836
Wodonga - Alpine	45-54	Divorced	M	601
Wodonga - Alpine	45-54	Married	F	2843
Wodonga - Alpine	45-54	Married	M	2707
Wodonga - Alpine	45-54	Separated	F	279
Wodonga - Alpine	45-54	Separated	M	216
Wodonga - Alpine	45-54	Widowed	F	109
Wodonga - Alpine	45-54	Widowed	M	26
Wodonga - Alpine	55-64	Divorced	F	1030
Wodonga - Alpine	55-64	Divorced	M	880
Wodonga - Alpine	55-64	Married	F	3245
Wodonga - Alpine	55-64	Married	M	3168
Wodonga - Alpine	55-64	Separated	F	286
Wodonga - Alpine	55-64	Separated	M	232
Wodonga - Alpine	55-64	Widowed	F	270
Wodonga - Alpine	55-64	Widowed	M	99
Wodonga - Alpine	65-74	Divorced	F	806
Wodonga - Alpine	65-74	Divorced	M	749
Wodonga - Alpine	65-74	Married	F	2882
Wodonga - Alpine	65-74	Married	M	3145
Wodonga - Alpine	65-74	Separated	F	175
Wodonga - Alpine	65-74	Separated	M	203
Wodonga - Alpine	65-74	Widowed	F	623
Wodonga - Alpine	65-74	Widowed	M	210
Wodonga - Alpine	75-84	Divorced	F	328
Wodonga - Alpine	75-84	Divorced	M	248
Wodonga - Alpine	75-84	Married	F	1203
Wodonga - Alpine	75-84	Married	M	1607
Wodonga - Alpine	75-84	Separated	F	57
Wodonga - Alpine	75-84	Separated	M	66
Wodonga - Alpine	75-84	Widowed	F	901
Wodonga - Alpine	75-84	Widowed	M	272
Wodonga - Alpine	85+	Divorced	F	52
Wodonga - Alpine	85+	Divorced	M	39
Wodonga - Alpine	85+	Married	F	199
Wodonga - Alpine	85+	Married	M	388
Wodonga - Alpine	85+	Separated	F	8
Wodonga - Alpine	85+	Separated	M	7
Wodonga - Alpine	85+	Widowed	F	787
Wodonga - Alpine	85+	Widowed	M	213
Baw Baw	20-24	Married	F	57
Baw Baw	20-24	Married	M	36
Baw Baw	20-24	Separated	F	4
Baw Baw	20-24	Separated	M	5
Baw Baw	20-24	Widowed	M	4
Baw Baw	25-34	Divorced	F	76
Baw Baw	25-34	Divorced	M	53
Baw Baw	25-34	Married	F	1437
Baw Baw	25-34	Married	M	1118
Baw Baw	25-34	Separated	F	102
Baw Baw	25-34	Separated	M	65
Baw Baw	25-34	Widowed	F	8
Baw Baw	25-34	Widowed	M	3
Baw Baw	35-44	Divorced	F	297
Baw Baw	35-44	Divorced	M	189
Baw Baw	35-44	Married	F	1956
Baw Baw	35-44	Married	M	1896
Baw Baw	35-44	Separated	F	174
Baw Baw	35-44	Separated	M	122
Baw Baw	35-44	Widowed	F	22
Baw Baw	35-44	Widowed	M	6
Baw Baw	45-54	Divorced	F	563
Baw Baw	45-54	Divorced	M	407
Baw Baw	45-54	Married	F	2143
Baw Baw	45-54	Married	M	1948
Baw Baw	45-54	Separated	F	231
Baw Baw	45-54	Separated	M	189
Baw Baw	45-54	Widowed	F	70
Baw Baw	45-54	Widowed	M	29
Baw Baw	55-64	Divorced	F	767
Baw Baw	55-64	Divorced	M	541
Baw Baw	55-64	Married	F	2474
Baw Baw	55-64	Married	M	2331
Baw Baw	55-64	Separated	F	180
Baw Baw	55-64	Separated	M	165
Baw Baw	55-64	Widowed	F	203
Baw Baw	55-64	Widowed	M	59
Baw Baw	65-74	Divorced	F	582
Baw Baw	65-74	Divorced	M	481
Baw Baw	65-74	Married	F	2286
Baw Baw	65-74	Married	M	2457
Baw Baw	65-74	Separated	F	130
Baw Baw	65-74	Separated	M	134
Baw Baw	65-74	Widowed	F	432
Baw Baw	65-74	Widowed	M	147
Baw Baw	75-84	Divorced	F	223
Baw Baw	75-84	Divorced	M	167
Baw Baw	75-84	Married	F	1056
Baw Baw	75-84	Married	M	1433
Baw Baw	75-84	Separated	F	23
Baw Baw	75-84	Separated	M	61
Baw Baw	75-84	Widowed	F	668
Baw Baw	75-84	Widowed	M	206
Baw Baw	85+	Divorced	F	44
Baw Baw	85+	Divorced	M	26
Baw Baw	85+	Married	F	138
Baw Baw	85+	Married	M	295
Baw Baw	85+	Separated	F	8
Baw Baw	85+	Separated	M	10
Baw Baw	85+	Widowed	F	606
Baw Baw	85+	Widowed	M	191
Gippsland - East	20-24	Married	F	28
Gippsland - East	20-24	Married	M	10
Gippsland - East	20-24	Separated	F	9
Gippsland - East	25-34	Divorced	F	54
Gippsland - East	25-34	Divorced	M	36
Gippsland - East	25-34	Married	F	724
Gippsland - East	25-34	Married	M	569
Gippsland - East	25-34	Separated	F	69
Gippsland - East	25-34	Separated	M	40
Gippsland - East	25-34	Widowed	F	3
Gippsland - East	35-44	Divorced	F	175
Gippsland - East	35-44	Divorced	M	129
Gippsland - East	35-44	Married	F	1220
Gippsland - East	35-44	Married	M	1052
Gippsland - East	35-44	Separated	F	152
Gippsland - East	35-44	Separated	M	98
Gippsland - East	35-44	Widowed	F	20
Gippsland - East	45-54	Divorced	F	486
Gippsland - East	45-54	Divorced	M	296
Gippsland - East	45-54	Married	F	1554
Gippsland - East	45-54	Married	M	1395
Gippsland - East	45-54	Separated	F	189
Gippsland - East	45-54	Separated	M	161
Gippsland - East	45-54	Widowed	F	57
Gippsland - East	45-54	Widowed	M	13
Gippsland - East	55-64	Divorced	F	713
Gippsland - East	55-64	Divorced	M	660
Gippsland - East	55-64	Married	F	2388
Gippsland - East	55-64	Married	M	2145
Gippsland - East	55-64	Separated	F	218
Gippsland - East	55-64	Separated	M	210
Gippsland - East	55-64	Widowed	F	221
Gippsland - East	55-64	Widowed	M	78
Gippsland - East	65-74	Divorced	F	714
Gippsland - East	65-74	Divorced	M	789
Gippsland - East	65-74	Married	F	2657
Gippsland - East	65-74	Married	M	2808
Gippsland - East	65-74	Separated	F	146
Gippsland - East	65-74	Separated	M	229
Gippsland - East	65-74	Widowed	F	553
Gippsland - East	65-74	Widowed	M	225
Gippsland - East	75-84	Divorced	F	274
Gippsland - East	75-84	Divorced	M	301
Gippsland - East	75-84	Married	F	1266
Gippsland - East	75-84	Married	M	1717
Gippsland - East	75-84	Separated	F	30
Gippsland - East	75-84	Separated	M	64
Gippsland - East	75-84	Widowed	F	790
Gippsland - East	75-84	Widowed	M	271
Gippsland - East	85+	Divorced	F	40
Gippsland - East	85+	Divorced	M	47
Gippsland - East	85+	Married	F	184
Gippsland - East	85+	Married	M	352
Gippsland - East	85+	Separated	F	4
Gippsland - East	85+	Separated	M	19
Gippsland - East	85+	Widowed	F	635
Gippsland - East	85+	Widowed	M	211
Gippsland - South West	20-24	Divorced	M	3
Gippsland - South West	20-24	Married	F	32
Gippsland - South West	20-24	Married	M	10
Gippsland - South West	25-34	Divorced	F	90
Gippsland - South West	25-34	Divorced	M	43
Gippsland - South West	25-34	Married	F	1039
Gippsland - South West	25-34	Married	M	746
Gippsland - South West	25-34	Separated	F	84
Gippsland - South West	25-34	Separated	M	49
Gippsland - South West	25-34	Widowed	F	9
Gippsland - South West	25-34	Widowed	M	5
Gippsland - South West	35-44	Divorced	F	290
Gippsland - South West	35-44	Divorced	M	240
Gippsland - South West	35-44	Married	F	2112
Gippsland - South West	35-44	Married	M	1898
Gippsland - South West	35-44	Separated	F	225
Gippsland - South West	35-44	Separated	M	127
Gippsland - South West	35-44	Widowed	F	19
Gippsland - South West	35-44	Widowed	M	6
Gippsland - South West	45-54	Divorced	F	682
Gippsland - South West	45-54	Divorced	M	531
Gippsland - South West	45-54	Married	F	2479
Gippsland - South West	45-54	Married	M	2345
Gippsland - South West	45-54	Separated	F	245
Gippsland - South West	45-54	Separated	M	233
Gippsland - South West	45-54	Widowed	F	67
Gippsland - South West	45-54	Widowed	M	27
Gippsland - South West	55-64	Divorced	F	1201
Gippsland - South West	55-64	Divorced	M	921
Gippsland - South West	55-64	Married	F	3562
Gippsland - South West	55-64	Married	M	3266
Gippsland - South West	55-64	Separated	F	288
Gippsland - South West	55-64	Separated	M	270
Gippsland - South West	55-64	Widowed	F	271
Gippsland - South West	55-64	Widowed	M	106
Gippsland - South West	65-74	Divorced	F	1096
Gippsland - South West	65-74	Divorced	M	950
Gippsland - South West	65-74	Married	F	3745
Gippsland - South West	65-74	Married	M	4003
Gippsland - South West	65-74	Separated	F	217
Gippsland - South West	65-74	Separated	M	298
Gippsland - South West	65-74	Widowed	F	692
Gippsland - South West	65-74	Widowed	M	248
Gippsland - South West	75-84	Divorced	F	395
Gippsland - South West	75-84	Divorced	M	346
Gippsland - South West	75-84	Married	F	1565
Gippsland - South West	75-84	Married	M	2120
Gippsland - South West	75-84	Separated	F	53
Gippsland - South West	75-84	Separated	M	104
Gippsland - South West	75-84	Widowed	F	987
Gippsland - South West	75-84	Widowed	M	337
Gippsland - South West	85+	Divorced	F	65
Gippsland - South West	85+	Divorced	M	61
Gippsland - South West	85+	Married	F	212
Gippsland - South West	85+	Married	M	449
Gippsland - South West	85+	Separated	F	13
Gippsland - South West	85+	Separated	M	20
Gippsland - South West	85+	Widowed	F	905
Gippsland - South West	85+	Widowed	M	301
Latrobe Valley	15-19	Widowed	M	4
Latrobe Valley	20-24	Married	F	67
Latrobe Valley	20-24	Married	M	31
Latrobe Valley	20-24	Separated	F	14
Latrobe Valley	20-24	Widowed	M	4
Latrobe Valley	25-34	Divorced	F	121
Latrobe Valley	25-34	Divorced	M	63
Latrobe Valley	25-34	Married	F	1519
Latrobe Valley	25-34	Married	M	1159
Latrobe Valley	25-34	Separated	F	156
Latrobe Valley	25-34	Separated	M	92
Latrobe Valley	25-34	Widowed	F	19
Latrobe Valley	25-34	Widowed	M	4
Latrobe Valley	35-44	Divorced	F	391
Latrobe Valley	35-44	Divorced	M	261
Latrobe Valley	35-44	Married	F	2267
Latrobe Valley	35-44	Married	M	2115
Latrobe Valley	35-44	Separated	F	293
Latrobe Valley	35-44	Separated	M	217
Latrobe Valley	35-44	Widowed	F	46
Latrobe Valley	35-44	Widowed	M	11
Latrobe Valley	45-54	Divorced	F	868
Latrobe Valley	45-54	Divorced	M	594
Latrobe Valley	45-54	Married	F	2419
Latrobe Valley	45-54	Married	M	2219
Latrobe Valley	45-54	Separated	F	377
Latrobe Valley	45-54	Separated	M	317
Latrobe Valley	45-54	Widowed	F	100
Latrobe Valley	45-54	Widowed	M	40
Latrobe Valley	55-64	Divorced	F	1190
Latrobe Valley	55-64	Divorced	M	958
Latrobe Valley	55-64	Married	F	3043
Latrobe Valley	55-64	Married	M	2857
Latrobe Valley	55-64	Separated	F	317
Latrobe Valley	55-64	Separated	M	288
Latrobe Valley	55-64	Widowed	F	355
Latrobe Valley	55-64	Widowed	M	105
Latrobe Valley	65-74	Divorced	F	869
Latrobe Valley	65-74	Divorced	M	804
Latrobe Valley	65-74	Married	F	2652
Latrobe Valley	65-74	Married	M	2882
Latrobe Valley	65-74	Separated	F	227
Latrobe Valley	65-74	Separated	M	241
Latrobe Valley	65-74	Widowed	F	804
Latrobe Valley	65-74	Widowed	M	236
Latrobe Valley	75-84	Divorced	F	313
Latrobe Valley	75-84	Divorced	M	271
Latrobe Valley	75-84	Married	F	1178
Latrobe Valley	75-84	Married	M	1591
Latrobe Valley	75-84	Separated	F	49
Latrobe Valley	75-84	Separated	M	87
Latrobe Valley	75-84	Widowed	F	1083
Latrobe Valley	75-84	Widowed	M	312
Latrobe Valley	85+	Divorced	F	41
Latrobe Valley	85+	Divorced	M	55
Latrobe Valley	85+	Married	F	186
Latrobe Valley	85+	Married	M	389
Latrobe Valley	85+	Separated	F	12
Latrobe Valley	85+	Separated	M	13
Latrobe Valley	85+	Widowed	F	923
Latrobe Valley	85+	Widowed	M	269
Wellington	15-19	Separated	M	6
Wellington	20-24	Married	F	32
Wellington	20-24	Married	M	29
Wellington	20-24	Separated	F	3
Wellington	20-24	Separated	M	6
Wellington	25-34	Divorced	F	62
Wellington	25-34	Divorced	M	27
Wellington	25-34	Married	F	844
Wellington	25-34	Married	M	739
Wellington	25-34	Separated	F	69
Wellington	25-34	Separated	M	37
Wellington	25-34	Widowed	F	7
Wellington	25-34	Widowed	M	3
Wellington	35-44	Divorced	F	201
Wellington	35-44	Divorced	M	162
Wellington	35-44	Married	F	1421
Wellington	35-44	Married	M	1426
Wellington	35-44	Separated	F	159
Wellington	35-44	Separated	M	110
Wellington	35-44	Widowed	F	15
Wellington	35-44	Widowed	M	5
Wellington	45-54	Divorced	F	461
Wellington	45-54	Divorced	M	298
Wellington	45-54	Married	F	1588
Wellington	45-54	Married	M	1454
Wellington	45-54	Separated	F	200
Wellington	45-54	Separated	M	154
Wellington	45-54	Widowed	F	50
Wellington	45-54	Widowed	M	20
Wellington	55-64	Divorced	F	607
Wellington	55-64	Divorced	M	511
Wellington	55-64	Married	F	2059
Wellington	55-64	Married	M	2004
Wellington	55-64	Separated	F	176
Wellington	55-64	Separated	M	168
Wellington	55-64	Widowed	F	178
Wellington	55-64	Widowed	M	75
Wellington	65-74	Divorced	F	531
Wellington	65-74	Divorced	M	588
Wellington	65-74	Married	F	1933
Wellington	65-74	Married	M	2099
Wellington	65-74	Separated	F	108
Wellington	65-74	Separated	M	160
Wellington	65-74	Widowed	F	434
Wellington	65-74	Widowed	M	177
Wellington	75-84	Divorced	F	167
Wellington	75-84	Divorced	M	169
Wellington	75-84	Married	F	720
Wellington	75-84	Married	M	1013
Wellington	75-84	Separated	F	28
Wellington	75-84	Separated	M	51
Wellington	75-84	Widowed	F	665
Wellington	75-84	Widowed	M	177
Wellington	85+	Divorced	F	32
Wellington	85+	Divorced	M	30
Wellington	85+	Married	F	123
Wellington	85+	Married	M	217
Wellington	85+	Separated	F	5
Wellington	85+	Separated	M	10
Wellington	85+	Widowed	F	449
Wellington	85+	Widowed	M	142
Brunswick - Coburg	20-24	Divorced	F	3
Brunswick - Coburg	20-24	Married	F	98
Brunswick - Coburg	20-24	Married	M	42
Brunswick - Coburg	20-24	Separated	M	3
Brunswick - Coburg	25-34	Divorced	F	164
Brunswick - Coburg	25-34	Divorced	M	86
Brunswick - Coburg	25-34	Married	F	1860
Brunswick - Coburg	25-34	Married	M	1427
Brunswick - Coburg	25-34	Separated	F	119
Brunswick - Coburg	25-34	Separated	M	61
Brunswick - Coburg	25-34	Widowed	F	7
Brunswick - Coburg	25-34	Widowed	M	8
Brunswick - Coburg	35-44	Divorced	F	455
Brunswick - Coburg	35-44	Divorced	M	347
Brunswick - Coburg	35-44	Married	F	3376
Brunswick - Coburg	35-44	Married	M	3247
Brunswick - Coburg	35-44	Separated	F	207
Brunswick - Coburg	35-44	Separated	M	172
Brunswick - Coburg	35-44	Widowed	F	27
Brunswick - Coburg	35-44	Widowed	M	15
Brunswick - Coburg	45-54	Divorced	F	679
Brunswick - Coburg	45-54	Divorced	M	502
Brunswick - Coburg	45-54	Married	F	2843
Brunswick - Coburg	45-54	Married	M	2855
Brunswick - Coburg	45-54	Separated	F	257
Brunswick - Coburg	45-54	Separated	M	205
Brunswick - Coburg	45-54	Widowed	F	60
Brunswick - Coburg	45-54	Widowed	M	23
Brunswick - Coburg	55-64	Divorced	F	762
Brunswick - Coburg	55-64	Divorced	M	583
Brunswick - Coburg	55-64	Married	F	2097
Brunswick - Coburg	55-64	Married	M	2091
Brunswick - Coburg	55-64	Separated	F	191
Brunswick - Coburg	55-64	Separated	M	155
Brunswick - Coburg	55-64	Widowed	F	181
Brunswick - Coburg	55-64	Widowed	M	55
Brunswick - Coburg	65-74	Divorced	F	575
Brunswick - Coburg	65-74	Divorced	M	409
Brunswick - Coburg	65-74	Married	F	1398
Brunswick - Coburg	65-74	Married	M	1497
Brunswick - Coburg	65-74	Separated	F	102
Brunswick - Coburg	65-74	Separated	M	104
Brunswick - Coburg	65-74	Widowed	F	426
Brunswick - Coburg	65-74	Widowed	M	88
Brunswick - Coburg	75-84	Divorced	F	233
Brunswick - Coburg	75-84	Divorced	M	141
Brunswick - Coburg	75-84	Married	F	786
Brunswick - Coburg	75-84	Married	M	1016
Brunswick - Coburg	75-84	Separated	F	33
Brunswick - Coburg	75-84	Separated	M	39
Brunswick - Coburg	75-84	Widowed	F	847
Brunswick - Coburg	75-84	Widowed	M	179
Brunswick - Coburg	85+	Divorced	F	50
Brunswick - Coburg	85+	Divorced	M	28
Brunswick - Coburg	85+	Married	F	164
Brunswick - Coburg	85+	Married	M	420
Brunswick - Coburg	85+	Separated	F	8
Brunswick - Coburg	85+	Separated	M	9
Brunswick - Coburg	85+	Widowed	F	862
Brunswick - Coburg	85+	Widowed	M	221
Darebin - South	15-19	Married	F	3
Darebin - South	20-24	Married	F	15
Darebin - South	20-24	Married	M	5
Darebin - South	20-24	Separated	M	3
Darebin - South	25-34	Divorced	F	72
Darebin - South	25-34	Divorced	M	30
Darebin - South	25-34	Married	F	869
Darebin - South	25-34	Married	M	617
Darebin - South	25-34	Separated	F	44
Darebin - South	25-34	Separated	M	27
Darebin - South	25-34	Widowed	F	4
Darebin - South	25-34	Widowed	M	5
Darebin - South	35-44	Divorced	F	261
Darebin - South	35-44	Divorced	M	212
Darebin - South	35-44	Married	F	2003
Darebin - South	35-44	Married	M	1852
Darebin - South	35-44	Separated	F	135
Darebin - South	35-44	Separated	M	109
Darebin - South	35-44	Widowed	F	17
Darebin - South	35-44	Widowed	M	3
Darebin - South	45-54	Divorced	F	414
Darebin - South	45-54	Divorced	M	297
Darebin - South	45-54	Married	F	2121
Darebin - South	45-54	Married	M	2111
Darebin - South	45-54	Separated	F	176
Darebin - South	45-54	Separated	M	124
Darebin - South	45-54	Widowed	F	34
Darebin - South	45-54	Widowed	M	19
Darebin - South	55-64	Divorced	F	470
Darebin - South	55-64	Divorced	M	358
Darebin - South	55-64	Married	F	1409
Darebin - South	55-64	Married	M	1421
Darebin - South	55-64	Separated	F	131
Darebin - South	55-64	Separated	M	108
Darebin - South	55-64	Widowed	F	75
Darebin - South	55-64	Widowed	M	28
Darebin - South	65-74	Divorced	F	392
Darebin - South	65-74	Divorced	M	249
Darebin - South	65-74	Married	F	898
Darebin - South	65-74	Married	M	939
Darebin - South	65-74	Separated	F	64
Darebin - South	65-74	Separated	M	57
Darebin - South	65-74	Widowed	F	234
Darebin - South	65-74	Widowed	M	66
Darebin - South	75-84	Divorced	F	147
Darebin - South	75-84	Divorced	M	138
Darebin - South	75-84	Married	F	474
Darebin - South	75-84	Married	M	622
Darebin - South	75-84	Separated	F	17
Darebin - South	75-84	Separated	M	30
Darebin - South	75-84	Widowed	F	571
Darebin - South	75-84	Widowed	M	129
Darebin - South	85+	Divorced	F	43
Darebin - South	85+	Divorced	M	17
Darebin - South	85+	Married	F	120
Darebin - South	85+	Married	M	258
Darebin - South	85+	Separated	F	9
Darebin - South	85+	Separated	M	13
Darebin - South	85+	Widowed	F	520
Darebin - South	85+	Widowed	M	148
Essendon	20-24	Divorced	M	6
Essendon	20-24	Married	F	106
Essendon	20-24	Married	M	55
Essendon	20-24	Separated	F	13
Essendon	20-24	Separated	M	7
Essendon	25-34	Divorced	F	164
Essendon	25-34	Divorced	M	64
Essendon	25-34	Married	F	1589
Essendon	25-34	Married	M	1224
Essendon	25-34	Separated	F	97
Essendon	25-34	Separated	M	51
Essendon	25-34	Widowed	F	5
Essendon	25-34	Widowed	M	8
Essendon	35-44	Divorced	F	368
Essendon	35-44	Divorced	M	263
Essendon	35-44	Married	F	2944
Essendon	35-44	Married	M	2752
Essendon	35-44	Separated	F	204
Essendon	35-44	Separated	M	156
Essendon	35-44	Widowed	F	21
Essendon	35-44	Widowed	M	9
Essendon	45-54	Divorced	F	649
Essendon	45-54	Divorced	M	427
Essendon	45-54	Married	F	2859
Essendon	45-54	Married	M	2839
Essendon	45-54	Separated	F	248
Essendon	45-54	Separated	M	225
Essendon	45-54	Widowed	F	70
Essendon	45-54	Widowed	M	22
Essendon	55-64	Divorced	F	752
Essendon	55-64	Divorced	M	532
Essendon	55-64	Married	F	2323
Essendon	55-64	Married	M	2421
Essendon	55-64	Separated	F	196
Essendon	55-64	Separated	M	178
Essendon	55-64	Widowed	F	168
Essendon	55-64	Widowed	M	58
Essendon	65-74	Divorced	F	492
Essendon	65-74	Divorced	M	381
Essendon	65-74	Married	F	1556
Essendon	65-74	Married	M	1688
Essendon	65-74	Separated	F	119
Essendon	65-74	Separated	M	112
Essendon	65-74	Widowed	F	379
Essendon	65-74	Widowed	M	115
Essendon	75-84	Divorced	F	200
Essendon	75-84	Divorced	M	139
Essendon	75-84	Married	F	613
Essendon	75-84	Married	M	805
Essendon	75-84	Separated	F	36
Essendon	75-84	Separated	M	46
Essendon	75-84	Widowed	F	598
Essendon	75-84	Widowed	M	117
Essendon	85+	Divorced	F	52
Essendon	85+	Divorced	M	22
Essendon	85+	Married	F	140
Essendon	85+	Married	M	289
Essendon	85+	Separated	F	4
Essendon	85+	Separated	M	7
Essendon	85+	Widowed	F	713
Essendon	85+	Widowed	M	158
Melbourne City	15-19	Married	F	21
Melbourne City	15-19	Married	M	9
Melbourne City	20-24	Divorced	F	15
Melbourne City	20-24	Divorced	M	10
Melbourne City	20-24	Married	F	286
Melbourne City	20-24	Married	M	150
Melbourne City	20-24	Separated	F	30
Melbourne City	20-24	Separated	M	9
Melbourne City	20-24	Widowed	F	4
Melbourne City	20-24	Widowed	M	6
Melbourne City	25-34	Divorced	F	497
Melbourne City	25-34	Divorced	M	294
