SA3_NAME21	EduInstitutionType	Sex	students
Stonnington - West	Secondary	F	1045
Stonnington - West	Secondary	M	964
Stonnington - West	Technical or Further Educational Institution	F	723
Stonnington - West	Technical or Further Educational Institution	M	618
Stonnington - West	University or other tertiary	F	3166
Stonnington - West	University or other tertiary	M	2273
Yarra		F	2789
Yarra		M	2876
Yarra	Infants/Primary	F	1992
Yarra	Infants/Primary	M	1960
Yarra	Pre-school	F	631
Yarra	Pre-school	M	646
Yarra	Secondary	F	1570
Yarra	Secondary	M	1412
Yarra	Technical or Further Educational Institution	F	941
Yarra	Technical or Further Educational Institution	M	889
Yarra	University or other tertiary	F	4743
Yarra	University or other tertiary	M	3340
Boroondara		F	3339
Boroondara		M	3016
Boroondara	Infants/Primary	F	6292
Boroondara	Infants/Primary	M	6598
Boroondara	Pre-school	F	1535
Boroondara	Pre-school	M	1624
Boroondara	Secondary	F	7000
Boroondara	Secondary	M	7196
Boroondara	Technical or Further Educational Institution	F	1335
Boroondara	Technical or Further Educational Institution	M	1281
Boroondara	University or other tertiary	F	7617
Boroondara	University or other tertiary	M	7005
Manningham - West		F	2225
Manningham - West		M	1948
Manningham - West	Infants/Primary	F	3686
Manningham - West	Infants/Primary	M	3881
Manningham - West	Pre-school	F	909
Manningham - West	Pre-school	M	1012
Manningham - West	Secondary	F	3032
Manningham - West	Secondary	M	3312
Manningham - West	Technical or Further Educational Institution	F	934
Manningham - West	Technical or Further Educational Institution	M	895
Manningham - West	University or other tertiary	F	2973
Manningham - West	University or other tertiary	M	2754
Whitehorse - West		F	2872
Whitehorse - West		M	2770
Whitehorse - West	Infants/Primary	F	3784
Whitehorse - West	Infants/Primary	M	3833
Whitehorse - West	Pre-school	F	932
Whitehorse - West	Pre-school	M	1052
Whitehorse - West	Secondary	F	3661
Whitehorse - West	Secondary	M	3684
Whitehorse - West	Technical or Further Educational Institution	F	1430
Whitehorse - West	Technical or Further Educational Institution	M	1447
Whitehorse - West	University or other tertiary	F	4956
Whitehorse - West	University or other tertiary	M	4419
Bayside		F	2342
Bayside		M	1964
Bayside	Infants/Primary	F	4126
Bayside	Infants/Primary	M	4345
Bayside	Pre-school	F	1058
Bayside	Pre-school	M	1074
Bayside	Secondary	F	4115
Bayside	Secondary	M	4275
Bayside	Technical or Further Educational Institution	F	705
Bayside	Technical or Further Educational Institution	M	630
Bayside	University or other tertiary	F	3185
Bayside	University or other tertiary	M	2723
Glen Eira		F	3675
Glen Eira		M	3264
Glen Eira	Infants/Primary	F	6171
Glen Eira	Infants/Primary	M	6447
Glen Eira	Pre-school	F	1706
Glen Eira	Pre-school	M	1874
Glen Eira	Secondary	F	5291
Glen Eira	Secondary	M	5589
Glen Eira	Technical or Further Educational Institution	F	1561
Glen Eira	Technical or Further Educational Institution	M	1449
Glen Eira	University or other tertiary	F	5954
Glen Eira	University or other tertiary	M	4996
Kingston		F	2691
Kingston		M	2411
Kingston	Infants/Primary	F	4826
Kingston	Infants/Primary	M	5054
Kingston	Pre-school	F	1454
Kingston	Pre-school	M	1488
Kingston	Secondary	F	4105
Kingston	Secondary	M	4159
Kingston	Technical or Further Educational Institution	F	1308
Kingston	Technical or Further Educational Institution	M	1239
Kingston	University or other tertiary	F	3198
Kingston	University or other tertiary	M	2228
Stonnington - East		F	881
Stonnington - East		M	844
Stonnington - East	Infants/Primary	F	1452
Stonnington - East	Infants/Primary	M	1543
Stonnington - East	Pre-school	F	391
Stonnington - East	Pre-school	M	461
Stonnington - East	Secondary	F	1514
Stonnington - East	Secondary	M	1516
Stonnington - East	Technical or Further Educational Institution	F	326
Stonnington - East	Technical or Further Educational Institution	M	393
Stonnington - East	University or other tertiary	F	1977
Stonnington - East	University or other tertiary	M	1675
Banyule		F	2542
Banyule		M	2599
Banyule	Infants/Primary	F	5138
Banyule	Infants/Primary	M	5269
Banyule	Pre-school	F	1412
Banyule	Pre-school	M	1554
Banyule	Secondary	F	3991
Banyule	Secondary	M	4221
Banyule	Technical or Further Educational Institution	F	1193
Banyule	Technical or Further Educational Institution	M	1239
Banyule	University or other tertiary	F	3942
Banyule	University or other tertiary	M	2934
Darebin - North		F	2913
Darebin - North		M	2988
Darebin - North	Infants/Primary	F	2913
Darebin - North	Infants/Primary	M	3035
Darebin - North	Pre-school	F	882
Darebin - North	Pre-school	M	1006
Darebin - North	Secondary	F	2273
Darebin - North	Secondary	M	2426
Darebin - North	Technical or Further Educational Institution	F	1259
Darebin - North	Technical or Further Educational Institution	M	1366
Darebin - North	University or other tertiary	F	3706
Darebin - North	University or other tertiary	M	2826
Nillumbik - Kinglake		F	1311
Nillumbik - Kinglake		M	1229
Nillumbik - Kinglake	Infants/Primary	F	2786
Nillumbik - Kinglake	Infants/Primary	M	3044
Nillumbik - Kinglake	Pre-school	F	769
Nillumbik - Kinglake	Pre-school	M	782
Nillumbik - Kinglake	Secondary	F	2776
Nillumbik - Kinglake	Secondary	M	2785
Nillumbik - Kinglake	Technical or Further Educational Institution	F	644
Nillumbik - Kinglake	Technical or Further Educational Institution	M	856
Nillumbik - Kinglake	University or other tertiary	F	1906
Nillumbik - Kinglake	University or other tertiary	M	1243
Whittlesea - Wallan		F	7505
Whittlesea - Wallan		M	7263
Whittlesea - Wallan	Infants/Primary	F	11644
Whittlesea - Wallan	Infants/Primary	M	12394
Whittlesea - Wallan	Pre-school	F	3129
Whittlesea - Wallan	Pre-school	M	3616
Whittlesea - Wallan	Secondary	F	8324
Whittlesea - Wallan	Secondary	M	8561
Whittlesea - Wallan	Technical or Further Educational Institution	F	3269
Whittlesea - Wallan	Technical or Further Educational Institution	M	3214
Whittlesea - Wallan	University or other tertiary	F	6432
Whittlesea - Wallan	University or other tertiary	M	4540
Keilor		F	1238
Keilor		M	1187
Keilor	Infants/Primary	F	2400
Keilor	Infants/Primary	M	2491
Keilor	Pre-school	F	631
Keilor	Pre-school	M	701
Keilor	Secondary	F	2050
Keilor	Secondary	M	2240
Keilor	Technical or Further Educational Institution	F	472
Keilor	Technical or Further Educational Institution	M	572
Keilor	University or other tertiary	F	1601
Keilor	University or other tertiary	M	1187
Macedon Ranges		F	901
Macedon Ranges		M	865
Macedon Ranges	Infants/Primary	F	1584
Macedon Ranges	Infants/Primary	M	1637
Macedon Ranges	Pre-school	F	388
Macedon Ranges	Pre-school	M	441
Macedon Ranges	Secondary	F	1272
Macedon Ranges	Secondary	M	1349
Macedon Ranges	Technical or Further Educational Institution	F	281
Macedon Ranges	Technical or Further Educational Institution	M	312
Macedon Ranges	University or other tertiary	F	675
Macedon Ranges	University or other tertiary	M	416
Moreland - North		F	2807
Moreland - North		M	2834
Moreland - North	Infants/Primary	F	2949
Moreland - North	Infants/Primary	M	3132
Moreland - North	Pre-school	F	936
Moreland - North	Pre-school	M	1012
Moreland - North	Secondary	F	2118
Moreland - North	Secondary	M	2157
Moreland - North	Technical or Further Educational Institution	F	1122
Moreland - North	Technical or Further Educational Institution	M	1370
Moreland - North	University or other tertiary	F	2432
Moreland - North	University or other tertiary	M	1901
Sunbury		F	1147
Sunbury		M	1142
Sunbury	Infants/Primary	F	1853
Sunbury	Infants/Primary	M	1997
Sunbury	Pre-school	F	529
Sunbury	Pre-school	M	520
Sunbury	Secondary	F	1423
Sunbury	Secondary	M	1459
Sunbury	Technical or Further Educational Institution	F	586
Sunbury	Technical or Further Educational Institution	M	534
Sunbury	University or other tertiary	F	984
Sunbury	University or other tertiary	M	574
Tullamarine - Broadmeadows		F	7839
Tullamarine - Broadmeadows		M	7798
Tullamarine - Broadmeadows	Infants/Primary	F	9757
Tullamarine - Broadmeadows	Infants/Primary	M	10242
Tullamarine - Broadmeadows	Pre-school	F	2382
Tullamarine - Broadmeadows	Pre-school	M	2664
Tullamarine - Broadmeadows	Secondary	F	7246
Tullamarine - Broadmeadows	Secondary	M	7358
Tullamarine - Broadmeadows	Technical or Further Educational Institution	F	3032
Tullamarine - Broadmeadows	Technical or Further Educational Institution	M	2945
Tullamarine - Broadmeadows	University or other tertiary	F	5161
Tullamarine - Broadmeadows	University or other tertiary	M	3688
Knox		F	3459
Knox		M	3192
Knox	Infants/Primary	F	5946
Knox	Infants/Primary	M	6464
Knox	Pre-school	F	1566
Knox	Pre-school	M	1756
Knox	Secondary	F	5071
Knox	Secondary	M	5430
Knox	Technical or Further Educational Institution	F	1911
Knox	Technical or Further Educational Institution	M	1765
Knox	University or other tertiary	F	4131
Knox	University or other tertiary	M	3214
Manningham - East		F	517
Manningham - East		M	417
Manningham - East	Infants/Primary	F	1069
Manningham - East	Infants/Primary	M	1106
Manningham - East	Pre-school	F	231
Manningham - East	Pre-school	M	242
Manningham - East	Secondary	F	1148
Manningham - East	Secondary	M	1257
Manningham - East	Technical or Further Educational Institution	F	198
Manningham - East	Technical or Further Educational Institution	M	261
Manningham - East	University or other tertiary	F	860
Manningham - East	University or other tertiary	M	675
Maroondah		F	2618
Maroondah		M	2228
Maroondah	Infants/Primary	F	4633
Maroondah	Infants/Primary	M	4882
Maroondah	Pre-school	F	1336
Maroondah	Pre-school	M	1526
Maroondah	Secondary	F	3674
Maroondah	Secondary	M	3946
Maroondah	Technical or Further Educational Institution	F	1364
Maroondah	Technical or Further Educational Institution	M	1349
Maroondah	University or other tertiary	F	2817
Maroondah	University or other tertiary	M	2030
Whitehorse - East		F	1534
Whitehorse - East		M	1258
Whitehorse - East	Infants/Primary	F	2544
Whitehorse - East	Infants/Primary	M	2637
Whitehorse - East	Pre-school	F	693
Whitehorse - East	Pre-school	M	781
Whitehorse - East	Secondary	F	2086
Whitehorse - East	Secondary	M	2209
Whitehorse - East	Technical or Further Educational Institution	F	724
Whitehorse - East	Technical or Further Educational Institution	M	658
Whitehorse - East	University or other tertiary	F	1836
Whitehorse - East	University or other tertiary	M	1614
Yarra Ranges		F	3447
Yarra Ranges		M	3438
Yarra Ranges	Infants/Primary	F	6273
Yarra Ranges	Infants/Primary	M	6770
Yarra Ranges	Pre-school	F	1788
Yarra Ranges	Pre-school	M	1909
Yarra Ranges	Secondary	F	5187
Yarra Ranges	Secondary	M	5360
Yarra Ranges	Technical or Further Educational Institution	F	1870
Yarra Ranges	Technical or Further Educational Institution	M	1906
Yarra Ranges	University or other tertiary	F	3243
Yarra Ranges	University or other tertiary	M	1821
Cardinia		F	3690
Cardinia		M	3462
Cardinia	Infants/Primary	F	5719
Cardinia	Infants/Primary	M	6067
Cardinia	Pre-school	F	1611
Cardinia	Pre-school	M	1726
Cardinia	Secondary	F	4104
Cardinia	Secondary	M	4135
Cardinia	Technical or Further Educational Institution	F	1724
Cardinia	Technical or Further Educational Institution	M	1517
Cardinia	University or other tertiary	F	2587
Cardinia	University or other tertiary	M	1451
Casey - North		F	4202
Casey - North		M	4050
Casey - North	Infants/Primary	F	5829
Casey - North	Infants/Primary	M	6142
Casey - North	Pre-school	F	1396
Casey - North	Pre-school	M	1544
Casey - North	Secondary	F	5022
Casey - North	Secondary	M	5238
Casey - North	Technical or Further Educational Institution	F	1869
Casey - North	Technical or Further Educational Institution	M	1676
Casey - North	University or other tertiary	F	3377
Casey - North	University or other tertiary	M	2617
Casey - South		F	6931
Casey - South		M	6758
Casey - South	Infants/Primary	F	11886
Casey - South	Infants/Primary	M	12509
Casey - South	Pre-school	F	2970
Casey - South	Pre-school	M	3296
Casey - South	Secondary	F	8415
Casey - South	Secondary	M	8555
Casey - South	Technical or Further Educational Institution	F	3675
Casey - South	Technical or Further Educational Institution	M	3020
Casey - South	University or other tertiary	F	5492
Casey - South	University or other tertiary	M	3695
Dandenong		F	6810
Dandenong		M	7166
Dandenong	Infants/Primary	F	6756
Dandenong	Infants/Primary	M	7044
Dandenong	Pre-school	F	1686
Dandenong	Pre-school	M	1819
Dandenong	Secondary	F	5712
Dandenong	Secondary	M	5994
Dandenong	Technical or Further Educational Institution	F	2844
Dandenong	Technical or Further Educational Institution	M	2803
Dandenong	University or other tertiary	F	5306
Dandenong	University or other tertiary	M	4608
Monash		F	4809
Monash		M	5158
Monash	Infants/Primary	F	6411
Monash	Infants/Primary	M	6909
Monash	Pre-school	F	1578
Monash	Pre-school	M	1830
Monash	Secondary	F	5717
Monash	Secondary	M	6030
Monash	Technical or Further Educational Institution	F	2092
Monash	Technical or Further Educational Institution	M	2319
Monash	University or other tertiary	F	8283
Monash	University or other tertiary	M	8381
Brimbank		F	7338
Brimbank		M	7740
Brimbank	Infants/Primary	F	6726
Brimbank	Infants/Primary	M	7124
Brimbank	Pre-school	F	1517
Brimbank	Pre-school	M	1692
Brimbank	Secondary	F	5820
Brimbank	Secondary	M	5938
Brimbank	Technical or Further Educational Institution	F	2302
Brimbank	Technical or Further Educational Institution	M	2502
Brimbank	University or other tertiary	F	4880
Brimbank	University or other tertiary	M	3902
Hobsons Bay		F	2313
Hobsons Bay		M	2282
Hobsons Bay	Infants/Primary	F	3600
Hobsons Bay	Infants/Primary	M	3626
Hobsons Bay	Pre-school	F	982
Hobsons Bay	Pre-school	M	1088
Hobsons Bay	Secondary	F	2571
Hobsons Bay	Secondary	M	2599
Hobsons Bay	Technical or Further Educational Institution	F	857
Hobsons Bay	Technical or Further Educational Institution	M	778
Hobsons Bay	University or other tertiary	F	2300
Hobsons Bay	University or other tertiary	M	1614
Maribyrnong		F	2752
Maribyrnong		M	3019
Maribyrnong	Infants/Primary	F	2662
Maribyrnong	Infants/Primary	M	2941
Maribyrnong	Pre-school	F	832
Maribyrnong	Pre-school	M	910
Maribyrnong	Secondary	F	1967
Maribyrnong	Secondary	M	2004
Maribyrnong	Technical or Further Educational Institution	F	1205
Maribyrnong	Technical or Further Educational Institution	M	1196
Maribyrnong	University or other tertiary	F	3263
Maribyrnong	University or other tertiary	M	2799
Melton - Bacchus Marsh		F	6772
Melton - Bacchus Marsh		M	7948
Melton - Bacchus Marsh	Infants/Primary	F	10324
Melton - Bacchus Marsh	Infants/Primary	M	10813
Melton - Bacchus Marsh	Pre-school	F	2698
Melton - Bacchus Marsh	Pre-school	M	2681
Melton - Bacchus Marsh	Secondary	F	7573
Melton - Bacchus Marsh	Secondary	M	7444
Melton - Bacchus Marsh	Technical or Further Educational Institution	F	2316
Melton - Bacchus Marsh	Technical or Further Educational Institution	M	2111
Melton - Bacchus Marsh	University or other tertiary	F	4598
Melton - Bacchus Marsh	University or other tertiary	M	2932
Wyndham		F	10881
Wyndham		M	12092
Wyndham	Infants/Primary	F	16059
Wyndham	Infants/Primary	M	16817
Wyndham	Pre-school	F	4111
Wyndham	Pre-school	M	4566
Wyndham	Secondary	F	9451
Wyndham	Secondary	M	9984
Wyndham	Technical or Further Educational Institution	F	4438
Wyndham	Technical or Further Educational Institution	M	4174
Wyndham	University or other tertiary	F	7493
Wyndham	University or other tertiary	M	5689
Frankston		F	4349
Frankston		M	4164
Frankston	Infants/Primary	F	5480
Frankston	Infants/Primary	M	5779
Frankston	Pre-school	F	1611
Frankston	Pre-school	M	1764
Frankston	Secondary	F	4214
Frankston	Secondary	M	4473
Frankston	Technical or Further Educational Institution	F	1882
Frankston	Technical or Further Educational Institution	M	1656
Frankston	University or other tertiary	F	2952
Frankston	University or other tertiary	M	1601
Mornington Peninsula		F	5601
Mornington Peninsula		M	5089
Mornington Peninsula	Infants/Primary	F	6104
Mornington Peninsula	Infants/Primary	M	6509
Mornington Peninsula	Pre-school	F	1530
Mornington Peninsula	Pre-school	M	1732
Mornington Peninsula	Secondary	F	5324
Mornington Peninsula	Secondary	M	5405
Mornington Peninsula	Technical or Further Educational Institution	F	1686
Mornington Peninsula	Technical or Further Educational Institution	M	1614
Mornington Peninsula	University or other tertiary	F	2907
Mornington Peninsula	University or other tertiary	M	1658
Grampians		F	2342
Grampians		M	3123
Grampians	Infants/Primary	F	2039
Grampians	Infants/Primary	M	2231
Grampians	Pre-school	F	559
Grampians	Pre-school	M	578
Grampians	Secondary	F	1685
Grampians	Secondary	M	1739
Grampians	Technical or Further Educational Institution	F	513
Grampians	Technical or Further Educational Institution	M	398
Grampians	University or other tertiary	F	689
Grampians	University or other tertiary	M	272
Mildura		F	2584
Mildura		M	2637
Mildura	Infants/Primary	F	2260
Mildura	Infants/Primary	M	2307
Mildura	Pre-school	F	569
Mildura	Pre-school	M	617
Mildura	Secondary	F	1726
Mildura	Secondary	M	1731
Mildura	Technical or Further Educational Institution	F	776
Mildura	Technical or Further Educational Institution	M	571
Mildura	University or other tertiary	F	678
Mildura	University or other tertiary	M	289
Murray River - Swan Hill		F	1724
Murray River - Swan Hill		M	1828
Murray River - Swan Hill	Infants/Primary	F	1373
Murray River - Swan Hill	Infants/Primary	M	1476
Murray River - Swan Hill	Pre-school	F	336
Murray River - Swan Hill	Pre-school	M	343
Murray River - Swan Hill	Secondary	F	1100
Murray River - Swan Hill	Secondary	M	1072
Murray River - Swan Hill	Technical or Further Educational Institution	F	400
Murray River - Swan Hill	Technical or Further Educational Institution	M	277
Murray River - Swan Hill	University or other tertiary	F	365
Murray River - Swan Hill	University or other tertiary	M	151
Campaspe		F	1542
Campaspe		M	1530
Campaspe	Infants/Primary	F	1502
Campaspe	Infants/Primary	M	1523
Campaspe	Pre-school	F	333
Campaspe	Pre-school	M	361
Campaspe	Secondary	F	1215
Campaspe	Secondary	M	1214
Campaspe	Technical or Further Educational Institution	F	474
Campaspe	Technical or Further Educational Institution	M	383
Campaspe	University or other tertiary	F	434
Campaspe	University or other tertiary	M	144
Moira		F	1281
Moira		M	1260
Moira	Infants/Primary	F	1073
Moira	Infants/Primary	M	1173
Moira	Pre-school	F	250
Moira	Pre-school	M	294
Moira	Secondary	F	935
Moira	Secondary	M	843
Moira	Technical or Further Educational Institution	F	360
Moira	Technical or Further Educational Institution	M	289
Moira	University or other tertiary	F	305
Moira	University or other tertiary	M	118
Shepparton		F	2836
Shepparton		M	3095
Shepparton	Infants/Primary	F	2775
Shepparton	Infants/Primary	M	2924
Shepparton	Pre-school	F	650
Shepparton	Pre-school	M	772
Shepparton	Secondary	F	2217
Shepparton	Secondary	M	2407
Shepparton	Technical or Further Educational Institution	F	955
Shepparton	Technical or Further Educational Institution	M	703
Shepparton	University or other tertiary	F	997
Shepparton	University or other tertiary	M	487
Glenelg - Southern Grampians		F	1339
Glenelg - Southern Grampians		M	1330
Glenelg - Southern Grampians	Infants/Primary	F	1264
Glenelg - Southern Grampians	Infants/Primary	M	1324
Glenelg - Southern Grampians	Pre-school	F	325
Glenelg - Southern Grampians	Pre-school	M	330
Glenelg - Southern Grampians	Secondary	F	1091
Glenelg - Southern Grampians	Secondary	M	1144
Glenelg - Southern Grampians	Technical or Further Educational Institution	F	403
Glenelg - Southern Grampians	Technical or Further Educational Institution	M	306
Glenelg - Southern Grampians	University or other tertiary	F	353
Glenelg - Southern Grampians	University or other tertiary	M	162
Colac - Corangamite		F	1420
Colac - Corangamite		M	1491
Colac - Corangamite	Infants/Primary	F	1381
Colac - Corangamite	Infants/Primary	M	1457
Colac - Corangamite	Pre-school	F	358
Colac - Corangamite	Pre-school	M	384
Colac - Corangamite	Secondary	F	1126
Colac - Corangamite	Secondary	M	1229
Colac - Corangamite	Technical or Further Educational Institution	F	351
Colac - Corangamite	Technical or Further Educational Institution	M	333
Colac - Corangamite	University or other tertiary	F	431
Colac - Corangamite	University or other tertiary	M	172
Warrnambool		F	1755
Warrnambool		M	1732
Warrnambool	Infants/Primary	F	2024
Warrnambool	Infants/Primary	M	2208
Warrnambool	Pre-school	F	531
Warrnambool	Pre-school	M	547
Warrnambool	Secondary	F	1822
Warrnambool	Secondary	M	1708
Warrnambool	Technical or Further Educational Institution	F	758
Warrnambool	Technical or Further Educational Institution	M	646
Warrnambool	University or other tertiary	F	792
Warrnambool	University or other tertiary	M	368
Migratory - Offshore - Shipping (Vic.)		F	3
Migratory - Offshore - Shipping (Vic.)		M	25
No usual address (Vic.)		F	1402
No usual address (Vic.)		M	2250
No usual address (Vic.)	Infants/Primary	F	150
No usual address (Vic.)	Infants/Primary	M	156
No usual address (Vic.)	Pre-school	F	31
No usual address (Vic.)	Pre-school	M	45
No usual address (Vic.)	Secondary	F	96
No usual address (Vic.)	Secondary	M	72
No usual address (Vic.)	Technical or Further Educational Institution	F	86
No usual address (Vic.)	Technical or Further Educational Institution	M	59
No usual address (Vic.)	University or other tertiary	F	153
No usual address (Vic.)	University or other tertiary	M	89
Capalaba		F	1779
Capalaba		M	1545
Capalaba	Infants/Primary	F	2943
Capalaba	Infants/Primary	M	3220
Capalaba	Pre-school	F	609
Capalaba	Pre-school	M	739
Capalaba	Secondary	F	2691
Capalaba	Secondary	M	2803
Capalaba	Technical or Further Educational Institution	F	839
Capalaba	Technical or Further Educational Institution	M	717
Capalaba	University or other tertiary	F	1667
Capalaba	University or other tertiary	M	1046
Cleveland - Stradbroke		F	2223
Cleveland - Stradbroke		M	2164
Cleveland - Stradbroke	Infants/Primary	F	3605
Cleveland - Stradbroke	Infants/Primary	M	3751
Cleveland - Stradbroke	Pre-school	F	728
Cleveland - Stradbroke	Pre-school	M	785
Cleveland - Stradbroke	Secondary	F	3299
Cleveland - Stradbroke	Secondary	M	3498
Cleveland - Stradbroke	Technical or Further Educational Institution	F	1015
Cleveland - Stradbroke	Technical or Further Educational Institution	M	793
Cleveland - Stradbroke	University or other tertiary	F	1885
Cleveland - Stradbroke	University or other tertiary	M	1092
Wynnum - Manly		F	1631
Wynnum - Manly		M	1603
Wynnum - Manly	Infants/Primary	F	3252
Wynnum - Manly	Infants/Primary	M	3403
Wynnum - Manly	Pre-school	F	711
Wynnum - Manly	Pre-school	M	817
Wynnum - Manly	Secondary	F	2649
Wynnum - Manly	Secondary	M	2693
Wynnum - Manly	Technical or Further Educational Institution	F	779
Wynnum - Manly	Technical or Further Educational Institution	M	626
Wynnum - Manly	University or other tertiary	F	1844
Wynnum - Manly	University or other tertiary	M	1246
Bald Hills - Everton Park		F	795
Bald Hills - Everton Park		M	806
Bald Hills - Everton Park	Infants/Primary	F	1978
Bald Hills - Everton Park	Infants/Primary	M	1963
Bald Hills - Everton Park	Pre-school	F	476
Bald Hills - Everton Park	Pre-school	M	477
Bald Hills - Everton Park	Secondary	F	1624
Bald Hills - Everton Park	Secondary	M	1664
Bald Hills - Everton Park	Technical or Further Educational Institution	F	513
Bald Hills - Everton Park	Technical or Further Educational Institution	M	439
Bald Hills - Everton Park	University or other tertiary	F	1512
Bald Hills - Everton Park	University or other tertiary	M	1102
Chermside		F	1936
Chermside		M	1856
Chermside	Infants/Primary	F	2795
Chermside	Infants/Primary	M	2864
Chermside	Pre-school	F	670
Chermside	Pre-school	M	691
Chermside	Secondary	F	2283
Chermside	Secondary	M	2404
Chermside	Technical or Further Educational Institution	F	941
Chermside	Technical or Further Educational Institution	M	722
Chermside	University or other tertiary	F	2651
Chermside	University or other tertiary	M	1751
Nundah		F	1077
Nundah		M	1213
Nundah	Infants/Primary	F	1432
Nundah	Infants/Primary	M	1489
Nundah	Pre-school	F	337
Nundah	Pre-school	M	399
Nundah	Secondary	F	1099
Nundah	Secondary	M	1257
Nundah	Technical or Further Educational Institution	F	602
Nundah	Technical or Further Educational Institution	M	503
Nundah	University or other tertiary	F	1519
Nundah	University or other tertiary	M	1042
Sandgate		F	1555
Sandgate		M	1456
Sandgate	Infants/Primary	F	2458
Sandgate	Infants/Primary	M	2597
Sandgate	Pre-school	F	567
Sandgate	Pre-school	M	620
Sandgate	Secondary	F	1904
Sandgate	Secondary	M	2125
Sandgate	Technical or Further Educational Institution	F	859
Sandgate	Technical or Further Educational Institution	M	611
Sandgate	University or other tertiary	F	1594
Sandgate	University or other tertiary	M	1057
Carindale		F	1057
Carindale		M	1000
Carindale	Infants/Primary	F	2245
Carindale	Infants/Primary	M	2333
Carindale	Pre-school	F	572
Carindale	Pre-school	M	555
Carindale	Secondary	F	1752
Carindale	Secondary	M	1935
Carindale	Technical or Further Educational Institution	F	568
Carindale	Technical or Further Educational Institution	M	449
Carindale	University or other tertiary	F	1910
Carindale	University or other tertiary	M	1509
Holland Park - Yeronga		F	2061
Holland Park - Yeronga		M	2054
Holland Park - Yeronga	Infants/Primary	F	2368
Holland Park - Yeronga	Infants/Primary	M	2474
Holland Park - Yeronga	Pre-school	F	580
Holland Park - Yeronga	Pre-school	M	659
Holland Park - Yeronga	Secondary	F	1913
Holland Park - Yeronga	Secondary	M	2104
Holland Park - Yeronga	Technical or Further Educational Institution	F	1133
Holland Park - Yeronga	Technical or Further Educational Institution	M	1031
Holland Park - Yeronga	University or other tertiary	F	4827
Holland Park - Yeronga	University or other tertiary	M	3937
Mt Gravatt		F	1972
Mt Gravatt		M	1985
Mt Gravatt	Infants/Primary	F	3463
Mt Gravatt	Infants/Primary	M	3413
Mt Gravatt	Pre-school	F	696
Mt Gravatt	Pre-school	M	762
Mt Gravatt	Secondary	F	2930
Mt Gravatt	Secondary	M	3029
Mt Gravatt	Technical or Further Educational Institution	F	1179
Mt Gravatt	Technical or Further Educational Institution	M	894
Mt Gravatt	University or other tertiary	F	3137
Mt Gravatt	University or other tertiary	M	2561
Nathan		F	865
Nathan		M	1015
Nathan	Infants/Primary	F	1632
Nathan	Infants/Primary	M	1719
Nathan	Pre-school	F	371
Nathan	Pre-school	M	423
Nathan	Secondary	F	1195
Nathan	Secondary	M	1273
Nathan	Technical or Further Educational Institution	F	492
Nathan	Technical or Further Educational Institution	M	443
Nathan	University or other tertiary	F	1716
Nathan	University or other tertiary	M	1598
Rocklea - Acacia Ridge		F	1828
Rocklea - Acacia Ridge		M	1775
Rocklea - Acacia Ridge	Infants/Primary	F	3256
Rocklea - Acacia Ridge	Infants/Primary	M	3498
Rocklea - Acacia Ridge	Pre-school	F	732
Rocklea - Acacia Ridge	Pre-school	M	785
Rocklea - Acacia Ridge	Secondary	F	2426
Rocklea - Acacia Ridge	Secondary	M	2441
Rocklea - Acacia Ridge	Technical or Further Educational Institution	F	1031
Rocklea - Acacia Ridge	Technical or Further Educational Institution	M	664
Rocklea - Acacia Ridge	University or other tertiary	F	1860
Rocklea - Acacia Ridge	University or other tertiary	M	1408
Sunnybank		F	1495
Sunnybank		M	1499
Sunnybank	Infants/Primary	F	2073
Sunnybank	Infants/Primary	M	2132
Sunnybank	Pre-school	F	375
Sunnybank	Pre-school	M	481
Sunnybank	Secondary	F	1608
Sunnybank	Secondary	M	1589
Sunnybank	Technical or Further Educational Institution	F	975
Sunnybank	Technical or Further Educational Institution	M	842
Sunnybank	University or other tertiary	F	1703
Sunnybank	University or other tertiary	M	1534
Centenary		F	454
Centenary		M	496
Centenary	Infants/Primary	F	1468
Centenary	Infants/Primary	M	1551
Centenary	Pre-school	F	294
Centenary	Pre-school	M	362
Centenary	Secondary	F	1267
Centenary	Secondary	M	1394
Centenary	Technical or Further Educational Institution	F	309
Centenary	Technical or Further Educational Institution	M	215
Centenary	University or other tertiary	F	1081
Centenary	University or other tertiary	M	836
Kenmore - Brookfield - Moggill		F	733
Kenmore - Brookfield - Moggill		M	666
Kenmore - Brookfield - Moggill	Infants/Primary	F	2479
Kenmore - Brookfield - Moggill	Infants/Primary	M	2613
Kenmore - Brookfield - Moggill	Pre-school	F	419
Kenmore - Brookfield - Moggill	Pre-school	M	525
Kenmore - Brookfield - Moggill	Secondary	F	2154
Kenmore - Brookfield - Moggill	Secondary	M	2445
Kenmore - Brookfield - Moggill	Technical or Further Educational Institution	F	401
Kenmore - Brookfield - Moggill	Technical or Further Educational Institution	M	294
Kenmore - Brookfield - Moggill	University or other tertiary	F	1780
Kenmore - Brookfield - Moggill	University or other tertiary	M	1498
Sherwood - Indooroopilly		F	1189
Sherwood - Indooroopilly		M	1084
Sherwood - Indooroopilly	Infants/Primary	F	2113
Sherwood - Indooroopilly	Infants/Primary	M	2156
Sherwood - Indooroopilly	Pre-school	F	450
Sherwood - Indooroopilly	Pre-school	M	436
