SA3_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Eastern Suburbs - North	18-20	0	Father only	40
Eastern Suburbs - North	18-20	0	Mother only	58
Eastern Suburbs - North	18-20	0	Neither	103
Eastern Suburbs - North	18-20	1		3
Eastern Suburbs - North	18-20	1	Both	553
Eastern Suburbs - North	18-20	1	Father only	208
Eastern Suburbs - North	18-20	1	Mother only	206
Eastern Suburbs - North	18-20	1	Neither	482
Eastern Suburbs - North	21-24	0	Both	71
Eastern Suburbs - North	21-24	0	Father only	27
Eastern Suburbs - North	21-24	0	Mother only	36
Eastern Suburbs - North	21-24	0	Neither	72
Eastern Suburbs - North	21-24	1	Both	335
Eastern Suburbs - North	21-24	1	Father only	103
Eastern Suburbs - North	21-24	1	Mother only	112
Eastern Suburbs - North	21-24	1	Neither	277
Eastern Suburbs - South	0-4	0		30
Eastern Suburbs - South	0-4	0	Both	209
Eastern Suburbs - South	0-4	0	Father only	50
Eastern Suburbs - South	0-4	0	Mother only	77
Eastern Suburbs - South	0-4	0	Neither	109
Eastern Suburbs - South	0-4	1		16
Eastern Suburbs - South	0-4	1	Both	2114
Eastern Suburbs - South	0-4	1	Father only	861
Eastern Suburbs - South	0-4	1	Mother only	793
Eastern Suburbs - South	0-4	1	Neither	2182
Eastern Suburbs - South	5-9	0		26
Eastern Suburbs - South	5-9	0	Both	334
Eastern Suburbs - South	5-9	0	Father only	123
Eastern Suburbs - South	5-9	0	Mother only	162
Eastern Suburbs - South	5-9	0	Neither	186
Eastern Suburbs - South	5-9	1		20
Eastern Suburbs - South	5-9	1	Both	2071
Eastern Suburbs - South	5-9	1	Father only	860
Eastern Suburbs - South	5-9	1	Mother only	755
Eastern Suburbs - South	5-9	1	Neither	1989
Eastern Suburbs - South	10-12	0		10
Eastern Suburbs - South	10-12	0	Both	254
Eastern Suburbs - South	10-12	0	Father only	83
Eastern Suburbs - South	10-12	0	Mother only	121
Eastern Suburbs - South	10-12	0	Neither	156
Eastern Suburbs - South	10-12	1		7
Eastern Suburbs - South	10-12	1	Both	1289
Eastern Suburbs - South	10-12	1	Father only	480
Eastern Suburbs - South	10-12	1	Mother only	498
Eastern Suburbs - South	10-12	1	Neither	1067
Eastern Suburbs - South	13-14	0		8
Eastern Suburbs - South	13-14	0	Both	193
Eastern Suburbs - South	13-14	0	Father only	51
Eastern Suburbs - South	13-14	0	Mother only	94
Eastern Suburbs - South	13-14	0	Neither	125
Eastern Suburbs - South	13-14	1		3
Eastern Suburbs - South	13-14	1	Both	829
Eastern Suburbs - South	13-14	1	Father only	299
Eastern Suburbs - South	13-14	1	Mother only	297
Eastern Suburbs - South	13-14	1	Neither	641
Eastern Suburbs - South	15-17	0		12
Eastern Suburbs - South	15-17	0	Both	272
Eastern Suburbs - South	15-17	0	Father only	75
Eastern Suburbs - South	15-17	0	Mother only	117
Eastern Suburbs - South	15-17	0	Neither	180
Eastern Suburbs - South	15-17	1		3
Eastern Suburbs - South	15-17	1	Both	1135
Eastern Suburbs - South	15-17	1	Father only	359
Eastern Suburbs - South	15-17	1	Mother only	375
Eastern Suburbs - South	15-17	1	Neither	825
Eastern Suburbs - South	18-20	0		3
Eastern Suburbs - South	18-20	0	Both	153
Eastern Suburbs - South	18-20	0	Father only	35
Eastern Suburbs - South	18-20	0	Mother only	57
Eastern Suburbs - South	18-20	0	Neither	132
Eastern Suburbs - South	18-20	1	Both	654
Eastern Suburbs - South	18-20	1	Father only	171
Eastern Suburbs - South	18-20	1	Mother only	186
Eastern Suburbs - South	18-20	1	Neither	532
Eastern Suburbs - South	21-24	0		3
Eastern Suburbs - South	21-24	0	Both	73
Eastern Suburbs - South	21-24	0	Father only	26
Eastern Suburbs - South	21-24	0	Mother only	27
Eastern Suburbs - South	21-24	0	Neither	94
Eastern Suburbs - South	21-24	1	Both	321
Eastern Suburbs - South	21-24	1	Father only	92
Eastern Suburbs - South	21-24	1	Mother only	94
Eastern Suburbs - South	21-24	1	Neither	333
Bankstown	0-4	0		62
Bankstown	0-4	0	Both	714
Bankstown	0-4	0	Father only	148
Bankstown	0-4	0	Mother only	275
Bankstown	0-4	0	Neither	513
Bankstown	0-4	1		84
Bankstown	0-4	1	Both	3298
Bankstown	0-4	1	Father only	1032
Bankstown	0-4	1	Mother only	1462
Bankstown	0-4	1	Neither	4527
Bankstown	5-9	0		78
Bankstown	5-9	0	Both	717
Bankstown	5-9	0	Father only	182
Bankstown	5-9	0	Mother only	405
Bankstown	5-9	0	Neither	793
Bankstown	5-9	1		79
Bankstown	5-9	1	Both	2884
Bankstown	5-9	1	Father only	967
Bankstown	5-9	1	Mother only	1521
Bankstown	5-9	1	Neither	4771
Bankstown	10-12	0		53
Bankstown	10-12	0	Both	422
Bankstown	10-12	0	Father only	126
Bankstown	10-12	0	Mother only	270
Bankstown	10-12	0	Neither	622
Bankstown	10-12	1		39
Bankstown	10-12	1	Both	1572
Bankstown	10-12	1	Father only	516
Bankstown	10-12	1	Mother only	907
Bankstown	10-12	1	Neither	2679
Bankstown	13-14	0		29
Bankstown	13-14	0	Both	311
Bankstown	13-14	0	Father only	83
Bankstown	13-14	0	Mother only	192
Bankstown	13-14	0	Neither	450
Bankstown	13-14	1		26
Bankstown	13-14	1	Both	973
Bankstown	13-14	1	Father only	330
Bankstown	13-14	1	Mother only	567
Bankstown	13-14	1	Neither	1846
Bankstown	15-17	0		33
Bankstown	15-17	0	Both	364
Bankstown	15-17	0	Father only	118
Bankstown	15-17	0	Mother only	222
Bankstown	15-17	0	Neither	672
Bankstown	15-17	1		4
Bankstown	15-17	1	Both	1188
Bankstown	15-17	1	Father only	386
Bankstown	15-17	1	Mother only	735
Bankstown	15-17	1	Neither	2588
Bankstown	18-20	0		8
Bankstown	18-20	0	Both	122
Bankstown	18-20	0	Father only	58
Bankstown	18-20	0	Mother only	110
Bankstown	18-20	0	Neither	499
Bankstown	18-20	1		5
Bankstown	18-20	1	Both	505
Bankstown	18-20	1	Father only	168
Bankstown	18-20	1	Mother only	385
Bankstown	18-20	1	Neither	1907
Bankstown	21-24	0		3
Bankstown	21-24	0	Both	81
Bankstown	21-24	0	Father only	38
Bankstown	21-24	0	Mother only	70
Bankstown	21-24	0	Neither	334
Bankstown	21-24	1	Both	233
Bankstown	21-24	1	Father only	92
Bankstown	21-24	1	Mother only	147
Bankstown	21-24	1	Neither	1171
Canterbury	0-4	0		40
Canterbury	0-4	0	Both	302
Canterbury	0-4	0	Father only	92
Canterbury	0-4	0	Mother only	139
Canterbury	0-4	0	Neither	324
Canterbury	0-4	1		40
Canterbury	0-4	1	Both	1839
Canterbury	0-4	1	Father only	634
Canterbury	0-4	1	Mother only	716
Canterbury	0-4	1	Neither	4359
Canterbury	5-9	0		53
Canterbury	5-9	0	Both	337
Canterbury	5-9	0	Father only	109
Canterbury	5-9	0	Mother only	227
Canterbury	5-9	0	Neither	489
Canterbury	5-9	1		53
Canterbury	5-9	1	Both	1624
Canterbury	5-9	1	Father only	585
Canterbury	5-9	1	Mother only	663
Canterbury	5-9	1	Neither	4094
Canterbury	10-12	0		25
Canterbury	10-12	0	Both	232
Canterbury	10-12	0	Father only	88
Canterbury	10-12	0	Mother only	153
Canterbury	10-12	0	Neither	356
Canterbury	10-12	1		15
Canterbury	10-12	1	Both	1040
Canterbury	10-12	1	Father only	360
Canterbury	10-12	1	Mother only	438
Canterbury	10-12	1	Neither	2095
Canterbury	13-14	0		15
Canterbury	13-14	0	Both	168
Canterbury	13-14	0	Father only	70
Canterbury	13-14	0	Mother only	95
Canterbury	13-14	0	Neither	257
Canterbury	13-14	1		9
Canterbury	13-14	1	Both	625
Canterbury	13-14	1	Father only	208
Canterbury	13-14	1	Mother only	310
Canterbury	13-14	1	Neither	1267
Canterbury	15-17	0		16
Canterbury	15-17	0	Both	213
Canterbury	15-17	0	Father only	81
Canterbury	15-17	0	Mother only	139
Canterbury	15-17	0	Neither	421
Canterbury	15-17	1		5
Canterbury	15-17	1	Both	778
Canterbury	15-17	1	Father only	258
Canterbury	15-17	1	Mother only	377
Canterbury	15-17	1	Neither	1677
Canterbury	18-20	0	Both	104
Canterbury	18-20	0	Father only	31
Canterbury	18-20	0	Mother only	65
Canterbury	18-20	0	Neither	313
Canterbury	18-20	1		10
Canterbury	18-20	1	Both	395
Canterbury	18-20	1	Father only	139
Canterbury	18-20	1	Mother only	204
Canterbury	18-20	1	Neither	1212
Canterbury	21-24	0	Both	46
Canterbury	21-24	0	Father only	20
Canterbury	21-24	0	Mother only	34
Canterbury	21-24	0	Neither	223
Canterbury	21-24	1		4
Canterbury	21-24	1	Both	167
Canterbury	21-24	1	Father only	52
Canterbury	21-24	1	Mother only	98
Canterbury	21-24	1	Neither	823
Hurstville	0-4	0		23
Hurstville	0-4	0	Both	189
Hurstville	0-4	0	Father only	73
Hurstville	0-4	0	Mother only	79
Hurstville	0-4	0	Neither	222
Hurstville	0-4	1		32
Hurstville	0-4	1	Both	1873
Hurstville	0-4	1	Father only	590
Hurstville	0-4	1	Mother only	513
Hurstville	0-4	1	Neither	2670
Hurstville	5-9	0		16
Hurstville	5-9	0	Both	291
Hurstville	5-9	0	Father only	101
Hurstville	5-9	0	Mother only	132
Hurstville	5-9	0	Neither	406
Hurstville	5-9	1		28
Hurstville	5-9	1	Both	1866
Hurstville	5-9	1	Father only	601
Hurstville	5-9	1	Mother only	531
Hurstville	5-9	1	Neither	2985
Hurstville	10-12	0		25
Hurstville	10-12	0	Both	189
Hurstville	10-12	0	Father only	70
Hurstville	10-12	0	Mother only	103
Hurstville	10-12	0	Neither	282
Hurstville	10-12	1		10
Hurstville	10-12	1	Both	1207
Hurstville	10-12	1	Father only	347
Hurstville	10-12	1	Mother only	344
Hurstville	10-12	1	Neither	1515
Hurstville	13-14	0		11
Hurstville	13-14	0	Both	158
Hurstville	13-14	0	Father only	78
Hurstville	13-14	0	Mother only	73
Hurstville	13-14	0	Neither	220
Hurstville	13-14	1		7
Hurstville	13-14	1	Both	845
Hurstville	13-14	1	Father only	202
Hurstville	13-14	1	Mother only	230
Hurstville	13-14	1	Neither	927
Hurstville	15-17	0		9
Hurstville	15-17	0	Both	202
Hurstville	15-17	0	Father only	74
Hurstville	15-17	0	Mother only	82
Hurstville	15-17	0	Neither	332
Hurstville	15-17	1		7
Hurstville	15-17	1	Both	1126
Hurstville	15-17	1	Father only	249
Hurstville	15-17	1	Mother only	305
Hurstville	15-17	1	Neither	1285
Hurstville	18-20	0		4
Hurstville	18-20	0	Both	131
Hurstville	18-20	0	Father only	26
Hurstville	18-20	0	Mother only	47
Hurstville	18-20	0	Neither	308
Hurstville	18-20	1		4
Hurstville	18-20	1	Both	685
Hurstville	18-20	1	Father only	160
Hurstville	18-20	1	Mother only	196
Hurstville	18-20	1	Neither	1002
Hurstville	21-24	0	Both	57
Hurstville	21-24	0	Father only	10
Hurstville	21-24	0	Mother only	33
Hurstville	21-24	0	Neither	219
Hurstville	21-24	1	Both	326
Hurstville	21-24	1	Father only	79
Hurstville	21-24	1	Mother only	101
Hurstville	21-24	1	Neither	658
Kogarah - Rockdale	0-4	0		37
Kogarah - Rockdale	0-4	0	Both	265
Kogarah - Rockdale	0-4	0	Father only	63
Kogarah - Rockdale	0-4	0	Mother only	126
Kogarah - Rockdale	0-4	0	Neither	179
Kogarah - Rockdale	0-4	1		27
Kogarah - Rockdale	0-4	1	Both	2013
Kogarah - Rockdale	0-4	1	Father only	876
Kogarah - Rockdale	0-4	1	Mother only	766
Kogarah - Rockdale	0-4	1	Neither	3325
Kogarah - Rockdale	5-9	0		41
Kogarah - Rockdale	5-9	0	Both	350
Kogarah - Rockdale	5-9	0	Father only	116
Kogarah - Rockdale	5-9	0	Mother only	158
Kogarah - Rockdale	5-9	0	Neither	295
Kogarah - Rockdale	5-9	1		32
Kogarah - Rockdale	5-9	1	Both	1826
Kogarah - Rockdale	5-9	1	Father only	712
Kogarah - Rockdale	5-9	1	Mother only	699
Kogarah - Rockdale	5-9	1	Neither	2667
Kogarah - Rockdale	10-12	0		15
Kogarah - Rockdale	10-12	0	Both	227
Kogarah - Rockdale	10-12	0	Father only	111
Kogarah - Rockdale	10-12	0	Mother only	110
Kogarah - Rockdale	10-12	0	Neither	236
Kogarah - Rockdale	10-12	1		17
Kogarah - Rockdale	10-12	1	Both	1117
Kogarah - Rockdale	10-12	1	Father only	371
Kogarah - Rockdale	10-12	1	Mother only	467
Kogarah - Rockdale	10-12	1	Neither	1320
Kogarah - Rockdale	13-14	0		7
Kogarah - Rockdale	13-14	0	Both	173
Kogarah - Rockdale	13-14	0	Father only	60
Kogarah - Rockdale	13-14	0	Mother only	100
Kogarah - Rockdale	13-14	0	Neither	179
Kogarah - Rockdale	13-14	1		3
Kogarah - Rockdale	13-14	1	Both	697
Kogarah - Rockdale	13-14	1	Father only	202
Kogarah - Rockdale	13-14	1	Mother only	273
Kogarah - Rockdale	13-14	1	Neither	806
Kogarah - Rockdale	15-17	0		8
Kogarah - Rockdale	15-17	0	Both	234
Kogarah - Rockdale	15-17	0	Father only	79
Kogarah - Rockdale	15-17	0	Mother only	135
Kogarah - Rockdale	15-17	0	Neither	325
Kogarah - Rockdale	15-17	1	Both	937
Kogarah - Rockdale	15-17	1	Father only	254
Kogarah - Rockdale	15-17	1	Mother only	336
Kogarah - Rockdale	15-17	1	Neither	1105
Kogarah - Rockdale	18-20	0		3
Kogarah - Rockdale	18-20	0	Both	107
Kogarah - Rockdale	18-20	0	Father only	42
Kogarah - Rockdale	18-20	0	Mother only	65
Kogarah - Rockdale	18-20	0	Neither	230
Kogarah - Rockdale	18-20	1		8
Kogarah - Rockdale	18-20	1	Both	578
Kogarah - Rockdale	18-20	1	Father only	121
Kogarah - Rockdale	18-20	1	Mother only	215
Kogarah - Rockdale	18-20	1	Neither	844
Kogarah - Rockdale	21-24	0		6
Kogarah - Rockdale	21-24	0	Both	63
Kogarah - Rockdale	21-24	0	Father only	25
Kogarah - Rockdale	21-24	0	Mother only	44
Kogarah - Rockdale	21-24	0	Neither	173
Kogarah - Rockdale	21-24	1	Both	250
Kogarah - Rockdale	21-24	1	Father only	59
Kogarah - Rockdale	21-24	1	Mother only	85
Kogarah - Rockdale	21-24	1	Neither	542
Canada Bay	0-4	0		5
Canada Bay	0-4	0	Both	107
Canada Bay	0-4	0	Father only	36
Canada Bay	0-4	0	Mother only	48
Canada Bay	0-4	0	Neither	82
Canada Bay	0-4	1		20
Canada Bay	0-4	1	Both	1645
Canada Bay	0-4	1	Father only	545
Canada Bay	0-4	1	Mother only	452
Canada Bay	0-4	1	Neither	1628
Canada Bay	5-9	0		9
Canada Bay	5-9	0	Both	193
Canada Bay	5-9	0	Father only	57
Canada Bay	5-9	0	Mother only	68
Canada Bay	5-9	0	Neither	158
Canada Bay	5-9	1		16
Canada Bay	5-9	1	Both	1575
Canada Bay	5-9	1	Father only	456
Canada Bay	5-9	1	Mother only	493
Canada Bay	5-9	1	Neither	1338
Canada Bay	10-12	0	Both	159
Canada Bay	10-12	0	Father only	57
Canada Bay	10-12	0	Mother only	64
Canada Bay	10-12	0	Neither	104
Canada Bay	10-12	1		4
Canada Bay	10-12	1	Both	1096
Canada Bay	10-12	1	Father only	261
Canada Bay	10-12	1	Mother only	286
Canada Bay	10-12	1	Neither	650
Canada Bay	13-14	0	Both	125
Canada Bay	13-14	0	Father only	29
Canada Bay	13-14	0	Mother only	44
Canada Bay	13-14	0	Neither	73
Canada Bay	13-14	1		3
Canada Bay	13-14	1	Both	711
Canada Bay	13-14	1	Father only	158
Canada Bay	13-14	1	Mother only	169
Canada Bay	13-14	1	Neither	367
Canada Bay	15-17	0		4
Canada Bay	15-17	0	Both	157
Canada Bay	15-17	0	Father only	46
Canada Bay	15-17	0	Mother only	76
Canada Bay	15-17	0	Neither	129
Canada Bay	15-17	1		4
Canada Bay	15-17	1	Both	955
Canada Bay	15-17	1	Father only	192
Canada Bay	15-17	1	Mother only	242
Canada Bay	15-17	1	Neither	444
Canada Bay	18-20	0	Both	113
Canada Bay	18-20	0	Father only	18
Canada Bay	18-20	0	Mother only	38
Canada Bay	18-20	0	Neither	111
Canada Bay	18-20	1	Both	523
Canada Bay	18-20	1	Father only	125
Canada Bay	18-20	1	Mother only	115
Canada Bay	18-20	1	Neither	350
Canada Bay	21-24	0	Both	42
Canada Bay	21-24	0	Father only	13
Canada Bay	21-24	0	Mother only	14
Canada Bay	21-24	0	Neither	79
Canada Bay	21-24	1	Both	252
Canada Bay	21-24	1	Father only	60
Canada Bay	21-24	1	Mother only	62
Canada Bay	21-24	1	Neither	203
Leichhardt	0-4	0		15
Leichhardt	0-4	0	Both	77
Leichhardt	0-4	0	Father only	9
Leichhardt	0-4	0	Mother only	36
Leichhardt	0-4	0	Neither	28
Leichhardt	0-4	1		9
Leichhardt	0-4	1	Both	1393
Leichhardt	0-4	1	Father only	501
Leichhardt	0-4	1	Mother only	560
Leichhardt	0-4	1	Neither	611
Leichhardt	5-9	0		8
Leichhardt	5-9	0	Both	147
Leichhardt	5-9	0	Father only	50
Leichhardt	5-9	0	Mother only	70
Leichhardt	5-9	0	Neither	80
Leichhardt	5-9	1		18
Leichhardt	5-9	1	Both	1234
Leichhardt	5-9	1	Father only	459
Leichhardt	5-9	1	Mother only	564
Leichhardt	5-9	1	Neither	594
Leichhardt	10-12	0		5
Leichhardt	10-12	0	Both	122
Leichhardt	10-12	0	Father only	27
Leichhardt	10-12	0	Mother only	66
Leichhardt	10-12	0	Neither	70
Leichhardt	10-12	1		8
Leichhardt	10-12	1	Both	727
Leichhardt	10-12	1	Father only	234
Leichhardt	10-12	1	Mother only	297
Leichhardt	10-12	1	Neither	336
Leichhardt	13-14	0		5
Leichhardt	13-14	0	Both	86
Leichhardt	13-14	0	Father only	30
Leichhardt	13-14	0	Mother only	36
Leichhardt	13-14	0	Neither	39
Leichhardt	13-14	1	Both	429
Leichhardt	13-14	1	Father only	123
Leichhardt	13-14	1	Mother only	189
Leichhardt	13-14	1	Neither	186
Leichhardt	15-17	0		3
Leichhardt	15-17	0	Both	122
Leichhardt	15-17	0	Father only	44
Leichhardt	15-17	0	Mother only	40
Leichhardt	15-17	0	Neither	51
Leichhardt	15-17	1	Both	553
Leichhardt	15-17	1	Father only	159
Leichhardt	15-17	1	Mother only	208
Leichhardt	15-17	1	Neither	218
Leichhardt	18-20	0	Both	75
Leichhardt	18-20	0	Father only	29
Leichhardt	18-20	0	Mother only	35
Leichhardt	18-20	0	Neither	27
Leichhardt	18-20	1	Both	301
Leichhardt	18-20	1	Father only	96
Leichhardt	18-20	1	Mother only	119
Leichhardt	18-20	1	Neither	109
Leichhardt	21-24	0	Both	27
Leichhardt	21-24	0	Father only	10
Leichhardt	21-24	0	Mother only	21
Leichhardt	21-24	0	Neither	17
Leichhardt	21-24	1	Both	103
Leichhardt	21-24	1	Father only	33
Leichhardt	21-24	1	Mother only	34
Leichhardt	21-24	1	Neither	35
Strathfield - Burwood - Ashfield	0-4	0		16
Strathfield - Burwood - Ashfield	0-4	0	Both	173
Strathfield - Burwood - Ashfield	0-4	0	Father only	55
Strathfield - Burwood - Ashfield	0-4	0	Mother only	62
Strathfield - Burwood - Ashfield	0-4	0	Neither	167
Strathfield - Burwood - Ashfield	0-4	1		30
Strathfield - Burwood - Ashfield	0-4	1	Both	2016
Strathfield - Burwood - Ashfield	0-4	1	Father only	749
Strathfield - Burwood - Ashfield	0-4	1	Mother only	711
Strathfield - Burwood - Ashfield	0-4	1	Neither	3050
Strathfield - Burwood - Ashfield	5-9	0		20
Strathfield - Burwood - Ashfield	5-9	0	Both	261
Strathfield - Burwood - Ashfield	5-9	0	Father only	75
Strathfield - Burwood - Ashfield	5-9	0	Mother only	143
Strathfield - Burwood - Ashfield	5-9	0	Neither	357
Strathfield - Burwood - Ashfield	5-9	1		28
Strathfield - Burwood - Ashfield	5-9	1	Both	1760
Strathfield - Burwood - Ashfield	5-9	1	Father only	609
Strathfield - Burwood - Ashfield	5-9	1	Mother only	591
Strathfield - Burwood - Ashfield	5-9	1	Neither	3044
Strathfield - Burwood - Ashfield	10-12	0		6
Strathfield - Burwood - Ashfield	10-12	0	Both	212
Strathfield - Burwood - Ashfield	10-12	0	Father only	71
Strathfield - Burwood - Ashfield	10-12	0	Mother only	86
Strathfield - Burwood - Ashfield	10-12	0	Neither	324
Strathfield - Burwood - Ashfield	10-12	1		9
Strathfield - Burwood - Ashfield	10-12	1	Both	1094
Strathfield - Burwood - Ashfield	10-12	1	Father only	383
Strathfield - Burwood - Ashfield	10-12	1	Mother only	377
Strathfield - Burwood - Ashfield	10-12	1	Neither	1556
Strathfield - Burwood - Ashfield	13-14	0		8
Strathfield - Burwood - Ashfield	13-14	0	Both	160
Strathfield - Burwood - Ashfield	13-14	0	Father only	61
Strathfield - Burwood - Ashfield	13-14	0	Mother only	80
Strathfield - Burwood - Ashfield	13-14	0	Neither	212
Strathfield - Burwood - Ashfield	13-14	1	Both	749
Strathfield - Burwood - Ashfield	13-14	1	Father only	236
Strathfield - Burwood - Ashfield	13-14	1	Mother only	262
Strathfield - Burwood - Ashfield	13-14	1	Neither	953
Strathfield - Burwood - Ashfield	15-17	0		14
Strathfield - Burwood - Ashfield	15-17	0	Both	221
Strathfield - Burwood - Ashfield	15-17	0	Father only	76
Strathfield - Burwood - Ashfield	15-17	0	Mother only	105
Strathfield - Burwood - Ashfield	15-17	0	Neither	368
Strathfield - Burwood - Ashfield	15-17	1		5
Strathfield - Burwood - Ashfield	15-17	1	Both	1017
Strathfield - Burwood - Ashfield	15-17	1	Father only	296
Strathfield - Burwood - Ashfield	15-17	1	Mother only	376
Strathfield - Burwood - Ashfield	15-17	1	Neither	1181
Strathfield - Burwood - Ashfield	18-20	0		5
Strathfield - Burwood - Ashfield	18-20	0	Both	115
Strathfield - Burwood - Ashfield	18-20	0	Father only	53
Strathfield - Burwood - Ashfield	18-20	0	Mother only	68
Strathfield - Burwood - Ashfield	18-20	0	Neither	337
Strathfield - Burwood - Ashfield	18-20	1	Both	612
Strathfield - Burwood - Ashfield	18-20	1	Father only	183
Strathfield - Burwood - Ashfield	18-20	1	Mother only	203
Strathfield - Burwood - Ashfield	18-20	1	Neither	982
Strathfield - Burwood - Ashfield	21-24	0		5
Strathfield - Burwood - Ashfield	21-24	0	Both	61
Strathfield - Burwood - Ashfield	21-24	0	Father only	42
Strathfield - Burwood - Ashfield	21-24	0	Mother only	26
Strathfield - Burwood - Ashfield	21-24	0	Neither	244
Strathfield - Burwood - Ashfield	21-24	1	Both	304
Strathfield - Burwood - Ashfield	21-24	1	Father only	84
Strathfield - Burwood - Ashfield	21-24	1	Mother only	107
Strathfield - Burwood - Ashfield	21-24	1	Neither	650
Chatswood - Lane Cove	0-4	0		13
Chatswood - Lane Cove	0-4	0	Both	85
Chatswood - Lane Cove	0-4	0	Father only	44
Chatswood - Lane Cove	0-4	0	Mother only	60
Chatswood - Lane Cove	0-4	0	Neither	132
Chatswood - Lane Cove	0-4	1		18
Chatswood - Lane Cove	0-4	1	Both	1788
Chatswood - Lane Cove	0-4	1	Father only	834
Chatswood - Lane Cove	0-4	1	Mother only	636
Chatswood - Lane Cove	0-4	1	Neither	2557
Chatswood - Lane Cove	5-9	0		18
Chatswood - Lane Cove	5-9	0	Both	171
Chatswood - Lane Cove	5-9	0	Father only	82
Chatswood - Lane Cove	5-9	0	Mother only	92
Chatswood - Lane Cove	5-9	0	Neither	341
Chatswood - Lane Cove	5-9	1		19
Chatswood - Lane Cove	5-9	1	Both	1898
Chatswood - Lane Cove	5-9	1	Father only	872
Chatswood - Lane Cove	5-9	1	Mother only	660
Chatswood - Lane Cove	5-9	1	Neither	3263
Chatswood - Lane Cove	10-12	0		8
Chatswood - Lane Cove	10-12	0	Both	153
Chatswood - Lane Cove	10-12	0	Father only	63
Chatswood - Lane Cove	10-12	0	Mother only	53
Chatswood - Lane Cove	10-12	0	Neither	269
Chatswood - Lane Cove	10-12	1		13
Chatswood - Lane Cove	10-12	1	Both	1246
Chatswood - Lane Cove	10-12	1	Father only	471
Chatswood - Lane Cove	10-12	1	Mother only	416
Chatswood - Lane Cove	10-12	1	Neither	1580
Chatswood - Lane Cove	13-14	0		7
Chatswood - Lane Cove	13-14	0	Both	114
Chatswood - Lane Cove	13-14	0	Father only	42
Chatswood - Lane Cove	13-14	0	Mother only	47
Chatswood - Lane Cove	13-14	0	Neither	194
Chatswood - Lane Cove	13-14	1	Both	899
Chatswood - Lane Cove	13-14	1	Father only	311
Chatswood - Lane Cove	13-14	1	Mother only	278
Chatswood - Lane Cove	13-14	1	Neither	919
Chatswood - Lane Cove	15-17	0		4
Chatswood - Lane Cove	15-17	0	Both	205
Chatswood - Lane Cove	15-17	0	Father only	48
Chatswood - Lane Cove	15-17	0	Mother only	71
Chatswood - Lane Cove	15-17	0	Neither	297
Chatswood - Lane Cove	15-17	1		5
Chatswood - Lane Cove	15-17	1	Both	1231
Chatswood - Lane Cove	15-17	1	Father only	405
Chatswood - Lane Cove	15-17	1	Mother only	387
Chatswood - Lane Cove	15-17	1	Neither	1017
Chatswood - Lane Cove	18-20	0	Both	133
Chatswood - Lane Cove	18-20	0	Father only	42
Chatswood - Lane Cove	18-20	0	Mother only	55
Chatswood - Lane Cove	18-20	0	Neither	220
Chatswood - Lane Cove	18-20	1	Both	734
Chatswood - Lane Cove	18-20	1	Father only	218
Chatswood - Lane Cove	18-20	1	Mother only	200
Chatswood - Lane Cove	18-20	1	Neither	627
Chatswood - Lane Cove	21-24	0	Both	60
Chatswood - Lane Cove	21-24	0	Father only	23
Chatswood - Lane Cove	21-24	0	Mother only	28
Chatswood - Lane Cove	21-24	0	Neither	143
Chatswood - Lane Cove	21-24	1	Both	342
Chatswood - Lane Cove	21-24	1	Father only	109
Chatswood - Lane Cove	21-24	1	Mother only	127
Chatswood - Lane Cove	21-24	1	Neither	378
Hornsby	0-4	0		4
Hornsby	0-4	0	Both	107
Hornsby	0-4	0	Father only	32
Hornsby	0-4	0	Mother only	33
Hornsby	0-4	0	Neither	78
Hornsby	0-4	1		5
Hornsby	0-4	1	Both	1432
Hornsby	0-4	1	Father only	534
Hornsby	0-4	1	Mother only	388
Hornsby	0-4	1	Neither	2281
Hornsby	5-9	0		7
Hornsby	5-9	0	Both	196
Hornsby	5-9	0	Father only	65
Hornsby	5-9	0	Mother only	65
Hornsby	5-9	0	Neither	244
Hornsby	5-9	1		9
Hornsby	5-9	1	Both	1640
Hornsby	5-9	1	Father only	590
Hornsby	5-9	1	Mother only	412
Hornsby	5-9	1	Neither	2754
Hornsby	10-12	0	Both	190
Hornsby	10-12	0	Father only	48
Hornsby	10-12	0	Mother only	54
Hornsby	10-12	0	Neither	174
Hornsby	10-12	1	Both	1097
Hornsby	10-12	1	Father only	321
Hornsby	10-12	1	Mother only	305
Hornsby	10-12	1	Neither	1394
Hornsby	13-14	0	Both	123
Hornsby	13-14	0	Father only	42
Hornsby	13-14	0	Mother only	47
Hornsby	13-14	0	Neither	122
Hornsby	13-14	1		4
Hornsby	13-14	1	Both	769
Hornsby	13-14	1	Father only	188
Hornsby	13-14	1	Mother only	172
Hornsby	13-14	1	Neither	758
Hornsby	15-17	0		3
Hornsby	15-17	0	Both	183
Hornsby	15-17	0	Father only	52
Hornsby	15-17	0	Mother only	77
Hornsby	15-17	0	Neither	190
Hornsby	15-17	1		3
Hornsby	15-17	1	Both	986
Hornsby	15-17	1	Father only	239
Hornsby	15-17	1	Mother only	228
Hornsby	15-17	1	Neither	942
Hornsby	18-20	0	Both	88
Hornsby	18-20	0	Father only	26
Hornsby	18-20	0	Mother only	30
Hornsby	18-20	0	Neither	133
Hornsby	18-20	1	Both	527
Hornsby	18-20	1	Father only	124
Hornsby	18-20	1	Mother only	135
