SA3_NAME21	AgeStudent	Sex	students
Nundah	0-4	M	362
Nundah	5-14	F	2013
Nundah	5-14	M	2165
Nundah	15-19	F	802
Nundah	15-19	M	857
Nundah	20-24	F	654
Nundah	20-24	M	523
Nundah	25+	F	1438
Nundah	25+	M	952
Sandgate	0-4	F	538
Sandgate	0-4	M	563
Sandgate	5-14	F	3489
Sandgate	5-14	M	3837
Sandgate	15-19	F	1327
Sandgate	15-19	M	1343
Sandgate	20-24	F	687
Sandgate	20-24	M	540
Sandgate	25+	F	1711
Sandgate	25+	M	989
Carindale	0-4	F	536
Carindale	0-4	M	526
Carindale	5-14	F	3199
Carindale	5-14	M	3406
Carindale	15-19	F	1309
Carindale	15-19	M	1342
Carindale	20-24	F	839
Carindale	20-24	M	774
Carindale	25+	F	1416
Carindale	25+	M	963
Holland Park - Yeronga	0-4	F	546
Holland Park - Yeronga	0-4	M	599
Holland Park - Yeronga	5-14	F	3411
Holland Park - Yeronga	5-14	M	3646
Holland Park - Yeronga	15-19	F	1699
Holland Park - Yeronga	15-19	M	1664
Holland Park - Yeronga	20-24	F	2363
Holland Park - Yeronga	20-24	M	2004
Holland Park - Yeronga	25+	F	3302
Holland Park - Yeronga	25+	M	2670
Mt Gravatt	0-4	F	654
Mt Gravatt	0-4	M	696
Mt Gravatt	5-14	F	5027
Mt Gravatt	5-14	M	5046
Mt Gravatt	15-19	F	2260
Mt Gravatt	15-19	M	2144
Mt Gravatt	20-24	F	1497
Mt Gravatt	20-24	M	1464
Mt Gravatt	25+	F	2529
Mt Gravatt	25+	M	1744
Nathan	0-4	F	368
Nathan	0-4	M	394
Nathan	5-14	F	2288
Nathan	5-14	M	2470
Nathan	15-19	F	941
Nathan	15-19	M	932
Nathan	20-24	F	763
Nathan	20-24	M	751
Nathan	25+	F	1259
Nathan	25+	M	1132
Rocklea - Acacia Ridge	0-4	F	671
Rocklea - Acacia Ridge	0-4	M	723
Rocklea - Acacia Ridge	5-14	F	4668
Rocklea - Acacia Ridge	5-14	M	4902
Rocklea - Acacia Ridge	15-19	F	1645
Rocklea - Acacia Ridge	15-19	M	1588
Rocklea - Acacia Ridge	20-24	F	880
Rocklea - Acacia Ridge	20-24	M	775
Rocklea - Acacia Ridge	25+	F	1906
Rocklea - Acacia Ridge	25+	M	1193
Sunnybank	0-4	F	329
Sunnybank	0-4	M	446
Sunnybank	5-14	F	2971
Sunnybank	5-14	M	3023
Sunnybank	15-19	F	1177
Sunnybank	15-19	M	1122
Sunnybank	20-24	F	888
Sunnybank	20-24	M	995
Sunnybank	25+	F	1804
Sunnybank	25+	M	1384
Centenary	0-4	F	281
Centenary	0-4	M	334
Centenary	5-14	F	2125
Centenary	5-14	M	2321
Centenary	15-19	F	920
Centenary	15-19	M	960
Centenary	20-24	F	428
Centenary	20-24	M	374
Centenary	25+	F	806
Centenary	25+	M	493
Kenmore - Brookfield - Moggill	0-4	F	384
Kenmore - Brookfield - Moggill	0-4	M	457
Kenmore - Brookfield - Moggill	5-14	F	3664
Kenmore - Brookfield - Moggill	5-14	M	3907
Kenmore - Brookfield - Moggill	15-19	F	1504
Kenmore - Brookfield - Moggill	15-19	M	1742
Kenmore - Brookfield - Moggill	20-24	F	659
Kenmore - Brookfield - Moggill	20-24	M	729
Kenmore - Brookfield - Moggill	25+	F	1224
Kenmore - Brookfield - Moggill	25+	M	668
Sherwood - Indooroopilly	0-4	F	398
Sherwood - Indooroopilly	0-4	M	398
Sherwood - Indooroopilly	5-14	F	3102
Sherwood - Indooroopilly	5-14	M	3203
Sherwood - Indooroopilly	15-19	F	2318
Sherwood - Indooroopilly	15-19	M	2070
Sherwood - Indooroopilly	20-24	F	2248
Sherwood - Indooroopilly	20-24	M	2175
Sherwood - Indooroopilly	25+	F	2116
Sherwood - Indooroopilly	25+	M	1812
The Gap - Enoggera	0-4	F	484
The Gap - Enoggera	0-4	M	567
The Gap - Enoggera	5-14	F	3645
The Gap - Enoggera	5-14	M	4009
The Gap - Enoggera	15-19	F	1513
The Gap - Enoggera	15-19	M	1550
The Gap - Enoggera	20-24	F	681
The Gap - Enoggera	20-24	M	622
The Gap - Enoggera	25+	F	1498
The Gap - Enoggera	25+	M	937
Brisbane Inner	0-4	F	315
Brisbane Inner	0-4	M	310
Brisbane Inner	5-14	F	2216
Brisbane Inner	5-14	M	2170
Brisbane Inner	15-19	F	1768
Brisbane Inner	15-19	M	1664
Brisbane Inner	20-24	F	3288
Brisbane Inner	20-24	M	2747
Brisbane Inner	25+	F	5003
Brisbane Inner	25+	M	4124
Brisbane Inner - East	0-4	F	398
Brisbane Inner - East	0-4	M	395
Brisbane Inner - East	5-14	F	2443
Brisbane Inner - East	5-14	M	2621
Brisbane Inner - East	15-19	F	1043
Brisbane Inner - East	15-19	M	1046
Brisbane Inner - East	20-24	F	844
Brisbane Inner - East	20-24	M	681
Brisbane Inner - East	25+	F	1530
Brisbane Inner - East	25+	M	1036
Brisbane Inner - North	0-4	F	723
Brisbane Inner - North	0-4	M	648
Brisbane Inner - North	5-14	F	4482
Brisbane Inner - North	5-14	M	4325
Brisbane Inner - North	15-19	F	2386
Brisbane Inner - North	15-19	M	2096
Brisbane Inner - North	20-24	F	2680
Brisbane Inner - North	20-24	M	2064
Brisbane Inner - North	25+	F	4064
Brisbane Inner - North	25+	M	3079
Brisbane Inner - West	0-4	F	479
Brisbane Inner - West	0-4	M	465
Brisbane Inner - West	5-14	F	3386
Brisbane Inner - West	5-14	M	3530
Brisbane Inner - West	15-19	F	1760
Brisbane Inner - West	15-19	M	1849
Brisbane Inner - West	20-24	F	1992
Brisbane Inner - West	20-24	M	1733
Brisbane Inner - West	25+	F	2302
Brisbane Inner - West	25+	M	1709
Cairns - North	0-4	F	453
Cairns - North	0-4	M	470
Cairns - North	5-14	F	3727
Cairns - North	5-14	M	3950
Cairns - North	15-19	F	1416
Cairns - North	15-19	M	1332
Cairns - North	20-24	F	522
Cairns - North	20-24	M	402
Cairns - North	25+	F	1758
Cairns - North	25+	M	870
Cairns - South	0-4	F	699
Cairns - South	0-4	M	719
Cairns - South	5-14	F	6043
Cairns - South	5-14	M	6368
Cairns - South	15-19	F	2103
Cairns - South	15-19	M	2067
Cairns - South	20-24	F	867
Cairns - South	20-24	M	534
Cairns - South	25+	F	2999
Cairns - South	25+	M	1530
Innisfail - Cassowary Coast	0-4	F	178
Innisfail - Cassowary Coast	0-4	M	215
Innisfail - Cassowary Coast	5-14	F	1844
Innisfail - Cassowary Coast	5-14	M	2077
Innisfail - Cassowary Coast	15-19	F	577
Innisfail - Cassowary Coast	15-19	M	591
Innisfail - Cassowary Coast	20-24	F	109
Innisfail - Cassowary Coast	20-24	M	80
Innisfail - Cassowary Coast	25+	F	530
Innisfail - Cassowary Coast	25+	M	202
Port Douglas - Daintree	0-4	F	51
Port Douglas - Daintree	0-4	M	58
Port Douglas - Daintree	5-14	F	565
Port Douglas - Daintree	5-14	M	576
Port Douglas - Daintree	15-19	F	178
Port Douglas - Daintree	15-19	M	172
Port Douglas - Daintree	20-24	F	39
Port Douglas - Daintree	20-24	M	33
Port Douglas - Daintree	25+	F	249
Port Douglas - Daintree	25+	M	116
Tablelands (East) - Kuranda	0-4	F	200
Tablelands (East) - Kuranda	0-4	M	203
Tablelands (East) - Kuranda	5-14	F	2323
Tablelands (East) - Kuranda	5-14	M	2459
Tablelands (East) - Kuranda	15-19	F	780
Tablelands (East) - Kuranda	15-19	M	773
Tablelands (East) - Kuranda	20-24	F	145
Tablelands (East) - Kuranda	20-24	M	94
Tablelands (East) - Kuranda	25+	F	723
Tablelands (East) - Kuranda	25+	M	292
Darling Downs (West) - Maranoa	0-4	F	318
Darling Downs (West) - Maranoa	0-4	M	299
Darling Downs (West) - Maranoa	5-14	F	2684
Darling Downs (West) - Maranoa	5-14	M	2823
Darling Downs (West) - Maranoa	15-19	F	684
Darling Downs (West) - Maranoa	15-19	M	669
Darling Downs (West) - Maranoa	20-24	F	240
Darling Downs (West) - Maranoa	20-24	M	136
Darling Downs (West) - Maranoa	25+	F	664
Darling Downs (West) - Maranoa	25+	M	284
Darling Downs - East	0-4	F	256
Darling Downs - East	0-4	M	266
Darling Downs - East	5-14	F	2758
Darling Downs - East	5-14	M	2740
Darling Downs - East	15-19	F	835
Darling Downs - East	15-19	M	851
Darling Downs - East	20-24	F	207
Darling Downs - East	20-24	M	172
Darling Downs - East	25+	F	682
Darling Downs - East	25+	M	276
Granite Belt	0-4	F	188
Granite Belt	0-4	M	220
Granite Belt	5-14	F	2295
Granite Belt	5-14	M	2466
Granite Belt	15-19	F	821
Granite Belt	15-19	M	682
Granite Belt	20-24	F	184
Granite Belt	20-24	M	115
Granite Belt	25+	F	720
Granite Belt	25+	M	286
Central Highlands (Qld)	0-4	F	248
Central Highlands (Qld)	0-4	M	235
Central Highlands (Qld)	5-14	F	2090
Central Highlands (Qld)	5-14	M	2135
Central Highlands (Qld)	15-19	F	498
Central Highlands (Qld)	15-19	M	556
Central Highlands (Qld)	20-24	F	156
Central Highlands (Qld)	20-24	M	84
Central Highlands (Qld)	25+	F	518
Central Highlands (Qld)	25+	M	256
Rockhampton	0-4	F	878
Rockhampton	0-4	M	906
Rockhampton	5-14	F	7501
Rockhampton	5-14	M	7910
Rockhampton	15-19	F	2519
Rockhampton	15-19	M	2510
Rockhampton	20-24	F	907
Rockhampton	20-24	M	606
Rockhampton	25+	F	2425
Rockhampton	25+	M	1136
Biloela	0-4	F	80
Biloela	0-4	M	84
Biloela	5-14	F	908
Biloela	5-14	M	931
Biloela	15-19	F	209
Biloela	15-19	M	228
Biloela	20-24	F	54
Biloela	20-24	M	29
Biloela	25+	F	182
Biloela	25+	M	72
Gladstone	0-4	F	501
Gladstone	0-4	M	524
Gladstone	5-14	F	4325
Gladstone	5-14	M	4522
Gladstone	15-19	F	1398
Gladstone	15-19	M	1306
Gladstone	20-24	F	299
Gladstone	20-24	M	202
Gladstone	25+	F	1369
Gladstone	25+	M	506
Broadbeach - Burleigh	0-4	F	473
Broadbeach - Burleigh	0-4	M	510
Broadbeach - Burleigh	5-14	F	3023
Broadbeach - Burleigh	5-14	M	3079
Broadbeach - Burleigh	15-19	F	1224
Broadbeach - Burleigh	15-19	M	1125
Broadbeach - Burleigh	20-24	F	910
Broadbeach - Burleigh	20-24	M	580
Broadbeach - Burleigh	25+	F	2038
Broadbeach - Burleigh	25+	M	1229
Coolangatta	0-4	F	449
Coolangatta	0-4	M	489
Coolangatta	5-14	F	2942
Coolangatta	5-14	M	3117
Coolangatta	15-19	F	1111
Coolangatta	15-19	M	1144
Coolangatta	20-24	F	665
Coolangatta	20-24	M	410
Coolangatta	25+	F	1574
Coolangatta	25+	M	822
Gold Coast - North	0-4	F	408
Gold Coast - North	0-4	M	410
Gold Coast - North	5-14	F	2832
Gold Coast - North	5-14	M	3023
Gold Coast - North	15-19	F	1211
Gold Coast - North	15-19	M	1152
Gold Coast - North	20-24	F	793
Gold Coast - North	20-24	M	647
Gold Coast - North	25+	F	1700
Gold Coast - North	25+	M	1012
Gold Coast Hinterland	0-4	F	125
Gold Coast Hinterland	0-4	M	143
Gold Coast Hinterland	5-14	F	1120
Gold Coast Hinterland	5-14	M	1182
Gold Coast Hinterland	15-19	F	430
Gold Coast Hinterland	15-19	M	428
Gold Coast Hinterland	20-24	F	114
Gold Coast Hinterland	20-24	M	103
Gold Coast Hinterland	25+	F	416
Gold Coast Hinterland	25+	M	193
Mudgeeraba - Tallebudgera	0-4	F	343
Mudgeeraba - Tallebudgera	0-4	M	400
Mudgeeraba - Tallebudgera	5-14	F	2755
Mudgeeraba - Tallebudgera	5-14	M	2828
Mudgeeraba - Tallebudgera	15-19	F	1045
Mudgeeraba - Tallebudgera	15-19	M	1048
Mudgeeraba - Tallebudgera	20-24	F	374
Mudgeeraba - Tallebudgera	20-24	M	300
Mudgeeraba - Tallebudgera	25+	F	819
Mudgeeraba - Tallebudgera	25+	M	432
Nerang	0-4	F	595
Nerang	0-4	M	638
Nerang	5-14	F	4293
Nerang	5-14	M	4668
Nerang	15-19	F	1647
Nerang	15-19	M	1658
Nerang	20-24	F	670
Nerang	20-24	M	587
Nerang	25+	F	1720
Nerang	25+	M	867
Ormeau - Oxenford	0-4	F	1721
Ormeau - Oxenford	0-4	M	1808
Ormeau - Oxenford	5-14	F	11308
Ormeau - Oxenford	5-14	M	11790
Ormeau - Oxenford	15-19	F	3957
Ormeau - Oxenford	15-19	M	3773
Ormeau - Oxenford	20-24	F	1710
Ormeau - Oxenford	20-24	M	1287
Ormeau - Oxenford	25+	F	3994
Ormeau - Oxenford	25+	M	1915
Robina	0-4	F	389
Robina	0-4	M	454
Robina	5-14	F	3154
Robina	5-14	M	3079
Robina	15-19	F	1419
Robina	15-19	M	1298
Robina	20-24	F	937
Robina	20-24	M	765
Robina	25+	F	1563
Robina	25+	M	972
Southport	0-4	F	370
Southport	0-4	M	438
Southport	5-14	F	2719
Southport	5-14	M	2973
Southport	15-19	F	1550
Southport	15-19	M	1480
Southport	20-24	F	1519
Southport	20-24	M	1252
Southport	25+	F	2397
Southport	25+	M	1668
Surfers Paradise	0-4	F	214
Surfers Paradise	0-4	M	226
Surfers Paradise	5-14	F	1523
Surfers Paradise	5-14	M	1654
Surfers Paradise	15-19	F	743
Surfers Paradise	15-19	M	739
Surfers Paradise	20-24	F	638
Surfers Paradise	20-24	M	561
Surfers Paradise	25+	F	1663
Surfers Paradise	25+	M	1289
Forest Lake - Oxley	0-4	F	623
Forest Lake - Oxley	0-4	M	675
Forest Lake - Oxley	5-14	F	4682
Forest Lake - Oxley	5-14	M	4949
Forest Lake - Oxley	15-19	F	1982
Forest Lake - Oxley	15-19	M	1849
Forest Lake - Oxley	20-24	F	1085
Forest Lake - Oxley	20-24	M	900
Forest Lake - Oxley	25+	F	2081
Forest Lake - Oxley	25+	M	1266
Ipswich Hinterland	0-4	F	409
Ipswich Hinterland	0-4	M	442
Ipswich Hinterland	5-14	F	3968
Ipswich Hinterland	5-14	M	4226
Ipswich Hinterland	15-19	F	1420
Ipswich Hinterland	15-19	M	1279
Ipswich Hinterland	20-24	F	491
Ipswich Hinterland	20-24	M	268
Ipswich Hinterland	25+	F	1098
Ipswich Hinterland	25+	M	431
Ipswich Inner	0-4	F	941
Ipswich Inner	0-4	M	1034
Ipswich Inner	5-14	F	7589
Ipswich Inner	5-14	M	8103
Ipswich Inner	15-19	F	2638
Ipswich Inner	15-19	M	2533
Ipswich Inner	20-24	F	976
Ipswich Inner	20-24	M	677
Ipswich Inner	25+	F	2894
Ipswich Inner	25+	M	1413
Springfield - Redbank	0-4	F	1134
Springfield - Redbank	0-4	M	1205
Springfield - Redbank	5-14	F	8267
Springfield - Redbank	5-14	M	8814
Springfield - Redbank	15-19	F	2649
Springfield - Redbank	15-19	M	2425
Springfield - Redbank	20-24	F	1126
Springfield - Redbank	20-24	M	775
Springfield - Redbank	25+	F	2890
Springfield - Redbank	25+	M	1568
Beaudesert	0-4	F	74
Beaudesert	0-4	M	91
Beaudesert	5-14	F	853
Beaudesert	5-14	M	918
Beaudesert	15-19	F	308
Beaudesert	15-19	M	264
Beaudesert	20-24	F	75
Beaudesert	20-24	M	47
Beaudesert	25+	F	221
Beaudesert	25+	M	81
Beenleigh	0-4	F	409
Beenleigh	0-4	M	417
Beenleigh	5-14	F	2758
Beenleigh	5-14	M	2858
Beenleigh	15-19	F	817
Beenleigh	15-19	M	863
Beenleigh	20-24	F	396
Beenleigh	20-24	M	280
Beenleigh	25+	F	1023
Beenleigh	25+	M	484
Browns Plains	0-4	F	797
Browns Plains	0-4	M	856
Browns Plains	5-14	F	6508
Browns Plains	5-14	M	6794
Browns Plains	15-19	F	2248
Browns Plains	15-19	M	2128
Browns Plains	20-24	F	949
Browns Plains	20-24	M	708
Browns Plains	25+	F	2081
Browns Plains	25+	M	1085
Jimboomba	0-4	F	644
Jimboomba	0-4	M	655
Jimboomba	5-14	F	4817
Jimboomba	5-14	M	4979
Jimboomba	15-19	F	1524
Jimboomba	15-19	M	1483
Jimboomba	20-24	F	510
Jimboomba	20-24	M	325
Jimboomba	25+	F	1311
Jimboomba	25+	M	497
Loganlea - Carbrook	0-4	F	532
Loganlea - Carbrook	0-4	M	570
Loganlea - Carbrook	5-14	F	4125
Loganlea - Carbrook	5-14	M	4250
Loganlea - Carbrook	15-19	F	1492
Loganlea - Carbrook	15-19	M	1510
Loganlea - Carbrook	20-24	F	646
Loganlea - Carbrook	20-24	M	432
Loganlea - Carbrook	25+	F	1545
Loganlea - Carbrook	25+	M	802
Springwood - Kingston	0-4	F	587
Springwood - Kingston	0-4	M	626
Springwood - Kingston	5-14	F	5112
Springwood - Kingston	5-14	M	5368
Springwood - Kingston	15-19	F	1890
Springwood - Kingston	15-19	M	1873
Springwood - Kingston	20-24	F	757
Springwood - Kingston	20-24	M	714
Springwood - Kingston	25+	F	1913
Springwood - Kingston	25+	M	1159
Bowen Basin - North	0-4	F	227
Bowen Basin - North	0-4	M	291
Bowen Basin - North	5-14	F	2066
Bowen Basin - North	5-14	M	2257
Bowen Basin - North	15-19	F	487
Bowen Basin - North	15-19	M	488
Bowen Basin - North	20-24	F	136
Bowen Basin - North	20-24	M	100
Bowen Basin - North	25+	F	546
Bowen Basin - North	25+	M	258
Mackay	0-4	F	898
Mackay	0-4	M	954
Mackay	5-14	F	7575
Mackay	5-14	M	7937
Mackay	15-19	F	2462
Mackay	15-19	M	2382
Mackay	20-24	F	771
Mackay	20-24	M	555
Mackay	25+	F	2399
Mackay	25+	M	1032
Whitsunday	0-4	F	140
Whitsunday	0-4	M	138
Whitsunday	5-14	F	1179
Whitsunday	5-14	M	1296
Whitsunday	15-19	F	378
Whitsunday	15-19	M	375
Whitsunday	20-24	F	123
Whitsunday	20-24	M	70
Whitsunday	25+	F	447
Whitsunday	25+	M	212
Bribie - Beachmere	0-4	F	174
Bribie - Beachmere	0-4	M	153
Bribie - Beachmere	5-14	F	1473
Bribie - Beachmere	5-14	M	1433
Bribie - Beachmere	15-19	F	559
Bribie - Beachmere	15-19	M	517
Bribie - Beachmere	20-24	F	132
Bribie - Beachmere	20-24	M	103
Bribie - Beachmere	25+	F	532
Bribie - Beachmere	25+	M	212
Caboolture	0-4	F	704
Caboolture	0-4	M	750
Caboolture	5-14	F	5185
Caboolture	5-14	M	5544
Caboolture	15-19	F	1630
Caboolture	15-19	M	1575
Caboolture	20-24	F	682
Caboolture	20-24	M	411
Caboolture	25+	F	1871
Caboolture	25+	M	794
Caboolture Hinterland	0-4	F	80
Caboolture Hinterland	0-4	M	75
Caboolture Hinterland	5-14	F	778
Caboolture Hinterland	5-14	M	742
Caboolture Hinterland	15-19	F	273
Caboolture Hinterland	15-19	M	238
Caboolture Hinterland	20-24	F	56
Caboolture Hinterland	20-24	M	29
Caboolture Hinterland	25+	F	209
Caboolture Hinterland	25+	M	86
Narangba - Burpengary	0-4	F	541
Narangba - Burpengary	0-4	M	636
Narangba - Burpengary	5-14	F	4618
Narangba - Burpengary	5-14	M	4880
Narangba - Burpengary	15-19	F	1752
Narangba - Burpengary	15-19	M	1668
Narangba - Burpengary	20-24	F	598
Narangba - Burpengary	20-24	M	459
Narangba - Burpengary	25+	F	1459
Narangba - Burpengary	25+	M	719
Redcliffe	0-4	F	378
Redcliffe	0-4	M	406
Redcliffe	5-14	F	3227
Redcliffe	5-14	M	3361
Redcliffe	15-19	F	1233
Redcliffe	15-19	M	1239
Redcliffe	20-24	F	425
Redcliffe	20-24	M	340
Redcliffe	25+	F	1320
Redcliffe	25+	M	613
The Hills District	0-4	F	791
The Hills District	0-4	M	907
The Hills District	5-14	F	6353
The Hills District	5-14	M	6866
The Hills District	15-19	F	2634
The Hills District	15-19	M	2598
The Hills District	20-24	F	961
The Hills District	20-24	M	939
The Hills District	25+	F	2044
The Hills District	25+	M	1134
North Lakes	0-4	F	957
North Lakes	0-4	M	975
North Lakes	5-14	F	6358
North Lakes	5-14	M	6945
North Lakes	15-19	F	2237
North Lakes	15-19	M	2027
North Lakes	20-24	F	938
North Lakes	20-24	M	653
North Lakes	25+	F	2659
North Lakes	25+	M	1220
Strathpine	0-4	F	357
Strathpine	0-4	M	362
Strathpine	5-14	F	2401
Strathpine	5-14	M	2612
Strathpine	15-19	F	869
Strathpine	15-19	M	912
Strathpine	20-24	F	418
Strathpine	20-24	M	295
Strathpine	25+	F	1025
Strathpine	25+	M	532
Far North	0-4	F	230
Far North	0-4	M	206
Far North	5-14	F	2077
Far North	5-14	M	2290
Far North	15-19	F	464
Far North	15-19	M	453
Far North	20-24	F	90
Far North	20-24	M	48
Far North	25+	F	476
Far North	25+	M	190
Outback - North	0-4	F	242
Outback - North	0-4	M	254
Outback - North	5-14	F	1912
Outback - North	5-14	M	1982
Outback - North	15-19	F	404
Outback - North	15-19	M	438
Outback - North	20-24	F	138
Outback - North	20-24	M	84
Outback - North	25+	F	548
Outback - North	25+	M	307
Outback - South	0-4	F	102
Outback - South	0-4	M	91
Outback - South	5-14	F	940
Outback - South	5-14	M	941
Outback - South	15-19	F	187
Outback - South	15-19	M	208
Outback - South	20-24	F	80
Outback - South	20-24	M	34
Outback - South	25+	F	262
Outback - South	25+	M	115
Buderim	0-4	F	427
Buderim	0-4	M	482
Buderim	5-14	F	3781
Buderim	5-14	M	3847
Buderim	15-19	F	1764
Buderim	15-19	M	1514
Buderim	20-24	F	854
Buderim	20-24	M	597
Buderim	25+	F	1589
Buderim	25+	M	844
Caloundra	0-4	F	724
Caloundra	0-4	M	751
Caloundra	5-14	F	5398
Caloundra	5-14	M	5682
Caloundra	15-19	F	2107
Caloundra	15-19	M	1940
Caloundra	20-24	F	835
Caloundra	20-24	M	637
Caloundra	25+	F	2256
Caloundra	25+	M	1062
Maroochy	0-4	F	366
Maroochy	0-4	M	392
Maroochy	5-14	F	2632
Maroochy	5-14	M	2945
Maroochy	15-19	F	1084
Maroochy	15-19	M	1065
Maroochy	20-24	F	692
Maroochy	20-24	M	408
Maroochy	25+	F	1682
Maroochy	25+	M	918
Noosa	0-4	F	334
Noosa	0-4	M	315
Noosa	5-14	F	2638
Noosa	5-14	M	2766
Noosa	15-19	F	977
Noosa	15-19	M	995
Noosa	20-24	F	283
Noosa	20-24	M	201
Noosa	25+	F	931
Noosa	25+	M	429
Sunshine Coast Hinterland	0-4	F	409
Sunshine Coast Hinterland	0-4	M	446
Sunshine Coast Hinterland	5-14	F	3395
Sunshine Coast Hinterland	5-14	M	3501
Sunshine Coast Hinterland	15-19	F	1256
Sunshine Coast Hinterland	15-19	M	1197
Sunshine Coast Hinterland	20-24	F	447
Sunshine Coast Hinterland	20-24	M	336
Sunshine Coast Hinterland	25+	F	1387
Sunshine Coast Hinterland	25+	M	617
Nambour	0-4	F	396
Nambour	0-4	M	456
Nambour	5-14	F	3070
Nambour	5-14	M	3291
Nambour	15-19	F	1020
Nambour	15-19	M	977
Nambour	20-24	F	345
Nambour	20-24	M	262
Nambour	25+	F	1130
Nambour	25+	M	561
Noosa Hinterland	0-4	F	124
Noosa Hinterland	0-4	M	132
Noosa Hinterland	5-14	F	1357
Noosa Hinterland	5-14	M	1443
Noosa Hinterland	15-19	F	522
Noosa Hinterland	15-19	M	538
Noosa Hinterland	20-24	F	107
Noosa Hinterland	20-24	M	89
Noosa Hinterland	25+	F	453
Noosa Hinterland	25+	M	192
Toowoomba	0-4	F	1240
Toowoomba	0-4	M	1282
Toowoomba	5-14	F	10188
Toowoomba	5-14	M	10749
Toowoomba	15-19	F	4075
Toowoomba	15-19	M	3865
Toowoomba	20-24	F	1856
Toowoomba	20-24	M	1314
Toowoomba	25+	F	4391
Toowoomba	25+	M	2636
Charters Towers - Ayr - Ingham	0-4	F	187
Charters Towers - Ayr - Ingham	0-4	M	242
Charters Towers - Ayr - Ingham	5-14	F	2304
Charters Towers - Ayr - Ingham	5-14	M	2399
Charters Towers - Ayr - Ingham	15-19	F	776
Charters Towers - Ayr - Ingham	15-19	M	744
Charters Towers - Ayr - Ingham	20-24	F	137
Charters Towers - Ayr - Ingham	20-24	M	91
Charters Towers - Ayr - Ingham	25+	F	480
Charters Towers - Ayr - Ingham	25+	M	209
Townsville	0-4	F	1465
Townsville	0-4	M	1639
Townsville	5-14	F	11538
Townsville	5-14	M	12157
Townsville	15-19	F	4721
Townsville	15-19	M	4113
Townsville	20-24	F	2584
Townsville	20-24	M	1669
Townsville	25+	F	4888
Townsville	25+	M	2643
Bundaberg	0-4	F	541
Bundaberg	0-4	M	565
Bundaberg	5-14	F	4963
Bundaberg	5-14	M	5324
Bundaberg	15-19	F	1727
Bundaberg	15-19	M	1682
Bundaberg	20-24	F	493
Bundaberg	20-24	M	339
Bundaberg	25+	F	1624
Bundaberg	25+	M	787
Burnett	0-4	F	240
Burnett	0-4	M	238
Burnett	5-14	F	2492
Burnett	5-14	M	2791
Burnett	15-19	F	827
Burnett	15-19	M	781
Burnett	20-24	F	217
Burnett	20-24	M	94
Burnett	25+	F	691
Burnett	25+	M	279
Gympie - Cooloola	0-4	F	272
Gympie - Cooloola	0-4	M	297
Gympie - Cooloola	5-14	F	2788
Gympie - Cooloola	5-14	M	2996
Gympie - Cooloola	15-19	F	1018
Gympie - Cooloola	15-19	M	961
Gympie - Cooloola	20-24	F	253
Gympie - Cooloola	20-24	M	139
Gympie - Cooloola	25+	F	937
Gympie - Cooloola	25+	M	320
Hervey Bay	0-4	F	401
Hervey Bay	0-4	M	353
Hervey Bay	5-14	F	3357
Hervey Bay	5-14	M	3460
Hervey Bay	15-19	F	1140
Hervey Bay	15-19	M	1052
Hervey Bay	20-24	F	300
Hervey Bay	20-24	M	171
Hervey Bay	25+	F	1186
Hervey Bay	25+	M	525
Maryborough	0-4	F	240
Maryborough	0-4	M	222
Maryborough	5-14	F	2273
Maryborough	5-14	M	2418
Maryborough	15-19	F	739
Maryborough	15-19	M	752
Maryborough	20-24	F	178
Maryborough	20-24	M	104
Maryborough	25+	F	749
Maryborough	25+	M	311
No usual address (Qld)	0-4	F	37
No usual address (Qld)	0-4	M	26
No usual address (Qld)	5-14	F	357
No usual address (Qld)	5-14	M	365
No usual address (Qld)	15-19	F	120
No usual address (Qld)	15-19	M	94
No usual address (Qld)	20-24	F	70
No usual address (Qld)	20-24	M	41
No usual address (Qld)	25+	F	233
No usual address (Qld)	25+	M	139
Adelaide City	0-4	F	68
Adelaide City	0-4	M	68
Adelaide City	5-14	F	418
Adelaide City	5-14	M	465
Adelaide City	15-19	F	681
Adelaide City	15-19	M	494
Adelaide City	20-24	F	1660
Adelaide City	20-24	M	1588
Adelaide City	25+	F	1402
Adelaide City	25+	M	1280
Adelaide Hills	0-4	F	569
Adelaide Hills	0-4	M	577
Adelaide Hills	5-14	F	4884
Adelaide Hills	5-14	M	5061
Adelaide Hills	15-19	F	2044
Adelaide Hills	15-19	M	2032
Adelaide Hills	20-24	F	903
Adelaide Hills	20-24	M	736
Adelaide Hills	25+	F	1798
Adelaide Hills	25+	M	941
Burnside	0-4	F	348
Burnside	0-4	M	377
Burnside	5-14	F	2878
Burnside	5-14	M	2915
Burnside	15-19	F	1464
Burnside	15-19	M	1475
Burnside	20-24	F	793
Burnside	20-24	M	777
Burnside	25+	F	1254
Burnside	25+	M	850
Campbelltown (SA)	0-4	F	369
Campbelltown (SA)	0-4	M	445
Campbelltown (SA)	5-14	F	2866
Campbelltown (SA)	5-14	M	3148
Campbelltown (SA)	15-19	F	1220
Campbelltown (SA)	15-19	M	1302
Campbelltown (SA)	20-24	F	918
Campbelltown (SA)	20-24	M	918
Campbelltown (SA)	25+	F	1623
Campbelltown (SA)	25+	M	1141
Norwood - Payneham - St Peters	0-4	F	257
Norwood - Payneham - St Peters	0-4	M	243
